,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,locked_date
1085,"['html', 'gwt', 'playn']","{'account_id': 1247773, 'reputation': 418, 'user_id': 1208870, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/799f83323242d3cb746b7e1beb251420?s=256&d=identicon&r=PG', 'display_name': 'Rockcollins', 'link': 'https://stackoverflow.com/users/1208870/rockcollins'}",True,205,,9982904.0,1,0,1398937280,1333369669,1398937280.0,9976427,CC BY-SA 3.0,https://stackoverflow.com/questions/9976427/how-to-run-my-playn-game-in-production-mode-locally,How to Run my playN game in production mode locally?,,,,
1086,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1352653, 'reputation': 15, 'user_id': 1291802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b8b62698d978b0be7cd7a6a64319083?s=256&d=identicon&r=PG', 'display_name': 'user1291802', 'link': 'https://stackoverflow.com/users/1291802/user1291802'}",True,2829,,10307765.0,6,0,1398902609,1335311777,1335319054.0,10307606,CC BY-SA 3.0,https://stackoverflow.com/questions/10307606/rollover-a-text-hyperlink-to-become-an-image,rollover a text hyperlink to become an image,,,,
1087,"['php', 'html']","{'account_id': 266574, 'reputation': 6834, 'user_id': 554217, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6f4072d885fd9162d64d41bb554e4ea9?s=256&d=identicon&r=PG', 'display_name': 'Dmitry Makovetskiyd', 'link': 'https://stackoverflow.com/users/554217/dmitry-makovetskiyd'}",True,97,,,1,2,1398867479,1334296766,1398867479.0,10135966,CC BY-SA 3.0,https://stackoverflow.com/questions/10135966/php-errors-arent-displayed,PHP errors aren&#39;t displayed,,,,
1088,"['html', 'video', 'html5-video', 'jquery-animate']","{'account_id': 1425646, 'reputation': 31, 'user_id': 1349238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bef23f2cc0909cdbfa4f7d7b04c491e2?s=256&d=identicon&r=PG', 'display_name': 'user1349238', 'link': 'https://stackoverflow.com/users/1349238/user1349238'}",True,7455,,,1,1,1398433281,1335081745,1335154855.0,10266240,CC BY-SA 3.0,https://stackoverflow.com/questions/10266240/html5-video-as-web-page-background-fade-in,HTML5 Video as web page background fade in,,,,
1089,"['html', 'css', 'navigation']","{'account_id': 1334824, 'reputation': 295, 'user_id': 1277826, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/95382706d6d9857fe9d3ba67bf2a7975?s=256&d=identicon&r=PG', 'display_name': 'bradm', 'link': 'https://stackoverflow.com/users/1277826/bradm'}",True,20878,,,5,0,1398419918,1334351636,,10148400,CC BY-SA 3.0,https://stackoverflow.com/questions/10148400/how-can-i-create-a-submenu-with-css-navigation,How can I create a submenu with CSS navigation?,,,,
1090,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1279436, 'reputation': 205, 'user_id': 1233905, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f15034963a4d85deb27bd7ffba8f2ff1?s=256&d=identicon&r=PG', 'display_name': 'Owen O&#39;Neill', 'link': 'https://stackoverflow.com/users/1233905/owen-oneill'}",True,1195,,10376312.0,2,1,1398351122,1335735382,,10376194,CC BY-SA 3.0,https://stackoverflow.com/questions/10376194/how-can-i-prevent-fancybox-from-closing-want-to-make-the-user-click-the-close-b,How can I prevent fancybox from closing? Want to make the user click the Close button instead of anywhere on the browser,,,,
1091,"['ipad', 'html', 'mobile', 'zooming', 'responsive-design']","{'account_id': 234185, 'reputation': 1004, 'user_id': 500182, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/edbaa4a0b73679fe0f01792362586283?s=256&d=identicon&r=PG', 'display_name': 'JCraine', 'link': 'https://stackoverflow.com/users/500182/jcraine'}",True,9466,,10158795.0,2,0,1398095823,1334451635,,10158738,CC BY-SA 3.0,https://stackoverflow.com/questions/10158738/how-does-this-website-block-pinch-to-zoom-on-ipad,How Does This Website Block Pinch-to-Zoom on iPad?,,,,
1092,"['java', 'html', 'xpath', 'selenium', 'webdriver']","{'account_id': 951868, 'reputation': 135, 'user_id': 977849, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/96e9a0eda98a75f2d1ede8898a62361f?s=256&d=identicon&r=PG', 'display_name': 'AlbChu', 'link': 'https://stackoverflow.com/users/977849/albchu'}",True,38411,,10324173.0,4,1,1398048725,1335388382,1341313313.0,10323884,CC BY-SA 3.0,https://stackoverflow.com/questions/10323884/parsing-html-table-data-with-xpath-and-selenium-in-java,Parsing HTML table data with xpath and selenium in java,,,,
1093,"['html', 'css', 'asp.net-mvc-3', 'razor', 'partial-views']","{'account_id': 168245, 'reputation': 3374, 'user_id': 393581, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/f10a8776b856dd7dfbc7fbf8d95c910b?s=256&d=identicon&r=PG', 'display_name': 'garfbradaz', 'link': 'https://stackoverflow.com/users/393581/garfbradaz'}",True,1384,,10063596.0,2,0,1398016092,1333883090,1398016092.0,10062304,CC BY-SA 3.0,https://stackoverflow.com/questions/10062304/partialviews-not-using-shared-site-css-in-editor-display-templates-asp-net-m,PartialViews - Not Using Shared Site.css in Editor/Display Templates - ASP.NET MVC 3,,,,
1094,"['javascript', 'html', 'hyperlink', 'href']","{'account_id': 1418600, 'reputation': 11, 'user_id': 1343717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d74dabb590c07dce72ca0fb6cb9c1cb7?s=256&d=identicon&r=PG', 'display_name': 'Becca', 'link': 'https://stackoverflow.com/users/1343717/becca'}",True,11139,,,5,1,1397968410,1334832730,1334917253.0,10226507,CC BY-SA 3.0,https://stackoverflow.com/questions/10226507/javascript-opening-a-link,Javascript - opening a link,,,,
1095,"['jquery', 'html', 'mootools']","{'account_id': 1000925, 'reputation': 6795, 'user_id': 1015790, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4010b0e9c9ff23d18a3f87c38560fe76?s=256&d=identicon&r=PG&f=1', 'display_name': 'fiberOptics', 'link': 'https://stackoverflow.com/users/1015790/fiberoptics'}",True,563,,10108734.0,2,0,1397779072,1334137677,1334137849.0,10103544,CC BY-SA 3.0,https://stackoverflow.com/questions/10103544/slimpicker-doesnt-work-with-jquery-plugin,SlimPicker doesn&#39;t work with jQuery plugin,,,,
1096,"['html', 'css', 'alignment']","{'account_id': 484972, 'reputation': 1279, 'user_id': 900982, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/G95UE.jpg?s=256&g=1', 'display_name': 'Taras Lukavyi', 'link': 'https://stackoverflow.com/users/900982/taras-lukavyi'}",True,72,,9965254.0,1,-2,1397636957,1333291368,1397636957.0,9965245,,https://stackoverflow.com/questions/9965245/css-errors-in-div,Css errors in div,1397701742.0,Not suitable for this site,,
1097,"['javascript', 'jquery', 'html', 'onclick']","{'account_id': 1188468, 'reputation': 1022, 'user_id': 1161898, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c6912c1ae51ba1d64d321f44ba144c31?s=256&d=identicon&r=PG', 'display_name': 'unkown', 'link': 'https://stackoverflow.com/users/1161898/unkown'}",True,17900,,10257617.0,2,0,1397499854,1334998297,1334998873.0,10257551,CC BY-SA 3.0,https://stackoverflow.com/questions/10257551/how-to-call-div-on-submit-button-click,How to call &lt;div&gt; on submit button click,,,,
1098,"['javascript', 'html', 'forms']","{'account_id': 1418384, 'reputation': 23, 'user_id': 1343525, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6eb80941a83b163a484da68b30f64c6?s=256&d=identicon&r=PG', 'display_name': 'Harsha vardhan', 'link': 'https://stackoverflow.com/users/1343525/harsha-vardhan'}",True,781,,10225141.0,3,2,1397486303,1334826906,1334827377.0,10225020,CC BY-SA 3.0,https://stackoverflow.com/questions/10225020/ie7-getting-null-or-object-value-in-form,IE7 getting null or object value in form,,,,
1099,"['jquery', 'html', 'css', 'wordpress']","{'account_id': 174490, 'reputation': 1085, 'user_id': 403887, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/e1fa746450f557cff1c59e7bd5154413?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/403887/tom'}",True,1209,,9981276.0,4,0,1397258789,1333388278,,9981048,CC BY-SA 3.0,https://stackoverflow.com/questions/9981048/center-submenu-items-with-a-variable-width,Center submenu items with a variable width,,,,
1100,"['html', 'css', 'alignment', 'vertical-alignment']","{'account_id': 405508, 'reputation': 3687, 'user_id': 774437, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/6fL8U.jpg?s=256&g=1', 'display_name': 'moorara', 'link': 'https://stackoverflow.com/users/774437/moorara'}",True,13011,,9974461.0,5,1,1397258528,1333359880,1373046255.0,9974137,CC BY-SA 3.0,https://stackoverflow.com/questions/9974137/how-to-vertically-align-div-containers-with-css,How to vertically align div containers with CSS?,,,,
1101,"['html', 'css']","{'account_id': 1297920, 'reputation': 6179, 'user_id': 1248498, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e7bad9a9dd62f52a20dc8453ab90d4b9?s=256&d=identicon&r=PG', 'display_name': 'hermann', 'link': 'https://stackoverflow.com/users/1248498/hermann'}",True,435,,10374773.0,2,1,1397147749,1335723899,1335724295.0,10374748,CC BY-SA 3.0,https://stackoverflow.com/questions/10374748/horizontal-menu-bar-moves-a-bit-to-the-left-because-of-scroll-bar-to-the-right,Horizontal menu bar moves a bit to the left because of scroll bar to the right,,,,
1102,"['html', 'tags', 'sed', 'strip']","{'account_id': 1316863, 'reputation': 91, 'user_id': 1263513, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b37cc26a8242bc39fd2b49f80df33528?s=256&d=identicon&r=PG', 'display_name': 'user1263513', 'link': 'https://stackoverflow.com/users/1263513/user1263513'}",True,1623,,10282911.0,4,-1,1396971015,1335180449,1335182699.0,10279634,CC BY-SA 3.0,https://stackoverflow.com/questions/10279634/sed-and-lazy-search-on-specific-html-tag-with-id,sed and lazy search on specific html tag with id,,,,
1103,"['javascript', 'html', 'local-storage']","{'account_id': 1236086, 'reputation': 39, 'user_id': 1199649, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/24208f96a3e46c49b2fec352808e55db?s=256&d=identicon&r=PG', 'display_name': 'user1199649', 'link': 'https://stackoverflow.com/users/1199649/user1199649'}",True,3978,,10107408.0,2,0,1396963797,1334152511,,10107402,CC BY-SA 3.0,https://stackoverflow.com/questions/10107402/how-can-i-store-users-page-history-using-localstorage,How Can I Store User&#39;s Page History Using localStorage?,,,,
1104,"['php', 'html', 'database', 'browser']","{'account_id': 170599, 'reputation': 421, 'user_id': 397416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/314264439864f4f2d1aa67ce66cf7a9c?s=256&d=identicon&r=PG', 'display_name': 'Drake', 'link': 'https://stackoverflow.com/users/397416/drake'}",True,4785,,10093289.0,2,2,1396785954,1334078025,1334079590.0,10093271,CC BY-SA 3.0,https://stackoverflow.com/questions/10093271/php-code-displayed-in-browser,PHP code displayed in browser,,,,
1105,"['forms', 'html', 'microdata']","{'account_id': 92536, 'reputation': 361, 'user_id': 253573, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ebb38cc480464999e9eee8bd563289b3?s=256&d=identicon&r=PG', 'display_name': 'bhazzard', 'link': 'https://stackoverflow.com/users/253573/bhazzard'}",True,1177,,,2,4,1396645019,1334717268,1396645019.0,10202106,CC BY-SA 3.0,https://stackoverflow.com/questions/10202106/microdata-itemprop-on-form-inputs,Microdata itemprop on form inputs?,,,,
1106,"['javascript', 'jquery', 'html']","{'account_id': 1431511, 'reputation': 73, 'user_id': 1353829, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/7835da3cf76cc557365c1cefed600595?s=256&d=identicon&r=PG', 'display_name': 'Jiggles', 'link': 'https://stackoverflow.com/users/1353829/jiggles'}",True,2245,,10368630.0,2,1,1396619448,1335654579,1396619448.0,10368367,CC BY-SA 3.0,https://stackoverflow.com/questions/10368367/counting-the-number-of-divs-placed-into-a-div-via-drag-and-drop,Counting the number of DIVs placed into a DIV via drag and Drop,,,,
1107,"['javascript', 'jquery', 'html']","{'account_id': 999638, 'reputation': 13583, 'user_id': 1014805, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/12e7426f4db235421720ddcd822833e3?s=256&d=identicon&r=PG', 'display_name': 'jacktheripper', 'link': 'https://stackoverflow.com/users/1014805/jacktheripper'}",True,1467,,10284796.0,5,2,1396389564,1335199297,1396389564.0,10284663,CC BY-SA 3.0,https://stackoverflow.com/questions/10284663/if-div-has-no-content-hide-other-div,If div has no content hide other div,,,,
1108,"['html', 'css', 'google-chrome', 'layout']","{'account_id': 1325455, 'reputation': 77, 'user_id': 1270369, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/98f8b63f5c6c29a1d0ab2bd910a86f95?s=256&d=identicon&r=PG', 'display_name': 'Thomas Tran', 'link': 'https://stackoverflow.com/users/1270369/thomas-tran'}",True,1150,,,1,2,1396295051,1335495090,,10344154,CC BY-SA 3.0,https://stackoverflow.com/questions/10344154/chrome-web-store-css-layout,Chrome web store css layout,,,,
1109,"['html', 'css', 'opera', 'font-face', 'webfonts']","{'account_id': 305614, 'reputation': 2648, 'user_id': 615881, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/U9BGO.jpg?s=256&g=1', 'display_name': 'Marko Jovanović', 'link': 'https://stackoverflow.com/users/615881/marko-jovanovi%c4%87'}",True,775,,,4,9,1396155502,1333543554,1333718116.0,10011378,CC BY-SA 3.0,https://stackoverflow.com/questions/10011378/font-face-messes-up-autocomplete-drop-down-list-in-opera-browser,"Font-face, messes up autocomplete drop down list in Opera browser",,,,
1110,"['javascript', 'html', 'cookies']","{'account_id': 1344221, 'reputation': 457, 'user_id': 1285269, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/4d5675346d4fda06b6e539b5600b12a1?s=256&d=identicon&r=PG', 'display_name': 'israel love php', 'link': 'https://stackoverflow.com/users/1285269/israel-love-php'}",True,179,,10058275.0,1,0,1395879144,1333831549,1395879144.0,10058233,CC BY-SA 3.0,https://stackoverflow.com/questions/10058233/err-variable-space-is-undefined-why,err variable space is undefined why?,,,,
1111,"['javascript', 'html', 'canvas', 'html5-canvas', 'processing']","{'account_id': 420676, 'reputation': 14645, 'user_id': 798491, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3f78e57897b1763673469ed6f61a2dda?s=256&d=identicon&r=PG', 'display_name': 'thisissami', 'link': 'https://stackoverflow.com/users/798491/thisissami'}",True,973,,11964827.0,3,0,1395774415,1334351865,,10148435,CC BY-SA 3.0,https://stackoverflow.com/questions/10148435/is-it-possible-to-have-multiple-simultaneous-key-inputs-with-processingjs,Is it possible to have multiple simultaneous key inputs with ProcessingJS?,,,,
1112,"['javascript', 'html', 'css', 'function', 'prompt']","{'user_type': 'does_not_exist', 'display_name': 'user1327904'}",True,679,,10123085.0,1,1,1395324765,1334231330,1395324765.0,10122954,CC BY-SA 3.0,https://stackoverflow.com/questions/10122954/function-button-only-displayed-after-another-is-clicked,Function - Button Only Displayed After Another Is Clicked?,,,,
1113,"['javascript', 'jquery', 'html', 'mouseover', 'show-hide']","{'account_id': 1447221, 'reputation': 115, 'user_id': 1365281, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5b36caebaa15a6a9cff2ef198f398003?s=256&d=identicon&r=PG', 'display_name': 'Origami', 'link': 'https://stackoverflow.com/users/1365281/origami'}",True,1510,,10380175.0,1,-2,1395311109,1335771746,1395311109.0,10380139,CC BY-SA 3.0,https://stackoverflow.com/questions/10380139/javascript-onclick-and-not-mouseover,Javascript onclick and not mouseover,,,,
1114,"['html', 'forms', 'button', 'reset']","{'account_id': 1427377, 'reputation': 31, 'user_id': 1350533, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/de6408a9862f174f535dacb185802843?s=256&d=identicon&r=PG', 'display_name': 'orlyidd', 'link': 'https://stackoverflow.com/users/1350533/orlyidd'}",True,4060,,,4,0,1395260695,1335790359,1395260695.0,10384050,CC BY-SA 3.0,https://stackoverflow.com/questions/10384050/clear-or-reset-button,Clear or Reset Button,,,,
1115,"['c#', 'asp.net', 'html', 'asp.net-mvc', 'html-encode']","{'account_id': 250038, 'reputation': 12959, 'user_id': 526495, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c0c45c1a82ae60ce0a36e6d2b55fec73?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/526495/jonathan'}",False,276,,,3,2,1395210145,1333821600,1333897547.0,10056925,CC BY-SA 3.0,https://stackoverflow.com/questions/10056925/html-encoding-causing-new-lines-in-chrome,Html Encoding causing new lines in Chrome,,,,
1116,"['jquery', 'html', 'graph']","{'account_id': 1172084, 'reputation': 1041, 'user_id': 1149037, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/e25559a78ebb98a7d57e9adeec8ccbf6?s=256&d=identicon&r=PG', 'display_name': 'Sneaksta', 'link': 'https://stackoverflow.com/users/1149037/sneaksta'}",True,2446,,10051910.0,2,2,1394748211,1333772659,,10051730,CC BY-SA 3.0,https://stackoverflow.com/questions/10051730/create-a-jquery-html5-canvas-graph,Create a jquery / html5 canvas graph,,,,
1117,"['php', 'html', 'cakephp', 'tags']","{'account_id': 486079, 'reputation': 1564, 'user_id': 902780, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e86ba2206eb573a3381f7a05baca60ce?s=256&d=identicon&r=PG', 'display_name': 'Roberto Maldonado', 'link': 'https://stackoverflow.com/users/902780/roberto-maldonado'}",True,3215,,10803684.0,3,2,1394698175,1335457796,,10337532,CC BY-SA 3.0,https://stackoverflow.com/questions/10337532/head-tags-displays-inside-body-on-cakephp,Head tags displays inside body on CakePhp,,,,
1118,"['css', 'html', 'positioning', 'alignment']","{'account_id': 311353, 'reputation': 31123, 'user_id': 624884, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/04a353473303cb908cd95f25277a4ba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'F21', 'link': 'https://stackoverflow.com/users/624884/f21'}",True,41637,,10369155.0,4,9,1394654390,1335664486,1335667995.0,10369081,CC BY-SA 3.0,https://stackoverflow.com/questions/10369081/align-contents-of-div-to-the-bottom,Align contents of div to the bottom,,,,
1119,"['html', 'google-plus-one']","{'account_id': 240211, 'reputation': 38994, 'user_id': 510314, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b7f4f8f099c7b9bca5e0afa1cd0ca780?s=256&d=identicon&r=PG', 'display_name': 'mrtsherman', 'link': 'https://stackoverflow.com/users/510314/mrtsherman'}",True,2984,,,3,6,1394645432,1334336886,,10151157,,https://stackoverflow.com/questions/10151157/html5-valid-google-button-bad-value-publisher-for-attribute-rel,HTML5 valid Google+ Button - Bad value publisher for attribute rel,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1334379642, 'question_id': 28496}",
1120,"['html', 'jsoup']","{'account_id': 1030090, 'reputation': 11, 'user_id': 1038584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1aa3d6ea4e36fdfc7a4794f073442c4?s=256&d=identicon&r=PG', 'display_name': 'miaccio', 'link': 'https://stackoverflow.com/users/1038584/miaccio'}",False,414,,,2,0,1394545587,1333459600,1338090002.0,9994261,CC BY-SA 3.0,https://stackoverflow.com/questions/9994261/jsoup-parse-error-tag-table-within-tag-p,Jsoup parse error (tag table within tag p),,,,
1121,"['javascript', 'html', 'math', 'css']","{'account_id': 1095027, 'reputation': 28865, 'user_id': 1088797, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/bltA9.png?s=256&g=1', 'display_name': 'Dan Prince', 'link': 'https://stackoverflow.com/users/1088797/dan-prince'}",True,81,,10124206.0,1,0,1394533357,1334235677,,10124100,CC BY-SA 3.0,https://stackoverflow.com/questions/10124100/why-dont-these-list-items-position-correctly,Why don&#39;t these list items position correctly?,,,,
1122,"['javascript', 'html', 'xml', 'dom']","{'account_id': 1002437, 'reputation': 291, 'user_id': 1017000, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/29cfb40ae50494a3ee40c0bf39315703?s=256&d=identicon&r=PG', 'display_name': 'AMUL', 'link': 'https://stackoverflow.com/users/1017000/amul'}",True,1085,,10077339.0,5,1,1394522860,1333965937,1333967617.0,10071682,CC BY-SA 3.0,https://stackoverflow.com/questions/10071682/getelementbyid-doesnt-find-results,getElementById doesn&#39;t find results,,,,
1123,"['html', 'gps']","{'account_id': 470475, 'reputation': 7964, 'user_id': 877703, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/251b6194131d9d190face48e1b400ae4?s=256&d=identicon&r=PG&f=1', 'display_name': 'chharvey', 'link': 'https://stackoverflow.com/users/877703/chharvey'}",True,100,,10066389.0,4,3,1394312957,1333835643,,10058695,CC BY-SA 3.0,https://stackoverflow.com/questions/10058695/is-there-an-html-location-element,Is there an html &quot;location&quot; element?,,,,
1124,"['php', 'html', 'authentication', 'sqlite']","{'account_id': 1232743, 'reputation': 1389, 'user_id': 1196983, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/FO9zN.jpg?s=256&g=1', 'display_name': '1000Gbps', 'link': 'https://stackoverflow.com/users/1196983/1000gbps'}",True,1802,,10064265.0,3,0,1394168706,1333899524,,10064037,CC BY-SA 3.0,https://stackoverflow.com/questions/10064037/cannot-redirect-to-a-php-page-after-login,Cannot redirect to a php page after login,,,,
1125,"['javascript', 'jquery', 'html', 'video']","{'account_id': 239952, 'reputation': 3498, 'user_id': 509895, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6948c7f9d540ed0380cf4e49d07a8c8a?s=256&d=identicon&r=PG', 'display_name': 'Rishi', 'link': 'https://stackoverflow.com/users/509895/rishi'}",True,4842,,10164993.0,2,6,1394017197,1334298620,1334514414.0,10136232,CC BY-SA 3.0,https://stackoverflow.com/questions/10136232/using-javascript-jquery-to-access-picture-content-for-a-frame-in-a-video,Using Javascript/jquery to access picture content for a frame in a video,,,,
1126,"['php', 'mysql', 'html', 'forms', 'focus']","{'account_id': 427560, 'reputation': 884, 'user_id': 809392, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/81d93d1b6b1532b42d53e60e6f01bbd0?s=256&d=identicon&r=PG', 'display_name': 'Marcus Edensky', 'link': 'https://stackoverflow.com/users/809392/marcus-edensky'}",True,8861,,10082889.0,6,3,1393955915,1334028656,,10082783,CC BY-SA 3.0,https://stackoverflow.com/questions/10082783/html-form-automatic-button-focus-when-pressing-enter,html form - automatic button focus when pressing enter,,,,
1127,['html'],"{'account_id': 974823, 'reputation': 42610, 'user_id': 996431, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0b831aa6991ae5f32c1a8e8078b67361?s=256&d=identicon&r=PG', 'display_name': 'Nate Pet', 'link': 'https://stackoverflow.com/users/996431/nate-pet'}",True,15745,,10304901.0,1,1,1393701973,1335296369,1393701973.0,10304857,CC BY-SA 3.0,https://stackoverflow.com/questions/10304857/is-there-an-html5-alert-box,Is there an HTML5 alert box?,,,,
1128,"['mysql', 'html', 'jsp', 'netbeans']","{'account_id': 1372761, 'reputation': 191, 'user_id': 1307365, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/oJtKP.jpg?s=256&g=1', 'display_name': 'ksa', 'link': 'https://stackoverflow.com/users/1307365/ksa'}",True,7622,,10242644.0,2,0,1393583150,1334905135,1379316612.0,10241647,CC BY-SA 3.0,https://stackoverflow.com/questions/10241647/uploading-multiple-file-formats-to-a-server-using-jsp-and-store-the-path-in-data,uploading multiple file formats to a server using jsp and store the path in database,,,,
1129,"['html', 'jsp', 'file-io']","{'account_id': 1188686, 'reputation': 621, 'user_id': 1162072, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/feed0be4320aeb8b9396f1bbd5deb737?s=256&d=identicon&r=PG', 'display_name': 'special', 'link': 'https://stackoverflow.com/users/1162072/special'}",True,9567,,10020959.0,1,1,1393512680,1333533892,1393512680.0,10008992,CC BY-SA 3.0,https://stackoverflow.com/questions/10008992/opening-a-local-pdf-file-in-browser-using-jsp,Opening a Local PDF file in Browser using JSP,,,,
1130,"['html', 'database', 'exception', 'servlets']","{'account_id': 1291032, 'reputation': 2755, 'user_id': 1243137, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/cbf91689fc36e35b46b22ab24596f919?s=256&d=identicon&r=PG', 'display_name': 'Tomarto', 'link': 'https://stackoverflow.com/users/1243137/tomarto'}",True,1350,,10231543.0,3,0,1393511510,1334848134,1393511510.0,10231105,CC BY-SA 3.0,https://stackoverflow.com/questions/10231105/how-to-redirec-to-to-html-if-exception-occured,How to redirec to to HTML if exception occured,,,,
1131,"['javascript', 'html', 'file', 'save']","{'account_id': 1380740, 'reputation': 941, 'user_id': 1313804, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c49883ab5cee6b6a2743dff070341b94?s=256&d=identicon&r=PG', 'display_name': 'Momro', 'link': 'https://stackoverflow.com/users/1313804/momro'}",True,5449,,10019031.0,4,2,1393481691,1333572243,1393481691.0,10018954,CC BY-SA 3.0,https://stackoverflow.com/questions/10018954/html5-javascript-open-text-file-load-into-textarea-save-textarea-content-t,"HTML5 / JavaScript: open text file, load into textarea / save textarea content to text file",,,,
