,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
941,"['javascript', 'html', 'forms', 'validation']","{'account_id': 15180039, 'reputation': 5, 'user_id': 10953551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4cb18c28e41c3bd4ee31cea8884d923?s=256&d=identicon&r=PG&f=1', 'display_name': 'catto1297', 'link': 'https://stackoverflow.com/users/10953551/catto1297'}",True,221,54918720.0,3,0,1551336045,1551329698,1551329795.0,54918649,CC BY-SA 4.0,https://stackoverflow.com/questions/54918649/form-validation-is-ignoring-validation-for-name-input,Form validation is ignoring validation for &quot;name&quot; input,,,,,
942,"['php', 'html', 'forms', 'function', 'button']","{'account_id': 15423903, 'reputation': 31, 'user_id': 11127200, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-h7KKUxxYjvo/AAAAAAAAAAI/AAAAAAAAJl0/nppLaMwLC6k/photo.jpg?sz=256', 'display_name': 'Mizciu', 'link': 'https://stackoverflow.com/users/11127200/mizciu'}",True,94,,1,3,1551334988,1551297985,1551318575.0,54913665,CC BY-SA 4.0,https://stackoverflow.com/questions/54913665/call-php-function-from-form-button,Call PHP function from form button,,,,,
943,"['javascript', 'jquery', 'html', 'forms']","{'account_id': 10876803, 'reputation': 203, 'user_id': 7997002, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/29831c5fff73d5116f67ad0042ba2e70?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad Tanzeel Arshad', 'link': 'https://stackoverflow.com/users/7997002/muhammad-tanzeel-arshad'}",True,1090,54919587.0,1,0,1551334972,1551334159,1551334972.0,54919433,CC BY-SA 4.0,https://stackoverflow.com/questions/54919433/how-to-make-text-field-readonly-upon-selection-of-value-from-drop-down-list-html,how to make text field readonly upon selection of value from drop down list html,,,,,
944,"['html', 'reactjs']","{'account_id': 6993164, 'reputation': 5779, 'user_id': 5361646, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://i.stack.imgur.com/ZQgTK.jpg?s=256&g=1', 'display_name': 'Shams Nahid', 'link': 'https://stackoverflow.com/users/5361646/shams-nahid'}",False,362,,0,2,1551334696,1551334696,,54919535,CC BY-SA 4.0,https://stackoverflow.com/questions/54919535/how-to-put-caret-position-at-the-end-of-the-contenteditable-div-in-reactjs,How to put caret position at the end of the contentEditable div in reactjs?,,,,,
945,"['javascript', 'jquery', 'html', 'css', 'navigation']","{'account_id': 15275802, 'reputation': 25, 'user_id': 11021569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27a353dbcde42e8c13c2970215b217cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kv-adrian', 'link': 'https://stackoverflow.com/users/11021569/kv-adrian'}",False,227,,1,1,1551334453,1549457637,1551334453.0,54554136,CC BY-SA 4.0,https://stackoverflow.com/questions/54554136/load-external-page-update-the-url-in-browser-and-keep-page-if-browser-is-refres,"Load external page, update the URL in browser and keep page if browser is refreshed",,,,,
946,"['java', 'html', 'selenium-webdriver']","{'account_id': 3119031, 'reputation': 61, 'user_id': 2639197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f19b46a1246066c3dc25e85b432e669?s=256&d=identicon&r=PG', 'display_name': 'Toshi', 'link': 'https://stackoverflow.com/users/2639197/toshi'}",True,171,54917609.0,1,1,1551334260,1551320861,1551334260.0,54917478,CC BY-SA 4.0,https://stackoverflow.com/questions/54917478/how-to-define-an-xpath-from-a-different-level-of-divs,How to define an xpath from a different level of divs,,,,,
947,"['javascript', 'jquery', 'html', 'css']","{'account_id': 15262527, 'reputation': 47, 'user_id': 11012138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dd603c5088a80c8236cc0434376e69b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aref.Heydari', 'link': 'https://stackoverflow.com/users/11012138/aref-heydari'}",True,2439,54861207.0,5,0,1551334004,1551075570,,54860502,CC BY-SA 4.0,https://stackoverflow.com/questions/54860502/change-styles-of-element-when-another-element-is-active,Change Styles Of Element When Another Element Is Active,,,,,
948,"['javascript', 'html', 'button']","{'account_id': 15425820, 'reputation': 5, 'user_id': 11128530, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g4WqX.jpg?s=256&g=1', 'display_name': 'Jack Rackham', 'link': 'https://stackoverflow.com/users/11128530/jack-rackham'}",True,120,54919108.0,3,0,1551333981,1551332339,1551332837.0,54919059,CC BY-SA 4.0,https://stackoverflow.com/questions/54919059/how-to-print-javascript-text-into-a-form-using-a-button,how to print javascript text into a form using a button,,,,,
949,"['css', 'html']","{'account_id': 14616587, 'reputation': 129, 'user_id': 10556799, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/noxON.png?s=256&g=1', 'display_name': 'Lisbeth', 'link': 'https://stackoverflow.com/users/10556799/lisbeth'}",True,3569,,6,3,1551333360,1551332116,,54919021,,https://stackoverflow.com/questions/54919021/how-to-add-blank-lines-in-between-items-of-an-ordered-list,How to add blank lines in between items of an ordered list?,1551333085.0,Duplicate,,,
950,"['html', 'css', 'bootstrap-4']","{'account_id': 15425419, 'reputation': 1, 'user_id': 11128262, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-yP7lYSBRC7A/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPCSxFSDCWgAQH9rKpwS1USW4L7A/mo/photo.jpg?sz=256', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/11128262/brian'}",True,38,54917443.0,1,0,1551332647,1551319734,1551332647.0,54917334,CC BY-SA 4.0,https://stackoverflow.com/questions/54917334/bootstrap-heading-collapses-for-a-second-before-popping-back,Bootstrap heading collapses for a second before popping back?,,,,,
951,"['html', 'css', 'responsive']","{'user_type': 'does_not_exist', 'display_name': 'user9292281'}",False,400,,2,1,1551332535,1551321595,1551332535.0,54917584,CC BY-SA 4.0,https://stackoverflow.com/questions/54917584/how-to-maintain-aspect-ratio-on-a-header-background-image,How to maintain aspect ratio on a header background image?,,,,,
952,"['javascript', 'html', 'css', 'reactjs', 'checkbox']","{'account_id': 15333498, 'reputation': 127, 'user_id': 11062563, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SqCO2.png?s=256&g=1', 'display_name': 'Alpub', 'link': 'https://stackoverflow.com/users/11062563/alpub'}",True,597,54919068.0,1,1,1551332379,1551327708,1551329137.0,54918362,CC BY-SA 4.0,https://stackoverflow.com/questions/54918362/checkbox-not-working-within-mapping-function-react-js-css,Checkbox not working within mapping function react js css,,,,,
953,"['javascript', 'html', 'angular']","{'account_id': 14322492, 'reputation': 541, 'user_id': 10345439, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cEhch.jpg?s=256&g=1', 'display_name': 'Oliver', 'link': 'https://stackoverflow.com/users/10345439/oliver'}",False,211,,0,1,1551331824,1551331824,,54918977,CC BY-SA 4.0,https://stackoverflow.com/questions/54918977/how-to-clear-the-ngmodel-value-coming-from-other-component,How to Clear the ngModel value coming from other component?,,,,,
954,"['javascript', 'html']","{'account_id': 13048769, 'reputation': 71, 'user_id': 9429847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RJM7B.jpg?s=256&g=1', 'display_name': 'J1293', 'link': 'https://stackoverflow.com/users/9429847/j1293'}",True,948,,2,0,1551331755,1551331344,1551331572.0,54918893,CC BY-SA 4.0,https://stackoverflow.com/questions/54918893/replace-html-string-to-img-tag-with-pure-javascript,Replace html string to img tag with pure javascript,,,,,
955,"['php', 'html', 'css', 'adminlte']","{'account_id': 5377076, 'reputation': 554, 'user_id': 4283563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52264438e0779ca5dbbdf1c2ca2f7de9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jasbin Karki', 'link': 'https://stackoverflow.com/users/4283563/jasbin-karki'}",False,6185,,1,1,1551331694,1551244460,1551274840.0,54898444,CC BY-SA 4.0,https://stackoverflow.com/questions/54898444/adminlte-3-activate-a-side-navbar,AdminLTE-3 activate a side navbar,,,,,
956,"['javascript', 'html']","{'account_id': 15395561, 'reputation': 21, 'user_id': 11106814, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Iv1oA1dQ34A/AAAAAAAAAAI/AAAAAAAAAMQ/kJHZEhW4jQ0/photo.jpg?sz=256', 'display_name': 'josh Lux', 'link': 'https://stackoverflow.com/users/11106814/josh-lux'}",False,1539,,2,0,1551331484,1551326725,,54918249,CC BY-SA 4.0,https://stackoverflow.com/questions/54918249/what-would-be-the-best-way-to-bypass-the-same-origin-policy-if-im-using-an-ifra,What would be the best way to bypass the same origin policy if I&#39;m using an iFrame that displays the website of a user inputted URL?,,,,,
957,"['html', 'css', 'image', 'text']","{'user_type': 'does_not_exist', 'display_name': 'user11117267'}",True,45,54918410.0,3,0,1551328070,1551325107,,54918022,CC BY-SA 4.0,https://stackoverflow.com/questions/54918022/make-text-appear-entirely-inside-div,Make text appear entirely inside div,,,,,
958,"['javascript', 'angular', 'html']","{'account_id': 2219430, 'reputation': 1215, 'user_id': 1959238, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/3fe07a5610429dfebdbeb95f2fc91c3b?s=256&d=identicon&r=PG', 'display_name': 'Franki1986', 'link': 'https://stackoverflow.com/users/1959238/franki1986'}",False,324,,1,1,1551327688,1551300701,,54914273,CC BY-SA 4.0,https://stackoverflow.com/questions/54914273/angular-open-component-in-new-window-without-bootstraping,Angular open component in new window without bootstraping,,,,,
959,"['html', 'facebook-javascript-sdk', 'angular7']","{'account_id': 1266843, 'reputation': 83655, 'user_id': 1223975, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/5Oh7r.jpg?s=256&g=1', 'display_name': 'Alexander Mills', 'link': 'https://stackoverflow.com/users/1223975/alexander-mills'}",False,242,,0,1,1551327308,1551327308,,54918319,CC BY-SA 4.0,https://stackoverflow.com/questions/54918319/tell-angular-about-custom-element,Tell Angular about custom element,,,,,
960,"['java', 'html', 'spring', 'spring-mvc', 'spring-security']","{'account_id': 13453529, 'reputation': 3, 'user_id': 9707674, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-NuBdFPHEpkY/AAAAAAAAAAI/AAAAAAAAABo/KKlsEJUX5nA/photo.jpg?sz=256', 'display_name': 'Fadzly', 'link': 'https://stackoverflow.com/users/9707674/fadzly'}",True,40,54918054.0,1,0,1551325403,1551321737,,54917604,CC BY-SA 4.0,https://stackoverflow.com/questions/54917604/spring-security-does-not-allow-access-through-https,Spring security does not allow access through https,,,,,
961,"['javascript', 'python', 'html', 'scrapy', 'scrapy-splash']","{'account_id': 15321319, 'reputation': 257, 'user_id': 11053705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58a578c86489cb978b7c2bbf2a8e28b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/11053705/dan'}",False,1155,,0,1,1551324801,1551324801,,54917976,CC BY-SA 4.0,https://stackoverflow.com/questions/54917976/scrapy-follow-links-that-are-loaded-by-a-dynamic-load-more-button,Scrapy | Follow links that are loaded by a dynamic &quot;Load More&quot;-Button,,,,,
962,"['html', 'css', 'flexbox', 'sizing']","{'account_id': 13711163, 'reputation': 49, 'user_id': 9893495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2ed97978480c144b83cc248f8118cc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Willerie', 'link': 'https://stackoverflow.com/users/9893495/willerie'}",False,35,,0,2,1551323563,1551322675,1551323563.0,54917726,,https://stackoverflow.com/questions/54917726/shrink-img-element-height-to-that-of-sibling-in-flex-container,shrink (img) element height to that of sibling in flex container,1551323549.0,Duplicate,,,
963,"['javascript', 'html', 'css', 'sass']","{'account_id': 13269246, 'reputation': 83, 'user_id': 9580874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b614d89fe9b2cfa336514bc0d330d920?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr Boolean', 'link': 'https://stackoverflow.com/users/9580874/mr-boolean'}",True,4495,54917700.0,2,1,1551322667,1551321620,,54917586,CC BY-SA 4.0,https://stackoverflow.com/questions/54917586/blur-entire-background-on-hover,Blur entire background on hover,,,,,
964,"['javascript', 'html']","{'account_id': 10543241, 'reputation': 37, 'user_id': 7768436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1df4ffd09042e29663ab152f8f5a5af?s=256&d=identicon&r=PG&f=1', 'display_name': 'user7768436', 'link': 'https://stackoverflow.com/users/7768436/user7768436'}",True,921,,2,0,1551321526,1551321187,,54917523,CC BY-SA 4.0,https://stackoverflow.com/questions/54917523/getattribute-not-working-for-class-name,getAttribute() not working for class name?,,,,,
965,"['javascript', 'html']","{'account_id': 6821816, 'reputation': 149, 'user_id': 5248736, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/b7f6b031e1bb0cba1f9f81ce6398358f?s=256&d=identicon&r=PG&f=1', 'display_name': 'HighonH', 'link': 'https://stackoverflow.com/users/5248736/highonh'}",True,50,54917561.0,3,-2,1551321446,1551318011,,54917111,CC BY-SA 4.0,https://stackoverflow.com/questions/54917111/js-syntax-error-missing-after-argument,js syntax error: missing ) after argument,,,,,
966,"['css', 'html']","{'account_id': 15419504, 'reputation': 3, 'user_id': 11123911, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Kip4PA53SwA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcn33DsBvd-NsO0AZQEDlui1Fqe2Q/mo/photo.jpg?sz=256', 'display_name': 'Mischa Silver', 'link': 'https://stackoverflow.com/users/11123911/mischa-silver'}",False,67,,1,0,1551318817,1551301943,,54914566,CC BY-SA 4.0,https://stackoverflow.com/questions/54914566/nav-bar-help-needed,nav bar - help needed,,,,,
967,"['html', 'mobile', 'responsive']","{'account_id': 10497136, 'reputation': 51, 'user_id': 7736964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e9e7d10b4efb543e66665322265ff78?s=256&d=identicon&r=PG&f=1', 'display_name': 'J D', 'link': 'https://stackoverflow.com/users/7736964/j-d'}",True,26,54917150.0,1,0,1551318289,1551317793,,54917082,CC BY-SA 4.0,https://stackoverflow.com/questions/54917082/hide-div-on-mobile-devices,Hide DIV on mobile devices,,,,,
968,"['javascript', 'html', 'date', 'random', 'indexing']","{'account_id': 12038348, 'reputation': 29, 'user_id': 8806137, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PWvwEQDJcUA/AAAAAAAAAAI/AAAAAAAAACs/Wgp7lPIFgsc/photo.jpg?sz=256', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/8806137/harry'}",True,90,,2,1,1551318137,1551313383,1551314173.0,54916566,CC BY-SA 4.0,https://stackoverflow.com/questions/54916566/how-to-convert-a-date-into-a-random-index-in-a-list,How to convert a date into a random index in a list?,,,,,
969,"['html', 'css', 'flexbox']","{'account_id': 15415109, 'reputation': 17, 'user_id': 11120839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a226c3e8b8bae40fef35a1f01061855b?s=256&d=identicon&r=PG&f=1', 'display_name': 'AbsoluteNoob', 'link': 'https://stackoverflow.com/users/11120839/absolutenoob'}",True,580,54891703.0,5,-1,1551318089,1551203813,1551318089.0,54891467,CC BY-SA 4.0,https://stackoverflow.com/questions/54891467/how-can-i-force-items-to-stay-in-line,How Can I Force Items To Stay In Line,,,,,
970,"['python', 'html', 'request', 'lxml']","{'account_id': 6310754, 'reputation': 269, 'user_id': 6810989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G0PcQ.jpg?s=256&g=1', 'display_name': 'Nicklovn', 'link': 'https://stackoverflow.com/users/6810989/nicklovn'}",True,182,54917115.0,1,1,1551318036,1551316387,1551316841.0,54916913,CC BY-SA 4.0,https://stackoverflow.com/questions/54916913/html-scraper-for-yahoo-finance-returning-wrong-value-using-lxml-and-requests,HTML Scraper for Yahoo! Finance returning wrong value using lxml and requests,,,,,
971,"['html', 'css']","{'account_id': 4980949, 'reputation': 23, 'user_id': 4005944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a354a626f91db6a433dc0fb388055fc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael Reeve', 'link': 'https://stackoverflow.com/users/4005944/michael-reeve'}",True,41,,3,0,1551317888,1551306625,,54915545,CC BY-SA 4.0,https://stackoverflow.com/questions/54915545/how-can-i-make-an-images-height-dependent-on-the-other-content-inside-of-a-div,How can I make an image&#39;s height dependent on the other content inside of a div?,,,,,
972,"['javascript', 'html', 'css', 'mobile', 'desktop']","{'user_type': 'does_not_exist', 'display_name': 'user11117267'}",True,48,54916949.0,2,0,1551316621,1551315755,1551315844.0,54916832,CC BY-SA 4.0,https://stackoverflow.com/questions/54916832/use-1-internal-image-for-desktop-and-a-different-one-for-mobile,Use 1 internal image for desktop and a different one for mobile?,,,,,
973,"['html', 'css', 'background', 'footer', 'overlapping']","{'account_id': 15420615, 'reputation': 5, 'user_id': 11124758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0186b6d429208f685cdedeea58af721?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hogn Doe', 'link': 'https://stackoverflow.com/users/11124758/hogn-doe'}",True,52,54916818.0,2,0,1551315826,1551312767,1551315826.0,54916484,CC BY-SA 4.0,https://stackoverflow.com/questions/54916484/how-do-i-make-my-footer-stay-at-the-bottom-of-my-page-in-css-without-overlapping,How do i make my footer stay at the bottom of my page in CSS without overlapping,,,,,
974,"['javascript', 'html', 'average']","{'account_id': 15409803, 'reputation': 21, 'user_id': 11116847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/H93xR.png?s=256&g=1', 'display_name': 'Conor98', 'link': 'https://stackoverflow.com/users/11116847/conor98'}",True,240,54916797.0,1,0,1551315488,1551312643,,54916466,CC BY-SA 4.0,https://stackoverflow.com/questions/54916466/finding-the-average-of-the-rows-in-a-html-table,Finding The Average Of The Rows In A HTML Table,,,,,
975,"['html', 'css', 'mobile', 'alignment']","{'account_id': 13255744, 'reputation': 501, 'user_id': 9571906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd7e532231fa53cbe04b5456f29ae18e?s=256&d=identicon&r=PG&f=1', 'display_name': 'theCrabNebula', 'link': 'https://stackoverflow.com/users/9571906/thecrabnebula'}",False,326,,0,3,1551314811,1551310173,1551314811.0,54916112,CC BY-SA 4.0,https://stackoverflow.com/questions/54916112/div-vertical-alignment-on-mobile-screen-sizes,DIV vertical alignment on mobile screen sizes,,,,,
976,"['javascript', 'jquery', 'html', 'css']","{'account_id': 10258760, 'reputation': 53, 'user_id': 7570824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ee0fa49dc2a4e0370a8ab9ab8164710?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mathematics', 'link': 'https://stackoverflow.com/users/7570824/mathematics'}",True,114,54916621.0,1,4,1551314698,1551313612,,54916588,CC BY-SA 4.0,https://stackoverflow.com/questions/54916588/jquery-changing-color,jQuery - Changing Color,,,,,
977,"['javascript', 'jquery', 'html', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'user10631553'}",True,300,54916591.0,1,0,1551313670,1551312264,1551313343.0,54916424,CC BY-SA 4.0,https://stackoverflow.com/questions/54916424/the-button-does-not-redirect-to-the-link-if-i-make-a-single-click,The button does not redirect to the link if I make a single click,,,,,
978,"['javascript', 'html']","{'account_id': 15262119, 'reputation': 61, 'user_id': 11011839, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PehIep6XGFY/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQM-qXIr4YVWIXBg6ZXSknkxIRUuyg/mo/photo.jpg?sz=256', 'display_name': 'Andres Hansen', 'link': 'https://stackoverflow.com/users/11011839/andres-hansen'}",True,42,54916398.0,1,0,1551312455,1551294044,1551294227.0,54912688,CC BY-SA 4.0,https://stackoverflow.com/questions/54912688/player-and-laser-disappears-when-objects-collide,Player and &quot;laser&quot; disappears when objects collide,,,,,
979,"['html', 'css']","{'account_id': 1679485, 'reputation': 583, 'user_id': 1544128, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d2bbcc37b369c747b9ba61d006f8dd34?s=256&d=identicon&r=PG', 'display_name': 'user1544128', 'link': 'https://stackoverflow.com/users/1544128/user1544128'}",True,109,54913362.0,3,0,1551310223,1551295837,,54913138,CC BY-SA 4.0,https://stackoverflow.com/questions/54913138/right-panel-with-div-at-bottom,Right panel with div at bottom,,,,,
980,"['javascript', 'html', 'css']","{'account_id': 14234269, 'reputation': 56, 'user_id': 10282520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d750340a9571f7372e6fa79b354cb2af?s=256&d=identicon&r=PG&f=1', 'display_name': 'TJS13', 'link': 'https://stackoverflow.com/users/10282520/tjs13'}",True,291,54916023.0,2,0,1551310028,1551302666,1551310028.0,54914726,CC BY-SA 4.0,https://stackoverflow.com/questions/54914726/how-to-center-click-and-drag-scroll-at-the-middle,How to center click and drag scroll at the middle,,,,,
981,"['javascript', 'html', 'css', 'owl-carousel']","{'account_id': 12418224, 'reputation': 21, 'user_id': 9046543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2960f65b180e0a0bb174390c4113e7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'LizCoder25', 'link': 'https://stackoverflow.com/users/9046543/lizcoder25'}",False,161,,1,1,1551309912,1551309377,,54916011,CC BY-SA 4.0,https://stackoverflow.com/questions/54916011/why-is-owl-carousel-displaying-3-images-at-once,Why is Owl Carousel Displaying 3 images at once,,,,,
982,"['html', 'css', 'navbar']","{'account_id': 2747804, 'reputation': 33, 'user_id': 6622874, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/64c69fd84efd034293b58ec47c4ae2ba?s=256&d=identicon&r=PG', 'display_name': 'Joey', 'link': 'https://stackoverflow.com/users/6622874/joey'}",True,1089,,1,-1,1551309076,1551300296,1551309076.0,54914182,CC BY-SA 4.0,https://stackoverflow.com/questions/54914182/issue-with-navbar-alignment-dropdown-menu-in-mobile-view,Issue with navbar alignment &amp; dropdown menu in Mobile View,,,,,
983,"['javascript', 'html', 'angularjs']","{'account_id': 1322238, 'reputation': 219, 'user_id': 1267804, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/a91a7382a61b9b3e3f6dc62f2fa778c6?s=256&d=identicon&r=PG', 'display_name': 'NekoLLX', 'link': 'https://stackoverflow.com/users/1267804/nekollx'}",False,47,,1,1,1551308889,1550533534,1551308889.0,54756999,CC BY-SA 4.0,https://stackoverflow.com/questions/54756999/ng-click-and-md-button-conflict,Ng-click and md-button conflict,,,,,
984,"['html', 'css', 'flexbox']","{'account_id': 5164233, 'reputation': 3519, 'user_id': 4135063, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e7ad6fb5dc2f10279b43129570737497?s=256&d=identicon&r=PG', 'display_name': 'Pedro A', 'link': 'https://stackoverflow.com/users/4135063/pedro-a'}",False,18,,0,0,1551308782,1551308782,,54915921,,https://stackoverflow.com/questions/54915921/centering-a-div-horizontally-with-another-left-aligned-sibling-div-with-flexbox,Centering a div horizontally with another left-aligned sibling div with flexbox,1551308908.0,Duplicate,,,
985,"['jquery', 'html', 'css']","{'account_id': 332163, 'reputation': 8184, 'user_id': 807325, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9bURh.jpg?s=256&g=1', 'display_name': 'EnexoOnoma', 'link': 'https://stackoverflow.com/users/807325/enexoonoma'}",True,39,54915794.0,1,1,1551308008,1551306205,1551307743.0,54915468,CC BY-SA 4.0,https://stackoverflow.com/questions/54915468/how-to-show-the-selected-option-from-dropdown-with-a-big-font-size-while-the-ot,"How to show the selected option from dropdown with a big font size, while the other options stay regular size?",,,,,
986,"['javascript', 'html', 'css', 'reactjs', 'gatsby']","{'account_id': 5678032, 'reputation': 4597, 'user_id': 4490400, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/JuX7g.jpg?s=256&g=1', 'display_name': 'Atte Juvonen', 'link': 'https://stackoverflow.com/users/4490400/atte-juvonen'}",True,396,54915693.0,1,0,1551307417,1551305576,,54915327,CC BY-SA 4.0,https://stackoverflow.com/questions/54915327/gatsby-react-how-to-create-clean-fallback-for-non-js-users,Gatsby/React: how to create clean fallback for non JS users?,,,,,
987,"['javascript', 'html', 'css', 'string', 'function']","{'account_id': 15293307, 'reputation': 129, 'user_id': 11034214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6f6c4e7320c3ecd5011fee5082bd16b?s=256&d=identicon&r=PG&f=1', 'display_name': 'stackoverflown', 'link': 'https://stackoverflow.com/users/11034214/stackoverflown'}",True,823,,2,2,1551307232,1551306276,1551307232.0,54915486,CC BY-SA 4.0,https://stackoverflow.com/questions/54915486/html-table-with-empty-fields,HTML Table with empty fields,,,,,
988,"['javascript', 'html', 'css']","{'account_id': 13023808, 'reputation': 63, 'user_id': 9412352, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/944464882382518/picture?type=large', 'display_name': 'Yura Lukashchuk', 'link': 'https://stackoverflow.com/users/9412352/yura-lukashchuk'}",False,388,,2,-4,1551306760,1551299868,1551306760.0,54914091,CC BY-SA 4.0,https://stackoverflow.com/questions/54914091/find-position-of-html-tag-content,Find position of HTML tag content,,,,,
989,"['php', 'html', 'sql', 'mysqli']","{'account_id': 7065571, 'reputation': 1, 'user_id': 11127247, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pG8b6.jpg?s=256&g=1', 'display_name': 'Novice_29', 'link': 'https://stackoverflow.com/users/11127247/novice-29'}",True,77,,3,-2,1551306706,1551301629,,54914499,CC BY-SA 4.0,https://stackoverflow.com/questions/54914499/how-do-i-insert-values-from-a-form-using-php-and-sql-using-my-own-script,How do I insert values from a form using php and sql using my own script?,,,,,
990,"['php', 'html', 'email', 'html-email']","{'account_id': 13884317, 'reputation': 71, 'user_id': 10023859, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157535481458626/picture?type=large', 'display_name': 'Farrukh Karimov', 'link': 'https://stackoverflow.com/users/10023859/farrukh-karimov'}",True,834,54915560.0,1,0,1551306695,1551304279,1551306249.0,54915060,CC BY-SA 4.0,https://stackoverflow.com/questions/54915060/sending-html-email-via-php-with-variables-and-external-html-template,Sending HTML Email via PHP with Variables and External HTML Template,,,,,
991,"['php', 'html', 'css']","{'account_id': 15376037, 'reputation': 21, 'user_id': 11092726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ced22e5ee2f57dcce650237775360b17?s=256&d=identicon&r=PG&f=1', 'display_name': 'crumb on the floor', 'link': 'https://stackoverflow.com/users/11092726/crumb-on-the-floor'}",True,134,54915436.0,3,0,1551306680,1551305824,,54915383,CC BY-SA 4.0,https://stackoverflow.com/questions/54915383/style-php-echo-outputs-differently,Style PHP echo output(s) differently,,,,,
