,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
1415,"['jquery', 'html', 'fancybox']","{'account_id': 988800, 'reputation': 1703, 'user_id': 1006610, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/105c06618d3f6d35e0370e091f9b98dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'kaoscify', 'link': 'https://stackoverflow.com/users/1006610/kaoscify'}",True,27809,9037826.0,6,15,1348764331,1327683316,,9037061,CC BY-SA 3.0,https://stackoverflow.com/questions/9037061/html-attribute-rel-errors-using-fancybox,HTML Attribute rel Errors using fancyBox,1404925211.0,,,,,
1416,"['javascript', 'html', 'html5-audio', 'pitch-shifting']","{'account_id': 238644, 'reputation': 315241, 'user_id': 507674, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6801bf30e40c9f7972987d67e2d5e4f2?s=256&d=identicon&r=PG', 'display_name': 'Niet the Dark Absol', 'link': 'https://stackoverflow.com/users/507674/niet-the-dark-absol'}",True,12627,8999843.0,3,12,1348693984,1327465690,,8997813,CC BY-SA 3.0,https://stackoverflow.com/questions/8997813/playbackrate-on-audio-and-pitch,playbackRate on AUDIO and pitch,,,,,,
1417,"['javascript', 'html', 'json', 'jwplayer']","{'account_id': 101800, 'reputation': 36091, 'user_id': 273637, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/89b9c456e8b6945d1e5fd87addf4f739?s=256&d=identicon&r=PG', 'display_name': 'Chris W.', 'link': 'https://stackoverflow.com/users/273637/chris-w'}",True,2357,8978492.0,2,4,1348569545,1326936750,,8919981,CC BY-SA 3.0,https://stackoverflow.com/questions/8919981/using-a-jwplayer-plugin-hosted-on-my-server,Using a JWPlayer Plugin hosted on *my* server,,,,,,
1418,"['html', 'actionscript-3', 'tlf']","{'account_id': 344182, 'reputation': 661, 'user_id': 676355, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/26498cfb0fc77c297ec54fb6255c43f0?s=256&d=identicon&r=PG', 'display_name': 'Nebula', 'link': 'https://stackoverflow.com/users/676355/nebula'}",False,833,,1,1,1348565402,1326103924,1337841907.0,8786795,CC BY-SA 3.0,https://stackoverflow.com/questions/8786795/as3-tlf-text-bolding-as-html,AS3 TLF text bolding as html,,,,,,
1419,"['javascript', 'html', 'calendar']","{'account_id': 1150361, 'reputation': 658, 'user_id': 1132223, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/5b7ae0a0d70530c8ba3db0822af7f08c?s=256&d=identicon&r=PG', 'display_name': 'amlane86', 'link': 'https://stackoverflow.com/users/1132223/amlane86'}",True,15322,,6,3,1348505572,1327438439,1348505572.0,8993996,CC BY-SA 3.0,https://stackoverflow.com/questions/8993996/how-to-implement-a-calendar-in-html,How to implement a calendar in HTML?,,,,,,
1420,"['css', 'html', 'video', 'responsive-design', 'mediaelement.js']","{'account_id': 1116563, 'reputation': 41, 'user_id': 1123309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b3156a71aa9792e9caf29c60db7bb5?s=256&d=identicon&r=PG', 'display_name': 'Steffy Kristiensen', 'link': 'https://stackoverflow.com/users/1123309/steffy-kristiensen'}",False,658,,1,2,1348267714,1326268033,1345229903.0,8815848,CC BY-SA 3.0,https://stackoverflow.com/questions/8815848/targeting-small-devices-with-mediaelements,targeting small devices with mediaelements,,,,,,
1421,"['javascript', 'html', 'html5-canvas']","{'account_id': 290299, 'reputation': 101, 'user_id': 591770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e9e9f3e1c2f043ffb0595dcd9d79c55?s=256&d=identicon&r=PG', 'display_name': 'victorhqc', 'link': 'https://stackoverflow.com/users/591770/victorhqc'}",True,1294,8889798.0,1,0,1348239680,1326772470,1348239680.0,8889457,CC BY-SA 3.0,https://stackoverflow.com/questions/8889457/color-palette-algorithm-with-canvas-html-5,Color Palette Algorithm with Canvas - HTML 5,,,,,,
1422,"['html', 'ajax', 'scala', 'lift']","{'account_id': 1201490, 'reputation': 131, 'user_id': 1172065, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d4ce8c817ce4eb67e2bedac501770c3?s=256&d=identicon&r=PG', 'display_name': 'Arosh', 'link': 'https://stackoverflow.com/users/1172065/arosh'}",True,1103,,2,10,1348163765,1327607258,,9024279,CC BY-SA 3.0,https://stackoverflow.com/questions/9024279/lift-ajax-multi-select-box,Lift Ajax multi select box,,,,,,
1423,"['javascript', 'html', 'keypress', 'keydown', 'autorepeat']","{'account_id': 1149131, 'reputation': 88, 'user_id': 1131220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6564f4b7748e49b85582c7e041463737?s=256&d=identicon&r=PG', 'display_name': 'Mitchell4500', 'link': 'https://stackoverflow.com/users/1131220/mitchell4500'}",True,377,8740532.0,2,2,1348103529,1325730037,1325800994.0,8736854,CC BY-SA 3.0,https://stackoverflow.com/questions/8736854/html-keydown-even-only-once-even-when-its-being-held-it,HTML Keydown even only once even when its being held it?,,,,,,
1424,"['html', 'css', 'twitter-bootstrap']","{'account_id': 452564, 'reputation': 11561, 'user_id': 849065, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/459a908e745eae60a8bea21d5f6d50a0?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/849065/paul'}",True,18002,8942897.0,2,1,1348058528,1326388528,,8839262,CC BY-SA 3.0,https://stackoverflow.com/questions/8839262/how-can-i-decrease-the-space-between-inputs-with-twitter-bootstrap,How can I decrease the space between inputs with twitter bootstrap?,,,,,,
1425,"['c#', '.net', 'html', 'rtf']","{'account_id': 905922, 'reputation': 13679, 'user_id': 940834, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/03ef5a0987f8e09322461dc059972624?s=256&d=identicon&r=PG', 'display_name': 'IAmGroot', 'link': 'https://stackoverflow.com/users/940834/iamgroot'}",True,3323,12494883.0,2,2,1348058401,1326727590,,8882142,,https://stackoverflow.com/questions/8882142/c-net-rtf-to-html-convertor-and-html-to-rtf-convertor-library,"C# .NET RTF to HTML Convertor, and HTML to RTF Convertor Library",,,1348705804.0,not constructive,,
1426,"['jquery', 'html', 'html5-canvas']","{'account_id': 483485, 'reputation': 2436, 'user_id': 898569, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'santBart', 'link': 'https://stackoverflow.com/users/898569/santbart'}",True,3857,8897431.0,1,3,1348057367,1326745065,,8885761,CC BY-SA 3.0,https://stackoverflow.com/questions/8885761/jquery-canvas-image-download,jquery canvas image download,,,,,,
1427,"['php', 'javascript', 'html', 'appmobi']","{'account_id': 947684, 'reputation': 1114, 'user_id': 974584, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/ryIJH.jpg?s=256&g=1', 'display_name': 'Olokoo', 'link': 'https://stackoverflow.com/users/974584/olokoo'}",True,458,8973376.0,1,1,1348054442,1327260385,,8963943,CC BY-SA 3.0,https://stackoverflow.com/questions/8963943/how-to-download-files-using-appmobi-xdk-cant-get-it-to-work,How to download files using AppMobi XDK. Can&#39;t get it to work,,,,,,
1428,"['javascript', 'html', 'utf-8', 'character-encoding']","{'user_type': 'does_not_exist', 'display_name': 'user114518'}",True,2567,9014025.0,3,1,1348021575,1327545652,1348021575.0,9013363,CC BY-SA 3.0,https://stackoverflow.com/questions/9013363/how-do-i-keep-my-utf-8-characters-from-becoming-junk,How do I keep my UTF-8 characters from becoming junk?,,,,,,
1429,"['html', 'dreamweaver']","{'account_id': 1039267, 'reputation': 17473, 'user_id': 1045704, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/04c0c838b7538f515de23ebfce570547?s=256&d=identicon&r=PG', 'display_name': 'pheromix', 'link': 'https://stackoverflow.com/users/1045704/pheromix'}",True,6309,8998681.0,3,-1,1347988165,1327471964,1347988165.0,8998595,,https://stackoverflow.com/questions/8998595/which-version-of-dreamweaver-supports-html-5,Which version of Dreamweaver supports HTML 5?,,,1349470849.0,off topic,,
1430,"['javascript', 'html', 'node.js', 'websocket', 'socket.io']","{'account_id': 76267, 'reputation': 19275, 'user_id': 218471, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/5ded40ded9cca7c6654035442bc1d5fa?s=256&d=identicon&r=PG', 'display_name': 'Jan Deinhard', 'link': 'https://stackoverflow.com/users/218471/jan-deinhard'}",True,24588,8800248.0,3,19,1347960914,1325862289,,8759842,CC BY-SA 3.0,https://stackoverflow.com/questions/8759842/how-to-stream-mp3-data-via-websockets-with-node-js-and-socket-io,How to stream MP3 data via WebSockets with node.js and socket.io?,,,,,,
1431,"['php', 'html', 'directory']","{'account_id': 923018, 'reputation': 6690, 'user_id': 954325, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/NWqWy.jpg?s=256&g=1', 'display_name': 'SebastianOpperman', 'link': 'https://stackoverflow.com/users/954325/sebastianopperman'}",True,867,,4,0,1347877131,1326263904,1326264411.0,8815155,CC BY-SA 3.0,https://stackoverflow.com/questions/8815155/list-directories-like-wamp-page-in-php,List Directories like wamp page in PHP,,,,,,
1432,"['html', 'facebook-opengraph']","{'account_id': 148655, 'reputation': 3020, 'user_id': 360593, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9af499c03c4ff1feae5f4e5f404c6c4d?s=256&d=identicon&r=PG', 'display_name': 'Strayer', 'link': 'https://stackoverflow.com/users/360593/strayer'}",True,1715,9073014.0,2,3,1347863104,1327963837,,9072021,CC BY-SA 3.0,https://stackoverflow.com/questions/9072021/ogtype-hotel-is-ignored,og:type hotel is ignored,,,,,,
1433,"['html', 'svg']","{'account_id': 1141238, 'reputation': 99, 'user_id': 1125076, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'arv100kri', 'link': 'https://stackoverflow.com/users/1125076/arv100kri'}",True,1581,8693215.0,2,6,1347806491,1325422799,,8693203,CC BY-SA 3.0,https://stackoverflow.com/questions/8693203/svg-in-html-with-a-script-element,SVG in HTML with a script element,,,,,,
1434,"['c#', 'jquery', 'asp.net', 'html']","{'account_id': 1204466, 'reputation': 43, 'user_id': 1174458, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/063be7d94a4c07e8321504d30dcc266e?s=256&d=identicon&r=PG', 'display_name': 'user1174458', 'link': 'https://stackoverflow.com/users/1174458/user1174458'}",False,1042,,2,1,1347708373,1327838332,1327923802.0,9052990,CC BY-SA 3.0,https://stackoverflow.com/questions/9052990/how-to-get-values-in-hidden-fields-without-clicking-the-submit-button,How to get values in hidden fields without clicking the submit button,,,,,,
1435,"['android', 'iphone', 'html', 'blackberry']","{'account_id': 160249, 'reputation': 639, 'user_id': 380167, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/ac307ccbc6a5e5f88767904b66877dde?s=256&d=identicon&r=PG', 'display_name': 'Defendore', 'link': 'https://stackoverflow.com/users/380167/defendore'}",True,385,,1,0,1347358982,1325737904,,8737679,CC BY-SA 3.0,https://stackoverflow.com/questions/8737679/can-i-create-a-common-code-with-html-css-and-javascript-that-works-in-iphone,"can i create a common code with HTML, CSS and Javascript that works in iPhone , Android and Blackberry OS under Phonegap build",,,,,,
1436,"['php', 'mysql', 'html', 'mysql-error-1064']","{'account_id': 1205134, 'reputation': 11, 'user_id': 1174962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3295681747e6ddb2ab8f71fb9510528?s=256&d=identicon&r=PG', 'display_name': 'Technophobe', 'link': 'https://stackoverflow.com/users/1174962/technophobe'}",True,1615,,3,1,1347257963,1327819770,1347257963.0,9051487,CC BY-SA 3.0,https://stackoverflow.com/questions/9051487/you-have-an-error-in-your-sql-syntax,You have an error in your SQL syntax;,,,,,,
1437,"['java', 'android', 'html', 'html-parsing', 'jsoup']","{'account_id': 1130968, 'reputation': 3749, 'user_id': 1117029, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/b063c47d4413f3409e3f13c65833661c?s=256&d=identicon&r=PG', 'display_name': 'r2DoesInc', 'link': 'https://stackoverflow.com/users/1117029/r2doesinc'}",True,1679,8824096.0,2,1,1347023640,1325768027,1325768561.0,8742797,CC BY-SA 3.0,https://stackoverflow.com/questions/8742797/jsoup-begin-parsing-after-specified-tag-or-start-from-bottom-of-page,Jsoup begin parsing AFTER specified tag or start from bottom of page?,,,,,,
1438,"['javascript', 'jquery', 'html', 'css']","{'account_id': 306601, 'reputation': 1048, 'user_id': 617447, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/212b2ff1df89df2e49cf4ba34650ab24?s=256&d=identicon&r=PG', 'display_name': 'Jignesh Manek', 'link': 'https://stackoverflow.com/users/617447/jignesh-manek'}",True,220,8815487.0,5,1,1347021865,1326263846,1347021865.0,8815143,CC BY-SA 3.0,https://stackoverflow.com/questions/8815143/problems-with-dropdown-using-css-and-jquery,Problems with dropdown using CSS and jQuery,,,,,,
1439,"['javascript', 'html', 'google-chrome', 'audio']","{'account_id': 40713, 'reputation': 784, 'user_id': 118050, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9rJcn.jpg?s=256&g=1', 'display_name': 'Lee Hesselden', 'link': 'https://stackoverflow.com/users/118050/lee-hesselden'}",True,537,12314512.0,2,1,1347006810,1327773299,1347006730.0,9047505,CC BY-SA 3.0,https://stackoverflow.com/questions/9047505/rts-game-html5-audio-in-chrome-mp3-and-ogg-stutters-and-stops,RTS Game HTML5 Audio in Chrome MP3 and OGG Stutters and Stops,,,,,,
1440,"['php', 'jquery', 'html', 'event-handling']","{'account_id': 327688, 'reputation': 1765, 'user_id': 650206, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9eeb551e119a383920ba236bf9b46e66?s=256&d=identicon&r=PG', 'display_name': 'Jeremy', 'link': 'https://stackoverflow.com/users/650206/jeremy'}",True,2901,12306510.0,4,2,1346957290,1325906130,1346957290.0,8767048,CC BY-SA 3.0,https://stackoverflow.com/questions/8767048/how-can-i-update-a-default-value-for-a-form-field-after-an-ajax-submission-not,How can I update a default value for a form field after an ajax submission (not a form reset),,,,,,
1441,"['html', 'html5-audio', 'soundmanager2']","{'account_id': 50010, 'reputation': 105648, 'user_id': 149080, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/685eca46bfebf9233cc276b415a74ddb?s=256&d=identicon&r=PG', 'display_name': 'AnApprentice', 'link': 'https://stackoverflow.com/users/149080/anapprentice'}",True,2554,,1,4,1346890850,1327437029,,8993681,CC BY-SA 3.0,https://stackoverflow.com/questions/8993681/soundmanager-w-html5-audio-is-causing-206-partial-content-errors,SoundManager w HTML5 Audio is causing 206 Partial Content errors?,,,,,,
1442,"['javascript', 'jquery', 'html', 'google-chrome', 'console']","{'account_id': 542180, 'reputation': 893, 'user_id': 910941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4870c79cffb8d7b3598426564ccabb3?s=256&d=identicon&r=PG', 'display_name': 'Eliseu Monar dos Santos', 'link': 'https://stackoverflow.com/users/910941/eliseu-monar-dos-santos'}",False,2051,,1,2,1346860982,1327777785,,9047764,CC BY-SA 3.0,https://stackoverflow.com/questions/9047764/chromes-console-autocomplete,Chrome&#39;s Console Autocomplete,,,,,,
1443,"['html', 'xslt']","{'account_id': 47321, 'reputation': 20092, 'user_id': 140100, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/45768f1f29efb6c418b1cd8a665d8950?s=256&d=identicon&r=PG', 'display_name': 'Night Walker', 'link': 'https://stackoverflow.com/users/140100/night-walker'}",True,175,8693468.0,3,0,1346751626,1325426693,,8693446,CC BY-SA 3.0,https://stackoverflow.com/questions/8693446/table-between-rows-of-another-table,table between rows of another table,,,,,,
1444,"['javascript', 'jquery', 'html', 'search', 'client']","{'account_id': 270271, 'reputation': 599, 'user_id': 560124, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/cbc2f33622ffec0e6a10631bfb7a9a14?s=256&d=identicon&r=PG', 'display_name': 'drewblaisdell', 'link': 'https://stackoverflow.com/users/560124/drewblaisdell'}",True,837,8827647.0,6,3,1346689495,1326320021,,8827467,CC BY-SA 3.0,https://stackoverflow.com/questions/8827467/is-it-possible-to-optimize-javascript-client-side-search,Is it possible to optimize Javascript client-side search?,,,,,,
1445,"['javascript', 'jquery', 'html']","{'account_id': 212627, 'reputation': 1456, 'user_id': 465560, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/KVJqT.jpg?s=256&g=1', 'display_name': 'Priya', 'link': 'https://stackoverflow.com/users/465560/priya'}",True,168,8938483.0,5,1,1346673090,1327047186,1327047539.0,8938417,CC BY-SA 3.0,https://stackoverflow.com/questions/8938417/how-to-remove-a-html-tag-from-the-parent-in-jquery,how to remove a html tag from the parent in jquery,,,,,,
1446,"['javascript', 'html', 'json', 'recursion', 'tempo']","{'account_id': 1192845, 'reputation': 21, 'user_id': 1165248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58e51b040ce5f87d291e6caffb71030b?s=256&d=identicon&r=PG', 'display_name': 'Mikkel Rasmussen', 'link': 'https://stackoverflow.com/users/1165248/mikkel-rasmussen'}",False,272,,2,2,1346411003,1327334139,1327342818.0,8974469,CC BY-SA 3.0,https://stackoverflow.com/questions/8974469/transforming-tree-structure-using-tempo,Transforming tree structure using Tempo,,,,,,
1447,"['jquery', 'html', 'css', 'jquery-ui']","{'account_id': 373065, 'reputation': 219, 'user_id': 722472, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ec379ddcc68abd9e0556dc9701e0a062?s=256&d=identicon&r=PG', 'display_name': 'bitluni', 'link': 'https://stackoverflow.com/users/722472/bitluni'}",True,827,9101750.0,1,5,1346328581,1327950147,,9069248,CC BY-SA 3.0,https://stackoverflow.com/questions/9069248/show-page-after-jquery-ui-has-finished-updating-widgets,Show page after jQuery UI has finished updating widgets,,,,,,
1448,"['php', 'javascript', 'json', 'html', 'kendo-ui']","{'account_id': 285480, 'reputation': 901, 'user_id': 584177, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/fedfe8a085af36d2e28ed79fe1ce21b9?s=256&d=identicon&r=PG', 'display_name': 'Edge', 'link': 'https://stackoverflow.com/users/584177/edge'}",True,4753,,2,0,1346310728,1326811485,1343484883.0,8896555,CC BY-SA 3.0,https://stackoverflow.com/questions/8896555/kendo-grid-with-json-and-php5,Kendo Grid with JSON and PHP5,,,,,,
1449,"['javascript', 'html']","{'account_id': 82894, 'reputation': 2211, 'user_id': 232756, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/74424cd3a5b1233a1a968aae638fcc1e?s=256&d=identicon&r=PG', 'display_name': 'icnivad', 'link': 'https://stackoverflow.com/users/232756/icnivad'}",True,4858,,6,0,1346243846,1327512517,,9007185,CC BY-SA 3.0,https://stackoverflow.com/questions/9007185/how-to-change-color-of-a-string-in-a-html-page-with-javascript,How to change color of a string in a HTML Page with Javascript,,,,,,
1450,"['javascript', 'jquery', 'html']","{'account_id': 316194, 'reputation': 447, 'user_id': 632228, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://graph.facebook.com/1346688471/picture?type=large', 'display_name': 'Lorenzo', 'link': 'https://stackoverflow.com/users/632228/lorenzo'}",True,85,8772129.0,2,0,1346221640,1325961729,,8772064,CC BY-SA 3.0,https://stackoverflow.com/questions/8772064/jquery-find-all-the-different-content-value-for-a-given-tag,jQuery: find all the different content value for a given tag,,,,,,
1451,"['html', 'css']","{'account_id': 203035, 'reputation': 1082, 'user_id': 450454, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d8d8a5bcbbeef6e103178ba5e231770f?s=256&d=identicon&r=PG', 'display_name': 'Maurice', 'link': 'https://stackoverflow.com/users/450454/maurice'}",True,6684,8841536.0,2,1,1346166524,1326398367,1326402639.0,8841458,CC BY-SA 3.0,https://stackoverflow.com/questions/8841458/html-email-problems-in-hotmail,HTML email problems in Hotmail,,,,,,
1452,"['html', 'canvas', 'raphael', 'kineticjs']","{'account_id': 390412, 'reputation': 7593, 'user_id': 750459, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/5c395bc9171496d1b72f6c301a11eb14?s=256&d=identicon&r=PG', 'display_name': 'Artur Keyan', 'link': 'https://stackoverflow.com/users/750459/artur-keyan'}",True,19122,9021679.0,1,33,1345818284,1327564631,1345818284.0,9015221,CC BY-SA 3.0,https://stackoverflow.com/questions/9015221/kineticjs-vs-raphaeljs,Kineticjs vs Raphaeljs,,,,,,
1453,"['jquery', 'html', 'jquery-mobile']","{'account_id': 1086135, 'reputation': 1812, 'user_id': 1081814, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/360850adb240617689a10262e43af06f?s=256&d=identicon&r=PG', 'display_name': 'John Kim', 'link': 'https://stackoverflow.com/users/1081814/john-kim'}",True,6035,8896955.0,2,3,1345630561,1326808305,1326882004.0,8895748,CC BY-SA 3.0,https://stackoverflow.com/questions/8895748/jquery-mobile-dual-range-slider,jQuery Mobile Dual Range slider,,,,,,
1454,"['javascript', 'html', 'drag-and-drop']","{'account_id': 205029, 'reputation': 401, 'user_id': 453567, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/093d9ee83779122892ca58fea8886736?s=256&d=identicon&r=PG', 'display_name': 'mkroman', 'link': 'https://stackoverflow.com/users/453567/mkroman'}",True,4714,10183630.0,1,4,1345440639,1325874560,,8762635,CC BY-SA 3.0,https://stackoverflow.com/questions/8762635/getting-the-filename-during-the-dragenter-event,Getting the filename during the dragenter event,,,,,,
1455,"['javascript', 'html', 'ios', 'safari', 'anchor']","{'account_id': 45024, 'reputation': 25727, 'user_id': 132442, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/ad57dcc21d67832387ce8abb879c3bba?s=256&d=identicon&r=PG', 'display_name': 'jonathanpeppers', 'link': 'https://stackoverflow.com/users/132442/jonathanpeppers'}",True,7782,9064252.0,4,1,1345327064,1327845862,1327849662.0,9053757,CC BY-SA 3.0,https://stackoverflow.com/questions/9053757/javascript-programmatically-click-anchor-in-ios-safari,Javascript - Programmatically Click Anchor in iOS Safari,,,,,,
1456,"['html', 'css', 'stylesheet', 'code-duplication']","{'account_id': 482547, 'reputation': 5281, 'user_id': 897007, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/3db84802a7ea6df4e925635d6c3df00c?s=256&d=identicon&r=PG', 'display_name': 'Dale', 'link': 'https://stackoverflow.com/users/897007/dale'}",True,990,8856596.0,2,1,1345147026,1326485148,,8856580,CC BY-SA 3.0,https://stackoverflow.com/questions/8856580/how-can-i-efficiently-subclass-in-external-css,How can I efficiently &#39;subclass&#39; in external CSS?,,,,,,
1457,"['html', 'flash', 'video', 'embed', 'overlay']","{'account_id': 69797, 'reputation': 22524, 'user_id': 202895, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/14e157bbff2626b035608d0d73cca14e?s=256&d=identicon&r=PG', 'display_name': 'Gal', 'link': 'https://stackoverflow.com/users/202895/gal'}",True,8076,,2,2,1345121866,1327980413,,9073978,CC BY-SA 3.0,https://stackoverflow.com/questions/9073978/flash-embed-with-html-overlay-wmode-direct,"Flash embed with html overlay, wmode=&quot;direct&quot;",,,,,,
1458,"['html', 'css', 'layout', 'frameworks', 'twitter-bootstrap']","{'account_id': 213719, 'reputation': 12029, 'user_id': 467255, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9c7d80ebc20ab8994e51b9f7518909ae?s=256&d=identicon&r=PG', 'display_name': 'Luca G. Soave', 'link': 'https://stackoverflow.com/users/467255/luca-g-soave'}",True,12809,8774523.0,2,4,1345040944,1325946977,1325958252.0,8770443,CC BY-SA 3.0,https://stackoverflow.com/questions/8770443/twitter-bootstrap-sidebar-on-the-right-instead-of-the-left,Twitter Bootstrap sidebar on the right instead of the left,,,,,,
1459,"['php', 'html', 'caching', 'shared-hosting']","{'account_id': 17408, 'reputation': 25056, 'user_id': 38940, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/bOQNB.jpg?s=256&g=1', 'display_name': 'Tom Smykowski', 'link': 'https://stackoverflow.com/users/38940/tom-smykowski'}",True,3523,8758486.0,5,6,1344955621,1325854461,,8758097,CC BY-SA 3.0,https://stackoverflow.com/questions/8758097/supersimple-static-file-based-html-php-site-cache,Supersimple static file based (html) php site cache,,,,,,
1460,"['html', 'css']","{'account_id': 224333, 'reputation': 20614, 'user_id': 484082, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/xoixf.jpg?s=256&g=1', 'display_name': 'Alfred', 'link': 'https://stackoverflow.com/users/484082/alfred'}",True,70,9052375.0,3,1,1344860971,1327831707,1344860971.0,9052364,CC BY-SA 3.0,https://stackoverflow.com/questions/9052364/fixed-width-for-a,Fixed width for &lt;a&gt;,,,,,,
1461,"['html', 'video']","{'account_id': 388228, 'reputation': 35290, 'user_id': 747024, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9wB4E.jpg?s=256&g=1', 'display_name': 'ilyo', 'link': 'https://stackoverflow.com/users/747024/ilyo'}",True,3451,8872072.0,3,1,1344710391,1326650462,,8871976,CC BY-SA 3.0,https://stackoverflow.com/questions/8871976/is-it-possible-to-trigger-html5-video-playback-with-an-event,Is it possible to trigger HTML5 video playback with an event?,,,,,,
1462,"['java', 'html', 'parsing', 'jsoup']","{'account_id': 361409, 'reputation': 178, 'user_id': 703995, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DIfSf.jpg?s=256&g=1', 'display_name': 'jppalencar', 'link': 'https://stackoverflow.com/users/703995/jppalencar'}",True,2271,8908218.0,1,1,1344696097,1326880207,1344696097.0,8908097,CC BY-SA 3.0,https://stackoverflow.com/questions/8908097/java-jsoup-library-element-text-returns-nbsp-as-a-160-ascii-character,Java JSoup library element.text() returns &#39;&amp;nbsp;&#39; as a #160 ASCII character,,,,,,
1463,"['php', 'html', 'css', 'firebug', 'greasemonkey']","{'account_id': 466702, 'reputation': 494, 'user_id': 871614, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/b61eb00f0b9c71a1720f3190060490c8?s=256&d=identicon&r=PG', 'display_name': 'WebMW', 'link': 'https://stackoverflow.com/users/871614/webmw'}",True,156,,3,0,1344587166,1327376035,1327377764.0,8981707,CC BY-SA 3.0,https://stackoverflow.com/questions/8981707/saving-custom-html-locally-on-live-sites-without-ftp-access,Saving custom HTML locally on live sites without FTP access?,,,,,,
