,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from,locked_date,protected_date
1314,"['javascript', 'html', 'css', 'slider']","{'account_id': 22848066, 'reputation': 21, 'user_id': 16994133, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a10a2e6c63c9be22f0c2e01939e7bc62?s=256&d=identicon&r=PG', 'display_name': 'Herzberg', 'link': 'https://stackoverflow.com/users/16994133/herzberg'}",False,19,,0,0,1666702896,1666702896,,74194515,CC BY-SA 4.0,https://stackoverflow.com/questions/74194515/creating-an-image-comparison-slider-doesnt-hide-but-resizes-transforms-the-image,Creating an Image Comparison Slider doesnt hide but resizes/transforms the image like an accordion,,,,,,,
1315,"['html', 'twitter-bootstrap', 'bootstrap-5', 'sidebar']","{'account_id': 1692681, 'reputation': 687, 'user_id': 1554752, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/3947f5d56afb0010961513c15b3b41f4?s=256&d=identicon&r=PG', 'display_name': 'user1554752', 'link': 'https://stackoverflow.com/users/1554752/user1554752'}",True,61,74194251.0,2,0,1666702888,1666126256,1666702733.0,74117329,CC BY-SA 4.0,https://stackoverflow.com/questions/74117329/bootstrap-collapsible-sidebar-clickable-top-level-button,"Bootstrap collapsible sidebar, clickable top level button",,,,,,,
1316,"['php', 'html', 'forms', 'pagination', 'filtering']","{'account_id': 20383362, 'reputation': 658, 'user_id': 14952975, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rhnih.png?s=256&g=1', 'display_name': 'kevin', 'link': 'https://stackoverflow.com/users/14952975/kevin'}",False,13,,1,0,1666702392,1666688800,,74191616,CC BY-SA 4.0,https://stackoverflow.com/questions/74191616/handle-filtering-result-and-pagination-together,handle filtering result and pagination together,,,,,,,
1317,"['html', 'css']","{'account_id': 23466104, 'reputation': 1, 'user_id': 17520282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c9dc513943260554faa677eb2eca12c?s=256&d=identicon&r=PG', 'display_name': 'CBRadio', 'link': 'https://stackoverflow.com/users/17520282/cbradio'}",False,37,,0,0,1666702304,1666652801,1666702304.0,74187653,CC BY-SA 4.0,https://stackoverflow.com/questions/74187653/keep-button-from-moving-down-when-popup-shows,Keep button from moving down when popup shows,,,,,,,
1318,"['python', 'html', 'flask']","{'account_id': 25383417, 'reputation': 13, 'user_id': 19195503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9a083dbe1fcecb16de2c9fcc2bcf625?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alessandro Chiodo', 'link': 'https://stackoverflow.com/users/19195503/alessandro-chiodo'}",False,40,,1,-1,1666701848,1666692671,1666694094.0,74192438,CC BY-SA 4.0,https://stackoverflow.com/questions/74192438/read-from-two-different-forms-in-flask,Read from two different forms in Flask,,,,,,,
1319,"['javascript', 'html', 'dom', 'shadow-dom', 'treewalker']","{'account_id': 66180, 'reputation': 2245, 'user_id': 194319, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4fb1ea3c244a4bef32b029f9fd570760?s=256&d=identicon&r=PG', 'display_name': 'Brad', 'link': 'https://stackoverflow.com/users/194319/brad'}",True,69,,4,-4,1666701816,1666297385,1666701816.0,74145924,CC BY-SA 4.0,https://stackoverflow.com/questions/74145924/how-to-extract-a-websites-html-tags-in-dom-and-shadowdom,How to extract a websites HTML tags in DOM and shadowDOM,,,,,,,
1320,"['html', 'angular', 'typescript', 'date', 'momentjs']","{'account_id': 25948272, 'reputation': 19, 'user_id': 19666704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d88ac58ff0aecb943d0d2e0925e221c?s=256&d=identicon&r=PG', 'display_name': 'Patrice', 'link': 'https://stackoverflow.com/users/19666704/patrice'}",True,42,74194245.0,1,0,1666701612,1666690562,1666692378.0,74191973,CC BY-SA 4.0,https://stackoverflow.com/questions/74191973/angular-date-format-yyyy-mm-ddthmmss-ssszzzzz-displaying-with-moment-form,Angular: date format YYYY-MM-DDth:mm:ss.sssz+ZZ:ZZ displaying with moment().format()?,,,,,,,
1321,"['html', 'css']","{'account_id': 15486690, 'reputation': 157, 'user_id': 11461061, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kttno.png?s=256&g=1', 'display_name': 'Valdemar Vreeman', 'link': 'https://stackoverflow.com/users/11461061/valdemar-vreeman'}",False,22,,0,0,1666701516,1666700628,1666701516.0,74194004,CC BY-SA 4.0,https://stackoverflow.com/questions/74194004/linear-gradient-to-much-pixel,linear gradient to much pixel,,,,,,,
1322,"['html', 'css', 'ruby-on-rails']","{'account_id': 26727042, 'reputation': 7, 'user_id': 20330015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df531de98a36a9ae8e7bcd4354638234?s=256&d=identicon&r=PG', 'display_name': 'PeachSandwich', 'link': 'https://stackoverflow.com/users/20330015/peachsandwich'}",True,30,74194053.0,1,0,1666701066,1666699605,1666701066.0,74193827,CC BY-SA 4.0,https://stackoverflow.com/questions/74193827/making-div-with-a-link-that-takes-full-height-x-width,Making div with a link that takes full height x width?,,,,,,,
1323,"['javascript', 'html', 'css', 'reactjs', 'css-animations']","{'account_id': 19562265, 'reputation': 30, 'user_id': 14315269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7aa845ae5b77a7b0b72b85bfc0b62834?s=256&d=identicon&r=PG&f=1', 'display_name': 'timo.js', 'link': 'https://stackoverflow.com/users/14315269/timo-js'}",False,23,,1,0,1666700813,1666691584,1666700813.0,74192180,CC BY-SA 4.0,https://stackoverflow.com/questions/74192180/move-image-onscroll-from-left-to-right-inside-of-its-div,Move image onScroll from left to right inside of its div,,,,,,,
1324,"['javascript', 'html', 'ajax', 'fetch-api']","{'account_id': 24656574, 'reputation': 3, 'user_id': 18553197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43c7f01f9c42a179c7234581e98fc645?s=256&d=identicon&r=PG', 'display_name': 'Zimmer12', 'link': 'https://stackoverflow.com/users/18553197/zimmer12'}",True,41,74193998.0,2,0,1666700585,1666699334,1666699708.0,74193777,CC BY-SA 4.0,https://stackoverflow.com/questions/74193777/script-dont-work-after-fetching-html-file-javascript-only-fires-once,script don&#39;t work after fetching html file. Javascript only fires once,,,,,,,
1325,"['javascript', 'html', 'node.js', 'pug']","{'account_id': 20498881, 'reputation': 25, 'user_id': 15043219, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bbcf12d0a5239ef79a4bad6724d7911a?s=256&d=identicon&r=PG', 'display_name': 'Samson Royal', 'link': 'https://stackoverflow.com/users/15043219/samson-royal'}",False,38,,0,0,1666699788,1666699788,,74193856,CC BY-SA 4.0,https://stackoverflow.com/questions/74193856/how-do-i-fix-cannot-read-properties-of-undefined-reading-length-this-error,How do I fix &quot;Cannot read properties of undefined (reading &#39;length&#39;)&quot; this error in a pug file,,,,,,,
1326,"['javascript', 'html']","{'account_id': 26726743, 'reputation': 1, 'user_id': 20329766, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3v7H3hsx-mqjJOsnIJBEhY8X6MMhL9VQVbnJ3B=k-s256', 'display_name': 'Luigi Esposito', 'link': 'https://stackoverflow.com/users/20329766/luigi-esposito'}",False,37,,1,0,1666699299,1666697404,1666698184.0,74193380,CC BY-SA 4.0,https://stackoverflow.com/questions/74193380/freeze-minutes-at-00-in-the-format-input-datetime-local,Freeze minutes at &quot;00&quot; in the format input = datetime-local,,,,,,,
1327,"['html', 'css']","{'account_id': 17437403, 'reputation': 17, 'user_id': 16576619, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZazfSLYZFHE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reldf9DHa4Gojy02trzA338-MvteQ/photo.jpg?sz=256', 'display_name': 'Castle Frank', 'link': 'https://stackoverflow.com/users/16576619/castle-frank'}",False,21,,0,0,1666698950,1666696704,1666698950.0,74193237,CC BY-SA 4.0,https://stackoverflow.com/questions/74193237/bootstrap-5-gutter-disappears,Bootstrap 5 gutter disappears,,,,,,,
1328,"['javascript', 'html', 'reactjs', 'image', 'react-props']","{'account_id': 25803626, 'reputation': 11, 'user_id': 19545573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd85284ea99dca3f4fc1192173384dd4?s=256&d=identicon&r=PG', 'display_name': 'Aldebaran', 'link': 'https://stackoverflow.com/users/19545573/aldebaran'}",False,35,,1,0,1666698713,1666497504,1666698713.0,74168551,CC BY-SA 4.0,https://stackoverflow.com/questions/74168551/how-to-receive-an-image-through-props-in-react-vite,How to receive an image through props in react vite,,,,,,,
1329,"['html', 'iframe']","{'account_id': 25924959, 'reputation': 13, 'user_id': 19646961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcd10e870cc6c73a3669b52bfc826078?s=256&d=identicon&r=PG&f=1', 'display_name': 'BM-SMS', 'link': 'https://stackoverflow.com/users/19646961/bm-sms'}",False,18,,0,0,1666698237,1666698237,,74193547,CC BY-SA 4.0,https://stackoverflow.com/questions/74193547/print-from-iframe-first-page-blank,"Print from iframe, first page blank",,,,,,,
1330,"['html', 'button', 'accessibility', 'tabindex', 'nvda']","{'account_id': 26669177, 'reputation': 11, 'user_id': 20280835, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/161a798f281bdfc5546f26382e1006f3?s=256&d=identicon&r=PG', 'display_name': 'theAccessibleDev', 'link': 'https://stackoverflow.com/users/20280835/theaccessibledev'}",False,30,,0,1,1666698101,1666174886,1666698101.0,74123730,CC BY-SA 4.0,https://stackoverflow.com/questions/74123730/how-to-make-an-interactive-element-disappear-for-screenreaders-but-where-the-co,"How to make an interactive element disappear for screenreaders, but where the content still is readable by screenreaders",,,,,,,
1331,"['html', 'css']","{'account_id': 3016092, 'reputation': 111, 'user_id': 2558225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7a33bd71cafac0334d381fc2f5509ce?s=256&d=identicon&r=PG', 'display_name': 'khalid seleem', 'link': 'https://stackoverflow.com/users/2558225/khalid-seleem'}",False,37,,1,0,1666697779,1666694137,1666695444.0,74192724,CC BY-SA 4.0,https://stackoverflow.com/questions/74192724/div-fit-its-content-with-transform-resizing,div fit its content with transform resizing,,,,,,,
1332,"['javascript', 'html', 'forms']","{'account_id': 26708606, 'reputation': 1, 'user_id': 20314389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8da5e3084fb5d9cb71fedbeea1fb1787?s=256&d=identicon&r=PG', 'display_name': 'Technewbie', 'link': 'https://stackoverflow.com/users/20314389/technewbie'}",False,32,,1,0,1666697561,1666693621,,74192614,CC BY-SA 4.0,https://stackoverflow.com/questions/74192614/i-want-to-use-a-modal-form-on-multiple-places-in-my-website-by-adding-the-code-o,I want to use a modal form on multiple places in my website by adding the code once,,,,,,,
1333,"['html', 'node.js', 'angular', 'autocomplete']","{'account_id': 15564597, 'reputation': 3, 'user_id': 11228788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3878da8ed2c8f4370ac6f21139da5d4e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Einsi', 'link': 'https://stackoverflow.com/users/11228788/einsi'}",False,23,,1,-1,1666697298,1666686596,1666697298.0,74191164,CC BY-SA 4.0,https://stackoverflow.com/questions/74191164/making-html-autocomplete-only-suggest-numbers,Making html autocomplete only suggest numbers,,,,,,,
1334,"['html', 'css', 'layout']","{'account_id': 26726564, 'reputation': 1, 'user_id': 20329619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/847fd24d493c01966705924204d7ef1f?s=256&d=identicon&r=PG', 'display_name': 'Zoran Latković', 'link': 'https://stackoverflow.com/users/20329619/zoran-latkovi%c4%87'}",False,24,,2,0,1666697003,1666696424,,74193193,CC BY-SA 4.0,https://stackoverflow.com/questions/74193193/how-to-display-the-whole-web-app-inside-a-html-element,How to display the whole web app inside a html element,,,,,,,
1335,"['php', 'html']","{'account_id': 1154131, 'reputation': 23, 'user_id': 1135195, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4710628d8c84c7b702cb9cb395b50db?s=256&d=identicon&r=PG', 'display_name': 'Hadi', 'link': 'https://stackoverflow.com/users/1135195/hadi'}",True,49,74193004.0,2,1,1666696920,1666691332,,74192136,CC BY-SA 4.0,https://stackoverflow.com/questions/74192136/how-to-add-input-value-to-url-in-php,How to add input value to URL in php,,,,,,,
1336,"['html', 'css', 'flexbox']","{'account_id': 26695901, 'reputation': 11, 'user_id': 20303767, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2w5gzFJXYylmdgmYSuOEBb998rEcnT5u-wpZ7Bnw=k-s256', 'display_name': 'ArtemBohak', 'link': 'https://stackoverflow.com/users/20303767/artembohak'}",True,28,74167617.0,1,-1,1666696843,1666378087,,74158014,CC BY-SA 4.0,https://stackoverflow.com/questions/74158014/why-doesnt-my-flexbox-change-its-size-regarding-to-box-2,Why doesn&#39;t my flexbox change its size regarding to box_2?,,,,,,,
1337,"['javascript', 'html', 'reactjs']","{'account_id': 24059351, 'reputation': 1, 'user_id': 18036786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e53a08644a65e8f405326fa031b27ca?s=256&d=identicon&r=PG', 'display_name': 'sulde', 'link': 'https://stackoverflow.com/users/18036786/sulde'}",False,25,,0,0,1666695530,1666695530,,74193020,CC BY-SA 4.0,https://stackoverflow.com/questions/74193020/react-js-app-not-working-with-extra-js-code,React JS app not working with extra js code,,,,,,,
1338,"['python', 'html', 'web']","{'account_id': 13558699, 'reputation': 1, 'user_id': 9781225, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Hugo &#193;lvarez Gonz&#225;lez', 'link': 'https://stackoverflow.com/users/9781225/hugo-%c3%81lvarez-gonz%c3%a1lez'}",False,13,,0,-1,1666695047,1666695047,,74192922,CC BY-SA 4.0,https://stackoverflow.com/questions/74192922/best-way-to-create-a-web-app-to-build-tree-graphs-where-the-user-can-modify-and,"Best way to create a web app, to build tree graphs where the user can modify and add nodes., with Python and HTML",,,,,,,
1339,"['html', 'css', 'svg']","{'account_id': 922025, 'reputation': 327, 'user_id': 953542, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b10946e6e3a8608cc7b7d91caf6b6a8f?s=256&d=identicon&r=PG', 'display_name': 'linnse', 'link': 'https://stackoverflow.com/users/953542/linnse'}",True,52,74192892.0,1,0,1666694882,1666617482,1666623435.0,74181682,CC BY-SA 4.0,https://stackoverflow.com/questions/74181682/best-way-to-create-a-div-with-a-full-width-slanted-line-going-up,Best way to create a div with a full-width slanted line going up,,,,,,,
1340,"['javascript', 'php', 'html', 'jquery', 'wordpress']","{'account_id': 10118053, 'reputation': 235, 'user_id': 7476044, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/84a1e052d75c8b88001a0087b45d65fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'twelvell', 'link': 'https://stackoverflow.com/users/7476044/twelvell'}",True,32,74192800.0,1,-1,1666694521,1666692422,,74192380,,https://stackoverflow.com/questions/74192380/how-to-output-php-inside-js-jquery-that-generates-html,How to output PHP inside JS/jQuery that generates HTML?,,,1666694664.0,Not suitable for this site,,,
1341,"['javascript', 'html', 'css', 'reactjs', 'mern']","{'account_id': 14815182, 'reputation': 1, 'user_id': 10699464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33d77527d24d302c98c48adae975ceb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr.Osama', 'link': 'https://stackoverflow.com/users/10699464/mr-osama'}",False,28,,0,0,1666693850,1666693850,,74192659,CC BY-SA 4.0,https://stackoverflow.com/questions/74192659/how-to-remove-the-overlapping-the-following-divs-in-react-js,how to remove the overlapping the following divs in react js,,,,,,,
1342,"['java', 'html', 'spring', 'forms', 'thymeleaf']","{'account_id': 24835965, 'reputation': 3, 'user_id': 18714608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5f3bed6e89ecb38ef21f3b7b36b8a7a?s=256&d=identicon&r=PG', 'display_name': 'majer565', 'link': 'https://stackoverflow.com/users/18714608/majer565'}",False,12,,0,0,1666693389,1666693389,,74192564,CC BY-SA 4.0,https://stackoverflow.com/questions/74192564/parse-and-use-model-from-first-to-second-form-spring-thymeleaf,"Parse and use model from first to second form. | Spring, Thymeleaf",,,,,,,
1343,"['html', 'css', 'reactjs']","{'account_id': 25099137, 'reputation': 17, 'user_id': 18950029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1b0b502244f62a3b77275e674ab0614?s=256&d=identicon&r=PG', 'display_name': 'sabretto', 'link': 'https://stackoverflow.com/users/18950029/sabretto'}",True,34,74168979.0,2,0,1666693283,1666504014,1666504455.0,74168940,CC BY-SA 4.0,https://stackoverflow.com/questions/74168940/how-can-i-remove-the-search-button-in-mobile-design,How can I remove the search button in Mobile Design?,,,,,,,
1344,['html'],"{'account_id': 26694620, 'reputation': 3, 'user_id': 20324601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78011d71ffdd206747bfedd92e136d1d?s=256&d=identicon&r=PG', 'display_name': 'Annabelle', 'link': 'https://stackoverflow.com/users/20324601/annabelle'}",True,48,74186821.0,2,-3,1666693159,1666640543,,74186031,CC BY-SA 4.0,https://stackoverflow.com/questions/74186031/how-do-i-disable-a-set-of-checkboxes-using-a-button,How Do I Disable a set of checkboxes using a button?,,,,,,,
1345,"['php', 'html', 'email', 'phpmailer']","{'account_id': 15662367, 'reputation': 135, 'user_id': 11301032, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/88xlj.png?s=256&g=1', 'display_name': 'Lume', 'link': 'https://stackoverflow.com/users/11301032/lume'}",False,15,,0,0,1666693059,1666693059,,74192503,,https://stackoverflow.com/questions/74192503/what-is-the-correct-format-of-the-body-in-phpmailer,What is the correct format of the body in phpmailer?,,,1666693453.0,Duplicate,,,
1346,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 8008813, 'reputation': 3, 'user_id': 6041286, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/8253c1ff73fa68a15d82fb7f0ec725c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fiach Oneill', 'link': 'https://stackoverflow.com/users/6041286/fiach-oneill'}",False,42,,2,0,1666692395,1666187035,,74126467,CC BY-SA 4.0,https://stackoverflow.com/questions/74126467/divs-are-overflowing-upwards-with-react-mapping,Divs are overflowing upwards with React mapping,,,,,,,
1347,"['html', 'css', 'image', 'background-image']","{'account_id': 8645441, 'reputation': 1, 'user_id': 17631451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94e6147faa0d80d55dc5cf971edf9d0a?s=256&d=identicon&r=PG', 'display_name': 'Eve Ninnall', 'link': 'https://stackoverflow.com/users/17631451/eve-ninnall'}",False,82,,3,-1,1666691902,1666526446,1666527554.0,74170964,CC BY-SA 4.0,https://stackoverflow.com/questions/74170964/how-to-have-image-split-in-4-triangle-shapes,How to have image split in 4 triangle shapes,,,,,,,
1348,['html'],"{'account_id': 26725668, 'reputation': 1, 'user_id': 20328828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26f229038f8cef66ef1cb7de91a104dd?s=256&d=identicon&r=PG', 'display_name': 'Andrianovi', 'link': 'https://stackoverflow.com/users/20328828/andrianovi'}",False,24,,1,-1,1666691610,1666690932,,74192049,CC BY-SA 4.0,https://stackoverflow.com/questions/74192049/how-to-compile-an-index-kit-file-to-index-html-in-vscode,How to compile an index.kit file to index.html in VSCode?,,,,,,,
1349,"['javascript', 'html', 'css', 'svg', 'd3.js']","{'account_id': 25426749, 'reputation': 13, 'user_id': 19958312, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxqMkj_aTo1ltLHz87Z0ApqK1lLc7bZRTsEqyJx=k-s256', 'display_name': 'ssdn', 'link': 'https://stackoverflow.com/users/19958312/ssdn'}",False,28,,0,0,1666691540,1666691540,,74192173,CC BY-SA 4.0,https://stackoverflow.com/questions/74192173/d3-js-is-not-displaying-on-screen,D3.js is not displaying on screen,,,,,,,
1350,"['html', 'svg']","{'account_id': 14476902, 'reputation': 151, 'user_id': 10457312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9063f00103117a7a782e5fdbba89d216?s=256&d=identicon&r=PG', 'display_name': 'yasser Eltibili', 'link': 'https://stackoverflow.com/users/10457312/yasser-eltibili'}",False,21,,0,0,1666691530,1666691530,,74192171,CC BY-SA 4.0,https://stackoverflow.com/questions/74192171/split-svg-with-one-path-into-multiple-paths,split svg with one path into multiple paths,,,,,,,
1351,"['javascript', 'html', 'css']","{'account_id': 26676606, 'reputation': 1, 'user_id': 20287197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f49276913098aa742d6af850a7e58aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'April', 'link': 'https://stackoverflow.com/users/20287197/april'}",False,84,,1,0,1666691473,1666226307,1666691473.0,74133277,CC BY-SA 4.0,https://stackoverflow.com/questions/74133277/how-to-display-the-image-from-the-same-web-source-without-using-url,How to display the image from the same web source without using url?,,,,,,,
1352,"['html', 'css']","{'account_id': 26718473, 'reputation': 19, 'user_id': 20322733, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3auZ-DPOS1dCPVbMziyoU3d0TMB30MPNRc__HpHw=k-s256', 'display_name': 'Alex Toucan', 'link': 'https://stackoverflow.com/users/20322733/alex-toucan'}",False,47,,1,0,1666691390,1666623125,1666691390.0,74182998,CC BY-SA 4.0,https://stackoverflow.com/questions/74182998/bootstrap-fixed-navbar-covering-body-content-via-mobile-devices,Bootstrap - Fixed-navbar covering body content via mobile devices,,,,,,,
1353,"['php', 'html']","{'user_type': 'does_not_exist', 'display_name': 'user20321111'}",True,54,74180802.0,1,2,1666690869,1666610774,1666623058.0,74180408,CC BY-SA 4.0,https://stackoverflow.com/questions/74180408/list-contents-of-a-directory-in-html-form-dropdown-and-button-to-move-selected-f,List contents of a directory in HTML form dropdown and button to move selected file into a different directory,,,,,,,
1354,"['javascript', 'html', 'css']","{'account_id': 716052, 'reputation': 387, 'user_id': 632544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ae5d263cc0652504d38e5e902f0f29f?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/632544/jason'}",False,29,,0,0,1666690410,1666641046,1666690410.0,74186116,,https://stackoverflow.com/questions/74186116/unwanted-growth-of-flex-element-when-updating-innerhtml,unwanted growth of flex element when updating innerhtml,,,1666641334.0,Duplicate,,,
1355,"['python', 'html', 'flask']","{'account_id': 26330221, 'reputation': 9, 'user_id': 19990813, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkG56x3VzO8qOF_Ev7Ui7zcD07LtDjTU92NPFsCOw=k-s256', 'display_name': 'Anis Septi Budiani', 'link': 'https://stackoverflow.com/users/19990813/anis-septi-budiani'}",False,34,,0,-1,1666690361,1666689523,1666690361.0,74191777,CC BY-SA 4.0,https://stackoverflow.com/questions/74191777/redirect-to-url-from-flask,redirect to url from flask,,,,,,,
1356,"['javascript', 'html', 'css']","{'account_id': 26658199, 'reputation': 11, 'user_id': 20271429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8656784fbc84f70156c2e6335ecd389?s=256&d=identicon&r=PG', 'display_name': 'Dprvd', 'link': 'https://stackoverflow.com/users/20271429/dprvd'}",True,37,,2,-1,1666690270,1666679027,1666690270.0,74189828,CC BY-SA 4.0,https://stackoverflow.com/questions/74189828/name-of-countries-are-not-displaying,Name of countries are not displaying,,,,,,,
1357,"['html', 'css', 'angular', 'tailwind-css']","{'account_id': 8980400, 'reputation': 31, 'user_id': 13000728, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PXLyci9HDZw/AAAAAAAAAAI/AAAAAAAAAEw/zWu1Rrjd3r4/photo.jpg?sz=256', 'display_name': 'Dragos Ilies', 'link': 'https://stackoverflow.com/users/13000728/dragos-ilies'}",True,65,74189878.0,2,0,1666690002,1666657985,,74188049,CC BY-SA 4.0,https://stackoverflow.com/questions/74188049/add-a-triangle-shape-after-an-element-using-tailwind-in-angular,Add a triangle shape after an element using tailwind in angular,,,,,,,
1358,"['html', 'css', 'html-table', 'css-tables']","{'account_id': 18222006, 'reputation': 357, 'user_id': 13262576, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2u9mwJ688PQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMCChTr8mD8W5Uxjw2jmDL4cAo4hQ/photo.jpg?sz=256', 'display_name': 'Gon&#231;alo Bastos', 'link': 'https://stackoverflow.com/users/13262576/gon%c3%a7alo-bastos'}",False,27,,2,0,1666689902,1666686607,1666689902.0,74191168,CC BY-SA 4.0,https://stackoverflow.com/questions/74191168/how-to-set-table-cells-to-the-same-with-all,How to set table cells to the same with all,,,,,,,
1359,"['javascript', 'html', 'regex']","{'account_id': 26180910, 'reputation': 21, 'user_id': 19864327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnWjP-NFN1vM6WjO3wU4oHUVDTbjneY86C_yu2-=k-s256', 'display_name': 'Justin ', 'link': 'https://stackoverflow.com/users/19864327/justin'}",True,43,,1,1,1666689868,1666434256,1666689868.0,74162712,CC BY-SA 4.0,https://stackoverflow.com/questions/74162712/regex-for-2-upper-case-alphabet-followed-by-3-numbers,Regex for 2 Upper case Alphabet followed by 3 numbers,,,,,,,
1360,"['javascript', 'html', 'node.js']","{'account_id': 26713642, 'reputation': 11, 'user_id': 20318552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d223b5a7b6ad29413a0e875a5ec09981?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wonderings', 'link': 'https://stackoverflow.com/users/20318552/wonderings'}",True,60,74184803.0,2,0,1666689836,1666632015,1666689836.0,74184657,CC BY-SA 4.0,https://stackoverflow.com/questions/74184657/how-to-loop-through-data-from-an-api-call-and-render-each-to-a-div,How to loop through data from an API call and render each to a div?,,,,,,,
1361,"['html', 'css']","{'account_id': 24098914, 'reputation': 1, 'user_id': 18071008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ae69bd8feb154326007fa112f36bea5?s=256&d=identicon&r=PG', 'display_name': 'zaid zac', 'link': 'https://stackoverflow.com/users/18071008/zaid-zac'}",False,46,,4,0,1666689786,1666605886,1666689786.0,74179521,CC BY-SA 4.0,https://stackoverflow.com/questions/74179521/i-cant-figure-out-how-to-put-the-logo-and-the-navigation-links-on-the-same-line,I can&#39;t figure out how to put the logo and the navigation links on the same line,,,,,,,
