,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
1578,"['javascript', 'html', 'css']","{'account_id': 274095, 'reputation': 1949, 'user_id': 1405450, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ed0d2c96b96bd229e70fe01fe5b0af80?s=256&d=identicon&r=PG', 'display_name': 'user6', 'link': 'https://stackoverflow.com/users/1405450/user6'}",True,4391,,4,1,1372236307,1341168930,,11284800,CC BY-SA 3.0,https://stackoverflow.com/questions/11284800/create-a-line-between-2-floating-divs-and-adjust-to-movement,Create a line between 2 floating divs and adjust to movement,,,,,,
1579,"['html', 'meta-tags']","{'account_id': 425277, 'reputation': 3889, 'user_id': 805787, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/gViAr.jpg?s=256&g=1', 'display_name': 'Steeven', 'link': 'https://stackoverflow.com/users/805787/steeven'}",True,184,11374534.0,3,1,1372196568,1341659060,1343887121.0,11374438,CC BY-SA 3.0,https://stackoverflow.com/questions/11374438/is-the-keyword-meta-tag-required,Is the keyword meta tag required?,,,,,,
1580,"['php', 'html', 'while-loop']","{'account_id': 1645188, 'reputation': 25, 'user_id': 1516844, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c4eb87a8862613f83e6b0c863cc3146c?s=256&d=identicon&r=PG', 'display_name': 'user1516844', 'link': 'https://stackoverflow.com/users/1516844/user1516844'}",True,543,11670588.0,4,-4,1372101123,1343309918,1372101123.0,11670558,,https://stackoverflow.com/questions/11670558/separate-html-and-php,separate html and php,1372101136.0,too localized,,,,
1581,"['php', 'html', 'image', 'dom']","{'account_id': 1280690, 'reputation': 270, 'user_id': 1234840, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/VyQh9.jpg?s=256&g=1', 'display_name': 'Rahul PK', 'link': 'https://stackoverflow.com/users/1234840/rahul-pk'}",True,1553,11736483.0,1,0,1372028097,1343023161,1372028097.0,11607152,CC BY-SA 3.0,https://stackoverflow.com/questions/11607152/is-that-possible-to-find-width-and-height-of-an-image-using-php-dom,Is that possible to find width and height of an image using PHP DOM?,,,,,,
1582,"['javascript', 'html']","{'account_id': 1583541, 'reputation': 33, 'user_id': 1468679, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9a02f07d384e46df53fb5ad35208c011?s=256&d=identicon&r=PG', 'display_name': 'harika', 'link': 'https://stackoverflow.com/users/1468679/harika'}",True,11796,11328463.0,3,2,1371998528,1341402213,,11328423,CC BY-SA 3.0,https://stackoverflow.com/questions/11328423/in-html-open-a-new-window-with-selected-background-color,"In html, open a new window with selected background color",,,,,,
1583,"['css', 'html']","{'account_id': 1264913, 'reputation': 8784, 'user_id': 1222420, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/49ee27e060bb836cd74688a556247038?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/1222420/nick'}",True,21080,11315122.0,1,14,1371969774,1341332239,1495539973.0,11315070,CC BY-SA 3.0,https://stackoverflow.com/questions/11315070/table-row-borders-in-html5-without-gaps,Table row borders in HTML5 without gaps,,,,,,
1584,"['css', 'layout', 'html', 'css-float']","{'account_id': 268054, 'reputation': 443, 'user_id': 556592, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/017c01ca456c52a46baa6f296b9b4308?s=256&d=identicon&r=PG', 'display_name': 'iDontKnowBetter', 'link': 'https://stackoverflow.com/users/556592/idontknowbetter'}",True,2212,11380104.0,3,0,1371917208,1341712153,1341712531.0,11380074,CC BY-SA 3.0,https://stackoverflow.com/questions/11380074/why-is-the-height-of-my-divs-coming-out-greater-than-the-body,Why is the height of my divs coming out greater than the body?,,,,,,
1585,"['c#', 'html', 'asp.net', 'regex']","{'account_id': 1641780, 'reputation': 11, 'user_id': 1514070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e953a088d6f8420aebbe690313004725?s=256&d=identicon&r=PG', 'display_name': 'Abdur Rahman', 'link': 'https://stackoverflow.com/users/1514070/abdur-rahman'}",False,561,,1,0,1371913139,1341907665,1371913139.0,11409093,CC BY-SA 3.0,https://stackoverflow.com/questions/11409093/how-to-remove-missing-tags-from-html-source-in-asp-net,How to remove missing tags from HTML source in Asp.net,,,,,,
1586,"['html', 'asp.net', 'regex', 'c#-2.0']","{'account_id': 1650226, 'reputation': 1, 'user_id': 1520977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79e5f94180185513daa479d75187a3eb?s=256&d=identicon&r=PG', 'display_name': 'Ashley', 'link': 'https://stackoverflow.com/users/1520977/ashley'}",False,227,,1,0,1371913110,1342100850,1371913110.0,11453262,CC BY-SA 3.0,https://stackoverflow.com/questions/11453262/creating-regular-expression-for-html-tag-in-c,Creating regular expression for html tag in c#,,,,,,
1587,"['html', 'css']","{'account_id': 978127, 'reputation': 5899, 'user_id': 998537, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/t1FT1.jpg?s=256&g=1', 'display_name': 'Istiaque Ahmed', 'link': 'https://stackoverflow.com/users/998537/istiaque-ahmed'}",True,72103,11472544.0,4,5,1371827700,1342187052,,11471709,CC BY-SA 3.0,https://stackoverflow.com/questions/11471709/mouse-hover-make-only-the-text-bold-the-underline-should-be-normal,"mouse hover, make only the text bold , the underline should be normal",,,,,,
1588,"['jquery', 'html', 'forms', 'post', 'datatables']","{'account_id': 1288120, 'reputation': 155, 'user_id': 1240780, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/cec7089ec6e07e9350ae01cb2ab608de?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/1240780/brian'}",True,9040,11597689.0,2,2,1371826759,1342816241,,11586546,CC BY-SA 3.0,https://stackoverflow.com/questions/11586546/how-to-post-a-hidden-jquery-datatables-column-to-a-form,How to post a hidden jQuery DataTables column to a form,,,,,,
1589,"['html', 'gwt']","{'account_id': 1145219, 'reputation': 71, 'user_id': 1128157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de0490fe775cc918f4d0a360708e221b?s=256&d=identicon&r=PG', 'display_name': 'user1128157', 'link': 'https://stackoverflow.com/users/1128157/user1128157'}",True,4005,,2,2,1371809874,1342669442,1342690947.0,11553620,CC BY-SA 3.0,https://stackoverflow.com/questions/11553620/gwt-html-5-input-type-phone,GWT HTML 5 Input Type Phone,,,,,,
1590,"['html', 'facebook-like']","{'account_id': 1396596, 'reputation': 399, 'user_id': 1326244, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4ca2d05adcd6b1c0bcf690517833842b?s=256&d=identicon&r=PG', 'display_name': 'user1326244', 'link': 'https://stackoverflow.com/users/1326244/user1326244'}",True,1886,12751036.0,4,2,1371668793,1341389557,,11325005,CC BY-SA 3.0,https://stackoverflow.com/questions/11325005/facebook-like-button-does-not-work-on-one-website,Facebook Like button does not work on one website?,,,,,,
1591,"['html', 'outlook', 'newsletter']","{'account_id': 1649667, 'reputation': 11, 'user_id': 1520500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0ab0c11e9043b2fb106810c29efd58f?s=256&d=identicon&r=PG', 'display_name': 'Rae', 'link': 'https://stackoverflow.com/users/1520500/rae'}",False,296,,2,1,1371638076,1342091021,1360249510.0,11450453,CC BY-SA 3.0,https://stackoverflow.com/questions/11450453/why-does-outlook-2010-show-my-title-on-two-lines,Why does Outlook 2010 show my title on two lines?,,,,,,
1592,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1495384, 'reputation': 1078, 'user_id': 1401455, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d8845faaabcc24977cb15754f98dc4ca?s=256&d=identicon&r=PG', 'display_name': 'Jo&#227;o Dias', 'link': 'https://stackoverflow.com/users/1401455/jo%c3%a3o-dias'}",True,7900,17187115.0,2,1,1371632464,1341190162,1341247663.0,11286780,,https://stackoverflow.com/questions/11286780/cant-align-images-with-twitter-bootstrap,Can&#39;t align images with Twitter Bootstrap,1371633771.0,too localized,,,,
1593,"['html', 'twitter-bootstrap']","{'account_id': 1306928, 'reputation': 323, 'user_id': 1255726, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d9bed078f8856132b46992d10545933c?s=256&d=identicon&r=PG', 'display_name': 'mrkent', 'link': 'https://stackoverflow.com/users/1255726/mrkent'}",True,13188,11303648.0,1,3,1371573879,1341281247,,11303589,CC BY-SA 3.0,https://stackoverflow.com/questions/11303589/adding-a-dropdown-login-in-bootstrap,Adding a dropdown login in bootstrap,,,,,,
1594,"['html', 'web-applications', 'canvas', 'retina-display', 'ipad-3']","{'account_id': 1086820, 'reputation': 23, 'user_id': 1082345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45299ddaaa6585a84f9a659cfaa124ee?s=256&d=identicon&r=PG', 'display_name': 'Chris Dickson', 'link': 'https://stackoverflow.com/users/1082345/chris-dickson'}",True,1106,17151187.0,2,2,1371482666,1343224318,,11651304,CC BY-SA 3.0,https://stackoverflow.com/questions/11651304/html5-canvas-performance-difference-between-portrait-and-landscape-on-retina-d,HTML5 Canvas - Performance difference between portrait and landscape on retina display,,,,,,
1595,"['html', 'url', 'encoding', 'url-encoding']","{'account_id': 1009298, 'reputation': 392, 'user_id': 1022239, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3deee25f3186b7fc0481e6c9f8b73df1?s=256&d=identicon&r=PG', 'display_name': 'Sacred Socks', 'link': 'https://stackoverflow.com/users/1022239/sacred-socks'}",True,9296,,1,3,1371222635,1342689724,,11557703,CC BY-SA 3.0,https://stackoverflow.com/questions/11557703/double-greater-than-symbols-in-an-encoded-url-generates-403-forbidden-error,Double greater than symbols (&gt;&gt;) in an encoded URL generates 403 Forbidden error,,,,,,
1596,"['php', 'javascript', 'html', 'tinymce']","{'account_id': 1214399, 'reputation': 309, 'user_id': 1182281, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/363a44d1d553f52a584754e96f5354d6?s=256&d=identicon&r=PG', 'display_name': 'Hristo Petev', 'link': 'https://stackoverflow.com/users/1182281/hristo-petev'}",True,3429,11741867.0,1,2,1371134421,1343741192,1343741323.0,11741188,CC BY-SA 3.0,https://stackoverflow.com/questions/11741188/tinymce-filemanager-not-working-at-all-language-not-loading,Tinymce filemanager not working at all + language not loading,,,,,,
1597,"['php', 'html', 'google-chrome', 'video', 'mp4']","{'account_id': 539993, 'reputation': 841, 'user_id': 908041, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ca247ec54108cb8d56ab362c03e6713d?s=256&d=identicon&r=PG', 'display_name': 'AaronDS', 'link': 'https://stackoverflow.com/users/908041/aaronds'}",True,4201,,2,13,1371118142,1342006505,1495540581.0,11431778,CC BY-SA 3.0,https://stackoverflow.com/questions/11431778/mp4-video-delivery-via-php-fails-in-google-chrome,MP4 video delivery via PHP fails in Google Chrome,,,,,,
1598,"['javascript', 'html']","{'account_id': 226441, 'reputation': 3070, 'user_id': 958263, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/7234941e4f019a25ddf0af405bba9c09?s=256&d=identicon&r=PG', 'display_name': 'Coder', 'link': 'https://stackoverflow.com/users/958263/coder'}",True,22011,11322015.0,5,5,1371048940,1341370996,1341372116.0,11321914,CC BY-SA 3.0,https://stackoverflow.com/questions/11321914/passing-dynamic-parameter-to-a-javascript-function-using-innerhtml,Passing dynamic parameter to a JavaScript function using innerHTML,,,,,,
1599,"['javascript', 'jquery', 'asp.net', 'html']","{'account_id': 330562, 'reputation': 1774, 'user_id': 654748, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/92329fe4f4289b3fc556aa11bee77f53?s=256&d=identicon&r=PG', 'display_name': 'NewBie', 'link': 'https://stackoverflow.com/users/654748/newbie'}",True,16266,,3,3,1371045532,1342754725,1342759140.0,11572431,CC BY-SA 3.0,https://stackoverflow.com/questions/11572431/how-to-sort-a-html-table-using-javascript-based-on-column-index,How to sort a html table using javascript based on column index,,,,,,
1600,"['php', 'mysql', 'html']","{'account_id': 1683132, 'reputation': 1473, 'user_id': 1546955, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/ec39ead8fb23bfead02c5e47a478165b?s=256&d=identicon&r=PG', 'display_name': 'Undermine2k', 'link': 'https://stackoverflow.com/users/1546955/undermine2k'}",True,3857,11705268.0,2,0,1370953835,1343515125,,11705229,CC BY-SA 3.0,https://stackoverflow.com/questions/11705229/display-multiple-images-with-php,Display multiple images with PHP,,,,,,
1601,"['javascript', 'jquery', 'html', 'button', 'toggle']","{'account_id': 1661116, 'reputation': 215, 'user_id': 1529402, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/e0cc7cd340bdcf7503a273bd69819fb4?s=256&d=identicon&r=PG', 'display_name': 'wcdomy', 'link': 'https://stackoverflow.com/users/1529402/wcdomy'}",True,10231,11512353.0,2,4,1370923780,1342464544,1342464839.0,11510619,CC BY-SA 3.0,https://stackoverflow.com/questions/11510619/toggle-edit-buttons-with-save-and-cancel-buttons,toggle edit buttons with save and cancel buttons,,,,,,
1602,"['html', 'css']","{'account_id': 968876, 'reputation': 205, 'user_id': 991818, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dIGJ9.jpg?s=256&g=1', 'display_name': 'Roman Malieiev', 'link': 'https://stackoverflow.com/users/991818/roman-malieiev'}",True,77,11413818.0,1,-1,1370546593,1341917899,1370546550.0,11411843,,https://stackoverflow.com/questions/11411843/from-table-to-float-layout,From table to float layout,1375035546.0,Needs details or clarity,,,,
1603,"['javascript', 'html', 'ajax', 'jquery']","{'account_id': 418113, 'reputation': 12440, 'user_id': 794481, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/344337b6819f2f513fa80bb227be3c2d?s=256&d=identicon&r=PG', 'display_name': 'Tallboy', 'link': 'https://stackoverflow.com/users/794481/tallboy'}",True,256,11368870.0,4,4,1370534177,1341604466,,11368842,CC BY-SA 3.0,https://stackoverflow.com/questions/11368842/why-does-preventdefault-not-work-but-return-false-does,why does preventDefault not work but return false does,,,,,,
1604,"['javascript', 'jquery', 'html', 'css']","{'account_id': 944601, 'reputation': 2240, 'user_id': 972101, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/fJ3Mb.jpg?s=256&g=1', 'display_name': 'Majo0od', 'link': 'https://stackoverflow.com/users/972101/majo0od'}",True,1265,11375899.0,3,2,1370518227,1341671513,1370518227.0,11375858,CC BY-SA 3.0,https://stackoverflow.com/questions/11375858/append-jquery-values-not-affected-by-javascript,Append jQuery values not affected by javascript,,,,,,
1605,"['html', 'css', 'right-to-left']","{'account_id': 1064974, 'reputation': 11062, 'user_id': 1065786, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cdc03dea5222ffb80d2d3314e75f6d3a?s=256&d=identicon&r=PG', 'display_name': 'Undefined', 'link': 'https://stackoverflow.com/users/1065786/undefined'}",True,1550,11724296.0,2,5,1370432786,1343660782,1370432786.0,11724189,CC BY-SA 3.0,https://stackoverflow.com/questions/11724189/arabic-text-causing-strange-anchor-behaviour,Arabic text causing strange anchor behaviour,,,,,,
1606,"['html', 'unicode', 'arabic', 'right-to-left', 'persian']","{'account_id': 391761, 'reputation': 16523, 'user_id': 752603, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/ac36923832a153387ed13d6a549e9bd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Handsome Nerd', 'link': 'https://stackoverflow.com/users/752603/handsome-nerd'}",True,1402,11413152.0,2,4,1370432147,1341921509,1370432147.0,11412828,CC BY-SA 3.0,https://stackoverflow.com/questions/11412828/making-a-letter-bold-in-cursive-scripts-like-arabic-script,Making a letter bold in cursive scripts like Arabic script,,,,,,
1607,"['html', 'css', 'webkit', 'css-float', 'flicker']","{'account_id': 538116, 'reputation': 42, 'user_id': 906283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da0d2c98a66979f8cc924d078e794657?s=256&d=identicon&r=PG', 'display_name': 'Awinograd', 'link': 'https://stackoverflow.com/users/906283/awinograd'}",False,612,,1,1,1370368722,1342215721,1342321977.0,11478767,CC BY-SA 3.0,https://stackoverflow.com/questions/11478767/webkit-floats-flicker-on-resize,webkit floats flicker on resize,,,,,,
1608,"['jquery', 'html', 'ajax', 'fancybox']","{'account_id': 249826, 'reputation': 1719, 'user_id': 526156, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/TMaJ3.jpg?s=256&g=1', 'display_name': 'jshbrmn', 'link': 'https://stackoverflow.com/users/526156/jshbrmn'}",True,2167,,1,1,1370265320,1343112840,1343113413.0,11625616,CC BY-SA 3.0,https://stackoverflow.com/questions/11625616/fancy-box-ajax-php-log-in-example-not-working,fancy box ajax php log in example not working,,,,,,
1609,"['php', 'javascript', 'mysql', 'html', 'ajax']","{'account_id': 1382456, 'reputation': 1067, 'user_id': 1315169, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d8a5e91eb0ef494a18e9d99f7312a614?s=256&d=identicon&r=PG', 'display_name': 'blsn', 'link': 'https://stackoverflow.com/users/1315169/blsn'}",False,146,,3,0,1370128009,1342369625,1370128009.0,11493602,CC BY-SA 3.0,https://stackoverflow.com/questions/11493602/the-correct-syntax-for-a-javascript-function-within-a-function,The correct syntax for a JavaScript function within a function,,,,,,
1610,"['php', 'html', 'file', 'save', 'using']","{'account_id': 1657913, 'reputation': 1613, 'user_id': 1526922, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/5379720f6522c7e9747b8e746cb94793?s=256&d=identicon&r=PG', 'display_name': 'Trần Minh', 'link': 'https://stackoverflow.com/users/1526922/tr%e1%ba%a7n-minh'}",False,1274,,1,0,1370117691,1342404208,1370117691.0,11497325,CC BY-SA 3.0,https://stackoverflow.com/questions/11497325/save-html-file-including-values-of-input-tags-using-php,Save HTML file including values of input tags using PHP,,,,,,
1611,"['javascript', 'jquery', 'html', 'cross-browser', 'srware-iron']","{'account_id': 340290, 'reputation': 293, 'user_id': 670227, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/fb9b1a8244a8a39533a1901ab9dbaf96?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/670227/john'}",True,1297,11423881.0,1,2,1369835689,1341965827,1369835689.0,11423839,CC BY-SA 3.0,https://stackoverflow.com/questions/11423839/jquery-animate-different-in-firefox-and-chrome-ie,jQuery animate() different in Firefox and Chrome/IE,,,,,,
1612,"['php', 'html', 'security', 'sanitization', 'htmlpurifier']","{'account_id': 952877, 'reputation': 28047, 'user_id': 978690, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/lNUl6.png?s=256&g=1', 'display_name': 'rap-2-h', 'link': 'https://stackoverflow.com/users/978690/rap-2-h'}",True,3374,11412157.0,3,10,1369752560,1341310380,,11308739,CC BY-SA 3.0,https://stackoverflow.com/questions/11308739/htmlpurifier-how-to-allow-a-single-attribute-without-redefining-the-whole-whit,HTMLPurifier : How to allow a single attribute without redefining the whole whitelist,,,,,,
1613,"['html', 'css']","{'account_id': 1347018, 'reputation': 187, 'user_id': 1287557, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4df98ca7c78bc71fca9897127afeffa2?s=256&d=identicon&r=PG', 'display_name': 'Apulo Ohale Cosmas Lite', 'link': 'https://stackoverflow.com/users/1287557/apulo-ohale-cosmas-lite'}",True,298,11572356.0,1,0,1369743258,1342753497,,11572274,CC BY-SA 3.0,https://stackoverflow.com/questions/11572274/css3-re-size-page-according-to-screen-size-display,CSS3 re-size page according to screen size / display,,,,,,
1614,"['html', 'css']","{'account_id': 767999, 'reputation': 4940, 'user_id': 803285, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ff9f28781b1944d100020984224ae2e4?s=256&d=identicon&r=PG', 'display_name': 'Asif', 'link': 'https://stackoverflow.com/users/803285/asif'}",True,3298,11449357.0,6,0,1369742012,1342086644,1342087447.0,11449255,CC BY-SA 3.0,https://stackoverflow.com/questions/11449255/css-how-to-set-hover-effect-on-menu-item-when-submenu-item-is-displayed,CSS: How to set hover effect on menu-item when submenu-item is displayed,,,,,,
1615,"['jquery', 'html', 'css', 'printing', 'pretty-print']","{'account_id': 137979, 'reputation': 1905, 'user_id': 342598, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/919c6c8e0e81fc96fad16b97dd3edfb6?s=256&d=identicon&r=PG', 'display_name': 'fogedi', 'link': 'https://stackoverflow.com/users/342598/fogedi'}",True,2428,11295708.0,1,1,1369597702,1341227611,1341305764.0,11292523,CC BY-SA 3.0,https://stackoverflow.com/questions/11292523/css-rotate-and-alignment,css rotate and alignment,,,,,,
1616,"['html', 'css', 'fonts', 'font-face']","{'account_id': 1020946, 'reputation': 8127, 'user_id': 1031312, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/q2qhc.jpg?s=256&g=1', 'display_name': 'Ozzy', 'link': 'https://stackoverflow.com/users/1031312/ozzy'}",True,2969,15078613.0,3,3,1369504696,1341488359,1341493064.0,11343558,CC BY-SA 3.0,https://stackoverflow.com/questions/11343558/font-face-not-working-at-all,@font-face not working at all,,,,,,
1617,"['html', 'css', 'ruby-on-rails-3', 'fonts']","{'account_id': 950961, 'reputation': 9970, 'user_id': 977121, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/82f00ca49f45efdfb63a465c88cbc7dd?s=256&d=identicon&r=PG', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/977121/tony'}",True,1924,11353278.0,2,5,1369439090,1341521859,1341523029.0,11352474,CC BY-SA 3.0,https://stackoverflow.com/questions/11352474/loading-fonts-in-ruby-on-rails-project-taking-too-much-time,Loading fonts in Ruby on Rails project taking too much time,,,,,,
1618,"['javascript', 'html', 'facebook']","{'account_id': 145635, 'reputation': 759, 'user_id': 355564, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3bc61997affe148a20ced8893264908a?s=256&d=identicon&r=PG', 'display_name': 'Dez Udezue', 'link': 'https://stackoverflow.com/users/355564/dez-udezue'}",False,2952,,2,7,1369418840,1343370639,,11682590,CC BY-SA 3.0,https://stackoverflow.com/questions/11682590/facebook-fb-event-subscribeauth-authresponsechange-not-working,facebook FB.Event.subscribe(&#39;auth.authResponseChange&#39;) not working,,,,,,
1619,"['javascript', 'html', 'google-apps-script', 'google-docs']","{'account_id': 1654855, 'reputation': 560, 'user_id': 1524690, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Awkc6.jpg?s=256&g=1', 'display_name': 'opowell', 'link': 'https://stackoverflow.com/users/1524690/opowell'}",True,1741,14593079.0,1,2,1369381084,1342215836,1369381084.0,11478793,CC BY-SA 3.0,https://stackoverflow.com/questions/11478793/add-an-a-element-to-google-document-using-apps-script,add an &lt;a&gt; element to Google Document using Apps Script,,,,,,
1620,"['html', 'css']","{'account_id': 330103, 'reputation': 16398, 'user_id': 654019, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/438148c9a2ac0c1bb66f92a3adbafac2?s=256&d=identicon&r=PG', 'display_name': 'mans', 'link': 'https://stackoverflow.com/users/654019/mans'}",True,78,11448702.0,1,0,1369228356,1342080636,1342089090.0,11447594,CC BY-SA 3.0,https://stackoverflow.com/questions/11447594/how-to-apply-different-styles-based-on-the-number-oif-col-in-a-table,How to apply different styles based on the number oif col in a table,,,,,,
1621,"['php', 'html']","{'account_id': 1110699, 'reputation': 1861, 'user_id': 1101208, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/6bfb2b0ba50bca8815bc190daaabdac4?s=256&d=identicon&r=PG', 'display_name': 'designersvsoft', 'link': 'https://stackoverflow.com/users/1101208/designersvsoft'}",True,3722,,1,1,1369198182,1342609737,,11539924,CC BY-SA 3.0,https://stackoverflow.com/questions/11539924/php-convert-server-time-to-est-time,PHP convert server time to EST Time,,,,,,
1622,"['html', 'internet-explorer', 'css']","{'account_id': 1085142, 'reputation': 983, 'user_id': 1081016, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/3c325a2530ef0efd718789a06877012c?s=256&d=identicon&r=PG', 'display_name': 'AlwaysANovice', 'link': 'https://stackoverflow.com/users/1081016/alwaysanovice'}",True,6356,,3,1,1369172180,1343245251,1592644375.0,11657350,CC BY-SA 4.0,https://stackoverflow.com/questions/11657350/how-to-fix-the-ies-background-sizecover-issue,How to fix the IE&#39;s background-size:cover issue?,,,,,,
1623,"['javascript', 'android', 'html', 'cordova', 'phonegap-plugins']","{'account_id': 103637, 'reputation': 9900, 'user_id': 277480, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/JMaKB.jpg?s=256&g=1', 'display_name': 'StealthRT', 'link': 'https://stackoverflow.com/users/277480/stealthrt'}",False,1049,,2,0,1369057833,1342033868,1342046660.0,11439736,CC BY-SA 3.0,https://stackoverflow.com/questions/11439736/app-closing-after-choosing-image-or-taking-picture,App closing after choosing image or taking picture,,,,,,
1624,"['html', 'email', 'font-size', 'alt']","{'account_id': 1416209, 'reputation': 259, 'user_id': 1341837, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/1e3683a9a46185b165bb088652c2d1e7?s=256&d=identicon&r=PG', 'display_name': 'adamhuxtable', 'link': 'https://stackoverflow.com/users/1341837/adamhuxtable'}",True,9176,,1,4,1369042299,1341495506,1341495626.0,11345532,CC BY-SA 3.0,https://stackoverflow.com/questions/11345532/alt-tag-font-size,Alt tag font size,,,,,,
1625,"['javascript', 'jquery', 'html', 'fullscreen']","{'account_id': 190229, 'reputation': 746, 'user_id': 430059, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7db01e49064a1b9dd8c481417f27dc7d?s=256&d=identicon&r=PG', 'display_name': 'richie-torres', 'link': 'https://stackoverflow.com/users/430059/richie-torres'}",True,8261,11568030.0,2,7,1369028752,1342726418,1342726823.0,11567993,CC BY-SA 3.0,https://stackoverflow.com/questions/11567993/is-possible-automatic-fullscreen-with-html5,Is possible automatic fullscreen with html5?,,,,,,
