,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
1476,"['php', 'html', 'laravel']","{'user_type': 'does_not_exist', 'display_name': 'user14321396'}",True,113,1,1,1601120383,1600959061,,64048992,CC BY-SA 4.0,https://stackoverflow.com/questions/64048992/how-to-send-multi-dimensional-arrays-in-an-html-form-to-request,How to send multi-dimensional arrays in an HTML form to request?,64049198.0,,,,
1477,"['javascript', 'html']","{'account_id': 4811471, 'reputation': 65, 'user_id': 3884841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/645e026e5af33b86e18fe8e7b108cac3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Metu007', 'link': 'https://stackoverflow.com/users/3884841/metu007'}",False,115,1,-1,1601120380,1601117380,1601118367.0,64076738,CC BY-SA 4.0,https://stackoverflow.com/questions/64076738/str-replace-only-for-selected-radio-button-text,str.replace only for selected radio button text,,,,,
1478,"['javascript', 'java', 'html', 'jsp']","{'account_id': 15740128, 'reputation': 147, 'user_id': 11357819, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/225ec14b04263ad0b1e647050704e9f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'lobster', 'link': 'https://stackoverflow.com/users/11357819/lobster'}",True,40,1,0,1601120291,1601117548,,64076770,CC BY-SA 4.0,https://stackoverflow.com/questions/64076770/get-does-not-send-data-completely-to-second-page,GET does not send data completely to second page,64076958.0,,,,
1479,"['javascript', 'html', 'angular']","{'account_id': 3401947, 'reputation': 453, 'user_id': 2853908, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/gAeOh.jpg?s=256&g=1', 'display_name': 'Ashish', 'link': 'https://stackoverflow.com/users/2853908/ashish'}",True,167,1,0,1601120268,1600021934,,63874227,CC BY-SA 4.0,https://stackoverflow.com/questions/63874227/print-json-key-and-value-separately-in-html,print JSON key and value separately in HTML,63874467.0,,,,
1480,"['javascript', 'html']","{'account_id': 17730973, 'reputation': 13, 'user_id': 12873595, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCcHdF8xctPsR88BI5k4tTWOnBO161i7I13ODOH=k-s256', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/12873595/adam'}",True,96,2,0,1601119588,1601116566,1601118712.0,64076609,CC BY-SA 4.0,https://stackoverflow.com/questions/64076609/daysel-is-null-javascript,daysEl is null Javascript,64077107.0,,,,
1481,"['html', 'css']","{'account_id': 3048013, 'reputation': 4179, 'user_id': 2583175, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/lOqPP.jpg?s=256&g=1', 'display_name': 'Dhairya Lakhera', 'link': 'https://stackoverflow.com/users/2583175/dhairya-lakhera'}",True,49,2,0,1601119365,1601116695,1601119365.0,64076631,CC BY-SA 4.0,https://stackoverflow.com/questions/64076631/sidebar-not-scrolling-full-content,Sidebar not scrolling full content,64076703.0,,,,
1482,"['javascript', 'html', 'dom']","{'account_id': 5106268, 'reputation': 1760, 'user_id': 4109124, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/d76d7c8bccd9acfe6a1e413ec8dcad86?s=256&d=identicon&r=PG', 'display_name': 'Faktor 10', 'link': 'https://stackoverflow.com/users/4109124/faktor-10'}",True,48,1,0,1601119031,1601116898,,64076664,CC BY-SA 4.0,https://stackoverflow.com/questions/64076664/what-is-the-difference-between-calling-the-dom-method-appendchild-directly-on-do,What is the difference between calling the DOM method appendChild directly on document.body versus first using queryselector,64076687.0,,,,
1483,"['php', 'html', 'database', 'action']","{'account_id': 4315142, 'reputation': 65, 'user_id': 3525256, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/zm70I.jpg?s=256&g=1', 'display_name': 'P_Lee', 'link': 'https://stackoverflow.com/users/3525256/p-lee'}",True,249,1,-2,1601118865,1601118616,,64076966,CC BY-SA 4.0,https://stackoverflow.com/questions/64076966/post-variable-to-php-xampp-database,POST $variable to PHP xampp database?,,,,,
1484,"['javascript', 'html', 'css']","{'account_id': 12434799, 'reputation': 171, 'user_id': 9055653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa9ec05e96e90591d3cc735b29ee7684?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jury', 'link': 'https://stackoverflow.com/users/9055653/jury'}",False,34,1,0,1601116791,1601116003,1601116589.0,64076519,CC BY-SA 4.0,https://stackoverflow.com/questions/64076519/the-navagation-toggle-wont-show-up,The navagation Toggle Wont show up,,,,,
1485,"['javascript', 'html', 'jquery', 'css', 'json']","{'user_type': 'does_not_exist', 'display_name': 'user12069525'}",True,80,1,0,1601116652,1601048669,1601050571.0,64067345,CC BY-SA 4.0,https://stackoverflow.com/questions/64067345/how-can-i-display-the-object-property-in-text-format-inside-the-another-index-ht,How can I display the object property in text format inside the another index.html webpage in Javascript instead of an URL?,64067410.0,,,,
1486,"['html', 'css', 'html-table']","{'account_id': 19599163, 'reputation': 27, 'user_id': 14344425, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-kC9OA-y7xY0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckHrYdB9_Z2qd_YUbpYWB4Br7jDKg/photo.jpg?sz=256', 'display_name': 'Kryštof Hanžl', 'link': 'https://stackoverflow.com/users/14344425/kry%c5%a1tof-han%c5%bel'}",True,66,2,1,1601116384,1601110957,1601114902.0,64075744,CC BY-SA 4.0,https://stackoverflow.com/questions/64075744/issue-with-table-in-html,issue with table in html,64076135.0,,,,
1487,"['php', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user12066439'}",True,103,1,1,1601116190,1601112992,1601116190.0,64076059,CC BY-SA 4.0,https://stackoverflow.com/questions/64076059/php-error-message-affecting-height-of-textboxes,php error message affecting height of textboxes,64076434.0,,,,
1488,"['html', 'css', 'background', 'gradient', 'visual-glitch']","{'account_id': 13787719, 'reputation': 167, 'user_id': 9951152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/289c54e6b24fed2c0b60c4c4812af382?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas Nicholson', 'link': 'https://stackoverflow.com/users/9951152/thomas-nicholson'}",True,324,2,0,1601115587,1601111134,,64075774,CC BY-SA 4.0,https://stackoverflow.com/questions/64075774/glitchy-css-dynamic-linear-gradient-on-scroll,Glitchy CSS dynamic linear-gradient on scroll,64076445.0,,,,
1489,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4', 'drop-down-menu']","{'account_id': 15653434, 'reputation': 5, 'user_id': 11294392, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I20mf.jpg?s=256&g=1', 'display_name': 'Nura', 'link': 'https://stackoverflow.com/users/11294392/nura'}",True,749,2,0,1601115417,1601114028,,64076217,CC BY-SA 4.0,https://stackoverflow.com/questions/64076217/cannot-get-bootstrap-dropdown-to-work-with-local-files-offline,Cannot get bootstrap dropdown to work with local files offline,64076272.0,,,,
1490,"['javascript', 'html', 'reactjs']","{'account_id': 18731845, 'reputation': 71, 'user_id': 13657049, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggl19zXimbW8TDb4jCCHTlJztICgZ2e9vAt2yboeU4=k-s256', 'display_name': 'Milan Gupta', 'link': 'https://stackoverflow.com/users/13657049/milan-gupta'}",True,40,2,1,1601115344,1601111307,,64075801,CC BY-SA 4.0,https://stackoverflow.com/questions/64075801/why-props-is-not-being-passed-by-history-push,Why props is not being passed by history.push?,64076401.0,,,,
1491,"['php', 'html', 'css', 'html-table']","{'account_id': 19597197, 'reputation': 3, 'user_id': 14342945, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_R26JmH988wgu2w0HV-Vf90sB3HNIBLGmOzdrVQ=k-s256', 'display_name': 'Muhammad Ihtesham', 'link': 'https://stackoverflow.com/users/14342945/muhammad-ihtesham'}",False,323,4,0,1601114984,1601076569,1601078556.0,64072460,CC BY-SA 4.0,https://stackoverflow.com/questions/64072460/how-can-i-add-dynamic-image-from-database-into-html-table-form-i-have-the-error,how can i add dynamic image from database into html table form i have the error,,,,,
1492,"['javascript', 'php', 'html', 'forms', 'invokerequired']","{'account_id': 19285845, 'reputation': 1, 'user_id': 14096839, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1959729360826809/picture?type=large', 'display_name': 'Э. Бумбаяр', 'link': 'https://stackoverflow.com/users/14096839/%d0%ad-%d0%91%d1%83%d0%bc%d0%b1%d0%b0%d1%8f%d1%80'}",False,51,0,0,1601114620,1600755915,1600760670.0,64004160,CC BY-SA 4.0,https://stackoverflow.com/questions/64004160/i-would-like-to-remove-it-from-the-checkout-page-but-it-has-required-attribute-h,I would like to remove it from the checkout page but It has required attribute how to remove it?,,,,,
1493,"['html', 'css']","{'account_id': 19363806, 'reputation': 47, 'user_id': 14158557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgItkWNkOshCla4j5aokBRXDVvGumaNkXIhNtHVWA=k-s256', 'display_name': 'Manos Chatziefraimidis', 'link': 'https://stackoverflow.com/users/14158557/manos-chatziefraimidis'}",True,53,2,0,1601114420,1601055175,1601114420.0,64068870,CC BY-SA 4.0,https://stackoverflow.com/questions/64068870/in-mobile-devices-the-site-does-not-respond-propertly-but-on-desktop-it-works-pe,In mobile devices the site does not respond propertly but on desktop it works perfectly fine,64070535.0,,,,
1494,"['php', 'html', 'escaping', 'echo']","{'account_id': 18103949, 'reputation': 23, 'user_id': 13161462, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6175f188a9393dbb7aadf55dedc9adf?s=256&d=identicon&r=PG&f=1', 'display_name': 'LJ__', 'link': 'https://stackoverflow.com/users/13161462/lj'}",False,91,2,0,1601113626,1601085292,,64073158,CC BY-SA 4.0,https://stackoverflow.com/questions/64073158/echo-html-statement-containing-a-json-object,echo HTML statement containing a JSON object,,,,,
1495,"['javascript', 'html', 'reactjs']","{'account_id': 18431701, 'reputation': 69, 'user_id': 13426645, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh9mInJVNVk0Xn8Ro9MHhI9Y_oAUCYYHjAu6UEv=k-s256', 'display_name': 'Laxman Gupta', 'link': 'https://stackoverflow.com/users/13426645/laxman-gupta'}",True,35,2,0,1601113403,1601112630,,64075999,CC BY-SA 4.0,https://stackoverflow.com/questions/64075999/string-to-html-conversion-in-javascript,string to html conversion in javascript,64076121.0,,,,
1496,"['html', 'css']","{'account_id': 19404800, 'reputation': 1, 'user_id': 14190504, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiLaShLxCaMuYOKtOa9Q7RuiJAuFdG_eHP3ELgJ5A=k-s256', 'display_name': 'Porash Chauhan', 'link': 'https://stackoverflow.com/users/14190504/porash-chauhan'}",True,66,2,-1,1601113162,1601112307,,64075948,CC BY-SA 4.0,https://stackoverflow.com/questions/64075948/html-button-link-inside-a-form,HTML - button link inside a form,,,,,
1497,"['html', 'jquery', 'css']","{'account_id': 1422276, 'reputation': 318, 'user_id': 1346671, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/683003a8146cdc3e2dd4d1cb453ab533?s=256&d=identicon&r=PG', 'display_name': 'devofash', 'link': 'https://stackoverflow.com/users/1346671/devofash'}",True,92,1,0,1601111553,1601058001,1601069257.0,64069454,CC BY-SA 4.0,https://stackoverflow.com/questions/64069454/colour-change-on-scroll,Colour change on scroll,64069859.0,,,,
1498,"['html', 'angular', 'angular8', 'ng-template', 'ngtemplateoutlet']","{'account_id': 13917023, 'reputation': 925, 'user_id': 10048531, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OagP8.jpg?s=256&g=1', 'display_name': 'Amruta', 'link': 'https://stackoverflow.com/users/10048531/amruta'}",True,219,1,1,1601111484,1601104923,,64074971,CC BY-SA 4.0,https://stackoverflow.com/questions/64074971/template-parsing-error-while-using-ngtemplateoutlet-in-angular,Template parsing error while using ngTemplateOutlet in Angular,64075771.0,,,,
1499,"['html', 'css', 'reactjs', 'sass', 'gatsby']","{'account_id': 8916629, 'reputation': 35, 'user_id': 6654947, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210197050859998/picture?type=large', 'display_name': 'Austin Atendido', 'link': 'https://stackoverflow.com/users/6654947/austin-atendido'}",False,87,1,-1,1601110649,1601093163,,64073775,CC BY-SA 4.0,https://stackoverflow.com/questions/64073775/background-image-not-showing-up-on-ios-devices,Background image not showing up on iOS devices,,,,,
1500,"['javascript', 'python', 'html', 'django', 'google-pay']","{'user_type': 'does_not_exist', 'display_name': 'user14340742'}",False,1208,1,5,1601110549,1601099083,1601110549.0,64074297,CC BY-SA 4.0,https://stackoverflow.com/questions/64074297/how-to-set-up-google-pay-for-my-django-online-ecommerce-website,How to set up Google Pay for my django online ecommerce website?,,,,,
1501,"['html', 'css', 'overlay']","{'account_id': 19598154, 'reputation': 25, 'user_id': 14343636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ea76a2bef7b67e7f03376404e54d621?s=256&d=identicon&r=PG&f=1', 'display_name': 'display-none', 'link': 'https://stackoverflow.com/users/14343636/display-none'}",True,52,1,2,1601110480,1601105739,,64075078,,https://stackoverflow.com/questions/64075078/list-items-are-not-accessible-when-applying-an-overlay,List items are not accessible when applying an overlay,64075098.0,1601110417.0,Duplicate,,
1502,"['html', 'css', 'bootstrap-4']","{'account_id': 18148742, 'reputation': 45, 'user_id': 13201768, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjJxDR2NwLooG-cHcblp-Ck4xoOOnUyS16jXLcdPA=k-s256', 'display_name': 'Albert Vu', 'link': 'https://stackoverflow.com/users/13201768/albert-vu'}",True,27,1,1,1601110403,1601109144,,64075548,CC BY-SA 4.0,https://stackoverflow.com/questions/64075548/cant-get-the-bootstrap-navbar-to-show-the-toggle-button-when-sizing-to-smaller,Can&#39;t get the bootstrap navbar to show the toggle button when sizing to smaller resolution,64075580.0,,,,
1503,"['javascript', 'html', 'jquery', 'reactjs']","{'account_id': 17373157, 'reputation': 109, 'user_id': 12586806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1740d70c425ea600188cc04d3d39024d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aniket Yadav', 'link': 'https://stackoverflow.com/users/12586806/aniket-yadav'}",True,568,2,2,1601109399,1601107646,,64075334,CC BY-SA 4.0,https://stackoverflow.com/questions/64075334/typeerror-cannot-set-property-src-of-null,TypeError: Cannot set property &#39;src&#39; of null,64075530.0,,,,
1504,"['html', 'css']","{'account_id': 14158729, 'reputation': 157, 'user_id': 10228623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae92d25e3a61b31c2f040bc36f43e4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle Sharp', 'link': 'https://stackoverflow.com/users/10228623/kyle-sharp'}",True,85,1,0,1601109136,1601107121,,64075262,,https://stackoverflow.com/questions/64075262/linear-gradient-border-issue,Linear gradient border issue,64075484.0,1601110267.0,Duplicate,,
1505,"['javascript', 'html', 'css', 'cross-browser']","{'account_id': 197142, 'reputation': 15273, 'user_id': 441016, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e3aa08907388338521f3d9cec7a13d32?s=256&d=identicon&r=PG', 'display_name': '1.21 gigawatts', 'link': 'https://stackoverflow.com/users/441016/1-21-gigawatts'}",True,45,1,0,1601108636,1600840752,1600841296.0,64021879,,https://stackoverflow.com/questions/64021879/do-browsers-support-global-references-to-html-elements-named-by-id,Do browsers support global references to html elements named by id?,64021902.0,1600841663.0,Duplicate,,
1506,"['javascript', 'html', 'icons']","{'account_id': 19575174, 'reputation': 1, 'user_id': 14325396, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-MSs7z4iHzRA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnwhM9txFbNMzpfRk6nuptTzWM2-A/photo.jpg?sz=256', 'display_name': 'Senneth Ho', 'link': 'https://stackoverflow.com/users/14325396/senneth-ho'}",False,71,1,0,1601108491,1600844795,1600845506.0,64022747,CC BY-SA 4.0,https://stackoverflow.com/questions/64022747/putting-html-icon-into-table-using-java-function,Putting html icon into table using java function,,,,,
1507,"['html', 'css']","{'account_id': 16037517, 'reputation': 427, 'user_id': 11853015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1023188202667d70b101d767532e1529?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peabrain', 'link': 'https://stackoverflow.com/users/11853015/peabrain'}",True,127,3,1,1601107542,1601052191,,64068216,CC BY-SA 4.0,https://stackoverflow.com/questions/64068216/select-div-tag-options-longer-than-screen-how-to-auto-wrap-text,Select Div Tag: Options Longer than screen! How to auto-wrap text?,64075320.0,,,,
1508,"['javascript', 'html', 'jquery', 'angularjs']","{'account_id': 10665194, 'reputation': 45, 'user_id': 7852011, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6d1XqesKSgg/AAAAAAAAAAI/AAAAAAAAAAw/4w5rmyyUwhA/photo.jpg?sz=256', 'display_name': 'Smriti Sethi', 'link': 'https://stackoverflow.com/users/7852011/smriti-sethi'}",False,67,1,0,1601106965,1600930032,1600931030.0,64040908,CC BY-SA 4.0,https://stackoverflow.com/questions/64040908/angularjs-show-hide-table-row-on-check-of-radio-button,Angularjs - show/ hide table row on check of radio button,,,,,
1509,"['html', 'css']","{'account_id': 19596392, 'reputation': 21, 'user_id': 14342324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/488022f2d075339b9f3e1cc011d92c7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ana', 'link': 'https://stackoverflow.com/users/14342324/ana'}",True,516,3,2,1601106564,1601104509,1601106279.0,64074923,CC BY-SA 4.0,https://stackoverflow.com/questions/64074923/external-style-css-not-working-with-bootstrap-css,external style.css not working with bootstrap css,,,,,
1510,"['php', 'html', 'jquery']","{'account_id': 19482422, 'reputation': 238, 'user_id': 14252420, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KRUSI.jpg?s=256&g=1', 'display_name': 'Ashiful Islam Prince', 'link': 'https://stackoverflow.com/users/14252420/ashiful-islam-prince'}",True,448,1,2,1601105039,1601097611,1601103826.0,64074172,CC BY-SA 4.0,https://stackoverflow.com/questions/64074172/how-can-i-append-dynamic-input-fields-when-the-page-loads,How can I append dynamic input fields when the page loads?,64074366.0,,,,
1511,"['javascript', 'html', 'css']","{'account_id': 19370857, 'reputation': 39, 'user_id': 14164182, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e90ce5a17cf3ce050b8463849d152c93?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/14164182/sam'}",True,68,3,2,1601104418,1601102762,,64074709,CC BY-SA 4.0,https://stackoverflow.com/questions/64074709/js-showing-div-taking-2-clicks,JS Showing Div Taking 2 Clicks,64074752.0,,,,
1512,"['javascript', 'html']","{'account_id': 16293152, 'reputation': 1360, 'user_id': 11766145, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gYz8sGYsNK4/AAAAAAAAAAI/AAAAAAAAAJY/BM0ulSbJ60Q/photo.jpg?sz=256', 'display_name': 'Merrin K', 'link': 'https://stackoverflow.com/users/11766145/merrin-k'}",True,918,3,-1,1601104257,1600877889,1601104257.0,64032200,,https://stackoverflow.com/questions/64032200/how-to-put-%e2%82%b9-symbol-in-front-of-the-text-in-a-text-box-%e2%82%b9-shouldnt-be-editable,"How to put ₹ symbol in front of the text in a text-box, ₹ Shouldn&#39;t be editable?",64032527.0,1600917643.0,Duplicate,,
1513,"['html', 'css', 'angular', 'components']","{'account_id': 10872290, 'reputation': 1, 'user_id': 12262729, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zcNbqMcjY3Q/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfmW45lQ5WgOME-PWlAvaAokWA_pQ/photo.jpg?sz=256', 'display_name': 'Bartłomiej Stasiak', 'link': 'https://stackoverflow.com/users/12262729/bart%c5%82omiej-stasiak'}",True,231,1,1,1601102262,1601100907,,64074473,CC BY-SA 4.0,https://stackoverflow.com/questions/64074473/how-to-use-repeat-css-function-combined-with-angular-ngstyle-directive,How to use &quot;repeat()&quot; css function combined with Angular ngStyle directive?,64074653.0,,,,
1514,"['python', 'html', 'web-scraping', 'extract']","{'account_id': 18333382, 'reputation': 81, 'user_id': 13351350, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhRBPK7eUBB9OoLQLQMEGa5IadudsTP7fkdtC7WFg=k-s256', 'display_name': 'Kevin Su', 'link': 'https://stackoverflow.com/users/13351350/kevin-su'}",True,55,2,1,1601101816,1601097372,,64074150,CC BY-SA 4.0,https://stackoverflow.com/questions/64074150/extract-specific-column-from-html,Extract specific column from HTML,64074593.0,,,,
1515,"['javascript', 'html', 'geolocation']","{'account_id': 14579654, 'reputation': 3, 'user_id': 10530535, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160916519315573/picture?type=large', 'display_name': 'Justin Perry', 'link': 'https://stackoverflow.com/users/10530535/justin-perry'}",False,103,1,0,1601100984,1601092753,,64073741,CC BY-SA 4.0,https://stackoverflow.com/questions/64073741/geolocation-with-latitude-and-longitude-as-variables,Geolocation with Latitude and Longitude as variables,,,,,
1516,"['javascript', 'html', 'eclipse', 'jsp']","{'account_id': 13843006, 'reputation': 115, 'user_id': 9992790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d7f94e8c5374eced7a3104c52f7e472?s=256&d=identicon&r=PG&f=1', 'display_name': 'Student18', 'link': 'https://stackoverflow.com/users/9992790/student18'}",True,61,1,1,1601100905,1601091752,1601099732.0,64073642,CC BY-SA 4.0,https://stackoverflow.com/questions/64073642/why-the-output-from-javascript-just-shown-for-a-short-period-of-time,Why the output from javascript just shown for a short period of time?,64074471.0,,,,
1517,"['javascript', 'html', 'css', 'css-animations']","{'account_id': 15489455, 'reputation': 435, 'user_id': 12073762, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-vK8eit_21sY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3req5pEdphvZvMYWe7SOjUbqZfv0nw/photo.jpg?sz=256', 'display_name': 'Idris', 'link': 'https://stackoverflow.com/users/12073762/idris'}",False,63,1,1,1601100560,1600626874,1601100560.0,63982389,CC BY-SA 4.0,https://stackoverflow.com/questions/63982389/animate-mobile-navigation-and-background-color-without-lag-on-mobile-devices,Animate mobile navigation and background-color without lag on mobile devices,,,,,
1518,"['html', 'gatsby']","{'account_id': 14158729, 'reputation': 157, 'user_id': 10228623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae92d25e3a61b31c2f040bc36f43e4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle Sharp', 'link': 'https://stackoverflow.com/users/10228623/kyle-sharp'}",True,3006,1,3,1601100339,1601100092,,64074407,CC BY-SA 4.0,https://stackoverflow.com/questions/64074407/gatsby-button-onclick-use-link-functionality,Gatsby button onClick use Link functionality,64074422.0,,,,
1519,"['html', 'css', 'django', 'templates']","{'account_id': 4025690, 'reputation': 2287, 'user_id': 4317594, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/Op0IU.jpg?s=256&g=1', 'display_name': 'Kaleab Woldemariam', 'link': 'https://stackoverflow.com/users/4317594/kaleab-woldemariam'}",False,39,1,0,1601100234,1600943606,1601100234.0,64044598,CC BY-SA 4.0,https://stackoverflow.com/questions/64044598/how-to-use-different-css-for-queryset-objects,How to use different css for queryset objects?,,,,,
1520,"['javascript', 'html']","{'account_id': 17921033, 'reputation': 364, 'user_id': 13516162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/057615be2c5fb066dea5436a8986b48f?s=256&d=identicon&r=PG&f=1', 'display_name': 'stanley', 'link': 'https://stackoverflow.com/users/13516162/stanley'}",True,69,4,0,1601099957,1601097793,1601098246.0,64074192,CC BY-SA 4.0,https://stackoverflow.com/questions/64074192/required-attribtue-not-working-when-using-html5,Required attribtue not working when using HTML5?,64074292.0,,,,
1521,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 19044505, 'reputation': 9, 'user_id': 13903909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d6afcfe3ebaf3b3940287354912ac08?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sagarb', 'link': 'https://stackoverflow.com/users/13903909/sagarb'}",False,30,0,0,1601098962,1601019670,1601098962.0,64059893,,https://stackoverflow.com/questions/64059893/how-to-change-opacity-of-backgroundimage-using-inline-css-in-react-project-wit,How to change opacity of backgroundImage using &quot;INLINE CSS&quot; in react project without affecting the text on the image,,1601021220.0,Duplicate,,
1522,"['javascript', 'html', 'css']","{'account_id': 19597728, 'reputation': 3, 'user_id': 14343317, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/662072597776603/picture?type=large', 'display_name': 'Kardinata', 'link': 'https://stackoverflow.com/users/14343317/kardinata'}",True,574,1,0,1601098549,1601088417,1601098549.0,64073387,CC BY-SA 4.0,https://stackoverflow.com/questions/64073387/javascript-element-getboundingclientrect-return-wrong-when-direct-children-of,Javascript Element.getBoundingClientRect() return wrong when direct children of element has top/bottom margin,64073853.0,,,,
1523,"['html', 'css']","{'account_id': 19064223, 'reputation': 37, 'user_id': 13919637, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10218271727728529/picture?type=large', 'display_name': 'Pyay Phyo Kyaw', 'link': 'https://stackoverflow.com/users/13919637/pyay-phyo-kyaw'}",True,42,2,0,1601097948,1601097438,,64074156,CC BY-SA 4.0,https://stackoverflow.com/questions/64074156/html-and-text-format,html and text format,64074199.0,,,,
1524,"['javascript', 'html', 'dom']","{'user_type': 'does_not_exist', 'display_name': 'user14146736'}",False,45,1,0,1601097686,1600845000,1601097686.0,64022787,CC BY-SA 4.0,https://stackoverflow.com/questions/64022787/accessing-child-nodes-property-by-js,Accessing Child node&#39;s property by js,,,,,
1525,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user14212992'}",True,65,1,0,1601097374,1601092295,1601093909.0,64073706,CC BY-SA 4.0,https://stackoverflow.com/questions/64073706/using-position-absolute-to-vertically-align-top-navigation-items,Using position: absolute to vertically align top navigation items,64073913.0,,,,
1526,"['javascript', 'html', 'css']","{'account_id': 202507, 'reputation': 39, 'user_id': 449620, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3a42109e2040d815411ae5a751c8150e?s=256&d=identicon&r=PG', 'display_name': 'AsDuskFalls', 'link': 'https://stackoverflow.com/users/449620/asduskfalls'}",False,64,2,0,1601095994,1600006064,,63871714,CC BY-SA 4.0,https://stackoverflow.com/questions/63871714/css-and-js-trying-to-get-livesearch-results-appear-as-a-floating-dropdown-in,CSS and JS - trying to get &quot;livesearch&quot; results appear as a floating dropdown instead of pushing away content around it,,,,,
