,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
1152,['c'],"{'account_id': 13773487, 'reputation': 608, 'user_id': 10707187, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/194ec8b7ffed5dcc41cf275843bc7816?s=256&d=identicon&r=PG&f=1', 'display_name': 'R.LM', 'link': 'https://stackoverflow.com/users/10707187/r-lm'}",True,285,58457872.0,2,1,1571517782,1571430827,58457826,CC BY-SA 4.0,https://stackoverflow.com/questions/58457826/is-there-any-way-to-return-any-type-in-c-functions-without-using-void-pointers,Is there any way to return any type in C functions without using void pointers?,1571433392.0,,,,,,
1153,['c'],"{'account_id': 13161216, 'reputation': 3, 'user_id': 9506638, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Yathartha', 'link': 'https://stackoverflow.com/users/9506638/yathartha'}",True,177,58467654.0,1,0,1571516695,1571514591,58467448,CC BY-SA 4.0,https://stackoverflow.com/questions/58467448/how-can-i-display-my-binary-tree-horizontally,How can I display my Binary tree horizontally?,,,,,,,
1154,"['c', 'file', 'posix']","{'account_id': 9662399, 'reputation': 71, 'user_id': 7169998, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2RkWN0qgdNY/AAAAAAAAAAI/AAAAAAAAACg/Oax-5LHEPxs/photo.jpg?sz=256', 'display_name': 'WhiteTomatoes', 'link': 'https://stackoverflow.com/users/7169998/whitetomatoes'}",False,657,,0,1,1571516113,1571516113,58467623,CC BY-SA 4.0,https://stackoverflow.com/questions/58467623/how-to-open-file-using-posix-interface-open-write,"How to open file using POSIX interface (open(),write())",,,,,,,
1155,['c'],"{'account_id': 16865485, 'reputation': 31, 'user_id': 12195285, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-90WrffkTlpA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfGRyEcag6jDLW4GGbyyU5RS_uMDw/photo.jpg?sz=256', 'display_name': 'James Henderson', 'link': 'https://stackoverflow.com/users/12195285/james-henderson'}",False,112,,1,0,1571515089,1571492552,58464303,CC BY-SA 4.0,https://stackoverflow.com/questions/58464303/how-to-add-a-pause-function-to-display-output,How to add a Pause Function to Display Output?,1571513347.0,,,,,,
1156,"['c', 'memory-management', 'destructor', 'ownership']","{'account_id': 11648346, 'reputation': 59, 'user_id': 10271132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f660f6a9318748a7a5e8f8c18132b275?s=256&d=identicon&r=PG&f=1', 'display_name': 'The Guest', 'link': 'https://stackoverflow.com/users/10271132/the-guest'}",True,1808,58467350.0,1,2,1571513908,1571510039,58466841,CC BY-SA 4.0,https://stackoverflow.com/questions/58466841/rust-destructors-and-ownership,Rust Destructors and ownership,1571510763.0,,,,,,
1157,"['c', 'struct', 'pthreads', 'busy-waiting']","{'account_id': 15691919, 'reputation': 7, 'user_id': 11322715, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-blbTuPW3mZE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3ren0EIb0ZM_JIuBfe8qkMBz7lvftw/mo/photo.jpg?sz=256', 'display_name': 'SuperCjp23', 'link': 'https://stackoverflow.com/users/11322715/supercjp23'}",False,120,,0,0,1571511068,1571511068,58466978,CC BY-SA 4.0,https://stackoverflow.com/questions/58466978/2-bounder-buffers-shared-with-pthread-calls-mutex-locks-and-busy-waiting,"2 bounder buffers shared with pthread calls, mutex locks and busy waiting",,,,,,,
1158,"['c', 'visual-studio', 'sorting', 'random', 'struct']","{'account_id': 16745276, 'reputation': 21, 'user_id': 12104200, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e491d66d917fa1b367ed2d23fb392cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deathtraptaco', 'link': 'https://stackoverflow.com/users/12104200/deathtraptaco'}",False,2964,,1,0,1571511036,1571508813,58466682,CC BY-SA 4.0,https://stackoverflow.com/questions/58466682/how-to-fix-error-incompatible-types-when-returning-type-struct-aka-struct-an,How to fix error: incompatible types when returning type &#39;struct {aka struct &lt;anonymous&gt;},,,,,,,
1159,"['c', 'gcc']","{'account_id': 16925824, 'reputation': 11, 'user_id': 12241445, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/250c8f8e84fbc5dcaae0069be75d5808?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rosie13', 'link': 'https://stackoverflow.com/users/12241445/rosie13'}",True,703,,1,0,1571510482,1571454913,58460213,CC BY-SA 4.0,https://stackoverflow.com/questions/58460213/how-do-i-fix-a-chrono-fatal-error-for-a-c-program-using-gcc-as-the-compilier,How do I fix a chrono fatal error for a C program using gcc as the compilier?,1571510482.0,,,,,,
1160,"['c++', 'ios', 'c', 'dynamic', 'execute']","{'account_id': 13419412, 'reputation': 90, 'user_id': 9682743, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/9682743/kevin'}",False,59,,0,0,1571509411,1571509224,58466744,CC BY-SA 4.0,https://stackoverflow.com/questions/58466744/how-to-dynamically-execute-c-or-c-code-in-ios,How to dynamically execute C or C++ code in iOS?,1571509411.0,,,,,,
1161,"['c', 'compiler-errors', 'initialization']","{'account_id': 7108813, 'reputation': 4769, 'user_id': 5437543, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/754c57416d00dcae1cb37b9ffbfec080?s=256&d=identicon&r=PG&f=1', 'display_name': 'StoneThrow', 'link': 'https://stackoverflow.com/users/5437543/stonethrow'}",True,232,58466655.0,2,2,1571508937,1571505766,58466193,CC BY-SA 4.0,https://stackoverflow.com/questions/58466193/why-is-constant-initialization-need-for-static-char-but-not-static-char,Why is constant initialization need for static char* but not static char**,1571506614.0,,,,,,
1162,"['c', 'windows', 'kernel', 'driver', 'minifilter']","{'account_id': 2801767, 'reputation': 429, 'user_id': 2409894, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/vmxZ8.gif?s=256&g=1', 'display_name': 'Flavio', 'link': 'https://stackoverflow.com/users/2409894/flavio'}",True,506,58466693.0,1,2,1571508881,1571253606,58420338,CC BY-SA 4.0,https://stackoverflow.com/questions/58420338/intercept-process-access-using-a-windows-minifilter-driver,Intercept Process Access using a Windows MiniFilter Driver,,,,,,,
1163,"['c', 'gcc', 'arm', 'stm32']","{'account_id': 6266146, 'reputation': 487, 'user_id': 4871825, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/41b858818a8ef0c12c6da5c236cbcd5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'pop rock', 'link': 'https://stackoverflow.com/users/4871825/pop-rock'}",False,132,,2,0,1571508034,1571507700,58466493,CC BY-SA 4.0,https://stackoverflow.com/questions/58466493/why-a-syntax-error-is-leading-to-a-infinite-loop-instead-of-a-fatal-error-at-com,Why a syntax error is leading to a infinite loop instead of a fatal error at compiling time?,,,,,,,
1164,"['c', 'scanf']","{'account_id': 15777133, 'reputation': 17, 'user_id': 11384663, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2932499486768046/picture?type=large', 'display_name': '昌翰余', 'link': 'https://stackoverflow.com/users/11384663/%e6%98%8c%e7%bf%b0%e4%bd%99'}",False,41,,1,0,1571507778,1571507457,58466450,,https://stackoverflow.com/questions/58466450/have-scan-before-a-fget,Have scan before a fget,,1571582403.0,Duplicate,,,,
1165,"['c', 'sorting', 'mergesort']","{'account_id': 10548144, 'reputation': 527, 'user_id': 9781768, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed70d0c2ec5a7a9b51c4bc892703ecbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'User9123', 'link': 'https://stackoverflow.com/users/9781768/user9123'}",True,190,58466456.0,1,0,1571507480,1571505342,58466127,CC BY-SA 4.0,https://stackoverflow.com/questions/58466127/merge-sort-code-for-linked-list-only-sorting-half-the-elements-in-c,Merge sort code for linked list only sorting half the elements in C,,,,,,,
1166,"['c', 'pointers', 'struct', 'nodes']","{'account_id': 14844596, 'reputation': 57, 'user_id': 10720264, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UmjwjDn4z64/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-ibS70hVf4HwmN_2FhLEnyMsmvibw/mo/photo.jpg?sz=256', 'display_name': 'justforfun', 'link': 'https://stackoverflow.com/users/10720264/justforfun'}",False,41,,0,0,1571504655,1571504655,58466036,CC BY-SA 4.0,https://stackoverflow.com/questions/58466036/how-does-the-code-actually-for-inserting-a-node-when-a-node-already-exists,How does the code actually for inserting a node when a node already exists,,,,,,,
1167,"['c', 'caching', 'stat', 'perf']","{'account_id': 15683382, 'reputation': 139, 'user_id': 11316746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1af57b2fef50c1c9ceeae3eedbb47635?s=256&d=identicon&r=PG&f=1', 'display_name': 'Weez Khan', 'link': 'https://stackoverflow.com/users/11316746/weez-khan'}",True,537,,1,-1,1571504328,1571498016,58465056,,https://stackoverflow.com/questions/58465056/is-it-possible-for-a-cache-to-have-more-than-100-miss-rate,Is it possible for a cache to have more than 100% miss rate,1571499201.0,1571502623.0,Not suitable for this site,,,,
1168,"['c', 'struct', 'malloc', 'typedef']","{'account_id': 13990696, 'reputation': 398, 'user_id': 10104743, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_MWdhggmiDs/AAAAAAAAAAI/AAAAAAAAAB0/acrHjS9s_zI/photo.jpg?sz=256', 'display_name': 'Spn', 'link': 'https://stackoverflow.com/users/10104743/spn'}",True,301,58465286.0,2,1,1571504271,1571499200,58465210,CC BY-SA 4.0,https://stackoverflow.com/questions/58465210/whats-the-default-value-in-an-array-after-using-malloc-on-a-struct-in-c,What&#39;s the default value in an array after using malloc on a struct in C,,,,,,,
1169,['c'],"{'account_id': 13014370, 'reputation': 3, 'user_id': 12243511, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-57Tvvmpfy8Q/AAAAAAAAAAI/AAAAAAAAJB8/vVR7rvy-D9E/photo.jpg?sz=256', 'display_name': 'Leonard', 'link': 'https://stackoverflow.com/users/12243511/leonard'}",True,230,58465550.0,1,0,1571503383,1571498990,58465182,CC BY-SA 4.0,https://stackoverflow.com/questions/58465182/how-to-fix-program-received-signal-sigsegv-segmentation-fault-while-trying-t,"How to fix &quot;Program received signal SIGSEGV, Segmentation fault.&quot; while trying to access an array",1571500214.0,,,,,,
1170,"['c', 'visual-studio-2013', 'file-read']","{'account_id': 16928296, 'reputation': 1, 'user_id': 12243342, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-aYSSWbraKFk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcgY5IYXYEQDrEI4fjJKMUgc6lYhQ/photo.jpg?sz=256', 'display_name': 'Andreea Buzuriu', 'link': 'https://stackoverflow.com/users/12243342/andreea-buzuriu'}",False,141,,1,0,1571503188,1571495094,58464653,CC BY-SA 4.0,https://stackoverflow.com/questions/58464653/why-doesnt-my-code-work-in-visual-but-does-in-codeblocks,"Why doesn&#39;t my Code work in Visual, but does in CodeBlocks?",,,,,,,
1171,"['c', 'webassembly', 'wasi', 'wasmtime']","{'account_id': 323781, 'reputation': 11320, 'user_id': 644010, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/36ad60b78c391845429a4daa24cfc602?s=256&d=identicon&r=PG', 'display_name': 'yushulx', 'link': 'https://stackoverflow.com/users/644010/yushulx'}",False,583,,1,1,1571502262,1571279660,58424072,CC BY-SA 4.0,https://stackoverflow.com/questions/58424072/failed-to-invoke-functions-when-running-wasm-file-with-wasmtime,Failed to invoke functions when running wasm file with wasmtime,1571287119.0,,,,,,
1172,"['c', 'multithreading', 'synchronization', 'mutex', 'semaphore']","{'account_id': 15378901, 'reputation': 242, 'user_id': 11094853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c26974b35c81e0675ca4416101ebf045?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/11094853/alex'}",False,119,,0,0,1571500877,1571500877,58465469,CC BY-SA 4.0,https://stackoverflow.com/questions/58465469/what-is-the-best-way-to-sleep-threads-without-using-a-busy-wait-implementation,What is the best way to sleep threads without using a busy wait implementation?,,,,,,,
1173,"['c', 'twitch-api']","{'account_id': 985317, 'reputation': 127, 'user_id': 1003967, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/815fb579b98389d445d83e2e1242bc8c?s=256&d=identicon&r=PG', 'display_name': 'user1003967', 'link': 'https://stackoverflow.com/users/1003967/user1003967'}",True,127,,1,0,1571500796,1571497831,58465032,CC BY-SA 4.0,https://stackoverflow.com/questions/58465032/c-programming-twitch-irc-chat-bot-cant-connect-but-unable-to-joint-room-to-read,c programming Twitch IRC chat bot. Cant connect but unable to joint room to read chat. Code below,,,,,,,
1174,"['c', 'clang']","{'account_id': 15101691, 'reputation': 171, 'user_id': 12126409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/496c0fa3ceda42a2c52303789cb61f46?s=256&d=identicon&r=PG&f=1', 'display_name': 'DarudeSamstorm', 'link': 'https://stackoverflow.com/users/12126409/darudesamstorm'}",False,40,,0,0,1571500364,1571500244,58465388,CC BY-SA 4.0,https://stackoverflow.com/questions/58465388/easyclang-doesnt-find-my-headers-even-though-they-are-installed,"EasyClang doesn&#39;t find my headers, even though they are installed",1571500364.0,,,,,,
1175,"['c', 'malloc', 'structure', 'dynamic-memory-allocation']","{'account_id': 12698934, 'reputation': 59, 'user_id': 9226421, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1828987283801786/picture?type=large', 'display_name': 'Petr Marek', 'link': 'https://stackoverflow.com/users/9226421/petr-marek'}",True,178,,1,-1,1571500239,1571491922,58464210,CC BY-SA 4.0,https://stackoverflow.com/questions/58464210/how-to-alloc-memory-in-structure-so-it-will-be-continuous,How to alloc memory in structure so it will be continuous,,,,,,,
1176,"['c', 'winapi', 'controls', 'paint']","{'account_id': 11095458, 'reputation': 361, 'user_id': 8145784, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/d03231b4f907072b4af34ee5f9f05643?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Clabault', 'link': 'https://stackoverflow.com/users/8145784/tom-clabault'}",False,87,,0,0,1571498929,1571424216,58456547,CC BY-SA 4.0,https://stackoverflow.com/questions/58456547/window-not-repainting-itself-after-restoring-from-minimized-state,Window not repainting itself after restoring from minimized state,1571498929.0,,,,,,
1177,"['c', 'header', 'modular-design']","{'account_id': 14250630, 'reputation': 163, 'user_id': 10294354, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0c1gTC0Atx4/AAAAAAAAAAI/AAAAAAAAADo/hAAU09GBhiU/photo.jpg?sz=256', 'display_name': 'Neri-kun', 'link': 'https://stackoverflow.com/users/10294354/neri-kun'}",False,245,,0,0,1571496718,1571493443,58464430,CC BY-SA 4.0,https://stackoverflow.com/questions/58464430/how-can-i-just-one-header-file-based-on-some-condition,How can I just one header file based on some condition?,1571496718.0,,,,,,
1178,"['c', 'linked-list', 'malloc']","{'account_id': 16928148, 'reputation': 3, 'user_id': 12243223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d37efd8930ae15a0881b88bfb0878fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'js_hammer08', 'link': 'https://stackoverflow.com/users/12243223/js-hammer08'}",True,295,58464710.0,2,0,1571495481,1571493447,58464432,CC BY-SA 4.0,https://stackoverflow.com/questions/58464432/linked-list-nodes-added-to-the-same-address,Linked list nodes added to the same address,1571494015.0,,,,,,
1179,"['c', 'performance']","{'account_id': 14911640, 'reputation': 69, 'user_id': 10766944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/060164c9e4db4597c2334a6896ed55d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sel&#231;uk Altınay', 'link': 'https://stackoverflow.com/users/10766944/sel%c3%a7uk-alt%c4%b1nay'}",True,181,,2,2,1571494305,1571477404,58462258,CC BY-SA 4.0,https://stackoverflow.com/questions/58462258/what-is-the-difference-between-two-different-swapping-function,What is the difference between two different swapping function?,,,,,,,
1180,"['c', 'pointers', 'declaration']","{'account_id': 13983173, 'reputation': 74, 'user_id': 10812478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47f97b43947b47a16288d005dde94a62?s=256&d=identicon&r=PG', 'display_name': 'Flof', 'link': 'https://stackoverflow.com/users/10812478/flof'}",True,67,58464287.0,2,0,1571492817,1571491801,58464200,CC BY-SA 4.0,https://stackoverflow.com/questions/58464200/const-double-bar-const-double-foo,const double *bar = (const double *) foo;?,,,,,,,
1181,"['c', 'function', 'struct', 'linked-list', 'singly-linked-list']","{'account_id': 14844596, 'reputation': 57, 'user_id': 10720264, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UmjwjDn4z64/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-ibS70hVf4HwmN_2FhLEnyMsmvibw/mo/photo.jpg?sz=256', 'display_name': 'justforfun', 'link': 'https://stackoverflow.com/users/10720264/justforfun'}",True,579,58464009.0,1,1,1571491033,1571490009,58463942,CC BY-SA 4.0,https://stackoverflow.com/questions/58463942/writing-a-function-to-return-position-of-node,Writing a function to return position of node,1571490595.0,,,,,,
1182,"['c', 'split', 'arduino', 'insert', 'add']","{'account_id': 16245994, 'reputation': 73, 'user_id': 11731117, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PBqBIqn9R_U/AAAAAAAAAAI/AAAAAAAAAC8/-cXX9BwcClw/photo.jpg?sz=256', 'display_name': 'Mubashir Ayub', 'link': 'https://stackoverflow.com/users/11731117/mubashir-ayub'}",False,29,,1,0,1571490767,1571488770,58463770,CC BY-SA 4.0,https://stackoverflow.com/questions/58463770/how-to-add-multiple-chars-between-string,How to add multiple chars between string?,,,,,,,
1183,"['c', 'memory-management', 'memory-leaks']","{'account_id': 16919179, 'reputation': 147, 'user_id': 12236389, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kotwqgqdlwQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcBh9yg7r24DOdlYbczaqW_NLp19A/photo.jpg?sz=256', 'display_name': 'Becker', 'link': 'https://stackoverflow.com/users/12236389/becker'}",False,51,,1,0,1571489738,1571485022,58463267,CC BY-SA 4.0,https://stackoverflow.com/questions/58463267/i-am-failed-to-use-stren-with-a-pointer,I am failed to use stren with a pointer,1571486068.0,,,,,,
1184,"['c', 'memory']","{'account_id': 13527513, 'reputation': 25, 'user_id': 9758927, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Farhaan Mithagare', 'link': 'https://stackoverflow.com/users/9758927/farhaan-mithagare'}",False,37,,0,0,1571489670,1571489670,58463891,CC BY-SA 4.0,https://stackoverflow.com/questions/58463891/sbrk0-isnt-always-returning-the-same-value,sbrk(0) isn&#39;t always returning the same value,,,,,,,
1185,"['c', 'gcc', 'assembly', 'compiler-optimization', 'powerpc']","{'account_id': 4646767, 'reputation': 15845, 'user_id': 3764804, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/fZQON.png?s=256&g=1', 'display_name': 'BullyWiiPlaza', 'link': 'https://stackoverflow.com/users/3764804/bullywiiplaza'}",False,308,,0,1,1571488216,1571488216,58463704,CC BY-SA 4.0,https://stackoverflow.com/questions/58463704/compiling-code-for-raw-assembly-code-injection-using-gcc,Compiling code for raw assembly code injection using GCC,,,,,,,
1186,"['c', 'macros', 'c-preprocessor']","{'account_id': 16621414, 'reputation': 29, 'user_id': 12011644, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af0bf88b09b5f454379f2766868959ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nur Mohammed Mehedy Hassan', 'link': 'https://stackoverflow.com/users/12011644/nur-mohammed-mehedy-hassan'}",True,118,58463543.0,1,1,1571487631,1571486819,58463510,CC BY-SA 4.0,https://stackoverflow.com/questions/58463510/why-the-global-variable-gets-doubled-twice,Why the global variable gets doubled twice?,1571487119.0,,,,,,
1187,"['c', 'design-patterns', 'functional-programming']","{'account_id': 1762312, 'reputation': 965, 'user_id': 1609066, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1j3YR.jpg?s=256&g=1', 'display_name': 'Rijul Gupta', 'link': 'https://stackoverflow.com/users/1609066/rijul-gupta'}",False,26,,0,0,1571487386,1571487386,58463586,CC BY-SA 4.0,https://stackoverflow.com/questions/58463586/is-this-application-of-abstract-data-types-in-c-equivalent-to-functional-program,Is this application of Abstract data types in C equivalent to functional programming?,,,,,,,
1188,"['c', 'gcc', 'makefile']","{'account_id': 15568181, 'reputation': 21, 'user_id': 11231342, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UmTS_OuYRjM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfpjuoCZru-bGzsS_Xcrx6yGbNDCQ/mo/photo.jpg?sz=256', 'display_name': 'Anddy Anddy', 'link': 'https://stackoverflow.com/users/11231342/anddy-anddy'}",True,79,,2,1,1571486171,1571480635,58462694,CC BY-SA 4.0,https://stackoverflow.com/questions/58462694/how-to-compile-files-in-a-subdirectory-with-a-makefile,How to compile files in a subdirectory with a makefile,1571482740.0,,,,,,
1189,"['c', 'arrays', 'multidimensional-array', 'implicit-conversion']","{'user_type': 'does_not_exist', 'display_name': 'user12092018'}",True,103,58463206.0,1,0,1571485126,1571483633,58463095,CC BY-SA 4.0,https://stackoverflow.com/questions/58463095/why-does-this-wrong-variable-error-occur,Why does this wrong variable error occur?,1571485126.0,,,,,,
1190,['c'],"{'account_id': 5129333, 'reputation': 15, 'user_id': 4110107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5579135ae57b0cdaa41a05f2a2589e60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jericho ST', 'link': 'https://stackoverflow.com/users/4110107/jericho-st'}",True,56,58462884.0,1,-1,1571484571,1571481338,58462796,CC BY-SA 4.0,https://stackoverflow.com/questions/58462796/variable-taking-variable-value-from-a-function-return,Variable taking variable value from a function return,1571481566.0,,,,,,
1191,"['c', 'loops', 'while-loop', 'scanf']","{'account_id': 16883150, 'reputation': 11, 'user_id': 12208633, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eHUjC7t9S50/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rftWxE6oFdhIXS8nU4aIfSRQm-jBw/photo.jpg?sz=256', 'display_name': 'Chelpneeded', 'link': 'https://stackoverflow.com/users/12208633/chelpneeded'}",True,37,,1,1,1571482707,1571480302,58462650,CC BY-SA 4.0,https://stackoverflow.com/questions/58462650/scanf-while-loop-affecting-the-next-scanf-outside-of-the-loop,Scanf while loop affecting the next scanf outside of the loop,,,,,,,
1192,"['c', 'string', 'file', 'encoding', 'char']","{'account_id': 16796266, 'reputation': 11, 'user_id': 12142661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09999ad50e726ed48eb8a6b8d686ad35?s=256&d=identicon&r=PG&f=1', 'display_name': 'revcat', 'link': 'https://stackoverflow.com/users/12142661/revcat'}",True,38,58462827.0,1,0,1571482075,1571481034,58462751,CC BY-SA 4.0,https://stackoverflow.com/questions/58462751/c-write-to-file-number-of-occurrences-of-character,C - Write to file number of occurrences of character,1571481275.0,,,,,,
1193,"['c++', 'c', 'destructor', 'ownership']","{'account_id': 11648346, 'reputation': 59, 'user_id': 10271132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f660f6a9318748a7a5e8f8c18132b275?s=256&d=identicon&r=PG&f=1', 'display_name': 'The Guest', 'link': 'https://stackoverflow.com/users/10271132/the-guest'}",True,181,58454255.0,1,2,1571481542,1571409320,58453010,CC BY-SA 4.0,https://stackoverflow.com/questions/58453010/c-destructors-and-ownership,C++ Destructors and Ownership,1571481542.0,,,,,,
1194,"['c', 'putchar']","{'account_id': 16927192, 'reputation': 13, 'user_id': 12242499, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-6hJ8qCi9Rg0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfAKUgYYP1J83J4w6qNqppuAnpcLw/photo.jpg?sz=256', 'display_name': 'mrnamya98', 'link': 'https://stackoverflow.com/users/12242499/mrnamya98'}",True,164,58462725.0,2,1,1571480817,1571479844,58462597,CC BY-SA 4.0,https://stackoverflow.com/questions/58462597/i-used-the-function-putchar-to-print-the-result-of-a-test-but-i-got-a-quest,"I used the function &quot;putchar()&quot; to print the result of a test, but i got a question mark instead",1571480351.0,,,,,,
1195,"['c', 'xcode', 'stdio']","{'account_id': 3527374, 'reputation': 113, 'user_id': 11914840, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/16dEX.jpg?s=256&g=1', 'display_name': '0xAlon', 'link': 'https://stackoverflow.com/users/11914840/0xalon'}",False,2249,,0,0,1571479367,1570619866,58302949,CC BY-SA 4.0,https://stackoverflow.com/questions/58302949/semantic-issue-implicitly-declaring-library-function-printf-with-type-int,"Semantic issue - Implicitly declaring library function &#39;printf&#39; with type &#39;int (const char *, ...)&#39;",1570621469.0,,,,,,
1196,"['c', 'fgets']","{'account_id': 16881443, 'reputation': 23, 'user_id': 12207416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa1318f8cbee60a720cf699eb5ea87b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'whattheels', 'link': 'https://stackoverflow.com/users/12207416/whattheels'}",True,427,58462143.0,1,2,1571479268,1571474650,58461952,CC BY-SA 4.0,https://stackoverflow.com/questions/58461952/how-to-differentiate-between-fgets-reaching-eof-and-reaching-error,how to differentiate between fgets reaching EOF and reaching error,1571477778.0,,,,,,
1197,"['c', 'windows', 'cygwin', 'mingw']","{'account_id': 16114430, 'reputation': 29, 'user_id': 11631938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c78ce6427613df88283b3513f1a0b0c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robt800', 'link': 'https://stackoverflow.com/users/11631938/robt800'}",False,335,,1,0,1571476691,1571408712,58452836,CC BY-SA 4.0,https://stackoverflow.com/questions/58452836/cygwin-mingw-on-windows-10,Cygwin &amp; MinGW on windows 10,1571412798.0,,,,,,
