,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
837,"['c', 'multithreading', 'sockets', 'tcp']","{'account_id': 431802, 'reputation': 1405, 'user_id': 816109, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5092718801059a01601dd75fac1574cd?s=256&d=identicon&r=PG', 'display_name': 'realjin', 'link': 'https://stackoverflow.com/users/816109/realjin'}",True,69,9408486.0,4,0,1330428535,1329965544,9406476,CC BY-SA 3.0,https://stackoverflow.com/questions/9406476/cache-unused-data-for-each-connection,cache unused data for each connection?,,,,,,
838,"['c', 'windows', 'sqlite']","{'account_id': 945975, 'reputation': 4405, 'user_id': 973238, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/f02ef86abd34a542037cbf2b35071f67?s=256&d=identicon&r=PG', 'display_name': 'Wine Too', 'link': 'https://stackoverflow.com/users/973238/wine-too'}",True,1291,9480513.0,1,1,1330426180,1330344370,9464755,CC BY-SA 3.0,https://stackoverflow.com/questions/9464755/sqlite3-c-api-installing-on-windows,"Sqlite3, c-api, installing on windows",,1330347664.0,,,,
839,"['c', 'linux', 'ptrace']","{'account_id': 1275419, 'reputation': 35, 'user_id': 1230802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab9554c633dfee1f77603d1945ea0b8c?s=256&d=identicon&r=PG', 'display_name': 'lx75249', 'link': 'https://stackoverflow.com/users/1230802/lx75249'}",True,577,9468995.0,1,0,1330425475,1330352277,9466499,CC BY-SA 3.0,https://stackoverflow.com/questions/9466499/calculate-the-amount-of-memory-used-by-a-particular-process-in-linux,calculate the amount of memory used by a particular process in linux,,1330425475.0,,,,
840,"['c', 'pointers']","{'account_id': 1283270, 'reputation': 1, 'user_id': 1236856, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21b38b70ecbf7c337e324c2bd62040f6?s=256&d=identicon&r=PG', 'display_name': 'user1236856', 'link': 'https://stackoverflow.com/users/1236856/user1236856'}",True,65,,2,0,1330424150,1330392975,9475148,CC BY-SA 3.0,https://stackoverflow.com/questions/9475148/i-cannot-figure-why-this-is-not-displaying-scanned-information-correctly,I cannot figure why this is not displaying scanned information correctly,,1330424150.0,,,,
841,"['c', 'database', 'sqlite']","{'account_id': 437160, 'reputation': 117, 'user_id': 824704, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/516e3875ce8d79c9cae0f008fa139768?s=256&d=identicon&r=PG', 'display_name': 'arvind', 'link': 'https://stackoverflow.com/users/824704/arvind'}",False,268,,0,2,1330423178,1330423178,9479839,CC BY-SA 3.0,https://stackoverflow.com/questions/9479839/sqlite3-c-api-containing-two-databases-pointers-of-both-databases-are-the-same,"sqlite3 C API containing two databases,pointers of both databases are the same",,,,,,
842,"['c', 'gcc', 'assembly', 'sse']","{'account_id': 386151, 'reputation': 3924, 'user_id': 743761, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/abe8647a64a9d4220d601a4a32499493?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keeto', 'link': 'https://stackoverflow.com/users/743761/keeto'}",True,994,9475876.0,2,1,1330421940,1330398380,9475856,CC BY-SA 3.0,https://stackoverflow.com/questions/9475856/sse2-instruction-in-c-code,SSE2 instruction in C code,,,,,,
843,['c'],"{'account_id': 971715, 'reputation': 8848, 'user_id': 994165, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8e6bcae1a2e69c8c7c36eb3ed091d0f9?s=256&d=identicon&r=PG', 'display_name': 'user994165', 'link': 'https://stackoverflow.com/users/994165/user994165'}",True,2795,9479143.0,1,1,1330420327,1330419774,9479021,CC BY-SA 3.0,https://stackoverflow.com/questions/9479021/fnmatch-pattern-matching,fnmatch pattern matching,,,,,,
844,"['c', 'pgm']","{'account_id': 455743, 'reputation': 2354, 'user_id': 854101, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/2e7175e683a03cc41d68ef7e3d8917b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Luke', 'link': 'https://stackoverflow.com/users/854101/luke'}",True,2360,9479086.0,2,0,1330420064,1330359969,9468456,CC BY-SA 3.0,https://stackoverflow.com/questions/9468456/writing-pgm-file-in-c-doesnt-work,Writing PGM file in C doesn&#39;t work,,1330363792.0,,,,
845,"['c++', 'c']","{'account_id': 468182, 'reputation': 59095, 'user_id': 874024, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/ZZtwe.jpg?s=256&g=1', 'display_name': 'CapelliC', 'link': 'https://stackoverflow.com/users/874024/capellic'}",True,567,,3,2,1330418591,1330173332,9444022,CC BY-SA 3.0,https://stackoverflow.com/questions/9444022/enums-declaration-in-struct,enums declaration in struct,,,,,,
846,"['c++', 'c']","{'account_id': 56203, 'reputation': 10325, 'user_id': 168313, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/lmRJo.png?s=256&g=1', 'display_name': 'TheAJ', 'link': 'https://stackoverflow.com/users/168313/theaj'}",True,180,9447814.0,5,1,1330418546,1330201678,9447774,CC BY-SA 3.0,https://stackoverflow.com/questions/9447774/c-in-c-practices,c in c++ practices,,1330203644.0,,,,
847,"['c', 'pointers', 'struct']","{'account_id': 439705, 'reputation': 2915, 'user_id': 828824, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/451588508d9309f0df812f650b697d2d?s=256&d=identicon&r=PG', 'display_name': 'de1337ed', 'link': 'https://stackoverflow.com/users/828824/de1337ed'}",True,1291,9469111.0,3,2,1330418315,1330361983,9468965,CC BY-SA 3.0,https://stackoverflow.com/questions/9468965/structs-with-2d-arrays-in-c,Structs with 2d arrays in C,,1330362688.0,,,,
848,"['c', 'linux', 'api', 'hard-drive']","{'account_id': 279876, 'reputation': 11216, 'user_id': 575281, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/2a3iz.jpg?s=256&g=1', 'display_name': 'RajSanpui', 'link': 'https://stackoverflow.com/users/575281/rajsanpui'}",True,476,9478666.0,1,0,1330418008,1330417322,9478519,CC BY-SA 3.0,https://stackoverflow.com/questions/9478519/need-libc-apis-to-access-disk-geometry-and-partitioning-related-info,Need libc APIs to access disk geometry and partitioning related info,,,,,,
849,['c'],"{'account_id': 914109, 'reputation': 4362, 'user_id': 947301, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/leugs.jpg?s=256&g=1', 'display_name': 'Anders Lind', 'link': 'https://stackoverflow.com/users/947301/anders-lind'}",True,95,9478556.0,2,2,1330417494,1330417420,9478545,CC BY-SA 3.0,https://stackoverflow.com/questions/9478545/as-the-start-of-variable-name-in-struct,&quot;.&quot; as the start of variable name in struct,,1330417494.0,,,,
850,"['c', 'assembly', 'x86', 'inline-assembly', 'division']","{'account_id': 1228683, 'reputation': 99, 'user_id': 1193717, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1087f6f6a6284335bc461c7c4692210d?s=256&d=identicon&r=PG', 'display_name': 'user1193717', 'link': 'https://stackoverflow.com/users/1193717/user1193717'}",True,2374,9478532.0,2,-1,1330417435,1330416940,9478442,CC BY-SA 3.0,https://stackoverflow.com/questions/9478442/assembly-language-division-remainder-dx-register,Assembly Language Division-Remainder DX register,,1330417435.0,,,,
851,"['c', 'floating-point', 'nan']","{'account_id': 34067, 'reputation': 1975, 'user_id': 95880, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/BjZGr.jpg?s=256&g=1', 'display_name': 'kp11', 'link': 'https://stackoverflow.com/users/95880/kp11'}",True,954,,1,0,1330416279,1330415656,9478241,CC BY-SA 3.0,https://stackoverflow.com/questions/9478241/denormalized-float-number-is-detected-as-nan-why,Denormalized float number is detected as NaN. Why?,,,,,,
852,['c'],"{'account_id': 971715, 'reputation': 8848, 'user_id': 994165, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8e6bcae1a2e69c8c7c36eb3ed091d0f9?s=256&d=identicon&r=PG', 'display_name': 'user994165', 'link': 'https://stackoverflow.com/users/994165/user994165'}",True,2909,9478079.0,2,2,1330415667,1330414415,9478044,CC BY-SA 3.0,https://stackoverflow.com/questions/9478044/realloc-is-not-resizing-array-of-pointers,Realloc is not resizing array of pointers,,,,,,
853,"['c', 'debugging', 'gdb']","{'account_id': 311346, 'reputation': 15768, 'user_id': 624869, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d253a59ca9d41509957700a5e277c93d?s=256&d=identicon&r=PG', 'display_name': 'JDS', 'link': 'https://stackoverflow.com/users/624869/jds'}",True,21314,,1,6,1330414128,1330403296,9476398,CC BY-SA 3.0,https://stackoverflow.com/questions/9476398/c-gdb-display-contents-of-address,C/GDB: display contents of address,,,,,,
854,"['php', 'c', 'php-internals']","{'account_id': 148624, 'reputation': 318, 'user_id': 360544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09b167be80523ef36f9b373dac8409b8?s=256&d=identicon&r=PG', 'display_name': 'newmindcore', 'link': 'https://stackoverflow.com/users/360544/newmindcore'}",True,604,9477585.0,1,3,1330411539,1330405203,9476644,CC BY-SA 3.0,https://stackoverflow.com/questions/9476644/php-extension-can-not-update-class-field-using-zend-hash-update,php extension: can not update class field using zend_hash_update,,1330406572.0,,,,
855,"['c', 'sockets']","{'account_id': 939903, 'reputation': 696, 'user_id': 968153, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/5ac08e0177db55a9f5b041c6012fd561?s=256&d=identicon&r=PG', 'display_name': 'jasonkim', 'link': 'https://stackoverflow.com/users/968153/jasonkim'}",True,1670,,2,0,1330409398,1330393887,9475257,CC BY-SA 3.0,https://stackoverflow.com/questions/9475257/memcpy-modified-client-socket-file-descriptor,memcpy() modified client socket file descriptor,,1330397482.0,,,,
856,"['c', 'loops', 'for-loop', 'while-loop']","{'account_id': 1283162, 'reputation': 151, 'user_id': 1236785, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fdfd5af6dd4c437dba664747b533d5e4?s=256&d=identicon&r=PG', 'display_name': 'Batteries', 'link': 'https://stackoverflow.com/users/1236785/batteries'}",True,333,9476390.0,3,1,1330403793,1330403080,9476357,CC BY-SA 3.0,https://stackoverflow.com/questions/9476357/c-trouble-with-a-nested-if-loop-not-ending-properly,C++: Trouble with a nested if loop not ending properly,,,,,,
857,['c'],"{'account_id': 1283328, 'reputation': 11, 'user_id': 1236903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a33d55bfbdd9f642431a1108d40c5a5?s=256&d=identicon&r=PG', 'display_name': 'Taylor Ferguson', 'link': 'https://stackoverflow.com/users/1236903/taylor-ferguson'}",True,487,,3,1,1330403338,1330395541,9475470,CC BY-SA 3.0,https://stackoverflow.com/questions/9475470/im-trying-to-fill-an-array-with-user-input-ive-already-prompted-the-user-now,"I&#39;m trying to fill an Array with user input, I&#39;ve already prompted the user now I&#39;m trying to write a fillArray function",,1330403338.0,,,,
858,"['c', 'loops']","{'account_id': 1283162, 'reputation': 151, 'user_id': 1236785, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/fdfd5af6dd4c437dba664747b533d5e4?s=256&d=identicon&r=PG', 'display_name': 'Batteries', 'link': 'https://stackoverflow.com/users/1236785/batteries'}",True,142,9476194.0,4,0,1330401751,1330400233,9476039,CC BY-SA 3.0,https://stackoverflow.com/questions/9476039/difficulty-with-a-program-that-prints-out-the-number-of-days-between-two-separat,Difficulty with a program that prints out the number of days between two separate years selected by the user,,1330400996.0,,,,
859,"['c', 'algorithm', 'data-structures', 'configuration', 'yaml']","{'account_id': 40029, 'reputation': 12019, 'user_id': 115781, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7f0c300a172253ab88feb0c3992b9301?s=256&d=identicon&r=PG', 'display_name': 'Mickey Shine', 'link': 'https://stackoverflow.com/users/115781/mickey-shine'}",False,752,,2,1,1330400794,1330396022,9475546,CC BY-SA 3.0,https://stackoverflow.com/questions/9475546/whats-the-proper-data-structure-for-simple-configuration-parameters-in-c,What&#39;s the proper data structure for simple configuration parameters in C?,,1330396479.0,,,,
860,"['c', 'ffmpeg', 'makefile', 'libavformat']","{'account_id': 133823, 'reputation': 23181, 'user_id': 335499, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/88ab4a81f71fd6107b281aec408b9a76?s=256&d=identicon&r=PG', 'display_name': 'why', 'link': 'https://stackoverflow.com/users/335499/why'}",True,4755,9476027.0,1,1,1330400050,1330399652,9475987,CC BY-SA 3.0,https://stackoverflow.com/questions/9475987/error-codec-type-audio-undeclared-when-make-m3u8-segmenter,error: ‘CODEC_TYPE_AUDIO’ undeclared when make m3u8-segmenter,,,,,,
861,['c'],"{'account_id': 106380, 'reputation': 4857, 'user_id': 283412, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/5437b8b582f9462b2c4edeb306e4a3f8?s=256&d=identicon&r=PG', 'display_name': 'Jake Sankey', 'link': 'https://stackoverflow.com/users/283412/jake-sankey'}",True,231,9470716.0,6,2,1330395898,1330369376,9470662,CC BY-SA 3.0,https://stackoverflow.com/questions/9470662/array-of-pointers-to-struct,Array of pointers to struct,,1330369585.0,,,,
862,['c'],"{'account_id': 1241577, 'reputation': 13357, 'user_id': 1204054, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/863bafe7bb4290eb596e2e6ac6c79f0f?s=256&d=identicon&r=PG', 'display_name': 'stensootla', 'link': 'https://stackoverflow.com/users/1204054/stensootla'}",True,140,9469161.0,4,1,1330392130,1330362502,9469088,CC BY-SA 3.0,https://stackoverflow.com/questions/9469088/calculating-input,Calculating input.,,,,,,
863,['c'],"{'account_id': 971715, 'reputation': 8848, 'user_id': 994165, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8e6bcae1a2e69c8c7c36eb3ed091d0f9?s=256&d=identicon&r=PG', 'display_name': 'user994165', 'link': 'https://stackoverflow.com/users/994165/user994165'}",True,125,9475041.0,1,1,1330392108,1330389703,9474702,CC BY-SA 3.0,https://stackoverflow.com/questions/9474702/unable-to-copy-string,Unable to copy string,,1330391459.0,,,,
864,['c'],"{'account_id': 40680, 'reputation': 1068, 'user_id': 117911, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a3aa32370ee66db4388faa87fe372e9f?s=256&d=identicon&r=PG', 'display_name': 'Bernd Jendrissek', 'link': 'https://stackoverflow.com/users/117911/bernd-jendrissek'}",True,876,9474649.0,2,9,1330389295,1330387914,9474453,CC BY-SA 3.0,https://stackoverflow.com/questions/9474453/how-to-determine-if-3-points-are-exactly-collinear-in-z2,How to determine if 3 points are exactly collinear in Z^2,,1330388557.0,,,,
865,"['c', 'performance', 'system', 'fread']","{'account_id': 1283052, 'reputation': 21, 'user_id': 1236709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec8ea1744c989a21066b0b78ecf5c546?s=256&d=identicon&r=PG', 'display_name': 'Matthew Fitzpatrick', 'link': 'https://stackoverflow.com/users/1236709/matthew-fitzpatrick'}",False,230,,0,2,1330387960,1330386635,9474271,,https://stackoverflow.com/questions/9474271/the-effectiveness-of-reading-large-chunks-using-fread-and-read,The effectiveness of reading large chunks using fread() and read(),,1495535690.0,1330434046.0,exact duplicate,,1330437882.0
866,['c'],"{'account_id': 311062, 'reputation': 1781, 'user_id': 624420, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/vzGaK.jpg?s=256&g=1', 'display_name': 'HShbib', 'link': 'https://stackoverflow.com/users/624420/hshbib'}",False,431,,2,0,1330387192,1330385257,9474028,CC BY-SA 3.0,https://stackoverflow.com/questions/9474028/linked-list-and-file-i-o,Linked List and File I/O,,1330387192.0,,,,
867,"['objective-c', 'c', 'ios', 'import', 'include']","{'account_id': 87653, 'reputation': 117176, 'user_id': 242933, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/7e6e0e2b73358e47e0b7f83f8111f75b?s=256&d=identicon&r=PG', 'display_name': 'ma11hew28', 'link': 'https://stackoverflow.com/users/242933/ma11hew28'}",True,6489,9474139.0,3,5,1330385838,1330384532,9473906,CC BY-SA 3.0,https://stackoverflow.com/questions/9473906/include-or-import-objc-runtime-h,#include or #import &lt;objc/runtime.h&gt;?,,,,,,
868,"['c', 'optimization']","{'account_id': 55292, 'reputation': 89725, 'user_id': 165520, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Rih5C.jpg?s=256&g=1', 'display_name': 'Prasoon Saurav', 'link': 'https://stackoverflow.com/users/165520/prasoon-saurav'}",True,152,,1,2,1330383739,1330369303,9470648,CC BY-SA 3.0,https://stackoverflow.com/questions/9470648/pointer-to-array-and-related-expression-evaluation,Pointer to array and related expression evaluation,,,,,,
869,"['c', 'xml', 'xslt', 'libxml2']","{'account_id': 147640, 'reputation': 9293, 'user_id': 358892, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/045671150b56832aa7151380bcab8462?s=256&d=identicon&r=PG', 'display_name': 'hari', 'link': 'https://stackoverflow.com/users/358892/hari'}",True,810,9473469.0,1,2,1330382476,1330380846,9473190,CC BY-SA 3.0,https://stackoverflow.com/questions/9473190/using-xslt-to-create-an-xml-file-in-c,using xslt to create an xml file in c,,1330381997.0,,,,
870,"['c', 'netbeans', 'header-files']","{'account_id': 1282811, 'reputation': 85, 'user_id': 1236519, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/7097473c490054ecfdb46b06635fbb16?s=256&d=identicon&r=PG', 'display_name': 'Brandon Smith', 'link': 'https://stackoverflow.com/users/1236519/brandon-smith'}",True,202,,1,3,1330382017,1330379743,9472930,CC BY-SA 3.0,https://stackoverflow.com/questions/9472930/using-external-functions-in-c-two-c-files,Using external functions in C - two .c files,,1330379921.0,,,,
871,"['c++', 'c', 'memcpy']","{'account_id': 990122, 'reputation': 43, 'user_id': 1007682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f5e42b0647c12283cc1b326b9119d3a?s=256&d=identicon&r=PG', 'display_name': 'user1007682', 'link': 'https://stackoverflow.com/users/1007682/user1007682'}",True,9587,9437557.0,6,4,1330381934,1330115126,9437527,CC BY-SA 3.0,https://stackoverflow.com/questions/9437527/memcpy-adding-an-int-offset,Memcpy : Adding an int offset?,,1330120468.0,,,,
872,"['c', 'oracle', 'oracle-call-interface']","{'account_id': 990336, 'reputation': 5523, 'user_id': 1007845, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/c0ae7179515432b30f5b757605c1c861?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/1007845/adrian'}",True,7228,9473109.0,1,0,1330380486,1330373052,9471483,CC BY-SA 3.0,https://stackoverflow.com/questions/9471483/oci-invalid-handle-invalid-service-context-connection-or-statement-handle,"OCI_INVALID_HANDLE - Invalid service context, connection or statement handle",,1330373871.0,,,,
873,"['c', 'assembly', 'x86']","{'account_id': 70618, 'reputation': 32799, 'user_id': 204623, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/0b3fdff02d89357f6a19a3ea6bec0b8b?s=256&d=identicon&r=PG', 'display_name': 'Bruce', 'link': 'https://stackoverflow.com/users/204623/bruce'}",True,306,9472962.0,2,3,1330379842,1330379187,9472803,CC BY-SA 3.0,https://stackoverflow.com/questions/9472803/analyzing-the-assembly-code-generated-to-manipulate-command-line-arguments,Analyzing the assembly code generated to manipulate command line arguments,,1330379555.0,,,,
874,"['c', 'arrays', 'random']","{'account_id': 1040292, 'reputation': 2669, 'user_id': 1046501, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/k3MtU.png?s=256&g=1', 'display_name': 'adohertyd', 'link': 'https://stackoverflow.com/users/1046501/adohertyd'}",True,285,9472905.0,3,1,1330379695,1330379385,9472844,CC BY-SA 3.0,https://stackoverflow.com/questions/9472844/fixed-size-array-not-fixed,Fixed size array not fixed,,1330379527.0,,,,
875,['c'],"{'account_id': 70618, 'reputation': 32799, 'user_id': 204623, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/0b3fdff02d89357f6a19a3ea6bec0b8b?s=256&d=identicon&r=PG', 'display_name': 'Bruce', 'link': 'https://stackoverflow.com/users/204623/bruce'}",True,2824,9471534.0,6,3,1330373661,1330373075,9471485,CC BY-SA 3.0,https://stackoverflow.com/questions/9471485/where-is-an-array-of-character-pointers-stored-in-memory,Where is an array of character pointers stored in memory?,,1330373397.0,,,,
876,"['c', 'bit-manipulation']","{'account_id': 212464, 'reputation': 6716, 'user_id': 465292, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4e49679fdc63e3bd4a8e645094ed597b?s=256&d=identicon&r=PG', 'display_name': 'newprint', 'link': 'https://stackoverflow.com/users/465292/newprint'}",True,895,9471435.0,3,-2,1330373092,1330372047,9471254,CC BY-SA 3.0,https://stackoverflow.com/questions/9471254/shifting-between-two-registers-in-c,Shifting between two registers in C,,,,,,
877,"['c', 'windows', 'winapi']","{'account_id': 1227612, 'reputation': 25, 'user_id': 1192890, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/c174b51b5c062aa8399078196549c0e5?s=256&d=identicon&r=PG', 'display_name': 'user1192890', 'link': 'https://stackoverflow.com/users/1192890/user1192890'}",False,425,,1,-1,1330371083,1328550592,9164659,CC BY-SA 3.0,https://stackoverflow.com/questions/9164659/code-in-petzolds-programming-windows-making-window-error,Code in Petzold&#39;s Programming Windows (Making Window Error),,,,,,
878,"['c', 'mingw', 'mpi']","{'account_id': 1282096, 'reputation': 234, 'user_id': 1235987, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/e38c0dd07ac83d662db7c638daee858e?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1235987/chris'}",True,424,,1,1,1330370826,1330368692,9470525,CC BY-SA 3.0,https://stackoverflow.com/questions/9470525/compiling-a-mpi-project-with-mingw64,compiling a mpi project with mingw64,,1330368906.0,,,,
879,"['c', 'segmentation-fault', 'printf']","{'account_id': 929789, 'reputation': 1959, 'user_id': 959874, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/hr1K4.png?s=256&g=1', 'display_name': 'Vikram', 'link': 'https://stackoverflow.com/users/959874/vikram'}",True,70032,9469827.0,4,27,1330368305,1330365492,9469790,CC BY-SA 3.0,https://stackoverflow.com/questions/9469790/execution-of-printf-and-segmentation-fault,Execution of printf() and Segmentation Fault,,1330365593.0,,,,
880,['c'],"{'account_id': 1020401, 'reputation': 518, 'user_id': 1030909, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/86b720b68833e04d3c567168ed0e2dec?s=256&d=identicon&r=PG&f=1', 'display_name': 'mcdoomington', 'link': 'https://stackoverflow.com/users/1030909/mcdoomington'}",True,333,9470390.0,1,1,1330368108,1330296155,9457978,CC BY-SA 3.0,https://stackoverflow.com/questions/9457978/what-is-a-good-implementation-of-a-timer-for-an-embedded-system,What is a good implementation of a timer for an embedded system?,,1330297494.0,,,,
881,"['c', 'pointers', 'lvalue']","{'account_id': 1064596, 'reputation': 5264, 'user_id': 1065489, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/SiKZ8.png?s=256&g=1', 'display_name': 'me_digvijay', 'link': 'https://stackoverflow.com/users/1065489/me-digvijay'}",True,1570,9470276.0,5,1,1330367575,1330362681,9469139,,https://stackoverflow.com/questions/9469139/c-programming-lvalue-required,C programming; lvalue required,,1495540081.0,1350643502.0,exact duplicate,,
882,"['c', 'linux', 'pointers', 'gcc', 'ubuntu']","{'account_id': 933722, 'reputation': 595, 'user_id': 963060, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f2cf57c52785724baf1b0c6de9779ba0?s=256&d=identicon&r=PG', 'display_name': 'cpowel2', 'link': 'https://stackoverflow.com/users/963060/cpowel2'}",True,113,9469945.0,2,2,1330366646,1330366010,9469909,CC BY-SA 3.0,https://stackoverflow.com/questions/9469909/compilation-issues-on-linux,Compilation issues on linux,,1330366308.0,,,,
883,"['php', 'c', 'linux', 'file-locking', 'flock']","{'account_id': 889086, 'reputation': 43, 'user_id': 927774, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/5743dfcd3e715c05dfe4ecdc73417085?s=256&d=identicon&r=PG', 'display_name': 'user927774', 'link': 'https://stackoverflow.com/users/927774/user927774'}",False,5216,,1,3,1330365369,1330255881,9452715,CC BY-SA 3.0,https://stackoverflow.com/questions/9452715/how-to-use-flock,How to use flock(),,1330256378.0,,,,
884,"['c', 'arrays', 'function', 'character']","{'account_id': 1282254, 'reputation': 312, 'user_id': 1236103, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/62850f2e5cb5c366cbf3068dcc70241d?s=256&d=identicon&r=PG', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/1236103/ryan'}",True,133,9469362.0,4,0,1330364396,1330363493,9469320,CC BY-SA 3.0,https://stackoverflow.com/questions/9469320/array-function-removes-first-char-from-the-array,Array function removes first char from the array,,1330364396.0,,,,
885,"['c', 'arrays']","{'account_id': 1245702, 'reputation': 75, 'user_id': 1207214, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/05a57e74082406cb9a2cbe4caa1b694d?s=256&d=identicon&r=PG', 'display_name': 'Joshpho', 'link': 'https://stackoverflow.com/users/1207214/joshpho'}",True,291,9469505.0,1,-1,1330364281,1330361905,9468942,CC BY-SA 3.0,https://stackoverflow.com/questions/9468942/issue-with-union-of-characters-program-in-c,Issue with Union of characters program in c,,1330363856.0,,,,
886,"['c', 'header-files']","{'account_id': 398383, 'reputation': 11552, 'user_id': 763029, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/TVwEa.jpg?s=256&g=1', 'display_name': 'Caffeinated', 'link': 'https://stackoverflow.com/users/763029/caffeinated'}",True,197,9467670.0,3,1,1330359554,1330356360,9467528,CC BY-SA 3.0,https://stackoverflow.com/questions/9467528/in-c-what-is-the-minimum-requirement-to-implement-a-header-file,"In C, what is the minimum requirement to implement a header file?",,1330359554.0,,,,
