,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
1530,"['c', 'function', 'pointers']","{'account_id': 1962557, 'reputation': 35, 'user_id': 1763658, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d9d47303e1b6e51d8e3ba32d2cede657?s=256&d=identicon&r=PG', 'display_name': 'user1763658', 'link': 'https://stackoverflow.com/users/1763658/user1763658'}",True,572,,,3,0,1350942189,1350941503,13020219,CC BY-SA 3.0,https://stackoverflow.com/questions/13020219/errors-and-warning-message-when-using-pointer,errors and warning message when using pointer,,,,,,
1531,"['c', 'count', 'counter']","{'account_id': 1445751, 'reputation': 15, 'user_id': 1364304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df41932f8856afe0f93252a5d4446ea3?s=256&d=identicon&r=PG', 'display_name': 'user1364304', 'link': 'https://stackoverflow.com/users/1364304/user1364304'}",True,172,,13019911.0,2,0,1350941463,1350925902,13016342,CC BY-SA 3.0,https://stackoverflow.com/questions/13016342/counting-the-number-of-complete-genes-in-a-text-file-in-c,Counting the number of complete genes in a text file in C,1350939353.0,,,,,
1532,"['c', 'memory-management', 'dll', 'memory-leaks']","{'account_id': 1965994, 'reputation': 31, 'user_id': 1766258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd682e41996ad23aa28bae8c3238031c?s=256&d=identicon&r=PG', 'display_name': 'id001', 'link': 'https://stackoverflow.com/users/1766258/id001'}",True,1472,,,2,3,1350939803,1350937768,13019325,CC BY-SA 3.0,https://stackoverflow.com/questions/13019325/returning-char-buffer-from-dll-function-in-c-without-producing-memory-leak,Returning char buffer from DLL function in C without producing memory leak,,,,,,
1533,"['c++', 'c', 'sockets', 'routing']","{'account_id': 393231, 'reputation': 31379, 'user_id': 754991, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/345fd2a0955fbab272da7ee594cbe7c1?s=256&d=identicon&r=PG', 'display_name': 'JBernardo', 'link': 'https://stackoverflow.com/users/754991/jbernardo'}",True,519,,13019356.0,1,5,1350937900,1350937119,13019156,CC BY-SA 3.0,https://stackoverflow.com/questions/13019156/routing-sockets-to-another-port,Routing sockets to another port,,,,,,
1534,"['c++', 'c', 'linux', 'file-io']","{'account_id': 104116, 'reputation': 3564, 'user_id': 278521, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/95147ce6f08f5039d98a2fd334c38b91?s=256&d=identicon&r=PG', 'display_name': 'Sijith', 'link': 'https://stackoverflow.com/users/278521/sijith'}",True,124,,13013542.0,2,-2,1350936776,1350914976,13013216,,https://stackoverflow.com/questions/13013216/file-read-fails-when-memory-is-full,file read fails when memory is full,,1350927951.0,not a real question,,,
1535,"['c', 'arrays', 'mpi']","{'account_id': 211294, 'reputation': 147, 'user_id': 463372, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1aab22aa2a9904d6c0b500d13f9fcda8?s=256&d=identicon&r=PG', 'display_name': 'whuff739', 'link': 'https://stackoverflow.com/users/463372/whuff739'}",True,20951,,13018965.0,2,1,1350936695,1350935649,13018790,CC BY-SA 3.0,https://stackoverflow.com/questions/13018790/c-mpi-array-passing,C MPI array passing,1350936066.0,,,,,
1536,"['c', 'audio', 'synthesis']","{'account_id': 72490, 'reputation': 667, 'user_id': 209260, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/147f7ab5bbd52d64a2f329f8d2b77f1a?s=256&d=identicon&r=PG', 'display_name': 'NuNu', 'link': 'https://stackoverflow.com/users/209260/nunu'}",True,882,,13018499.0,2,2,1350936345,1350917155,13013918,CC BY-SA 3.0,https://stackoverflow.com/questions/13013918/general-additive-synthesis-program,General additive synthesis program,,,,,,
1537,"['c', 'optimization', 'flags', 'logical-operators']","{'account_id': 790354, 'reputation': 103, 'user_id': 1161077, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a7e22a00b38297b6da222de8de37539f?s=256&d=identicon&r=PG', 'display_name': 'Jeremy', 'link': 'https://stackoverflow.com/users/1161077/jeremy'}",True,1606,,13016602.0,4,0,1350935252,1350926055,13016389,CC BY-SA 3.0,https://stackoverflow.com/questions/13016389/using-flags-with-logical-operators-instead-of-conditional-statements-such-as-if,Using flags with logical operators instead of conditional statements (Such as if()),1350926404.0,,,,,
1538,"['c', 'multithreading', 'operating-system', 'pthreads']","{'account_id': 401716, 'reputation': 1743, 'user_id': 768446, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3c0b755ceeab7998e877cc70793b9f83?s=256&d=identicon&r=PG', 'display_name': 'dtg', 'link': 'https://stackoverflow.com/users/768446/dtg'}",True,4792,,12964462.0,1,2,1350933323,1350597078,12964325,CC BY-SA 3.0,https://stackoverflow.com/questions/12964325/pthreads-using-multiple-threads-to-calculate-successive-prime-numbers,pthreads: using multiple threads to calculate successive prime numbers,1350933323.0,,,,,
1539,"['c++', 'c']","{'account_id': 1957731, 'reputation': 99, 'user_id': 1760322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fecf20449a1483d51ba4107ed0f34a00?s=256&d=identicon&r=PG', 'display_name': 'john', 'link': 'https://stackoverflow.com/users/1760322/john'}",True,514,,13016310.0,8,2,1350933289,1350925658,13016263,,https://stackoverflow.com/questions/13016263/memory-requirement-of-c-code,Memory requirement of C code,1350927058.0,1351022680.0,too localized,,,
1540,"['c', 'visual-studio-2010', 'memory', 'ram', 'sysinfo']","{'account_id': 971734, 'reputation': 1996, 'user_id': 994179, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3e5674bafaccc1fba08313a3530f8896?s=256&d=identicon&r=PG', 'display_name': 'PaeneInsula', 'link': 'https://stackoverflow.com/users/994179/paeneinsula'}",True,247,,13018103.0,1,0,1350933033,1350931893,13017810,CC BY-SA 3.0,https://stackoverflow.com/questions/13017810/how-to-determine-installed-memory-on-x64-machine-using-visual-studio-windows-7,How to determine installed memory on x64 machine using visual studio windows 7,1350932501.0,,,,,
1541,"['c', 'sockets']","{'account_id': 1953890, 'reputation': 3, 'user_id': 1757389, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9e4bb00d31b7063701f5d6e0a4b9dbf?s=256&d=identicon&r=PG', 'display_name': 'abbas', 'link': 'https://stackoverflow.com/users/1757389/abbas'}",True,297,,,3,0,1350931783,1350897209,13008175,CC BY-SA 3.0,https://stackoverflow.com/questions/13008175/c-socket-programming-error-in-receiving-a-line,"c socket programming, Error in receiving a line",1350898932.0,,,,,
1542,"['c', 'exception', 'floating-point-exceptions']","{'account_id': 414703, 'reputation': 1837, 'user_id': 789070, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a1e0c4bc5a11df6419e07bce5320a930?s=256&d=identicon&r=PG', 'display_name': 'franka', 'link': 'https://stackoverflow.com/users/789070/franka'}",True,748,,13017604.0,1,0,1350931603,1350930947,13017570,CC BY-SA 3.0,https://stackoverflow.com/questions/13017570/what-part-of-this-causes-a-floating-point-exception,What part of this causes a floating point exception?,1350931603.0,,,,,
1543,"['c', 'operating-system', 'pthreads']","{'account_id': 1706640, 'reputation': 252, 'user_id': 1565572, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/98f9f46532194cea19126950d22a1463?s=256&d=identicon&r=PG', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/1565572/raj'}",False,103,,,0,0,1350930892,1350930567,13017485,CC BY-SA 3.0,https://stackoverflow.com/questions/13017485/how-can-i-check-that-my-thread-has-ran-for-5-seconds,How can I check that my thread has ran for 5 seconds?,1350930892.0,,,,,
1544,"['c', 'input', 'fgets', 'termios']","{'account_id': 1826544, 'reputation': 93, 'user_id': 1659134, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/caa4ec8e8d1187989482267b5e955e58?s=256&d=identicon&r=PG', 'display_name': 'user1659134', 'link': 'https://stackoverflow.com/users/1659134/user1659134'}",False,124,,,0,1,1350928293,1350926790,13016567,CC BY-SA 3.0,https://stackoverflow.com/questions/13016567/c-reading-cooked-input-from-stream,C - Reading Cooked input from stream,1350928293.0,,,,,
1545,"['c', 'multithreading', 'parallel-processing']","{'account_id': 1962776, 'reputation': 69, 'user_id': 1763822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87baa66286ba19d060628fcc2f984f91?s=256&d=identicon&r=PG', 'display_name': 'ruback', 'link': 'https://stackoverflow.com/users/1763822/ruback'}",True,359,,,1,6,1350927868,1350856105,13002540,CC BY-SA 3.0,https://stackoverflow.com/questions/13002540/serial-code-much-slower-than-using-only-one-thread-in-c,Serial code much slower than using only one thread in C?,1350927868.0,,,,,
1546,"['c', 'windows', 'fork']","{'account_id': 1945486, 'reputation': 1, 'user_id': 1750741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00345019ba78205ae1a392fe488aff81?s=256&d=identicon&r=PG', 'display_name': 'Vicky Hader', 'link': 'https://stackoverflow.com/users/1750741/vicky-hader'}",False,421,,,1,0,1350926225,1350921839,13015281,CC BY-SA 3.0,https://stackoverflow.com/questions/13015281/implement-fork-in-c,Implement fork() in c,1350926225.0,,,,,
1547,"['c', 'arrays', 'eof', 'getchar']","{'account_id': 1963536, 'reputation': 347, 'user_id': 1764353, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/6df082eac457b8d22740d110511ce72d?s=256&d=identicon&r=PG', 'display_name': 'John R', 'link': 'https://stackoverflow.com/users/1764353/john-r'}",True,1860,,13005236.0,2,2,1350923576,1350882262,13005207,CC BY-SA 3.0,https://stackoverflow.com/questions/13005207/testing-getchar-eof-doesnt-work-as-expected,Testing getchar() == EOF doesn&#39;t work as expected,1350923576.0,,,,,
1548,"['c', 'for-loop']","{'account_id': 1894914, 'reputation': 1034, 'user_id': 1712099, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/c8416f07fe444651ecbc5584edf925a2?s=256&d=identicon&r=PG', 'display_name': 'java', 'link': 'https://stackoverflow.com/users/1712099/java'}",True,490,,13015662.0,3,-2,1350923222,1350916078,13013557,CC BY-SA 3.0,https://stackoverflow.com/questions/13013557/complex-for-declaration-containing-scanf-and-printf,complex for declaration containing scanf and printf,1350917992.0,,,,,
1549,"['c', 'while-loop']","{'account_id': 1280536, 'reputation': 3207, 'user_id': 1234718, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/58d05eb69cac20e71812183ef43f921c?s=256&d=identicon&r=PG', 'display_name': 'capcom', 'link': 'https://stackoverflow.com/users/1234718/capcom'}",True,17682,,13010668.0,5,4,1350923089,1350905373,13010531,CC BY-SA 3.0,https://stackoverflow.com/questions/13010531/leaving-an-infinite-while-loop-in-c,Leaving an infinite while loop in C,,,,,,
1550,"['c++', 'c', 'types']","{'account_id': 470244, 'reputation': 6438, 'user_id': 877329, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0b5c9fa7b8fa8139c1330b5fbbd5f934?s=256&d=identicon&r=PG', 'display_name': 'user877329', 'link': 'https://stackoverflow.com/users/877329/user877329'}",True,282,,13015294.0,3,1,1350921984,1350920803,13014994,CC BY-SA 3.0,https://stackoverflow.com/questions/13014994/meaning-of-data-type-names-in-c-c,Meaning of data type names in C/C++,,,,,,
1551,"['c', 'sockets']","{'account_id': 264032, 'reputation': 20326, 'user_id': 550034, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/bJZvR.jpg?s=256&g=1', 'display_name': 'Antonio MG', 'link': 'https://stackoverflow.com/users/550034/antonio-mg'}",True,1231,,13014911.0,1,1,1350921760,1350920146,13014801,CC BY-SA 3.0,https://stackoverflow.com/questions/13014801/how-do-i-populate-socket-address-properly,How do I populate socket address properly?,1350921760.0,,,,,
1552,"['python', 'c', 'winapi', 'user-interface', 'win32gui']","{'account_id': 485622, 'reputation': 384, 'user_id': 902032, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c83421657ff8a5c111cc7133ab88adef?s=256&d=identicon&r=PG', 'display_name': 'Lidor', 'link': 'https://stackoverflow.com/users/902032/lidor'}",False,296,,,0,3,1350921677,1350921008,13015044,CC BY-SA 3.0,https://stackoverflow.com/questions/13015044/setting-the-text-colour-of-a-richedit-from-a-different-process,Setting the text colour of a RichEdit from a different process,1350921677.0,,,,,
1553,"['c', 'gcc', 'makefile']","{'account_id': 893475, 'reputation': 17935, 'user_id': 931303, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f1798bf4504775c89be6686fa6fc74e3?s=256&d=identicon&r=PG', 'display_name': 'Jorge Leitao', 'link': 'https://stackoverflow.com/users/931303/jorge-leitao'}",True,2777,,13008438.0,3,4,1350921391,1350897719,13008303,CC BY-SA 3.0,https://stackoverflow.com/questions/13008303/how-to-stop-make-in-makefile-after-no-such-file-or-directory-error,How to stop make (in makefile) after &quot;No such file or directory&quot; error?,1350921391.0,,,,,
1554,"['c', 'haskell', 'benchmarking', 'haskell-criterion']","{'account_id': 1329259, 'reputation': 1370, 'user_id': 1273482, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/92566e5abd00d254c41e0c0fdcbe80ea?s=256&d=identicon&r=PG', 'display_name': 'Jan Stolarek', 'link': 'https://stackoverflow.com/users/1273482/jan-stolarek'}",True,1099,,13013094.0,1,15,1350916712,1350902546,13009728,CC BY-SA 3.0,https://stackoverflow.com/questions/13009728/how-to-reliably-compare-runtime-of-haskell-and-c,How to reliably compare runtime of Haskell and C?,,,,,,
1555,"['c', 'linux', 'build', 'linux-kernel', 'header-files']","{'account_id': 1674360, 'reputation': 367, 'user_id': 1540202, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b237d7f3032267b5a2ab6f99552b842b?s=256&d=identicon&r=PG', 'display_name': 'Kahn Cse', 'link': 'https://stackoverflow.com/users/1540202/kahn-cse'}",True,1133,,13004632.0,3,-1,1350916125,1350875680,13004566,,https://stackoverflow.com/questions/13004566/how-to-determine-which-version-of-a-kernel-header-file-is-used-in-a-particular-b,How to determine which version of a kernel header file is used in a particular build,1350916125.0,1350897101.0,not a real question,,,
1556,"['c++', 'c', 'performance', 'optimization']","{'account_id': 91329, 'reputation': 1121, 'user_id': 250835, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/IT3aO.jpg?s=256&g=1', 'display_name': 'umps', 'link': 'https://stackoverflow.com/users/250835/umps'}",True,5023,,12982928.0,11,18,1350915265,1350683114,12982884,CC BY-SA 3.0,https://stackoverflow.com/questions/12982884/c-c-optimizing-away-checks-to-see-if-a-function-has-already-been-run-before,C/C++ optimizing away checks to see if a function has already been run before,1350691431.0,,,,,
1557,"['c', 'arrays', 'sorting']","{'account_id': 197549, 'reputation': 533, 'user_id': 441695, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9221ee7feba5ac73165d4d9baf477078?s=256&d=identicon&r=PG', 'display_name': 'Kraffs', 'link': 'https://stackoverflow.com/users/441695/kraffs'}",True,16593,,13012634.0,3,2,1350914069,1350912891,13012594,CC BY-SA 3.0,https://stackoverflow.com/questions/13012594/sorting-with-pointers-instead-of-indexes,Sorting with pointers instead of indexes,1350913230.0,,,,,
1558,"['c', 'pointers']","{'account_id': 206744, 'reputation': 20704, 'user_id': 456218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/31269977359e8f88232048fd6b399d91?s=256&d=identicon&r=PG', 'display_name': 'mko', 'link': 'https://stackoverflow.com/users/456218/mko'}",True,305,,13005613.0,4,2,1350913775,1350881129,13005070,CC BY-SA 3.0,https://stackoverflow.com/questions/13005070/in-c-the-name-of-an-array-is-an-pointer-to-its-first-element-isnt-it,"In C. the name of an array is an pointer to it&#39;s first element, isn&#39;t it?",,,,,,
1559,"['c', 'segmentation-fault', 'matrix-multiplication', 'gsl']","{'account_id': 1614771, 'reputation': 21, 'user_id': 1492775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f34595eee88a94f65cc218bc4027b05b?s=256&d=identicon&r=PG', 'display_name': 'user1492775', 'link': 'https://stackoverflow.com/users/1492775/user1492775'}",True,386,,13012605.0,3,1,1350913049,1350912575,13012513,CC BY-SA 3.0,https://stackoverflow.com/questions/13012513/segmentaion-fault-in-c-when-doing-matrix-multiplication,Segmentaion fault in C when doing matrix multiplication,1350912756.0,,,,,
1560,"['c', 'date']","{'account_id': 1913012, 'reputation': 35, 'user_id': 1726276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a252296aa6f60c9b84872cd0a98c781f?s=256&d=identicon&r=PG', 'display_name': 'Troller Kid', 'link': 'https://stackoverflow.com/users/1726276/troller-kid'}",True,153,,,5,-2,1350912298,1350909251,13011571,,https://stackoverflow.com/questions/13011571/why-is-there-an-extra-number,Why is there an extra number?,1350909503.0,1350930720.0,too localized,,,
1561,"['c', 'gcc', 'unsigned-integer', 'output']","{'account_id': 1304521, 'reputation': 542, 'user_id': 1492873, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/6ca50e48bfa38287ec3df664230a6e28?s=256&d=identicon&r=PG', 'display_name': 'Tapasweni Pathak', 'link': 'https://stackoverflow.com/users/1492873/tapasweni-pathak'}",True,10898,,13008451.0,2,0,1350912283,1350896760,13008039,CC BY-SA 3.0,https://stackoverflow.com/questions/13008039/initializing-unsigned-short-int-to-signed-value,Initializing unsigned short int to signed value,1350912283.0,,,,,
1562,['c'],"{'account_id': 96685, 'reputation': 491, 'user_id': 262666, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f89859092aad4e50792c5952fef15598?s=256&d=identicon&r=PG', 'display_name': 'Frode', 'link': 'https://stackoverflow.com/users/262666/frode'}",True,143,,13011997.0,1,0,1350911410,1350910680,13011977,CC BY-SA 3.0,https://stackoverflow.com/questions/13011977/format-specifier-in-variable,Format specifier in variable?,1350911410.0,,,,,
1563,"['c', 'formatting', 'output']","{'account_id': 466177, 'reputation': 1129, 'user_id': 870772, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/b88c798c0b1f626d379f02588d941155?s=256&d=identicon&r=PG', 'display_name': 'Lawrence Wong', 'link': 'https://stackoverflow.com/users/870772/lawrence-wong'}",True,142,,13011947.0,3,1,1350910857,1350910502,13011919,CC BY-SA 3.0,https://stackoverflow.com/questions/13011919/c-output-formatting-issues,C Output formatting issues,,,,,,
1564,"['c++', 'c', 'image-processing', 'opencv', 'edge-detection']","{'account_id': 1798994, 'reputation': 275, 'user_id': 1637750, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c260c2976ca981d318ef6975b0a771ae?s=256&d=identicon&r=PG', 'display_name': 'Samir Izmier Chong', 'link': 'https://stackoverflow.com/users/1637750/samir-izmier-chong'}",True,1149,,13011485.0,1,2,1350908898,1350638254,12971093,CC BY-SA 3.0,https://stackoverflow.com/questions/12971093/better-algorithm-for-edge-filter-in-video-programming,Better algorithm for edge filter in video programming,1495541546.0,,,,,
1565,"['c', 'linux', 'shell']","{'account_id': 1964713, 'reputation': 121, 'user_id': 1765289, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/7c0cb96b15a0164e34c009bfa4e51976?s=256&d=identicon&r=PG', 'display_name': 'spd92', 'link': 'https://stackoverflow.com/users/1765289/spd92'}",True,328,,,2,-1,1350908883,1350908470,13011371,,https://stackoverflow.com/questions/13011371/linux-shell-script-errors,Linux shell script errors,,1350932088.0,too localized,,,
1566,"['c', 'arrays', 'for-loop']","{'account_id': 100124, 'reputation': 8860, 'user_id': 270060, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea8304f3085838dea85b2fbe2cea52a3?s=256&d=identicon&r=PG', 'display_name': 'Omkant', 'link': 'https://stackoverflow.com/users/270060/omkant'}",True,179,,13010180.0,6,-2,1350908390,1350903523,13010004,,https://stackoverflow.com/questions/13010004/whats-happening-here-in-this-for-loop,What&#39;s happening here in this for loop,,1350910440.0,too localized,,,
1567,"['c', 'types', 'boolean']","{'account_id': 237086, 'reputation': 1203, 'user_id': 505011, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/148f227791fcf8294f4566368d34adc5?s=256&d=identicon&r=PG', 'display_name': 'Shri', 'link': 'https://stackoverflow.com/users/505011/shri'}",True,2132,,13010003.0,4,3,1350908364,1350903191,13009921,CC BY-SA 3.0,https://stackoverflow.com/questions/13009921/why-bool-is-not-represented-using-float,Why bool is not represented using float?,1350908364.0,,,,,
1568,"['c', 'pipe', 'ls', 'execv']","{'account_id': 1960328, 'reputation': 11, 'user_id': 1764981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25240167f5cb0df2f3887a285535cd5b?s=256&d=identicon&r=PG', 'display_name': 'user1764981', 'link': 'https://stackoverflow.com/users/1764981/user1764981'}",False,885,,,1,1,1350908344,1350900461,13009121,CC BY-SA 3.0,https://stackoverflow.com/questions/13009121/i-want-to-redirect-the-execv-of-ls-in-a-file-and-then-in-a-pipe-why-is-not-work,"I want to redirect the execv of ls in a file and then in a pipe, why is not working?",1350907440.0,,,,,
1569,"['c', 'linux', 'sockets']","{'account_id': 206296, 'reputation': 1293, 'user_id': 455498, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f4845d91664de934813a8aa7d0040787?s=256&d=identicon&r=PG&f=1', 'display_name': 'demic0de', 'link': 'https://stackoverflow.com/users/455498/demic0de'}",True,1480,,,1,-1,1350907749,1350898419,13008514,CC BY-SA 3.0,https://stackoverflow.com/questions/13008514/recv-read-and-send-without-waiting,recv() read() and send() without waiting,1350907749.0,,,,,
1570,"['c++', 'c', 'ntp']","{'account_id': 1964627, 'reputation': 101, 'user_id': 1765216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d653b0882b8675366c9bfbdeff1f9f2d?s=256&d=identicon&r=PG', 'display_name': 'user1765216', 'link': 'https://stackoverflow.com/users/1765216/user1765216'}",True,17571,,13011080.0,1,1,1350907689,1350905616,13010593,,https://stackoverflow.com/questions/13010593/sntp-client-in-c-for-time-date,sntp client in c++ for time/date,1495540739.0,1350908486.0,exact duplicate,,,
1571,"['c', 'linux', 'multithreading', 'arm', 'embedded-linux']","{'account_id': 100614, 'reputation': 2114, 'user_id': 271129, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d85bd8789b114177a0d43ba9627aa251?s=256&d=identicon&r=PG', 'display_name': 'silvio', 'link': 'https://stackoverflow.com/users/271129/silvio'}",True,1053,,13009408.0,4,0,1350905107,1350892442,13007105,CC BY-SA 3.0,https://stackoverflow.com/questions/13007105/test-program-for-processor-load-generate-only-3-threads-but-we-need-more,test program for processor load generate only 3 threads but we need more,1350895633.0,,,,,
1572,"['java', 'c++', 'c', 'java-native-interface', 'native']","{'account_id': 1918628, 'reputation': 437, 'user_id': 1730626, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/c322af28784f3d210c1589a4866222eb?s=256&d=identicon&r=PG', 'display_name': 'user1730626', 'link': 'https://stackoverflow.com/users/1730626/user1730626'}",False,621,,,0,1,1350903388,1350835615,12999570,CC BY-SA 3.0,https://stackoverflow.com/questions/12999570/converting-native-type-to-jni-type,Converting native type to jni type,1495542476.0,,,,,
1573,['c'],"{'account_id': 1945746, 'reputation': 171, 'user_id': 1750945, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/784e52ad93b270279cb67505f8fc014b?s=256&d=identicon&r=PG', 'display_name': 'Steven Liu', 'link': 'https://stackoverflow.com/users/1750945/steven-liu'}",True,125,,,3,0,1350902927,1350902400,13009684,CC BY-SA 3.0,https://stackoverflow.com/questions/13009684/make-the-parameter-as-reference,make the parameter as reference,,,,,,
1574,"['c', 'libpcap', 'packet-sniffers']","{'account_id': 429974, 'reputation': 1369, 'user_id': 813149, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f4a799b91883836d92d4fefc4d427e7?s=256&d=identicon&r=PG', 'display_name': 'nomadicME', 'link': 'https://stackoverflow.com/users/813149/nomadicme'}",True,2224,,13006953.0,1,0,1350901811,1350890269,13006634,CC BY-SA 3.0,https://stackoverflow.com/questions/13006634/how-to-calculate-udp-packet-size-libpcap,how to calculate udp packet size libpcap,1350896548.0,,,,,
1575,"['c', 'macos', 'cocoa', 'posix']","{'account_id': 1341158, 'reputation': 35, 'user_id': 1282784, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a190189762d957955bb1d5f10cc1ae7f?s=256&d=identicon&r=PG', 'display_name': 'Loki', 'link': 'https://stackoverflow.com/users/1282784/loki'}",True,293,,13009084.0,1,2,1350901201,1350892325,13007082,CC BY-SA 3.0,https://stackoverflow.com/questions/13007082/does-the-posix-api-in-os-x-need-more-authority-than-cocoa,Does the POSIX API in OS X need more authority than Cocoa,1350892526.0,,,,,
1576,"['c++', 'c', 'winapi']","{'account_id': 1964094, 'reputation': 333, 'user_id': 1764785, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3d77e8d71f8a31d350696d5b6ba03af1?s=256&d=identicon&r=PG', 'display_name': 'Nicolai', 'link': 'https://stackoverflow.com/users/1764785/nicolai'}",True,2872,,13008393.0,1,4,1350898014,1350896307,13007925,CC BY-SA 3.0,https://stackoverflow.com/questions/13007925/setting-on-windows-high-performance-power-plan-using-c-winapi,Setting On windows&#39; High Performance power plan using C++ winAPI,1350896860.0,,,,,
1577,"['c', 'linux']","{'account_id': 956653, 'reputation': 1433, 'user_id': 981827, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/c392636d0d5a3ad2d310b0e5c9677e9d?s=256&d=identicon&r=PG', 'display_name': 'Bartosz Kowalczyk', 'link': 'https://stackoverflow.com/users/981827/bartosz-kowalczyk'}",True,254,,13007620.0,3,0,1350897247,1350894854,13007596,CC BY-SA 3.0,https://stackoverflow.com/questions/13007596/way-to-measure-time-of-execution-program,Way to measure time of execution program,,,,,,
1578,['c'],"{'account_id': 1826288, 'reputation': 45, 'user_id': 1658996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/735c92e0d2a089109b3f57df0dba20f0?s=256&d=identicon&r=PG', 'display_name': 'kryptonix', 'link': 'https://stackoverflow.com/users/1658996/kryptonix'}",False,665,,,2,1,1350897111,1350895285,13007696,CC BY-SA 3.0,https://stackoverflow.com/questions/13007696/realloc-2d-array,Realloc 2D array,1350895856.0,,,,,
