,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from
1248,"['c', 'networking', 'network-programming']","{'account_id': 551361, 'reputation': 2116, 'user_id': 916173, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/46023e482c60329a251a137848f8f5f5?s=256&d=identicon&r=PG', 'display_name': 'Nikhil', 'link': 'https://stackoverflow.com/users/916173/nikhil'}",True,799,12085261.0,1,1,1345699813,1345699614,,12085228,CC BY-SA 3.0,https://stackoverflow.com/questions/12085228/how-to-verify-checksum-without-setting-its-value-to-zero,How to verify checksum without setting its value to zero,,,,,
1249,"['c', 'dos', 'interrupt', 'pci', 'apic']","{'account_id': 1684255, 'reputation': 193, 'user_id': 1547843, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d040e2edd9753776d6b7ca575e2acdd7?s=256&d=identicon&r=PG', 'display_name': 'liaoo', 'link': 'https://stackoverflow.com/users/1547843/liaoo'}",True,1529,,1,3,1345691124,1345536907,1345613249.0,12050717,CC BY-SA 3.0,https://stackoverflow.com/questions/12050717/implement-message-signaled-interrupt-in-dos-mode,Implement Message Signaled Interrupt in DOS mode,,,,,
1250,"['c', 'linux', 'gcc', 'atomic']","{'account_id': 502672, 'reputation': 1918, 'user_id': 1229893, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/56ccd79278aabd3a5585b4f2d86b79eb?s=256&d=identicon&r=PG', 'display_name': 'charliehorse55', 'link': 'https://stackoverflow.com/users/1229893/charliehorse55'}",True,9947,12083734.0,3,5,1345688989,1345686548,,12083694,CC BY-SA 3.0,https://stackoverflow.com/questions/12083694/atomic-operations-in-c-on-linux,Atomic Operations in C on Linux,,,,,
1251,['c'],"{'account_id': 1211935, 'reputation': 39, 'user_id': 1180322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c66a3006745df3ba264fd1217bad1774?s=256&d=identicon&r=PG', 'display_name': 'user1180322', 'link': 'https://stackoverflow.com/users/1180322/user1180322'}",True,162,,1,0,1345688783,1345654397,1345654569.0,12077871,CC BY-SA 3.0,https://stackoverflow.com/questions/12077871/how-to-find-parent-node-of-an-xml-file-using-c-or-javascript-or-lua,How to find parent node of an XML file using c or javascript or lua?,,,,,
1252,"['c++', 'c', 'unsigned']","{'account_id': 1392494, 'reputation': 7625, 'user_id': 1322962, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/1Iet2.jpg?s=256&g=1', 'display_name': 'AlexLordThorsen', 'link': 'https://stackoverflow.com/users/1322962/alexlordthorsen'}",True,1796,12081790.0,2,3,1345685845,1345671260,,12081736,CC BY-SA 3.0,https://stackoverflow.com/questions/12081736/proper-form-with-size-t-passing-1-as-a-default-value-to-get-max-size,proper form with size_t (passing -1 as a default value to get max size),,,,,
1253,"['c', 'windows', 'compression', 'zlib']","{'account_id': 1364081, 'reputation': 397, 'user_id': 1300894, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/27fbf56ea7588beb6fa5731d78e11f6b?s=256&d=identicon&r=PG', 'display_name': 'DAC84', 'link': 'https://stackoverflow.com/users/1300894/dac84'}",True,3548,,4,1,1345684957,1345643138,,12074565,CC BY-SA 3.0,https://stackoverflow.com/questions/12074565/file-compression-using-zlib,file compression using zlib,,,,,
1254,"['c', 'gcc']","{'account_id': 1771247, 'reputation': 33, 'user_id': 1615948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86d1f2281ef340314e900b967bddf06c?s=256&d=identicon&r=PG', 'display_name': 'Martin Nichols', 'link': 'https://stackoverflow.com/users/1615948/martin-nichols'}",True,1323,12067025.0,2,3,1345681197,1345613730,1345681197.0,12066850,CC BY-SA 3.0,https://stackoverflow.com/questions/12066850/initialise-a-structure-of-arrays-of-pointers-to-const-strings,Initialise a structure of arrays of pointers to const strings,,,,,
1255,['c'],"{'account_id': 1132668, 'reputation': 131, 'user_id': 1118385, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/122fc7196dfbcc8dc1e7a3f1f1deb3e5?s=256&d=identicon&r=PG', 'display_name': 'nikifi', 'link': 'https://stackoverflow.com/users/1118385/nikifi'}",True,202,,2,-3,1345680411,1345615160,1345679507.0,12067095,CC BY-SA 3.0,https://stackoverflow.com/questions/12067095/segmentation-fault-in-c-related-to-strcat,Segmentation fault in c related to strcat,,,,,
1256,"['c++', 'c', 'preprocessor-directive']","{'user_type': 'does_not_exist', 'display_name': 'user1116768'}",True,215,12082875.0,2,0,1345680234,1345678669,,12082843,CC BY-SA 3.0,https://stackoverflow.com/questions/12082843/preprocessor-directive-syntax-and-etiquette,Preprocessor Directive Syntax and Etiquette,,,,,
1257,"['c', 'arrays', 'struct', 'printf']","{'account_id': 1771056, 'reputation': 595, 'user_id': 1615805, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/6be57e06b261db030f45f8cb257508d3?s=256&d=identicon&r=PG', 'display_name': 'Dog', 'link': 'https://stackoverflow.com/users/1615805/dog'}",True,55180,12066387.0,2,7,1345678651,1345607108,1345607601.0,12066046,CC BY-SA 3.0,https://stackoverflow.com/questions/12066046/array-of-structs-deleting-adding-elements-and-printing,Array of structs - deleting/adding elements and printing,,,,,
1258,"['objective-c', 'ios', 'c', 'macos']","{'account_id': 1694869, 'reputation': 23, 'user_id': 1556463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bd67de632bfa8ab7e54f42bb2679570?s=256&d=identicon&r=PG', 'display_name': 'user1556463', 'link': 'https://stackoverflow.com/users/1556463/user1556463'}",True,207,12074325.0,1,2,1345673469,1345641590,,12074113,CC BY-SA 3.0,https://stackoverflow.com/questions/12074113/variables-are-static-without-being-declared-so-osx-ios-apple-flavor-of-c-or-obj,"Variables are static without being declared so, OSX iOS Apple flavor of C or Obj-C?",,,,,
1259,"['c', 'debugging', 'gcc', 'malloc']","{'account_id': 386253, 'reputation': 63, 'user_id': 743907, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/e068ad40eff41fd983a6feb8421163d4?s=256&d=identicon&r=PG', 'display_name': 'daniel.franzini', 'link': 'https://stackoverflow.com/users/743907/daniel-franzini'}",True,1478,,3,1,1345668991,1345656682,1345662515.0,12078417,CC BY-SA 3.0,https://stackoverflow.com/questions/12078417/c-malloc-weird-behavior-on-debug-release,C malloc weird behavior on debug/release,,,,,
1260,['c'],"{'account_id': 1697726, 'reputation': 132, 'user_id': 1558736, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a08fc19cebabda760a89a5f7bc5ca593?s=256&d=identicon&r=PG', 'display_name': 'Sark', 'link': 'https://stackoverflow.com/users/1558736/sark'}",True,50150,12080993.0,4,4,1345668128,1345663808,1345666997.0,12080129,CC BY-SA 3.0,https://stackoverflow.com/questions/12080129/how-can-know-if-the-end-of-line-in-c,How can know if the end of line in C,,,,,
1261,"['c', 'ubuntu', 'centos', 'shared-memory', 'sysctl']","{'account_id': 171683, 'reputation': 121, 'user_id': 399265, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/727253ac823e67bef4581f830279527f?s=256&d=identicon&r=PG', 'display_name': 'mukul', 'link': 'https://stackoverflow.com/users/399265/mukul'}",True,2152,12076974.0,2,1,1345667800,1345650247,,12076785,CC BY-SA 3.0,https://stackoverflow.com/questions/12076785/how-to-find-the-value-of-kernel-shmmax-from-c-code,How to find the value of kernel.shmmax from C code,,,,,
1262,"['c', 'grep', 'exec', 'file-descriptor', 'unistd.h']","{'account_id': 1262085, 'reputation': 10902, 'user_id': 1220089, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/nljYa.jpg?s=256&g=1', 'display_name': 'ffledgling', 'link': 'https://stackoverflow.com/users/1220089/ffledgling'}",True,5393,12080946.0,1,0,1345667499,1345667302,,12080905,CC BY-SA 3.0,https://stackoverflow.com/questions/12080905/using-grep-in-execl-with-file-descriptor,Using grep in execl with file descriptor,,,,,
1263,"['php', 'c', 'linux', 'arduino']","{'account_id': 206296, 'reputation': 1293, 'user_id': 455498, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/f4845d91664de934813a8aa7d0040787?s=256&d=identicon&r=PG&f=1', 'display_name': 'demic0de', 'link': 'https://stackoverflow.com/users/455498/demic0de'}",False,346,,3,0,1345666851,1345648473,1345663189.0,12076240,CC BY-SA 3.0,https://stackoverflow.com/questions/12076240/echo-the-data-that-is-sent-by-linux-to-arduino,Echo the data that is sent by Linux to Arduino,,,,,
1264,"['c', 'ruby', 'garbage-collection', 'gem']","{'account_id': 930925, 'reputation': 29427, 'user_id': 960828, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5dbfc386f986b9d600324cd02dae266d?s=256&d=identicon&r=PG', 'display_name': 'Alex D', 'link': 'https://stackoverflow.com/users/960828/alex-d'}",True,650,12067177.0,1,3,1345666273,1345564710,,12058771,CC BY-SA 3.0,https://stackoverflow.com/questions/12058771/how-to-use-pointers-to-ruby-objects-safely-from-within-c-based-extension,How to use pointers to Ruby objects safely from within C-based extension?,,,,,
1265,"['c', 'xslt', 'libxml2', 'libxslt', 'xmlsec']","{'account_id': 1306680, 'reputation': 3337, 'user_id': 1255551, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/W8aYa.jpg?s=256&g=1', 'display_name': 'craig65535', 'link': 'https://stackoverflow.com/users/1255551/craig65535'}",True,636,12080610.0,1,0,1345665948,1345661359,,12079526,CC BY-SA 3.0,https://stackoverflow.com/questions/12079526/xmlsecinit-prints-assertion-failure-to-stderr-g-xslt-default-security-prefs,xmlSecInit() prints assertion failure to stderr (g_xslt_default_security_prefs == NULL),,,,,
1266,"['c', 'sockets', 'networking', 'sigpipe', 'epipe']","{'account_id': 85542, 'reputation': 5093, 'user_id': 238411, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/l0Zqx.jpg?s=256&g=1', 'display_name': 'Matthew Mitchell', 'link': 'https://stackoverflow.com/users/238411/matthew-mitchell'}",True,2738,12068942.0,3,4,1345665851,1345131224,1345507877.0,11990700,CC BY-SA 3.0,https://stackoverflow.com/questions/11990700/broken-pipe-epipe-on-connection-to-loopback-address,Broken pipe (EPIPE) on connection to loopback address,,,,,
1267,"['c', 'optimization']","{'account_id': 1662113, 'reputation': 319, 'user_id': 1530193, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3f1c71d8bd48a510423f13fa9a75ce34?s=256&d=identicon&r=PG', 'display_name': 'Scranton', 'link': 'https://stackoverflow.com/users/1530193/scranton'}",False,223,,0,0,1345664293,1345664180,,12080205,CC BY-SA 3.0,https://stackoverflow.com/questions/12080205/selective-compilation-of-source-code,Selective compilation of source code,,,,,
1268,"['c', 'csv', 'utf-8', 'utf-16']","{'account_id': 1708535, 'reputation': 1337, 'user_id': 1567088, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dc1211a04c88c64db4b72141bd9ed02c?s=256&d=identicon&r=PG', 'display_name': 'Keith Miller', 'link': 'https://stackoverflow.com/users/1567088/keith-miller'}",True,462,12079694.0,1,1,1345662020,1345661335,,12079519,CC BY-SA 3.0,https://stackoverflow.com/questions/12079519/utf-16-to-utf-8-in-c,UTF-16 to UTF-8 in C,,,,,
1269,"['c', 'string', 'dynamic', 'input', 'stdin']","{'account_id': 1708535, 'reputation': 1337, 'user_id': 1567088, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dc1211a04c88c64db4b72141bd9ed02c?s=256&d=identicon&r=PG', 'display_name': 'Keith Miller', 'link': 'https://stackoverflow.com/users/1567088/keith-miller'}",True,98,12075917.0,4,1,1345661761,1345646697,1345661761.0,12075702,CC BY-SA 3.0,https://stackoverflow.com/questions/12075702/any-downsides-to-this-method-of-string-retrieval,Any Downsides to this Method of String Retrieval?,,,,,
1270,"['c', 'linux']","{'account_id': 961846, 'reputation': 7840, 'user_id': 986020, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1737005f1801659c3c0b33d91324a328?s=256&d=identicon&r=PG', 'display_name': 'Lunar Mushrooms', 'link': 'https://stackoverflow.com/users/986020/lunar-mushrooms'}",True,10146,12079386.0,1,20,1345660773,1345659442,,12079059,CC BY-SA 3.0,https://stackoverflow.com/questions/12079059/why-prevent-a-file-from-opening-as-controlling-terminal-with-o-noctty,Why prevent a file from opening as controlling terminal (with O_NOCTTY)?,,,,,
1271,"['c', 'r', 'gcc', 'compiler-construction']","{'account_id': 68240, 'reputation': 30421, 'user_id': 199217, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ef067cf09ffd3cc8f069bacec73c8202?s=256&d=identicon&r=PG', 'display_name': 'David LeBauer', 'link': 'https://stackoverflow.com/users/199217/david-lebauer'}",True,1881,12079232.0,1,1,1345660162,1345655311,1345659881.0,12078117,CC BY-SA 3.0,https://stackoverflow.com/questions/12078117/error-installing-brugs-c-compiler-cannot-create-executables,error installing BRugs &quot;C compiler cannot create executables&quot;,,,,,
1272,"['c', 'parsing', 'csv']","{'account_id': 1708535, 'reputation': 1337, 'user_id': 1567088, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dc1211a04c88c64db4b72141bd9ed02c?s=256&d=identicon&r=PG', 'display_name': 'Keith Miller', 'link': 'https://stackoverflow.com/users/1567088/keith-miller'}",True,1482,12078738.0,1,1,1345658495,1345657775,1345658495.0,12078689,CC BY-SA 3.0,https://stackoverflow.com/questions/12078689/c-reading-csv-file,C reading csv file,,,,,
1273,"['c', 'ternary-operator']","{'account_id': 1061047, 'reputation': 229, 'user_id': 1062671, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e44e4e7559a4babc6013dfd4f3c2a5dd?s=256&d=identicon&r=PG', 'display_name': 'fuzzy', 'link': 'https://stackoverflow.com/users/1062671/fuzzy'}",True,4312,12068320.0,4,1,1345656250,1345620050,1495535440.0,12068118,,https://stackoverflow.com/questions/12068118/use-of-brackets-in-expression-that-include-ternary-operator,Use of brackets in expression that include ternary operator,1345702836.0,exact duplicate,,,
1274,"['asp.net', 'c', 'visual-studio-2010']","{'account_id': 1771111, 'reputation': 3, 'user_id': 1615839, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/916f69886b06716c495133cba3c268d3?s=256&d=identicon&r=PG', 'display_name': 'Dominique Kemelinga', 'link': 'https://stackoverflow.com/users/1615839/dominique-kemelinga'}",False,156,,0,0,1345653881,1345651555,1345653881.0,12077139,CC BY-SA 3.0,https://stackoverflow.com/questions/12077139/design-view-in-visual-studio-2010-asp-net-4-0-not-keeping-html-format-it-gets,"Design View in Visual Studio 2010 ASP.NET 4.0 not keeping HTML format, (it gets a mess)",,,,,
1275,"['c', 'optimization', 'inline']","{'account_id': 257518, 'reputation': 1741, 'user_id': 538994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06ab054203c7f091fb770b8fdc75b953?s=256&d=identicon&r=PG', 'display_name': 'dpi', 'link': 'https://stackoverflow.com/users/538994/dpi'}",True,1333,,1,7,1345653319,1345576572,1345653319.0,12061536,CC BY-SA 3.0,https://stackoverflow.com/questions/12061536/should-an-inline-function-be-defined-before-it-is-called,Should an inline function be defined before it is called?,,,,,
1276,"['c', 'endianness', 'bit-fields']","{'account_id': 1770529, 'reputation': 41, 'user_id': 1615409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cc47e50a930e5cd68bddf7999322099?s=256&d=identicon&r=PG', 'display_name': 'user1615409', 'link': 'https://stackoverflow.com/users/1615409/user1615409'}",True,5950,,3,4,1345652796,1345647289,,12075887,CC BY-SA 3.0,https://stackoverflow.com/questions/12075887/converting-endianess-on-a-bit-field-structure-again,Converting Endianess on a bit field structure (again),,,,,
1277,"['c', 'pointers']","{'account_id': 515436, 'reputation': 1669, 'user_id': 1094999, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://i.stack.imgur.com/O5fnJ.png?s=256&g=1', 'display_name': 'auraham', 'link': 'https://stackoverflow.com/users/1094999/auraham'}",True,136,,4,2,1345651658,1345581443,1345651658.0,12076800,,https://stackoverflow.com/questions/12076800/issue-with-pointer-in-c,Issue with pointer in C,,,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'codereview.meta', 'site_url': 'https://codereview.meta.stackexchange.com', 'name': 'Code Review Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=codereview.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['MathJax', 'EscapedMathJaxDelimiters', 'Prettify'], 'launch_date': 1436881020, 'open_beta_date': 1296068400, 'closed_beta_date': 1295463600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon@2.png', 'twitter_account': 'StackCodeReview', 'favicon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/codereview/Img/apple-touch-icon.png', 'audience': 'peer programmer code reviews', 'site_url': 'https://codereview.stackexchange.com', 'api_site_parameter': 'codereview', 'logo_url': 'https://cdn.sstatic.net/Sites/codereview/Img/logo.png', 'name': 'Code Review', 'site_type': 'main_site'}, 'on_date': 1345650324, 'question_id': 14914}"
1278,"['c', 'arrays', 'pointers']","{'account_id': 1716937, 'reputation': 89, 'user_id': 1573812, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fd832052008000526def5a16de2a3de4?s=256&d=identicon&r=PG', 'display_name': 'sin', 'link': 'https://stackoverflow.com/users/1573812/sin'}",True,141,12077105.0,4,1,1345651439,1345649926,1345651340.0,12076691,CC BY-SA 3.0,https://stackoverflow.com/questions/12076691/hi-can-someone-tell-me-what-does-the-following-code-do,Hi can someone tell me what does the following code do,,,,,
1279,"['c++', 'c', 'string', 'tokenize']","{'account_id': 104474, 'reputation': 41524, 'user_id': 279313, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/4ab0299c28ce807a9ca21041ed6ef085?s=256&d=identicon&r=PG', 'display_name': 'Alex F', 'link': 'https://stackoverflow.com/users/279313/alex-f'}",True,906,12067496.0,3,1,1345648070,1345616994,1495535078.0,12067434,,https://stackoverflow.com/questions/12067434/split-string-into-tokens-without-os-specific-functions,Split string into tokens - without OS-specific functions,1345726336.0,exact duplicate,,,
1280,"['c', 'linux-kernel']","{'account_id': 372513, 'reputation': 3554, 'user_id': 721597, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/ea871c2fe4a4a4302034720f37d8b268?s=256&d=identicon&r=PG', 'display_name': 'Harikrishnan', 'link': 'https://stackoverflow.com/users/721597/harikrishnan'}",False,5801,,1,2,1345647499,1345645532,,12075293,,https://stackoverflow.com/questions/12075293/installing-ftdi-device-drivers-on-linux,Installing FTDI device drivers on linux,1345648513.0,off topic,,,
1281,"['objective-c', 'c']","{'account_id': 269469, 'reputation': 5588, 'user_id': 558824, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/6nqZg.jpg?s=256&g=1', 'display_name': 'rowwingman', 'link': 'https://stackoverflow.com/users/558824/rowwingman'}",True,1242,12075431.0,2,3,1345645921,1345638981,1345640923.0,12073315,CC BY-SA 3.0,https://stackoverflow.com/questions/12073315/c-language-logic-error-the-left-operand-of-is-a-garbage-value,C language. Logic error: The left operand of &#39;-&#39; is a garbage value,,,,,
1282,"['c', 'linux', 'shell', 'comments']","{'account_id': 406447, 'reputation': 25496, 'user_id': 775964, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/glHLl.jpg?s=256&g=1', 'display_name': 'Jeegar Patel', 'link': 'https://stackoverflow.com/users/775964/jeegar-patel'}",True,1201,12072367.0,4,4,1345643231,1345635545,1345635996.0,12072264,CC BY-SA 3.0,https://stackoverflow.com/questions/12072264/any-tool-script-available-to-convert-c99-style-comments-into-c-style-comments,Any tool/script available to convert c99 style comments // into c style comments /* ..*/ into whole projects?,,,,,
1283,"['c++', 'c', 'algorithm', 'math.h']","{'account_id': 1225832, 'reputation': 7113, 'user_id': 1191373, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/bddef3b72313f8d91f187b21c728746e?s=256&d=identicon&r=PG', 'display_name': 'devsnd', 'link': 'https://stackoverflow.com/users/1191373/devsnd'}",False,404,,0,4,1345641692,1345641692,1495542624.0,12074147,,https://stackoverflow.com/questions/12074147/how-are-sinx-or-cosx-in-math-h-implemented,How are sin(x) or cos(x) in math.h implemented?,1345641921.0,exact duplicate,,,
1284,"['c++', 'c', 'integer-overflow']","{'account_id': 4217, 'reputation': 28844, 'user_id': 6266, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/398efb709eb606ef79ee6436f55f93bd?s=256&d=identicon&r=PG', 'display_name': 'Fire Lancer', 'link': 'https://stackoverflow.com/users/6266/fire-lancer'}",True,1777,,6,21,1345641530,1345632936,1345641530.0,12071532,CC BY-SA 3.0,https://stackoverflow.com/questions/12071532/why-dont-c-and-c-have-built-in-ways-to-check-for-integer-overflows,Why don&#39;t C and C++ have built in ways to check for integer overflows?,,,,,
1285,"['c', 'linux', 'signals', 'posix', 'execvp']","{'account_id': 1477359, 'reputation': 1734, 'user_id': 1387445, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e3543dfbfe45f53efa4b6e5da593a8bc?s=256&d=identicon&r=PG', 'display_name': 'V&#237;ctor Fern&#225;ndez', 'link': 'https://stackoverflow.com/users/1387445/v%c3%adctor-fern%c3%a1ndez'}",True,1195,12073757.0,1,0,1345640503,1345639448,,12073444,CC BY-SA 3.0,https://stackoverflow.com/questions/12073444/set-ignored-signals-to-sig-dfl-before-execvp,Set ignored signals to SIG_DFL before execvp(),,,,,
1286,"['c++', 'c', 'regex', 'performance', 'cross-platform']","{'account_id': 90433, 'reputation': 423, 'user_id': 248978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aab3a0416dee80a9d6d05ac08cf38a17?s=256&d=identicon&r=PG', 'display_name': 'pyrho', 'link': 'https://stackoverflow.com/users/248978/pyrho'}",True,2828,12073314.0,2,9,1345638977,1345160642,,11996988,CC BY-SA 3.0,https://stackoverflow.com/questions/11996988/how-good-is-oniguruma-compared-to-other-cross-platform-regexp-libraries,How good is Oniguruma compared to other cross-platform regexp libraries?,,,,,
1287,"['c', 'pointers', 'struct']","{'account_id': 1723769, 'reputation': 18799, 'user_id': 1578927, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/b8Hao.jpg?s=256&g=1', 'display_name': 'Segev', 'link': 'https://stackoverflow.com/users/1578927/segev'}",True,1836,12068931.0,6,3,1345638089,1345622053,,12068610,CC BY-SA 3.0,https://stackoverflow.com/questions/12068610/pointer-to-malloc,pointer to malloc?,,,,,
1288,"['c++', 'c', 'function', 'callback', 'command-line-interface']","{'account_id': 1771941, 'reputation': 13, 'user_id': 1616552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebb3a88e395e781331c268aa6f492903?s=256&d=identicon&r=PG', 'display_name': 'user1616552', 'link': 'https://stackoverflow.com/users/1616552/user1616552'}",True,3420,12071153.0,1,1,1345637384,1345629618,,12070697,CC BY-SA 3.0,https://stackoverflow.com/questions/12070697/pass-member-function-from-c-cli-to-native-c-callback,pass member function from C++ CLI to native C callback,,,,,
1289,"['c', 'for-loop', 'int']","{'account_id': 1766290, 'reputation': 25, 'user_id': 1612099, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5b7b94340f87bacce19bf1a97abe1bb?s=256&d=identicon&r=PG', 'display_name': 'user1612099', 'link': 'https://stackoverflow.com/users/1612099/user1612099'}",True,139,12040692.0,2,0,1345632999,1345476715,1345477430.0,12040645,CC BY-SA 3.0,https://stackoverflow.com/questions/12040645/why-does-this-program-not-give-the-expected-output,Why does this program not give the expected output?,,,,,
1290,"['c', 'polar-coordinates']","{'account_id': 1728241, 'reputation': 39, 'user_id': 1582437, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/e17cfecd6996532cda55bd1a861774d6?s=256&d=identicon&r=PG', 'display_name': 'Harry Robinson', 'link': 'https://stackoverflow.com/users/1582437/harry-robinson'}",True,101,,2,0,1345632768,1345631711,1345632664.0,12071252,CC BY-SA 3.0,https://stackoverflow.com/questions/12071252/confused-about-why-this-part-of-the-code-is-necessary,Confused about why this part of the code is necessary?,,,,,
1291,"['c', 'parsing', 'scanf']","{'account_id': 1616920, 'reputation': 211, 'user_id': 1494356, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c18c9c588bcfee7cd1d38545d9cc9613?s=256&d=identicon&r=PG', 'display_name': 'Arrigo Pierotti', 'link': 'https://stackoverflow.com/users/1494356/arrigo-pierotti'}",True,9911,12071360.0,1,3,1345632199,1345632126,,12071342,CC BY-SA 3.0,https://stackoverflow.com/questions/12071342/reading-a-date-with-sscanf,reading a date with sscanf,,,,,
1292,"['c', 'algorithm']","{'account_id': 975583, 'reputation': 964, 'user_id': 996925, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3056cef71018bbe8682e615e1d7b70ad?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/996925/sam'}",False,65,,1,0,1345626453,1345603932,,12065758,CC BY-SA 3.0,https://stackoverflow.com/questions/12065758/how-to-print-zoj-string-in-a-order,how to print ZOJ string in a order?,,,,,
1293,['c'],"{'account_id': 959751, 'reputation': 2037, 'user_id': 984375, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/60ddb150801f57dd9f32bd2745422303?s=256&d=identicon&r=PG', 'display_name': 'laura', 'link': 'https://stackoverflow.com/users/984375/laura'}",True,187,12068496.0,5,0,1345626299,1345621307,1345621785.0,12068420,CC BY-SA 3.0,https://stackoverflow.com/questions/12068420/reading-integers-from-a-file,Reading integers from a file,,,,,
1294,"['c++', 'c', 'function', 'parameters']","{'account_id': 192430, 'reputation': 38091, 'user_id': 433570, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/o4pzX.jpg?s=256&g=1', 'display_name': 'eugene', 'link': 'https://stackoverflow.com/users/433570/eugene'}",True,135,,1,-4,1345624691,1345624538,1495535078.0,12069234,,https://stackoverflow.com/questions/12069234/whats-for-function-parameter,what&#39;s ... for function parameter?,1345624903.0,exact duplicate,,,
