,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
450,"['c', 'sensors', 'dht']","{'account_id': 26584952, 'reputation': 11, 'user_id': 20209017, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3_kzBL1t50GMak-gKeyttt7NDMH6ytwH2_w6m4=k-s256', 'display_name': 'jack', 'link': 'https://stackoverflow.com/users/20209017/jack'}",False,71,0,1,1666774306,1666764796,74203365,CC BY-SA 4.0,https://stackoverflow.com/questions/74203365/why-is-my-c-program-stopped-when-i-run-it,Why is my C program stopped when I run It?,,1666774306.0,,,,
451,"['c', 'gcc', 'macros', 'c-preprocessor']","{'account_id': 6305946, 'reputation': 495, 'user_id': 4899025, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YGgvb.jpg?s=256&g=1', 'display_name': 'Ajith C Narayanan', 'link': 'https://stackoverflow.com/users/4899025/ajith-c-narayanan'}",True,46,2,0,1666773626,1666766723,74203656,CC BY-SA 4.0,https://stackoverflow.com/questions/74203656/finding-a-way-to-identify-data-type-of-a-variable-in-gcc,Finding a way to identify data type of a variable in GCC,,1666767075.0,,,,
452,"['c', 'assembly', 'arm', 'raspberry-pi3']","{'account_id': 16770526, 'reputation': 15, 'user_id': 12123061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d386868077af4a6370d263c5be175e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'powerpuff', 'link': 'https://stackoverflow.com/users/12123061/powerpuff'}",False,133,0,1,1666772767,1666770304,74204291,CC BY-SA 4.0,https://stackoverflow.com/questions/74204291/arm-assembly-on-raspberrypi-how-to-write-into-ram-and-print-it-out-to-check-it,Arm Assembly on RaspberryPi. How to write into RAM and print it out to check it is there?,,1666772767.0,,,,
453,"['c', 'visual-studio-code', 'gtk4']","{'account_id': 16396444, 'reputation': 1, 'user_id': 11843834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9df3b1c8118f1bafe6cdbc285c445e34?s=256&d=identicon&r=PG&f=1', 'display_name': 'unique27', 'link': 'https://stackoverflow.com/users/11843834/unique27'}",False,26,0,0,1666772561,1666772561,74204674,CC BY-SA 4.0,https://stackoverflow.com/questions/74204674/gtk4-0-file-not-found,GTK4.0 File not found,,,,,,
454,"['c', 'diff']","{'account_id': 2002561, 'reputation': 435, 'user_id': 1793229, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/09b5835915544967378cbf152a2cd516?s=256&d=identicon&r=PG', 'display_name': 'Sharad', 'link': 'https://stackoverflow.com/users/1793229/sharad'}",True,34,1,0,1666772136,1666739122,74201024,CC BY-SA 4.0,https://stackoverflow.com/questions/74201024/linux-diff-u0-dropping-code-for-a-file-and-its-formatted-version,linux diff -U0 dropping code for a file and its formatted version,74204604.0,,,,,
455,['c'],"{'account_id': 21215832, 'reputation': 3170, 'user_id': 15603477, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-GhzuFASCTNg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0jIgnemHr-JInpZhs6CrxXdHStw/s96-c/photo.jpg?sz=256', 'display_name': 'jian', 'link': 'https://stackoverflow.com/users/15603477/jian'}",True,45,1,0,1666769641,1666766297,74203586,CC BY-SA 4.0,https://stackoverflow.com/questions/74203586/struct-inner-elements-value-assignment-failed-in-c,struct inner element&#39;s value assignment failed in c,74204173.0,1666768026.0,,,,
456,"['javascript', 'c', 'buffer', 'webassembly']","{'account_id': 8825367, 'reputation': 1663, 'user_id': 6593789, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://lh4.googleusercontent.com/-nfq6l0wyldk/AAAAAAAAAAI/AAAAAAAABY0/mHRz3aBVoLU/photo.jpg?sz=256', 'display_name': 'random_coder_101', 'link': 'https://stackoverflow.com/users/6593789/random-coder-101'}",False,26,1,0,1666768605,1666425544,74161961,CC BY-SA 4.0,https://stackoverflow.com/questions/74161961/reading-data-into-buffer-to-access-from-javascript-from-c,Reading Data Into Buffer To Access From JavaScript From C,,,,,,
457,"['c', 'caesar-cipher']","{'account_id': 26387524, 'reputation': 1, 'user_id': 20336698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2LGltEn5qKIDGscY4nbS8FYKSKON-agdr61dYSDvw=k-s256', 'display_name': '1181_Rahul Guha', 'link': 'https://stackoverflow.com/users/20336698/1181-rahul-guha'}",False,21,0,0,1666767816,1666766198,74203571,,https://stackoverflow.com/questions/74203571/why-does-my-caesar-cipher-program-doesnt-return-the-parts-of-the-output-after-sp,Why does my Caesar cipher program doesnt return the parts of the output after space?,,1666767816.0,1666766760.0,Duplicate,,
458,"['c', 'sizeof', 'unions']","{'account_id': 8004363, 'reputation': 784, 'user_id': 6038082, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/354cfd22c3080b02a5ae540f5b5abfc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'A.G.Progm.Enthusiast', 'link': 'https://stackoverflow.com/users/6038082/a-g-progm-enthusiast'}",False,24,0,0,1666767671,1666767671,74203797,,https://stackoverflow.com/questions/74203797/need-explanation-on-the-size-of-the-structure-written-in-c,Need explanation on the size of the structure (written in C)?,,,1666767894.0,Duplicate,,
459,"['c', 'gcc']","{'account_id': 2045432, 'reputation': 63, 'user_id': 1825603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c9737674563a91678042607d0565440?s=256&d=identicon&r=PG', 'display_name': 'rsarson', 'link': 'https://stackoverflow.com/users/1825603/rsarson'}",True,54,1,3,1666766808,1666749752,74201929,CC BY-SA 4.0,https://stackoverflow.com/questions/74201929/gcc-builtin-function-and-custom-function-both-invoked-in-same-program,gcc builtin function and custom function both invoked in same program,74203003.0,,,,,
460,"['c', 'precision']","{'account_id': 26585692, 'reputation': 7, 'user_id': 20209634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de0f01e69af6251279725ef66c9ef952?s=256&d=identicon&r=PG', 'display_name': 'MJee', 'link': 'https://stackoverflow.com/users/20209634/mjee'}",False,36,0,-2,1666764988,1666764988,74203392,CC BY-SA 4.0,https://stackoverflow.com/questions/74203392/decreasing-floating-number-precision-each-loop,Decreasing floating number precision each loop,,,,,,
461,"['c', 'dynamic-arrays']","{'account_id': 26727894, 'reputation': 11, 'user_id': 20330747, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0wi47tG4a4C7tP2iA-ZMO_EAP6uwj7Hi2T14ab=k-s256', 'display_name': 'lllk', 'link': 'https://stackoverflow.com/users/20330747/lllk'}",True,46,2,1,1666762889,1666705305,74195028,CC BY-SA 4.0,https://stackoverflow.com/questions/74195028/why-is-the-character-not-moving-correctly-in-a-dynamic-2d-array,why is the character not moving correctly in a dynamic 2d array?,,,,,,
462,"['c', 'greatest-common-divisor', 'lcm']","{'account_id': 16254394, 'reputation': 1, 'user_id': 11737394, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-5GyKgI2M5tc/AAAAAAAAAAI/AAAAAAAAFzI/R9p2Slp7vsI/photo.jpg?sz=256', 'display_name': 'sl0th', 'link': 'https://stackoverflow.com/users/11737394/sl0th'}",False,46,0,0,1666759399,1666759399,74202796,CC BY-SA 4.0,https://stackoverflow.com/questions/74202796/how-to-find-this-gcd-and-lcm,How to find this GCD and LCM,,,,,,
463,"['c', 'c-strings', 'mmap', 'null-terminated']","{'account_id': 7108813, 'reputation': 4769, 'user_id': 5437543, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/754c57416d00dcae1cb37b9ffbfec080?s=256&d=identicon&r=PG&f=1', 'display_name': 'StoneThrow', 'link': 'https://stackoverflow.com/users/5437543/stonethrow'}",True,33,1,-1,1666757229,1666756416,74202527,CC BY-SA 4.0,https://stackoverflow.com/questions/74202527/fprintf-on-unterminated-c-string-doesnt-spew-garbage-or-segfault-undefine,fprintf on (unterminated?) C-string doesn&#39;t spew garbage or segfault -- undefined behavior?,74202595.0,,,,,
464,"['arrays', 'c']","{'account_id': 21478099, 'reputation': 15, 'user_id': 15825984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb0ef4d6d7768902777eb7c21a9410d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jodlak', 'link': 'https://stackoverflow.com/users/15825984/jodlak'}",False,43,0,0,1666756144,1666753775,74202292,CC BY-SA 4.0,https://stackoverflow.com/questions/74202292/c-char-array-missing-full-values-after-going-through-a-function,C Char Array missing full values after going through a function,,1666756144.0,,,,
465,"['c', 'visual-studio-code']","{'account_id': 26734007, 'reputation': 1, 'user_id': 20335883, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu19zPy2cT07ADz4y15J-TPbQrxI125_jYd77FCT=k-s256', 'display_name': 'Sourabh Kumar', 'link': 'https://stackoverflow.com/users/20335883/sourabh-kumar'}",False,17,0,-3,1666755862,1666755862,74202473,CC BY-SA 4.0,https://stackoverflow.com/questions/74202473/there-is-unnecessary-spacing-in-terminal-path-to-code-while-running-c-in-vscode,there is unnecessary spacing in terminal path to code while running c in vscode,,,,,,
466,"['c++', 'c', 'raspberry-pi-pico', 'mpu6050']","{'account_id': 26733834, 'reputation': 1, 'user_id': 20335738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a4b000228cf5104cd72a3bbdd042a3b?s=256&d=identicon&r=PG&f=1', 'display_name': 'frozenNeptune', 'link': 'https://stackoverflow.com/users/20335738/frozenneptune'}",False,66,0,0,1666754143,1666754143,74202323,CC BY-SA 4.0,https://stackoverflow.com/questions/74202323/mpu6050-stuck-in-sleepmode-c-c-no-raw-data-being-transmitted,MPU6050 stuck in sleepmode (C/C++)/No raw data being transmitted,,,,,,
467,"['c', 'networking']","{'account_id': 21675313, 'reputation': 116, 'user_id': 15992379, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GguRT_gJ1wthWj9TV_Aywj-e89fIpKGpQu7bV1etA=k-s256', 'display_name': 'Pedro Barbeira', 'link': 'https://stackoverflow.com/users/15992379/pedro-barbeira'}",False,30,0,-1,1666752525,1666743060,74201391,CC BY-SA 4.0,https://stackoverflow.com/questions/74201391/writting-a-struct-to-serial-port,Writting a struct to serial port,,1666752525.0,,,,
468,"['c', 'linux', 'dll']","{'account_id': 13875704, 'reputation': 13, 'user_id': 10017430, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ccb662be60acab0dd4d6eefa1b12716c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doongbin', 'link': 'https://stackoverflow.com/users/10017430/doongbin'}",False,23,0,0,1666750389,1666749778,74201932,CC BY-SA 4.0,https://stackoverflow.com/questions/74201932/what-happens-if-i-close-the-dynamic-link-library-using-free-instead-of-dlclos,What happens if i close the Dynamic Link Library using &quot;free&quot; instead of &quot;dlclose&quot;?,,1666750389.0,,,,
469,"['c', 'controller', 'software-design', 'control-theory', 'pid-controller']","{'account_id': 26639495, 'reputation': 3, 'user_id': 20255423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a72b57ce2325c3254ddf45164865a6f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'SLovesToLearn', 'link': 'https://stackoverflow.com/users/20255423/slovestolearn'}",True,45,1,0,1666749039,1666707597,74195586,CC BY-SA 4.0,https://stackoverflow.com/questions/74195586/designing-a-controller-using-c-software-to-control-the-pressurebars-in-a-syste,Designing a controller using C software to control the pressure(bars) in a system using current(mA) of a proportionally opening valve,,1666707752.0,,,,
470,"['c', 'debugging']","{'account_id': 25057905, 'reputation': 1, 'user_id': 18913085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyQEDAHgmvVpdMztjqErX7mIK0EDAhk78PgLG7L=k-s256', 'display_name': 'Stephen Freel', 'link': 'https://stackoverflow.com/users/18913085/stephen-freel'}",False,21,0,0,1666747015,1666747015,74201696,,https://stackoverflow.com/questions/74201696/why-does-the-scanf-function-in-this-program-unintentionally-take-multiple-inputs,Why does the scanf function in this program unintentionally take multiple inputs at once?,,,1666747804.0,Duplicate,,
471,['c'],"{'account_id': 26531152, 'reputation': 11, 'user_id': 20163329, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/ACNPEu9FryoiAdwyLgzT5J71_ZMaVyorcyc11Nly--ayOw=k-s256', 'display_name': 'Travis Entner', 'link': 'https://stackoverflow.com/users/20163329/travis-entner'}",True,36,1,-1,1666746365,1666744335,74201501,CC BY-SA 4.0,https://stackoverflow.com/questions/74201501/im-not-sure-why-this-is-throwing-and-exception,I&#39;m not sure why this is throwing and exception,,1666744482.0,,,,
472,"['c', 'string', 'linked-list', 'char']","{'account_id': 26732932, 'reputation': 1, 'user_id': 20334967, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0e6QvZXT-QYV-WVU_oRnPndzKv4w-3lR4XBIHT=k-s256', 'display_name': 'awraaa', 'link': 'https://stackoverflow.com/users/20334967/awraaa'}",True,34,1,0,1666744667,1666744024,74201472,CC BY-SA 4.0,https://stackoverflow.com/questions/74201472/why-linked-list-wont-print-the-first-s-but-only-the-second-one,why linked list wont print the first %s but only the second one,,,,,,
473,"['arrays', 'c']","{'account_id': 26701823, 'reputation': 15, 'user_id': 20308751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12ec862da7c82d6db217dee97c0fe0fd?s=256&d=identicon&r=PG', 'display_name': 'nazarrer', 'link': 'https://stackoverflow.com/users/20308751/nazarrer'}",True,50,1,-2,1666742925,1666735681,74200675,CC BY-SA 4.0,https://stackoverflow.com/questions/74200675/strange-symbols-while-using-2d-array-printf,Strange symbols while using 2d array + printf,74200774.0,1666735989.0,,,,
474,"['c', 'visual-studio', 'scanf', 'c-strings']","{'account_id': 24344199, 'reputation': 1, 'user_id': 18281118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjPQAdL_kJHCaNMtGuk7gDj-wTt7g-8xCzfWVCf4A=k-s256', 'display_name': 'Obiick', 'link': 'https://stackoverflow.com/users/18281118/obiick'}",False,26,1,0,1666741524,1666740328,74201130,CC BY-SA 4.0,https://stackoverflow.com/questions/74201130/exception-thrown-at-0x00007ffb3eeb2181-ucrtbased-dll-even-for-a-program-that,Exception thrown at 0x00007FFB3EEB2181 (ucrtbased.dll) - even for a program that works on other compiler ?(Visual studio community version),,1666741524.0,,,,
475,"['arrays', 'c', 'arm', 'initialization', 'neon']","{'account_id': 2856063, 'reputation': 305, 'user_id': 2452314, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/760c7c923db193cfef32f54305ab2700?s=256&d=identicon&r=PG', 'display_name': 'liwuen', 'link': 'https://stackoverflow.com/users/2452314/liwuen'}",True,63,1,0,1666741017,1666677316,74189615,CC BY-SA 4.0,https://stackoverflow.com/questions/74189615/which-one-is-faster-array-initialization-or-simd-operations,Which one is faster? Array Initialization or SIMD operations?,74201167.0,1666694768.0,,,,
476,"['c', 'unsigned-integer', 'unsigned-char', 'stack-pointer', 'frame-pointer']","{'account_id': 26309086, 'reputation': 1, 'user_id': 19972950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f777afc6d048391e38fa99f7e65f2ef1?s=256&d=identicon&r=PG', 'display_name': 'Dakarai Arnold', 'link': 'https://stackoverflow.com/users/19972950/dakarai-arnold'}",False,34,0,-1,1666737375,1666737329,74200842,,https://stackoverflow.com/questions/74200842/finding-the-return-address-of-the-function,Finding the return address of the function,,1666737375.0,1666780727.0,Duplicate,,
477,"['c', 'linux', 'terminal', 'buffer', 'stdin']","{'account_id': 26731573, 'reputation': 60, 'user_id': 20333834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4738c5533252f6fa1e3d90556b88999f?s=256&d=identicon&r=PG', 'display_name': 'Cinverse', 'link': 'https://stackoverflow.com/users/20333834/cinverse'}",False,21,1,0,1666734687,1666730806,74200010,CC BY-SA 4.0,https://stackoverflow.com/questions/74200010/need-functionality-similar-to-man-page-exiting-instantly-after-clicking-q-on,Need functionality similar to &#39;man page&#39; exiting instantly after clicking &#39;q&#39; on terminal,,1666731379.0,,,,
478,['c'],"{'account_id': 23405227, 'reputation': 3, 'user_id': 17467712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a395fa3e4c8291b89019751024f6790e?s=256&d=identicon&r=PG', 'display_name': 'Yash Puranik', 'link': 'https://stackoverflow.com/users/17467712/yash-puranik'}",True,56,1,0,1666733620,1666731344,74200090,CC BY-SA 4.0,https://stackoverflow.com/questions/74200090/invalid-initializer-error-for-argv0-and-argv1,invalid initializer error for argv[0] and argv[1]?,74200188.0,1666733568.0,,,,
479,"['arrays', 'c', 'pointers', 'memory', 'struct']","{'account_id': 19310663, 'reputation': 1, 'user_id': 14116481, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21b8edb6cdc349c29c9beed2e3d4f421?s=256&d=identicon&r=PG&f=1', 'display_name': 'BowenSittler', 'link': 'https://stackoverflow.com/users/14116481/bowensittler'}",False,30,0,-2,1666731892,1666731455,74200121,CC BY-SA 4.0,https://stackoverflow.com/questions/74200121/why-is-my-program-appending-random-digits-at-the-end-of-a-sub-class-when-i-print,Why is my program appending random digits at the end of a sub class when I print to console,,1666731892.0,,,,
480,"['arrays', 'c', 'go', 'casting', 'slice']","{'account_id': 16366945, 'reputation': 165, 'user_id': 11821171, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8Xz7GpFvKM0/AAAAAAAAAAI/AAAAAAAAABM/5O09qgULDiI/photo.jpg?sz=256', 'display_name': 'zahid kamil', 'link': 'https://stackoverflow.com/users/11821171/zahid-kamil'}",False,107,1,2,1666729074,1666710515,74196261,CC BY-SA 4.0,https://stackoverflow.com/questions/74196261/how-to-cast-a-uint32-array-to-a-uint8-array-in-golang-basically-convert-this-st,How to cast a uint32 array to a uint8 array in Golang (Basically convert this statement from C to Golang)?,,,,,,
481,"['c', 'sockets']","{'account_id': 19102869, 'reputation': 1, 'user_id': 14133773, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3139372149481509/picture?type=large', 'display_name': 'Ponce Francoo', 'link': 'https://stackoverflow.com/users/14133773/ponce-francoo'}",False,35,0,0,1666728853,1666728812,74199693,CC BY-SA 4.0,https://stackoverflow.com/questions/74199693/send-and-receive-files-using-sockets-in-c,send and receive files using sockets in c,,1666728853.0,,,,
482,"['c', 'system-calls']","{'account_id': 25316890, 'reputation': 23, 'user_id': 19138859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71fa04a2d807d59f397abb417750f46e?s=256&d=identicon&r=PG', 'display_name': 'adamruehle', 'link': 'https://stackoverflow.com/users/19138859/adamruehle'}",True,55,1,0,1666727851,1666724569,74198989,CC BY-SA 4.0,https://stackoverflow.com/questions/74198989/using-read-and-write-functions-to-print,Using read and write functions to print,,1666725196.0,,,,
483,['c'],"{'account_id': 26718225, 'reputation': 1, 'user_id': 20322514, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3ORbmDmfzmPl1Y7eTk7oNQ6oHXZy-vIFn8zDWt=k-s256', 'display_name': 'Rakshith Gowda', 'link': 'https://stackoverflow.com/users/20322514/rakshith-gowda'}",False,50,1,-1,1666726528,1666623089,74182985,CC BY-SA 4.0,https://stackoverflow.com/questions/74182985/unable-to-scan-the-input-from-user-in-structure-without-using-both-fgets-and-sca,Unable to scan the input from user in structure without using both fgets and scanf,,1666726528.0,,,,
484,"['c', 'memory', 'malloc', 'scanf']","{'account_id': 26525527, 'reputation': 3, 'user_id': 20158589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e61c6513a86fa83ebd3d6754a2348eb?s=256&d=identicon&r=PG', 'display_name': 'nat34', 'link': 'https://stackoverflow.com/users/20158589/nat34'}",False,46,1,0,1666725461,1666722948,74198700,,https://stackoverflow.com/questions/74198700/scanf-lets-enter-more-characters-than-malloc-allocated,scanf lets enter more characters than malloc allocated,,,1666729998.0,Duplicate,,
485,['c'],"{'account_id': 26273938, 'reputation': 17, 'user_id': 19943429, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpD-c2sNVHF8D1SF41zDOALUxcpS61ZU9xvjBKvKw=k-s256', 'display_name': 'ezra tarab', 'link': 'https://stackoverflow.com/users/19943429/ezra-tarab'}",True,53,1,-2,1666725162,1666720301,74198233,CC BY-SA 4.0,https://stackoverflow.com/questions/74198233/what-does-6d-mean-in-printf,What does &quot;%-6d&quot; mean in printf,,1666722416.0,,,,
486,"['c', 'linked-list']","{'account_id': 26482176, 'reputation': 31, 'user_id': 20121266, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2tsQKqAc-pC8ppji15b4qiKwnlCQOVCdWr0uOd=k-s256', 'display_name': 'anna', 'link': 'https://stackoverflow.com/users/20121266/anna'}",True,64,1,1,1666724310,1666695767,74193067,CC BY-SA 4.0,https://stackoverflow.com/questions/74193067/how-to-display-linked-list-in-c,How to Display Linked List in C?,,,,,,
487,['c'],"{'account_id': 24393904, 'reputation': 109, 'user_id': 18323484, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hSNSt.png?s=256&g=1', 'display_name': 'Oskar', 'link': 'https://stackoverflow.com/users/18323484/oskar'}",False,54,2,-3,1666722904,1666595152,74177603,CC BY-SA 4.0,https://stackoverflow.com/questions/74177603/removing-spaces-from-a-char-array-returning-exiting-with-code-1073741819,Removing spaces from a char array returning exiting with code &quot;-1073741819&quot;,,,,,,
488,"['c', 'string', 'assembly', 'char', 'ascii']","{'account_id': 26730555, 'reputation': 1, 'user_id': 20332975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b9cf2a1a359d528d5fe0ae5df5f77a7?s=256&d=identicon&r=PG', 'display_name': 'cspurposesonly', 'link': 'https://stackoverflow.com/users/20332975/cspurposesonly'}",True,45,1,-2,1666722657,1666720571,74198284,CC BY-SA 4.0,https://stackoverflow.com/questions/74198284/how-to-get-the-byte-encoding-for-ascii-characters-with-hex-0x20,How to get the byte encoding for ASCII characters with hex &lt;= 0x20?,,,,,,
489,['c'],"{'account_id': 20468861, 'reputation': 88, 'user_id': 15019777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2da9bedea81e0bb604539161904e50b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bot Ellis', 'link': 'https://stackoverflow.com/users/15019777/bot-ellis'}",False,66,1,2,1666722630,1666614135,74181029,CC BY-SA 4.0,https://stackoverflow.com/questions/74181029/c-incomplete-type-is-not-allowed-error-on-list-of-strings,C incomplete type is not allowed error on list of strings,,,,,,
490,['c'],"{'account_id': 26068031, 'reputation': 11, 'user_id': 19768178, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkbmHvq1zNQAWyZC4izHu8MpfEyBc7BXLFVPakq=k-s256', 'display_name': 'Ramkie', 'link': 'https://stackoverflow.com/users/19768178/ramkie'}",True,56,2,-4,1666721131,1666705573,74195098,CC BY-SA 4.0,https://stackoverflow.com/questions/74195098/why-the-first-actual-parameter-printing-as-a-output-in-c,Why the first actual parameter printing as a output in C,,1666707887.0,,,,
491,"['c++', 'c', 'visual-studio', 'debugging', 'visual-studio-2022']","{'account_id': 8728680, 'reputation': 103, 'user_id': 7106232, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6c23164ba231c52ce518f89341f3c03e?s=256&d=identicon&r=PG', 'display_name': 'Asaf', 'link': 'https://stackoverflow.com/users/7106232/asaf'}",False,97,0,-2,1666717988,1666715407,74197364,CC BY-SA 4.0,https://stackoverflow.com/questions/74197364/vs-2022-unable-to-start-program-the-debugger-is-not-properly-installed-run-se,VS 2022 - Unable to start program The debugger is not properly installed. Run setup to install or repair the debugger. C/C++,,1666717988.0,,,,
492,"['c', 'if-statement', 'while-loop', 'compare', 'scanf']","{'account_id': 19960318, 'reputation': 1, 'user_id': 14628066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5be3f3a6c9691c79f0820f1b987fd045?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iceskeleton', 'link': 'https://stackoverflow.com/users/14628066/iceskeleton'}",False,25,2,0,1666717925,1666716871,74197667,CC BY-SA 4.0,https://stackoverflow.com/questions/74197667/checking-whether-a-number-is-smaller-or-greater-without-using-an-array,Checking whether a number is smaller or greater without using an array,,,,,,
493,"['python', 'c', 'cryptography', 'kivy', 'buildozer']","{'account_id': 26001330, 'reputation': 19, 'user_id': 19711814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9d42b8d80e810d0f2113a8821a8ffde?s=256&d=identicon&r=PG', 'display_name': 'f321x', 'link': 'https://stackoverflow.com/users/19711814/f321x'}",False,26,0,0,1666717688,1666717688,74197817,CC BY-SA 4.0,https://stackoverflow.com/questions/74197817/error-in-function-to-compute-a-shared-secret-on-android-in-python,error in function to compute a shared secret on android in python,,,,,,
494,"['c', 'matrix-multiplication']","{'account_id': 26499027, 'reputation': 1, 'user_id': 20136267, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2t6_eHrJ1GL9I-NzlPAgVD2B6QV4nydXMVEmxT=k-s256', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/20136267/matthew'}",False,27,0,0,1666717299,1666717299,74197757,CC BY-SA 4.0,https://stackoverflow.com/questions/74197757/how-to-correctly-print-the-result-of-matrices-multiplication-in-different-cases,How to correctly print the result of matrices multiplication in different cases?,,,,,,
495,"['c', 'linux', 'process']","{'account_id': 24332384, 'reputation': 1, 'user_id': 18271036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a94a0ba6c646b6f1f274eb2f85117b8d?s=256&d=identicon&r=PG', 'display_name': 'meks21', 'link': 'https://stackoverflow.com/users/18271036/meks21'}",False,23,0,0,1666716514,1666716514,74197591,CC BY-SA 4.0,https://stackoverflow.com/questions/74197591/how-does-this-line-of-code-reap-its-child-processes,How does this line of code reap it&#39;s child processes?,,,,,,
496,"['c', 'queue', 'esp32', 'arduino-ide', 'serial-monitor']","{'account_id': 26729892, 'reputation': 1, 'user_id': 20332442, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f538296d2765a37e2fede4b7f29e74d7?s=256&d=identicon&r=PG', 'display_name': 'explorer', 'link': 'https://stackoverflow.com/users/20332442/explorer'}",False,18,0,0,1666716397,1666716397,74197572,CC BY-SA 4.0,https://stackoverflow.com/questions/74197572/how-to-add-all-the-data-to-queue-and-produce-one-output-on-serial-monitor,How to add all the data to queue and produce one output on Serial Monitor,,,,,,
497,['c'],"{'account_id': 26666330, 'reputation': 3, 'user_id': 20278371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38503dee30722d89cdfb8d39cff2af97?s=256&d=identicon&r=PG', 'display_name': 'Naber', 'link': 'https://stackoverflow.com/users/20278371/naber'}",True,49,1,0,1666715059,1666714380,74197145,CC BY-SA 4.0,https://stackoverflow.com/questions/74197145/c-how-to-split-the-digits-of-a-number-into-an-array,C - How to split the digits of a number into an array?,74197206.0,,,,,
