,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
1269,"['c', 'struct', 'mpi', 'scatter']","{'account_id': 2681222, 'reputation': 11, 'user_id': 2316585, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c4NyU.jpg?s=256&g=1', 'display_name': 'Lemnon95', 'link': 'https://stackoverflow.com/users/2316585/lemnon95'}",False,225,,,0,0,1608137142,1608137142,,65327543,https://stackoverflow.com/questions/65327543/mpi-how-to-use-mpi-scatter-to-send-array-of-structs-or-maybe-just-array-of-st,,MPI - How to use MPI_SCATTER to send Array of Structs? Or maybe just Array of Strings,CC BY-SA 4.0,
1270,['c'],"{'account_id': 18660390, 'reputation': 19, 'user_id': 13601740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e132d95f891a7831de8b1599b0bbaf37?s=256&d=identicon&r=PG&f=1', 'display_name': 'dfakhrizaman', 'link': 'https://stackoverflow.com/users/13601740/dfakhrizaman'}",True,79,,,1,-1,1608136738,1608136597,,65327405,https://stackoverflow.com/questions/65327405/c-program-suddenly-exits-after-first-input-when-using-printf,,C Program suddenly exits after first input when using printf(),CC BY-SA 4.0,
1271,"['arrays', 'c']","{'account_id': 19206006, 'reputation': 9, 'user_id': 14032873, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u2h7t.jpg?s=256&g=1', 'display_name': 'a6ret', 'link': 'https://stackoverflow.com/users/14032873/a6ret'}",False,172,1608138102.0,,1,0,1608136492,1608136251,,65327311,https://stackoverflow.com/questions/65327311/counting-the-total-element-of-a-dynamic-array,Duplicate,counting the total element of a dynamic array,,
1272,['c'],"{'account_id': 20191214, 'reputation': 1, 'user_id': 14809397, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZGtw7ijLEUg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl7bVtXojoDCU92w7NBAnvwkm1bcg/s96-c/photo.jpg?sz=256', 'display_name': 'Luiz ', 'link': 'https://stackoverflow.com/users/14809397/luiz'}",False,32,,,0,0,1608136477,1608135916,1608136477.0,65327222,https://stackoverflow.com/questions/65327222/problem-with-counting-the-stock-of-monetary-values,,problem with counting the stock of monetary values,CC BY-SA 4.0,
1273,"['c', 'assembly', 'stack-overflow', 'ram']","{'account_id': 19391898, 'reputation': 31, 'user_id': 14180359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acf6ac59bd7e96c358298d7a8f437431?s=256&d=identicon&r=PG&f=1', 'display_name': 'STP_Embedded', 'link': 'https://stackoverflow.com/users/14180359/stp-embedded'}",True,129,,65327174.0,1,1,1608135784,1608130894,1608134059.0,65325819,https://stackoverflow.com/questions/65325819/get-address-of-ram-sections-during-runtime,,Get address of ram sections during runtime,CC BY-SA 4.0,
1274,['c'],"{'account_id': 20223918, 'reputation': 19, 'user_id': 14832444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2846d13b75d386e7e73425a92214b2e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gorgina', 'link': 'https://stackoverflow.com/users/14832444/gorgina'}",False,66,,,1,0,1608134870,1608060785,1608068353.0,65312517,https://stackoverflow.com/questions/65312517/my-code-doesnt-seem-to-perfect-changing-a-word-with-a-subword,,My code doesn&#39;t seem to perfect (changing a word with a subword),CC BY-SA 4.0,
1275,['c'],"{'account_id': 18116924, 'reputation': 21, 'user_id': 13173459, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2yTsCU7Jubc/AAAAAAAAAAI/AAAAAAAAAOs/AAKWJJOiOuYVezIqvvqCUrZsLxwbZC5MZw/photo.jpg?sz=256', 'display_name': 'Dunnes Mug', 'link': 'https://stackoverflow.com/users/13173459/dunnes-mug'}",True,104,,,2,2,1608134086,1608127100,,65324715,https://stackoverflow.com/questions/65324715/credefinition-of-value,,[C]redefinition of value?,CC BY-SA 4.0,
1276,"['c', 'tic-tac-toe', 'minimax']","{'account_id': 5085452, 'reputation': 122, 'user_id': 4080322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d28464b305895662d6d0defe2baf7542?s=256&d=identicon&r=PG&f=1', 'display_name': 'Divyanshu Varma', 'link': 'https://stackoverflow.com/users/4080322/divyanshu-varma'}",True,478,,,2,2,1608133853,1607507212,1607944841.0,65214307,https://stackoverflow.com/questions/65214307/3x3-tic-tac-toe-in-c-using-minimax,,3x3 Tic-Tac-Toe in C using Minimax,CC BY-SA 4.0,
1277,"['c', 'rust', 'clang', 'extint']","{'account_id': 2640892, 'reputation': 2778, 'user_id': 2284570, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/9bd1d26aad2cfb7ece066d94c128d529?s=256&d=identicon&r=PG', 'display_name': 'user2284570', 'link': 'https://stackoverflow.com/users/2284570/user2284570'}",True,154,,,1,0,1608133267,1608048633,1608133267.0,65309558,https://stackoverflow.com/questions/65309558/how-to-initialize-an-extint-from-an-hardcoded-litteral,,How to initialize an _Extint() from an hardcoded litteral?,CC BY-SA 4.0,
1278,"['c', 'tcp', 'pcap', 'libpcap', 'retransmit-timeout']","{'account_id': 9910593, 'reputation': 141, 'user_id': 7337479, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1428721517178782/picture?type=large', 'display_name': 'Konstantinos Zafeiris', 'link': 'https://stackoverflow.com/users/7337479/konstantinos-zafeiris'}",False,5226,,,2,5,1608133252,1607617617,1607618540.0,65238453,https://stackoverflow.com/questions/65238453/how-to-find-tcp-retransmissions-while-sniffing-packets-in-c,,How to Find TCP Retransmissions while sniffing packets in C,CC BY-SA 4.0,
1279,"['arrays', 'c', 'uint8t']","{'account_id': 8558566, 'reputation': 35, 'user_id': 8935104, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Pk6wPLsu__o/AAAAAAAAAAI/AAAAAAAAAIk/9ED02_LJ0oA/photo.jpg?sz=256', 'display_name': 'omkar joglekar', 'link': 'https://stackoverflow.com/users/8935104/omkar-joglekar'}",True,60,,65325951.0,1,0,1608133061,1608131115,1608133061.0,65325891,https://stackoverflow.com/questions/65325891/return-a-uint8-t-from-a-funtion-and-printing-it-in-the-main-function,,return a uint8_t from a funtion and printing it in the main function,CC BY-SA 4.0,
1280,['c'],"{'account_id': 17108826, 'reputation': 139, 'user_id': 14565738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33af407f7b646dcc7915fa9780a91858?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hijaw', 'link': 'https://stackoverflow.com/users/14565738/hijaw'}",False,60,,,3,0,1608131404,1608122335,1608124847.0,65323449,https://stackoverflow.com/questions/65323449/error-when-compiling-incompatible-types-and-similar-warnings-picture-attache,,Error when compiling : incompatible types and similar warnings ( picture attached ),CC BY-SA 4.0,
1281,"['c', 'gets']","{'account_id': 20231385, 'reputation': 1, 'user_id': 14837838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8df8b44e5dd470675c7fbd02b66434c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Param_I_am', 'link': 'https://stackoverflow.com/users/14837838/param-i-am'}",False,37,1608130323.0,,0,0,1608130334,1608130075,,65325554,https://stackoverflow.com/questions/65325554/why-is-the-gets-function-is-skipping-an-iteration,Duplicate,Why is the gets() function is skipping an iteration?,,
1282,"['c', 'string', 'binary-search', 'strcmp']","{'account_id': 20204665, 'reputation': 11, 'user_id': 14819445, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b42042f485a51064c0b401f7394fdc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neko-Kami', 'link': 'https://stackoverflow.com/users/14819445/neko-kami'}",True,206,,,2,1,1608130234,1608125673,1608127085.0,65324347,https://stackoverflow.com/questions/65324347/error-expected-expression-before-string-and-too-few-arguments-to-function-st,,Error: Expected expression before &#39;String&#39; And too few arguments to function &#39;strcmp&#39;,CC BY-SA 4.0,
1283,"['c', 'if-statement', 'strlen']","{'account_id': 20230121, 'reputation': 23, 'user_id': 14836891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27df24ef77d97a5e233a4f74c5029c0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Placido', 'link': 'https://stackoverflow.com/users/14836891/placido'}",True,124,1608125278.0,65323167.0,3,2,1608130032,1608120465,1608130032.0,65322941,https://stackoverflow.com/questions/65322941/if-statement-selects-the-wrong-condition,Duplicate,if statement selects the wrong condition,,
1284,"['c', 'gcc', 'stm32', 'linker-scripts']","{'account_id': 10558380, 'reputation': 85, 'user_id': 7778834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/141b37e5c57433acc43702be810472bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bei', 'link': 'https://stackoverflow.com/users/7778834/bei'}",False,359,,,0,0,1608129982,1608129700,1608129982.0,65325446,https://stackoverflow.com/questions/65325446/im-not-able-to-exclude-a-file-from-text-section-in-linker-script,,I&#39;m not able to exclude a file from .text section in linker script,CC BY-SA 4.0,
1285,"['c', 'image', 'gtk', 'gtk2']","{'account_id': 20161894, 'reputation': 15, 'user_id': 14786765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4356b5e5849f919bece6b39ac930eec4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lordsascha', 'link': 'https://stackoverflow.com/users/14786765/lordsascha'}",True,861,,65325314.0,2,1,1608129249,1608123293,,65323718,https://stackoverflow.com/questions/65323718/live-image-from-camera-in-gtk,,Live Image from camera in GTK,CC BY-SA 4.0,
1286,"['c', 'file', 'esp32']","{'account_id': 20230653, 'reputation': 11, 'user_id': 14837285, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae4a27454da77798d6bac290d748f6db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Perry Maskell', 'link': 'https://stackoverflow.com/users/14837285/perry-maskell'}",False,643,,,0,1,1608128897,1608128897,,65325212,https://stackoverflow.com/questions/65325212/esp32-sd-card-reading-attributes-of-files-in-sufolders,,ESP32 / SD Card: reading attributes of files in sufolders,CC BY-SA 4.0,
1287,"['c', 'vector', 'struct', 'dot-product', 'cross-product']","{'account_id': 20230950, 'reputation': 13, 'user_id': 14837518, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-QhX3_t0w09o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnxJZdpYqeIdyRNrIbdmr6jmn0g0Q/s96-c/photo.jpg?sz=256', 'display_name': 'My Zy', 'link': 'https://stackoverflow.com/users/14837518/my-zy'}",True,1032,,65324974.0,2,0,1608128787,1608126782,,65324625,https://stackoverflow.com/questions/65324625/dot-product-and-cross-product-in-c-using-structures,,Dot Product and Cross Product in C using structures,CC BY-SA 4.0,
1288,['c'],"{'account_id': 12158730, 'reputation': 23, 'user_id': 14528249, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/522aebc2bc988f91a47f1330c7b4af5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14528249', 'link': 'https://stackoverflow.com/users/14528249/user14528249'}",True,67,,65309965.0,1,2,1608128300,1608049862,1608051349.0,65309875,https://stackoverflow.com/questions/65309875/file-in-c-and-different-output,,FILE in C and different output,CC BY-SA 4.0,
1289,"['c', 'linked-list', 'malloc', 'strdup']","{'account_id': 20180596, 'reputation': 19, 'user_id': 14801258, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d32f0889cd8114697804d7f5f2ecec1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'OmarAbzd', 'link': 'https://stackoverflow.com/users/14801258/omarabzd'}",False,174,,,1,2,1608127875,1608120334,,65322910,https://stackoverflow.com/questions/65322910/how-can-i-free-all-instances-of-dynamically-allocated-memory-in-this-c-code,,How can I free all instances of dynamically allocated memory in this C code,CC BY-SA 4.0,
1290,['c'],"{'account_id': 17340690, 'reputation': 1, 'user_id': 12561415, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBGWZwGKnzL6It5imBiBMU1ZRwfJMkZyjaSsFlknQ=k-s256', 'display_name': 'Kev', 'link': 'https://stackoverflow.com/users/12561415/kev'}",True,29,,,1,0,1608127441,1608126910,,65324667,https://stackoverflow.com/questions/65324667/error-core-dumped-in-a-acquisition-of-a-string-in-c,,Error: core dumped in a acquisition of a string in C,CC BY-SA 4.0,
1291,"['python', 'c', 'while-loop', 'do-while']","{'account_id': 18861036, 'reputation': 31, 'user_id': 13757882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86fa79e4db92a3aed088bdd3b5350160?s=256&d=identicon&r=PG&f=1', 'display_name': 'matdud', 'link': 'https://stackoverflow.com/users/13757882/matdud'}",True,222,,65320025.0,2,-4,1608126831,1608107961,,65319816,https://stackoverflow.com/questions/65319816/convert-do-while-from-c-to-python,,Convert do-while from C to Python,CC BY-SA 4.0,
1292,['c'],"{'account_id': 9707824, 'reputation': 13, 'user_id': 7200734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b6ed9f17ec9f4e43579c338fe753cbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lucas Jack', 'link': 'https://stackoverflow.com/users/7200734/lucas-jack'}",True,146,,65323306.0,1,0,1608122379,1608121336,,65323180,https://stackoverflow.com/questions/65323180/first-s-scanf-value-get-ignore-but-second-s-can-store-the-value,,First %s scanf value get ignore but second %s can store the value,CC BY-SA 4.0,
1293,"['c', 'gcc', 'callback']","{'account_id': 20229443, 'reputation': 11, 'user_id': 14836393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b87d12ec2eb1ce1f7ab29d35f86f658?s=256&d=identicon&r=PG&f=1', 'display_name': 'Katya Tatarinova', 'link': 'https://stackoverflow.com/users/14836393/katya-tatarinova'}",True,65,,,1,1,1608121859,1608120071,1608121859.0,65322844,https://stackoverflow.com/questions/65322844/callback-without-pointers-in-c-gcc,,callback without pointers in C ??? gcc,CC BY-SA 4.0,
1294,['c'],"{'account_id': 20229871, 'reputation': 11, 'user_id': 14836689, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-d35LteoXfyI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl0lNuPiRC2HnM-M-iPzei1ZDn3lw/s96-c/photo.jpg?sz=256', 'display_name': 'computersciencegermany', 'link': 'https://stackoverflow.com/users/14836689/computersciencegermany'}",False,401,,,2,1,1608120075,1608118264,1608118385.0,65322414,https://stackoverflow.com/questions/65322414/error-member-reference-base-type-struct-configuration-char-is-not-a-struc,,error: member reference base type &#39;struct configuration (char *)&#39; is not a structure or union,CC BY-SA 4.0,
1295,"['c', 'opengl', 'opengl-es', 'shader', 'opengl-sc']","{'account_id': 8954085, 'reputation': 43, 'user_id': 6679134, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210137306819241/picture?type=large', 'display_name': 'nerdkan', 'link': 'https://stackoverflow.com/users/6679134/nerdkan'}",False,157,,,0,1,1608117864,1608041314,1608117864.0,65307550,https://stackoverflow.com/questions/65307550/finding-max-min-pixel-luminance-on-screen-in-texture-without-glsl-support,,Finding max-min pixel luminance on screen/in texture without GLSL support,CC BY-SA 4.0,
1296,"['arrays', 'c', 'unix', '2d', 'shared-memory']","{'account_id': 20189581, 'reputation': 11, 'user_id': 14808123, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjcQDA7iSiASgu4uS2lRbiTx11yJD2jm1TO678L=k-s256', 'display_name': 'hawk', 'link': 'https://stackoverflow.com/users/14808123/hawk'}",True,117,,65322243.0,2,0,1608117618,1608111753,1608114266.0,65320764,https://stackoverflow.com/questions/65320764/segmentation-fault-shmat-with-2d-array,,Segmentation fault shmat() with 2d array,CC BY-SA 4.0,
1297,['c'],"{'account_id': 9735839, 'reputation': 53, 'user_id': 7219095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8aa9fc35d44ac0ba450cf33691d6b6fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arjun', 'link': 'https://stackoverflow.com/users/7219095/arjun'}",True,1284,,65228308.0,2,4,1608115958,1607571567,1607586747.0,65228177,https://stackoverflow.com/questions/65228177/find-the-largest-multiple-of-3-from-array-of-digits-in-on-time-complexity,,Find the largest multiple of 3 from array of digits in O(n) time complexity,CC BY-SA 4.0,
1298,"['arrays', 'c']","{'account_id': 7163877, 'reputation': 115, 'user_id': 12440746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a21fe59768fe062de564bc9165d78f1?s=256&d=identicon&r=PG', 'display_name': 'user3146', 'link': 'https://stackoverflow.com/users/12440746/user3146'}",True,691,,65319736.0,2,1,1608115816,1608097637,,65317921,https://stackoverflow.com/questions/65317921/how-to-assign-a-list-to-an-array-after-initializing-in-c,,How to assign a list to an array after initializing in C,CC BY-SA 4.0,
1299,"['c', 'winapi', 'treeview']","{'account_id': 8127165, 'reputation': 4701, 'user_id': 6121703, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dBoP0.jpg?s=256&g=1', 'display_name': 'Aikon Mogwai', 'link': 'https://stackoverflow.com/users/6121703/aikon-mogwai'}",True,83,,65321338.0,1,1,1608114004,1608048825,,65309605,https://stackoverflow.com/questions/65309605/winapi-treeview-a-gray-item-by-tvis-cut,,"WinAPI, TreeView: a gray item by TVIS_CUT",CC BY-SA 4.0,
1300,"['c', 'misra', 'pc-lint']","{'account_id': 267616, 'reputation': 1709, 'user_id': 555911, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/531a798e41fe010eac238329693a916d?s=256&d=identicon&r=PG', 'display_name': 'kapilddit', 'link': 'https://stackoverflow.com/users/555911/kapilddit'}",True,1399,,65321277.0,1,0,1608113876,1608017255,1608113876.0,65301633,https://stackoverflow.com/questions/65301633/dependence-placed-on-c-c-operator-precedence-operators-and-misra-2,,"Dependence placed on C/C++ operator precedence; operators &#39;&amp;&amp;&#39; and &#39;==&#39; [MISRA 2012 Rule 12.1, advisory] | pclint 9050",CC BY-SA 4.0,
1301,"['arrays', 'c', 'switch-statement', 'logic', 'repeat']","{'account_id': 20185992, 'reputation': 31, 'user_id': 14805308, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4841860722555054/picture?type=large', 'display_name': 'Karthik K Kumaraswamy', 'link': 'https://stackoverflow.com/users/14805308/karthik-k-kumaraswamy'}",True,103,,,1,0,1608113687,1607681802,1607687924.0,65249435,https://stackoverflow.com/questions/65249435/repeating-cases-in-switch-statement,,Repeating cases in switch statement,CC BY-SA 4.0,
1302,"['c', 'pointers']","{'account_id': 12882032, 'reputation': 65, 'user_id': 9316776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b17369ebac0fd0d024e834896b5dc95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Łukasz Strugała', 'link': 'https://stackoverflow.com/users/9316776/%c5%81ukasz-struga%c5%82a'}",True,88,,65320815.0,3,1,1608113417,1608110973,,65320567,https://stackoverflow.com/questions/65320567/different-pointer-value-before-and-after-return,,Different pointer value before and after return,CC BY-SA 4.0,
1303,['c'],"{'account_id': 17504878, 'reputation': 109, 'user_id': 12694339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da4b198da7eabca1d31cfdd2ec3d9e92?s=256&d=identicon&r=PG&f=1', 'display_name': 'LogicNotFound', 'link': 'https://stackoverflow.com/users/12694339/logicnotfound'}",False,217,1608112913.0,,2,-2,1608112686,1608046080,,65308831,https://stackoverflow.com/questions/65308831/sum-digits-of-number,Duplicate,Sum digits of number,,
1304,['c'],"{'account_id': 20215382, 'reputation': 21, 'user_id': 14826370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2170ee1d0286606572c8a46183cf8af9?s=256&d=identicon&r=PG&f=1', 'display_name': 'RockJumpwa22', 'link': 'https://stackoverflow.com/users/14826370/rockjumpwa22'}",True,199,,,1,0,1608110335,1608089388,,65316901,https://stackoverflow.com/questions/65316901/how-to-insert-output-into-an-array-in-c,,How to insert output into an array in c,CC BY-SA 4.0,
1305,"['c', 'pointers']","{'account_id': 19577339, 'reputation': 7, 'user_id': 14517163, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh14uAlNu3DAi4eGRu1den8mSbCu__8MVwxUZ7Kfw=k-s256', 'display_name': 'yeehaw', 'link': 'https://stackoverflow.com/users/14517163/yeehaw'}",False,109,,,2,-2,1608110033,1608109377,,65320199,https://stackoverflow.com/questions/65320199/why-this-functions-are-illegal,,Why this functions are illegal?,CC BY-SA 4.0,
1306,"['c', 'linked-list']","{'account_id': 9735839, 'reputation': 53, 'user_id': 7219095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8aa9fc35d44ac0ba450cf33691d6b6fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arjun', 'link': 'https://stackoverflow.com/users/7219095/arjun'}",True,63,,65320317.0,1,0,1608109827,1608098555,1608099357.0,65318071,https://stackoverflow.com/questions/65318071/linked-list-identical-check,,Linked list identical check,CC BY-SA 4.0,
1307,"['c', 'opengl', 'glut']","{'account_id': 13883936, 'reputation': 11, 'user_id': 10023587, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wNSiZES8yAU/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq3leGtuiU-vfEAmYDva5wb1UCq1Gw/mo/photo.jpg?sz=256', 'display_name': 'Jameson Marzak', 'link': 'https://stackoverflow.com/users/10023587/jameson-marzak'}",False,99,,,1,-1,1608109068,1606884131,1606919386.0,65102349,https://stackoverflow.com/questions/65102349/opengl-using-mouse-for-fps-style-movement,,OpenGL using mouse for FPS Style movement,CC BY-SA 4.0,
1308,"['c', 'tcp', 'crc32']","{'account_id': 2967206, 'reputation': 185, 'user_id': 2520119, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c7dcd3be1e714c56b9449258abf34664?s=256&d=identicon&r=PG', 'display_name': 'user2520119', 'link': 'https://stackoverflow.com/users/2520119/user2520119'}",True,223,,,1,0,1608108419,1608108207,,65319889,https://stackoverflow.com/questions/65319889/can-same-input-data-have-different-crc-value,,can same input data have different CRC value?,CC BY-SA 4.0,
1309,"['c', 'variables', 'integer', 'character']","{'account_id': 20228079, 'reputation': 23, 'user_id': 14835393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddb21902a567ed2cd85a29e555e56c59?s=256&d=identicon&r=PG&f=1', 'display_name': 'uday', 'link': 'https://stackoverflow.com/users/14835393/uday'}",True,413,1608133359.0,65319400.0,1,2,1608106019,1608105406,1608105573.0,65319274,https://stackoverflow.com/questions/65319274/c-language-changing-char-variables,Not suitable for this site,"C language, changing char variables",,
1310,"['c++', 'c', 'webassembly', 'name-mangling']","{'account_id': 7478880, 'reputation': 246, 'user_id': 5684313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dc512ca4d6fe6f7db3644749a345c95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jemoka', 'link': 'https://stackoverflow.com/users/5684313/jemoka'}",True,111,,65319092.0,1,0,1608104578,1608103264,,65318822,https://stackoverflow.com/questions/65318822/calling-mangled-class-instance-methods-from-function-marked-extern-c,,Calling mangled class instance methods from function marked extern C,CC BY-SA 4.0,
1311,"['c', 'gcc']","{'account_id': 7774788, 'reputation': 19, 'user_id': 5883235, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-R0insiAgH0w/AAAAAAAAAAI/AAAAAAAAAWc/uD2t3Gwq8OM/photo.jpg?sz=256', 'display_name': 'Siva Prakash Reddy Nareddy', 'link': 'https://stackoverflow.com/users/5883235/siva-prakash-reddy-nareddy'}",True,88,,,3,1,1608104045,1608102373,1608103823.0,65318690,https://stackoverflow.com/questions/65318690/unexpected-behavior-of-printf,,Unexpected behavior of printf(),CC BY-SA 4.0,
1312,"['c', 'types', 'character', 'scanf']","{'account_id': 20221922, 'reputation': 1, 'user_id': 14831118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjnQonIPGdsl6ZbN5sq7cF6RWzDu5qrLuaTiXUnYQ=k-s256', 'display_name': 'meher bhardwaj', 'link': 'https://stackoverflow.com/users/14831118/meher-bhardwaj'}",True,136,,,2,-2,1608102906,1608047160,1608102906.0,65309146,https://stackoverflow.com/questions/65309146/why-does-order-matter-in-scanf-command-in-c-programming,,Why does order matter in scanf command in C programming?,CC BY-SA 4.0,
1313,['c'],"{'account_id': 20222349, 'reputation': 17, 'user_id': 14831404, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh5XH-7pDzYQilO85iTik8xSw3DvRNY6IMIAao_=k-s256', 'display_name': 'Semih G&#252;r', 'link': 'https://stackoverflow.com/users/14831404/semih-g%c3%bcr'}",True,46,,65310164.0,1,-3,1608102156,1608049051,1608102156.0,65309661,https://stackoverflow.com/questions/65309661/how-can-i-assign-a-value-to-a-random-element-of-2d-array-in-c,,How can I assign a value to a random element of 2D array in C,CC BY-SA 4.0,
1314,"['c', 'encryption', 'union', 'bit']","{'account_id': 20098647, 'reputation': 39, 'user_id': 14737622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82dae21378c2f1a8511a8df747c18874?s=256&d=identicon&r=PG&f=1', 'display_name': 'ResCrove', 'link': 'https://stackoverflow.com/users/14737622/rescrove'}",False,239,,,1,1,1608101749,1608017398,1608101749.0,65301662,https://stackoverflow.com/questions/65301662/c-encoding-and-decoding-message-using-least-significant-bit,,C - Encoding and decoding message using least significant bit,CC BY-SA 4.0,
1315,"['c', 'do-while']","{'account_id': 20124196, 'reputation': 29, 'user_id': 14758064, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9433dfa2eed7a48ae6fe4b66bb0e2572?s=256&d=identicon&r=PG&f=1', 'display_name': 'Celtic Bean', 'link': 'https://stackoverflow.com/users/14758064/celtic-bean'}",True,138,,,1,1,1608099250,1607016523,1607066836.0,65131043,https://stackoverflow.com/questions/65131043/do-while-in-c-to-terminate-a-program,,Do...while in C to terminate a program,CC BY-SA 4.0,
1316,['c'],"{'account_id': 18247456, 'reputation': 45, 'user_id': 13283244, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiSVDgYQ-qXXzFfi_DvGf7lHfXVREFjx55oolKVig=k-s256', 'display_name': 'D&#234;nis Silva Oliveira', 'link': 'https://stackoverflow.com/users/13283244/d%c3%aanis-silva-oliveira'}",True,121,,65317383.0,1,0,1608093278,1608092837,1608093273.0,65317322,https://stackoverflow.com/questions/65317322/codechef-runtime-error-nzec-on-problem-vaccine-production-c-language,,CodeChef Runtime Error “NZEC” on Problem “Vaccine Production” (C Language),CC BY-SA 4.0,
1317,"['c', 'sockets']","{'account_id': 19173581, 'reputation': 89, 'user_id': 14006754, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c61511a9febd1df4dbbcf5860a08874b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aaron Li', 'link': 'https://stackoverflow.com/users/14006754/aaron-li'}",True,129,,65316983.0,3,0,1608089949,1607906543,1607917575.0,65282271,https://stackoverflow.com/questions/65282271/c-sockets-jpeg-image-not-displaying-properly,,"C sockets, jpeg image not displaying properly",CC BY-SA 4.0,
