,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
1327,"['c', 'visual-studio-2010', 'compiler-construction', 'c99']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,235,1,2,1337725089,1337723956,,10710791,CC BY-SA 3.0,https://stackoverflow.com/questions/10710791/how-to-change-the-compiler-of-vs,How to change the compiler of VS?,10710977.0,,,,,
1328,"['c', 'multithreading', 'locking', 'mutex']","{'account_id': 334871, 'reputation': 822, 'user_id': 661601, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e66e022d10428b6a5188a0ec501bab61?s=256&d=identicon&r=PG', 'display_name': 'Tesla', 'link': 'https://stackoverflow.com/users/661601/tesla'}",True,3899,2,4,1337723237,1337722868,1337723074.0,10710599,CC BY-SA 3.0,https://stackoverflow.com/questions/10710599/how-is-ownership-of-mutex-lock-implemented,How is ownership of mutex (lock) implemented?,10710651.0,,,,,
1329,"['c', 'pic', 'mikroc']","{'account_id': 108622, 'reputation': 4453, 'user_id': 288208, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4d6e4de1d6760e455edf9e1b90d1baaa?s=256&d=identicon&r=PG', 'display_name': 'Rami Jarrar', 'link': 'https://stackoverflow.com/users/288208/rami-jarrar'}",True,906,2,2,1337722774,1337720374,1337720682.0,10710087,CC BY-SA 3.0,https://stackoverflow.com/questions/10710087/how-to-optimize-this-code-using-c-and-pic16f84a,how to optimize this code using c and pic16f84a?,10710334.0,,,,,
1330,"['android', 'c', 'macos', 'macports', 'cyanogenmod']","{'account_id': 232352, 'reputation': 15793, 'user_id': 497132, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Ou3th.jpg?s=256&g=1', 'display_name': 'artem', 'link': 'https://stackoverflow.com/users/497132/artem'}",False,327,0,2,1337717861,1337717861,,10709526,CC BY-SA 3.0,https://stackoverflow.com/questions/10709526/building-cyanogenmod-on-mac-os-x-errors-in-strace,Building CyanogenMod on Mac OS X - errors in strace,,,,,,
1331,"['c++', 'c', 'matlab', 'structure', 'mex']","{'account_id': 103039, 'reputation': 14985, 'user_id': 276193, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3d9b60ead1b0c8420c03b203832e8d5f?s=256&d=identicon&r=PG', 'display_name': 'learnvst', 'link': 'https://stackoverflow.com/users/276193/learnvst'}",True,717,1,4,1337715741,1337706446,1337715741.0,10706739,CC BY-SA 3.0,https://stackoverflow.com/questions/10706739/strange-goings-on-when-reading-structure-data-in-mex-file,Strange goings on when reading structure data in mex file,10708218.0,,,,,
1332,"['c', 'doxygen']","{'account_id': 900065, 'reputation': 2268, 'user_id': 936426, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/0d043fb94125cfac97996b5069b43a08?s=256&d=identicon&r=PG', 'display_name': 'M.K. aka Grisu', 'link': 'https://stackoverflow.com/users/936426/m-k-aka-grisu'}",True,409,1,0,1337714436,1337607824,1337671967.0,10686442,CC BY-SA 3.0,https://stackoverflow.com/questions/10686442/doxygen-problems-with-paths-in-file-command,Doxygen problems with paths in \file command,10708660.0,,,,,
1333,"['c', 'stdin']","{'account_id': 1508110, 'reputation': 11, 'user_id': 1410996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa99f2f6886abfe69a2b3d57b49f57c9?s=256&d=identicon&r=PG', 'display_name': 'user1410996', 'link': 'https://stackoverflow.com/users/1410996/user1410996'}",True,528,1,1,1337713035,1337712847,,10708247,CC BY-SA 3.0,https://stackoverflow.com/questions/10708247/stdin-is-from-keyboard-or-from-a-file,Stdin is from keyboard or from a file,,,,,,
1334,"['c', 'assembly', 'compilation', 'watcom']","{'account_id': 118634, 'reputation': 12578, 'user_id': 309798, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2e31f98a4a93544e42cc8581483a5787?s=256&d=identicon&r=PG', 'display_name': 'Amir Saniyan', 'link': 'https://stackoverflow.com/users/309798/amir-saniyan'}",True,2521,1,1,1337709481,1337360020,,10656717,CC BY-SA 3.0,https://stackoverflow.com/questions/10656717/how-to-generate-16-bit-executable-binary-raw-format-from-c-by-watcom-compiler,How to generate 16-bit executable BINARY RAW format from C by Watcom compiler?,10707445.0,,,,,
1335,"['c', 'linux', 'posix', 'mprotect']","{'account_id': 996721, 'reputation': 31, 'user_id': 1012473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97cd83e3b592fb9196606dae1dc455c9?s=256&d=identicon&r=PG', 'display_name': 'Majao', 'link': 'https://stackoverflow.com/users/1012473/majao'}",True,1480,1,3,1337703681,1337687157,1337703681.0,10701387,CC BY-SA 3.0,https://stackoverflow.com/questions/10701387/c-write-read-detection-on-memory-block,C write/read detection on memory block,,,,,,
1336,"['c++', 'c']","{'user_type': 'does_not_exist', 'display_name': 'user621819'}",True,402,4,0,1337702346,1337698392,,10704532,CC BY-SA 3.0,https://stackoverflow.com/questions/10704532/allocating-an-array-using-a-constant-variable-that-has-storage,Allocating an array using a constant variable that has storage,10705430.0,,,,,
1337,"['c', 'sockets', 'raw-sockets']","{'account_id': 948848, 'reputation': 927, 'user_id': 975469, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/7cf5484c36b0c6aec7438d38207969ac?s=256&d=identicon&r=PG', 'display_name': 'hektor', 'link': 'https://stackoverflow.com/users/975469/hektor'}",True,2203,3,0,1337700387,1337698842,1337699825.0,10704657,CC BY-SA 3.0,https://stackoverflow.com/questions/10704657/raw-sockets-receiver-printing-garbage-values,Raw Sockets : Receiver printing garbage values,10704847.0,,,,,
1338,"['c', 'file', 'dup', 'file-pointer']","{'account_id': 207404, 'reputation': 26611, 'user_id': 457237, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/34f7425ea0a472d1493230c28204010a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pavan Manjunath', 'link': 'https://stackoverflow.com/users/457237/pavan-manjunath'}",True,1579,3,0,1337698213,1337693803,,10703189,CC BY-SA 3.0,https://stackoverflow.com/questions/10703189/saving-duplicating-a-file-pointer-descriptor,Saving/duplicating a file pointer/descriptor,,,,,,
1339,"['c', 'json']","{'account_id': 139733, 'reputation': 3205, 'user_id': 345520, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f5faea1e34f0e31fb89823a3be4ca4a8?s=256&d=identicon&r=PG', 'display_name': 'wnrph', 'link': 'https://stackoverflow.com/users/345520/wnrph'}",True,1896,1,1,1337697910,1337697331,1495535684.0,10704231,,https://stackoverflow.com/questions/10704231/code-generators-and-libraries-for-parsing-json-in-c,Code generators and libraries for parsing JSON in C,,,1337699048.0,exact duplicate,,
1340,"['c', 'api', 'lua']","{'account_id': 415238, 'reputation': 2851, 'user_id': 789927, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/af3ef9192fb7569cd5fc2202f5018f12?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/789927/paul'}",True,604,1,1,1337697235,1337696564,1337697036.0,10704008,CC BY-SA 3.0,https://stackoverflow.com/questions/10704008/lua-api-evaluates-variable-name-instead-of-value,Lua API evaluates variable name instead of value,10704202.0,,,,,
1341,['c'],"{'account_id': 1188388, 'reputation': 2772, 'user_id': 1161841, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b016112ac884bd73c84f97ed10acb613?s=256&d=identicon&r=PG', 'display_name': 'lacrosse1991', 'link': 'https://stackoverflow.com/users/1161841/lacrosse1991'}",True,88,1,-3,1337697062,1337696700,1337696945.0,10704048,CC BY-SA 3.0,https://stackoverflow.com/questions/10704048/what-is-causing-this-program-to-not-execute-reliably,what is causing this program to not execute reliably,10704153.0,,,,,
1342,"['c', 'linux', 'gcc', 'x86-64', 'ld-preload']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,2761,1,2,1337696271,1337694542,,10703413,CC BY-SA 3.0,https://stackoverflow.com/questions/10703413/ld-preload-not-working-with-my-program,LD_PRELOAD not working with my program,,,,,,
1343,"['c++', 'c']","{'account_id': 1507253, 'reputation': 3, 'user_id': 1410356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4366d2580518560612135a2e93b7e50?s=256&d=identicon&r=PG', 'display_name': 'user1410356', 'link': 'https://stackoverflow.com/users/1410356/user1410356'}",True,1121,1,0,1337695824,1337694754,1592644375.0,10703471,CC BY-SA 4.0,https://stackoverflow.com/questions/10703471/warning-passing-argument-2-of-g-timeout-add-seconds-removal,warning: passing argument 2 of &#39;g_timeout_add_seconds&#39; removal,10703786.0,,,,,
1344,"['html', 'c']","{'account_id': 1507207, 'reputation': 31, 'user_id': 1410324, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cc34f7d076674a751443fdce8a2d39f?s=256&d=identicon&r=PG', 'display_name': 'sunmoon', 'link': 'https://stackoverflow.com/users/1410324/sunmoon'}",True,201,1,0,1337695564,1337694372,1337695495.0,10703351,CC BY-SA 3.0,https://stackoverflow.com/questions/10703351/c-how-to-extract-the-doctype-of-a-html-page,C: How to extract the doctype of a HTML page,10703709.0,,,,,
1345,['c'],"{'account_id': 1188388, 'reputation': 2772, 'user_id': 1161841, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b016112ac884bd73c84f97ed10acb613?s=256&d=identicon&r=PG', 'display_name': 'lacrosse1991', 'link': 'https://stackoverflow.com/users/1161841/lacrosse1991'}",True,85,2,0,1337694514,1337694084,1337694467.0,10703272,CC BY-SA 3.0,https://stackoverflow.com/questions/10703272/how-can-i-store-the-content-of-a-pointer-into-a-variable,How can I store the content of a pointer into a variable?,10703293.0,,,,,
1346,"['c++', 'c', 'cmake']","{'account_id': 939954, 'reputation': 1117, 'user_id': 968194, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1f1f86a3d6f7579aecebfd8e1c8a3bfe?s=256&d=identicon&r=PG', 'display_name': 'Ayesh Qumhieh', 'link': 'https://stackoverflow.com/users/968194/ayesh-qumhieh'}",True,1289,1,1,1337694504,1337694110,,10703280,CC BY-SA 3.0,https://stackoverflow.com/questions/10703280/switch-from-nmake-into-mingw-using-cygwin,Switch from Nmake into MinGW using cygwin,10703401.0,,,,,
1347,"['c', 'file']","{'account_id': 1116615, 'reputation': 11122, 'user_id': 1105805, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7a694594978a256520ac4d5b938aea5b?s=256&d=identicon&r=PG', 'display_name': 'Rasmi Ranjan Nayak', 'link': 'https://stackoverflow.com/users/1105805/rasmi-ranjan-nayak'}",True,70,2,0,1337693343,1337692106,,10702666,CC BY-SA 3.0,https://stackoverflow.com/questions/10702666/why-the-output-the-program-is-something-different,Why the output the program is something different?,10702917.0,,,,,
1348,['c'],"{'account_id': 1228201, 'reputation': 2876, 'user_id': 1193350, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/585e008945adc54ef63ac2c4116eeaa6?s=256&d=identicon&r=PG', 'display_name': 'the_naive', 'link': 'https://stackoverflow.com/users/1193350/the-naive'}",True,3718,3,1,1337693022,1337691973,1337693022.0,10702636,CC BY-SA 3.0,https://stackoverflow.com/questions/10702636/parsing-hexadecimal-numbers-into-array,Parsing hexadecimal numbers into array,10702951.0,,,,,
1349,"['c', 'windows', 'winapi']","{'account_id': 1001723, 'reputation': 250, 'user_id': 1016426, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/198f944dabd8d905ed4f132baaa8888f?s=256&d=identicon&r=PG', 'display_name': 'lerosQ', 'link': 'https://stackoverflow.com/users/1016426/lerosq'}",True,2537,1,8,1337691977,1337194345,1337691977.0,10624817,CC BY-SA 3.0,https://stackoverflow.com/questions/10624817/findfirstfile-returns-access-denied,FindFirstFile returns access denied,10626421.0,,,,,
1350,"['c', 'if-statement', 'for-loop', 'timer', '8051']","{'account_id': 1455799, 'reputation': 67, 'user_id': 1371392, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9510088bfb89069b52adbff661b34e94?s=256&d=identicon&r=PG', 'display_name': 'xrainxfallx', 'link': 'https://stackoverflow.com/users/1371392/xrainxfallx'}",True,390,1,1,1337691616,1337586857,,10681370,CC BY-SA 3.0,https://stackoverflow.com/questions/10681370/is-it-possible-to-store-timer-value-into-a-variable,Is it possible to store timer value into a variable?,10681688.0,,,,,
1351,"['c', 'linux', 'udp', 'udpclient']","{'account_id': 1208475, 'reputation': 1344, 'user_id': 1177483, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bc22ff8b675050b342e9566b6e246b9d?s=256&d=identicon&r=PG', 'display_name': 'Yuvi', 'link': 'https://stackoverflow.com/users/1177483/yuvi'}",True,1616,2,2,1337690383,1337681750,,10700042,CC BY-SA 3.0,https://stackoverflow.com/questions/10700042/how-to-reduce-message-dropping-in-udp-socket-communication-using-only-single-po,"How to reduce message dropping in UDP socket communication, using only single port?",,,,,,
1352,"['objective-c', 'c', 'string', 'cocoa', 'character-encoding']","{'account_id': 1441556, 'reputation': 351, 'user_id': 1361559, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e7030f75cb0621fd01bea4ef3e3fc2fe?s=256&d=identicon&r=PG', 'display_name': 'meh', 'link': 'https://stackoverflow.com/users/1361559/meh'}",True,735,3,3,1337688108,1337637424,1337638082.0,10693219,CC BY-SA 3.0,https://stackoverflow.com/questions/10693219/a-weird-c-string-and-nsstring-comparison-issue,A weird C string and NSString comparison issue,10693729.0,,,,,
1353,"['c++', 'c', 'opencv']","{'account_id': 559011, 'reputation': 277, 'user_id': 921385, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/465f4b76ffa7cac057b87849c27d75c2?s=256&d=identicon&r=PG', 'display_name': 'surya', 'link': 'https://stackoverflow.com/users/921385/surya'}",False,234,1,0,1337687912,1337675612,,10698467,CC BY-SA 3.0,https://stackoverflow.com/questions/10698467/how-to-use-opencv2-3-headerfiles-in-opencv2-1,how to use opencv2.3 headerfiles in opencv2.1,,,,,,
1354,"['c', 'gcc', 'linker', 'linker-scripts']","{'account_id': 337445, 'reputation': 3414, 'user_id': 665720, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/524a6a37be732a09e443876fbbbbd725?s=256&d=identicon&r=PG', 'display_name': 'vjain27', 'link': 'https://stackoverflow.com/users/665720/vjain27'}",True,1150,1,3,1337687084,1337113369,1337121494.0,10608323,CC BY-SA 3.0,https://stackoverflow.com/questions/10608323/location-counter-in-linker-script,location counter in linker script,,,,,,
1355,"['c', 'search', 'matrix']","{'account_id': 1244400, 'reputation': 1011, 'user_id': 1206152, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/Fo7tJ.jpg?s=256&g=1', 'display_name': 'Snehasish', 'link': 'https://stackoverflow.com/users/1206152/snehasish'}",True,1913,4,1,1337684881,1337323581,1337323865.0,10647950,CC BY-SA 3.0,https://stackoverflow.com/questions/10647950/searching-a-particular-word-in-a-matrix-of-characters,Searching a particular word in a matrix of characters,10652437.0,,,,,
1356,"['c', 'fork', 'stdout', 'buffering', 'io-redirection']","{'account_id': 207404, 'reputation': 26611, 'user_id': 457237, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/34f7425ea0a472d1493230c28204010a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pavan Manjunath', 'link': 'https://stackoverflow.com/users/457237/pavan-manjunath'}",True,3416,4,6,1337684734,1337682423,1337684734.0,10700192,,https://stackoverflow.com/questions/10700192/statement-before-fork-printing-twice,Statement before fork() printing twice,10700259.0,,1401452855.0,Duplicate,,
1357,"['c', 'opencv']","{'account_id': 1353831, 'reputation': 453, 'user_id': 1292644, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4aad426e4f52329b4218295850e201ca?s=256&d=identicon&r=PG', 'display_name': 'edsonlp1', 'link': 'https://stackoverflow.com/users/1292644/edsonlp1'}",True,2329,1,0,1337682993,1337681861,,10700069,CC BY-SA 3.0,https://stackoverflow.com/questions/10700069/measuring-amount-of-light-using-opencv,Measuring amount of light using OpenCV?,,,,,,
1358,"['android', 'c++', 'c', 'gcc', 'dalvik']","{'account_id': 115727, 'reputation': 5313, 'user_id': 303726, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/M8neB.jpg?s=256&g=1', 'display_name': 'Julio Guerra', 'link': 'https://stackoverflow.com/users/303726/julio-guerra'}",True,537,1,13,1337681914,1337678831,1337680334.0,10699287,CC BY-SA 3.0,https://stackoverflow.com/questions/10699287/benefits-of-compiling-c-code-with-gccs-c-front-end,Benefits of compiling C code with gcc&#39;s C++ front-end,10699556.0,,,,,
1359,"['c', 'web-scraping', 'libcurl', 'password-protection', 'http-authentication']","{'account_id': 224340, 'reputation': 96, 'user_id': 484091, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0a27535e2d78a47bbcd991caa769fce2?s=256&d=identicon&r=PG', 'display_name': 'Manoj Solanki', 'link': 'https://stackoverflow.com/users/484091/manoj-solanki'}",False,592,1,0,1337681548,1337680966,,10699813,CC BY-SA 3.0,https://stackoverflow.com/questions/10699813/accessing-password-protected-news-sites-with-valid-password-through-c-libcurl,Accessing password-protected news sites with valid password through c / libcurl,,,,,,
1360,"['c', 'gtk', 'pango']","{'account_id': 539830, 'reputation': 3018, 'user_id': 907810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/fe37def808ad500c8cd4c3212fed156a?s=256&d=identicon&r=PG', 'display_name': 'user907810', 'link': 'https://stackoverflow.com/users/907810/user907810'}",True,9286,1,1,1337681254,1337678861,,10699294,CC BY-SA 3.0,https://stackoverflow.com/questions/10699294/change-text-color-of-label-in-gtk-in-c,Change text color of label in GTK in C,10699902.0,,,,,
1361,"['c', 'algorithm', 'sorting']","{'account_id': 1036857, 'reputation': 43, 'user_id': 1043884, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e033237096f7fa175206613b1cbba504?s=256&d=identicon&r=PG', 'display_name': 'user1043884', 'link': 'https://stackoverflow.com/users/1043884/user1043884'}",True,3249,1,2,1337681166,1337677707,1337681166.0,10698978,CC BY-SA 3.0,https://stackoverflow.com/questions/10698978/quicksort-returning-unsorted-middle-median-element,Quicksort returning unsorted middle/median element?,10699371.0,,,,,
1362,"['c', 'file', 'fopen']","{'account_id': 1228787, 'reputation': 43, 'user_id': 1193803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37cdbac24463dc4d4af34237cd40f316?s=256&d=identicon&r=PG', 'display_name': 'user1193803', 'link': 'https://stackoverflow.com/users/1193803/user1193803'}",True,247,4,0,1337677196,1337676264,,10698610,CC BY-SA 3.0,https://stackoverflow.com/questions/10698610/cannot-run-this-program-on-cmd-exe,cannot run this program on cmd.exe,10698707.0,,,,,
1363,"['c', 'string', 'do-while']","{'account_id': 1506354, 'reputation': 2076, 'user_id': 1409641, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/ed5d7899615902ac45a267d474013aa0?s=256&d=identicon&r=PG', 'display_name': 'Lc0rE', 'link': 'https://stackoverflow.com/users/1409641/lc0re'}",True,89,2,0,1337676330,1337673562,,10698033,CC BY-SA 3.0,https://stackoverflow.com/questions/10698033/issue-on-a-do-while-form-in-strings,Issue on a do-while form in Strings,,,,,,
1364,['c'],"{'account_id': 151627, 'reputation': 6497, 'user_id': 365630, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/1bwkd.jpg?s=256&g=1', 'display_name': 'siannone', 'link': 'https://stackoverflow.com/users/365630/siannone'}",True,140,1,1,1337675067,1337636739,1337675067.0,10693090,CC BY-SA 3.0,https://stackoverflow.com/questions/10693090/c-segmentation-fault,C - Segmentation fault,10693197.0,,,,,
1365,"['c', 'windows', 'parallel-port']","{'account_id': 1308925, 'reputation': 1054, 'user_id': 1257349, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/ab33efa9ebe6a1658a00ddf92d6ac5bf?s=256&d=identicon&r=PG', 'display_name': 'meijuh', 'link': 'https://stackoverflow.com/users/1257349/meijuh'}",True,1616,3,1,1337674498,1337591484,,10682407,CC BY-SA 3.0,https://stackoverflow.com/questions/10682407/porting-a-simple-c-program-from-linux-to-windows,Porting a simple c program from linux to windows,10698228.0,,,,,
1366,"['java', 'c++', 'c', 'variables', 'clr']","{'account_id': 1360217, 'reputation': 593, 'user_id': 1355807, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/0472b30fe50f02779b1486eac119cf6e?s=256&d=identicon&r=PG', 'display_name': 'nishantv', 'link': 'https://stackoverflow.com/users/1355807/nishantv'}",True,2174,7,1,1337673487,1337664397,1337665140.0,10696145,CC BY-SA 3.0,https://stackoverflow.com/questions/10696145/can-the-address-of-variable-change-during-execution,Can the address of variable change during execution?,10696389.0,,,,,
1367,"['c', 'loops', 'copy', 'scandir']","{'account_id': 1483145, 'reputation': 4100, 'user_id': 1392008, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/d74db815529648603473edb6319dcf6c?s=256&d=identicon&r=PG', 'display_name': 'Andrea', 'link': 'https://stackoverflow.com/users/1392008/andrea'}",True,205,1,4,1337672438,1337638144,1337652061.0,10693329,CC BY-SA 3.0,https://stackoverflow.com/questions/10693329/open-every-file-but-not-links-to-other-directories-when-using-scandir,Open every file but not links to other directories when using scandir(),10697788.0,,,,,
1368,"['c', 'jpeg', 'wireless']","{'account_id': 1505814, 'reputation': 1, 'user_id': 1409199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8eae8f24fd1ec1dd4e4b07d62ea761e?s=256&d=identicon&r=PG', 'display_name': 'user1409199', 'link': 'https://stackoverflow.com/users/1409199/user1409199'}",True,268,1,0,1337670591,1337656792,,10695309,CC BY-SA 3.0,https://stackoverflow.com/questions/10695309/jpeg-wireless-transfer-with-fwrite-need-to-handle-lost-packets,Jpeg wireless transfer with fwrite(); Need to handle lost packets,,,,,,
1369,"['c', 'embedded']","{'account_id': 1503108, 'reputation': 158, 'user_id': 1407110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c93908139827bacf89ac7811b0c67f01?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vicky', 'link': 'https://stackoverflow.com/users/1407110/vicky'}",True,950,4,1,1337669121,1337584444,1337593532.0,10680896,CC BY-SA 3.0,https://stackoverflow.com/questions/10680896/watchdog-fires-on-high-interrupt-rate,Watchdog fires on high interrupt rate,,,,,,
1370,"['c++', 'c', 'set']","{'account_id': 433412, 'reputation': 1408, 'user_id': 818713, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/93a3764b2f401fa0a81decc705d0cf64?s=256&d=identicon&r=PG', 'display_name': 'Oceanic', 'link': 'https://stackoverflow.com/users/818713/oceanic'}",True,320,1,5,1337669092,1337668759,,10696966,CC BY-SA 3.0,https://stackoverflow.com/questions/10696966/evaluating-set-expressions,Evaluating set expressions,10697035.0,,,,,
1371,"['c', 'arrays', 'malloc', 'free']","{'account_id': 175815, 'reputation': 6511, 'user_id': 406110, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a57a0ccb5037ca7e12dd29206eee0d00?s=256&d=identicon&r=PG', 'display_name': 'richardaum', 'link': 'https://stackoverflow.com/users/406110/richardaum'}",True,5228,3,1,1337667801,1337665982,,10696413,CC BY-SA 3.0,https://stackoverflow.com/questions/10696413/freeing-the-memory-arrays-of-structures-in-c,Freeing the memory arrays of structures in C,10696425.0,,,,,
1372,"['c', 'dbus']","{'account_id': 1496603, 'reputation': 53, 'user_id': 1402382, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BtIpr.jpg?s=256&g=1', 'display_name': 'wang', 'link': 'https://stackoverflow.com/users/1402382/wang'}",False,709,1,0,1337667689,1337311514,1337590515.0,10646314,CC BY-SA 3.0,https://stackoverflow.com/questions/10646314/failed-to-connect-dbus-signal-based-on-dbusgproxy,Failed to connect dbus signal based on DBusGProxy,,,,,,
1373,['c'],"{'account_id': 1325653, 'reputation': 147, 'user_id': 1270510, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3e93c178edf6f4c145361a8df537247c?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/1270510/sam'}",True,530,2,0,1337665562,1337664532,,10696169,CC BY-SA 3.0,https://stackoverflow.com/questions/10696169/error-v-contents30-is-used-uninitialized-in-this-function,error: v.contents[30] is used uninitialized in this function,10696340.0,,,,,
1374,"['c', 'file-io']","{'account_id': 1188388, 'reputation': 2772, 'user_id': 1161841, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b016112ac884bd73c84f97ed10acb613?s=256&d=identicon&r=PG', 'display_name': 'lacrosse1991', 'link': 'https://stackoverflow.com/users/1161841/lacrosse1991'}",True,132,2,0,1337658901,1337654377,,10695088,CC BY-SA 3.0,https://stackoverflow.com/questions/10695088/how-can-i-search-for-a-file-using-c,how can I search for a file using C,,,,,,
1375,['c'],"{'account_id': 1504646, 'reputation': 11127, 'user_id': 1408347, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/7mD3y.jpg?s=256&g=1', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/1408347/brian'}",True,4508,2,1,1337657161,1337621229,1337657161.0,10689737,CC BY-SA 3.0,https://stackoverflow.com/questions/10689737/read-functions-return-value-and-the-length-of-the-buffer-are-not-the-same-c-la,"read function&#39;s return value and the length of the buffer are not the same, C language, ubuntu 12.04",10689774.0,,,,,
1376,"['c', 'optimization', 'memory']","{'account_id': 71299, 'reputation': 49371, 'user_id': 206328, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e002d9aebb899c1d4ed3ca5bb7d61704?s=256&d=identicon&r=PG', 'display_name': 'Anycorn', 'link': 'https://stackoverflow.com/users/206328/anycorn'}",True,260,3,6,1337652984,1337641519,1337641939.0,10693753,CC BY-SA 3.0,https://stackoverflow.com/questions/10693753/memory-allocator-suggestion,Memory allocator suggestion,10694067.0,,,,,
