,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
1243,"['c', 'multithreading']","{'account_id': 18877945, 'reputation': 3, 'user_id': 14977618, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2714278608813492/picture?type=large', 'display_name': 'Yosi Mamo', 'link': 'https://stackoverflow.com/users/14977618/yosi-mamo'}",True,76,2,-1,1621017423,1621011650,67538204,CC BY-SA 4.0,https://stackoverflow.com/questions/67538204/why-when-i-use-a-mutex-variable-it-didnt-lock-the-code-correctly-anytime-the-f,Why when I use a mutex variable it didn&#39;t lock the code correctly? anytime the function return me a different answers,1621016916.0,67539421.0,,,,
1244,"['c', 'pipe', 'fork', 'dup2']","{'account_id': 17869271, 'reputation': 27, 'user_id': 12980934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/481163bdeee7f3b20ab1433ec07d84f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shyvert', 'link': 'https://stackoverflow.com/users/12980934/shyvert'}",True,409,2,1,1621014912,1620929115,67524073,CC BY-SA 4.0,https://stackoverflow.com/questions/67524073/how-to-use-pipe-and-dup2-in-c,How to use pipe and dup2 in c,1620930647.0,67529069.0,,,,
1245,"['c++', 'c', 'gcc', 'compilation', 'toolchain']","{'account_id': 239034, 'reputation': 38704, 'user_id': 508343, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c7fe4b419ef78796ae89e40665c4394b?s=256&d=identicon&r=PG', 'display_name': 'xmllmx', 'link': 'https://stackoverflow.com/users/508343/xmllmx'}",False,67,0,3,1621014063,1621014063,67538738,CC BY-SA 4.0,https://stackoverflow.com/questions/67538738/is-a-weak-symbol-guaranteed-to-be-zero-initialized-if-its-not-resolved-at-link,Is a weak symbol guaranteed to be zero-initialized if it&#39;s not resolved at link time,,,,,,
1246,"['c', 'regex', 'list', 'struct']","{'user_type': 'does_not_exist', 'display_name': 'user15199447'}",True,74,1,1,1621013551,1620931691,67524596,CC BY-SA 4.0,https://stackoverflow.com/questions/67524596/segmentation-faultcore-dumped-with-a-regex-and-struct-list,Segmentation fault(core dumped) with a regex and struct list,1620968947.0,67538611.0,,,,
1247,"['c', 'linux', 'permissions', 'posix', 'mkdir']","{'account_id': 19185085, 'reputation': 13, 'user_id': 14016031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb8b598f6b1b2625acfcf968b43aeb29?s=256&d=identicon&r=PG&f=1', 'display_name': 'seanajohn', 'link': 'https://stackoverflow.com/users/14016031/seanajohn'}",True,248,1,1,1621012684,1621008486,67537438,CC BY-SA 4.0,https://stackoverflow.com/questions/67537438/c-program-to-mkdir-in-posix-shared-memory-missing-permissions,C program to mkdir in POSIX shared memory missing permissions,1621008733.0,67538346.0,,,,
1248,['c'],"{'account_id': 18028119, 'reputation': 54, 'user_id': 13103524, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-8TR6a_6-SHM/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDycU7whWfrrImMFZHeFnMND5xF3g/photo.jpg?sz=256', 'display_name': 'Bhavika Ramesh', 'link': 'https://stackoverflow.com/users/13103524/bhavika-ramesh'}",True,38,1,1,1621011840,1621011479,67538158,CC BY-SA 4.0,https://stackoverflow.com/questions/67538158/how-to-remove-the-extra-zeros-from-the-output,How to remove the extra zeros from the output?,1621011737.0,67538239.0,,,,
1249,"['c', 'concatenation']","{'account_id': 21085541, 'reputation': 17, 'user_id': 15498750, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba8f1a9cb86afbdf2a2e3d349bf7667c?s=256&d=identicon&r=PG&f=1', 'display_name': 'EmbeddedMaker', 'link': 'https://stackoverflow.com/users/15498750/embeddedmaker'}",True,108,1,0,1621011148,1621005846,67536833,CC BY-SA 4.0,https://stackoverflow.com/questions/67536833/how-can-i-concatenate-a-string-and-a-variable-which-is-types-of-int,How can I concatenate a string and a variable which is types of int?,,67538085.0,,,,
1250,"['c', 'character-encoding', 'utf']","{'account_id': 21599127, 'reputation': 9, 'user_id': 15927584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce5aa7673757b8f3ce26f33c250c0def?s=256&d=identicon&r=PG&f=1', 'display_name': 'deniz', 'link': 'https://stackoverflow.com/users/15927584/deniz'}",False,267,0,0,1621009595,1621008966,67537560,CC BY-SA 4.0,https://stackoverflow.com/questions/67537560/converting-utf-8-to-utf-16-in-c,Converting UTF-8 to UTF-16 in C,1621009595.0,,,,,
1251,"['c', 'string', 'malloc', 'realloc', 'double-pointer']","{'account_id': 21223693, 'reputation': 231, 'user_id': 15609738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8edf9613bd09903d76b67584bed6697?s=256&d=identicon&r=PG&f=1', 'display_name': 'Darke', 'link': 'https://stackoverflow.com/users/15609738/darke'}",True,68,2,0,1621009311,1620957358,67528154,CC BY-SA 4.0,https://stackoverflow.com/questions/67528154/crashing-when-using-free-in-the-incorrect-way,Crashing when using free in the incorrect way,1621009311.0,67528244.0,,,,
1252,"['c', 'while-loop']","{'account_id': 21597882, 'reputation': 1, 'user_id': 15926528, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi5MM4rg_1fyQTkGDYTEdyJoJsivMDVOBwJ95udZA=k-s256', 'display_name': 'Saiteja Nagishetty', 'link': 'https://stackoverflow.com/users/15926528/saiteja-nagishetty'}",True,191,2,0,1621008879,1621000680,67535601,,https://stackoverflow.com/questions/67535601/how-do-i-print-number-of-square-integers-between-2-given-integers-c-program,How do I print Number of Square Integers between 2 given integers? [ C program],,,,1621062628.0,Needs details or clarity,
1253,"['c', 'realloc', 'null-pointer']","{'account_id': 20956886, 'reputation': 11, 'user_id': 15397142, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1382788462062948/picture?type=large', 'display_name': 'overkill', 'link': 'https://stackoverflow.com/users/15397142/overkill'}",True,260,1,0,1621007942,1621007150,67537140,,https://stackoverflow.com/questions/67537140/using-realloc-with-a-null-pointer,using realloc with a NULL pointer,1621007942.0,,,1621010697.0,Duplicate,
1254,"['c', 'data-structures']","{'account_id': 17662097, 'reputation': 47, 'user_id': 12820344, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1054281834907908/picture?type=large', 'display_name': 'Cường Đặng Cao', 'link': 'https://stackoverflow.com/users/12820344/c%c6%b0%e1%bb%9dng-%c4%90%e1%ba%b7ng-cao'}",False,97,0,0,1621006978,1621006439,67536970,CC BY-SA 4.0,https://stackoverflow.com/questions/67536970/mechanism-of-malloc-and-free,Mechanism of malloc and free,1621006978.0,,,,,
1255,"['c', 'indexing', 'text', 'bigdata']","{'user_type': 'does_not_exist', 'display_name': 'user13845326'}",True,74,1,0,1621004664,1620955778,67528007,CC BY-SA 4.0,https://stackoverflow.com/questions/67528007/how-to-get-a-specific-line-on-a-text-file-directly-in-c-without-iterating-line,How to get a specific line on a text file directly in C? (without iterating line-by-line),,,,,,
1256,"['c', 'argv', 'qsort']","{'user_type': 'does_not_exist', 'display_name': 'user15920241'}",True,118,2,2,1621004550,1620944103,67526854,CC BY-SA 4.0,https://stackoverflow.com/questions/67526854/const-qualifier-in-qsort-compare-function,const qualifier in qsort compare function,,,,,,
1257,"['c', 'sqlite', 'ftp']","{'account_id': 9735731, 'reputation': 31, 'user_id': 7219026, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Oj1qIF-6sqM/AAAAAAAAAAI/AAAAAAAAAAs/Lb3nHQWvLkk/photo.jpg?sz=256', 'display_name': 'Tseng Fansgou', 'link': 'https://stackoverflow.com/users/7219026/tseng-fansgou'}",True,242,1,1,1621003755,1620998137,67534979,CC BY-SA 4.0,https://stackoverflow.com/questions/67534979/is-it-possible-for-sqlite-conncet-to-ftp-file,is it possible for SQLite conncet to ftp file?,,67536346.0,,,,
1258,"['c', 'c99']","{'account_id': 21596713, 'reputation': 7, 'user_id': 15925555, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffd5d4ce2c79399983ed2af7678129f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'goisak', 'link': 'https://stackoverflow.com/users/15925555/goisak'}",True,98,2,0,1621002459,1620999244,67535248,CC BY-SA 4.0,https://stackoverflow.com/questions/67535248/efficient-memory-allocation-and-freeing-question,Efficient Memory allocation and freeing question,1621000898.0,67535607.0,,,,
1259,"['c++', 'c']","{'account_id': 1585976, 'reputation': 12998, 'user_id': 1470327, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/bbfda31206a98c9fc947cec762db13e5?s=256&d=identicon&r=PG', 'display_name': 'bas', 'link': 'https://stackoverflow.com/users/1470327/bas'}",True,108,1,0,1621001703,1620920878,67522227,CC BY-SA 4.0,https://stackoverflow.com/questions/67522227/call-c-function-from-c-header-file-gives-linker-error,Call C++ function from (C) header file gives linker error,1620927762.0,67522279.0,,,,
1260,"['c', 'segmentation-fault', 'malloc']","{'account_id': 9767678, 'reputation': 125, 'user_id': 7240603, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/vUonh.jpg?s=256&g=1', 'display_name': 'pulsar_hh', 'link': 'https://stackoverflow.com/users/7240603/pulsar-hh'}",True,54,1,0,1621000797,1620998641,67535108,CC BY-SA 4.0,https://stackoverflow.com/questions/67535108/segmentation-fault-core-dumped-when-dynamically-allocating-a-2d-array,segmentation fault (core dumped) when dynamically allocating a 2d array,1621000797.0,,,,,
1261,"['c', 'pointers', 'linked-list']","{'account_id': 21592344, 'reputation': 11, 'user_id': 15921737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9266b5e2d6bd39056507477daf29cbbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad_Abdullah', 'link': 'https://stackoverflow.com/users/15921737/muhammad-abdullah'}",True,84,2,1,1621000613,1620961977,67528642,CC BY-SA 4.0,https://stackoverflow.com/questions/67528642/link-list-insert-node-pass-by-reference-vs-pass-by-pointer,link list insert node pass by reference vs pass by pointer,1620984040.0,,,,,
1262,"['c', 'multithreading', 'scheduling']","{'account_id': 20720049, 'reputation': 13, 'user_id': 15214658, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BIK7B9iCuOc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclhStGS8zjuNbGBqbdELhZgmuOtbg/s96-c/photo.jpg?sz=256', 'display_name': 'TM9656', 'link': 'https://stackoverflow.com/users/15214658/tm9656'}",False,62,0,0,1621000250,1620693732,67479193,CC BY-SA 4.0,https://stackoverflow.com/questions/67479193/shell-aborts-while-using-threads-in-c,Shell aborts while using threads in C,1621000250.0,,,,,
1263,"['c', 'cs50']","{'account_id': 21457614, 'reputation': 43, 'user_id': 15808977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ee5a914095187bb08e9a10516b86ef5?s=256&d=identicon&r=PG&f=1', 'display_name': 'bearfist', 'link': 'https://stackoverflow.com/users/15808977/bearfist'}",True,54,1,-1,1620999407,1620829087,67505465,,https://stackoverflow.com/questions/67505465/turning-an-element-in-array-to-a-specific-integer-in-c,turning an element in array to a specific integer in C,,67506386.0,,1620846054.0,Needs details or clarity,
1264,"['c', 'opengl', 'freeglut']","{'account_id': 21112215, 'reputation': 3, 'user_id': 15519947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3268dcbf7682a7665f533d8660703827?s=256&d=identicon&r=PG&f=1', 'display_name': 'SweetLaw', 'link': 'https://stackoverflow.com/users/15519947/sweetlaw'}",False,113,0,0,1620998776,1620998729,67535132,CC BY-SA 4.0,https://stackoverflow.com/questions/67535132/opengl-3d-helicopter-in-c-keyboard-movement-and-calculations,Opengl 3D helicopter in C keyboard movement and calculations,1620998776.0,,,,,
1265,"['c', 'datetime', 'time', 'epoch']","{'account_id': 6593480, 'reputation': 55, 'user_id': 5094006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/074bdf112e9b092e44f80d170adc5a61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gow.', 'link': 'https://stackoverflow.com/users/5094006/gow'}",False,262,1,0,1620998685,1620988921,67532995,CC BY-SA 4.0,https://stackoverflow.com/questions/67532995/how-to-calculate-tm-yday-given-tm-mday-and-tm-mon,How to calculate tm_yday given tm_mday and tm_mon?,1620991526.0,,,,,
1266,"['c', 'duplicates']","{'account_id': 21194841, 'reputation': 21, 'user_id': 15917897, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjyIESOrPuQDuH9CkADMr6r6ZF8UDwSZK8lFryDRw=k-s256', 'display_name': 'Kristofer', 'link': 'https://stackoverflow.com/users/15917897/kristofer'}",False,63,1,1,1620998638,1620920869,67522223,CC BY-SA 4.0,https://stackoverflow.com/questions/67522223/how-do-i-remove-doubled-items-from-an-array,How do I remove doubled items from an array?,1620998638.0,,,,,
1267,"['c', 'getopt']","{'account_id': 16879198, 'reputation': 578, 'user_id': 12424975, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBMfeWyN5BPvagrSIppYMVBtrR_IZqt6FEVRYssQA=k-s256', 'display_name': 'Samuele B.', 'link': 'https://stackoverflow.com/users/12424975/samuele-b'}",False,76,2,0,1620998175,1620901168,67517552,CC BY-SA 4.0,https://stackoverflow.com/questions/67517552/c-getopt-incorrectly-interprets-next-option-as-argument-for-previous-option,C - getopt incorrectly interprets next option as argument for previous option,,,,,,
1268,"['arrays', 'c', 'for-loop', 'tuples']","{'account_id': 21309566, 'reputation': 5, 'user_id': 15684190, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/274119364452553/picture?type=large', 'display_name': 'Aldo Ostreicher', 'link': 'https://stackoverflow.com/users/15684190/aldo-ostreicher'}",True,31,1,0,1620997076,1620996600,67534640,CC BY-SA 4.0,https://stackoverflow.com/questions/67534640/how-to-find-a-value-in-array-and-copy-it-to-another-one-in-c-language,How to find a value in array and copy it to another one in C language?,,67534753.0,,,,
1269,"['c', 'yacc', 'lex']","{'account_id': 10730386, 'reputation': 3, 'user_id': 7896665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/088ebfa070e2548d10103de480be8f95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Geoffery Crawford', 'link': 'https://stackoverflow.com/users/7896665/geoffery-crawford'}",True,61,1,0,1620996967,1620980239,67531149,CC BY-SA 4.0,https://stackoverflow.com/questions/67531149/yacc-parse-wont-finish-reduction-of-a-production,Yacc parse won&#39;t finish reduction of a production,1620989164.0,67531313.0,,,,
1270,['c'],"{'account_id': 5829441, 'reputation': 7748, 'user_id': 4594532, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8c82ffc0adbc73242e3b014f92eb7983?s=256&d=identicon&r=PG', 'display_name': 'Gnimuc', 'link': 'https://stackoverflow.com/users/4594532/gnimuc'}",True,102,1,1,1620995862,1620992592,67533765,CC BY-SA 4.0,https://stackoverflow.com/questions/67533765/is-it-a-good-code-style-to-cast-1-to-unsigned-int,Is it a good code style to cast `-1` to unsigned int?,,67533875.0,,,,
1271,"['c', 'while-loop', 'stdin', 'infinite-loop', 'eof']","{'account_id': 21564817, 'reputation': 31, 'user_id': 15898815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a60160815a9b07e32c998dea876332cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'MrLepoischiche', 'link': 'https://stackoverflow.com/users/15898815/mrlepoischiche'}",True,133,1,1,1620994321,1620753672,67491560,CC BY-SA 4.0,https://stackoverflow.com/questions/67491560/stuck-on-stdin-reading-until-c-or-eof-then-stdin-spam,"Stuck on stdin reading until ^C or EOF, then &quot;stdin spam&quot;",1620991330.0,67534151.0,,,,
1272,"['c', 'multithreading', 'pthreads']","{'account_id': 14599738, 'reputation': 31, 'user_id': 10544323, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-pFrt7aISKt8/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbBKDAu4ostONnWbe5_YRxNOOtN4Ww/mo/photo.jpg?sz=256', 'display_name': 'Altroz', 'link': 'https://stackoverflow.com/users/10544323/altroz'}",False,80,1,0,1620992289,1620987657,67532725,CC BY-SA 4.0,https://stackoverflow.com/questions/67532725/is-there-any-thread-safe-variable-for-pthreads-i-need-to-pass-data-from-one-thr,"Is there any thread safe variable for Pthreads, i need to pass data from one thread to other",1620992289.0,,,,,
1273,['c'],"{'account_id': 21578890, 'reputation': 1, 'user_id': 15910462, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25a528ef8ce67fabf64c328eea13b0cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kiko', 'link': 'https://stackoverflow.com/users/15910462/kiko'}",False,41,1,0,1620992185,1620989864,67533210,CC BY-SA 4.0,https://stackoverflow.com/questions/67533210/problem-in-a-function-that-removes-only-the-last-element-in-a-list-of-list,problem in a function that removes only the last element in a list of list,,,,,,
1274,"['arrays', 'c', 'loops', 'pointers']","{'account_id': 15707922, 'reputation': 7, 'user_id': 11334151, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bdDae.jpg?s=256&g=1', 'display_name': 'nisdsccd', 'link': 'https://stackoverflow.com/users/11334151/nisdsccd'}",False,49,0,0,1620990452,1620988613,67532927,CC BY-SA 4.0,https://stackoverflow.com/questions/67532927/invalid-type-argument-of-unary-in-c,invalid type argument of unary in c,1620990452.0,,,,,
1275,"['c', 'char', 'compare', 'extract', 'signed']","{'account_id': 21578910, 'reputation': 51, 'user_id': 15910478, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgyTznDfrB_CkR8OSYevBFamM237CSkPthHWfb1=k-s256', 'display_name': 'Sarah SARAH', 'link': 'https://stackoverflow.com/users/15910478/sarah-sarah'}",True,66,1,-2,1620989782,1620988913,67532994,CC BY-SA 4.0,https://stackoverflow.com/questions/67532994/how-to-extract-a-part-of-char-then-compare-it-with-another-variable-in-c,how to extract a part of char then compare it with another variable in C,,67533189.0,,,,
1276,"['c', 'double', 'memcpy']","{'account_id': 21572797, 'reputation': 1, 'user_id': 15924840, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghG9xGL5JIa9CwL7HS5ALQRPrFgkfiLc4ZJ4634w=k-s256', 'display_name': 'Эльмир Салихов', 'link': 'https://stackoverflow.com/users/15924840/%d0%ad%d0%bb%d1%8c%d0%bc%d0%b8%d1%80-%d0%a1%d0%b0%d0%bb%d0%b8%d1%85%d0%be%d0%b2'}",True,32,1,-1,1620989623,1620988158,67532832,CC BY-SA 4.0,https://stackoverflow.com/questions/67532832/why-does-float-output-632-at-the-end-y-1399109632-000000-while-double-does,"Why does float output 632 at the end? (Y = 1399109632.000000), while double does not change the number Y = 1399109568.000000",1620988194.0,,,,,
1277,"['c', 'keyboard', 'stdin']","{'account_id': 21595814, 'reputation': 1, 'user_id': 15924805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/422e0c0756d9d4941e2a4a6304d43034?s=256&d=identicon&r=PG&f=1', 'display_name': 'dbgarasiya', 'link': 'https://stackoverflow.com/users/15924805/dbgarasiya'}",False,91,0,0,1620988279,1620988279,67532862,CC BY-SA 4.0,https://stackoverflow.com/questions/67532862/how-can-we-read-two-character-from-keyboard-at-same-time-in-c-language,How can we read two character from keyboard at same time in c language,,,,,,
1278,"['arrays', 'c', 'output', 'syntax-error']","{'account_id': 19756968, 'reputation': 3, 'user_id': 14467034, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-4OZIND8i6qU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmiLKmsj5cXnGZcKrfw417lf7S48A/s96-c/photo.jpg?sz=256', 'display_name': 'Rabbit_KIm', 'link': 'https://stackoverflow.com/users/14467034/rabbit-kim'}",False,48,0,0,1620988119,1620985370,67532223,CC BY-SA 4.0,https://stackoverflow.com/questions/67532223/why-this-error-happens-while-showing-array-out-in-c,Why this error happens while showing array out in C?,1620987709.0,,,,,
1279,"['arrays', 'c', 'data-structures']","{'account_id': 17259154, 'reputation': 63, 'user_id': 12931988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb09ce1718c354d87f0544dab0cf44d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Udar', 'link': 'https://stackoverflow.com/users/12931988/udar'}",True,37,1,0,1620987487,1620982727,67531679,CC BY-SA 4.0,https://stackoverflow.com/questions/67531679/how-can-i-make-an-array-where-each-element-is-associated-with-2-other-values,How can I make an array where each element is associated with 2 other values?,,,,,,
1280,['c'],"{'account_id': 21592957, 'reputation': 1, 'user_id': 15922270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27acd7ff8b23a5211f51aa406d4db2d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'zzealsinnzx', 'link': 'https://stackoverflow.com/users/15922270/zzealsinnzx'}",False,91,1,0,1620987226,1620966074,67529028,CC BY-SA 4.0,https://stackoverflow.com/questions/67529028/sum-all-the-even-numbers-in-a-array,Sum all the even numbers in a array,1620966459.0,,,,,
1281,"['c', 'visual-studio-code']","{'account_id': 19819833, 'reputation': 1, 'user_id': 14516680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2OtIJ.png?s=256&g=1', 'display_name': 'ellizonn', 'link': 'https://stackoverflow.com/users/14516680/ellizonn'}",False,108,0,0,1620986832,1620985572,67532261,CC BY-SA 4.0,https://stackoverflow.com/questions/67532261/how-to-enable-ide-emitted-warnings-for-unused-variables-in-c-in-vscode,How to enable IDE-emitted warnings for unused variables in C in VSCode?,1620986832.0,,,,,
1282,"['c', 'pointers', 'struct']","{'account_id': 9286142, 'reputation': 95, 'user_id': 6895966, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3-g0Wb6BZl4/AAAAAAAAAAI/AAAAAAAAAxU/6CRbb_u73Uo/photo.jpg?sz=256', 'display_name': 'Peersky', 'link': 'https://stackoverflow.com/users/6895966/peersky'}",False,41,0,0,1620984768,1620984279,67531991,CC BY-SA 4.0,https://stackoverflow.com/questions/67531991/what-is-use-of-redefining-structure-that-was-passed-as-an-argument-in-c,What is use of redefining structure that was passed as an argument in C?,1620984768.0,,,,,
1283,['c'],"{'account_id': 19913063, 'reputation': 49, 'user_id': 14590699, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgLfaJgKtTSMQ40jIIiHR2lGeZML8EFsFYar-gR=k-s256', 'display_name': 'rinrin', 'link': 'https://stackoverflow.com/users/14590699/rinrin'}",True,38,1,-1,1620983766,1620901537,67517638,CC BY-SA 4.0,https://stackoverflow.com/questions/67517638/storing-long-integer-array-to-a-file,Storing Long Integer Array to a File,1620983766.0,,,,,
1284,"['c', 'pointers']","{'account_id': 20095568, 'reputation': 3, 'user_id': 14735183, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98f4934ed980ecc3601da8af9cf35c88?s=256&d=identicon&r=PG&f=1', 'display_name': 'majortobi', 'link': 'https://stackoverflow.com/users/14735183/majortobi'}",True,41,1,0,1620983487,1620983170,67531760,CC BY-SA 4.0,https://stackoverflow.com/questions/67531760/function-pointer-returning-behaviour,Function pointer returning behaviour,1620983487.0,67531818.0,,,,
1285,"['c', 'performance', 'compiler-optimization', 'processing-efficiency']","{'account_id': 16797703, 'reputation': 142, 'user_id': 12143823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08a2132ed617a5a48c1667f858872f0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Satyam Dwivedi', 'link': 'https://stackoverflow.com/users/12143823/satyam-dwivedi'}",False,315,0,2,1620983110,1620983110,67531749,CC BY-SA 4.0,https://stackoverflow.com/questions/67531749/performance-difference-between-declaring-a-variable-inside-a-loop-and-outside-th,performance difference between declaring a variable inside a loop and outside the loop in C language,,,,,,
1286,['c'],"{'account_id': 20995687, 'reputation': 35, 'user_id': 15427573, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GglUNafATX6J5W_u3bdjVsLVZOyhpfRHcYaXFghfA=k-s256', 'display_name': 'Alexandros Gkainta', 'link': 'https://stackoverflow.com/users/15427573/alexandros-gkainta'}",False,49,0,0,1620982833,1620982673,67531665,CC BY-SA 4.0,https://stackoverflow.com/questions/67531665/how-can-i-call-a-file-in-a-function-in-c,How can i call a file in a function in c,1620982833.0,,,,,
1287,"['c', 'colors', 'printf', 'global-variables', 'stdio']","{'account_id': 19762745, 'reputation': 21, 'user_id': 14471464, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_Ku-4yMdir0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm-OSPl1LDOr9AFd8Mohepsv5X_cA/s96-c/photo.jpg?sz=256', 'display_name': 'Maximilian', 'link': 'https://stackoverflow.com/users/14471464/maximilian'}",False,76,2,0,1620981716,1620978950,67530876,CC BY-SA 4.0,https://stackoverflow.com/questions/67530876/global-variables-having-the-wrong-value-associated-with-them,Global Variables having the wrong value associated with them,1620979662.0,,,,,
1288,"['c', 'visual-studio']","{'account_id': 21333683, 'reputation': 59, 'user_id': 15705197, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-inKxndfcA1s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm7xt0EJO85UZ-PYwEFb6qqe-wTdQ/s96-c/photo.jpg?sz=256', 'display_name': 'ontheshore', 'link': 'https://stackoverflow.com/users/15705197/ontheshore'}",False,136,0,0,1620981650,1620980034,67531106,CC BY-SA 4.0,https://stackoverflow.com/questions/67531106/set-platform-to-win32-for-compiling-a-c-code-from-command-line-in-visual-studio,Set platform to WIN32 for compiling a C code from command line in visual studio 2019,1620981650.0,,,,,
1289,"['c', 'visual-studio-code', 'linker', 'extern', 'modifier']","{'account_id': 21594937, 'reputation': 1, 'user_id': 15924041, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01b0c81f94e22775b014501dad1c4fa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'D3N2', 'link': 'https://stackoverflow.com/users/15924041/d3n2'}",True,106,1,0,1620981603,1620980432,67531190,CC BY-SA 4.0,https://stackoverflow.com/questions/67531190/how-to-solve-undefined-reference-error,How to solve &quot;undefined reference error&quot;?,,67531426.0,,,,
1290,"['c++', 'c', 'windows', 'winapi', 'privileges']","{'account_id': 97447, 'reputation': 17708, 'user_id': 264325, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/q8UVK.jpg?s=256&g=1', 'display_name': 'Ajay', 'link': 'https://stackoverflow.com/users/264325/ajay'}",False,196,0,0,1620981333,1620930335,67524313,CC BY-SA 4.0,https://stackoverflow.com/questions/67524313/run-process-as-with-default-privileges-of-current-localsystem-user,Run process as with default privileges of current (LocalSystem) user,,,,,,
1291,"['arrays', 'c']","{'account_id': 9335621, 'reputation': 184, 'user_id': 6929908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fab76b7bc9d0d7244140750a99ac534d?s=256&d=identicon&r=PG&f=1', 'display_name': 'dustin2022', 'link': 'https://stackoverflow.com/users/6929908/dustin2022'}",False,172,1,0,1620980955,1620978439,67530778,CC BY-SA 4.0,https://stackoverflow.com/questions/67530778/dereference-4-bytes-pointer-to-1-byte-array,Dereference 4 bytes pointer to 1 byte array,,,,,,
