,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
864,['c'],"{'account_id': 451692, 'reputation': 1943, 'user_id': 847717, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/3431f3fcbb22d05a08100acfc4520131?s=256&d=identicon&r=PG', 'display_name': 'haris', 'link': 'https://stackoverflow.com/users/847717/haris'}",True,132,11264726.0,2,1,1340990041,1340984009,1340984106.0,11264709,CC BY-SA 3.0,https://stackoverflow.com/questions/11264709/whitespace-counting-program-gives-incorrect-output,Whitespace counting program gives incorrect output,,,,,
865,"['c', 'ubuntu-10.10']","{'account_id': 1452843, 'reputation': 1302, 'user_id': 1369241, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/JVvjE.jpg?s=256&g=1', 'display_name': 'akaHuman', 'link': 'https://stackoverflow.com/users/1369241/akahuman'}",True,2119,11258199.0,2,1,1340989651,1340954740,,11257742,CC BY-SA 3.0,https://stackoverflow.com/questions/11257742/problems-with-compiling-c-program-on-ubuntu,Problems with Compiling C program on Ubuntu,,,,,
866,"['c', 'memory', 'lua', 'widestring']","{'account_id': 1611777, 'reputation': 11, 'user_id': 1490493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a77ac841a6ab7ac2159d03f7d18c6d9?s=256&d=identicon&r=PG', 'display_name': 'Stanley Wu', 'link': 'https://stackoverflow.com/users/1490493/stanley-wu'}",False,318,,1,1,1340988127,1340953856,1340966054.0,11257558,CC BY-SA 3.0,https://stackoverflow.com/questions/11257558/program-crashes-as-soon-as-i-use-widestring-in-c,Program crashes as soon as I use widestring in C++,,,,,
867,"['c++', 'c', 'visual-c++', 'char', 'tchar']","{'account_id': 225193, 'reputation': 3651, 'user_id': 485539, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/d10de06616c8f4661387c74a4a40ec22?s=256&d=identicon&r=PG', 'display_name': 'codeLover', 'link': 'https://stackoverflow.com/users/485539/codelover'}",True,1576,11265576.0,1,0,1340987378,1340987004,1495542472.0,11265498,CC BY-SA 3.0,https://stackoverflow.com/questions/11265498/store-numericals-in-tchar-array-into-an-integer-variable-in-vc-in-unicode-en,Store numericals in TCHAR array into an INTEGER variable in VC++. (in UNICODE environment),,,,,
868,"['c', 'fft', 'kissfft']","{'account_id': 1486574, 'reputation': 385, 'user_id': 1394717, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a1fe2b799e2559c990a2e0e777d9b637?s=256&d=identicon&r=PG', 'display_name': 'cmbryan', 'link': 'https://stackoverflow.com/users/1394717/cmbryan'}",True,1878,,3,0,1340983952,1339203778,,10957604,CC BY-SA 3.0,https://stackoverflow.com/questions/10957604/kissfft-forward-inverse-is-outputting-noise-why,"KissFFT forward / inverse is outputting noise, why?",,,,,
869,"['c', 'debugging', 'gdb']","{'account_id': 1384959, 'reputation': 7759, 'user_id': 1317240, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/298d6e052a2b0ea68e2e9c92146aa6cf?s=256&d=identicon&r=PG', 'display_name': 'Aman Deep Gautam', 'link': 'https://stackoverflow.com/users/1317240/aman-deep-gautam'}",True,2236,11264486.0,1,1,1340983227,1340980835,,11263851,CC BY-SA 3.0,https://stackoverflow.com/questions/11263851/debugging-multiple-files-with-gdb,Debugging multiple files with gdb,,,,,
870,"['c', 'multidimensional-array', 'cuda']","{'account_id': 1552019, 'reputation': 251, 'user_id': 1444199, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1d6468d55dc36b92d66947d07382b830?s=256&d=identicon&r=PG', 'display_name': 'diver_182', 'link': 'https://stackoverflow.com/users/1444199/diver-182'}",True,2814,11264454.0,1,2,1340983129,1340977426,,11262928,CC BY-SA 3.0,https://stackoverflow.com/questions/11262928/cuda-how-to-copy-host-data-to-3d-cuda-array-and-back,cuda: how to copy host data to 3D cuda array and back,,,,,
871,"['c', 'function']","{'account_id': 472199, 'reputation': 1699, 'user_id': 880530, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/09979eaaa6c8ee730735f1aa7ad3a7ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'polslinux', 'link': 'https://stackoverflow.com/users/880530/polslinux'}",True,131,11262176.0,4,0,1340983095,1340974119,,11262085,CC BY-SA 3.0,https://stackoverflow.com/questions/11262085/how-only-some-arguments-to-function-c,how only some arguments to function C,,,,,
872,"['c', 'macos', 'vi', 'std', 'ctags']","{'account_id': 87886, 'reputation': 4884, 'user_id': 243456, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/5tHId.png?s=256&g=1', 'display_name': 'Scruffers', 'link': 'https://stackoverflow.com/users/243456/scruffers'}",True,86,11264271.0,1,1,1340982482,1340982387,,11264242,CC BY-SA 3.0,https://stackoverflow.com/questions/11264242/source-for-std-lib-on-mac-os-x,Source for Std Lib on Mac OS X,,,,,
873,"['c', 'user-defined-functions', 'fluent', 'calloc']","{'account_id': 997930, 'reputation': 165, 'user_id': 1013439, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7c7f7f04fc437a79f90f22edfd0c42b?s=256&d=identicon&r=PG', 'display_name': 'momba', 'link': 'https://stackoverflow.com/users/1013439/momba'}",True,4368,11263516.0,1,0,1340979631,1340979240,,11263405,CC BY-SA 3.0,https://stackoverflow.com/questions/11263405/segment-violation-issue-with-udf-c-code-writtern-for-cfd-solver-fluent,Segment violation issue with UDF (C code) writtern for CFD solver Fluent,,,,,
874,"['python', 'c', 'ipc', 'protocol-buffers', 'thrift']","{'account_id': 385569, 'reputation': 1626, 'user_id': 742780, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/cf688ce1f144861aa0fbbd93aa2211af?s=256&d=identicon&r=PG', 'display_name': 'jdeuce', 'link': 'https://stackoverflow.com/users/742780/jdeuce'}",True,1871,11263241.0,2,3,1340979443,1340977689,1340979080.0,11262984,CC BY-SA 3.0,https://stackoverflow.com/questions/11262984/what-is-the-best-way-to-do-bidirectional-ipc-between-a-long-running-c-process-an,what is the best way to do bidirectional IPC between a long-running c process and python?,,,,,
875,"['c', 'c89']","{'account_id': 903132, 'reputation': 14312, 'user_id': 938694, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b6678a430a805dd78366d6e135b49f2d?s=256&d=identicon&r=PG', 'display_name': 'Cubic', 'link': 'https://stackoverflow.com/users/938694/cubic'}",True,3813,11262726.0,2,3,1340976848,1340976123,,11262609,CC BY-SA 3.0,https://stackoverflow.com/questions/11262609/main-with-single-argument,Main with single argument,,,,,
876,"['c', 'list', 'malloc', 'free']","{'account_id': 1326243, 'reputation': 97, 'user_id': 1270985, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/342ba71c7b2ef377bb15a61861d9332c?s=256&d=identicon&r=PG', 'display_name': 'endless', 'link': 'https://stackoverflow.com/users/1270985/endless'}",True,323,11262396.0,1,0,1340976090,1340975188,,11262362,CC BY-SA 3.0,https://stackoverflow.com/questions/11262362/chapter-17-of-c-primer-plus-about-how-to-free-an-entire-linked-list,chapter 17 of C Primer Plus - about how to free an entire linked list,,,,,
877,"['c', 'sockets', 'winsock', 'minecraft', 'recv']","{'account_id': 1610589, 'reputation': 23, 'user_id': 1489633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9bf5a1dca5bc190a950a2fc8253c24e4?s=256&d=identicon&r=PG', 'display_name': 'digiz3d', 'link': 'https://stackoverflow.com/users/1489633/digiz3d'}",True,912,11254507.0,1,2,1340975617,1340925678,1592644375.0,11254238,CC BY-SA 4.0,https://stackoverflow.com/questions/11254238/socket-loses-connection-on-send,Socket loses connection on send(),,,,,
878,"['c', 'string', 'memory-management', 'heap-memory', 'stack-memory']","{'account_id': 1113150, 'reputation': 1255, 'user_id': 1103180, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/459cb9bceb3e15677bfd29a491b99867?s=256&d=identicon&r=PG', 'display_name': 'thlgood', 'link': 'https://stackoverflow.com/users/1103180/thlgood'}",True,4439,11257846.0,2,14,1340975499,1340954951,,11257774,CC BY-SA 3.0,https://stackoverflow.com/questions/11257774/ctime-return-a-string-why-we-dont-need-to-free-this-string-s-memory,"ctime() return a string, why we don&#39;t need to free() this string&#39; s memory?",,,,,
879,['c'],"{'account_id': 1389674, 'reputation': 3641, 'user_id': 1320822, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b5b64f30a193e5c5521dbb6d17955485?s=256&d=identicon&r=PG', 'display_name': 'nims', 'link': 'https://stackoverflow.com/users/1320822/nims'}",True,1344,11261910.0,1,9,1340973627,1340973025,1495540619.0,11261814,,https://stackoverflow.com/questions/11261814/difference-between-ab-and-a-b,Difference between a+++++b and a++ + ++b,1340973666.0,exact duplicate,,,
880,"['c', 'refactoring', 'automation', 'code-generation', 'program-transformation']","{'account_id': 364976, 'reputation': 4123, 'user_id': 709646, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/14ffa3e0a86607175971ead35d1b717f?s=256&d=identicon&r=PG', 'display_name': 'FooF', 'link': 'https://stackoverflow.com/users/709646/foof'}",True,2385,11219099.0,3,12,1340973281,1340763600,1340973281.0,11218539,CC BY-SA 3.0,https://stackoverflow.com/questions/11218539/is-there-command-line-tool-to-extract-typedef-structure-enumeration-variable,"Is there command-line tool to extract typedef, structure, enumeration, variable, function from a C or C++ file?",,,,,
881,"['c', 'arrays', 'struct', 'initialization']","{'account_id': 44262, 'reputation': 40833, 'user_id': 129805, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/F1gxS.png?s=256&g=1', 'display_name': 'fadedbee', 'link': 'https://stackoverflow.com/users/129805/fadedbee'}",True,3991,11261758.0,2,4,1340973113,1340971651,,11261487,CC BY-SA 3.0,https://stackoverflow.com/questions/11261487/how-to-initialise-a-complex-c-struct-in-one-line,How to initialise a complex C struct in one line?,,,,,
882,"['c', 'gstreamer']","{'account_id': 1500073, 'reputation': 241, 'user_id': 1405029, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a62964c9ca2ae695b9e6f7ac42f76c2f?s=256&d=identicon&r=PG', 'display_name': 'harshal bhavsar', 'link': 'https://stackoverflow.com/users/1405029/harshal-bhavsar'}",False,850,,1,0,1340972088,1340875346,,11241589,CC BY-SA 3.0,https://stackoverflow.com/questions/11241589/how-to-capture-only-video-from-audio-video-file-using-gstreamer,How to capture only video from audio-video file using gstreamer,,,,,
883,['c'],"{'account_id': 1405317, 'reputation': 131, 'user_id': 1394501, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/97117d66f134486ec8fd1574f918cce7?s=256&d=identicon&r=PG', 'display_name': 'AmitM9S6', 'link': 'https://stackoverflow.com/users/1394501/amitm9s6'}",True,2497,11260908.0,3,3,1340969984,1340968881,,11260880,CC BY-SA 3.0,https://stackoverflow.com/questions/11260880/adding-a-node-into-a-linked-list-right-after-the-head,"Adding a node into a linked list, right after the head",,,,,
884,"['c++', 'c', 'visual-c++', 'char']","{'account_id': 225193, 'reputation': 3651, 'user_id': 485539, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/d10de06616c8f4661387c74a4a40ec22?s=256&d=identicon&r=PG', 'display_name': 'codeLover', 'link': 'https://stackoverflow.com/users/485539/codelover'}",True,2513,11259525.0,4,0,1340969857,1340962847,,11259474,CC BY-SA 3.0,https://stackoverflow.com/questions/11259474/store-the-numericals-in-char-array-into-an-integer-variable-in-vc,Store the numericals in char array into an INTEGER variable in VC++.,,,,,
885,"['c', 'gcc', 'ubuntu', 'openmp']","{'user_type': 'does_not_exist', 'display_name': 'user1489488'}",True,1740,11260768.0,2,1,1340969330,1340908815,1340909028.0,11250916,CC BY-SA 3.0,https://stackoverflow.com/questions/11250916/openmp-is-not-doing-actual-parallelism-when-using-gcc,OpenMP is not doing actual parallelism when using GCC,,,,,
886,"['c', 'sockets', 'function']","{'account_id': 472199, 'reputation': 1699, 'user_id': 880530, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/09979eaaa6c8ee730735f1aa7ad3a7ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'polslinux', 'link': 'https://stackoverflow.com/users/880530/polslinux'}",True,1610,11258203.0,2,0,1340968933,1340956781,1340957559.0,11258151,CC BY-SA 3.0,https://stackoverflow.com/questions/11258151/compile-warnings-on-function-with-socket-c,compile warnings on function with socket C,,,,,
887,"['c++', 'c']","{'account_id': 1608812, 'reputation': 25, 'user_id': 1488334, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/0ae4ffda879a56e091470bd4ece9919d?s=256&d=identicon&r=PG', 'display_name': 'user1488334', 'link': 'https://stackoverflow.com/users/1488334/user1488334'}",False,174,,0,2,1340968071,1340968071,,11260685,CC BY-SA 3.0,https://stackoverflow.com/questions/11260685/how-to-create-winsnmp-service-as-windows-client-which-will-get-snmp-trap-from-se,how to create winsnmp service as windows client which will get snmp trap from server using c?,,,,,
888,['c'],"{'account_id': 1342129, 'reputation': 4079, 'user_id': 1285943, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/9d583f0eaa182b80ff257d8b8e70354f?s=256&d=identicon&r=PG&f=1', 'display_name': 'jantristanmilan', 'link': 'https://stackoverflow.com/users/1285943/jantristanmilan'}",True,101,11260017.0,1,0,1340967844,1340964759,1340965579.0,11259936,CC BY-SA 3.0,https://stackoverflow.com/questions/11259936/user-defined-function-similar-to-squeeze,User-defined function similar to squeeze(),,,,,
889,"['c', 'arrays', 'operations']","{'account_id': 1398207, 'reputation': 716, 'user_id': 1327544, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/67d32ae28847215372b1fd2e270557ad?s=256&d=identicon&r=PG', 'display_name': 'Antonio Ciccia', 'link': 'https://stackoverflow.com/users/1327544/antonio-ciccia'}",True,76,11259431.0,1,0,1340965973,1340962503,,11259381,CC BY-SA 3.0,https://stackoverflow.com/questions/11259381/why-variables-sum-returns-multiplication,Why variables sum returns multiplication?,,,,,
890,"['c#', 'c', 'file', 'formatted']","{'account_id': 1099664, 'reputation': 2407, 'user_id': 1092381, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/dd2eac300163cfe8266b6c30a797a7d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'philkark', 'link': 'https://stackoverflow.com/users/1092381/philkark'}",True,533,11259952.0,1,1,1340965856,1340964423,1340965746.0,11259864,CC BY-SA 3.0,https://stackoverflow.com/questions/11259864/reading-file-formatted-with-c-in-c,Reading file formatted with C in C#,,,,,
891,"['c#', 'java', 'c']","{'account_id': 1362979, 'reputation': 73, 'user_id': 1299984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02cca3a6d2ec6593a922a2b90755f633?s=256&d=identicon&r=PG', 'display_name': 'Joshua Alday', 'link': 'https://stackoverflow.com/users/1299984/joshua-alday'}",False,126,,0,3,1340964469,1340964338,,11259848,,https://stackoverflow.com/questions/11259848/where-to-join-development-teams,Where to join development teams,1340964557.0,off topic,,,
892,"['c', 'radix-sort']","{'account_id': 1610492, 'reputation': 25, 'user_id': 1489574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7aca5ecd7eb616ca832c09cd10fc7b39?s=256&d=identicon&r=PG', 'display_name': 'MKS', 'link': 'https://stackoverflow.com/users/1489574/mks'}",True,1174,11252071.0,2,1,1340964201,1340913566,1340964201.0,11251986,CC BY-SA 3.0,https://stackoverflow.com/questions/11251986/radix-sort-working,Radix Sort Working,,,,,
893,"['java', 'c', 'java-native-interface']","{'account_id': 952133, 'reputation': 2044, 'user_id': 1039175, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cd2ddd8dbd08c635e1aac45238dd77fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aristarhys', 'link': 'https://stackoverflow.com/users/1039175/aristarhys'}",True,1009,,3,0,1340960311,1340957441,,11258262,,https://stackoverflow.com/questions/11258262/jni-is-platform-depended,JNI is platform depended?,1341099023.0,not a real question,,,
894,"['c', 'debugging', 'gdb']","{'account_id': 1326547, 'reputation': 2413, 'user_id': 1271244, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/862351cb4a3a8432641a3e03fc8cade6?s=256&d=identicon&r=PG', 'display_name': 'nav_jan', 'link': 'https://stackoverflow.com/users/1271244/nav-jan'}",True,99,11258277.0,3,1,1340959537,1340957320,,11258246,CC BY-SA 3.0,https://stackoverflow.com/questions/11258246/apply-breakpoint-at-the-start-of-each-function,apply breakpoint at the start of each function,,,,,
895,"['c++', 'mysql', 'c', 'linux', 'bitmap']","{'account_id': 755020, 'reputation': 257, 'user_id': 873575, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/811688a98e126d30b55e87c9bd1ce519?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/873575/paul'}",True,492,11248807.0,3,0,1340959001,1340899299,1340920503.0,11248523,CC BY-SA 3.0,https://stackoverflow.com/questions/11248523/parsing-bmp-file-from-mysql-blob-in-cpp,Parsing BMP-file from mysql blob in cpp,,,,,
896,"['c', 'linux', 'opengl-es', 'opengl-es-2.0']","{'user_type': 'does_not_exist', 'display_name': 'user1465380'}",True,346,11258344.0,1,0,1340957847,1340584141,1340587702.0,11182285,CC BY-SA 3.0,https://stackoverflow.com/questions/11182285/linux-opengl-es-2-0-from-windows,Linux opengl es 2.0 from windows,,,,,
897,"['objective-c', 'c']","{'account_id': 94058, 'reputation': 61734, 'user_id': 257022, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/e6260b6943182933dffdca8d3a4697b6?s=256&d=identicon&r=PG', 'display_name': 'aneuryzm', 'link': 'https://stackoverflow.com/users/257022/aneuryzm'}",True,1871,11247413.0,1,1,1340956416,1340895327,1340956416.0,11247350,CC BY-SA 3.0,https://stackoverflow.com/questions/11247350/how-can-i-pass-a-c-array-to-a-objective-c-function,How can I pass a C array to a objective-C function?,,,,,
898,"['c++', 'c', 'linux', 'posix']","{'account_id': 311345, 'reputation': 1653, 'user_id': 624866, 'user_type': 'registered', 'accept_rate': 6, 'profile_image': 'https://www.gravatar.com/avatar/5c33eed919b5a1cea9a1783366697e73?s=256&d=identicon&r=PG', 'display_name': 'basketballnewbie', 'link': 'https://stackoverflow.com/users/624866/basketballnewbie'}",True,129,,2,1,1340953739,1340951236,1340953739.0,11257047,CC BY-SA 3.0,https://stackoverflow.com/questions/11257047/which-version-of-close-is-called-in-my-linux-from-posix-lib-or-kernel,"which version of close() is called in my linux,from posix lib or kernel?",,,,,
899,"['c', 'pcm', 'resampling', 'downsampling']","{'account_id': 54799, 'reputation': 2978, 'user_id': 164036, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c1a111cf4d8f2e8df3ef9d6996b5ba36?s=256&d=identicon&r=PG', 'display_name': 'Martin L.', 'link': 'https://stackoverflow.com/users/164036/martin-l'}",False,1097,,0,1,1340953362,1340953362,,11257447,CC BY-SA 3.0,https://stackoverflow.com/questions/11257447/pcm-downsampling-input-frames-output-frames-vs-buffer-size,PCM-downsampling: input-frames/output-frames vs. buffer-size,,,,,
900,"['c', 'visual-studio', 'embedded-resource']","{'account_id': 1149215, 'reputation': 443, 'user_id': 1131282, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/dd0e27e211755f551614183a120b162a?s=256&d=identicon&r=PG', 'display_name': 'arynhard', 'link': 'https://stackoverflow.com/users/1131282/arynhard'}",True,1292,10889307.0,1,2,1340953321,1338847203,1340953321.0,10888988,CC BY-SA 3.0,https://stackoverflow.com/questions/10888988/how-do-i-embed-and-use-resource-files-in-a-c-program-using-vs11,How do I embed and use resource files in a C program using VS11?,,,,,
901,"['c++', 'c', 'algorithm']","{'account_id': 1609004, 'reputation': 5, 'user_id': 1488493, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/425f0dcdd45b99cf254b1de56775a89a?s=256&d=identicon&r=PG', 'display_name': 'hashinclude', 'link': 'https://stackoverflow.com/users/1488493/hashinclude'}",True,1475,11244730.0,2,-1,1340949329,1340886182,1340889362.0,11244570,CC BY-SA 3.0,https://stackoverflow.com/questions/11244570/subset-sum-implementation,Subset sum implementation,,,,,
902,['c'],"{'account_id': 1074135, 'reputation': 3711, 'user_id': 1072647, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/weTJG.jpg?s=256&g=1', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1072647/john'}",True,71,11256652.0,1,-1,1340948886,1340935780,,11255232,,https://stackoverflow.com/questions/11255232/what-is-causing-this-weird-output,What is causing this weird output?,1340969005.0,too localized,,,
903,"['c', 'pthreads', 'thread-synchronization']","{'account_id': 1611162, 'reputation': 45, 'user_id': 1490035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f86a01dd6b915d2a3385d9cdf1033171?s=256&d=identicon&r=PG', 'display_name': 'guille8', 'link': 'https://stackoverflow.com/users/1490035/guille8'}",True,232,11255058.0,1,0,1340947601,1340933170,1592644375.0,11254991,CC BY-SA 4.0,https://stackoverflow.com/questions/11254991/c-thread-mutex-sync,C: thread_mutex Sync,,,,,
904,"['c', 'pointers', 'malloc']","{'account_id': 455791, 'reputation': 2296, 'user_id': 854183, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/c1503cf70823c67b54c197559cc08c63?s=256&d=identicon&r=PG', 'display_name': 'quantum231', 'link': 'https://stackoverflow.com/users/854183/quantum231'}",True,233,11256037.0,2,1,1340945678,1340943199,1340943567.0,11255970,CC BY-SA 3.0,https://stackoverflow.com/questions/11255970/why-does-this-code-only-loop-4-times,Why does this code only loop 4 times?,,,,,
905,"['c', 'memory', 'transactional-memory']","{'account_id': 311346, 'reputation': 15768, 'user_id': 624869, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d253a59ca9d41509957700a5e277c93d?s=256&d=identicon&r=PG', 'display_name': 'JDS', 'link': 'https://stackoverflow.com/users/624869/jds'}",True,11973,,3,21,1340944576,1340940204,,11255640,CC BY-SA 3.0,https://stackoverflow.com/questions/11255640/what-is-transactional-memory,What is transactional memory?,,,,,
906,"['c', 'loops', 'input', 'while-loop', 'terminate']","{'account_id': 1611222, 'reputation': 61, 'user_id': 1490070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d42a03a0aca015f2d31b54efbd18f4c?s=256&d=identicon&r=PG', 'display_name': 'BigSum', 'link': 'https://stackoverflow.com/users/1490070/bigsum'}",True,540,,4,2,1340943774,1340937091,1340937880.0,11255342,CC BY-SA 3.0,https://stackoverflow.com/questions/11255342/unable-to-properly-terminate-while-loop,Unable to properly terminate &quot;while&quot; loop,,,,,
907,"['c', 'synchronization', 'pthreads', 'mutex', 'barrier']","{'account_id': 156307, 'reputation': 2299, 'user_id': 373515, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/e44745d5ccfde30e30b912c448fff556?s=256&d=identicon&r=PG', 'display_name': 'randomizertech', 'link': 'https://stackoverflow.com/users/373515/randomizertech'}",True,15884,11255815.0,2,1,1340941661,1340932565,,11254942,CC BY-SA 3.0,https://stackoverflow.com/questions/11254942/thread-sync-by-using-mutex-and-barrier-in-c,Thread sync by using mutex and barrier in C,,,,,
908,"['c', 'embedded', 'inline-assembly', 'greenhills']","{'account_id': 1106465, 'reputation': 263, 'user_id': 1097759, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/45fa2ff6eea359de5bfe79173603c784?s=256&d=identicon&r=PG', 'display_name': 'suraj', 'link': 'https://stackoverflow.com/users/1097759/suraj'}",True,2235,11255773.0,1,0,1340941398,1340689814,1340692177.0,11201410,CC BY-SA 3.0,https://stackoverflow.com/questions/11201410/how-to-use-global-variable-in-inline-assembly-in-greenhills-compiler,How to use global variable in Inline Assembly in Greenhills Compiler?,,,,,
909,"['c', 'linux', 'sockets', 'tcp']","{'account_id': 1110924, 'reputation': 614, 'user_id': 1101397, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e59bec7b8862f14ec31273ba78a87cc4?s=256&d=identicon&r=PG', 'display_name': 'xgwang', 'link': 'https://stackoverflow.com/users/1101397/xgwang'}",True,1580,11255596.0,3,1,1340940089,1340939178,,11255541,CC BY-SA 3.0,https://stackoverflow.com/questions/11255541/how-to-check-nonblocking-socket-timeout-without-select,how to check nonblocking socket timeout WITHOUT select,,,,,
910,"['c', 'string', 'char']","{'account_id': 1221520, 'reputation': 103, 'user_id': 1188083, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/78eb2d0a4bb3975d919fd398f29e3394?s=256&d=identicon&r=PG', 'display_name': 'weadmonkey', 'link': 'https://stackoverflow.com/users/1188083/weadmonkey'}",True,4473,,3,5,1340939026,1340932699,,11254953,CC BY-SA 3.0,https://stackoverflow.com/questions/11254953/difference-between-char-and-char-with-strcpy,difference between char* and char[] with strcpy(),,,,,
911,['c'],"{'account_id': 1597431, 'reputation': 15, 'user_id': 1479174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3f4d40ca66d66a29bdab16b871221cd?s=256&d=identicon&r=PG', 'display_name': 'paul smith', 'link': 'https://stackoverflow.com/users/1479174/paul-smith'}",True,61,,1,-10,1340934600,1340934442,,11255099,,https://stackoverflow.com/questions/11255099/in-what-situation-do-we-this-error-message-inc,in what situation Do we this error message inc?,1341198309.0,not a real question,,,
912,"['c', 'opengl-es', 'opengl-es-2.0', 'yuv', 'rgba']","{'user_type': 'does_not_exist', 'display_name': 'user1465380'}",True,3549,11222163.0,2,2,1340931176,1340779776,1340931176.0,11220806,CC BY-SA 3.0,https://stackoverflow.com/questions/11220806/format-conversion,format conversion,,,,,
913,"['c', 'arrays']","{'account_id': 1610989, 'reputation': 31, 'user_id': 1489907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97b27bb19ba752c0b7dd444c635729c8?s=256&d=identicon&r=PG', 'display_name': 'Swa', 'link': 'https://stackoverflow.com/users/1489907/swa'}",True,152,,4,3,1340930457,1340924370,1340930457.0,11254076,CC BY-SA 3.0,https://stackoverflow.com/questions/11254076/using-array-of-pointers,using Array of pointers,,,,,
