,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
966,"['java', 'testing', 'junit', 'mockito', 'stub']","{'account_id': 21596661, 'reputation': 61, 'user_id': 15925513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49e85b12c28d10856158620c2f5a22c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhicruiser', 'link': 'https://stackoverflow.com/users/15925513/abhicruiser'}",True,366,,68602506.0,2,2,1627737604,1627560000,,68575516,CC BY-SA 4.0,https://stackoverflow.com/questions/68575516/how-to-stub-a-method-in-a-class-which-is-called-from-another-class,how to stub a method in a class which is called from another class,,
967,"['java', 'jface', 'autosize', 'column-width', 'treeviewer']","{'account_id': 22348528, 'reputation': 21, 'user_id': 16567120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b09a4cab0857794cbf831b08d95ef75f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amy', 'link': 'https://stackoverflow.com/users/16567120/amy'}",False,37,,,0,2,1627735689,1627734043,1627735689.0,68602048,CC BY-SA 4.0,https://stackoverflow.com/questions/68602048/how-to-get-the-text-width-in-pixels-of-each-tree-item-from-a-treeviewer-in-java,How to get the text Width in pixels of each tree item from a TreeViewer in Java?,,
968,"['java', 'java-8', 'java-stream']","{'account_id': 15396148, 'reputation': 351, 'user_id': 11107197, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-D410MqDm-lw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reNdjIxpXxIkqwmvoE8IvzZg2m3pA/mo/photo.jpg?sz=256', 'display_name': 'Fllappy', 'link': 'https://stackoverflow.com/users/11107197/fllappy'}",True,132,,68602238.0,1,0,1627735449,1627732787,,68601892,CC BY-SA 4.0,https://stackoverflow.com/questions/68601892/extract-all-string-values-from-a-list-of-map,Extract all String values from a list of map,,
969,['java'],"{'account_id': 22203413, 'reputation': 65, 'user_id': 16443711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37a106b296a40541100ea5d2300a68d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ineedhelp', 'link': 'https://stackoverflow.com/users/16443711/ineedhelp'}",True,228,,68598737.0,1,2,1627734326,1627700142,1627734326.0,68598722,CC BY-SA 4.0,https://stackoverflow.com/questions/68598722/how-to-write-a-reversed-array-with-random-numbers-in-array-form-java,How to write a reversed array with random numbers in array form JAVA,,
970,"['java', 'android', 'android-studio', 'android-recyclerview', 'retrofit2']","{'account_id': 19155153, 'reputation': 39, 'user_id': 13992130, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8fwn8.jpg?s=256&g=1', 'display_name': 'Ardityo Cahyo', 'link': 'https://stackoverflow.com/users/13992130/ardityo-cahyo'}",True,437,,68602056.0,1,1,1627734095,1627715447,1627733122.0,68599960,CC BY-SA 4.0,https://stackoverflow.com/questions/68599960/android-retrofit-recyclerview-error-incompatible-types-anonymous-callbackser,Android Retrofit RecyclerView error: incompatible types: &lt;anonymous Callback&lt;ServiceResponse&gt;&gt; cannot be converted to Callback&lt;Service&gt;,,
971,"['java', 'minecraft', 'bukkit']","{'account_id': 21354009, 'reputation': 23, 'user_id': 15723206, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/M3FUa.jpg?s=256&g=1', 'display_name': 'Timtendo12', 'link': 'https://stackoverflow.com/users/15723206/timtendo12'}",False,270,,,0,0,1627733855,1627676246,1627733855.0,68596679,CC BY-SA 4.0,https://stackoverflow.com/questions/68596679/spigot-plugin-command-only-for-command-blocks-doesnt-output-anything-or-give-any,Spigot Plugin Command only for command blocks doesnt output anything or give any errors,,
972,"['java', 'android', 'kotlin', 'android-recyclerview', 'scale']","{'account_id': 22342254, 'reputation': 51, 'user_id': 16561864, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx-EV56XoRZV3AD-Bm32Eqi6x6hpx_TEqNvE9fN=k-s256', 'display_name': 'Sergey Laukhin', 'link': 'https://stackoverflow.com/users/16561864/sergey-laukhin'}",False,72,,,0,5,1627733435,1627653765,1627733435.0,68592251,CC BY-SA 4.0,https://stackoverflow.com/questions/68592251/scalable-view-inside-recyclerview,Scalable view inside RecyclerView,,
973,"['java', 'scala', 'jvm']","{'account_id': 18914730, 'reputation': 380, 'user_id': 13800035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/USD4Q.png?s=256&g=1', 'display_name': 'Elvis020', 'link': 'https://stackoverflow.com/users/13800035/elvis020'}",False,79,,,1,0,1627733332,1627725246,,68601005,CC BY-SA 4.0,https://stackoverflow.com/questions/68601005/i-am-gettting-tle-on-hackerrank-how-can-i-optimize-the-scala-code-i-am-trying-t,I am gettting TLE on Hackerrank how can I optimize the Scala code? I am trying to solve the maximum element problem on hackerrank,,
974,"['java', 'android', 'flutter']","{'account_id': 8567737, 'reputation': 3864, 'user_id': 6419723, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/b1kpE.png?s=256&g=1', 'display_name': 'Milosh N.', 'link': 'https://stackoverflow.com/users/6419723/milosh-n'}",False,53,,,1,0,1627732106,1627718725,1627732106.0,68600291,CC BY-SA 4.0,https://stackoverflow.com/questions/68600291/flutter-vs-code-flutter-emulator-is-broken,Flutter - VS Code Flutter Emulator is broken,,
975,['java'],"{'account_id': 22303617, 'reputation': 1, 'user_id': 16528565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2eb65601cf77a4b2170d13c499127dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'monalisa', 'link': 'https://stackoverflow.com/users/16528565/monalisa'}",False,21,,,0,0,1627732002,1627731739,,68601764,,https://stackoverflow.com/questions/68601764/how-can-i-fix-this-calculator-error-im-a-beginner,How can I fix this calculator error? I&#39;m a beginner,1627731903.0,Duplicate
976,"['java', 'spring-security']","{'account_id': 3015679, 'reputation': 307, 'user_id': 2557930, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/c24d574edfffeea0a88057ce041fec87?s=256&d=identicon&r=PG', 'display_name': 'user2557930', 'link': 'https://stackoverflow.com/users/2557930/user2557930'}",False,62,,,0,0,1627730532,1627423041,1627730532.0,68552192,CC BY-SA 4.0,https://stackoverflow.com/questions/68552192/antmatcher-issue-with-form-login,AntMatcher issue with form login,,
977,"['java', 'json', 'jackson', 'mapping', 'transformation']","{'account_id': 2107622, 'reputation': 323, 'user_id': 1873586, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/2b32c6104ec1c59b4127b45900e8753e?s=256&d=identicon&r=PG', 'display_name': 'Mildfire', 'link': 'https://stackoverflow.com/users/1873586/mildfire'}",True,552,,,3,0,1627729991,1627663054,1627664932.0,68594382,CC BY-SA 4.0,https://stackoverflow.com/questions/68594382/json-mapping-with-numbers-as-property-names,Json Mapping With Numbers as Property Names,,
978,['java'],"{'account_id': 12881046, 'reputation': 101, 'user_id': 9316073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/790b65275f99b75d31f33e6507c00dc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jotaro', 'link': 'https://stackoverflow.com/users/9316073/jotaro'}",True,118,,,2,0,1627729654,1627594872,,68583086,CC BY-SA 4.0,https://stackoverflow.com/questions/68583086/traversing-through-a-array-binary-tree,Traversing through a Array-Binary tree,,
979,"['java', 'mysql', 'csv', 'ms-access', 'datatable']","{'account_id': 22039410, 'reputation': 3, 'user_id': 16305399, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgSJJ_YywipRBtC2jU2LP_mbloeK7oUtsR1fJ_E=k-s256', 'display_name': 'Simone Saleri', 'link': 'https://stackoverflow.com/users/16305399/simone-saleri'}",True,45,,68601514.0,1,0,1627729522,1627726231,1627729338.0,68601115,CC BY-SA 4.0,https://stackoverflow.com/questions/68601115/writing-on-a-csv-file-a-ms-access-table-in-java,Writing on a CSV file a MS Access Table in Java,,
980,"['java', 'android', 'mime-types', 'onactivityresult', 'registerforactivityresult']","{'account_id': 22259560, 'reputation': 23, 'user_id': 16491204, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rKPvg.jpg?s=256&g=1', 'display_name': 'Parth Kamal', 'link': 'https://stackoverflow.com/users/16491204/parth-kamal'}",False,152,,,0,1,1627729058,1627729058,,68601467,CC BY-SA 4.0,https://stackoverflow.com/questions/68601467/how-is-onactivityresult-is-different-from-registerforactivityresult,how is onActivityResult is different from registerForActivityResult?,,
981,"['java', 'multithreading']","{'account_id': 21704062, 'reputation': 23, 'user_id': 16016828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f710b10ed5ef67efbbd6e0554f27ce9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dmitry', 'link': 'https://stackoverflow.com/users/16016828/dmitry'}",True,654,,68600557.0,1,2,1627728283,1627720152,1627728283.0,68600453,CC BY-SA 4.0,https://stackoverflow.com/questions/68600453/thread-vs-stream,Thread vs Stream,,
982,"['java', 'serial-port', 'rxtx', 'arduino-c++']","{'account_id': 4400276, 'reputation': 109, 'user_id': 6402843, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XglIf.jpg?s=256&g=1', 'display_name': 'Montaser Mahadi', 'link': 'https://stackoverflow.com/users/6402843/montaser-mahadi'}",False,111,,,0,0,1627727768,1627727768,,68601310,CC BY-SA 4.0,https://stackoverflow.com/questions/68601310/communication-with-serial-is-not-stable,Communication with serial is not stable,,
983,"['java', 'optimization', 'binary-tree', 'binary-search-tree']","{'account_id': 22240436, 'reputation': 47, 'user_id': 16475052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d96d2a2a6e93d976138d7474cfc5173?s=256&d=identicon&r=PG&f=1', 'display_name': 'jerry22', 'link': 'https://stackoverflow.com/users/16475052/jerry22'}",True,33,,,1,0,1627727382,1627726394,,68601132,CC BY-SA 4.0,https://stackoverflow.com/questions/68601132/how-these-two-codes-snippets-are-different,How these two codes snippets are different?,,
984,"['java', 'android', 'android-mediaplayer', 'mediastore', 'mediametadataretriever']","{'account_id': 19628996, 'reputation': 61, 'user_id': 14367737, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qrofl.jpg?s=256&g=1', 'display_name': 'Sajid Ali', 'link': 'https://stackoverflow.com/users/14367737/sajid-ali'}",False,1041,,,1,0,1627727375,1627675284,,68596520,CC BY-SA 4.0,https://stackoverflow.com/questions/68596520/how-to-get-thumbnail-of-audio-file-in-android,How to get thumbnail of audio file in android?,,
985,"['java', 'xml']","{'account_id': 10013677, 'reputation': 37, 'user_id': 7405752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ca2e32f852a8fd34ee087bc47212717?s=256&d=identicon&r=PG&f=1', 'display_name': 'AKPuvvada', 'link': 'https://stackoverflow.com/users/7405752/akpuvvada'}",True,69,,68600497.0,1,-1,1627727153,1627666703,1627727153.0,68595068,CC BY-SA 4.0,https://stackoverflow.com/questions/68595068/pretty-print-and-incomplete-xml,Pretty-print and incomplete XML,,
986,"['java', 'java-stream']","{'account_id': 21408180, 'reputation': 3, 'user_id': 15768991, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1553361844859488/picture?type=large', 'display_name': 'branibor', 'link': 'https://stackoverflow.com/users/15768991/branibor'}",True,58,,68595465.0,2,0,1627727072,1627663661,1627727072.0,68594491,CC BY-SA 4.0,https://stackoverflow.com/questions/68594491/how-to-display-a-limited-number-of-records-that-must-have-a-minimal-field-in-str,How to display a limited number of records that must have a minimal field in stream api?,,
987,"['java', 'kotlin']","{'account_id': 12672878, 'reputation': 476, 'user_id': 9209825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e61bb18ed742a59990b413d9f556defc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Programmer_3', 'link': 'https://stackoverflow.com/users/9209825/programmer-3'}",False,60,,,0,0,1627726977,1627726977,,68601195,,https://stackoverflow.com/questions/68601195/online-kotlin-compiler-exception-in-thread-main-java-lang-numberformatexcepti,Online Kotlin Compiler: Exception in thread &quot;main&quot; java.lang.NumberFormatException: null,1627729787.0,Duplicate
988,"['java', 'apache-spark', 'mockito']","{'account_id': 20946789, 'reputation': 17, 'user_id': 15389447, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8645df914c9736aa7fa93bc6a4dee1ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ale Crout', 'link': 'https://stackoverflow.com/users/15389447/ale-crout'}",False,121,,,0,0,1627726953,1627724932,1627726953.0,68600970,CC BY-SA 4.0,https://stackoverflow.com/questions/68600970/mockito-mock-constructor-isnt-called,Mockito: mock constructor isn&#39;t called,,
989,"['java', 'arrays', 'exception', 'javac']","{'account_id': 22341144, 'reputation': 1, 'user_id': 16560907, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgAg1ge66qwMdsXD4NVFxMUZ2eaxXdargyP2jm3cA=k-s256', 'display_name': 'ANDRO MAN', 'link': 'https://stackoverflow.com/users/16560907/andro-man'}",False,25,,,1,0,1627726773,1627644860,1627726773.0,68590301,,https://stackoverflow.com/questions/68590301/custom-exception-not-running-throwing-other-exception-but-not-customly-defined,"Custom exception not running , throwing other exception but not customly defined. What should I do for custom Exception?",1627726793.0,Duplicate
990,"['java', 'eclipse', 'api', 'comsol']","{'account_id': 14251351, 'reputation': 33, 'user_id': 12006284, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-gdzppko_cMI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdiFSCuYHB1Ky9SB1zeGECNJ6datQ/photo.jpg?sz=256', 'display_name': 'Jonas Lionel', 'link': 'https://stackoverflow.com/users/12006284/jonas-lionel'}",False,77,,,0,0,1627726410,1627726410,,68601135,CC BY-SA 4.0,https://stackoverflow.com/questions/68601135/error-noclassdeffounderror-when-using-eclipse-to-run-comsol-model,Error: NoClassDefFoundError When Using Eclipse To Run COMSOL Model,,
991,"['java', 'sql', 'spring', 'spring-boot', 'jpa']","{'account_id': 21473931, 'reputation': 11, 'user_id': 15822507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8c6094efadb82a113bca9630435ec95?s=256&d=identicon&r=PG&f=1', 'display_name': 'ali', 'link': 'https://stackoverflow.com/users/15822507/ali'}",True,158,,68593070.0,2,0,1627725372,1627656583,1627725372.0,68592977,CC BY-SA 4.0,https://stackoverflow.com/questions/68592977/count-my-customer-in-one-query-in-spring-boot,Count my customer in one Query In Spring boot,,
992,"['java', 'collections', 'concurrency']","{'account_id': 19177463, 'reputation': 335, 'user_id': 14009894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb160685de270f32a28b08fddc322ccb?s=256&d=identicon&r=PG&f=1', 'display_name': 'jimmayhem', 'link': 'https://stackoverflow.com/users/14009894/jimmayhem'}",True,185,,,1,0,1627724653,1627723474,,68600810,CC BY-SA 4.0,https://stackoverflow.com/questions/68600810/is-synchronized-the-only-way-to-ensure-thread-safety-when-modifying-collection,Is `synchronized` the only way to ensure thread-safety when modifying collection inside ConcurrentHashMap?,,
993,"['java', 'json', 'spring-boot', 'rest', 'spring-data']","{'account_id': 22343574, 'reputation': 3, 'user_id': 16562989, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2879458558937926/picture?type=large', 'display_name': 'Marouen Ghenimi', 'link': 'https://stackoverflow.com/users/16562989/marouen-ghenimi'}",True,1059,,68600486.0,1,0,1627724100,1627718921,,68600310,CC BY-SA 4.0,https://stackoverflow.com/questions/68600310/no-string-argument-constructor-factory-method-to-deserialize-from-string-value,no String-argument constructor/factory method to deserialize from String value (&#39;http://localhost:8080/categories/1&#39;),,
994,"['java', 'maven']","{'account_id': 4496339, 'reputation': 3407, 'user_id': 3656056, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/M9WLt.jpg?s=256&g=1', 'display_name': 'VelNaga', 'link': 'https://stackoverflow.com/users/3656056/velnaga'}",True,850,,68588611.0,1,1,1627722498,1627636396,1627722498.0,68588396,CC BY-SA 4.0,https://stackoverflow.com/questions/68588396/maven-plugin-dependencies-couldnt-resolve-dependency-from-internal-repo,Maven plugin dependencies couldn&#39;t resolve dependency from internal repo,,
995,"['java', 'oracle19c', 'oracle-data-integrator']","{'account_id': 22252462, 'reputation': 1, 'user_id': 16485142, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJbbEL7AbdlaDcKu18YdYBmr7HZjx7gVBpcALG=k-s256', 'display_name': 'Pariwat Yimprayoon', 'link': 'https://stackoverflow.com/users/16485142/pariwat-yimprayoon'}",False,402,,,1,0,1627721310,1626755237,1627721310.0,68449550,CC BY-SA 4.0,https://stackoverflow.com/questions/68449550/how-to-fix-java-lang-noclassdeffounderror-javax-xml-bind-jaxbexception-on-odi12c,How to fix java.lang.noclassdeffounderror javax/xml/bind/jaxbexception on ODI12c List Software - Oracle DB19c - ODI 12c - JDK 11.0.11,,
996,"['java', 'conventions']","{'account_id': 21380538, 'reputation': 457, 'user_id': 15746544, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eRUF4.png?s=256&g=1', 'display_name': 'Kleysley', 'link': 'https://stackoverflow.com/users/15746544/kleysley'}",True,267,,68551613.0,1,0,1627718484,1627418623,1627718484.0,68551553,,https://stackoverflow.com/questions/68551553/java-conventions-for-calling-non-static-methods-from-the-main-method,Java conventions for calling non-static methods from the main() method,1627474282.0,Opinion-based
997,"['java', 'android', 'firebase-realtime-database', 'firebase-authentication']","{'account_id': 22346274, 'reputation': 1, 'user_id': 16565229, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgAQPHOOl_q37h9HQLiKgaM4K6RFoQmVuhfuyma=k-s256', 'display_name': 'Vaibhav Kale', 'link': 'https://stackoverflow.com/users/16565229/vaibhav-kale'}",False,90,,,3,0,1627718096,1627708836,1627711698.0,68599343,CC BY-SA 4.0,https://stackoverflow.com/questions/68599343/how-to-fetch-data-form-firebase-to-fragments-in-recyclerview,How to Fetch data form firebase to fragments in Recyclerview?,,
998,"['java', 'json', 'spring']","{'account_id': 17233715, 'reputation': 95, 'user_id': 12477643, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZWltT2HHqNI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcssnjVnNGsfcBlOUifaacSzuy9MQ/photo.jpg?sz=256', 'display_name': 'askwer', 'link': 'https://stackoverflow.com/users/12477643/askwer'}",True,548,,68600124.0,1,0,1627717041,1627716710,,68600089,CC BY-SA 4.0,https://stackoverflow.com/questions/68600089/how-do-i-convert-this-json-string-enclosed-in-double-quotes-to-object,How do I convert this JSON string enclosed in double quotes to object,,
999,"['java', 'mockito']","{'account_id': 16647395, 'reputation': 35, 'user_id': 12031357, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/518509775550935/picture?type=large', 'display_name': 'Jiangyifei Zhu', 'link': 'https://stackoverflow.com/users/12031357/jiangyifei-zhu'}",True,654,,68599809.0,2,1,1627716665,1627699931,,68598710,CC BY-SA 4.0,https://stackoverflow.com/questions/68598710/i-am-trying-to-use-mockito-annotation-to-test-my-code-but-unable-to-solve-the-m,"I am trying to use mockito annotation to test my code, but unable to solve the MockitoException",,
1000,"['java', 'elasticsearch', 'spring-data', 'spring-data-elasticsearch']","{'account_id': 9928929, 'reputation': 121, 'user_id': 7349572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad5d0d82dbce806782cb2b8596e1d1ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maucan', 'link': 'https://stackoverflow.com/users/7349572/maucan'}",True,51,,68600017.0,1,1,1627716004,1627489172,,68563999,CC BY-SA 4.0,https://stackoverflow.com/questions/68563999/add-distancefeaturequerybuilder-to-criteria-with-elasticsearch-java-client,Add DistanceFeatureQueryBuilder to Criteria with Elasticsearch Java client,,
1001,"['java', 'android', 'listview']","{'account_id': 20161222, 'reputation': 85, 'user_id': 14786233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b0ab68adbe9d9ad8bbbe1a7c8c378c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aadhitya', 'link': 'https://stackoverflow.com/users/14786233/aadhitya'}",True,96,,68599993.0,3,-2,1627715760,1627560547,,68575666,CC BY-SA 4.0,https://stackoverflow.com/questions/68575666/how-to-rearrange-items-in-a-list-view-according-to-their-priority,How to rearrange items in a list view according to their priority?,,
1002,['java'],"{'account_id': 22346753, 'reputation': 9, 'user_id': 16565613, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GivwCUg6S8AzLYYlgdlhqnWF8sJ_tG4JRBcBf8j=k-s256', 'display_name': 'Ishan -', 'link': 'https://stackoverflow.com/users/16565613/ishan'}",True,269,,,4,-3,1627715038,1627714110,,68599823,CC BY-SA 4.0,https://stackoverflow.com/questions/68599823/if-condition-not-working-with-length-function,if condition not working with length function,,
1003,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 7205395, 'reputation': 33, 'user_id': 5501180, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZBSvz.jpg?s=256&g=1', 'display_name': 'Victor Humphrey', 'link': 'https://stackoverflow.com/users/5501180/victor-humphrey'}",False,19,,,0,0,1627714973,1627687517,1627714973.0,68597953,,https://stackoverflow.com/questions/68597953/cannot-get-data-from-firebase-database-anymore,Cannot get data from Firebase Database anymore?,1627714950.0,Duplicate
1004,"['java', 'hibernate', 'entity']","{'account_id': 19789630, 'reputation': 13, 'user_id': 14492899, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-62tlSxyPDHs/AAAAAAAAAAI/AAAAAAAAAmU/AMZuucmNTsFctOxqnXd3XiewQGkhgSc_PA/s96-c/photo.jpg?sz=256', 'display_name': 'NiceToKillye', 'link': 'https://stackoverflow.com/users/14492899/nicetokillye'}",True,444,,68599301.0,1,0,1627713381,1627708054,,68599285,CC BY-SA 4.0,https://stackoverflow.com/questions/68599285/org-hibernate-tool-schema-spi-commandacceptanceexception-error-executing-ddl-cr,org.hibernate.tool.schema.spi.CommandAcceptanceException: Error executing DDL create table index,,
1005,"['java', 'arrays']","{'account_id': 22203413, 'reputation': 65, 'user_id': 16443711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37a106b296a40541100ea5d2300a68d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'ineedhelp', 'link': 'https://stackoverflow.com/users/16443711/ineedhelp'}",True,47,,,1,0,1627712712,1627707424,1627712712.0,68599213,,https://stackoverflow.com/questions/68599213/how-to-format-an-array-with-random-numbers-that-has-more-than-1-indexes-of-0-jav,How to format an array with random numbers that has more than 1 indexes of 0 Java,1627707783.0,Duplicate
1006,"['java', 'class']","{'account_id': 20695630, 'reputation': 41, 'user_id': 15248922, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiAmuw8LiA7uKZaIKqm_xMap9M2DAvI36Y-dMDu=k-s256', 'display_name': 'tamas tesnadi', 'link': 'https://stackoverflow.com/users/15248922/tamas-tesnadi'}",True,66,,68599590.0,3,-1,1627712579,1627710017,,68599461,CC BY-SA 4.0,https://stackoverflow.com/questions/68599461/how-to-import-a-class-that-i-wrote-in-java,How to import a class that i wrote in java,,
1007,"['java', 'android', 'file', 'apk', 'storage']","{'account_id': 22346656, 'reputation': 1, 'user_id': 16565537, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b42f7aad862c5166800038bd1a3e12c?s=256&d=identicon&r=PG&f=1', 'display_name': 'handymai', 'link': 'https://stackoverflow.com/users/16565537/handymai'}",True,36,,,1,0,1627711814,1627710821,,68599534,CC BY-SA 4.0,https://stackoverflow.com/questions/68599534/how-to-view-app-content-with-the-help-of-apk,How to view app content with the help of apk?,,
1008,"['java', 'spring', 'spring-boot']","{'account_id': 14996893, 'reputation': 23, 'user_id': 10825958, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UTSIG1w_dk4/AAAAAAAAAAI/AAAAAAAAALI/__BhdEMrGes/photo.jpg?sz=256', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/10825958/alex'}",False,81,,,0,0,1627711419,1627710358,1627711419.0,68599492,CC BY-SA 4.0,https://stackoverflow.com/questions/68599492/i-cant-load-the-images-in-the-jar-file-spring,I can&#39;t load the images in the .jar file (Spring),,
1009,"['java', 'swing', 'jframe', 'imageicon']","{'account_id': 18708113, 'reputation': 51, 'user_id': 13638755, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kIJgs.jpg?s=256&g=1', 'display_name': 'Hanson Deck', 'link': 'https://stackoverflow.com/users/13638755/hanson-deck'}",True,189,,68599577.0,1,0,1627711302,1627705948,1627706890.0,68599112,CC BY-SA 4.0,https://stackoverflow.com/questions/68599112/how-to-set-an-image-as-background-in-jframe,How to set an image as background in JFrame,,
1010,"['java', 'multithreading', 'backend', 'guava']","{'account_id': 22343153, 'reputation': 1, 'user_id': 16562638, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJziJCRPlmhyxGQ74DYnWzUbh5yDBWiZZzx9YHAx=k-s256', 'display_name': 'dev_dj', 'link': 'https://stackoverflow.com/users/16562638/dev-dj'}",False,153,,,0,0,1627709790,1627660405,1627709790.0,68593836,CC BY-SA 4.0,https://stackoverflow.com/questions/68593836/what-should-be-executor-thread-pool-size-while-using-guava-rate-limiter-of-5-per,What should be executor thread pool size while using Guava Rate limiter of 5 permits per second?,,
1011,"['java', 'gradle']","{'account_id': 22218322, 'reputation': 11, 'user_id': 16456416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2de50b137bb1881a89506a80694a8ff6?s=256&d=identicon&r=PG&f=1', 'display_name': 'leon', 'link': 'https://stackoverflow.com/users/16456416/leon'}",False,37,,,0,1,1627709331,1626362286,1627709331.0,68396499,CC BY-SA 4.0,https://stackoverflow.com/questions/68396499/is-it-possible-to-create-by-instantiating-a-testfactory-and-run-tests-accross,Is it possible to create (by instantiating a TestFactory) and run tests accross multiple projects with a single gradle plugin?,,
1012,"['java', 'inheritance', 'design-patterns']","{'account_id': 20091512, 'reputation': 1, 'user_id': 16491319, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiS1USzoxv5HHBrkArZjqSF8d0AXC_Iu85_3DnJDw=k-s256', 'display_name': 'Yehudah Goldstein', 'link': 'https://stackoverflow.com/users/16491319/yehudah-goldstein'}",True,58,,,2,-1,1627709274,1626822058,1626827225.0,68462260,CC BY-SA 4.0,https://stackoverflow.com/questions/68462260/java-inheritence-with-different-typed-variables,Java inheritence with different typed variables,,
1013,"['java', 'spring-boot', 'filesystems']","{'account_id': 357760, 'reputation': 1202, 'user_id': 2304483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/936ea909f702805ce1962e1596d25320?s=256&d=identicon&r=PG', 'display_name': 'user2304483', 'link': 'https://stackoverflow.com/users/2304483/user2304483'}",True,290,,68599390.0,1,0,1627709267,1627706164,,68599128,CC BY-SA 4.0,https://stackoverflow.com/questions/68599128/why-i-am-getting-error-when-reading-a-file-from-file-system-using-full-path,Why I am getting error when reading a file from file system using full path?,,
