,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,locked_date
912,"['java', 'swing', 'keyboard-layout']","{'account_id': 8429, 'reputation': 55846, 'user_id': 15187, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/6901887336e94dfc45e6208206dddbae?s=256&d=identicon&r=PG', 'display_name': 'yanchenko', 'link': 'https://stackoverflow.com/users/15187/yanchenko'}",True,2653,835057.0,3,3,1329722394,1241704283,1329722394.0,834758,CC BY-SA 3.0,https://stackoverflow.com/questions/834758/preserving-keyboard-layout-in-a-jtextfield,Preserving keyboard layout in a JTextfield?,,,,,
913,"['java', 'swing', 'user-interface', 'jslider']","{'account_id': 10448, 'reputation': 90366, 'user_id': 19746, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/l14hu.jpg?s=256&g=1', 'display_name': 'Piskvor left the building', 'link': 'https://stackoverflow.com/users/19746/piskvor-left-the-building'}",True,2551,929605.0,1,1,1329185614,1243683590,1329185614.0,929593,CC BY-SA 3.0,https://stackoverflow.com/questions/929593/java-slider-how-to-make-custom-ticks,Java Slider - how to make custom ticks?,,,,,
914,"['java', 'logging', 'filehandler']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,1849,914561.0,3,0,1328858421,1243410481,,914457,CC BY-SA 2.5,https://stackoverflow.com/questions/914457/java-filehandler-disable-log-rotation,Java FileHandler disable log rotation,,,,,
915,"['java', 'grails', 'hql', 'criteria', 'grails-orm']","{'account_id': 11822, 'reputation': 17902, 'user_id': 22992, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6e2f04f0d299f3f05133b879c7b111ed?s=256&d=identicon&r=PG', 'display_name': 'Miguel Ping', 'link': 'https://stackoverflow.com/users/22992/miguel-ping'}",True,3609,830680.0,4,3,1328085430,1241519985,,824306,CC BY-SA 2.5,https://stackoverflow.com/questions/824306/grails-query-association-problem,Grails query association problem,,,,,
916,"['java', 'charts', 'jasper-reports']","{'user_type': 'does_not_exist', 'display_name': 'stanley'}",False,857,,1,2,1327912840,1243578672,1327912840.0,924665,CC BY-SA 3.0,https://stackoverflow.com/questions/924665/how-to-fill-series-color-for-a-chart-called-from-a-subreport-in-java-with-jasper,how to fill series color for a chart called from a subreport in java with jasper report,,,,,
917,"['java', 'rest', 'client', 'jax-rs']","{'account_id': 3657, 'reputation': 30255, 'user_id': 5295, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d7535398322ea87021a045d03b16b03f?s=256&d=identicon&r=PG', 'display_name': 'avernet', 'link': 'https://stackoverflow.com/users/5295/avernet'}",True,9676,937601.0,5,7,1327678821,1243550505,1259516243.0,923566,,https://stackoverflow.com/questions/923566/jax-rs-is-perfect-for-implementing-rest-what-do-you-use-to-call-rest-services-i,JAX-RS is perfect for implementing REST. What do you use to call REST services in Java?,,1243550524.0,1379014959.0,Not suitable for this site,
918,"['java', 'base64', 'decode']","{'user_type': 'does_not_exist', 'display_name': 'Ken'}",True,31223,917714.0,5,6,1327600199,1243452950,,917604,CC BY-SA 2.5,https://stackoverflow.com/questions/917604/decode-base64-string-java-5,Decode base64 String Java 5,,,,,
919,"['java', 'wait']","{'account_id': 23724, 'reputation': 13132, 'user_id': 59666, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/03c5aa5ff40c5d91e67720a1a4290f11?s=256&d=identicon&r=PG', 'display_name': 'mgamer', 'link': 'https://stackoverflow.com/users/59666/mgamer'}",True,3379,828296.0,6,7,1327421725,1241591386,,828288,CC BY-SA 2.5,https://stackoverflow.com/questions/828288/java-wait-and-notifyall,Java - wait and notifyAll,,,,,
920,"['java', 'gwt']","{'account_id': 10539, 'reputation': 47889, 'user_id': 1311500, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/pljOr.png?s=256&g=1', 'display_name': 'JohnIdol', 'link': 'https://stackoverflow.com/users/1311500/johnidol'}",True,4357,815741.0,4,2,1327069891,1241299070,1327069891.0,815645,CC BY-SA 3.0,https://stackoverflow.com/questions/815645/cannot-use-class-in-client-package-with-gwt,Cannot use class in client package with GWT,,,,,
921,"['random', 'java']","{'account_id': 36299, 'reputation': 23, 'user_id': 103430, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/888b1a28ead29f3f7bae83ba41ec70f9?s=256&d=identicon&r=PG', 'display_name': 'Murali', 'link': 'https://stackoverflow.com/users/103430/murali'}",True,364,839086.0,5,2,1326910641,1241776217,1326910641.0,839073,CC BY-SA 3.0,https://stackoverflow.com/questions/839073/is-there-an-equivalent-of-net-frameworks-random-nextint32-int32-in-the-java,"Is there an Equivalent of .Net framework&#39;s Random.Next(Int32, Int32) in the Java API?",,,,,
922,"['java', 'apache', 'soap', 'axis2', 'rampart']","{'account_id': 25060, 'reputation': 9615, 'user_id': 64138, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/5895427a7567b2986199cd0b2c77f331?s=256&d=identicon&r=PG', 'display_name': 'Alceu Costa', 'link': 'https://stackoverflow.com/users/64138/alceu-costa'}",True,3312,,2,5,1325866734,1243604186,,926004,CC BY-SA 2.5,https://stackoverflow.com/questions/926004/does-apache-rampart-work-with-maven,Does Apache Rampart work with maven?,,,,,
923,"['java', '.net', 'web-services', 'interop', 'wsdl']","{'account_id': 6568, 'reputation': 2260, 'user_id': 11099, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/3e07c332737b7858ebecb731c6bf4470?s=256&d=identicon&r=PG', 'display_name': 'Pedro', 'link': 'https://stackoverflow.com/users/11099/pedro'}",True,6308,899833.0,4,4,1325495079,1242838988,1243024038.0,889109,CC BY-SA 2.5,https://stackoverflow.com/questions/889109/problems-consuming-a-java-axis-web-service-in-a-net-application,Problems consuming a Java/AXIS web service in a .Net Application,,,,,
924,"['java', 'parsing']","{'account_id': 1596, 'reputation': 75405, 'user_id': 2138, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30995fcc876f40073628b63ea5cfab59?s=256&d=identicon&r=PG', 'display_name': 'Sergio del Amo', 'link': 'https://stackoverflow.com/users/2138/sergio-del-amo'}",True,16340,,4,3,1325407554,1243341167,,910438,CC BY-SA 2.5,https://stackoverflow.com/questions/910438/how-to-parse-a-large-html-file-with-java-htmlparser-library,How to parse a large HTML file with Java HTMLParser library,,,,,
925,"['java', 'reflection', 'equals']","{'account_id': 19056, 'reputation': 2897, 'user_id': 44313, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8c9829c0b77024eb20fb8de55b4b3791?s=256&d=identicon&r=PG', 'display_name': 'Karl', 'link': 'https://stackoverflow.com/users/44313/karl'}",True,3346,834754.0,4,1,1325376255,1241704125,1241708078.0,834743,CC BY-SA 2.5,https://stackoverflow.com/questions/834743/java-reflection-equals-question,Java Reflection Equals Question,,,,,
926,"['java', 'oracle', 'hibernate', 'logging', 'application-pool']","{'user_type': 'does_not_exist', 'display_name': 'user102193'}",True,3706,,3,4,1324665418,1241612571,1495540885.0,829302,CC BY-SA 3.0,https://stackoverflow.com/questions/829302/how-to-trace-the-connection-pool-in-a-java-web-application-dbms-application-in,How to trace the connection pool in a Java Web application - DBMS_APPLICATION_INFO,,,,,
927,"['java', 'ajax', 'jsp', 'struts2']","{'account_id': 31895, 'reputation': 4769, 'user_id': 87942, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/568afc8e117fd196a23d6048b786abb1?s=256&d=identicon&r=PG', 'display_name': 'Nirmal', 'link': 'https://stackoverflow.com/users/87942/nirmal'}",True,3454,933491.0,1,1,1324385630,1243680389,1324385630.0,929520,CC BY-SA 3.0,https://stackoverflow.com/questions/929520/want-to-add-dynamic-content-on-jsp-page,want to add dynamic content on jsp page,,,,,
928,"['java', 'uuid', 'java-5']","{'user_type': 'does_not_exist', 'display_name': 'jefferson'}",True,718,,6,0,1323808438,1241413130,1241644213.0,818819,CC BY-SA 2.5,https://stackoverflow.com/questions/818819/why-does-my-uuid-use-too-much-time,Why does my UUID use too much time?,,,,,
929,['java'],"{'user_type': 'does_not_exist', 'display_name': 'shamsa'}",True,1944,,6,2,1323677651,1241550731,1323677571.0,826467,CC BY-SA 3.0,https://stackoverflow.com/questions/826467/print-method-in-java,print method in java,,,,,
930,"['java', 'google-app-engine', 'jakarta-ee', 'struts']","{'account_id': 14923, 'reputation': 7858, 'user_id': 31039, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/8a2cad261a2c3ccd3f368a5d33b32db5?s=256&d=identicon&r=PG', 'display_name': 'Gabriel Sosa', 'link': 'https://stackoverflow.com/users/31039/gabriel-sosa'}",True,819,844448.0,6,4,1323676835,1241915532,1323676835.0,844427,CC BY-SA 3.0,https://stackoverflow.com/questions/844427/is-struts-a-good-starting-point-for-java-web,is struts a good starting point for java web,,,,,
931,['java'],"{'user_type': 'does_not_exist', 'display_name': 'asmaa'}",True,2584,,6,1,1322939503,1241291501,1247835414.0,815411,CC BY-SA 2.5,https://stackoverflow.com/questions/815411/how-can-i-play-a-wav-file-using-java,How can I play a WAV file using Java?,,,,,
932,"['java', 'user-interface', 'swing', 'groovy', 'javafx']","{'account_id': 29751, 'reputation': 7727, 'user_id': 80617, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5fe62f3fb48971f95012fc1efeb4c0fe?s=256&d=identicon&r=PG', 'display_name': 'ghempton', 'link': 'https://stackoverflow.com/users/80617/ghempton'}",True,1626,842688.0,4,6,1322499160,1241838723,,842581,,https://stackoverflow.com/questions/842581/java-user-interface-framework,Java User Interface Framework?,,,1414375816.0,Not suitable for this site,
933,"['java', 'neural-network']","{'account_id': 22651, 'reputation': 13516, 'user_id': 56076, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0e6d28c42c06f6cb3b746e87a20c78ff?s=256&d=identicon&r=PG', 'display_name': 'Don Branson', 'link': 'https://stackoverflow.com/users/56076/don-branson'}",True,1633,946390.0,2,1,1322472037,1243201546,1247981183.0,904729,CC BY-SA 2.5,https://stackoverflow.com/questions/904729/joone-vs-encog-production-apps,Joone vs. Encog - production apps,,,,,
934,"['c#', 'java', 'debugging', 'log4net', 'log4j']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,1734,920475.0,11,2,1321623010,1243511153,,920458,CC BY-SA 2.5,https://stackoverflow.com/questions/920458/what-is-the-best-practice-for-debug-statements-which-have-string-operations-in-t,What is the best practice for debug statements which have string operations in them?,,,,,
935,"['java', 'hibernate', 'list', 'sorting']","{'account_id': 37413, 'reputation': 493, 'user_id': 106974, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/bec710850d340b95dd65212d9669734b?s=256&d=identicon&r=PG', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/106974/joshua'}",True,2143,903381.0,2,3,1321588803,1243154854,1321588803.0,903357,CC BY-SA 3.0,https://stackoverflow.com/questions/903357/how-do-i-sort-the-list-by-a-property-of-the-objects-in-the-collection,How do I sort the List by a property of the Objects in the collection?,,,,,
936,"['java', 'algorithm', 'data-structures', 'oop', 'concurrency']","{'account_id': 12429, 'reputation': 3918, 'user_id': 24457, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/498b9a4627e75652af4d1313ed29e56b?s=256&d=identicon&r=PG', 'display_name': 'ashitaka', 'link': 'https://stackoverflow.com/users/24457/ashitaka'}",True,1124,,3,3,1321587559,1242814691,1321587559.0,887167,CC BY-SA 3.0,https://stackoverflow.com/questions/887167/how-to-select-proper-java-data-structure-to-model-a-1-n-relational-mapping,How to select proper java data structure to model a 1-n relational mapping?,,,,,
937,"['java', 'algorithm', 'dynamic-programming', 'recurrence']","{'account_id': 25607, 'reputation': 5233, 'user_id': 65928, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/84294782c80c77aca4a735a023b38e77?s=256&d=identicon&r=PG', 'display_name': 'Mr. Shickadance', 'link': 'https://stackoverflow.com/users/65928/mr-shickadance'}",True,954,875603.0,3,3,1321587195,1242595221,1495541945.0,875531,CC BY-SA 3.0,https://stackoverflow.com/questions/875531/how-can-i-implement-this-equation-in-java,How can I implement this equation in Java?,,,,,
938,"['java', 'multithreading', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'Java Coder'}",True,294,,3,1,1321579428,1241353881,1321579428.0,816935,CC BY-SA 3.0,https://stackoverflow.com/questions/816935/what-is-the-best-way-to-link-your-application-to-swing-gui,What is the best way to link your application to Swing GUI?,,,,,
939,"['java', 'hibernate', 'criteria']","{'account_id': 39037, 'reputation': 12178, 'user_id': 112500, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/a45441c44580e821b1c2a7c3669ec853?s=256&d=identicon&r=PG', 'display_name': 'Shashi', 'link': 'https://stackoverflow.com/users/112500/shashi'}",True,19847,915298.0,3,9,1321306201,1243425063,,915286,CC BY-SA 2.5,https://stackoverflow.com/questions/915286/getting-unique-result-in-hibernate,Getting unique result in Hibernate,,,,,
940,"['java', 'coding-style', 'return-path']","{'account_id': 26389, 'reputation': 9528, 'user_id': 68612, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/gCXRz.jpg?s=256&g=1', 'display_name': 'Gandalf', 'link': 'https://stackoverflow.com/users/68612/gandalf'}",True,14533,884456.0,10,7,1321129657,1242759267,1495535492.0,884429,,https://stackoverflow.com/questions/884429/better-java-method-syntax-return-early-or-late,Better Java method Syntax? Return early or late?,,,1242759853.0,exact duplicate,
941,"['java', 'spring', 'spring-mvc', 'spring-webflow']","{'account_id': 16046, 'reputation': 12952, 'user_id': 34553, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1d876bb038032ede88efaff87c64b97e?s=256&d=identicon&r=PG', 'display_name': 'Daniel Alexiuc', 'link': 'https://stackoverflow.com/users/34553/daniel-alexiuc'}",True,794,885386.0,1,3,1320959297,1242611126,1320959297.0,875948,CC BY-SA 3.0,https://stackoverflow.com/questions/875948/is-spring-ever-going-to-combine-mvc-and-webflow,Is Spring ever going to combine MVC and WebFlow?,,,,,
942,"['java', 'xml', 'namespaces', 'jaxb', 'urn']","{'account_id': 28564, 'reputation': 18803, 'user_id': 76393, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5046b03cb1a51fcb20ead8bbd1b906ae?s=256&d=identicon&r=PG', 'display_name': 'ivan_ivanovich_ivanoff', 'link': 'https://stackoverflow.com/users/76393/ivan-ivanovich-ivanoff'}",True,21666,870887.0,1,10,1320797324,1242418854,,870691,CC BY-SA 2.5,https://stackoverflow.com/questions/870691/jaxb-how-do-i-annotate-classes-so-that-they-belong-to-different-namespaces,JAXB: How do I annotate classes so that they belong to different namespaces?,,,,,
943,"['java', 'spring', 'concurrency', 'future', 'futuretask']","{'account_id': 10893, 'reputation': 47747, 'user_id': 20774, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3e32e31d4c24c1558abd6567f2ab60ba?s=256&d=identicon&r=PG', 'display_name': 'James McMahon', 'link': 'https://stackoverflow.com/users/20774/james-mcmahon'}",True,5368,883689.0,1,8,1320726483,1242747696,1320726483.0,883533,CC BY-SA 3.0,https://stackoverflow.com/questions/883533/can-you-use-future-futuretask-objects-with-spring-taskexecutors,Can you use Future/Futuretask objects with Spring TaskExecutors?,,,,,
944,"['java', 'windows', 'dll', 'java-web-start']","{'account_id': 35859, 'reputation': 2838, 'user_id': 101890, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c3300c445ad1147fc8f0b2bb051735fa?s=256&d=identicon&r=PG', 'display_name': 'Roy Chan', 'link': 'https://stackoverflow.com/users/101890/roy-chan'}",True,5400,831213.0,2,5,1320687651,1241634992,1295506921.0,831050,CC BY-SA 2.5,https://stackoverflow.com/questions/831050/is-it-possible-to-use-java-webstart-execute-exe-or-dll,Is it possible to use Java webstart execute .exe or dll?,,,,,
945,"['java', 'eclipse', 'ubuntu']","{'user_type': 'does_not_exist', 'display_name': 'Ketan'}",True,1732,,3,0,1320677136,1243680186,1320677136.0,929516,CC BY-SA 3.0,https://stackoverflow.com/questions/929516/eclipse-pdt-3-4-freezes-while-loading-ubuntu-8-04-sun-java-1-6,"Eclipse PDT (3.4) freezes while loading (Ubuntu 8.04, Sun Java 1.6)",,,,,
946,"['java', 'identity', 'saml', 'cardspace', 'xacml']","{'account_id': 31071, 'reputation': 6506, 'user_id': 85095, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/eb1db7e186641cd573ac1ed1a760293f?s=256&d=identicon&r=PG', 'display_name': 'McGovernTheory', 'link': 'https://stackoverflow.com/users/85095/mcgoverntheory'}",True,1348,4915170.0,5,3,1320423691,1242124434,,852140,CC BY-SA 2.5,https://stackoverflow.com/questions/852140/designing-an-xacml-api,Designing an XACML API,,,,,
947,['java'],"{'account_id': 22694, 'reputation': 11306, 'user_id': 56242, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7e73eb83cb7be0dffdc2556891c97ee0?s=256&d=identicon&r=PG', 'display_name': 'Savvas Dalkitsis', 'link': 'https://stackoverflow.com/users/56242/savvas-dalkitsis'}",True,6381,,4,4,1320421845,1242754902,,884112,CC BY-SA 2.5,https://stackoverflow.com/questions/884112/range-slider-in-java,Range Slider in Java,,,,,
948,"['java', 'integration', 'execution']","{'account_id': 36847, 'reputation': 5322, 'user_id': 105179, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/4df1f66d83bc95a7632d01fd2468281e?s=256&d=identicon&r=PG', 'display_name': 'Subramanian', 'link': 'https://stackoverflow.com/users/105179/subramanian'}",True,4026,,4,1,1320400979,1242109649,1242119112.0,851414,CC BY-SA 2.5,https://stackoverflow.com/questions/851414/calling-a-java-program-from-another,Calling a java program from another,,,,,
949,"['java', 'ide', 'jakarta-ee']","{'account_id': 37759, 'reputation': 1869, 'user_id': 108051, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/cce4aff02452796a3784bb482b1f1dc7?s=256&d=identicon&r=PG', 'display_name': 'fireball003', 'link': 'https://stackoverflow.com/users/108051/fireball003'}",True,1592,,14,3,1320324139,1243045819,1243049312.0,900715,CC BY-SA 2.5,https://stackoverflow.com/questions/900715/preparing-for-a-java-professional-work-environment-before-interviews,Preparing for a Java professional work environment before interviews,,,,,
950,"['java', 'spring', 'jsf', 'aop']","{'account_id': 18480, 'reputation': 31912, 'user_id': 42372, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e9550bd5fab2b2a8ad0af487ff1fddb5?s=256&d=identicon&r=PG', 'display_name': 'Veera', 'link': 'https://stackoverflow.com/users/42372/veera'}",True,2689,825069.0,2,1,1320295390,1241528282,,824733,CC BY-SA 2.5,https://stackoverflow.com/questions/824733/using-spring-aop-in-an-jsf-application,Using Spring AOP in an JSF application,,,,,
951,"['java', 'multithreading', 'java-me', 'mobile', 'deadlock']","{'account_id': 17385, 'reputation': 2228, 'user_id': 38857, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhi', 'link': 'https://stackoverflow.com/users/38857/abhi'}",True,4332,868528.0,4,7,1320185675,1242378085,1253226995.0,867660,CC BY-SA 2.5,https://stackoverflow.com/questions/867660/j2me-networking-threads-and-deadlocks,"j2me networking, threads and deadlocks",,,,,
952,"['java', 'jsf', 'dependency-injection', 'annotations', 'guice']","{'account_id': 31485, 'reputation': 88833, 'user_id': 86463, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/7f3df7269d897d0e9798b29cbe768ebc?s=256&d=identicon&r=PG', 'display_name': 'harto', 'link': 'https://stackoverflow.com/users/86463/harto'}",True,3036,,3,2,1320164002,1242793351,1242862267.0,886114,CC BY-SA 2.5,https://stackoverflow.com/questions/886114/post-injection-initialisation-jsf-1-2-guice,Post-injection initialisation (JSF 1.2 + Guice),,,,,
953,"['java', 'http', 'java-me', 'httpwebrequest', 'midp']","{'account_id': 5109, 'reputation': 7768, 'user_id': 8041, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a8e27f22badc25a78652844c14009420?s=256&d=identicon&r=PG', 'display_name': 'Daniel Moura', 'link': 'https://stackoverflow.com/users/8041/daniel-moura'}",True,1601,976380.0,2,3,1319820565,1243363950,1319820565.0,912131,CC BY-SA 3.0,https://stackoverflow.com/questions/912131/making-http-request-in-j2me,Making http request in J2ME,,,,,
954,"['java', 'swing', 'graphics', 'jogl']","{'user_type': 'does_not_exist', 'display_name': 'Zachary'}",True,2814,,1,0,1319802864,1241494774,,823217,CC BY-SA 2.5,https://stackoverflow.com/questions/823217/removing-a-jpanel-from-a-jframe,Removing a JPanel from a JFrame,,,,,
955,"['java', 'button']","{'user_type': 'does_not_exist', 'display_name': 'cay'}",True,996,,2,1,1319034323,1242284268,,861914,CC BY-SA 2.5,https://stackoverflow.com/questions/861914/jbutton-question,JButton question,,,,,
956,"['java', 'spring', 'spring-mvc', 'annotations']","{'account_id': 13072, 'reputation': 1465, 'user_id': 26066, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9990827ba1574a9a5afb71daead8c7b7?s=256&d=identicon&r=PG', 'display_name': 'Jaap Coomans', 'link': 'https://stackoverflow.com/users/26066/jaap-coomans'}",True,29432,,1,2,1318260002,1243323249,1243324562.0,909396,CC BY-SA 2.5,https://stackoverflow.com/questions/909396/data-binding-of-modelattribute-annotated-parameters,Data binding of @ModelAttribute annotated parameters,,,,,
957,"['java', 'gwt', 'smartgwt']","{'account_id': 18032, 'reputation': 15843, 'user_id': 40945, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/C48Yk.jpg?s=256&g=1', 'display_name': 'DonX', 'link': 'https://stackoverflow.com/users/40945/donx'}",True,1692,,2,2,1317616671,1243396320,,913847,CC BY-SA 2.5,https://stackoverflow.com/questions/913847/datechooser-cannot-change-to-selected-date-visuallly-in-smartgwt,DateChooser cannot change to selected date visuallly in smartgwt,,,,,
958,"['java', 'email', 'character-encoding', 'outlook', 'mime-message']","{'account_id': 22721, 'reputation': 6556, 'user_id': 56333, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2fa8e97737b15bdb51a9b4ddbfa624ae?s=256&d=identicon&r=PG', 'display_name': 'abeger', 'link': 'https://stackoverflow.com/users/56333/abeger'}",True,2916,883628.0,4,1,1317299343,1242747688,1301895540.0,883532,CC BY-SA 2.5,https://stackoverflow.com/questions/883532/smart-quotes-in-a-mimemessage-not-showing-up-correctly-in-outlook,Smart quotes in a MimeMessage not showing up correctly in Outlook,,,,,
959,"['java', 'flash']","{'account_id': 26205, 'reputation': 10556, 'user_id': 67959, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/73081a2c5941bf433cafc1f3e75668c7?s=256&d=identicon&r=PG', 'display_name': 'REA_ANDREW', 'link': 'https://stackoverflow.com/users/67959/rea-andrew'}",True,2591,919145.0,2,0,1316914284,1243457852,1316914284.0,917982,CC BY-SA 3.0,https://stackoverflow.com/questions/917982/how-can-i-play-swf-in-a-java-application,How can I play .SWF in a Java Application?,,,,,
960,"['java', 'c', 'java-native-interface']","{'account_id': 39331, 'reputation': 83, 'user_id': 113386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d1e0cbb7fd8a19d4fc58522553bf8d1?s=256&d=identicon&r=PG', 'display_name': 'tyeh26', 'link': 'https://stackoverflow.com/users/113386/tyeh26'}",True,380,917872.0,3,4,1316047154,1243455087,1243455866.0,917789,CC BY-SA 2.5,https://stackoverflow.com/questions/917789/java-native-interface-with-any-arbitrary-c-code,Java Native Interface with any arbitrary C code,,,,,
961,"['java', 'swing', 'printing', 'jtable', 'awt']","{'account_id': 17205, 'reputation': 7080, 'user_id': 38264, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Ct43C.jpg?s=256&g=1', 'display_name': 'z  -', 'link': 'https://stackoverflow.com/users/38264/z'}",True,3383,925208.0,4,3,1316031702,1242931368,1243747098.0,894436,CC BY-SA 2.5,https://stackoverflow.com/questions/894436/printing-headers-and-footers-in-color,Printing headers and footers in color?,,,,,
962,"['c#', 'java', 'encryption']","{'account_id': 560329, 'reputation': 439, 'user_id': 94352, 'user_type': 'unregistered', 'accept_rate': 5, 'profile_image': 'https://www.gravatar.com/avatar/ac4d6782c1cf3252928d9c9b1e540555?s=256&d=identicon&r=PG', 'display_name': 'Deepak', 'link': 'https://stackoverflow.com/users/94352/deepak'}",True,5947,,2,0,1315635084,1241778611,1241785261.0,839213,CC BY-SA 2.5,https://stackoverflow.com/questions/839213/javax-crypto-illegalblocksizeexception-in-aes-encryption,javax.crypto.IllegalBlockSizeException in AES encryption,,,,,
963,"['java', 'sql', 'eclipse']","{'account_id': 13016, 'reputation': 1671, 'user_id': 25915, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/14dd9d6edbcb95a2bfbd22a4dfc11506?s=256&d=identicon&r=PG', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/25915/jacob'}",True,190,,3,1,1315225987,1241132589,,809511,CC BY-SA 2.5,https://stackoverflow.com/questions/809511/static-checking-for-sql-calls-in-java-eclipse,&quot;static checking&quot; for SQL calls in Java/Eclipse?,,,,,
964,"['c#', 'java', 'emacs']","{'account_id': 20213, 'reputation': 186718, 'user_id': 48082, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/18bff049e78e8d77a620f8ac4f15b2a0?s=256&d=identicon&r=PG', 'display_name': 'Cheeso', 'link': 'https://stackoverflow.com/users/48082/cheeso'}",True,723,849218.0,4,7,1315100035,1242055759,1315100035.0,848647,CC BY-SA 3.0,https://stackoverflow.com/questions/848647/emacs-typeover-skeleton-pair-insert-maybe,Emacs typeover skeleton-pair-insert-maybe,,,,,
