,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date
1598,"['java', 'exception', 'junit', 'exception-handling', 'junit4']","{'account_id': 1349138, 'reputation': 586, 'user_id': 1289282, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/96afb4dca6fb2fcb89f5af9be1684106?s=256&d=identicon&r=PG', 'display_name': 'Meowbits', 'link': 'https://stackoverflow.com/users/1289282/meowbits'}",True,33704,10148123.0,5,10,1464713489,1334350040,1398097728.0,10148101,CC BY-SA 3.0,https://stackoverflow.com/questions/10148101/junit-testing-assertequals-for-exception,junit testing - assertEquals for exception,,,,
1599,"['java', 'newline', 'eol', 'lf']","{'account_id': 1379897, 'reputation': 61, 'user_id': 1313142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed4b42e3562b81ee2e5f53e4d784bfdf?s=256&d=identicon&r=PG', 'display_name': 'user1313142', 'link': 'https://stackoverflow.com/users/1313142/user1313142'}",True,6096,,2,6,1464593489,1333551204,1464593489.0,10013665,CC BY-SA 3.0,https://stackoverflow.com/questions/10013665/set-default-line-ending-in-java,Set default line ending in Java,,,,
1600,"['java', 'math', 'trigonometry']","{'account_id': 1327801, 'reputation': 325, 'user_id': 1272279, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/576c563f715d14151eeb1803bffb3a3b?s=256&d=identicon&r=PG', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/1272279/victor'}",True,8937,10048126.0,6,3,1464580135,1333739543,1333741169.0,10048108,CC BY-SA 3.0,https://stackoverflow.com/questions/10048108/java-calc-x-in-sinx,Java: Calc x in sin(x),,,,
1601,"['java', 'permissions', 'hadoop', 'apache-pig']","{'account_id': 1383319, 'reputation': 51, 'user_id': 1315867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9467b281a988ebe9e68a0865e1341ea8?s=256&d=identicon&r=PG', 'display_name': 'C.c. Huang', 'link': 'https://stackoverflow.com/users/1315867/c-c-huang'}",False,1574,,1,3,1464533908,1334620876,,10183321,CC BY-SA 3.0,https://stackoverflow.com/questions/10183321/permission-denied-error-while-running-embedded-pig-in-java-on-hadoop,Permission denied error while running embedded pig in Java on Hadoop,,,,
1602,"['java', 'spring', 'jakarta-ee']","{'account_id': 462722, 'reputation': 6269, 'user_id': 865188, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/0b333204716cede2fc6e4720c0f879f4?s=256&d=identicon&r=PG', 'display_name': 'user2434', 'link': 'https://stackoverflow.com/users/865188/user2434'}",True,5654,,7,7,1464450833,1334755101,1365842786.0,10210221,CC BY-SA 3.0,https://stackoverflow.com/questions/10210221/cant-we-use-spring-for-distributed-java-applications,Can&#39;t we use spring for distributed java applications?,,,,
1603,"['java', 'swing', 'japplet', 'flicker']","{'account_id': 1370917, 'reputation': 585, 'user_id': 1306142, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20c065ab971bef750510c232d6f74c5f?s=256&d=identicon&r=PG', 'display_name': 'Rez', 'link': 'https://stackoverflow.com/users/1306142/rez'}",True,1639,,3,5,1464384933,1335391245,1464384933.0,10324444,CC BY-SA 3.0,https://stackoverflow.com/questions/10324444/java-applet-blinking-on-mac,Java applet blinking on Mac,,,,
1604,"['c#', 'java', 'c++', 'performance', 'caching']","{'account_id': 975889, 'reputation': 27793, 'user_id': 997112, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/7c52a3944cdd2eac9725e54fc548f368?s=256&d=identicon&r=PG', 'display_name': 'user997112', 'link': 'https://stackoverflow.com/users/997112/user997112'}",True,2643,10260262.0,4,3,1464314779,1335019978,1335022562.0,10260021,CC BY-SA 3.0,https://stackoverflow.com/questions/10260021/c-intel-vs-java-hotspot-vs-c-benchmark-questions-code-and-results-includ,C++ (Intel) vs Java (Hotspot) vs C# benchmark questions (code and results included),,,,
1605,"['java', 'multithreading', 'performance', 'parallel-processing', 'go']","{'account_id': 414154, 'reputation': 113333, 'user_id': 788207, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/KQmlY.jpg?s=256&g=1', 'display_name': 'Vladimir Matveev', 'link': 'https://stackoverflow.com/users/788207/vladimir-matveev'}",True,1859,10017482.0,3,11,1464314469,1333563564,1464314469.0,10017026,CC BY-SA 3.0,https://stackoverflow.com/questions/10017026/no-speedup-in-multithread-program,No speedup in multithread program,,,,
1606,"['java', 'ssl', 'sslhandshakeexception', 'ibm-jdk']","{'account_id': 82986, 'reputation': 729, 'user_id': 232957, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/48cb2f1fd09224cb7d4ded077cdfacaa?s=256&d=identicon&r=PG', 'display_name': 'heeboir', 'link': 'https://stackoverflow.com/users/232957/heeboir'}",True,35836,,3,2,1464219529,1333615409,1333615619.0,10025357,CC BY-SA 3.0,https://stackoverflow.com/questions/10025357/client-requested-protocol-sslv3-not-enabled-or-not-supported-ibm-jdk-6-0sr10,Client requested protocol SSLv3 not enabled or not supported (IBM JDK 6.0SR10),,,,
1607,"['java', 'android', 'android-layout', 'dialog']","{'account_id': 803248, 'reputation': 2721, 'user_id': 884625, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/8582da42bb7e7093ae54ae9f840c528a?s=256&d=identicon&r=PG', 'display_name': 'Zolt', 'link': 'https://stackoverflow.com/users/884625/zolt'}",True,11093,10026640.0,2,3,1464170144,1333592760,1333593129.0,10021876,CC BY-SA 3.0,https://stackoverflow.com/questions/10021876/android-dialog-not-showing,Android dialog not showing,,,,
1608,"['java', 'maven', 'csv']","{'account_id': 1229539, 'reputation': 77222, 'user_id': 1194415, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/d3dZP.png?s=256&g=1', 'display_name': 'membersound', 'link': 'https://stackoverflow.com/users/1194415/membersound'}",True,10210,10140644.0,2,3,1464077554,1334318065,,10140324,CC BY-SA 3.0,https://stackoverflow.com/questions/10140324/opencsv-import-cannot-be-resolved,Opencsv import cannot be resolved,,,,
1609,"['java', 'ftp']","{'account_id': 361711, 'reputation': 761, 'user_id': 704481, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a863aa54046ff3922c5c7797bc6eaf87?s=256&d=identicon&r=PG', 'display_name': 'Ravi.Kumar', 'link': 'https://stackoverflow.com/users/704481/ravi-kumar'}",False,3999,,2,1,1463830220,1335176581,,10278752,CC BY-SA 3.0,https://stackoverflow.com/questions/10278752/exception-while-uploading-file-to-ftp-server,Exception while uploading file to FTP Server,,,,
1610,"['java', 'multithreading']","{'account_id': 411865, 'reputation': 30577, 'user_id': 784597, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/osHNj.jpg?s=256&g=1', 'display_name': 'Pawan', 'link': 'https://stackoverflow.com/users/784597/pawan'}",True,28318,9963383.0,5,24,1463829675,1333272500,1366996954.0,9963331,CC BY-SA 3.0,https://stackoverflow.com/questions/9963331/how-to-know-how-many-threads-have-been-created-and-running,How to know how many threads have been created and running?,,,,
1611,"['java', 'iterator', 'integer', 'treeset']","{'account_id': 1401691, 'reputation': 4243, 'user_id': 1330341, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a18762fac873d3d98e3690814c2d6882?s=256&d=identicon&r=PG', 'display_name': 'JYeh', 'link': 'https://stackoverflow.com/users/1330341/jyeh'}",True,4342,,4,0,1463824548,1334360007,,10149608,CC BY-SA 3.0,https://stackoverflow.com/questions/10149608/iterate-through-treeset-of-integers-and-store-value-from-next-to-an-integer-va,iterate through treeset of integers and store value from next() to an Integer variable,,,,
1612,"['java', 'jooq']","{'account_id': 1139314, 'reputation': 2103, 'user_id': 1123654, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/eb90c999e943427f375acc5e9d94dd5a?s=256&d=identicon&r=PG', 'display_name': 'murrayc', 'link': 'https://stackoverflow.com/users/1123654/murrayc'}",True,10794,10267071.0,1,10,1463736292,1335051552,,10264001,CC BY-SA 3.0,https://stackoverflow.com/questions/10264001/instantiating-a-jooq-field-by-name,Instantiating a jooq Field&lt;&gt; by name,,,,
1613,"['java', 'xml', 'sax']","{'account_id': 1221791, 'reputation': 996, 'user_id': 1188304, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7a16efe75b68c3b376c639d80983afd7?s=256&d=identicon&r=PG', 'display_name': 'Jake Badlands', 'link': 'https://stackoverflow.com/users/1188304/jake-badlands'}",True,9132,10267091.0,6,3,1463674223,1335089342,,10267047,CC BY-SA 3.0,https://stackoverflow.com/questions/10267047/how-to-generate-xml-in-java,How to generate xml in Java?,,,,
1614,"['java', 'java-io']","{'account_id': 1167860, 'reputation': 11763, 'user_id': 1145744, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6557331562a538603a77a6912abd478f?s=256&d=identicon&r=PG', 'display_name': 'AndreaF', 'link': 'https://stackoverflow.com/users/1145744/andreaf'}",True,12815,10055364.0,3,1,1463673592,1333809363,,10055339,CC BY-SA 3.0,https://stackoverflow.com/questions/10055339/how-to-remove-a-single-objects-stored-on-java-fileoutputstream,How to remove a single objects stored on Java FileOutputStream,,,,
1615,"['java', 'html', 'google-app-engine']","{'account_id': 1379849, 'reputation': 53, 'user_id': 1313102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d09bb034602f49f929182bd8704aa8e?s=256&d=identicon&r=PG', 'display_name': 'Naresh', 'link': 'https://stackoverflow.com/users/1313102/naresh'}",False,948,,2,2,1463630007,1333550486,,10013454,CC BY-SA 3.0,https://stackoverflow.com/questions/10013454/html5-local-storage-offline-cache-is-not-working-in-google-appengine-app,HTML5 local storage offline cache is not working in Google AppEngine app,,,,
1616,"['java', 'opengl', '3d', 'lwjgl', 'lighting']","{'account_id': 551558, 'reputation': 351, 'user_id': 916437, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e63ff95c05d5f56e600b303d6f45d6bb?s=256&d=identicon&r=PG', 'display_name': 'Myzreal', 'link': 'https://stackoverflow.com/users/916437/myzreal'}",True,553,,2,4,1463601356,1334083242,1334083647.0,10094510,CC BY-SA 3.0,https://stackoverflow.com/questions/10094510/lwjgl-advanced-lighting-systems,LWJGL advanced lighting systems,,,,
1617,"['java', 'file', 'tomcat', 'glassfish']","{'account_id': 938159, 'reputation': 1313, 'user_id': 966709, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/6b2a3016edd407b2afde5ee9245d8f9c?s=256&d=identicon&r=PG', 'display_name': 'S Singh', 'link': 'https://stackoverflow.com/users/966709/s-singh'}",True,28472,,6,5,1463509957,1334727921,1334728258.0,10203500,CC BY-SA 3.0,https://stackoverflow.com/questions/10203500/java-get-server-absolute-path,Java - Get server absolute path,,,,
1618,"['java', 'bluetooth', 'jsr82']","{'account_id': 252766, 'reputation': 697, 'user_id': 531030, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://graph.facebook.com/54301405/picture?type=large', 'display_name': 'broody', 'link': 'https://stackoverflow.com/users/531030/broody'}",False,2234,,1,3,1463417129,1333670551,1333671691.0,10037682,CC BY-SA 3.0,https://stackoverflow.com/questions/10037682/bluecove-bluetooth-device-discovery,BlueCove Bluetooth Device Discovery,,,,
1619,"['java', 'reflection', 'jit']","{'account_id': 98263, 'reputation': 6938, 'user_id': 266103, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/98d7256043520aa770a3e837c0a44d72?s=256&d=identicon&r=PG', 'display_name': 'shrini1000', 'link': 'https://stackoverflow.com/users/266103/shrini1000'}",True,4194,10090432.0,3,17,1463154532,1334026131,,10082523,CC BY-SA 3.0,https://stackoverflow.com/questions/10082523/java-what-is-jitcs-reflection-inflation,Java: what is JITC&#39;s reflection inflation?,,,,
1620,"['java', '.net', 'encryption', 'x509certificate2']","{'account_id': 335250, 'reputation': 69, 'user_id': 662242, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6cd125531449ebe9d3a1bcfc5b00a801?s=256&d=identicon&r=PG', 'display_name': 'kevin159', 'link': 'https://stackoverflow.com/users/662242/kevin159'}",True,2433,10299326.0,2,0,1463067350,1335270539,1463067350.0,10297825,CC BY-SA 3.0,https://stackoverflow.com/questions/10297825/encrypt-xml-file-in-net-and-decrypt-encrypted-file-in-java-using-x509-certificat,Encrypt xml file in.net and Decrypt encrypted file in java using x509 certificate,,,,
1621,"['java', 'selenium', 'junit', 'css-selectors']","{'account_id': 1441449, 'reputation': 93, 'user_id': 1361483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f3ebfd651fffe0433f67cce9b51c420?s=256&d=identicon&r=PG', 'display_name': 'Adam Pengal', 'link': 'https://stackoverflow.com/users/1361483/adam-pengal'}",True,29860,10354825.0,3,9,1463057670,1335542100,,10353880,CC BY-SA 3.0,https://stackoverflow.com/questions/10353880/selenium-extract-text-of-a-div-with-cssselector-in-java,Selenium: Extract Text of a div with cssSelector in Java,,,,
1622,['java'],"{'account_id': 402776, 'reputation': 753, 'user_id': 770131, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/0aSxu.png?s=256&g=1', 'display_name': 'nibuen', 'link': 'https://stackoverflow.com/users/770131/nibuen'}",True,132,10310649.0,2,4,1462627942,1335336004,1462627942.0,10310564,CC BY-SA 3.0,https://stackoverflow.com/questions/10310564/overloaded-method-calls-redesign,Overloaded method calls redesign,,,,
1623,"['java', 'eclipse', 'swing', 'jframe']","{'account_id': 1316092, 'reputation': 201, 'user_id': 1262909, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ded28871276c0d630073461b6f833b8d?s=256&d=identicon&r=PG', 'display_name': 'Banned', 'link': 'https://stackoverflow.com/users/1262909/banned'}",True,5149,10368646.0,1,0,1462456275,1335654250,1495535291.0,10368324,CC BY-SA 3.0,https://stackoverflow.com/questions/10368324/how-to-call-a-public-class-to-display-gui-in-java-using-jformdesigner,how to call a public class to display gui in java using jformdesigner,,,,
1624,"['java', 'xmpp', 'soa', 'apache-camel', 'esb']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",True,2159,10081164.0,5,18,1462347772,1333766297,,10051261,CC BY-SA 3.0,https://stackoverflow.com/questions/10051261/wrangling-up-xmpp,Wrangling up XMPP,,,,
1625,"['java', 'spring', 'session']","{'account_id': 1391437, 'reputation': 71, 'user_id': 1322181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/971e2537a9c6473f11e03345ce8deb04?s=256&d=identicon&r=PG', 'display_name': 'picobas', 'link': 'https://stackoverflow.com/users/1322181/picobas'}",True,29393,,3,7,1462266769,1333988584,1333988779.0,10076243,CC BY-SA 3.0,https://stackoverflow.com/questions/10076243/how-to-create-a-new-session-in-spring,How to create a new session in spring?,,,,
1626,"['java', 'compression', 'fileinputstream', 'fileoutputstream', 'lzw']","{'account_id': 405298, 'reputation': 443, 'user_id': 774099, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/23ebd091314b6a5e7d072a69e05aa641?s=256&d=identicon&r=PG', 'display_name': 'Sam P', 'link': 'https://stackoverflow.com/users/774099/sam-p'}",True,1649,12239175.0,1,1,1462201023,1335446181,1335451596.0,10334220,CC BY-SA 3.0,https://stackoverflow.com/questions/10334220/lzw-compression-a-modified-version,LZW Compression - A modified version,,,,
1627,"['java', 'xml-parsing']","{'account_id': 229412, 'reputation': 43962, 'user_id': 492364, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b97348422b155975191606b8ad47a37f?s=256&d=identicon&r=PG', 'display_name': 'thejh', 'link': 'https://stackoverflow.com/users/492364/thejh'}",True,2631,,3,1,1461995197,1334049574,,10086066,CC BY-SA 3.0,https://stackoverflow.com/questions/10086066/how-to-parse-xml-with-prefixes,How to parse XML with prefixes?,,,,
1628,"['java', 'hibernate', 'struts2']","{'account_id': 1388030, 'reputation': 668, 'user_id': 1319571, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/378ae7fb79ac07ef86b35977a169ab8e?s=256&d=identicon&r=PG', 'display_name': 'J Ellis', 'link': 'https://stackoverflow.com/users/1319571/j-ellis'}",True,8964,10266356.0,2,4,1461938029,1335053306,1335216625.0,10264143,CC BY-SA 3.0,https://stackoverflow.com/questions/10264143/how-to-avoid-endless-loop-in-hibernate-when-fetching-bidirectional-collections,How to avoid endless loop in Hibernate when fetching bidirectional collections?,,,,
1629,"['java', 'apache-zookeeper']","{'account_id': 5147, 'reputation': 8107, 'user_id': 8136, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/16b21d7158b1214c552e22c198931d9a?s=256&d=identicon&r=PG', 'display_name': 'MattMcKnight', 'link': 'https://stackoverflow.com/users/8136/mattmcknight'}",True,2238,10344939.0,3,5,1461887112,1335459928,,10338076,CC BY-SA 3.0,https://stackoverflow.com/questions/10338076/zookeeper-persistent-sequential-incrementing-by-two,Zookeeper PERSISTENT_SEQUENTIAL incrementing by two,,,,
1630,"['java', 'file-io']","{'account_id': 1094594, 'reputation': 1298, 'user_id': 1088457, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1ef78d6c7ecd972b35e00de4ec12e54d?s=256&d=identicon&r=PG', 'display_name': 'Charlie', 'link': 'https://stackoverflow.com/users/1088457/charlie'}",True,39126,10253478.0,2,9,1461874306,1334955233,1334955683.0,10253409,CC BY-SA 3.0,https://stackoverflow.com/questions/10253409/how-to-read-line-by-line-from-a-text-area,How to read line by line from a text area,,,,
1631,"['java', 'tree', 'antlr', 'abstract-syntax-tree']","{'account_id': 536612, 'reputation': 3119, 'user_id': 905513, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/678c5f26293bdc17e95e00ec41145344?s=256&d=identicon&r=PG', 'display_name': 'marchemike', 'link': 'https://stackoverflow.com/users/905513/marchemike'}",True,11268,10061651.0,2,5,1461742148,1333874687,,10061548,CC BY-SA 3.0,https://stackoverflow.com/questions/10061548/java-tree-parser-output-for-antlr,Java Tree parser output for ANTLR,,,,
1632,"['java', 'multithreading', 'thread-priority']","{'account_id': 1406006, 'reputation': 992, 'user_id': 1333705, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/15e52c10ab9cc680be078a31d5ce9f97?s=256&d=identicon&r=PG', 'display_name': 'Pendo826', 'link': 'https://stackoverflow.com/users/1333705/pendo826'}",True,346,10385861.0,1,3,1461700922,1335797634,1461700922.0,10385736,CC BY-SA 3.0,https://stackoverflow.com/questions/10385736/thread-with-priority-settings,Thread with priority settings,,,,
1633,"['java', 'crud', 'playframework-2.0', 'ebean']","{'account_id': 1192532, 'reputation': 197, 'user_id': 1164993, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5606b2f6c442144814811a6e2becfa6?s=256&d=identicon&r=PG', 'display_name': 'twes', 'link': 'https://stackoverflow.com/users/1164993/twes'}",True,1886,10223866.0,1,0,1461663905,1334787302,,10218870,CC BY-SA 3.0,https://stackoverflow.com/questions/10218870/how-to-validate-constraints-of-manytoone-relations,How to validate constraints of ManyToOne relations?,,,,
1634,"['java', 'hsqldb']","{'account_id': 1357597, 'reputation': 112, 'user_id': 1295684, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/4Tq3i.jpg?s=256&g=1', 'display_name': 'alf_red', 'link': 'https://stackoverflow.com/users/1295684/alf-red'}",False,2379,,2,1,1461603218,1335710076,,10372942,CC BY-SA 3.0,https://stackoverflow.com/questions/10372942/how-to-empty-table-with-hsqldb,How to empty Table with HSQLDB?,,,,
1635,['java'],"{'account_id': 1399172, 'reputation': 11, 'user_id': 1328268, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b990913cf50828f30289bc6179220ee7?s=256&d=identicon&r=PG', 'display_name': 'Attis Wong', 'link': 'https://stackoverflow.com/users/1328268/attis-wong'}",True,3448,,2,1,1461542308,1334210734,1334223580.0,10118198,CC BY-SA 3.0,https://stackoverflow.com/questions/10118198/how-to-use-serviceregistry,How to use ServiceRegistry,,,,
1636,"['java', 'collections', 'graph']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",False,539,,1,0,1461369583,1333760811,,10050845,CC BY-SA 3.0,https://stackoverflow.com/questions/10050845/java-graph-and-graph-search-apis,Java Graph and Graph Search APIs,,,,
1637,"['java', 'jnlp', 'java-web-start']","{'account_id': 36702, 'reputation': 2008, 'user_id': 104779, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/H7SpS.jpg?s=256&g=1', 'display_name': 'alexvetter', 'link': 'https://stackoverflow.com/users/104779/alexvetter'}",True,17997,,6,6,1461346530,1334584354,1335356398.0,10175453,CC BY-SA 3.0,https://stackoverflow.com/questions/10175453/jnlp-should-use-a-specific-java-version-but-error-results,JNLP should use a specific Java version but error results,,,,
1638,"['java', 'swing', 'jtextfield', 'mouselistener']","{'account_id': 1206476, 'reputation': 347, 'user_id': 1175987, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c9b294dc85004d8169007f1e63f15a7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joshua Vaughan', 'link': 'https://stackoverflow.com/users/1175987/joshua-vaughan'}",True,71772,10133538.0,7,12,1461336786,1334274036,1334302163.0,10133366,CC BY-SA 3.0,https://stackoverflow.com/questions/10133366/how-to-clear-jtextfield-when-mouse-clicks-the-jtextfield,How to clear JTextField when mouse clicks the JTextField,,,,
1639,"['java', 'arrays', 'algorithm', 'math']","{'user_type': 'does_not_exist', 'display_name': 'user1311189'}",True,1122,10357019.0,3,4,1461270617,1335556128,,10356951,CC BY-SA 3.0,https://stackoverflow.com/questions/10356951/using-an-array-to-improve-the-execution-time-of-a-recursive-binomial-distributio,Using an array to improve the execution time of a recursive binomial distribution algorithm?,,,,
1640,"['netbeans', 'default', 'java']","{'account_id': 1404148, 'reputation': 661, 'user_id': 1332320, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/65868d170513108c6dd84557ff9ab976?s=256&d=identicon&r=PG', 'display_name': 'Hrfpkj', 'link': 'https://stackoverflow.com/users/1332320/hrfpkj'}",True,130993,,1,49,1461258645,1334343892,1495541808.0,10146819,,https://stackoverflow.com/questions/10146819/in-netbeans-how-do-i-change-the-default-jdk,In NetBeans how do I change the Default JDK?,1334431995.0,exact duplicate,,
1641,"['java', 'xpages']","{'account_id': 1240994, 'reputation': 273, 'user_id': 1203601, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ca442eff2e03ac7904d6b00c78910d73?s=256&d=identicon&r=PG', 'display_name': 'Maksim Ravnovesov', 'link': 'https://stackoverflow.com/users/1203601/maksim-ravnovesov'}",True,496,10117403.0,3,0,1461209853,1334136498,1334137039.0,10103254,CC BY-SA 3.0,https://stackoverflow.com/questions/10103254/xpages-using-java,Xpages. Using Java,,,,
1642,"['java', 'android', 'android-layout', 'layout', 'android-widget']","{'account_id': 36623, 'reputation': 2614, 'user_id': 104504, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/46f12f9854c1d2fb4ee86d84666b80fc?s=256&d=identicon&r=PG', 'display_name': 'Kapil D', 'link': 'https://stackoverflow.com/users/104504/kapil-d'}",True,25875,10022843.0,2,13,1461201482,1333338535,1461201482.0,9970675,CC BY-SA 3.0,https://stackoverflow.com/questions/9970675/example-of-custom-setdropdownviewresource-spinner-item,Example of custom setDropDownViewResource spinner item,,,,
1643,"['java', 'double', 'precision', 'bigdecimal', 'zero']","{'account_id': 122546, 'reputation': 6957, 'user_id': 316419, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/d8d5aadd83e6439f43ad8a56cb544cc4?s=256&d=identicon&r=PG', 'display_name': 'Manish Mulani', 'link': 'https://stackoverflow.com/users/316419/manish-mulani'}",True,44363,9992044.0,7,43,1461173222,1333451204,,9992006,CC BY-SA 3.0,https://stackoverflow.com/questions/9992006/equals-operator-for-zeros-bigdecimal-double-in-java,Equals operator for zeros (BigDecimal / Double) in Java,,,,
1644,"['java', 'ios', 'sockets', 'safari', 'websocket']","{'account_id': 15, 'reputation': 19082, 'user_id': 22, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1c23587bf4956c04bb580a6d1310e678?s=256&d=identicon&r=PG', 'display_name': 'Matt MacLean', 'link': 'https://stackoverflow.com/users/22/matt-maclean'}",True,1202,36742148.0,1,1,1461151056,1335495861,1633590825.0,10344230,CC BY-SA 4.0,https://stackoverflow.com/questions/10344230/safari-5-ios-websocket-handshake-only-works-sometimes,"Safari 5 / iOS, WebSocket handshake only works sometimes",,,,
1645,"['java', 'text', 'io']","{'account_id': 984940, 'reputation': 666, 'user_id': 1003700, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ad39f1caff084f1538e010f6afebd256?s=256&d=identicon&r=PG', 'display_name': 'styanton', 'link': 'https://stackoverflow.com/users/1003700/styanton'}",True,12387,10102821.0,2,4,1460749830,1334134093,,10102703,CC BY-SA 3.0,https://stackoverflow.com/questions/10102703/read-text-file-from-position-in-java,Read text file from position in Java,,,,
1646,"['java', 'r', 'rcaller']","{'account_id': 1375488, 'reputation': 591, 'user_id': 1309559, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/f92ce378f3dc5b66571f98725fa51333?s=256&d=identicon&r=PG', 'display_name': 'sundeep', 'link': 'https://stackoverflow.com/users/1309559/sundeep'}",True,895,10697148.0,2,2,1460640590,1335092423,1460640590.0,10267367,CC BY-SA 3.0,https://stackoverflow.com/questions/10267367/rcaller-2-0-generated-plot-is-rendering-and-empty-output-and-the-file-png-gene,Rcaller 2.0 generated plot is rendering and empty output and the file (png) generated is also empty?,,,,
1647,"['java', 'string', 'file', 'new-operator']","{'account_id': 1402475, 'reputation': 61, 'user_id': 1330977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4674a2b5b778960d80234a1aad5de5ca?s=256&d=identicon&r=PG', 'display_name': 'Tanzim H.', 'link': 'https://stackoverflow.com/users/1330977/tanzim-h'}",True,4255,,3,6,1460487958,1334327810,1334642753.0,10142854,CC BY-SA 3.0,https://stackoverflow.com/questions/10142854/java-passing-string-variable-in-new-file,Java: Passing String variable in new File();,,,,
