,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
1087,"['java', 'spring-boot']","{'account_id': 14908242, 'reputation': 31, 'user_id': 10764690, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2330141423898466/picture?type=large', 'display_name': 'Adam Dalton', 'link': 'https://stackoverflow.com/users/10764690/adam-dalton'}",True,61,,1,0,1661731189,1661721519,1661725886.0,73522350,CC BY-SA 4.0,https://stackoverflow.com/questions/73522350/404-not-found-on-get-request,404 not found on Get Request,,,,,
1088,"['java', 'kotlin', 'gradle', 'intellij-idea', 'gradle-plugin']","{'account_id': 12673101, 'reputation': 1359, 'user_id': 9210263, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2I8LA.jpg?s=256&g=1', 'display_name': 'LeYAUable', 'link': 'https://stackoverflow.com/users/9210263/leyauable'}",True,105,73522987.0,2,0,1661730660,1661728865,,73522939,CC BY-SA 4.0,https://stackoverflow.com/questions/73522939/cannot-use-application-plugin-in-gradle-with-kotlin,Cannot use application plugin in Gradle with Kotlin,,,,,
1089,"['python', 'java', 'amazon-web-services', 'spring-boot']","{'account_id': 20360474, 'reputation': 1, 'user_id': 14934927, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gh9RTm91rn8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmyG8hfL295C9GIQM1IlKqaTmzpYA/s96-c/photo.jpg?sz=256', 'display_name': 'KiteZeng', 'link': 'https://stackoverflow.com/users/14934927/kitezeng'}",False,37,,1,0,1661730655,1661707888,,73520801,CC BY-SA 4.0,https://stackoverflow.com/questions/73520801/how-to-install-numpy-on-elastic-beanstalk,How to install numpy on Elastic Beanstalk?,,,,,
1090,"['java', 'methods', 'overloading']","{'account_id': 24541239, 'reputation': 35, 'user_id': 18451561, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2KldC.jpg?s=256&g=1', 'display_name': 'Account', 'link': 'https://stackoverflow.com/users/18451561/account'}",True,60,73468828.0,2,0,1661730553,1661305004,,73466559,CC BY-SA 4.0,https://stackoverflow.com/questions/73466559/how-can-i-get-the-result-of-the-input-from-the-first-method,How can I get the result of the input from the first method?,,,,,
1091,"['java', 'spring-boot', 'api', 'rest', 'spring-data-jpa']","{'account_id': 25780380, 'reputation': 19, 'user_id': 19526090, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpwtMNqSkKdXOV-dOxMht57ZoLGn4BJWV9WwySG8A=k-s256', 'display_name': 'Sandip Gadade', 'link': 'https://stackoverflow.com/users/19526090/sandip-gadade'}",False,151,,1,0,1661729405,1661582635,1661729405.0,73508912,CC BY-SA 4.0,https://stackoverflow.com/questions/73508912/how-to-handle-this-exception-org-springframework-web-method-annotation-methodarg,How to Handle this Exception org.springframework.web.method.annotation.MethodArgumentTypeMismatchException,,,,,
1092,"['java', 'javafx', 'quartz-scheduler']","{'account_id': 26036843, 'reputation': 11, 'user_id': 19742183, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnCrJXAZsqTD1f1LA-4oZ1iT8YG3ymSvB76HkVB=k-s256', 'display_name': 'Joe Rubens', 'link': 'https://stackoverflow.com/users/19742183/joe-rubens'}",False,29,,0,1,1661729325,1660842018,1661729325.0,73406890,CC BY-SA 4.0,https://stackoverflow.com/questions/73406890/javafx-with-quartz-scheduler,JavaFX with Quartz scheduler,,,,,
1093,"['java', 'spring', 'thymeleaf']","{'account_id': 26183688, 'reputation': 1, 'user_id': 19866603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bca33fc120815bbf1ec0fb0b300799ca?s=256&d=identicon&r=PG', 'display_name': 'thssnhtnsxt', 'link': 'https://stackoverflow.com/users/19866603/thssnhtnsxt'}",False,52,,0,0,1661729189,1661728659,,73522923,CC BY-SA 4.0,https://stackoverflow.com/questions/73522923/cant-get-id-from-model-in-javaspring,Can&#39;t get id from model in java(spring),,,,,
1094,"['java', 'anylogic']","{'account_id': 25942770, 'reputation': 13, 'user_id': 19661964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/460b9e488028ebd1bcbd4fb99d6e9277?s=256&d=identicon&r=PG', 'display_name': 'Lennart', 'link': 'https://stackoverflow.com/users/19661964/lennart'}",False,56,,0,1,1661727711,1659906442,1661550187.0,73271066,CC BY-SA 4.0,https://stackoverflow.com/questions/73271066/performance-consideration-for-anylogic-delete-added-object-of-java-class,"Performance consideration for AnyLogic, delete &quot;added&quot; object of Java class",,,,,
1095,['java'],"{'account_id': 19256482, 'reputation': 3, 'user_id': 14073259, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgfBVYJRcVoXRwAYZXfvzQN17FBsA3srUuzwQ8M=k-s256', 'display_name': 'Leonardo Schmitt', 'link': 'https://stackoverflow.com/users/14073259/leonardo-schmitt'}",True,28,73522834.0,1,0,1661727226,1661726594,,73522777,CC BY-SA 4.0,https://stackoverflow.com/questions/73522777/how-can-i-access-subclass-attribute-through-passing-its-superclass-as-parameter,How can I access subclass attribute through passing its superclass as parameter of a method,,,,,
1096,"['java', 'android-recyclerview', 'android-handler', 'android-mvvm']","{'account_id': 16434767, 'reputation': 147, 'user_id': 11872622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13dcf118525c774c15b2f42c30be6282?s=256&d=identicon&r=PG&f=1', 'display_name': 'HoLoGram', 'link': 'https://stackoverflow.com/users/11872622/hologram'}",False,21,,0,0,1661727045,1661723043,1661727045.0,73522482,CC BY-SA 4.0,https://stackoverflow.com/questions/73522482/observe-task-time-and-update-accordingly,Observe task time and update accordingly,,,,,
1097,"['java', 'android', 'list', 'parcel', 'immutablelist']","{'account_id': 12170115, 'reputation': 31, 'user_id': 8885087, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-DAvZzeEF2as/AAAAAAAAAAI/AAAAAAAAAg0/sechrPjOyDo/photo.jpg?sz=256', 'display_name': 'mynameisteodora', 'link': 'https://stackoverflow.com/users/8885087/mynameisteodora'}",True,58,73522784.0,1,0,1661726677,1661725723,,73522718,CC BY-SA 4.0,https://stackoverflow.com/questions/73522718/why-does-androids-parcel-readlist-work-with-immutablelist,Why does Android&#39;s parcel.readList work with ImmutableList?,,,,,
1098,"['java', 'generics', 'inheritance']","{'account_id': 3193194, 'reputation': 155, 'user_id': 2697015, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100001448998854/picture?type=large', 'display_name': 'Herbert Souza Silva', 'link': 'https://stackoverflow.com/users/2697015/herbert-souza-silva'}",False,67,,1,0,1661726459,1661723059,,73522483,,https://stackoverflow.com/questions/73522483/why-cannot-be-inherited-with-different-type-arguments,Why cannot be inherited with different type arguments,,,1661734836.0,Duplicate,
1099,"['java', 'file', 'file-exists']","{'account_id': 184786, 'reputation': 16612, 'user_id': 421049, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4b9b843fe8e233b2f70e0f2a8e7db4e8?s=256&d=identicon&r=PG', 'display_name': 'Garret Wilson', 'link': 'https://stackoverflow.com/users/421049/garret-wilson'}",False,84,,1,1,1661725637,1661723924,1661724667.0,73522563,CC BY-SA 4.0,https://stackoverflow.com/questions/73522563/java-17-path-exists-taking-an-extraordinarily-long-time-when-file-exists,Java 17 path exists() taking an extraordinarily long time when file exists,,,,,
1100,"['java', 'sql-server', 'event-driven']","{'account_id': 161487, 'reputation': 515, 'user_id': 382269, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7e94c58f4a13f6f9988d9a750cfbd65b?s=256&d=identicon&r=PG', 'display_name': 'Vikas', 'link': 'https://stackoverflow.com/users/382269/vikas'}",False,29,,1,-1,1661724941,1661718100,1661724941.0,73521993,CC BY-SA 4.0,https://stackoverflow.com/questions/73521993/event-driven-programming-with-java-and-sql-server,Event-driven programming with Java and SQL Server,,,,,
1101,"['java', 'list', 'performance', 'optimization']","{'account_id': 26009813, 'reputation': 1, 'user_id': 19759819, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucr3IYW89ADhL7DWjpCK96hyruJGiniwK5k_tWq6DA=k-s256', 'display_name': 'Andre Carioca', 'link': 'https://stackoverflow.com/users/19759819/andre-carioca'}",False,32,,0,0,1661723464,1661723464,,73522522,CC BY-SA 4.0,https://stackoverflow.com/questions/73522522/java-node-search-optimization-and-performance,Java - Node search optimization and performance,,,,,
1102,"['java', 'maven', 'command-line', 'jsoup']","{'account_id': 14233675, 'reputation': 13, 'user_id': 10282112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43a4bf1b4303ad7e57a7d668004b3f04?s=256&d=identicon&r=PG&f=1', 'display_name': 'juan ', 'link': 'https://stackoverflow.com/users/10282112/juan'}",False,79,,0,0,1661723074,1661723074,,73522485,CC BY-SA 4.0,https://stackoverflow.com/questions/73522485/why-maven-recognize-dependencies-and-allows-me-to-import-but-i-cannot-instantiat,Why maven recognize dependencies and allows me to import but I cannot instantiate objects?,,,,,
1103,"['java', 'hibernate']","{'account_id': 23310970, 'reputation': 1, 'user_id': 19864055, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxJXUFKxVGbMVt_aIpyd7UUtRM1dqADsCCBuC9B=k-s256', 'display_name': 'Kirill Prudkij', 'link': 'https://stackoverflow.com/users/19864055/kirill-prudkij'}",False,56,,0,0,1661721480,1661696934,1661721480.0,73519537,CC BY-SA 4.0,https://stackoverflow.com/questions/73519537/hibernate-how-to-select-child-entities-with-a-several-parent-fields-with-writin,Hibernate. How to select child entities with a several parent fields with writing all it in parent entity,,,,,
1104,"['java', 'algorithm', 'recursion', 'backtracking', 'recursive-backtracking']","{'account_id': 24419062, 'reputation': 19, 'user_id': 18345582, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxK5JADy0hHGMeLWdQn3bB9Go90p4N-NO6q4fzD=k-s256', 'display_name': 'kr214229', 'link': 'https://stackoverflow.com/users/18345582/kr214229'}",False,50,,1,0,1661721388,1661717675,1661720948.0,73521949,CC BY-SA 4.0,https://stackoverflow.com/questions/73521949/having-difficulty-identifying-the-next-step-compiler-will-take-after-a-recursive,Having difficulty identifying the next step compiler will take after a recursive call,,,,,
1105,"['java', 'logging', 'java.util.logging']","{'account_id': 247773, 'reputation': 14934, 'user_id': 522729, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/NqDmD.jpg?s=256&g=1', 'display_name': 'Victor Grazi', 'link': 'https://stackoverflow.com/users/522729/victor-grazi'}",True,134,,1,0,1661720483,1661719242,1661719950.0,73522118,CC BY-SA 4.0,https://stackoverflow.com/questions/73522118/why-is-java-logging-api-not-displaying-fine-messages,Why is Java Logging API not displaying FINE messages?,,,,,
1106,"['java', 'null', 'option-type', 'nullable', 'null-check']","{'account_id': 24193243, 'reputation': 15, 'user_id': 19725796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/63c55714ed17cdc895dbd422420c0678?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rosa', 'link': 'https://stackoverflow.com/users/19725796/rosa'}",True,180,73335193.0,3,1,1661720450,1660300019,1660313844.0,73332706,CC BY-SA 4.0,https://stackoverflow.com/questions/73332706/validating-nullable-fields-in-java,Validating Nullable fields in Java,,,,,
1107,"['java', 'spring-boot', 'spring-batch']","{'account_id': 11935386, 'reputation': 1056, 'user_id': 8734046, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47492e4765c7917857ff8f95fd2bbb2f?s=256&d=identicon&r=PG&f=1', 'display_name': 'jwpol', 'link': 'https://stackoverflow.com/users/8734046/jwpol'}",True,226,,3,1,1661718351,1661636205,,73514579,CC BY-SA 4.0,https://stackoverflow.com/questions/73514579/spring-batch-partitioned-step-duplicated-processing,Spring-batch partitioned step duplicated processing,,,,,
1108,"['java', 'exception', 'processing', 'classnotfoundexception', 'noclassdeffounderror']","{'account_id': 24917386, 'reputation': 11, 'user_id': 18786117, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg4XhiP1Or1_jAiQGC4VaOccCJejHAbpxypmVoOJQ=k-s256', 'display_name': 'Danermar', 'link': 'https://stackoverflow.com/users/18786117/danermar'}",True,74,,1,1,1661717625,1661711844,,73521264,CC BY-SA 4.0,https://stackoverflow.com/questions/73521264/how-can-i-use-the-fx2d-render-option-in-java-processing,How can I use the FX2D render option in Java + Processing?,,,,,
1109,"['java', 'algorithm', 'semaphore']","{'account_id': 26182855, 'reputation': 1, 'user_id': 19865917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvml4Ck_H6gcKlRdX2zyopJsm2cttIaMkffLqocvV=k-s256', 'display_name': 'wichtig ja', 'link': 'https://stackoverflow.com/users/19865917/wichtig-ja'}",False,43,,0,0,1661717285,1661717217,1661717285.0,73521884,CC BY-SA 4.0,https://stackoverflow.com/questions/73521884/why-this-code-pseudocode-with-semaphores-use-three-semaphores-instead-of-2,Why this code (pseudocode) with semaphores use three semaphores instead of 2?,,,,,
1110,"['java', 'spring', 'spring-boot', 'spring-mvc', 'gradle']","{'account_id': 26170048, 'reputation': 21, 'user_id': 19855196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoP6hVY5S1DjT4ZXKlmhcp_ohvSFA4oV18H2-iq=k-s256', 'display_name': 'Amlieades', 'link': 'https://stackoverflow.com/users/19855196/amlieades'}",False,79,,0,2,1661715715,1661559651,1661715715.0,73507553,CC BY-SA 4.0,https://stackoverflow.com/questions/73507553/exeception-while-running-spring-jar-application-file,Exeception while running spring jar application file,,,,,
1111,"['java', 'arrays']","{'account_id': 17278892, 'reputation': 91, 'user_id': 12512936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73be144658c0e78f4a391f1fc6f33be4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Box', 'link': 'https://stackoverflow.com/users/12512936/box'}",True,261,,2,0,1661715078,1661695970,,73519406,CC BY-SA 4.0,https://stackoverflow.com/questions/73519406/take-into-consideration-long-arrays-strings,Take into consideration Long Arrays/Strings,,,,,
1112,"['java', 'spring-boot', 'hibernate', 'hibernate-validator']","{'account_id': 340612, 'reputation': 829, 'user_id': 670731, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/f594ff233c27012f123416aa2e523735?s=256&d=identicon&r=PG', 'display_name': 'Veeraraghavan N', 'link': 'https://stackoverflow.com/users/670731/veeraraghavan-n'}",True,80,73521531.0,1,1,1661714250,1661706547,,73520639,CC BY-SA 4.0,https://stackoverflow.com/questions/73520639/how-are-hibernate-validators-integrated-into-spring-boot-starter-project,How are hibernate Validators integrated into spring boot starter project,,,,,
1113,"['java', 'camunda']","{'account_id': 26138507, 'reputation': 31, 'user_id': 19828220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c03debcd3a463c81e522585c06fedebd?s=256&d=identicon&r=PG', 'display_name': 'asdqwessdfxcv', 'link': 'https://stackoverflow.com/users/19828220/asdqwessdfxcv'}",True,132,,2,3,1661713454,1661253485,,73457770,CC BY-SA 4.0,https://stackoverflow.com/questions/73457770/how-to-bind-a-camunda-externaltaskclient-to-a-local-port,How to bind a Camunda ExternalTaskClient to a local port?,,,,,
1114,"['java', 'multidimensional-array']","{'account_id': 24377524, 'reputation': 37, 'user_id': 18309642, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzGpgXFm9E96KQik6o7B2MUvyQ56TWqHZjKZPYv=k-s256', 'display_name': 'Lukas E', 'link': 'https://stackoverflow.com/users/18309642/lukas-e'}",True,56,73436464.0,3,-1,1661712922,1661094530,,73435638,CC BY-SA 4.0,https://stackoverflow.com/questions/73435638/how-to-copy-values-from-a-2d-array-to-a-new-and-bigger-one-in-java,How to copy values from a 2d array to a new and bigger one in Java?,,,,,
1115,"['java', 'max', 'processing']","{'account_id': 17632797, 'reputation': 41, 'user_id': 12796577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec1da87765a01bdde2fb2adf99a65d74?s=256&d=identicon&r=PG&f=1', 'display_name': 'gerome', 'link': 'https://stackoverflow.com/users/12796577/gerome'}",True,22,,1,1,1661711538,1660988929,1661711538.0,73425665,CC BY-SA 4.0,https://stackoverflow.com/questions/73425665/max-cycling74-mxj-dependency,Max cycling74 mxj dependency,,,,,
1116,"['java', 'jsf']","{'account_id': 26181717, 'reputation': 13, 'user_id': 19864996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56019a36481aea900d67af53e29f8575?s=256&d=identicon&r=PG', 'display_name': 'yothats.ju', 'link': 'https://stackoverflow.com/users/19864996/yothats-ju'}",True,34,73521080.0,1,1,1661710842,1661704455,1661707773.0,73520414,CC BY-SA 4.0,https://stackoverflow.com/questions/73520414/jsf-use-fsetpropertyactionlistener-inside-a-graphicimage,JSF: use &lt;f:setPropertyActionListener /&gt; inside a graphicImage,,,,,
1117,"['java', 'spring', 'spring-boot']","{'account_id': 1428787, 'reputation': 37, 'user_id': 9571572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fab1348e130f9f708b74673ebf64446?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Yazdian', 'link': 'https://stackoverflow.com/users/9571572/mohammad-yazdian'}",False,126,,1,0,1661710702,1661690464,1661692653.0,73518751,CC BY-SA 4.0,https://stackoverflow.com/questions/73518751/caused-by-java-lang-classnotfoundexception-javax-servlet-servletconfig-when,&quot;Caused by: java.lang.ClassNotFoundException: javax.servlet.ServletConfig&quot; when running Spring Boot program,,,,,
1118,"['java', 'google-cloud-platform', 'google-cloud-pubsub']","{'account_id': 10089234, 'reputation': 69, 'user_id': 7456736, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d1b931f667d94ca15241abbdcdaa17d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kiras', 'link': 'https://stackoverflow.com/users/7456736/kiras'}",False,58,,0,0,1661709693,1661709693,,73521022,CC BY-SA 4.0,https://stackoverflow.com/questions/73521022/gcp-pubsub-ordering-key,Gcp pubsub ordering key,,,,,
1119,"['java', 'spring', 'spring-boot', 'spring-cloud-gateway']","{'account_id': 8246209, 'reputation': 2351, 'user_id': 6202210, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://graph.facebook.com/225270517862151/picture?type=large', 'display_name': 's1n7ax', 'link': 'https://stackoverflow.com/users/6202210/s1n7ax'}",True,520,,2,3,1661709684,1660934967,,73421082,CC BY-SA 4.0,https://stackoverflow.com/questions/73421082/how-to-handle-404-error-when-using-spring-cloud-gateway,How to handle 404 error when using Spring Cloud Gateway,,,,,
1120,"['java', 'for-loop', 'methods']","{'account_id': 24928200, 'reputation': 9, 'user_id': 18795668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25690308078469b80137915bfcdc8e13?s=256&d=identicon&r=PG', 'display_name': 'Cheyenne', 'link': 'https://stackoverflow.com/users/18795668/cheyenne'}",True,47,73520916.0,1,-3,1661708908,1661708399,1661708842.0,73520863,,https://stackoverflow.com/questions/73520863/how-to-link-method-to-main-methods-if-loop,How to link method to main method&#39;s if loop,,,1661723071.0,Needs more focus,
1121,"['java', 'spring', 'kotlin', 'dependency-injection']","{'account_id': 19206274, 'reputation': 113, 'user_id': 14033074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e423aa82faf186c28c90d505f8d52cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sampeteq', 'link': 'https://stackoverflow.com/users/14033074/sampeteq'}",False,67,,1,1,1661707236,1661591650,1661702214.0,73509709,CC BY-SA 4.0,https://stackoverflow.com/questions/73509709/kotlin-spring-di-and-null-beans,"Kotlin, Spring, DI, and null beans",,,,,
1122,"['java', 'xml', 'unmarshalling', 'feign', 'decoder']","{'account_id': 14670164, 'reputation': 937, 'user_id': 10594845, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcbdd9348b0e08d07042867d4ed93482?s=256&d=identicon&r=PG&f=1', 'display_name': 'aratata', 'link': 'https://stackoverflow.com/users/10594845/aratata'}",False,33,,0,0,1661707215,1661707215,,73520725,CC BY-SA 4.0,https://stackoverflow.com/questions/73520725/how-can-i-unmarshall-feign-xml-response-and-get-tags-namespace-value,How can I unmarshall feign xml response and get tags namespace value?,,,,,
1123,"['java', 'kotlin']","{'account_id': 25052403, 'reputation': 1, 'user_id': 18908169, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz4IXFHvhfOmt9EzXQ8ZeNObNMMLM1EqxJaueg=k-s256', 'display_name': 'alex ramos', 'link': 'https://stackoverflow.com/users/18908169/alex-ramos'}",False,23,,1,0,1661707146,1661705929,,73520576,CC BY-SA 4.0,https://stackoverflow.com/questions/73520576/text-not-changing-when-password-and-confirm-password-are-the-same-kotlin-android,Text not changing when password and confirm password are the same KOTLIN android studio,,,,,
1124,"['java', 'android-studio', 'gradle']","{'account_id': 5513270, 'reputation': 485, 'user_id': 4378885, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/imyID.jpg?s=256&g=1', 'display_name': 'jmelvin', 'link': 'https://stackoverflow.com/users/4378885/jmelvin'}",False,40,,0,0,1661706613,1661706613,,73520652,CC BY-SA 4.0,https://stackoverflow.com/questions/73520652/configure-jdk-to-launch-gradle-with-default-embedded-jdk,Configure JDK to launch gradle with default/embedded JDK,,,,,
1125,"['java', 'spring-mvc', 'thymeleaf']","{'account_id': 5156722, 'reputation': 457, 'user_id': 4129771, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/15b3ccd3f3bfd7d639d272d4de8fc79b?s=256&d=identicon&r=PG', 'display_name': 'Bruno Fernandez Ellerbach', 'link': 'https://stackoverflow.com/users/4129771/bruno-fernandez-ellerbach'}",True,51,,1,0,1661706491,1661612141,,73512034,CC BY-SA 4.0,https://stackoverflow.com/questions/73512034/why-thymeleaf-is-showing-a-strange-symbol-when-using-numbers-formatcurrencyvalu,Why Thymeleaf is showing a strange symbol when using numbers.formatCurrency(value)?,,,,,
1126,"['java', 'spring', 'spring-boot', 'jmx']","{'account_id': 87230, 'reputation': 32027, 'user_id': 242042, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a798a3d661375ece15776f83fbb80c2c?s=256&d=identicon&r=PG', 'display_name': 'Archimedes Trajano', 'link': 'https://stackoverflow.com/users/242042/archimedes-trajano'}",False,94,,1,0,1661705725,1661447514,1661550328.0,73491376,CC BY-SA 4.0,https://stackoverflow.com/questions/73491376/how-do-you-use-spring-boot-actuator-using-jmx-only-on-a-non-web-spring-boot-app,How do you use Spring Boot Actuator using JMX only on a non-web spring boot app,,,,,
1127,"['java', 'netbeans']","{'account_id': 13509992, 'reputation': 31, 'user_id': 9746671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65f3f3e6711cc72d68a69ec029fc822f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ara', 'link': 'https://stackoverflow.com/users/9746671/ara'}",False,34,,0,0,1661705068,1661331346,,73470241,CC BY-SA 4.0,https://stackoverflow.com/questions/73470241/error-while-deleting-netbeans-netbeans-leaves-in-windows-10,"Error while deleting Netbeans, NetBeans leaves in windows 10",,,,,
1128,"['python', 'java', 'abstract-syntax-tree']","{'account_id': 15900060, 'reputation': 155, 'user_id': 11521542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f4dfb8cbc5be7d2dfc3707aadd8786b?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/11521542/peter'}",False,76,,0,1,1661704869,1661674694,1661704869.0,73517090,CC BY-SA 4.0,https://stackoverflow.com/questions/73517090/extract-the-abstract-syntax-tree-ast-of-the-java-call-function-using-python-co,Extract the Abstract Syntax tree (AST) of the java call function using python code,,,,,
1129,"['java', 'excel', 'intellij-idea', 'jxl']","{'account_id': 19526002, 'reputation': 35, 'user_id': 14286840, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GilVZ6yVnQSa9DjlavChm-BuofGPP0FvwGxWfNhMA=k-s256', 'display_name': 'el Drago', 'link': 'https://stackoverflow.com/users/14286840/el-drago'}",False,27,,0,2,1661704696,1661704696,,73520444,CC BY-SA 4.0,https://stackoverflow.com/questions/73520444/when-i-run-a-jxl-and-testng-demo-java-program-it-doesnt-work,When I run a jxl and testng demo java program it doesn&#39;t work,,,,,
1130,"['java', 'intellij-idea', 'ram']","{'account_id': 20820193, 'reputation': 35, 'user_id': 15292031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/368233e1ec01a5cb7a98ac5ff295e3c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marcelsky', 'link': 'https://stackoverflow.com/users/15292031/marcelsky'}",True,513,73435811.0,1,2,1661703984,1661095634,,73435783,CC BY-SA 4.0,https://stackoverflow.com/questions/73435783/ways-to-decrease-intellij-idea-ram-usage,Ways to decrease IntelliJ IDEA ram usage?,,,,,
1131,"['java', 'spring', 'spring-boot', 'spring-security', 'spring-oauth2']","{'account_id': 26177178, 'reputation': 9, 'user_id': 19861121, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YuTaB.jpg?s=256&g=1', 'display_name': 'justsayKK', 'link': 'https://stackoverflow.com/users/19861121/justsaykk'}",False,74,,1,0,1661703899,1661657900,,73515834,CC BY-SA 4.0,https://stackoverflow.com/questions/73515834/error-403-despite-having-a-valid-jsessionid-spring-boot,Error 403 Despite having a valid JSESSIONID (Spring Boot),,,,,
1132,"['java', 'android', 'kotlin']","{'account_id': 20173741, 'reputation': 27, 'user_id': 14795935, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/--tYnNs476Sk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckhXH8-RQGaHdgsjx3EdeYpy7_jnw/s96-c/photo.jpg?sz=256', 'display_name': 'Ayman Nasr', 'link': 'https://stackoverflow.com/users/14795935/ayman-nasr'}",False,33,,0,0,1661702992,1661627988,1661702992.0,73513784,CC BY-SA 4.0,https://stackoverflow.com/questions/73513784/if-the-text-box-contains-a-unicode-color-this-unicode-only-and-not-all-the-text,"If the text box contains a unicode, color this unicode only and not all the text characters",,,,,
1133,"['java', 'spring', 'spring-boot', 'hibernate', 'spring-data-jpa']","{'account_id': 977185, 'reputation': 2794, 'user_id': 1161062, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/LCDjg.png?s=256&g=1', 'display_name': 'r4jiv007', 'link': 'https://stackoverflow.com/users/1161062/r4jiv007'}",True,42,,1,1,1661702812,1661670631,1661702812.0,73516678,CC BY-SA 4.0,https://stackoverflow.com/questions/73516678/understanding-entity-modeling-using-3-models-in-hibernate,Understanding Entity Modeling using 3 models in Hibernate,,,,,
