,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,accepted_answer_id,last_edit_date,content_license,protected_date,migrated_from
1025,"['java', 'android', 'azure', 'events']","{'account_id': 17883812, 'reputation': 1, 'user_id': 12991933, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-t9_AxH6XZKA/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDNPtpt43wFlSjjMtBF-QUxEJ8WHg/photo.jpg?sz=256', 'display_name': 'lucky man', 'link': 'https://stackoverflow.com/users/12991933/lucky-man'}",False,297,,1,0,1593791403,1583135486,60484522,https://stackoverflow.com/questions/60484522/how-are-send-data-from-android-java-to-azure-event-hubs,,How are send data from android java to azure event hubs,,1583141342.0,CC BY-SA 4.0,,
1026,"['java', 'jbpm']","{'account_id': 17471203, 'reputation': 81, 'user_id': 12666972, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-S_r-1j-Uw1Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rezS9gCJcud4g2TK5aZ9CU3csfBrw/photo.jpg?sz=256', 'display_name': 'anil kumar', 'link': 'https://stackoverflow.com/users/12666972/anil-kumar'}",True,1108,,1,2,1593773187,1583140967,60485774,https://stackoverflow.com/questions/60485774/configure-workitemhandler-to-send-email-in-jbpm-7,,configure workitemhandler to send email in JBPM 7,60492109.0,1593773187.0,CC BY-SA 4.0,,
1027,"['java', 'docker', 'ssl-certificate', 'spring-cloud', 'spring-cloud-feign']","{'account_id': 5577196, 'reputation': 181, 'user_id': 4420265, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/32a0ac3b4d83fd275b76859b0788fdac?s=256&d=identicon&r=PG&f=1', 'display_name': 'maracili', 'link': 'https://stackoverflow.com/users/4420265/maracili'}",True,584,,1,0,1593687423,1585276404,60879192,https://stackoverflow.com/questions/60879192/strange-ssl-error-using-docker-and-spring-cloud,,Strange SSL error using docker and spring cloud,,,CC BY-SA 4.0,,
1028,"['java', 'android', 'android-animation', 'android-view']","{'account_id': 14917516, 'reputation': 33, 'user_id': 10770874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2d17503d3ce3d43cef8b5e3c751898a?s=256&d=identicon&r=PG&f=1', 'display_name': 'RaspberryDrifter', 'link': 'https://stackoverflow.com/users/10770874/raspberrydrifter'}",False,108,,1,1,1593634746,1585034077,60826412,https://stackoverflow.com/questions/60826412/withendaction-doesnt-always-trigger,,withEndAction doesn&#39;t always trigger,,1585064590.0,CC BY-SA 4.0,,
1029,"['java', 'session', 'web', 'networking']","{'account_id': 13521472, 'reputation': 404, 'user_id': 9754554, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GfuEm.jpg?s=256&g=1', 'display_name': 'Mohammad Mehdi Sarfejoo', 'link': 'https://stackoverflow.com/users/9754554/mohammad-mehdi-sarfejoo'}",True,1332,,2,4,1593618693,1583308610,60521346,https://stackoverflow.com/questions/60521346/is-session-created-automatically-after-the-first-request,,Is Session created Automatically after the first request?,62680635.0,,CC BY-SA 4.0,,
1030,"['java', 'spring', 'spring-mvc', 'spring-data-jpa']","{'account_id': 987434, 'reputation': 9277, 'user_id': 1005607, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/784311347e657bc34c93a6b7cb7d3faf?s=256&d=identicon&r=PG', 'display_name': 'gene b.', 'link': 'https://stackoverflow.com/users/1005607/gene-b'}",True,199,,1,1,1593572435,1583168470,60493455,https://stackoverflow.com/questions/60493455/transactional-on-controller-method-does-not-roll-back-transactions-but-on-serv,,"@Transactional on Controller Method does not roll back transactions, but on Service Methods does",62668990.0,1583185977.0,CC BY-SA 4.0,,
1031,"['java', 'spring', 'api', 'swagger', 'springfox']","{'account_id': 11612607, 'reputation': 803, 'user_id': 8506395, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/163d2966c739ca1dbf2514cf80e68a92?s=256&d=identicon&r=PG&f=1', 'display_name': 'mtmx', 'link': 'https://stackoverflow.com/users/8506395/mtmx'}",False,493,,1,0,1593436247,1584632528,60760520,https://stackoverflow.com/questions/60760520/swagger-custom-example-json-request-body,,Swagger: Custom example JSON request body,,1585577831.0,CC BY-SA 4.0,,
1032,"['java', 'jnlp', 'downgrade', 'icedtea-web']","{'account_id': 5441246, 'reputation': 325, 'user_id': 4329276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba7ef823dc31fba4cb66715d3243099a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hans Wurst', 'link': 'https://stackoverflow.com/users/4329276/hans-wurst'}",False,73,,1,0,1593420625,1584490289,60731880,https://stackoverflow.com/questions/60731880/downgrading-jnlp-application-without-clearing-cache,,Downgrading JNLP application without clearing cache,,,CC BY-SA 4.0,,
1033,"['java', 'selenium', 'appium', 'appium-ios']","{'account_id': 17012300, 'reputation': 1, 'user_id': 12307026, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qoGMB8RwmI0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcda77qe5TKk7G5XEBmEzaYnjQIxw/photo.jpg?sz=256', 'display_name': 'Ananya Sharma', 'link': 'https://stackoverflow.com/users/12307026/ananya-sharma'}",True,528,,1,-1,1593345690,1583306561,60520884,https://stackoverflow.com/questions/60520884/read-ios-toast-message-through-appium,,Read iOS toast message through Appium,,,CC BY-SA 4.0,,
1034,"['java', 'java-11', 'openjdk-11', 'sslexception']","{'account_id': 6562780, 'reputation': 189, 'user_id': 5073359, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Vhi7e.jpg?s=256&g=1', 'display_name': 'Hizbullah Watandost', 'link': 'https://stackoverflow.com/users/5073359/hizbullah-watandost'}",True,429,,1,0,1593337972,1583930356,60636252,https://stackoverflow.com/questions/60636252/httpmethoddirectory-executewithretry-and-sslprotocolexception-in-java,,HttpMethodDirectory executeWithRetry and SSLProtocolException in Java,62620898.0,,CC BY-SA 4.0,,
1035,"['java', 'amazon-web-services', 'amazon-s3']","{'account_id': 17989282, 'reputation': 131, 'user_id': 13073762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fdb2ed3db5f2d45a460aadecbb62b5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/13073762/ryan'}",True,3962,,2,5,1593283357,1584723530,60778481,https://stackoverflow.com/questions/60778481/aws-java-sdk-requiring-bucket-owner-full-control,,AWS Java SDK requiring bucket-owner-full-control?,60781318.0,,CC BY-SA 4.0,,
1036,"['java', 'flying-saucer']","{'account_id': 15901495, 'reputation': 21, 'user_id': 11473752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25586095681cb121797b9b95cf425092?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rohit_04', 'link': 'https://stackoverflow.com/users/11473752/rohit-04'}",False,410,,1,2,1593275936,1583129436,60483358,https://stackoverflow.com/questions/60483358/font-family-not-rendered-while-converting-html-to-pdf,,Font family not rendered while converting html to pdf,,,CC BY-SA 4.0,,
1037,"['java', 'http-headers', 'oracle-adf', 'jdeveloper']","{'account_id': 9618075, 'reputation': 141, 'user_id': 7140167, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/HBVGJ.jpg?s=256&g=1', 'display_name': 'obayral', 'link': 'https://stackoverflow.com/users/7140167/obayral'}",True,183,,1,1,1593235594,1584036831,60659781,https://stackoverflow.com/questions/60659781/jbo-27513-header-value-is-not-valid-header-rest-framework-version-value-5,,JBO-27513: Header value is not valid. Header: REST-Framework-Version; Value: 5,,,CC BY-SA 4.0,,
1038,"['java', 'spring', 'jboss', 'thorntail', 'wildfly-18']","{'account_id': 9027726, 'reputation': 556, 'user_id': 6726502, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/loAMZ.jpg?s=256&g=1', 'display_name': 'Dev Fh', 'link': 'https://stackoverflow.com/users/6726502/dev-fh'}",True,803,,1,1,1593181134,1585501668,60917830,https://stackoverflow.com/questions/60917830/wildfly-18-nosuchmethoderror-in-org-jgroups,,Wildfly 18 NoSuchMethodError in org.jgroups,,,CC BY-SA 4.0,,
1039,"['java', 'jdbc', 'h2']","{'account_id': 2488140, 'reputation': 1594, 'user_id': 2166181, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/SGSBm.jpg?s=256&g=1', 'display_name': 'Alban Dericbourg', 'link': 'https://stackoverflow.com/users/2166181/alban-dericbourg'}",True,173,,1,0,1593173214,1584540959,60741398,https://stackoverflow.com/questions/60741398/h2-select-unexpected-type-39-mapping,,H2 select: unexpected type 39 mapping,60742973.0,1593173214.0,CC BY-SA 4.0,,
1040,"['java', 'validation', 'do-while']","{'account_id': 17793301, 'reputation': 39, 'user_id': 12921748, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-i2l8BcCUhbc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rduea5oUFQgUHwd7xmXE5mlOX7kig/photo.jpg?sz=256', 'display_name': 'sarah', 'link': 'https://stackoverflow.com/users/12921748/sarah'}",True,509,1583601312.0,3,1,1593142676,1583589456,60578282,https://stackoverflow.com/questions/60578282/non-duplicate-number-in-user-input,Duplicate,Non Duplicate number in user input,60578323.0,,,,
1041,"['java', 'selenium', 'selenium-webdriver']","{'account_id': 2764130, 'reputation': 15, 'user_id': 2380365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5d80b39504637d43536b0f49d1a6cef?s=256&d=identicon&r=PG', 'display_name': 'Driod', 'link': 'https://stackoverflow.com/users/2380365/driod'}",False,398,,1,0,1593096858,1585478404,60913005,https://stackoverflow.com/questions/60913005/unable-to-execute-selenium-java-program-using-both-chrome-and-gecko-driver,,Unable to execute selenium java program using both chrome and gecko driver,,,CC BY-SA 4.0,,
1042,"['java', 'arraylist', 'collections', 'indexof']","{'account_id': 13065467, 'reputation': 837, 'user_id': 9440994, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5erCel23wtU/AAAAAAAAAAI/AAAAAAAACP8/zZnvGt0PBuQ/photo.jpg?sz=256', 'display_name': 'Ashraf Yawar', 'link': 'https://stackoverflow.com/users/9440994/ashraf-yawar'}",True,88,,2,0,1593082543,1583088787,60478610,https://stackoverflow.com/questions/60478610/indexof-using-arraylist-in-java,,indexOf() using ArrayList in java,,1583089998.0,CC BY-SA 4.0,,
1043,"['java', 'raspberry-pi', 'glsl', 'processing', 'shader']","{'account_id': 205620, 'reputation': 321, 'user_id': 454474, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8e39d4715cb73f34fec4885942193a99?s=256&d=identicon&r=PG', 'display_name': 'jshaw3', 'link': 'https://stackoverflow.com/users/454474/jshaw3'}",False,236,,1,0,1593007786,1584625688,60758549,https://stackoverflow.com/questions/60758549/glsl-shaders-using-processing-pi-on-a-pi-3-b,,GLSL Shaders using Processing Pi on a Pi 3 B+,,,CC BY-SA 4.0,,
1044,"['java', 'jbpm', 'kie']","{'account_id': 7930464, 'reputation': 2047, 'user_id': 5988526, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://graph.facebook.com/540918112752277/picture?type=large', 'display_name': 'Bashir', 'link': 'https://stackoverflow.com/users/5988526/bashir'}",True,195,,1,-1,1592990296,1583330949,60527958,https://stackoverflow.com/questions/60527958/how-to-override-a-project-deployment-in-jbpm,,How to override a project deployment in jBPM,60529773.0,1592990296.0,CC BY-SA 4.0,,
1045,"['java', 'jbpm']","{'account_id': 17471203, 'reputation': 81, 'user_id': 12666972, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-S_r-1j-Uw1Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rezS9gCJcud4g2TK5aZ9CU3csfBrw/photo.jpg?sz=256', 'display_name': 'anil kumar', 'link': 'https://stackoverflow.com/users/12666972/anil-kumar'}",True,221,,1,1,1592990251,1583070613,60475782,https://stackoverflow.com/questions/60475782/store-result-of-script-task-into-global-variable-process-variable,,Store Result of script Task into Global Variable/process variable,60487806.0,1592990251.0,CC BY-SA 4.0,,
1046,"['java', 'android-scrollview', 'android-developer-api', 'android-studio-3.6.1']","{'account_id': 16794622, 'reputation': 91, 'user_id': 12141328, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oYGPF.jpg?s=256&g=1', 'display_name': 'Mr U9Q', 'link': 'https://stackoverflow.com/users/12141328/mr-u9q'}",False,693,,1,2,1592972437,1585256797,60876129,https://stackoverflow.com/questions/60876129/abssavedstate1-cannot-be-cast-to-android-widget-scrollviewsavedstate,,AbsSavedState$1 cannot be cast to android.widget.ScrollView$SavedState,,,CC BY-SA 4.0,,
1047,"['java', 'spring-boot', 'docker', 'spring-data-jpa', 'h2']","{'account_id': 4623975, 'reputation': 31, 'user_id': 3748280, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4907c7d5c5c939af049d94b47120813?s=256&d=identicon&r=PG&f=1', 'display_name': 'adrian', 'link': 'https://stackoverflow.com/users/3748280/adrian'}",True,1156,,2,1,1592908539,1583440078,60553443,https://stackoverflow.com/questions/60553443/oom-in-docker-with-spring-boot-h2-jpa-and-batch-processing,,OOM in Docker with Spring Boot + H2 + JPA and Batch Processing,62532767.0,,CC BY-SA 4.0,,
1048,"['java', 'android']","{'account_id': 10804632, 'reputation': 53, 'user_id': 12205332, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAvCRpl4two9LbSMAwAn_nkDU_e9udrVOTuz5dU-w=k-s256', 'display_name': 'Mehdi Maazi', 'link': 'https://stackoverflow.com/users/12205332/mehdi-maazi'}",False,144,,0,0,1592874577,1585495569,60916448,https://stackoverflow.com/questions/60916448/how-function-execution-sequence-works-in-java,,How function execution sequence works in Java?,,1592874577.0,CC BY-SA 4.0,,
1049,"['java', 'database', 'influxdb', 'opentsdb']","{'account_id': 14402469, 'reputation': 11, 'user_id': 10403640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2d237d3be95d2af514938b7017a359a?s=256&d=identicon&r=PG&f=1', 'display_name': 'researcher', 'link': 'https://stackoverflow.com/users/10403640/researcher'}",False,1584,,1,0,1592852092,1583568980,60575664,https://stackoverflow.com/questions/60575664/query-so-slow-in-influxdb-how-to-improve-the-performance,,"query so slow in influxdb, how to improve the performance",,,CC BY-SA 4.0,,
1050,"['java', 'algorithm', 'knapsack-problem']","{'account_id': 7090978, 'reputation': 1093, 'user_id': 5426154, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e0f20f24e9a8e013b5714fd53fe47639?s=256&d=identicon&r=PG&f=1', 'display_name': 'theUturn', 'link': 'https://stackoverflow.com/users/5426154/theuturn'}",True,1104,,2,-4,1592851240,1585060298,60833133,https://stackoverflow.com/questions/60833133/hi-i-got-java-lang-outofmemoryerror-java-heap-space-while-trying-to-solve-this,,"Hi, I got java.lang.OutOfMemoryError: Java heap space while trying to solve this Algorithm problem, what can be done?",60891957.0,1585242261.0,CC BY-SA 4.0,,
1051,"['java', 'minecraft']","{'account_id': 16287002, 'reputation': 21, 'user_id': 11780644, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vPFcgsviY58/AAAAAAAAAAI/AAAAAAAAAgE/BNP9VY9lilk/photo.jpg?sz=256', 'display_name': 'Tnings', 'link': 'https://stackoverflow.com/users/11780644/tnings'}",False,1352,,1,2,1592839230,1585610126,60941048,https://stackoverflow.com/questions/60941048/how-to-move-minecraft-characters-camera-in-minecraft-using-an-external-java-pro,,How to move minecraft character&#39;s camera in minecraft using an external java program,,1585612046.0,CC BY-SA 4.0,,
1052,"['java', 'spring', 'spring-boot']","{'account_id': 3331237, 'reputation': 92, 'user_id': 2800145, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sazn5.jpg?s=256&g=1', 'display_name': 'Ale', 'link': 'https://stackoverflow.com/users/2800145/ale'}",True,5994,,1,2,1592772004,1585240190,60871824,https://stackoverflow.com/questions/60871824/how-to-use-spring-objectprovider-with-more-than-one-bean-definition,,How to use Spring ObjectProvider with more than one bean definition,62498182.0,1592772004.0,CC BY-SA 4.0,,
1053,"['java', 'compilation', 'antlr', 'antlr3']","{'account_id': 6749906, 'reputation': 63, 'user_id': 5200232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83b50f645ad3dac8472a0ec9d523f766?s=256&d=identicon&r=PG&f=1', 'display_name': 'javaseeker', 'link': 'https://stackoverflow.com/users/5200232/javaseeker'}",False,60,,0,0,1592686696,1583905578,60629917,https://stackoverflow.com/questions/60629917/antlr-grammar-returning-java-method-name-which-can-be-executed-using-java-compil,,ANTLR grammar returning java method name which can be executed using java compiler,,1592686696.0,CC BY-SA 4.0,,
1054,"['java', 'android', 'android-studio', 'code-snippets']","{'account_id': 7045008, 'reputation': 11, 'user_id': 5396079, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-VDKNa2D57QI/AAAAAAAAAAI/AAAAAAAAAIs/KEBTPBt6FkI/photo.jpg?sz=256', 'display_name': 'dvstd', 'link': 'https://stackoverflow.com/users/5396079/dvstd'}",True,527,,1,1,1592644282,1585329592,60891008,https://stackoverflow.com/questions/60891008/android-studio-get-advertisement-id-with-the-official-snippet,,Android Studio Get Advertisement Id with the official snippet,,1585331649.0,CC BY-SA 4.0,,
1055,"['java', 'thrift']","{'account_id': 10033316, 'reputation': 83, 'user_id': 7418967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebf20d71ccaaeabbcf39da2236755ce4?s=256&d=identicon&r=PG&f=1', 'display_name': 'd3vcho', 'link': 'https://stackoverflow.com/users/7418967/d3vcho'}",True,812,,1,2,1592610904,1585073168,60836844,https://stackoverflow.com/questions/60836844/java-compilation-errors-using-apache-thrift,,Java compilation errors using Apache Thrift,,,CC BY-SA 4.0,,
1056,"['java', 'sql-server', 'spring-data-jpa']","{'account_id': 16889019, 'reputation': 1, 'user_id': 12213104, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCt4aBoH9Boz5YM-GnVDdXyEVo5EmXfUMvHzo9esQ=k-s256', 'display_name': 'Anish Gupta', 'link': 'https://stackoverflow.com/users/12213104/anish-gupta'}",False,1406,,1,0,1592567442,1583220893,60502202,https://stackoverflow.com/questions/60502202/spring-jpa-sql-server-conversion-from-blob-to-varbinarymax-error,,Spring JPA - SQL Server Conversion from BLOB to varbinary(max) error,,,CC BY-SA 4.0,,
1057,"['java', 'android-studio']","{'account_id': 15197617, 'reputation': 19, 'user_id': 13026911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fc1d9782bf88c84b2ece0be812d56ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'user456', 'link': 'https://stackoverflow.com/users/13026911/user456'}",True,779,,1,0,1592431573,1583660188,60586168,https://stackoverflow.com/questions/60586168/java-lang-runtimeexception-parcelable-encountered-ioexception-writing-serializa,,java.lang.RuntimeException: Parcelable encountered IOException writing serializable object (name = [[Landroid.widget.Button;),60588856.0,1592431506.0,CC BY-SA 4.0,,
1058,"['java', 'swing', 'jtextfield']","{'account_id': 17521233, 'reputation': 782, 'user_id': 12707241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98386acfefd35d3d376599bbcb3aa2dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'F_Schmidt', 'link': 'https://stackoverflow.com/users/12707241/f-schmidt'}",False,159,,0,0,1592420659,1585660029,60951302,https://stackoverflow.com/questions/60951302/how-can-i-dynamically-resize-the-font-size-java-jtextfield,,"How can I dynamically resize the font size? (Java, JTextField)",,1592420659.0,CC BY-SA 4.0,,
1059,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 18063777, 'reputation': 5, 'user_id': 13130250, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-68St07XMqyY/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCkIylcphXhIZctvvCxOu6Hpy3QKw/photo.jpg?sz=256', 'display_name': '&#193;ngel Miranda Mart&#237;nez', 'link': 'https://stackoverflow.com/users/13130250/%c3%81ngel-miranda-mart%c3%adnez'}",True,42,,1,0,1592401075,1585397048,60900896,https://stackoverflow.com/questions/60900896/show-in-listview-url-image-from-database-firebase,,Show in listview url image from database firebase,60901106.0,1592401075.0,CC BY-SA 4.0,,
1060,"['java', 'spring-boot', 'handlebars.java']","{'account_id': 3711737, 'reputation': 1987, 'user_id': 3088897, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/nLj69.jpg?s=256&g=1', 'display_name': 'Minisha', 'link': 'https://stackoverflow.com/users/3088897/minisha'}",True,418,,1,1,1592394476,1584499697,60732842,https://stackoverflow.com/questions/60732842/how-to-do-currency-formatting-in-handlebar-in-java,,How to do currency formatting in HandleBar in java?,,1584500410.0,CC BY-SA 4.0,,
1061,"['java', 'hibernate', 'jpa', 'intellij-idea', 'code-inspection']","{'account_id': 468196, 'reputation': 1117, 'user_id': 874041, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/umDcc.jpg?s=256&g=1', 'display_name': 'GreenTurtle', 'link': 'https://stackoverflow.com/users/874041/greenturtle'}",True,1293,,1,4,1592391590,1583401995,60542491,https://stackoverflow.com/questions/60542491/how-to-avoid-validation-error-cannot-resolve-column-xy-for-embeddable-classe,,How to avoid validation error &quot;Cannot resolve column &#39;xy&#39;&quot; for embeddable classes in IntelliJ?,62427426.0,,CC BY-SA 4.0,,
1062,['java'],"{'user_type': 'does_not_exist', 'display_name': 'user12223955'}",False,45,,0,1,1592383193,1583106302,60480861,https://stackoverflow.com/questions/60480861/how-to-read-line-by-line-using-char-array-or-byte-array-in-stack-problem,,How to read line by line using char array (or byte array) in stack problem,,1592383193.0,CC BY-SA 4.0,,
1063,"['java', 'python', 'jdbc', 'jpype', 'jaydebeapi']","{'account_id': 7693557, 'reputation': 97, 'user_id': 5828964, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19f1503d1bb1b5c770fd25753150a13e?s=256&d=identicon&r=PG', 'display_name': 'user5828964', 'link': 'https://stackoverflow.com/users/5828964/user5828964'}",True,6376,,2,2,1592336620,1584545330,60742657,https://stackoverflow.com/questions/60742657/python-jdbc-connection-error-using-jaydebeapi,,Python: JDBC Connection Error using JayDeBeApi,60962170.0,,CC BY-SA 4.0,,
1064,"['java', 'class', 'interrupted-exception']","{'account_id': 17953930, 'reputation': 23, 'user_id': 13046490, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/grMLY.jpg?s=256&g=1', 'display_name': 'suraj j', 'link': 'https://stackoverflow.com/users/13046490/suraj-j'}",True,153,,1,-3,1592302819,1585061317,60833414,https://stackoverflow.com/questions/60833414/uninterrupted-catch-block-for-interruptedexception,,Uninterrupted catch block for Interruptedexception,60838527.0,1592302819.0,CC BY-SA 4.0,,
1065,"['java', 'spring', 'kubernetes', 'spring-cloud', 'spring-cloud-config']","{'account_id': 230923, 'reputation': 8948, 'user_id': 494826, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/cc357b300a5f07bb893bde0fb72331f1?s=256&d=identicon&r=PG', 'display_name': 'Fabio B.', 'link': 'https://stackoverflow.com/users/494826/fabio-b'}",True,641,,1,1,1592211856,1583340936,60531083,https://stackoverflow.com/questions/60531083/spring-cloud-kubernetes-reload-timing-issue,,Spring cloud Kubernetes reload timing issue,62384821.0,,CC BY-SA 4.0,,
1066,"['java', 'data-structures', 'disjoint-sets']","{'account_id': 4107477, 'reputation': 1866, 'user_id': 5411628, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/1b3eebf82dacd8e7d2498c286631ce3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'nadavgam', 'link': 'https://stackoverflow.com/users/5411628/nadavgam'}",False,136,,0,1,1592139397,1584188109,60682611,https://stackoverflow.com/questions/60682611/is-there-disjoint-sets-data-structure-in-any-of-javas-3rd-party-known-librarie,,is there disjoint sets data structure in any of javas 3rd party &quot;known&quot; libraries like gueva/apache collections,,,CC BY-SA 4.0,,
1067,"['java', 'android', 'android-toolbar', 'android-nestedscrollview']","{'account_id': 7089013, 'reputation': 197, 'user_id': 9215075, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WbQUu.jpg?s=256&g=1', 'display_name': 'Ricardo', 'link': 'https://stackoverflow.com/users/9215075/ricardo'}",True,3638,,3,2,1592092723,1584799078,60788674,https://stackoverflow.com/questions/60788674/collapsing-toolbar-with-viewpager2-gives-scrolling-issues,,Collapsing Toolbar with ViewPager2 gives scrolling issues,61106720.0,1584799398.0,CC BY-SA 4.0,,
1068,"['java', 'android', 'xml', 'menu']","{'account_id': 16217765, 'reputation': 465, 'user_id': 13220760, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-qzapf-qF6cw/AAAAAAAAAAI/AAAAAAAAJeQ/aKM3kIyTaq0/photo.jpg?sz=256', 'display_name': 'awshakam98', 'link': 'https://stackoverflow.com/users/13220760/awshakam98'}",True,703,1584708290.0,1,-1,1592064467,1584704064,60773346,https://stackoverflow.com/questions/60773346/how-to-change-the-local-language-when-selected-item-in-menu,Duplicate,How to change the local language when selected item in menu?,60773565.0,1592064467.0,,,
1069,"['java', 'maven', 'groovy', 'jar']","{'account_id': 14462906, 'reputation': 45, 'user_id': 10447257, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-73zZd8zaNNY/AAAAAAAAAAI/AAAAAAAAAAc/Z3Ya1rJ5yc0/photo.jpg?sz=256', 'display_name': 'Miguel Acosta', 'link': 'https://stackoverflow.com/users/10447257/miguel-acosta'}",True,662,,2,3,1592004930,1583765757,60603139,https://stackoverflow.com/questions/60603139/groovy-packaged-into-a-jar-not-working-using-maven-caused-by-java-lang-abstrac,,Groovy packaged into a Jar not working using maven. Caused by: java.lang.AbstractMethodError,62353865.0,,CC BY-SA 4.0,,
1070,"['java', 'error-handling', 'javacc']","{'account_id': 13364812, 'reputation': 19, 'user_id': 9645480, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1582796255171148/picture?type=large', 'display_name': 'Martin Bartolo', 'link': 'https://stackoverflow.com/users/9645480/martin-bartolo'}",False,220,,2,-1,1591964424,1584130803,60676807,https://stackoverflow.com/questions/60676807/javacc-expansion-within-can-be-matched-by-empty-string-error,,javacc Expansion within &quot;(...)+&quot; can be matched by empty string error,,1584131468.0,CC BY-SA 4.0,,
1071,"['java', 'hibernate', 'hibernate-mapping']","{'account_id': 5914797, 'reputation': 650, 'user_id': 4653927, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh4.googleusercontent.com/-yOE74bv--nQ/AAAAAAAAAAI/AAAAAAAAACo/rAIQYVh5V9k/photo.jpg?sz=256', 'display_name': 'Displee', 'link': 'https://stackoverflow.com/users/4653927/displee'}",True,344,,3,1,1591903707,1585355821,60895954,https://stackoverflow.com/questions/60895954/java-hibernate-map-component-with-multiple-arrays,,java - Hibernate map component with multiple arrays,61211485.0,1585356203.0,CC BY-SA 4.0,,
