,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
905,"['java', 'apache-kafka', 'kafka-producer-api']","{'account_id': 4447710, 'reputation': 731, 'user_id': 3620559, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c39ef585a342ce7813627841ed19cab6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nomad', 'link': 'https://stackoverflow.com/users/3620559/nomad'}",False,547,1,0,1584004481,1568921878,58017949,CC BY-SA 4.0,https://stackoverflow.com/questions/58017949/kafka-topic-not-received-some-records-from-publisher-send,Kafka topic not received some records from publisher send(),1568988424.0,,,,,
906,"['java', 'selenium', 'docker', 'dockerfile', 'zalenium']","{'account_id': 16734441, 'reputation': 1, 'user_id': 12095952, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCYeRP2-P8npcfv-RCc_u_g2uMu75gV2_m98oh4GQ=k-s256', 'display_name': 'Nikita Torane', 'link': 'https://stackoverflow.com/users/12095952/nikita-torane'}",False,334,0,0,1583935959,1568989609,58030289,CC BY-SA 4.0,https://stackoverflow.com/questions/58030289/facing-connection-refused-error-while-trying-to-run-test-cases-from-one-containe,facing connection refused error while trying to run test cases from one container which is hitting the zalenium container,1568995382.0,,,,,
907,"['java', 'android', 'gradle']","{'account_id': 12692869, 'reputation': 65, 'user_id': 12037223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9d28ce18c961e75ca302da6e889fe9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'surajsingh', 'link': 'https://stackoverflow.com/users/12037223/surajsingh'}",True,250,1,0,1583929218,1567977033,57845779,,https://stackoverflow.com/questions/57845779/error-compile-application-uses-or-overrides-a-deprecated-api,Error compile application uses or overrides a deprecated API,1583929218.0,57846295.0,,1568038744.0,Duplicate,
908,"['java', 'python', 'python-3.x', 'string', 'formatting']","{'account_id': 16732662, 'reputation': 435, 'user_id': 12094608, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDAfgvhCrhF2JkFCYHYG6gEHr70u3KIZS5PiFpPfg=k-s256', 'display_name': 'KamielDev', 'link': 'https://stackoverflow.com/users/12094608/kamieldev'}",True,153,2,1,1583780778,1568970645,58025304,CC BY-SA 4.0,https://stackoverflow.com/questions/58025304/substituting-variables-in-a-string-without-the-operator,Substituting variables in a string without the &#39;+&#39; operator,1583780778.0,58025335.0,,,,
909,"['java', 'gradle', 'daemon', 'gradlew', 'minecraft-forge']","{'account_id': 15314088, 'reputation': 401, 'user_id': 12069968, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3NCMZKkyv2A/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOWUZuoNjXQ9lSaxH9bZkDW72kmJw/mo/photo.jpg?sz=256', 'display_name': 'Jake Ireland', 'link': 'https://stackoverflow.com/users/12069968/jake-ireland'}",True,142,1,0,1583740247,1568549863,57944029,CC BY-SA 4.0,https://stackoverflow.com/questions/57944029/minecraft-forge-hat-is-causing-this-error-when-i-run-gradlew-wrapper,Minecraft Forge hat is causing this error when I run `./gradlew wrapper`?,1583740230.0,60596482.0,,,,
910,"['java', 'mysql', 'jdbc']","{'account_id': 11609462, 'reputation': 126, 'user_id': 8504091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc389197ec0acbcbff44dca5db2eed4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'zifan yan', 'link': 'https://stackoverflow.com/users/8504091/zifan-yan'}",True,7179,1,-1,1583738179,1569664125,58145141,CC BY-SA 4.0,https://stackoverflow.com/questions/58145141/java-lang-classcastexception-class-com-mysql-cj-jdbc-connectionimpl-cannot-be-c,java.lang.ClassCastException: class com.mysql.cj.jdbc.ConnectionImpl cannot be cast to,1569664973.0,58145223.0,,,,
911,"['java', 'recursion', 'runtime-error', 'testcase']","{'account_id': 5349588, 'reputation': 611, 'user_id': 4890121, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/H7mlP.png?s=256&g=1', 'display_name': 'KhiladiBhaiyya', 'link': 'https://stackoverflow.com/users/4890121/khiladibhaiyya'}",True,159,3,0,1583450946,1568653115,57961364,CC BY-SA 4.0,https://stackoverflow.com/questions/57961364/how-to-fix-the-recursive-code-error-in-codingbat,How to fix the recursive code error in CodingBat?,1592644375.0,57962729.0,,,,
912,"['java', 'fonts', 'awt', 'textarea']","{'account_id': 11224986, 'reputation': 2172, 'user_id': 8234870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa94b5af8b4585d838685b291e550607?s=256&d=identicon&r=PG&f=1', 'display_name': 'devp', 'link': 'https://stackoverflow.com/users/8234870/devp'}",True,73,1,-1,1583416621,1567274202,57740431,CC BY-SA 4.0,https://stackoverflow.com/questions/57740431/how-to-change-the-font-of-the-textarea-without-changing-the-font-of-the-buttons,How to change the font of the TextArea without changing the font of the Buttons?,1583416621.0,57741009.0,,,,
913,"['java', 'jakarta-ee', 'diffie-hellman']","{'account_id': 1247323, 'reputation': 1431, 'user_id': 1319938, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d18aae32a20136a47c454ff97cc34063?s=256&d=identicon&r=PG', 'display_name': 'mah454', 'link': 'https://stackoverflow.com/users/1319938/mah454'}",True,739,1,4,1583389690,1568541922,57943056,CC BY-SA 4.0,https://stackoverflow.com/questions/57943056/java-diffie-hellman-initialize-ecdhkeyagreement,Java Diffie hellman initialize ECDHKeyAgreement,1583389690.0,57945019.0,,,,
914,"['java', 'networking', 'snmp', 'serve', 'rhq']","{'account_id': 3308780, 'reputation': 11, 'user_id': 2782751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'karno boun', 'link': 'https://stackoverflow.com/users/2782751/karno-boun'}",False,67,1,0,1583333658,1568386388,57925923,CC BY-SA 4.0,https://stackoverflow.com/questions/57925923/how-to-retrieve-the-snmp-configuration-on-existing-jboss-rhq-server,How to retrieve the SNMP configuration on existing Jboss RHQ server?,,,,,,
915,"['java', 'keycloak', 'keycloak-services']","{'account_id': 9619808, 'reputation': 481, 'user_id': 7141416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7413a4ec25d7026216694ed73660792e?s=256&d=identicon&r=PG&f=1', 'display_name': 'tobiso', 'link': 'https://stackoverflow.com/users/7141416/tobiso'}",True,251,1,2,1583230380,1567578757,57782700,CC BY-SA 4.0,https://stackoverflow.com/questions/57782700/keycloak-usermodeldelegate-setters-are-not-called,Keycloak - UserModelDelegate setters are not called,,60504759.0,,,,
916,"['java', 'android', 'android-layout', 'kotlin', 'swiperefreshlayout']","{'account_id': 5962728, 'reputation': 2061, 'user_id': 4687402, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/d49c97e25577cb2b8ccf2a1c7ef94415?s=256&d=identicon&r=PG&f=1', 'display_name': 'Benjamin Basmaci', 'link': 'https://stackoverflow.com/users/4687402/benjamin-basmaci'}",True,1492,1,4,1583155423,1568364611,57920267,CC BY-SA 4.0,https://stackoverflow.com/questions/57920267/stop-swiperefreshlayout-refresh-animation-despite-setrefreshfalse-isrefreshin,"Stop SwipeRefreshLayout refresh animation, despite setRefresh(false)/isRefreshing=false",1583155423.0,58710189.0,,,,
917,"['java', 'apache-poi', 'arabic', 'arabic-support']","{'account_id': 16259610, 'reputation': 529, 'user_id': 11741333, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/676368872786919/picture?type=large', 'display_name': 'Ebdulmomen1', 'link': 'https://stackoverflow.com/users/11741333/ebdulmomen1'}",True,515,1,1,1583082850,1568018632,57850543,CC BY-SA 4.0,https://stackoverflow.com/questions/57850543/apache-poi-mirroring-words-in-arabic-language,Apache POI Mirroring Words in Arabic Language,1583082850.0,57852026.0,,,,
918,"['java', 'cryptography', 'qr-code', 'x509certificate', 'x509certificatevalidator']","{'account_id': 15608162, 'reputation': 1, 'user_id': 11260342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e5747a2871844ad08d2879fce25d348?s=256&d=identicon&r=PG&f=1', 'display_name': 'jess', 'link': 'https://stackoverflow.com/users/11260342/jess'}",False,157,1,0,1582974631,1568265872,57900188,CC BY-SA 4.0,https://stackoverflow.com/questions/57900188/uidai-qr-code-verification-returning-false,Uidai QR Code Verification returning False,1568268383.0,,,,,
919,"['java', 'android', 'bluetooth-lowenergy', 'rxandroidble', 'bluetooth-gatt']","{'account_id': 8048442, 'reputation': 362, 'user_id': 6067892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8041338d8519560b010de51884c772d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dennis', 'link': 'https://stackoverflow.com/users/6067892/dennis'}",False,102,1,0,1582915590,1567598119,57787889,CC BY-SA 4.0,https://stackoverflow.com/questions/57787889/rxandroidble2-sometimes-loses-notification-with-ble-sensor-when-pairing,RxAndroidBle2 sometimes loses notification with ble sensor when pairing,1567683032.0,,,,,
920,"['java', 'android', 'payment', 'gateway', 'paytm']","{'account_id': 16796093, 'reputation': 11, 'user_id': 12142527, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA9wqGq0y0vRYHcjVUEiNtnnFUO6iRKrzqeghIU=k-s256', 'display_name': 'NTWON Technologies', 'link': 'https://stackoverflow.com/users/12142527/ntwon-technologies'}",True,1985,3,1,1582890208,1569840992,58166484,CC BY-SA 4.0,https://stackoverflow.com/questions/58166484/android-paytm-payment-gateway-response,Android paytm payment gateway response,,,,,,
921,"['java', 'spring-boot']","{'account_id': 2519922, 'reputation': 9443, 'user_id': 2190498, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/tV6Vl.png?s=256&g=1', 'display_name': 'ttulka', 'link': 'https://stackoverflow.com/users/2190498/ttulka'}",True,1598,1,1,1582881405,1567597804,57787790,CC BY-SA 4.0,https://stackoverflow.com/questions/57787790/can-spring-boot-load-case-sensitive-map-keys-from-environment-variables,Can Spring Boot load case-sensitive Map keys from environment variables?,1582881405.0,57795590.0,,,,
922,"['java', 'apache-zookeeper', 'apache-pulsar']","{'account_id': 10438995, 'reputation': 117, 'user_id': 7696307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f572a0fdcf49020f6f6e9ae4378bd1b6?s=256&d=identicon&r=PG&f=1', 'display_name': 'coolaturon', 'link': 'https://stackoverflow.com/users/7696307/coolaturon'}",False,747,2,0,1582850645,1567438254,57759546,CC BY-SA 4.0,https://stackoverflow.com/questions/57759546/failing-to-set-up-zookeeper-cluster-for-pulsar,Failing to set up Zookeeper cluster for Pulsar,1582850645.0,,,,,
923,"['java', 'ignite']","{'account_id': 1272209, 'reputation': 1480, 'user_id': 1228233, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/bf3c7e9d6729c0485065bfea7e26cfe6?s=256&d=identicon&r=PG', 'display_name': 'Kumar V', 'link': 'https://stackoverflow.com/users/1228233/kumar-v'}",True,539,1,0,1582790289,1569285011,58071636,CC BY-SA 4.0,https://stackoverflow.com/questions/58071636/ignite-java-thin-client-connection-fails-when-one-node-is-down,Ignite Java Thin Client - Connection fails when one node is down,1569293379.0,58080632.0,,,,
924,"['java', 'mysql', 'hibernate', 'spring-transactions', 'optimistic-locking']","{'account_id': 10474373, 'reputation': 269, 'user_id': 7721350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6015c3ff1acb70f9c63e48a9b48bfbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gleb Egunov', 'link': 'https://stackoverflow.com/users/7721350/gleb-egunov'}",True,419,1,0,1582714083,1569576923,58131802,CC BY-SA 4.0,https://stackoverflow.com/questions/58131802/objectoptimisticlockingfailureexception-stalestateexception-in-a-single-transa,(ObjectOptimisticLockingFailureException) StaleStateException in a single transaction,1582713770.0,60412171.0,,,,
925,"['java', 'android', 'flutter', 'dart']","{'account_id': 16054926, 'reputation': 2218, 'user_id': 11587667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e3b5384cf5e4c690b34c5788d016f4e?s=256&d=identicon&r=PG', 'display_name': 'mohammad', 'link': 'https://stackoverflow.com/users/11587667/mohammad'}",True,297,1,1,1582621946,1569751496,58154197,CC BY-SA 4.0,https://stackoverflow.com/questions/58154197/how-to-find-out-if-the-phone-rings,How to find out if the phone rings,1582621946.0,58154244.0,,,,
926,"['java', 'ios', 'appium']","{'account_id': 10479807, 'reputation': 51, 'user_id': 7725151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad6a7efe54733a83518b69dfbb5ebdc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tester', 'link': 'https://stackoverflow.com/users/7725151/tester'}",False,1021,1,-1,1582564457,1567737119,57815017,CC BY-SA 4.0,https://stackoverflow.com/questions/57815017/iosxcuitfindby-annotations-don-t-work-but-the-same-code-works-when-i-use-driver,@iOSXCUITFindBy Annotations don’t work but the same code works when I use driver.findElement(By.xpath),,,,,,
927,"['java', 'algorithm', 'if-statement', 'math', 'while-loop']","{'account_id': 12453521, 'reputation': 37, 'user_id': 9067456, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YZlQY5U7hZs/AAAAAAAAAAI/AAAAAAAAACc/1RaGrAu9-Q4/photo.jpg?sz=256', 'display_name': 'xXMavhawkXx', 'link': 'https://stackoverflow.com/users/9067456/xxmavhawkxx'}",True,103,3,0,1582355262,1568907821,58014659,CC BY-SA 4.0,https://stackoverflow.com/questions/58014659/stack-overflow-on-random-integers,Stack Overflow on Random Integers,1582355262.0,,,,,
928,"['java', 'math', 'jvm', 'double', 'equals']","{'account_id': 313429, 'reputation': 1021, 'user_id': 628056, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6ba39a63e09028929f71caecf33e1d48?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/628056/alex'}",True,312,2,0,1582355122,1567677554,57802958,CC BY-SA 4.0,https://stackoverflow.com/questions/57802958/compare-sign-of-two-doubles-in-java,Compare sign of two doubles in Java,1582355122.0,57803028.0,,,,
929,"['java', 'string', 'java-8', 'java-stream', 'option-type']","{'account_id': 1009189, 'reputation': 547, 'user_id': 1022149, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2f2207b133c5ac3d88f2c8da55829f69?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steve B', 'link': 'https://stackoverflow.com/users/1022149/steve-b'}",True,883,4,1,1582353374,1568657844,57962382,CC BY-SA 4.0,https://stackoverflow.com/questions/57962382/how-to-get-optional-value-while-avoiding-nosuchelementexception-error,How to get optional value while avoiding NoSuchElementException error?,1582353374.0,57962491.0,,,,
930,"['java', 'game-engine', '2d-games']","{'account_id': 6559787, 'reputation': 407, 'user_id': 5071324, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/HT3eB.jpg?s=256&g=1', 'display_name': 'Bloodlex', 'link': 'https://stackoverflow.com/users/5071324/bloodlex'}",True,640,2,0,1582275641,1568658390,57962507,CC BY-SA 4.0,https://stackoverflow.com/questions/57962507/java-game-engine-for-2d-rts-game-in-2019,Java game engine for 2D RTS game in 2019,,57970704.0,,,,
931,"['java', 'azure', 'spring-boot', 'azure-keyvault']","{'account_id': 15033189, 'reputation': 103, 'user_id': 10850535, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-10UC0k1Z4s8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbyx3MWXWoyRGJBpXq2t5Hax9igNw/mo/photo.jpg?sz=256', 'display_name': 'Sehun Park', 'link': 'https://stackoverflow.com/users/10850535/sehun-park'}",True,4842,2,0,1582266110,1567490146,57765760,CC BY-SA 4.0,https://stackoverflow.com/questions/57765760/how-can-i-get-secret-from-key-vault,How can i get secret from key vault?,,57766204.0,,,,
932,"['java', 'spring', 'hibernate', 'spring-boot']","{'account_id': 6504225, 'reputation': 612, 'user_id': 5033823, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://lh3.googleusercontent.com/-5U-bEbVz9cY/AAAAAAAAAAI/AAAAAAAAABM/swSBgu7YT9I/photo.jpg?sz=256', 'display_name': 'Konstantin Chsherbakov', 'link': 'https://stackoverflow.com/users/5033823/konstantin-chsherbakov'}",True,916,1,2,1582228007,1569819010,58161633,CC BY-SA 4.0,https://stackoverflow.com/questions/58161633/spring-boot-hibernate-run-query-when-connection-session-is-created,Spring Boot Hibernate run query when connection/session is created,,,,,,
933,"['java', 'regex', 'string', 'if-statement', 'char']","{'account_id': 10138400, 'reputation': 39, 'user_id': 8629912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/826b7fdf340c250d2c82976cdcf71b72?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eli K', 'link': 'https://stackoverflow.com/users/8629912/eli-k'}",True,935,6,0,1582210977,1567783570,57824802,CC BY-SA 4.0,https://stackoverflow.com/questions/57824802/determining-whether-either-of-a-pair-of-strings-ends-the-other-string,Determining whether either of a pair of strings ends the other string,1592644375.0,57824879.0,,,,
934,"['java', 'list', 'for-loop', 'arraylist', 'counter']","{'account_id': 954177, 'reputation': 756, 'user_id': 979765, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b6d24315c1883ab4e9bf7463fd1f5909?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmad R. Nazemi', 'link': 'https://stackoverflow.com/users/979765/ahmad-r-nazemi'}",True,502,2,0,1582205689,1567660257,57798780,,https://stackoverflow.com/questions/57798780/how-to-get-index-of-list-object,How to get index of List Object,1582205689.0,,,1567679512.0,Duplicate,
935,"['java', 'android', 'android-studio', 'webview', 'android-appcompat']","{'account_id': 16263174, 'reputation': 349, 'user_id': 11743987, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-jzVAnT-w60U/AAAAAAAAAAI/AAAAAAAAH7g/e1aAABGP1Xc/photo.jpg?sz=256', 'display_name': 'Meyben', 'link': 'https://stackoverflow.com/users/11743987/meyben'}",True,1342,1,2,1582203030,1568703859,57968967,CC BY-SA 4.0,https://stackoverflow.com/questions/57968967/inflate-exception-occurs-androidx-appcompatappcompat1-1-0,Inflate exception occurs &#39;androidx.appcompat:appcompat:1.1.0&#39;,1568704535.0,58355733.0,,,,
936,"['java', 'design-patterns', 'alexa']","{'account_id': 12099877, 'reputation': 1, 'user_id': 8841557, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-R8YMuvPlRSI/AAAAAAAAAAI/AAAAAAAABIA/uEEmoqW-oAE/photo.jpg?sz=256', 'display_name': 'Jalandhar Ch', 'link': 'https://stackoverflow.com/users/8841557/jalandhar-ch'}",False,361,1,0,1582190805,1568004820,57848044,CC BY-SA 4.0,https://stackoverflow.com/questions/57848044/design-patterns-used-in-iot-based-home-automation-system-like-alexa,Design Patterns used in IOT based home automation system like Alexa,1568004945.0,,,,,
937,"['java', 'wildfly-10', 'javers']","{'account_id': 11568164, 'reputation': 1, 'user_id': 8475704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f862efcf9dfdf97bfdd68a357eb59fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akovi W.', 'link': 'https://stackoverflow.com/users/8475704/akovi-w'}",False,506,0,0,1582185621,1568848137,58001768,CC BY-SA 4.0,https://stackoverflow.com/questions/58001768/java-9-required-for-javers-5-6-3,Java 9 required for Javers 5.6.3?,,,,,,
938,"['java', 'for-loop', 'counter']","{'account_id': 16742070, 'reputation': 1, 'user_id': 12101407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bee9a989e4417952728129618f84abc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'rickyfok', 'link': 'https://stackoverflow.com/users/12101407/rickyfok'}",True,128,1,-1,1582135499,1569131842,58046438,,https://stackoverflow.com/questions/58046438/why-for-loop-update-statement-cant-be-updated-inside-the-loop,Why for loop update statement cant be updated inside the loop,1582135499.0,,,1569133602.0,Not suitable for this site,
939,"['java', 'android', 'android-intent', 'android-instant-apps', 'android-app-bundle']","{'account_id': 1394813, 'reputation': 4101, 'user_id': 1324802, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/41K0O.jpg?s=256&g=1', 'display_name': 'Androidcoder', 'link': 'https://stackoverflow.com/users/1324802/androidcoder'}",True,241,1,0,1582058165,1567544659,57778716,CC BY-SA 4.0,https://stackoverflow.com/questions/57778716/java-syntax-for-calling-installable-app-from-instant-with-showinstallprompt,Java syntax for calling installable app from instant with showInstallPrompt,1567872760.0,57795409.0,,,,
940,"['java', 'android', 'firebase', 'gradle', 'ascii']","{'account_id': 14500924, 'reputation': 37, 'user_id': 10474128, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2705453833014147/picture?type=large', 'display_name': 'Andrea Cominelli', 'link': 'https://stackoverflow.com/users/10474128/andrea-cominelli'}",False,2676,3,3,1581867625,1568803879,57991059,CC BY-SA 4.0,https://stackoverflow.com/questions/57991059/firebase-error-while-syncing-a-new-project-on-android-studio-ascii-error,Firebase error while syncing a new project on Android Studio (ASCII Error),1568819543.0,,,,,
941,"['java', 'android', 'flutter']","{'account_id': 12648675, 'reputation': 163, 'user_id': 10288369, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ggXmh.jpg?s=256&g=1', 'display_name': 'fpaekoaij', 'link': 'https://stackoverflow.com/users/10288369/fpaekoaij'}",True,1071,3,0,1581863609,1567335184,57745355,CC BY-SA 4.0,https://stackoverflow.com/questions/57745355/android-license-status-unknown-and-a-weird-problem,Android license status unknown and a weird problem,1567338442.0,57761214.0,,,,
942,"['java', 'aws-cdk']","{'account_id': 3427710, 'reputation': 41, 'user_id': 2873042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2873042', 'link': 'https://stackoverflow.com/users/2873042/user2873042'}",True,2797,1,1,1581684963,1569359380,58088182,CC BY-SA 4.0,https://stackoverflow.com/questions/58088182/how-to-add-targets-to-event-rule-in-aws-cdk-java,How to add targets to event rule in AWS CDK java?,1581684963.0,,,,,
943,"['java', 'spring', 'spring-boot', 'openapi', 'openapi-generator']","{'account_id': 16760820, 'reputation': 1, 'user_id': 12115628, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-IAaSfLzRzQ8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdSDNfXf1aQzoYXds_zC_OKjst8dA/photo.jpg?sz=256', 'display_name': 'Roman Ponomarenko', 'link': 'https://stackoverflow.com/users/12115628/roman-ponomarenko'}",False,903,1,0,1581667632,1569360493,58088368,CC BY-SA 4.0,https://stackoverflow.com/questions/58088368/how-to-generate-mocks-for-open-api-spec-file-by-using-openapi-generator,How to generate mocks for open API spec file by using openapi-generator,,,,,,
944,"['java', 'functional-programming']","{'account_id': 8109496, 'reputation': 121, 'user_id': 6110082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13e96c5dbfe75a0e9173d4dcb78996ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'MikeMelo91', 'link': 'https://stackoverflow.com/users/6110082/mikemelo91'}",False,90,0,0,1581583001,1568630070,57955027,CC BY-SA 4.0,https://stackoverflow.com/questions/57955027/functional-programming-testing-interfaces,"Functional Programming, Testing Interfaces",1581583001.0,,,,,
945,"['java', 'selenium-webdriver', 'jsoup']","{'account_id': 15282607, 'reputation': 41, 'user_id': 11026487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/984170cb53acb6f9325d0d166a7b1b02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sai', 'link': 'https://stackoverflow.com/users/11026487/sai'}",False,704,0,0,1581525376,1569840098,58166227,CC BY-SA 4.0,https://stackoverflow.com/questions/58166227/auto-generate-xpath-using-java,Auto-Generate xpath using JAVA,,,,,,
946,"['java', 'spring-boot', 'jsp', 'pagination']","{'account_id': 16644418, 'reputation': 271, 'user_id': 12029052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12120de858147fe59a8a41eecf5e2934?s=256&d=identicon&r=PG&f=1', 'display_name': 'java-user', 'link': 'https://stackoverflow.com/users/12029052/java-user'}",True,1698,3,1,1581443025,1568032875,57854274,CC BY-SA 4.0,https://stackoverflow.com/questions/57854274/is-it-possible-to-paginate-in-jsp-with-jparepositoryt-i,"Is it possible to paginate in jsp with JpaRepository&lt;T, I&gt;",1568096090.0,57889844.0,,,,
947,"['java', 'spring', 'rest', 'spring-boot']","{'account_id': 9475304, 'reputation': 331, 'user_id': 7249965, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/810480422426563/picture?type=large', 'display_name': 'Manoj Madushanka', 'link': 'https://stackoverflow.com/users/7249965/manoj-madushanka'}",False,189,2,1,1581413531,1568830365,57998610,CC BY-SA 4.0,https://stackoverflow.com/questions/57998610/add-data-to-spring-boot-many-to-many-relationship-in-rest-api,add data to spring boot many to many relationship in rest api,,,,,,
948,"['java', 'selenium', 'xpath', 'appium', 'appium-ios']","{'account_id': 13694686, 'reputation': 811, 'user_id': 9881679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae2980787ed70fcdc1037ef3b1107e7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian Jimenez', 'link': 'https://stackoverflow.com/users/9881679/adrian-jimenez'}",True,1182,1,0,1581412834,1567704475,57810407,CC BY-SA 4.0,https://stackoverflow.com/questions/57810407/how-to-create-xpath-using-attributes-of-different-elements-for-ios-app,How to create xpath using attributes of different elements for ios app,1581412834.0,,,,,
949,"['java', 'list', 'arraylist', 'java-8', 'java-stream']","{'account_id': 16448326, 'reputation': 239, 'user_id': 11882395, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bcinhOaTInQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdzSp9DzXXnXxgy_mlNJ7UDyh4M7Q/photo.jpg?sz=256', 'display_name': 'Ashwin Karki', 'link': 'https://stackoverflow.com/users/11882395/ashwin-karki'}",True,339,2,1,1581361775,1567745527,57815908,CC BY-SA 4.0,https://stackoverflow.com/questions/57815908/how-to-typecast-one-list-to-another-list-in-java,How to typecast one List to another List in java?,1581361775.0,57815946.0,,,,
950,"['java', 'string', 'list', 'java-8', 'java-stream']","{'account_id': 15855063, 'reputation': 37, 'user_id': 11439682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07d5442ce8270c6d6648abfa9a7db000?s=256&d=identicon&r=PG&f=1', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/11439682/user'}",True,6204,2,-2,1581360630,1569259638,58067412,CC BY-SA 4.0,https://stackoverflow.com/questions/58067412/concatenate-list-of-ints-in-java-8,Concatenate list of ints in java 8,1581360630.0,58067444.0,,,,
