,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date
1544,"['java', 'maven-2', 'ide', 'scala', 'call']","{'account_id': 56914, 'reputation': 8078, 'user_id': 170451, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/EOfLl.png?s=256&g=1', 'display_name': 'KarolDepka', 'link': 'https://stackoverflow.com/users/170451/karoldepka'}",True,571,1586903.0,3,3,1257829156,1255874440,,1584965,CC BY-SA 2.5,https://stackoverflow.com/questions/1584965/call-hierarchy-and-or-data-flow-tool-for-scala,Call hierarchy and/or data flow tool for Scala,,,,,
1545,"['java', 'firefox', 'applet']","{'account_id': 65571, 'reputation': 187, 'user_id': 192880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b26fb980bf06f37e7f5ed4cf0a27560?s=256&d=identicon&r=PG', 'display_name': 'sanbornm', 'link': 'https://stackoverflow.com/users/192880/sanbornm'}",True,797,,4,2,1257811665,1256407717,,1618649,CC BY-SA 2.5,https://stackoverflow.com/questions/1618649/executing-a-command-from-the-web-browser,Executing a command from the web browser,,,,,
1546,"['java', 'refactoring', 'loops']","{'account_id': 15119, 'reputation': 91347, 'user_id': 31610, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/20571f32acd27d2cf5f1b1f42ea1a75b?s=256&d=identicon&r=PG', 'display_name': 'Geo', 'link': 'https://stackoverflow.com/users/31610/geo'}",True,351,1652813.0,10,3,1257802076,1256945750,1256945853.0,1652796,CC BY-SA 2.5,https://stackoverflow.com/questions/1652796/how-do-you-write-these-loops-in-a-nicer-way-in-java,How do you write these loops in a nicer way in Java?,,,,,
1547,"['java', 'web-services', 'jaxb', 'jbossws']","{'account_id': 32724, 'reputation': 969, 'user_id': 91017, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6e2d87c9cf18b5f0658c424314bebc3?s=256&d=identicon&r=PG', 'display_name': 'Koen Weyn', 'link': 'https://stackoverflow.com/users/91017/koen-weyn'}",False,2716,,1,1,1257784113,1256290757,1256301988.0,1612373,CC BY-SA 2.5,https://stackoverflow.com/questions/1612373/wsimport-multiple-generated-wsdls,wsimport multiple generated wsdl&#39;s,,,,,
1548,"['java', 'multithreading', 'jackrabbit', 'jcr', 'multi-user']","{'account_id': 54418, 'reputation': 19977, 'user_id': 162792, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/BISya.jpg?s=256&g=1', 'display_name': 'Andrey Adamovich', 'link': 'https://stackoverflow.com/users/162792/andrey-adamovich'}",True,518,1633613.0,2,1,1257764496,1256547539,1256547854.0,1623755,CC BY-SA 2.5,https://stackoverflow.com/questions/1623755/handle-invaliditemstateexception-in-jackrabbit,Handle InvalidItemStateException in jackrabbit,,,,,
1549,"['java', 'smtp', 'jakarta-mail']","{'account_id': 53454, 'reputation': 23958, 'user_id': 159793, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/0ec667ff59b728e47cb4567ea9bc2703?s=256&d=identicon&r=PG', 'display_name': 'newbie', 'link': 'https://stackoverflow.com/users/159793/newbie'}",True,204,1697212.0,1,0,1257700677,1256029062,1256030265.0,1593311,CC BY-SA 2.5,https://stackoverflow.com/questions/1593311/smtptransport-as-private-static-for-class-that-implements-messagedrivenbean-and,SMTPTransport as private static for class that implements MessageDrivenBean and MessageListener,,,,,
1550,"['java', 'database', 'jdbc', 'appfuse']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,331,1695954.0,1,1,1257675534,1254647117,,1515981,CC BY-SA 2.5,https://stackoverflow.com/questions/1515981/appfuse-should-i-configure-jdbc-credentials-twice,appfuse: should I configure jdbc credentials twice?,,,,,
1551,"['java', 'jsp', 'jsf', 'jakarta-ee', 'persistence']","{'account_id': 561051, 'reputation': 289, 'user_id': 132275, 'user_type': 'unregistered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/46af85e0f5240579dadec6a5f5b7f7d6?s=256&d=identicon&r=PG', 'display_name': 'Stella Peristeraki', 'link': 'https://stackoverflow.com/users/132275/stella-peristeraki'}",True,170,1631948.0,4,0,1257626824,1256659914,,1631928,CC BY-SA 2.5,https://stackoverflow.com/questions/1631928/avoid-using-a-db-for-storing-small-set-of-data-on-a-java-ee-app,Avoid using a DB for storing small set of data on a Java EE App,,,,,
1552,"['java', 'jsp', 'cookies']","{'account_id': 11453, 'reputation': 1440, 'user_id': 22083, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/214cadae121ae7bd0c4582d143748afd?s=256&d=identicon&r=PG', 'display_name': 'Roberto', 'link': 'https://stackoverflow.com/users/22083/roberto'}",True,3289,,3,0,1257619853,1256116694,,1599656,CC BY-SA 2.5,https://stackoverflow.com/questions/1599656/cookie-available-in-the-same-request-response,Cookie available in the same request/response,,,,,
1553,"['java', 'portlet']","{'account_id': 50860, 'reputation': 2446, 'user_id': 151799, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/67a7854e06b8ab9f0a559b44bbff50f6?s=256&d=identicon&r=PG', 'display_name': 'Avi Y', 'link': 'https://stackoverflow.com/users/151799/avi-y'}",True,194,,2,0,1257619667,1254924752,1255101749.0,1531897,CC BY-SA 2.5,https://stackoverflow.com/questions/1531897/adding-portlet-capabilities,Adding portlet capabilities,,,,,
1554,"['java', 'wsdl', 'cxf', 'policy']","{'user_type': 'does_not_exist', 'display_name': 'user188623'}",True,848,,1,0,1257562803,1255376228,,1556462,CC BY-SA 2.5,https://stackoverflow.com/questions/1556462/wsdl-policyreference-to-an-external-file,WSDL PolicyReference to an external file,,,,,
1555,"['java', 'bitmask', 'enumset']","{'account_id': 7727, 'reputation': 7683, 'user_id': 13491, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/317a26f418c7f12c98cac24d9c80a966?s=256&d=identicon&r=PG', 'display_name': 'WolfmanDragon', 'link': 'https://stackoverflow.com/users/13491/wolfmandragon'}",True,5015,1499876.0,3,4,1257528680,1254334808,,1499833,CC BY-SA 2.5,https://stackoverflow.com/questions/1499833/convert-a-two-byte-bit-mask-into-a-enumset,convert a two Byte bit mask into a EnumSet,,,,,
1556,"['java', 'eclipse', 'caching', 'networking']","{'account_id': 42712, 'reputation': 571, 'user_id': 124521, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/30f72c74356dbdf5aeb61fe32f7b4df6?s=256&d=identicon&r=PG', 'display_name': 'Duleb', 'link': 'https://stackoverflow.com/users/124521/duleb'}",True,184,,3,0,1257520338,1256979585,1256979798.0,1653827,CC BY-SA 2.5,https://stackoverflow.com/questions/1653827/java-application-hanging-if-network-is-modified,Java application hanging if network is modified,,,,,
1557,"['java', 'jsf']","{'account_id': 28719, 'reputation': 325, 'user_id': 76966, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/048c42f70e719a83b1daeba2d46a3e53?s=256&d=identicon&r=PG', 'display_name': 'Timbuck', 'link': 'https://stackoverflow.com/users/76966/timbuck'}",True,8832,,2,2,1257519419,1255979178,1255983551.0,1590484,CC BY-SA 2.5,https://stackoverflow.com/questions/1590484/updating-jsf-datatable-based-on-selectonemenu-values,Updating JSF datatable based on selectOneMenu values,,,,,
1558,"['java', 'jakarta-ee', 'tomcat6', 'web.xml', 'stripes']","{'user_type': 'does_not_exist', 'display_name': 'Smithers'}",True,18161,1529172.0,2,5,1257516065,1254878953,1254903611.0,1529059,CC BY-SA 2.5,https://stackoverflow.com/questions/1529059/tomcat-6-the-requested-resource-is-not-available,Tomcat 6 - The requested resource ... is not available,,,,,
1559,"['java', 'string', 'formatting']","{'account_id': 32392, 'reputation': 11264, 'user_id': 89862, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/3Gx4I.jpg?s=256&g=1', 'display_name': 'Johannes', 'link': 'https://stackoverflow.com/users/89862/johannes'}",True,941,,7,0,1257513603,1255955072,,1588382,CC BY-SA 2.5,https://stackoverflow.com/questions/1588382/need-some-help-with-string-format,Need some help with String.format,,,,,
1560,"['java', 'swing', 'jscrollpane']","{'user_type': 'does_not_exist', 'display_name': 'c0d3x'}",False,746,,2,0,1257508063,1256914466,,1650295,CC BY-SA 2.5,https://stackoverflow.com/questions/1650295/how-to-prevent-jscrollpane-from-scroll-down-on-repaint,How to prevent JScrollPane from scroll down on repaint?,,,,,
1561,"['java', 'algorithm']","{'account_id': 36608, 'reputation': 15391, 'user_id': 104459, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/61f7bca9db5337f599fd4a6cef070458?s=256&d=identicon&r=PG', 'display_name': 'Saobi', 'link': 'https://stackoverflow.com/users/104459/saobi'}",True,2734,1647904.0,6,4,1257496957,1256872095,1256872885.0,1647801,CC BY-SA 2.5,https://stackoverflow.com/questions/1647801/algorithm-question-on-finding-all-valid-words-in-dictionary,Algorithm Question On Finding All Valid Words In Dictionary,,,,,
1562,"['java', 'hibernate', 'criteria']","{'account_id': 46097, 'reputation': 3596, 'user_id': 136106, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/FRUp3.png?s=256&g=1', 'display_name': 'ravinikam', 'link': 'https://stackoverflow.com/users/136106/ravinikam'}",True,3913,1686035.0,2,0,1257493260,1256907172,1256907535.0,1649653,CC BY-SA 2.5,https://stackoverflow.com/questions/1649653/how-to-use-join-in-hibernate-criteria-following-situation,How to use join in hibernate criteria following situation,,,,,
1563,"['java', 'servlets', 'resources', 'struts']","{'account_id': 22796, 'reputation': 959, 'user_id': 56613, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e72236ef64770988e0f6d0233b77cfed?s=256&d=identicon&r=PG', 'display_name': 'Carlos Pastor', 'link': 'https://stackoverflow.com/users/56613/carlos-pastor'}",True,13561,1635700.0,3,6,1257490516,1256022034,,1592902,CC BY-SA 2.5,https://stackoverflow.com/questions/1592902/how-can-i-obtain-the-message-resources-object-in-a-servlet,How can I obtain the message resources object in a servlet?,,,,,
1564,"['java', 'ffmpeg', 'media', 'jmf']","{'account_id': 51776, 'reputation': 3954, 'user_id': 154722, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/aad32c730445e414bc83a9aa276c350a?s=256&d=identicon&r=PG', 'display_name': 'shipmaster', 'link': 'https://stackoverflow.com/users/154722/shipmaster'}",True,6158,1530302.0,2,7,1257488641,1254877354,1254931680.0,1528986,CC BY-SA 2.5,https://stackoverflow.com/questions/1528986/jmf-replacement,JMF replacement,,,,,
1565,"['c#', 'java', 'barcode']","{'account_id': 44361, 'reputation': 17627, 'user_id': 130164, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/319bd6ef9c9c8d876f731150cb4951c7?s=256&d=identicon&r=PG', 'display_name': 'Maxim Zaslavsky', 'link': 'https://stackoverflow.com/users/130164/maxim-zaslavsky'}",True,5065,1641510.0,3,8,1257399480,1256773019,1256773369.0,1640835,CC BY-SA 2.5,https://stackoverflow.com/questions/1640835/zxing-zebra-crossing-in-c,ZXing (&quot;Zebra Crossing&quot;) in C#,,,,,
1566,"['java', 'hibernate', 'jakarta-ee', 'lazy-loading']","{'account_id': 32896, 'reputation': 17334, 'user_id': 91607, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/487b6baa0284e8a657dc80b78f777c73?s=256&d=identicon&r=PG', 'display_name': 'Attilah', 'link': 'https://stackoverflow.com/users/91607/attilah'}",True,2845,,3,1,1257366315,1256721786,1256723987.0,1636068,CC BY-SA 2.5,https://stackoverflow.com/questions/1636068/hibernate-lazy-loading,hibernate Lazy loading,,,,,
1567,"['java', 'xml']","{'account_id': 40774, 'reputation': 27387, 'user_id': 118228, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/f2tOS.jpg?s=256&g=1', 'display_name': 'djangofan', 'link': 'https://stackoverflow.com/users/118228/djangofan'}",True,610,1647538.0,2,1,1257313421,1256864971,1257297549.0,1647512,CC BY-SA 2.5,https://stackoverflow.com/questions/1647512/how-do-i-edit-a-xml-node-in-a-file-object-using-java,"How do I edit a XML node in a file object, using Java",,,,,
1568,"['java', 'generics', 'collections']","{'account_id': 26777, 'reputation': 3575, 'user_id': 69968, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6bb14a52dc5ef200a010c9c9802de952?s=256&d=identicon&r=PG', 'display_name': 'craesh', 'link': 'https://stackoverflow.com/users/69968/craesh'}",True,1037,,4,2,1257298682,1256126862,1256133655.0,1600407,CC BY-SA 2.5,https://stackoverflow.com/questions/1600407/how-to-avoid-unchecked-casts-in-overriden-collections-methods,How to avoid unchecked casts in overriden Collection&#39;s methods?,,,,,
1569,"['c#', 'java', 'dsl']","{'account_id': 44586, 'reputation': 36815, 'user_id': 130964, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/accd1d94994953c5a6e5cff386f2f144?s=256&d=identicon&r=PG', 'display_name': 'peter.murray.rust', 'link': 'https://stackoverflow.com/users/130964/peter-murray-rust'}",True,3198,1516069.0,7,5,1257295736,1254645917,1495541617.0,1515947,CC BY-SA 3.0,https://stackoverflow.com/questions/1515947/writing-a-portable-domain-specific-language,writing a portable domain specific language,,,,,
1570,"['java', 'forms', 'variables', 'struts']","{'account_id': 22796, 'reputation': 959, 'user_id': 56613, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e72236ef64770988e0f6d0233b77cfed?s=256&d=identicon&r=PG', 'display_name': 'Carlos Pastor', 'link': 'https://stackoverflow.com/users/56613/carlos-pastor'}",True,1396,,1,1,1257275410,1256717544,,1635787,CC BY-SA 2.5,https://stackoverflow.com/questions/1635787/struts-form-and-variable-declarations,Struts form and variable declarations,,,,,
1571,"['java', 'erlang', 'xmpp', 'openfire']","{'account_id': 38002, 'reputation': 34357, 'user_id': 108869, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e87f5a2d2196212addc9ebb78a200ac8?s=256&d=identicon&r=PG', 'display_name': 'cometta', 'link': 'https://stackoverflow.com/users/108869/cometta'}",True,2314,1662673.0,2,2,1257263476,1256569365,1257263476.0,1625357,CC BY-SA 2.5,https://stackoverflow.com/questions/1625357/xmpp-programming-use-erlang-or-java,XMPP programming use erlang or java?,,,,,
1572,"['java', 'macos', 'quicktime', 'basic-authentication']","{'account_id': 880223, 'reputation': 189, 'user_id': 181187, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/86796c0891807cdac0c224912479bfd4?s=256&d=identicon&r=PG', 'display_name': 'KKlucznik', 'link': 'https://stackoverflow.com/users/181187/kklucznik'}",True,1075,1667982.0,1,0,1257261619,1255979891,1257261619.0,1590561,CC BY-SA 2.5,https://stackoverflow.com/questions/1590561/quicktime-http-basic-authentication-on-safari-4,QuickTime HTTP Basic Authentication on Safari 4,,,,,
1573,"['java', 'macos', 'swt', 'command', 'key']","{'account_id': 880223, 'reputation': 189, 'user_id': 181187, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/86796c0891807cdac0c224912479bfd4?s=256&d=identicon&r=PG', 'display_name': 'KKlucznik', 'link': 'https://stackoverflow.com/users/181187/kklucznik'}",True,1647,1667942.0,2,0,1257261233,1255540277,1257261233.0,1567706,CC BY-SA 2.5,https://stackoverflow.com/questions/1567706/how-to-check-for-command-key-held-down-java-swt-at-startup-on-mac-os-x,How to check for COMMAND key held down Java/SWT at startup on Mac OS X,,,,,
1574,"['java', 'crystal-reports', 'jboss']","{'account_id': 14827, 'reputation': 1351, 'user_id': 30825, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jorge Valois', 'link': 'https://stackoverflow.com/users/30825/jorge-valois'}",False,2025,,3,0,1257260792,1256851510,1257260792.0,1646650,CC BY-SA 2.5,https://stackoverflow.com/questions/1646650/converting-a-jboss-war-folder-to-an-executable-jar,Converting a JBOSS WAR folder to an executable JAR,,,,,
1575,"['java', 'rtf']","{'account_id': 8495, 'reputation': 12348, 'user_id': 15355, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1bd222e25f800a1a1150b8fe6abee382?s=256&d=identicon&r=PG', 'display_name': 'pvgoddijn', 'link': 'https://stackoverflow.com/users/15355/pvgoddijn'}",True,1118,,2,0,1257250451,1256137183,,1601423,CC BY-SA 2.5,https://stackoverflow.com/questions/1601423/rtf-to-text-including-headers-and-footers,rtf to text including headers and footers,,,,,
1576,"['java', 'xmpp', 'openfire', 'smack']","{'account_id': 38002, 'reputation': 34357, 'user_id': 108869, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e87f5a2d2196212addc9ebb78a200ac8?s=256&d=identicon&r=PG', 'display_name': 'cometta', 'link': 'https://stackoverflow.com/users/108869/cometta'}",True,629,1618122.0,2,3,1257242212,1256393049,,1618093,CC BY-SA 2.5,https://stackoverflow.com/questions/1618093/understanding-the-term-extension-component-and-plugin-in-xmpp,"understanding the term &quot;extension&quot; ,&quot;component&quot; and &quot;plugin&quot; in xmpp?",,,,,
1577,"['java', 'xml-parsing', 'entityresolver']","{'account_id': 26448, 'reputation': 5731, 'user_id': 68759, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/e616db0aa0d8703ef8929fb43165554d?s=256&d=identicon&r=PG', 'display_name': 'His', 'link': 'https://stackoverflow.com/users/68759/his'}",True,5480,1664691.0,2,8,1257211513,1256883491,1256946898.0,1648291,CC BY-SA 2.5,https://stackoverflow.com/questions/1648291/java-how-to-prevent-systemid-in-entityresolverresolveentitystring-publicid,"Java: How to prevent &#39;systemId&#39; in EntityResolver#resolveEntity(String publicId, String systemId) from being absolutized to current working directory",,,,,
1578,"['java', 'batch-processing']","{'account_id': 61552, 'reputation': 31, 'user_id': 183379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a152af573a4e4e25eaa724e527dca310?s=256&d=identicon&r=PG', 'display_name': 'staudk27', 'link': 'https://stackoverflow.com/users/183379/staudk27'}",True,473,,2,1,1257195602,1254520619,,1511984,CC BY-SA 2.5,https://stackoverflow.com/questions/1511984/sending-a-large-request-to-a-service-in-smaller-batches-java,Sending a large request to a service in smaller batches (Java),,,,,
1579,"['java', 'web-applications', 'javahelp']","{'account_id': 48454, 'reputation': 12654, 'user_id': 143969, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/e24a2c9715036c1c664bfc8a6c870911?s=256&d=identicon&r=PG', 'display_name': 'aperkins', 'link': 'https://stackoverflow.com/users/143969/aperkins'}",True,975,1662179.0,1,1,1257178056,1255714315,,1579366,CC BY-SA 2.5,https://stackoverflow.com/questions/1579366/using-javahelp-with-a-web-app,Using JavaHelp with a web app,,,,,
1580,"['java', 'web-services', 'glassfish', 'cxf']","{'account_id': 4548, 'reputation': 3874, 'user_id': 6896, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7eaceff9c4cfd81226a94c55345c29f1?s=256&d=identicon&r=PG', 'display_name': 'tronda', 'link': 'https://stackoverflow.com/users/6896/tronda'}",True,1049,1661791.0,1,0,1257174064,1256302656,,1613251,CC BY-SA 2.5,https://stackoverflow.com/questions/1613251/how-to-configure-cxf-web-services-so-that-glassfish-can-monitor-them,How to configure CXF web services so that Glassfish can monitor them,,,,,
1581,"['java', 'swing']","{'account_id': 63942, 'reputation': 730, 'user_id': 189029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b361a5345816e7b9729801b04ea10eb5?s=256&d=identicon&r=PG', 'display_name': 'rachvela', 'link': 'https://stackoverflow.com/users/189029/rachvela'}",True,1786,1651362.0,2,1,1257169606,1256925206,,1651359,CC BY-SA 2.5,https://stackoverflow.com/questions/1651359/jpopupmenu-problem-with-adding-menu-items,JPopUpMenu problem with adding menu items,,,,,
1582,"['java', 'servlets']","{'account_id': 67484, 'reputation': 19365, 'user_id': 197473, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/NMUlT.png?s=256&g=1', 'display_name': 'Vishal', 'link': 'https://stackoverflow.com/users/197473/vishal'}",True,4117,,3,1,1257165336,1256766351,1256766685.0,1640327,CC BY-SA 2.5,https://stackoverflow.com/questions/1640327/efficiently-sending-large-amounts-of-data-with-servletoutputstream,Efficiently sending large amounts of data with ServletOutputStream,,,,,
1583,"['java', 'spring', 'jpa', 'entity', 'listener']","{'account_id': 42601, 'reputation': 538, 'user_id': 124121, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/eb604d2f058cc74d69439b4d0da028d8?s=256&d=identicon&r=PG', 'display_name': 'S&#233;bastien', 'link': 'https://stackoverflow.com/users/124121/s%c3%a9bastien'}",True,5501,1660532.0,1,7,1257158669,1256898928,,1649052,CC BY-SA 2.5,https://stackoverflow.com/questions/1649052/how-can-i-configure-a-jpa-entitylistener-via-a-spring-xml-configuration-file,How can I configure a JPA EntityListener via a Spring XML configuration file?,,,,,
1584,"['java', 'c++', 'performance']","{'account_id': 61810, 'reputation': 1598, 'user_id': 1680261, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/323ecf45a47f71abe3aba4e6937780fa?s=256&d=identicon&r=PG', 'display_name': 'ebasconp', 'link': 'https://stackoverflow.com/users/1680261/ebasconp'}",True,818,1550926.0,9,4,1257150195,1255273682,1255307323.0,1550910,CC BY-SA 2.5,https://stackoverflow.com/questions/1550910/c-and-java-performance,C++ and Java performance,,,,,
1585,"['java', 'jfreechart']","{'account_id': 45535, 'reputation': 4282, 'user_id': 134263, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a8cc0295db2b444308af6bd6633561cd?s=256&d=identicon&r=PG', 'display_name': 'penguru', 'link': 'https://stackoverflow.com/users/134263/penguru'}",True,5488,1649681.0,1,5,1257146510,1256907009,1257146510.0,1649637,CC BY-SA 2.5,https://stackoverflow.com/questions/1649637/jfreechart-disable-zooming,JFreeChart disable zooming,,,,,
1586,"['java', 'android']","{'account_id': 34066, 'reputation': 2997, 'user_id': 95877, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ca827564162c70509f2abd2b503ad792?s=256&d=identicon&r=PG', 'display_name': 'Sam97305421562', 'link': 'https://stackoverflow.com/users/95877/sam97305421562'}",True,1461,,3,0,1257144840,1256966295,,1653491,CC BY-SA 2.5,https://stackoverflow.com/questions/1653491/issue-in-reading-data-from-socket,Issue in reading data from Socket,,,,,
1587,['java'],"{'account_id': 47050, 'reputation': 1288, 'user_id': 139217, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bca6a94bcf717a83635ecc096521f476?s=256&d=identicon&r=PG', 'display_name': 'Tobias M', 'link': 'https://stackoverflow.com/users/139217/tobias-m'}",True,1023,1552785.0,4,2,1257144168,1255320272,,1552643,CC BY-SA 2.5,https://stackoverflow.com/questions/1552643/parsing-ambiguous-dates-in-java,Parsing Ambiguous Dates in Java,,,,,
1588,"['java', 'syntax', 'switch-statement']","{'account_id': 61592, 'reputation': 523, 'user_id': 183466, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9671d453958b029a1940ba2d59423678?s=256&d=identicon&r=PG', 'display_name': 'daddycardona', 'link': 'https://stackoverflow.com/users/183466/daddycardona'}",True,6945,1640570.0,8,1,1257136817,1256768251,1256769578.0,1640478,CC BY-SA 2.5,https://stackoverflow.com/questions/1640478/switch-statement-doesnt-work,switch statement doesn&#39;t work,,,,,
1589,"['java', 'multithreading', 'macos', 'osx-snow-leopard', 'operating-system']","{'account_id': 879823, 'reputation': 33, 'user_id': 199885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2921a81808c26b92d2f2b650d0b26e02?s=256&d=identicon&r=PG', 'display_name': 'javajustice', 'link': 'https://stackoverflow.com/users/199885/javajustice'}",True,1343,1652293.0,4,2,1257131272,1256931622,,1651887,CC BY-SA 2.5,https://stackoverflow.com/questions/1651887/java-random-slowdowns-on-mac-os,Java Random Slowdowns on Mac OS,,,,,
1590,"['java', 'jsf', 'netbeans', 'autocomplete', 'facelets']","{'account_id': 12258, 'reputation': 4631, 'user_id': 24046, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/8IxBe.png?s=256&g=1', 'display_name': 'nkr1pt', 'link': 'https://stackoverflow.com/users/24046/nkr1pt'}",True,1077,1539130.0,2,0,1257123417,1255006581,,1537621,CC BY-SA 2.5,https://stackoverflow.com/questions/1537621/netbeans-facelets-code-completion,Netbeans Facelets code completion,,,,,
1591,"['java', 'jakarta-ee', 'websphere']","{'account_id': 46429, 'reputation': 1434, 'user_id': 137149, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ffb0e0ff089b0b4fd775377cbb7a422f?s=256&d=identicon&r=PG', 'display_name': 'Ruben Trancoso', 'link': 'https://stackoverflow.com/users/137149/ruben-trancoso'}",True,195,1658314.0,1,0,1257109462,1254859159,,1527761,CC BY-SA 2.5,https://stackoverflow.com/questions/1527761/howto-get-application-port-through-mxbean,Howto Get application port through MXBean,,,,,
1592,"['java', 'eclipse', 'jar', 'refactoring']","{'account_id': 21902, 'reputation': 1134, 'user_id': 53594, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/34a191959f96038a356dbd3bc312871c?s=256&d=identicon&r=PG', 'display_name': 'GoingTharn', 'link': 'https://stackoverflow.com/users/53594/goingtharn'}",True,625,1644570.0,3,0,1257103891,1256829955,1256830410.0,1644525,CC BY-SA 2.5,https://stackoverflow.com/questions/1644525/risks-associated-with-changing-from-default-package-in-java,Risks associated with changing from default package in Java?,,,,,
1593,['java'],"{'account_id': 40880, 'reputation': 16442, 'user_id': 118644, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/773932622381f87d558a0a28d478fc59?s=256&d=identicon&r=PG', 'display_name': 'nubela', 'link': 'https://stackoverflow.com/users/118644/nubela'}",False,2412,,1,1,1257098567,1256837641,1256837738.0,1645361,CC BY-SA 2.5,https://stackoverflow.com/questions/1645361/keystroke-not-catching-left-right-but-able-to-catch-up-down-and-all-other-keys,Keystroke not catching LEFT/RIGHT but able to catch UP/DOWN and all other keys,,,,,
