,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,closed_reason,last_edit_date,accepted_answer_id,migrated_from,protected_date,locked_date
1256,"['java', 'eclipse', 'selenium', 'maven', 'selenium-webdriver']","{'account_id': 24465484, 'reputation': 1, 'user_id': 18385923, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgOaZze23LjlGin-oaNNT1zi7ky52FOheAopnkAfQ=k-s256', 'display_name': 'airwin67', 'link': 'https://stackoverflow.com/users/18385923/airwin67'}",False,61,1,0,1651145682,1650997377,72018780,CC BY-SA 4.0,https://stackoverflow.com/questions/72018780/cant-install-selenium-in-eclipse-with-maven-module-not-accessible,can&#39;t install selenium in eclipse with maven &#39;module not accessible&#39;,,,1651145682.0,,,,
1257,"['java', 'android', 'android-studio']","{'account_id': 20634358, 'reputation': 45, 'user_id': 15148439, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d056b503d28b61df3a5332c4c9d159c?s=256&d=identicon&r=PG&f=1', 'display_name': 'igaro4ak337', 'link': 'https://stackoverflow.com/users/15148439/igaro4ak337'}",False,190,1,0,1651144360,1650997598,72018822,CC BY-SA 4.0,https://stackoverflow.com/questions/72018822/webview-dont-load-page,Webview don&#39;t load page,,,,,,,
1258,"['java', 'maven']","{'account_id': 169673, 'reputation': 2996, 'user_id': 395879, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/109a08c9f04024418a1b65ddd88a0e00?s=256&d=identicon&r=PG', 'display_name': 'fishbone', 'link': 'https://stackoverflow.com/users/395879/fishbone'}",False,29,1,0,1651144269,1651045297,72025010,CC BY-SA 4.0,https://stackoverflow.com/questions/72025010/inheriting-maven-profiles-and-activation,Inheriting Maven profiles and activation,,,,,,,
1259,"['java', 'kotlin']","{'account_id': 7177135, 'reputation': 578, 'user_id': 5482619, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://lh4.googleusercontent.com/-pDBDOzVlyks/AAAAAAAAAAI/AAAAAAAABdQ/WEGPsM961wU/photo.jpg?sz=256', 'display_name': 'Simon Ho', 'link': 'https://stackoverflow.com/users/5482619/simon-ho'}",True,67,3,0,1651144019,1651114851,72037518,CC BY-SA 4.0,https://stackoverflow.com/questions/72037518/find-the-position-of-lastindexof-a-list-that-start-with-a-certain-character-in-k,Find the position of lastIndexOf a List that start with a certain character in kotlin/Java,,,1651137130.0,72037650.0,,,
1260,"['java', 'spring', 'spring-boot', 'rest']","{'account_id': 7524459, 'reputation': 1291, 'user_id': 6224662, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/dGqKn.png?s=256&g=1', 'display_name': 'fireball.1', 'link': 'https://stackoverflow.com/users/6224662/fireball-1'}",False,68,1,0,1651143979,1651142787,72042310,CC BY-SA 4.0,https://stackoverflow.com/questions/72042310/recommended-way-of-sending-response-object-in-body-for-errors,Recommended way of sending response object in body for errors,,,1651142959.0,,,,
1261,"['java', 'openssl']","{'account_id': 9792529, 'reputation': 61, 'user_id': 7256685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/149f5c690c8e3aa57c0050aae217bedf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Przemyslaw Iwanczak', 'link': 'https://stackoverflow.com/users/7256685/przemyslaw-iwanczak'}",True,76,1,1,1651143603,1651048531,72025697,CC BY-SA 4.0,https://stackoverflow.com/questions/72025697/java-produced-signature-does-not-verify-with-openssl,Java-produced signature does not verify with openssl,,,,,,,
1262,"['java', 'string', 'object', 'collections', 'hashmap']","{'account_id': 17729087, 'reputation': 11, 'user_id': 12872131, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-jHLa73PClyg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd9-oEQUU4GwpLHnd0lXjnUGmlnCA/photo.jpg?sz=256', 'display_name': 'Misbha Afreen', 'link': 'https://stackoverflow.com/users/12872131/misbha-afreen'}",False,437,1,-1,1651143455,1650640086,71970926,CC BY-SA 4.0,https://stackoverflow.com/questions/71970926/i-have-a-mapstring-object-which-contains-all-the-headers-but-in-response-i-a,"I have a Map&lt;String, Object&gt; which contains all the headers, but in response I am not able to feed it all",,,1650640602.0,,,,
1263,"['java', 'swt']","{'account_id': 25124223, 'reputation': 1, 'user_id': 18972185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15e60992abe1ca77e53f13082e95968e?s=256&d=identicon&r=PG', 'display_name': 'yesnaja', 'link': 'https://stackoverflow.com/users/18972185/yesnaja'}",False,38,0,0,1651143411,1651140528,72041819,CC BY-SA 4.0,https://stackoverflow.com/questions/72041819/selecting-column-name-or-id-in-swt-table,selecting column name or id in swt.table,,,1651141957.0,,,,
1264,"['java', 'spring', 'spring-data-jpa', 'spring-transactions', 'spring-autoconfiguration']","{'account_id': 1586117, 'reputation': 3730, 'user_id': 1470436, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/3763046d63dc53080092f70c0828bbd6?s=256&d=identicon&r=PG', 'display_name': 'Beto Neto', 'link': 'https://stackoverflow.com/users/1470436/beto-neto'}",True,332,2,0,1651143226,1651089121,72034539,CC BY-SA 4.0,https://stackoverflow.com/questions/72034539/spring-transactional-not-working-with-norepository-hierarchy,Spring @Transactional not working with @NoRepository hierarchy,,,,72042420.0,,,
1265,"['java', 'spring', 'spring-security', 'spring-oauth2']","{'account_id': 9353617, 'reputation': 13, 'user_id': 6942440, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209169690073024/picture?type=large', 'display_name': 'Giannis Ipsiladis', 'link': 'https://stackoverflow.com/users/6942440/giannis-ipsiladis'}",False,1181,0,0,1651143203,1651132175,72039908,CC BY-SA 4.0,https://stackoverflow.com/questions/72039908/spring-security-how-to-whitelist-localhost,Spring security - How to whitelist localhost?,,,1651143203.0,,,,
1266,"['java', 'project-reactor']","{'account_id': 112364, 'reputation': 24007, 'user_id': 296427, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/8692a55fc3524ed4e7cb85b0b3b4693c?s=256&d=identicon&r=PG', 'display_name': 'pixel', 'link': 'https://stackoverflow.com/users/296427/pixel'}",True,85,1,0,1651142828,1651138388,72041322,CC BY-SA 4.0,https://stackoverflow.com/questions/72041322/shuffle-emissions-of-a-flux-in-reactor,Shuffle emissions of a Flux in Reactor?,,,,,,,
1267,"['java', 'spring']","{'account_id': 16466407, 'reputation': 456, 'user_id': 11896414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41f75e2d270a8e9e4076fd5251c52fb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'once', 'link': 'https://stackoverflow.com/users/11896414/once'}",True,91,1,0,1651142814,1651140877,72041910,CC BY-SA 4.0,https://stackoverflow.com/questions/72041910/adding-interceptor-for-success-api-response,Adding interceptor for success API response,,,,72041970.0,,,
1268,"['java', 'android-studio', 'variables']","{'account_id': 24908186, 'reputation': 21, 'user_id': 18778011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9498ffa358827aa3be1bb5ee750db02d?s=256&d=identicon&r=PG', 'display_name': 'DEV-rakibul', 'link': 'https://stackoverflow.com/users/18778011/dev-rakibul'}",False,26,2,0,1651142340,1650322202,71917830,CC BY-SA 4.0,https://stackoverflow.com/questions/71917830/how-can-i-use-a-variable-from-an-activity-to-another-activty,How can i use a variable from an Activity to another Activty?,,,,,,,
1269,"['java', 'redis', 'reactive-programming', 'project-reactor', 'spring-data-redis']","{'account_id': 87230, 'reputation': 32027, 'user_id': 242042, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a798a3d661375ece15776f83fbb80c2c?s=256&d=identicon&r=PG', 'display_name': 'Archimedes Trajano', 'link': 'https://stackoverflow.com/users/242042/archimedes-trajano'}",True,427,1,0,1651142336,1651091918,72035029,CC BY-SA 4.0,https://stackoverflow.com/questions/72035029/how-do-you-add-elements-to-a-redis-hash-and-set-the-expiration-using-reactivered,How do you add elements to a Redis Hash and set the expiration using ReactiveRedisTemplate without block?,,,1651092648.0,72042217.0,,,
1270,"['java', 'hashmap', 'containskey']","{'account_id': 18084692, 'reputation': 13, 'user_id': 13145909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2cf337904f4a242cb7f452e941e85f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'nsh', 'link': 'https://stackoverflow.com/users/13145909/nsh'}",True,55,1,1,1651141949,1651141324,72042008,CC BY-SA 4.0,https://stackoverflow.com/questions/72042008/get-an-element-from-a-hashmap-by-operator-rather-than-equal-in-java,"Get an element from a hashmap by == operator, rather than .equal in java",,,,72042140.0,,,
1271,"['java', 'android', 'simpledateformat', 'time-format']","{'account_id': 1825074, 'reputation': 1675, 'user_id': 1658110, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/wqbLy.jpg?s=256&g=1', 'display_name': 'Dživo Jelić', 'link': 'https://stackoverflow.com/users/1658110/d%c5%beivo-jeli%c4%87'}",False,107,0,0,1651141918,1651137316,72041073,CC BY-SA 4.0,https://stackoverflow.com/questions/72041073/simpledateformat-is-missing-short-and-long-time-patterns,SimpleDateFormat is missing short and long time patterns,,,1651141918.0,,,,
1272,"['java', 'spring-boot', 'gwtbootstrap3']","{'account_id': 23302581, 'reputation': 71, 'user_id': 17383009, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyKZ2qulbv8U8GzPMDeI35klEH6j25pjV5pRtlw=k-s256', 'display_name': 'Grim Ranger', 'link': 'https://stackoverflow.com/users/17383009/grim-ranger'}",False,134,1,0,1651141686,1651092825,72035160,CC BY-SA 4.0,https://stackoverflow.com/questions/72035160/bootstrap-not-loading-on-a-specific-url-in-my-spring-boot-project,bootstrap not loading on a specific url in my spring boot project,,,1651121670.0,,,,
1273,"['java', 'excel', 'spring', 'spring-batch']","{'account_id': 16583157, 'reputation': 53, 'user_id': 11983275, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wnyu-Z5LoqI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfoVGhp6s9UFWYhvCkGfrSgoD416g/photo.jpg?sz=256', 'display_name': 'Kyeiv', 'link': 'https://stackoverflow.com/users/11983275/kyeiv'}",False,224,0,0,1651141359,1651141359,72042016,CC BY-SA 4.0,https://stackoverflow.com/questions/72042016/spring-batch-repeats-job-on-null-returned,Spring Batch repeats job on null returned,,,,,,,
1274,"['java', 'spring', 'model-view-controller', 'thymeleaf']","{'account_id': 20500393, 'reputation': 40, 'user_id': 15044444, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Zqc4G.jpg?s=256&g=1', 'display_name': 'Elvin Aliyev', 'link': 'https://stackoverflow.com/users/15044444/elvin-aliyev'}",False,117,0,0,1651141323,1651141323,72042007,CC BY-SA 4.0,https://stackoverflow.com/questions/72042007/request-method-get-not-supported-exception-on-spring-mvc,Request Method &#39;Get&#39; Not Supported exception on Spring MVC,,,,,,,
1275,"['java', 'spring-boot', 'interceptor']","{'account_id': 24983750, 'reputation': 13, 'user_id': 18845760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac083318839ac34e7205ba4c7460d4d3?s=256&d=identicon&r=PG', 'display_name': 'Sucheta', 'link': 'https://stackoverflow.com/users/18845760/sucheta'}",False,112,1,0,1651141316,1651136191,72040796,CC BY-SA 4.0,https://stackoverflow.com/questions/72040796/invoke-same-method-for-multiple-services-in-application,Invoke Same Method for Multiple Services in Application,,,,,,,
1276,"['java', 'spring', 'spring-boot']","{'account_id': 18358975, 'reputation': 170, 'user_id': 13371454, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-n1Ra1HrbE-I/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNPQcqckDY4g_FyabPur3bhMH5okg/photo.jpg?sz=256', 'display_name': 'Vladimir Shadrin', 'link': 'https://stackoverflow.com/users/13371454/vladimir-shadrin'}",False,72,0,0,1651141240,1651047998,72025565,CC BY-SA 4.0,https://stackoverflow.com/questions/72025565/environmentpostprocessor-and-connectionproperties-priorities,EnvironmentPostProcessor and ConnectionProperties priorities,,,1651141240.0,,,,
1277,"['java', 'spring-boot', 'hazelcast']","{'account_id': 16681873, 'reputation': 11, 'user_id': 12056732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d98df1b8453a5e407628612752cf487e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sakshi Kumari', 'link': 'https://stackoverflow.com/users/12056732/sakshi-kumari'}",False,267,0,0,1651141145,1651141145,72041971,CC BY-SA 4.0,https://stackoverflow.com/questions/72041971/java-lang-classnotfoundexception-com-hazelcast-config-groupconfig-after-upgradi,java.lang.ClassNotFoundException: com.hazelcast.config.GroupConfig after upgrading from Springboot 2.3.0 to 2.6.6 with hazelcast 3.10.1,,,,,,,
1278,"['java', 'spring', 'spring-boot']","{'account_id': 3821993, 'reputation': 96, 'user_id': 3169867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ace8b1dfabc963e08eeb9e959215365?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nik', 'link': 'https://stackoverflow.com/users/3169867/nik'}",False,329,2,0,1651140833,1651134738,72040438,CC BY-SA 4.0,https://stackoverflow.com/questions/72040438/spring-boot-map-a-map-from-application-yaml-to-a-map-with-value-annotation,Spring Boot: Map a map from application.yaml to a map with @Value annotation,,,1651140087.0,,,,
1279,"['java', 'maven']","{'account_id': 25125558, 'reputation': 11, 'user_id': 18973400, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEDCmPwgc2h_bNzxw9zef4keq3z7iCB9-sMakB=k-s256', 'display_name': 'pranay', 'link': 'https://stackoverflow.com/users/18973400/pranay'}",False,364,0,1,1651140441,1651140441,72041808,CC BY-SA 4.0,https://stackoverflow.com/questions/72041808/getting-java-lang-illegalstateexception-failed-to-execute-applicationrunner,Getting java.lang.IllegalStateException: Failed to execute ApplicationRunner,,,,,,,
1280,"['java', 'arrays', 'if-statement', 'excel-formula', 'apache-poi']","{'account_id': 25073406, 'reputation': 25, 'user_id': 18927058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72ff1a96a73bfc7404c14507bf994ece?s=256&d=identicon&r=PG', 'display_name': 'aksjdhad', 'link': 'https://stackoverflow.com/users/18927058/aksjdhad'}",True,70,1,1,1651140184,1651136736,72040937,CC BY-SA 4.0,https://stackoverflow.com/questions/72040937/java-if-function-with-or-using-an-array-apache-poi,Java - IF Function with OR using an array - Apache POI,,,1651137127.0,72041145.0,,,
1281,"['java', 'spring-boot', 'package', 'dependencies']","{'account_id': 961326, 'reputation': 89, 'user_id': 985628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86a6c86a6a4918a8dc735a5abee6679d?s=256&d=identicon&r=PG', 'display_name': 'CurssedHammer', 'link': 'https://stackoverflow.com/users/985628/curssedhammer'}",True,127,1,0,1651140090,1651139610,72041607,CC BY-SA 4.0,https://stackoverflow.com/questions/72041607/springboot-application-packaged-as-a-library-to-be-used-in-another-springboot-ap,Springboot application packaged as a library to be used in another springboot application,,,,,,,
1282,"['java', 'db2']","{'account_id': 1289313, 'reputation': 1389, 'user_id': 1241715, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/69ae2ece3cb83745d2302c67eaf44fb4?s=256&d=identicon&r=PG', 'display_name': 'madtyn', 'link': 'https://stackoverflow.com/users/1241715/madtyn'}",True,65,1,0,1651139684,1651135410,72040599,CC BY-SA 4.0,https://stackoverflow.com/questions/72040599/db2-java-dbjcc-doesnt-detect-parameter-marker-at-my-sql,DB2/JAVA: dbjcc doesn&#39;t detect parameter marker at my SQL,,,,,,,
1283,"['java', 'security', 'jboss', 'wildfly']","{'account_id': 1346924, 'reputation': 69, 'user_id': 1287487, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/400f4c983547ae2574fabb4b9ba9733f?s=256&d=identicon&r=PG', 'display_name': 'Ankur', 'link': 'https://stackoverflow.com/users/1287487/ankur'}",False,231,0,0,1651139480,1651139480,72041572,CC BY-SA 4.0,https://stackoverflow.com/questions/72041572/expression-filter-not-working-on-wildfly-21-but-same-is-working-on-jboss-eap-7-3,expression-filter not working on Wildfly 21 but same is working on JBoss EAP 7.3,,,,,,,
1284,"['java', 'process', 'inputstreamreader']","{'account_id': 25115562, 'reputation': 3, 'user_id': 18964644, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgBxEDBZ5IcZJm70o9QL2Sm1cDVR5PIaLQu4ZzWrw=k-s256', 'display_name': 'Akshat Sharma', 'link': 'https://stackoverflow.com/users/18964644/akshat-sharma'}",True,37,1,0,1651139336,1651063239,72028950,CC BY-SA 4.0,https://stackoverflow.com/questions/72028950/process-builder-printing-the-output-without-any-sysout-i-want-to-store-the-outp,"Process Builder printing the output without any sysout, i want to store the output in List&lt;String&gt;",,,1651139336.0,72029123.0,,,
1285,"['java', 'list', 'java-stream']","{'account_id': 1838688, 'reputation': 882, 'user_id': 1668554, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I3rf0.jpg?s=256&g=1', 'display_name': 'Antonio', 'link': 'https://stackoverflow.com/users/1668554/antonio'}",True,666,5,2,1651139311,1650922376,72005964,CC BY-SA 4.0,https://stackoverflow.com/questions/72005964/java-stream-from-listobject-to-a-listmydto,Java Stream from List&lt;Object[]&gt; to a List&lt;MyDTO&gt;,,,1650962569.0,72006382.0,,,
1286,"['java', 'loops', 'static', 'volatile', 'jit']","{'account_id': 19368500, 'reputation': 1, 'user_id': 14162257, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a45413192b202e965af771580c1b206b?s=256&d=identicon&r=PG&f=1', 'display_name': 'moonsky', 'link': 'https://stackoverflow.com/users/14162257/moonsky'}",False,24,1,-2,1651139191,1651137475,72041121,CC BY-SA 4.0,https://stackoverflow.com/questions/72041121/java-jit-a-static-non-volatile-value-changed-the-access-loop-becomes-a-hundred,"Java JIT a static non-volatile value changed , the access loop becomes a hundred times longer",,,,,,,
1287,"['java', 'json', 'spring-boot']","{'account_id': 25126032, 'reputation': 1, 'user_id': 18973820, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgCvePq40M4eneeiydWT8jc0aO7LgeXWhmsozVpJg=k-s256', 'display_name': 'Reet gupta', 'link': 'https://stackoverflow.com/users/18973820/reet-gupta'}",False,28,0,0,1651138662,1651138662,72041396,CC BY-SA 4.0,https://stackoverflow.com/questions/72041396/message-jsonsyntaxexception-duplicate-key-audit-history,Message: JsonSyntaxException: duplicate key: AUDIT_HISTORY,,,,,,,
1288,"['java', 'scala', 'jar', 'configuration', 'akka']","{'account_id': 22442718, 'reputation': 133, 'user_id': 16646993, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gixef_BBOHBYcpCWzx8F0HNm2m6JdkJVhcwm9U=k-s256', 'display_name': 'Aman Verma', 'link': 'https://stackoverflow.com/users/16646993/aman-verma'}",True,361,1,1,1651138432,1651135557,72040639,CC BY-SA 4.0,https://stackoverflow.com/questions/72040639/com-typesafe-config-configexceptionmissing-reference-conf-no-configuration-se,com.typesafe.config.ConfigException$Missing: reference.conf: No configuration setting found for key &#39;default&#39;,,,,72041340.0,,,
1289,"['java', 'spring', 'spring-boot', 'jpa']","{'account_id': 13619775, 'reputation': 443, 'user_id': 9824674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/476da06d7d4ec5daf7fb005687a22681?s=256&d=identicon&r=PG', 'display_name': 'user9824674', 'link': 'https://stackoverflow.com/users/9824674/user9824674'}",True,1709,2,0,1651138299,1651134977,72040490,CC BY-SA 4.0,https://stackoverflow.com/questions/72040490/how-to-save-array-of-object-in-sprig-boot-with-crudrepository,How to save array of object in sprig boot with crudrepository?,,,,72041306.0,,,
1290,"['java', 'android', 'firebase', 'firebase-storage', 'android-download-manager']","{'account_id': 25067431, 'reputation': 1, 'user_id': 18921591, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8HAEm9_Z3SGJYR9-TRqJeYOrGCok2dU-tzyPb=k-s256', 'display_name': 'Zulfan Ahmadi', 'link': 'https://stackoverflow.com/users/18921591/zulfan-ahmadi'}",False,44,0,0,1651138250,1651138250,72041295,CC BY-SA 4.0,https://stackoverflow.com/questions/72041295/how-to-use-mediastore-download,how to use MediaStore.download,,,,,,,
1291,"['java', 'swing']","{'account_id': 20037117, 'reputation': 11, 'user_id': 14688588, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1ZAgCD8JKoQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclM8khFSOSvp4uE-s59fyqRDkomNQ/s96-c/photo.jpg?sz=256', 'display_name': 'Michael Neumair', 'link': 'https://stackoverflow.com/users/14688588/michael-neumair'}",False,94,0,0,1651138210,1651136483,72040876,CC BY-SA 4.0,https://stackoverflow.com/questions/72040876/drawing-geometric-shapes-in-java-using-swing,Drawing Geometric Shapes in Java using Swing,,,1651138210.0,,,,
1292,"['java', 'junit', 'mocking', 'powermock']","{'account_id': 15789411, 'reputation': 31, 'user_id': 11393085, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d43fee4936ec93f5464f0cd5b9a7303?s=256&d=identicon&r=PG&f=1', 'display_name': 'jasleen1109', 'link': 'https://stackoverflow.com/users/11393085/jasleen1109'}",True,392,1,1,1651138015,1651132142,72039900,CC BY-SA 4.0,https://stackoverflow.com/questions/72039900/mocking-an-object-returned-from-private-method-in-java,Mocking an object returned from private method in java,,,1651134002.0,72040304.0,,,
1293,"['java', 'multithreading', 'daemon', 'java-threads']","{'account_id': 21458600, 'reputation': 1, 'user_id': 15809796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d287c7c47a12744c0fdb5b502a57b75e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Workaholic', 'link': 'https://stackoverflow.com/users/15809796/workaholic'}",True,84,1,0,1651137565,1651126769,72038868,CC BY-SA 4.0,https://stackoverflow.com/questions/72038868/in-java-i-want-to-check-daemon-threads-thread-group-but-it-occurs-an-error,"In java, I want to check daemon thread&#39;s thread group but it occurs an error",,,,,,,
1294,"['java', 'text', 'pdfbox']","{'account_id': 18599952, 'reputation': 11, 'user_id': 13555012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4123d36ba3da156987749b20c03856e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/13555012/thomas'}",True,264,2,1,1651137476,1651064144,72029173,CC BY-SA 4.0,https://stackoverflow.com/questions/72029173/how-can-i-do-text-outlines-with-pdfbox,How can I do Text Outlines with PDFBox?,,,1651137476.0,,,,
1295,"['java', 'spring-boot', 'http', 'spring-security', 'aws-load-balancer']","{'account_id': 10525614, 'reputation': 346, 'user_id': 7756713, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8dcff1a69a1846d71b181582244c946d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon H', 'link': 'https://stackoverflow.com/users/7756713/jon-h'}",True,827,1,1,1651137415,1651136804,72040950,CC BY-SA 4.0,https://stackoverflow.com/questions/72040950/spring-boot-security-using-http-instead-of-https-when-forwarding-to-login-page,Spring Boot Security using http instead of https when forwarding to login page,,,1651137204.0,72041102.0,,,
1296,"['java', 'java-stream', 'groupingby']","{'account_id': 24768652, 'reputation': 13, 'user_id': 18652393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60e8ce91c188cf9d16fb5a9398453287?s=256&d=identicon&r=PG', 'display_name': 'afx', 'link': 'https://stackoverflow.com/users/18652393/afx'}",True,349,2,1,1651137397,1651126471,72038822,CC BY-SA 4.0,https://stackoverflow.com/questions/72038822/aggregate-multiple-fields-grouping-by-multiple-fields-in-java-8,Aggregate multiple fields grouping by multiple fields in Java 8,,,1651127092.0,72040345.0,,,
1297,['java'],"{'account_id': 13327832, 'reputation': 54, 'user_id': 9620239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c1ffffb06ef7efc9edeb7d4075aed75?s=256&d=identicon&r=PG&f=1', 'display_name': 'andrestascon', 'link': 'https://stackoverflow.com/users/9620239/andrestascon'}",False,28,0,0,1651137196,1651137196,72041039,CC BY-SA 4.0,https://stackoverflow.com/questions/72041039/how-to-generify-a-class-fields-setters-coming-from-different-objects,How to generify a class&#39; fields setters coming from different objects,,,,,,,
1298,"['java', 'selenium', 'extentreports', 'rest-assured-jsonpath']","{'account_id': 25104909, 'reputation': 1, 'user_id': 18955192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/843ff69e427606faab4899adeaab640e?s=256&d=identicon&r=PG', 'display_name': 'leocarp1990', 'link': 'https://stackoverflow.com/users/18955192/leocarp1990'}",False,552,0,0,1651137157,1650991050,72017562,CC BY-SA 4.0,https://stackoverflow.com/questions/72017562/extent-reports-with-cucumber-and-rest-assured,Extent Reports with Cucumber and Rest-Assured,,,1651137157.0,,,,
1299,"['java', 'sonarqube', 'assert']","{'account_id': 399610, 'reputation': 5896, 'user_id': 765076, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/ksBrE.jpg?s=256&g=1', 'display_name': 'Shane Gannon', 'link': 'https://stackoverflow.com/users/765076/shane-gannon'}",False,571,0,0,1651137137,1651137137,72041021,CC BY-SA 4.0,https://stackoverflow.com/questions/72041021/sonarqube-assertthat-causes-assertions-should-not-be-used-in-production-code,SonarQube &#39;assertThat&#39; causes &#39;assertions should not be used in production code&#39;,,,,,,,
1300,"['java', 'sockets', 'netbeans', 'server', 'client']","{'account_id': 25117217, 'reputation': 13, 'user_id': 18966087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2381f8c6db070ed603e3a1dd675670fa?s=256&d=identicon&r=PG', 'display_name': 'Mario Pascolat', 'link': 'https://stackoverflow.com/users/18966087/mario-pascolat'}",False,46,0,1,1651137106,1651137106,72041016,CC BY-SA 4.0,https://stackoverflow.com/questions/72041016/java-lang-classnotfoundexception-com-giulio-client-utentepass-while-passing-an,java.lang.ClassNotFoundException: com.giulio.client.UtentePass while passing an object between client and server in java,,,,,,,
1301,"['java', 'typescript']","{'account_id': 13491852, 'reputation': 1, 'user_id': 9733777, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-HY--RgbM4Vg/AAAAAAAAAAI/AAAAAAAAACE/tagonrJSY2M/photo.jpg?sz=256', 'display_name': 'Gaurav Chute', 'link': 'https://stackoverflow.com/users/9733777/gaurav-chute'}",False,11,0,0,1651136822,1651136822,72040956,CC BY-SA 4.0,https://stackoverflow.com/questions/72040956/send-continuous-response-to-ionic-4-plugin-from-wifi-device,Send continuous response to ionic 4 plugin from Wifi device,,,,,,,
