,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,locked_date,closed_date,closed_reason,protected_date
1233,"['java', 'android', 'android-studio']","{'account_id': 20253065, 'reputation': 1, 'user_id': 14853556, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xnaVlsLLFK0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDyPi0MnegCls3MKzO3QuOGUrOXw/s96-c/photo.jpg?sz=256', 'display_name': 'YOUR GAMER', 'link': 'https://stackoverflow.com/users/14853556/your-gamer'}",False,61,0,0,1619749765,1619748120,67327275,CC BY-SA 4.0,https://stackoverflow.com/questions/67327275/what-can-i-do-of-this-on-bind-custom-view-event-please-tell,What can I do of this on bind custom view event? Please tell,,1619748540.0,,,,
1234,"['java', 'spring', 'spring-mvc', 'model-view-controller', 'junit']","{'account_id': 16189468, 'reputation': 705, 'user_id': 11688668, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/428d97b752de597762fb791acde4c424?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ilya Y', 'link': 'https://stackoverflow.com/users/11688668/ilya-y'}",False,2836,1,1,1619749237,1619295619,67247077,CC BY-SA 4.0,https://stackoverflow.com/questions/67247077/failed-to-instantiate-org-springframework-web-servlet-handlermapping-factory,Failed to instantiate [org.springframework.web.servlet.HandlerMapping]: Factory method &#39;resourceHandlerMapping&#39; threw exception;No ServletContext set,,1619295945.0,,,,
1235,"['java', 'mysql', 'jooq']","{'account_id': 5891370, 'reputation': 31, 'user_id': 4637883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e3a7db8fa267ae0068e6cfb5d9550e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thiago', 'link': 'https://stackoverflow.com/users/4637883/thiago'}",True,134,1,2,1619748910,1619745007,67326952,CC BY-SA 4.0,https://stackoverflow.com/questions/67326952/jooq-loadinto-not-throwing-error-on-foreign-key-constraint-fail,jOOQ loadInto not throwing error on foreign key constraint fail,,1619747963.0,,,,
1236,"['java', 'machine-learning', 'random-forest']","{'account_id': 15904330, 'reputation': 43, 'user_id': 11475946, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4F4XU.gif?s=256&g=1', 'display_name': 'Ray', 'link': 'https://stackoverflow.com/users/11475946/ray'}",False,339,1,0,1619747302,1619720583,67323082,CC BY-SA 4.0,https://stackoverflow.com/questions/67323082/random-forest-algorithm-in-java,Random Forest algorithm in Java,,,,,,
1237,"['java', 'testing', 'junit', 'browserstack', 'selenide']","{'account_id': 13758755, 'reputation': 33, 'user_id': 9928974, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-v02LMYJt7Zw/AAAAAAAAAAI/AAAAAAAAAMA/2gexwvDzqZE/photo.jpg?sz=256', 'display_name': 'Taras Horuk', 'link': 'https://stackoverflow.com/users/9928974/taras-horuk'}",False,194,1,0,1619747152,1619713987,67321518,CC BY-SA 4.0,https://stackoverflow.com/questions/67321518/open-two-browser-instances-in-one-browserstack-session,Open two browser instances in one Browserstack session,,,,,,
1238,"['java', 'android-studio']","{'account_id': 21442400, 'reputation': 3, 'user_id': 15796682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed1634231ddf742299b766518c2437f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'DemonSlayerXS', 'link': 'https://stackoverflow.com/users/15796682/demonslayerxs'}",True,172,1,0,1619746648,1619731925,67325325,CC BY-SA 4.0,https://stackoverflow.com/questions/67325325/android-java-get-all-running-apps-even-if-they-are-running-in-background,Android Java Get All Running Apps Even If They Are Running In Background,67327123.0,,,,,
1239,"['java', 'api', 'documentum']","{'account_id': 16046990, 'reputation': 7, 'user_id': 11581874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9ffcbb0d14fb9599a2440ae7bfa20fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'JESSIE', 'link': 'https://stackoverflow.com/users/11581874/jessie'}",False,674,1,0,1619746363,1619589920,67294573,CC BY-SA 4.0,https://stackoverflow.com/questions/67294573/documentum-api-in-java,Documentum API in java,,,,,,
1240,"['java', 'set']","{'account_id': 242276, 'reputation': 2650, 'user_id': 513686, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/d7004a81b5bcfc8ac3a49b6e8ae1012d?s=256&d=identicon&r=PG', 'display_name': 'mrok', 'link': 'https://stackoverflow.com/users/513686/mrok'}",True,111,2,-2,1619746192,1617280681,66904663,CC BY-SA 4.0,https://stackoverflow.com/questions/66904663/set-ordering-in-java,Set ordering in Java,66905021.0,1619746192.0,,,,
1241,"['java', 'spring', 'spring-boot', 'active-directory', 'ldap']","{'account_id': 4177544, 'reputation': 214, 'user_id': 3423611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff7e20d8cb851aaf324218f0c2c50b06?s=256&d=identicon&r=PG&f=1', 'display_name': 'jkasper', 'link': 'https://stackoverflow.com/users/3423611/jkasper'}",False,1103,0,0,1619745518,1619677325,67311979,CC BY-SA 4.0,https://stackoverflow.com/questions/67311979/spring-boot-ldap-check-if-a-user-belongs-to-a-specific-group,Spring Boot LDAP check if a user belongs to a specific group,,1619745518.0,,,,
1242,"['java', 'scheduler', 'java-6']","{'account_id': 21443584, 'reputation': 11, 'user_id': 15797596, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzqI3Vt6KNApJtHZqClIZar8b21glhstx_J3bLT=k-s256', 'display_name': 'Dinesh Kumar singh', 'link': 'https://stackoverflow.com/users/15797596/dinesh-kumar-singh'}",False,26,0,1,1619745304,1619745304,67326979,,https://stackoverflow.com/questions/67326979/java-scheduler-to-execute-methodi-e-task-on-sunday-at-4-pm-system-time,Java scheduler to execute method(i.e. task) on Sunday at 4 pm system time,,,,1619745471.0,Duplicate,
1243,"['java', 'android']","{'account_id': 4623338, 'reputation': 115, 'user_id': 3747811, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/603606477/picture?type=large', 'display_name': 'Houssam', 'link': 'https://stackoverflow.com/users/3747811/houssam'}",False,41,1,0,1619745230,1619727157,67324450,CC BY-SA 4.0,https://stackoverflow.com/questions/67324450/android-java-recycler-view-swipe-hint,Android Java Recycler view swipe hint,,,,,,
1244,"['java', 'transactions', 'wildfly', 'activemq']","{'account_id': 1863162, 'reputation': 585, 'user_id': 1687302, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ba8274b4ae9761f62850651c63ffdd40?s=256&d=identicon&r=PG', 'display_name': 'Sumanth', 'link': 'https://stackoverflow.com/users/1687302/sumanth'}",True,2448,1,0,1619745212,1619661923,67310101,CC BY-SA 4.0,https://stackoverflow.com/questions/67310101/connection-could-not-be-created-javax-resource-resourceexception-ij000460-err,Connection could not be created: javax.resource.ResourceException: IJ000460: Error checking for a transaction,67310283.0,1619663424.0,,,,
1245,"['java', 'mysql', 'netbeans']","{'account_id': 21443102, 'reputation': 11, 'user_id': 15797221, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg5ZzyRW_8vYfJ7xsT0ykcyF2PFT2RCLd4TCGjaNQ=k-s256', 'display_name': 'Osmar Maza Lastra', 'link': 'https://stackoverflow.com/users/15797221/osmar-maza-lastra'}",False,38,0,0,1619743596,1619738490,67326251,CC BY-SA 4.0,https://stackoverflow.com/questions/67326251/sun-reflect-nativeconstructoraccesorimpl-error-java,sun.reflect.NativeConstructorAccesorImpl. error - Java,,1619743596.0,,,,
1246,"['java', 'gzip', 'rest', 'gzipinputstream']","{'account_id': 5428050, 'reputation': 103, 'user_id': 4319757, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/9751dbda4c6ca785f07e68d2527f6fb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rohit Kumar', 'link': 'https://stackoverflow.com/users/4319757/rohit-kumar'}",False,2958,1,1,1619743434,1619668379,67310811,CC BY-SA 4.0,https://stackoverflow.com/questions/67310811/java-io-eofexception-unexpected-end-of-zlib-input-stream-during-reading-stream,java.io.EOFException: Unexpected end of ZLIB input stream during reading stream data,,,,,,
1247,"['java', 'performance']","{'account_id': 12567215, 'reputation': 454, 'user_id': 9142729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/590a9dcf14ca047ca9d9e0ba56681c5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel Botnik', 'link': 'https://stackoverflow.com/users/9142729/daniel-botnik'}",True,76,1,0,1619743346,1619739451,67326392,CC BY-SA 4.0,https://stackoverflow.com/questions/67326392/convert-int-to-long-without-hurting-performance-speed,Convert int to long without hurting performance speed,67326794.0,,,,,
1248,"['java', 'selenium', 'web-scraping']","{'account_id': 16516546, 'reputation': 11, 'user_id': 13366665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f02e68cc1e865092a69bc111170f8464?s=256&d=identicon&r=PG&f=1', 'display_name': 'JustAnOwOAccount', 'link': 'https://stackoverflow.com/users/13366665/justanowoaccount'}",True,225,1,1,1619743161,1619721035,67323186,CC BY-SA 4.0,https://stackoverflow.com/questions/67323186/webscraping-a-dynamic-page-which-requires-scrolling-using-selenium-in-java,Webscraping a dynamic page which requires scrolling using Selenium in Java,67326773.0,,,,,
1249,"['java', 'swing', 'awt', 'layout-manager', 'gridbaglayout']","{'account_id': 19576122, 'reputation': 23, 'user_id': 14326162, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjs88nRby9trU1dw4bKPkNfx2vohSvIPyhC5ujp=k-s256', 'display_name': 'Annith si', 'link': 'https://stackoverflow.com/users/14326162/annith-si'}",True,194,2,2,1619741447,1619614674,67300696,CC BY-SA 4.0,https://stackoverflow.com/questions/67300696/how-do-i-center-label-and-button,How do I center label and button?,,1619741447.0,,,,
1250,"['java', 'data-structures']","{'account_id': 15367248, 'reputation': 3, 'user_id': 11086400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db317b42257047a2105c0306f97c8c21?s=256&d=identicon&r=PG&f=1', 'display_name': 'MG264', 'link': 'https://stackoverflow.com/users/11086400/mg264'}",False,23,0,0,1619741064,1619739251,67326365,CC BY-SA 4.0,https://stackoverflow.com/questions/67326365/iterator-class-method-can-not-be-reached-in-main,Iterator class method can not be reached in main,,1619741064.0,,,,
1251,"['java', 'tomcat', 'netbeans']","{'account_id': 16755296, 'reputation': 262, 'user_id': 12111367, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCCCHdnW5O6Uxz2mbKJBLREZfhTqY2J7ak8DKyIPQ=k-s256', 'display_name': 'SHARON XAVIER', 'link': 'https://stackoverflow.com/users/12111367/sharon-xavier'}",True,6482,2,3,1619739821,1618829780,67160674,CC BY-SA 4.0,https://stackoverflow.com/questions/67160674/cannot-access-class-com-sun-org-apache-xerces-internal-impl-dv-util-base64,cannot access class com.sun.org.apache.xerces.internal.impl.dv.util.Base64,67189623.0,1618835670.0,,,,
1252,"['java', 'sql']","{'account_id': 21443070, 'reputation': 1, 'user_id': 15797199, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw1nB62qhjgiDtXS_4s40hFmkA1BvjIsHLdhm3N=k-s256', 'display_name': 'Koltan Meek', 'link': 'https://stackoverflow.com/users/15797199/koltan-meek'}",False,86,1,0,1619739219,1619738397,67326238,CC BY-SA 4.0,https://stackoverflow.com/questions/67326238/having-a-syntax-error-when-creating-a-database-in-row-1-column-14,Having a syntax error when creating a database in row 1 column 14,,1619738685.0,,,,
1253,"['java', 'android', 'camera', 'android-camera2', 'multi-camera-api']","{'account_id': 20796824, 'reputation': 33, 'user_id': 15273674, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgXO2u3jQi_o4Ibqh-XkUpzZxWMUIHOWs0tN6Sw=k-s256', 'display_name': 'Mees Maas', 'link': 'https://stackoverflow.com/users/15273674/mees-maas'}",True,2021,1,2,1619739072,1619686963,67314213,CC BY-SA 4.0,https://stackoverflow.com/questions/67314213/android-camera2-not-getting-physical-cameras,Android Camera2 not getting physical cameras,67326332.0,,,,,
1254,"['java', 'spring', 'spring-boot', 'rest', 'spring-data-jpa']","{'account_id': 18773845, 'reputation': 21, 'user_id': 13690096, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgzyQzEuDFabjOpQgp-PpS6eHkfpL5lzekBFw6QyP0=k-s256', 'display_name': 'Oleg B', 'link': 'https://stackoverflow.com/users/13690096/oleg-b'}",False,268,0,1,1619738422,1619738101,67326203,,https://stackoverflow.com/questions/67326203/delete-by-username-spring-boot,Delete by username spring boot,,1619738422.0,,1619863479.0,Duplicate,
1255,['java'],"{'account_id': 20823037, 'reputation': 55, 'user_id': 15294173, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Bs3c0YMaIUs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMb9HhcFKA693nFCQThFa14Rzx-A/s96-c/photo.jpg?sz=256', 'display_name': 'Joseph Mart&#237;nez', 'link': 'https://stackoverflow.com/users/15294173/joseph-mart%c3%adnez'}",True,101,1,-1,1619737875,1619736438,67325997,,https://stackoverflow.com/questions/67325997/is-it-possible-to-access-get-methods-of-other-classes-in-singleton,is it possible to access get methods of other classes in singleton,67326178.0,1619737432.0,,1619738293.0,Needs details or clarity,
1256,['java'],"{'user_type': 'does_not_exist', 'display_name': 'user14253131'}",True,61,2,0,1619737390,1619732536,67325427,CC BY-SA 4.0,https://stackoverflow.com/questions/67325427/java-byte-to-short-convert-randomly-attached-0xff-problem,Java byte to short convert randomly attached 0xff problem,,1619737382.0,,,,
1257,"['java', 'spring-boot', 'spring-initializr']","{'account_id': 4172133, 'reputation': 31, 'user_id': 3419665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95fc9f10389f0fcf99d91955fd2294d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moeezalikhan', 'link': 'https://stackoverflow.com/users/3419665/moeezalikhan'}",False,1651,1,0,1619736150,1619733251,67325562,CC BY-SA 4.0,https://stackoverflow.com/questions/67325562/spring-boot-application-shut-down-after-application-run,Spring boot application shut down after application run,,,,,,
1258,"['javascript', 'java', 'css', 'jsp']","{'account_id': 18696844, 'reputation': 112, 'user_id': 13629957, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BiwcTfc3e-w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmdeMfy8TRUKoMkp0ka-Oa2Zotk3A/photo.jpg?sz=256', 'display_name': 'Siddhesh DilipKumar', 'link': 'https://stackoverflow.com/users/13629957/siddhesh-dilipkumar'}",False,98,0,0,1619735983,1619735983,67325929,CC BY-SA 4.0,https://stackoverflow.com/questions/67325929/loading-font-with-priority,Loading font with priority,,,,,,
1259,"['java', 'android', 'kotlin']","{'account_id': 21389819, 'reputation': 49, 'user_id': 15754114, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-fuiiEpX-KZY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnulZ6JegfISilQnQMAHCniTERXuw/s96-c/photo.jpg?sz=256', 'display_name': 'Daniil Andreev', 'link': 'https://stackoverflow.com/users/15754114/daniil-andreev'}",True,302,1,0,1619735646,1619721186,67323223,CC BY-SA 4.0,https://stackoverflow.com/questions/67323223/cant-get-media-metadata-compat-string,Can&#39;t get media metadata compat string,,,,,,
1260,"['java', 'android']","{'account_id': 20131390, 'reputation': 1, 'user_id': 15050941, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-uDk6QOtEV7U/AAAAAAAAAAI/AAAAAAAA9O8/AMZuuckUpd_0SDitVVOG1VB6smZTRaPrxg/s96-c/photo.jpg?sz=256', 'display_name': 'Mohamed Mohamed', 'link': 'https://stackoverflow.com/users/15050941/mohamed-mohamed'}",False,48,1,-1,1619734478,1619733644,67325622,,https://stackoverflow.com/questions/67325622/caused-by-java-lang-nullpointerexception-error-message,Caused by: java.lang.NullPointerException: Error message,,1619734478.0,,1619738412.0,Duplicate,
1261,"['java', 'networking', 'server', 'client', 'modem']","{'account_id': 21442644, 'reputation': 11, 'user_id': 15796876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39049cd81e9f1cebcd857888ef7a40e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Konstantina', 'link': 'https://stackoverflow.com/users/15796876/konstantina'}",False,41,0,0,1619733392,1619733392,67325585,CC BY-SA 4.0,https://stackoverflow.com/questions/67325585/trouble-receiving-images-from-an-8-modem-server,Trouble receiving images from an 8 modem server,,,,,,
1262,"['java', 'android', 'opengl-es']","{'account_id': 17389481, 'reputation': 99, 'user_id': 12600254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fa4a54aba90d5488b008495aa26fbcf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Varkame', 'link': 'https://stackoverflow.com/users/12600254/varkame'}",False,164,0,1,1619733174,1619732988,67325512,CC BY-SA 4.0,https://stackoverflow.com/questions/67325512/how-to-draw-a-circle-in-opengl-1-0-in-android-studio-that-moves-from-the-center,How to draw a circle in OpenGL 1.0 in Android Studio that moves from the center to right and then to left,,1619733174.0,,,,
1263,"['java', 'android']","{'account_id': 20827804, 'reputation': 5, 'user_id': 15300652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0e4e0b2551f5161d6b5888a4660a8d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'SikroN', 'link': 'https://stackoverflow.com/users/15300652/sikron'}",False,45,0,0,1619733020,1619731409,67325242,CC BY-SA 4.0,https://stackoverflow.com/questions/67325242/connection-android-mssql,Connection android mssql,,1619733020.0,,,,
1264,"['java', 'spring', 'spring-boot', 'jpa', 'jpql']","{'account_id': 7650092, 'reputation': 47, 'user_id': 5799193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fa642bbe23ce3b0ea7e21ad28e8199b?s=256&d=identicon&r=PG&f=1', 'display_name': 'billshortz', 'link': 'https://stackoverflow.com/users/5799193/billshortz'}",True,129,1,0,1619732850,1619728659,67324744,CC BY-SA 4.0,https://stackoverflow.com/questions/67324744/how-to-map-a-calculated-field-to-jpa-entity,How to map a calculated field to JPA entity?,67325429.0,,,,,
1265,"['java', 'html', 'thymeleaf']","{'account_id': 20560254, 'reputation': 55, 'user_id': 15090919, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3574919515949199/picture?type=large', 'display_name': 'Hubert Kowalski', 'link': 'https://stackoverflow.com/users/15090919/hubert-kowalski'}",True,512,1,1,1619732588,1619728606,67324728,CC BY-SA 4.0,https://stackoverflow.com/questions/67324728/adding-button-for-each-elements-of-list-in-thymeleaf,Adding button for each elements of list in thymeleaf,67325439.0,,,,,
1266,"['java', 'spring', 'gradle', 'intellij-idea', 'module']","{'account_id': 14483402, 'reputation': 794, 'user_id': 11745788, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3QIVj.jpg?s=256&g=1', 'display_name': 'WBLord', 'link': 'https://stackoverflow.com/users/11745788/wblord'}",True,236,3,1,1619732077,1619558509,67290837,CC BY-SA 4.0,https://stackoverflow.com/questions/67290837/get-service-and-model-from-another-service-module-gradle,Get service and model from another service (module) Gradle,67325356.0,,,,,
1267,"['java', 'spring', 'spring-boot']","{'account_id': 15508643, 'reputation': 13, 'user_id': 14323470, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7e9e3359df0eb483ea205eab6af0543?s=256&d=identicon&r=PG&f=1', 'display_name': 'DanGM', 'link': 'https://stackoverflow.com/users/14323470/dangm'}",True,1388,1,0,1619731957,1619730402,67325064,CC BY-SA 4.0,https://stackoverflow.com/questions/67325064/field-error-in-object-titulo-on-field-status-rejected-value-pendente,Field error in object &#39;titulo&#39; on field &#39;status&#39;: rejected value [Pendente];,67325335.0,1619731088.0,,,,
1268,"['java', 'android', 'firebase', 'android-studio', 'one-time-password']","{'account_id': 20380175, 'reputation': 41, 'user_id': 14950465, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgRJISNAluYAA-Ls9VJ66W8ByQIHeZb8MfcR7hwtg=k-s256', 'display_name': 'Bibek Timalsina', 'link': 'https://stackoverflow.com/users/14950465/bibek-timalsina'}",True,1521,1,2,1619731774,1619599263,67296754,CC BY-SA 4.0,https://stackoverflow.com/questions/67296754/android-security-keystoreexception-signature-mac-verification-failed,android.security.KeyStoreException: Signature/MAC verification failed,67325297.0,1619609413.0,,,,
1269,"['java', 'swing']","{'account_id': 19651998, 'reputation': 15, 'user_id': 14385549, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjzRVVu5DpG4v7ER6dcsipGcypHmjTkLCAVU6G84w=k-s256', 'display_name': 'Ahmad Nasser', 'link': 'https://stackoverflow.com/users/14385549/ahmad-nasser'}",True,292,2,0,1619731447,1619729673,67324926,CC BY-SA 4.0,https://stackoverflow.com/questions/67324926/how-to-change-the-value-of-a-boolean-from-false-to-true-using-a-button,How to change the value of a boolean from false to true using a button,,1619729957.0,,,,
1270,"['java', 'json', 'arraylist']","{'account_id': 21442371, 'reputation': 1, 'user_id': 15796657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80a45a71c1ae4b952edf7542fe2bb446?s=256&d=identicon&r=PG&f=1', 'display_name': 'kaya', 'link': 'https://stackoverflow.com/users/15796657/kaya'}",True,34,2,0,1619731271,1619730908,67325145,CC BY-SA 4.0,https://stackoverflow.com/questions/67325145/adding-elements-to-array-list-java,Adding elements to array list - Java,,1619731162.0,,,,
1271,"['java', 'stack']","{'account_id': 19248618, 'reputation': 5, 'user_id': 14067151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c6f30648bff0126abf9faf85a55c8c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naz1706', 'link': 'https://stackoverflow.com/users/14067151/naz1706'}",True,104,2,0,1619731036,1619729501,67324892,CC BY-SA 4.0,https://stackoverflow.com/questions/67324892/how-to-search-if-the-value-of-a-pair-in-in-a-stack-object,How to search if the value of a pair in in a stack object?,67325121.0,,,,,
1272,"['java', 'if-statement']","{'account_id': 7520596, 'reputation': 680, 'user_id': 5712621, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d674fbed965eee9ea33cc671a19bb415?s=256&d=identicon&r=PG&f=1', 'display_name': 'IS92', 'link': 'https://stackoverflow.com/users/5712621/is92'}",False,27,0,0,1619730023,1619730023,67324993,,https://stackoverflow.com/questions/67324993/java-why-is-tolowercase-not-working-in-if-condition-only-print,"Java, why is toLowerCase() not working in if condition, only print?",,,,1619730171.0,Duplicate,
1273,"['java', 'android', 'android-recyclerview']","{'account_id': 17006509, 'reputation': 21, 'user_id': 12302604, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAEHlbEV1R_ADfudi9B2cl_oFmneywNjK1bN1xn=k-s256', 'display_name': 'Vikas Rathore', 'link': 'https://stackoverflow.com/users/12302604/vikas-rathore'}",False,54,1,-1,1619729870,1617393921,66924667,CC BY-SA 4.0,https://stackoverflow.com/questions/66924667/recycler-view-filter-is-not-giving-desired-result-in-android,Recycler view filter is not giving desired result in android,,1617531086.0,,,,
1274,"['java', 'excel']","{'account_id': 21441604, 'reputation': 11, 'user_id': 15796051, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnEzdHzZ1TXUZ4iOicU4LdjNqiUILPImXDLaItOA=k-s256', 'display_name': 'Furqan Ahmed Khan', 'link': 'https://stackoverflow.com/users/15796051/furqan-ahmed-khan'}",True,1402,1,0,1619729193,1619724661,67323944,CC BY-SA 4.0,https://stackoverflow.com/questions/67323944/fetching-data-from-xlsx-sheet-not-showing-last-three-rows-in-jtable,"Fetching Data From xlsx sheet, not showing last three rows in jtable",,1619729193.0,,,,
1275,"['java', 'object']","{'account_id': 17259013, 'reputation': 23, 'user_id': 12497438, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-dLcLY0FPthg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfdbuvRhrCbyvGyAexoiOwMvW7bPQ/photo.jpg?sz=256', 'display_name': 'SvenFromSkyrim', 'link': 'https://stackoverflow.com/users/12497438/svenfromskyrim'}",True,42,1,0,1619728969,1619728231,67324656,CC BY-SA 4.0,https://stackoverflow.com/questions/67324656/trouble-with-understanding-equals-method-in-java,Trouble with understanding equals method in Java,67324803.0,,,,,
1276,"['java', 'maven', 'directory', 'package', 'naming']","{'account_id': 21440378, 'reputation': 25, 'user_id': 15795071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24e15f47f497abacec69954665344d74?s=256&d=identicon&r=PG&f=1', 'display_name': 'mn65', 'link': 'https://stackoverflow.com/users/15795071/mn65'}",True,283,1,2,1619728781,1619719428,67322830,CC BY-SA 4.0,https://stackoverflow.com/questions/67322830/how-can-java-packages-be-named-after-its-path-and-folder-name-at-the-same-time,How can java packages be named after its path and folder name at the same time?,67323061.0,1619728781.0,,,,
1277,"['java', 'spring-boot']","{'account_id': 12070257, 'reputation': 81, 'user_id': 8825874, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RWfiYRB6PA0/AAAAAAAAAAI/AAAAAAAAAOk/zKoLndrOAXE/photo.jpg?sz=256', 'display_name': 'Utkarsh Baranwal ', 'link': 'https://stackoverflow.com/users/8825874/utkarsh-baranwal'}",True,6313,1,8,1619728107,1619691634,67315459,CC BY-SA 4.0,https://stackoverflow.com/questions/67315459/what-is-the-alternative-of-list-of-in-java-if-im-using-java-8-using-sts,What is the alternative of List.of() in java if I&#39;m using java 8 using STS,,,,,,
1278,"['java', 'spring-boot', 'authentication', 'single-sign-on', 'shibboleth']","{'account_id': 1820187, 'reputation': 181, 'user_id': 1654416, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/cf2e9e6895eea9e0b350110f9064dfee?s=256&d=identicon&r=PG', 'display_name': 'Umeshwali', 'link': 'https://stackoverflow.com/users/1654416/umeshwali'}",False,426,0,1,1619727966,1619629229,67304690,CC BY-SA 4.0,https://stackoverflow.com/questions/67304690/shibboleth-adding-opensaml-cookies-leading-to-http-header-size8k,Shibboleth adding _opensaml cookies leading to HTTP Header size&gt;8k,,1619727966.0,,,,
1279,"['java', 'android', 'android-activity']","{'account_id': 17325610, 'reputation': 93, 'user_id': 12549915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6aa40d8e52590de2f814ca60858b4e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shahzaib', 'link': 'https://stackoverflow.com/users/12549915/shahzaib'}",True,64,2,-1,1619727923,1619717824,67322443,CC BY-SA 4.0,https://stackoverflow.com/questions/67322443/android-java-call-method-of-an-activity-in-another-activity,Android Java : Call method of an activity in another activity,,1619727923.0,,,,
