,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
1243,"['java', 'android', 'firebase-cloud-messaging']","{'account_id': 5574637, 'reputation': 1567, 'user_id': 4418481, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/aa5457ce5f20d89d1da01e865f1fe0c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/4418481/ben'}",False,40,,0,0,1612044709,1612044709,,65973655,CC BY-SA 4.0,https://stackoverflow.com/questions/65973655/fcm-without-including-server-key,FCM without Including Server Key,,,,
1244,"['java', 'selenium', 'xpath', 'css-selectors', 'webdriverwait']","{'account_id': 17844913, 'reputation': 49, 'user_id': 12961980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a039aaea760eb17cc201aa0bff2c18?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brendan Ahern', 'link': 'https://stackoverflow.com/users/12961980/brendan-ahern'}",True,40,65967221.0,1,0,1612044708,1612004158,1612004669.0,65967139,CC BY-SA 4.0,https://stackoverflow.com/questions/65967139/selenium-to-click-this-button,Selenium to click this button,,,,
1245,"['java', 'html', 'spring', 'jsp']","{'account_id': 17803196, 'reputation': 1, 'user_id': 14913706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55da21f0471200da3ccbdf32910589a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'IGH', 'link': 'https://stackoverflow.com/users/14913706/igh'}",False,451,,1,0,1612043298,1612026980,,65970895,CC BY-SA 4.0,https://stackoverflow.com/questions/65970895/get-enum-class-values-to-dropdown-list,get enum class values to dropdown list,,,,
1246,"['java', 'google-chrome', 'safari', 'httpserver']","{'account_id': 20590139, 'reputation': 11, 'user_id': 15114022, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0UXIEyzGEF4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmvK7clGix2YfMtVoXQjsJnjbYZxQ/s96-c/photo.jpg?sz=256', 'display_name': 'Stack Overflow', 'link': 'https://stackoverflow.com/users/15114022/stack-overflow'}",False,189,,0,1,1612043117,1612043117,,65973438,CC BY-SA 4.0,https://stackoverflow.com/questions/65973438/err-empty-response-for-specific-localhost-path,ERR_EMPTY_RESPONSE for Specific Localhost Path,,,,
1247,"['java', 'regex']","{'account_id': 5734410, 'reputation': 1116, 'user_id': 4529026, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1b29f6f5597b1b1424a7b2b05cb31fbf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prasad', 'link': 'https://stackoverflow.com/users/4529026/prasad'}",True,275,,5,0,1612042751,1612023939,1612027787.0,65970328,CC BY-SA 4.0,https://stackoverflow.com/questions/65970328/regex-to-parse-columns-data,Regex to parse columns data,,,,
1248,"['java', 'spring', 'spring-boot', 'model-view-controller', 'autowired']","{'account_id': 1646000, 'reputation': 2447, 'user_id': 1517551, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e433e60341dfc4e3775a0e54141d74c7?s=256&d=identicon&r=PG', 'display_name': 'Bardo', 'link': 'https://stackoverflow.com/users/1517551/bardo'}",True,103,65973343.0,1,0,1612042457,1612033034,,65971957,CC BY-SA 4.0,https://stackoverflow.com/questions/65971957/spring-boot-map-onetomany-realionship-request-value-to-controller-model,Spring Boot map OneToMany realionship request value to controller model,,,,
1249,"['java', 'oop', 'inheritance']","{'account_id': 15516866, 'reputation': 41, 'user_id': 11194108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6080ec8fc7ff252f627554b614c81871?s=256&d=identicon&r=PG&f=1', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/11194108/josh'}",True,61,65972695.0,1,0,1612038088,1612036299,,65972456,,https://stackoverflow.com/questions/65972456/best-oop-approach-and-practice,Best OOP approach and practice,1612093585.0,Opinion-based,,
1250,"['java', 'android', 'sql', 'asp.net', 'json']","{'account_id': 16864565, 'reputation': 1, 'user_id': 12194564, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBYDQiAdnNOK0jtzcYKlNY3QC9mVJM344h99O4HKA=k-s256', 'display_name': 'Mishane Perera', 'link': 'https://stackoverflow.com/users/12194564/mishane-perera'}",False,38,,1,0,1612037323,1612031985,,65971786,CC BY-SA 4.0,https://stackoverflow.com/questions/65971786/unable-to-configure-json-in-android-studio,Unable to configure JSON in android studio,,,,
1251,"['java', 'android', 'firebase', 'firebase-authentication']","{'account_id': 13157542, 'reputation': 25, 'user_id': 9504206, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/567167223638972/picture?type=large', 'display_name': 'Alibek Shohnazarov', 'link': 'https://stackoverflow.com/users/9504206/alibek-shohnazarov'}",True,969,65972501.0,2,1,1612036584,1611425379,1611425546.0,65862690,CC BY-SA 4.0,https://stackoverflow.com/questions/65862690/update-user-profile-on-firebase-android,Update user profile on Firebase Android,,,,
1252,"['java', 'graphics', 'awt']","{'account_id': 19631673, 'reputation': 36, 'user_id': 14369848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f3ece02367a86cb2ab7277e143da0b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'nix_s', 'link': 'https://stackoverflow.com/users/14369848/nix-s'}",True,47,65972447.0,1,0,1612036218,1612031993,,65971788,CC BY-SA 4.0,https://stackoverflow.com/questions/65971788/is-there-a-way-to-only-re-render-objects-that-have-changed-values-in-java-awt-ca,Is there a way to only re-render objects that have changed values in java AWT Canvas?,,,,
1253,"['java', 'sql', 'spring-boot', 'jpa', 'sybase']","{'account_id': 11331026, 'reputation': 158, 'user_id': 8308568, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e0bb65e01c53d9d0e205d10652b165d?s=256&d=identicon&r=PG&f=1', 'display_name': 'techboy', 'link': 'https://stackoverflow.com/users/8308568/techboy'}",True,614,,1,2,1612035857,1612033622,,65972045,CC BY-SA 4.0,https://stackoverflow.com/questions/65972045/com-sybase-jdbc4-jdbc-sybsqlexception-sql-function-not-found-if-you-are-attemp,"com.sybase.jdbc4.jdbc.SybSQLException: SQL function not found. If you are attempting to call a java UDF, Java services are not enabled",,,,
1254,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 20543948, 'reputation': 85, 'user_id': 15078275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a3a7e4cec65c921f9bf305437b74920?s=256&d=identicon&r=PG&f=1', 'display_name': 'han da', 'link': 'https://stackoverflow.com/users/15078275/han-da'}",False,77,,1,0,1612034986,1611761479,1611861510.0,65922295,CC BY-SA 4.0,https://stackoverflow.com/questions/65922295/firebase-not-displaying-text-from-edittext,firebase not displaying text from editText,,,,
1255,"['java', 'android', 'pdf']","{'account_id': 19153697, 'reputation': 1, 'user_id': 13991021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/76062a25f6cbc0e9c9486cd3f26ac90d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Linux Man Ks', 'link': 'https://stackoverflow.com/users/13991021/linux-man-ks'}",False,30,,0,0,1612034667,1612034667,,65972218,CC BY-SA 4.0,https://stackoverflow.com/questions/65972218/unable-to-load-pdf-file-in-the-webview,Unable to Load PDF File in the Webview,,,,
1256,"['java', 'lambda', 'type-inference']","{'account_id': 19331154, 'reputation': 55, 'user_id': 14165255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2276635827c9bf1b810e833412463f60?s=256&d=identicon&r=PG&f=1', 'display_name': 'cpu', 'link': 'https://stackoverflow.com/users/14165255/cpu'}",True,58,65966009.0,1,-1,1612034215,1611992596,1612034215.0,65965747,,https://stackoverflow.com/questions/65965747/how-compiler-knows-which-lambda-to-use-in-submitcallablet-task-or-submitrun,How compiler knows which lambda to use in submit(Callable&lt;T&gt; task) or submit(Runnable task) in ExecutorService?,1612091457.0,Needs details or clarity,,
1257,"['java', 'spring-boot']","{'account_id': 552361, 'reputation': 17331, 'user_id': 917467, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a2ac78fe7434fd99ce7a484a47e7c337?s=256&d=identicon&r=PG&f=1', 'display_name': 'html_programmer', 'link': 'https://stackoverflow.com/users/917467/html-programmer'}",True,2506,65971948.0,2,2,1612033935,1612030216,,65971489,CC BY-SA 4.0,https://stackoverflow.com/questions/65971489/server-servlet-context-path-not-working-wtf,server.servlet.context-path not working (wtf),,,,
1258,"['java', 'maven', 'groovy']","{'account_id': 8843969, 'reputation': 109, 'user_id': 6605452, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rQqWn.jpg?s=256&g=1', 'display_name': 'Sourabh Roy', 'link': 'https://stackoverflow.com/users/6605452/sourabh-roy'}",False,422,,0,0,1612033859,1612023905,1612033859.0,65970323,CC BY-SA 4.0,https://stackoverflow.com/questions/65970323/error-while-compiling-groovy-code-with-java-11,Error while compiling groovy code with java 11,,,,
1259,"['java', 'selenium', 'driver']","{'account_id': 17844913, 'reputation': 49, 'user_id': 12961980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98a039aaea760eb17cc201aa0bff2c18?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brendan Ahern', 'link': 'https://stackoverflow.com/users/12961980/brendan-ahern'}",True,61,65971896.0,1,0,1612032979,1612031604,1612031905.0,65971733,CC BY-SA 4.0,https://stackoverflow.com/questions/65971733/selenium-junit-test-failing-driver-taking-url-too-soon,"Selenium junit test failing, driver taking URL too soon",,,,
1260,"['java', 'sql', 'oracle', 'hibernate', 'jpa']","{'account_id': 8517335, 'reputation': 103, 'user_id': 6385375, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d03e72a9667a04430da344b42008f3b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'The Deepest Sleep', 'link': 'https://stackoverflow.com/users/6385375/the-deepest-sleep'}",False,3669,,1,1,1612032956,1612031510,1612031882.0,65971718,CC BY-SA 4.0,https://stackoverflow.com/questions/65971718/timestamp-format-must-be-yyyy-mm-dd-hhmmss-fffffffff-when-trying-to-select-f,Timestamp format must be yyyy-mm-dd hh:mm:ss[.fffffffff] when trying to select from db,,,,
1261,"['java', 'swing', 'input', 'jtextfield']","{'account_id': 17954593, 'reputation': 3, 'user_id': 13046973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa207756cf0beaa3684399920549d080?s=256&d=identicon&r=PG&f=1', 'display_name': 'trifectabihnocap', 'link': 'https://stackoverflow.com/users/13046973/trifectabihnocap'}",True,72,65971944.0,1,0,1612032938,1612029606,,65971400,CC BY-SA 4.0,https://stackoverflow.com/questions/65971400/how-do-you-obtain-2-inputs-from-a-user-in-jtextfield,How do you obtain 2 inputs from a user in Jtextfield?,,,,
1262,"['java', 'match', 'iterable']","{'account_id': 20544227, 'reputation': 41, 'user_id': 15078489, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/115351241a2382f8b58f5a58d661ad25?s=256&d=identicon&r=PG&f=1', 'display_name': 'upintheflame', 'link': 'https://stackoverflow.com/users/15078489/upintheflame'}",True,126,65970544.0,2,1,1612032832,1612024944,,65970497,CC BY-SA 4.0,https://stackoverflow.com/questions/65970497/are-there-any-way-to-match-a-pattern-in-iterablestring-in-java,Are there any way to match a pattern in Iterable&lt;String&gt; in Java?,,,,
1263,"['java', 'kotlin', 'spring-webflux', 'project-reactor']","{'account_id': 17966511, 'reputation': 13, 'user_id': 13056280, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ac35ae409c89a958a850b44d90b0924?s=256&d=identicon&r=PG&f=1', 'display_name': 'JimmyyW', 'link': 'https://stackoverflow.com/users/13056280/jimmyyw'}",False,174,,1,0,1612032559,1612021044,,65969836,CC BY-SA 4.0,https://stackoverflow.com/questions/65969836/webflux-combining-fluxt-into-a-type-with-collectiont,Webflux: Combining Flux&lt;T&gt; into a type with Collection&lt;T&gt;,,,,
1264,"['java', 'php', 'android', 'mysql', 'retrofit']","{'account_id': 18735960, 'reputation': 302, 'user_id': 13660296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27bb51aca5148dc166eab1dfa05aa3d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'swiftlearneer', 'link': 'https://stackoverflow.com/users/13660296/swiftlearneer'}",False,46,,0,0,1612032457,1611960734,1612032457.0,65962789,CC BY-SA 4.0,https://stackoverflow.com/questions/65962789/how-to-always-select-a-specific-row-from-mysql-table-and-show-on-android-textvie,How to always select a specific row from MySQL table and show on android TextView with retrofit,,,,
1265,"['java', 'web-scraping']","{'account_id': 2973410, 'reputation': 13, 'user_id': 2525009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d49d3cb4241327d984926142c9b5eec?s=256&d=identicon&r=PG', 'display_name': 'user2525009', 'link': 'https://stackoverflow.com/users/2525009/user2525009'}",False,36,,1,0,1612032030,1611946567,,65960232,CC BY-SA 4.0,https://stackoverflow.com/questions/65960232/how-do-i-web-scrape-data-using-jsoup,How do i web scrape data using Jsoup,,,,
1266,"['java', 'mysql', 'jdbc', 'derby']","{'account_id': 20303602, 'reputation': 176, 'user_id': 14892417, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhFuYB0E4hOJUUOgdme5rh--HJXnCErpGd2o-eF3g=k-s256', 'display_name': 'V M', 'link': 'https://stackoverflow.com/users/14892417/v-m'}",False,94,,0,3,1612032024,1612023507,1612032024.0,65970256,CC BY-SA 4.0,https://stackoverflow.com/questions/65970256/how-to-update-or-delete-derby-table-fields-of-java-objects-with-custom-data-type,How to UPDATE or DELETE Derby Table fields of Java Objects with custom data type,,,,
1267,"['java', 'android', 'ssl', 'keytool', 'sha']","{'user_type': 'does_not_exist', 'display_name': 'user13653605'}",True,365,65971490.0,2,0,1612031662,1612029994,,65971454,,https://stackoverflow.com/questions/65971454/i-have-a-space-in-my-windows-name-c-users-jim-johnson-like-that-and-cannot-ex,I have a space in my Windows name (C:\Users\Jim Johnson like that) and cannot execute keytool to get SHA1 key,1612089521.0,Duplicate,,
1268,"['java', 'android', 'post', 'android-recyclerview']","{'account_id': 19763169, 'reputation': 13, 'user_id': 14471807, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ff7eb527be0de38ee199d7f5c6a7525?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sancho', 'link': 'https://stackoverflow.com/users/14471807/sancho'}",True,43,65971682.0,1,0,1612031264,1611776454,,65926233,CC BY-SA 4.0,https://stackoverflow.com/questions/65926233/i-wanted-to-see-all-users-post-using-a-recycler-view,I wanted to see all users post using a recycler view,,,,
1269,"['java', 'apache-kafka', 'kafka-consumer-api']","{'account_id': 1381973, 'reputation': 21, 'user_id': 1314771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98e0b76a85e26157979653c40754eabe?s=256&d=identicon&r=PG', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/1314771/peter'}",False,3624,,1,2,1612031120,1612009526,1612014904.0,65967913,CC BY-SA 4.0,https://stackoverflow.com/questions/65967913/kafka-consumergroup-lost-the-committed-offset-information-from-all-the-partition,Kafka consumerGroup lost the committed offset information from all the partitions and starts consuming offsets from beginning,,,,
1270,"['java', 'xml', 'jaxb', 'inputstream']","{'account_id': 7552421, 'reputation': 597, 'user_id': 5733338, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/c9Y8Q.jpg?s=256&g=1', 'display_name': 'Roger', 'link': 'https://stackoverflow.com/users/5733338/roger'}",True,602,,1,0,1612030737,1612013371,1612030737.0,65968520,CC BY-SA 4.0,https://stackoverflow.com/questions/65968520/is-it-possible-to-read-a-temporary-file-with-an-inputstream,Is it possible to read a temporary file with an inputStream?,,,,
1271,"['java', 'arrays', 'android-studio', 'arraylist', 'imageview']","{'account_id': 20434434, 'reputation': 93, 'user_id': 14992659, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qEIR0cHeRv8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmThXNStJpp1ZHgP9dRPDiNSN4kQw/s96-c/photo.jpg?sz=256', 'display_name': 'gi pi', 'link': 'https://stackoverflow.com/users/14992659/gi-pi'}",False,51,,1,0,1612030681,1612024238,,65970386,CC BY-SA 4.0,https://stackoverflow.com/questions/65970386/imageview-of-cards-in-a-deck,ImageView of Cards in a deck,,,,
1272,"['java', 'spring', 'spring-boot', 'mockito']","{'account_id': 15838984, 'reputation': 1, 'user_id': 11428039, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AKKAvR2D_ok/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc5gD1KIufH_iSCAa4z6NFZtEvxpg/mo/photo.jpg?sz=256', 'display_name': 'Hadjar.Darhan', 'link': 'https://stackoverflow.com/users/11428039/hadjar-darhan'}",False,156,,1,0,1612030629,1612020587,,65969760,CC BY-SA 4.0,https://stackoverflow.com/questions/65969760/inject-custom-service-to-spring-boot-test,Inject custom service to spring boot test,,,,
1273,"['java', 'arrays']","{'account_id': 17068728, 'reputation': 45, 'user_id': 12756431, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gZKVjgVhyxo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf3kW087qKVAZQEBNGI1--tH0Wl6w/photo.jpg?sz=256', 'display_name': 'huzaifa imran', 'link': 'https://stackoverflow.com/users/12756431/huzaifa-imran'}",True,61,65971487.0,1,0,1612030207,1612029731,,65971413,CC BY-SA 4.0,https://stackoverflow.com/questions/65971413/why-does-the-method-add-does-not-increase-the-size-of-the-array,Why does the method add() does not increase the size of the array?,,,,
1274,"['java', 'datetime-parsing', 'java.util.date']","{'account_id': 20002023, 'reputation': 213, 'user_id': 14660815, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/trLWp.jpg?s=256&g=1', 'display_name': 'Dnyaneshwar Jadhav', 'link': 'https://stackoverflow.com/users/14660815/dnyaneshwar-jadhav'}",False,55,,0,1,1612029975,1611911738,1612029975.0,65951689,,https://stackoverflow.com/questions/65951689/in-java-trying-to-convert-2020-11-22t0557100100-into-java-date-object,In java Trying to convert &quot;2020-11-22T05:57:10+01:00&quot; into Java Date object,1611911930.0,Duplicate,,
1275,"['java', 'spring', 'eclipse', 'build', 'ignite']","{'account_id': 7298037, 'reputation': 373, 'user_id': 10660307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa9a7dfdb951aabd1930cc19af704684?s=256&d=identicon&r=PG&f=1', 'display_name': ' RichardFeynman', 'link': 'https://stackoverflow.com/users/10660307/richardfeynman'}",True,110,65971446.0,1,-1,1612029917,1612028566,,65971216,CC BY-SA 4.0,https://stackoverflow.com/questions/65971216/noclassdeffounderror-for-resource-in-build-path,NoClassDefFoundError for resource in build path,,,,
1276,"['java', 'docker', 'nginx', 'docker-compose', 'fusionauth']","{'account_id': 4613321, 'reputation': 324, 'user_id': 3740732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a6352dc73bf25775918d7ccf480d8f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Miaucl', 'link': 'https://stackoverflow.com/users/3740732/miaucl'}",True,371,65971443.0,1,0,1612029895,1612005532,,65967355,CC BY-SA 4.0,https://stackoverflow.com/questions/65967355/start-fusionauth-in-docker-compose-with-productive-mode,Start FusionAuth in docker(-compose) with productive mode,,,,
1277,['java'],"{'account_id': 14482834, 'reputation': 2992, 'user_id': 10461625, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fgo5D.jpg?s=256&g=1', 'display_name': 'PatPatPat', 'link': 'https://stackoverflow.com/users/10461625/patpatpat'}",True,95,65971424.0,1,-1,1612029785,1612029519,,65971383,CC BY-SA 4.0,https://stackoverflow.com/questions/65971383/java-long-to-byte-primitive-long-not-long-to-byte-array-not-equal-between,"java long to byte[] (primitive long, not Long to byte array) - not equal between two implementations",,,,
1278,"['java', 'memory']","{'account_id': 19994616, 'reputation': 139, 'user_id': 14654963, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/596d415526814ecb87d27a9d63a8a117?s=256&d=identicon&r=PG&f=1', 'display_name': 'DevelBase2', 'link': 'https://stackoverflow.com/users/14654963/develbase2'}",True,50,65971412.0,1,-1,1612029688,1612025158,1612025321.0,65970534,,https://stackoverflow.com/questions/65970534/memory-limit-exceeded-error-what-do-i-use-instead-of-arrays,"MEMORY_LIMIT_EXCEEDED error, what do I use instead of arrays?",1612099539.0,Needs details or clarity,,
1279,"['java', 'database', 'hibernate', 'mariadb']","{'account_id': 7322626, 'reputation': 1682, 'user_id': 5974780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db181de522cb3dcfcddaeb95fa2925a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nesan Mano', 'link': 'https://stackoverflow.com/users/5974780/nesan-mano'}",False,40,,0,1,1612029658,1611961986,1612029658.0,65962950,CC BY-SA 4.0,https://stackoverflow.com/questions/65962950/hibernate-autoincrement-not-set-in-the-database,hibernate Autoincrement not set in the database,,,,
1280,"['java', 'arraylist']","{'account_id': 20587654, 'reputation': 1, 'user_id': 15112128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db89eff52263db3fc8012aeb54d84cbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danny Braganza', 'link': 'https://stackoverflow.com/users/15112128/danny-braganza'}",True,59,,4,-1,1612029269,1612018059,1612029269.0,65969308,CC BY-SA 4.0,https://stackoverflow.com/questions/65969308/adding-object-to-an-array-list-in-java,Adding object to an array list in Java,,,,
1281,"['javascript', 'java', 'spring-security', 'spring-websocket', 'stomp']","{'account_id': 20587319, 'reputation': 1, 'user_id': 15111874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/798787fa9e4d0e035d17e211c786d74b?s=256&d=identicon&r=PG', 'display_name': 'Pawsy Foxicute', 'link': 'https://stackoverflow.com/users/15111874/pawsy-foxicute'}",False,227,,0,0,1612028982,1612012901,1612028982.0,65968457,CC BY-SA 4.0,https://stackoverflow.com/questions/65968457/using-server-side-spring-websocket-without-client-code-sockjs,Using Server Side (Spring WebSocket) without client code SockJS,,,,
1282,"['java', 'android', 'android-studio']","{'account_id': 20267175, 'reputation': 1, 'user_id': 14864097, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjq7B5lYQggYeXXW-K5s5r9bz6CVYiTKBf1DjnoJg=k-s256', 'display_name': 'FATİH ŞEN', 'link': 'https://stackoverflow.com/users/14864097/fat%c4%b0h-%c5%9een'}",True,1719,65971108.0,1,-1,1612028037,1612024227,1612027657.0,65970384,,https://stackoverflow.com/questions/65970384/java-lang-nullpointerexception-boolean-java-lang-string-equalsjava-lang-objec,java.lang.NullPointerException: &#39;boolean java.lang.String.equals(java.lang.Object)&#39; on a null object reference,1612087216.0,Duplicate,,
1283,"['java', 'sockets', 'inputstream', 'outputstream']","{'account_id': 12117763, 'reputation': 353, 'user_id': 8850857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f6a33130b64d9d41916f9e4fea5d1d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Atahan Atay', 'link': 'https://stackoverflow.com/users/8850857/atahan-atay'}",False,50,,0,0,1612027955,1612023413,1612027955.0,65970238,CC BY-SA 4.0,https://stackoverflow.com/questions/65970238/cannot-write-to-socket-before-read,Cannot write to socket before read,,,,
1284,"['java', 'swing', 'textfield']","{'account_id': 19463383, 'reputation': 55, 'user_id': 14237176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0676a3df7beac30c30c5930991d3ca88?s=256&d=identicon&r=PG&f=1', 'display_name': 'mohelt', 'link': 'https://stackoverflow.com/users/14237176/mohelt'}",True,436,65970617.0,3,0,1612027805,1612024129,,65970363,CC BY-SA 4.0,https://stackoverflow.com/questions/65970363/jtextfield-gettext-not-working-correctly,JTextField getText() not working correctly,,,,
1285,['java'],"{'account_id': 20585033, 'reputation': 1, 'user_id': 15110096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e19baf8a18cfc4ded830a6a05ae39ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'EricDolland', 'link': 'https://stackoverflow.com/users/15110096/ericdolland'}",False,95,,2,0,1612027621,1611982575,1611983256.0,65964772,CC BY-SA 4.0,https://stackoverflow.com/questions/65964772/counting-word-frequency-using-linkedlists,Counting word frequency using LinkedLists,,,,
1286,"['java', 'android', 'android-studio']","{'account_id': 20567488, 'reputation': 19, 'user_id': 15096481, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_fHbhAw_u7g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclkwsTyGfHVu6CgGaRMP3MsrOTmEQ/s96-c/photo.jpg?sz=256', 'display_name': 'eqwe delly', 'link': 'https://stackoverflow.com/users/15096481/eqwe-delly'}",False,31,,2,-1,1612027347,1612025816,,65970651,CC BY-SA 4.0,https://stackoverflow.com/questions/65970651/background-image-size-for-androidd,background image size for Androidd,,,,
1287,"['java', 'swing', 'user-interface', 'user-experience']","{'account_id': 14906661, 'reputation': 372, 'user_id': 10763638, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Qm-k5R086es/AAAAAAAAAAI/AAAAAAAAAM8/IeRngEzzl6Y/photo.jpg?sz=256', 'display_name': 'devfoFikiCar', 'link': 'https://stackoverflow.com/users/10763638/devfofikicar'}",True,68,,1,0,1612027206,1612025675,,65970631,,https://stackoverflow.com/questions/65970631/how-to-design-swing-ui,How to design swing ui?,1612050715.0,Not suitable for this site,,
1288,"['java', 'spring', 'spring-boot', 'model-view-controller', 'solid-principles']","{'account_id': 17905306, 'reputation': 77, 'user_id': 13008630, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-mnOMFn4H9yo/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBJyb4zs_m2-wkVj2_j9B2X08-uVw/photo.jpg?sz=256', 'display_name': 'Jack Goodwin', 'link': 'https://stackoverflow.com/users/13008630/jack-goodwin'}",False,263,,2,0,1612026961,1612023295,,65970208,CC BY-SA 4.0,https://stackoverflow.com/questions/65970208/does-springboot-enforce-dependency-inversion-design-principle-and-is-this-a-goo,Does SpringBoot enforce Dependency Inversion design principle? And is this a good example of that?,,,,
1289,"['java', 'android']","{'account_id': 11588350, 'reputation': 1, 'user_id': 8489638, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-W88qC203Q3g/AAAAAAAAAAI/AAAAAAAAAD4/m5iu9up7FNk/photo.jpg?sz=256', 'display_name': 'Godschild Gaming', 'link': 'https://stackoverflow.com/users/8489638/godschild-gaming'}",False,67,,1,0,1612026445,1611944665,,65959835,CC BY-SA 4.0,https://stackoverflow.com/questions/65959835/android-how-do-i-run-a-server-socket-that-receives-data-randomly-forever,Android - how do I run a server socket that receives data randomly forever?,,,,
