,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
1236,"['java', 'web-services', 'wsimport', 'java-web-start']","{'account_id': 57902, 'reputation': 3451, 'user_id': 173446, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f034cd367405f9f4b814ba2901ecfa7?s=256&d=identicon&r=PG', 'display_name': 'user173446', 'link': 'https://stackoverflow.com/users/173446/user173446'}",False,498,,,0,2,1275055207,1252974914,,1424564,CC BY-SA 2.5,https://stackoverflow.com/questions/1424564/java-6-web-services-share-domain-specific-classes-between-server-and-client,java 6 web services share domain specific classes between server and client,,,,,
1237,"['java', 'ftp', 'apache-commons']","{'account_id': 877576, 'reputation': 71, 'user_id': 87547, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/024f9a834510475fc00bfcbd76dacb69?s=256&d=identicon&r=PG', 'display_name': 'Ashish Bhadiyadra', 'link': 'https://stackoverflow.com/users/87547/ashish-bhadiyadra'}",True,2106,,,1,1,1274540419,1252659570,1252663810.0,1409829,CC BY-SA 2.5,https://stackoverflow.com/questions/1409829/difference-between-socket-connectadreess-timeout-and-ftpclient-setsotimeou,"Difference between Socket.connect(Adreess,timeout) and FTPClient.setSoTimeOu",,,,,
1238,"['java', 'hibernate', 'caching', 'cascade', 'second-level-cache']","{'account_id': 10682, 'reputation': 1428, 'user_id': 20294, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/bed9b266b2261fdfabab5bcce6e6aa47?s=256&d=identicon&r=PG', 'display_name': 'Yurii Soldak', 'link': 'https://stackoverflow.com/users/20294/yurii-soldak'}",True,7859,,,3,9,1274304925,1253782667,1259525293.0,1470502,CC BY-SA 2.5,https://stackoverflow.com/questions/1470502/hibernate-clean-collections-2nd-level-cache-while-cascade-delete-items,Hibernate: Clean collection&#39;s 2nd level cache while cascade delete items,,,,,
1239,"['java', 'security', 'networking', 'firewall']","{'account_id': 878519, 'reputation': 2215, 'user_id': 130858, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/df2f411dcd1530630225ec40b15267df?s=256&d=identicon&r=PG', 'display_name': 'nilesh', 'link': 'https://stackoverflow.com/users/130858/nilesh'}",False,1811,,,3,0,1273996804,1252324856,1492085621.0,1389055,CC BY-SA 3.0,https://stackoverflow.com/questions/1389055/unknownhostexception-for-server-java,UnknownHostException for server java,,,,,
1240,"['java', 'web-services', 'spring', 'jax-ws', 'resin']","{'account_id': 17585, 'reputation': 13647, 'user_id': 39489, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d8ddad088ab6d2562e9733afc783767b?s=256&d=identicon&r=PG', 'display_name': 'les2', 'link': 'https://stackoverflow.com/users/39489/les2'}",True,20850,,1494461.0,2,2,1273974190,1253664975,1273974190.0,1463295,CC BY-SA 2.5,https://stackoverflow.com/questions/1463295/how-do-you-configure-jax-ws-to-work-with-spring-using-jax-ws-commons,How do you configure jax-ws to work with Spring using jax-ws commons?,,,,,
1241,"['java', 'eclipse', 'classpath', 'buildpath']","{'account_id': 18461, 'reputation': 38238, 'user_id': 42303, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/bf2caefd09a9e0914f0f0bd2f7f18e4e?s=256&d=identicon&r=PG', 'display_name': 'hhafez', 'link': 'https://stackoverflow.com/users/42303/hhafez'}",True,2952,,2788012.0,2,2,1273230312,1251767997,,1360138,CC BY-SA 2.5,https://stackoverflow.com/questions/1360138/eclipse-how-to-prevent-an-entire-rebuild-of-a-project-after-changing-classpath,Eclipse: How to prevent an entire rebuild of a project after changing classpath,,,,,
1242,"['java', 'netbeans']","{'account_id': 563495, 'reputation': 11, 'user_id': 180943, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/03c7f27a65ca76158aabf181ccb52017?s=256&d=identicon&r=PG', 'display_name': 'karthika', 'link': 'https://stackoverflow.com/users/180943/karthika'}",True,4914,,,1,1,1273183204,1254208511,1254211133.0,1491039,CC BY-SA 2.5,https://stackoverflow.com/questions/1491039/netbeans-project-builds-successfully-but-does-not-run,Netbeans project builds successfully but does not run,,,,,
1243,"['java', 'spring']","{'account_id': 29636, 'reputation': 8290, 'user_id': 80246, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/OGYz4.jpg?s=256&g=1', 'display_name': 'niklassaers', 'link': 'https://stackoverflow.com/users/80246/niklassaers'}",True,7924,,1464886.0,2,7,1273095122,1253697222,1253697378.0,1464881,CC BY-SA 2.5,https://stackoverflow.com/questions/1464881/defaultannotationhandlermapping-via-contextloaderlistener-instead-of-dispatchers,DefaultAnnotationHandlerMapping via ContextLoaderListener instead of DispatcherServlet on Spring 3,,,,,
1244,"['java', 'sql-server', 'hibernate', 'orm', 'sqljdbc']","{'account_id': 39203, 'reputation': 59515, 'user_id': 112955, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/96ffc6034e97f861f076115b56f392c8?s=256&d=identicon&r=PG', 'display_name': 'sakra', 'link': 'https://stackoverflow.com/users/112955/sakra'}",True,2404,,1427874.0,2,0,1272655594,1253025668,1272655594.0,1427615,CC BY-SA 2.5,https://stackoverflow.com/questions/1427615/sql-server-jdbc-unable-to-create-new-native-thread,SQL Server JDBC: unable to create new native thread,,,,,
1245,"['java', 'dynamic', 'groovy', 'seam', 'web-frameworks']","{'account_id': 45006, 'reputation': 14108, 'user_id': 132396, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/D8nV6.jpg?s=256&g=1', 'display_name': 'raoulsson', 'link': 'https://stackoverflow.com/users/132396/raoulsson'}",True,331,,1392834.0,2,2,1272446386,1252343570,1272446386.0,1390243,CC BY-SA 2.5,https://stackoverflow.com/questions/1390243/hotfixing-code-running-inside-web-container-with-groovy,Hotfixing Code running inside Web Container with Groovy,,,,,
1246,"['java', 'apache2']","{'user_type': 'does_not_exist', 'display_name': 'Mike'}",True,178,,,5,3,1272442866,1252308168,1252308653.0,1387998,CC BY-SA 2.5,https://stackoverflow.com/questions/1387998/what-tech-needed-to-run-jsp-and-servlets,What tech needed to run JSP and Servlets?,,,,,
1247,"['java', 'database', 'derby', 'javadb']","{'account_id': 58107, 'reputation': 506, 'user_id': 174010, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/2d4ad396e4ac65c958db49facb6d82ca?s=256&d=identicon&r=PG', 'display_name': 'oO.', 'link': 'https://stackoverflow.com/users/174010/oo'}",True,284,,,1,2,1272396509,1253298768,1272390548.0,1446207,CC BY-SA 2.5,https://stackoverflow.com/questions/1446207/javadb-connection-error-network-protocol,JavaDB connection error (network protocol),,,,,
1248,"['java', 'python', 'binding']","{'account_id': 57617, 'reputation': 15233, 'user_id': 172617, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/63cd07c7dea0faaeaf4746dd2c317a67?s=256&d=identicon&r=PG', 'display_name': 'larryq', 'link': 'https://stackoverflow.com/users/172617/larryq'}",True,3251,,,6,16,1272266533,1253858140,,1475637,CC BY-SA 2.5,https://stackoverflow.com/questions/1475637/how-do-you-bind-a-language-python-for-example-to-another-say-c,"How do you bind a language (python, for example) to another (say, C++)?",,,,,
1249,"['java', 'eclipse', 'google-app-engine', 'jdo']","{'account_id': 41630, 'reputation': 3192, 'user_id': 121052, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://graph.facebook.com/517835122/picture?type=large', 'display_name': 'Shreeni', 'link': 'https://stackoverflow.com/users/121052/shreeni'}",True,337,,1377070.0,1,3,1272127918,1251967140,1272127918.0,1372174,CC BY-SA 2.5,https://stackoverflow.com/questions/1372174/problems-while-saving-a-pre-persisted-object-in-google-app-engine-java,Problems while saving a pre-persisted object in Google App Engine (Java),,,,,
1250,"['java', 'google-app-engine', 'cron']","{'account_id': 41630, 'reputation': 3192, 'user_id': 121052, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://graph.facebook.com/517835122/picture?type=large', 'display_name': 'Shreeni', 'link': 'https://stackoverflow.com/users/121052/shreeni'}",True,1178,,1387423.0,4,1,1272127875,1252292754,1272127875.0,1387403,CC BY-SA 2.5,https://stackoverflow.com/questions/1387403/how-to-set-a-complex-custom-crontab-in-google-app-engine-java,How to set a complex custom crontab in google-app-engine (java)?,,,,,
1251,"['java', 'google-app-engine']","{'account_id': 45605, 'reputation': 3737, 'user_id': 134500, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e301a34e0b1820055cb31636a0c65819?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/134500/dan'}",True,1137,,1463195.0,1,5,1272127856,1253134150,1272127856.0,1435388,CC BY-SA 2.5,https://stackoverflow.com/questions/1435388/roles-in-java-google-app-engine,Roles in Java Google App Engine,,,,,
1252,"['java', 'jetty', 'mule']","{'account_id': 45798, 'reputation': 319374, 'user_id': 135152, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/84dc26c6486551ba2b477b8ec35e90dc?s=256&d=identicon&r=PG', 'display_name': 'OMG Ponies', 'link': 'https://stackoverflow.com/users/135152/omg-ponies'}",True,3062,,1435308.0,2,3,1271974041,1253056651,,1430127,CC BY-SA 2.5,https://stackoverflow.com/questions/1430127/mule-jetty-setup,Mule/Jetty Setup,,,,,
1253,"['c#', 'java', '.net', 'unit-testing']","{'account_id': 4383, 'reputation': 3984, 'user_id': 6547, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c93f33de5e83cad3b4bfed1d753b0e68?s=256&d=identicon&r=PG', 'display_name': 'Santiago Cepas', 'link': 'https://stackoverflow.com/users/6547/santiago-cepas'}",True,1741,,1476932.0,9,11,1271964613,1253864129,,1475914,CC BY-SA 2.5,https://stackoverflow.com/questions/1475914/multi-language-testing-framework,Multi language testing framework,,,,,
1254,"['c#', 'java', 'delphi']","{'account_id': 39902, 'reputation': 25448, 'user_id': 115305, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/svGiU.jpg?s=256&g=1', 'display_name': 'Wim ten Brink', 'link': 'https://stackoverflow.com/users/115305/wim-ten-brink'}",True,632,,1429430.0,4,4,1271963295,1253043330,1271077067.0,1429213,CC BY-SA 2.5,https://stackoverflow.com/questions/1429213/calling-java-code-from-a-c-com-dll-that-s-used-by-a-win32-application,Calling Java code from a C# COM DLL that’s used by a WIN32 application?,,,,,
1255,"['java', 'configuration', 'redirect', 'glassfish']","{'account_id': 16475, 'reputation': 9556, 'user_id': 35915, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/db138ec73265ba36523518cb94544da5?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'echox', 'link': 'https://stackoverflow.com/users/35915/echox'}",False,2172,,,1,1,1271491204,1252524243,1252538693.0,1401564,CC BY-SA 2.5,https://stackoverflow.com/questions/1401564/redirects-in-glassfish-adding-trailing-slash,Redirects in Glassfish (adding trailing slash),,,,,
1256,"['java', 'jaxb', 'xjc']","{'user_type': 'does_not_exist', 'display_name': 'dinesh'}",False,1053,,,1,2,1271476803,1253076552,1253174018.0,1431006,CC BY-SA 2.5,https://stackoverflow.com/questions/1431006/can-jaxb-generate-a-generic-class,Can JAXB generate a generic class?,,,,,
1257,"['java', 'logging', 'log4j']","{'account_id': 29723, 'reputation': 11771, 'user_id': 80530, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4b71f74cd1f90264c6263b5fef60a0fd?s=256&d=identicon&r=PG', 'display_name': 'LB40', 'link': 'https://stackoverflow.com/users/80530/lb40'}",True,121,,1363382.0,2,0,1271355342,1251820489,,1363270,CC BY-SA 2.5,https://stackoverflow.com/questions/1363270/java-logging-framework-with-parsers-generated,Java Logging framework with parsers generated?,,,,,
1258,['java'],"{'account_id': 56246, 'reputation': 4089, 'user_id': 168461, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/d0a7a602dc4f0ad2672c3e03bde1d57c?s=256&d=identicon&r=PG', 'display_name': 'om.', 'link': 'https://stackoverflow.com/users/168461/om'}",False,4235,,,1,-1,1271329207,1252063571,,1378676,CC BY-SA 2.5,https://stackoverflow.com/questions/1378676/is-there-any-sample-example-of-webcam-integration-in-java,Is there any sample example of Webcam integration in java,,,,,
1259,"['java', 'netbeans', 'properties']","{'account_id': 42088, 'reputation': 263, 'user_id': 122494, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/NEE0b.jpg?s=256&g=1', 'display_name': 'Burmudar', 'link': 'https://stackoverflow.com/users/122494/burmudar'}",True,2906,,2631933.0,1,0,1271181609,1251800202,,1361665,CC BY-SA 2.5,https://stackoverflow.com/questions/1361665/how-to-display-the-properties-of-the-current-selected-component-in-a-jpanel-usin,How to display the properties of the current selected component in a JPanel using the Netbeans Platform API,,,,,
1260,"['java', 'command-line']","{'account_id': 22753, 'reputation': 4707, 'user_id': 56464, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0d85caafb83f293a347bc7ed84335133?s=256&d=identicon&r=PG', 'display_name': 'krisp', 'link': 'https://stackoverflow.com/users/56464/krisp'}",True,337,,,2,3,1270748731,1252609359,1270748731.0,1407104,CC BY-SA 2.5,https://stackoverflow.com/questions/1407104/runtime-configuration-of-a-project-without-an-ide,Runtime configuration of a project without an IDE,,,,,
1261,"['java', 'berkeley-db', 'lob']","{'account_id': 57694, 'reputation': 2007, 'user_id': 172838, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7a0def9f50afdb13e8fdb3c0801e89ef?s=256&d=identicon&r=PG', 'display_name': 'Buttercup', 'link': 'https://stackoverflow.com/users/172838/buttercup'}",True,127,,1438257.0,1,0,1270677189,1253186829,1270677189.0,1438254,CC BY-SA 2.5,https://stackoverflow.com/questions/1438254/lobs-in-berkeleydb,LOBs in BerkeleyDB,,,,,
1262,"['java', 'xml', 'annotations', 'metaprogramming', 'metadata']","{'account_id': 24717, 'reputation': 252862, 'user_id': 63051, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b4b87a82355f286bb410cc1854389226?s=256&d=identicon&r=PG', 'display_name': 'flybywire', 'link': 'https://stackoverflow.com/users/63051/flybywire'}",True,1533,,1471282.0,4,13,1270671732,1253780109,,1470368,CC BY-SA 2.5,https://stackoverflow.com/questions/1470368/java-annotations-library-to-override-annotations-with-xml-files,java annotations: library to override annotations with xml files,,,,,
1263,"['java', 'multithreading', 'threadpool']","{'account_id': 26833, 'reputation': 2338, 'user_id': 70173, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/a78f4a9bdff1e1529e5faca1d8dabe76?s=256&d=identicon&r=PG', 'display_name': 'Sarmun', 'link': 'https://stackoverflow.com/users/70173/sarmun'}",True,3911,,1437387.0,3,5,1270573139,1253141112,1253265524.0,1435903,CC BY-SA 2.5,https://stackoverflow.com/questions/1435903/specifying-threadpoolexecutor-problem,specifying ThreadPoolExecutor problem,,,,,
1264,"['c#', 'java', 'perl', 'anonymous-methods', 'anonymous-function']","{'account_id': 58490, 'reputation': 3295, 'user_id': 175097, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/16e7493bc52392d73f95ee46630ef12a?s=256&d=identicon&r=PG', 'display_name': 'RD1', 'link': 'https://stackoverflow.com/users/175097/rd1'}",True,583,,1444820.0,8,3,1270440693,1253283216,1270440693.0,1444812,CC BY-SA 2.5,https://stackoverflow.com/questions/1444812/anonymous-methods-functions-a-fundamental-feature-or-a-violation-of-oo-principl,Anonymous methods/functions: a fundamental feature or a violation of OO principles?,,,,,
1265,"['java', 'interface', 'coding-style', 'abstract-methods']","{'account_id': 12291, 'reputation': 14507, 'user_id': 24108, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/103bf714054031630faabdceea4e9073?s=256&d=identicon&r=PG', 'display_name': 'John Oxley', 'link': 'https://stackoverflow.com/users/24108/john-oxley'}",True,3492,,1492380.0,10,5,1270397710,1254228862,1495542247.0,1492359,CC BY-SA 3.0,https://stackoverflow.com/questions/1492359/in-java-when-should-i-use-an-abstract-method-in-an-interface,"In Java, when should I use an abstract method in an interface?",,,,,
1266,"['java', 'coding-style', 'class', 'conventions']","{'account_id': 49786, 'reputation': 23918, 'user_id': 148389, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9f39c13ac4b4769b3ad6049cc530bb07?s=256&d=identicon&r=PG', 'display_name': 'Tony Stark', 'link': 'https://stackoverflow.com/users/148389/tony-stark'}",True,483,,1366760.0,4,0,1270397147,1251884747,1270397147.0,1366745,CC BY-SA 2.5,https://stackoverflow.com/questions/1366745/is-it-good-form-to-declare-new-classes-in-the-same-file,is it good &quot;form&quot; to declare new classes in the same file?,,,,,
1267,"['java', 'applet', 'audio']","{'account_id': 24433, 'reputation': 8490, 'user_id': 62122, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6c046fcc635a064a9dfc175b9e910663?s=256&d=identicon&r=PG', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/62122/william'}",False,726,,,1,1,1270119612,1252499603,,1399421,CC BY-SA 2.5,https://stackoverflow.com/questions/1399421/simple-java-sound-applet-wont-work-arg,Simple Java Sound Applet won&#39;t work!!! ARG!,,,,,
1268,"['java', 'inner-classes']","{'account_id': 30705, 'reputation': 8987, 'user_id': 83843, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f8d1f29a3d0a3812380b112d5141c32c?s=256&d=identicon&r=PG', 'display_name': 'Flueras Bogdan', 'link': 'https://stackoverflow.com/users/83843/flueras-bogdan'}",True,338,,1406541.0,4,1,1269814951,1252602309,1269814951.0,1406525,CC BY-SA 2.5,https://stackoverflow.com/questions/1406525/how-can-i-use-an-inner-class-instance-from-another-inner-class-method,How can I use an inner class instance from another inner class method?,,,,,
1269,"['java', 'delphi', 'map', 'jna']","{'user_type': 'does_not_exist', 'display_name': 'Florian'}",False,1794,,,2,1,1269612017,1253863328,1253878811.0,1475878,CC BY-SA 2.5,https://stackoverflow.com/questions/1475878/jna-mapping-delphi-function,JNA-Mapping Delphi Function,,,,,
1270,"['java', 'log4j']","{'account_id': 28928, 'reputation': 1771, 'user_id': 77705, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/080ba9d94072a62170ab96effb34422f?s=256&d=identicon&r=PG', 'display_name': 'zeroin23', 'link': 'https://stackoverflow.com/users/77705/zeroin23'}",True,8743,,1413457.0,2,7,1269611787,1252681413,1252682218.0,1411452,CC BY-SA 2.5,https://stackoverflow.com/questions/1411452/log4j-rootlogger-turn-off-logger-for-some-classes,log4j rootlogger turn off logger for some classes,,,,,
1271,"['java', 'pdf', 'xhtml', 'jasper-reports', 'flying-saucer']","{'account_id': 3028, 'reputation': 9679, 'user_id': 4287, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/e8AIH.jpg?s=256&g=1', 'display_name': 'Robert J. Walker', 'link': 'https://stackoverflow.com/users/4287/robert-j-walker'}",True,1487,,1976104.0,1,1,1269342898,1253640906,,1461485,CC BY-SA 2.5,https://stackoverflow.com/questions/1461485/rendering-arbitrary-xhtml-with-jasperreports,Rendering arbitrary XHTML with JasperReports,,,,,
1272,"['java', 'jakarta-mail', 'james']","{'user_type': 'does_not_exist', 'display_name': 'John'}",True,896,,,1,1,1268967603,1253988197,,1481769,CC BY-SA 2.5,https://stackoverflow.com/questions/1481769/james-server-connection-failure-exception,James Server connection failure exception,,,,,
1273,"['java', 'android']","{'account_id': 11037, 'reputation': 12255, 'user_id': 21126, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/68b5dbbe1a0cb01b616b94718aef318c?s=256&d=identicon&r=PG', 'display_name': 'MattC', 'link': 'https://stackoverflow.com/users/21126/mattc'}",True,10698,,,3,19,1268690853,1252070300,,1379200,CC BY-SA 2.5,https://stackoverflow.com/questions/1379200/android-content-provider-database-leak-issue,Android Content Provider database leak issue,,,,,
1274,"['java', 'image', 'url']","{'account_id': 52535, 'reputation': 33097, 'user_id': 157027, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/58b19f457fa47312cfd77af99125f6e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amit', 'link': 'https://stackoverflow.com/users/157027/amit'}",True,6477,,,3,1,1268676015,1253897972,1253898711.0,1478455,CC BY-SA 2.5,https://stackoverflow.com/questions/1478455/how-to-grab-byte-of-an-image-in-java,How to grab byte[] of an Image in java?,,,,,
1275,"['java', 'algorithm', 'optimization', 'object', 'creation']","{'account_id': 27832, 'reputation': 16572, 'user_id': 73831, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4813b578ef6e0ca5ba25a77f57fdb5f1?s=256&d=identicon&r=PG', 'display_name': 'Sudhir Jonathan', 'link': 'https://stackoverflow.com/users/73831/sudhir-jonathan'}",True,281,,1484238.0,4,2,1268415787,1254078830,1254080856.0,1484224,CC BY-SA 2.5,https://stackoverflow.com/questions/1484224/creating-objects-makes-the-vm-faster,Creating objects makes the VM faster?,,,,,
1276,"['java', 'applet', 'hosting', 'portal']","{'user_type': 'does_not_exist', 'display_name': 'StudioFortress'}",True,250,,,1,0,1268334004,1253132734,,1435265,CC BY-SA 2.5,https://stackoverflow.com/questions/1435265/where-java-applets-game-portals,Where Java applets game portals?,,,,,
1277,"['java', 'eclipse', 'eclipse-3.5', 'galileo', 'update-site']","{'account_id': 2648, 'reputation': 118048, 'user_id': 3713, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/dc374f99f92956f128ef79df36d819e9?s=256&d=identicon&r=PG', 'display_name': 'Spoike', 'link': 'https://stackoverflow.com/users/3713/spoike'}",True,10706,,1401784.0,3,11,1268096837,1252525883,,1401726,CC BY-SA 2.5,https://stackoverflow.com/questions/1401726/why-is-galileo-update-site-empty,Why is Galileo update site empty?,,,,,
1278,"['java', 'rest', 'facebook', 'httpclient']","{'account_id': 878349, 'reputation': 687, 'user_id': 144173, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/80808dab54ec15e186403ac5c03c154f?s=256&d=identicon&r=PG', 'display_name': 'mw_javaguy', 'link': 'https://stackoverflow.com/users/144173/mw-javaguy'}",True,16477,,,2,3,1267954626,1252570865,,1404028,CC BY-SA 2.5,https://stackoverflow.com/questions/1404028/access-to-facebook-api-using-rest-and-httpclient,Access to Facebook API using REST and HttpClient,,,,,
1279,"['java', 'google-app-engine', 'sql-injection', 'jdoql']","{'account_id': 30131, 'reputation': 1330, 'user_id': 81975, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b5d107f256bfa6a3a537f0490a614663?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/81975/nick'}",True,821,,1363642.0,3,0,1267728770,1251822865,1267728770.0,1363452,CC BY-SA 2.5,https://stackoverflow.com/questions/1363452/gae-datastore-and-security-risks-with-jdoql,GAE Datastore and security risks with JDOQL,,,,,
1280,"['java', 'https', 'jetty', 'restlet']","{'user_type': 'does_not_exist', 'display_name': 'Vitaly'}",True,1400,,,1,2,1267609465,1252323528,1267609465.0,1388962,CC BY-SA 2.5,https://stackoverflow.com/questions/1388962/restlet-1-1-example-book-rest-ch2-example2-5-no-client-connectors-for-https,Restlet-1.1 example\book\rest\ch2\Example2_5 no client connectors for HTTPS,,,,,
1281,"['java', 'unit-testing', 'code-generation', 'metaprogramming']","{'account_id': 47704, 'reputation': 9367, 'user_id': 141420, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/70d1788f402161dda618e6678204c196?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/141420/christian'}",True,1899,,2343720.0,2,11,1267207405,1253093841,,1431980,CC BY-SA 2.5,https://stackoverflow.com/questions/1431980/generating-java-code-parse-trees-and-evaluating-it-for-testing,Generating java code parse trees and evaluating it for testing,,,,,
1282,"['java', 'plugins', 'lotus-notes', 'lotus-domino', 'sametime']","{'account_id': 1667, 'reputation': 1355, 'user_id': 2245, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d1a023b13b9043daedda8419e04b59f2?s=256&d=identicon&r=PG', 'display_name': 'vikramjb', 'link': 'https://stackoverflow.com/users/2245/vikramjb'}",True,2242,,1483972.0,2,1,1267201952,1254069895,1254070350.0,1483915,CC BY-SA 2.5,https://stackoverflow.com/questions/1483915/plugin-inside-sametime-with-lotus-notes-classess-the-whole-story,Plugin inside Sametime with Lotus Notes Classess - The Whole Story,,,,,
1283,"['java', 'file-io']","{'account_id': 22694, 'reputation': 11306, 'user_id': 56242, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/7e73eb83cb7be0dffdc2556891c97ee0?s=256&d=identicon&r=PG', 'display_name': 'Savvas Dalkitsis', 'link': 'https://stackoverflow.com/users/56242/savvas-dalkitsis'}",True,4300,,1359690.0,4,0,1267181965,1251756446,1495542894.0,1359619,,https://stackoverflow.com/questions/1359619/java-desktop-api-not-working-with-network-paths,Java Desktop API not working with network paths?,1352905916.0,exact duplicate,,,
1284,"['java', 'directory', 'java-web-start']","{'account_id': 60467, 'reputation': 475, 'user_id': 180590, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c81d3327075b3ded5d23559d5799f3b1?s=256&d=identicon&r=PG', 'display_name': 'random dude', 'link': 'https://stackoverflow.com/users/180590/random-dude'}",True,2730,,1622331.0,3,4,1266944170,1254172655,1254175029.0,1489430,CC BY-SA 2.5,https://stackoverflow.com/questions/1489430/does-java-web-start-give-a-default-program-folder,Does Java Web Start give a default program folder?,,,,,
1285,"['java', 'database-design', 'google-app-engine', 'join', 'jdo']","{'account_id': 8326, 'reputation': 253181, 'user_id': 14955, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/5DblQ.png?s=256&g=1', 'display_name': 'Thilo', 'link': 'https://stackoverflow.com/users/14955/thilo'}",True,370,,,1,2,1266890403,1252023642,,1376647,CC BY-SA 2.5,https://stackoverflow.com/questions/1376647/google-app-engine-jdo-store-computed-values,Google App Engine / JDO : store computed values,,,,,
1286,"['java', 'security', 'encryption', 'https']","{'account_id': 27286, 'reputation': 15343, 'user_id': 71883, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/4e3e632f1a04007b2fed7b1479aed5b6?s=256&d=identicon&r=PG', 'display_name': 'Toad', 'link': 'https://stackoverflow.com/users/71883/toad'}",True,917,,1476384.0,5,2,1266830532,1253712530,,1466011,CC BY-SA 2.5,https://stackoverflow.com/questions/1466011/where-can-i-find-an-example-of-how-to-setup-https-on-java-where-https-is-not-sup,where can i find an example of how to setup https on java where https is not supported,,,,,
