,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,protected_date,migrated_from
1002,"['java', 'apache', 'digital-signature', 'pdfbox', 'pfx']","{'account_id': 1677215, 'reputation': 837, 'user_id': 1542453, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/d09ac82ef9d3d8ca179c95e9aaddd89c?s=256&d=identicon&r=PG', 'display_name': 'YLG', 'link': 'https://stackoverflow.com/users/1542453/ylg'}",False,1733,,0,2,1581518030,1552453021,,55134676,https://stackoverflow.com/questions/55134676/add-digital-signature-in-pdf-file-using-apache-pdf-box-with-the-existing-pfx-fil,,Add digital signature in PDF file using Apache PDF Box with the existing pfx file,,CC BY-SA 4.0,,
1003,"['java', 'hibernate', 'spring-mvc', 'jpa', 'annotations']","{'account_id': 9078748, 'reputation': 117, 'user_id': 6759327, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/10157381361390338/picture?type=large', 'display_name': 'Daniel Fleck', 'link': 'https://stackoverflow.com/users/6759327/daniel-fleck'}",False,1080,,1,0,1581503217,1551595096,,54966241,https://stackoverflow.com/questions/54966241/dataintegrityviolationexception-could-not-execute-statement-sql-n-a-constrain,,DataIntegrityViolationException: could not execute statement; SQL n/a; constraint fk_qjc1iwbdvgwixafwdkjn82tmt,,CC BY-SA 4.0,,
1004,"['java', 'spring', 'spring-boot']","{'account_id': 13487819, 'reputation': 127, 'user_id': 9731087, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-QaEmYcFanYI/AAAAAAAAAAI/AAAAAAAAAKI/YCFyQkiYflI/photo.jpg?sz=256', 'display_name': 'Shenali Silva', 'link': 'https://stackoverflow.com/users/9731087/shenali-silva'}",True,3329,,2,3,1581455605,1553847244,,55413054,https://stackoverflow.com/questions/55413054/spring-boot-how-to-pick-externalized-spring-properties-file,,Spring boot how to pick externalized spring properties file,,CC BY-SA 4.0,,
1005,"['java', 'postgresql', 'hibernate']","{'account_id': 12936126, 'reputation': 61, 'user_id': 9353408, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1175872742549007/picture?type=large', 'display_name': 'Nagaraj S Kharvi', 'link': 'https://stackoverflow.com/users/9353408/nagaraj-s-kharvi'}",True,1542,,1,1,1581434151,1551590310,1551675984.0,54965809,https://stackoverflow.com/questions/54965809/hibernate-is-not-creating-tables-in-postgresql-in-given-schema,,Hibernate is not creating Tables in PostgreSQL in given Schema,60172072.0,CC BY-SA 4.0,,
1006,"['java', 'linux', 'spring', 'ssl', 'tomcat']","{'account_id': 5031826, 'reputation': 316, 'user_id': 4041782, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/db4da3f0f6f1df29c7211ad3eca26fb9?s=256&d=identicon&r=PG&f=1', 'display_name': 'MZokov', 'link': 'https://stackoverflow.com/users/4041782/mzokov'}",True,13290,,3,6,1581409558,1553626937,1553878099.0,55364537,https://stackoverflow.com/questions/55364537/spring-java-app-not-finding-the-keystore-file,,Spring Java app not finding the keystore file,55540707.0,CC BY-SA 4.0,,
1007,"['java', 'android', 'xml', 'android-layout', 'layout']","{'account_id': 10532393, 'reputation': 73, 'user_id': 7761335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05b0cca4dd59a2711646ee967e48b431?s=256&d=identicon&r=PG&f=1', 'display_name': 'potato', 'link': 'https://stackoverflow.com/users/7761335/potato'}",True,4238,,2,4,1581399955,1553366333,1553369572.0,55317154,https://stackoverflow.com/questions/55317154/how-to-change-the-background-text-color-of-a-layout-when-daynight-theme-is-used,,How to change the background/text color of a layout when daynight theme is used,55317270.0,CC BY-SA 4.0,,
1008,"['java', 'android', 'text-to-speech']","{'account_id': 15093317, 'reputation': 49, 'user_id': 10972812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b661fd854cb5624c9fb720eda346595b?s=256&d=identicon&r=PG', 'display_name': 'Terry1612', 'link': 'https://stackoverflow.com/users/10972812/terry1612'}",False,1487,,1,0,1581363408,1553198239,1553199003.0,55288370,https://stackoverflow.com/questions/55288370/android-studio-text-to-speech-not-working,,Android Studio Text-to-Speech not working,,CC BY-SA 4.0,,
1009,"['java', 'string', 'list', 'arraylist', 'java-8']","{'account_id': 14034892, 'reputation': 91, 'user_id': 10137838, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Wp8Q9xcZqQ4/AAAAAAAAAAI/AAAAAAAABlQ/hSlt5QHCpTg/photo.jpg?sz=256', 'display_name': 'Franklin Memet', 'link': 'https://stackoverflow.com/users/10137838/franklin-memet'}",True,171,,4,-1,1581361686,1552575218,1581361686.0,55165618,https://stackoverflow.com/questions/55165618/reversing-an-arraylist-of-integers-with-the-aid-of-a-stack,,Reversing an ArrayList of Integers with the aid of a stack,,CC BY-SA 4.0,,
1010,"['java', 'arrays', 'string', 'java-8', 'java-stream']","{'account_id': 1697181, 'reputation': 69, 'user_id': 10620930, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xpID9.png?s=256&g=1', 'display_name': 'Sigmund', 'link': 'https://stackoverflow.com/users/10620930/sigmund'}",True,1992,,2,1,1581361536,1552322925,1581361536.0,55106657,https://stackoverflow.com/questions/55106657/converting-a-list-typeinteger-to-string-array-using-method-reference,,Converting a List type&lt;Integer&gt; to String[] Array using method reference,55106686.0,CC BY-SA 4.0,,
1011,"['java', 'junit']","{'account_id': 15455745, 'reputation': 135, 'user_id': 11149865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1304071e79167b4ecbe7c998ad64660e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sangeet', 'link': 'https://stackoverflow.com/users/11149865/sangeet'}",True,2269,1551729327.0,1,1,1581305406,1551725234,1581305406.0,54989650,https://stackoverflow.com/questions/54989650/how-to-write-unit-test-for-a-private-void-method-in-which-other-private-method-i,Duplicate,How to write unit test for a private void method in which other private method is being called?,,,,
1012,"['java', 'r']","{'account_id': 12206375, 'reputation': 183, 'user_id': 8909362, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/M171C.jpg?s=256&g=1', 'display_name': 'rm1104', 'link': 'https://stackoverflow.com/users/8909362/rm1104'}",True,379,,1,1,1581074889,1553032400,,55250537,https://stackoverflow.com/questions/55250537/what-can-i-do-to-no-longer-get-jcall-error-when-using-read-osm-to-display-base,,What can I do to no longer get jcall error when using read_osm() to display basemap in plot mode for tmap in R?,,CC BY-SA 4.0,,
1013,"['java', 'android', 'android-room']","{'account_id': 6897179, 'reputation': 982, 'user_id': 5298706, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/kQom6.jpg?s=256&g=1', 'display_name': 'julienduchow', 'link': 'https://stackoverflow.com/users/5298706/julienduchow'}",False,290,,1,2,1581073806,1552402505,,55124484,https://stackoverflow.com/questions/55124484/load-complex-data-structures-with-relations-and-inheritance-with-room,,Load complex data structures (with relations and inheritance) with Room,,CC BY-SA 4.0,,
1014,"['java', 'json', 'spring', 'jpa', 'jackson']","{'account_id': 13452982, 'reputation': 353, 'user_id': 9707287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c085bcf6290d390a08e49ae9424088cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Donatello', 'link': 'https://stackoverflow.com/users/9707287/donatello'}",True,2313,,3,1,1580909899,1551657131,1551668364.0,54975002,https://stackoverflow.com/questions/54975002/how-to-parse-json-in-spring-boot-application-automatically-using-jackson,,How to parse JSON in Spring Boot Application automatically using Jackson,54975111.0,CC BY-SA 4.0,,
1015,"['java', 'android', 'sockets']","{'account_id': 12163918, 'reputation': 67, 'user_id': 8880755, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/A9MJG.jpg?s=256&g=1', 'display_name': 'raviteja', 'link': 'https://stackoverflow.com/users/8880755/raviteja'}",True,5291,,1,2,1580897440,1553584958,1553586918.0,55351722,https://stackoverflow.com/questions/55351722/java-lang-illegalstateexception-unable-to-extract-the-trust-manager-on-androidp,,"java.lang.IllegalStateException: Unable to extract the trust manager on AndroidPlatform, sslSocketFactory",,CC BY-SA 4.0,,
1016,"['java', 'eclipse', 'inner-classes']","{'account_id': 14543569, 'reputation': 3034, 'user_id': 10504469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/obQqi.jpg?s=256&g=1', 'display_name': 'Jin Lee', 'link': 'https://stackoverflow.com/users/10504469/jin-lee'}",True,5261,,2,5,1580882338,1551773985,1551775615.0,54998250,https://stackoverflow.com/questions/54998250/in-eclipse-what-is-enclosing-type-when-creating-a-class,,"In Eclipse, what is &#39;Enclosing type&quot; when creating a class?",54998487.0,CC BY-SA 4.0,,
1017,"['java', 'database', 'multithreading']","{'account_id': 513013, 'reputation': 213, 'user_id': 2821221, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcf696d5a1adca94a378e161823a85d7?s=256&d=identicon&r=PG', 'display_name': 'Vikash Talanki', 'link': 'https://stackoverflow.com/users/2821221/vikash-talanki'}",True,1543,,2,4,1580875438,1552046276,,55062786,https://stackoverflow.com/questions/55062786/number-of-db-connections-vs-java-threads,,Number of DB Connections vs Java Threads,55064082.0,CC BY-SA 4.0,,
1018,"['java', 'spring', 'spring-boot', 'metrics', 'prometheus']","{'account_id': 15322667, 'reputation': 13, 'user_id': 11054651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bd69356c161871b5eb663ead3487087?s=256&d=identicon&r=PG&f=1', 'display_name': 'R. Augustinavicius', 'link': 'https://stackoverflow.com/users/11054651/r-augustinavicius'}",True,1145,,1,0,1580840158,1552923219,,55224883,https://stackoverflow.com/questions/55224883/java-spring-boot-prometheus-metrics-adding-log4j2-events-total-metric,,Java Spring Boot Prometheus metrics adding log4j2_events_total metric,,CC BY-SA 4.0,,
1019,"['java', 'android', 'instance', 'instantiation']","{'account_id': 1919838, 'reputation': 23898, 'user_id': 1731626, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kPTSA.jpg?s=256&g=1', 'display_name': 'Sergio', 'link': 'https://stackoverflow.com/users/1731626/sergio'}",True,1571,,2,0,1580738034,1551520698,1551521201.0,54957256,https://stackoverflow.com/questions/54957256/what-are-the-benefits-of-defining-a-variable-on-one-line-and-create-an-instance,,What are the benefits of defining a variable on one line and create an instance of it on the next line,54957371.0,CC BY-SA 4.0,,
1020,"['java', 'android', 'android-edittext']","{'account_id': 3748170, 'reputation': 1875, 'user_id': 3116336, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/vyErX.jpg?s=256&g=1', 'display_name': 'Mahdi Astanei', 'link': 'https://stackoverflow.com/users/3116336/mahdi-astanei'}",False,202,,0,1,1580709521,1551963142,1580709521.0,55044257,https://stackoverflow.com/questions/55044257/getting-material-outline-edittext-height,,Getting Material outline edittext height,,CC BY-SA 4.0,,
1021,"['java', 'java-8', 'java-stream', 'grouping']","{'account_id': 6571786, 'reputation': 115, 'user_id': 5079478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8674d1d9cb8cc9ada7976b78309bba04?s=256&d=identicon&r=PG&f=1', 'display_name': 'sk27', 'link': 'https://stackoverflow.com/users/5079478/sk27'}",True,1311,,1,6,1580701625,1553536341,1553540698.0,55343820,https://stackoverflow.com/questions/55343820/grouping-and-sum-with-nested-lists,,grouping and sum with nested lists,55343906.0,CC BY-SA 4.0,,
1022,"['java', 'recursion']","{'account_id': 10852240, 'reputation': 141, 'user_id': 11039951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/028c296f99d666f2be89dfa8ee840bed?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11039951', 'link': 'https://stackoverflow.com/users/11039951/user11039951'}",True,42,,1,-1,1580620371,1552527754,1580620371.0,55153719,https://stackoverflow.com/questions/55153719/indexoutofbound-while-recursively-summing-array-by-halves,,IndexOutOfBound while recursively summing array by halves,55154757.0,CC BY-SA 4.0,,
1023,"['java', 'spring', 'notifications', 'push']","{'user_type': 'does_not_exist', 'display_name': 'user10224243'}",True,245,,1,0,1580590755,1552399444,,55123393,https://stackoverflow.com/questions/55123393/java-spring-push-notification,,"Java,Spring,Push Notification",,CC BY-SA 4.0,,
1024,"['java', 'selenium', 'google-chrome', 'webdriver', 'selenium-chromedriver']","{'account_id': 10650147, 'reputation': 2116, 'user_id': 7841415, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/181384e19cc5990e7f1a3664f998aa1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Suule', 'link': 'https://stackoverflow.com/users/7841415/suule'}",True,32493,,5,19,1580503713,1551429762,1551432078.0,54940853,https://stackoverflow.com/questions/54940853/chrome-version-must-be-between-71-and-75-error-after-updating-to-chromedriver-2,,Chrome version must be between 71 and 75 error after updating to ChromeDriver 2.46,54941497.0,CC BY-SA 4.0,,
1025,"['java', 'javafx', 'gridpane']","{'account_id': 15457526, 'reputation': 31, 'user_id': 11151107, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-978e_8Sa7wU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdUftPHJhNp8TcktW_QYN5dKb1rwQ/mo/photo.jpg?sz=256', 'display_name': 'Argetim Ramadani', 'link': 'https://stackoverflow.com/users/11151107/argetim-ramadani'}",False,717,,0,1,1580487458,1551746170,,54993727,https://stackoverflow.com/questions/54993727/javafx-gridpane-align-label-to-the-right,,JavaFX: GridPane align label to the right,,CC BY-SA 4.0,,
1026,"['java', 'arraylist', 'bufferedreader']","{'account_id': 9131464, 'reputation': 27, 'user_id': 6792905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/091f479759698a8420166c3daf7c802e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Keepthelightson', 'link': 'https://stackoverflow.com/users/6792905/keepthelightson'}",False,854,,2,0,1580316182,1552917791,1552920718.0,55223181,https://stackoverflow.com/questions/55223181/simple-csv-file-comparison-in-java,,Simple CSV File comparison in JAVA,,CC BY-SA 4.0,,
1027,"['java', 'multithreading', 'swing', 'swingworker']","{'account_id': 15556100, 'reputation': 13, 'user_id': 11222500, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2283407961980399/picture?type=large', 'display_name': 'Nikulia', 'link': 'https://stackoverflow.com/users/11222500/nikulia'}",True,55,,1,1,1580292686,1553018410,1592644375.0,55247297,https://stackoverflow.com/questions/55247297/what-did-i-wrong-when-i-want-to-stop-swingworker-in-this-case,,What did I wrong when I want to stop SwingWorker in this case?,55252721.0,CC BY-SA 4.0,,
1028,"['java', 'android']","{'account_id': 9219099, 'reputation': 93, 'user_id': 6849205, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/532014156992071/picture?type=large', 'display_name': 'Honza Johny Pejsar', 'link': 'https://stackoverflow.com/users/6849205/honza-johny-pejsar'}",True,1839,,1,4,1580281322,1552229514,1552229836.0,55088899,https://stackoverflow.com/questions/55088899/cant-cast-this-into-executor-in-google-recaptcha,,Can&#39;t cast this into Executor in google reCAPTCHA,55177225.0,CC BY-SA 4.0,,
1029,"['java', 'logic', 'operators']","{'account_id': 14719664, 'reputation': 251, 'user_id': 10630647, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5f0314563435bf0295d70b719eebea1?s=256&d=identicon&r=PG&f=1', 'display_name': 'gmanrocks', 'link': 'https://stackoverflow.com/users/10630647/gmanrocks'}",False,226,,1,0,1580274531,1552453345,1580274531.0,55134717,https://stackoverflow.com/questions/55134717/java-logical-operator-and-or-precedence,,Java Logical Operator And/Or Precedence,,CC BY-SA 4.0,,
1030,"['java', 'stack-overflow', 'sudoku']","{'account_id': 15502918, 'reputation': 1, 'user_id': 11183810, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-A9QTFVR4h48/AAAAAAAAAAI/AAAAAAABt-Y/EibWAzgLMxs/photo.jpg?sz=256', 'display_name': 'Kevin Lam', 'link': 'https://stackoverflow.com/users/11183810/kevin-lam'}",False,82,,0,0,1580036546,1552297179,1580036546.0,55098932,https://stackoverflow.com/questions/55098932/getting-stack-overflow-from-my-recursive-sudoku-solver,,Getting stack overflow from my recursive Sudoku solver,,CC BY-SA 4.0,,
1031,"['java', 'multithreading', 'performance', 'threadpool', 'threadpoolexecutor']","{'account_id': 2580719, 'reputation': 4427, 'user_id': 2237467, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/elovN.png?s=256&g=1', 'display_name': 'Snackoverflow', 'link': 'https://stackoverflow.com/users/2237467/snackoverflow'}",True,4149,,2,9,1580015003,1553186648,1553187097.0,55285366,https://stackoverflow.com/questions/55285366/thread-sleeping-in-a-thread-pool,,Thread sleeping in a Thread-Pool,,CC BY-SA 4.0,,
1032,"['java', 'sorting', 'comparator']","{'account_id': 3277277, 'reputation': 3752, 'user_id': 2813152, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/474abb47c37cbac100efcae7b478ed66?s=256&d=identicon&r=PG&f=1', 'display_name': 'progNewbie', 'link': 'https://stackoverflow.com/users/2813152/prognewbie'}",True,12191,1552573220.0,3,4,1579957706,1552569217,1552569834.0,55163502,https://stackoverflow.com/questions/55163502/collections-sort-for-multiple-conditions,Duplicate,Collections.sort for multiple conditions,55163706.0,,,
1033,"['java', 'jar']","{'account_id': 15438437, 'reputation': 5, 'user_id': 11137827, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gS9pr50h6MU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re4rGATDjrUEyC49qIBEtf2BsP2hg/mo/photo.jpg?sz=256', 'display_name': 'Nic Cal', 'link': 'https://stackoverflow.com/users/11137827/nic-cal'}",False,116,,2,0,1579913447,1551923684,1551929313.0,55034875,https://stackoverflow.com/questions/55034875/unable-to-launch-jar-file,,Unable to launch .jar file,,CC BY-SA 4.0,,
1034,"['java', 'scala', 'playframework', 'swagger', 'play-framework-2.7']","{'account_id': 4696511, 'reputation': 3543, 'user_id': 3801239, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c3bd7df0ee42e322298be5809025280b?s=256&d=identicon&r=PG&f=1', 'display_name': 'swaheed', 'link': 'https://stackoverflow.com/users/3801239/swaheed'}",True,1330,,2,2,1579904485,1553086850,1553156822.0,55261357,https://stackoverflow.com/questions/55261357/swaggercreationexception-in-play-framework-2-7,,swagger:CreationException: in play framework 2.7,55268976.0,CC BY-SA 4.0,,
1035,"['java', 'javafx', 'java-11', 'javafx-11']","{'account_id': 4428744, 'reputation': 1169, 'user_id': 3606412, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/QPpfl.jpg?s=256&g=1', 'display_name': 'LED Fantom', 'link': 'https://stackoverflow.com/users/3606412/led-fantom'}",True,53512,,1,12,1579885632,1552591444,1552592963.0,55170520,https://stackoverflow.com/questions/55170520/package-javafx-util-does-not-exist,,package javafx.util does not exist,55170844.0,CC BY-SA 4.0,,
1036,"['java', 'spring', 'inversion-of-control', 'javabeans']","{'account_id': 10284091, 'reputation': 17, 'user_id': 7588049, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-U-jU7xmRKY4/AAAAAAAAAAI/AAAAAAAAADs/b1C8N-gqhWQ/photo.jpg?sz=256', 'display_name': 'Ameya', 'link': 'https://stackoverflow.com/users/7588049/ameya'}",True,1064,,1,1,1579862001,1551616883,,54968898,https://stackoverflow.com/questions/54968898/why-do-prototype-scope-is-used-with-stateful-bean,,Why do prototype scope is used with Stateful bean?,,CC BY-SA 4.0,,
1037,"['java', 'unix', 'checksum']","{'account_id': 10013677, 'reputation': 37, 'user_id': 7405752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ca2e32f852a8fd34ee087bc47212717?s=256&d=identicon&r=PG&f=1', 'display_name': 'AKPuvvada', 'link': 'https://stackoverflow.com/users/7405752/akpuvvada'}",True,2624,,2,1,1579831108,1553895249,,55425731,https://stackoverflow.com/questions/55425731/calculate-file-checksum-value-from-java,,Calculate File CheckSum value from Java,,CC BY-SA 4.0,,
1038,"['java', 'mockito', 'amazon-dynamodb', 'junit4', 'powermockito']","{'account_id': 6492390, 'reputation': 1325, 'user_id': 5026043, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/CkGun.jpg?s=256&g=1', 'display_name': 'ViS', 'link': 'https://stackoverflow.com/users/5026043/vis'}",True,4987,,3,3,1579811093,1552147055,1552298868.0,55079146,https://stackoverflow.com/questions/55079146/dynamodb-put-item-is-not-getting-mocked-using-mockito-powermock,,DynamoDB put Item is not getting mocked using MockiTo &amp; PowerMock,,CC BY-SA 4.0,,
1039,"['java', 'spring', 'spring-boot', 'project-reactor', 'spring-kafka']","{'account_id': 1203571, 'reputation': 7581, 'user_id': 1173755, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/yXOys.png?s=256&g=1', 'display_name': 'riccardo.cardin', 'link': 'https://stackoverflow.com/users/1173755/riccardo-cardin'}",True,2278,,1,8,1579786465,1553003280,1553012906.0,55242567,https://stackoverflow.com/questions/55242567/integrating-spring-boot-and-reactor-kafkas-kafkareceiver,,Integrating Spring Boot and Reactor-Kafka&#39;s KafkaReceiver,55244136.0,CC BY-SA 4.0,,
1040,"['java', 'spring', 'spring-boot', 'spring-mvc', 'garbage-collection']","{'account_id': 15215902, 'reputation': 13, 'user_id': 10979302, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75980988c37870ad35ee90c8286092f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julius', 'link': 'https://stackoverflow.com/users/10979302/julius'}",True,2653,,2,1,1579779681,1552999305,1579779681.0,55241327,https://stackoverflow.com/questions/55241327/spring-service-garbage-collection,,Spring Service Garbage Collection,55241604.0,CC BY-SA 4.0,,
1041,"['java', 'android', 'firebase', 'gradle', 'firebaseui']","{'account_id': 15577598, 'reputation': 37, 'user_id': 11238326, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7QLtvvsZWYQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdkXVQExOymNTeqH1VxSgVu_evU1A/mo/photo.jpg?sz=256', 'display_name': 'Ragnarok', 'link': 'https://stackoverflow.com/users/11238326/ragnarok'}",True,1032,,1,1,1579761057,1553938867,1579761057.0,55430095,https://stackoverflow.com/questions/55430095/failed-to-resolve-firebase-ui-auth,,Failed to resolve firebase-ui-auth,,CC BY-SA 4.0,,
1042,"['java', 'selenium', 'frameworks', 'cucumber']","{'account_id': 15566983, 'reputation': 1, 'user_id': 11230414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56825a894fe0c1a489174f73ffd346c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dilli kumar', 'link': 'https://stackoverflow.com/users/11230414/dilli-kumar'}",True,309,,3,-6,1579717085,1553076962,1553434167.0,55258320,https://stackoverflow.com/questions/55258320/cucumber-with-java-selenium-framework,,Cucumber with Java Selenium framework,,CC BY-SA 4.0,,
1043,"['java', 'android', 'firebase', 'firebase-realtime-database', 'google-cloud-firestore']","{'account_id': 8697360, 'reputation': 11, 'user_id': 6508348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/954c6b2a41795a58d5a42e15d68cc448?s=256&d=identicon&r=PG&f=1', 'display_name': 'zoro zoro', 'link': 'https://stackoverflow.com/users/6508348/zoro-zoro'}",True,1962,,1,1,1579672663,1553845238,1579672663.0,55412598,https://stackoverflow.com/questions/55412598/what-equivalent-addvalueeventlistener-in-firestore,,What equivalent addValueEventListener in firestore,,CC BY-SA 4.0,,
1044,"['java', 'testing', 'integration-testing', 'wiremock', 'traffic-simulation']","{'account_id': 13168541, 'reputation': 43, 'user_id': 9511815, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/558c7efd5b940fd19ccc17648f1c5f20?s=256&d=identicon&r=PG&f=1', 'display_name': 'abeld89', 'link': 'https://stackoverflow.com/users/9511815/abeld89'}",False,732,,0,0,1579638675,1552380242,1552387304.0,55117248,https://stackoverflow.com/questions/55117248/how-to-get-a-attribute-variable-with-json-response-using-wiremock,,How to get a attribute variable with Json response using Wiremock,,CC BY-SA 4.0,,
1045,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 10557389, 'reputation': 43, 'user_id': 7778088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f19027ac66f9ec30fd6a6604627e7f47?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chathur Gunawardena', 'link': 'https://stackoverflow.com/users/7778088/chathur-gunawardena'}",True,57,,1,2,1579629294,1553764982,1579629294.0,55394037,https://stackoverflow.com/questions/55394037/how-to-retrieve-items-from-a-database-list-based-on-specified-criteria,,How to retrieve items from a database list based on specified criteria,,CC BY-SA 4.0,,
1046,"['java', 'unit-testing', 'join', 'apache-kafka', 'apache-kafka-streams']","{'account_id': 13613075, 'reputation': 119, 'user_id': 9819900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e2862ed8ce76fd678149f4c786e3e60?s=256&d=identicon&r=PG&f=1', 'display_name': 'kambo', 'link': 'https://stackoverflow.com/users/9819900/kambo'}",True,1037,,2,2,1579622078,1552049744,1579616204.0,55063686,https://stackoverflow.com/questions/55063686/unit-testing-a-kafka-topology-thats-using-kstream-joins,,Unit testing a kafka topology that&#39;s using kstream joins,59844479.0,CC BY-SA 4.0,,
1047,"['java', 'http', 'dns', 'network-programming', 'round-robin']","{'account_id': 10533, 'reputation': 3046, 'user_id': 19956, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e013ff3f7cc140f856d486537f06d721?s=256&d=identicon&r=PG', 'display_name': 'Meidan Alon', 'link': 'https://stackoverflow.com/users/19956/meidan-alon'}",False,3028,,1,1,1579601395,1552496971,1552600640.0,55147625,https://stackoverflow.com/questions/55147625/disabling-java-dns-cache,,disabling Java DNS cache,,CC BY-SA 4.0,,
1048,"['java', 'selenium', 'firefox', 'geckodriver', 'mousehover']","{'account_id': 15629627, 'reputation': 89, 'user_id': 11276253, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff20a87f7709dae38fba4ea0caafdf00?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michal Jeruzal', 'link': 'https://stackoverflow.com/users/11276253/michal-jeruzal'}",True,16310,,5,7,1579592761,1553848820,1553857533.0,55413422,https://stackoverflow.com/questions/55413422/org-openqa-selenium-interactions-movetargetoutofboundsexception-x-y-is-out-o,,"org.openqa.selenium.interactions.MoveTargetOutOfBoundsException: (x, y) is out of bounds while MouseHover with GeckoDriver Firefox Selenium",55416099.0,CC BY-SA 4.0,,
1049,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 14678063, 'reputation': 93, 'user_id': 10600486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zcsZd.jpg?s=256&g=1', 'display_name': 'Jim Ng', 'link': 'https://stackoverflow.com/users/10600486/jim-ng'}",True,2770,,1,1,1579589990,1554026213,1579589990.0,55439751,https://stackoverflow.com/questions/55439751/how-do-i-call-data-from-firebase-nested-in-multiple-child-nodes,,How do I call data from Firebase nested in multiple child nodes?,55439803.0,CC BY-SA 4.0,,
