,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
1199,"['java', 'ssl', 'handshake']","{'account_id': 14301516, 'reputation': 241, 'user_id': 10330721, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc28c6ed9fd6a6c0156fc50e941cdb15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lukas Nothhelfer', 'link': 'https://stackoverflow.com/users/10330721/lukas-nothhelfer'}",False,5201,2,1,1567412156,1550504986,1550567299.0,54750922,CC BY-SA 4.0,https://stackoverflow.com/questions/54750922/java-ssl-handshake-failure,Java SSL handshake_failure,,,,,
1200,"['java', 'hibernate', 'jpa']","{'account_id': 166367, 'reputation': 648, 'user_id': 390436, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/fe492f37cb78e92e5a8bfd1e0b5870b5?s=256&d=identicon&r=PG', 'display_name': 'tibi', 'link': 'https://stackoverflow.com/users/390436/tibi'}",True,368,1,1,1567166641,1550225896,1567166641.0,54707125,CC BY-SA 4.0,https://stackoverflow.com/questions/54707125/hibernate-select-sub-object-into-interface,Hibernate select sub object into interface,,,,,
1201,"['java', 'r', 'spring-boot']","{'account_id': 1703136, 'reputation': 25, 'user_id': 1562748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e2797667b74eecd060c35e1c5f83622?s=256&d=identicon&r=PG', 'display_name': 'Harikrishna Yakkaluri', 'link': 'https://stackoverflow.com/users/1562748/harikrishna-yakkaluri'}",True,157,1,0,1567152738,1550210445,1550210951.0,54703443,CC BY-SA 4.0,https://stackoverflow.com/questions/54703443/r-code-from-java-giving-error-error-in-levmodelfit-could-not-find-function,R Code from java giving error : Error in lev(modelFit) : could not find function &quot;lev&quot;,,54999828.0,,,
1202,"['java', 'file', 'detection', 'file-rename']","{'account_id': 9040282, 'reputation': 91, 'user_id': 6734776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a56d3e9fa6c2fbee78d4350b7d5c4015?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mihir Mehta', 'link': 'https://stackoverflow.com/users/6734776/mihir-mehta'}",False,1585,3,1,1567151449,1550210943,,54703532,CC BY-SA 4.0,https://stackoverflow.com/questions/54703532/how-to-detect-if-a-file-has-been-renamed,How to detect if a file has been renamed?,,,,,
1203,"['java', 'windows', 'process', 'upgrade']","{'account_id': 11921785, 'reputation': 7, 'user_id': 8750138, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-tHDVnIKKlwQ/AAAAAAAAAAI/AAAAAAAAEG8/SeqwgCy6pzw/photo.jpg?sz=256', 'display_name': 'Ankit Suhane', 'link': 'https://stackoverflow.com/users/8750138/ankit-suhane'}",False,38,1,-1,1567124390,1550082827,,54677134,CC BY-SA 4.0,https://stackoverflow.com/questions/54677134/windows-taskkill-is-not-working-post-java-upgrade,Windows taskkill is not working post Java upgrade,,,,,
1204,"['java', 'spring', 'unit-testing', 'mockito', 'spring-batch']","{'account_id': 6307551, 'reputation': 31, 'user_id': 4900191, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e34ce7a61b4b8199fec4fb42c340dc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Petra', 'link': 'https://stackoverflow.com/users/4900191/petra'}",True,10598,1,2,1567075117,1550673689,1567075117.0,54788892,CC BY-SA 4.0,https://stackoverflow.com/questions/54788892/mockito-when-method-not-working-mockitohint-1-unused,Mockito when method not working [MockitoHint] 1. Unused,,,,,
1205,"['java', 'enums']","{'account_id': 13834837, 'reputation': 432, 'user_id': 9986654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f744ef46ee007337dadd3c954d5b9d15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/9986654/andrew'}",True,351,1,0,1567072589,1549573629,1567072589.0,54582292,CC BY-SA 4.0,https://stackoverflow.com/questions/54582292/how-do-i-access-a-particular-enum-value-in-another-class,How do I access a particular Enum value in another class?,,54582513.0,,,
1206,"['java', 'json', 'parsing']","{'account_id': 533689, 'reputation': 1, 'user_id': 904053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3abddde16f832622eac350c426fec94e?s=256&d=identicon&r=PG', 'display_name': 'Larry Blank', 'link': 'https://stackoverflow.com/users/904053/larry-blank'}",True,486,2,-3,1567066336,1549572750,1567066336.0,54582091,CC BY-SA 4.0,https://stackoverflow.com/questions/54582091/how-to-parse-this-json-data-in-java,How to parse this JSON Data in Java,,,,,
1207,"['java', 'spring', 'rmi', 'wireshark']","{'account_id': 15322937, 'reputation': 1, 'user_id': 11054857, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Mmuyzx87bHU/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOCh4NCWBp_w1YCpaP4eOD8sqvltA/mo/photo.jpg?sz=256', 'display_name': 'ak om', 'link': 'https://stackoverflow.com/users/11054857/ak-om'}",False,296,1,-1,1567063023,1550042003,1567063023.0,54664502,CC BY-SA 4.0,https://stackoverflow.com/questions/54664502/huge-return-data-using-spring-rmi-rmiserviceexporter-and-rmiproxyfactorybean,Huge Return Data Using Spring RMI (RmiServiceExporter and RmiProxyFactoryBean),,,,,
1208,"['java', 'android', 'firebase', 'asynchronous', 'rx-java']","{'account_id': 9295110, 'reputation': 35, 'user_id': 7232659, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f5d884960c31b80f919a0e3a2e86d12?s=256&d=identicon&r=PG&f=1', 'display_name': 'ShadowSuave', 'link': 'https://stackoverflow.com/users/7232659/shadowsuave'}",True,1858,1,2,1566985006,1549656969,1566985006.0,54599579,CC BY-SA 4.0,https://stackoverflow.com/questions/54599579/using-rxjava-to-return-value-from-asynchronous-call,Using RxJava to return value from asynchronous call?,,54604417.0,,,
1209,"['java', 'android', 'okhttp']","{'account_id': 10692508, 'reputation': 4991, 'user_id': 7870874, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/rEroC.jpg?s=256&g=1', 'display_name': 'Sira Lam', 'link': 'https://stackoverflow.com/users/7870874/sira-lam'}",False,1876,0,7,1566964458,1549000968,,54473722,CC BY-SA 4.0,https://stackoverflow.com/questions/54473722/okhttp-is-using-reflection-which-violates-android-9-limitations-on-non-sdk-meth,"OkHttp is using reflection, which violates Android 9 limitations on non-SDK methods?",,,,,
1210,"['java', 'raspberry-pi', 'jackson', 'raspbian', 'dropbox-api']","{'account_id': 1207249, 'reputation': 265, 'user_id': 1176587, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1211da881e054160a85a3a1b5de7500?s=256&d=identicon&r=PG', 'display_name': 'tb96', 'link': 'https://stackoverflow.com/users/1176587/tb96'}",True,70,1,0,1566936763,1549578753,1566936763.0,54583328,CC BY-SA 4.0,https://stackoverflow.com/questions/54583328/loading-libraries-on-raspbian,Loading libraries on Raspbian,,54609169.0,,,
1211,"['java', 'android', 'xml']","{'account_id': 15176309, 'reputation': 21, 'user_id': 10950956, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-W2QDHBwGTTk/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPruxAZ90Q_Tjlae9MQbDNyFFYGtw/mo/photo.jpg?sz=256', 'display_name': 'Guillermo Diaz', 'link': 'https://stackoverflow.com/users/10950956/guillermo-diaz'}",False,346,0,1,1566820434,1551360506,,54926880,CC BY-SA 4.0,https://stackoverflow.com/questions/54926880/scaledrone-basic-chat-doesnt-show-messages,Scaledrone basic chat doesn&#39;t show messages,,,,,
1212,"['java', 'xml', 'soap', 'java-11', 'tomcat9']","{'account_id': 2165885, 'reputation': 243, 'user_id': 1919009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be450ff908e12b12530091e78b2483a9?s=256&d=identicon&r=PG', 'display_name': 'Aditya Batra', 'link': 'https://stackoverflow.com/users/1919009/aditya-batra'}",True,1122,2,2,1566811345,1550481529,,54743892,CC BY-SA 4.0,https://stackoverflow.com/questions/54743892/soap-webservice-response-differing-on-tomcat-9-and-java-11,Soap Webservice Response Differing on Tomcat 9 and Java 11,,57655104.0,,,
1213,"['java', 'javafx']","{'account_id': 14830120, 'reputation': 3, 'user_id': 11020409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1dc43a7d4a492cd9c6c12bd4c727e2e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xhajk Jokjo', 'link': 'https://stackoverflow.com/users/11020409/xhajk-jokjo'}",True,286,1,0,1566756869,1550910470,1550911275.0,54839662,CC BY-SA 4.0,https://stackoverflow.com/questions/54839662/automatic-events-in-javafx,Automatic events in JavaFX,,54840430.0,,,
1214,"['java', 'c', 'io', 'pipe']","{'account_id': 15300437, 'reputation': 11, 'user_id': 11039067, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-POYlMlE1jfA/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO1QcKb85_E6ApVYYx_1xbbZxGxhg/mo/photo.jpg?sz=256', 'display_name': 'piotrj3', 'link': 'https://stackoverflow.com/users/11039067/piotrj3'}",False,61,0,1,1566588402,1549746052,1566588402.0,54610701,CC BY-SA 4.0,https://stackoverflow.com/questions/54610701/adding-scanf-makes-processinputstream-in-java-disappear,Adding scanf makes processInputStream in Java disappear,,,,,
1215,"['java', 'selenium', 'appium', 'allure']","{'account_id': 11504162, 'reputation': 226, 'user_id': 8430989, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b36213f24685da2f2f01a997f7059774?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/8430989/chris'}",True,4853,3,5,1566566819,1549747819,,54610947,CC BY-SA 4.0,https://stackoverflow.com/questions/54610947/how-to-create-allure-history,How to create Allure history,,,,,
1216,"['java', 'android', 'pdf', 'itext', 'drawable']","{'account_id': 15189280, 'reputation': 17, 'user_id': 10960336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c12dea63c0075759cc246ccedb2df0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mihir Modi', 'link': 'https://stackoverflow.com/users/10960336/mihir-modi'}",True,1025,2,0,1566565342,1550290223,1550292917.0,54719814,CC BY-SA 4.0,https://stackoverflow.com/questions/54719814/caused-by-java-lang-nosuchmethodexception-init-class-com-itextpdf-text-image,Caused by java.lang.NoSuchMethodException &lt;init&gt; [class com.itextpdf.text.Image],,,,,
1217,"['java', 'android', 'adb', 'cts']","{'account_id': 15282416, 'reputation': 1, 'user_id': 11026360, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-R04i3u15kqs/AAAAAAAAAAI/AAAAAAAADRk/7Hi7WVEAtus/photo.jpg?sz=256', 'display_name': 'Harsha Bm', 'link': 'https://stackoverflow.com/users/11026360/harsha-bm'}",False,275,1,0,1566375276,1550054272,1550058261.0,54668123,CC BY-SA 4.0,https://stackoverflow.com/questions/54668123/can-we-execute-vts-test-framework-on-emulator,Can we execute VTS test framework on Emulator?,,,,,
1218,"['java', 'android', 'android-studio']","{'account_id': 8244435, 'reputation': 11, 'user_id': 6201053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3793c25e317ed2ddf2399181d4b7329b?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.Lion', 'link': 'https://stackoverflow.com/users/6201053/s-lion'}",False,2950,1,-3,1566321271,1549134243,,54496514,CC BY-SA 4.0,https://stackoverflow.com/questions/54496514/cant-use-su-command-in-adb-shell,Can&#39;t use su command in adb shell,1566321293.0,,,,
1219,"['java', 'cloudsim']","{'account_id': 12479742, 'reputation': 13, 'user_id': 11015476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e1e47d1032bf97de46857a9d2bf59c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/11015476/mike'}",True,221,1,0,1566223295,1549416367,1556385640.0,54545455,CC BY-SA 4.0,https://stackoverflow.com/questions/54545455/power-consumption-of-virtual-machines-in-cloudsim,Power consumption of virtual machines in Cloudsim,,55272264.0,,,
1220,"['java', 'spring', 'rest', 'exception', 'response']","{'account_id': 15322667, 'reputation': 13, 'user_id': 11054651, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bd69356c161871b5eb663ead3487087?s=256&d=identicon&r=PG&f=1', 'display_name': 'R. Augustinavicius', 'link': 'https://stackoverflow.com/users/11054651/r-augustinavicius'}",True,518,2,0,1566152998,1550038418,1566152998.0,54663696,CC BY-SA 4.0,https://stackoverflow.com/questions/54663696/how-can-i-change-my-response-body-timestamp-format-to-unix-timestamp,How can i change my response body timestamp format to unix timestamp?,,54664897.0,,,
1221,"['java', 'akka', 'remote-access', 'actor']","{'account_id': 2837945, 'reputation': 879, 'user_id': 2438177, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/eanvc.jpg?s=256&g=1', 'display_name': 'FraK', 'link': 'https://stackoverflow.com/users/2438177/frak'}",False,99,1,1,1566137490,1550086535,1550571452.0,54678074,CC BY-SA 4.0,https://stackoverflow.com/questions/54678074/akka-remote-actor-deployment-documentation-error,Akka remote actor deployment documentation error,,,,,
1222,"['java', 'java-bytecode-asm']","{'account_id': 11003178, 'reputation': 439, 'user_id': 9378427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eec0371cae9582145105a5406ca7df5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'kampias', 'link': 'https://stackoverflow.com/users/9378427/kampias'}",True,759,1,0,1566002966,1550241368,1550242596.0,54711530,CC BY-SA 4.0,https://stackoverflow.com/questions/54711530/how-to-pass-a-variable-to-a-method-of-an-extended-class,How to pass a variable to a method of an extended class,,57532499.0,,,
1223,"['java', 'android']","{'account_id': 8601189, 'reputation': 41, 'user_id': 6442746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wzMKMtxe41o/AAAAAAAAAAI/AAAAAAAAAK8/6c2HwaIQhU4/photo.jpg?sz=256', 'display_name': 'takiuddin93', 'link': 'https://stackoverflow.com/users/6442746/takiuddin93'}",True,5228,3,3,1565958029,1549442324,,54549468,CC BY-SA 4.0,https://stackoverflow.com/questions/54549468/how-to-know-if-my-android-app-supports-64bit,How to know if my android app supports 64bit?,,,,,
1224,"['java', 'gradle', 'intellij-idea']","{'account_id': 6828284, 'reputation': 79, 'user_id': 5253274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66dac1c92795fe0f286b36ac77691cb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hynek Hrab&#237;k', 'link': 'https://stackoverflow.com/users/5253274/hynek-hrab%c3%adk'}",True,2963,1,1,1565937011,1549978701,,54651380,CC BY-SA 4.0,https://stackoverflow.com/questions/54651380/gradle-build-access-denied,gradle build access denied,,,,,
1225,['java'],"{'account_id': 15207339, 'reputation': 11, 'user_id': 10973291, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-deQwABmkvjs/AAAAAAAAAAI/AAAAAAAAABI/KndEcsxywmk/photo.jpg?sz=256', 'display_name': 'user10973291', 'link': 'https://stackoverflow.com/users/10973291/user10973291'}",True,8956,2,1,1565899724,1550778925,,54815226,CC BY-SA 4.0,https://stackoverflow.com/questions/54815226/how-can-i-detect-if-a-file-has-been-modified-using-lastmodified,How can I detect if a file has been modified using lastModified(),,,,,
1226,"['java', 'selenium', 'selenium-webdriver', 'xpath', 'css-selectors']","{'account_id': 12814133, 'reputation': 135, 'user_id': 10144071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06a20658564a75ce31886a4ed271662d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user10144071', 'link': 'https://stackoverflow.com/users/10144071/user10144071'}",True,2033,4,3,1565878003,1549733301,1549744366.0,54608713,CC BY-SA 4.0,https://stackoverflow.com/questions/54608713/org-openqa-selenium-elementnotvisibleexception-element-not-interactable-while-t,org.openqa.selenium.ElementNotVisibleException: element not interactable while trying to click an element through selenium,,54610465.0,,,
1227,"['java', 'spring', 'spring-boot', 'spring-boot-actuator', 'spring-boot-admin']","{'account_id': 9242202, 'reputation': 39, 'user_id': 6865213, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154090219439403/picture?type=large', 'display_name': 'Itzik Lavon', 'link': 'https://stackoverflow.com/users/6865213/itzik-lavon'}",False,987,1,1,1565867950,1549558185,,54578334,CC BY-SA 4.0,https://stackoverflow.com/questions/54578334/spring-boot-admin-configuration,Spring boot admin configuration,,,,,
1228,"['java', 'unit-testing', 'junit', 'azure-devops', 'azure-pipelines']","{'account_id': 8302561, 'reputation': 1569, 'user_id': 6240756, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://lh3.googleusercontent.com/-04YIAx_01kY/AAAAAAAAAAI/AAAAAAAAnhw/V94DoARneK4/photo.jpg?sz=256', 'display_name': 'iAmoric', 'link': 'https://stackoverflow.com/users/6240756/iamoric'}",True,4292,1,-1,1565763305,1550147144,1550154086.0,54690378,CC BY-SA 4.0,https://stackoverflow.com/questions/54690378/run-tests-in-azure-devops-build-pipeline,Run tests in Azure DevOps Build Pipeline,,54712245.0,,,
1229,"['java', 'android-studio', 'google-play-services']","{'account_id': 15324544, 'reputation': 13, 'user_id': 11056048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6230774b0849a66fc2d32a1bf1dcd0f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'I. Ha', 'link': 'https://stackoverflow.com/users/11056048/i-ha'}",True,5924,2,1,1565746519,1550060362,1550154906.0,54670054,CC BY-SA 4.0,https://stackoverflow.com/questions/54670054/how-to-update-com-google-android-gmsplay-services-auth16-0-1,How to update com.google android.gms:play-services-auth:16.0.1?,,57487083.0,,,
1230,"['java', 'android']","{'account_id': 15137237, 'reputation': 73, 'user_id': 10923390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54fde5f1179fcd2d7e15a73350e6ff57?s=256&d=identicon&r=PG&f=1', 'display_name': 'Killian', 'link': 'https://stackoverflow.com/users/10923390/killian'}",True,111,4,0,1565635716,1549536562,1549536850.0,54571611,CC BY-SA 4.0,https://stackoverflow.com/questions/54571611/how-get-the-utc-date-in-ms,How get the UTC date in ms?,,54571643.0,,,
1231,"['java', 'android', 'nativescript', 'nativescript-angular']","{'account_id': 5626470, 'reputation': 159, 'user_id': 4454753, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1523790154/picture?type=large', 'display_name': 'Meztli', 'link': 'https://stackoverflow.com/users/4454753/meztli'}",True,162,1,1,1565586679,1551300312,1565586679.0,54914187,CC BY-SA 4.0,https://stackoverflow.com/questions/54914187/how-to-override-an-overload-java-method-in-nativescript,How to override an overload Java method in nativescript?,,54917534.0,,,
1232,"['java', 'swing']","{'account_id': 9726210, 'reputation': 163, 'user_id': 7213067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe26a93d23f9b8bd947746e19102e2f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Potato', 'link': 'https://stackoverflow.com/users/7213067/potato'}",True,1720,1,0,1565501234,1551093638,1551095493.0,54865088,CC BY-SA 4.0,https://stackoverflow.com/questions/54865088/how-can-i-pause-sleep-wait-in-a-java-swing-app,How can I pause/sleep/wait in a java swing app?,,54865264.0,,,
1233,"['java', 'gradle', 'blockchain', 'corda']","{'account_id': 7014574, 'reputation': 1, 'user_id': 5376367, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/924894884243974/picture?type=large', 'display_name': 'Vikram Panda', 'link': 'https://stackoverflow.com/users/5376367/vikram-panda'}",False,301,1,0,1565427926,1548998846,1550141614.0,54473368,CC BY-SA 4.0,https://stackoverflow.com/questions/54473368/corda-v4-template-app-crashes-while-running-deploynodes,Corda V4 template app crashes while running deployNodes,,,,,
1234,"['java', 'machine-learning', 'neural-network', 'smile']","{'account_id': 15144548, 'reputation': 131, 'user_id': 10928672, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-4joLPeSWuNQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcapWR37MctuOTs4z8szb_XXtK3EYA/mo/photo.jpg?sz=256', 'display_name': 'Ana Smile', 'link': 'https://stackoverflow.com/users/10928672/ana-smile'}",False,89,1,0,1565347633,1550515528,1550516379.0,54753565,CC BY-SA 4.0,https://stackoverflow.com/questions/54753565/how-to-fix-smile-neuralnetwork-for-regression-which-outputs-always-the-same-pred,How to fix smile NeuralNetwork for regression which outputs always the same prediction,,,,,
1235,"['java', 'nio', 'java-11', 'sslengine', 'tls1.3']","{'account_id': 16644, 'reputation': 18391, 'user_id': 36498, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/040b73282faf88b2eea3dc64507339c0?s=256&d=identicon&r=PG', 'display_name': 'alamar', 'link': 'https://stackoverflow.com/users/36498/alamar'}",True,2155,2,5,1565257776,1550138863,1550457773.0,54687831,CC BY-SA 4.0,https://stackoverflow.com/questions/54687831/changes-in-sslengine-usage-when-going-up-to-tlsv1-3,Changes in SSLEngine usage when going up to TLSv1.3,,57409789.0,,,
1236,"['java', 'selenium', 'selenium-webdriver', 'webdriverwait', 'fluentwait']","{'account_id': 13281762, 'reputation': 641, 'user_id': 9589101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e325b46d8054e82c36c0f4a8a898da81?s=256&d=identicon&r=PG&f=1', 'display_name': 'learningQA', 'link': 'https://stackoverflow.com/users/9589101/learningqa'}",True,1673,1,0,1565138987,1549461203,1549555121.0,54555243,CC BY-SA 4.0,https://stackoverflow.com/questions/54555243/how-does-fluentwait-in-selenium-implements-the-until-method,How does FluentWait in Selenium implements the until() method,,54577365.0,,,
1237,"['java', 'spring', 'spring-boot', 'jaxb', 'spring-webflux']","{'account_id': 1301815, 'reputation': 29591, 'user_id': 1251549, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/54c04cb22ca948af2708c2fa054fcf58?s=256&d=identicon&r=PG', 'display_name': 'Cherry', 'link': 'https://stackoverflow.com/users/1251549/cherry'}",False,2958,1,6,1565104162,1549126678,,54495300,CC BY-SA 4.0,https://stackoverflow.com/questions/54495300/how-to-customize-springwebflux-webclient-xmlrss-jaxb-deserialization,How to customize SpringWebFlux WebClient xml+rss JAXB deserialization?,,,,,
1238,"['java', 'reflection', 'proxy', 'annotations']","{'account_id': 3095314, 'reputation': 481, 'user_id': 2620644, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/8d5e9c19da75196f540e55d953423340?s=256&d=identicon&r=PG', 'display_name': 'user2620644', 'link': 'https://stackoverflow.com/users/2620644/user2620644'}",True,1108,1,0,1565089951,1549380940,,54537928,CC BY-SA 4.0,https://stackoverflow.com/questions/54537928/attempt-to-create-proxy-for-a-non-annotation-type,Attempt to create proxy for a non-annotation type,,,,,
1239,"['java', 'selenium', 'selenium-webdriver', 'webdriver', 'java-11']","{'account_id': 15348183, 'reputation': 63, 'user_id': 11072876, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Kl0kHY8z2gA/AAAAAAAAAAI/AAAAAAAASEU/JpcDZBg9WpA/photo.jpg?sz=256', 'display_name': 'reyrro', 'link': 'https://stackoverflow.com/users/11072876/reyrro'}",True,14349,1,6,1565011050,1551142267,1551165483.0,54876955,CC BY-SA 4.0,https://stackoverflow.com/questions/54876955/unable-to-import-org-openqa-selenium-webdriver-using-selenium-and-java-11,Unable to import org.openqa.selenium.WebDriver using Selenium and Java 11,,54880228.0,,,
1240,"['java', 'file', 'operating-system']","{'account_id': 14379342, 'reputation': 500, 'user_id': 10387008, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vMSvj.png?s=256&g=1', 'display_name': 'Eboubaker', 'link': 'https://stackoverflow.com/users/10387008/eboubaker'}",False,80,1,-1,1564793227,1549903389,1592644375.0,54635234,CC BY-SA 4.0,https://stackoverflow.com/questions/54635234/creating-an-application-extension-using-java,Creating an application extension using java,,,,,
1241,"['java', 'jenkins-cli']","{'account_id': 8272312, 'reputation': 187, 'user_id': 6219650, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2Xnug7KaYCw/AAAAAAAAAAI/AAAAAAAAALc/off7jSm9i6M/photo.jpg?sz=256', 'display_name': 'Shrimantee Roy', 'link': 'https://stackoverflow.com/users/6219650/shrimantee-roy'}",False,178,1,1,1564723926,1551169399,1564722268.0,54881125,CC BY-SA 4.0,https://stackoverflow.com/questions/54881125/jenkins-cli-prompting-ssh-phasphrase,Jenkins CLI prompting ssh phasphrase,,,,,
1242,"['java', 'java-11', 'java-http-client']","{'account_id': 115950, 'reputation': 153, 'user_id': 304217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da8143cb0112ff4de2c39a7c80d2bebc?s=256&d=identicon&r=PG', 'display_name': 'user304217', 'link': 'https://stackoverflow.com/users/304217/user304217'}",False,1638,0,9,1564651768,1549907259,1549921933.0,54636285,CC BY-SA 4.0,https://stackoverflow.com/questions/54636285/open-jdk-11-http-2-handshake-serverhello-java-util-nosuchelementexception,Open JDK 11 HTTP/2 Handshake ServerHello java.util.NoSuchElementException,,,,,
1243,"['java', 'eclipse']","{'user_type': 'does_not_exist', 'display_name': 'user4477122'}",True,927,1,0,1564636443,1549362869,1549365808.0,54532453,CC BY-SA 4.0,https://stackoverflow.com/questions/54532453/eclipse-4-9-giving-compilation-error-on-using-java-10-var-keyword,eclipse 4.9 giving compilation error on using java 10 var keyword,,55297026.0,,,
1244,"['java', 'android-recyclerview', 'scrollview']","{'account_id': 13661417, 'reputation': 121, 'user_id': 9856356, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Vv164dPM_CM/AAAAAAAAAAI/AAAAAAAAAAk/fihVgdPSX1M/photo.jpg?sz=256', 'display_name': 'Sirwan Rahimi', 'link': 'https://stackoverflow.com/users/9856356/sirwan-rahimi'}",True,1810,1,2,1564567627,1549364359,1549463312.0,54532894,CC BY-SA 4.0,https://stackoverflow.com/questions/54532894/vertical-recyclerview-and-horizontal-recyclerview-scrolling-together,vertical recyclerView and Horizontal recyclerview scrolling together,,54615811.0,,,
1245,"['java', 'apache-poi']","{'account_id': 4201504, 'reputation': 5306, 'user_id': 3441504, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/2uLYT.jpg?s=256&g=1', 'display_name': 'kscherrer', 'link': 'https://stackoverflow.com/users/3441504/kscherrer'}",True,1704,1,0,1564559842,1550590400,1550592213.0,54769854,CC BY-SA 4.0,https://stackoverflow.com/questions/54769854/how-to-remove-an-image-from-an-excel-sheet-xssf-in-java,How to remove an image from an excel sheet (XSSF) in java,,54773771.0,,,
1246,"['java', 'jersey', 'swagger-ui']","{'account_id': 8876740, 'reputation': 55, 'user_id': 6628607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2959991bc2eb509ac785df5bb77c0d08?s=256&d=identicon&r=PG&f=1', 'display_name': 'Geetha Harika', 'link': 'https://stackoverflow.com/users/6628607/geetha-harika'}",False,54,0,1,1564550447,1549519317,1564550447.0,54567198,CC BY-SA 4.0,https://stackoverflow.com/questions/54567198/how-to-add-example-json-object-to-swagger-body-using-java-jersey,How to add example json object to swagger body using java jersey?,,,,,
