,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from
1298,"['java', 'jsf', 'primefaces']","{'account_id': 1281453, 'reputation': 1350, 'user_id': 1235476, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/9ccd36d0b8c505557d38314e164daff6?s=256&d=identicon&r=PG', 'display_name': 'veote', 'link': 'https://stackoverflow.com/users/1235476/veote'}",True,23171,,10848905.0,1,4,1491299467,1338547550,1491299467.0,10848828,CC BY-SA 3.0,https://stackoverflow.com/questions/10848828/primefaces-datatable-initial-sortby-does-not-work,PrimeFaces datatable initial sortBy does not work,,,
1299,"['java', 'groovy', 'geb']","{'account_id': 48948, 'reputation': 33867, 'user_id': 145574, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/683ed6ba54880a577aaa2592f6e9ebe8?s=256&d=identicon&r=PG', 'display_name': 'pstanton', 'link': 'https://stackoverflow.com/users/145574/pstanton'}",True,2244,,11125259.0,3,2,1491297415,1340153289,,11111433,CC BY-SA 3.0,https://stackoverflow.com/questions/11111433/running-a-geb-test-from-a-java-class,running a geb test from a java class,,,
1300,"['java', 'list', 'null']","{'account_id': 895543, 'reputation': 4379, 'user_id': 932919, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/CFS2D.jpg?s=256&g=1', 'display_name': 'Mad-D', 'link': 'https://stackoverflow.com/users/932919/mad-d'}",True,7250,,10951834.0,5,2,1491212273,1339169003,1339169372.0,10951671,CC BY-SA 3.0,https://stackoverflow.com/questions/10951671/best-way-to-check-null-for-objects-in-java,Best way to check NULL for objects in Java,,,
1301,"['java', 'tomcat', 'ldap', 'tomcat6', 'openldap']","{'account_id': 1251021, 'reputation': 14300, 'user_id': 1211429, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/77919a44ea0ce2b0bdec81c57155511b?s=256&d=identicon&r=PG', 'display_name': 'Joseph Victor Zammit', 'link': 'https://stackoverflow.com/users/1211429/joseph-victor-zammit'}",True,7077,,11198377.0,1,3,1491119081,1340663163,1340703942.0,11198263,CC BY-SA 3.0,https://stackoverflow.com/questions/11198263/java-tomcat-ldap-authentication,Java Tomcat LDAP authentication,,,
1302,"['java', 'variadic-functions', 'jls']","{'account_id': 2908, 'reputation': 121799, 'user_id': 4120, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/71f8f2fa409ea5ce2757c8d490ece924?s=256&d=identicon&r=PG', 'display_name': 'Grundlefleck', 'link': 'https://stackoverflow.com/users/4120/grundlefleck'}",True,843,,10906156.0,2,6,1491118063,1338935566,1491118063.0,10905942,CC BY-SA 3.0,https://stackoverflow.com/questions/10905942/which-part-of-the-java-language-specification-describes-the-behaviour-of-omitted,Which part of the Java Language Specification describes the behaviour of omitted varargs?,,,
1303,"['java', 'windows', 'hibernate', 'jsf', 'authentication']","{'account_id': 1581391, 'reputation': 361, 'user_id': 1466707, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5213ab3a63b62ecf8c58a7d5787b1ef1?s=256&d=identicon&r=PG', 'display_name': 'Potinos', 'link': 'https://stackoverflow.com/users/1466707/potinos'}",True,2718,,,2,0,1491085284,1340117434,1340118568.0,11103585,,https://stackoverflow.com/questions/11103585/how-to-authenticate-users-against-a-windows-ad,How to authenticate users against a Windows AD?,1491168160.0,Needs more focus,
1304,"['java', 'windows', 'active-directory']","{'account_id': 954008, 'reputation': 4541, 'user_id': 979632, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/b05291e5a249af8fc75317f89671c159?s=256&d=identicon&r=PG', 'display_name': 'fenix2222', 'link': 'https://stackoverflow.com/users/979632/fenix2222'}",True,6492,,11014812.0,3,2,1491085033,1339543786,,11006277,CC BY-SA 3.0,https://stackoverflow.com/questions/11006277/how-to-check-if-user-belongs-to-certain-ad-group-in-java,How to check if user belongs to certain AD group in java,,,
1305,"['java', 'ssh', 'jsch']","{'account_id': 302636, 'reputation': 10002, 'user_id': 611116, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/uuQsM.jpg?s=256&g=1', 'display_name': 'Mokus', 'link': 'https://stackoverflow.com/users/611116/mokus'}",False,2037,,,1,2,1491063742,1340450587,1341227012.0,11169109,CC BY-SA 3.0,https://stackoverflow.com/questions/11169109/x11-port-forwarding-with-java,X11 port forwarding with JAVA,,,
1306,['java'],"{'account_id': 317358, 'reputation': 5137, 'user_id': 634003, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a465d3d28967880b8663872cb360acf6?s=256&d=identicon&r=PG', 'display_name': 'constantlearner', 'link': 'https://stackoverflow.com/users/634003/constantlearner'}",True,6555,,,5,3,1491055185,1339157384,1339160191.0,10948597,CC BY-SA 3.0,https://stackoverflow.com/questions/10948597/how-to-parse-file-name-in-java,How to parse file name in java?,,,
1307,"['java', 'android', 'bluetooth', 'buffer', 'inputstream']","{'account_id': 1177882, 'reputation': 333, 'user_id': 1153427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7fc8ed8f270aea82a9cca3400e22200?s=256&d=identicon&r=PG', 'display_name': 'Mohsin Bagwan', 'link': 'https://stackoverflow.com/users/1153427/mohsin-bagwan'}",True,2262,,,1,0,1490850757,1339481851,1450049071.0,10991407,CC BY-SA 3.0,https://stackoverflow.com/questions/10991407/not-reading-data-from-bluetooth-health-device-for-android-2-2-and-above,Not Reading Data from Bluetooth Health Device (for Android 2.2 and above),,,
1308,"['java', 'jaxb', 'amazon-mws']","{'account_id': 1291648, 'reputation': 700, 'user_id': 1243646, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/501a19b328367a5ec0e677eabde79b14?s=256&d=identicon&r=PG', 'display_name': 'Alex Krupka', 'link': 'https://stackoverflow.com/users/1243646/alex-krupka'}",False,345,,,1,0,1490770154,1339005031,1490770154.0,10919442,CC BY-SA 3.0,https://stackoverflow.com/questions/10919442/generating-java-objects-with-mws,generating java objects with mws,,,
1309,"['java', 'sql-server', 'spring', 'hibernate', 'db2']","{'account_id': 456808, 'reputation': 739, 'user_id': 855757, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/af793f5665f500b7a8f0dba186a8034f?s=256&d=identicon&r=PG', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/855757/derek'}",True,8119,,,2,3,1490729359,1338925244,,10903814,CC BY-SA 3.0,https://stackoverflow.com/questions/10903814/hibernate-cant-instantiate-id-generator-in-spring-project-with-multiple-data-so,Hibernate can&#39;t instantiate id generator in Spring project with multiple data sources,,,
1310,"['java', 'android', 'mobile']","{'account_id': 1486944, 'reputation': 3389, 'user_id': 1394981, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8bc6f5d86a2a8d7ed90dea48ca7c67e2?s=256&d=identicon&r=PG', 'display_name': 'Matt Westlake', 'link': 'https://stackoverflow.com/users/1394981/matt-westlake'}",True,5259,,11262598.0,4,2,1490638738,1340975087,,11262342,,https://stackoverflow.com/questions/11262342/java-mobile-development,Java Mobile Development,1490652876.0,Not suitable for this site,
1311,"['java', 'android', 'eclipse', 'eclipse-plugin']","{'account_id': 1268211, 'reputation': 117, 'user_id': 1225036, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/27b29634e01ea670a8741085fbeb9397?s=256&d=identicon&r=PG', 'display_name': 'harhouf', 'link': 'https://stackoverflow.com/users/1225036/harhouf'}",False,1500,,,0,1,1490601603,1340779120,,11220684,CC BY-SA 3.0,https://stackoverflow.com/questions/11220684/eclipse-error-in-loading-the-sdk,Eclipse ERROR in loading the SDK,,,
1312,"['java', 'spring', 'quartz-scheduler', 'terracotta', 'hazelcast']","{'account_id': 178361, 'reputation': 1835, 'user_id': 410293, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/eb062d9cff18565bf9d777fb70a92e8a?s=256&d=identicon&r=PG', 'display_name': 'Rafael Sanches', 'link': 'https://stackoverflow.com/users/410293/rafael-sanches'}",True,7575,,,2,8,1490548230,1340237295,1341321450.0,11129896,CC BY-SA 3.0,https://stackoverflow.com/questions/11129896/hazelcast-scheduled-jobs-quartz-support,Hazelcast scheduled jobs (Quartz support?),,,
1313,"['java', 'authentication', 'forms-authentication', 'vaadin']","{'account_id': 417320, 'reputation': 650, 'user_id': 793246, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/c569ca1efb3c429a75ff90b8c790aafd?s=256&d=identicon&r=PG', 'display_name': 'ilazgo', 'link': 'https://stackoverflow.com/users/793246/ilazgo'}",True,409,,10931332.0,2,1,1490492976,1338983691,1490492976.0,10913704,CC BY-SA 3.0,https://stackoverflow.com/questions/10913704/best-approach-to-authenticate-with-a-login-form-for-users-and-without-login-form,Best approach to authenticate with a login form for users and without login form for anonymous,,,
1314,"['java', 'android', 'mysql']","{'account_id': 1229288, 'reputation': 172, 'user_id': 1194209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/091fb3d4e09c375a269b2d896a30b6f8?s=256&d=identicon&r=PG', 'display_name': 'Balsa Bojic', 'link': 'https://stackoverflow.com/users/1194209/balsa-bojic'}",True,19610,,11106862.0,2,11,1490450381,1340124251,,11105529,,https://stackoverflow.com/questions/11105529/how-to-connect-android-with-mysql-using-mysql-jdbc-driver,How to connect Android with MySQL using Mysql JDBC driver,1602235971.0,Duplicate,
1315,"['java', 'wicket']","{'account_id': 191280, 'reputation': 14685, 'user_id': 431769, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/A4NCk.jpg?s=256&g=1', 'display_name': 'hudi', 'link': 'https://stackoverflow.com/users/431769/hudi'}",True,95,,11201896.0,2,0,1490431729,1340690183,1490431729.0,11201471,CC BY-SA 3.0,https://stackoverflow.com/questions/11201471/how-to-remove-suffix-in-wicket-web-page,How to remove suffix in wicket web page,,,
1316,"['java', 'android', 'apache-httpclient-4.x', 'apache-commons-httpclient']","{'account_id': 27431, 'reputation': 48682, 'user_id': 72437, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ay0Dg.jpg?s=256&g=1', 'display_name': 'Cheok Yan Cheng', 'link': 'https://stackoverflow.com/users/72437/cheok-yan-cheng'}",True,5433,,11124336.0,2,4,1490212428,1340206158,1340208080.0,11122950,CC BY-SA 3.0,https://stackoverflow.com/questions/11122950/converting-from-httpclient-3-to-httpclient-4-cookie-policy,Converting from httpclient 3 to httpclient 4 (Cookie policy),,,
1317,"['java', 'swing', 'file-io', 'swt', 'jfilechooser']","{'account_id': 408442, 'reputation': 20570, 'user_id': 779111, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/808763efea1a993c937ac96e7e83032f?s=256&d=identicon&r=PG', 'display_name': 'JAN', 'link': 'https://stackoverflow.com/users/779111/jan'}",True,4639,,10901164.0,2,3,1489992282,1338911973,1489992282.0,10900696,CC BY-SA 3.0,https://stackoverflow.com/questions/10900696/how-to-open-files-in-java-swing-without-jfilechooser,How to open files in Java Swing without JFileChooser,,,
1318,"['java', 'concurrency', 'concurrentmodification']","{'account_id': 168192, 'reputation': 359, 'user_id': 393490, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3c6c5bae7b3556134ca8d3fd94fb12d4?s=256&d=identicon&r=PG', 'display_name': 'Sushant', 'link': 'https://stackoverflow.com/users/393490/sushant'}",True,2151,,11034787.0,3,5,1489951315,1339682461,1339682981.0,11034769,CC BY-SA 3.0,https://stackoverflow.com/questions/11034769/concurrent-modification-of-a-list-while-using-copy-constructor,Concurrent modification of a list while using copy constructor,,,
1319,"['java', 'spring']","{'account_id': 462009, 'reputation': 217, 'user_id': 864077, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6accf76079359e79509d5a284f2084b0?s=256&d=identicon&r=PG', 'display_name': 'user864077', 'link': 'https://stackoverflow.com/users/864077/user864077'}",True,30340,,11068057.0,2,13,1489934629,1339885367,1339888078.0,11067512,CC BY-SA 3.0,https://stackoverflow.com/questions/11067512/java-lang-class-cannot-be-cast-to-java-lang-reflect-parameterizedtype,java.lang.Class cannot be cast to java.lang.reflect.ParameterizedType,,,
1320,"['java', 'xml']","{'account_id': 434427, 'reputation': 372, 'user_id': 820393, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/85b38025ce66874b367035184427faec?s=256&d=identicon&r=PG', 'display_name': 'Piyush', 'link': 'https://stackoverflow.com/users/820393/piyush'}",True,4441,,11109305.0,3,3,1489800223,1339098450,1339185548.0,10938821,CC BY-SA 3.0,https://stackoverflow.com/questions/10938821/how-to-extract-embedded-xml-content-from-a-plain-text-file,How to extract embedded XML content from a plain text file?,,,
1321,"['java', 'memory', 'nio', 'bytebuffer']","{'account_id': 473501, 'reputation': 161, 'user_id': 882659, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6400ec5f3be1125def0a514b92fb6da?s=256&d=identicon&r=PG', 'display_name': 'user882659', 'link': 'https://stackoverflow.com/users/882659/user882659'}",True,8669,,11176448.0,2,12,1489755927,1340499628,1460358789.0,11174231,CC BY-SA 3.0,https://stackoverflow.com/questions/11174231/compare-direct-and-non-direct-bytebuffer-get-put-operations,Compare Direct and Non-Direct ByteBuffer get/put operations,,,
1322,"['java', 'xml']","{'account_id': 1347059, 'reputation': 6207, 'user_id': 1287593, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/769e943de03a0b9ff6602a4b4abfbe1d?s=256&d=identicon&r=PG', 'display_name': 'john_science', 'link': 'https://stackoverflow.com/users/1287593/john-science'}",True,16880,,11269188.0,3,3,1489731970,1341002943,1360263438.0,11268762,CC BY-SA 3.0,https://stackoverflow.com/questions/11268762/reading-multi-level-xml-files-in-java,Reading Multi-Level XML files in Java,,,
1323,"['java', 'regex', 'negative-lookahead', 'regex-lookarounds']","{'account_id': 455015, 'reputation': 4684, 'user_id': 852971, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/QGrIs.jpg?s=256&g=1', 'display_name': 'Cody S', 'link': 'https://stackoverflow.com/users/852971/cody-s'}",True,41557,,11125488.0,1,36,1489577815,1340215336,1400844342.0,11125459,CC BY-SA 3.0,https://stackoverflow.com/questions/11125459/java-regex-negative-lookahead,Java regex: Negative lookahead,,,
1324,"['java', 'log4j', 'java-7']","{'account_id': 268991, 'reputation': 1110, 'user_id': 558079, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e163f38c7f1e2fb3fbdbeca3ecba32e2?s=256&d=identicon&r=PG', 'display_name': 'plucury', 'link': 'https://stackoverflow.com/users/558079/plucury'}",True,2451,,,2,2,1489534017,1339478799,1339479313.0,10990939,CC BY-SA 3.0,https://stackoverflow.com/questions/10990939/cannot-find-log4j-properties-when-using-log4j-with-java-7,Cannot find log4j.properties when using log4j with java 7,,,
1325,"['java', 'swing', 'jtree']","{'account_id': 1393788, 'reputation': 21, 'user_id': 1324000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ff59ded8c9d6456d8c2ffbff327d517?s=256&d=identicon&r=PG', 'display_name': 'dreamz', 'link': 'https://stackoverflow.com/users/1324000/dreamz'}",True,2463,,,1,2,1489487264,1339748870,1489487264.0,11047120,CC BY-SA 3.0,https://stackoverflow.com/questions/11047120/how-to-save-and-reload-a-jtree-when-running-a-program-subsequent-times,How to save and reload a JTree when running a program subsequent times?,,,
1326,"['java', 'python', 'jsp']","{'account_id': 1443308, 'reputation': 6187, 'user_id': 1362735, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/22965c21eaccfa1329c3f8385eb99a40?s=256&d=identicon&r=PG&f=1', 'display_name': 'heretolearn', 'link': 'https://stackoverflow.com/users/1362735/heretolearn'}",True,8851,,,3,1,1489418103,1340884416,,11244049,CC BY-SA 3.0,https://stackoverflow.com/questions/11244049/is-it-possible-to-invoke-a-python-script-from-jsp,Is it possible to invoke a python script from jsp?,,,
1327,"['java', 'rest', 'jersey', 'jax-rs']","{'account_id': 44858, 'reputation': 11173, 'user_id': 131887, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c79523c09cd590e0611a028dd8a21909?s=256&d=identicon&r=PG', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/131887/pete'}",True,24024,,10970785.0,5,22,1489401700,1339080933,,10934316,CC BY-SA 3.0,https://stackoverflow.com/questions/10934316/jersey-default-cache-control-to-no-cache,Jersey: Default Cache Control to no-cache,,,
1328,"['java', 'android', 'google-calendar-api']","{'account_id': 1549121, 'reputation': 552, 'user_id': 1441937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff9152e0f16d04cc7e0bcc87b49fa1c2?s=256&d=identicon&r=PG', 'display_name': 'Anu', 'link': 'https://stackoverflow.com/users/1441937/anu'}",True,275,,11008023.0,1,2,1489113762,1339065233,1339414864.0,10930087,CC BY-SA 3.0,https://stackoverflow.com/questions/10930087/how-to-fetch-data-from-secondary-calendars-in-google-calendars,How to fetch data from secondary calendars in google calendars?,,,
1329,"['java', 'google-app-engine', 'channel-api']","{'account_id': 453813, 'reputation': 17039, 'user_id': 851029, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/4a97433a5a0e208fbb7fbb9bc9e00274?s=256&d=identicon&r=PG', 'display_name': 'JR Galia', 'link': 'https://stackoverflow.com/users/851029/jr-galia'}",True,520,,,1,0,1489090204,1339038369,1489090204.0,10925147,CC BY-SA 3.0,https://stackoverflow.com/questions/10925147/app-engine-channel-api-connection-and-disconnection,App Engine Channel API Connection and Disconnection,,,
1330,"['java', 'playframework', 'playframework-2.0']","{'account_id': 1591068, 'reputation': 31, 'user_id': 1474378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f78d4745336e3ae0636a1b6907bb634?s=256&d=identicon&r=PG', 'display_name': 'user1474378', 'link': 'https://stackoverflow.com/users/1474378/user1474378'}",True,4373,,,1,3,1489016710,1340357430,1489016710.0,11153615,CC BY-SA 3.0,https://stackoverflow.com/questions/11153615/rendering-a-portion-of-a-play-framework-2-0-template,Rendering a portion of a Play framework 2.0 template,,,
1331,"['java', 'java-native-interface', 'jni4net', 'jnienv']","{'account_id': 1353731, 'reputation': 41, 'user_id': 1333279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c58f61b57cc60d8a9cad4f22233fb54f?s=256&d=identicon&r=PG', 'display_name': 'Takianwar', 'link': 'https://stackoverflow.com/users/1333279/takianwar'}",True,9469,,,4,4,1488951135,1340359013,1340359734.0,11154020,CC BY-SA 3.0,https://stackoverflow.com/questions/11154020/getting-started-with-jni-and-c-under-windows,Getting Started with JNI and C under Windows,,,
1332,"['java', 'hibernate', 'swing', 'memory-management', 'jprofiler']","{'account_id': 408253, 'reputation': 933, 'user_id': 778808, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d6a99aafdb6d31be93d0170b3c11a606?s=256&d=identicon&r=PG', 'display_name': 'Vinesh', 'link': 'https://stackoverflow.com/users/778808/vinesh'}",True,349,,11239911.0,3,2,1488668422,1340867163,1340885045.0,11239606,CC BY-SA 3.0,https://stackoverflow.com/questions/11239606/testing-a-swing-application,Testing a Swing application,,,
1333,"['java', 'web-services', 'soap', 'jax-ws']","{'account_id': 166210, 'reputation': 2949, 'user_id': 390186, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0493b5ffd8161d202a683b19b8d84a92?s=256&d=identicon&r=PG', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/390186/newbie'}",True,5749,,,2,5,1488619955,1339405706,1339406948.0,10977145,CC BY-SA 3.0,https://stackoverflow.com/questions/10977145/solicit-response-pattern-and-its-usage,Solicit response pattern and its usage,,,
1334,"['java', 'swing', 'layout-manager', 'jdialog']","{'account_id': 1436845, 'reputation': 579, 'user_id': 1358026, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f30f7623cf8b196df64c4f45975c2bff?s=256&d=identicon&r=PG', 'display_name': 'uday gowda', 'link': 'https://stackoverflow.com/users/1358026/uday-gowda'}",True,33270,,11261030.0,4,4,1488409765,1340969086,1488409765.0,11260926,CC BY-SA 3.0,https://stackoverflow.com/questions/11260926/how-to-add-components-to-jdialog,How to add components to JDialog,,,
1335,"['java', 'interface', 'subclass', 'superclass']","{'account_id': 120810, 'reputation': 944, 'user_id': 313454, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/4769f11a2e80c6bb64f1312a7b5ec944?s=256&d=identicon&r=PG', 'display_name': 'downer', 'link': 'https://stackoverflow.com/users/313454/downer'}",True,18157,,10969172.0,3,32,1488395101,1339330138,,10968557,CC BY-SA 3.0,https://stackoverflow.com/questions/10968557/java-returning-subclass-in-superclass-method-signature,Java: returning subclass in superclass method signature,,,
1336,"['java', 'eclipse', 'maven', 'intellij-idea']","{'account_id': 1351838, 'reputation': 8739, 'user_id': 1291238, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/aa7d0ff59626c1cf7708a5caecfed4b3?s=256&d=identicon&r=PG', 'display_name': 'Random42', 'link': 'https://stackoverflow.com/users/1291238/random42'}",True,1311,,11240332.0,2,4,1488358810,1340869966,1488358810.0,11240288,CC BY-SA 3.0,https://stackoverflow.com/questions/11240288/maven-idea-plugin-or-eclipse-plugin,Maven IDEA plugin (or eclipse plugin),,,
1337,"['java', 'jakarta-mail', 'nosuchproviderexception']","{'account_id': 902632, 'reputation': 12861, 'user_id': 938350, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d9fdcaaaa4a785964aee6c062a147936?s=256&d=identicon&r=PG', 'display_name': 'Jayyrus', 'link': 'https://stackoverflow.com/users/938350/jayyrus'}",True,15281,,11266142.0,2,4,1488240540,1340988236,1343213029.0,11265755,CC BY-SA 3.0,https://stackoverflow.com/questions/11265755/how-to-correct-invalid-protocol-null-sending-mail-using-javax-mail,How to correct Invalid Protocol: null sending mail using javax.mail,,,
1338,"['java', 'executorservice']","{'account_id': 46972, 'reputation': 349138, 'user_id': 139010, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/0df2f3c2d3b43605889eb90231fb6884?s=256&d=identicon&r=PG', 'display_name': 'Matt Ball', 'link': 'https://stackoverflow.com/users/139010/matt-ball'}",True,11447,,11678859.0,2,16,1488214635,1340658762,,11197439,CC BY-SA 3.0,https://stackoverflow.com/questions/11197439/will-a-scheduledexecutorservice-create-new-threads-as-needed,Will a ScheduledExecutorService create new threads as needed?,,,
1339,"['java', 'json', 'object', 'jackson', 'uppercase']","{'account_id': 1570678, 'reputation': 51, 'user_id': 1458431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b3839ec99a2329815eabcaf99d5ea51?s=256&d=identicon&r=PG', 'display_name': 'Asif', 'link': 'https://stackoverflow.com/users/1458431/asif'}",True,12335,,,2,5,1488202776,1339757004,1339757197.0,11049174,CC BY-SA 3.0,https://stackoverflow.com/questions/11049174/jackson-converting-java-object-to-json-need-all-key-keys-to-upper-case,Jackson - converting java object to json - Need all key keys to upper case,,,
1340,"['java', 'matlab', 'matlab-deployment']","{'user_type': 'does_not_exist', 'display_name': 'user1422097'}",False,530,,,1,1,1488120223,1338495206,1488120223.0,10840619,CC BY-SA 3.0,https://stackoverflow.com/questions/10840619/running-matlab-compiled-code-from-java,Running matlab compiled code from java,,,
1341,"['java', 'for-loop', 'return-value']","{'account_id': 1551588, 'reputation': 177, 'user_id': 1443848, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/445d02b9644722942a16fadf46572be0?s=256&d=identicon&r=PG', 'display_name': 'user1443848', 'link': 'https://stackoverflow.com/users/1443848/user1443848'}",True,1585,,11063052.0,2,0,1488083025,1339846187,1488083025.0,11063034,CC BY-SA 3.0,https://stackoverflow.com/questions/11063034/how-to-return-multiple-time-value-to-a-class-in-java,How to return multiple time value to a class in java?,,,
1342,"['java', 'treemap']","{'account_id': 1008167, 'reputation': 1845, 'user_id': 1021326, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1ac911e84672ed8f0c7f57e84b415a2a?s=256&d=identicon&r=PG', 'display_name': 'Dileep Perla', 'link': 'https://stackoverflow.com/users/1021326/dileep-perla'}",True,76329,,,6,20,1488035199,1340370990,1340372162.0,11156939,CC BY-SA 3.0,https://stackoverflow.com/questions/11156939/how-to-get-key-and-value-of-a-treemap-at-particular-index,How to get key and value of a TreeMap at particular index,,,
1343,"['java', 'jvm', 'client', 'fedora']","{'account_id': 243373, 'reputation': 2192, 'user_id': 515502, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/61900656b3a9707ef242b1b39ff0a4e9?s=256&d=identicon&r=PG', 'display_name': 'Rahat Ahmed', 'link': 'https://stackoverflow.com/users/515502/rahat-ahmed'}",True,9024,,11176063.0,3,3,1488007902,1340521780,1372113828.0,11175624,CC BY-SA 3.0,https://stackoverflow.com/questions/11175624/change-default-java-vm-to-client,Change Default Java VM to Client,,,
1344,"['java', 'code-generation', 'visual-paradigm']","{'account_id': 161549, 'reputation': 1459, 'user_id': 382412, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3cf82950922c254b52be4d290c90eee5?s=256&d=identicon&r=PG', 'display_name': 'Jon&#225;s', 'link': 'https://stackoverflow.com/users/382412/jon%c3%a1s'}",True,1717,,,1,59,1487924289,1340904952,1476357451.0,11249989,CC BY-SA 3.0,https://stackoverflow.com/questions/11249989/warning-there-is-no-class-model-available-for-code-generation-in-visual-paradig,Warning: There is no class model available for code generation in Visual Paradigm,,,
1345,"['java', 'testing', 'code-coverage']","{'account_id': 54718, 'reputation': 8266, 'user_id': 163799, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3946e4b95db2f8b2da6d5bfcd2bf00e4?s=256&d=identicon&r=PG', 'display_name': 'Loolooii', 'link': 'https://stackoverflow.com/users/163799/loolooii'}",True,2015,,11070916.0,2,3,1487693867,1339931891,1487693867.0,11070899,CC BY-SA 3.0,https://stackoverflow.com/questions/11070899/how-do-i-determine-branch-coverage-from-a-control-flow-graph,How do I determine branch coverage (from a control flow graph)?,,,
1346,"['java', 'maven', 'maven-metadata']","{'account_id': 1121241, 'reputation': 4535, 'user_id': 1109519, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/399f6216531b212ee6f74a9021318391?s=256&d=identicon&r=PG', 'display_name': 'nablex', 'link': 'https://stackoverflow.com/users/1109519/nablex'}",True,3009,,10927449.0,2,2,1487600027,1339053211,1487600027.0,10927259,CC BY-SA 3.0,https://stackoverflow.com/questions/10927259/how-does-maven-3-determine-if-a-snapshot-is-updated,How does maven 3 determine if a snapshot is updated?,,,
