,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date
1542,"['html', 'css', 'forms', 'flexbox', 'position']","{'account_id': 22638775, 'reputation': 3, 'user_id': 16815244, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4iYZs.jpg?s=256&g=1', 'display_name': 'Ayush Shah', 'link': 'https://stackoverflow.com/users/16815244/ayush-shah'}",True,250,2,0,1632156939,1632149299,,69256455,CC BY-SA 4.0,https://stackoverflow.com/questions/69256455/everything-inside-form-input-is-either-overlapping-or-not-showing,Everything inside form input is either overlapping or not showing,,,69256631.0,
1543,"['html', 'css', 'flexbox']","{'account_id': 392986, 'reputation': 2013, 'user_id': 754587, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/fa1bfd411207d3beaec35403967c9c0b?s=256&d=identicon&r=PG', 'display_name': 'Emaborsa', 'link': 'https://stackoverflow.com/users/754587/emaborsa'}",True,49,1,0,1632156656,1632149962,1632155655.0,69256625,CC BY-SA 4.0,https://stackoverflow.com/questions/69256625/fit-scrollable-nested-div-to-screen,Fit scrollable nested div to screen,,,69257869.0,
1544,['css'],"{'account_id': 22807305, 'reputation': 9, 'user_id': 16959168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2z9JPHuUoDHNulAwPBB_LooMdgJbfjYQhi5CTEg=k-s256', 'display_name': 'Sanjay Khairnar', 'link': 'https://stackoverflow.com/users/16959168/sanjay-khairnar'}",True,27,1,0,1632156125,1632155828,,69258004,,https://stackoverflow.com/questions/69258004/why-hover-is-not-working-with-this-type-of-html,Why hover is not working with this type of html?,1632167725.0,Duplicate,,
1545,"['html', 'css']","{'account_id': 20030010, 'reputation': 67, 'user_id': 14683016, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjChQmXfU7UTilA8bvWnIl07W9Royv_ibIyKXSiZA=k-s256', 'display_name': 'mrdzzz', 'link': 'https://stackoverflow.com/users/14683016/mrdzzz'}",True,81,2,1,1632156115,1632155386,,69257909,CC BY-SA 4.0,https://stackoverflow.com/questions/69257909/horizontal-and-vertical-menu,Horizontal and vertical menu,,,,
1546,"['css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 8775575, 'reputation': 23, 'user_id': 6560960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3675bbd1b70b21d113d61123719287f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/6560960/daniel'}",False,311,3,1,1632155765,1632147562,1632148327.0,69256021,CC BY-SA 4.0,https://stackoverflow.com/questions/69256021/bootstrap-two-columns-inside-container-but-one-should-break-the-container,"Bootstrap: Two columns inside container, but one should break the container",,,,
1547,"['html', 'css', 'bootstrap-4']","{'account_id': 22806640, 'reputation': 53, 'user_id': 16958593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a94ae48081416e79c1a7e01149ab2b1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sathwic', 'link': 'https://stackoverflow.com/users/16958593/sathwic'}",True,57,3,1,1632155639,1632151785,1632155639.0,69257112,CC BY-SA 4.0,https://stackoverflow.com/questions/69257112/unable-to-get-a-responsive-webpage-using-bootstrap-unable-to-get-responsive-layo,Unable to get a responsive webpage using bootstrap.Unable to get responsive layout using containers and columns,,,69257711.0,
1548,"['javascript', 'css', 'calc', 'getcomputedstyle']","{'account_id': 17923146, 'reputation': 11, 'user_id': 16958060, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0711ea7e26d9d28e39743ef8e7adf084?s=256&d=identicon&r=PG&f=1', 'display_name': 'fjunillon', 'link': 'https://stackoverflow.com/users/16958060/fjunillon'}",False,54,0,1,1632155537,1632148236,1632155537.0,69256180,CC BY-SA 4.0,https://stackoverflow.com/questions/69256180/how-retrieve-an-already-calculated-css-rule-and-not-the-calc-syntax,how retrieve an already calculated CSS rule and not the calc syntax,,,,
1549,"['css', 'vue.js', 'vuejs2']","{'account_id': 22804808, 'reputation': 11, 'user_id': 16956980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi1qMvHqGbPCuwiGC83I_wxyCTkBcfke3qrzvp4=k-s256', 'display_name': 'Aisling', 'link': 'https://stackoverflow.com/users/16956980/aisling'}",False,36,1,1,1632155051,1632152581,1632155051.0,69257301,CC BY-SA 4.0,https://stackoverflow.com/questions/69257301/backgroud-with-two-different-color-in-vue,Backgroud with two different color in VUE,,,,
1550,"['javascript', 'html', 'css', 'angular', 'typescript']","{'account_id': 22493443, 'reputation': 47, 'user_id': 16690854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2677403cdc6d97a4ddc3630f05a62df5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Herge', 'link': 'https://stackoverflow.com/users/16690854/herge'}",True,1884,3,0,1632154890,1632152322,1632152677.0,69257234,CC BY-SA 4.0,https://stackoverflow.com/questions/69257234/change-color-dynamically-using-ngclass-or-ngstyle-in-angular,Change color dynamically using ngClass or ngStyle in Angular,,,69257332.0,
1551,['css'],"{'account_id': 10801979, 'reputation': 449, 'user_id': 10881538, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154707946888915/picture?type=large', 'display_name': 'Julio Rodr&#237;guez', 'link': 'https://stackoverflow.com/users/10881538/julio-rodr%c3%adguez'}",True,45,1,-2,1632154483,1632154127,,69257659,,https://stackoverflow.com/questions/69257659/css-how-to-shift-an-element-to-right-if-its-sibiling-is-hidden,CSS: How to shift an element to right if it&#39;s sibiling is hidden?,1632167778.0,Not suitable for this site,69257730.0,
1552,"['html', 'css']","{'account_id': 19414156, 'reputation': 61, 'user_id': 14198020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8348c33657bbf7cd9222e6f94fbceee?s=256&d=identicon&r=PG&f=1', 'display_name': 'user4258194', 'link': 'https://stackoverflow.com/users/14198020/user4258194'}",True,130,4,0,1632153843,1632149714,,69256563,CC BY-SA 4.0,https://stackoverflow.com/questions/69256563/css-center-element-between-the-empty-space,CSS - center element between the empty space?,,,,
1553,"['html', 'css', 'vue.js']","{'account_id': 5443346, 'reputation': 703, 'user_id': 4330767, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/43a91da4af9e6e9d62b7726645ff8dea?s=256&d=identicon&r=PG&f=1', 'display_name': 'degenPenguin', 'link': 'https://stackoverflow.com/users/4330767/degenpenguin'}",True,101,2,1,1632151847,1632110742,1632151765.0,69248969,CC BY-SA 4.0,https://stackoverflow.com/questions/69248969/styling-radio-button-breaks-functionality,Styling Radio Button Breaks Functionality,,,69257128.0,
1554,"['javascript', 'html', 'css', 'dom-events', 'javascript-objects']","{'account_id': 22795622, 'reputation': 1, 'user_id': 16949221, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx5BuqNZszh-Bo-u5QVhWcyNqdFE9Z353QfjXjN=k-s256', 'display_name': 'Ondřej Němec', 'link': 'https://stackoverflow.com/users/16949221/ond%c5%99ej-n%c4%9bmec'}",False,284,2,-1,1632151138,1632077647,1632151138.0,69246229,CC BY-SA 4.0,https://stackoverflow.com/questions/69246229/clear-data-from-the-table-and-localstorage-by-id-using-the-button,Clear data from the table and localStorage by ID. using the button,,,,
1555,"['javascript', 'css', 'tabulator']","{'account_id': 21332714, 'reputation': 1, 'user_id': 15704336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/923acc5bca2193052f94336bc98dbfe5?s=256&d=identicon&r=PG&f=1', 'display_name': 'RealMalWare', 'link': 'https://stackoverflow.com/users/15704336/realmalware'}",True,1248,2,0,1632150758,1631798320,,69209203,CC BY-SA 4.0,https://stackoverflow.com/questions/69209203/tabulator-cell-formatting-with-background-color-removes-background-for-hover-and,Tabulator cell formatting with background-color removes background for hover and selected,,,69256847.0,
1556,"['javascript', 'html', 'css']","{'account_id': 7664165, 'reputation': 3, 'user_id': 5808376, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157101781355377/picture?type=large', 'display_name': 'Dan Seminara', 'link': 'https://stackoverflow.com/users/5808376/dan-seminara'}",True,40,1,-2,1632149520,1632148843,1632149520.0,69256339,,https://stackoverflow.com/questions/69256339/how-can-i-specify-which-picture-is-on-top,How can I specify which picture is on top?,1632149543.0,Not suitable for this site,,
1557,"['html', 'css']","{'account_id': 18213151, 'reputation': 11, 'user_id': 13255279, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ojixLGNHx80/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO-wrrrwQ7YdQcVkKl77IgceWiA7g/photo.jpg?sz=256', 'display_name': 'Harris Abdullah', 'link': 'https://stackoverflow.com/users/13255279/harris-abdullah'}",False,41,2,0,1632148933,1632148237,,69256181,CC BY-SA 4.0,https://stackoverflow.com/questions/69256181/page-size-increases-horizontally-as-i-add-a-margin-top-and-margin-left-to-a-div,Page size increases horizontally as I add a margin-top and margin-left to a div,,,,
1558,"['javascript', 'jquery', 'css']","{'account_id': 11907446, 'reputation': 163, 'user_id': 8713631, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZFkr1.png?s=256&g=1', 'display_name': 'Viktor', 'link': 'https://stackoverflow.com/users/8713631/viktor'}",True,58,1,-1,1632148215,1631883385,1631957117.0,69223824,CC BY-SA 4.0,https://stackoverflow.com/questions/69223824/how-to-combine-jquery-slimscroll-and-sortableui,How to combine jQuery SlimScroll and sortableUI?,,,69256174.0,
1559,"['javascript', 'html', 'css', 'reactjs', 'flexbox']","{'account_id': 16504965, 'reputation': 578, 'user_id': 11925221, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DRUUurfJFBk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcB18J__qE20QG_8e0es5mFM06K0A/photo.jpg?sz=256', 'display_name': 'Malaury Boudon', 'link': 'https://stackoverflow.com/users/11925221/malaury-boudon'}",True,187,1,1,1632144884,1632144354,,69255241,CC BY-SA 4.0,https://stackoverflow.com/questions/69255241/how-remove-margin-bottom-from-flex-direction-column,How remove margin-bottom from flex-direction column?,,,69255347.0,
1560,['css'],"{'account_id': 17853384, 'reputation': 533, 'user_id': 12968627, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/859012621214514/picture?type=large', 'display_name': 'Muhammet Yunus', 'link': 'https://stackoverflow.com/users/12968627/muhammet-yunus'}",True,47,3,-1,1632144876,1632141073,,69254475,CC BY-SA 4.0,https://stackoverflow.com/questions/69254475/how-to-select-several-children-of-an-element-in-css,How to select several children of an element in CSS,,,69254537.0,
1561,"['css', 'vue.js', 'draggable', 'tailwind-css', 'vuedraggable']","{'account_id': 21016122, 'reputation': 129, 'user_id': 15443550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/435d7adb8e5734a0a24bc0676a272e02?s=256&d=identicon&r=PG&f=1', 'display_name': 'kohrhea', 'link': 'https://stackoverflow.com/users/15443550/kohrhea'}",False,51,1,0,1632144309,1632124965,,69250961,CC BY-SA 4.0,https://stackoverflow.com/questions/69250961/wrap-tag-around-a-certain-number-of-elements-in-grid,Wrap tag around a certain number of elements in grid,,,,
1562,"['css', 'reactjs']","{'account_id': 21401627, 'reputation': 95, 'user_id': 15763646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dddaa4a7ad594c6775cd3e059ca92fdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'pedrofromperu', 'link': 'https://stackoverflow.com/users/15763646/pedrofromperu'}",False,224,2,0,1632143413,1632138311,,69253870,CC BY-SA 4.0,https://stackoverflow.com/questions/69253870/purple-lines-conditionnal-rendering,Purple lines / Conditionnal rendering,,,,
1563,"['css', 'wordpress', 'api', 'plugins', 'wordpress-theming']","{'account_id': 17626881, 'reputation': 11, 'user_id': 12791777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e33b58b4fc1d1023e096ab26796df10b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vehbi Restelica', 'link': 'https://stackoverflow.com/users/12791777/vehbi-restelica'}",False,51,1,0,1632143158,1632137170,,69253632,CC BY-SA 4.0,https://stackoverflow.com/questions/69253632/api-integration-to-wordpress,API integration to Wordpress,,,,
1564,"['javascript', 'html', 'css']","{'account_id': 19804677, 'reputation': 33, 'user_id': 14504856, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42ee7761ff27bee02450ef21e5cb76ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richi', 'link': 'https://stackoverflow.com/users/14504856/richi'}",False,61,1,-1,1632143144,1632136189,1632139876.0,69253414,CC BY-SA 4.0,https://stackoverflow.com/questions/69253414/unable-to-make-a-table-with-nested-clickable-rows,Unable to make a table with nested clickable rows,,,,
1565,"['javascript', 'html', 'css']","{'account_id': 20980737, 'reputation': 107, 'user_id': 15415630, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9456e1446f5d564058f90c99c559f53?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pauliecode', 'link': 'https://stackoverflow.com/users/15415630/pauliecode'}",True,162,5,0,1632142201,1632139584,,69254167,CC BY-SA 4.0,https://stackoverflow.com/questions/69254167/hide-one-div-and-show-another-div-every-minute,Hide one div and show another div every minute,,,69254226.0,
1566,"['css', 'flexbox', 'grid']","{'account_id': 14779681, 'reputation': 19, 'user_id': 10673486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/251567ff8911708d5b15a22ced156e63?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marco Lapegna', 'link': 'https://stackoverflow.com/users/10673486/marco-lapegna'}",False,31,1,0,1632141370,1632134642,,69253134,CC BY-SA 4.0,https://stackoverflow.com/questions/69253134/have-two-questions-on-the-small-project-one-about-flexbox-other-about-grid,"Have two questions on the small project, one about Flexbox other about Grid",,,,
1567,"['html', 'css']","{'account_id': 14762336, 'reputation': 71, 'user_id': 10661295, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qo4FG.jpg?s=256&g=1', 'display_name': 'Tryingprogrammer', 'link': 'https://stackoverflow.com/users/10661295/tryingprogrammer'}",False,92,0,0,1632140825,1632140720,1632140825.0,69254392,CC BY-SA 4.0,https://stackoverflow.com/questions/69254392/trying-to-make-div-move-to-another-div,Trying to make div move to another div,,,,
1568,"['html', 'css', 'twitter-bootstrap']","{'account_id': 15074991, 'reputation': 39, 'user_id': 10879385, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yNmLrYjI7IA/AAAAAAAAAAI/AAAAAAAAAWI/KiKGEfs35QI/photo.jpg?sz=256', 'display_name': 'Amrik Ahluwalia', 'link': 'https://stackoverflow.com/users/10879385/amrik-ahluwalia'}",False,325,1,0,1632139280,1632138654,,69253958,,https://stackoverflow.com/questions/69253958/hiding-sub-menus-in-a-navigation-bootstrap-explanation,Hiding Sub Menus In A Navigation Bootstrap Explanation,1632142424.0,Duplicate,,
1569,"['html', 'css', 'layout', 'flexbox', 'alignment']","{'account_id': 22797685, 'reputation': 17, 'user_id': 16951106, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a568234abaae33ab880c5de1fa0e3dc9?s=256&d=identicon&r=PG&f=1', 'display_name': 'searchinformationsearch', 'link': 'https://stackoverflow.com/users/16951106/searchinformationsearch'}",False,49,0,0,1632138015,1632073771,1632138015.0,69245741,CC BY-SA 4.0,https://stackoverflow.com/questions/69245741/alignment-of-flex-elements-in-the-site-header,Alignment of flex elements in the site header,,,,
1570,"['css', 'css-grid', 'tailwind-css']","{'account_id': 20188300, 'reputation': 12400, 'user_id': 14807111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c5b34bd6c4ffd4a793236cdcddb507d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maik Lowrey', 'link': 'https://stackoverflow.com/users/14807111/maik-lowrey'}",True,1707,1,2,1632137749,1632127196,,69251419,CC BY-SA 4.0,https://stackoverflow.com/questions/69251419/tailwindcss-how-do-i-make-a-responsive-grid-with-different-ratios,TailwindCSS: How do I make a responsive grid with different ratios?,,,69253751.0,
1571,"['html', 'css']","{'account_id': 31952, 'reputation': 2977, 'user_id': 88106, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c52395cdd84d1e1e963397af37ae4542?s=256&d=identicon&r=PG', 'display_name': 'Tobbe', 'link': 'https://stackoverflow.com/users/88106/tobbe'}",False,75,2,0,1632137466,1632127660,1632137466.0,69251527,CC BY-SA 4.0,https://stackoverflow.com/questions/69251527/why-does-my-html-input-type-range-lose-active-status-as-soon-as-i-move-it-on-mob,Why does my html input type range lose active status as soon as I move it on mobile?,,,,
1572,"['javascript', 'html', 'css', 'web-applications']","{'account_id': 19785504, 'reputation': 31, 'user_id': 14489561, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31bcc6ce248cb7a74d0216056424c3e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14489561', 'link': 'https://stackoverflow.com/users/14489561/user14489561'}",True,41,1,0,1632137189,1632075752,,69245989,CC BY-SA 4.0,https://stackoverflow.com/questions/69245989/how-to-allow-multiple-attempts-for-quiz,How to allow multiple attempts for Quiz?,,,69253640.0,
1573,"['html', 'css', 'wordpress']","{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",False,150,3,1,1632136968,1632117163,1632119758.0,69249626,CC BY-SA 4.0,https://stackoverflow.com/questions/69249626/wordpress-site-not-update-after-update-style-css,wordpress - site not update after update style.css,,,,
1574,"['css', 'reactjs', 'next.js', 'grid', 'styled-components']","{'account_id': 22800187, 'reputation': 1, 'user_id': 16953007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d836e786d21e1fe66b6ce2e6b3c297fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafael do Carmo', 'link': 'https://stackoverflow.com/users/16953007/rafael-do-carmo'}",False,182,0,0,1632135700,1632098185,1632135700.0,69248059,CC BY-SA 4.0,https://stackoverflow.com/questions/69248059/is-it-possible-to-edit-last-item-of-grid-in-each-rows-in-nextjs-react-and-styled,Is it possible to edit last item of grid in each rows in nextjs/react and styled-components?,,,,
1575,"['javascript', 'html', 'css', 'fullpage.js']","{'account_id': 22665179, 'reputation': 41, 'user_id': 16837664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/412bf84f7bfb10cedc84c6c91865048e?s=256&d=identicon&r=PG&f=1', 'display_name': 'duruburak', 'link': 'https://stackoverflow.com/users/16837664/duruburak'}",True,176,1,0,1632134105,1632063628,,69244434,CC BY-SA 4.0,https://stackoverflow.com/questions/69244434/how-to-change-a-class-background-color-on-scroll-on-fullpage-js,How To Change A Class&#39; Background Color On Scroll On Fullpage.js?,,,,
1576,"['html', 'css']","{'account_id': 9485523, 'reputation': 1347, 'user_id': 7051999, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154080012093174/picture?type=large', 'display_name': 'Stefan Avramovic', 'link': 'https://stackoverflow.com/users/7051999/stefan-avramovic'}",True,61,2,0,1632133879,1632131340,1632131964.0,69252346,CC BY-SA 4.0,https://stackoverflow.com/questions/69252346/i-have-a-problem-aligning-the-border-between-div-4-and-5,I have a problem aligning the border between div 4 and 5,,,69252575.0,
1577,"['css', 'reactjs', 'sidebar', 'reactstrap']","{'account_id': 22030434, 'reputation': 13, 'user_id': 16297777, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efb5eb39a2be3f37d23cb31f37da2c78?s=256&d=identicon&r=PG&f=1', 'display_name': 'Josley', 'link': 'https://stackoverflow.com/users/16297777/josley'}",False,60,1,0,1632133546,1632132127,,69252532,CC BY-SA 4.0,https://stackoverflow.com/questions/69252532/get-activate-nav-item-in-reactjs,Get activate Nav-Item in Reactjs,,,,
1578,"['javascript', 'html', 'css', 'bootstrap-4']","{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",False,72,1,2,1632133505,1632130008,,69252034,CC BY-SA 4.0,https://stackoverflow.com/questions/69252034/css-how-to-make-the-div-have-specific-aspect-ratio,css - how to make the div have specific aspect ratio,,,,
1579,"['html', 'css', 'border']","{'account_id': 19526213, 'reputation': 759, 'user_id': 14287016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c6f8c264892ccd5e84191b354c835b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'IonicMan', 'link': 'https://stackoverflow.com/users/14287016/ionicman'}",True,727,3,0,1632133475,1632128776,1632129871.0,69251761,,https://stackoverflow.com/questions/69251761/how-to-prevent-div-elements-from-moving-when-border-is-applied-to-div,How to prevent div elements from moving when border is applied to div?,1659709794.0,Duplicate,69251872.0,
1580,"['css', 'visibility', 'display', 'togglebutton', 'pseudo-class']","{'account_id': 19539744, 'reputation': 3, 'user_id': 14297740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf4936f4d285cd2970a216cf10e12024?s=256&d=identicon&r=PG&f=1', 'display_name': 'PabloJ', 'link': 'https://stackoverflow.com/users/14297740/pabloj'}",True,60,1,0,1632131921,1632098587,,69248090,CC BY-SA 4.0,https://stackoverflow.com/questions/69248090/elements-not-appearing-when-setting-visibility-to-visible-and-using-checked-pse,Elements not appearing when setting visibility to visible and using :checked pseudo-class,,,69252480.0,
1581,"['css', 'input', 'background', 'sapui5']","{'account_id': 22362010, 'reputation': 13, 'user_id': 16578425, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjK81XP7dumFx1vcMJg2s6kkSYTazXusLhgfBGvUg=k-s256', 'display_name': 'C&#233;line CLAVEL', 'link': 'https://stackoverflow.com/users/16578425/c%c3%a9line-clavel'}",True,350,1,-1,1632129861,1631866373,1631871294.0,69219977,CC BY-SA 4.0,https://stackoverflow.com/questions/69219977/sapui5-change-color-opacity-of-an-editable-field,SapUI5 Change color / opacity of an editable field,,,69251998.0,
1582,"['javascript', 'html', 'jquery', 'css']","{'account_id': 22802987, 'reputation': 51, 'user_id': 16955387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b31ab51adb2bedbf1343e7bbfb6039e?s=256&d=identicon&r=PG&f=1', 'display_name': 'smmmm', 'link': 'https://stackoverflow.com/users/16955387/smmmm'}",True,103,3,4,1632129690,1632127253,,69251432,CC BY-SA 4.0,https://stackoverflow.com/questions/69251432/change-background-with-every-click,change background with every click,,,69251845.0,
1583,"['css', 'reactjs', 'background']","{'account_id': 13121850, 'reputation': 857, 'user_id': 9479013, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iQACf.png?s=256&g=1', 'display_name': 'BitShift', 'link': 'https://stackoverflow.com/users/9479013/bitshift'}",False,281,0,1,1632128397,1631963077,1632128397.0,69234056,CC BY-SA 4.0,https://stackoverflow.com/questions/69234056/react-component-background-doesnt-zoom-with-page-elements,React component background doesn&#39;t zoom with page elements,,,,
1584,"['javascript', 'html', 'css']","{'account_id': 18127812, 'reputation': 21, 'user_id': 13183193, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5173d51a3769c541caec598d1ea69307?s=256&d=identicon&r=PG&f=1', 'display_name': 'GlobalPlayer', 'link': 'https://stackoverflow.com/users/13183193/globalplayer'}",False,64,0,0,1632127731,1632122481,1632127731.0,69250446,CC BY-SA 4.0,https://stackoverflow.com/questions/69250446/html-css-show-two-photos-on-top-of-each-other-while-sliding,"HTML,CSS - show two photos on top of each other while sliding",,,,
1585,"['html', 'css', 'radial-gradients']","{'account_id': 18814583, 'reputation': 1, 'user_id': 13722030, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggf3QPeCONRjj6W6P8gg9DxMwOJ05Z88etlcqe0kw=k-s256', 'display_name': 'Akash Kumar Singh', 'link': 'https://stackoverflow.com/users/13722030/akash-kumar-singh'}",True,394,1,0,1632126801,1632119884,1632126801.0,69250035,CC BY-SA 4.0,https://stackoverflow.com/questions/69250035/how-to-add-gradient-overlay-over-image,How to add gradient overlay over image?,,,,
1586,['css'],"{'account_id': 15442836, 'reputation': 314, 'user_id': 11140842, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2278029692408498/picture?type=large', 'display_name': 'Jezwin Varghese', 'link': 'https://stackoverflow.com/users/11140842/jezwin-varghese'}",True,34,4,-1,1632126304,1632125436,1632126304.0,69251053,CC BY-SA 4.0,https://stackoverflow.com/questions/69251053/css-after-for-inner-element-whose-parent-is-not-the-last-child,CSS &#39;after&#39; for inner element whose parent is not the last child,,,69251142.0,
1587,"['javascript', 'css', 'reactjs', 'datepicker']","{'account_id': 18963822, 'reputation': 484, 'user_id': 16134191, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kZHK3.jpg?s=256&g=1', 'display_name': 'rudeTool', 'link': 'https://stackoverflow.com/users/16134191/rudetool'}",True,2342,2,0,1632126187,1632124564,,69250881,CC BY-SA 4.0,https://stackoverflow.com/questions/69250881/how-can-i-remove-border-from-my-datepicker-input-box,How can I remove border from my DatePicker input box?,,,69251039.0,
1588,"['javascript', 'css', 'apexcharts']","{'account_id': 22701396, 'reputation': 51, 'user_id': 16868761, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3bnTe.jpg?s=256&g=1', 'display_name': 'Daniel Nilsson', 'link': 'https://stackoverflow.com/users/16868761/daniel-nilsson'}",True,700,1,4,1632125213,1631187344,1631536625.0,69117487,CC BY-SA 4.0,https://stackoverflow.com/questions/69117487/apexcharts-with-custom-tooltip-with-link-is-not-possible-to-click,Apexcharts with custom tooltip with link is not possible to click,,,69251003.0,
1589,"['css', 'flexbox']","{'account_id': 22407474, 'reputation': 9, 'user_id': 16933817, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiUO9mxKfw_VmzfngYzo5OTXfGbf9ePGnIVpj0wVA=k-s256', 'display_name': 'Louis Machie', 'link': 'https://stackoverflow.com/users/16933817/louis-machie'}",True,84,2,0,1632124870,1632111093,,69249002,CC BY-SA 4.0,https://stackoverflow.com/questions/69249002/how-can-i-make-this-flex-box-column-layout-like-this,how can i make this flex box column layout like this?,,,,
1590,"['html', 'css']","{'account_id': 22802445, 'reputation': 23, 'user_id': 16954917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnkOwe7dRKhLl7JDf395_GcqJUJlcEfY0zqMYong=k-s256', 'display_name': 'Hailey Park', 'link': 'https://stackoverflow.com/users/16954917/hailey-park'}",True,200,2,1,1632123674,1632121571,1632122139.0,69250297,CC BY-SA 4.0,https://stackoverflow.com/questions/69250297/text-on-grid-gallery-with-mouseover-effect,text on grid gallery with mouseover effect,,,69250401.0,
