,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
1206,"['iphone', 'ios', 'css']","{'account_id': 1555201, 'reputation': 33, 'user_id': 1446546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae51a9d4f921d9adc24d4f872631b9b3?s=256&d=identicon&r=PG', 'display_name': 'ewk53', 'link': 'https://stackoverflow.com/users/1446546/ewk53'}",True,1298,4,0,1358555598,1351295107,,13095808,CC BY-SA 3.0,https://stackoverflow.com/questions/13095808/background-image-not-resizing-on-iphone,Background image not resizing on iPhone,,,,,,
1207,"['javascript', 'html', 'css', 'flash']","{'account_id': 1992231, 'reputation': 81, 'user_id': 1786006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/545e875e05ffcb5325ee9b3671140053?s=256&d=identicon&r=PG', 'display_name': 'Prathamesh', 'link': 'https://stackoverflow.com/users/1786006/prathamesh'}",True,1069,1,7,1358527622,1351610429,1351610530.0,13142157,,https://stackoverflow.com/questions/13142157/moving-text-circularly-on-web-page,Moving text circularly on web page,13142506.0,,1352087672.0,not a real question,,
1208,"['jquery', 'css', 'jquery-mobile']","{'account_id': 1201376, 'reputation': 3380, 'user_id': 1171978, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e402d5b760dcd23a56c4f91b661b4b69?s=256&d=identicon&r=PG', 'display_name': 'jamis0n', 'link': 'https://stackoverflow.com/users/1171978/jamis0n'}",False,328,1,1,1358511660,1349385743,,12736184,CC BY-SA 3.0,https://stackoverflow.com/questions/12736184/jquery-mobile-resize-form-elements-before-displaying-page,JQuery Mobile - Resize Form Elements Before Displaying Page,,,,,,
1209,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1393215'}",True,47,1,0,1358477169,1351275950,1351277949.0,13092382,CC BY-SA 3.0,https://stackoverflow.com/questions/13092382/margin-adjusted-but-block-is-not,Margin adjusted but block is not,14391653.0,,,,,
1210,"['html', 'css', 'vertical-alignment']","{'account_id': 1068344, 'reputation': 3731, 'user_id': 1068250, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/1987374d7de5e03dd542979bc881b735?s=256&d=identicon&r=PG', 'display_name': 'don', 'link': 'https://stackoverflow.com/users/1068250/don'}",True,1688,1,1,1358456839,1351545802,1351546172.0,13129897,CC BY-SA 3.0,https://stackoverflow.com/questions/13129897/vertical-align-with-right-left-div,Vertical align with right - left div,14388138.0,,,,,
1211,"['css', 'ruby-on-rails', 'ruby-on-rails-3', 'sass', 'sprockets']","{'account_id': 46861, 'reputation': 41623, 'user_id': 138601, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/215adbf27b92e2264832d67225e7a3ce?s=256&d=identicon&r=PG', 'display_name': 'Undistraction', 'link': 'https://stackoverflow.com/users/138601/undistraction'}",True,3182,2,3,1358454724,1350646858,,12973508,CC BY-SA 3.0,https://stackoverflow.com/questions/12973508/page-specific-sass-files-and-duplication,Page Specific Sass files and Duplication,12983819.0,,,,,
1212,"['html', 'css']","{'account_id': 1928631, 'reputation': 11629, 'user_id': 1738522, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/3a080f83adb29fdb018bdf2e69205fca?s=256&d=identicon&r=PG', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/1738522/jimmy'}",True,172,4,1,1358437867,1351519481,,13123166,CC BY-SA 3.0,https://stackoverflow.com/questions/13123166/css-html-issue-toolbar-extends-too-far,CSS HTML issue - Toolbar extends too far,13123298.0,,,,,
1213,"['jquery', 'html', 'css']","{'account_id': 769204, 'reputation': 19202, 'user_id': 880413, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/708eff6d5825112bdc569ec76e39cd7f?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/880413/adam'}",True,1543,1,1,1358410787,1350096380,,12869504,CC BY-SA 3.0,https://stackoverflow.com/questions/12869504/jquery-mouseenter-focus-hover-blur,JQUERY - MouseEnter/Focus/Hover/Blur,12869525.0,,,,,
1214,"['ipad', 'css', 'safari', 'hardware-acceleration', 'reflow']","{'account_id': 1940780, 'reputation': 21, 'user_id': 1747030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/414ecf56de01b723c0c60452f2377a83?s=256&d=identicon&r=PG', 'display_name': 'schade', 'link': 'https://stackoverflow.com/users/1747030/schade'}",False,131,1,2,1358352974,1350303913,,12895652,CC BY-SA 3.0,https://stackoverflow.com/questions/12895652/css-change-height-of-element-hardware-accellerated-on-ipad,CSS change height of element hardware accellerated on ipad,,,,,,
1215,"['css', 'html', 'css-float']","{'account_id': 1109950, 'reputation': 151, 'user_id': 1100603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/18a9350cdfebce99313677799be2c506?s=256&d=identicon&r=PG', 'display_name': 'user1100603', 'link': 'https://stackoverflow.com/users/1100603/user1100603'}",True,585,2,2,1357835688,1351655409,1351656637.0,13151014,CC BY-SA 3.0,https://stackoverflow.com/questions/13151014/center-a-div-in-a-div-with-two-right-floats-css,Center a Div in a Div with two right floats CSS,13151242.0,,,,,
1216,"['html', 'css']","{'account_id': 1400520, 'reputation': 521, 'user_id': 1329402, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/e86d07252e328d03678f1fe81101b5b2?s=256&d=identicon&r=PG', 'display_name': 'srp', 'link': 'https://stackoverflow.com/users/1329402/srp'}",True,766,5,-1,1357737868,1349689875,1357737868.0,12779242,,https://stackoverflow.com/questions/12779242/html-aactive-doesnt-work,html a:active doesnt work?,12779277.0,,1349716917.0,not a real question,,
1217,"['ios', 'css', 'webview']","{'account_id': 291647, 'reputation': 2975, 'user_id': 593934, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/nPK3i.jpg?s=256&g=1', 'display_name': 'winitzki', 'link': 'https://stackoverflow.com/users/593934/winitzki'}",True,3208,2,13,1357680244,1351691589,,13159581,CC BY-SA 3.0,https://stackoverflow.com/questions/13159581/how-to-fix-buggy-webkit-text-size-adjust-on-ios5-and-ios6,How to fix buggy webkit-text-size-adjust on iOS5 and iOS6?,,,,,,
1218,"['css', 'transformation']","{'account_id': 966027, 'reputation': 568, 'user_id': 989439, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4ad6e3cdd9b5050611e41e4f13f66ae5?s=256&d=identicon&r=PG', 'display_name': 'Jonas', 'link': 'https://stackoverflow.com/users/989439/jonas'}",True,803,1,0,1357678922,1350742624,,12989291,CC BY-SA 3.0,https://stackoverflow.com/questions/12989291/how-to-rotate-and-translate-a-css-3d-cube,How to rotate and translate a css 3d cube?,,,,,,
1219,"['css', 'twitter-bootstrap', 'css-float', 'responsive-design']","{'account_id': 1927841, 'reputation': 19, 'user_id': 1737893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5c178faf8e704132b6e06a779db393d?s=256&d=identicon&r=PG', 'display_name': 'user1737893', 'link': 'https://stackoverflow.com/users/1737893/user1737893'}",True,6009,1,2,1357482987,1349954284,1357482987.0,12838293,CC BY-SA 3.0,https://stackoverflow.com/questions/12838293/bootstrap-three-column-layout-stacking-issue,Bootstrap Three Column Layout Stacking Issue,,,,,,
1220,"['jquery', 'css', 'html', 'window-resize']","{'account_id': 1945812, 'reputation': 1, 'user_id': 1750996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e37c0ac073888ebab9b70cfa12fe194?s=256&d=identicon&r=PG', 'display_name': 'Beenish Zaidi', 'link': 'https://stackoverflow.com/users/1750996/beenish-zaidi'}",False,186,1,0,1357351521,1350413241,1592644375.0,12921441,CC BY-SA 4.0,https://stackoverflow.com/questions/12921441/responsive-site-on-resize-slider-not-working,responsive site on resize slider not working,,,,,,
1221,"['javascript', 'css', 'html', 'kineticjs']","{'account_id': 1652673, 'reputation': 55, 'user_id': 1522930, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/a1109a99d528cdffb735137b68b38c88?s=256&d=identicon&r=PG', 'display_name': 'akhi', 'link': 'https://stackoverflow.com/users/1522930/akhi'}",False,1496,2,2,1357313649,1350289822,1351684863.0,12891841,CC BY-SA 3.0,https://stackoverflow.com/questions/12891841/in-kinetic-js-issue-with-rotating-a-kinetic-group,In kinetic.js Issue with rotating a kinetic.group,,,,,,
1222,"['jquery', 'html', 'css']","{'account_id': 1850119, 'reputation': 71, 'user_id': 1676821, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/05101cb6c91fe2c137886288c2549ec9?s=256&d=identicon&r=PG', 'display_name': 'Шинэбаяр Баярсайхан', 'link': 'https://stackoverflow.com/users/1676821/%d0%a8%d0%b8%d0%bd%d1%8d%d0%b1%d0%b0%d1%8f%d1%80-%d0%91%d0%b0%d1%8f%d1%80%d1%81%d0%b0%d0%b9%d1%85%d0%b0%d0%bd'}",True,194,1,0,1357254805,1349169983,,12687737,CC BY-SA 3.0,https://stackoverflow.com/questions/12687737/srobbin-pageslide-edit-fail-please,Srobbin pageslide edit fail. Please,14148822.0,,,,,
1223,"['css', 'image', 'joomla', 'responsive-design', 'retina-display']","{'account_id': 1315338, 'reputation': 2083, 'user_id': 1262357, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/0858097ef67d054ac5f6d7b54486baee?s=256&d=identicon&r=PG', 'display_name': 'Gruber', 'link': 'https://stackoverflow.com/users/1262357/gruber'}",True,8028,2,1,1357238619,1351386590,1351503036.0,13105556,CC BY-SA 3.0,https://stackoverflow.com/questions/13105556/how-to-center-images-in-a-responsive-grid-with-css-only-and-supporting-retina-di,How to center images in a responsive grid with CSS only and supporting retina displays?,,,,,,
1224,"['css', 'sass', 'compass-sass']","{'account_id': 128042, 'reputation': 2524, 'user_id': 325611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5734381db993d4e26f471965939e6ea?s=256&d=identicon&r=PG', 'display_name': 'Intellix', 'link': 'https://stackoverflow.com/users/325611/intellix'}",True,2183,1,4,1357190070,1349437888,,12745682,CC BY-SA 3.0,https://stackoverflow.com/questions/12745682/compass-sprite-image-scaling,Compass - Sprite image scaling,,,,,,
1225,"['javascript', 'css', 'class']","{'account_id': 1877165, 'reputation': 744, 'user_id': 1698144, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/9ca4f8f5595f570476736ebd185e9b40?s=256&d=identicon&r=PG', 'display_name': 'user1698144', 'link': 'https://stackoverflow.com/users/1698144/user1698144'}",True,132,2,0,1356971100,1349216374,1356971100.0,12699239,CC BY-SA 3.0,https://stackoverflow.com/questions/12699239/append-css-class,Append CSS Class,12699709.0,,,,,
1226,"['html', 'ios', 'css']","{'account_id': 1137183, 'reputation': 515, 'user_id': 1122011, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/697c2c327f346f4a0e81f19740ce3f65?s=256&d=identicon&r=PG', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/1122011/daniel'}",True,206,1,0,1356967848,1350852653,,13002087,CC BY-SA 3.0,https://stackoverflow.com/questions/13002087/annoying-right-white-band-on-iphone-pad,Annoying right white band on iPhone/Pad,14103371.0,,,,,
1227,['css'],"{'account_id': 1476186, 'reputation': 926, 'user_id': 1386587, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/2beea373f9f26320c573e0e799b9aaa4?s=256&d=identicon&r=PG', 'display_name': 'comebal', 'link': 'https://stackoverflow.com/users/1386587/comebal'}",True,5745,2,1,1356629957,1349434366,,12744708,CC BY-SA 3.0,https://stackoverflow.com/questions/12744708/add-a-color-box-in-select-box,Add a color box in select box,14034256.0,,,,,
1228,"['html', 'css']","{'account_id': 1003156, 'reputation': 3005, 'user_id': 1017550, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/352ce220fadfe3e4ae462f31ea9e02b0?s=256&d=identicon&r=PG', 'display_name': 'Alex G', 'link': 'https://stackoverflow.com/users/1017550/alex-g'}",True,284,3,-6,1356624586,1351346502,1356206689.0,13100847,CC BY-SA 3.0,https://stackoverflow.com/questions/13100847/transparent-pixel-renders-different-on-pc-and-iphone,transparent pixel renders different on PC and iPhone,14057607.0,,,,,
1229,"['html-lists', 'css']","{'account_id': 1911796, 'reputation': 1115, 'user_id': 1725423, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/090cca0dbb1e22011ae077be4a535660?s=256&d=identicon&r=PG', 'display_name': 'AppleTattooGuy', 'link': 'https://stackoverflow.com/users/1725423/appletattooguy'}",True,8958,2,3,1356517325,1351540193,1356517325.0,13128582,CC BY-SA 3.0,https://stackoverflow.com/questions/13128582/css-ul-li-menu-not-centering,CSS UL/LI menu not centering,13128612.0,,,,,
1230,"['css', 'xhtml', 'aptana3', 'xhtml-1.0-strict']","{'account_id': 1951275, 'reputation': 9, 'user_id': 1755309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9f8c48ec8aa36af3a70282dabb20938?s=256&d=identicon&r=PG', 'display_name': 'Eddie DeVoil', 'link': 'https://stackoverflow.com/users/1755309/eddie-devoil'}",True,1348,2,0,1356517231,1350543277,1350549596.0,12948751,CC BY-SA 3.0,https://stackoverflow.com/questions/12948751/cant-link-external-css-to-xhtml-stict-document,Can&#39;t link external css to XHTML stict document,,,,,,
1231,['css'],"{'account_id': 275097, 'reputation': 89873, 'user_id': 567751, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/90889d071dcb0e6b37f7f66c59b14d56?s=256&d=identicon&r=PG', 'display_name': 'sandeep', 'link': 'https://stackoverflow.com/users/567751/sandeep'}",True,187,1,0,1356516654,1351248193,,13085400,,https://stackoverflow.com/questions/13085400/which-is-good-a-camelclass-minus-or-an-undersore-for-naming-class-id,"Which is good a camelClass , minus &quot;-&quot; or an undersore &quot;_&quot; for naming CLASS &amp; ID for specially cases",,,1360000381.0,not constructive,,
1232,"['javascript', 'css', 'uiwebview']","{'account_id': 1065405, 'reputation': 1782, 'user_id': 1066119, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/9a0b34830b9d4e6de85781320f3b4e3b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sugan S', 'link': 'https://stackoverflow.com/users/1066119/sugan-s'}",False,133,1,0,1356496196,1349430712,1349431622.0,12743776,CC BY-SA 3.0,https://stackoverflow.com/questions/12743776/refer-js-and-css-file-in-uiwebview-in-ios,Refer js and css file in UIWebview in IOS?,,,,,,
1233,"['jquery', 'html', 'css']","{'account_id': 1408951, 'reputation': 2060, 'user_id': 1335954, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/16ff1a1fc50f1b9f6b3799900b8c31df?s=256&d=identicon&r=PG', 'display_name': 'Codegiant', 'link': 'https://stackoverflow.com/users/1335954/codegiant'}",True,183,2,-3,1356355014,1350073375,1350074923.0,12866559,,https://stackoverflow.com/questions/12866559/navigation-menu-not-working-properly,Navigation menu not working properly,12866736.0,,1350156268.0,not a real question,,
1234,"['jquery', 'html', 'ajax', 'css']","{'account_id': 176670, 'reputation': 6067, 'user_id': 407503, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/773d1657e574c905aa3d3cd177c2ae02?s=256&d=identicon&r=PG', 'display_name': 'Norman', 'link': 'https://stackoverflow.com/users/407503/norman'}",True,598,4,-2,1356327588,1351085028,,13050197,,https://stackoverflow.com/questions/13050197/how-to-position-a-pop-up-div-like-the-profile-info-on-this-site,How to position a pop up div like the profile info on this site,13050466.0,,1351091298.0,not a real question,,
1235,"['css', 'google-chrome', 'font-face']","{'account_id': 270195, 'reputation': 723, 'user_id': 559997, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/XXaZ7.jpg?s=256&g=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/559997/dave'}",True,753,2,0,1356126732,1349223247,,12700253,CC BY-SA 3.0,https://stackoverflow.com/questions/12700253/font-rendered-poorly-in-chrome,font rendered poorly in Chrome,,,,,,
1236,"['iphone', 'css']","{'account_id': 1054507, 'reputation': 710, 'user_id': 1057519, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/ed023b9ffe063e80840207d9262465c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnode', 'link': 'https://stackoverflow.com/users/1057519/johnode'}",True,479,1,0,1356113821,1349561638,1349616868.0,12764353,CC BY-SA 3.0,https://stackoverflow.com/questions/12764353/black-background-on-ios5-6-safari-ipad-iphone,"Black background on iOS5/6 (Safari, Ipad, Iphone)",,,,,,
1237,"['html', 'css', 'fonts', 'google-webfonts', 'latin']","{'account_id': 1133645, 'reputation': 3969, 'user_id': 1204527, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/649b50c05ebed1a2f8bf71bca51da924?s=256&d=identicon&r=PG', 'display_name': 'Mirza Delic', 'link': 'https://stackoverflow.com/users/1204527/mirza-delic'}",True,673,2,1,1356024846,1350217070,,12882109,CC BY-SA 3.0,https://stackoverflow.com/questions/12882109/google-webfont-latin-big-chars,google webfont latin big chars,12882215.0,,,,,
1238,['css'],"{'account_id': 188646, 'reputation': 3021, 'user_id': 427484, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b40a89a1a394eeebe465f638a66e9c5c?s=256&d=identicon&r=PG', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/427484/raj'}",True,84,3,0,1356016830,1350388163,,12914062,CC BY-SA 3.0,https://stackoverflow.com/questions/12914062/how-to-define-minimum-height-is-equal-to-height-of-parent,How to define minimum height is equal to height of parent?,12914090.0,,,,,
1239,"['javascript', 'android', 'html', 'css', 'cordova']","{'account_id': 1898543, 'reputation': 369, 'user_id': 1714939, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2eea75a8d21e2da7a82387ab8210b51f?s=256&d=identicon&r=PG', 'display_name': 'Erind Dollaku', 'link': 'https://stackoverflow.com/users/1714939/erind-dollaku'}",True,923,1,1,1355892491,1349196002,1349196438.0,12694556,CC BY-SA 3.0,https://stackoverflow.com/questions/12694556/android-tap-highlight-jelly-bean,Android Tap Highlight Jelly Bean,,,,,,
1240,"['jquery', 'html', 'css', 'flash', 'fonts']","{'account_id': 873187, 'reputation': 89, 'user_id': 923581, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d5f1406594788099ce4a6187a128f0b7?s=256&d=identicon&r=PG', 'display_name': 'joren', 'link': 'https://stackoverflow.com/users/923581/joren'}",True,4560,3,5,1355885978,1350164814,,12877292,CC BY-SA 3.0,https://stackoverflow.com/questions/12877292/font-weight-of-text-changes-in-a-fixed-div-when-it-scrolls-over-flash-or-jquery,"Font weight of text changes in a fixed div when it scrolls over flash or jquery google maps, why and what to do about it?",,,,,,
1241,"['html', 'css']","{'account_id': 68422, 'reputation': 2587, 'user_id': 199640, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/324aab1a919f6dc710a2dabe3229bba8?s=256&d=identicon&r=PG', 'display_name': 'Anicho', 'link': 'https://stackoverflow.com/users/199640/anicho'}",True,92,1,0,1355878288,1350126799,1355878288.0,12872551,CC BY-SA 3.0,https://stackoverflow.com/questions/12872551/width-issue-with-span-and-a-tag,width issue with span and a tag,12872581.0,,,,,
1242,"['javascript', 'jquery', 'css', 'firefox', 'fancybox']","{'account_id': 1973846, 'reputation': 77, 'user_id': 1772107, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/bbd37dbf84b6be935b418a35fbe653c8?s=256&d=identicon&r=PG', 'display_name': 'evangelion3258', 'link': 'https://stackoverflow.com/users/1772107/evangelion3258'}",True,1057,1,1,1355858403,1351105653,,13056039,CC BY-SA 3.0,https://stackoverflow.com/questions/13056039/page-layout-breaks-when-fancybox-initiated-in-firefox-16-0-1,Page Layout Breaks When fancybox Initiated in Firefox 16.0.1,13056085.0,,,,,
1243,"['html', 'css']","{'account_id': 1759436, 'reputation': 55, 'user_id': 1606937, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8b0cd319e276a7a713cd19015e29266d?s=256&d=identicon&r=PG', 'display_name': 'Luthfur Miah', 'link': 'https://stackoverflow.com/users/1606937/luthfur-miah'}",True,860,2,1,1355814172,1351000234,1355814172.0,13032001,CC BY-SA 3.0,https://stackoverflow.com/questions/13032001/css3-responsive-slider-automate,Css3 responsive slider automate,13034009.0,,,,,
1244,"['jquery', 'css', 'drop-down-menu']","{'account_id': 1238168, 'reputation': 6522, 'user_id': 1201322, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/28eb7d3e38950f647b88cf3a671ef3ae?s=256&d=identicon&r=PG', 'display_name': 'Ravimallya', 'link': 'https://stackoverflow.com/users/1201322/ravimallya'}",True,2831,1,2,1355748796,1350472499,1350472834.0,12933070,CC BY-SA 3.0,https://stackoverflow.com/questions/12933070/jquery-drop-down-menu-position-while-scrolling,jQuery drop down menu position while scrolling,12933649.0,,,,,
1245,"['css', 'sass']","{'account_id': 164707, 'reputation': 2143, 'user_id': 387640, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e264121d2be84ecba9e346220a8486a7?s=256&d=identicon&r=PG', 'display_name': 'Integralist', 'link': 'https://stackoverflow.com/users/387640/integralist'}",True,2790,2,2,1355704555,1350906345,,13010776,CC BY-SA 3.0,https://stackoverflow.com/questions/13010776/how-can-i-convert-this-css3-animation-into-a-sass-mixin,How can I convert this CSS3 animation into a Sass mixin?,13019061.0,,,,,
1246,"['css', 'thumbnails', 'responsive-design']","{'account_id': 1924672, 'reputation': 11, 'user_id': 1735407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d109799123ce0cc453ad90bee4aefc89?s=256&d=identicon&r=PG', 'display_name': 'Matt Mikulla', 'link': 'https://stackoverflow.com/users/1735407/matt-mikulla'}",False,2091,0,1,1355689308,1349967379,1352602076.0,12842536,CC BY-SA 3.0,https://stackoverflow.com/questions/12842536/responsive-thumbnail-grid-with-images-centered-vertically-and-horizontally-in-sq,Responsive Thumbnail Grid with Images Centered Vertically and Horizontally in Square 1:1 Container,,,,,,
1247,"['css', 'safari', 'mobile-safari', 'modernizr']","{'account_id': 381100, 'reputation': 8290, 'user_id': 735556, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/TxGzY.png?s=256&g=1', 'display_name': 'David Nguyen', 'link': 'https://stackoverflow.com/users/735556/david-nguyen'}",True,757,3,7,1355524426,1350195311,1350195937.0,12879773,CC BY-SA 3.0,https://stackoverflow.com/questions/12879773/modernizr-css-rule-ignored-by-safari-mobile-safari-as-well,Modernizr CSS rule ignored by Safari (Mobile Safari as well),12958320.0,,,,,
1248,"['css', 'twitter-bootstrap', 'media-queries']","{'account_id': 211181, 'reputation': 5845, 'user_id': 463196, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/58f7d7b9de48c28d3da4c0e3649fd3cb?s=256&d=identicon&r=PG', 'display_name': 'Philip Tenn', 'link': 'https://stackoverflow.com/users/463196/philip-tenn'}",True,3420,1,3,1355336608,1349209040,1495541667.0,12697618,CC BY-SA 3.0,https://stackoverflow.com/questions/12697618/twitter-bootstrap-changed-navbar-collapse-threshold-side-effect-on-drop-downs,"Twitter Bootstrap: changed navbar collapse threshold, side-effect on drop-downs",13845286.0,,,,,
1249,"['php', 'html', 'css']","{'account_id': 1952948, 'reputation': 376, 'user_id': 1756648, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/3f73fe4c23e028e65f000ccb851b3d87?s=256&d=identicon&r=PG', 'display_name': 'silverflash', 'link': 'https://stackoverflow.com/users/1756648/silverflash'}",True,245,6,1,1355332364,1350571529,1350582034.0,12957366,CC BY-SA 3.0,https://stackoverflow.com/questions/12957366/inline-php-tag-not-closing,Inline PHP Tag not closing,12966228.0,,,,,
1250,"['css', 'whitespace']","{'account_id': 1861171, 'reputation': 131, 'user_id': 1685741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b03e9c821d0566cf9b19bb9810eec03?s=256&d=identicon&r=PG', 'display_name': 'Bilal Shafi', 'link': 'https://stackoverflow.com/users/1685741/bilal-shafi'}",True,114,3,-1,1355321532,1349463605,1355321532.0,12752466,CC BY-SA 3.0,https://stackoverflow.com/questions/12752466/spacing-in-css-category-listing,Spacing in CSS category listing,12752638.0,,,,,
1251,"['css', 'performance', 'netbeans', 'syntax-highlighting']","{'account_id': 1780858, 'reputation': 179, 'user_id': 1623656, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/57fe9af1b4480264ddf07f7973945ff4?s=256&d=identicon&r=PG', 'display_name': 'user1623656', 'link': 'https://stackoverflow.com/users/1623656/user1623656'}",False,266,1,1,1355317805,1350915061,,13013247,CC BY-SA 3.0,https://stackoverflow.com/questions/13013247/netbeans-syntax-highlighting-lag,Netbeans Syntax Highlighting Lag,,,,,,
1252,"['html', 'css', 'drop-down-menu']","{'account_id': 1808141, 'reputation': 1862, 'user_id': 1644770, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f77765d859ad7acaf56a27efca843afe?s=256&d=identicon&r=PG', 'display_name': 'neeko', 'link': 'https://stackoverflow.com/users/1644770/neeko'}",True,610,1,0,1355301305,1351337948,1351338347.0,13099839,CC BY-SA 3.0,https://stackoverflow.com/questions/13099839/css-change-drop-down-list-menu-so-they-are-same-in-all-browsers,CSS - Change drop down list/menu so they are same in all browsers,13099915.0,,,,,
1253,"['jquery', 'css', 'jquery-mobile']","{'account_id': 1580910, 'reputation': 624, 'user_id': 1466323, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0bb2f3754460cb67456a74a1ee7a7553?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raja O', 'link': 'https://stackoverflow.com/users/1466323/raja-o'}",True,3541,8,3,1355226702,1351249591,1352704173.0,13085771,CC BY-SA 3.0,https://stackoverflow.com/questions/13085771/in-jquery-mobile-how-to-remove-the-close-icon-in-popup-dialog,In jQuery Mobile how to remove the close icon in popup dialog,13241117.0,,,,,
1254,"['php', 'jquery', 'css', 'jquery-plugins', 'jquery-cycle']","{'account_id': 1393956, 'reputation': 1384, 'user_id': 1324134, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/2pObL.jpg?s=256&g=1', 'display_name': 'KillABug', 'link': 'https://stackoverflow.com/users/1324134/killabug'}",True,890,1,0,1355209907,1349075358,1349099979.0,12668870,CC BY-SA 3.0,https://stackoverflow.com/questions/12668870/adding-hyperlink-dynamically-to-images-using-jquery-cycle-plugin-for-transitions,Adding hyperlink dynamically to images using jquery cycle plugin for transitions,12722301.0,,,,,
