,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,community_owned_date
1022,"['javascript', 'html', 'css']","{'account_id': 1247005, 'reputation': 8500, 'user_id': 1208233, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ecea4b6457b1a243bb8ea472142ded23?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yang', 'link': 'https://stackoverflow.com/users/1208233/yang'}",True,188,,10393991.0,2,2,1363536995,1335850575,1363536995.0,10393980,CC BY-SA 3.0,https://stackoverflow.com/questions/10393980/how-to-read-chunks-of-an-image,How to read chunks of an image?,,,,
1023,"['html', 'css']","{'account_id': 1418746, 'reputation': 483, 'user_id': 1343827, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/239519af0033cc14733b5578fc0f8394?s=256&d=identicon&r=PG', 'display_name': 'GT22', 'link': 'https://stackoverflow.com/users/1343827/gt22'}",True,358,,10400259.0,1,0,1363355749,1335884755,1335884851.0,10399649,CC BY-SA 3.0,https://stackoverflow.com/questions/10399649/change-in-head-makes-site-not-work-correctly,Change in HEAD makes site not work correctly?,,,,
1024,"['css', 'internet-explorer', 'wordpress', 'drop-down-menu']","{'account_id': 1074053, 'reputation': 1, 'user_id': 1072586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6716e0058b1f923ae02ea62162c285aa?s=256&d=identicon&r=PG', 'display_name': 'Amit Agarwal', 'link': 'https://stackoverflow.com/users/1072586/amit-agarwal'}",True,524,,,1,0,1363334392,1335979010,,10418571,CC BY-SA 3.0,https://stackoverflow.com/questions/10418571/shailan-dropdown-3rd-level-working-in-chrome-but-not-in-ie,Shailan Dropdown 3rd level working in chrome but not in IE,,,,
1025,"['html', 'css', 'mobile']","{'account_id': 189257, 'reputation': 462, 'user_id': 428490, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/cca3bc41f19946cfe8237d44b22824f0?s=256&d=identicon&r=PG', 'display_name': 'Reda', 'link': 'https://stackoverflow.com/users/428490/reda'}",True,351,,,1,0,1363329146,1337957901,1363329146.0,10756723,,https://stackoverflow.com/questions/10756723/starting-to-build-a-mobile-website-using-html5,Starting to build a mobile website using HTML5,1338273894.0,not a real question,,
1026,"['jquery', 'css', 'jquery-plugins']","{'account_id': 960178, 'reputation': 253, 'user_id': 984716, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/4NAbz.png?s=256&g=1', 'display_name': 'DFIVE', 'link': 'https://stackoverflow.com/users/984716/dfive'}",True,23314,,10625116.0,3,7,1363153625,1337195407,1337196445.0,10625104,CC BY-SA 3.0,https://stackoverflow.com/questions/10625104/how-to-use-jquery-on-to-catch-the-scroll-event,How to use JQuery .on() to catch the scroll event,,,,
1027,"['css', 'html', 'center']","{'account_id': 1445764, 'reputation': 373, 'user_id': 1364313, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2e2f2c03cf43e2564dd2efc4459cfb2f?s=256&d=identicon&r=PG', 'display_name': 'Rorkkkk', 'link': 'https://stackoverflow.com/users/1364313/rorkkkk'}",True,29308,,10821689.0,3,5,1362891393,1338393502,,10819931,CC BY-SA 3.0,https://stackoverflow.com/questions/10819931/center-image-vertically-and-horizontally-inside-of-div-with-floatleft,Center image vertically and horizontally inside of DIV with float:left?,,,,
1028,"['html', 'css']","{'account_id': 1110696, 'reputation': 2749, 'user_id': 1101965, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/TjCse.jpg?s=256&g=1', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/1101965/jacob'}",True,227,,10676849.0,2,1,1362531237,1337544437,,10676791,CC BY-SA 3.0,https://stackoverflow.com/questions/10676791/css-center-aligning-a-menu,Css Center Aligning A Menu?,,,,
1029,"['css', 'accordion']","{'account_id': 1487859, 'reputation': 131, 'user_id': 1395692, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4d4c2d879e8abb9e486851a3c1e55e82?s=256&d=identicon&r=PG', 'display_name': 'BDdL', 'link': 'https://stackoverflow.com/users/1395692/bddl'}",True,2543,,10751442.0,2,0,1362520224,1337935646,,10751266,CC BY-SA 3.0,https://stackoverflow.com/questions/10751266/css-align-accordion-in-the-center-of-the-page,CSS: align accordion in the center of the page,,,,
1030,"['html', 'css', 'css-selectors']","{'account_id': 1147905, 'reputation': 31030, 'user_id': 1130266, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fa2d4040807e58ed5b06867720516e1b?s=256&d=identicon&r=PG', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/1130266/greg'}",True,312,,10614328.0,2,13,1362303875,1337154822,1362303875.0,10614219,,https://stackoverflow.com/questions/10614219/is-there-a-way-to-select-the-first-character-first-letter-does-not-seem-to-wor,Is there a way to select the first character? :first-letter does not seem to work,1362303881.0,exact duplicate,,
1031,"['iphone', 'html', 'css']","{'account_id': 953645, 'reputation': 9887, 'user_id': 979331, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/2e4108d28226846070db4eabf0c5d882?s=256&d=identicon&r=PG', 'display_name': 'user979331', 'link': 'https://stackoverflow.com/users/979331/user979331'}",False,107,,,1,0,1362052282,1337894667,,10745501,CC BY-SA 3.0,https://stackoverflow.com/questions/10745501/htmlcss-footer-short-on-width-on-iphone,"HTML&amp;CSS Footer, short on width on iPhone",,,,
1032,"['javascript', 'html', 'css', 'jquery-mobile']","{'account_id': 152547, 'reputation': 3959, 'user_id': 367154, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/540a63ce8113bc4c046026b896e02288?s=256&d=identicon&r=PG&f=1', 'display_name': 'Scott', 'link': 'https://stackoverflow.com/users/367154/scott'}",True,2138,,10684722.0,1,1,1361953846,1337598355,,10684047,CC BY-SA 3.0,https://stackoverflow.com/questions/10684047/jquery-mobile-page-content-hidden-under-persistent-header,jQuery Mobile - Page content hidden under persistent header,,,,
1033,"['css', 'fonts', 'font-face']","{'account_id': 1309985, 'reputation': 423, 'user_id': 1258175, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ea117a844e74c3a8310663cad637c519?s=256&d=identicon&r=PG', 'display_name': 'Waymas', 'link': 'https://stackoverflow.com/users/1258175/waymas'}",False,459,,,1,0,1361824726,1337130832,1361824726.0,10610815,CC BY-SA 3.0,https://stackoverflow.com/questions/10610815/font-face-not-working-on-mac-but-works-fine-on-pc,Font face not working on mac but works fine on pc,,,,
1034,"['ios5', 'css', 'mobile-safari', 'mobile-webkit', 'css-animations']","{'account_id': 440715, 'reputation': 2220, 'user_id': 830431, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/qBd4q.jpg?s=256&g=1', 'display_name': 'Grezzo', 'link': 'https://stackoverflow.com/users/830431/grezzo'}",True,8159,,10737773.0,2,4,1361748137,1337858422,,10736478,CC BY-SA 3.0,https://stackoverflow.com/questions/10736478/css-animation-visibility-visible-works-on-chrome-and-safari-but-not-on-ios,"CSS animation visibility: visible; works on Chrome and Safari, but not on iOS",,,,
1035,"['html', 'css', 'internet-explorer', 'doctype']","{'account_id': 1270864, 'reputation': 9658, 'user_id': 1227172, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/UvqOH.jpg?s=256&g=1', 'display_name': 'John Wheal', 'link': 'https://stackoverflow.com/users/1227172/john-wheal'}",True,21096,,10607436.0,4,4,1361429346,1337109510,1337110393.0,10607368,CC BY-SA 3.0,https://stackoverflow.com/questions/10607368/internet-explorer-css-center-div,Internet Explorer CSS - Center Div,,,,
1036,"['css', 'rotation', 'twitter-bootstrap']","{'account_id': 79947, 'reputation': 7929, 'user_id': 226394, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/dbe236ec5b3f42a4362d13db31a8a1e6?s=256&d=identicon&r=PG', 'display_name': 'topless', 'link': 'https://stackoverflow.com/users/226394/topless'}",True,18791,,10601074.0,2,8,1361296131,1337083396,1337083913.0,10600262,CC BY-SA 3.0,https://stackoverflow.com/questions/10600262/how-can-i-apply-rotate-mixing-to-an-i-icon-glyph-element-of-bootstrap,How can I apply .rotate() mixing to an &lt;i&gt; Icon Glyph element of Bootstrap?,,,,
1037,"['css', 'less']","{'account_id': 1028804, 'reputation': 205, 'user_id': 1037528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6851b0e6320dc795166285864dfb9f94?s=256&d=identicon&r=PG', 'display_name': 'Tui Kiken', 'link': 'https://stackoverflow.com/users/1037528/tui-kiken'}",True,9668,,14923755.0,2,15,1361121353,1337543237,,10676628,CC BY-SA 3.0,https://stackoverflow.com/questions/10676628/less-css-import-path-from-variable,"LESS CSS, @import path from variable",,,,
1038,"['iphone', 'css', 'z-index']","{'account_id': 1497954, 'reputation': 139, 'user_id': 1403468, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a1977f8165e93ada5afdc6d9c19ca5b9?s=256&d=identicon&r=PG', 'display_name': 'yolise', 'link': 'https://stackoverflow.com/users/1403468/yolise'}",False,933,,,1,0,1360800294,1337603260,,10685263,CC BY-SA 3.0,https://stackoverflow.com/questions/10685263/z-index-on-iphone-mobile-version-of-site,z-index on iPhone/mobile version of site,,,,
1039,"['css', 'dotnetnuke', 'skinning']","{'account_id': 42305, 'reputation': 3135, 'user_id': 123213, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/2499627fdcc5c7e1965e239964ed2094?s=256&d=identicon&r=PG', 'display_name': 'SidC', 'link': 'https://stackoverflow.com/users/123213/sidc'}",True,80657,,10804454.0,3,15,1360701093,1338314286,1360701093.0,10804273,CC BY-SA 3.0,https://stackoverflow.com/questions/10804273/how-to-align-3-divs-next-to-each-other,How to Align 3 DIVs next to each other?,,,,
1040,"['php', 'javascript', 'html', 'css', 'ajax']","{'account_id': 1175705, 'reputation': 1319, 'user_id': 1151805, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/90e6e94704ca90aa1841f69684e095f8?s=256&d=identicon&r=PG', 'display_name': 'arboles', 'link': 'https://stackoverflow.com/users/1151805/arboles'}",True,693,,10493160.0,1,0,1360679114,1336454682,,10493013,CC BY-SA 3.0,https://stackoverflow.com/questions/10493013/after-i-update-my-notification-count-the-box-has-an-extra-space-how-can-i-remo,"after i update my notification count, the box has an extra space. how can i remove this?",,,,
1041,['css'],"{'account_id': 1396142, 'reputation': 6325, 'user_id': 1325849, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/f61645a400184b40d1d66e7537916ffd?s=256&d=identicon&r=PG', 'display_name': 'septerr', 'link': 'https://stackoverflow.com/users/1325849/septerr'}",True,6666,,10767982.0,4,0,1360655943,1337633380,,10692421,CC BY-SA 3.0,https://stackoverflow.com/questions/10692421/box-shadow-on-focus,Box shadow on focus,,,,
1042,"['html', 'css']","{'account_id': 1446861, 'reputation': 3045, 'user_id': 1365010, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/978fdb055ff45c102727de2ee3fb3116?s=256&d=identicon&r=PG', 'display_name': 'user1365010', 'link': 'https://stackoverflow.com/users/1365010/user1365010'}",True,155,,10708774.0,4,0,1360332421,1337714515,1360332421.0,10708678,CC BY-SA 3.0,https://stackoverflow.com/questions/10708678/simple-jsfiddle-example-not-working,Simple jsfiddle example not working,,,,
1043,"['css', 'printing', 'chromium']","{'account_id': 1411579, 'reputation': 825, 'user_id': 1338054, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/01b1ee26f4fb202a64288801fb237160?s=256&d=identicon&r=PG', 'display_name': 'user1338054', 'link': 'https://stackoverflow.com/users/1338054/user1338054'}",True,1372,,14749694.0,1,2,1360236149,1338374446,1360236149.0,10814645,CC BY-SA 3.0,https://stackoverflow.com/questions/10814645/chromium-browser-how-to-set-print-parameters-a4-a3-orientation-etc,"chromium browser: how to set print parameters (A4 / A3, orientation etc)?",,,,
1044,"['css', 'ios', 'mobile-safari']","{'account_id': 388228, 'reputation': 35290, 'user_id': 747024, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9wB4E.jpg?s=256&g=1', 'display_name': 'ilyo', 'link': 'https://stackoverflow.com/users/747024/ilyo'}",True,2814,,10791629.0,4,12,1359876718,1338139615,1338286841.0,10775895,CC BY-SA 3.0,https://stackoverflow.com/questions/10775895/fonts-become-bold-when-changing-orientation,Fonts become bold when changing orientation,,,,
1045,"['css-float', 'margin', 'css']","{'account_id': 381473, 'reputation': 1581, 'user_id': 736145, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/0e51906ab319d2f59f147b556fce56b1?s=256&d=identicon&r=PG', 'display_name': 'Lee', 'link': 'https://stackoverflow.com/users/736145/lee'}",True,470,,10788071.0,2,2,1359753976,1338221048,1592644375.0,10787470,CC BY-SA 4.0,https://stackoverflow.com/questions/10787470/why-is-the-left-margin-jumping-up,Why is the left margin jumping up?,,,,
1046,"['css', 'drop-shadow']","{'account_id': 327811, 'reputation': 1528, 'user_id': 650393, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/74c6b828f898a9888abeeb2ab5a21c2c?s=256&d=identicon&r=PG', 'display_name': 'Chris Cummings', 'link': 'https://stackoverflow.com/users/650393/chris-cummings'}",True,3128,,10541430.0,3,7,1359732589,1336680279,1336685867.0,10541315,CC BY-SA 3.0,https://stackoverflow.com/questions/10541315/best-way-to-do-this-kind-of-drop-shadow,Best way to do this kind of drop shadow?,,,,
1047,"['javascript', 'jquery', 'css', 'hover', 'onmouseover']","{'account_id': 1427085, 'reputation': 833, 'user_id': 1350306, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ba9bf31d726b79fdfc5b9e7e28aeab28?s=256&d=identicon&r=PG', 'display_name': 'ndreckshage', 'link': 'https://stackoverflow.com/users/1350306/ndreckshage'}",True,779,,10442421.0,5,0,1359665431,1336046810,1336100857.0,10431046,CC BY-SA 3.0,https://stackoverflow.com/questions/10431046/changing-link-color-in-javascript-rather-than-csshover-works-in-jsfiddle-n,Changing link color in javascript rather than CSS(hover) --- works in jsfiddle not browser?,,,,
1048,"['css', 'wordpress']","{'account_id': 321196, 'reputation': 1284, 'user_id': 639877, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/554224acf304e2205560fa09f1d22345?s=256&d=identicon&r=PG', 'display_name': 'js111', 'link': 'https://stackoverflow.com/users/639877/js111'}",True,303,,10544062.0,3,0,1359575510,1336697430,1359575510.0,10544027,CC BY-SA 3.0,https://stackoverflow.com/questions/10544027/css-issue-why-is-sidebar-not-clickable,CSS issue: Why is sidebar not clickable?,,,,
1049,"['jquery', 'css', 'flowplayer']","{'account_id': 1232818, 'reputation': 7154, 'user_id': 1197047, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/17d5b6e1a45e048b1d524845e579bd82?s=256&d=identicon&r=PG&f=1', 'display_name': 'J.K.A.', 'link': 'https://stackoverflow.com/users/1197047/j-k-a'}",True,2389,,10891998.0,3,0,1359509154,1338465022,,10833020,CC BY-SA 3.0,https://stackoverflow.com/questions/10833020/wmode-property-not-working-for-flowplayer,wmode property not working for flowplayer,,,,
1050,"['jquery', 'css']","{'account_id': 1107606, 'reputation': 461, 'user_id': 1098699, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/575669aeb0ed4f3122da2435739b9608?s=256&d=identicon&r=PG', 'display_name': 'foshoeiyyy', 'link': 'https://stackoverflow.com/users/1098699/foshoeiyyy'}",True,1395,,,1,1,1359487200,1338144234,1359487200.0,10776361,,https://stackoverflow.com/questions/10776361/text-area-expand-as-someone-types-in-it,text area expand as someone types in it,1654873436.0,Duplicate,,
1051,"['jquery', 'css', 'internet-explorer-7', 'jquery-animate', 'css-position']","{'account_id': 186910, 'reputation': 825, 'user_id': 424586, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4a688df51d89992d5effd01d040e2c70?s=256&d=identicon&r=PG', 'display_name': 'Bj&#246;rn Andersson', 'link': 'https://stackoverflow.com/users/424586/bj%c3%b6rn-andersson'}",True,4674,,10606533.0,3,1,1359441322,1337091738,,10602834,CC BY-SA 3.0,https://stackoverflow.com/questions/10602834/ie7-position-absolute-bug,ie7 position absolute bug,,,,
1052,"['css', 'ipad', 'iframe', 'scroll']","{'account_id': 104264, 'reputation': 9899, 'user_id': 278859, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/925c69e3b631b0df38848844d26c3e5e?s=256&d=identicon&r=PG', 'display_name': 'user278859', 'link': 'https://stackoverflow.com/users/278859/user278859'}",True,6788,,,1,0,1359418277,1338413560,1495540259.0,10824576,,https://stackoverflow.com/questions/10824576/webkit-overflow-scrolling-touch-breaks-scrolling-iframe-on-the-ipad,-webkit-overflow-scrolling: touch; breaks scrolling iFrame on the iPad,1362379028.0,exact duplicate,,
1053,"['html', 'css', 'css-selectors']","{'account_id': 53776, 'reputation': 14588, 'user_id': 160820, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/5e709e8805a4a6444de34da080f45c8b?s=256&d=identicon&r=PG', 'display_name': 'user160820', 'link': 'https://stackoverflow.com/users/160820/user160820'}",True,64,,10811855.0,1,0,1359070197,1338362925,1359070197.0,10811814,,https://stackoverflow.com/questions/10811814/css-style-definition,css style definition,1393654165.0,Needs details or clarity,,
1054,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1526061, 'reputation': 3, 'user_id': 1424479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2200b4160443eaeac9061dba560a3f53?s=256&d=identicon&r=PG', 'display_name': 'John Zetterman', 'link': 'https://stackoverflow.com/users/1424479/john-zetterman'}",True,136,,10805452.0,5,0,1359070108,1338319539,1359070108.0,10805400,CC BY-SA 3.0,https://stackoverflow.com/questions/10805400/if-condition-only-working-for-first-div-encountered,`if` condition only working for first div encountered,,,,
1055,"['php', 'javascript', 'jquery', 'css', 'hover']","{'account_id': 1481132, 'reputation': 183, 'user_id': 1390504, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/407e5eaf3f591eca4b15b34b5be8de7a?s=256&d=identicon&r=PG', 'display_name': 'user1390504', 'link': 'https://stackoverflow.com/users/1390504/user1390504'}",True,436,,10804271.0,2,0,1359070031,1338313954,1359070031.0,10804192,CC BY-SA 3.0,https://stackoverflow.com/questions/10804192/jquery-hover-not-functioning,Jquery .hover not functioning,,,,
1056,"['css', 'html']","{'account_id': 425636, 'reputation': 257, 'user_id': 806356, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/8828f37bf409627fecf75bcc43b2fd23?s=256&d=identicon&r=PG', 'display_name': 'Andrei Smolensky', 'link': 'https://stackoverflow.com/users/806356/andrei-smolensky'}",True,1517,,10755642.0,4,3,1359069737,1337936115,1359069737.0,10751378,CC BY-SA 3.0,https://stackoverflow.com/questions/10751378/delimiters-between-possibly-hidden-spans,Delimiters between possibly hidden spans,,,,
1057,"['internet-explorer', 'frontend', 'css']","{'account_id': 1097778, 'reputation': 209, 'user_id': 1090995, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/1e16079f847bd792c9f6d134fbbdbeb1?s=256&d=identicon&r=PG', 'display_name': 'Tiny', 'link': 'https://stackoverflow.com/users/1090995/tiny'}",True,2918,,10443950.0,2,0,1359042155,1336111882,,10443573,CC BY-SA 3.0,https://stackoverflow.com/questions/10443573/css3-text-shadow-distorts-pixelates-in-all-ie-browsers-see-screenshot-pls,CSS3 text-shadow distorts/pixelates in all IE browsers (see screenshot pls),,,,
1058,"['javascript', 'jquery', 'css', 'html', 'scrollbar']","{'account_id': 1154409, 'reputation': 75, 'user_id': 1135403, 'user_type': 'registered', 'accept_rate': 7, 'profile_image': 'https://i.stack.imgur.com/3Vu60.jpg?s=256&g=1', 'display_name': 'Rashtra', 'link': 'https://stackoverflow.com/users/1135403/rashtra'}",False,863,,,1,0,1358983689,1337870605,,10739782,CC BY-SA 3.0,https://stackoverflow.com/questions/10739782/slimscroll-is-not-working-in-ie7-with-height100,Slimscroll is not working in IE7 with height100%,,,,
1059,"['jquery', 'css', 'jquery-plugins', 'slider', 'fullscreen']","{'account_id': 1288326, 'reputation': 658, 'user_id': 1345936, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/rWzKB.png?s=256&g=1', 'display_name': 'Donny', 'link': 'https://stackoverflow.com/users/1345936/donny'}",False,613,,,1,0,1358944830,1336168323,1336218930.0,10456594,CC BY-SA 3.0,https://stackoverflow.com/questions/10456594/jquery-panning-slider-image-width-based-on-screen-resolution,Jquery panning slider - Image width based on screen resolution,,,,
1060,"['css', 'xamarin.ios']","{'account_id': 395222, 'reputation': 91, 'user_id': 758058, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6c99e5467b75dd8e4e052227468d78bb?s=256&d=identicon&r=PG', 'display_name': 'ddore95', 'link': 'https://stackoverflow.com/users/758058/ddore95'}",True,157,,10725934.0,2,2,1358919708,1337798208,,10725874,CC BY-SA 3.0,https://stackoverflow.com/questions/10725874/monotouch-css-styling,MonoTouch css styling,,,,
1061,"['css', 'media-queries', 'css-sprites', 'responsive-design']","{'account_id': 1108136, 'reputation': 2291, 'user_id': 1099094, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f29e19f13d53e845c1c2d77c4c5f347d?s=256&d=identicon&r=PG', 'display_name': 'Prakash Tiwari', 'link': 'https://stackoverflow.com/users/1099094/prakash-tiwari'}",True,1349,,,5,4,1358882590,1336568319,,10516647,CC BY-SA 3.0,https://stackoverflow.com/questions/10516647/dealing-with-images-in-adaptive-and-responsive-layouts,Dealing with Images in adaptive and responsive layouts,,,,
1062,"['css', 'font-face']","{'account_id': 419528, 'reputation': 171, 'user_id': 796749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5dd68bdf27d9572998a1f1e309e4e5bb?s=256&d=identicon&r=PG', 'display_name': 'Richard E Platzek', 'link': 'https://stackoverflow.com/users/796749/richard-e-platzek'}",True,833,,,4,0,1358875765,1336501850,,10504345,CC BY-SA 3.0,https://stackoverflow.com/questions/10504345/css-font-selector-usage,CSS Font selector usage,,,,
1063,"['javascript', 'css', 'webkit']","{'account_id': 1151366, 'reputation': 5282, 'user_id': 1132995, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1dd6d36e05fec9e3171e3e08b3ca3e64?s=256&d=identicon&r=PG', 'display_name': 'elzi', 'link': 'https://stackoverflow.com/users/1132995/elzi'}",True,5948,,14448705.0,1,1,1358808954,1338026167,1338042947.0,10765237,CC BY-SA 3.0,https://stackoverflow.com/questions/10765237/using-image-for-webkit-scrollbar-minimum-height-for-webkit-scrollbar-track-pi,Using image for webkit scrollbar - minimum height for -webkit-scrollbar-track-piece?,,,,
1064,"['forms', 'css', 'jquery-mobile']","{'account_id': 347816, 'reputation': 100, 'user_id': 682167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06433710a8decdeb14c48ecf382000fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronald', 'link': 'https://stackoverflow.com/users/682167/ronald'}",True,2012,,,2,3,1358802934,1337678672,1337724084.0,10699241,CC BY-SA 3.0,https://stackoverflow.com/questions/10699241/jquery-mobile-select-option-text-too-long,JQuery mobile Select Option text too long,,,,
1065,"['jquery', 'html', 'css', 'forms', 'radio-button']","{'account_id': 85086, 'reputation': 2756, 'user_id': 237447, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5a68f95fb1aaa142349f3313cfc77a02?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/237447/rob'}",True,6758,,10598118.0,2,3,1358660541,1337074816,,10598038,CC BY-SA 3.0,https://stackoverflow.com/questions/10598038/making-fancy-radio-button-like-pills,Making fancy radio button like pills,,,,
1066,"['ios', 'css', 'media-queries']","{'account_id': 201947, 'reputation': 2955, 'user_id': 448704, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/328c6658477449ed54810e4fabf39025?s=256&d=identicon&r=PG', 'display_name': 'Rob Lauer', 'link': 'https://stackoverflow.com/users/448704/rob-lauer'}",True,4116,,10455943.0,3,5,1358498649,1336163963,,10455852,CC BY-SA 3.0,https://stackoverflow.com/questions/10455852/css-media-queries-issue-with-ios-devices,CSS media queries issue with iOS devices,,,,
1067,"['javascript', 'html', 'css', 'tabs', 'nested']","{'account_id': 1373069, 'reputation': 919, 'user_id': 1307619, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c3e126579cb7acb3f80040d5dfc12363?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tripping', 'link': 'https://stackoverflow.com/users/1307619/tripping'}",True,10015,,14269204.0,2,3,1357860725,1337433912,1337434841.0,10665553,CC BY-SA 3.0,https://stackoverflow.com/questions/10665553/tabs-within-tabs-in-html-css-and-javascript,tabs within tabs in HTML/CSS and javascript?,,,,
1068,['css'],"{'account_id': 219530, 'reputation': 6715, 'user_id': 476487, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d0d81c25265918acc35d089c7098276f?s=256&d=identicon&r=PG', 'display_name': 'eternicode', 'link': 'https://stackoverflow.com/users/476487/eternicode'}",True,214,,14265642.0,2,2,1357845668,1336482708,1495535682.0,10499317,CC BY-SA 3.0,https://stackoverflow.com/questions/10499317/expand-div-to-take-remaining-width-with-nice-source-order,"Expand div to take remaining width, with nice source order",,,,
1069,"['css', 'forms', 'alignment']","{'account_id': 1518734, 'reputation': 333, 'user_id': 1419064, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/b26a324fe6edcd6781afba6e5270fc26?s=256&d=identicon&r=PG', 'display_name': 'Gusgus', 'link': 'https://stackoverflow.com/users/1419064/gusgus'}",True,134,,10805364.0,4,1,1357809312,1338319304,,10805338,CC BY-SA 3.0,https://stackoverflow.com/questions/10805338/position-elements-on-a-form-using-css,Position elements on a form using CSS,,,,
1070,"['css', 'fonts', 'webkit']","{'account_id': 133156, 'reputation': 8977, 'user_id': 334304, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b9ff12c48fc2c25c18877ebc33ec2d53?s=256&d=identicon&r=PG', 'display_name': 'markstewie', 'link': 'https://stackoverflow.com/users/334304/markstewie'}",True,1805,,,3,5,1357791354,1336339051,1336341040.0,10474381,CC BY-SA 3.0,https://stackoverflow.com/questions/10474381/webkit-font-rendering-when-iframe-used-to-embed-flash-content,Webkit font rendering when iframe used to embed flash content,,,,
