,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
1116,"['css', 'opengl-es', 'shader']","{'account_id': 265092, 'reputation': 5165, 'user_id': 551828, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/609b58301fbd2faafa0a5b7fcdeb12bd?s=256&d=identicon&r=PG', 'display_name': 'RandallB', 'link': 'https://stackoverflow.com/users/551828/randallb'}",True,186,3,2,1354122443,1338940561,10906582,CC BY-SA 3.0,https://stackoverflow.com/questions/10906582/straight-version-of-an-image-with-alpha-channel,&quot;Straight&quot; version of an image with alpha channel,1339516937.0,13610578.0,,,,,,
1117,"['jquery', 'html', 'css', 'drop-down-menu', 'megamenu']","{'account_id': 372694, 'reputation': 5265, 'user_id': 2840147, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/vcVX6.jpg?s=256&g=1', 'display_name': 'Sachin Prasad', 'link': 'https://stackoverflow.com/users/2840147/sachin-prasad'}",False,798,0,1,1353924553,1339674408,11032415,CC BY-SA 3.0,https://stackoverflow.com/questions/11032415/keep-mega-dropdown-menu-element-active-without-hover,keep Mega dropdown menu element active without hover,1353924553.0,,,,,,,
1118,"['html', 'css', 'image', 'media-queries', 'retina-display']","{'account_id': 113659, 'reputation': 15070, 'user_id': 299216, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/389545cdde71676c28b44b515cd7fc82?s=256&d=identicon&r=PG', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/299216/matthew'}",True,6054,2,5,1353651653,1339215213,10958308,CC BY-SA 3.0,https://stackoverflow.com/questions/10958308/showing-retina-display-image-with-pure-css,Showing retina display image with pure css,,,,,,,,
1119,"['css', 'jquery-mobile', 'footer']","{'user_type': 'does_not_exist', 'display_name': 'user1125394'}",True,405,2,0,1353422701,1338716855,10869302,CC BY-SA 3.0,https://stackoverflow.com/questions/10869302/css-footer-at-the-bottom-with-jquerymobile,CSS footer at the bottom with jQuerymobile,1495542018.0,10869376.0,,,,,,
1120,"['html', 'mobile', 'css', 'jquery-mobile']","{'account_id': 102988, 'reputation': 24102, 'user_id': 276093, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d9ddb70a6546440c4c9f906c69cd380a?s=256&d=identicon&r=PG', 'display_name': 'matt burns', 'link': 'https://stackoverflow.com/users/276093/matt-burns'}",True,1055,3,0,1353420711,1340892835,11246596,CC BY-SA 3.0,https://stackoverflow.com/questions/11246596/how-do-i-make-a-sticky-footer-with-jquerymobile,How do I make a sticky footer with jquerymobile?,,11246597.0,,,,,,
1121,"['html', 'css']","{'account_id': 913190, 'reputation': 10555, 'user_id': 948920, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/lfXnE.png?s=256&g=1', 'display_name': 'Question Overflow', 'link': 'https://stackoverflow.com/users/948920/question-overflow'}",True,1008,3,0,1353168512,1338955591,10908037,CC BY-SA 3.0,https://stackoverflow.com/questions/10908037/how-to-vertical-align-text-within-a-list-containing-superscript,How to vertical align text within a list containing superscript?,,10909485.0,,,,,,
1122,"['html', 'css']","{'account_id': 1556159, 'reputation': 85, 'user_id': 1447187, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/78b2dd6598a4e3744fbdffd4df6c21ab?s=256&d=identicon&r=PG', 'display_name': 'user1447187', 'link': 'https://stackoverflow.com/users/1447187/user1447187'}",True,52,3,0,1353081639,1339432123,10984033,,https://stackoverflow.com/questions/10984033/css-alignment-in-a-page,css alignment in a page,1339432168.0,10984099.0,,1374635688.0,Not suitable for this site,,,
1123,"['css', 'internet-explorer-8', 'compass-sass', 'css3pie']","{'account_id': 971485, 'reputation': 1432, 'user_id': 993984, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/c80da4578b4a727b532f4acc605f109d?s=256&d=identicon&r=PG', 'display_name': 'quatermain', 'link': 'https://stackoverflow.com/users/993984/quatermain'}",False,1692,2,1,1353013574,1338556520,10851026,CC BY-SA 3.0,https://stackoverflow.com/questions/10851026/css3-pie-with-compass-in-rails-app,CSS3 PIE with COMPASS in RAILS app,,,,,,,,
1124,"['android', 'css', 'cordova']","{'account_id': 1035491, 'reputation': 6972, 'user_id': 1042889, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/uJJOm.jpg?s=256&g=1', 'display_name': 'Aamirkhan', 'link': 'https://stackoverflow.com/users/1042889/aamirkhan'}",False,165,0,1,1352979244,1340864878,11239139,CC BY-SA 3.0,https://stackoverflow.com/questions/11239139/not-able-to-fix-width-in-my-phonegap-application,Not Able To Fix Width in my phonegap Application,1352979244.0,,,,,,,
1125,"['css', 'variables', 'inheritance', 'sass']","{'account_id': 1211837, 'reputation': 88, 'user_id': 1180237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/554a7a438b1490ef7a0973a5ffe6e4fd?s=256&d=identicon&r=PG', 'display_name': 'nopr', 'link': 'https://stackoverflow.com/users/1180237/nopr'}",True,2358,1,2,1352970223,1339588008,11014174,CC BY-SA 3.0,https://stackoverflow.com/questions/11014174/sass-inheriting-set-variable-from-parent-in-mixin,SASS: Inheriting set variable from parent in mixin,,,,,,,,
1126,"['javascript', 'html', 'css', 'cross-browser']","{'account_id': 993951, 'reputation': 10540, 'user_id': 1010404, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/426788de868a73a734694a54e6e42d9b?s=256&d=identicon&r=PG', 'display_name': 'Igor Shubin', 'link': 'https://stackoverflow.com/users/1010404/igor-shubin'}",True,189,3,3,1352803368,1340102101,11099183,CC BY-SA 3.0,https://stackoverflow.com/questions/11099183/image-for-option-works-in-firefox-but-not-works-in-other-browsers,Image for &lt;option&gt; works in firefox but not works in other browsers,1352803368.0,11122172.0,,,,,,
1127,"['html', 'css']","{'account_id': 1138122, 'reputation': 19026, 'user_id': 1122748, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/ae686b9d7d0c93261e9ce8430ed7b2d5?s=256&d=identicon&r=PG', 'display_name': 'Learning', 'link': 'https://stackoverflow.com/users/1122748/learning'}",True,68483,3,12,1352788166,1339044693,10925852,,https://stackoverflow.com/questions/10925852/vertically-horizontally-align-inner-div-center-of-the-page,Vertically &amp; Horizontally Align inner DIV center of the page,1495540979.0,10926440.0,,1339076337.0,exact duplicate,,,
1128,"['css', 'sass']","{'account_id': 184712, 'reputation': 3052, 'user_id': 420941, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/wX6g4.png?s=256&g=1', 'display_name': 'aurel', 'link': 'https://stackoverflow.com/users/420941/aurel'}",False,84,1,1,1352756921,1339137121,10944045,CC BY-SA 3.0,https://stackoverflow.com/questions/10944045/how-to-get-the-long-version-of-a-calculated-result-with-sass,How to get the long version of a calculated result with SASS,1339137546.0,,,,,,,
1129,"['jquery', 'html', 'css', 'ruby-on-rails']","{'account_id': 440790, 'reputation': 776, 'user_id': 1003387, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/4ed383da46c6e93d76cadcbdc0266265?s=256&d=identicon&r=PG', 'display_name': 'jwg2s', 'link': 'https://stackoverflow.com/users/1003387/jwg2s'}",False,404,2,0,1352401072,1339708099,11041373,CC BY-SA 3.0,https://stackoverflow.com/questions/11041373/dynamic-input-width-with-labels,Dynamic Input Width with Labels,1352401072.0,,,,,,,
1130,"['css', 'image', 'html', 'aptana']","{'account_id': 1566558, 'reputation': 23, 'user_id': 1455213, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbfd020028d80dae0f9c9626c24daacc?s=256&d=identicon&r=PG', 'display_name': 'user1455213', 'link': 'https://stackoverflow.com/users/1455213/user1455213'}",True,100,2,2,1352366296,1339645284,11026364,CC BY-SA 3.0,https://stackoverflow.com/questions/11026364/images-wont-appear-in-external-css,Images wont appear in External CSS,,11026416.0,,,,,,
1131,"['css', 'hover', 'scale', 'css-transforms']","{'account_id': 1540530, 'reputation': 11, 'user_id': 1435321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/732dd390eae0f2f25825e95d0e49ca47?s=256&d=identicon&r=PG', 'display_name': 'user1435321', 'link': 'https://stackoverflow.com/users/1435321/user1435321'}",True,8552,2,1,1352271238,1338819574,10882879,CC BY-SA 3.0,https://stackoverflow.com/questions/10882879/strange-css-webkit-transform-scale-hover-in-chrome,strange CSS webkit-transform-scale hover in Chrome,1343552213.0,,,,,,,
1132,"['iphone', 'css', 'safari']","{'account_id': 1232786, 'reputation': 1698, 'user_id': 1197019, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/2ae82c80e14aed0a9bf5f941c35d9503?s=256&d=identicon&r=PG', 'display_name': 'George Grigorita', 'link': 'https://stackoverflow.com/users/1197019/george-grigorita'}",True,3658,1,0,1352167226,1341004573,11269075,CC BY-SA 3.0,https://stackoverflow.com/questions/11269075/background-image-in-iphone-safari-not-showing-up-properly,background-image in iphone safari not showing up properly,,11269299.0,,,,,,
1133,"['css', 'sass', 'stylus']","{'user_type': 'does_not_exist', 'display_name': 'user1082754'}",True,1040,1,1,1352115461,1339762247,11050389,CC BY-SA 3.0,https://stackoverflow.com/questions/11050389/return-variables-from-mixin-with-stylus,Return variables from mixin with Stylus,,13021305.0,,,,,,
1134,"['jquery', 'css', 'html']","{'account_id': 1556218, 'reputation': 41, 'user_id': 1447231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe6d2f566f68b8e2fbe30493bc1ce08b?s=256&d=identicon&r=PG', 'display_name': 'user1447231', 'link': 'https://stackoverflow.com/users/1447231/user1447231'}",True,1033,3,4,1351764977,1339336501,10969255,CC BY-SA 3.0,https://stackoverflow.com/questions/10969255/button-to-show-hide-multiple-divs-at-once,Button to show/hide multiple divs at once,,,,,,,,
1135,"['css', 'google-maps', 'twitter-bootstrap']","{'account_id': 79450, 'reputation': 10525, 'user_id': 225269, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1ab3e4ae1d407d371e13c9f629ddb62c?s=256&d=identicon&r=PG', 'display_name': 'user225269', 'link': 'https://stackoverflow.com/users/225269/user225269'}",True,1547,2,7,1351746578,1338526607,10844622,CC BY-SA 3.0,https://stackoverflow.com/questions/10844622/how-not-to-mess-up-styling-when-using-css-frameworks,How not to mess up styling when using css frameworks,,10844705.0,,,,,,
1136,"['javascript', 'html', 'css']","{'account_id': 1539165, 'reputation': 41, 'user_id': 1434249, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7d0477dd4b8fac5a28bd4522f557f88?s=256&d=identicon&r=PG', 'display_name': 'user1434249', 'link': 'https://stackoverflow.com/users/1434249/user1434249'}",True,4074,7,1,1351677829,1340874046,11241248,,https://stackoverflow.com/questions/11241248/is-there-a-html-editor-similar-to-chromes-inspect-element-feature,Is there a HTML editor similar to Chrome&#39;s inspect element feature?,,11241331.0,,1483181131.0,Not suitable for this site,,,
1137,"['ios', 'html', 'css', 'webview', 'css-animations']","{'account_id': 1394890, 'reputation': 603, 'user_id': 1324861, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/0uIA0.png?s=256&g=1', 'display_name': 'opfeffer', 'link': 'https://stackoverflow.com/users/1324861/opfeffer'}",False,336,0,1,1351566488,1340134973,11108214,CC BY-SA 3.0,https://stackoverflow.com/questions/11108214/css3-animation-sluggish-on-ios,CSS3 Animation sluggish on iOS,,,,,,,,
1138,"['android', 'css']","{'account_id': 476841, 'reputation': 13, 'user_id': 887961, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://graph.facebook.com/747955830/picture?type=large', 'display_name': 'user887961', 'link': 'https://stackoverflow.com/users/887961/user887961'}",False,376,1,0,1351543793,1340047582,11089661,CC BY-SA 3.0,https://stackoverflow.com/questions/11089661/image-mask-for-overlay-not-working-on-motorola-xoom-android-4-0-4,Image mask for overlay not working on Motorola Xoom (android 4.0.4),,,,,,,,
1139,"['jquery', 'css', 'pseudo-class']","{'account_id': 88520, 'reputation': 18767, 'user_id': 988233, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ff35678d4d8a3e36fdc4ad5d9e17401e?s=256&d=identicon&r=PG', 'display_name': 'Ian Davis', 'link': 'https://stackoverflow.com/users/988233/ian-davis'}",True,3416,4,1,1351227742,1339381032,10973928,CC BY-SA 3.0,https://stackoverflow.com/questions/10973928/nth-child-except-if-it-has-a-class-of-hide,nth-child except if it has a class of &quot;hide&quot;,1339434223.0,,,,,,,
1140,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1613142, 'reputation': 13, 'user_id': 1491560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffee631d2288348508ed90728414ba5e?s=256&d=identicon&r=PG', 'display_name': 'user1491560', 'link': 'https://stackoverflow.com/users/1491560/user1491560'}",True,1889,1,-4,1351159917,1340985479,11265108,CC BY-SA 3.0,https://stackoverflow.com/questions/11265108/inner-html-of-a-table-row,Inner HTML of a table Row,1341027461.0,11270329.0,,,,,,
1141,"['javascript', 'jquery', 'css']","{'account_id': 111798, 'reputation': 8709, 'user_id': 295133, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3b7818662b98931fe4e77693ec26eaa1?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/295133/adam'}",True,1095,1,0,1351087281,1339893772,11068102,CC BY-SA 3.0,https://stackoverflow.com/questions/11068102/slow-animate-in-safari-5-1-7-but-fine-in-firefox-and-chrome,"Slow animate() in safari 5.1.7, but fine in firefox and chrome",,,,,,,,
1142,"['css', 'magento', 'menu', 'admin']","{'account_id': 1434297, 'reputation': 1255, 'user_id': 1356026, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0cadf02a4439fbb5df0423bc64279d4f?s=256&d=identicon&r=PG', 'display_name': 't.c', 'link': 'https://stackoverflow.com/users/1356026/t-c'}",True,544,1,0,1351078633,1340183961,11116406,CC BY-SA 3.0,https://stackoverflow.com/questions/11116406/magento-menu-class-dont-turn-to-active,magento : menu class don&#39;t turn to active,1340187265.0,13048117.0,,,,,,
1143,['css'],"{'account_id': 1218964, 'reputation': 1680, 'user_id': 1185997, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/44c10cc0fbaf54a7237d31f760ef39ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Goldentoa11', 'link': 'https://stackoverflow.com/users/1185997/goldentoa11'}",True,700,5,4,1350935021,1340027316,11084288,CC BY-SA 3.0,https://stackoverflow.com/questions/11084288/css-selector-nesting,CSS Selector Nesting,,11084317.0,,,,,,
1144,"['css', 'jquery-mobile']","{'user_type': 'does_not_exist', 'display_name': 'user1125394'}",True,900,3,0,1350925547,1338839887,10887491,CC BY-SA 3.0,https://stackoverflow.com/questions/10887491/jquerymobile-listview-custom-css,jquerymobile listview custom css,1338997115.0,13016236.0,,,,,,
1145,"['css', 'namespaces', 'css-selectors', 'pseudo-class']","{'account_id': 415723, 'reputation': 162567, 'user_id': 790695, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b325fb42f8004a482b2ca6c2bcd69466?s=256&d=identicon&r=PG', 'display_name': 'James Allardice', 'link': 'https://stackoverflow.com/users/790695/james-allardice'}",True,347,1,4,1350668472,1340306303,11145230,CC BY-SA 3.0,https://stackoverflow.com/questions/11145230/can-a-css-pseudo-class-be-namespaced,Can a CSS pseudo-class be namespaced?,1340307800.0,11145258.0,,,,,,
1146,"['javascript', 'jquery', 'html', 'css']","{'account_id': 443043, 'reputation': 9141, 'user_id': 834032, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/50ee0d12480827dc056e40ab4eeeb308?s=256&d=identicon&r=PG', 'display_name': 'niko', 'link': 'https://stackoverflow.com/users/834032/niko'}",True,10809,4,6,1350575990,1338841425,10887834,CC BY-SA 3.0,https://stackoverflow.com/questions/10887834/css-position-fixed-div-wrapper-must-be-fixed-vertically-but-must-be-varying-in,CSS position fixed. Div wrapper must be fixed vertically but must be varying in horizontally,1495541450.0,10890225.0,,,,,,
1147,"['css', 'less', 'sublimetext2']","{'account_id': 1561833, 'reputation': 625, 'user_id': 1451543, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/58512ee8be8eef672cbbf754e22b8992?s=256&d=identicon&r=PG', 'display_name': 'Marian Petrov', 'link': 'https://stackoverflow.com/users/1451543/marian-petrov'}",True,119,1,2,1350224735,1340757030,11217809,CC BY-SA 3.0,https://stackoverflow.com/questions/11217809/creating-or-adding-syntax-to-new-file-ext-in-sublimetext-2,Creating or Adding syntax to new file ext in SublimeText 2,1340757342.0,,,,,,,
1148,['css'],"{'account_id': 1133897, 'reputation': 3791, 'user_id': 1119364, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8bdf9eefc560fb0999fbb63489a9c081?s=256&d=identicon&r=PG', 'display_name': '&#216;ystein Amundsen', 'link': 'https://stackoverflow.com/users/1119364/%c3%98ystein-amundsen'}",True,428,1,1,1350095047,1340823905,11233281,CC BY-SA 3.0,https://stackoverflow.com/questions/11233281/stretch-elements-to-the-height-of-their-container-using-css-only,Stretch elements to the height of their container using CSS only,1350095047.0,12869393.0,,,,,,
1149,"['css', 'internet-explorer-9', 'css-selectors']","{'account_id': 436325, 'reputation': 979, 'user_id': 823422, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/322cc6a6b315c858af67d5ab468fa223?s=256&d=identicon&r=PG', 'display_name': 'Pablo Rincon', 'link': 'https://stackoverflow.com/users/823422/pablo-rincon'}",True,432,2,1,1349906847,1340216157,11125660,CC BY-SA 3.0,https://stackoverflow.com/questions/11125660/nth-childodd-even-removes-td-border-on-ie9,nth-child:odd/even removes td border on IE9,1349906847.0,11125951.0,,,,,,
1150,"['javascript', 'jquery', 'css', 'slider']","{'account_id': 1463784, 'reputation': 79, 'user_id': 1377298, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/41dd0d3be657d9dbf2b2e9e7ab631168?s=256&d=identicon&r=PG', 'display_name': 'user1377298', 'link': 'https://stackoverflow.com/users/1377298/user1377298'}",True,783,3,0,1349523709,1340307475,11145523,,https://stackoverflow.com/questions/11145523/jquery-javascript-slider,"Jquery, javascript slider",,,,1349429020.0,not constructive,,,
1151,"['css', 'internet-explorer-8', 'knockout.js', 'selectlist', 'jquery-templates']","{'account_id': 298745, 'reputation': 1575, 'user_id': 604920, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/99cec1c67581c047a6653fde327ab6c1?s=256&d=identicon&r=PG', 'display_name': 'Yasir', 'link': 'https://stackoverflow.com/users/604920/yasir'}",False,1233,1,1,1349122212,1340751797,11217154,CC BY-SA 3.0,https://stackoverflow.com/questions/11217154/toggling-css-in-knockout-js-for-changing-select-list-width,Toggling css in knockout.js for changing select list width,1340829364.0,,,,,,,
1152,['css'],"{'account_id': 154038, 'reputation': 3066, 'user_id': 369708, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2ced59aca589a28a7a1e3ad68521fcdf?s=256&d=identicon&r=PG', 'display_name': 'Selvaraj M A', 'link': 'https://stackoverflow.com/users/369708/selvaraj-m-a'}",False,499,1,1,1349097096,1339271144,10964061,CC BY-SA 3.0,https://stackoverflow.com/questions/10964061/how-can-we-create-the-jquery-fancybox-elastic-animation-using-css3-transitions,How can we create the jQuery fancybox elastic animation using css3 transitions,,,,,,,,
1153,['css'],"{'account_id': 1608663, 'reputation': 21, 'user_id': 1488205, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9ac70397b36b3a4dcde4354e51ac6b7?s=256&d=identicon&r=PG', 'display_name': 'Chunky', 'link': 'https://stackoverflow.com/users/1488205/chunky'}",False,1312,1,2,1349096291,1340879736,11242787,CC BY-SA 3.0,https://stackoverflow.com/questions/11242787/how-to-use-image-instead-of-box-shadow-to-achieve-similar-effect,How to use image instead of box-shadow to achieve similar effect?,1340880698.0,,,,,,,
1154,"['html', 'css', 'google-maps', 'drag', 'swipe']","{'account_id': 1597808, 'reputation': 11, 'user_id': 1479490, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BI7M1.jpg?s=256&g=1', 'display_name': 'Jorg', 'link': 'https://stackoverflow.com/users/1479490/jorg'}",False,3389,1,1,1349020551,1340615748,11186468,CC BY-SA 3.0,https://stackoverflow.com/questions/11186468/disable-gmaps-dragging-enable-page-swipe,"Disable Gmaps dragging, enable page swipe?",1340670590.0,,,,,,,
1155,"['css', 'jquery-mobile', 'fieldset']","{'account_id': 1114242, 'reputation': 1390, 'user_id': 1104000, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/DV9S2.png?s=256&g=1', 'display_name': 'Alain', 'link': 'https://stackoverflow.com/users/1104000/alain'}",True,11242,2,7,1348996300,1340725553,11211079,CC BY-SA 3.0,https://stackoverflow.com/questions/11211079/how-to-align-a-checkbox-and-a-text-input-tag-into-a-jquery-mobile-line,How to align a checkbox and a text input tag into a jquery-mobile line,1340731897.0,12659146.0,,,,,,
1156,"['css', 'twitter-bootstrap', 'css-selectors']","{'account_id': 1386113, 'reputation': 717, 'user_id': 1318135, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/51e920c12a7cd864f476c9863b7d1354?s=256&d=identicon&r=PG', 'display_name': 'user1318135', 'link': 'https://stackoverflow.com/users/1318135/user1318135'}",True,486,3,0,1348936966,1340997255,11267665,CC BY-SA 3.0,https://stackoverflow.com/questions/11267665/if-you-have-two-class-css-selectors-do-they-have-a-decendent-relationship-and-d,"If you have two class CSS selectors, do they have a decendent relationship and does this hierarchical relationship need to be mirrored in the HTML?",,11267709.0,,,,,,
1157,"['php', 'html', 'css', 'wordpress']","{'account_id': 1182857, 'reputation': 81, 'user_id': 1157404, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/c3876fd652eff6769ada8d57856a8fb5?s=256&d=identicon&r=PG', 'display_name': 'user1157404', 'link': 'https://stackoverflow.com/users/1157404/user1157404'}",True,901,1,2,1348927082,1339533629,11004539,CC BY-SA 3.0,https://stackoverflow.com/questions/11004539/encoding-cyrillic-to-utf-8-in-my-sidebar-php-file-the-site-breaks,Encoding Cyrillic to UTF-8 in my sidebar.php file the site breaks,1339534676.0,11004959.0,,,,,,
1158,"['css', 'compression']","{'account_id': 270371, 'reputation': 16348, 'user_id': 560287, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/47a4ceb4aadb9d792aa1a0e5a881ba19?s=256&d=identicon&r=PG', 'display_name': 'John Magnolia', 'link': 'https://stackoverflow.com/users/560287/john-magnolia'}",True,669,5,2,1348926635,1338560423,10852013,CC BY-SA 3.0,https://stackoverflow.com/questions/10852013/online-css-compress-which-doesnt-remove-ie-hacks,Online CSS compress which doesn&#39;t remove IE hacks,,10958532.0,,,,,,
1159,"['css', 'media-queries']","{'account_id': 1433432, 'reputation': 4787, 'user_id': 1355300, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f5d8e06a28aa454e585fee26bf16dcc2?s=256&d=identicon&r=PG', 'display_name': 'user1355300', 'link': 'https://stackoverflow.com/users/1355300/user1355300'}",True,900,2,1,1348873403,1339863951,11065162,CC BY-SA 3.0,https://stackoverflow.com/questions/11065162/defining-css-media-queries,Defining CSS Media Queries,,11091805.0,,,,,,
1160,"['css', 'twitter-bootstrap']","{'account_id': 29417, 'reputation': 16545, 'user_id': 79465, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/023a09547fa7d8cfaa883753eb625c40?s=256&d=identicon&r=PG', 'display_name': 'Dofs', 'link': 'https://stackoverflow.com/users/79465/dofs'}",True,3600,1,4,1348735321,1338623562,10860727,CC BY-SA 3.0,https://stackoverflow.com/questions/10860727/dynamic-length-of-rows-for-twitter-bootstrap,Dynamic length of rows for Twitter-Bootstrap,1338674066.0,10860988.0,,,,,,
1161,"['jquery', 'css', 'jquery-mobile', 'select-menu', 'opera-mobile']","{'account_id': 1124189, 'reputation': 1344, 'user_id': 1413272, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a620a17f0e3be928346bde1ab401dfe6?s=256&d=identicon&r=PG', 'display_name': 'nebulousGirl', 'link': 'https://stackoverflow.com/users/1413272/nebulousgirl'}",True,1008,1,2,1348668621,1339618890,11022735,CC BY-SA 3.0,https://stackoverflow.com/questions/11022735/opera-mobile-and-jquery-mobile-select-menus-display-bug,Opera Mobile and jQuery Mobile Select menus display bug,1339678006.0,,,,,,,
1162,"['css', 'flash', 'google-chrome', 'z-index', 'swfobject']","{'account_id': 1029661, 'reputation': 575, 'user_id': 1038232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d429fccdd9cc1a18941dc4b2afd2bf70?s=256&d=identicon&r=PG', 'display_name': 'romek', 'link': 'https://stackoverflow.com/users/1038232/romek'}",False,918,1,3,1348561562,1340975899,11262551,CC BY-SA 3.0,https://stackoverflow.com/questions/11262551/flash-movie-in-background-and-position-fixed-in-chrome-bad-behaviour,Flash movie in background and position fixed in Chrome =&gt; bad behaviour,1341125168.0,,,,,,,
1163,"['asp.net', 'css']","{'account_id': 1495926, 'reputation': 23, 'user_id': 1401878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7743c0d9addcca10b4efce33fda7d411?s=256&d=identicon&r=PG', 'display_name': 'Jecxz', 'link': 'https://stackoverflow.com/users/1401878/jecxz'}",True,7072,1,0,1348227215,1338818939,10882734,CC BY-SA 3.0,https://stackoverflow.com/questions/10882734/best-way-to-position-asp-net-panels-side-by-side,Best Way to Position ASP.NET Panels Side by Side,1348227215.0,10882804.0,,,,,,
1164,"['jquery', 'css', 'html', 'jquery-animate']","{'account_id': 1295761, 'reputation': 10689, 'user_id': 1246870, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a3488ac45b71c2f0829a84d1f93a1d75?s=256&d=identicon&r=PG', 'display_name': 'avs099', 'link': 'https://stackoverflow.com/users/1246870/avs099'}",True,18350,6,8,1348166883,1340460853,11170173,CC BY-SA 3.0,https://stackoverflow.com/questions/11170173/html5-css3-how-to-make-endless-rotating-background-360-degrees-panorama,HTML5/CSS3 - how to make &quot;endless&quot; rotating background - 360 degrees panorama,,11170448.0,,,,,,
1165,"['javascript', 'jquery', 'html', 'css']","{'account_id': 286663, 'reputation': 14914, 'user_id': 586051, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/uoI4g.jpg?s=256&g=1', 'display_name': 'Rahul Desai', 'link': 'https://stackoverflow.com/users/586051/rahul-desai'}",True,253,2,0,1348131855,1340393415,11162889,CC BY-SA 4.0,https://stackoverflow.com/questions/11162889/side-effect-of-floating-table-header-rounded-corners,side-effect of floating table header + rounded corners,1592644375.0,11162929.0,,,,,,
