,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1073,"['html', 'css']","{'account_id': 1309709, 'reputation': 4930, 'user_id': 1257965, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/VLCey.jpg?s=256&g=1', 'display_name': 'ivvi', 'link': 'https://stackoverflow.com/users/1257965/ivvi'}",True,12852,9625123.0,4,14,1350734482,1331241642,9625093,CC BY-SA 3.0,https://stackoverflow.com/questions/9625093/margin-affects-other-fixed-elements-position,margin affects other fixed elements position,1331242605.0,,,,,,
1074,"['javascript', 'jquery', 'html', 'css', 'kendo-ui']","{'account_id': 1275369, 'reputation': 985, 'user_id': 1230762, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c9817f4061bf06c274744454f578944b?s=256&d=identicon&r=PG', 'display_name': 'kishan patel', 'link': 'https://stackoverflow.com/users/1230762/kishan-patel'}",False,608,,1,1,1350663149,1331822209,9721989,CC BY-SA 3.0,https://stackoverflow.com/questions/9721989/how-to-stop-a-div-element-containing-a-kendo-ui-dataviz-chart-from-overlapping-o,How to stop a div element containing a Kendo UI dataviz chart from overlapping other elements when zoomed in and on tablets,1350663149.0,,,,,,
1075,"['html', 'css', 'rotatetransform']","{'account_id': 1305655, 'reputation': 2797, 'user_id': 1254707, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/e00eb667569f2686c7656f9707f105f6?s=256&d=identicon&r=PG', 'display_name': 'Anders', 'link': 'https://stackoverflow.com/users/1254707/anders'}",True,3620,12970164.0,2,4,1350634963,1331125109,9601966,CC BY-SA 3.0,https://stackoverflow.com/questions/9601966/safari-and-chrome-position-of-rotated-text-goes-haywire,"Safari and Chrome, position of rotated text goes haywire",,,,,,,
1076,"['css', 'google-chrome', 'html', 'center']","{'account_id': 85779, 'reputation': 36163, 'user_id': 238948, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/434e37f74ce9a41c3f18b8d80a1ab88f?s=256&d=identicon&r=PG', 'display_name': 'devios1', 'link': 'https://stackoverflow.com/users/238948/devios1'}",True,1083,9709014.0,1,1,1350586213,1331753335,9708817,CC BY-SA 3.0,https://stackoverflow.com/questions/9708817/centering-a-dynamically-sized-div-inside-another-div-that-is-centered-on-the-pag,Centering a dynamically sized div inside another div that is centered on the page,1331827046.0,,,,,,
1077,"['jquery', 'css', 'json']","{'account_id': 1052172, 'reputation': 2037, 'user_id': 1055809, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/93cfb22638742453d82e7d374e052366?s=256&d=identicon&r=PG', 'display_name': 'TrySpace', 'link': 'https://stackoverflow.com/users/1055809/tryspace'}",True,1661,,3,3,1350570525,1331155890,9609385,CC BY-SA 3.0,https://stackoverflow.com/questions/9609385/get-css-from-element-put-in-json-array-change-element-restore-element-with-st,"Get CSS from element, put in JSON-Array, change element, restore element with stored CSS array",1331156201.0,,,,,,
1078,"['css', 'ruby-on-rails', 'ruby', 'haml']","{'account_id': 1311450, 'reputation': 659, 'user_id': 1259379, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/90d29db4f30a244570530d9da61c6685?s=256&d=identicon&r=PG&f=1', 'display_name': 'Proghero', 'link': 'https://stackoverflow.com/users/1259379/proghero'}",True,16665,11838823.0,5,6,1350489094,1331386053,9646815,CC BY-SA 3.0,https://stackoverflow.com/questions/9646815/conditionally-setting-css-style-from-ruby-controller,Conditionally setting CSS style from ruby controller,1350489094.0,,,,,,
1079,"['css', 'html', 'css-float']","{'account_id': 337915, 'reputation': 2664, 'user_id': 666468, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/74a8b48a519d47a1c0d407a082b0b8a4?s=256&d=identicon&r=PG', 'display_name': 'justacoder', 'link': 'https://stackoverflow.com/users/666468/justacoder'}",True,5519,,4,3,1350047768,1332529050,9844982,CC BY-SA 3.0,https://stackoverflow.com/questions/9844982/child-float-divs-breaking-out-of-parent-div,Child Float Divs Breaking out of Parent Div,1337181781.0,,,,,,
1080,"['css', 'internet-explorer']","{'account_id': 1317091, 'reputation': 6759, 'user_id': 1263709, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/82a65d0e257cb8de8b743f22df151603?s=256&d=identicon&r=PG', 'display_name': 'kishanio', 'link': 'https://stackoverflow.com/users/1263709/kishanio'}",True,1227,,2,0,1349961867,1331881980,9733309,CC BY-SA 3.0,https://stackoverflow.com/questions/9733309/background-image-doesnt-appear-ie,Background image doesn&#39;t appear IE,1331888310.0,,,,,,
1081,"['wordpress', 'css', 'css3pie']","{'account_id': 961078, 'reputation': 583, 'user_id': 985418, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ad4f06752906b9404d5e585cd7483a15?s=256&d=identicon&r=PG', 'display_name': 'Dennis Hunink', 'link': 'https://stackoverflow.com/users/985418/dennis-hunink'}",True,1842,9753968.0,1,3,1349425713,1332014739,9753278,CC BY-SA 3.0,https://stackoverflow.com/questions/9753278/css3-pie-integration-with-wordpress,CSS3 Pie integration with Wordpress,,,,,,,
1082,"['css', 'opera', 'css-transitions']","{'account_id': 1143069, 'reputation': 1246, 'user_id': 1126459, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e6a9b5ac135325506a299b7840536661?s=256&d=identicon&r=PG', 'display_name': 'CupOfTea696', 'link': 'https://stackoverflow.com/users/1126459/cupoftea696'}",True,4318,12327357.0,3,4,1349406507,1331805266,9717370,CC BY-SA 3.0,https://stackoverflow.com/questions/9717370/transition-for-box-shadow-not-working-in-opera,transition for box-shadow not working in Opera,1334600982.0,,,,,,
1083,"['javascript', 'jquery', 'css']","{'account_id': 1274900, 'reputation': 2054, 'user_id': 1230359, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/OpF9v.png?s=256&g=1', 'display_name': 'Swapnil Godambe', 'link': 'https://stackoverflow.com/users/1230359/swapnil-godambe'}",False,562,,1,3,1349398010,1331100825,9596678,CC BY-SA 3.0,https://stackoverflow.com/questions/9596678/how-to-show-variable-length-text-in-fixed-width-textbox-in-jquery-dialog-box,How to show variable length text in fixed width textbox in jquery Dialog box,,,,,,,
1084,"['css', 'facebook-graph-api']","{'account_id': 26590, 'reputation': 9623, 'user_id': 69346, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/202cc9656d82d88adbe3c39f63810d39?s=256&d=identicon&r=PG', 'display_name': 'codecowboy', 'link': 'https://stackoverflow.com/users/69346/codecowboy'}",False,158,,1,2,1349331488,1331641709,9683885,CC BY-SA 3.0,https://stackoverflow.com/questions/9683885/what-other-front-end-frameworks-are-available-for-facebook-app-and-page-developm,What other front-end frameworks are available for facebook app and page development?,,,,,,,
1085,"['css', 'css-animations']","{'account_id': 337590, 'reputation': 1105, 'user_id': 665944, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/bb1697b8cee1a4feae7b7a17d815b29b?s=256&d=identicon&r=PG', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/665944/steve'}",True,1381,9729277.0,2,1,1349252433,1331850983,9729211,CC BY-SA 4.0,https://stackoverflow.com/questions/9729211/css3-animation-of-background-color-not-working-in-chrome,CSS3 animation of background-color not working in Chrome,1592644375.0,,,,,,
1086,"['javascript', 'jquery', 'html', 'css', 'pseudo-element']","{'account_id': 1241430, 'reputation': 1057, 'user_id': 1203940, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cb2ad35495d21af116796f4b9ab9eee8?s=256&d=identicon&r=PG', 'display_name': 'Luis', 'link': 'https://stackoverflow.com/users/1203940/luis'}",True,508,9647374.0,4,-2,1349198133,1331390859,9647330,CC BY-SA 3.0,https://stackoverflow.com/questions/9647330/get-first-and-last-with-jquery,Get :first and :last with jQuery,1349198133.0,,,,,,
1087,"['css', 'html', 'xhtml']","{'account_id': 67121, 'reputation': 7020, 'user_id': 196579, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a268dc72751dab5944274f26339543c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'MGK', 'link': 'https://stackoverflow.com/users/196579/mgk'}",True,657,9548234.0,2,0,1349156353,1330795990,9548209,CC BY-SA 3.0,https://stackoverflow.com/questions/9548209/background-imageurl-not-showing-up-image-for-background-using-css,background-image:url not showing up image for background using css,,,,,,,
1088,"['android', 'css', 'hyperlink', 'webview', 'highlight']","{'account_id': 1109512, 'reputation': 4843, 'user_id': 1100249, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/95c160605d882ac73c235308ef2fc68c?s=256&d=identicon&r=PG', 'display_name': 'marius bardan', 'link': 'https://stackoverflow.com/users/1100249/marius-bardan'}",False,1305,,1,1,1349135463,1330943340,9565087,CC BY-SA 3.0,https://stackoverflow.com/questions/9565087/android-webview-link-highlight-issue,Android WebView link highlight issue,,,,,,,
1089,"['javascript', 'jquery', 'css', 'jquery-mobile']","{'account_id': 427510, 'reputation': 1861, 'user_id': 809307, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/28815886a7e9b2d549601ec5dda87f32?s=256&d=identicon&r=PG', 'display_name': 'Basic Bridge', 'link': 'https://stackoverflow.com/users/809307/basic-bridge'}",False,5088,,2,2,1348996099,1331256608,9627742,CC BY-SA 3.0,https://stackoverflow.com/questions/9627742/auto-load-and-refresh-div-every-10sec-jquery-mobile,Auto Load and Refresh div every 10sec jquery mobile,1331289820.0,,,,,,
1090,"['html', 'css', 'background-position']","{'account_id': 540621, 'reputation': 11246, 'user_id': 908879, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b364b3251701798497998ae1ed2812c6?s=256&d=identicon&r=PG', 'display_name': 'ajax333221', 'link': 'https://stackoverflow.com/users/908879/ajax333221'}",True,183,10673580.0,3,2,1348890657,1332644725,9857615,CC BY-SA 3.0,https://stackoverflow.com/questions/9857615/is-this-background-position-line-ambiguous,Is this &#39;background-position&#39; line ambiguous?,1348890657.0,,,,,,
1091,['css'],"{'account_id': 385820, 'reputation': 2511, 'user_id': 743206, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/a8ebc3547daf689fabc87d2985b9a171?s=256&d=identicon&r=PG', 'display_name': 'Cobold', 'link': 'https://stackoverflow.com/users/743206/cobold'}",True,52,9549898.0,3,0,1348842894,1330808990,9549891,,https://stackoverflow.com/questions/9549891/hide-wikipedia-article-feedback,Hide Wikipedia Article Feedback,,,1394870941.0,Not suitable for this site,,,
1092,"['javascript', 'jquery', 'css', 'jqplot', 'pie-chart']","{'account_id': 1344389, 'reputation': 386, 'user_id': 1285399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d33e5d42facf324fc073c50334f1ae49?s=256&d=identicon&r=PG', 'display_name': 'HGK', 'link': 'https://stackoverflow.com/users/1285399/hgk'}",True,19211,9822372.0,1,6,1348611586,1332407686,9819245,CC BY-SA 3.0,https://stackoverflow.com/questions/9819245/background-color-for-jqplot-pie-chart,Background color for Jqplot pie chart,1332419533.0,,,,,,
1093,"['jquery', 'iphone', 'html', 'css', 'ipad']","{'account_id': 959691, 'reputation': 2213, 'user_id': 984323, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3122310402c9c19b3fcbb4800782e4fb?s=256&d=identicon&r=PG', 'display_name': 'mmmoustache', 'link': 'https://stackoverflow.com/users/984323/mmmoustache'}",True,195,12578786.0,3,3,1348560892,1332938381,9907678,CC BY-SA 3.0,https://stackoverflow.com/questions/9907678/is-it-possible-to-fit-sites-to-ipad-iphone-without-media-queries-viewports-add,"Is it possible to fit sites to iPad/iPhone without media queries, viewports, additional scripts?",,,,,,,
1094,"['php', 'css', 'calendar', 'wordpress']","{'user_type': 'does_not_exist', 'display_name': 'user379888'}",False,725,,0,0,1348303391,1331493300,9658059,CC BY-SA 3.0,https://stackoverflow.com/questions/9658059/creating-colorful-calendar-for-wordpress-blog,Creating colorful calendar for wordpress blog,1348303391.0,,,,,,
1095,"['css', 'image', 'symfony', 'assetic']","{'account_id': 1334525, 'reputation': 1635, 'user_id': 1277592, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/ec503c2b8f3114ba4cc770389bfc2c82?s=256&d=identicon&r=PG', 'display_name': 'Nath5', 'link': 'https://stackoverflow.com/users/1277592/nath5'}",True,3737,,3,0,1348143218,1332117317,9763645,CC BY-SA 3.0,https://stackoverflow.com/questions/9763645/symfony-2-assetic-project-layout-and-resource-management,Symfony 2 Assetic Project layout and Resource Management,1348143218.0,,,,,,
1096,"['css', 'fonts', 'webkit', 'youtube', 'embed']","{'account_id': 114396, 'reputation': 37578, 'user_id': 300836, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/En2qu.jpg?s=256&g=1', 'display_name': 'Matt Gibson', 'link': 'https://stackoverflow.com/users/300836/matt-gibson'}",True,2213,,2,3,1348079527,1330605135,9516319,CC BY-SA 3.0,https://stackoverflow.com/questions/9516319/embedding-youtube-video-changes-font-look-on-elements-outside-the-iframe,Embedding YouTube video changes font look on elements outside the iframe,1330605894.0,,,,,,
1097,"['css', 'xhtml']","{'account_id': 155763, 'reputation': 5117, 'user_id': 372630, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c5e920821302a0259e45407d2b5b4e81?s=256&d=identicon&r=PG&f=1', 'display_name': 'MAX POWER', 'link': 'https://stackoverflow.com/users/372630/max-power'}",False,444,,2,0,1347958894,1331805002,9717313,CC BY-SA 3.0,https://stackoverflow.com/questions/9717313/auto-expand-div-with-border-images,Auto expand DIV with border images,,,,,,,
1098,['css'],"{'account_id': 307142, 'reputation': 1801, 'user_id': 618288, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/0e1e9beca12ebdd11174e85eb0c94693?s=256&d=identicon&r=PG', 'display_name': 'davidmatas', 'link': 'https://stackoverflow.com/users/618288/davidmatas'}",True,2414,,3,4,1347916597,1330939981,9564354,CC BY-SA 3.0,https://stackoverflow.com/questions/9564354/dont-inherit-line-height-in-nested-elements,Don&#39;t inherit line-height in nested elements,1330944584.0,,,,,,
1099,"['javascript', 'jquery', 'css', 'scroll', 'css-float']","{'account_id': 1274653, 'reputation': 755, 'user_id': 1230142, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/1e88824f08b8046a30870d408c09768e?s=256&d=identicon&r=PG', 'display_name': 'John Preston', 'link': 'https://stackoverflow.com/users/1230142/john-preston'}",True,11743,,3,5,1347617068,1332204731,9780042,CC BY-SA 3.0,https://stackoverflow.com/questions/9780042/javascript-or-jquery-scroll-to-fixed-position-div,Javascript or Jquery: Scroll to Fixed position div,1342181572.0,,,,,,
1100,"['html', 'css', 'google-chrome']","{'account_id': 1316989, 'reputation': 21, 'user_id': 1263618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e82bfef0ea0ce544eca7e2ff9d485d0b?s=256&d=identicon&r=PG', 'display_name': 'user1263618', 'link': 'https://stackoverflow.com/users/1263618/user1263618'}",True,3830,,2,1,1347353801,1331541254,9663835,CC BY-SA 3.0,https://stackoverflow.com/questions/9663835/cant-display-png-image-as-background-of-div,Can&#39;t display PNG image as background of DIV,1333188886.0,,,,,,
1101,"['html', 'css']","{'account_id': 931716, 'reputation': 327, 'user_id': 961486, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/36c453e5d3f11d7b74285645ada3b975?s=256&d=identicon&r=PG', 'display_name': 'Jeremy', 'link': 'https://stackoverflow.com/users/961486/jeremy'}",True,4511,9830885.0,4,1,1347346425,1332451532,9830785,CC BY-SA 3.0,https://stackoverflow.com/questions/9830785/font-face-not-working-in-firefox,@font face not working in firefox,,,,,,,
1102,"['html', 'css', 'frameworks', 'backbone.js', 'yui']","{'account_id': 878293, 'reputation': 159, 'user_id': 110629, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a752218b4063dbbe5f343bca5c45c3df?s=256&d=identicon&r=PG', 'display_name': 'xfernandez', 'link': 'https://stackoverflow.com/users/110629/xfernandez'}",True,2231,,2,2,1347164235,1330961850,9569410,CC BY-SA 3.0,https://stackoverflow.com/questions/9569410/evaluating-yui-and-backbone,Evaluating YUi and BackBone,1330984441.0,,,,,,
1103,"['html', 'css', 'handheld']","{'account_id': 1341309, 'reputation': 25, 'user_id': 1282913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b28a3de4d52273cbc9f52dc5f0c99a34?s=256&d=identicon&r=PG', 'display_name': 'goco17', 'link': 'https://stackoverflow.com/users/1282913/goco17'}",True,707,9801540.0,1,0,1346975300,1332320635,9801432,CC BY-SA 3.0,https://stackoverflow.com/questions/9801432/converting-html-for-handheld,converting HTML for handheld,1346975300.0,,,,,,
1104,"['css', 'iframe', 'facebook-apps', 'css-position', 'facebook-canvas']","{'account_id': 416426, 'reputation': 5608, 'user_id': 791795, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/JSeIz.png?s=256&g=1', 'display_name': 'Nils Blum-Oeste', 'link': 'https://stackoverflow.com/users/791795/nils-blum-oeste'}",True,2552,,2,4,1346971113,1331281988,9631014,CC BY-SA 3.0,https://stackoverflow.com/questions/9631014/positionfixed-in-facebook-canvas-iframe,Position:fixed in facebook canvas (iframe),,,,,,,
1105,"['html', 'css', 'css-selectors']","{'account_id': 439568, 'reputation': 15915, 'user_id': 828584, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/498f20465c08db69a48f10e852ba6263?s=256&d=identicon&r=PG', 'display_name': 'mowwwalker', 'link': 'https://stackoverflow.com/users/828584/mowwwalker'}",True,8704,9882114.0,4,20,1346940337,1332810992,9882106,CC BY-SA 3.0,https://stackoverflow.com/questions/9882106/css-to-match-the-last-match-of-a-selector,CSS to match the last match of a selector?,1332811144.0,,,,,,
1106,"['java', 'html', 'css', 'gwt']","{'account_id': 963663, 'reputation': 1308, 'user_id': 987492, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6qA7t.jpg?s=256&g=1', 'display_name': 'Vijay Sarin', 'link': 'https://stackoverflow.com/users/987492/vijay-sarin'}",True,1242,12298069.0,1,1,1346927770,1331793757,9715068,CC BY-SA 3.0,https://stackoverflow.com/questions/9715068/touch-events-for-resize-panel-in-gwt,Touch Events for Resize Panel in GWT,,,,,,,
1107,"['css', 'twitter-bootstrap']","{'user_type': 'does_not_exist', 'display_name': 'user1299287'}",True,1616,,2,1,1346754826,1332969696,9915833,CC BY-SA 3.0,https://stackoverflow.com/questions/9915833/padding-on-the-left-twitter-bootstrap,padding on the left twitter bootstrap,,,,,,,
1108,"['javascript', 'jquery', 'html', 'css']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,3364,9797497.0,1,5,1346701505,1332281552,9795816,CC BY-SA 3.0,https://stackoverflow.com/questions/9795816/obtain-the-actual-left-top-position-of-a-rotated-div,"Obtain the Actual Left,Top position of a rotated div",,,,,,,
1109,"['html', 'css', 'mobile', 'grid', 'skeleton-css-boilerplate']","{'account_id': 93036, 'reputation': 5056, 'user_id': 254709, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ae68b0295c74c6e57a3538f45bcc107e?s=256&d=identicon&r=PG', 'display_name': 'jeffkee', 'link': 'https://stackoverflow.com/users/254709/jeffkee'}",True,7250,9746673.0,1,4,1346631790,1331944271,9746166,CC BY-SA 3.0,https://stackoverflow.com/questions/9746166/reshuffling-the-display-order-of-divs-based-on-css-media-query,Reshuffling the display order of DIVs based on css media query?,1346631790.0,,,,,,
1110,"['firefox', 'css', 'font-face', 'data-uri', 'woff']","{'account_id': 47940, 'reputation': 2744, 'user_id': 142222, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a71aa2ebba1a95996cb84ddd4d046f8f?s=256&d=identicon&r=PG', 'display_name': 'Laurent Bourgault-Roy', 'link': 'https://stackoverflow.com/users/142222/laurent-bourgault-roy'}",True,3364,9731593.0,2,4,1346570412,1331691256,9695027,CC BY-SA 3.0,https://stackoverflow.com/questions/9695027/how-to-use-a-data-uri-with-font-face-in-firefox,How to use a data uri with @font-face in Firefox,1331691875.0,,,,,,
1111,"['android', 'css', 'html', 'webkit']","{'account_id': 782557, 'reputation': 1673, 'user_id': 846868, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3cd40e182270c6c9a4d93d50dacbea0c?s=256&d=identicon&r=PG', 'display_name': 'Ivo', 'link': 'https://stackoverflow.com/users/846868/ivo'}",True,2246,,1,5,1345948608,1331573662,9671933,CC BY-SA 3.0,https://stackoverflow.com/questions/9671933/embedding-a-newer-version-of-webkit-with-android-app,Embedding a newer version of WebKit with Android app,1331582759.0,,,,,,
1112,"['html', 'mobile', 'css', 'fluid-layout']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",False,429,,1,0,1345889306,1332602523,9852862,CC BY-SA 3.0,https://stackoverflow.com/questions/9852862/fluid-layout-preserve-layout,fluid layout - preserve layout,,,,,,,
1113,"['css', 'twitter', 'twitter-bootstrap', 'less', 'mixins']","{'account_id': 1099740, 'reputation': 2134, 'user_id': 1092437, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/392956db2c5137b51e52e6e80a67e35c?s=256&d=identicon&r=PG', 'display_name': 'Jeflopo', 'link': 'https://stackoverflow.com/users/1092437/jeflopo'}",True,5207,11569397.0,1,9,1345867487,1332934205,9906571,CC BY-SA 3.0,https://stackoverflow.com/questions/9906571/semantic-grid-with-bootstrap-less-mixins-how,Semantic Grid with Bootstrap + LESS Mixins &#191; HOW?,1332950145.0,,,,,,
1114,"['css', 'sass', 'susy-compass']","{'account_id': 168876, 'reputation': 1457, 'user_id': 394596, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/fa90685474fac82e9dfbfd56ce24f0f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'big_smile', 'link': 'https://stackoverflow.com/users/394596/big-smile'}",True,1809,9988841.0,1,1,1345844187,1332228931,9782914,CC BY-SA 3.0,https://stackoverflow.com/questions/9782914/susy-change-the-number-of-columns-according-to-screen-size,Susy: change the number of columns according to screen size,1345844187.0,,,,,,
1115,"['css', 'ruby-on-rails', 'ruby-on-rails-3', 'compass-sass', 'susy-compass']","{'account_id': 1290444, 'reputation': 32, 'user_id': 1242657, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/954e13c98790c19c81e05e60855dce4d?s=256&d=identicon&r=PG', 'display_name': 'Pradip Thakkar', 'link': 'https://stackoverflow.com/users/1242657/pradip-thakkar'}",True,140,,1,0,1345844131,1331787888,9714285,CC BY-SA 3.0,https://stackoverflow.com/questions/9714285/how-to-execute-predefined-css-file-in-susy-grid-project,how to execute predefined CSS file in Susy grid project?,1345844131.0,,,,,,
1116,"['html', 'css', 'browser', 'layout']","{'user_type': 'does_not_exist', 'display_name': 'jeet'}",True,2865,,1,3,1345800888,1331056738,12106752,,https://stackoverflow.com/questions/12106752/my-website-layout-completely-shift-top-left-of-the-browser-screenm-when-i-zoom-o,My website layout completely shift top left of the browser screenm when I zoom out from my browser?,,,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1345800888, 'question_id': 26886}",
1117,"['javascript', 'css', 'rotation', 'setinterval']","{'account_id': 1352244, 'reputation': 11, 'user_id': 1291547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8baf03d9fbcaebafef47f67b5040d696?s=256&d=identicon&r=PG', 'display_name': 'sgb91', 'link': 'https://stackoverflow.com/users/1291547/sgb91'}",True,7199,,2,1,1345697744,1332695524,9862206,CC BY-SA 3.0,https://stackoverflow.com/questions/9862206/how-to-rotate-an-image-using-css3-rotate-and-setinterval,How to rotate an image using css3 rotate and setinterval?,,,,,,,
1118,"['css', 'sprite', '960.gs']","{'account_id': 1235745, 'reputation': 59, 'user_id': 1199354, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c51e6a4a336d52336e3d2cb8b192eaef?s=256&d=identicon&r=PG', 'display_name': 'Tapas Chandra', 'link': 'https://stackoverflow.com/users/1199354/tapas-chandra'}",False,262,,1,0,1345630134,1332934128,9906547,CC BY-SA 3.0,https://stackoverflow.com/questions/9906547/can-i-use-sprite-image-in-960-grid-system,can I use sprite image in 960 grid system?,1333003812.0,,,,,,
1119,"['css', 'colors', 'background-color']","{'account_id': 881180, 'reputation': 14163, 'user_id': 246394, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/69da6796966bffd0213c61027fad1d08?s=256&d=identicon&r=PG', 'display_name': 'Zo72', 'link': 'https://stackoverflow.com/users/246394/zo72'}",False,238,,1,3,1345479537,1333019913,9924292,CC BY-SA 3.0,https://stackoverflow.com/questions/9924292/a-formula-to-work-out-the-outcome-of-a-color-when-applying-css-opacity,A formula to work out the outcome of a color when applying &quot;css opacity&quot;?,,,,,,,
