,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
1132,"['html', 'css']","{'account_id': 1299412, 'reputation': 21595, 'user_id': 1249641, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/36f92eb927954a52eeb1331e494f4897?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marco', 'link': 'https://stackoverflow.com/users/1249641/marco'}",False,274,,1,1,1358449216,1348555535,1348559546.0,12577515,CC BY-SA 3.0,https://stackoverflow.com/questions/12577515/static-horizontal-nav-bar-with-css-margin-issues-between-ie-and-chrome,static horizontal nav bar with css - margin issues between IE and Chrome,,,,,
1133,"['css', 'firefox', 'joomla2.5']","{'account_id': 1818111, 'reputation': 43, 'user_id': 1652794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7af39543206c76d886743a09a9397ba?s=256&d=identicon&r=PG', 'display_name': 'jljensen', 'link': 'https://stackoverflow.com/users/1652794/jljensen'}",True,656,14381909.0,1,2,1358434983,1346956645,1346964838.0,12306358,CC BY-SA 3.0,https://stackoverflow.com/questions/12306358/edited-css-for-spacing-in-joomla-2-5-gk-league-news-template-and-firefox-is-no,Edited CSS for spacing in Joomla 2.5 (gk league news template) and Firefox is not recognizing any new code,,,,,
1134,"['asp.net', 'css', 'visual-studio-2010']","{'account_id': 1837531, 'reputation': 931, 'user_id': 1667568, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6e5109458dedf2ea656ab9caf3e2a130?s=256&d=identicon&r=PG', 'display_name': 'Giri', 'link': 'https://stackoverflow.com/users/1667568/giri'}",True,2465,12529799.0,4,0,1358406557,1348227536,1358406557.0,12529786,,https://stackoverflow.com/questions/12529786/how-to-create-a-rounded-button-to-support-in-all-the-browsers,How to create a rounded button to support in all the browsers?,1348455975.0,not a real question,,,
1135,"['html', 'css']","{'account_id': 1669772, 'reputation': 369, 'user_id': 1588714, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/FzFZW.png?s=256&g=1', 'display_name': 'Izaias', 'link': 'https://stackoverflow.com/users/1588714/izaias'}",True,3432,14369778.0,2,5,1358378904,1347314065,1347338813.0,12359993,CC BY-SA 3.0,https://stackoverflow.com/questions/12359993/z-index-vs-translate3d-on-chrome,z-index vs translate3D on Chrome,,,,,
1136,"['css', 'sass', 'less']","{'account_id': 143478, 'reputation': 3924, 'user_id': 351835, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/385811efbb52fa641bcc72035d7a3c15?s=256&d=identicon&r=PG', 'display_name': 'Tokimon', 'link': 'https://stackoverflow.com/users/351835/tokimon'}",True,1310,,1,1,1358182092,1346764263,1358182092.0,12264207,CC BY-SA 3.0,https://stackoverflow.com/questions/12264207/sass-replicating-nested-selector,SASS Replicating nested selector,,,,,
1137,"['html', 'css']","{'account_id': 379908, 'reputation': 23618, 'user_id': 733596, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f5dcb5f94bda9396909b08cafbd82edb?s=256&d=identicon&r=PG', 'display_name': 'WHITECOLOR', 'link': 'https://stackoverflow.com/users/733596/whitecolor'}",False,982,,1,2,1357826519,1348252246,,12536197,CC BY-SA 3.0,https://stackoverflow.com/questions/12536197/how-to-make-html-elements-unselectable-except-textareas-and-inputs,How to make html elements unselectable except textareas and inputs?,,,,,
1138,"['css', 'google-chrome', 'hover', 'google-chrome-devtools']","{'account_id': 28335, 'reputation': 102078, 'user_id': 75642, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/eb12cd42a3508351122a02dbc0c4f186?s=256&d=identicon&r=PG', 'display_name': 'Robert Koritnik', 'link': 'https://stackoverflow.com/users/75642/robert-koritnik'}",True,13459,12392337.0,3,8,1357333110,1347465122,,12392049,CC BY-SA 3.0,https://stackoverflow.com/questions/12392049/how-to-set-elements-hover-state-in-chrome-dev-tools-and-edit-childs-style,How to set element&#39;s :hover state in Chrome dev tools and edit child&#39;s style,,,,,
1139,"['html', 'css', 'facebook', 'facebook-like']","{'account_id': 985725, 'reputation': 15165, 'user_id': 1004274, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/05162bc961c3654218bf1839974a4f35?s=256&d=identicon&r=PG', 'display_name': 'oldergod', 'link': 'https://stackoverflow.com/users/1004274/oldergod'}",True,3918,12344097.0,4,3,1357330514,1347006205,1347235826.0,12314375,CC BY-SA 3.0,https://stackoverflow.com/questions/12314375/how-to-avoid-facebook-like-button-iframe-to-get-over-next-to-it-other-buttons,How to avoid facebook like button iframe to get over next to it other buttons?,,,,,
1140,"['java', 'css', 'menu', 'transparent']","{'account_id': 1494829, 'reputation': 410, 'user_id': 1401036, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/M6VeK.jpg?s=256&g=1', 'display_name': 'riseagainst', 'link': 'https://stackoverflow.com/users/1401036/riseagainst'}",True,456,12351952.0,5,0,1357306329,1347280639,1357306329.0,12351877,CC BY-SA 3.0,https://stackoverflow.com/questions/12351877/css-menu-becomes-transparent-over-javascript,Css menu becomes transparent over javascript,,,,,
1141,"['php', 'css', 'codeigniter']","{'account_id': 1090272, 'reputation': 7679, 'user_id': 1085050, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/052ep.png?s=256&g=1', 'display_name': 'MrPizzaFace', 'link': 'https://stackoverflow.com/users/1085050/mrpizzaface'}",True,6967,12633511.0,5,6,1356866083,1348805229,,12633419,CC BY-SA 3.0,https://stackoverflow.com/questions/12633419/how-to-insert-ul-in-foreach-loop-every-10-records,How to insert &lt;ul&gt; in foreach loop every 10 records,,,,,
1142,"['jquery', 'html', 'css']","{'account_id': 172772, 'reputation': 68327, 'user_id': 401025, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/rqeRn.jpg?s=256&g=1', 'display_name': 'DarkLeafyGreen', 'link': 'https://stackoverflow.com/users/401025/darkleafygreen'}",True,54,12493123.0,3,0,1356721033,1348051013,,12493008,CC BY-SA 3.0,https://stackoverflow.com/questions/12493008/strange-div-selection-when-showing-hiding-a-content-with-jquery,Strange div selection when showing/hiding a content with jQuery,,,,,
1143,"['internet-explorer-8', 'css3pie', 'css']","{'account_id': 341501, 'reputation': 4168, 'user_id': 672147, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/60c4ba6de64c4ee7e2db4944e7a50929?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/672147/nick'}",True,4582,,2,3,1356717345,1348516009,,12571853,CC BY-SA 3.0,https://stackoverflow.com/questions/12571853/css3-pie-not-working-properly-in-ie8,CSS3 PIE not working properly in IE8,,,,,
1144,"['html', 'css']","{'account_id': 190810, 'reputation': 893, 'user_id': 430979, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9064bb82d2762ad37cdabff09d43c4f8?s=256&d=identicon&r=PG', 'display_name': 'Andre', 'link': 'https://stackoverflow.com/users/430979/andre'}",True,745,12588189.0,2,2,1356686691,1348594297,1348594530.0,12588146,CC BY-SA 3.0,https://stackoverflow.com/questions/12588146/image-under-static-navigation-bar-not-working,Image under static navigation bar not working,,,,,
1145,"['javascript', 'css', 'hover']","{'account_id': 1194223, 'reputation': 20673, 'user_id': 1166285, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/94f966645c82cdaa04ff6669d7739457?s=256&d=identicon&r=PG&f=1', 'display_name': 'd-_-b', 'link': 'https://stackoverflow.com/users/1166285/d-b'}",True,294,14044258.0,3,1,1356544690,1346640772,1346643965.0,12241473,CC BY-SA 3.0,https://stackoverflow.com/questions/12241473/remove-hover-property-for-an-element-after-it-is-declared-in-stylesheet,Remove hover property for an element after it is declared in stylesheet,,,,,
1146,"['css', 'build', 'html5boilerplate']","{'account_id': 1869773, 'reputation': 336, 'user_id': 1692298, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/77cdc14747b6100cbba3f43bf45dbd82?s=256&d=identicon&r=PG', 'display_name': 'Infra Stank', 'link': 'https://stackoverflow.com/users/1692298/infra-stank'}",False,1081,,2,3,1356163722,1348405393,1348583205.0,12552567,CC BY-SA 3.0,https://stackoverflow.com/questions/12552567/import-to-minify-and-concatenate-css-not-working-with-h5bp-build-script,@import to minify and concatenate CSS not working with h5bp build script,,,,,
1147,"['html', 'css', 'image', 'text', 'block']","{'account_id': 1505053, 'reputation': 966, 'user_id': 1442204, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1f8f688d347241b978d55c6d3dcb6131?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gallaxhar', 'link': 'https://stackoverflow.com/users/1442204/gallaxhar'}",True,287,12658431.0,2,0,1356151577,1348976092,,12658409,CC BY-SA 3.0,https://stackoverflow.com/questions/12658409/how-to-center-css-class-images-with-text,how to center css class images with text?,,,,,
1148,"['javascript', 'jquery', 'css', 'jquery-mobile']","{'account_id': 1820431, 'reputation': 196, 'user_id': 1654618, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/74e72c47440e4a4e2477ef53de506cc5?s=256&d=identicon&r=PG', 'display_name': 'Ciack404', 'link': 'https://stackoverflow.com/users/1654618/ciack404'}",True,1997,13989568.0,3,1,1356090280,1347021311,1347033945.0,12318228,CC BY-SA 3.0,https://stackoverflow.com/questions/12318228/jquery-mobile-listview-refresh-same-list-lose-style,jquery mobile listview refresh same list lose style,,,,,
1149,"['html', 'css']","{'account_id': 304762, 'reputation': 11699, 'user_id': 614460, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c0c96ec72a2ed1ee7a2447bacdee3016?s=256&d=identicon&r=PG', 'display_name': 'Somk', 'link': 'https://stackoverflow.com/users/614460/somk'}",True,274,12544675.0,2,0,1356022411,1348324015,1356022411.0,12544606,CC BY-SA 3.0,https://stackoverflow.com/questions/12544606/pixel-perfect-css-is-off,Pixel Perfect CSS is off,,,,,
1150,"['css', 'scrollbar', 'overflow', 'osx-mountain-lion']","{'account_id': 130532, 'reputation': 485, 'user_id': 329871, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7fd8f52f8839088939729e84f66b1355?s=256&d=identicon&r=PG', 'display_name': 'James Finley', 'link': 'https://stackoverflow.com/users/329871/james-finley'}",True,841,,3,1,1355955473,1347552250,1355955473.0,12410408,CC BY-SA 3.0,https://stackoverflow.com/questions/12410408/css-overflow-auto-in-mountain-lion-scrollbars-not-appearing,CSS Overflow Auto in Mountain Lion: Scrollbars not appearing,,,,,
1151,"['css', 'css-selectors']","{'account_id': 207344, 'reputation': 12516, 'user_id': 457148, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/be60e802b2befc9a4df592e163f8447a?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/457148/tom'}",True,399,12492143.0,5,4,1355816125,1348045263,1355816125.0,12491490,CC BY-SA 3.0,https://stackoverflow.com/questions/12491490/css3-not-selector-with-last-child,CSS3 not selector with last-child,,,,,
1152,"['css', 'cross-browser', 'sticky-footer']","{'account_id': 386594, 'reputation': 6999, 'user_id': 744436, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/3478efd1de1ba3c35784d870b77fae89?s=256&d=identicon&r=PG', 'display_name': 'ciembor', 'link': 'https://stackoverflow.com/users/744436/ciembor'}",True,5947,12328821.0,2,2,1355814193,1347086858,1355814193.0,12328681,CC BY-SA 3.0,https://stackoverflow.com/questions/12328681/css-aside-height-100-when-using-sticky-footer,CSS aside height 100% when using sticky footer,,,,,
1153,"['html', 'css']","{'account_id': 160547, 'reputation': 7665, 'user_id': 380691, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/849f6c8d7320806be0337142d0aa45a6?s=256&d=identicon&r=PG', 'display_name': 'Shawn D.', 'link': 'https://stackoverflow.com/users/380691/shawn-d'}",True,394,12677196.0,1,5,1355814183,1348773877,1495540095.0,12628666,CC BY-SA 3.0,https://stackoverflow.com/questions/12628666/css-how-does-setting-a-right-margin-cause-the-elements-parent-to-become-visibl,CSS: How does setting a right margin cause the element&#39;s parent to become visible in this example?,,,,,
1154,"['php', 'mysql', 'css']","{'account_id': 1873452, 'reputation': 13, 'user_id': 1695190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/151092e66838afacb264adca12d0f86b?s=256&d=identicon&r=PG', 'display_name': 'user1695190', 'link': 'https://stackoverflow.com/users/1695190/user1695190'}",True,170,12570420.0,2,1,1355694570,1348509727,1355694570.0,12570369,CC BY-SA 3.0,https://stackoverflow.com/questions/12570369/php-to-display-results-of-mysql-query-composed-of-two-concatenated-variables-wit,PHP to display results of mysql query composed of two concatenated variables within 3 CSS columns,,,,,
1155,"['jquery', 'css', 'jquery-mobile', 'printing']","{'account_id': 982479, 'reputation': 460, 'user_id': 1001858, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4c66db0c79135ad749d10ecb53f942a2?s=256&d=identicon&r=PG', 'display_name': 'tvirelli', 'link': 'https://stackoverflow.com/users/1001858/tvirelli'}",True,1110,13894857.0,1,2,1355595490,1346802757,,12272797,CC BY-SA 3.0,https://stackoverflow.com/questions/12272797/when-i-try-to-print-a-page-i-created-using-jquery-mobile-it-always-prints-an-ex,"When I try to print a page I created using jQuery Mobile, it always prints an extra blank page. How can I stop this?",,,,,
1156,"['css', 'twitter-bootstrap', 'responsive-design', 'media-queries']","{'account_id': 235770, 'reputation': 8954, 'user_id': 502816, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/adf1b075c5dbb1469e4bc56e02ea5093?s=256&d=identicon&r=PG', 'display_name': 'MrGlass', 'link': 'https://stackoverflow.com/users/502816/mrglass'}",True,34563,13854825.0,1,10,1355382816,1346959798,,12307064,CC BY-SA 3.0,https://stackoverflow.com/questions/12307064/responsive-css-for-phones-small-screens,Responsive CSS for phones/small screens,,,,,
1157,"['html', 'css', 'safari', 'ios6']","{'account_id': 1864305, 'reputation': 63, 'user_id': 1688208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2094db5132d0d614ee093fe02ed73d0?s=256&d=identicon&r=PG', 'display_name': 'Graeme Falkner', 'link': 'https://stackoverflow.com/users/1688208/graeme-falkner'}",True,6463,,3,4,1355342208,1348216405,1348264570.0,12526931,CC BY-SA 3.0,https://stackoverflow.com/questions/12526931/safari-on-ios6-treats-displaytable-differently,Safari on iOS6 treats display:table differently,,,,,
1158,"['javascript', 'css', 'asp.net-mvc', 'asp.net-mvc-routing']","{'account_id': 462330, 'reputation': 87, 'user_id': 864577, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7dc9183399f30a5203c7f14c211bb7f8?s=256&d=identicon&r=PG', 'display_name': 'EMP', 'link': 'https://stackoverflow.com/users/864577/emp'}",False,247,,0,0,1354970431,1348691407,1348695560.0,12609879,CC BY-SA 3.0,https://stackoverflow.com/questions/12609879/mvc-4-javascript-and-css-disabled-on-redirecttoaction,MVC 4 : Javascript and CSS disabled on RedirectToAction,,,,,
1159,['css'],"{'account_id': 965625, 'reputation': 2110, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,274,,1,0,1354891857,1348159044,1351766368.0,12517043,CC BY-SA 3.0,https://stackoverflow.com/questions/12517043/change-input-field-with-css,Change input field with css,,,,,
1160,"['html', 'css', 'background', 'padding']","{'account_id': 1855830, 'reputation': 23, 'user_id': 1681437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f0d81c69ae365006f3ea88b209c248d?s=256&d=identicon&r=PG', 'display_name': 'user1681437', 'link': 'https://stackoverflow.com/users/1681437/user1681437'}",True,409,12486862.0,1,2,1354849271,1348003013,1354849271.0,12485170,CC BY-SA 3.0,https://stackoverflow.com/questions/12485170/how-to-correct-css3-nav-ul-aactive-background-padding-issue,How to correct css3 nav ul a:active background padding issue,,,,,
1161,"['html', 'css', 'css-selectors']","{'account_id': 103501, 'reputation': 3303, 'user_id': 277186, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/53677b51907e6c7e00929a265773c8cd?s=256&d=identicon&r=PG', 'display_name': 'yekta', 'link': 'https://stackoverflow.com/users/277186/yekta'}",True,100,12468666.0,3,4,1354849109,1347925770,1354849109.0,12468618,CC BY-SA 3.0,https://stackoverflow.com/questions/12468618/how-can-i-edit-adjacent-selector-to-a-nested-one,How can I edit adjacent selector to a nested one,,,,,
1162,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1504551, 'reputation': 225, 'user_id': 1408266, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/1dade0ea954b007df8421bc9fc885df5?s=256&d=identicon&r=PG', 'display_name': 'Abida', 'link': 'https://stackoverflow.com/users/1408266/abida'}",True,931,,1,2,1354816029,1348810180,1348854339.0,12634090,CC BY-SA 3.0,https://stackoverflow.com/questions/12634090/creating-a-flip-content-with-the-content-sliding-in-javascript,Creating a flip content with the content sliding in javascript,,,,,
1163,"['css', 'html']","{'account_id': 1650942, 'reputation': 87, 'user_id': 1521582, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e58cc644e83ba3d221a39998132bcc3?s=256&d=identicon&r=PG', 'display_name': 'user1521582', 'link': 'https://stackoverflow.com/users/1521582/user1521582'}",True,80,,1,0,1354809785,1347931123,,12469152,,https://stackoverflow.com/questions/12469152/html-5-use-of-classes,"HTML 5, use of classes",1393832402.0,Needs more focus,,,
1164,"['html', 'css', 'google-chrome', 'scroll']","{'account_id': 439757, 'reputation': 91, 'user_id': 828908, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/d6c756e7bc814cf2dc12cfed39aa8ee3?s=256&d=identicon&r=PG', 'display_name': 'Michael R. J. Crosbie', 'link': 'https://stackoverflow.com/users/828908/michael-r-j-crosbie'}",True,6270,12561465.0,2,2,1354778776,1348475204,1348481004.0,12561328,CC BY-SA 3.0,https://stackoverflow.com/questions/12561328/chrome-wont-scroll,Chrome won&#39;t scroll,,,,,
1165,"['html', 'css', 'background']","{'account_id': 241376, 'reputation': 842, 'user_id': 512150, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7bc51d6e9451a0b179221f41fd37b618?s=256&d=identicon&r=PG', 'display_name': 'ravenik', 'link': 'https://stackoverflow.com/users/512150/ravenik'}",True,483,12278935.0,2,1,1354727695,1346839095,1354727695.0,12278849,CC BY-SA 3.0,https://stackoverflow.com/questions/12278849/sprite-as-a-background-image-how-to-display-in-bigger-container,Sprite as a background image: how to display in bigger container?,,,,,
1166,"['jquery', 'html', 'css', 'quicksand', 'jquery-easing']","{'account_id': 1009740, 'reputation': 257, 'user_id': 1022596, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/351e9061bd30d43499dace3ae35f4983?s=256&d=identicon&r=PG', 'display_name': 'Supertod', 'link': 'https://stackoverflow.com/users/1022596/supertod'}",False,628,,1,1,1354672824,1348931170,,12653843,CC BY-SA 3.0,https://stackoverflow.com/questions/12653843/use-quicksand-with-non-fixed-height-width-container,Use quicksand with non-fixed height/width container,,,,,
1167,"['css', 'internet-explorer', 'debugging', 'internet-explorer-9']","{'account_id': 1076267, 'reputation': 6880, 'user_id': 1074346, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/3xd4O.jpg?s=256&g=1', 'display_name': 'Atadj', 'link': 'https://stackoverflow.com/users/1074346/atadj'}",True,225,13703299.0,2,0,1354625325,1348074646,1348075463.0,12499603,CC BY-SA 3.0,https://stackoverflow.com/questions/12499603/ie9-bug-it-doesnt-apply-style-all-other-browsers-do,IE9 bug - it doesn&#39;t apply style (all other browsers do),,,,,
1168,"['css', 'apache-flex', 'flex4', 'stylesheet']","{'account_id': 72427, 'reputation': 1301, 'user_id': 209107, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/73f92d094f723192c2a205d424610a85?s=256&d=identicon&r=PG', 'display_name': 'istrasci', 'link': 'https://stackoverflow.com/users/209107/istrasci'}",False,210,,1,4,1354612486,1347983097,,12480462,CC BY-SA 3.0,https://stackoverflow.com/questions/12480462/flex4-external-style-sheets-propertyreference,Flex4 external style sheets PropertyReference,,,,,
1169,"['css', 'cakephp-2.1']","{'account_id': 359047, 'reputation': 4686, 'user_id': 700209, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/G7WXi.jpg?s=256&g=1', 'display_name': 'BAD_SEED', 'link': 'https://stackoverflow.com/users/700209/bad-seed'}",True,1499,13671727.0,2,1,1354469003,1347191613,,12338843,CC BY-SA 3.0,https://stackoverflow.com/questions/12338843/cakephp-call-really-old-css-file-how-to-refresh,CakePHP call really old css file. How to refresh,,,,,
1170,"['css', 'fonts', 'embed', 'font-face']","{'account_id': 1741493, 'reputation': 1661, 'user_id': 1592764, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/c7b74add83c996da44919e1f709c000f?s=256&d=identicon&r=PG', 'display_name': 'Marcatectura', 'link': 'https://stackoverflow.com/users/1592764/marcatectura'}",True,181,,2,0,1354462092,1346464696,1346465128.0,12224312,CC BY-SA 3.0,https://stackoverflow.com/questions/12224312/font-face-in-ie-and-ff,@font-face in IE and FF,,,,,
1171,"['css', 'webkit']","{'account_id': 355719, 'reputation': 7031, 'user_id': 694824, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/lwVH7.jpg?s=256&g=1', 'display_name': 'wdm', 'link': 'https://stackoverflow.com/users/694824/wdm'}",True,174,12648351.0,1,3,1354312056,1348870966,1354312056.0,12648127,CC BY-SA 3.0,https://stackoverflow.com/questions/12648127/webkit-bug-hover-state-does-not-get-applied-to-content-inserted-via-css,WebKit bug? Hover state does not get applied to content inserted via CSS,,,,,
1172,"['asp.net', 'css']","{'account_id': 1841152, 'reputation': 87, 'user_id': 1670504, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/9b83794189bae730d7f72cc28777cee2?s=256&d=identicon&r=PG&f=1', 'display_name': 'KarachiCoder', 'link': 'https://stackoverflow.com/users/1670504/karachicoder'}",True,973,12427217.0,1,3,1354292164,1347601774,1347635361.0,12418815,CC BY-SA 3.0,https://stackoverflow.com/questions/12418815/dynamic-creation-of-textbox-in-front-of-every-child-node-of-a-treeview-when-bein,Dynamic creation of TextBox in front of every child node of a TreeView when being expanded,,,,,
1173,"['html', 'css', 'jquery-mobile']","{'user_type': 'does_not_exist', 'display_name': 'user172783'}",True,864,12545035.0,2,1,1354217847,1348326475,,12544949,CC BY-SA 3.0,https://stackoverflow.com/questions/12544949/jquery-mobile-horizontal-select-minimum-width,jQuery Mobile horizontal select - minimum width,,,,,
1174,"['animation', 'css']","{'account_id': 1129568, 'reputation': 1517, 'user_id': 1115957, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/d2291d96e32cb8c115931275c7dd8bca?s=256&d=identicon&r=PG', 'display_name': 'Vinay Aggarwal', 'link': 'https://stackoverflow.com/users/1115957/vinay-aggarwal'}",True,640,12579121.0,2,1,1353977618,1348559915,1348560181.0,12578574,CC BY-SA 3.0,https://stackoverflow.com/questions/12578574/how-to-add-transition-to-css3-animation-steps,How to add transition to CSS3 Animation steps,,,,,
1175,"['css', 'restructuredtext', 'rst2pdf']","{'account_id': 84798, 'reputation': 15686, 'user_id': 236830, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/1d7f93f931421bcf885970cac408ef8c?s=256&d=identicon&r=PG', 'display_name': 'Davoud Taghawi-Nejad', 'link': 'https://stackoverflow.com/users/236830/davoud-taghawi-nejad'}",True,1082,13575714.0,1,1,1353977187,1347304612,1347956699.0,12358042,CC BY-SA 3.0,https://stackoverflow.com/questions/12358042/rst2pdf-header-footer-text-color,rst2pdf header / footer text color,,,,,
1176,"['css', 'css-transitions']","{'account_id': 26301, 'reputation': 1241, 'user_id': 68300, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/2172bacfc29bfcb16ddda27f514c4565?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/68300/chris'}",True,152,,1,2,1353922550,1347957371,,12473215,CC BY-SA 3.0,https://stackoverflow.com/questions/12473215/css-transition-fallback-based-on-smoothness,CSS Transition fallback based on &quot;smoothness&quot;,,,,,
1177,"['css', 'ruby-on-rails', 'sass', 'zurb-foundation']","{'account_id': 149360, 'reputation': 5751, 'user_id': 1458849, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/3mVch.jpg?s=256&g=1', 'display_name': 'Ilea Cristian', 'link': 'https://stackoverflow.com/users/1458849/ilea-cristian'}",True,231,13545612.0,1,2,1353791161,1348270827,,12539455,CC BY-SA 3.0,https://stackoverflow.com/questions/12539455/foundation-zurb-nav-not-showing-in-rails,Foundation zurb nav not showing in rails,,,,,
1178,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1001697, 'reputation': 9249, 'user_id': 1016409, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b1acf9f618e1da857de5de9c3de9dcba?s=256&d=identicon&r=PG', 'display_name': 'Nrc', 'link': 'https://stackoverflow.com/users/1016409/nrc'}",True,438,13543285.0,2,2,1353775809,1347957765,1348038919.0,12473334,CC BY-SA 3.0,https://stackoverflow.com/questions/12473334/fixed-relative-to-another-div,Fixed relative to another div,,,,,
1179,"['google-chrome', 'safari', 'webkit', 'css']","{'account_id': 1667232, 'reputation': 5457, 'user_id': 1534398, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/198fa87c242117371d31d7ca39e533d8?s=256&d=identicon&r=PG', 'display_name': 'krozero', 'link': 'https://stackoverflow.com/users/1534398/krozero'}",True,3515,12501582.0,3,6,1353775493,1348079801,1348091538.0,12500802,CC BY-SA 3.0,https://stackoverflow.com/questions/12500802/css3-border-radius-not-working-for-child-element,css3 border-radius not working for child element,,,,,
1180,"['javascript', 'css', 'alert']","{'account_id': 1799705, 'reputation': 373, 'user_id': 1638349, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/be3dc0ae22e0c17e176126f9ccc2e21a?s=256&d=identicon&r=PG', 'display_name': 'Nave Tseva', 'link': 'https://stackoverflow.com/users/1638349/nave-tseva'}",True,82,,2,0,1353719155,1347786944,,12445702,CC BY-SA 3.0,https://stackoverflow.com/questions/12445702/attaching-a-warning-by-text-width,Attaching a warning by text width,,,,,
