,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,locked_date
1514,"['css', 'sticky-footer']","{'account_id': 311353, 'reputation': 31123, 'user_id': 624884, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/04a353473303cb908cd95f25277a4ba2?s=256&d=identicon&r=PG&f=1', 'display_name': 'F21', 'link': 'https://stackoverflow.com/users/624884/f21'}",True,4624,10360928.0,2,5,1335591411,1335585188,,10360419,CC BY-SA 3.0,https://stackoverflow.com/questions/10360419/sticky-footer-overlapping-content-when-content-contains-floats,Sticky footer overlapping content when content contains floats,,,,,
1515,"['c#', 'asp.net', 'css', 'gridview']","{'account_id': 240192, 'reputation': 88, 'user_id': 510286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e3be820464168a4634759d70eb1cb8a1?s=256&d=identicon&r=PG', 'display_name': 'Andres Perez', 'link': 'https://stackoverflow.com/users/510286/andres-perez'}",True,1498,10360796.0,2,0,1335591339,1335586354,,10360509,CC BY-SA 3.0,https://stackoverflow.com/questions/10360509/when-i-check-the-checkbox-how-do-i-change-that-specific-row-style-c-asp-net,When i Check the Checkbox how do I change that specific row style? C# ASP.NET,,,,,
1516,"['jquery', 'css', 'jquery-animate', 'delay']","{'account_id': 1046119, 'reputation': 416, 'user_id': 1051065, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/db8292cff67c9cbc9c132a7cea18b903?s=256&d=identicon&r=PG', 'display_name': 'Ampersand', 'link': 'https://stackoverflow.com/users/1051065/ampersand'}",True,16299,10360833.0,1,8,1335590274,1335589057,,10360718,CC BY-SA 3.0,https://stackoverflow.com/questions/10360718/run-pause-css-animation-with-jquery,run/pause CSS animation with jQuery,,,,,
1517,"['jquery', 'html', 'css']","{'account_id': 1434089, 'reputation': 2511, 'user_id': 1355857, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6fb1b9ea4c6e2f30552707465e68d806?s=256&d=identicon&r=PG', 'display_name': 'Shaolin', 'link': 'https://stackoverflow.com/users/1355857/shaolin'}",True,3539,10360570.0,5,3,1335587270,1335506551,1495541963.0,10345547,,https://stackoverflow.com/questions/10345547/header-section-always-top-on-the-web-site,Header section always top on the web site,,1335590813.0,exact duplicate,,
1518,"['html', 'css', 'wordpress']","{'account_id': 1134738, 'reputation': 10749, 'user_id': 1120027, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/6CuUV.jpg?s=256&g=1', 'display_name': 'JGallardo', 'link': 'https://stackoverflow.com/users/1120027/jgallardo'}",True,715,,1,0,1335586885,1335555377,1335586885.0,10356806,CC BY-SA 3.0,https://stackoverflow.com/questions/10356806/adding-a-dropshadow-to-the-main-div-in-wordpress,Adding a dropshadow to the main &lt;div&gt; in wordpress,,,,,
1519,"['jquery', 'css']","{'account_id': 274000, 'reputation': 49543, 'user_id': 565968, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/HumGf.png?s=256&g=1', 'display_name': 'frenchie', 'link': 'https://stackoverflow.com/users/565968/frenchie'}",True,61,10354320.0,2,0,1335586652,1335543498,,10354271,CC BY-SA 3.0,https://stackoverflow.com/questions/10354271/blocking-css-hover,blocking CSS hover,,,,,
1520,"['jquery', 'css', 'jquery-selectors']","{'account_id': 768732, 'reputation': 54468, 'user_id': 971888, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e4a74cecb0614588e02836e787f7bc53?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rolando', 'link': 'https://stackoverflow.com/users/971888/rolando'}",True,36374,10360474.0,2,14,1335585952,1335585576,1335585886.0,10360450,CC BY-SA 3.0,https://stackoverflow.com/questions/10360450/how-to-check-if-a-tr-contains-a-td-with-a-specific-css-class-with-jquery,How to check if a TR contains a TD with a specific CSS class with jquery?,,,,,
1521,"['php', 'jquery', 'css']","{'account_id': 1352553, 'reputation': 1039, 'user_id': 1291744, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/f8fb43f8ef877ee4db3e9a8174b4bee9?s=256&d=identicon&r=PG', 'display_name': 'qwr qwr', 'link': 'https://stackoverflow.com/users/1291744/qwr-qwr'}",True,108,,1,0,1335585680,1335584214,1335585680.0,10360347,CC BY-SA 3.0,https://stackoverflow.com/questions/10360347/how-do-i-user-jquery-selector-for-odd-and-even-rows-generated-by-php-code,how do i user Jquery selector for odd and even rows generated by php code?,,,,,
1522,"['css', 'vertical-alignment', 'margins']","{'account_id': 1231760, 'reputation': 11, 'user_id': 1196182, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/51460b89d8c5791329b8ce79f890d695?s=256&d=identicon&r=PG', 'display_name': 'eliana', 'link': 'https://stackoverflow.com/users/1196182/eliana'}",False,880,,2,0,1335582622,1335565110,1335582622.0,10358601,CC BY-SA 3.0,https://stackoverflow.com/questions/10358601/div-inside-wrapper-div-not-aligning-bottom,div inside wrapper div not aligning bottom,,,,,
1523,"['html', 'css', 'internet-explorer']","{'account_id': 1185391, 'reputation': 457, 'user_id': 1159480, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/cf98f88089ea0237e4112e19d2bd555f?s=256&d=identicon&r=PG', 'display_name': 'DanCapitanDePlai', 'link': 'https://stackoverflow.com/users/1159480/dancapitandeplai'}",True,197,10360201.0,1,1,1335581969,1335580889,,10360137,CC BY-SA 3.0,https://stackoverflow.com/questions/10360137/elements-bottom-margin-padding-in-ie,Element&#39;s bottom margin/padding in IE,,,,,
1524,['css'],"{'account_id': 74639, 'reputation': 10822, 'user_id': 214365, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/f6c6c6c38de286fd799a34e985b9e9bf?s=256&d=identicon&r=PG', 'display_name': '99miles', 'link': 'https://stackoverflow.com/users/214365/99miles'}",True,742,10359938.0,2,0,1335581900,1335575521,1335581900.0,10359701,CC BY-SA 3.0,https://stackoverflow.com/questions/10359701/moving-label-and-input-to-same-line-as-previous,Moving label and input to same line as previous,,,,,
1525,"['html', 'css', 'css-selectors']","{'account_id': 1366905, 'reputation': 1, 'user_id': 1303148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee09424d4537c3d612f707f951c2724b?s=256&d=identicon&r=PG', 'display_name': 'Prashant Singh Sengar', 'link': 'https://stackoverflow.com/users/1303148/prashant-singh-sengar'}",True,2864,,3,0,1335581054,1335433679,1335581054.0,10331000,CC BY-SA 3.0,https://stackoverflow.com/questions/10331000/css-class1-class2-meaning,CSS class1 &gt; class2 meaning?,,,,,
1526,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1442413, 'reputation': 1, 'user_id': 1362120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c715c933e2ba725c1a521943e1ac21?s=256&d=identicon&r=PG', 'display_name': 'hunter', 'link': 'https://stackoverflow.com/users/1362120/hunter'}",True,1068,10360001.0,1,0,1335579549,1335578737,,10359984,CC BY-SA 3.0,https://stackoverflow.com/questions/10359984/copying-span-text-to-a-hidden-input-value,copying span text to a hidden input value,,,,,
1527,"['css', 'forms', 'layout', 'jquery-mobile']","{'account_id': 974223, 'reputation': 6744, 'user_id': 996035, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/djGhh.jpg?s=256&g=1', 'display_name': 'Ben Pearce', 'link': 'https://stackoverflow.com/users/996035/ben-pearce'}",True,3314,10359639.0,1,0,1335574813,1335572898,,10359466,CC BY-SA 3.0,https://stackoverflow.com/questions/10359466/positioning-form-elements-in-jquery-mobile,Positioning Form Elements in jQuery Mobile,,,,,
1528,"['jquery', 'html', 'function', 'css', 'slider']","{'account_id': 1383989, 'reputation': 474, 'user_id': 1316405, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/db088afae2dec80d633fb4aa1b95d108?s=256&d=identicon&r=PG', 'display_name': 'Nata2ha Mayan2', 'link': 'https://stackoverflow.com/users/1316405/nata2ha-mayan2'}",True,60,10359519.0,1,1,1335573739,1335570798,1335573739.0,10359276,CC BY-SA 3.0,https://stackoverflow.com/questions/10359276/is-is-possible-to-make-a-function-that-when-clicked-changes-images-multiple-time,is is possible to make a function that when clicked changes images multiple times?,,,,,
1529,"['html', 'css']","{'account_id': 1155850, 'reputation': 1163, 'user_id': 1136491, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/w6FtC.png?s=256&g=1', 'display_name': 'ashutosh', 'link': 'https://stackoverflow.com/users/1136491/ashutosh'}",True,9785,10359335.0,1,2,1335571426,1335570660,,10359263,CC BY-SA 3.0,https://stackoverflow.com/questions/10359263/parent-div-not-inheriting-the-height-of-its-child-element-automatically,Parent div not inheriting the height of its child element automatically,,,,,
1530,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1442413, 'reputation': 1, 'user_id': 1362120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c715c933e2ba725c1a521943e1ac21?s=256&d=identicon&r=PG', 'display_name': 'hunter', 'link': 'https://stackoverflow.com/users/1362120/hunter'}",True,362,,1,-3,1335567678,1335567145,1335567678.0,10358897,,https://stackoverflow.com/questions/10358897/why-is-my-onchange-event-not-working,Why is my onChange event not working?,,1335719409.0,not a real question,,
1531,"['css', 'twitter-bootstrap']","{'account_id': 372061, 'reputation': 23, 'user_id': 720910, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7529147385ed36d33362f919be723b25?s=256&d=identicon&r=PG', 'display_name': 'Raahul', 'link': 'https://stackoverflow.com/users/720910/raahul'}",False,888,,1,0,1335565108,1335562106,1335565108.0,10358109,CC BY-SA 3.0,https://stackoverflow.com/questions/10358109/html-body-height-100-is-always-displaying-scrollbar,"html, body {height: 100%} is always displaying scrollbar",,,,,
1532,"['css', 'css-selectors']","{'account_id': 610197, 'reputation': 4873, 'user_id': 324419, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/351c7a282284f24793122b0ac41b56a3?s=256&d=identicon&r=PG', 'display_name': 'geoff swartz', 'link': 'https://stackoverflow.com/users/324419/geoff-swartz'}",True,3650,10355919.0,2,7,1335564408,1335551127,1335551298.0,10355899,CC BY-SA 3.0,https://stackoverflow.com/questions/10355899/css-last-child-matches-all-children,css last-child matches all children,,,,,
1533,"['html', 'css', 'menu']","{'account_id': 1275759, 'reputation': 1, 'user_id': 1231077, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/123d22a6492f65fdad288ce0aebe3620?s=256&d=identicon&r=PG', 'display_name': 'kwichz', 'link': 'https://stackoverflow.com/users/1231077/kwichz'}",False,129,,2,0,1335562463,1335541128,1335542474.0,10353619,CC BY-SA 3.0,https://stackoverflow.com/questions/10353619/is-it-possible-to-make-this-menu-with-only-ul-li-and-css,Is it possible to make this menu with only UL/LI and CSS?,,,,,
1534,"['javascript', 'css', 'web']","{'account_id': 1016954, 'reputation': 2421, 'user_id': 1028315, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3691596914ed73b42426211ab057240a?s=256&d=identicon&r=PG', 'display_name': 'lucky_start_izumi', 'link': 'https://stackoverflow.com/users/1028315/lucky-start-izumi'}",False,103,,2,0,1335562197,1335561173,1335562058.0,10357942,CC BY-SA 3.0,https://stackoverflow.com/questions/10357942/error-with-javascript-onclick,error with Javascript onclick,,,,,
1535,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1442119, 'reputation': 1, 'user_id': 1361928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4edcc3cae0cd21ee61b21bdd8ff44279?s=256&d=identicon&r=PG', 'display_name': 'user1361928', 'link': 'https://stackoverflow.com/users/1361928/user1361928'}",False,115,,2,0,1335559622,1335558018,1335558430.0,10357315,CC BY-SA 3.0,https://stackoverflow.com/questions/10357315/javascript-buttons-not-working-code-is-identical-to-other-working-buttons,JavaScript buttons not working; code is identical to other working buttons?,,,,,
1536,"['php', 'css']","{'account_id': 1431538, 'reputation': 153, 'user_id': 1353854, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a53225a95cdb865b9ab5984481b53efd?s=256&d=identicon&r=PG', 'display_name': 'Rex89', 'link': 'https://stackoverflow.com/users/1353854/rex89'}",True,294,,3,0,1335558906,1335466844,1335471486.0,10339697,CC BY-SA 3.0,https://stackoverflow.com/questions/10339697/php-split-for-each-statement-and-float-half-of-the-data-right,PHP split for each statement and float half of the data right,,,,,
1537,"['css', 'macos']","{'account_id': 338090, 'reputation': 79, 'user_id': 666743, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/Hz315.png?s=256&g=1', 'display_name': 'Aaron Delwiche', 'link': 'https://stackoverflow.com/users/666743/aaron-delwiche'}",True,264,10357451.0,1,0,1335558674,1333474056,,9998329,CC BY-SA 3.0,https://stackoverflow.com/questions/9998329/how-to-remap-css-shortcut-key-in-mac-bluefish-text-editor,How to remap CSS shortcut key in Mac Bluefish text editor,,,,,
1538,"['css', 'facebook']","{'account_id': 553036, 'reputation': 4350, 'user_id': 918348, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/02040afbf766e2bef0851f90f890c869?s=256&d=identicon&r=PG', 'display_name': 'TheGateKeeper', 'link': 'https://stackoverflow.com/users/918348/thegatekeeper'}",True,573,10357416.0,1,0,1335558491,1335558210,,10357352,CC BY-SA 3.0,https://stackoverflow.com/questions/10357352/facebook-like-button-being-clipped,Facebook like button being clipped,,,,,
1539,"['html', 'css', 'image']","{'account_id': 1216210, 'reputation': 1143, 'user_id': 1183759, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c0f99a316a129e391c5345f404d2aff6?s=256&d=identicon&r=PG', 'display_name': 'user82302124', 'link': 'https://stackoverflow.com/users/1183759/user82302124'}",True,1477,10357085.0,2,0,1335558173,1335552716,1335555901.0,10356263,CC BY-SA 3.0,https://stackoverflow.com/questions/10356263/aligning-uneven-rows-in-div-based-table,Aligning uneven rows in div based table,,,,,
1540,"['html', 'css', 'expandable']","{'account_id': 208388, 'reputation': 2080, 'user_id': 458831, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/12b0a1e76d721a412087ae042770cee5?s=256&d=identicon&r=PG', 'display_name': 'hkasera', 'link': 'https://stackoverflow.com/users/458831/hkasera'}",True,1257,10356861.0,2,0,1335557304,1335522632,,10349028,CC BY-SA 3.0,https://stackoverflow.com/questions/10349028/expandable-menu-using-html5-and-css3,Expandable menu using html5 and css3,,,,,
1541,"['css', 'background', 'styles', 'width']","{'account_id': 528456, 'reputation': 24518, 'user_id': 1150778, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/8b45707a25dcc7567005b6358d2aae41?s=256&d=identicon&r=PG&f=1', 'display_name': 'qazwsx', 'link': 'https://stackoverflow.com/users/1150778/qazwsx'}",True,84,10356985.0,2,0,1335556993,1335555774,,10356869,CC BY-SA 3.0,https://stackoverflow.com/questions/10356869/in-css-how-to-make-the-colored-background-be-at-least-50-of-pagewidth-and-at-m,"In CSS, how to make the colored background be at least 50% of pagewidth and at most 90%, and as wide as necessary?",,,,,
1542,"['html', 'css', 'menu']","{'account_id': 1408008, 'reputation': 31, 'user_id': 1335186, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/066027faf386128f2a65382e63ff6068?s=256&d=identicon&r=PG', 'display_name': 'Josh Hall', 'link': 'https://stackoverflow.com/users/1335186/josh-hall'}",True,2956,,1,2,1335556436,1335555226,,10356769,CC BY-SA 3.0,https://stackoverflow.com/questions/10356769/dividing-line-in-horizontal-menu,Dividing line in horizontal menu,,,,,
1543,"['jquery', 'css']","{'account_id': 377577, 'reputation': 2066, 'user_id': 729789, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/333cac176cf4ade8e9dc65c4578042a6?s=256&d=identicon&r=PG', 'display_name': 'Jai', 'link': 'https://stackoverflow.com/users/729789/jai'}",True,128,10333322.0,3,0,1335555899,1335442606,,10333210,CC BY-SA 3.0,https://stackoverflow.com/questions/10333210/how-can-i-get-the-class-name-as-a-string-that-begins-with-test-using-jquery,How can i get the class name (as a string) that begins with &quot;test-&quot; using jquery?,,,,,
1544,"['jquery', 'css', 'conditional', 'statements']","{'account_id': 1441837, 'reputation': 31, 'user_id': 1361747, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/60e60e3bd0ccd747c114b7852deaba73?s=256&d=identicon&r=PG', 'display_name': 'user1361747', 'link': 'https://stackoverflow.com/users/1361747/user1361747'}",True,2150,10356347.0,3,0,1335554828,1335552285,1335552467.0,10356135,CC BY-SA 3.0,https://stackoverflow.com/questions/10356135/jquery-conditional-statements-for-css,Jquery conditional statements for css?,,,,,
1545,"['css', 'jqgrid', 'inline']","{'account_id': 306676, 'reputation': 1291, 'user_id': 617552, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/9a6fe9b0d4518d9754cb64e0c1dc44df?s=256&d=identicon&r=PG', 'display_name': 'Pete_ch', 'link': 'https://stackoverflow.com/users/617552/pete-ch'}",True,234,10356672.0,1,0,1335554751,1335554416,,10356612,CC BY-SA 3.0,https://stackoverflow.com/questions/10356612/how-do-i-make-a-jqgrid-display-inline-adjacent-to-another-jqgrid-or-just-a-div,How do I make a jqgrid display inline adjacent to another jqgrid or just a div?,,,,,
1546,"['css', 'html']","{'account_id': 1441919, 'reputation': 1, 'user_id': 1361805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cca1cb40b6ad7fac8ac5c6b7790fb1e?s=256&d=identicon&r=PG', 'display_name': 'user1361805', 'link': 'https://stackoverflow.com/users/1361805/user1361805'}",True,345,10356542.0,2,0,1335554078,1335552946,,10356310,CC BY-SA 3.0,https://stackoverflow.com/questions/10356310/div-column-height,div column height,,,,,
1547,"['javascript', 'css']","{'account_id': 1190937, 'reputation': 8279, 'user_id': 1163736, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/84bd990be976860bb4b49b753a17ae35?s=256&d=identicon&r=PG', 'display_name': 'Gaurav', 'link': 'https://stackoverflow.com/users/1163736/gaurav'}",True,171,10354535.0,2,1,1335552913,1335544124,1335545141.0,10354448,CC BY-SA 3.0,https://stackoverflow.com/questions/10354448/how-to-access-css-selector-properties-after-getting-access-to-selector,How to access css selector properties after getting access to selector,,,,,
1548,"['html', 'css', 'menu']","{'account_id': 1408008, 'reputation': 31, 'user_id': 1335186, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/066027faf386128f2a65382e63ff6068?s=256&d=identicon&r=PG', 'display_name': 'Josh Hall', 'link': 'https://stackoverflow.com/users/1335186/josh-hall'}",False,115,,4,0,1335551293,1335544453,1335544594.0,10354529,CC BY-SA 3.0,https://stackoverflow.com/questions/10354529/applying-radius-corners-to-the-end-of-the-menu-not-every-item,Applying radius corners to the end of the menu not every item,,,,,
1549,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1401419, 'reputation': 13882, 'user_id': 1330137, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/ImoRJ.jpg?s=256&g=1', 'display_name': 'Callum Linington', 'link': 'https://stackoverflow.com/users/1330137/callum-linington'}",True,3555,10355620.0,1,5,1335550984,1335549272,,10355516,CC BY-SA 3.0,https://stackoverflow.com/questions/10355516/jquery-animating-border,JQuery animating border,,,,,
1550,"['html', 'css', 'markup']","{'account_id': 53238, 'reputation': 17705, 'user_id': 159179, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f8e04388338cbad0ce0f36ddd68f292f?s=256&d=identicon&r=PG', 'display_name': 'Budda', 'link': 'https://stackoverflow.com/users/159179/budda'}",True,6479,,2,5,1335550117,1334974104,1334974281.0,10255588,CC BY-SA 3.0,https://stackoverflow.com/questions/10255588/is-there-any-way-to-center-certain-columns-in-table,Is there any way to center certain columns in table?,,,,,
1551,"['css', 'firefox', 'cross-browser', 'internet-explorer-9', 'drop-down-menu']","{'account_id': 1441690, 'reputation': 191, 'user_id': 1361656, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/caddb8cab5af9712e0966439ce88c9bf?s=256&d=identicon&r=PG', 'display_name': 'timatgetdim', 'link': 'https://stackoverflow.com/users/1361656/timatgetdim'}",False,376,,3,0,1335549969,1335548121,,10355280,CC BY-SA 3.0,https://stackoverflow.com/questions/10355280/horizontal-drop-menu-child-menu-positioning-differently-in-chrome-ie9-firefo,"Horizontal drop menu (child menu) positioning differently in chrome, ie9, firefox, and safari",,,,,
1552,"['html', 'css']","{'account_id': 917725, 'reputation': 74865, 'user_id': 950147, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/dBHHI.jpg?s=256&g=1', 'display_name': 'Tarang', 'link': 'https://stackoverflow.com/users/950147/tarang'}",True,497,10355373.0,1,0,1335549023,1335548521,,10355352,CC BY-SA 3.0,https://stackoverflow.com/questions/10355352/css-radial-clip,CSS Radial Clip,,,,,
1553,['css'],"{'account_id': 1404194, 'reputation': 11, 'user_id': 1332358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a513b380f364b024e383942227e14f85?s=256&d=identicon&r=PG', 'display_name': 'Heineko Kaze', 'link': 'https://stackoverflow.com/users/1332358/heineko-kaze'}",False,190,,2,1,1335547343,1334345741,1335547343.0,10147220,CC BY-SA 3.0,https://stackoverflow.com/questions/10147220/css-color-affects-text-rendering,CSS Color affects Text Rendering,,,,,
1554,"['jquery', 'css', 'browser']","{'account_id': 186916, 'reputation': 87, 'user_id': 424595, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/f66a0bf5a295cbda90c4e23e8eae6836?s=256&d=identicon&r=PG', 'display_name': 'Steve Forest', 'link': 'https://stackoverflow.com/users/424595/steve-forest'}",True,112,,2,0,1335546825,1335534514,1335546825.0,10351853,CC BY-SA 3.0,https://stackoverflow.com/questions/10351853/absolute-position-for-an-img-in-a-li,Absolute position for an IMG in a LI,,,,,
1555,"['javascript', 'css', 'forms', 'back', 'browser-history']","{'account_id': 112972, 'reputation': 5601, 'user_id': 297791, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/a54fb2ac8f8c9744b842ad6d4c038ed4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Erik', 'link': 'https://stackoverflow.com/users/297791/erik'}",True,387,10306649.0,2,0,1335544921,1335304492,1335544921.0,10306587,CC BY-SA 3.0,https://stackoverflow.com/questions/10306587/using-javascripthistory-go-1-works-but-i-lose-css-properties-and-scripts,Using javascript:history.go(-1) works but I lose css properties and scripts,,,,,
1556,"['css', 'background', 'background-image']","{'account_id': 269627, 'reputation': 8137, 'user_id': 559079, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/BEqTF.jpg?s=256&g=1', 'display_name': 'Miro', 'link': 'https://stackoverflow.com/users/559079/miro'}",True,166,10354629.0,1,0,1335544843,1334957367,,10253806,CC BY-SA 3.0,https://stackoverflow.com/questions/10253806/background-position-technique-for-single-sprite-background-images,background-position technique for &#39;single-sprite-background-images&#39;,,,,,
1557,"['iphone', 'css', 'ipad', 'margin']","{'account_id': 1411703, 'reputation': 51, 'user_id': 1338164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2dcff4467c3f5cf05a7c1fd3310aaa2?s=256&d=identicon&r=PG', 'display_name': 'leapDesign', 'link': 'https://stackoverflow.com/users/1338164/leapdesign'}",False,1436,,1,0,1335541893,1334650604,1335541893.0,10187568,CC BY-SA 3.0,https://stackoverflow.com/questions/10187568/removing-css-margin-on-ipad-iphone,Removing CSS Margin on iPad / iPhone,,,,,
1558,"['javascript', 'jquery', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user849137'}",True,991,10353334.0,3,0,1335541548,1335539721,1335541548.0,10353249,CC BY-SA 3.0,https://stackoverflow.com/questions/10353249/how-to-make-browsers-download-hidden-divs-content-in-advance,how to make browsers download hidden divs content in advance,,,,,
1559,"['javascript', 'html', 'css']","{'account_id': 61252, 'reputation': 396304, 'user_id': 182668, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b19917aa04a6839aef577f1117c71d48?s=256&d=identicon&r=PG', 'display_name': 'Pointy', 'link': 'https://stackoverflow.com/users/182668/pointy'}",True,177,10353684.0,1,2,1335541383,1335540872,1335541211.0,10353560,CC BY-SA 3.0,https://stackoverflow.com/questions/10353560/creating-and-populating-style-elements,Creating and populating &lt;style&gt; elements,,,,,
1560,"['javascript', 'jquery', 'css', 'html', 'jquery-mobile']","{'account_id': 137028, 'reputation': 40119, 'user_id': 340947, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/D0CKc.jpg?s=256&g=1', 'display_name': 'Steven Lu', 'link': 'https://stackoverflow.com/users/340947/steven-lu'}",True,585,10353634.0,2,0,1335541281,1335539080,,10353078,CC BY-SA 3.0,https://stackoverflow.com/questions/10353078/jquery-mobile-modifying-a-button-data-inline-true-using-css-media-query,JQuery Mobile: modifying &lt;a&gt; button data-inline=&quot;true&quot; using CSS @media query,,,,,
1561,['css'],"{'account_id': 467725, 'reputation': 18031, 'user_id': 873282, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1e6ae94f84a34641ccc5abc86a664694?s=256&d=identicon&r=PG', 'display_name': 'koppor', 'link': 'https://stackoverflow.com/users/873282/koppor'}",True,434,,1,0,1335541042,1335540652,,10353491,CC BY-SA 3.0,https://stackoverflow.com/questions/10353491/what-does-css-font-feature-ss05-mean,What does CSS font feature &quot;SS05&quot; mean?,,,,,
1562,"['iphone', 'css', 'media-queries']","{'account_id': 1441363, 'reputation': 1, 'user_id': 1361422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e0b0e7b853fc9b604c6ec55ed44e7ff?s=256&d=identicon&r=PG', 'display_name': 'user1361422', 'link': 'https://stackoverflow.com/users/1361422/user1361422'}",False,904,,1,0,1335540841,1335539227,1335539874.0,10353116,CC BY-SA 3.0,https://stackoverflow.com/questions/10353116/css-query-not-working-on-my-iphone-4,CSS query not working on my iPhone 4,,,,,
1563,"['javascript', 'plugins', 'raphael', 'css']","{'account_id': 316137, 'reputation': 9231, 'user_id': 632133, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/wHtfm.jpg?s=256&g=1', 'display_name': 'Oleg', 'link': 'https://stackoverflow.com/users/632133/oleg'}",True,545,10352908.0,1,1,1335540171,1335109115,,10269335,CC BY-SA 3.0,https://stackoverflow.com/questions/10269335/is-my-raphael-text-overflow-ellipsis-implementation-plugin-an-overkill,Is my Raphael &quot;text-overflow: ellipsis;&quot; implementation plugin an overkill?,,,,,
