,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,protected_date
1274,"['css', 'bootstrap-4']","{'account_id': 14658647, 'reputation': 920, 'user_id': 10586543, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lQH3f.jpg?s=256&g=1', 'display_name': 'Tanvir Ahmed', 'link': 'https://stackoverflow.com/users/10586543/tanvir-ahmed'}",True,2697,59010600.0,3,1,1574532846,1574522467,1574532846.0,59009112,CC BY-SA 4.0,https://stackoverflow.com/questions/59009112/how-to-display-radio-buttons-vertically-using-bootstrap,How to display radio buttons vertically using bootstrap,,,,
1275,"['javascript', 'html', 'css', 'image']","{'account_id': 10435346, 'reputation': 5541, 'user_id': 7693832, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/i0kVl.png?s=256&g=1', 'display_name': 'user7693832', 'link': 'https://stackoverflow.com/users/7693832/user7693832'}",True,50,59009745.0,2,-1,1574531532,1574526268,1574531532.0,59009711,,https://stackoverflow.com/questions/59009711/how-to-make-the-color-hover-change-more-softly,How to make the color hover change more softly?,1574537316.0,Duplicate,,
1276,"['html', 'css']","{'account_id': 4774077, 'reputation': 128, 'user_id': 3857794, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/Xc8ZX.png?s=256&g=1', 'display_name': 'Salar Ashgi', 'link': 'https://stackoverflow.com/users/3857794/salar-ashgi'}",True,191,,1,-1,1574531394,1574530991,,59010456,,https://stackoverflow.com/questions/59010456/show-div-elements-in-one-row,Show div elements in one row,1574536804.0,Duplicate,,
1277,"['html', 'css', 'flexbox']","{'account_id': 12924187, 'reputation': 132, 'user_id': 9345538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fe3f93e1e3af60ff46ac338882a05f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tero', 'link': 'https://stackoverflow.com/users/9345538/tero'}",True,364,59010169.0,1,2,1574529604,1574527583,1574529604.0,59009930,CC BY-SA 4.0,https://stackoverflow.com/questions/59009930/why-does-display-flex-cause-elements-to-go-upside-down,Why does display: flex cause elements to go upside-down?,,,,
1278,"['html', 'css', 'angular', 'angular-reactive-forms']","{'account_id': 12061120, 'reputation': 155, 'user_id': 10297524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a498bff2b1b88cf0c12b446e760fa5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Delgado', 'link': 'https://stackoverflow.com/users/10297524/diego-delgado'}",False,527,,1,3,1574529205,1574512494,1574528771.0,59007671,CC BY-SA 4.0,https://stackoverflow.com/questions/59007671/display-different-error-messages-if-input-is-empty-incorrect-after-user-touches,Display different error messages if input is empty/incorrect after user touches,,,,
1279,"['html', 'css', 'angularjs', 'angular']","{'account_id': 1587389, 'reputation': 12760, 'user_id': 1471417, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/edf32675bb29b8a4d8c17a4e605f2ce8?s=256&d=identicon&r=PG', 'display_name': 'Alpha', 'link': 'https://stackoverflow.com/users/1471417/alpha'}",True,852,59008760.0,2,0,1574527803,1574519729,,59008727,CC BY-SA 4.0,https://stackoverflow.com/questions/59008727/html-tag-to-preserve-angular-brackets,HTML tag to preserve angular brackets,,,,
1280,"['php', 'html', 'css', 'bootstrap-4']","{'user_type': 'does_not_exist', 'display_name': 'user12033156'}",False,194,,2,1,1574526949,1574486416,1574525389.0,59004762,CC BY-SA 4.0,https://stackoverflow.com/questions/59004762/bootstrap-modal-on-a-separated-file-doesnt-close,Bootstrap modal on a separated file doesn&#39;t close,,,,
1281,"['html', 'css', 'svg']","{'account_id': 48486, 'reputation': 32899, 'user_id': 144088, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/275e84b46c74904dd0b376d89d6968ef?s=256&d=identicon&r=PG', 'display_name': 'Crashalot', 'link': 'https://stackoverflow.com/users/144088/crashalot'}",True,3879,,3,3,1574526721,1574124673,1574172233.0,58925105,CC BY-SA 4.0,https://stackoverflow.com/questions/58925105/svg-how-to-round-stroke-and-rectangle-corners,SVG: how to round stroke and rectangle corners?,,,,
1282,"['html', 'css', 'css-selectors']","{'account_id': 13845189, 'reputation': 372, 'user_id': 9994498, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BrAz9.jpg?s=256&g=1', 'display_name': 'loumadev', 'link': 'https://stackoverflow.com/users/9994498/loumadev'}",False,42,,1,0,1574526469,1574525132,,59009514,,https://stackoverflow.com/questions/59009514/cannot-select-element-with-combination-of-not-and-first-child,Cannot select element with combination of :not() and :first-child,1574526449.0,Duplicate,,
1283,"['javascript', 'css']","{'account_id': 15304122, 'reputation': 13, 'user_id': 11041504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1be76f576350ea13a2784a55543167e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'JWMoto', 'link': 'https://stackoverflow.com/users/11041504/jwmoto'}",True,343,59009626.0,1,1,1574525730,1574524722,,59009451,CC BY-SA 4.0,https://stackoverflow.com/questions/59009451/javascript-changing-opacity-in-a-while-loop-not-working,Javascript changing opacity in a while loop not working,,,,
1284,"['html', 'css', 'bootstrap-4']","{'account_id': 11240964, 'reputation': 119, 'user_id': 8245275, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VADM9tV7wD4/AAAAAAAAAAI/AAAAAAAAABU/Ez97V7k1QIc/photo.jpg?sz=256', 'display_name': 'Silent Beast', 'link': 'https://stackoverflow.com/users/8245275/silent-beast'}",True,1059,59003987.0,1,2,1574525724,1574474388,,59003889,CC BY-SA 4.0,https://stackoverflow.com/questions/59003889/html-sidebar-closed-by-default,HTML Sidebar Closed By Default,,,,
1285,"['html', 'css']","{'account_id': 14827045, 'reputation': 151, 'user_id': 10707680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/95a8c2104908d9bb4be478bf3fc5815c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hellowhatsup', 'link': 'https://stackoverflow.com/users/10707680/hellowhatsup'}",True,83,,1,1,1574524432,1574487817,1574519199.0,59004890,CC BY-SA 4.0,https://stackoverflow.com/questions/59004890/footer-at-not-proper-position-for-parallax,Footer at not proper position for parallax,,,,
1286,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user11077805'}",True,1507,59008689.0,1,0,1574521612,1574517851,1574521612.0,59008450,CC BY-SA 4.0,https://stackoverflow.com/questions/59008450/how-can-i-add-hex-code-to-an-html-element-inline-style-with-js,How can I add hex code to an HTML element (inline style) with JS,,,,
1287,"['html', 'css', 'vue.js']","{'account_id': 6661932, 'reputation': 3354, 'user_id': 5140756, 'user_type': 'registered', 'accept_rate': 16, 'profile_image': 'https://i.stack.imgur.com/oMwxR.jpg?s=256&g=1', 'display_name': 'Augusto', 'link': 'https://stackoverflow.com/users/5140756/augusto'}",False,65,,1,0,1574521396,1573331221,1574521396.0,58783207,CC BY-SA 4.0,https://stackoverflow.com/questions/58783207/css-style-cliping-text-on-first-line-and-not-shows-all-content-on-vuejs-app,CSS style cliping text on first line and not shows all content on VueJS app,,,,
1288,"['html', 'css', 'facebook']","{'account_id': 1049705, 'reputation': 5001, 'user_id': 1053930, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/EyjC7.jpg?s=256&g=1', 'display_name': 'Shashwat Kumar', 'link': 'https://stackoverflow.com/users/1053930/shashwat-kumar'}",False,76,,1,-2,1574520817,1574515116,,59008074,CC BY-SA 4.0,https://stackoverflow.com/questions/59008074/how-to-expand-facebook-div-to-see-full-group-name-in-left-sidebar,How to expand facebook div to see full group name in left sidebar,,,,
1289,"['html', 'css']","{'account_id': 13454851, 'reputation': 57, 'user_id': 9708667, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XXrbJKq29lA/AAAAAAAAAAI/AAAAAAAAAJ8/qZr4_IbPVio/photo.jpg?sz=256', 'display_name': 'Drape Tomania', 'link': 'https://stackoverflow.com/users/9708667/drape-tomania'}",True,1814,59006985.0,4,4,1574520813,1574502613,1574520813.0,59006376,CC BY-SA 4.0,https://stackoverflow.com/questions/59006376/how-to-make-dropdown-menu-with-tag-a,How to make dropdown menu with tag a?,,,,
1290,"['javascript', 'html', 'css', 'plugins']","{'account_id': 16634775, 'reputation': 147, 'user_id': 12021750, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/035404103460a566d80b7227ea57a512?s=256&d=identicon&r=PG&f=1', 'display_name': 'labilouser', 'link': 'https://stackoverflow.com/users/12021750/labilouser'}",False,69,,1,0,1574519157,1574517312,,59008375,CC BY-SA 4.0,https://stackoverflow.com/questions/59008375/lots-of-white-scrollable-space-after-last-div-resize-the-window-is-fixing-it,Lots of white scrollable space after last div - resize the window is fixing it,,,,
1291,"['css', 'wordpress', 'media-queries']","{'account_id': 8370339, 'reputation': 1, 'user_id': 6285663, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154213298346095/picture?type=large', 'display_name': 'spiderbaby', 'link': 'https://stackoverflow.com/users/6285663/spiderbaby'}",True,33,,1,-1,1574518894,1574518324,1574518894.0,59008505,CC BY-SA 4.0,https://stackoverflow.com/questions/59008505/menu-displaying-off-screen-on-mobile,Menu displaying off screen on Mobile,,,,
1292,"['html', 'css']","{'account_id': 16771773, 'reputation': 7, 'user_id': 12124033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e330cf3fe65e042c157368737968082?s=256&d=identicon&r=PG&f=1', 'display_name': 'freshcoder', 'link': 'https://stackoverflow.com/users/12124033/freshcoder'}",False,50,,3,-2,1574518433,1574515889,1574517077.0,59008184,CC BY-SA 4.0,https://stackoverflow.com/questions/59008184/trying-to-get-circle-left-and-paragraph-message-right,trying to get circle left and paragraph message right,,,,
1293,"['javascript', 'jquery', 'css']","{'account_id': 4933552, 'reputation': 445, 'user_id': 3972499, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uOJHh.jpg?s=256&g=1', 'display_name': 'Michael Gearon', 'link': 'https://stackoverflow.com/users/3972499/michael-gearon'}",False,111,,1,0,1574515300,1574514697,1574514997.0,59008018,CC BY-SA 4.0,https://stackoverflow.com/questions/59008018/jquery-flickering-on-scroll,JQuery Flickering On Scroll,,,,
1294,"['html', 'css']","{'account_id': 17161192, 'reputation': 23, 'user_id': 12420807, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD12Jl2LAkNavFkP3T11gibH3JqKFYmFD_OCgdX=k-s256', 'display_name': 'Badis Kerdellou', 'link': 'https://stackoverflow.com/users/12420807/badis-kerdellou'}",True,465,59008034.0,2,0,1574514949,1574514305,1574514536.0,59007943,CC BY-SA 4.0,https://stackoverflow.com/questions/59007943/why-the-fa-icon-and-a-are-not-in-the-same-line,why the fa icon and a are not in the same line,,,,
1295,"['css', 'sass']","{'account_id': 2663559, 'reputation': 3242, 'user_id': 2302661, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/db4c50f37e4844b35cf9307ce2f7ac49?s=256&d=identicon&r=PG', 'display_name': 'shenkwen', 'link': 'https://stackoverflow.com/users/2302661/shenkwen'}",False,147,,1,-1,1574513815,1574512092,,59007612,CC BY-SA 4.0,https://stackoverflow.com/questions/59007612/css-height-100vh-120px-98-75vh,css: height: 100vh - 120px = 98.75vh?,,,,
1296,"['javascript', 'html', 'css']","{'account_id': 15413878, 'reputation': 404, 'user_id': 11119921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77a8e51e9a721ee5410ce319fbf01d03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/11119921/andrew'}",False,58,,1,0,1574513636,1574508793,1574508866.0,59007159,CC BY-SA 4.0,https://stackoverflow.com/questions/59007159/how-to-add-another-div-with-image-in-same-slideshow,How to add another div with image in same slideshow?,,,,
1297,"['php', 'html', 'css', 'wordpress', 'mobile']","{'account_id': 15350162, 'reputation': 35, 'user_id': 11074180, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_O6NUssNI7Y/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPKARrPOSnZPn8LX6f4owRaHTgoUQ/mo/photo.jpg?sz=256', 'display_name': 'Steve Miller', 'link': 'https://stackoverflow.com/users/11074180/steve-miller'}",True,117,58952466.0,2,-1,1574513549,1574246042,1574253480.0,58952232,CC BY-SA 4.0,https://stackoverflow.com/questions/58952232/problem-with-large-menu-on-mobile-devices-tablets,Problem with large menu on mobile devices / tablets,,,,
1298,"['jquery', 'css', 'bootstrap-4', 'datatables']","{'account_id': 7690044, 'reputation': 132, 'user_id': 5826622, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4jGxy.jpg?s=256&g=1', 'display_name': 'La&#233;rcio Lopes', 'link': 'https://stackoverflow.com/users/5826622/la%c3%a9rcio-lopes'}",True,762,59004842.0,3,0,1574512817,1574484671,,59004625,CC BY-SA 4.0,https://stackoverflow.com/questions/59004625/bootstrap-toast-component-not-work-correctly-on-datatable,Bootstrap toast component not work correctly on datatable,,,,
1299,"['javascript', 'css', 'reactjs', 'sass']","{'account_id': 14333400, 'reputation': 73, 'user_id': 10353588, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PzHI6dl7y9s/AAAAAAAAAAI/AAAAAAAAXYc/Tm3HlaqyaVg/photo.jpg?sz=256', 'display_name': 'Subham Raj', 'link': 'https://stackoverflow.com/users/10353588/subham-raj'}",True,1172,,1,2,1574510529,1574486124,,59004740,CC BY-SA 4.0,https://stackoverflow.com/questions/59004740/is-there-any-way-to-remove-scrollbar-from-every-browser-for-my-website,Is there any way to remove scrollbar from every browser for my website?,,,,
1300,"['css', 'reactjs', 'material-ui']","{'account_id': 12038007, 'reputation': 262, 'user_id': 8805892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b746a12cd22652c0a053fda42049e195?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stefan Januschke', 'link': 'https://stackoverflow.com/users/8805892/stefan-januschke'}",True,4661,59006934.0,1,1,1574508480,1574504199,1574508480.0,59006562,CC BY-SA 4.0,https://stackoverflow.com/questions/59006562/react-material-ui-position-iconbutton-on-bottom-right-of-paper-no-fab,React &amp; Material UI: Position &lt;IconButton&gt; on bottom right of &lt;Paper&gt; (No FAB),,,,
1301,"['html', 'css', 'flexbox']","{'account_id': 14370523, 'reputation': 523, 'user_id': 10380409, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RummxdzyXJQ/AAAAAAAAAAI/AAAAAAAAFAk/TrifLlHV8y0/photo.jpg?sz=256', 'display_name': 'Angelotti', 'link': 'https://stackoverflow.com/users/10380409/angelotti'}",False,204,,1,0,1574507512,1574498792,1574507512.0,59005975,CC BY-SA 4.0,https://stackoverflow.com/questions/59005975/i-have-a-problem-with-flexbox-and-responsive-interface,I have a problem with flexbox and responsive interface,,,,
1302,"['javascript', 'css']","{'account_id': 17160656, 'reputation': 1, 'user_id': 12420386, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--uHfYT6sm5I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re4TBRrvSYm8QJiQyfx3HCPkcHwGQ/photo.jpg?sz=256', 'display_name': 'Nikoraasu', 'link': 'https://stackoverflow.com/users/12420386/nikoraasu'}",True,36,,1,-3,1574507146,1574506333,,59006816,CC BY-SA 4.0,https://stackoverflow.com/questions/59006816/how-do-i-change-backgroundcolor-attribute-of-a-div-in-javascript,How do I change backgroundcolor attribute of a div in JavaScript?,,,,
1303,"['javascript', 'html', 'css']","{'account_id': 16818978, 'reputation': 64, 'user_id': 12159943, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCgbImwH8pRpoZ52_2vvjOZr5dHSJXFG_kefEgiRA=k-s256', 'display_name': 'Green Ball', 'link': 'https://stackoverflow.com/users/12159943/green-ball'}",False,73,,0,0,1574504778,1574504689,1574504778.0,59006628,CC BY-SA 4.0,https://stackoverflow.com/questions/59006628/convert-a-javascript-board-array-into-a-html-tictactoe-board,Convert a javascript board array into a html tictactoe board,,,,
1304,"['javascript', 'jquery', 'html', 'css', 'image']","{'account_id': 2407080, 'reputation': 69, 'user_id': 2103237, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f8ff0edd721ad09ee06e635ee606afd7?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2103237', 'link': 'https://stackoverflow.com/users/2103237/user2103237'}",True,81,59006327.0,3,0,1574502581,1574254419,,58954838,CC BY-SA 4.0,https://stackoverflow.com/questions/58954838/how-to-vertically-center-text-from-image-overlay,How to vertically center text from image overlay,,,,
1305,"['css', 'user-interface', 'bootstrap-multiselect']","{'account_id': 11018671, 'reputation': 633, 'user_id': 8093707, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f23683b57562320791871b303c0531c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dakota Maker', 'link': 'https://stackoverflow.com/users/8093707/dakota-maker'}",True,1653,58925846.0,3,0,1574502421,1573849047,1574110255.0,58884102,CC BY-SA 4.0,https://stackoverflow.com/questions/58884102/multi-select-list-getting-cut-off-on-x-axis-when-enabling-overflow-y-auto,Multi-select list getting cut off on x-axis when enabling &quot;overflow-y: auto&quot;,,,,
1306,"['html', 'css']","{'account_id': 4838083, 'reputation': 65, 'user_id': 9355435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d6a41019425a3675189f0e93e37b35f?s=256&d=identicon&r=PG&f=1', 'display_name': 'toye', 'link': 'https://stackoverflow.com/users/9355435/toye'}",True,508,59005971.0,1,1,1574498750,1574496652,,59005740,CC BY-SA 4.0,https://stackoverflow.com/questions/59005740/input-and-span-elements-with-tooltip-within-div-in-same-line,input and span elements with tooltip within div in same line,,,,
1307,"['html', 'css', 'bootstrap-4']","{'account_id': 8930041, 'reputation': 120, 'user_id': 6662969, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3koge.jpg?s=256&g=1', 'display_name': 'Nguyen DN', 'link': 'https://stackoverflow.com/users/6662969/nguyen-dn'}",True,36,59005839.0,2,1,1574497818,1574481870,,59004421,CC BY-SA 4.0,https://stackoverflow.com/questions/59004421/an-select-and-span-tag-breaks-into-2-lines-inside-tr-tag-when-trs-width-i,An &lt;select&gt; and &lt;span&gt; tag breaks into 2 lines inside &lt;tr&gt; tag when tr&#39;s width is smaller,,,,
1308,"['css', 'angular', 'angular-material', 'mat-input']","{'account_id': 15923150, 'reputation': 149, 'user_id': 11489532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ac7598449729ad3af797755ab9fa23c?s=256&d=identicon&r=PG&f=1', 'display_name': 'm0kova01', 'link': 'https://stackoverflow.com/users/11489532/m0kova01'}",True,666,59004841.0,2,1,1574496252,1574485101,1574496252.0,59004654,CC BY-SA 4.0,https://stackoverflow.com/questions/59004654/formatting-of-matinput-formatting-changes-when-changing-class-name,Formatting of matInput formatting changes when changing class name,,,,
1309,"['html', 'css', 'reactjs', 'create-react-app']","{'account_id': 13982833, 'reputation': 59, 'user_id': 10098619, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XOoSO.jpg?s=256&g=1', 'display_name': 'JXKENG', 'link': 'https://stackoverflow.com/users/10098619/jxkeng'}",True,2175,59005592.0,1,0,1574495423,1574494099,1574494738.0,59005487,CC BY-SA 4.0,https://stackoverflow.com/questions/59005487/problems-with-loading-image-directly-onto-index-html-in-create-react-app,Problems with loading image directly onto index.html in create-react-app,,,,
1310,"['css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 4125368, 'reputation': 729, 'user_id': 3384674, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3384674', 'link': 'https://stackoverflow.com/users/3384674/user3384674'}",True,1017,59005430.0,1,1,1574493395,1574461623,,59002563,CC BY-SA 4.0,https://stackoverflow.com/questions/59002563/customize-the-carousel-indicators-in-bootstrap-4,customize the carousel indicators in Bootstrap 4,,,,
1311,"['javascript', 'html', 'css']","{'account_id': 11615733, 'reputation': 27, 'user_id': 8508546, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-aKXTnL6CH3s/AAAAAAAAAAI/AAAAAAAAAL8/oK6Usr9Nfqk/photo.jpg?sz=256', 'display_name': 'zJqson', 'link': 'https://stackoverflow.com/users/8508546/zjqson'}",True,884,,1,0,1574492722,1574491102,1574491603.0,59005206,CC BY-SA 4.0,https://stackoverflow.com/questions/59005206/how-do-i-clear-on-button-click,How do I clear on button click,,,,
1312,"['javascript', 'css', 'image', 'resize', 'position']","{'account_id': 11594143, 'reputation': 11, 'user_id': 8493372, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-b1mwg_64JGw/AAAAAAAAAAI/AAAAAAAAAJo/CXBBDvgq5B8/photo.jpg?sz=256', 'display_name': 'Davinder Singh', 'link': 'https://stackoverflow.com/users/8493372/davinder-singh'}",False,1722,,1,0,1574489800,1574487355,,59004850,CC BY-SA 4.0,https://stackoverflow.com/questions/59004850/prevent-image-resizing-with-browser-zoom-in-zoom-out-javascript,Prevent image resizing with browser zoom in zoom out javascript,,,,
1313,"['css', 'reactjs']","{'account_id': 7462627, 'reputation': 5159, 'user_id': 8888320, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/8Otyc.jpg?s=256&g=1', 'display_name': 'nCardot', 'link': 'https://stackoverflow.com/users/8888320/ncardot'}",True,526,59005083.0,4,2,1574489800,1574488350,1574489616.0,59004945,CC BY-SA 4.0,https://stackoverflow.com/questions/59004945/add-css-for-html-selector-based-on-react-state,Add CSS for html selector based on React state?,,,,
1314,"['html', 'css']","{'account_id': 4225638, 'reputation': 17, 'user_id': 3459231, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/znL7k.png?s=256&g=1', 'display_name': 'KevinL337', 'link': 'https://stackoverflow.com/users/3459231/kevinl337'}",True,755,,3,0,1574489677,1574470683,,59003621,,https://stackoverflow.com/questions/59003621/is-styling-html-tags-bad-practice,Is styling html tags bad practice?,1574529667.0,Opinion-based,,
1315,"['javascript', 'html', 'css', 'function']","{'account_id': 15343423, 'reputation': 105, 'user_id': 11069685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af8f708a5113ef7947f3f75894f379a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'nineborn', 'link': 'https://stackoverflow.com/users/11069685/nineborn'}",True,42,,1,1,1574487409,1574485025,1574487409.0,59004649,CC BY-SA 4.0,https://stackoverflow.com/questions/59004649/why-wont-this-addeventlistener-work-when-i-assign-elements-to-a-class,Why wont this addEventListener work when I assign elements to a class?,,,,
1316,"['php', 'html', 'css', 'twitter-bootstrap', 'codeigniter']","{'account_id': 1828606, 'reputation': 125, 'user_id': 1660684, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/05e51159dc9329d38113b8f5130d56e1?s=256&d=identicon&r=PG', 'display_name': 'bdscorvette', 'link': 'https://stackoverflow.com/users/1660684/bdscorvette'}",True,1059,59004494.0,1,0,1574487237,1574467460,1574487237.0,59003318,CC BY-SA 4.0,https://stackoverflow.com/questions/59003318/php-codeigniter-bootstrap-nav-link-active-for-sub-directory,PHP + CodeIgniter: Bootstrap nav-link active for sub directory,,,,
1317,"['javascript', 'jquery', 'html', 'css', 'jquery-ui']","{'account_id': 17143999, 'reputation': 21, 'user_id': 12407340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39e24981f12a13e7e869cf3c94dddbd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'kwanikJang', 'link': 'https://stackoverflow.com/users/12407340/kwanikjang'}",False,66,,1,0,1574486535,1574300361,1574302735.0,58965978,CC BY-SA 4.0,https://stackoverflow.com/questions/58965978/jquery-ui-having-problem-dragging-on-rotated-element,Jquery UI - Having problem dragging on rotated element,,,,
1318,"['html', 'css', 'linear-gradients']","{'account_id': 17124978, 'reputation': 17, 'user_id': 12392413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e31b0a47a63f9a071611fa7887e775c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lazaro', 'link': 'https://stackoverflow.com/users/12392413/lazaro'}",False,115,,3,-1,1574486497,1574479190,,59004247,,https://stackoverflow.com/questions/59004247/linear-gradient-forming-dashed-lines,linear-gradient() forming dashed lines,1574497287.0,Duplicate,,
1319,"['css', 'a-records']","{'account_id': 894324, 'reputation': 6262, 'user_id': 931934, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/63f35d9e50dfd73281126b051a51668a?s=256&d=identicon&r=PG', 'display_name': 'nickcoxdotme', 'link': 'https://stackoverflow.com/users/931934/nickcoxdotme'}",False,74,,0,0,1574486305,1574486305,,59004754,CC BY-SA 4.0,https://stackoverflow.com/questions/59004754/why-did-a-dns-a-record-change-break-my-responsive-site,Why did a DNS A record change break my responsive site?,,,,
1320,"['javascript', 'html', 'css', 'dom', 'contenteditable']","{'account_id': 107102, 'reputation': 692, 'user_id': 284932, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/bsXYB.png?s=256&g=1', 'display_name': 'celsowm', 'link': 'https://stackoverflow.com/users/284932/celsowm'}",True,163,59004638.0,2,4,1574484887,1574276137,1574472554.0,58961491,CC BY-SA 4.0,https://stackoverflow.com/questions/58961491/how-to-append-noneditablecontent-fixed-on-top-and-bottom-of-generated-contentedi,How to append nonEditableContent fixed on top and bottom of generated contentEditables div?,,,,
1321,"['css', 'css-float', 'css-position']","{'account_id': 12917255, 'reputation': 940, 'user_id': 9341051, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155624482223778/picture?type=large', 'display_name': 'cadenzah', 'link': 'https://stackoverflow.com/users/9341051/cadenzah'}",True,64,59004315.0,1,0,1574480516,1574434836,1574435461.0,58996830,CC BY-SA 4.0,https://stackoverflow.com/questions/58996830/css-float-not-pushing-the-adjacent-element,CSS float not pushing the adjacent element,,,,
1322,"['css', 'padding']","{'account_id': 137849, 'reputation': 9336, 'user_id': 857848, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bde1abf9482ea5f95283b781e9d34325?s=256&d=identicon&r=PG', 'display_name': 'citykid', 'link': 'https://stackoverflow.com/users/857848/citykid'}",True,259,59004313.0,1,3,1574480332,1574479670,,59004281,,https://stackoverflow.com/questions/59004281/why-is-padding-bottom-for-a-div-with-width-100px-and-padding-bottom-100-not-100,Why is padding-bottom for a div with width=100px and padding-bottom=100% not 100px,1574496971.0,Duplicate,,
1323,"['html', 'css']","{'account_id': 15247446, 'reputation': 1, 'user_id': 11001927, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-zeVjp_A9q68/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPWTYYIVJOlAgJj1c4A_Ko-ISiEMg/mo/photo.jpg?sz=256', 'display_name': 'arjunan', 'link': 'https://stackoverflow.com/users/11001927/arjunan'}",True,490,59004297.0,1,-1,1574479998,1574478211,1574479264.0,59004173,CC BY-SA 4.0,https://stackoverflow.com/questions/59004173/how-to-display-text-below-icon-box,How to display text below icon box?,,,,
