,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
1107,"['css', 'node.js', 'express', 'helmet.js']","{'account_id': 13722717, 'reputation': 66, 'user_id': 9902250, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'ld98', 'link': 'https://stackoverflow.com/users/9902250/ld98'}",True,161,1,0,1653411184,1653259284,72341765,CC BY-SA 4.0,https://stackoverflow.com/questions/72341765/express-helmet-css-not-loading-on-ios-safari,Express Helmet - CSS not loading on iOS Safari,72366671.0,,,,,,
1108,"['javascript', 'html', 'css']","{'account_id': 25301975, 'reputation': 31, 'user_id': 19126106, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzJTnH-tylCgx-dbLd6bdYlvzgCHJKV-M1ThJ6L=k-s256', 'display_name': 'Default', 'link': 'https://stackoverflow.com/users/19126106/default'}",False,31,0,0,1653411043,1653411043,72366647,CC BY-SA 4.0,https://stackoverflow.com/questions/72366647/i-dont-know-how-to-make-zoom-out-animation-for-multiple-photos,I don&#39;t know how to make zoom out animation for multiple photos,,,,,,,
1109,"['css', 'font-face']","{'account_id': 4908354, 'reputation': 1111, 'user_id': 4178521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b86e259260e3025e997ebd20fad28e6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'FranCarstens', 'link': 'https://stackoverflow.com/users/4178521/francarstens'}",False,80,1,0,1653410922,1653403158,72364871,CC BY-SA 4.0,https://stackoverflow.com/questions/72364871/font-style-is-not-applying-to-font-style-specific-font-face-fallback,Font-style is not applying to font-style specific @font-face fallback,,1653405295.0,,,,,
1110,"['css', 'sass', 'scss-mixins']","{'account_id': 17097018, 'reputation': 113, 'user_id': 12371804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0101588f5b905774daf8dfcb237d70c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdelrhman Gad', 'link': 'https://stackoverflow.com/users/12371804/abdelrhman-gad'}",False,457,2,0,1653410155,1652623807,72249033,CC BY-SA 4.0,https://stackoverflow.com/questions/72249033/how-to-change-a-css-color-variable-lightness,How to change a css color variable lightness?,,1652624570.0,,,,,
1111,"['c#', 'css', 'asp.net', 'twitter-bootstrap']","{'account_id': 10353427, 'reputation': 635, 'user_id': 7636192, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2ccd49ab2b610973ddc48a6f017cc35d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/7636192/chris'}",False,135,1,0,1653409640,1653402308,72364642,CC BY-SA 4.0,https://stackoverflow.com/questions/72364642/how-to-get-bootstrap-dropdown-list-style-on-aspdropdownlist-without-using-form,How to get bootstrap dropdown list style on asp:DropDownList without using form-control class,,,,,,,
1112,"['javascript', 'css']","{'account_id': 24465092, 'reputation': 11, 'user_id': 18385591, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg6D_GkK8viytB8e9sqfmg9DjMB-LQpmOWd0NQN=k-s256', 'display_name': 'Ahmed abdelmeguid', 'link': 'https://stackoverflow.com/users/18385591/ahmed-abdelmeguid'}",False,27,2,0,1653409094,1653311332,72349077,CC BY-SA 4.0,https://stackoverflow.com/questions/72349077/show-and-hide-totopbutton-according-the-scrolling-but-window-onscroll-not-work,show and hide toTopButton according the scrolling but window.onscroll not work ..i can not fix the real problem,,,,,,,
1113,"['javascript', 'html', 'css', 'screen', 'splash-screen']","{'account_id': 25343778, 'reputation': 3, 'user_id': 19161805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed6429adfdb0cf510d162382dbb522d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Floris', 'link': 'https://stackoverflow.com/users/19161805/floris'}",True,48,1,0,1653408759,1653054823,72320104,CC BY-SA 4.0,https://stackoverflow.com/questions/72320104/make-splashscreen-overlap-elements,Make splashscreen overlap elements,72320290.0,1653408759.0,,,,,
1114,"['php', 'html', 'css', 'twitter-bootstrap', 'twitter-bootstrap-3']","{'account_id': 18663583, 'reputation': 38, 'user_id': 13604168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ght24vbCN2IuW6QQCA26FiZTK5Nn7jN3VJxKV3C=k-s256', 'display_name': 'VineHallow Crookshanks', 'link': 'https://stackoverflow.com/users/13604168/vinehallow-crookshanks'}",False,629,0,1,1653408256,1652743803,72266647,CC BY-SA 4.0,https://stackoverflow.com/questions/72266647/bootstrap-carousel-slider-as-a-row,Bootstrap carousel slider as a row,,1653408256.0,,,,,
1115,"['css', 'navbar', 'vuejs3', 'bootstrap-5']","{'account_id': 15768936, 'reputation': 58, 'user_id': 11378505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c60a113fa0fa9e6bfc909c559adfcd3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Monster AR44', 'link': 'https://stackoverflow.com/users/11378505/monster-ar44'}",False,130,0,2,1653408233,1652257889,72197837,CC BY-SA 4.0,https://stackoverflow.com/questions/72197837/vue-single-page-application-bootstrap-5-nav-not-shrinking-on-mobile,Vue Single Page Application Bootstrap 5 Nav not shrinking on mobile,,1653408233.0,,,,,
1116,"['html', 'css', 'css-animations', 'mix-blend-mode']","{'account_id': 8533891, 'reputation': 107, 'user_id': 6396442, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KY4ji.jpg?s=256&g=1', 'display_name': 'Alex Raţiu', 'link': 'https://stackoverflow.com/users/6396442/alex-ra%c5%a3iu'}",False,91,0,0,1653407800,1653407193,72365836,CC BY-SA 4.0,https://stackoverflow.com/questions/72365836/is-there-any-way-to-make-the-blend-mode-rule-to-work-in-tandem-with-css-animatio,Is there any way to make the blend-mode rule to work in tandem with CSS animation?,,1653407800.0,,,,,
1117,"['html', 'css', 'sass']","{'account_id': 25377467, 'reputation': 1, 'user_id': 19190383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6db0db9ef6775dafda52f7eb02a59a78?s=256&d=identicon&r=PG', 'display_name': 'Jayz', 'link': 'https://stackoverflow.com/users/19190383/jayz'}",True,17,1,-1,1653407791,1653406834,72365748,CC BY-SA 4.0,https://stackoverflow.com/questions/72365748/i-have-a-problem-in-the-sass-from-the-subtitle-and-plus-is-the-problem-wit,I have a problem in the sass from the &amp;_subtitle and &amp;_plus - is the problem with the sass or the html?,,1653407226.0,,,,,
1118,"['css', 'flexbox']","{'account_id': 25116372, 'reputation': 61, 'user_id': 18965348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1e8685c9692fd984d500384dfadc3ea?s=256&d=identicon&r=PG', 'display_name': 'LuminousButter', 'link': 'https://stackoverflow.com/users/18965348/luminousbutter'}",True,21,1,0,1653406495,1653406295,72365621,CC BY-SA 4.0,https://stackoverflow.com/questions/72365621/how-to-i-get-my-flexbox-buttons-to-match-my-flexbox-images-in-css,how to I get my flexbox buttons to match my flexbox images in css?,,,,,,,
1119,"['html', 'css', 'media-queries', 'size', 'screen']","{'account_id': 17783680, 'reputation': 1, 'user_id': 12914293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0314c2c53b078a797136d758899d671f?s=256&d=identicon&r=PG&f=1', 'display_name': 'JurajB', 'link': 'https://stackoverflow.com/users/12914293/jurajb'}",False,26,0,0,1653405256,1653131919,72329063,CC BY-SA 4.0,https://stackoverflow.com/questions/72329063/using-grid-areas-together-with-media-size,using grid areas together with media size,,1653405256.0,,,,,
1120,"['html', 'css', 'next.js', 'resize']","{'account_id': 24238347, 'reputation': 13, 'user_id': 18191109, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxSxFhHTNRS0IXqxpOI_D4dZCQQCeajTugbT6ft=k-s256', 'display_name': 'Harry Russin', 'link': 'https://stackoverflow.com/users/18191109/harry-russin'}",False,36,0,0,1653405011,1653402964,72364822,CC BY-SA 4.0,https://stackoverflow.com/questions/72364822/why-does-my-webpage-sizing-change-between-mac-and-windows,Why does my webpage sizing change between mac and windows,,1653405011.0,,,,,
1121,"['javascript', 'html', 'css', 'angular']","{'user_type': 'does_not_exist', 'display_name': 'user18460597'}",True,206,1,0,1653404985,1653404268,72365152,CC BY-SA 4.0,https://stackoverflow.com/questions/72365152/css-responsive-button-position,CSS responsive Button position,72365276.0,1653404985.0,,,,,
1122,"['html', 'css']","{'account_id': 25280690, 'reputation': 35, 'user_id': 19108616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50b8cd8700f6cd915a12324264c82c9a?s=256&d=identicon&r=PG', 'display_name': 'Odenial', 'link': 'https://stackoverflow.com/users/19108616/odenial'}",True,85,2,3,1653404177,1653398383,72363633,CC BY-SA 4.0,https://stackoverflow.com/questions/72363633/center-a-div-in-a-circle,Center a div in a circle,72363717.0,1653398678.0,,,,,
1123,"['css', 'bootstrap-5']","{'account_id': 4801264, 'reputation': 1026, 'user_id': 3877838, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6T7o4.jpg?s=256&g=1', 'display_name': 'Crezzur', 'link': 'https://stackoverflow.com/users/3877838/crezzur'}",True,322,1,0,1653404110,1653025932,72314125,CC BY-SA 4.0,https://stackoverflow.com/questions/72314125/dropdown-choices-js-stays-under-div-in-a-bootstrap-table-responsive-class,Dropdown choices-js stays under div in a bootstrap table-responsive class,72365119.0,1653049641.0,,,,,
1124,"['javascript', 'html', 'css']","{'account_id': 25367154, 'reputation': 21, 'user_id': 19181575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84f11b06edebea83d518f7e6b9d35b3e?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/19181575/john'}",False,144,0,0,1653403954,1653323225,72351878,CC BY-SA 4.0,https://stackoverflow.com/questions/72351878/restrict-draggable-to-y-axis,Restrict Draggable to Y-Axis,,,,,,,
1125,"['html', 'css']","{'account_id': 25376761, 'reputation': 3, 'user_id': 19189781, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgmnzfIfHARZLl-E0Xob376Zc5A72_mjx48KdHwXw=k-s256', 'display_name': 'Camden Pendergrass', 'link': 'https://stackoverflow.com/users/19189781/camden-pendergrass'}",True,29,1,0,1653403475,1653401761,72364530,CC BY-SA 4.0,https://stackoverflow.com/questions/72364530/div-scaling-with-window-but-the-divs-scale-differently,Div scaling with window but the divs scale differently,72364939.0,1653401841.0,,,,,
1126,"['javascript', 'css', 'svg', 'd3.js', 'data-visualization']","{'account_id': 25193326, 'reputation': 115, 'user_id': 19033239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/367e8d413fd4cfaee80d2a930798435a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tingying He', 'link': 'https://stackoverflow.com/users/19033239/tingying-he'}",True,47,1,0,1653402624,1653324499,72352122,CC BY-SA 4.0,https://stackoverflow.com/questions/72352122/how-to-set-pattern-origin-at-the-top-left-point-of-each-bar-of-a-barchart-in-d3,How to set pattern origin at the top left point of each bar of a barchart in d3.js?,72364726.0,,,,,,
1127,"['html', 'css', 'bootstrap-5']","{'account_id': 13295970, 'reputation': 43, 'user_id': 18967014, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggv-PCx5oIxCbUenU2h5a0AQaH_YN740XDqLHQ4=k-s256', 'display_name': 'Aefka', 'link': 'https://stackoverflow.com/users/18967014/aefka'}",True,1361,3,4,1653402452,1653388902,72361481,CC BY-SA 4.0,https://stackoverflow.com/questions/72361481/make-horizontal-bootstrap-5-cards-image-height-of-the-card-body,Make horizontal bootstrap 5 cards image height of the card body,72363880.0,1653402450.0,,,,,
1128,"['html', 'css']","{'account_id': 21391486, 'reputation': 35, 'user_id': 19043816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfc4e4e26e1c264509218f3cb116e848?s=256&d=identicon&r=PG&f=1', 'display_name': 'programador21', 'link': 'https://stackoverflow.com/users/19043816/programador21'}",True,47,3,2,1653402225,1653273520,72342735,CC BY-SA 4.0,https://stackoverflow.com/questions/72342735/how-to-adjust-divs-to-decrease-their-size-as-you-add-new-sister-divs,How to adjust divs to decrease their size as you add new sister divs?,72342843.0,,,,,,
1129,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 4621177, 'reputation': 73, 'user_id': 3746239, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'NDubonix', 'link': 'https://stackoverflow.com/users/3746239/ndubonix'}",True,28,2,0,1653401785,1653399192,72363858,CC BY-SA 4.0,https://stackoverflow.com/questions/72363858/add-line-break-between-buttons-generated-in-react-loop,Add line break between buttons generated in react loop,72364539.0,1653401684.0,,,,,
1130,"['javascript', 'html', 'css']","{'account_id': 21432669, 'reputation': 33, 'user_id': 15788726, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-nzoHVJZbpfY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclIYL3ytV-eh69DBbZH8ds2Ug8uPw/s96-c/photo.jpg?sz=256', 'display_name': 'Noah harris', 'link': 'https://stackoverflow.com/users/15788726/noah-harris'}",False,20,0,0,1653401707,1653401707,72364514,,https://stackoverflow.com/questions/72364514/i-have-two-divs-in-a-container-i-am-trying-to-center-1-and-have-the-other-on-the,i have two divs in a container i am trying to center 1 and have the other on the right side of my page,,,1653402222.0,Duplicate,,,
1131,"['css', 'hover', 'click']","{'account_id': 24936661, 'reputation': 35, 'user_id': 18803146, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Y3cCl.png?s=256&g=1', 'display_name': 'Morty_Smith', 'link': 'https://stackoverflow.com/users/18803146/morty-smith'}",True,382,2,0,1653401564,1653400732,72364274,CC BY-SA 4.0,https://stackoverflow.com/questions/72364274/how-to-make-click-effect-in-mobile-with-pure-css,How to make click effect in mobile with pure css,72364458.0,,,,,,
1132,"['python', 'html', 'css', 'django']","{'account_id': 6654053, 'reputation': 177, 'user_id': 15140736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f320bff7dc19c35eb950e93e3144828?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rodrigo', 'link': 'https://stackoverflow.com/users/15140736/rodrigo'}",True,162,1,0,1653401530,1653309517,72348655,CC BY-SA 4.0,https://stackoverflow.com/questions/72348655/how-save-space-in-html-table-when-exporting-to-pdf-django-python,How save space in HTML table when exporting to PDF Django / Python,72348941.0,,,,,,
1133,"['html', 'css', 'flexbox']","{'account_id': 20020766, 'reputation': 101, 'user_id': 14675780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb3fecefc6c2ec4a61d55ae5dea8729b?s=256&d=identicon&r=PG&f=1', 'display_name': 'INeedYourHelp', 'link': 'https://stackoverflow.com/users/14675780/ineedyourhelp'}",True,317,3,0,1653401203,1653399441,72363923,,https://stackoverflow.com/questions/72363923/how-to-set-3-items-per-row-using-flex-when-item-has-margin-and-border,How to set 3 items per row using flex when item has margin and border,72364284.0,1653401089.0,1653404869.0,Duplicate,,,
1134,"['javascript', 'c#', 'css', 'animation', 'cefsharp']","{'account_id': 12448498, 'reputation': 165, 'user_id': 9063947, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/46705d505ef6e9abe8cea2e0365666ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'lemonslayer', 'link': 'https://stackoverflow.com/users/9063947/lemonslayer'}",False,91,1,0,1653401125,1653398875,72363777,CC BY-SA 4.0,https://stackoverflow.com/questions/72363777/is-there-any-way-to-await-animation-completion-in-javascript,Is there any way to await animation completion in Javascript,,,,,,,
1135,"['html', 'css', 'flutter', 'webview-flutter']","{'account_id': 10332146, 'reputation': 1569, 'user_id': 7621577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67c6ec2ea181bac7c08b49a7172d3fb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'rmalviya', 'link': 'https://stackoverflow.com/users/7621577/rmalviya'}",True,563,1,0,1653400916,1652858127,72284679,CC BY-SA 4.0,https://stackoverflow.com/questions/72284679/flutter-webview-not-scrolling-vertically-overflow-y-scrollbar-not-showing,flutter_webview not scrolling vertically (overflow-y scrollbar not showing),72314562.0,,,,,,
1136,"['css', 'bootstrap-5']","{'account_id': 25374034, 'reputation': 13, 'user_id': 19187414, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjtrWON8j4_PiTwsK_tD_trJ5vZeAMGkgA73lld=k-s256', 'display_name': 'Emma', 'link': 'https://stackoverflow.com/users/19187414/emma'}",True,238,1,1,1653400258,1653393499,72362516,CC BY-SA 4.0,https://stackoverflow.com/questions/72362516/how-to-align-elements-on-bootstrap-card,How to align elements on bootstrap card?,72364152.0,1653398050.0,,,,,
1137,"['html', 'css', 'angular']","{'user_type': 'does_not_exist', 'display_name': 'user11819426'}",False,238,1,0,1653400111,1653398585,72363692,CC BY-SA 4.0,https://stackoverflow.com/questions/72363692/angular-2-divs-same-row-1-below,Angular 2 divs same row 1 below,,,,,,,
1138,"['html', 'css']","{'account_id': 18262249, 'reputation': 199, 'user_id': 13294788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2e5585463b8201d0718133823c9b1a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'newprogrammer12', 'link': 'https://stackoverflow.com/users/13294788/newprogrammer12'}",True,200,1,1,1653398802,1653396187,72363101,,https://stackoverflow.com/questions/72363101/change-grid-column-sidebar-on-hover,Change grid-column (sidebar) on hover,72363659.0,,1653400356.0,Duplicate,,,
1139,"['css', 'tailwind-css', 'masonry']","{'account_id': 5892546, 'reputation': 546, 'user_id': 4638682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9091d816c081f00c81f42164bc76e1af?s=256&d=identicon&r=PG', 'display_name': 'Loosie94', 'link': 'https://stackoverflow.com/users/4638682/loosie94'}",False,18,0,0,1653398762,1653398762,72363738,,https://stackoverflow.com/questions/72363738/masonary-two-column-grid-with-tailwind,Masonary two-column grid with tailwind,,,1653400173.0,Duplicate,,,
1140,"['html', 'css', 'flexbox', 'conflict']","{'account_id': 25376066, 'reputation': 3, 'user_id': 19189191, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cJDHV.jpg?s=256&g=1', 'display_name': 'psychocybernetics', 'link': 'https://stackoverflow.com/users/19189191/psychocybernetics'}",True,46,1,0,1653398395,1653397800,72363503,CC BY-SA 4.0,https://stackoverflow.com/questions/72363503/nested-flexbox-does-not-work-unless-bullet-points-from-ul-are-showing,Nested flexbox does not work unless bullet points from ul are showing,72363637.0,,,,,,
1141,"['javascript', 'html', 'css', 'icons', 'dropdown']","{'account_id': 25175730, 'reputation': 155, 'user_id': 19017948, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Oe9PF.png?s=256&g=1', 'display_name': 'Snorlax', 'link': 'https://stackoverflow.com/users/19017948/snorlax'}",True,645,1,1,1653397891,1653385914,72360789,CC BY-SA 4.0,https://stackoverflow.com/questions/72360789/how-to-add-after-and-before-icon-that-change-on-click-button-dropdown,How to add :after and :before icon that change on click button dropdown?,72361620.0,1653397891.0,,,,,
1142,"['css', 'reactjs', 'tailwind-css']","{'account_id': 17011903, 'reputation': 55, 'user_id': 12306698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA2-qh08toaVDRdHl8BZEulEQBLWC7SxwxlFghe7w=k-s256', 'display_name': 'odie jordie', 'link': 'https://stackoverflow.com/users/12306698/odie-jordie'}",True,59,2,0,1653397819,1653385178,72360619,CC BY-SA 4.0,https://stackoverflow.com/questions/72360619/how-do-i-make-warping-button-using-tailwind-css-v3-or-vanilla-css,How do i make warping button using tailwind css v3 or vanilla css?,72362488.0,1653385598.0,,,,,
1143,"['javascript', 'html', 'css', 'vue.js', 'toggle']","{'account_id': 23987485, 'reputation': 15, 'user_id': 17974113, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJydTX7-oZFYi9cW9knSJBQPH_82L7lH-FuUJWqY=k-s256', 'display_name': 'Ashwin Singhal', 'link': 'https://stackoverflow.com/users/17974113/ashwin-singhal'}",True,194,1,0,1653397375,1653394915,72362815,CC BY-SA 4.0,https://stackoverflow.com/questions/72362815/connect-two-toggle-buttons-to-switch-each-other,Connect two toggle buttons to switch each other,72363128.0,1653394992.0,,,,,
1144,"['html', 'css', 'bootstrap-4', 'nav']","{'account_id': 24658615, 'reputation': 1, 'user_id': 18555066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7d110b80b8fd0807c2a54915bdd0865?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/18555066/thomas'}",False,278,1,0,1653397240,1653395529,72362942,CC BY-SA 4.0,https://stackoverflow.com/questions/72362942/my-bootstrap-navbar-toggle-icon-is-not-visible,My bootstrap navbar toggle icon is not visible,,1653395961.0,,,,,
1145,"['javascript', 'css', 'animation']","{'account_id': 24554893, 'reputation': 141, 'user_id': 19188610, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/382685080341888/picture?type=large', 'display_name': 'Myth Vince', 'link': 'https://stackoverflow.com/users/19188610/myth-vince'}",True,127,1,0,1653397018,1653392596,72362291,CC BY-SA 4.0,https://stackoverflow.com/questions/72362291/why-my-image-is-teleporting-when-im-hovering-the-image-by-my-mouse-cursor-insid,Why my image is teleporting when I&#39;m hovering the image by my mouse cursor inside the div,72363323.0,1653395604.0,,,,,
1146,"['css', 'twitter-bootstrap', 'css-grid']","{'account_id': 5321026, 'reputation': 394, 'user_id': 4244462, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FYkF7.png?s=256&g=1', 'display_name': 'heratyian', 'link': 'https://stackoverflow.com/users/4244462/heratyian'}",True,109,3,1,1653396624,1652731359,72264968,CC BY-SA 4.0,https://stackoverflow.com/questions/72264968/how-to-wrap-2-lists-using-bootstrap-or-css-grid,How to wrap 2 lists using bootstrap or css grid?,,1653247538.0,,,,,
1147,"['html', 'css', 'forms', 'input']","{'account_id': 1296328, 'reputation': 503, 'user_id': 1247280, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cQQcF.jpg?s=256&g=1', 'display_name': 'frankieandshadow', 'link': 'https://stackoverflow.com/users/1247280/frankieandshadow'}",False,60,1,0,1653394100,1653392966,72362372,CC BY-SA 4.0,https://stackoverflow.com/questions/72362372/include-currency-symbol-in-input-when-padding-is-already-set,Include currency symbol in input when padding is already set,,,,,,,
1148,"['javascript', 'html', 'css']","{'account_id': 8255972, 'reputation': 179, 'user_id': 6209133, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nMpZH.jpg?s=256&g=1', 'display_name': 'Ricardo', 'link': 'https://stackoverflow.com/users/6209133/ricardo'}",False,47,1,0,1653393609,1653045745,72318120,CC BY-SA 4.0,https://stackoverflow.com/questions/72318120/click-event-not-fired-in-floating-button-if-over-an-element-scrolling,Click event not fired in floating button if over an element scrolling,,1653393609.0,,,,,
1149,"['css', 'reactjs', 'react-select']","{'account_id': 19569961, 'reputation': 45, 'user_id': 14321333, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Aeeipx-WMag/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmhDfzr5Okpppt0ID_xpmLL8d2r8w/photo.jpg?sz=256', 'display_name': 'Eoin Corr', 'link': 'https://stackoverflow.com/users/14321333/eoin-corr'}",False,47,0,0,1653393492,1653393492,72362513,CC BY-SA 4.0,https://stackoverflow.com/questions/72362513/base-style-overwritten-when-passing-in-target-styles-to-mergeselect-in-react-sel,Base style overwritten when passing in target styles to mergeSelect in react-select,,,,,,,
1150,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 25082152, 'reputation': 61, 'user_id': 18934795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9ad358e1e9129c5d286cd9a92b9206c?s=256&d=identicon&r=PG', 'display_name': 'mewiben39', 'link': 'https://stackoverflow.com/users/18934795/mewiben39'}",True,31,1,0,1653393168,1653392108,72362183,CC BY-SA 4.0,https://stackoverflow.com/questions/72362183/how-to-follow-another-css-selectors-properties,How to follow another CSS selector&#39;s properties?,72362435.0,,,,,,
1151,"['javascript', 'html', 'css', 'zooming']","{'account_id': 1763444, 'reputation': 6735, 'user_id': 1762051, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/64f024d7caf9fde67a8ca7c70c626db0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alok', 'link': 'https://stackoverflow.com/users/1762051/alok'}",True,411,2,0,1653393016,1653392169,72362199,CC BY-SA 4.0,https://stackoverflow.com/questions/72362199/how-to-prevent-child-div-overflow-out-of-parent-div-on-changing-css-zoom-propert,How to prevent child div overflow out of parent div on changing CSS zoom property?,72362323.0,1653392503.0,,,,,
1152,"['javascript', 'html', 'css', 'json']","{'account_id': 25375459, 'reputation': 1, 'user_id': 19188670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba2d8a9c1de9e63184fc42dc94a04c82?s=256&d=identicon&r=PG', 'display_name': 'aprix', 'link': 'https://stackoverflow.com/users/19188670/aprix'}",False,18,0,0,1653392954,1653392954,72362366,CC BY-SA 4.0,https://stackoverflow.com/questions/72362366/how-can-i-make-an-extension-pop-up-at-the-push-of-a-button,How can I make an extension pop up at the push of a button?,,,,,,,
1153,"['html', 'css', 'reactjs', 'flexbox']","{'account_id': 11540220, 'reputation': 15, 'user_id': 8456215, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PCqVlZh9P2M/AAAAAAAAAAI/AAAAAAAAAFM/_1zRPxYYOZo/photo.jpg?sz=256', 'display_name': 'Azhar Razak', 'link': 'https://stackoverflow.com/users/8456215/azhar-razak'}",False,238,4,0,1653390351,1653378374,72359042,CC BY-SA 4.0,https://stackoverflow.com/questions/72359042/flexbox-row-not-displaying-divs-side-by-side,Flexbox row not displaying div&#39;s side by side,,1653390351.0,,,,,
1154,"['javascript', 'css', 'reactjs']","{'account_id': 20247512, 'reputation': 97, 'user_id': 14849564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5361237af3ee3ea41db169716da69812?s=256&d=identicon&r=PG&f=1', 'display_name': 'merlin', 'link': 'https://stackoverflow.com/users/14849564/merlin'}",False,41,0,1,1653390256,1653390256,72361755,CC BY-SA 4.0,https://stackoverflow.com/questions/72361755/is-there-a-way-to-still-show-onmouseenter-when-trying-to-navigate-to-a-sub-menu,Is there a way to still show onMouseEnter when trying to navigate to a Sub Menu,,,,,,,
1155,"['html', 'css']","{'account_id': 1460499, 'reputation': 766, 'user_id': 1374957, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/PS8tP.png?s=256&g=1', 'display_name': 'Jo&#227;o Pedro', 'link': 'https://stackoverflow.com/users/1374957/jo%c3%a3o-pedro'}",True,46,1,0,1653390216,1653357240,72356426,CC BY-SA 4.0,https://stackoverflow.com/questions/72356426/whats-the-best-way-of-centering-text-inside-a-rounded-container,What&#39;s the best way of centering text inside a rounded container?,,1653358452.0,,,,,
