,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1540,"['sql', 'performance', 'select']","{'account_id': 1688961, 'reputation': 13, 'user_id': 1551706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15c111492391a3b6103a1225187aeb85?s=256&d=identicon&r=PG', 'display_name': 'user1551706', 'link': 'https://stackoverflow.com/users/1551706/user1551706'}",True,479,11650726.0,2,1,1343229464,1343222201,1343222513.0,11650587,CC BY-SA 3.0,https://stackoverflow.com/questions/11650587/fetching-rougly-7mb-of-data-from-sql-server-2008-r2-to-a-client-takes-around-5-s,"Fetching rougly 7Mb of data from SQL server 2008 R2 to a client takes around 5 seconds. Why is it so slow, is it normal?",,,,,,
1541,"['sql', 'sql-server']","{'account_id': 1689062, 'reputation': 1, 'user_id': 1551787, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67d1ecdb49bcbd75a5fa924638432210?s=256&d=identicon&r=PG', 'display_name': 'user1551787', 'link': 'https://stackoverflow.com/users/1551787/user1551787'}",True,131,,5,0,1343229115,1343223570,1343224084.0,11651068,CC BY-SA 3.0,https://stackoverflow.com/questions/11651068/have-a-query-that-displays-all-results-twice,Have a query that displays all results twice,,,,,,
1542,"['c#', 'asp.net', 'sql', 'xml', 'parsing']","{'account_id': 898274, 'reputation': 617, 'user_id': 935071, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/16e2b8148bde2ec35fb21237daf5d57d?s=256&d=identicon&r=PG', 'display_name': 'Bradley', 'link': 'https://stackoverflow.com/users/935071/bradley'}",True,1212,11652764.0,2,0,1343228611,1343223095,,11650896,,https://stackoverflow.com/questions/11650896/parsing-data-into-database-from-xml-document,Parsing data into database from XML document,,1343292403.0,not a real question,,,
1543,"['php', 'mysql', 'sql']","{'account_id': 1149128, 'reputation': 2672, 'user_id': 1131217, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/593b474f6e95efa5616deb49c0dea750?s=256&d=identicon&r=PG', 'display_name': 'mk_89', 'link': 'https://stackoverflow.com/users/1131217/mk-89'}",True,50,11652676.0,2,1,1343228455,1343227966,,11652536,CC BY-SA 3.0,https://stackoverflow.com/questions/11652536/mysql-returning-correct-link-depending-on-the-least-value,mysql returning correct link depending on the LEAST value,,,,,,
1544,"['sql', 'sql-server', 'tsql', 'group-by', 'pivot']","{'account_id': 84734, 'reputation': 32363, 'user_id': 236660, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/Bdda9.jpg?s=256&g=1', 'display_name': 'Dmytro Shevchenko', 'link': 'https://stackoverflow.com/users/236660/dmytro-shevchenko'}",True,96,11651933.0,3,1,1343227039,1343225122,1343226442.0,11651579,CC BY-SA 3.0,https://stackoverflow.com/questions/11651579/extracting-value-from-a-group-basing-on-a-condition-on-another-column,"Extracting value from a group, basing on a condition on another column",,,,,,
1545,"['mysql', 'sql', 'foreign-keys']","{'account_id': 952926, 'reputation': 3551, 'user_id': 978733, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8c7265b4caf2b8448e2ac1ee5a2dd41e?s=256&d=identicon&r=PG', 'display_name': 'heron', 'link': 'https://stackoverflow.com/users/978733/heron'}",True,129,11652173.0,2,0,1343226943,1343226397,,11652019,CC BY-SA 3.0,https://stackoverflow.com/questions/11652019/mysql-strange-fk-error,MySQL strange FK error,,,,,,
1546,"['c#', 'asp.net', '.net', 'sql', '.net-4.0']","{'account_id': 956977, 'reputation': 2495, 'user_id': 982112, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/AtxMC.png?s=256&g=1', 'display_name': 'colosso', 'link': 'https://stackoverflow.com/users/982112/colosso'}",True,202,11651607.0,1,0,1343225194,1343224786,,11651457,CC BY-SA 3.0,https://stackoverflow.com/questions/11651457/sql-hierarchical-query-replacing-xml,SQL hierarchical query replacing XML,,,,,,
1547,"['sql', 'database-schema']","{'account_id': 1340068, 'reputation': 267, 'user_id': 1281924, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/de0d33a8f3ab6c55f61857f3d19fe495?s=256&d=identicon&r=PG', 'display_name': 'ScrumMaster Guy', 'link': 'https://stackoverflow.com/users/1281924/scrummaster-guy'}",True,12052,,3,3,1343224913,1343157093,1343224913.0,11637733,CC BY-SA 3.0,https://stackoverflow.com/questions/11637733/search-column-name-having-specific-value-in-tables-in-certain-database,Search column name having specific value in tables in certain database,,,,,,
1548,"['sql', 'sql-server', 'sql-injection', 'user-input', 'javascript-injection']","{'account_id': 1504033, 'reputation': 456, 'user_id': 1410647, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/A7Lsp.jpg?s=256&g=1', 'display_name': 'Digital Lightcraft', 'link': 'https://stackoverflow.com/users/1410647/digital-lightcraft'}",True,1827,11651221.0,2,-1,1343224088,1343120430,1343121173.0,11627476,CC BY-SA 3.0,https://stackoverflow.com/questions/11627476/simple-user-input-sanitization,Simple user input sanitization,,,,,,
1549,"['sql', 'sql-server']","{'account_id': 1676713, 'reputation': 149, 'user_id': 1542080, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/0e5d79fa9f50ab59349fc22ddb366223?s=256&d=identicon&r=PG', 'display_name': 'hoanvd1210', 'link': 'https://stackoverflow.com/users/1542080/hoanvd1210'}",True,243,11647649.0,1,0,1343223942,1343210412,1343216745.0,11647256,CC BY-SA 3.0,https://stackoverflow.com/questions/11647256/search-with-multiple-parameters,Search with multiple parameters,,,,,,
1550,"['sql', 'phpmyadmin']","{'account_id': 1666315, 'reputation': 57, 'user_id': 1533628, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0882376010533f1ec21f33a29c618828?s=256&d=identicon&r=PG', 'display_name': 'Xavier D', 'link': 'https://stackoverflow.com/users/1533628/xavier-d'}",True,100,11650916.0,1,0,1343223492,1343222986,1343223047.0,11650850,,https://stackoverflow.com/questions/11650850/sql-query-phpmyadmin,sql query phpmyadmin,,1343265292.0,too localized,,,
1551,"['sql', 'ms-access']","{'account_id': 1656887, 'reputation': 59, 'user_id': 1526190, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/aa9f7b1a96cd821dbc53fcb5488b3e8a?s=256&d=identicon&r=PG', 'display_name': 'Steven Price', 'link': 'https://stackoverflow.com/users/1526190/steven-price'}",True,969,11650846.0,2,1,1343222975,1343208432,1343210796.0,11646664,CC BY-SA 3.0,https://stackoverflow.com/questions/11646664/querying-two-tables-in-ms-access,Querying Two Tables in MS-Access?,,,,,,
1552,"['mysql', 'sql', 'sql-server', 'tsql']","{'account_id': 1560845, 'reputation': 1793, 'user_id': 1450738, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://www.gravatar.com/avatar/4bc513ac2caa61bc97999ec277656935?s=256&d=identicon&r=PG', 'display_name': 'Pengan', 'link': 'https://stackoverflow.com/users/1450738/pengan'}",True,6331,,5,1,1343222856,1343213065,1343214204.0,11647980,CC BY-SA 3.0,https://stackoverflow.com/questions/11647980/sql-select-data-with-condition-on-multiple-rows,SQL Select Data with condition on multiple rows,,,,,,
1553,['sql'],"{'account_id': 1688927, 'reputation': 145, 'user_id': 1551679, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/0bb6e44e4050f0b9a1790edbd4f19ba3?s=256&d=identicon&r=PG', 'display_name': 'Pavan Dhariwal', 'link': 'https://stackoverflow.com/users/1551679/pavan-dhariwal'}",True,927,11650428.0,2,0,1343221799,1343221085,1343221680.0,11650256,CC BY-SA 3.0,https://stackoverflow.com/questions/11650256/subquery-returned-more-than-1-value-this-is-not-permitted-when-the-subquery-fol,Subquery returned more than 1 value. This is not permitted when the subquery follows,,,,,,
1554,"['php', 'mysql', 'sql']","{'account_id': 332163, 'reputation': 8184, 'user_id': 807325, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9bURh.jpg?s=256&g=1', 'display_name': 'EnexoOnoma', 'link': 'https://stackoverflow.com/users/807325/enexoonoma'}",True,317,11650229.0,1,0,1343221693,1343220854,1343221426.0,11650189,CC BY-SA 3.0,https://stackoverflow.com/questions/11650189/select-query-fails-using-pdo-works-in-phpmyadmin,"SELECT query fails using PDO, works in phpMyAdmin",,,,,,
1555,"['sql', 'sql-server', 'sql-server-2008', 'group-by', 'aggregate-functions']","{'account_id': 1687751, 'reputation': 1, 'user_id': 1550685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b24ee425c4ce0da7da853b81549c51d?s=256&d=identicon&r=PG', 'display_name': 'user1550685', 'link': 'https://stackoverflow.com/users/1550685/user1550685'}",False,157,,4,0,1343221009,1343197643,1343221009.0,11643875,CC BY-SA 3.0,https://stackoverflow.com/questions/11643875/group-by-column-and-aggregate-by-column,Group BY column and aggregate by column,,,,,,
1556,"['java', 'sql', 'hibernate']","{'account_id': 1530935, 'reputation': 153, 'user_id': 1428146, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://graph.facebook.com/100003894792511/picture?type=large', 'display_name': 'Tmss G-ils', 'link': 'https://stackoverflow.com/users/1428146/tmss-g-ils'}",True,114,,2,0,1343220740,1343215778,1343220740.0,11648719,CC BY-SA 3.0,https://stackoverflow.com/questions/11648719/hibernate-query-entitys-field-from-two-possible-places,Hibernate: query entity&#39;s field from two possible places?,,,,,,
1557,"['mysql', 'sql', 'performance']","{'account_id': 1688510, 'reputation': 75, 'user_id': 1551331, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/bcbeb4c331abf1be7a60e5b82b050b60?s=256&d=identicon&r=PG', 'display_name': 'Rajesh Shanmugam', 'link': 'https://stackoverflow.com/users/1551331/rajesh-shanmugam'}",False,555,,2,1,1343219527,1343214930,1343216922.0,11648478,CC BY-SA 3.0,https://stackoverflow.com/questions/11648478/mysql-select-from-tables-where-primary-key-in-1-2-very-slow,"Mysql select * from tables where primary_key in (1,2,,...) very slow",,,,,,
1558,"['sql', 'sql-server']","{'account_id': 371809, 'reputation': 2095, 'user_id': 1481713, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/CEQRV.jpg?s=256&g=1', 'display_name': 'ND&#39;s', 'link': 'https://stackoverflow.com/users/1481713/nds'}",True,80,11648398.0,4,1,1343219520,1343214489,1343217909.0,11648345,CC BY-SA 3.0,https://stackoverflow.com/questions/11648345/join-tables-based-on-a-parameter,Join tables based on a parameter,,,,,,
1559,['sql'],"{'account_id': 1688743, 'reputation': 3, 'user_id': 1551524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b21a0cbf623a642831197278e9556f78?s=256&d=identicon&r=PG', 'display_name': 'DamianS', 'link': 'https://stackoverflow.com/users/1551524/damians'}",True,89,11649739.0,3,0,1343219450,1343218906,1343219286.0,11649602,CC BY-SA 3.0,https://stackoverflow.com/questions/11649602/table-name-includes-date,Table Name Includes Date,,,,,,
1560,"['sql', 'sql-server', 'select']","{'account_id': 239053, 'reputation': 62366, 'user_id': 508377, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/96a2256f25725459fd851a4c0833971f?s=256&d=identicon&r=PG', 'display_name': 'Adham', 'link': 'https://stackoverflow.com/users/508377/adham'}",True,2168,,4,0,1343217898,1343209367,1343210368.0,11646953,CC BY-SA 3.0,https://stackoverflow.com/questions/11646953/how-to-select-multiple-rows-as-single-row,How to select multiple rows as single row,,,,,,
1561,"['php', 'mysql', 'sql', 'phpmyadmin']","{'account_id': 1368260, 'reputation': 393, 'user_id': 1304204, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/a846ebf8206694d2472783b794eee942?s=256&d=identicon&r=PG', 'display_name': 'andrew anderson', 'link': 'https://stackoverflow.com/users/1304204/andrew-anderson'}",True,69,11649180.0,2,0,1343217840,1343216924,1343217840.0,11649017,CC BY-SA 3.0,https://stackoverflow.com/questions/11649017/php-on-windows-server,php on windows server,,,,,,
1562,"['sql', 'performance']","{'account_id': 269597, 'reputation': 14609, 'user_id': 559026, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/YIOQN.jpg?s=256&g=1', 'display_name': 'Hardik Mishra', 'link': 'https://stackoverflow.com/users/559026/hardik-mishra'}",True,288,11648972.0,2,0,1343216693,1343111174,1495542073.0,11625275,CC BY-SA 3.0,https://stackoverflow.com/questions/11625275/sql-in-comma-separated-parameters-vs-inner-query,SQL IN comma separated parameters vs inner query,,,,,,
1563,"['sql', 'performance', 'select', 'subquery', 'informix']","{'account_id': 970899, 'reputation': 13258, 'user_id': 993494, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/d293b7af53b7ceea66cf2947f373f75a?s=256&d=identicon&r=PG', 'display_name': 'Thorsten Niehues', 'link': 'https://stackoverflow.com/users/993494/thorsten-niehues'}",True,405,11627938.0,3,2,1343216641,1343121280,1343216641.0,11627685,CC BY-SA 3.0,https://stackoverflow.com/questions/11627685/select-row-if-col1-value-exits-twice-and-col2-is-not-null,Select row if col1 value exits twice and col2 is not null,,,,,,
1564,"['mysql', 'sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 157505, 'reputation': 607, 'user_id': 375508, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/2a3417fe0f41099c3c4edd2aa12a27f5?s=256&d=identicon&r=PG', 'display_name': 'Abbi', 'link': 'https://stackoverflow.com/users/375508/abbi'}",True,1779,11585657.0,4,0,1343215826,1342809084,1343215826.0,11585010,CC BY-SA 3.0,https://stackoverflow.com/questions/11585010/string-manipulation-issue-in-sql-removing-underscore-and-characters-after-that-f,String manipulation issue in sql removing underscore and characters after that from comma delimited string,,,,,,
1565,['sql'],"{'account_id': 1592840, 'reputation': 123, 'user_id': 1475788, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1cc4f6f3542ca35a6f48e29434f0f9c4?s=256&d=identicon&r=PG', 'display_name': 'user1475788', 'link': 'https://stackoverflow.com/users/1475788/user1475788'}",False,633,,3,0,1343215683,1343190018,1343192176.0,11642670,CC BY-SA 3.0,https://stackoverflow.com/questions/11642670/sql-not-exists-conditional,SQL NOT exists conditional,,,,,,
1566,"['sql', 'sql-server']","{'account_id': 194728, 'reputation': 13614, 'user_id': 437242, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/cf182df25aaef95da844363a53e20663?s=256&d=identicon&r=PG&f=1', 'display_name': 'gurehbgui', 'link': 'https://stackoverflow.com/users/437242/gurehbgui'}",True,85,11646958.0,2,0,1343215518,1343209158,1343210464.0,11646894,CC BY-SA 3.0,https://stackoverflow.com/questions/11646894/how-to-set-a-unique-field-in-a-already-existing-sql-server-database,How to set a unique field in a already existing SQL Server database?,,,,,,
1567,"['c#', 'asp.net', 'sql', 'xml', 'sqlconnection']","{'account_id': 898274, 'reputation': 617, 'user_id': 935071, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/16e2b8148bde2ec35fb21237daf5d57d?s=256&d=identicon&r=PG', 'display_name': 'Bradley', 'link': 'https://stackoverflow.com/users/935071/bradley'}",True,6522,11647878.0,3,1,1343213869,1343212444,,11647829,CC BY-SA 3.0,https://stackoverflow.com/questions/11647829/getting-data-from-a-database-and-returning-it-in-xml,Getting data from a database and returning it in XML,,,,,,
1568,"['sql', 'database', 'database-design']","{'account_id': 1394741, 'reputation': 8098, 'user_id': 1324741, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/Awrr0.jpg?s=256&g=1', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/1324741/derek'}",True,140,11647950.0,4,2,1343213036,1343212703,,11647895,CC BY-SA 3.0,https://stackoverflow.com/questions/11647895/database-model-sql-best-approach,Database Model - SQL - Best Approach,,,,,,
1569,"['mysql', 'sql', 'postgresql', 'mysqldump']","{'account_id': 165186, 'reputation': 18349, 'user_id': 388427, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/a43a07bc90818154ff9c8d4af7c23502?s=256&d=identicon&r=PG', 'display_name': 'Sergey', 'link': 'https://stackoverflow.com/users/388427/sergey'}",True,2640,11647710.0,1,2,1343212229,1343210485,1343211048.0,11647281,CC BY-SA 3.0,https://stackoverflow.com/questions/11647281/how-to-change-escaping-of-single-quotes-with-mysqldump-for-postgres-format,How to change escaping of single quotes with Mysqldump for Postgres format?,,,,,,
1570,"['mysql', 'sql', 'database-design', 'join']","{'account_id': 439808, 'reputation': 5854, 'user_id': 828983, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/0ce15a88f45d63cc7d987f04a70a09e3?s=256&d=identicon&r=PG', 'display_name': 'Ank', 'link': 'https://stackoverflow.com/users/828983/ank'}",True,131,11647381.0,4,0,1343211323,1343170274,1343171347.0,11640434,CC BY-SA 3.0,https://stackoverflow.com/questions/11640434/multiple-joins-between-tables,Multiple joins between tables,,,,,,
1571,"['sql', 'oracle']","{'account_id': 1216686, 'reputation': 163, 'user_id': 1184133, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f663d66032b7dac176b58aaa6e663370?s=256&d=identicon&r=PG', 'display_name': 'Siti', 'link': 'https://stackoverflow.com/users/1184133/siti'}",True,4476,11645017.0,2,1,1343211100,1343200962,1343201820.0,11644609,CC BY-SA 3.0,https://stackoverflow.com/questions/11644609/sql-query-with-multiple-condition-but-some-of-item-is-not-available-in-certain-t,Sql query with multiple condition but some of item is not available in certain table,,,,,,
1572,"['sql', 'entity-framework', 'entity-framework-4', 'ef-code-first', 'entity-framework-migrations']","{'account_id': 1688330, 'reputation': 497, 'user_id': 1551178, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2eebeaa20b95526f671ed84f45c368d0?s=256&d=identicon&r=PG', 'display_name': 'joaoruimartins', 'link': 'https://stackoverflow.com/users/1551178/joaoruimartins'}",True,1092,11647267.0,1,11,1343210456,1343209636,,11647025,CC BY-SA 3.0,https://stackoverflow.com/questions/11647025/ef-4-3-migration-renaming-column-instead-of-deleting-it,EF 4.3 migration renaming column instead of deleting it,,,,,,
1573,"['sql', 'linq', 'entity-framework']","{'account_id': 1537047, 'reputation': 1499, 'user_id': 1432788, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c2dd72800b995c62393fc45c6010ede4?s=256&d=identicon&r=PG', 'display_name': 'Michael Harper', 'link': 'https://stackoverflow.com/users/1432788/michael-harper'}",True,1076,11646878.0,1,2,1343209127,1342190913,,11472861,CC BY-SA 3.0,https://stackoverflow.com/questions/11472861/sql-server-convert-datetime-using-linq,SQL server convert datetime using LINQ,,,,,,
1574,"['sql', 'nhibernate']","{'account_id': 239819, 'reputation': 662, 'user_id': 509674, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/71dbefbe29a5d34c71e0a4907c2cc4d7?s=256&d=identicon&r=PG', 'display_name': 'Anatoliy', 'link': 'https://stackoverflow.com/users/509674/anatoliy'}",True,870,11646778.0,1,0,1343208815,1343207238,,11646282,CC BY-SA 3.0,https://stackoverflow.com/questions/11646282/call-procedure-or-function-as-part-of-hibernate-query,Call procedure or function as part of Hibernate query,,,,,,
1575,"['sql', 'vb.net', 'sql-server-2008']","{'account_id': 1534610, 'reputation': 467, 'user_id': 1430982, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7fe630c65a35926fd15816be3346d9c5?s=256&d=identicon&r=PG', 'display_name': 'Brobina', 'link': 'https://stackoverflow.com/users/1430982/brobina'}",True,195,11646270.0,2,0,1343208316,1343206784,1343207692.0,11646130,CC BY-SA 3.0,https://stackoverflow.com/questions/11646130/sql-query-average-data-increase,SQL Query - average data increase,,,,,,
1576,"['sql', 'sql-server']","{'account_id': 1499531, 'reputation': 69, 'user_id': 1404652, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/227011ad2d44ba5b582f34022b1c648e?s=256&d=identicon&r=PG', 'display_name': 'newbieHQ', 'link': 'https://stackoverflow.com/users/1404652/newbiehq'}",True,170,11645842.0,2,1,1343208192,1343204798,1343205880.0,11645576,CC BY-SA 3.0,https://stackoverflow.com/questions/11645576/sum-up-the-data-from-today-specific-data-to-the-next-day-data-and-the-rest-of-th,sum up the data from today specific data to the next day data and the rest of the data,,,,,,
1577,"['mysql', 'sql', 'database', 'stored-procedures']","{'account_id': 379727, 'reputation': 17012, 'user_id': 733287, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/OdP6i.jpg?s=256&g=1', 'display_name': 'Kanishka Panamaldeniya', 'link': 'https://stackoverflow.com/users/733287/kanishka-panamaldeniya'}",True,8232,11644529.0,1,3,1343208083,1343200283,1592644375.0,11644449,CC BY-SA 4.0,https://stackoverflow.com/questions/11644449/declare-continue-handler-for-not-found-set-variable-not-working,DECLARE CONTINUE HANDLER FOR NOT FOUND SET variable not working,,,,,,
1578,"['sql', 'oracle']","{'account_id': 335080, 'reputation': 5399, 'user_id': 661951, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/1UiT0.jpg?s=256&g=1', 'display_name': 'Ianthe', 'link': 'https://stackoverflow.com/users/661951/ianthe'}",True,7678,11645630.0,1,1,1343206603,1343196895,,11643731,CC BY-SA 3.0,https://stackoverflow.com/questions/11643731/oracle10g-sql-turning-columns-into-rows,Oracle10G SQL : Turning Columns into rows,,,,,,
1579,"['sql', 'sql-server', 'tsql']","{'account_id': 15745, 'reputation': 7109, 'user_id': 33584, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/7c18544b3e057cea2c27a97bda70094c?s=256&d=identicon&r=PG', 'display_name': 'Etienne', 'link': 'https://stackoverflow.com/users/33584/etienne'}",True,1587,11645216.0,6,2,1343205577,1343203135,,11645156,CC BY-SA 3.0,https://stackoverflow.com/questions/11645156/return-top-5-from-sum-in-select-statement,Return top 5 from SUM in select statement,,,,,,
1580,"['java', 'sql', 'jdbc', 'mahout']","{'account_id': 1665440, 'reputation': 15, 'user_id': 1532940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57a24a40a4c6b5bc198f53687f1caa6b?s=256&d=identicon&r=PG', 'display_name': 'user1532940', 'link': 'https://stackoverflow.com/users/1532940/user1532940'}",True,460,11634394.0,1,1,1343205473,1343142318,1343205473.0,11633771,CC BY-SA 3.0,https://stackoverflow.com/questions/11633771/how-to-fix-recommendations-failing-on-setfetchsize-with-mahout,How to fix recommendations Failing on SetFetchSize() with Mahout,,,,,,
1581,"['sql', 'sqlite']","{'account_id': 151431, 'reputation': 60089, 'user_id': 365298, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/09650c0dfd63d0cdfeee378b7c5945ed?s=256&d=identicon&r=PG', 'display_name': 'Rose Perrone', 'link': 'https://stackoverflow.com/users/365298/rose-perrone'}",True,309,11644990.0,1,0,1343205233,1343202283,1343205233.0,11644952,CC BY-SA 3.0,https://stackoverflow.com/questions/11644952/sql-query-containing-unmatched-quotation-marks,SQL query containing unmatched quotation marks,,,,,,
1582,"['java', 'android', 'mysql', 'sql', 'database']","{'account_id': 1214582, 'reputation': 3596, 'user_id': 1182436, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/Z24oH.jpg?s=256&g=1', 'display_name': 'Bigflow', 'link': 'https://stackoverflow.com/users/1182436/bigflow'}",True,3713,11645310.0,2,0,1343204008,1343203318,1343203611.0,11645214,CC BY-SA 3.0,https://stackoverflow.com/questions/11645214/connect-to-localhost-database,Connect to localhost database,,,,,,
1583,"['php', 'mysql', 'sql', 'security']","{'account_id': 1141220, 'reputation': 4584, 'user_id': 1125062, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6050a002aa7ed993d07c972528075b6b?s=256&d=identicon&r=PG', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/1125062/anonymous'}",True,213,11645005.0,2,0,1343203433,1343202033,,11644895,CC BY-SA 3.0,https://stackoverflow.com/questions/11644895/php-a-way-to-store-the-number-of-login-attemps,PHP: a way to store the number of login attemps?,,,,,,
1584,"['sql', 'average', 'multiple-conditions']","{'account_id': 1687257, 'reputation': 5, 'user_id': 1550272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fc0420a640d3c4b4def9ab26e456a12?s=256&d=identicon&r=PG', 'display_name': 'user1550272', 'link': 'https://stackoverflow.com/users/1550272/user1550272'}",True,1810,11645148.0,1,0,1343203097,1343182875,1495540546.0,11641812,CC BY-SA 3.0,https://stackoverflow.com/questions/11641812/multiple-avg-in-single-sql-query,Multiple AVG in single SQL query,,,,,,
1585,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 1687335, 'reputation': 23, 'user_id': 1550333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12416d0f705477a7008d4ab248f9f42a?s=256&d=identicon&r=PG', 'display_name': 'user1550333', 'link': 'https://stackoverflow.com/users/1550333/user1550333'}",True,275,11642366.0,1,2,1343202484,1343186152,1343188900.0,11642184,CC BY-SA 3.0,https://stackoverflow.com/questions/11642184/left-joining-the-max-top,LEFT JOINing the max/top,,,,,,
1586,['sql'],"{'account_id': 1021498, 'reputation': 213, 'user_id': 1031725, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13b00c734bc7d98b2fd7643a1c67d873?s=256&d=identicon&r=PG', 'display_name': 'mcourtney', 'link': 'https://stackoverflow.com/users/1031725/mcourtney'}",True,125,11644165.0,2,0,1343201859,1343198170,,11643974,CC BY-SA 3.0,https://stackoverflow.com/questions/11643974/sql-view-with-date-calculations,SQL view with date calculations,,,,,,
1587,"['sql', 'oracle', 'plsql']","{'account_id': 1673828, 'reputation': 41, 'user_id': 1539756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efadbec1f6157a0245ffdf2688512dad?s=256&d=identicon&r=PG', 'display_name': 'user1539756', 'link': 'https://stackoverflow.com/users/1539756/user1539756'}",True,571,,3,1,1343201857,1342787583,1342792327.0,11579480,CC BY-SA 3.0,https://stackoverflow.com/questions/11579480/how-to-create-a-random-25-sample-from-a-given-table-in-oracle-sql,How to create a random 25% sample from a given table in oracle SQL?,,,,,,
1588,"['php', 'sql', 'search']","{'account_id': 1563252, 'reputation': 478, 'user_id': 1452624, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/55ac99c3450bfbda8e1baf3d1212db96?s=256&d=identicon&r=PG', 'display_name': 'Adola', 'link': 'https://stackoverflow.com/users/1452624/adola'}",True,188,11408337.0,4,1,1343201463,1341903634,,11408164,CC BY-SA 3.0,https://stackoverflow.com/questions/11408164/searching-a-database-with-forgiveness,Searching a database with forgiveness.,,,,,,
