,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1334,"['sql', 'sql-server']","{'account_id': 1875739, 'reputation': 993, 'user_id': 1696992, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/BapjX.png?s=256&g=1', 'display_name': 'Leth', 'link': 'https://stackoverflow.com/users/1696992/leth'}",True,99,,3,1,1351434008,1351433581,1351434008.0,13109526,CC BY-SA 3.0,https://stackoverflow.com/questions/13109526/sql-counting-more-than,SQL Counting (More than),,,,,
1335,"['sql', 'sql-server', 'visual-studio']","{'account_id': 1985339, 'reputation': 5800, 'user_id': 1780739, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/AHlSB.jpg?s=256&g=1', 'display_name': 'Mohsen Sarkar', 'link': 'https://stackoverflow.com/users/1780739/mohsen-sarkar'}",True,86,13109221.0,2,1,1351431295,1351428967,1351431105.0,13108956,CC BY-SA 3.0,https://stackoverflow.com/questions/13108956/get-first-table-count-which-has-been-unioned-into-multiple-tables,Get first table count which has been unioned into multiple tables,,,,,
1336,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 539346, 'reputation': 55, 'user_id': 907162, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/630a07f4d18d878c34ae324a50e0a1bf?s=256&d=identicon&r=PG', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/907162/vijay'}",True,198,13099251.0,2,-1,1351430388,1351331525,1351334645.0,13099038,CC BY-SA 3.0,https://stackoverflow.com/questions/13099038/get-max-of-column-using-sum,Get max of column using sum,,,,,
1337,"['sql', 'sql-server']","{'account_id': 1360458, 'reputation': 187, 'user_id': 1780671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99cd116d26511e9a01ab5b49a920275f?s=256&d=identicon&r=PG', 'display_name': 'timbstoke', 'link': 'https://stackoverflow.com/users/1780671/timbstoke'}",True,3019,13108611.0,2,5,1351427689,1351425244,,13108590,CC BY-SA 3.0,https://stackoverflow.com/questions/13108590/select-count-within-date-range,SELECT COUNT within date range,,,,,
1338,"['c#', 'sql', 'sqlbulkcopy']","{'account_id': 1661475, 'reputation': 47, 'user_id': 1529683, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/01d23f8529fd074a7376ff51f61bb241?s=256&d=identicon&r=PG', 'display_name': 'cpiasecki', 'link': 'https://stackoverflow.com/users/1529683/cpiasecki'}",False,283,,1,0,1351427228,1351095586,,13053348,CC BY-SA 3.0,https://stackoverflow.com/questions/13053348/bulk-inserting-with-two-related-tables-from-excel,Bulk inserting with two related tables from Excel,,,,,
1339,"['mysql', 'sql']","{'account_id': 946360, 'reputation': 21705, 'user_id': 973552, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/wz2OO.jpg?s=256&g=1', 'display_name': 'StudioTime', 'link': 'https://stackoverflow.com/users/973552/studiotime'}",True,109,13108738.0,1,0,1351426738,1351426559,,13108719,CC BY-SA 3.0,https://stackoverflow.com/questions/13108719/sql-group-by-and-order-by-issue,SQL group by and order by issue,,,,,
1340,"['php', 'sql']","{'account_id': 1046568, 'reputation': 195, 'user_id': 1051420, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/08ab8b2a0012ff26efb3774081c30e25?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/1051420/james'}",True,4933,13108623.0,4,-1,1351425707,1351425184,,13108585,,https://stackoverflow.com/questions/13108585/using-a-php-get-variable-in-an-embedded-sql-query,Using a PHP $_GET Variable in an Embedded SQL Query,1351482961.0,not constructive,,,
1341,"['php', 'mysql', 'sql']","{'account_id': 382219, 'reputation': 441, 'user_id': 737322, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/4e95f03fcac77da3c3bacbbcb9efc146?s=256&d=identicon&r=PG', 'display_name': 'Yosi Dahan', 'link': 'https://stackoverflow.com/users/737322/yosi-dahan'}",True,175,13108065.0,1,0,1351423993,1351420010,1351423284.0,13108038,CC BY-SA 3.0,https://stackoverflow.com/questions/13108038/join-2-sql-tables-into-1-array-of-data,Join 2 SQL tables into 1 array of data,,,,,
1342,"['sql', 'stored-procedures', 'sql-update']","{'account_id': 1174524, 'reputation': 2109, 'user_id': 1150851, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/8ac72b62d675ea3667a9c293ef1c2432?s=256&d=identicon&r=PG', 'display_name': 'm0fo', 'link': 'https://stackoverflow.com/users/1150851/m0fo'}",True,1007,,2,3,1351418921,1351413467,,13107444,CC BY-SA 3.0,https://stackoverflow.com/questions/13107444/sql-chunk-update-with-join,SQL chunk update with JOIN,,,,,
1343,"['mysql', 'sql']","{'account_id': 1946942, 'reputation': 802, 'user_id': 1751860, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/2b33ea970328bfaa24f812051f59bf04?s=256&d=identicon&r=PG', 'display_name': 'mike44', 'link': 'https://stackoverflow.com/users/1751860/mike44'}",True,76,,1,0,1351411657,1351411589,,13107291,CC BY-SA 3.0,https://stackoverflow.com/questions/13107291/select-from-all-tables-having-same-fields,Select from all tables having same fields,,,,,
1344,"['sql', 'database', 'ms-access', 'normalization', 'etl']","{'account_id': 134414, 'reputation': 46959, 'user_id': 336527, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4a57f523157ebdf6e5a9662d2e8754b9?s=256&d=identicon&r=PG', 'display_name': 'max', 'link': 'https://stackoverflow.com/users/336527/max'}",True,766,13106970.0,1,1,1351411049,1351405185,1351407466.0,13106839,CC BY-SA 3.0,https://stackoverflow.com/questions/13106839/automated-normalization-to-1nf-removal-of-duplicate-columns,Automated normalization to 1NF (removal of duplicate columns),,,,,
1345,"['mysql', 'sql']","{'account_id': 481752, 'reputation': 3408, 'user_id': 895746, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/c9ea137d8f923caa084353a00ef5d709?s=256&d=identicon&r=PG', 'display_name': 'h0mayun', 'link': 'https://stackoverflow.com/users/895746/h0mayun'}",True,138,13106812.0,2,-2,1351405912,1351403939,1351405354.0,13106744,CC BY-SA 3.0,https://stackoverflow.com/questions/13106744/why-does-this-mysql-query-fail,Why does this MySQL query fail?,,,,,
1346,"['c#', 'sql', 'database']","{'account_id': 416992, 'reputation': 1417, 'user_id': 792731, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/ea46f340cefdcdbde96dc07447a10b1e?s=256&d=identicon&r=PG', 'display_name': 'xander', 'link': 'https://stackoverflow.com/users/792731/xander'}",True,1452,,2,0,1351405422,1351404502,,13106792,,https://stackoverflow.com/questions/13106792/need-a-lightweight-sql-database-for-c-supporting-linq,Need a lightweight SQL database for C# supporting LINQ,1351405955.0,not constructive,,,
1347,"['java', 'sql', 'regex']","{'account_id': 1115355, 'reputation': 14945, 'user_id': 1104823, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6a73ff6b01017a13d590122dfb7a3f2c?s=256&d=identicon&r=PG', 'display_name': 'CodeKingPlusPlus', 'link': 'https://stackoverflow.com/users/1104823/codekingplusplus'}",True,228,13106468.0,4,0,1351402276,1351399582,1351400035.0,13106431,CC BY-SA 3.0,https://stackoverflow.com/questions/13106431/regular-expression-strings-in-java,Regular Expression strings in Java,,,,,
1348,"['java', 'sql', 'oracle', 'stored-procedures', 'jdbc']","{'account_id': 1337106, 'reputation': 302, 'user_id': 1287135, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/5aaa7303702356216b43f258ec2e478d?s=256&d=identicon&r=PG', 'display_name': 'xingyu', 'link': 'https://stackoverflow.com/users/1287135/xingyu'}",True,347,13106345.0,1,1,1351400823,1351396017,1351400823.0,13106213,CC BY-SA 3.0,https://stackoverflow.com/questions/13106213/looping-insert-of-multi-column-cursor-contents-in-sql-stored-procedure,Looping insert of multi-column cursor contents in SQL stored procedure,,,,,
1349,"['sql', 'oracle', 'sqlplus']","{'account_id': 355311, 'reputation': 8799, 'user_id': 694195, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/V1MoT.png?s=256&g=1', 'display_name': 'jsj', 'link': 'https://stackoverflow.com/users/694195/jsj'}",True,2081,13106337.0,1,3,1351397975,1351393989,1351394348.0,13106087,CC BY-SA 3.0,https://stackoverflow.com/questions/13106087/oracle-sql-privelege-authorization-on-multiple-attributes-and-tables-with-one-st,Oracle SQL privelege authorization on multiple attributes and tables with one statement,,,,,
1350,"['mysql', 'sql']","{'account_id': 247912, 'reputation': 3186, 'user_id': 522962, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c77cd63cb8f567c1ffefca8e78f2c605?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_78361084', 'link': 'https://stackoverflow.com/users/522962/user-78361084'}",True,36,13106263.0,1,2,1351397682,1351396742,1351397682.0,13106257,CC BY-SA 3.0,https://stackoverflow.com/questions/13106257/how-do-i-grab-a-column-from-table-b-if-it-that-column-may-or-may-not-be-there,How do I grab a column from table B if it that column may or may not be there?,,,,,
1351,"['mysql', 'sql']","{'account_id': 93197, 'reputation': 972, 'user_id': 255109, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8357f04c938ee1c531a1f717741ef990?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/255109/mike'}",True,82,13106210.0,1,1,1351397669,1351395515,1351397669.0,13106173,CC BY-SA 3.0,https://stackoverflow.com/questions/13106173/finding-similar-rows-in-mysql,Finding similar rows in mysql,,,,,
1352,['sql'],"{'account_id': 107959, 'reputation': 8058, 'user_id': 286791, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://graph.facebook.com/500020432/picture?type=large', 'display_name': 'TMC', 'link': 'https://stackoverflow.com/users/286791/tmc'}",True,571,13106060.0,3,0,1351393584,1351225435,1351384491.0,13080703,CC BY-SA 3.0,https://stackoverflow.com/questions/13080703/sql-query-to-join-2-tables-and-find-the-matching-rows-based-on-a-criteria,SQL query to join 2 tables and find the matching rows based on a criteria,,,,,
1353,"['sql', 'ms-access', 'excel', 'vba']","{'account_id': 1485899, 'reputation': 77, 'user_id': 1394197, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/41154ccc68145ed344b021ec1309d5b9?s=256&d=identicon&r=PG', 'display_name': 'Reznor', 'link': 'https://stackoverflow.com/users/1394197/reznor'}",True,5908,,2,0,1351393156,1350863640,1531164843.0,13003411,CC BY-SA 4.0,https://stackoverflow.com/questions/13003411/excel-vba-inner-join-issue,Excel VBA - INNER JOIN Issue,,,,,
1354,"['php', 'mysql', 'sql']","{'account_id': 1909577, 'reputation': 1157, 'user_id': 1723760, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/ca2e2825a8099d8970d84400a96ef227?s=256&d=identicon&r=PG', 'display_name': 'user1723760', 'link': 'https://stackoverflow.com/users/1723760/user1723760'}",True,82,13105733.0,1,2,1351388962,1351386976,,13105595,CC BY-SA 3.0,https://stackoverflow.com/questions/13105595/it-is-setting-all-values-to-0-for-the-active-field-in-the-db,It is setting all values to 0 for the &quot;Active&quot; field in the DB,,,,,
1355,"['sql', 'sql-server-2008', 'tsql', 'ssis', 'data-warehouse']","{'user_type': 'does_not_exist', 'display_name': 'user1709091'}",True,4071,13105534.0,2,2,1351386270,1351135816,1351147149.0,13061130,CC BY-SA 3.0,https://stackoverflow.com/questions/13061130/sql-ssis-using-derived-column-transform-to-deal-with-null-data-alternatives,SQL SSIS using Derived Column Transform to deal with null data.. alternatives?,,,,,
1356,"['sql', 'regex', 'database-design']","{'account_id': 1736632, 'reputation': 23, 'user_id': 1589039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb4377986c140fe54ba343ebe41cbf15?s=256&d=identicon&r=PG', 'display_name': 'Oliver Fleener', 'link': 'https://stackoverflow.com/users/1589039/oliver-fleener'}",False,91,,0,0,1351377990,1351377515,1351377990.0,13104790,CC BY-SA 3.0,https://stackoverflow.com/questions/13104790/monitoring-updates-over-time-frames-and-or-sql-query-with-regex-counting-dates-w,Monitoring Updates over Time Frames and/or SQL Query with Regex counting dates within string,,,,,
1357,"['sql', 'visual-studio-2008', 'join', 'conditional']","{'account_id': 1182610, 'reputation': 892, 'user_id': 1157215, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/3a390bf3d3514fa6578a1141417ca2e3?s=256&d=identicon&r=PG', 'display_name': 'Ccorock', 'link': 'https://stackoverflow.com/users/1157215/ccorock'}",True,371,13104591.0,2,1,1351376623,1351372853,1351376038.0,13104289,CC BY-SA 3.0,https://stackoverflow.com/questions/13104289/conditional-sql-in-daisy-chained-query,Conditional Sql in Daisy chained Query,,,,,
1358,['sql'],"{'account_id': 1772717, 'reputation': 153, 'user_id': 1617190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7415b620ef26a87624e353d060429373?s=256&d=identicon&r=PG', 'display_name': 'Ikstar', 'link': 'https://stackoverflow.com/users/1617190/ikstar'}",True,344,13103740.0,2,0,1351374497,1351275400,1351374497.0,13092245,CC BY-SA 3.0,https://stackoverflow.com/questions/13092245/storing-search-results-for-future-use,Storing Search results for Future Use,,,,,
1359,"['mysql', 'sql']","{'account_id': 294744, 'reputation': 96, 'user_id': 598797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32b1fe481b84b69bf5849834565d16fa?s=256&d=identicon&r=PG', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/598797/phil'}",True,62,,3,0,1351374212,1351373424,1351373729.0,13104363,CC BY-SA 3.0,https://stackoverflow.com/questions/13104363/sql-query-to-find-if-an-event-is-in-a-list-of-categories,SQL query to find if an event is in a list of categories,,,,,
1360,"['c#', 'sql', 'visual-studio-2012']","{'account_id': 1982296, 'reputation': 81, 'user_id': 1778600, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/c509e35a061b396d155a32eaf35ca88f?s=256&d=identicon&r=PG', 'display_name': 'Essi Joon', 'link': 'https://stackoverflow.com/users/1778600/essi-joon'}",True,148,,2,0,1351373424,1351362371,1351362773.0,13102923,CC BY-SA 3.0,https://stackoverflow.com/questions/13102923/return-student-information-sql-c-assignment,return student information - SQL/C# assignment,,,,,
1361,"['php', 'sql', 'authentication']","{'account_id': 1980466, 'reputation': 1, 'user_id': 1777227, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7d1e359e61a69f0c4a4c40dadaf9c23?s=256&d=identicon&r=PG', 'display_name': 'Elliot Crammer', 'link': 'https://stackoverflow.com/users/1777227/elliot-crammer'}",False,1621,,3,-1,1351372474,1351350428,1351372474.0,13101342,CC BY-SA 3.0,https://stackoverflow.com/questions/13101342/login-and-if-else-statements-in-php-sql,Login and if / else statements in PHP/SQL?,,,,,
1362,"['mysql', 'sql', 'performance', 'optimization', 'mariadb']","{'account_id': 1053756, 'reputation': 746, 'user_id': 1056946, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/608a97bd7c862440a9830e87980f9bef?s=256&d=identicon&r=PG', 'display_name': 'JesseP', 'link': 'https://stackoverflow.com/users/1056946/jessep'}",True,11328,13103974.0,1,5,1351372170,1351369243,,13103850,CC BY-SA 3.0,https://stackoverflow.com/questions/13103850/why-is-my-mysql-group-by-so-slow,Why is my MySQL group by so slow?,,,,,
1363,"['sql', 'entity-framework', 'entity-framework-4', 'lambda']","{'account_id': 1285595, 'reputation': 10877, 'user_id': 1238753, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/Jx8XZ.jpg?s=256&g=1', 'display_name': 'Admir Tuzović', 'link': 'https://stackoverflow.com/users/1238753/admir-tuzovi%c4%87'}",False,523,,0,0,1351370067,1351369936,1351370067.0,13103946,CC BY-SA 3.0,https://stackoverflow.com/questions/13103946/lambda-expression-to-sql-query,Lambda expression to SQL query,,,,,
1364,"['sql', 'ruby-on-rails-3', 'postgresql', 'count', 'sql-update']","{'account_id': 1484763, 'reputation': 2942, 'user_id': 1393254, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/902c44e3200b6ea873a9ee730a7ab7ab?s=256&d=identicon&r=PG', 'display_name': 'Yujun Wu', 'link': 'https://stackoverflow.com/users/1393254/yujun-wu'}",True,147,13103626.0,1,3,1351367968,1351366758,1351367968.0,13103529,CC BY-SA 3.0,https://stackoverflow.com/questions/13103529/update-based-on-count,UPDATE based on count,,,,,
1365,"['sql', 'database', 'postgresql', 'rank']","{'account_id': 381861, 'reputation': 713, 'user_id': 736757, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/cbdbaf04c59e339c7e7dc783e98197a2?s=256&d=identicon&r=PG', 'display_name': 'ddriver1', 'link': 'https://stackoverflow.com/users/736757/ddriver1'}",True,475,,2,2,1351365535,1351363610,,13103096,CC BY-SA 3.0,https://stackoverflow.com/questions/13103096/postgresql-top-5-populous-counties-in-each-state,PostgreSQL top 5 populous counties in each state,,,,,
1366,"['sql', 'database', 'oracle', 'indexing']","{'account_id': 874644, 'reputation': 593, 'user_id': 988801, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/6af580c654cfe6bbc9123e8e177c8468?s=256&d=identicon&r=PG', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/988801/eric'}",True,22618,13045841.0,2,11,1351365208,1351052532,1351053405.0,13042997,CC BY-SA 3.0,https://stackoverflow.com/questions/13042997/how-to-create-unique-index-on-fields-with-possible-null-values-oracle-11g,How to create unique index on fields with possible null values (Oracle 11g)?,,,,,
1367,"['objective-c', 'sql', 'ios', 'core-data']","{'account_id': 316869, 'reputation': 6003, 'user_id': 633251, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/xHbBV.png?s=256&g=1', 'display_name': 'Bryan Hanson', 'link': 'https://stackoverflow.com/users/633251/bryan-hanson'}",True,207,13103069.0,1,0,1351363341,1351356058,1351363016.0,13102079,CC BY-SA 3.0,https://stackoverflow.com/questions/13102079/real-world-peformance-of-sql-vs-core-data-need-perspective-and-perhaps-specific,Real World Peformance of SQL vs Core Data: Need Perspective and Perhaps Specific Fixes,,,,,
1368,"['sql', 'ruby-on-rails', 'ruby', 'ruby-on-rails-3']","{'account_id': 1161737, 'reputation': 1431, 'user_id': 1141107, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8d22585090624d7683365a1f81ec6866?s=256&d=identicon&r=PG', 'display_name': 'Marius Pop', 'link': 'https://stackoverflow.com/users/1141107/marius-pop'}",True,109,13101851.0,3,6,1351359273,1351302603,1351359273.0,13096558,CC BY-SA 3.0,https://stackoverflow.com/questions/13096558/how-do-i-query-for-an-activity-that-has-3-tags,How do I query for an Activity that has 3 tags?,,,,,
1369,"['c#', 'sql', 'visual-studio']","{'account_id': 1982296, 'reputation': 81, 'user_id': 1778600, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/c509e35a061b396d155a32eaf35ca88f?s=256&d=identicon&r=PG', 'display_name': 'Essi Joon', 'link': 'https://stackoverflow.com/users/1778600/essi-joon'}",False,585,,4,2,1351359267,1351301234,,13096431,CC BY-SA 3.0,https://stackoverflow.com/questions/13096431/deleting-a-row-from-my-database-using-and-keyword,"Deleting a row from my database, using AND keyword",,,,,
1370,"['java', 'sql', 'database', 'sqlite']","{'account_id': 158747, 'reputation': 3058, 'user_id': 377613, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7352520fe28c5f4774aaca65f09db4d6?s=256&d=identicon&r=PG', 'display_name': 'brux', 'link': 'https://stackoverflow.com/users/377613/brux'}",True,1933,13102224.0,2,0,1351357258,1351346982,1351356244.0,13100902,CC BY-SA 3.0,https://stackoverflow.com/questions/13100902/sqlite-query-current-time-and-timestamp,sqlite query current time and timestamp,,,,,
1371,"['sql', 'tsql']","{'account_id': 400342, 'reputation': 2993, 'user_id': 766264, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ac0ea8af4c5bee393089b88a0d5b73d4?s=256&d=identicon&r=PG', 'display_name': 'Umair', 'link': 'https://stackoverflow.com/users/766264/umair'}",True,112,13102158.0,1,0,1351356722,1351356573,,13102146,CC BY-SA 3.0,https://stackoverflow.com/questions/13102146/find-rows-with-2-or-more-matching-properties-in-another-table,Find rows with 2 or more matching properties in another table,,,,,
1372,"['.net', 'sql', 'vb.net', 'datagridview']","{'account_id': 1429270, 'reputation': 3134, 'user_id': 1352057, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/42261aa715e852e7816ffb2991fcbf08?s=256&d=identicon&r=PG', 'display_name': 'user1352057', 'link': 'https://stackoverflow.com/users/1352057/user1352057'}",True,145,13101946.0,1,0,1351355086,1351345979,1495535110.0,13100770,,https://stackoverflow.com/questions/13100770/blank-datagridview-issue,Blank DataGridView issue,1351384458.0,exact duplicate,,,
1373,['sql'],"{'account_id': 1632163, 'reputation': 451, 'user_id': 1506491, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8d493886b97dc29b4e17df0055d9a0cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yeshwanth Kota', 'link': 'https://stackoverflow.com/users/1506491/yeshwanth-kota'}",True,990,13101339.0,3,1,1351351762,1351350209,1351350335.0,13101313,CC BY-SA 3.0,https://stackoverflow.com/questions/13101313/if-else-condition-in-an-sql-query,IF ELSE condition in an SQL query,,,,,
1374,"['mysql', 'sql', 'sql-server']","{'account_id': 1649962, 'reputation': 11, 'user_id': 1520753, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/de486a0f61b07bcfb67630d47f5043f9?s=256&d=identicon&r=PG', 'display_name': 'Arun Poonia', 'link': 'https://stackoverflow.com/users/1520753/arun-poonia'}",True,3281,,2,0,1351350312,1351318919,,13097817,CC BY-SA 3.0,https://stackoverflow.com/questions/13097817/how-to-create-table-inside-an-another-table-column,How to create table inside an another table column?,,,,,
1375,"['sql', 'database', 'windows-8', 'microsoft-metro', 'visual-studio-2012']","{'account_id': 1677858, 'reputation': 1602, 'user_id': 1542949, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/6fba3732126488d16eb1ee049153b29e?s=256&d=identicon&r=PG&f=1', 'display_name': 'J.B', 'link': 'https://stackoverflow.com/users/1542949/j-b'}",True,841,13101304.0,1,0,1351350174,1351349533,,13101227,CC BY-SA 3.0,https://stackoverflow.com/questions/13101227/local-databases-in-windows-8-post-release,"Local databases in Windows 8, post-release",,,,,
1376,"['sql', 'join']","{'account_id': 1443738, 'reputation': 2477, 'user_id': 1363025, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a1bb641a1982bd402dac11e96f2225e7?s=256&d=identicon&r=PG', 'display_name': 'Luntegg', 'link': 'https://stackoverflow.com/users/1363025/luntegg'}",True,75,13100756.0,2,-1,1351346598,1351345711,1351346598.0,13100735,,https://stackoverflow.com/questions/13100735/sql-join-information-from-three-tables,"SQL, JOIN?.. information from three tables",1399423173.0,Duplicate,,,
1377,"['mysql', 'sql', 'ip-address']","{'account_id': 1232818, 'reputation': 7154, 'user_id': 1197047, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/17d5b6e1a45e048b1d524845e579bd82?s=256&d=identicon&r=PG&f=1', 'display_name': 'J.K.A.', 'link': 'https://stackoverflow.com/users/1197047/j-k-a'}",True,1017,13100119.0,3,1,1351345449,1351338457,,13099892,CC BY-SA 3.0,https://stackoverflow.com/questions/13099892/delete-duplicate-ip-address-entry-in-mysql-database,Delete duplicate ip address entry in mysql database,,,,,
1378,"['sql', 'facebook', 'facebook-fql']","{'account_id': 1924222, 'reputation': 1127, 'user_id': 1735053, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/e0fxU.jpg?s=256&g=1', 'display_name': 'Pierre Rymiortz', 'link': 'https://stackoverflow.com/users/1735053/pierre-rymiortz'}",True,811,13100687.0,1,0,1351345349,1351326223,1351327170.0,13098479,CC BY-SA 3.0,https://stackoverflow.com/questions/13098479/iterate-backwards-with-offset-in-fql-request-for-comments,Iterate backwards with offset in FQL request for comments,,,,,
1379,"['mysql', 'sql']","{'account_id': 483387, 'reputation': 6110, 'user_id': 898390, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c031a2d2e3114517bdb8e2bc596ca36c?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/898390/andrew'}",True,331,13099263.0,3,1,1351343712,1351332581,1351332853.0,13099183,CC BY-SA 3.0,https://stackoverflow.com/questions/13099183/mysql-query-optimization-multiple-select-in-to-left-join,MySQL query optimization: Multiple SELECT IN to LEFT JOIN,,,,,
1380,"['mysql', 'sql', 'view']","{'account_id': 1897255, 'reputation': 3, 'user_id': 1713925, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f75a69521f781a92bbbde2d6850c7b7c?s=256&d=identicon&r=PG', 'display_name': 'ArdiAlam', 'link': 'https://stackoverflow.com/users/1713925/ardialam'}",True,81,13100241.0,1,0,1351341371,1351330145,1351331770.0,13098871,CC BY-SA 3.0,https://stackoverflow.com/questions/13098871/how-do-i-change-my-complex-mysql-query-into-mysql-view,how do I change my complex mysql query into mysql view,,,,,
1381,['sql'],"{'account_id': 263759, 'reputation': 567, 'user_id': 549541, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/cbc632c19b24380722cfef1ce04cc5e6?s=256&d=identicon&r=PG', 'display_name': 'jitendra', 'link': 'https://stackoverflow.com/users/549541/jitendra'}",True,33,13099910.0,1,0,1351341273,1351338434,1351341273.0,13099889,CC BY-SA 3.0,https://stackoverflow.com/questions/13099889/fetch-particular-data-from-the-sql-table,Fetch particular data from the sql table,,,,,
1382,"['sql', 'oracle']","{'account_id': 1180771, 'reputation': 6762, 'user_id': 1155739, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/a155a68afe92cca6d338cbcbf5d2252c?s=256&d=identicon&r=PG', 'display_name': 'Thinker', 'link': 'https://stackoverflow.com/users/1155739/thinker'}",True,8943,13100148.0,2,2,1351340937,1351339295,1351340937.0,13100000,CC BY-SA 3.0,https://stackoverflow.com/questions/13100000/how-can-i-create-a-temporary-sequence-column-in-my-sql-query-result,How can I create a temporary sequence column in my sql query result?,,,,,
