,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,protected_date,closed_date,closed_reason
1180,"['sql', 'sql-server', 'tsql', 'select']","{'account_id': 3006302, 'reputation': 67, 'user_id': 2550782, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rwnhl.jpg?s=256&g=1', 'display_name': 'Mario Vega', 'link': 'https://stackoverflow.com/users/2550782/mario-vega'}",True,47,1,0,1621810710,1621803014,1621810710.0,67664235,CC BY-SA 4.0,https://stackoverflow.com/questions/67664235/count-current-job-with-a-partition,Count current job with a partition,67664287.0,,,,
1181,"['sql', 'clickhouse']","{'account_id': 3854131, 'reputation': 1, 'user_id': 3193528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee6b7b73870e2509bb6e37b1d2ba2393?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/3193528/ivan'}",False,213,1,0,1621808130,1621521247,1621525181.0,67622498,CC BY-SA 4.0,https://stackoverflow.com/questions/67622498/clickhouse-how-to-create-a-column-which-preserves-the-last-value-from-another-c,Clickhouse. How to create a column which preserves the last value from another column?,,,,,
1182,"['sql', 'sql-server', 'tsql']","{'account_id': 5868414, 'reputation': 13, 'user_id': 5333179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4258b7ea9d9db23ea3288c4f0ff7839?s=256&d=identicon&r=PG', 'display_name': 'user73336', 'link': 'https://stackoverflow.com/users/5333179/user73336'}",True,34,1,1,1621806479,1621806374,1621806436.0,67664662,CC BY-SA 4.0,https://stackoverflow.com/questions/67664662/create-edges-list-with-weights-from-flat-list-using-sql,Create edges list with weights from flat list using SQL?,67664681.0,,,,
1183,"['sql', 'sql-server', 'ssrs-2012', 'reportbuilder3.0']","{'account_id': 4414263, 'reputation': 33, 'user_id': 3596309, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002556945669/picture?type=large', 'display_name': 'user3596309', 'link': 'https://stackoverflow.com/users/3596309/user3596309'}",True,109,1,0,1621806464,1621773432,1621800523.0,67659808,CC BY-SA 4.0,https://stackoverflow.com/questions/67659808/sum-of-a-column-of-expressions,Sum of a column of expressions,67664676.0,,,,
1184,"['sql', 'sql-server']","{'account_id': 21696883, 'reputation': 1, 'user_id': 16010640, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgdJXK_hqm_vmz-28kM6rUvsb7U7jc3YZUNkiKk6g=k-s256', 'display_name': 'Mitchell Downey', 'link': 'https://stackoverflow.com/users/16010640/mitchell-downey'}",True,7188,2,-2,1621806433,1621802202,1621805985.0,67664124,,https://stackoverflow.com/questions/67664124/how-to-fix-column-is-invalid-in-the-select-list-because-it-is-not-contained-in,How to fix &#39;column is invalid in the select list because it is not contained in either an aggregate function or the GROUP BY clause,,,,1621807013.0,Duplicate
1185,"['sql', 'ms-access']","{'account_id': 21235992, 'reputation': 27, 'user_id': 15620169, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BVZHbCnFSSc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfWZ87St17mVmZvWE0QQNBYiF4bQ/s96-c/photo.jpg?sz=256', 'display_name': 'TravO', 'link': 'https://stackoverflow.com/users/15620169/travo'}",True,77,1,1,1621804727,1621599882,,67636804,CC BY-SA 4.0,https://stackoverflow.com/questions/67636804/sql-statement-error-when-using-select-and-update-query,SQL statement error when using select and update query,67664191.0,,,,
1186,"['php', 'mysql', 'sql', 'laravel']","{'account_id': 21693064, 'reputation': 3, 'user_id': 16007428, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzYgP_auk_rzUdFL1n79ld7BhWKRKhpBUAuydD9=k-s256', 'display_name': 'Decoder', 'link': 'https://stackoverflow.com/users/16007428/decoder'}",True,328,1,0,1621804433,1621770461,1621778868.0,67659389,CC BY-SA 4.0,https://stackoverflow.com/questions/67659389/mysql-row-number-with-order-by-very-slow,Mysql row number with order by very slow,67664432.0,,,,
1187,"['sql', 'node.js']","{'account_id': 16663447, 'reputation': 11, 'user_id': 15469738, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB3ZQhPFj5G6APM-guuaA4gBtZTi-527yW5wKNDKQ=k-s256', 'display_name': 'ihatemyself', 'link': 'https://stackoverflow.com/users/15469738/ihatemyself'}",False,87,1,0,1621803690,1621791561,1621793404.0,67662689,CC BY-SA 4.0,https://stackoverflow.com/questions/67662689/node-js-typeerror-cannot-read-property-nick-of-undefined,Node js TypeError: Cannot read property &#39;nick&#39; of undefined,,,,,
1188,"['sql', 'json', 'oracle', 'plsql']","{'account_id': 15416033, 'reputation': 187, 'user_id': 12841558, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YsvDKkcqvsY/AAAAAAAAAAI/AAAAAAAAAAY/KCyxZV3t7KE/photo.jpg?sz=256', 'display_name': 'Vahram Danielyan', 'link': 'https://stackoverflow.com/users/12841558/vahram-danielyan'}",True,73,1,-1,1621803068,1621800096,1621802229.0,67663856,CC BY-SA 4.0,https://stackoverflow.com/questions/67663856/replace-value-into-json-array-t,REPLACE VALUE INTO JSON_ARRAY_T,67664243.0,,,,
1189,"['sql', 'sql-server', 'database-design', 'foreign-keys']","{'account_id': 1870828, 'reputation': 18626, 'user_id': 1693085, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/89d96f4a92f0053e9f2c9a8b06c011a0?s=256&d=identicon&r=PG', 'display_name': 'John Bustos', 'link': 'https://stackoverflow.com/users/1693085/john-bustos'}",True,382,2,0,1621802315,1621728612,1621747203.0,67655121,CC BY-SA 4.0,https://stackoverflow.com/questions/67655121/foreign-key-constraint-based-upon-specific-values-in-other-table,Foreign Key Constraint based upon specific values in other table,67655593.0,,,,
1190,"['mysql', 'sql']","{'account_id': 15545193, 'reputation': 81, 'user_id': 11214674, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YWvTd.jpg?s=256&g=1', 'display_name': 'misha07380', 'link': 'https://stackoverflow.com/users/11214674/misha07380'}",True,123,1,1,1621802100,1621802022,1621802052.0,67664100,CC BY-SA 4.0,https://stackoverflow.com/questions/67664100/how-to-return-records-by-another-column-id-from-same-table,How to return records by another column id from same table?,67664109.0,,,,
1191,"['mysql', 'sql', 'database', 'sql-delete']","{'account_id': 20222978, 'reputation': 65, 'user_id': 14831810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/278a77eabc99b851553c7b1d71b417e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ferris', 'link': 'https://stackoverflow.com/users/14831810/ferris'}",True,469,2,2,1621800650,1621689213,1621702712.0,67649905,CC BY-SA 4.0,https://stackoverflow.com/questions/67649905/delete-records-using-sql-if-it-is-greater-than-certain-number-with-an-unit-atta,"Delete records using sql ,if it is greater than certain number with an unit attached to it (eg 3M or 3cm)",67649992.0,,,,
1192,"['mysql', 'sql', 'mysql-workbench']","{'account_id': 11917506, 'reputation': 21, 'user_id': 8721052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1eec6816280c79da9f2e6dfd6515eaec?s=256&d=identicon&r=PG&f=1', 'display_name': 'user123', 'link': 'https://stackoverflow.com/users/8721052/user123'}",False,173,0,0,1621799809,1621779374,1621799809.0,67660712,CC BY-SA 4.0,https://stackoverflow.com/questions/67660712/how-to-add-foreign-key-after-creating-table,How to add foreign key after creating table,,,,,
1193,"['sql', 'sql-server', 'query-optimization']","{'account_id': 12272151, 'reputation': 1407, 'user_id': 8957025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a90194ad8c6034232409a5d01a7bdaaa?s=256&d=identicon&r=PG&f=1', 'display_name': 'chink', 'link': 'https://stackoverflow.com/users/8957025/chink'}",False,73,1,0,1621799354,1621794262,1621799354.0,67663075,CC BY-SA 4.0,https://stackoverflow.com/questions/67663075/adding-multiple-index-to-optimize-a-query-in-sql,Adding multiple index to optimize a query in SQL,,,,,
1194,"['sql', 'postgresql', 'typeorm']","{'account_id': 19555647, 'reputation': 51, 'user_id': 14310097, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhAEy5wQVJ1Yh6chlfA5t-7wQFhKKiJiqL7IZN5=k-s256', 'display_name': 'Oasa', 'link': 'https://stackoverflow.com/users/14310097/oasa'}",False,342,0,1,1621799127,1621798846,1621799127.0,67663676,CC BY-SA 4.0,https://stackoverflow.com/questions/67663676/full-text-search-with-weighted-ranking-on-foreign-key-and-count,Full text search with weighted ranking on foreign key and count,,,,,
1195,"['sql', 'postgresql', 'text-search', 'tsvector']","{'account_id': 16841801, 'reputation': 257, 'user_id': 14699321, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBKRSO8kCvanvU0KD-ar5Ol_MCsrxKUtNbQlNZ1Vw=k-s256', 'display_name': 'yovel cohen', 'link': 'https://stackoverflow.com/users/14699321/yovel-cohen'}",True,1068,1,0,1621798263,1621772844,,67659734,CC BY-SA 4.0,https://stackoverflow.com/questions/67659734/postgresql-tsquery-doesnt-work-with-part-of-string,"Postgresql, tsquery doesn&#39;t work with part of string",67663607.0,,,,
1196,"['php', 'sql', 'laravel']","{'account_id': 13828491, 'reputation': 2165, 'user_id': 9982090, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Ij6Euls1bjE/AAAAAAAAAAI/AAAAAAAAABA/JdbQog2raf4/photo.jpg?sz=256', 'display_name': 'Ryan H', 'link': 'https://stackoverflow.com/users/9982090/ryan-h'}",True,183,2,0,1621797832,1621793165,,67662923,CC BY-SA 4.0,https://stackoverflow.com/questions/67662923/best-way-of-deleting-multiple-records-linked-in-different-tables-in-laravel-quer,Best way of deleting multiple records linked in different tables in Laravel query builder,67663551.0,,,,
1197,"['python', 'sql', 'sqlalchemy']","{'account_id': 20716527, 'reputation': 127, 'user_id': 15211816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f218b430d62784d18c28c22cc76eb887?s=256&d=identicon&r=PG&f=1', 'display_name': 'astroboy1', 'link': 'https://stackoverflow.com/users/15211816/astroboy1'}",False,1769,1,0,1621797671,1621627336,1621629045.0,67643285,CC BY-SA 4.0,https://stackoverflow.com/questions/67643285/sqlalchemy-execute-got-an-unexpected-keyword-argument,SQLAlchemy: execute() got an unexpected keyword argument,,,,,
1198,"['mysql', 'sql']","{'account_id': 21696228, 'reputation': 1, 'user_id': 16010087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29cab9c8d84ddd18d4602d999934ba86?s=256&d=identicon&r=PG&f=1', 'display_name': 'PraveenReddy', 'link': 'https://stackoverflow.com/users/16010087/praveenreddy'}",False,45,0,0,1621797257,1621796590,1621797257.0,67663404,CC BY-SA 4.0,https://stackoverflow.com/questions/67663404/sql-how-to-count-rows-from-the-numeric-assignment-values,SQL: How to count rows from the numeric assignment values?,,,,,
1199,"['sql', 'oracle', 'pivot']","{'account_id': 21679791, 'reputation': 1, 'user_id': 15996126, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwCxXGxkHtMIu9HljG5txVvk4nPH-v0tzp5Xr02=k-s256', 'display_name': 'Phaleg', 'link': 'https://stackoverflow.com/users/15996126/phaleg'}",False,145,2,0,1621793244,1621637099,1621793244.0,67644570,CC BY-SA 4.0,https://stackoverflow.com/questions/67644570/pivot-and-order-multiple-columns-in-oracle,Pivot and order multiple columns in oracle,,,,,
1200,"['sql', 'oracle', 'rdbms']","{'account_id': 20534146, 'reputation': 9, 'user_id': 15134691, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj84ZUIiygz0hOAgmie6rb-R8YGuMoS-K43bhvD0w=k-s256', 'display_name': 'Amin', 'link': 'https://stackoverflow.com/users/15134691/amin'}",True,2938,1,0,1621792839,1621787434,1621792839.0,67662030,CC BY-SA 4.0,https://stackoverflow.com/questions/67662030/how-to-get-unique-values-from-two-different-tables,How to get unique values from two different tables?,67662133.0,,,,
1201,"['python', 'sql', 'postgresql', 'psycopg2']","{'account_id': 6342428, 'reputation': 1083, 'user_id': 4923949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8ce4795ec9f6a270fce7d12caf2b6e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'sev', 'link': 'https://stackoverflow.com/users/4923949/sev'}",False,314,0,1,1621791587,1621791587,,67662692,CC BY-SA 4.0,https://stackoverflow.com/questions/67662692/how-to-avoid-f-strings-and-string-concatenation-in-psycopg2-using-psycopg2-sql,How to avoid f strings and string concatenation in psycopg2 using psycopg2.sql,,,,,
1202,['sql'],"{'account_id': 11368127, 'reputation': 864, 'user_id': 9072849, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154919284127998/picture?type=large', 'display_name': 'Ivan Kolyhalov', 'link': 'https://stackoverflow.com/users/9072849/ivan-kolyhalov'}",False,56,2,-1,1621790836,1621779245,1621787743.0,67660691,CC BY-SA 4.0,https://stackoverflow.com/questions/67660691/how-to-select-only-decreasing-delta-in-values-with-increasing-delta-also-present,How to select only decreasing delta in values with increasing delta also present in data?,,,,,
1203,"['sql', 'oracle']","{'account_id': 2219456, 'reputation': 1122, 'user_id': 1959257, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/4OsHD.jpg?s=256&g=1', 'display_name': 'aseolin', 'link': 'https://stackoverflow.com/users/1959257/aseolin'}",True,54,2,1,1621790735,1621785923,1621788320.0,67661793,CC BY-SA 4.0,https://stackoverflow.com/questions/67661793/select-max-date-for-each-register-null-if-does-not-exists,"Select max date for each register, null if does not exists",67661928.0,,,,
1204,"['sql', 'postgresql', 'select', 'left-join', 'exclude-constraint']","{'account_id': 15863161, 'reputation': 393, 'user_id': 11445766, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wCMHi.jpg?s=256&g=1', 'display_name': 'Bernat', 'link': 'https://stackoverflow.com/users/11445766/bernat'}",True,47,2,-1,1621790508,1621610736,,67639759,CC BY-SA 4.0,https://stackoverflow.com/questions/67639759/sql-query-help-needed-how-to-exclude-or-prioritize-rows-in-sql-in-the-same-tabl,SQL query help needed: How to exclude or prioritize rows in SQL in the same table,67662523.0,,,,
1205,"['sql', 'python-3.x', 'database', 'sqlite', 'sqldatatypes']","{'account_id': 21057512, 'reputation': 47, 'user_id': 15476520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b02a9956ebdbd02d271cfed35992dfe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmed El-Ghorory', 'link': 'https://stackoverflow.com/users/15476520/ahmed-el-ghorory'}",True,88,2,-1,1621790185,1621786896,,67661950,CC BY-SA 4.0,https://stackoverflow.com/questions/67661950/fixed-data-type-in-sqlite3,Fixed data type in SQL(ite3),,,,,
1206,"['sql', 'oracle', 'plsql']","{'account_id': 11086575, 'reputation': 525, 'user_id': 8140044, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://graph.facebook.com/1967603720136266/picture?type=large', 'display_name': 'Alonso Contreras', 'link': 'https://stackoverflow.com/users/8140044/alonso-contreras'}",True,48,1,0,1621789019,1621787872,1621788120.0,67662100,CC BY-SA 4.0,https://stackoverflow.com/questions/67662100/pl-sql-error-symbol-in-insert-statement-from-stored-procedure,PL SQL error symbol in insert statement from stored procedure,67662286.0,,,,
1207,"['sql', 'oracle', 'join', 'plsql']","{'account_id': 20448163, 'reputation': 33, 'user_id': 15003461, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-W6jaWd_uGAY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGqoogTACsu2xlu_-oL_ERTcbp8Q/s96-c/photo.jpg?sz=256', 'display_name': 'luffy', 'link': 'https://stackoverflow.com/users/15003461/luffy'}",True,41,1,0,1621784851,1621778764,1621784851.0,67660623,CC BY-SA 4.0,https://stackoverflow.com/questions/67660623/join-table-in-pl-sql,Join table in PL/SQL,,,,,
1208,"['sql', 'sql-server', 'entity-framework', 'linq', 'linq-to-sql']","{'account_id': 17011451, 'reputation': 1, 'user_id': 12306350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c1f71c45d94a48e8fa81da5113c9aa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ubaid Ur Rehman', 'link': 'https://stackoverflow.com/users/12306350/ubaid-ur-rehman'}",False,51,1,-1,1621783311,1621775028,,67660056,CC BY-SA 4.0,https://stackoverflow.com/questions/67660056/linq-to-sql-join-with-multiple-conditions-and-table,Linq To Sql Join with multiple conditions and table,,,,,
1209,"['c#', 'sql']","{'account_id': 20775775, 'reputation': 9, 'user_id': 15257299, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgWR1sALED5CgF4s5UOD1nWD3vPe6Omt53sAgCq=k-s256', 'display_name': 'Kelly N', 'link': 'https://stackoverflow.com/users/15257299/kelly-n'}",False,32,1,-2,1621781528,1621373493,1621461766.0,67594190,CC BY-SA 4.0,https://stackoverflow.com/questions/67594190/my-new-input-of-values-to-changes-the-values-stored-in-my-database-isnt-changin,My new input of values to changes the values stored in my database isn&#39;t changing,,,,,
1210,"['sql', 'google-bigquery']","{'account_id': 19520003, 'reputation': 23, 'user_id': 14282102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b00691eabbd1a55b868ad6cd3b8d9f54?s=256&d=identicon&r=PG&f=1', 'display_name': 'gorqiwi', 'link': 'https://stackoverflow.com/users/14282102/gorqiwi'}",False,270,1,0,1621776589,1621596691,,67636016,CC BY-SA 4.0,https://stackoverflow.com/questions/67636016/how-do-i-query-one-particular-partition-in-google-bigquery,How do I query one particular partition in Google BigQuery?,,,,,
1211,"['sql', 'sql-server']","{'account_id': 21565607, 'reputation': 9, 'user_id': 15899456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89cf4ab826b9c3ec7bd4de9befcc8cf8?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15899456', 'link': 'https://stackoverflow.com/users/15899456/user15899456'}",True,2452,3,-2,1621774962,1621749271,1621774962.0,67656595,,https://stackoverflow.com/questions/67656595/how-to-calculate-age-in-sql,How to calculate age in SQL,67659547.0,,,1621775083.0,Duplicate
1212,"['sql', 'postgresql']","{'account_id': 6357358, 'reputation': 4487, 'user_id': 4934150, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6edf08d542b9812f5ef681d0a44d9ed7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michi', 'link': 'https://stackoverflow.com/users/4934150/michi'}",True,27,1,0,1621774185,1621773947,,67659898,CC BY-SA 4.0,https://stackoverflow.com/questions/67659898/iterate-through-customers-on-a-12-months-rolling-basis-and-check-if-a-customer-h,Iterate through customers on a 12-months-rolling-basis and check if a customer has not orderd in the past 12 months,67659922.0,,,,
1213,"['mysql', 'sql', 'database']","{'account_id': 20222978, 'reputation': 65, 'user_id': 14831810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/278a77eabc99b851553c7b1d71b417e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ferris', 'link': 'https://stackoverflow.com/users/14831810/ferris'}",True,33,1,-2,1621772614,1621739546,,67655813,CC BY-SA 4.0,https://stackoverflow.com/questions/67655813/sqla-table-is-displayed-in-ascending-order-on-basis-of-a-column-when-two-recor,"[SQL]A table is displayed in Ascending order on basis of a column.when two records have same data ,display them in Descending based on another column",67659708.0,,,,
1214,"['sql', 'postgresql']","{'account_id': 1212616, 'reputation': 305, 'user_id': 1180884, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/aaff4f9febc9625001cc6068c24b1431?s=256&d=identicon&r=PG', 'display_name': 'macieira', 'link': 'https://stackoverflow.com/users/1180884/macieira'}",True,46,1,0,1621772517,1621772356,1621772392.0,67659668,CC BY-SA 4.0,https://stackoverflow.com/questions/67659668/postgresql-get-the-previous-occurrences,PostgreSQL Get the previous occurrences,,,,,
1215,"['sql', 'database', 'database-design', 'entity-relationship', 'functional-dependencies']","{'account_id': 21650564, 'reputation': 35, 'user_id': 15971276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75822b5ff3fb76f916eca36faa34dde7?s=256&d=identicon&r=PG&f=1', 'display_name': 'NailaBagir', 'link': 'https://stackoverflow.com/users/15971276/nailabagir'}",True,500,2,0,1621771592,1621426199,1621636647.0,67603010,CC BY-SA 4.0,https://stackoverflow.com/questions/67603010/can-anyone-help-me-in-deriving-of-functional-dependencies-and-normalizing-tables,Can anyone help me in Deriving of functional dependencies and Normalizing tables?,67641551.0,,,,
1216,"['mysql', 'sql', 'mysql-workbench']","{'account_id': 21691339, 'reputation': 1, 'user_id': 16005906, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiY4wMG_xok0hRS2FVo9DDCkse6LfurLvV_8OdbiA=k-s256', 'display_name': 'Shaunak Chadha', 'link': 'https://stackoverflow.com/users/16005906/shaunak-chadha'}",False,39,2,0,1621771161,1621753912,1621771161.0,67657120,CC BY-SA 4.0,https://stackoverflow.com/questions/67657120/how-to-filter-out-results-on-the-basis-of-odd-and-even-row-number-using-window-f,"How to filter out results on the basis of odd and even row number using window functions, no existing column as Row ID",,,,,
1217,"['sql', 'postgresql']","{'account_id': 6357358, 'reputation': 4487, 'user_id': 4934150, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6edf08d542b9812f5ef681d0a44d9ed7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michi', 'link': 'https://stackoverflow.com/users/4934150/michi'}",True,64,1,1,1621770974,1621770141,,67659334,CC BY-SA 4.0,https://stackoverflow.com/questions/67659334/check-if-a-customer-has-not-placed-another-order-in-the-12-months-after-his-last,Check if a customer has not placed another order in the 12 months after his last order,67659381.0,,,,
1218,"['java', 'sql', 'javafx']","{'user_type': 'does_not_exist', 'display_name': 'user13111811'}",True,126,1,0,1621770924,1621761481,1621770924.0,67658113,CC BY-SA 4.0,https://stackoverflow.com/questions/67658113/how-can-i-put-the-datepicker-info-into-my-sql-database,How can i put the datePicker info into my sql database?,,,,,
1219,"['php', 'sql', 'phpmyadmin']","{'account_id': 19469121, 'reputation': 25, 'user_id': 14241855, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1OUI5GHiF9o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmKk8WvrA9i4GIN5pMhQ76zsQC0FA/photo.jpg?sz=256', 'display_name': 'helen thomas', 'link': 'https://stackoverflow.com/users/14241855/helen-thomas'}",True,30,1,0,1621770276,1621766732,1621768840.0,67658832,CC BY-SA 4.0,https://stackoverflow.com/questions/67658832/sql-effecting-different-rows-with-different-buttons,"sql, effecting different rows with different buttons",67659357.0,,,,
1220,"['javascript', 'mysql', 'sql', 'reactjs', 'react-native']","{'account_id': 20402817, 'reputation': 17, 'user_id': 14968146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3349b742a8569f2ead08ac21e860f997?s=256&d=identicon&r=PG&f=1', 'display_name': 'Snowenik', 'link': 'https://stackoverflow.com/users/14968146/snowenik'}",False,109,0,0,1621770048,1621768989,1621770048.0,67659177,CC BY-SA 4.0,https://stackoverflow.com/questions/67659177/how-to-reject-a-promise-if-mysql-query-returns-no-records,"How to reject a promise, if mysql query returns no records?",,,,,
1221,"['sql', 'sql-server']","{'account_id': 21677914, 'reputation': 3, 'user_id': 15994561, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiX6hBrEa9cls4SkEnHG2sRsxywq0IkmsvqGiTY=k-s256', 'display_name': 'tapiwa makamure', 'link': 'https://stackoverflow.com/users/15994561/tapiwa-makamure'}",True,43,2,0,1621769334,1621722328,1621723193.0,67654669,CC BY-SA 4.0,https://stackoverflow.com/questions/67654669/update-a-column-after-select-where-does-not-exists,Update a column after select where does not exists,67654748.0,,,,
1222,['sql'],"{'account_id': 21692553, 'reputation': 23, 'user_id': 16006980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27da24961803dbbe04cd4db653b20821?s=256&d=identicon&r=PG&f=1', 'display_name': 'Subramanya', 'link': 'https://stackoverflow.com/users/16006980/subramanya'}",True,34,1,2,1621767998,1621766335,1621767519.0,67658769,CC BY-SA 4.0,https://stackoverflow.com/questions/67658769/need-to-get-number-of-items-used-in-last-3-days-as-well-as-used-items-in-last-ye,Need to get number of Items used in last 3 days as well as used items in last year,67659032.0,,,,
1223,"['mysql', 'sql', 'floating-point', 'type-conversion', 'hex']","{'account_id': 5784518, 'reputation': 47, 'user_id': 4564199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/963a0c83853bd212eab92b99f5eaa408?s=256&d=identicon&r=PG&f=1', 'display_name': 'rhh', 'link': 'https://stackoverflow.com/users/4564199/rhh'}",True,157,1,1,1621767046,1621712724,1621767046.0,67653555,CC BY-SA 4.0,https://stackoverflow.com/questions/67653555/mysql-function-hexadecimal-conversation-to-float,MySql function: Hexadecimal conversation to Float,67654768.0,,,,
1224,"['php', 'sql', 'laravel', 'eloquent', 'model']","{'account_id': 19006776, 'reputation': 13, 'user_id': 13873369, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg3AKQByfvFms1E3E9f-DNagvIfZaHNz01Ii0J95w=k-s256', 'display_name': 'Gooldzik', 'link': 'https://stackoverflow.com/users/13873369/gooldzik'}",True,28,1,0,1621765883,1621764224,,67658479,CC BY-SA 4.0,https://stackoverflow.com/questions/67658479/laravel-model-eloquent,Laravel model eloquent,67658701.0,,,,
1225,"['sql', 'ssms']","{'account_id': 16786024, 'reputation': 1, 'user_id': 12134990, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD7_DXNJ6FOGeG2FWZ7JyRUSBJTRm5xa0lRTLDy3Q=k-s256', 'display_name': 'Kushal Gaywala', 'link': 'https://stackoverflow.com/users/12134990/kushal-gaywala'}",False,25,0,0,1621762324,1621762324,,67658230,CC BY-SA 4.0,https://stackoverflow.com/questions/67658230/getting-error-in-login-of-server-in-ssms-windows-authentication-method-error-18,Getting error in login of Server in SSMS Windows Authentication method ERROR: 18456,,,,,
1226,"['sql', 'oracle']","{'account_id': 21691956, 'reputation': 1, 'user_id': 16006452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bc11a61cac132cc0410693014cde863?s=256&d=identicon&r=PG&f=1', 'display_name': '1negomaicooi', 'link': 'https://stackoverflow.com/users/16006452/1negomaicooi'}",True,59,2,0,1621762060,1621759447,,67657840,CC BY-SA 4.0,https://stackoverflow.com/questions/67657840/how-to-get-the-first-column-after-group-by-in-sql,How to get the first column after Group by in SQL?,,,,,
1227,"['mysql', 'sql']","{'account_id': 15203197, 'reputation': 9, 'user_id': 15208870, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RmGitZrZuQw/AAAAAAAAAAI/AAAAAAAAAU0/sUiL9e7m4Vg/photo.jpg?sz=256', 'display_name': 'anmol khandelwal', 'link': 'https://stackoverflow.com/users/15208870/anmol-khandelwal'}",False,319,1,-1,1621762021,1621757926,1621759803.0,67657638,CC BY-SA 4.0,https://stackoverflow.com/questions/67657638/count-the-number-of-free-tickets-for-each-flight,Count the number of free tickets for each flight,,,,,
