,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
1501,['sql'],"{'account_id': 21347757, 'reputation': 13, 'user_id': 15717572, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-j7tKeDGYBoo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck4cUAvHv3zHUn4Kfg10h8XpWpZDQ/s96-c/photo.jpg?sz=256', 'display_name': 'samira hassan', 'link': 'https://stackoverflow.com/users/15717572/samira-hassan'}",True,90,1,0,1624255213,1624252632,1624255213.0,68062626,CC BY-SA 4.0,https://stackoverflow.com/questions/68062626/how-to-count-the-number-of-variants-in-sql-in-the-same-column,How to count the number of variants in SQL in the same column,68062642.0,,,,
1502,"['mysql', 'sql']","{'account_id': 19849545, 'reputation': 53, 'user_id': 14540327, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-6beFhE8F2uU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckJAuzeSbtP8IL3lf9hMvowwOBNPw/s96-c/photo.jpg?sz=256', 'display_name': 'Ask Warvin', 'link': 'https://stackoverflow.com/users/14540327/ask-warvin'}",True,66,2,0,1624253399,1624251913,,68062526,CC BY-SA 4.0,https://stackoverflow.com/questions/68062526/display-all-the-values-of-each-category-per-date,Display all the values of each category per date,68062729.0,,,,
1503,"['sql', 'oracle']","{'account_id': 22004338, 'reputation': 1, 'user_id': 16275583, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxh0zc8bJuAUbBw6j3Sbxr9lwgv0lAPuiB01pzU=k-s256', 'display_name': 'Mike111', 'link': 'https://stackoverflow.com/users/16275583/mike111'}",True,56,1,0,1624252921,1624218023,1624220208.0,68059455,CC BY-SA 4.0,https://stackoverflow.com/questions/68059455/i-keep-getting-an-error-at-or-around-the-stu-gpa-line-i-do-not-understand-what,I keep getting an error at or around the STU_GPA line. I do not understand what the problem is,,,,,
1504,"['mysql', 'sql', 'database', 'database-design']","{'account_id': 20330154, 'reputation': 747, 'user_id': 14912334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc6824b1bee7ce4c917156fd15191c85?s=256&d=identicon&r=PG&f=1', 'display_name': 'confusedWarrior', 'link': 'https://stackoverflow.com/users/14912334/confusedwarrior'}",False,126,0,0,1624252367,1624249027,1624252367.0,68062256,CC BY-SA 4.0,https://stackoverflow.com/questions/68062256/database-schema-to-relate-a-table-with-multiple-tables,database schema to relate a table with multiple tables,,,,,
1505,"['sql', 'postgresql']","{'account_id': 20647874, 'reputation': 45, 'user_id': 15158923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1796b5f296aa4caa8673274ab86d3bbb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Handri Mauludin Maulana', 'link': 'https://stackoverflow.com/users/15158923/handri-mauludin-maulana'}",True,970,1,0,1624252299,1624246472,,68061988,CC BY-SA 4.0,https://stackoverflow.com/questions/68061988/not-null-default-date-in-postgresql,not null default date in postgresql,,,,,
1506,"['sql', 'ruby-on-rails', 'unit-testing', 'graphql']","{'account_id': 15218510, 'reputation': 15, 'user_id': 10981110, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UUtI3eqQMzg/AAAAAAAAAAI/AAAAAAAAAMQ/j8zQKJHngkQ/photo.jpg?sz=256', 'display_name': 'Peter Dang', 'link': 'https://stackoverflow.com/users/10981110/peter-dang'}",False,69,0,0,1624251090,1623775562,1624251090.0,67990369,CC BY-SA 4.0,https://stackoverflow.com/questions/67990369/when-is-the-sql-rollback-command-used,when is the SQL ROLLBACK command used?,,,,,
1507,"['sql', 'google-bigquery']","{'account_id': 16192167, 'reputation': 93, 'user_id': 11690621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65a65985809a662d0f85864a52f18d80?s=256&d=identicon&r=PG&f=1', 'display_name': 'BSpinoza', 'link': 'https://stackoverflow.com/users/11690621/bspinoza'}",True,108,3,0,1624246251,1624239451,,68061376,CC BY-SA 4.0,https://stackoverflow.com/questions/68061376/how-to-write-a-bigquery-query-that-produces-the-count-of-the-unique-transactions,How to write a BigQuery query that produces the count of the unique transactions and the combination of column names populated,68061967.0,,,,
1508,"['mysql', 'sql']","{'user_type': 'does_not_exist', 'display_name': 'user14875147'}",False,27,0,0,1624244778,1624244778,,68061821,CC BY-SA 4.0,https://stackoverflow.com/questions/68061821/transposing-a-12x2-to-a-2x12-database-structure-using-sql-query,Transposing a 12x2 to a 2x12 database structure using SQL query,,,,,
1509,"['sql', 'postgresql', 'sql-order-by', 'knn', 'hasura']","{'account_id': 15989355, 'reputation': 35, 'user_id': 11538925, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66c715bb91fbc8b7001e13be9d99ab0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'T. Tim', 'link': 'https://stackoverflow.com/users/11538925/t-tim'}",True,138,1,0,1624243666,1624227571,1624232383.0,68060473,CC BY-SA 4.0,https://stackoverflow.com/questions/68060473/how-to-order-by-an-unaggregated-column-in-subquery,How to ORDER BY an unaggregated column in subquery?,68060759.0,,,,
1510,"['sql', 'ms-access', 'crosstab']","{'account_id': 15846187, 'reputation': 5, 'user_id': 11433440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/867327fb99426c6fa414063b6a90a472?s=256&d=identicon&r=PG&f=1', 'display_name': 'SteveH', 'link': 'https://stackoverflow.com/users/11433440/steveh'}",True,37,1,0,1624243117,1623957588,1624243117.0,68025388,CC BY-SA 4.0,https://stackoverflow.com/questions/68025388/how-to-transform-access-data-similar-to-crosstab,How to transform Access data similar to crosstab,68028958.0,,,,
1511,"['sql', 'database', 'oracle', 'count', 'distinct']","{'account_id': 13221049, 'reputation': 702, 'user_id': 9547778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c69e098ba8f12c4b7879e5b240442055?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zoey Malkov', 'link': 'https://stackoverflow.com/users/9547778/zoey-malkov'}",True,234,1,0,1624242440,1624236605,1624236915.0,68061148,CC BY-SA 4.0,https://stackoverflow.com/questions/68061148/count-distinct-values-separated-by-a-comma,Count distinct values separated by a comma,68061269.0,,,,
1512,"['sql', 'azure-sql-database']","{'account_id': 19882472, 'reputation': 3, 'user_id': 14566183, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0exYqBXFsMM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckaGL4WRG5mD21EyE9BYx6Bw_LZug/s96-c/photo.jpg?sz=256', 'display_name': 'Rowdy King', 'link': 'https://stackoverflow.com/users/14566183/rowdy-king'}",True,107,1,0,1624241998,1624021982,1624026681.0,68035800,CC BY-SA 4.0,https://stackoverflow.com/questions/68035800/hello-everyone-sql-insert-with-same-id-but-different-values-in-another-column,Hello everyone Sql Insert with same id but different values in another column?,68061596.0,,,,
1513,"['sql', 'ajax', 'laravel', 'if-statement', 'append']","{'user_type': 'does_not_exist', 'display_name': 'user16218026'}",True,474,1,2,1624241894,1624237526,1624241043.0,68061212,CC BY-SA 4.0,https://stackoverflow.com/questions/68061212/laravel-ajax-use-an-if-condition-inside-an-append,Laravel ajax use an if condition inside an append,68061428.0,,,,
1514,"['mysql', 'sql', 'performance', 'indexing', 'subquery']","{'account_id': 471220, 'reputation': 572, 'user_id': 878874, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t5SBg.jpg?s=256&g=1', 'display_name': 'Milos Ivanovic', 'link': 'https://stackoverflow.com/users/878874/milos-ivanovic'}",True,95,3,2,1624237310,1624170039,1624228061.0,68053192,CC BY-SA 4.0,https://stackoverflow.com/questions/68053192/mysql-not-using-index-when-using-in-with-or,MySQL not using index when using IN with OR,,,,,
1515,"['mysql', 'sql']","{'account_id': 20369187, 'reputation': 34, 'user_id': 14941751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55e07187ada10acebe529fda72b82868?s=256&d=identicon&r=PG&f=1', 'display_name': 'WorkerGuy21', 'link': 'https://stackoverflow.com/users/14941751/workerguy21'}",False,12,0,0,1624236153,1624236153,,68061117,,https://stackoverflow.com/questions/68061117/how-to-only-pull-the-most-recent-row-of-multiple-timestamp-duplications,How to only pull the most recent row of multiple timestamp duplications,,1624239812.0,Duplicate,,
1516,"['sql', 'oracle']","{'account_id': 19467864, 'reputation': 185, 'user_id': 14240830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9929e354401bf78ed97be113dbe6b589?s=256&d=identicon&r=PG&f=1', 'display_name': 'tom', 'link': 'https://stackoverflow.com/users/14240830/tom'}",True,107,1,0,1624234540,1624222320,1624223285.0,68059938,CC BY-SA 4.0,https://stackoverflow.com/questions/68059938/how-to-fix-undo-retention-size-on-oracle-db,How to fix undo retention size on oracle db,,,,,
1517,"['mysql', 'sql', 'database', 'innodb']","{'account_id': 5766830, 'reputation': 1074, 'user_id': 5431418, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/uTIF7.jpg?s=256&g=1', 'display_name': 'vinieth', 'link': 'https://stackoverflow.com/users/5431418/vinieth'}",False,163,1,0,1624234081,1624193063,1624234081.0,68055948,CC BY-SA 4.0,https://stackoverflow.com/questions/68055948/concurrent-query-execution-is-slow-in-mysql-5-7,Concurrent query execution is slow in MySQL 5.7,,,,,
1518,['sql'],"{'account_id': 18891765, 'reputation': 15, 'user_id': 13783860, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgRtqmYQUkl_HlX9UmIInPLB1lt37P0kRvlIUWRrlU=k-s256', 'display_name': 'Shanice Khoo', 'link': 'https://stackoverflow.com/users/13783860/shanice-khoo'}",True,320,2,0,1624233401,1624207202,1624232219.0,68058005,CC BY-SA 4.0,https://stackoverflow.com/questions/68058005/date-trunc-with-and-without,DATE_TRUNC with :: and without,68058581.0,,,,
1519,"['sql', 'sql-server']","{'account_id': 1855595, 'reputation': 2191, 'user_id': 1681247, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/rc51O.jpg?s=256&g=1', 'display_name': 'Sri', 'link': 'https://stackoverflow.com/users/1681247/sri'}",True,195,2,0,1624231594,1624053517,1624055476.0,68041841,CC BY-SA 4.0,https://stackoverflow.com/questions/68041841/how-to-create-a-dynamic-update-query-with-variables,how to create a dynamic update query with variables?,68042076.0,,,,
1520,"['sql', 'sql-server', 'tsql']","{'account_id': 21224746, 'reputation': 11, 'user_id': 15610637, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4374837139202756/picture?type=large', 'display_name': 'Мариян Цветков', 'link': 'https://stackoverflow.com/users/15610637/%d0%9c%d0%b0%d1%80%d0%b8%d1%8f%d0%bd-%d0%a6%d0%b2%d0%b5%d1%82%d0%ba%d0%be%d0%b2'}",True,53,2,0,1624227170,1624188757,1624227170.0,68055403,CC BY-SA 4.0,https://stackoverflow.com/questions/68055403/calculate-difference-between-dates-in-the-same-column-but-different-num,Calculate difference between dates in the same column but different num?,68055453.0,,,,
1521,"['sql', 'sql-server', 'tsql']","{'account_id': 251491, 'reputation': 43, 'user_id': 528912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d60af209b8641a22d02b841a09336c67?s=256&d=identicon&r=PG', 'display_name': 'Girija', 'link': 'https://stackoverflow.com/users/528912/girija'}",True,49,1,2,1624224486,1624210015,1624224486.0,68058399,CC BY-SA 4.0,https://stackoverflow.com/questions/68058399/update-minimum-value-based-on-consecutive-values-using-sql-query,Update minimum value based on consecutive values using SQL query,68058633.0,,,,
1522,"['sql', 'datetime', 'google-bigquery', 'dashboard', 'google-data-studio']","{'account_id': 22004553, 'reputation': 25, 'user_id': 16275757, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzfFsU9gopXszpswb_J13xkGOEf52x2SiPbhL79=k-s256', 'display_name': 'Cristian', 'link': 'https://stackoverflow.com/users/16275757/cristian'}",True,177,1,0,1624222874,1624220908,,68059780,CC BY-SA 4.0,https://stackoverflow.com/questions/68059780/datastudio-and-sql-change-time-format-from-numbers-to-hhmmss,DataStudio and SQL change time format from numbers to hh:mm:ss,68060005.0,,,,
1523,"['sql', 'reactjs', 'postgresql', 'express', 'post']","{'account_id': 13020458, 'reputation': 45, 'user_id': 9410170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f34b03cc5405ca40ad9d64fc1820b943?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/9410170/chris'}",False,87,1,0,1624221738,1624211262,1624212441.0,68058573,CC BY-SA 4.0,https://stackoverflow.com/questions/68058573/why-is-post-request-with-pool-query-only-works-intermittently-when-using-id-in,Why is POST request with pool.query only works intermittently when using :id in the middle of URL?,,,,,
1524,"['mysql', 'sql', 'select']","{'user_type': 'does_not_exist', 'display_name': 'user9362106'}",True,40,1,0,1624221105,1624219134,,68059588,CC BY-SA 4.0,https://stackoverflow.com/questions/68059588/mysql-select-value-and-check-if-its-available-in-the-same-table-on-an-other-colu,MySQL select value and check if its available in the same table on an other column and then check again until there are no more new matching values,68059794.0,,,,
1525,"['sql', 'database']","{'account_id': 13578697, 'reputation': 886, 'user_id': 9795359, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cuYUt.png?s=256&g=1', 'display_name': 'lfalkau', 'link': 'https://stackoverflow.com/users/9795359/lfalkau'}",True,34,1,0,1624219330,1624209402,1624219330.0,68058318,CC BY-SA 4.0,https://stackoverflow.com/questions/68058318/uml-database-two-players-battles-history-struxture,uml database two players battles history struxture,68058568.0,,,,
1526,"['mysql', 'sql']","{'account_id': 22003668, 'reputation': 1, 'user_id': 16275013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3905e95c4d1398fec089e4e9c48819b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'baumeisterjo', 'link': 'https://stackoverflow.com/users/16275013/baumeisterjo'}",True,51,1,0,1624218802,1624217447,1624218068.0,68059388,CC BY-SA 4.0,https://stackoverflow.com/questions/68059388/open-a-sql-database-online-without-using-mysql,open a SQL database online without using MySQL,,,,,
1527,"['sql', 'postgresql', 'postgresql-12', 'grouping-sets']","{'account_id': 3298176, 'reputation': 5787, 'user_id': 2774914, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/RjqK5.jpg?s=256&g=1', 'display_name': 'diziaq', 'link': 'https://stackoverflow.com/users/2774914/diziaq'}",True,112,1,0,1624218686,1624207455,1624218686.0,68058043,CC BY-SA 4.0,https://stackoverflow.com/questions/68058043/how-to-distinguish-between-real-null-and-formal-null-in-postgres-rollup,How to distinguish between real NULL and formal NULL in Postgres ROLLUP?,68058141.0,,,,
1528,['sql'],"{'account_id': 21981694, 'reputation': 13, 'user_id': 16256625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47b891529351ebacec69d64195421dae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cheese_Nuts', 'link': 'https://stackoverflow.com/users/16256625/cheese-nuts'}",True,36,1,-1,1624217525,1624216069,1624217525.0,68059204,CC BY-SA 4.0,https://stackoverflow.com/questions/68059204/why-cant-i-create-a-table-with-this-sql-syntax,Why can&#39;t i create a table with this SQL syntax?,,,,,
1529,"['mysql', 'sql', 'subquery', 'with-statement']","{'account_id': 4070200, 'reputation': 1112, 'user_id': 4110765, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/23101bd908a0e315c8d6f83bc44a0cae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jack Armstrong', 'link': 'https://stackoverflow.com/users/4110765/jack-armstrong'}",True,296,1,1,1624216566,1624212395,1624216566.0,68058712,CC BY-SA 4.0,https://stackoverflow.com/questions/68058712/refine-sql-query-given-list-of-ids,Refine SQL Query given list of ids,68058749.0,,,,
1530,"['sql', 'google-bigquery']","{'account_id': 22003293, 'reputation': 3, 'user_id': 16274698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwnAk--WKiNQ-Jm4LxCob2NpHPQ2xqqs0roUY7-=k-s256', 'display_name': 'Asaf_Y', 'link': 'https://stackoverflow.com/users/16274698/asaf-y'}",True,57,1,0,1624216414,1624215958,1624216414.0,68059187,CC BY-SA 4.0,https://stackoverflow.com/questions/68059187/how-to-fix-typos-or-misspelled-strings,How to fix typos or misspelled strings?,68059197.0,,,,
1531,"['sql', 'oracle', 'oracle-sqldeveloper']","{'account_id': 8561067, 'reputation': 113, 'user_id': 6415097, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://graph.facebook.com/505631082977087/picture?type=large', 'display_name': 'Ravi Shanker Gowda', 'link': 'https://stackoverflow.com/users/6415097/ravi-shanker-gowda'}",True,55,1,2,1624215713,1624215552,,68059136,CC BY-SA 4.0,https://stackoverflow.com/questions/68059136/error-in-sql-developer-when-trying-to-update-table,Error in SQL Developer when trying to update table,68059157.0,,,,
1532,"['sql', 'vba', 'ms-access']","{'account_id': 21682703, 'reputation': 23, 'user_id': 15998597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/561e92af6d65117c02ecdbb92b0c234c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kert Lopper', 'link': 'https://stackoverflow.com/users/15998597/kert-lopper'}",True,46,2,0,1624215459,1624207468,,68058046,CC BY-SA 4.0,https://stackoverflow.com/questions/68058046/transform-dates-from-table-into-columns-in-ms-access-query,Transform dates from table into columns in MS Access query,68058688.0,,,,
1533,"['php', 'sql', 'sql-server']","{'account_id': 10484756, 'reputation': 725, 'user_id': 7728676, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/59r4N.jpg?s=256&g=1', 'display_name': 'lewis machilika', 'link': 'https://stackoverflow.com/users/7728676/lewis-machilika'}",False,65,1,0,1624212922,1624209571,1624210052.0,68058345,CC BY-SA 4.0,https://stackoverflow.com/questions/68058345/fatal-error-uncaught-error-call-to-undefined-function-sqlsrv-connect-stack-t,Fatal error: Uncaught Error: Call to undefined function sqlsrv_connect() Stack trace: #0 {main},,,,,
1534,"['mysql', 'sql', 'timestamp', 'sequence', 'gaps-and-islands']","{'account_id': 20223682, 'reputation': 67, 'user_id': 14832279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e830f29a3d1dc4b154a83b83fbf54114?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mirs405', 'link': 'https://stackoverflow.com/users/14832279/mirs405'}",True,118,1,0,1624212753,1624202235,1624204079.0,68057268,CC BY-SA 4.0,https://stackoverflow.com/questions/68057268/mysql-query-to-find-the-longest-sequence-of-value-based-on-date,MySQL query to find the longest sequence of value based on date,68058771.0,,,,
1535,"['sql', 'ms-access']","{'account_id': 7420682, 'reputation': 180, 'user_id': 5645202, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-pnPrnfpgNek/AAAAAAAAAAI/AAAAAAAAAGY/FxCpDCVAvbU/photo.jpg?sz=256', 'display_name': 'pbl_dk', 'link': 'https://stackoverflow.com/users/5645202/pbl-dk'}",True,23,1,0,1624211563,1624211156,,68058560,CC BY-SA 4.0,https://stackoverflow.com/questions/68058560/option-box-table-only-searchs-with-number-on-sql-ms-access,Option box table only searchs with number on SQL (MS-Access),68058615.0,,,,
1536,"['sql', 'postgresql', 'query-optimization', 'union']","{'account_id': 379682, 'reputation': 5324, 'user_id': 733213, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3df6f5f58ae8a1a32bccc5d308d51667?s=256&d=identicon&r=PG', 'display_name': 'Mayank', 'link': 'https://stackoverflow.com/users/733213/mayank'}",True,23,2,0,1624211407,1624211276,,68058578,CC BY-SA 4.0,https://stackoverflow.com/questions/68058578/optimize-sql-for-two-different-category-postgres,Optimize SQL for two different category - Postgres,68058597.0,,,,
1537,"['sql', 'sql-server', 'tsql', 'calculated-columns', 'leap-year']","{'account_id': 21999884, 'reputation': 1, 'user_id': 16271730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f69400ad44fc449e401f383021a5962?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kevin Morgan', 'link': 'https://stackoverflow.com/users/16271730/kevin-morgan'}",False,192,3,0,1624208043,1624174019,1624176120.0,68053587,CC BY-SA 4.0,https://stackoverflow.com/questions/68053587/computed-column-date-leap-year-issue,Computed Column Date Leap Year issue,,,,,
1538,['sql'],"{'account_id': 21934466, 'reputation': 1, 'user_id': 16215958, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz5lj5OXMDlXb2aOqwKOjPr7pvRpRJbMKJNz4Bc=k-s256', 'display_name': 'chao gate', 'link': 'https://stackoverflow.com/users/16215958/chao-gate'}",True,22,1,-1,1624207031,1624206409,,68057884,CC BY-SA 4.0,https://stackoverflow.com/questions/68057884/desgin-of-table-for-book-with-multipe-categories,desgin of table for book with multipe categories,68057977.0,,,,
1539,['sql'],"{'account_id': 18413346, 'reputation': 1, 'user_id': 13412987, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97724c74361b5d7efcb0b58eb55a5040?s=256&d=identicon&r=PG&f=1', 'display_name': 'lillup', 'link': 'https://stackoverflow.com/users/13412987/lillup'}",False,44,0,0,1624206406,1624206406,,68057883,CC BY-SA 4.0,https://stackoverflow.com/questions/68057883/sql-get-values-of-all-rows-in-a-table-that-share-the-same-values-of-one-column,SQL get values of all rows in a table that share the same values of one column,,,,,
1540,"['sql', 'mariadb']","{'account_id': 22002915, 'reputation': 11, 'user_id': 16274380, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggc5IKczHlkF5u3cLfDV89rQAUbfpqpLOORT9u8NVM=k-s256', 'display_name': 'Derek Ziegler', 'link': 'https://stackoverflow.com/users/16274380/derek-ziegler'}",True,34,1,1,1624205707,1624204529,1624204612.0,68057621,CC BY-SA 4.0,https://stackoverflow.com/questions/68057621/query-about-difference-of-data-per-minute-per-symbol,Query about difference of data per minute per symbol,,,,,
1541,"['sql', 'oracle']","{'account_id': 21998713, 'reputation': 11, 'user_id': 16270734, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cc4a2a8a1d6449b14fe8b50a0a95911?s=256&d=identicon&r=PG&f=1', 'display_name': 'Юра Ярмак', 'link': 'https://stackoverflow.com/users/16270734/%d0%ae%d1%80%d0%b0-%d0%af%d1%80%d0%bc%d0%b0%d0%ba'}",True,46,1,-2,1624201138,1624191756,1624191827.0,68055791,CC BY-SA 4.0,https://stackoverflow.com/questions/68055791/cant-import-the-table-invalid-datatype,cant import the table( invalid datatype),,,,,
1542,"['sql', 'date', 'sql-date-functions']","{'account_id': 15632580, 'reputation': 233, 'user_id': 11278478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/429f7074344598b3f4ebcd324a9be826?s=256&d=identicon&r=PG', 'display_name': 'PythonDeveloper', 'link': 'https://stackoverflow.com/users/11278478/pythondeveloper'}",False,58,0,0,1624199465,1624161771,1624199465.0,68052565,CC BY-SA 4.0,https://stackoverflow.com/questions/68052565/overlapping-dates-across-many-groups-with-max-of-one-status-and-min-of-other-sta,Overlapping dates across many groups with max of one status and min of other status,,,,,
1543,"['sql', 'database', 'presto']","{'account_id': 17778545, 'reputation': 15, 'user_id': 12910216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/577e5e9aa9d1e74c5c2297f4c85ae1bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'doo', 'link': 'https://stackoverflow.com/users/12910216/doo'}",True,259,1,0,1624198253,1624193288,1624193763.0,68055977,CC BY-SA 4.0,https://stackoverflow.com/questions/68055977/count-reset-to-0-if-reached-a-certain-condition,Count reset to 0 if reached a certain condition,68056009.0,,,,
1544,"['sql', 'postgresql', 'generate-series']","{'account_id': 21893118, 'reputation': 31, 'user_id': 16179797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c24d6a5d7603bffe18841f6ca2c4967?s=256&d=identicon&r=PG&f=1', 'display_name': 'a_dog_with_no_master', 'link': 'https://stackoverflow.com/users/16179797/a-dog-with-no-master'}",True,101,2,1,1624197117,1624196832,,68056467,CC BY-SA 4.0,https://stackoverflow.com/questions/68056467/find-date-gap-in-postgres,find date gap in postgres,68056477.0,,,,
1545,"['sql', 'union', 'sqlanywhere', 'sybase-asa']","{'account_id': 21139256, 'reputation': 1, 'user_id': 15542056, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nP-HK2Qo10w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTPljNYUpQcY80psD_a9kMc7SiWA/s96-c/photo.jpg?sz=256', 'display_name': 'Michał Zawada', 'link': 'https://stackoverflow.com/users/15542056/micha%c5%82-zawada'}",False,153,1,0,1624196995,1624158248,1624196995.0,68052311,CC BY-SA 4.0,https://stackoverflow.com/questions/68052311/sql-unique-id-for-union-all-sybase,SQL Unique ID for union all - Sybase,,,,,
1546,"['sql', 'tsql']","{'account_id': 10781931, 'reputation': 915, 'user_id': 7932201, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a87fc85991db7fc0824c87b9bee571db?s=256&d=identicon&r=PG&f=1', 'display_name': 'cj devin', 'link': 'https://stackoverflow.com/users/7932201/cj-devin'}",True,97,5,0,1624194190,1624023022,1624167527.0,68036047,CC BY-SA 4.0,https://stackoverflow.com/questions/68036047/sql-query-to-get-result-based-on-input-from-duplicate-record,SQL query to get result based on input from duplicate record,,,,,
1547,"['sql', 'database', 'postgresql']","{'account_id': 22000819, 'reputation': 11, 'user_id': 16272567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47837cc67e7766af9627a018700660a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'qutop', 'link': 'https://stackoverflow.com/users/16272567/qutop'}",True,45,2,0,1624193576,1624183801,1624193576.0,68054748,CC BY-SA 4.0,https://stackoverflow.com/questions/68054748/trying-to-figure-out-a-sql-query-to-fetch-the-right-data-from-multiple-tables,Trying to figure out a sql query to fetch the right data from multiple tables,68054887.0,,,,
1548,"['mysql', 'sql', 'sql-server']","{'account_id': 2040000, 'reputation': 1935, 'user_id': 1821450, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/553ce41bacded4ae27ee3586a0f3c770?s=256&d=identicon&r=PG', 'display_name': 'Dr. Chocolate', 'link': 'https://stackoverflow.com/users/1821450/dr-chocolate'}",True,93,4,0,1624192059,1622658579,1622662536.0,67810634,CC BY-SA 4.0,https://stackoverflow.com/questions/67810634/what-are-the-downsides-of-making-a-numeric-column-a-string-in-a-database,What are the downsides of making a numeric column a string in a database?,67811291.0,,,,
1549,"['sql', 'database', 'postgresql', 'relational-database']","{'account_id': 5963349, 'reputation': 29, 'user_id': 4687805, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5358a4b937694188ec5edabc471f9a46?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheRuiner', 'link': 'https://stackoverflow.com/users/4687805/theruiner'}",True,349,2,-1,1624191953,1623796008,,67994192,CC BY-SA 4.0,https://stackoverflow.com/questions/67994192/how-to-efficiently-insert-tree-like-data-structure-into-postgres,How to efficiently insert tree-like data structure into postgres,,,,,
