,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1030,"['sql', 'inner-join']","{'account_id': 2188660, 'reputation': 7, 'user_id': 1936403, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/c2f7ba2975631b02454b2fcd391a59ea?s=256&d=identicon&r=PG', 'display_name': 'Riney Ahuja', 'link': 'https://stackoverflow.com/users/1936403/riney-ahuja'}",True,8327,14082571.0,2,0,1356791714,1356790876,,14082524,CC BY-SA 3.0,https://stackoverflow.com/questions/14082524/inner-join-more-than-2-tables-in-a-single-database,Inner join more than 2 tables in a single database,,,,,
1031,"['sql', 'oracle', 'triggers', 'default', 'rows']","{'user_type': 'does_not_exist', 'display_name': 'user1809958'}",False,1845,,2,0,1356790784,1356652465,1356790784.0,14062853,CC BY-SA 3.0,https://stackoverflow.com/questions/14062853/how-to-set-a-default-value-for-a-query-that-returns-no-rows,How to set a default value for a query that returns no rows?,,,,,
1032,"['mysql', 'sql']","{'account_id': 176670, 'reputation': 6067, 'user_id': 407503, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/773d1657e574c905aa3d3cd177c2ae02?s=256&d=identicon&r=PG', 'display_name': 'Norman', 'link': 'https://stackoverflow.com/users/407503/norman'}",True,53,14082316.0,2,0,1356789941,1356789009,1356789941.0,14082289,CC BY-SA 3.0,https://stackoverflow.com/questions/14082289/insert-a-value-based-on-a-users-location,Insert a value based on a users location,,,,,
1033,"['sql', 'file', 'optimization', 'nosql']","{'account_id': 432391, 'reputation': 433, 'user_id': 817120, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/967fdfc94db597f9c438900f03f7183e?s=256&d=identicon&r=PG', 'display_name': 'Jhon', 'link': 'https://stackoverflow.com/users/817120/jhon'}",False,104,,2,0,1356789812,1356787083,,14082067,CC BY-SA 3.0,https://stackoverflow.com/questions/14082067/centralized-storage-for-large-text-files,Centralized storage for large text files,,,,,
1034,"['mysql', 'sql']","{'account_id': 2044798, 'reputation': 404, 'user_id': 1825142, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/00dbd40384c5af725c144198ac315d82?s=256&d=identicon&r=PG', 'display_name': 'guthik', 'link': 'https://stackoverflow.com/users/1825142/guthik'}",True,1208,14082151.0,2,2,1356788522,1356786633,1356787283.0,14082001,CC BY-SA 3.0,https://stackoverflow.com/questions/14082001/comparing-averages-in-mysql,comparing averages in mysql,,,,,
1035,"['sql', 'sql-server-2005']","{'account_id': 2183503, 'reputation': 21, 'user_id': 1932449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bac626c40bcd1f689bf1a504c90d3a89?s=256&d=identicon&r=PG', 'display_name': 'Chris Mays', 'link': 'https://stackoverflow.com/users/1932449/chris-mays'}",True,815,,3,1,1356787941,1356623237,1356714280.0,14057316,CC BY-SA 3.0,https://stackoverflow.com/questions/14057316/how-to-find-missing-numbers-between-2-columns,How to find missing numbers between 2 columns?,,,,,
1036,"['sql', 'database', 'oracle11g']","{'account_id': 1946274, 'reputation': 545, 'user_id': 1751356, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/809f0fc8a9f6f5b23341fe8b3d486ad9?s=256&d=identicon&r=PG', 'display_name': 'user1751356', 'link': 'https://stackoverflow.com/users/1751356/user1751356'}",True,177,14081653.0,1,0,1356786466,1356783625,1356783864.0,14081602,CC BY-SA 3.0,https://stackoverflow.com/questions/14081602/oracle-unique-constraint,oracle unique constraint,,,,,
1037,"['mysql', 'sql', 'sql-server']","{'account_id': 195334, 'reputation': 11810, 'user_id': 438158, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/e61a4dc7ac2eed8ec51ea72fb0208c2a?s=256&d=identicon&r=PG', 'display_name': 'Ata', 'link': 'https://stackoverflow.com/users/438158/ata'}",True,1598,14081912.0,3,1,1356786104,1356785175,1356785495.0,14081825,CC BY-SA 3.0,https://stackoverflow.com/questions/14081825/get-friend-list-in-mysql,get friend list in mysql,,,,,
1038,"['php', 'mysql', 'sql']","{'account_id': 2188651, 'reputation': 27, 'user_id': 1936399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de68984718022f48923a68c4f5c5c756?s=256&d=identicon&r=PG', 'display_name': 'user1936399', 'link': 'https://stackoverflow.com/users/1936399/user1936399'}",True,65,14081827.0,1,-3,1356785573,1356784958,1356785470.0,14081796,,https://stackoverflow.com/questions/14081796/query-and-echo-solution,Query and echo solution?,1356802657.0,not a real question,,,
1039,"['sql', 'progress-db']","{'account_id': 1547458, 'reputation': 303, 'user_id': 1440675, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a1133938323770cec23f7fe30fcf8f9d?s=256&d=identicon&r=PG', 'display_name': 'user1440675', 'link': 'https://stackoverflow.com/users/1440675/user1440675'}",True,2447,14076405.0,1,1,1356785052,1356731404,1356732319.0,14076260,CC BY-SA 3.0,https://stackoverflow.com/questions/14076260/progress-db-set-where-value-based-on-current-date,Progress DB: Set Where Value based on current date,,,,,
1040,"['mysql', 'sql', 'navicat']","{'account_id': 1411419, 'reputation': 444, 'user_id': 1337924, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/c5daf1473f9131cffd5dc0da678191e5?s=256&d=identicon&r=PG', 'display_name': 'ishwar', 'link': 'https://stackoverflow.com/users/1337924/ishwar'}",False,509,,2,0,1356781456,1356777833,1356777954.0,14080888,CC BY-SA 3.0,https://stackoverflow.com/questions/14080888/curdate-causes-error-in-trigger,curdate() causes error in trigger,,,,,
1041,"['asp.net', 'mysql', 'sql', 'sql-server', 'plesk']","{'account_id': 2185505, 'reputation': 2863, 'user_id': 1934001, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/usonQ.jpg?s=256&g=1', 'display_name': 'Miguel Calder&#243;n', 'link': 'https://stackoverflow.com/users/1934001/miguel-calder%c3%b3n'}",False,481,,1,1,1356780551,1356684938,1356780551.0,14066976,CC BY-SA 3.0,https://stackoverflow.com/questions/14066976/export-sitebuilder-sql-server-database-to-excel-csv-mysql,Export Sitebuilder SQL Server database to Excel | CSV | MySQL,,,,,
1042,"['sql', 'ms-access-2003']","{'account_id': 330103, 'reputation': 16398, 'user_id': 654019, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/438148c9a2ac0c1bb66f92a3adbafac2?s=256&d=identicon&r=PG', 'display_name': 'mans', 'link': 'https://stackoverflow.com/users/654019/mans'}",True,75,14081121.0,2,1,1356779782,1356778980,,14081018,CC BY-SA 3.0,https://stackoverflow.com/questions/14081018/how-to-do-this-in-sql-access-sql,How to do this in SQL (Access SQL),,,,,
1043,"['php', 'mysql', 'sql', 'time']","{'account_id': 1714008, 'reputation': 545, 'user_id': 1571497, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/df91eac6c9c02fe15676fbe98e150359?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/1571497/matt'}",True,4971,14080827.0,2,0,1356778364,1356776731,1356778364.0,14080757,CC BY-SA 3.0,https://stackoverflow.com/questions/14080757/php-compare-datetime-with-current-time,PHP compare DateTime with current time,,,,,
1044,"['sql', 'sql-server', 'sql-server-2008', 'stored-procedures']","{'account_id': 2153959, 'reputation': 5106, 'user_id': 1909604, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/f59bd4dacbea2fd0a7876c26dfd5326e?s=256&d=identicon&r=PG', 'display_name': 'Billa', 'link': 'https://stackoverflow.com/users/1909604/billa'}",True,1863,14080295.0,2,4,1356777395,1356769339,1356777395.0,14079965,CC BY-SA 3.0,https://stackoverflow.com/questions/14079965/custom-identifier-generation-in-sql-server-stored-procedure,Custom Identifier generation in SQL Server Stored Procedure,,,,,
1045,"['java', 'sql', 'adjacency-matrix']","{'account_id': 1115355, 'reputation': 14945, 'user_id': 1104823, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6a73ff6b01017a13d590122dfb7a3f2c?s=256&d=identicon&r=PG', 'display_name': 'CodeKingPlusPlus', 'link': 'https://stackoverflow.com/users/1104823/codekingplusplus'}",True,836,14062223.0,2,0,1356777218,1356647380,1356671877.0,14062127,CC BY-SA 3.0,https://stackoverflow.com/questions/14062127/adjacency-matrix-from-java-to-sql,Adjacency Matrix from Java to SQL,,,,,
1046,['sql'],"{'account_id': 39039, 'reputation': 851, 'user_id': 112502, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/7c7f99d23aad33420fc1f49d12aefb34?s=256&d=identicon&r=PG', 'display_name': 'leonyx', 'link': 'https://stackoverflow.com/users/112502/leonyx'}",True,1859,,2,-3,1356772766,1356771578,1356772766.0,14080196,,https://stackoverflow.com/questions/14080196/sql-how-to-select-multiple-row-with-same-id-against-an-argument,SQL: How to Select multiple row with same ID against an argument,1356803463.0,not a real question,,,
1047,"['sql', 'sql-server', 'sql-server-2012']","{'account_id': 2168744, 'reputation': 57, 'user_id': 1921274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/099ba62b8e62499ed8aeb1e1afa673eb?s=256&d=identicon&r=PG', 'display_name': 'Swiftly', 'link': 'https://stackoverflow.com/users/1921274/swiftly'}",True,99,14069495.0,3,2,1356772751,1356695622,1356696973.0,14069156,CC BY-SA 3.0,https://stackoverflow.com/questions/14069156/individual-percentage-for-each-item-throughput,"Individual percentage for each item, throughput",,,,,
1048,"['python', 'sql', 'sqlite', 'cgi']","{'account_id': 2186634, 'reputation': 1279, 'user_id': 1934901, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/a6U17.jpg?s=256&g=1', 'display_name': 'tehsockz', 'link': 'https://stackoverflow.com/users/1934901/tehsockz'}",True,1150,14080274.0,1,2,1356772303,1356761892,,14079231,CC BY-SA 3.0,https://stackoverflow.com/questions/14079231/filtering-sqlite-performing-actions-one-by-one,Filtering sqlite - performing actions one by one,,,,,
1049,"['mysql', 'sql', 'select']","{'account_id': 1454519, 'reputation': 1597, 'user_id': 1370508, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/eadfd7c39ad8fe9646c2222774800ea9?s=256&d=identicon&r=PG', 'display_name': 'NestedWeb', 'link': 'https://stackoverflow.com/users/1370508/nestedweb'}",True,76,14079315.0,1,2,1356771874,1356762453,1356771874.0,14079290,CC BY-SA 3.0,https://stackoverflow.com/questions/14079290/subtracting-value-based-on-the-other-table,Subtracting value based on the other table,,,,,
1050,"['mysql', 'sql', 'batch-file']","{'account_id': 1557653, 'reputation': 177, 'user_id': 1448330, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/9bc3320ecd8001ea92fc783c38a9c3d3?s=256&d=identicon&r=PG', 'display_name': 'avien', 'link': 'https://stackoverflow.com/users/1448330/avien'}",True,404,,1,0,1356771192,1356766357,1356771192.0,14079714,CC BY-SA 3.0,https://stackoverflow.com/questions/14079714/running-direct-sql-statements-using-a-batch-file,Running direct SQL statements using a batch file,,,,,
1051,"['sql', 'ruby-on-rails', 'ruby', 'postgresql']","{'account_id': 2185843, 'reputation': 305, 'user_id': 1934281, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fa5faf4850d1b57b7f40eacfcb6f5113?s=256&d=identicon&r=PG', 'display_name': 'jay', 'link': 'https://stackoverflow.com/users/1934281/jay'}",True,2900,,1,0,1356770765,1356691830,1356770765.0,14068361,CC BY-SA 3.0,https://stackoverflow.com/questions/14068361/rails-sort-by-column-on-multiple-tables,Rails sort by column on multiple tables,,,,,
1052,"['mysql', 'sql', 'select']","{'account_id': 1921176, 'reputation': 1382, 'user_id': 1796230, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/c336ea215a1a44b2406306c71ab4e5cc?s=256&d=identicon&r=PG', 'display_name': 'JoshuaJeanThree', 'link': 'https://stackoverflow.com/users/1796230/joshuajeanthree'}",True,2723,14079923.0,1,1,1356770409,1356768534,1356770060.0,14079904,CC BY-SA 3.0,https://stackoverflow.com/questions/14079904/mysql-combine-columns-of-multiple-tables,MySQL combine columns of multiple tables,,,,,
1053,"['mysql', 'sql', 'database', 'select']","{'account_id': 2149632, 'reputation': 139, 'user_id': 1906418, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/fe65863f257dbd6f6a9e6f2928cf9fe5?s=256&d=identicon&r=PG', 'display_name': 'user1906418', 'link': 'https://stackoverflow.com/users/1906418/user1906418'}",True,688,,3,1,1356769841,1356769345,1356769700.0,14079966,CC BY-SA 3.0,https://stackoverflow.com/questions/14079966/mysql-select-and-subset-condition,MySQL SELECT and Subset condition,,,,,
1054,"['sql', 'data-consistency']","{'account_id': 2188138, 'reputation': 1, 'user_id': 1936014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae76d99844e9cd1b90d51bdd88e6a20c?s=256&d=identicon&r=PG', 'display_name': 'user1936014', 'link': 'https://stackoverflow.com/users/1936014/user1936014'}",False,31,,1,0,1356767241,1356765593,1356765825.0,14079626,CC BY-SA 3.0,https://stackoverflow.com/questions/14079626/implementing-data-mathematical-consistency-among-table-rows,Implementing data mathematical consistency among table rows,,,,,
1055,"['sql', 'sql-server', 'join', 'left-join']","{'account_id': 228789, 'reputation': 2898, 'user_id': 491319, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/lyvhr.jpg?s=256&g=1', 'display_name': 'Thelonias', 'link': 'https://stackoverflow.com/users/491319/thelonias'}",True,2250,14075157.0,4,1,1356759994,1356724756,1356726692.0,14075043,CC BY-SA 3.0,https://stackoverflow.com/questions/14075043/join-table-on-itself-for-unique-row-combinations-for-calculations,Join table on itself for unique row combinations for calculations,,,,,
1056,"['sql', 'excel', 'vba']","{'account_id': 2182172, 'reputation': 21, 'user_id': 1931387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a41120a5851059084798a7c03b3cce3b?s=256&d=identicon&r=PG', 'display_name': 'Faisal Aqlan', 'link': 'https://stackoverflow.com/users/1931387/faisal-aqlan'}",False,1062,,1,2,1356747069,1356590108,1356590217.0,14050474,CC BY-SA 3.0,https://stackoverflow.com/questions/14050474/errors-when-trying-to-connect-to-a-database-using-vba-in-excel,Errors when trying to connect to a database using VBA in excel,,,,,
1057,['sql'],"{'account_id': 268085, 'reputation': 157, 'user_id': 556634, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9c3c954018b0bd0c823d050b95d3673d?s=256&d=identicon&r=PG', 'display_name': 'user556634', 'link': 'https://stackoverflow.com/users/556634/user556634'}",True,762,,1,-3,1356746807,1356745119,,14077949,,https://stackoverflow.com/questions/14077949/counting-unique-values-in-all-table-columns,Counting unique values in all table columns,1356749137.0,not a real question,,,
1058,"['c#', 'mysql', 'sql', 'timestamp']","{'account_id': 2057862, 'reputation': 1013, 'user_id': 1835131, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f944a8541af89424ca4836e1d7410592?s=256&d=identicon&r=PG', 'display_name': 'GrayFullBuster', 'link': 'https://stackoverflow.com/users/1835131/grayfullbuster'}",True,752,14077896.0,1,1,1356745795,1356744302,1356745795.0,14077872,CC BY-SA 3.0,https://stackoverflow.com/questions/14077872/inserting-timestamp-data-in-mysql-error-mysql-version-for-the-right-syntax-to,Inserting TIMESTAMP data in MYSQL? Error &quot;MYSQL version for the right syntax to use near etc&quot;,,,,,
1059,['sql'],"{'account_id': 413109, 'reputation': 1600, 'user_id': 786557, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/Dqf9i.jpg?s=256&g=1', 'display_name': 'rackemup420', 'link': 'https://stackoverflow.com/users/786557/rackemup420'}",True,227,14077826.0,1,1,1356744503,1356742546,1356744503.0,14077698,CC BY-SA 3.0,https://stackoverflow.com/questions/14077698/joining-statements-in-mvc-4,Joining Statements IN MVC 4,,,,,
1060,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1125933, 'reputation': 6260, 'user_id': 1113226, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/b3f57e681f236463d42a4556b52202be?s=256&d=identicon&r=PG', 'display_name': 'Krishna Thota', 'link': 'https://stackoverflow.com/users/1113226/krishna-thota'}",True,742,14077694.0,1,2,1356742493,1356673196,,14065093,CC BY-SA 3.0,https://stackoverflow.com/questions/14065093/synchronise-table-data-every-particular-time-interval-sql-server,Synchronise Table Data every particular time interval SQL Server,,,,,
1061,"['php', 'sql', 'xml', 'excel']","{'account_id': 891873, 'reputation': 1575, 'user_id': 1679202, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/CwyLU.jpg?s=256&g=1', 'display_name': 'Gisheri', 'link': 'https://stackoverflow.com/users/1679202/gisheri'}",True,60,14077227.0,2,0,1356742150,1356737487,1356738241.0,14077100,,https://stackoverflow.com/questions/14077100/streamline-pricing-sheet-to-many-different-formats,Streamline pricing sheet to many different formats?,1356744354.0,not constructive,,,
1062,"['sql', 'sql-server', 'sql-server-2012-express']","{'account_id': 125740, 'reputation': 7838, 'user_id': 321721, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/af61521ae8209fa8d3cce1e4fb61efcc?s=256&d=identicon&r=PG', 'display_name': 'Mausimo', 'link': 'https://stackoverflow.com/users/321721/mausimo'}",True,1058,14076885.0,4,1,1356741791,1356735373,1356735905.0,14076820,CC BY-SA 3.0,https://stackoverflow.com/questions/14076820/is-there-a-way-to-generate-a-million-mac-addresses-more-efficiently,Is there a way to generate a ~million mac addresses more efficiently?,,,,,
1063,"['mysql', 'sql', 'left-join']","{'account_id': 440359, 'reputation': 399, 'user_id': 829880, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cb21292dbaaacaac89ed7ef24dca010d?s=256&d=identicon&r=PG', 'display_name': 'gamesmad', 'link': 'https://stackoverflow.com/users/829880/gamesmad'}",True,245,14077233.0,3,1,1356741641,1356738256,,14077189,CC BY-SA 3.0,https://stackoverflow.com/questions/14077189/returning-count-of-items-in-last-30-days-as-part-of-left-join-statement,Returning count() of items in last 30 days as part of LEFT JOIN statement,,,,,
1064,"['php', 'sql', 'odbc', 'parameterized']","{'account_id': 1406206, 'reputation': 4904, 'user_id': 1333854, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c59604847ece75e0078928a976bc5658?s=256&d=identicon&r=PG', 'display_name': 'Hoser', 'link': 'https://stackoverflow.com/users/1333854/hoser'}",True,194,14077463.0,1,0,1356740889,1356739609,1356740889.0,14077360,CC BY-SA 3.0,https://stackoverflow.com/questions/14077360/sql-error-when-i-use-a-single-quote-in-a-description-box,SQL Error when I use a single quote in a description box,,,,,
1065,"['sql', 'sql-server', 'deadlock', 'database-deadlocks']","{'account_id': 215022, 'reputation': 15646, 'user_id': 469356, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/9dcd61106ec8d892ec1a7746a4d00156?s=256&d=identicon&r=PG', 'display_name': 'Igorek', 'link': 'https://stackoverflow.com/users/469356/igorek'}",True,200,14076905.0,1,0,1356736011,1356727737,,14075608,CC BY-SA 3.0,https://stackoverflow.com/questions/14075608/looking-for-assistance-with-sql-server-deadlock-issue,Looking for assistance with SQL Server Deadlock issue,,,,,
1066,"['sql', 'sql-server-2008']","{'account_id': 2162981, 'reputation': 1, 'user_id': 1916730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69b36da0d066dc6bb659e8df726200a7?s=256&d=identicon&r=PG', 'display_name': 'Ratoka', 'link': 'https://stackoverflow.com/users/1916730/ratoka'}",True,1560,14076577.0,1,0,1356733688,1355945859,1355961128.0,13959849,CC BY-SA 3.0,https://stackoverflow.com/questions/13959849/run-update-query-with-agent-job,Run Update Query with Agent Job,,,,,
1067,"['sql', 'sql-server', 'sum', 'conditional']","{'account_id': 2186544, 'reputation': 175, 'user_id': 1934827, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/iAvq5.jpg?s=256&g=1', 'display_name': 'EyePeaSea', 'link': 'https://stackoverflow.com/users/1934827/eyepeasea'}",True,1553,14072449.0,2,1,1356733411,1356711053,1592644375.0,14072337,CC BY-SA 4.0,https://stackoverflow.com/questions/14072337/sql-server-2005-suming-one-field-but-only-for-the-first-occurence-of-a-secon,"SQL Server 2005 - SUM&#39;ing one field, but only for the first occurence of a second field",,,,,
1068,"['sql', 'sql-server']","{'account_id': 1626721, 'reputation': 59, 'user_id': 1502118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6598719ce1b4bb25d34253e4f5490b4f?s=256&d=identicon&r=PG', 'display_name': 'Rituraj Jain', 'link': 'https://stackoverflow.com/users/1502118/rituraj-jain'}",True,1525,,2,2,1356732108,1356730019,1356730315.0,14076011,CC BY-SA 3.0,https://stackoverflow.com/questions/14076011/sql-server-insert-two-stored-procedure-results-into-one-table,SQL Server : Insert two stored procedure results into one table,,,,,
1069,"['sql', 'csv', 'ssis']","{'account_id': 2183775, 'reputation': 1, 'user_id': 1932675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a37c07871215de9002117e608315b17?s=256&d=identicon&r=PG', 'display_name': 'user1932675', 'link': 'https://stackoverflow.com/users/1932675/user1932675'}",True,528,,1,0,1356730364,1356629056,,14058626,CC BY-SA 3.0,https://stackoverflow.com/questions/14058626/pause-ssis-package,pause ssis package,,,,,
1070,"['sql', 'ssrs-2008', 'show-hide']","{'account_id': 466862, 'reputation': 821, 'user_id': 871877, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/096850bedfcadd093652c2b18aaf3b7a?s=256&d=identicon&r=PG', 'display_name': 'snapplex', 'link': 'https://stackoverflow.com/users/871877/snapplex'}",True,202,14046028.0,1,0,1356728453,1356552897,1356558386.0,14045732,CC BY-SA 3.0,https://stackoverflow.com/questions/14045732/hide-a-field-paramater-in-ssrs,Hide a field/paramater in SSRS,,,,,
1071,"['java', 'sql', 'jdbc', 'ms-access-2010']","{'account_id': 2134591, 'reputation': 24332, 'user_id': 1894684, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/204886bec6f0f78f4c93d8ca69458bdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'An SO User', 'link': 'https://stackoverflow.com/users/1894684/an-so-user'}",True,4948,14073636.0,2,0,1356725514,1356717035,,14073581,CC BY-SA 3.0,https://stackoverflow.com/questions/14073581/database-extension-is-accdb-when-i-want-it-to-be-mdb,Database extension is accdb when I want it to be mdb,,,,,
1072,"['sql', 'sql-server', 'sql-server-2008', 'sql-server-2008-r2']","{'account_id': 1750108, 'reputation': 165, 'user_id': 1599392, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/19a0452313d379dda0394984def87b7b?s=256&d=identicon&r=PG', 'display_name': 'user1599392', 'link': 'https://stackoverflow.com/users/1599392/user1599392'}",False,107,,3,-1,1356725140,1356719696,,14074096,CC BY-SA 3.0,https://stackoverflow.com/questions/14074096/compare-the-addresses,Compare the addresses,,,,,
1073,"['sql', 'oracle', 'oracle10g']","{'account_id': 71001, 'reputation': 23739, 'user_id': 205426, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fb24c70ec76f0a28e47fc1df1e70dcdf?s=256&d=identicon&r=PG', 'display_name': 'Woot4Moo', 'link': 'https://stackoverflow.com/users/205426/woot4moo'}",True,550,,3,2,1356725021,1356708467,1356708831.0,14071782,CC BY-SA 3.0,https://stackoverflow.com/questions/14071782/force-internal-row-number-in-oracle-database-to-match-the-row-num-analytic-funct,Force internal row number in Oracle database to match the row_num analytic function,,,,,
1074,"['sql', 'ms-access', 'timestamp', 'ms-access-2010']","{'account_id': 1146185, 'reputation': 4823, 'user_id': 1128875, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/12c9c7288f20361af23737f057025b91?s=256&d=identicon&r=PG', 'display_name': 'JBurace', 'link': 'https://stackoverflow.com/users/1128875/jburace'}",True,984,14074596.0,1,0,1356724810,1356721884,1356724676.0,14074500,CC BY-SA 3.0,https://stackoverflow.com/questions/14074500/convert-timestamp-to-date-time,Convert timestamp to date/time?,,,,,
1075,"['sql', 'vb.net', 'ms-access']","{'account_id': 1666363, 'reputation': 3167, 'user_id': 1533670, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/3zPUY.jpg?s=256&g=1', 'display_name': 'Yohanim', 'link': 'https://stackoverflow.com/users/1533670/yohanim'}",True,173,14034207.0,1,0,1356724487,1356447326,1356724487.0,14031678,CC BY-SA 3.0,https://stackoverflow.com/questions/14031678/sql-syntax-in-ms-access-and-vb-net,sql syntax in ms. access and vb.net,,,,,
1076,"['sql', 'regex', 'postgresql']","{'account_id': 2184997, 'reputation': 13, 'user_id': 1933588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35cbe4b9ff63df1eace3b43fcd18b473?s=256&d=identicon&r=PG', 'display_name': 'dogvscat', 'link': 'https://stackoverflow.com/users/1933588/dogvscat'}",True,362,14064381.0,3,1,1356724361,1356666539,1495540258.0,14064334,CC BY-SA 3.0,https://stackoverflow.com/questions/14064334/substring-selection-within-specific-repetition-of-characters,Substring selection within specific repetition of characters,,,,,
1077,"['php', 'sql', 'mysqli']","{'account_id': 1090067, 'reputation': 77, 'user_id': 1084885, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/793b8d8d5223506c3b91e6ba8d76dee2?s=256&d=identicon&r=PG', 'display_name': 'user1084885', 'link': 'https://stackoverflow.com/users/1084885/user1084885'}",True,90,14074203.0,4,2,1356724049,1356719737,1356720019.0,14074106,CC BY-SA 3.0,https://stackoverflow.com/questions/14074106/finding-data-at-given-location-info-with-sql-query,Finding data at given location info with SQL query,,,,,
1078,"['android', 'sql', 'search']","{'account_id': 2186963, 'reputation': 85, 'user_id': 1935162, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/61057f08fffc386bdb4d05d7dbb91cb0?s=256&d=identicon&r=PG', 'display_name': 'Sai Valluri', 'link': 'https://stackoverflow.com/users/1935162/sai-valluri'}",True,4231,,1,1,1356722103,1356720214,1356722103.0,14074206,CC BY-SA 3.0,https://stackoverflow.com/questions/14074206/not-able-to-use-match-function,Not able to use MATCH function,,,,,
1079,"['sql', 'sql-server-2008', 'tsql']","{'account_id': 2186695, 'reputation': 1, 'user_id': 1934953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10531b91ae463f7d6f23c99f01260960?s=256&d=identicon&r=PG', 'display_name': 'user1934953', 'link': 'https://stackoverflow.com/users/1934953/user1934953'}",False,84,,1,0,1356719793,1356713430,1356714669.0,14072855,CC BY-SA 3.0,https://stackoverflow.com/questions/14072855/sql-server-2008-update-sql-help-needed,SQL Server 2008 - Update SQL Help Needed,,,,,
