,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
1329,"['mysql', 'sql']","{'account_id': 283140, 'reputation': 2604, 'user_id': 580488, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/618886238/picture?type=large', 'display_name': 'keepwalking', 'link': 'https://stackoverflow.com/users/580488/keepwalking'}",True,58,12599796.0,2,2,1348655766,1348655588,,12599752,CC BY-SA 3.0,https://stackoverflow.com/questions/12599752/mysql-get-rows-with-different-arguments,MySQL: Get rows with different arguments,,,,,
1330,"['php', 'sql', 'codeigniter']","{'account_id': 1064867, 'reputation': 818, 'user_id': 1065702, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/46371906870918b4e5bffc2f42b1a011?s=256&d=identicon&r=PG', 'display_name': 'Crinsane', 'link': 'https://stackoverflow.com/users/1065702/crinsane'}",True,73,12599623.0,2,0,1348655583,1348654602,,12599475,CC BY-SA 3.0,https://stackoverflow.com/questions/12599475/how-to-make-a-good-loop-for-this-query-result,How to make a good loop for this query result,,,,,
1331,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1717313, 'reputation': 29, 'user_id': 1574107, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/1df178a2e008399c191a10676e81ebcb?s=256&d=identicon&r=PG', 'display_name': 'SQLify', 'link': 'https://stackoverflow.com/users/1574107/sqlify'}",True,298,12583640.0,4,0,1348654524,1348578226,,12583580,CC BY-SA 3.0,https://stackoverflow.com/questions/12583580/group-by-on-a-range,group by on a range,,,,,
1332,"['sql', 'ms-access']","{'account_id': 914136, 'reputation': 295, 'user_id': 947322, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c9d8676cd22b1d7709aee4770e532d44?s=256&d=identicon&r=PG', 'display_name': 'Alxan', 'link': 'https://stackoverflow.com/users/947322/alxan'}",True,146,12598823.0,1,-1,1348654407,1348651501,,12598526,CC BY-SA 3.0,https://stackoverflow.com/questions/12598526/access-sql-how-to-retrieve-all-data-of-a-table-even-though-there-no-data-joine,ACCESS SQL : How to retrieve all data of a table even though there no data joined with the other table,,,,,
1333,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 5756, 'reputation': 7811, 'user_id': 9436, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/076309b38db853ed23345750b5d3ea82?s=256&d=identicon&r=PG', 'display_name': 'Robert Jeppesen', 'link': 'https://stackoverflow.com/users/9436/robert-jeppesen'}",True,357,12599305.0,1,3,1348654000,1348653406,,12599141,CC BY-SA 3.0,https://stackoverflow.com/questions/12599141/sql-timestamp-for-created-updated-dates,Sql timestamp for created/updated dates,,,,,
1334,"['iphone', 'sql', 'ios', 'sqlite']","{'account_id': 1822625, 'reputation': 277, 'user_id': 1656298, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/12bc68aff1515008239682e693e365af?s=256&d=identicon&r=PG', 'display_name': 'iosdev', 'link': 'https://stackoverflow.com/users/1656298/iosdev'}",True,704,12599166.0,2,0,1348653897,1348653205,,12599074,CC BY-SA 3.0,https://stackoverflow.com/questions/12599074/comparing-two-tables-using-row-id-in-sqlite,comparing two tables using row id in sqlite,,,,,
1335,"['sql', 'database-design']","{'account_id': 1183777, 'reputation': 1849, 'user_id': 1158142, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/15OA1.jpg?s=256&g=1', 'display_name': 'ipohfly', 'link': 'https://stackoverflow.com/users/1158142/ipohfly'}",True,88,12599214.0,1,1,1348653665,1348653103,,12599040,CC BY-SA 3.0,https://stackoverflow.com/questions/12599040/c-table-structure-for-child-entity,C# - Table structure for child entity,,,,,
1336,"['c#', 'sql', 'sql-server-2008', 'stored-procedures']","{'account_id': 1323557, 'reputation': 1372, 'user_id': 1268865, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/hhDrx.jpg?s=256&g=1', 'display_name': 'omkar patade', 'link': 'https://stackoverflow.com/users/1268865/omkar-patade'}",True,378,12598230.0,2,0,1348650536,1348647380,1348650343.0,12597399,CC BY-SA 3.0,https://stackoverflow.com/questions/12597399/sql-not-connecting-to-local-database,Sql - Not connecting to local database,,,,,
1337,"['mysql', 'sql']","{'account_id': 389080, 'reputation': 5482, 'user_id': 748343, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/432771672b340494c70b7ed18cc19799?s=256&d=identicon&r=PG', 'display_name': 'HurkNburkS', 'link': 'https://stackoverflow.com/users/748343/hurknburks'}",True,152,12597726.0,2,0,1348648997,1348648431,1348648997.0,12597671,CC BY-SA 3.0,https://stackoverflow.com/questions/12597671/mysql-syntax-error-while-trying-to-create-a-table,MySql syntax error while trying to create a table,,,,,
1338,"['mysql', 'sql', 'phpmyadmin']","{'account_id': 1232434, 'reputation': 1202, 'user_id': 1196718, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/ed4d782eb81b5df1ca4962cf44a0405c?s=256&d=identicon&r=PG', 'display_name': 'Arif', 'link': 'https://stackoverflow.com/users/1196718/arif'}",True,91,12597609.0,2,0,1348648587,1348648031,1348648587.0,12597560,CC BY-SA 3.0,https://stackoverflow.com/questions/12597560/fetch-previous-week-records-from-mysql,Fetch Previous Week Records from MySql,,,,,
1339,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 421400, 'reputation': 653, 'user_id': 799620, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/c91235462c4c970a004f5556cc288149?s=256&d=identicon&r=PG', 'display_name': 'Mike Dole', 'link': 'https://stackoverflow.com/users/799620/mike-dole'}",True,131,12596739.0,2,2,1348647042,1348643911,1495541543.0,12596522,,https://stackoverflow.com/questions/12596522/how-do-i-get-multiple-rows-when-value-1,How do I get multiple rows when value &gt; 1,,1348735510.0,exact duplicate,,
1340,"['sql', 'null', 'case']","{'account_id': 1634916, 'reputation': 1293, 'user_id': 1508682, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://graph.facebook.com/596132843/picture?type=large', 'display_name': 'user1508682', 'link': 'https://stackoverflow.com/users/1508682/user1508682'}",True,129,,2,1,1348644653,1348644062,1348644653.0,12596566,CC BY-SA 3.0,https://stackoverflow.com/questions/12596566/sql-case-with-no-null,SQL Case with no null,,,,,
1341,"['sql', 'oracle10g', 'group-by']","{'account_id': 945291, 'reputation': 6980, 'user_id': 972647, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/14b6056b0d32b9e05b726ac8cf73c2dd?s=256&d=identicon&r=PG', 'display_name': 'beginner_', 'link': 'https://stackoverflow.com/users/972647/beginner'}",True,299,12596399.0,2,0,1348643446,1348472283,1348482550.0,12560699,CC BY-SA 3.0,https://stackoverflow.com/questions/12560699/sql-track-changes-on-max-value-over-time-frame,SQL: Track changes on MAX value over time-frame,,,,,
1342,['sql'],"{'account_id': 962160, 'reputation': 569, 'user_id': 986275, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/a9845c70956aad88a17f81d40e99e831?s=256&d=identicon&r=PG', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/986275/frank'}",True,851,,1,2,1348643156,1348642461,1348642591.0,12596139,CC BY-SA 3.0,https://stackoverflow.com/questions/12596139/basic-sql-statement-select-staff-name-from-staff-table,"Basic SQL statement , select staff name from staff table",,,,,
1343,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 288579, 'reputation': 7324, 'user_id': 589089, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a5dd6a35a0f0f78c391f9633c6b4b866?s=256&d=identicon&r=PG&f=1', 'display_name': 'woggles', 'link': 'https://stackoverflow.com/users/589089/woggles'}",True,651,12581945.0,3,5,1348642919,1348571852,1348642919.0,12581841,CC BY-SA 3.0,https://stackoverflow.com/questions/12581841/sql-tree-find-anscestors-at-a-specific-level,SQL Tree find anscestors at a specific level,,,,,
1344,"['sql', 'asp.net-mvc', 'json', 'gridview', 'extjs']","{'account_id': 1866127, 'reputation': 1357, 'user_id': 1689649, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3843a17bd0d3e16b8e1b9f918b11df8d?s=256&d=identicon&r=PG', 'display_name': 'EagleFox', 'link': 'https://stackoverflow.com/users/1689649/eaglefox'}",True,518,12596141.0,1,0,1348642472,1348592787,1348606877.0,12587799,CC BY-SA 3.0,https://stackoverflow.com/questions/12587799/extjs-gridview-shows-no-data,Extjs Gridview Shows No Data,,,,,
1345,"['sql', 'reporting-services', 'indexing', 'reportingservices-2005']","{'account_id': 1628233, 'reputation': 1, 'user_id': 1503281, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d46ac21b6a495cd47ed7047c74235fd?s=256&d=identicon&r=PG', 'display_name': 'Whippet', 'link': 'https://stackoverflow.com/users/1503281/whippet'}",False,199,,1,0,1348642416,1348567657,1348605945.0,12580723,CC BY-SA 3.0,https://stackoverflow.com/questions/12580723/ssrs-2005-multi-value-parameters-with-covering-index,SSRS 2005 Multi Value Parameters with Covering Index,,,,,
1346,"['sql', 'string', 'date', 'max', 'date-format']","{'account_id': 1875894, 'reputation': 669, 'user_id': 1697114, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8c4bdb0dc093b30ac6b28042276e7c5f?s=256&d=identicon&r=PG', 'display_name': 'user1697114', 'link': 'https://stackoverflow.com/users/1697114/user1697114'}",True,7825,,2,1,1348641294,1348573611,1348641253.0,12582308,CC BY-SA 3.0,https://stackoverflow.com/questions/12582308/how-to-extract-formatted-max-date-value-from-mysql-table,How to extract formatted max date value from MySQL table,,,,,
1347,"['mysql', 'sql']","{'account_id': 1878438, 'reputation': 29, 'user_id': 1699121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2366177cf48ee29cbcd32a4484787e42?s=256&d=identicon&r=PG', 'display_name': 'user1699121', 'link': 'https://stackoverflow.com/users/1699121/user1699121'}",True,244,,5,2,1348640719,1348633988,1348639986.0,12594586,CC BY-SA 3.0,https://stackoverflow.com/questions/12594586/fetching-previous-row-in-sql,fetching previous row in sql,,,,,
1348,"['sql', 'oracle', 'ora-00054']","{'account_id': 201016, 'reputation': 879, 'user_id': 447208, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/7bd1d830b6691dddb5db21209bc9fc08?s=256&d=identicon&r=PG', 'display_name': 'En-Motion', 'link': 'https://stackoverflow.com/users/447208/en-motion'}",True,1828,,4,0,1348639227,1348580786,1495542473.0,12584303,,https://stackoverflow.com/questions/12584303/sql-developer-delete-90-000-rows,"SQL Developer - Delete 90,000 rows",,1348689952.0,exact duplicate,,
1349,"['sql', 'sql-server']","{'account_id': 137977, 'reputation': 1200, 'user_id': 342594, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a9f48e3b746153324974ba32df25934a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sascha', 'link': 'https://stackoverflow.com/users/342594/sascha'}",True,1146,,2,-2,1348638243,1348637878,1495540095.0,12595160,,https://stackoverflow.com/questions/12595160/is-there-a-speed-difference-between-select-and-a-select-with-all-columns,Is there a speed difference between &quot;select *&quot; and a select with all columns?,,1348638833.0,exact duplicate,,
1350,"['.net', 'sql', 'database', 'oracle']","{'account_id': 1247764, 'reputation': 293, 'user_id': 1208862, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/2c48d444211ef689b8de7b7eeccbb205?s=256&d=identicon&r=PG', 'display_name': 'user1208862', 'link': 'https://stackoverflow.com/users/1208862/user1208862'}",True,153,12594897.0,3,0,1348637255,1348635135,1348636214.0,12594755,CC BY-SA 3.0,https://stackoverflow.com/questions/12594755/group-by-query-not-a-single-group-by-function,Group by query - Not a single group by function?,,,,,
1351,"['mysql', 'sql', 'primary-key']","{'account_id': 1878435, 'reputation': 41, 'user_id': 1699119, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c437817615ab4ae1461e89c892e895f9?s=256&d=identicon&r=PG', 'display_name': 'Aditya Chirimar', 'link': 'https://stackoverflow.com/users/1699119/aditya-chirimar'}",True,3541,,3,3,1348635097,1348634057,1348634686.0,12594600,,https://stackoverflow.com/questions/12594600/creating-a-table-with-a-couple-as-primary-key-in-mysql-server,Creating a table with a couple as primary key in MySQL Server,,1399228810.0,Duplicate,,
1352,"['sql', 'postgresql']","{'account_id': 1865958, 'reputation': 540, 'user_id': 1689522, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/D89XP.jpg?s=256&g=1', 'display_name': 'S&#233;bastien Cl&#233;ment', 'link': 'https://stackoverflow.com/users/1689522/s%c3%a9bastien-cl%c3%a9ment'}",True,1509,12578255.0,1,4,1348634638,1348511264,,12570724,CC BY-SA 3.0,https://stackoverflow.com/questions/12570724/foreign-key-to-a-pg-catalog-table-in-postgresql,Foreign key to a pg_catalog table in PostgreSQL,,,,,
1353,"['sql', 'stored-procedures', 'parameters', 'user-defined-types']","{'account_id': 1449806, 'reputation': 989, 'user_id': 1367075, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/11646223f16f1acaa66a1869c0bfbdf6?s=256&d=identicon&r=PG', 'display_name': 'Toby Holland', 'link': 'https://stackoverflow.com/users/1367075/toby-holland'}",False,2778,,2,0,1348634436,1348631991,1348632498.0,12594347,CC BY-SA 3.0,https://stackoverflow.com/questions/12594347/how-do-i-pass-decimals-to-stored-procedure-without-decimals-rounding,How do I pass decimals to stored procedure without decimals rounding?,,,,,
1354,"['python', 'sql', 'sqlalchemy', 'many-to-many', 'flask']","{'account_id': 1870478, 'reputation': 399, 'user_id': 1692837, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f278ce062de8f53d4cf885adf7773c75?s=256&d=identicon&r=PG', 'display_name': 'cancerballs', 'link': 'https://stackoverflow.com/users/1692837/cancerballs'}",True,28351,12594203.0,1,34,1348630668,1348623660,,12593421,CC BY-SA 3.0,https://stackoverflow.com/questions/12593421/sqlalchemy-and-flask-how-to-query-many-to-many-relationship,"SqlAlchemy and Flask, how to query many-to-many relationship",,,,,
1355,"['sql', 'oracle']","{'account_id': 1823838, 'reputation': 889, 'user_id': 1657218, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/YHg5x.png?s=256&g=1', 'display_name': 'Americo', 'link': 'https://stackoverflow.com/users/1657218/americo'}",True,7507,12594201.0,1,3,1348630665,1348624163,1348630018.0,12593477,CC BY-SA 3.0,https://stackoverflow.com/questions/12593477/oracle-sql-getting-distinct-values-within-a-case-query,Oracle SQL- Getting &quot;Distinct&quot; values within a &quot;CASE&quot; query,,,,,
1356,"['mysql', 'sql']","{'account_id': 1519517, 'reputation': 943, 'user_id': 1419609, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d567182a315c09df20ba442722a401e5?s=256&d=identicon&r=PG', 'display_name': 'David Undy', 'link': 'https://stackoverflow.com/users/1419609/david-undy'}",True,108,12594163.0,1,1,1348630646,1348629543,1348629839.0,12594091,CC BY-SA 3.0,https://stackoverflow.com/questions/12594091/put-empty-spaces-in-an-sql-select,Put empty spaces in an SQL select,,,,,
1357,"['sql', 'oracle', 'oracle9i']","{'account_id': 125813, 'reputation': 22688, 'user_id': 321862, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/MGZEd.jpg?s=256&g=1', 'display_name': 'OCB', 'link': 'https://stackoverflow.com/users/321862/ocb'}",True,296,12593873.0,3,0,1348628765,1348626738,1348628105.0,12593776,CC BY-SA 3.0,https://stackoverflow.com/questions/12593776/oracle-sql-joining-another-table-with-one-missing-tuple,Oracle SQL: Joining another table with one missing tuple,,,,,
1358,"['mysql', 'sql', 'database', 'entity-relationship']","{'account_id': 977491, 'reputation': 29151, 'user_id': 998117, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/bfe07f542ce4f5d75e4262e188691fd5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doug Smith', 'link': 'https://stackoverflow.com/users/998117/doug-smith'}",True,793,12594001.0,1,2,1348628533,1348627385,,12593857,CC BY-SA 3.0,https://stackoverflow.com/questions/12593857/how-do-i-go-about-converting-a-ternary-trinary-er-diagram-to-binary,How do I go about converting a ternary (trinary) ER diagram to binary?,,,,,
1359,"['sql', 'oracle', 'plsql', 'oracle10g']","{'account_id': 944631, 'reputation': 7262, 'user_id': 972124, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/tG9qn.gif?s=256&g=1', 'display_name': 'Emmanuel N', 'link': 'https://stackoverflow.com/users/972124/emmanuel-n'}",True,2945,12593590.0,2,3,1348628389,1348621912,,12593243,CC BY-SA 3.0,https://stackoverflow.com/questions/12593243/dummy-updateany-dml-command-for-oracle-for-testing,Dummy Update(any DML) command for Oracle for testing,,,,,
1360,"['sql', 'oracle', 'view']","{'account_id': 348658, 'reputation': 2934, 'user_id': 683482, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/bfb0a5162cd6987911df34be1c4d4453?s=256&d=identicon&r=PG', 'display_name': 'Larry Lo', 'link': 'https://stackoverflow.com/users/683482/larry-lo'}",False,218,,0,0,1348627215,1348627215,,12593838,CC BY-SA 3.0,https://stackoverflow.com/questions/12593838/how-to-handle-exception-for-creating-the-sql-view-in-oracle,How to handle exception for creating the SQL View in Oracle ?,,,,,
1361,"['mysql', 'sql']","{'account_id': 1617872, 'reputation': 248, 'user_id': 1495052, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/bec56fc691aac81af85f240141c5676e?s=256&d=identicon&r=PG', 'display_name': 'rosen_', 'link': 'https://stackoverflow.com/users/1495052/rosen'}",True,77,12593739.0,1,2,1348626966,1348626249,1348626966.0,12593709,CC BY-SA 3.0,https://stackoverflow.com/questions/12593709/get-all-data-where-2-string-from-2-table-are-same,Get all data where 2 string from 2 table are same,,,,,
1362,"['sql', 'oracle']","{'account_id': 1823838, 'reputation': 889, 'user_id': 1657218, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/YHg5x.png?s=256&g=1', 'display_name': 'Americo', 'link': 'https://stackoverflow.com/users/1657218/americo'}",True,342,12593652.0,3,1,1348626647,1348625432,,12593642,CC BY-SA 3.0,https://stackoverflow.com/questions/12593642/sql-oracle-want-to-add-another-like-condition-to-a-case,SQL Oracle - Want to add another &quot;like&quot; condition to a case,,,,,
1363,"['sql', 'sql-server', 'tsql', 'sql-server-ce']","{'account_id': 1875494, 'reputation': 1, 'user_id': 1696796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50289db0a4daaa2637eaa80c59a145b7?s=256&d=identicon&r=PG', 'display_name': 'Sachin Surve', 'link': 'https://stackoverflow.com/users/1696796/sachin-surve'}",True,1796,,1,0,1348626139,1348565489,1348626139.0,12580080,CC BY-SA 3.0,https://stackoverflow.com/questions/12580080/how-to-export-sql-server-2005-tables-to-sql-server-compact-database,How to export SQL Server 2005 tables to SQL Server Compact database ,,,,,
1364,"['sql', 'sql-server-2008', 'sql-server-2005', 'parameters']","{'account_id': 1427130, 'reputation': 1553, 'user_id': 1350341, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9898047864d9806e66533bea0bc861a3?s=256&d=identicon&r=PG', 'display_name': 'Shmewnix', 'link': 'https://stackoverflow.com/users/1350341/shmewnix'}",True,99,12592390.0,2,0,1348622568,1348611217,1348622568.0,12591872,CC BY-SA 3.0,https://stackoverflow.com/questions/12591872/multiple-table-query-not-working-on-certain-databases,Multiple table query not working on certain databases,,,,,
1365,"['php', 'sql']","{'account_id': 1377226, 'reputation': 553, 'user_id': 1310998, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/7b5d1654f67778ee9b96825e52aa4c70?s=256&d=identicon&r=PG', 'display_name': 'Johnny', 'link': 'https://stackoverflow.com/users/1310998/johnny'}",True,64,,4,1,1348621449,1348620903,,12593142,CC BY-SA 3.0,https://stackoverflow.com/questions/12593142/creating-an-sql-query-when-the-values-to-be-used-in-the-query-are-unknown,Creating an SQL query when the values to be used in the query are unknown,,,,,
1366,['sql'],"{'account_id': 1245930, 'reputation': 1, 'user_id': 1207393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/042c86aea95011eb5373a3f30191a919?s=256&d=identicon&r=PG', 'display_name': 'Peter Stuart', 'link': 'https://stackoverflow.com/users/1207393/peter-stuart'}",False,41,,1,0,1348620962,1348610304,,12591695,CC BY-SA 3.0,https://stackoverflow.com/questions/12591695/sql-sp-iterate-algorithm,SQL SP Iterate Algorithm,,,,,
1367,"['sql', 'where', 'foxpro', 'visual-foxpro']","{'account_id': 1874043, 'reputation': 186, 'user_id': 1695663, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/8926bc11c517db613e43414fc67c5b10?s=256&d=identicon&r=PG', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/1695663/rob'}",True,1731,12574393.0,3,2,1348619832,1348522917,1348546987.0,12573346,CC BY-SA 3.0,https://stackoverflow.com/questions/12573346/foxpro-where-expression-invalid,Foxpro where expression invalid?,,,,,
1368,['sql'],"{'account_id': 1218035, 'reputation': 10591, 'user_id': 1185254, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f59a84739f42ede3ad9d40f23d05f0a9?s=256&d=identicon&r=PG', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/1185254/alex'}",True,266,12592780.0,4,0,1348617744,1348617338,,12592755,,https://stackoverflow.com/questions/12592755/simple-select-returning-null-instead-of-value,Simple Select returning null instead of value,,1348645472.0,too localized,,
1369,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1504128, 'reputation': 25, 'user_id': 1407930, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/eb93e4fcd44c3b946e6be6f3a610b12a?s=256&d=identicon&r=PG', 'display_name': 'Suresh D', 'link': 'https://stackoverflow.com/users/1407930/suresh-d'}",False,1324,,2,-2,1348616143,1348549188,1348549477.0,12576417,CC BY-SA 3.0,https://stackoverflow.com/questions/12576417/how-to-restrict-access-for-a-particular-user-or-login-in-sql-server,how to restrict access for a particular user or login in sql server,,,,,
1370,"['sql', 'ef-code-first', 'composite-key', 'self-reference', 'transitive-closure-table']","{'account_id': 1868347, 'reputation': 61, 'user_id': 1695827, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d4c77f6eb90fb2495b984ba2c68613d0?s=256&d=identicon&r=PG', 'display_name': 'Wozilla', 'link': 'https://stackoverflow.com/users/1695827/wozilla'}",False,281,,0,4,1348611497,1348531459,1348611497.0,12574589,CC BY-SA 3.0,https://stackoverflow.com/questions/12574589/how-to-build-a-self-referencing-table-with-composite-key-in-fluent-api-and-ef,How to build a self referencing table with composite key in fluent api and EF,,,,,
1371,"['mysql', 'sql', 'string', 'split', 'concat']","{'account_id': 1877806, 'reputation': 13, 'user_id': 1698633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/961d02906aaf291309a74d175c10f949?s=256&d=identicon&r=PG', 'display_name': 'user1698633', 'link': 'https://stackoverflow.com/users/1698633/user1698633'}",True,756,12591812.0,1,1,1348610932,1348610771,,12591783,CC BY-SA 3.0,https://stackoverflow.com/questions/12591783/how-do-i-remove-an-email-domain-value-and-add-a-new-one-in-a-column-mysql,How do I remove an email domain value and add a new one in a column - mysql,,,,,
1372,"['mysql', 'sql']","{'account_id': 1786566, 'reputation': 313, 'user_id': 1627928, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2024ca91326398a2a535e8c683b29165?s=256&d=identicon&r=PG', 'display_name': 'user1627928', 'link': 'https://stackoverflow.com/users/1627928/user1627928'}",True,356,12591562.0,1,0,1348609651,1348609352,,12591498,CC BY-SA 3.0,https://stackoverflow.com/questions/12591498/mysql-using-as-var-name-in-select,MySQL - Using &#39;AS var_name&#39; in SELECT,,,,,
1373,"['sql', 'sql-server', 'join']","{'account_id': 273188, 'reputation': 282, 'user_id': 564637, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/69e96de620e9bd8a69955b99793bed2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'damola', 'link': 'https://stackoverflow.com/users/564637/damola'}",True,2967,12591493.0,2,0,1348609332,1348606847,,12590987,CC BY-SA 3.0,https://stackoverflow.com/questions/12590987/correlated-subquery-and-joins,Correlated Subquery and Joins,,,,,
1374,"['sql', 'sql-server', 'tsql']","{'account_id': 1877396, 'reputation': 118, 'user_id': 1698311, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2531c928aeb5340a8186d9c2a7a8937f?s=256&d=identicon&r=PG', 'display_name': 'MLindsay', 'link': 'https://stackoverflow.com/users/1698311/mlindsay'}",True,763,12591399.0,3,1,1348608860,1348602139,1348602846.0,12589963,CC BY-SA 3.0,https://stackoverflow.com/questions/12589963/t-sql-query-against-previous-queries-results,T-SQL Query against previous queries results,,,,,
1375,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 40617, 'reputation': 54781, 'user_id': 117700, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1a350b4a18da2ffab7bde4bc753909bd?s=256&d=identicon&r=PG', 'display_name': 'Alex Gordon', 'link': 'https://stackoverflow.com/users/117700/alex-gordon'}",True,151,12591382.0,3,0,1348608790,1348597274,1348597422.0,12588865,CC BY-SA 3.0,https://stackoverflow.com/questions/12588865/simplifying-query-that-has-multiple-with-and-multiple-subqueries,simplifying query that has multiple WITH and multiple subqueries,,,,,
1376,"['sql', 'sql-server-2005', 'join', 'query-optimization']","{'account_id': 407736, 'reputation': 15860, 'user_id': 777982, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/MFIuz.jpg?s=256&g=1', 'display_name': 'Hammad Khan', 'link': 'https://stackoverflow.com/users/777982/hammad-khan'}",False,165,,2,0,1348608579,1348169731,,12519692,CC BY-SA 3.0,https://stackoverflow.com/questions/12519692/how-does-sql-or-query-works,How does SQL OR query works,,,,,
1377,"['asp.net', 'sql', 'linq', 'connection']","{'account_id': 1877671, 'reputation': 25, 'user_id': 1698520, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/2e4a0fd755339397ffe3af18c54bf14e?s=256&d=identicon&r=PG', 'display_name': 'safeer ahmad', 'link': 'https://stackoverflow.com/users/1698520/safeer-ahmad'}",True,252,12591252.0,1,0,1348608147,1348606777,,12590967,CC BY-SA 3.0,https://stackoverflow.com/questions/12590967/how-to-close-connection-after-stored-proc-call-in-linq-to-sql,how to close connection after stored proc call in linq to sql,,,,,
