,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
1185,"['sql', 'sql-optimization']","{'account_id': 1009381, 'reputation': 15931, 'user_id': 1022305, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/c310900b780d194118df56f8d642830d?s=256&d=identicon&r=PG', 'display_name': 'Trevor', 'link': 'https://stackoverflow.com/users/1022305/trevor'}",True,133,4,0,1335558913,1335459573,10337991,CC BY-SA 3.0,https://stackoverflow.com/questions/10337991/can-this-sql-statement-be-optimized,Can this SQL statement be Optimized?,10338328.0,1335549400.0,,,,
1186,"['sql', 'database', 'select', 'insert']","{'account_id': 1292056, 'reputation': 3283, 'user_id': 1243960, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/515cb76f41800377c54a0b64d3576325?s=256&d=identicon&r=PG', 'display_name': 'dido', 'link': 'https://stackoverflow.com/users/1243960/dido'}",True,167,3,0,1335558640,1335558298,10357362,CC BY-SA 3.0,https://stackoverflow.com/questions/10357362/how-to-use-both-insert-into-and-values-in-one-statement,How to use both &#39;insert into&#39; and &#39;values&#39; in one statement,,1335558640.0,,,,
1187,"['sql', 'duplicate-removal']","{'account_id': 220041, 'reputation': 1337, 'user_id': 477260, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/46b3a617ff75911da616bc3cfec69160?s=256&d=identicon&r=PG', 'display_name': 'OBL', 'link': 'https://stackoverflow.com/users/477260/obl'}",True,89,1,1,1335557618,1335556664,10357050,CC BY-SA 3.0,https://stackoverflow.com/questions/10357050/sql-insert-with-one-row-duplicate-rows,SQL insert with one row duplicate rows,10357079.0,1335556797.0,,,,
1188,"['sql', 'sql-server', 'forms']","{'account_id': 169601, 'reputation': 6031, 'user_id': 395773, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/14a93048c4fc7fa14a61bb15719233a1?s=256&d=identicon&r=PG', 'display_name': 'Max Favilli', 'link': 'https://stackoverflow.com/users/395773/max-favilli'}",True,158,1,0,1335554266,1335550118,10355719,CC BY-SA 3.0,https://stackoverflow.com/questions/10355719/how-to-perform-a-where-similar-to-not-in-with-a-list-of-value-coming-from-a-ht,How to perform a WHERE similar to &quot;NOT IN&quot; with a list of value coming from a HTTP FORM?,10356450.0,1495540998.0,,,,
1189,"['c#', 'sql', 'database', 'forms']","{'account_id': 1330940, 'reputation': 290, 'user_id': 1353517, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/d2690517020900c1bbcb4a465ea6b7d5?s=256&d=identicon&r=PG', 'display_name': 'user1353517', 'link': 'https://stackoverflow.com/users/1353517/user1353517'}",True,146,3,0,1335553176,1335551184,10355908,CC BY-SA 3.0,https://stackoverflow.com/questions/10355908/c-database-issue,C# Database issue,10355942.0,,,,,
1190,"['mysql', 'sql']","{'account_id': 417442, 'reputation': 4276, 'user_id': 793459, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/473585fcd84f96d5ee2b1c52adba3a5c?s=256&d=identicon&r=PG', 'display_name': 'Peiti Li', 'link': 'https://stackoverflow.com/users/793459/peiti-li'}",True,167,3,1,1335553145,1335546917,10355034,CC BY-SA 3.0,https://stackoverflow.com/questions/10355034/how-to-configure-the-table-at-runtime-in-mysql-query,how to configure the table at runtime in mysql query,10355099.0,,,,,
1191,"['sql', 'time']","{'account_id': 378792, 'reputation': 501, 'user_id': 2170785, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/1be88a1ff14604e35ac7ca54df483bdf?s=256&d=identicon&r=PG', 'display_name': 'LaDante Riley', 'link': 'https://stackoverflow.com/users/2170785/ladante-riley'}",True,50,2,0,1335552894,1335551055,10355885,CC BY-SA 3.0,https://stackoverflow.com/questions/10355885/query-not-collecting-all-of-data,Query not collecting all of data,,1335552894.0,,,,
1192,"['c#', 'sql', 'asp.net-mvc', 'linq-to-sql']","{'account_id': 1377172, 'reputation': 3040, 'user_id': 1310952, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3a7af2d1c31ee4af6b16b23e875d18d9?s=256&d=identicon&r=PG', 'display_name': 'Chlebta', 'link': 'https://stackoverflow.com/users/1310952/chlebta'}",True,111,3,-1,1335552155,1335480760,10342522,CC BY-SA 3.0,https://stackoverflow.com/questions/10342522/trouble-linq-to-sql-query,trouble Linq to SQL query,10353749.0,1335482067.0,,,,
1193,"['php', 'sql']","{'account_id': 371938, 'reputation': 884, 'user_id': 720735, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/68aefff7aceb591add812484ef9e4b97?s=256&d=identicon&r=PG', 'display_name': 'Neablis', 'link': 'https://stackoverflow.com/users/720735/neablis'}",True,631,2,2,1335552040,1335545367,10354733,CC BY-SA 3.0,https://stackoverflow.com/questions/10354733/how-would-you-compare-1-row-to-all-other-rows-in-a-database-efficiently,How would you compare 1 row to all other rows in a database efficiently,10354854.0,1335552040.0,,,,
1194,"['sql', 'file', 'text']","{'account_id': 1441776, 'reputation': 1, 'user_id': 1361712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21e6aa42d22e677975269af3ed3f832a?s=256&d=identicon&r=PG', 'display_name': 'Vernon Huffman', 'link': 'https://stackoverflow.com/users/1361712/vernon-huffman'}",True,44,1,0,1335551980,1335548857,10355434,CC BY-SA 3.0,https://stackoverflow.com/questions/10355434/how-can-i-cut-what-i-want-out-of-a-huge-data-dump,How can I cut what I want out of a huge data dump?,,,,,,
1195,"['php', 'sql', 'get']","{'account_id': 1078402, 'reputation': 1277, 'user_id': 1313296, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/27d0d83cbfb3f102c4006c6975ac199e?s=256&d=identicon&r=PG', 'display_name': 'Slay', 'link': 'https://stackoverflow.com/users/1313296/slay'}",True,201,2,0,1335551877,1335549455,10355563,CC BY-SA 3.0,https://stackoverflow.com/questions/10355563/variable-u-does-not-work-when-put-into-mysql-select-db,Variable $u does not work when put into mysql_select_db,10355598.0,,,,,
1196,"['sql', 'filter']","{'account_id': 430929, 'reputation': 987, 'user_id': 814647, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e040604d6ad8ded0f390eed2879d0d8d?s=256&d=identicon&r=PG', 'display_name': 'Josh Allen', 'link': 'https://stackoverflow.com/users/814647/josh-allen'}",False,354,2,0,1335551671,1335549225,10355507,CC BY-SA 3.0,https://stackoverflow.com/questions/10355507/sql-query-not-returning-results,SQL Query not returning results,,,,,,
1197,"['sql', 'sqlite']","{'account_id': 1441465, 'reputation': 577, 'user_id': 1361495, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/epJ8P.jpg?s=256&g=1', 'display_name': 'nme', 'link': 'https://stackoverflow.com/users/1361495/nme'}",True,179,1,3,1335551320,1335542199,10353921,CC BY-SA 3.0,https://stackoverflow.com/questions/10353921/creating-a-connection-between-to-tables-in-many-to-many-relationship,Creating a connection between to tables in many-to-many relationship,10353971.0,1335551320.0,,,,
1198,['sql'],"{'account_id': 1027778, 'reputation': 1006, 'user_id': 1036704, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/5922156313586842138868f958a4c6a8?s=256&d=identicon&r=PG', 'display_name': 'Ber53rker', 'link': 'https://stackoverflow.com/users/1036704/ber53rker'}",True,248,1,1,1335548278,1335546698,10354990,CC BY-SA 3.0,https://stackoverflow.com/questions/10354990/search-all-tables-in-database-and-return-a-value,Search all tables in database and return a value?,,,,,,
1199,"['sql', 'oracle']","{'account_id': 1076396, 'reputation': 312, 'user_id': 1074440, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/69b4d2705be72cdd49837eaaa8f27516?s=256&d=identicon&r=PG', 'display_name': 'Eosphorus', 'link': 'https://stackoverflow.com/users/1074440/eosphorus'}",True,67,1,0,1335548216,1335540020,10353319,CC BY-SA 3.0,https://stackoverflow.com/questions/10353319/in-a-loop-how-to-set-a-value-if-even-one-record-passes-check,In a loop How to set a value if even one record passes check,10354013.0,1335540772.0,,,,
1200,"['sql', 'sql-server', 'tsql', 'stored-procedures']","{'account_id': 182966, 'reputation': 559, 'user_id': 418046, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/b0caf77ec7d1abe0f60ddbfa23b6aafa?s=256&d=identicon&r=PG', 'display_name': 'Lynn', 'link': 'https://stackoverflow.com/users/418046/lynn'}",True,109,1,0,1335547980,1335484028,10342962,CC BY-SA 3.0,https://stackoverflow.com/questions/10342962/i-cant-figure-out-how-to-read-from-an-old-table-with-my-stored-procedure-and-sa,I can&#39;t figure out how to read from an old table with my stored procedure and save the new results to another table,,1495535068.0,,1393838234.0,Duplicate,
1201,"['sql', 'tsql', 'date']","{'account_id': 279696, 'reputation': 4937, 'user_id': 574998, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/APkMF.jpg?s=256&g=1', 'display_name': 'greener', 'link': 'https://stackoverflow.com/users/574998/greener'}",True,273,1,0,1335547273,1335546352,10354917,CC BY-SA 3.0,https://stackoverflow.com/questions/10354917/format-date-for-sql-query-aggregating-date,Format date for SQL query aggregating date,10354963.0,,,,,
1202,"['mysql', 'sql']","{'account_id': 231800, 'reputation': 46223, 'user_id': 496223, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/jKHnH.jpg?s=256&g=1', 'display_name': 'dynamic', 'link': 'https://stackoverflow.com/users/496223/dynamic'}",True,4842,2,5,1335545442,1335544043,10354431,CC BY-SA 3.0,https://stackoverflow.com/questions/10354431/on-duplicate-key-update-with-a-condition,on duplicate key update with a condition?,10354549.0,1335544610.0,,,,
1203,"['sql', 'ms-access', 'servlets', 'javabeans', 'prepared-statement']","{'account_id': 1076363, 'reputation': 99, 'user_id': 1074417, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/6fb706704b739a91e0ca5213b8b610c6?s=256&d=identicon&r=PG', 'display_name': 'mussi89', 'link': 'https://stackoverflow.com/users/1074417/mussi89'}",True,332,1,0,1335544423,1335543853,10354384,CC BY-SA 3.0,https://stackoverflow.com/questions/10354384/i-am-trying-to-insert-data-from-a-form-using-a-servlet-and-bean-file-but-when-i,I am trying to insert data from a form using a servlet and bean file but when i try to insert the data i get - Driver does not support this function,,,,,,
1204,"['sql', 'merge', 'replication', 'bcp']","{'account_id': 1119432, 'reputation': 229, 'user_id': 1108089, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ea0f7a39b9af29ed89e80d663f6400c8?s=256&d=identicon&r=PG', 'display_name': 'nickthompson', 'link': 'https://stackoverflow.com/users/1108089/nickthompson'}",True,257,1,1,1335543450,1335531727,10351106,CC BY-SA 3.0,https://stackoverflow.com/questions/10351106/how-to-create-a-sql-merge-publication-without-creating-bcp-files,How to create a SQL Merge Publication without creating BCP files,10354253.0,,,,,
1205,"['c#', 'sql', 'sql-server', 'linq-to-sql']","{'account_id': 1377172, 'reputation': 3040, 'user_id': 1310952, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3a7af2d1c31ee4af6b16b23e875d18d9?s=256&d=identicon&r=PG', 'display_name': 'Chlebta', 'link': 'https://stackoverflow.com/users/1310952/chlebta'}",True,2568,1,2,1335542861,1335533400,10351549,CC BY-SA 3.0,https://stackoverflow.com/questions/10351549/not-between-with-linq-to-sql,Not Between with linq to sql,10351908.0,1335537434.0,,,,
1206,"['sql', 'sql-server', 'sql-server-2008', 'stored-procedures', 'sql-server-2008-r2']","{'account_id': 1425440, 'reputation': 312, 'user_id': 1349094, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/215e93e3f83fb04150c9ec8250b42c14?s=256&d=identicon&r=PG', 'display_name': 'kyusan93', 'link': 'https://stackoverflow.com/users/1349094/kyusan93'}",True,78,3,1,1335542811,1335406616,10326364,CC BY-SA 3.0,https://stackoverflow.com/questions/10326364/data-comparison-issue,Data comparison issue,10354070.0,1335409526.0,,,,
1207,"['sql', 'sql-server', 'ssis', 'locking', 'isolation-level']","{'account_id': 70999, 'reputation': 485, 'user_id': 205420, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/4VM8r.jpg?s=256&g=1', 'display_name': 'Sam P', 'link': 'https://stackoverflow.com/users/205420/sam-p'}",True,2056,2,2,1335541949,1335272249,10298315,CC BY-SA 3.0,https://stackoverflow.com/questions/10298315/workarounds-for-readuncommitted-isolation-level-in-an-ssis-package,Workarounds for ReadUncommitted Isolation level in an SSIS package,10353835.0,,,,,
1208,"['sql', 'tsql']","{'account_id': 1441421, 'reputation': 11, 'user_id': 1361461, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/cda994bb88a8456f1fbad6d7396ea734?s=256&d=identicon&r=PG', 'display_name': 'Michael Gee', 'link': 'https://stackoverflow.com/users/1361461/michael-gee'}",True,59,2,0,1335541917,1335541442,10353693,CC BY-SA 3.0,https://stackoverflow.com/questions/10353693/eliminate-multiple-records-in-query,Eliminate Multiple Records In Query,,1335541614.0,,,,
1209,"['sql', 'sql-server']","{'account_id': 1148324, 'reputation': 15689, 'user_id': 1159538, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/AmqfA.png?s=256&g=1', 'display_name': 'Satish', 'link': 'https://stackoverflow.com/users/1159538/satish'}",True,12391,3,3,1335541408,1335540894,10353564,CC BY-SA 3.0,https://stackoverflow.com/questions/10353564/select-syntax-inside-where,Select syntax inside WHERE,10353599.0,1335541032.0,,,,
1210,"['sql', 'bash', 'wait', 'sql-loader']","{'account_id': 1354333, 'reputation': 2360, 'user_id': 1293060, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/41fcee4083207b776ac815d6e01ff5bb?s=256&d=identicon&r=PG', 'display_name': 'May12', 'link': 'https://stackoverflow.com/users/1293060/may12'}",True,3858,1,0,1335540947,1335537273,10352624,CC BY-SA 3.0,https://stackoverflow.com/questions/10352624/wait-for-end-of-sql-loader-work-before-execute-sql-script-in-unix-bash-file,Wait for end of sql loader work before execute sql script in unix bash file,10352652.0,,,,,
1211,"['mysql', 'sql', 'database-design', 'data-structures', 'query-optimization']","{'account_id': 310184, 'reputation': 120012, 'user_id': 623041, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/pIG3S.png?s=256&g=1', 'display_name': 'eggyal', 'link': 'https://stackoverflow.com/users/623041/eggyal'}",True,1063,6,13,1335540895,1334757733,10211029,CC BY-SA 3.0,https://stackoverflow.com/questions/10211029/optimising-mysql-queries-across-hierarchical-data,Optimising MySQL queries across hierarchical data,,1334829610.0,,,,
1212,"['sql', 'view']","{'account_id': 355450, 'reputation': 2705, 'user_id': 694408, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/II6kA.jpg?s=256&g=1', 'display_name': 'Steen', 'link': 'https://stackoverflow.com/users/694408/steen'}",True,676,1,2,1335540025,1335425506,10329027,CC BY-SA 3.0,https://stackoverflow.com/questions/10329027/adding-columns-to-table-changes-the-sql-of-a-view,Adding columns to table changes the sql of a view,10349913.0,,,,,
1213,"['mysql', 'sql']","{'account_id': 1436308, 'reputation': 31, 'user_id': 1357587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a0f17333a624caebadd4726c2e6c556?s=256&d=identicon&r=PG', 'display_name': 'user1357587', 'link': 'https://stackoverflow.com/users/1357587/user1357587'}",True,102,1,-4,1335537216,1335407396,10326439,,https://stackoverflow.com/questions/10326439/mysql-count-logged-in-team-members,MySQL - Count logged-in team members,10352608.0,1335409962.0,,1393806758.0,Needs details or clarity,
1214,"['sql', 'sql-server-2008', 'windows-services', 'etl']","{'account_id': 57588, 'reputation': 6262, 'user_id': 172543, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/IuwXO.jpg?s=256&g=1', 'display_name': 'Vaibhav', 'link': 'https://stackoverflow.com/users/172543/vaibhav'}",True,1157,1,2,1335535267,1335433910,10331058,CC BY-SA 3.0,https://stackoverflow.com/questions/10331058/how-to-start-a-job-or-process-when-a-job-on-another-server-finished,How to start a job or process when a job on another server finished?,,1335534553.0,,,,
1215,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1104099, 'reputation': 1524, 'user_id': 1095881, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/d3f99f7e8db45b7bb0092569f2f2b1dc?s=256&d=identicon&r=PG', 'display_name': 'Registered User', 'link': 'https://stackoverflow.com/users/1095881/registered-user'}",True,13593,6,2,1335535202,1335533620,10351605,CC BY-SA 3.0,https://stackoverflow.com/questions/10351605/get-only-alphanumeric-rows-in-sql,get only alphanumeric rows in sql?,10351715.0,,,,,
1216,"['mysql', 'sql']","{'account_id': 203467, 'reputation': 1914, 'user_id': 451131, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/00e687e910ccdef1ce29c650f1d9313a?s=256&d=identicon&r=PG', 'display_name': 'Chris Mccabe', 'link': 'https://stackoverflow.com/users/451131/chris-mccabe'}",True,110,1,2,1335534904,1335534005,10351691,CC BY-SA 3.0,https://stackoverflow.com/questions/10351691/two-column-primary-key-in-mysql-returning-error-and-general-funnyness,two column primary key in mysql returning error and general funnyness,10351951.0,1335534904.0,,,,
1217,"['sql', 'vb.net', 'ms-access', 'ms-access-2007']","{'account_id': 1181146, 'reputation': 1245, 'user_id': 1156050, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/6505e3b52a93a55335291b8512f344bb?s=256&d=identicon&r=PG', 'display_name': 'Raju Kumar', 'link': 'https://stackoverflow.com/users/1156050/raju-kumar'}",False,98,1,2,1335534307,1335506719,10345570,CC BY-SA 3.0,https://stackoverflow.com/questions/10345570/understanding-msaccess-query,understanding msaccess query,,,,,,
1218,"['sql', 'sql-server']","{'account_id': 1441021, 'reputation': 13, 'user_id': 1361180, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5ba645df8574a17255506415fd2b588?s=256&d=identicon&r=PG', 'display_name': 'user1361180', 'link': 'https://stackoverflow.com/users/1361180/user1361180'}",True,804,1,1,1335533316,1335532818,10351398,CC BY-SA 3.0,https://stackoverflow.com/questions/10351398/combining-sql-server-queries,Combining SQL Server Queries,10351530.0,1335533170.0,,,,
1219,"['sql', 'sql-server', 'ssis']","{'account_id': 1125965, 'reputation': 753, 'user_id': 1113251, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3dd1b402ab75a80e146321e9267fdd07?s=256&d=identicon&r=PG', 'display_name': 'James Khan', 'link': 'https://stackoverflow.com/users/1113251/james-khan'}",False,1151,1,1,1335533142,1335529744,10350622,CC BY-SA 3.0,https://stackoverflow.com/questions/10350622/hebrew-field-in-text-file-issue,Hebrew field in text file issue,,1335529944.0,,,,
1220,"['mysql', 'sql', 'database', 'sqlite']","{'account_id': 1418576, 'reputation': 99, 'user_id': 1343683, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/978e3bffe40600fa9d0c7c21e750008a?s=256&d=identicon&r=PG', 'display_name': 'Stefano', 'link': 'https://stackoverflow.com/users/1343683/stefano'}",True,162,8,0,1335532643,1334831660,10226265,CC BY-SA 3.0,https://stackoverflow.com/questions/10226265/sql-join-2-tables-10-times,sql - join 2 tables 10 times,10226473.0,1334835377.0,,,,
1221,"['sql', 'tsql', 'sql-server-2005']","{'user_type': 'does_not_exist', 'display_name': 'user1295132'}",True,340,1,0,1335531081,1335512509,10346689,CC BY-SA 3.0,https://stackoverflow.com/questions/10346689/deleting-foreign-key-child-record-error-547,deleting foreign key child record error 547,10347980.0,1335531081.0,,,,
1222,"['mysql', 'sql', 'erd']","{'account_id': 1387543, 'reputation': 33, 'user_id': 1319211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/225c844b95de055231d022948632f3ed?s=256&d=identicon&r=PG', 'display_name': 'AZB', 'link': 'https://stackoverflow.com/users/1319211/azb'}",False,551,1,0,1335530979,1333810717,10055505,CC BY-SA 3.0,https://stackoverflow.com/questions/10055505/modern-er-digram-generator-vs-traditional-diagrams-demand,Modern ER-Digram generator vs. traditional diagrams demand,,1333821773.0,,,,
1223,"['mysql', 'sql']","{'account_id': 231800, 'reputation': 46223, 'user_id': 496223, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/jKHnH.jpg?s=256&g=1', 'display_name': 'dynamic', 'link': 'https://stackoverflow.com/users/496223/dynamic'}",True,468,2,3,1335529913,1335526028,10349779,CC BY-SA 3.0,https://stackoverflow.com/questions/10349779/order-by-field-with-a-wilcard,ORDER BY FIELD with a wilcard?,10349828.0,,,,,
1224,"['sql', 'postgresql', 'stored-procedures', 'triggers', 'postgresql-9.1']","{'account_id': 15581, 'reputation': 57027, 'user_id': 33080, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/pdLiG.png?s=256&g=1', 'display_name': 'Roman Starkov', 'link': 'https://stackoverflow.com/users/33080/roman-starkov'}",True,734,1,3,1335529636,1335526473,10349886,CC BY-SA 3.0,https://stackoverflow.com/questions/10349886/do-queries-executed-in-a-postgres-trigger-procedure-run-in-the-same-transaction,Do queries executed in a Postgres trigger procedure run in the same transaction?,10350591.0,,,,,
1225,"['sql', 'join', 'oracle10g', 'nvl']","{'account_id': 1302809, 'reputation': 1049, 'user_id': 1252398, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0a1daf3df50713768abe7058da27b529?s=256&d=identicon&r=PG', 'display_name': 'user1252398', 'link': 'https://stackoverflow.com/users/1252398/user1252398'}",True,550,3,1,1335527472,1335509977,10346177,CC BY-SA 3.0,https://stackoverflow.com/questions/10346177/how-to-select-optional-parameter-in-sql,how to select optional parameter in SQL,,1335510232.0,,,,
1226,"['mysql', 'sql', 'distinct']","{'account_id': 1233154, 'reputation': 797, 'user_id': 1197320, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/5c78f7e98818f5a1ccb91fd22388930e?s=256&d=identicon&r=PG', 'display_name': 'Oriesok Vlassky', 'link': 'https://stackoverflow.com/users/1197320/oriesok-vlassky'}",True,4579,2,7,1335527239,1335516312,10347552,CC BY-SA 3.0,https://stackoverflow.com/questions/10347552/how-to-avoid-distinct,How to avoid distinct,10349464.0,1335527239.0,,,,
1227,"['mysql', 'sql', 'triggers', 'primary-key', 'unique-key']","{'account_id': 380435, 'reputation': 5170, 'user_id': 734432, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'frgtv10', 'link': 'https://stackoverflow.com/users/734432/frgtv10'}",True,1785,5,3,1335525986,1335519210,10348232,CC BY-SA 3.0,https://stackoverflow.com/questions/10348232/primary-key-on-2-tables,Primary key on 2 tables,10348320.0,1335520171.0,,,,
1228,"['mysql', 'sql']","{'account_id': 58478, 'reputation': 51463, 'user_id': 175071, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7bc87b3954485f9d53ef80d1329d5425?s=256&d=identicon&r=PG', 'display_name': 'Timo Huovinen', 'link': 'https://stackoverflow.com/users/175071/timo-huovinen'}",True,12267,4,4,1335525670,1335513980,10347033,CC BY-SA 3.0,https://stackoverflow.com/questions/10347033/how-to-select-all-rows-where-mycolumn-is-an-integer-value,How to select all rows where mycolumn is an integer value?,10347251.0,1335517460.0,,,,
1229,"['sql', 'select', 'nested']","{'account_id': 1062873, 'reputation': 2556, 'user_id': 1064134, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/cb0628c605b06b9a4524ea84af69cd18?s=256&d=identicon&r=PG&f=1', 'display_name': 'lemunk', 'link': 'https://stackoverflow.com/users/1064134/lemunk'}",True,764,1,0,1335524496,1335427141,10329367,CC BY-SA 3.0,https://stackoverflow.com/questions/10329367/sql-query-possible-nested-selects,sql query possible nested selects,10349432.0,1335428121.0,,,,
1230,"['sql', 'postgresql', 'aggregate-functions']","{'account_id': 302039, 'reputation': 1475, 'user_id': 610171, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/36277f5f62d40d0079c4c654527e7b12?s=256&d=identicon&r=PG', 'display_name': 'dan', 'link': 'https://stackoverflow.com/users/610171/dan'}",True,2412,3,3,1335524300,1335521488,10348778,CC BY-SA 3.0,https://stackoverflow.com/questions/10348778/creating-a-pseudo-linked-list-in-sql,creating a pseudo linked list in sql,10349039.0,1335522491.0,,,,
1231,"['sql', 'sql-server']","{'account_id': 89673, 'reputation': 6484, 'user_id': 247245, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/ZHMRZ.jpg?s=256&g=1', 'display_name': 'Teson', 'link': 'https://stackoverflow.com/users/247245/teson'}",True,4157,2,2,1335524119,1335515783,10347420,CC BY-SA 3.0,https://stackoverflow.com/questions/10347420/evaluated-boolean-return-value-in-mssql-possible,evaluated boolean return value in mssql - possible?,10347559.0,,,,,
1232,"['php', 'sql', 'sql-server', 'ajax']","{'account_id': 370231, 'reputation': 3466, 'user_id': 718050, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3ea047d4d5b7cea5ea0832c4e6842ee8?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/718050/andrew'}",True,163,1,2,1335524093,1335523232,10349151,CC BY-SA 3.0,https://stackoverflow.com/questions/10349151/ajax-like-interaction-with-stored-procedure,AJAX-like Interaction With Stored Procedure?,10349334.0,,,,,
1233,"['php', 'mysql', 'sql', 'pdo']","{'account_id': 416511, 'reputation': 259, 'user_id': 791945, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/b1b95af5d59846ff9dcdaedfd48b46d7?s=256&d=identicon&r=PG', 'display_name': 'BD_Design', 'link': 'https://stackoverflow.com/users/791945/bd-design'}",False,494,2,1,1335523895,1335338431,10311093,CC BY-SA 3.0,https://stackoverflow.com/questions/10311093/php-pdo-constant-variable-at-end-of-sql-query,PHP PDO: Constant Variable at End of SQL Query,,,,,,
1234,"['mysql', 'sql', 'phpmyadmin', 'create-table']","{'account_id': 1174663, 'reputation': 7931, 'user_id': 1150948, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/84e3c21fb5e3556bb041c3964a3596ee?s=256&d=identicon&r=PG', 'display_name': 'Iain Simpson', 'link': 'https://stackoverflow.com/users/1150948/iain-simpson'}",True,997,3,0,1335521969,1335521358,10348741,CC BY-SA 3.0,https://stackoverflow.com/questions/10348741/adding-multiple-tables-to-mysql-database-using-phpmyadmin,Adding Multiple Tables To Mysql Database Using PhpMyAdmin,10348868.0,,,,,
