,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
1392,"['python', 'django', 'search', 'solr', 'django-haystack']","{'account_id': 72306, 'reputation': 24227, 'user_id': 208827, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0b455a88803f79d121493a95ff119937?s=256&d=identicon&r=PG', 'display_name': 'RadiantHex', 'link': 'https://stackoverflow.com/users/208827/radianthex'}",True,5187,,5,10,1402646680,1339411775,,10978695,CC BY-SA 3.0,https://stackoverflow.com/questions/10978695/django-haystack-show-results-without-needing-a-search-query,Django Haystack - Show results without needing a search query?,,,,,,
1393,"['python', 'linux', 'email', 'smtp']","{'account_id': 379611, 'reputation': 894, 'user_id': 733100, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/954f89b0decc75e8355cf87699ab0e60?s=256&d=identicon&r=PG', 'display_name': '64bit_twitchyliquid', 'link': 'https://stackoverflow.com/users/733100/64bit-twitchyliquid'}",True,10639,10850593.0,2,13,1402598559,1338553590,1402598559.0,10850234,CC BY-SA 3.0,https://stackoverflow.com/questions/10850234/creating-python-email-receiving-server,Creating Python Email (receiving) server,,,,,,
1394,"['python', 'django']","{'account_id': 185420, 'reputation': 4926, 'user_id': 422121, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/ce510765d5b73513c69842b4bb676810?s=256&d=identicon&r=PG', 'display_name': 'imns', 'link': 'https://stackoverflow.com/users/422121/imns'}",False,1870,,1,2,1402552374,1339015441,1402552374.0,10921974,CC BY-SA 3.0,https://stackoverflow.com/questions/10921974/django-save-takes-no-arguments-3-given,Django &quot;save() takes no arguments (3 given)&quot;,,,,,,
1395,"['python', 'ssl', 'mechanize', 'urllib2']","{'account_id': 89800, 'reputation': 57897, 'user_id': 247542, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c125f576c3a08c0c1d4330bc565ae28c?s=256&d=identicon&r=PG', 'display_name': 'Cerin', 'link': 'https://stackoverflow.com/users/247542/cerin'}",False,2123,,1,2,1402542673,1340660853,1340665092.0,11197841,CC BY-SA 3.0,https://stackoverflow.com/questions/11197841/opening-ssl-urls-with-mechanize-in-python,Opening SSL URLs with Mechanize in Python,,,,,,
1396,"['python', 'file', 'repr']","{'account_id': 192430, 'reputation': 38091, 'user_id': 433570, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/o4pzX.jpg?s=256&g=1', 'display_name': 'eugene', 'link': 'https://stackoverflow.com/users/433570/eugene'}",True,933,10974175.0,2,0,1401955858,1339383647,1401955858.0,10974129,CC BY-SA 3.0,https://stackoverflow.com/questions/10974129/right-usage-of-repr-in-python,right usage of __repr__() in python?,,,,,,
1397,"['python', 'database', 'python-db-api']","{'account_id': 1570734, 'reputation': 143, 'user_id': 1458476, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/c97ef892f838a012755db4767001d99f?s=256&d=identicon&r=PG', 'display_name': 'user1458476', 'link': 'https://stackoverflow.com/users/1458476/user1458476'}",True,2565,11079645.0,1,6,1401892976,1340009804,,11079621,CC BY-SA 3.0,https://stackoverflow.com/questions/11079621/python-db-api-list-tables,Python DB API list tables,,,,,,
1398,"['python', 'django', 'django-tables2']","{'account_id': 991906, 'reputation': 63, 'user_id': 1008944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bae8d0a67c64faf7912acb5dd950854f?s=256&d=identicon&r=PG', 'display_name': 'Petethesweets', 'link': 'https://stackoverflow.com/users/1008944/petethesweets'}",True,2041,11197719.0,2,1,1401469043,1340581440,,11182063,CC BY-SA 3.0,https://stackoverflow.com/questions/11182063/django-tables2-refreshes-on-sorting-and-page-change,django-tables2 refreshes on sorting and page change,,,,,,
1399,"['python', 'django', 'settings', 'redis', 'celery']","{'account_id': 179697, 'reputation': 4017, 'user_id': 412528, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/8c8f310e9d58542ca733c89ff80756cb?s=256&d=identicon&r=PG', 'display_name': 'Guillermo Siliceo Trueba', 'link': 'https://stackoverflow.com/users/412528/guillermo-siliceo-trueba'}",True,10820,10957766.0,4,3,1401394628,1339202931,1401394628.0,10957535,CC BY-SA 3.0,https://stackoverflow.com/questions/10957535/celery-with-redis-backend,celery with redis backend,,,,,,
1400,"['python', 'numpy']","{'account_id': 407555, 'reputation': 5211, 'user_id': 777706, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/BL87T.jpg?s=256&g=1', 'display_name': 'Oriol Nieto', 'link': 'https://stackoverflow.com/users/777706/oriol-nieto'}",True,5431,10840019.0,2,3,1401285126,1338491643,1338493622.0,10839836,CC BY-SA 3.0,https://stackoverflow.com/questions/10839836/get-all-elements-of-the-upper-or-lower-triangle-of-a-square-matrix-in-python,Get all elements of the upper or lower triangle of a square matrix in python,,,,,,
1401,"['python', 'pyside']","{'account_id': 147998, 'reputation': 7821, 'user_id': 359474, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7c017d07d22a35df83a55b6bb86c24e1?s=256&d=identicon&r=PG', 'display_name': 'jonathanbsyd', 'link': 'https://stackoverflow.com/users/359474/jonathanbsyd'}",True,2852,11008698.0,1,2,1401275822,1339564205,,11008530,CC BY-SA 3.0,https://stackoverflow.com/questions/11008530/how-to-deselect-an-item-in-pyside-qtablewidget,How to deselect an item in PySide QTableWidget,,,,,,
1402,"['python', 'timeit']","{'account_id': 1027567, 'reputation': 9562, 'user_id': 1036544, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/8b39ae2542d31dddc80c680af397015c?s=256&d=identicon&r=PG', 'display_name': 'MLister', 'link': 'https://stackoverflow.com/users/1036544/mlister'}",True,1396,10887220.0,2,5,1401124703,1338838117,1338839975.0,10887131,CC BY-SA 3.0,https://stackoverflow.com/questions/10887131/can-we-run-multiple-functions-each-with-timeit-in-the-same-module,Can we run multiple functions each with timeit in the same module,,,,,,
1403,"['python', 'gdata']","{'account_id': 186427, 'reputation': 4239, 'user_id': 423805, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a301174edef1222c697d0a69067e0d8b?s=256&d=identicon&r=PG', 'display_name': 'BBSysDyn', 'link': 'https://stackoverflow.com/users/423805/bbsysdyn'}",True,1032,11099379.0,2,0,1401120382,1340097458,1340101585.0,11097978,CC BY-SA 3.0,https://stackoverflow.com/questions/11097978/google-analytics-api-table-id,Google Analytics API - Table ID,,,,,,
1404,"['python', 'authentication', 'mechanize', 'mechanize-python']","{'account_id': 1199851, 'reputation': 961, 'user_id': 1170730, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/92d7b3c4844c27255d0cd305e9f65c67?s=256&d=identicon&r=PG', 'display_name': 'Manoj', 'link': 'https://stackoverflow.com/users/1170730/manoj'}",True,528,,2,0,1400868549,1339920104,1400868298.0,11069821,CC BY-SA 3.0,https://stackoverflow.com/questions/11069821/password-protected-sites-using-mechanize,Password - protected sites using mechanize,,,,,,
1405,['python'],"{'account_id': 104451, 'reputation': 52178, 'user_id': 279259, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f34f02bafe93e3a3784de74c4d8b7732?s=256&d=identicon&r=PG&f=1', 'display_name': 'ereOn', 'link': 'https://stackoverflow.com/users/279259/ereon'}",True,359,11153891.0,3,15,1400759843,1340358208,,11153817,CC BY-SA 3.0,https://stackoverflow.com/questions/11153817/what-are-the-rules-regarding-chaining-of-and-in-python,What are the rules regarding chaining of &quot;==&quot; and &quot;!=&quot; in Python,,,,,,
1406,"['python', 'python-2.7', 'pyramid']","{'account_id': 455645, 'reputation': 13047, 'user_id': 853934, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4ae9cbcb813ee1aae7bc720cf987c1fe?s=256&d=identicon&r=PG', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/853934/phil'}",True,2291,11158789.0,4,2,1400703065,1340376355,1340376686.0,11158530,CC BY-SA 3.0,https://stackoverflow.com/questions/11158530/pyramid-mako-escape-html-partially,Pyramid - mako: Escape HTML partially,,,,,,
1407,"['python', 'unit-testing', 'generator', 'nose', 'nosetests']","{'account_id': 402895, 'reputation': 346, 'user_id': 770335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40c2a702ce28c7a01a913ce4861e7a16?s=256&d=identicon&r=PG', 'display_name': 'M.K.', 'link': 'https://stackoverflow.com/users/770335/m-k'}",True,4556,,4,8,1400174304,1340628524,,11189699,CC BY-SA 3.0,https://stackoverflow.com/questions/11189699/change-names-of-tests-created-by-nose-test-generators,Change names of tests created by nose test generators,,,,,,
1408,"['python', 'regex', 'external', 'cython']","{'account_id': 1577475, 'reputation': 89, 'user_id': 1463579, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aFRw2.jpg?s=256&g=1', 'display_name': 'Mati', 'link': 'https://stackoverflow.com/users/1463579/mati'}",True,1566,,2,3,1400050272,1340021581,1374317604.0,11082604,CC BY-SA 3.0,https://stackoverflow.com/questions/11082604/use-the-regex-h-c-library-in-cython,Use the regex.h C library in Cython,,,,,,
1409,"['python', 'google-app-engine', 'cherrypy']","{'account_id': 1550367, 'reputation': 171, 'user_id': 1442913, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/179c554432714fcc4e8c39e5b5fa8f5a?s=256&d=identicon&r=PG', 'display_name': 'smohyee', 'link': 'https://stackoverflow.com/users/1442913/smohyee'}",True,2296,11269659.0,1,2,1399857243,1339094508,1399857243.0,10937892,CC BY-SA 3.0,https://stackoverflow.com/questions/10937892/first-steps-for-hello-world-with-cherrypy-and-google-app-engine-any-updated-g,First steps for &quot;Hello World&quot; with CherryPy and Google App Engine: any updated guides?,,,,,,
1410,"['python', 'django', 'rest', 'tastypie']","{'account_id': 1145562, 'reputation': 3375, 'user_id': 1128412, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e2dc24197f584b1004109596ea4b4140?s=256&d=identicon&r=PG', 'display_name': 'Juan Enrique Mu&#241;oz Zolotoochin', 'link': 'https://stackoverflow.com/users/1128412/juan-enrique-mu%c3%b1oz-zolotoochin'}",True,969,11058964.0,2,2,1399666527,1339798487,,11058839,CC BY-SA 3.0,https://stackoverflow.com/questions/11058839/is-it-possible-to-sort-elements-in-a-tomanyfield-attribute-using-tastypie,Is it possible to sort elements in a ToManyField attribute using TastyPie?,,,,,,
1411,"['python', 'py2app']","{'account_id': 907029, 'reputation': 1381, 'user_id': 941694, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/dd653cc0c324a5864c69fa1679479812?s=256&d=identicon&r=PG', 'display_name': 'Mizmor', 'link': 'https://stackoverflow.com/users/941694/mizmor'}",False,610,,1,0,1399635862,1338503486,1339433398.0,10842167,CC BY-SA 3.0,https://stackoverflow.com/questions/10842167/py2app-installation-error-permission-denied,py2app installation error--Permission Denied,,,,,,
1412,"['python', 'sockets', 'loops', 'tkinter']","{'account_id': 1501213, 'reputation': 367, 'user_id': 1405788, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f4f15f2a8c05cf998720b1a9c021e024?s=256&d=identicon&r=PG', 'display_name': 'Lucas Menicucci', 'link': 'https://stackoverflow.com/users/1405788/lucas-menicucci'}",True,3046,11198945.0,4,2,1399596110,1340661372,1340680141.0,11197936,CC BY-SA 3.0,https://stackoverflow.com/questions/11197936/tkinter-cant-work-while-a-socket-loop-is-happening,Tkinter can&#39;t work while a socket loop is happening,,,,,,
1413,"['python', 'sqlalchemy', 'python-elixir']","{'account_id': 90162, 'reputation': 55053, 'user_id': 248296, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ec020fe58f82e5b8e72544ee7108a825?s=256&d=identicon&r=PG', 'display_name': 'warvariuc', 'link': 'https://stackoverflow.com/users/248296/warvariuc'}",True,1774,,1,6,1399337221,1339354448,1399337221.0,10971454,CC BY-SA 3.0,https://stackoverflow.com/questions/10971454/sqlalchemy-declarative-extension-vs-elixir,SQLAlchemy declarative extension vs. elixir,,,,,,
1414,"['python', 'django', 'unit-testing', 'sqlite']","{'account_id': 1168551, 'reputation': 1602, 'user_id': 1146280, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/fTWN4.png?s=256&g=1', 'display_name': 'bgrantdev', 'link': 'https://stackoverflow.com/users/1146280/bgrantdev'}",True,2731,15591071.0,2,2,1399206007,1338492814,1495542594.0,10840115,CC BY-SA 3.0,https://stackoverflow.com/questions/10840115/unit-testing-django-project-with-sqlite3-db-missing-tables,Unit testing django project with sqlite3 db missing tables,,,,,,
1415,"['python', 'eclipse', 'bash']","{'account_id': 895600, 'reputation': 829, 'user_id': 932965, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/39744b84faf207a5c4404235e3c80730?s=256&d=identicon&r=PG', 'display_name': 'bandit', 'link': 'https://stackoverflow.com/users/932965/bandit'}",True,2131,11975551.0,1,4,1398939355,1340023114,1495540754.0,11083074,CC BY-SA 3.0,https://stackoverflow.com/questions/11083074/run-python-bash-project-on-a-remote-machine,Run (python / bash) project on a remote machine,,,,,,
1416,"['python', 'flask', 'jinja2']","{'account_id': 1555664, 'reputation': 195, 'user_id': 1446855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83538d2400d7b23829f64cbba2d8b197?s=256&d=identicon&r=PG', 'display_name': 'hof0w', 'link': 'https://stackoverflow.com/users/1446855/hof0w'}",True,9970,10995088.0,1,7,1398694620,1339494651,1339494861.0,10994195,CC BY-SA 3.0,https://stackoverflow.com/questions/10994195/how-do-i-create-a-404-page,How do I create a 404 page?,,,,,,
1417,"['python', 'for-loop']","{'account_id': 1540532, 'reputation': 2594, 'user_id': 1435323, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9ea82898a275911db2c2563faabd5580?s=256&d=identicon&r=PG', 'display_name': 'MyNameIsKhan', 'link': 'https://stackoverflow.com/users/1435323/mynameiskhan'}",True,6262,10884280.0,4,3,1398488830,1338825331,,10884253,CC BY-SA 3.0,https://stackoverflow.com/questions/10884253/python-for-loop-with-a-more-intuitive-upper-bound,Python for loop with a more intuitive upper bound?,,,,,,
1418,"['python', 'pip', 'homebrew', 'easy-install']","{'account_id': 22289, 'reputation': 7965, 'user_id': 54818, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b4a716d3c63edb2ea7106357590066a4?s=256&d=identicon&r=PG', 'display_name': 'wgpubs', 'link': 'https://stackoverflow.com/users/54818/wgpubs'}",True,3953,,1,5,1398366428,1340098639,1340099252.0,11098280,CC BY-SA 3.0,https://stackoverflow.com/questions/11098280/error-on-pip-install-upgrade-distribute,Error on &quot;pip install --upgrade distribute&quot;,,,,,,
1419,"['python', 'matplotlib']","{'user_type': 'does_not_exist', 'display_name': 'user1483636'}",True,7728,,3,9,1398343537,1340734990,1340762502.0,11213646,CC BY-SA 3.0,https://stackoverflow.com/questions/11213646/use-pylab-to-plot-image-returned-from-scipy,Use pylab to plot image returned from Scipy,,,,,,
1420,"['python', 'namespaces', 'autokey']","{'account_id': 76010, 'reputation': 8980, 'user_id': 217867, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/IQpud.jpg?s=256&g=1', 'display_name': 'Lonnie Best', 'link': 'https://stackoverflow.com/users/217867/lonnie-best'}",True,464,11180319.0,2,2,1398018642,1340562539,1341047716.0,11180103,CC BY-SA 3.0,https://stackoverflow.com/questions/11180103/autokey-python-how-do-i-create-a-global-function-library,AutoKey Python - How do I create a global function library,,,,,,
1421,"['python', 'django', 'button']","{'account_id': 1556696, 'reputation': 35, 'user_id': 1447578, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8eea0e12b893670b5b6bd90f025726f8?s=256&d=identicon&r=PG', 'display_name': 'Lena', 'link': 'https://stackoverflow.com/users/1447578/lena'}",True,2287,11000054.0,3,0,1397948963,1339514316,1339531867.0,10999685,CC BY-SA 3.0,https://stackoverflow.com/questions/10999685/handle-enter-button-in-change-form-django,Handle enter button in change_form Django,,,,,,
1422,"['python', 'matplotlib']","{'account_id': 1502094, 'reputation': 4504, 'user_id': 1406413, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3b3ee73e3dc1366749cc965f75c0da3e?s=256&d=identicon&r=PG', 'display_name': 'Zach', 'link': 'https://stackoverflow.com/users/1406413/zach'}",True,8122,10888802.0,3,5,1397631210,1338822572,,10883621,CC BY-SA 3.0,https://stackoverflow.com/questions/10883621/installing-matplotlib-in-windows,Installing MatPlotLib in windows,,,,,,
1423,"['python', 'numpy', 'python-imaging-library', 'attributeerror']","{'account_id': 6259, 'reputation': 16323, 'user_id': 10468, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/f21uW.jpg?s=256&g=1', 'display_name': 'DarenW', 'link': 'https://stackoverflow.com/users/10468/darenw'}",True,4120,10855702.0,2,5,1397627636,1338572216,1338576326.0,10854903,CC BY-SA 3.0,https://stackoverflow.com/questions/10854903/what-is-causing-dimension-dependent-attributeerror-in-pil-fromarray-function,What is causing dimension-dependent AttributeError in PIL fromarray function?,,,,,,
1424,"['python', 'web-crawler', 'scrapy']","{'account_id': 1570639, 'reputation': 31, 'user_id': 1458402, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/292f3180c0bc6e7aaa99ceee4e50a496?s=256&d=identicon&r=PG', 'display_name': 'Sourav Das', 'link': 'https://stackoverflow.com/users/1458402/sourav-das'}",True,3151,,1,3,1397512222,1339756604,1397512222.0,11049088,CC BY-SA 3.0,https://stackoverflow.com/questions/11049088/scrapy-not-crawling-subsequent-pages-in-order,Scrapy not crawling subsequent pages in order,,,,,,
1425,"['python', 'osx-lion', 'readline', 'easy-install']","{'account_id': 1469294, 'reputation': 163, 'user_id': 1385332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afe8cbb4fd6c84a958b1d14c848f41f2?s=256&d=identicon&r=PG', 'display_name': 'user11170', 'link': 'https://stackoverflow.com/users/1385332/user11170'}",True,8356,10925721.0,6,6,1397059632,1339041844,1339063999.0,10925507,CC BY-SA 3.0,https://stackoverflow.com/questions/10925507/cannot-easy-install-readline-for-python-2-7-3-on-mac-os-lion,Cannot easy_install readline for Python 2.7.3 on Mac Os Lion,,,,,,
1426,"['python', 'python-2.7', 'virtualenv', 'pip', 'setuptools']","{'account_id': 43947, 'reputation': 85, 'user_id': 128682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f080b84344bed9b69c3cdcade2514bd0?s=256&d=identicon&r=PG', 'display_name': 'medecau', 'link': 'https://stackoverflow.com/users/128682/medecau'}",True,8273,22966881.0,1,1,1397056461,1340013700,1490005103.0,11080614,CC BY-SA 3.0,https://stackoverflow.com/questions/11080614/easy-install-gets-wrong-pip-version,easy_install gets wrong pip version,,,,,,
1427,"['python', 'gmail', 'imaplib']","{'account_id': 429974, 'reputation': 1369, 'user_id': 813149, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f4a799b91883836d92d4fefc4d427e7?s=256&d=identicon&r=PG', 'display_name': 'nomadicME', 'link': 'https://stackoverflow.com/users/813149/nomadicme'}",True,4053,11239068.0,4,5,1396543538,1339482701,1339518300.0,10991533,,https://stackoverflow.com/questions/10991533/imaplib-gmail-how-to-download-full-message-all-parts-while-not-marking-read,imaplib/gmail how to download full message (all parts) while not marking read,,1455272851.0,Duplicate,,,
1428,"['python', 'tkinter', 'python-2.7']","{'account_id': 1352073, 'reputation': 6046, 'user_id': 1291411, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/71d86d2e9e1db8f9e55a6f267184fceb?s=256&d=identicon&r=PG', 'display_name': 'IT Ninja', 'link': 'https://stackoverflow.com/users/1291411/it-ninja'}",True,456,11074336.0,1,1,1396471001,1339961227,,11074159,CC BY-SA 3.0,https://stackoverflow.com/questions/11074159/integrating-idle-into-tkinter-program,Integrating IDLE into Tkinter program,,,,,,
1429,"['python', 'django', 'models', 'filefield', 'imagefield']","{'account_id': 1556507, 'reputation': 53, 'user_id': 1447443, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/352e937732178d4dfaf737ca655414d0?s=256&d=identicon&r=PG', 'display_name': 'user1447443', 'link': 'https://stackoverflow.com/users/1447443/user1447443'}",False,1539,,2,4,1396257426,1339340152,1396257426.0,10969703,CC BY-SA 3.0,https://stackoverflow.com/questions/10969703/django-accessing-uploaded-files-in-model-custom-save-best-practice,"django accessing uploaded files in model custom save, best practice?",,,,,,
1430,"['python', 'random', 'matplotlib', 'weibull']","{'account_id': 1490424, 'reputation': 1236, 'user_id': 1397625, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2dacce7b139f255257907e939f6795ba?s=256&d=identicon&r=PG', 'display_name': 'RodericDay', 'link': 'https://stackoverflow.com/users/1397625/rodericday'}",True,626,11265851.0,1,2,1396224106,1340979091,1396224106.0,11263367,CC BY-SA 3.0,https://stackoverflow.com/questions/11263367/seed-pylabs-random-number-generator,Seed Pylab&#39;s random number generator?,,,,,,
1431,"['javascript', 'jquery', 'python', 'jvectormap']","{'account_id': 919749, 'reputation': 2450, 'user_id': 951662, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ef8bbfccfd0dd146907f7a008fe57f43?s=256&d=identicon&r=PG', 'display_name': 'pahko', 'link': 'https://stackoverflow.com/users/951662/pahko'}",True,10487,13520307.0,2,15,1396100703,1339902534,,11068645,CC BY-SA 3.0,https://stackoverflow.com/questions/11068645/how-to-generate-a-new-map-for-jvectormap-jquery-plugin,How to generate a new map for jvectormap jquery plugin?,1385465373.0,,,,,
1432,"['python', 'list', 'dictionary']","{'account_id': 337134, 'reputation': 99, 'user_id': 665221, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de02b970d965e4c7c5abeec80477aaa7?s=256&d=identicon&r=PG', 'display_name': 'sphericsf', 'link': 'https://stackoverflow.com/users/665221/sphericsf'}",True,315,11200686.0,1,-1,1395984783,1340681174,1395984783.0,11200388,CC BY-SA 3.0,https://stackoverflow.com/questions/11200388/implementing-a-datatree-using-class-lists-and-dicts-in-python,Implementing a datatree using class lists and dicts in Python,,,,,,
1433,"['python', 'ruby', 'sockets', 'tcp']","{'account_id': 1018903, 'reputation': 571, 'user_id': 1400379, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/8420a0e8e6b886052b9f709287f32382?s=256&d=identicon&r=PG', 'display_name': 'dado_eyad', 'link': 'https://stackoverflow.com/users/1400379/dado-eyad'}",False,1597,,2,0,1395913335,1338767743,,10874932,CC BY-SA 3.0,https://stackoverflow.com/questions/10874932/python-socket-timeout-and-flush,Python socket timeout and flush,,,,,,
1434,"['python', 'scipy', 'distribution', 'mathematical-optimization', 'weibull']","{'account_id': 1520329, 'reputation': 5046, 'user_id': 1420169, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/7a615c07799f81b161adff1b7e7c861e?s=256&d=identicon&r=PG', 'display_name': 'TimY', 'link': 'https://stackoverflow.com/users/1420169/timy'}",True,1482,11247776.0,2,3,1395768427,1340890483,1395768427.0,11245869,CC BY-SA 3.0,https://stackoverflow.com/questions/11245869/using-scipy-optimize-fmin-cg-to-extract-weibull-distribution-parameters,Using SCIPY.OPTIMIZE.FMIN_CG to extract Weibull distribution parameters,,,,,,
1435,"['python', 'django', 'installation', 'package', 'virtualenv']","{'account_id': 1375794, 'reputation': 2536, 'user_id': 1309818, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/WTYK5.jpg?s=256&g=1', 'display_name': 'Babu', 'link': 'https://stackoverflow.com/users/1309818/babu'}",True,3494,11027060.0,3,2,1395751896,1339650800,,11027009,CC BY-SA 3.0,https://stackoverflow.com/questions/11027009/how-to-upgrade-a-django-package-only-in-a-python-virtual-environment,How to upgrade a django package only in a python virtual environment?,,,,,,
1436,"['python', 'replace', 'numpy', 'indexing']","{'account_id': 75437, 'reputation': 1217, 'user_id': 216403, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3a1da0ab2b8ff6a9bc6bd167b6766dfb?s=256&d=identicon&r=PG', 'display_name': 'Karol', 'link': 'https://stackoverflow.com/users/216403/karol'}",True,10860,10894767.0,3,6,1395576351,1338885076,1338886372.0,10894000,CC BY-SA 3.0,https://stackoverflow.com/questions/10894000/replace-subarrays-in-numpy,Replace subarrays in numpy,,,,,,
1437,"['python', 'multiprocessing']","{'account_id': 1592365, 'reputation': 1549, 'user_id': 1475412, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/e3eacf73d62ef3ee95c8525f90a2d6bc?s=256&d=identicon&r=PG', 'display_name': 'user1475412', 'link': 'https://stackoverflow.com/users/1475412/user1475412'}",True,5678,,2,6,1395403255,1340810721,,11229739,CC BY-SA 3.0,https://stackoverflow.com/questions/11229739/python-multiprocessing-speed,Python multiprocessing speed,,,,,,
1438,"['python', 'cluster-analysis', 'hierarchical-data', 'hierarchical-clustering']","{'account_id': 1525800, 'reputation': 1612, 'user_id': 1424281, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/P1ioi.jpg?s=256&g=1', 'display_name': 'knd', 'link': 'https://stackoverflow.com/users/1424281/knd'}",True,1722,11333951.0,2,2,1394961663,1340073903,1340076360.0,11093735,CC BY-SA 3.0,https://stackoverflow.com/questions/11093735/how-to-select-closest-representative-to-the-center-in-each-cluster-in-scipy-clus,How to select closest representative to the center in each cluster in scipy-cluster?,,,,,,
1439,"['python', 'pyramid']","{'account_id': 321625, 'reputation': 24112, 'user_id': 640558, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a3406798d70c05a95bb2a803780f7cfb?s=256&d=identicon&r=PG', 'display_name': 'Lostsoul', 'link': 'https://stackoverflow.com/users/640558/lostsoul'}",True,2776,11183929.0,1,3,1394858208,1340586694,,11182476,CC BY-SA 3.0,https://stackoverflow.com/questions/11182476/pyramid-error-attributeerror-no-session-factory-registered,Pyramid error: AttributeError: No session factory registered,,,,,,
1440,"['python', 'gtk', 'pygobject']","{'account_id': 318298, 'reputation': 5343, 'user_id': 996056, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3ddabd219208d1fbc6f5b003144ca673?s=256&d=identicon&r=PG', 'display_name': 'David Gomes', 'link': 'https://stackoverflow.com/users/996056/david-gomes'}",True,3593,11099204.0,2,7,1394303919,1340099176,1394303919.0,11098446,CC BY-SA 3.0,https://stackoverflow.com/questions/11098446/python-and-gtk-which-gtk-version-is-being-used,Python and Gtk - which GTK version is being used?,,,,,,
