,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
1233,"['python', 'pyfacebook']","{'account_id': 1678044, 'reputation': 59, 'user_id': 1543087, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0a2893683d803187627817aa4b3d8fba?s=256&d=identicon&r=PG', 'display_name': 'user1543087', 'link': 'https://stackoverflow.com/users/1543087/user1543087'}",True,1510,1,3,1421677353,1347818819,1347820982.0,12449335,CC BY-SA 3.0,https://stackoverflow.com/questions/12449335/graphapi-module-present-in-pyfacebook-or-not,GraphApi module present in pyfacebook or not,,,,,,
1234,"['python', 'collision-detection', 'pyglet', 'game-ai']","{'account_id': 1283692, 'reputation': 139, 'user_id': 1237200, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b92cf58257208dfdb3e950d46a556b73?s=256&d=identicon&r=PG', 'display_name': 'user1237200', 'link': 'https://stackoverflow.com/users/1237200/user1237200'}",True,7779,2,3,1421674455,1347873068,1347941588.0,12456201,CC BY-SA 3.0,https://stackoverflow.com/questions/12456201/efficient-collision-detection,Efficient collision detection,,28025863.0,,,,
1235,"['python', 'c', 'struct', 'cython', 'unions']","{'account_id': 292217, 'reputation': 1720, 'user_id': 594853, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b50e01a61ef11cd74e5ac0f3ebd634b6?s=256&d=identicon&r=PG', 'display_name': 'polerto', 'link': 'https://stackoverflow.com/users/594853/polerto'}",True,3142,2,14,1421284349,1347845957,1415410943.0,12452210,CC BY-SA 3.0,https://stackoverflow.com/questions/12452210/cython-nesting-a-union-within-a-struct,Cython: Nesting a union within a struct,,12452293.0,,,,
1236,"['python', 'caching', 'scons', 'waf', 'build-tools']","{'account_id': 348804, 'reputation': 11608, 'user_id': 683710, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/NNKIH.jpg?s=256&g=1', 'display_name': 'Nordl&#246;w', 'link': 'https://stackoverflow.com/users/683710/nordl%c3%b6w'}",True,7440,3,16,1421070968,1348505443,,12569463,CC BY-SA 3.0,https://stackoverflow.com/questions/12569463/choosing-between-scons-and-waf-in-large-projects,Choosing between Scons and Waf in Large Projects,,,,,,
1237,"['python', 'opencv', 'video-processing']","{'account_id': 438687, 'reputation': 531, 'user_id': 827112, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/bb73c8d3d458174cd5ad01104ed75ca5?s=256&d=identicon&r=PG', 'display_name': 'Yoav R.', 'link': 'https://stackoverflow.com/users/827112/yoav-r'}",True,17027,2,8,1420842182,1346880347,1495535346.0,12290023,CC BY-SA 3.0,https://stackoverflow.com/questions/12290023/opencv-2-4-in-python-video-processing,OpenCV 2.4 in python - Video processing,,12333066.0,,,,
1238,"['python', 'tornado']","{'account_id': 91503, 'reputation': 4624, 'user_id': 251174, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/af267fac1addb7a4778e14b5c85ec5bf?s=256&d=identicon&r=PG', 'display_name': 'swasheck', 'link': 'https://stackoverflow.com/users/251174/swasheck'}",False,244,0,2,1420035612,1348860243,,12646127,CC BY-SA 3.0,https://stackoverflow.com/questions/12646127/can-i-use-callbacks-to-progressively-display-query-results-on-a-web-page,Can I use callbacks to progressively display query results on a web page?,,,,,,
1239,"['python', 'flask']","{'account_id': 1111842, 'reputation': 624, 'user_id': 1102171, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://www.gravatar.com/avatar/1c8222d6b9264bdc0024dfbf9fdb6b55?s=256&d=identicon&r=PG', 'display_name': 'user1102171', 'link': 'https://stackoverflow.com/users/1102171/user1102171'}",False,1487,2,1,1419879538,1348401383,,12552155,CC BY-SA 3.0,https://stackoverflow.com/questions/12552155/using-the-onkeydown-event-inside-wtform,using the onKeyDown event inside wtform,,,,,,
1240,['python'],"{'account_id': 428564, 'reputation': 161, 'user_id': 810973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94d658400c2e399bca8f4aba1ebf410f?s=256&d=identicon&r=PG', 'display_name': 'user810973', 'link': 'https://stackoverflow.com/users/810973/user810973'}",True,1020,1,11,1419552719,1348575035,,12582700,CC BY-SA 3.0,https://stackoverflow.com/questions/12582700/using-parent-directories-in-manifest-in,Using Parent Directories in Manifest.in,,,,,,
1241,"['python', 'xml', 'cherrypy', 'genshi']","{'account_id': 1016014, 'reputation': 45, 'user_id': 1027564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c49cdc945a65591153e792f019091527?s=256&d=identicon&r=PG', 'display_name': 'Jazz.Min', 'link': 'https://stackoverflow.com/users/1027564/jazz-min'}",False,208,1,1,1419242588,1348512434,1375213512.0,12571003,CC BY-SA 3.0,https://stackoverflow.com/questions/12571003/simple-way-to-process-xml-from-data-input-on-python-server,Simple way to process xml from data input on python server,,,,,,
1242,"['python', 'opencv', 'image-processing', 'hough-transform']","{'account_id': 310362, 'reputation': 18013, 'user_id': 623300, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ec3ba9362a9c2a43811d360af34ac31a?s=256&d=identicon&r=PG', 'display_name': 'Shan', 'link': 'https://stackoverflow.com/users/623300/shan'}",True,4068,1,1,1418998814,1346688795,1418998814.0,12251214,CC BY-SA 3.0,https://stackoverflow.com/questions/12251214/unable-to-locate-the-lines-using-hough-transform-using-opencv,Unable to locate the lines using hough transform using opencv,,12253265.0,,,,
1243,"['python', 'git', 'mercurial', 'github']","{'account_id': 17971, 'reputation': 7919, 'user_id': 40783, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1aa557e06ca8d1c006779956276c0bfc?s=256&d=identicon&r=PG', 'display_name': 'Lee Richardson', 'link': 'https://stackoverflow.com/users/40783/lee-richardson'}",True,1425,2,2,1418307316,1348430891,1495541928.0,12555843,CC BY-SA 3.0,https://stackoverflow.com/questions/12555843/migrating-mercurial-to-github,Migrating Mercurial to GitHub,,12557927.0,,,,
1244,"['python', 'python-2.7']","{'account_id': 1866931, 'reputation': 483, 'user_id': 1690243, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/78c867a9f8a317aff54429e2ee3daa44?s=256&d=identicon&r=PG&f=1', 'display_name': 'scrayon', 'link': 'https://stackoverflow.com/users/1690243/scrayon'}",True,21909,3,6,1418204550,1348284537,1348286361.0,12540435,CC BY-SA 3.0,https://stackoverflow.com/questions/12540435/import-error-no-module-named-pytz-after-using-easy-install,Import Error: No module named pytz after using easy_install,,12540477.0,,,,
1245,"['python', 'py2exe']","{'account_id': 1149249, 'reputation': 309, 'user_id': 1131308, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c872975d1ea67ae6babfeefe79f4df4b?s=256&d=identicon&r=PG', 'display_name': 'user1131308', 'link': 'https://stackoverflow.com/users/1131308/user1131308'}",False,937,3,1,1418126983,1346996001,1347000789.0,12312253,CC BY-SA 3.0,https://stackoverflow.com/questions/12312253/py2exe-wont-properly-compile-my-application,py2exe won&#39;t properly compile my application,,,,,,
1246,"['python', 'concurrency', 'network-programming', 'pyro']","{'account_id': 1825348, 'reputation': 173, 'user_id': 1658317, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d5a4666699116968fb939651399d5676?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1658317/john'}",True,2695,3,3,1418002841,1347206134,,12340565,CC BY-SA 3.0,https://stackoverflow.com/questions/12340565/pyro4-does-not-allow-more-than-two-clients-to-access-one-uri,Pyro4 does not allow more than two clients to access one URI,,12355946.0,,,,
1247,"['python', 'temperature']","{'account_id': 82536, 'reputation': 1518, 'user_id': 231987, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/50d2d59d21bc68dd94e6f4643be7cccd?s=256&d=identicon&r=PG', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/231987/christian'}",True,168,2,2,1417798775,1347369281,1417798775.0,12400292,,https://stackoverflow.com/questions/12400292/python-how-to-find-correct-result-in-string,Python how to find correct result in string,,12400293.0,,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'raspberrypi.meta', 'site_url': 'https://raspberrypi.meta.stackexchange.com', 'name': 'Raspberry Pi Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=raspberrypi.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1447786122, 'open_beta_date': 1340134756, 'closed_beta_date': 1339527600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/raspberrypi/Img/apple-touch-icon@2.png', 'twitter_account': 'StackRaspi', 'favicon_url': 'https://cdn.sstatic.net/Sites/raspberrypi/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/raspberrypi/Img/apple-touch-icon.png', 'audience': 'users and developers of hardware and software for Raspberry Pi', 'site_url': 'https://raspberrypi.stackexchange.com', 'api_site_parameter': 'raspberrypi', 'logo_url': 'https://cdn.sstatic.net/Sites/raspberrypi/Img/logo.png', 'name': 'Raspberry Pi', 'site_type': 'main_site'}, 'on_date': 1347516300, 'question_id': 1849}"
1248,"['python', 'arguments', 'command-line-arguments', 'argparse']","{'account_id': 461456, 'reputation': 467, 'user_id': 863164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe82251ac1c6dca097069baaf5b6437e?s=256&d=identicon&r=PG', 'display_name': 'tolien', 'link': 'https://stackoverflow.com/users/863164/tolien'}",True,2723,1,11,1417713442,1346945623,1495542357.0,12303547,CC BY-SA 3.0,https://stackoverflow.com/questions/12303547/set-the-default-to-false-if-another-mutually-exclusive-argument-is-true,Set the default to false if another mutually exclusive argument is true,,12303962.0,,,,
1249,"['python', 'class', 'object', 'methods', 'subclass']","{'account_id': 1852725, 'reputation': 41, 'user_id': 1678915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c019af2e50d8ad267c4ac1c0082c481?s=256&d=identicon&r=PG', 'display_name': 'xrocker15', 'link': 'https://stackoverflow.com/users/1678915/xrocker15'}",True,2307,3,0,1417488852,1348548929,1348549248.0,12576382,CC BY-SA 3.0,https://stackoverflow.com/questions/12576382/finding-geometric-objects-perimeter-and-area-using-subclasses,Finding Geometric Objects Perimeter and Area using subclasses,,,,,,
1250,"['python', 'packaging', 'egg']","{'account_id': 6018, 'reputation': 564847, 'user_id': 9951, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'e-satis', 'link': 'https://stackoverflow.com/users/9951/e-satis'}",True,611,2,3,1417463438,1346836446,1495540775.0,12278091,CC BY-SA 3.0,https://stackoverflow.com/questions/12278091/what-are-the-benefits-and-downsides-of-using-the-python-packaging-egg-format-o,What are the benefits and downsides of using the Python packaging *.egg format over a simple directory with setup.py?,,12278547.0,,,,
1251,"['python', 'dependencies', 'pip']","{'account_id': 239842, 'reputation': 28641, 'user_id': 509706, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/yedDa.png?s=256&g=1', 'display_name': 'Wilfred Hughes', 'link': 'https://stackoverflow.com/users/509706/wilfred-hughes'}",True,1268,1,10,1417460091,1347374627,,12372336,CC BY-SA 3.0,https://stackoverflow.com/questions/12372336/how-do-i-make-pip-respect-requirements,How do I make Pip respect requirements?,,12372382.0,,,,
1252,"['python', 'django', 'tornado']","{'account_id': 30780, 'reputation': 10166, 'user_id': 84128, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d1f63052c6046eb99e8ade3925a100d8?s=256&d=identicon&r=PG', 'display_name': 'Eric Conner', 'link': 'https://stackoverflow.com/users/84128/eric-conner'}",True,526,2,1,1417401570,1346527536,1417401570.0,12230701,CC BY-SA 3.0,https://stackoverflow.com/questions/12230701/django-with-tornado,Django with Tornado,,12256534.0,,,,
1253,"['python', 'django', 'json', 'geodjango']","{'account_id': 556749, 'reputation': 940, 'user_id': 918935, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/63962f734157b7338fec71098a214f6b?s=256&d=identicon&r=PG', 'display_name': 'Caustic', 'link': 'https://stackoverflow.com/users/918935/caustic'}",True,2114,3,0,1417379595,1347263254,,12347296,CC BY-SA 3.0,https://stackoverflow.com/questions/12347296/json-to-geodjango-model,json to geoDjango model,,,,,,
1254,"['python', 'process', 'os.system']","{'account_id': 989989, 'reputation': 121, 'user_id': 1007567, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8457175c2860a59e63440504735d7217?s=256&d=identicon&r=PG', 'display_name': 'L.J.', 'link': 'https://stackoverflow.com/users/1007567/l-j'}",True,11695,4,5,1417187093,1347031578,,12321077,CC BY-SA 3.0,https://stackoverflow.com/questions/12321077/killing-a-script-launched-in-a-process-via-os-system,Killing a script launched in a Process via os.system(),,,,,,
1255,"['python', 'csv', 'error-handling', 'stopiteration']","{'account_id': 1738469, 'reputation': 911, 'user_id': 1590499, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/e9c91b7e10294a6970f567403dcbacb5?s=256&d=identicon&r=PG', 'display_name': 'user1590499', 'link': 'https://stackoverflow.com/users/1590499/user1590499'}",True,6908,2,3,1416738916,1346441214,1416738916.0,12221443,CC BY-SA 3.0,https://stackoverflow.com/questions/12221443/ignore-stopiteration,Ignore StopIteration,,12221556.0,,,,
1256,"['c++', 'python', 'command-line']","{'account_id': 117399, 'reputation': 1786, 'user_id': 307454, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/QKTOC.png?s=256&g=1', 'display_name': 'lifebalance', 'link': 'https://stackoverflow.com/users/307454/lifebalance'}",True,4588,3,12,1416711015,1346742128,1416711015.0,12258317,CC BY-SA 3.0,https://stackoverflow.com/questions/12258317/how-to-pass-in-command-line-arguments-when-using-ideone,How to pass in command line arguments when using ideone?,,12258385.0,,,,
1257,"['python', 'api', 'error-handling', 'flask']","{'account_id': 361012, 'reputation': 4242, 'user_id': 1530754, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/711c8fef896a8628d2d2a3e3e2ae3333?s=256&d=identicon&r=PG', 'display_name': 'Ryan Shea', 'link': 'https://stackoverflow.com/users/1530754/ryan-shea'}",True,75818,2,54,1416553332,1348780987,1348784049.0,12630224,CC BY-SA 3.0,https://stackoverflow.com/questions/12630224/returning-api-error-messages-with-python-and-flask,Returning API Error Messages with Python and Flask,,12630466.0,,,,
1258,"['python', 'django', 'sorl-thumbnail']","{'account_id': 347152, 'reputation': 123, 'user_id': 681100, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f56de0662be7551486057fd8b8d8dade?s=256&d=identicon&r=PG', 'display_name': 'Daniel Lloyd-Wood', 'link': 'https://stackoverflow.com/users/681100/daniel-lloyd-wood'}",True,2836,2,4,1415887675,1348675802,1348752281.0,12605974,CC BY-SA 3.0,https://stackoverflow.com/questions/12605974/sorl-thumbnail-not-creating-thumbnails,sorl-thumbnail not creating thumbnails,,,,,,
1259,"['python', 'xpath', 'scrapy']","{'account_id': 1801888, 'reputation': 795, 'user_id': 1640005, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/822636de785f77f289444568dd906a20?s=256&d=identicon&r=PG', 'display_name': 'zoonosis', 'link': 'https://stackoverflow.com/users/1640005/zoonosis'}",False,903,3,2,1415535788,1346830753,,12276663,CC BY-SA 3.0,https://stackoverflow.com/questions/12276663/scrapy-not-returning-additonal-info-from-scraped-link-in-item-via-request-callba,Scrapy Not Returning Additonal Info from Scraped Link in Item via Request Callback,,,,,,
1260,"['python', 'gtk', 'pygtk', 'pyinstaller']","{'account_id': 327078, 'reputation': 2581, 'user_id': 649230, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/8bc0ff7c3b4ad671ea7acab939b468a6?s=256&d=identicon&r=PG', 'display_name': 'dpitch40', 'link': 'https://stackoverflow.com/users/649230/dpitch40'}",True,2443,1,2,1415470349,1348845481,,12642804,CC BY-SA 3.0,https://stackoverflow.com/questions/12642804/warning-about-missing-gtk-icon-in-python-executable,Warning about missing GTK icon in Python executable,,,,,,
1261,"['python', 'memory-profiling']","{'account_id': 369788, 'reputation': 32233, 'user_id': 717357, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/43bb5036a976173d74210931a0f444a5?s=256&d=identicon&r=PG', 'display_name': 'Yann', 'link': 'https://stackoverflow.com/users/717357/yann'}",True,4485,1,6,1415404905,1348246426,1495535383.0,12534794,CC BY-SA 3.0,https://stackoverflow.com/questions/12534794/memory-usage-in-python-whats-the-difference-between-memory-profiler-and-guppy,Memory Usage in Python: What&#39;s the difference between memory_profiler and guppy?,,12535427.0,,,,
1262,"['python', 'django', 'django-queryset']","{'account_id': 29119, 'reputation': 6043, 'user_id': 78409, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/wjLkx.png?s=256&g=1', 'display_name': 'John C', 'link': 'https://stackoverflow.com/users/78409/john-c'}",True,4996,1,0,1415092310,1348321581,,12544310,CC BY-SA 3.0,https://stackoverflow.com/questions/12544310/how-to-custom-sort-a-django-queryset,How to custom sort a Django queryset,,,,,,
1263,"['python', 'multithreading', 'synchronization']","{'account_id': 141559, 'reputation': 1079, 'user_id': 348686, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/5ba1538f8ecc619081b013f023d6cc48?s=256&d=identicon&r=PG', 'display_name': 'Shrikanth Kalluraya', 'link': 'https://stackoverflow.com/users/348686/shrikanth-kalluraya'}",False,77,2,0,1415081430,1347058694,1415081430.0,12326443,CC BY-SA 3.0,https://stackoverflow.com/questions/12326443/design-help-for-thread-synchronization,Design help for thread synchronization,,,,,,
1264,"['python', 'email', 'imap']","{'account_id': 354262, 'reputation': 35491, 'user_id': 692499, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7757ce52a52d5696a160372ca41742d6?s=256&d=identicon&r=PG', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/692499/tony'}",True,414,1,2,1414939361,1348949202,1633586368.0,12656062,,https://stackoverflow.com/questions/12656062/good-resources-to-learn-imap-programming,Good resources to learn IMAP programming,,12656764.0,1348990317.0,not constructive,,
1265,"['python', 'amazon-web-services', 'amazon-elastic-beanstalk']","{'account_id': 62121, 'reputation': 655, 'user_id': 184752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11573aefea3eefca68b901d3073b7183?s=256&d=identicon&r=PG', 'display_name': 'John Clarke Mills', 'link': 'https://stackoverflow.com/users/184752/john-clarke-mills'}",False,833,2,12,1414790744,1347327537,,12361613,CC BY-SA 3.0,https://stackoverflow.com/questions/12361613/deploying-python-on-elastic-beanstalk-with-different-configurations-for-differen,Deploying Python on Elastic Beanstalk with different configurations for different environments,,,,,,
1266,"['python', 'macos', 'pyobjc']","{'account_id': 1393622, 'reputation': 581, 'user_id': 1323870, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/27eeaa84b9fe3bdd174b5e94476c3979?s=256&d=identicon&r=PG', 'display_name': 'Carto_', 'link': 'https://stackoverflow.com/users/1323870/carto'}",True,6878,2,4,1414616145,1347457583,,12389665,CC BY-SA 3.0,https://stackoverflow.com/questions/12389665/python-capture-keystrokes-values-in-text-file-on-os-x,Python capture Keystrokes values in text file on OS X,,12390043.0,,,,
1267,"['python', 'python-2.7', 'pyqt', 'pyqt4']","{'account_id': 1716534, 'reputation': 1335, 'user_id': 1573477, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5b548c24fb12dcde259a7b07c0bb1361?s=256&d=identicon&r=PG', 'display_name': 'Shahin', 'link': 'https://stackoverflow.com/users/1573477/shahin'}",True,1374,1,1,1414381442,1347450548,1414381442.0,12387521,CC BY-SA 3.0,https://stackoverflow.com/questions/12387521/using-dbus-in-python-program,Using DBus in python program,,12395886.0,,,,
1268,"['c++', 'python', 'boost', 'boost-python']","{'account_id': 154545, 'reputation': 1032, 'user_id': 370556, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/c332e104cd6ab8057996907338310a12?s=256&d=identicon&r=PG', 'display_name': 'Austin Wagner', 'link': 'https://stackoverflow.com/users/370556/austin-wagner'}",True,530,1,3,1414044274,1346449379,1346764814.0,12222824,CC BY-SA 3.0,https://stackoverflow.com/questions/12222824/downcast-in-boost-python,Downcast in Boost.Python,,12223949.0,,,,
1269,"['python', 'numpy', 'python-c-api', 'python-c-extension']","{'account_id': 954402, 'reputation': 213, 'user_id': 979966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1eb9df8c8414a89858405b28c93932b?s=256&d=identicon&r=PG', 'display_name': 'Daniele Bigoni', 'link': 'https://stackoverflow.com/users/979966/daniele-bigoni'}",True,11478,2,11,1413885998,1348575738,1380034062.0,12582875,CC BY-SA 3.0,https://stackoverflow.com/questions/12582875/c-array-to-pyarray,C array to PyArray,,,,,,
1270,"['python', 'django']","{'account_id': 1217879, 'reputation': 7903, 'user_id': 1185123, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/EZGpo.jpg?s=256&g=1', 'display_name': 'imkost', 'link': 'https://stackoverflow.com/users/1185123/imkost'}",True,1310,3,1,1413877348,1346702013,1346704924.0,12253328,CC BY-SA 3.0,https://stackoverflow.com/questions/12253328/djangos-objects-all-kills-python,Django&#39;s objects.all() kills python,,12253492.0,,,,
1271,"['python', 'csv']","{'account_id': 1777152, 'reputation': 1423, 'user_id': 1620716, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/83d1ed5bc92b88b9938730362e17f3dd?s=256&d=identicon&r=PG', 'display_name': 'user1620716', 'link': 'https://stackoverflow.com/users/1620716/user1620716'}",True,12347,1,5,1413874169,1348243545,1413874169.0,12534110,CC BY-SA 3.0,https://stackoverflow.com/questions/12534110/keyerror-when-using-dictreader,KeyError when using DictReader(),,12534235.0,,,,
1272,"['python', 'avl-tree']","{'account_id': 1866352, 'reputation': 43, 'user_id': 1689822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecf55d5d0376fc64e4ca4bb9d1e1e587?s=256&d=identicon&r=PG', 'display_name': 'user1689822', 'link': 'https://stackoverflow.com/users/1689822/user1689822'}",True,5911,1,4,1413774613,1348260617,1348260957.0,12537986,CC BY-SA 3.0,https://stackoverflow.com/questions/12537986/python-avl-tree-insertion,python AVL tree insertion,,,,,,
1273,"['python', 'django', 'heroku', 'import', 'importerror']","{'account_id': 1752650, 'reputation': 1812, 'user_id': 1601392, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/9fe26990ed3264105950b18af15ae445?s=256&d=identicon&r=PG', 'display_name': 'Santiago', 'link': 'https://stackoverflow.com/users/1601392/santiago'}",True,728,2,0,1413386117,1348416455,,12553871,CC BY-SA 3.0,https://stackoverflow.com/questions/12553871/how-to-import-yaml-when-deploying-django-app-on-heroku,How to import yaml when deploying Django app on Heroku,,,,,,
1274,"['python', 'json', 'dictionary']","{'account_id': 1644513, 'reputation': 31717, 'user_id': 1516286, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/36f74e0d3318a630af9ce0e356182040?s=256&d=identicon&r=PG', 'display_name': 'Vor', 'link': 'https://stackoverflow.com/users/1516286/vor'}",True,24296,2,4,1413181935,1346781429,1413181935.0,12268930,CC BY-SA 3.0,https://stackoverflow.com/questions/12268930/create-json-with-multiple-dictionaries-python,"create JSON with multiple dictionaries, Python",,12268976.0,,,,
1275,"['python', 'urllib2', 'multipartform-data', 'python-requests']","{'account_id': 1877158, 'reputation': 53, 'user_id': 1698138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c129c727fe407d88340312924434d9ec?s=256&d=identicon&r=PG', 'display_name': 'user1698138', 'link': 'https://stackoverflow.com/users/1698138/user1698138'}",True,20174,3,6,1412743585,1348615677,1348637681.0,12592553,CC BY-SA 3.0,https://stackoverflow.com/questions/12592553/python-requests-multipart-http-post,Python Requests Multipart HTTP POST,,,,,,
1276,"['python', 'django', 'django-haystack', 'whoosh']","{'account_id': 1084546, 'reputation': 97, 'user_id': 1080571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3cef4001e45518c988eac8b6269ddff?s=256&d=identicon&r=PG', 'display_name': 'geros', 'link': 'https://stackoverflow.com/users/1080571/geros'}",True,2385,2,6,1412689864,1346758194,1367576507.0,12262590,CC BY-SA 3.0,https://stackoverflow.com/questions/12262590/django-haystack-autocompletion-on-two-multiple-fields,Django Haystack autocompletion on two (multiple) fields,,16025675.0,,,,
1277,"['python', 'regex', 'xpath', 'selenium']","{'account_id': 1418415, 'reputation': 15864, 'user_id': 1577343, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/vUFRO.png?s=256&g=1', 'display_name': 'Eduard Florinescu', 'link': 'https://stackoverflow.com/users/1577343/eduard-florinescu'}",True,844,2,1,1412578482,1348085301,1348117518.0,12502108,CC BY-SA 3.0,https://stackoverflow.com/questions/12502108/selenium-is-possible-to-get-the-text-between-two-xpath-selections,Selenium: Is possible to get the text between two xpath selections?,,12502720.0,,,,
1278,"['python', 'emacs', 'elisp', 'pymacs']","{'account_id': 926146, 'reputation': 1914, 'user_id': 956907, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5467d8e089108097c79fa108e6cfdf20?s=256&d=identicon&r=PG', 'display_name': 'Raghu', 'link': 'https://stackoverflow.com/users/956907/raghu'}",False,303,1,2,1412457434,1347710059,1348177130.0,12437126,CC BY-SA 3.0,https://stackoverflow.com/questions/12437126/getting-hello-world-to-work-in-pymacs,Getting hello world to work in pymacs,,,,,,
1279,"['python', 'if-statement', 'while-loop']","{'account_id': 1433245, 'reputation': 721, 'user_id': 1355158, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c75cbe407db1db5ebf85d6121f343c25?s=256&d=identicon&r=PG', 'display_name': 'Ryan Tice', 'link': 'https://stackoverflow.com/users/1355158/ryan-tice'}",True,69417,4,1,1412390112,1348445376,,12557376,,https://stackoverflow.com/questions/12557376/python-repeat-program-while-true,python repeat program while true,,12557389.0,1432418451.0,Duplicate,,
