,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
1100,"['python', 'google-cloud-platform', 'ocr']","{'account_id': 19278238, 'reputation': 13, 'user_id': 14090746, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77647e4f3a30a91eb3096ba05215ae7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fadhlan', 'link': 'https://stackoverflow.com/users/14090746/fadhlan'}",False,226,0,0,1631024934,1599618065,63803889,CC BY-SA 4.0,https://stackoverflow.com/questions/63803889/how-batch-image-annotation-offline-works-from-google-cloud,How batch image annotation offline works? from Google Cloud,1631024934.0,,,,
1101,"['python', 'language-detection']","{'account_id': 12390038, 'reputation': 551, 'user_id': 9032335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/433b6fa5c83905d72343c4c1ad0c9d59?s=256&d=identicon&r=PG&f=1', 'display_name': 'ivegotaquestion', 'link': 'https://stackoverflow.com/users/9032335/ivegotaquestion'}",True,755,2,0,1631021199,1598948867,63684004,CC BY-SA 4.0,https://stackoverflow.com/questions/63684004/how-to-fix-langdetects-instable-results,How to fix langdetect&#39;s instable results,,63684357.0,,,
1102,"['python', 'background', 'kivy', 'gradient']","{'user_type': 'does_not_exist', 'display_name': 'user14023416'}",True,3179,2,1,1631004851,1599306711,63753600,CC BY-SA 4.0,https://stackoverflow.com/questions/63753600/how-to-make-gradient-background-in-kivy,How to make gradient background in Kivy,,65401770.0,,,
1103,"['python', 'pandas', 'list', 'dataframe', 'datatable']","{'account_id': 15969203, 'reputation': 23, 'user_id': 11523863, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_Y1dKJKPaaI/AAAAAAAAAAI/AAAAAAAAAq0/rHIFxuIWa1o/photo.jpg?sz=256', 'display_name': 'Marss', 'link': 'https://stackoverflow.com/users/11523863/marss'}",False,122,1,1,1630995074,1599614016,63803449,CC BY-SA 4.0,https://stackoverflow.com/questions/63803449/transform-table-from-narrow-table-to-wide-table-in-python,Transform Table from Narrow Table to Wide Table in Python,1630995074.0,,,,
1104,"['python', 'pdf']","{'account_id': 12287073, 'reputation': 3168, 'user_id': 9749124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96bc792b252c540523faea0fb803cb1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'taga', 'link': 'https://stackoverflow.com/users/9749124/taga'}",False,2201,1,1,1630991336,1601316687,64107452,CC BY-SA 4.0,https://stackoverflow.com/questions/64107452/converting-pdf-to-image-with-pdf2image-does-not-work,Converting PDF to Image with pdf2image does not work,,,,,
1105,"['python', 'python-3.x', 'ansible', 'influxdb']","{'account_id': 2724452, 'reputation': 93, 'user_id': 2349933, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mB19x.jpg?s=256&g=1', 'display_name': 'thargalin', 'link': 'https://stackoverflow.com/users/2349933/thargalin'}",True,18284,2,3,1630936135,1601284536,64099259,CC BY-SA 4.0,https://stackoverflow.com/questions/64099259/ansible-ansible-python-interpreter-error,Ansible &quot;ansible_python_interpreter&quot; Error,,69075658.0,,,
1106,"['python', 'excel', 'vba']","{'account_id': 17794245, 'reputation': 73, 'user_id': 12922490, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Sm2Xq.jpg?s=256&g=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/12922490/michael'}",True,2641,1,1,1630911529,1600020053,63873954,CC BY-SA 4.0,https://stackoverflow.com/questions/63873954/excel-vba-pass-arguments-to-python-script,Excel VBA pass arguments to Python script,1600020482.0,,,,
1107,"['python', 'python-3.x', 'async-await', 'python-asyncio', 'aio-mysql']","{'account_id': 7087924, 'reputation': 1471, 'user_id': 5424153, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6f2cbe071d11375c76e305cee52f1246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akhil Mathew', 'link': 'https://stackoverflow.com/users/5424153/akhil-mathew'}",True,1134,1,8,1630909153,1599299597,63752613,CC BY-SA 4.0,https://stackoverflow.com/questions/63752613/asyncio-improperly-warns-about-streams-objects-are-garbage-collected-call-stre,asyncio improperly warns about streams objects are garbage collected; call &quot;stream.close()&quot; explicitly,1600315311.0,69069901.0,,,
1108,"['python', 'ibm-cloud', 'ibm-watson', 'sentiment-analysis']","{'account_id': 6060796, 'reputation': 21, 'user_id': 4732572, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/739020636215197/picture?type=large', 'display_name': 'Rahul Gupta', 'link': 'https://stackoverflow.com/users/4732572/rahul-gupta'}",False,2888,3,1,1630796192,1599240304,63745587,CC BY-SA 4.0,https://stackoverflow.com/questions/63745587/python-and-ibm-watson-sdk-importerror-no-module-named-ibm-watson,Python and IBM Watson SDK: ImportError: No module named ibm_watson,1599294860.0,,,,
1109,"['python', 'plotly']","{'account_id': 17047515, 'reputation': 19, 'user_id': 12333985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03fa887f7f25d17d23b73dcb17f85f4b?s=256&d=identicon&r=PG&f=1', 'display_name': 'BigZ', 'link': 'https://stackoverflow.com/users/12333985/bigz'}",False,216,1,0,1630790063,1600196609,63908316,CC BY-SA 4.0,https://stackoverflow.com/questions/63908316/bar-chart-is-not-showing-in-repl-it,Bar chart is not showing in repl.it,,,,,
1110,"['python', 'numpy', 'binomial-theorem']","{'account_id': 14576160, 'reputation': 25, 'user_id': 10528004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b7d1c9881cd841ae03dbc8840ffa1dc?s=256&d=identicon&r=PG', 'display_name': 'user10528004', 'link': 'https://stackoverflow.com/users/10528004/user10528004'}",True,3790,4,0,1630776880,1599583228,63798183,CC BY-SA 4.0,https://stackoverflow.com/questions/63798183/binomial-distribution-to-return-an-numpy-array,Binomial distribution to return an Numpy array,,,,,
1111,"['python', 'list', 'nested', 'extend']","{'account_id': 10391776, 'reputation': 31, 'user_id': 9074053, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8gX0djtAalU/AAAAAAAAAAI/AAAAAAAABvo/vHWH8GBzAq0/photo.jpg?sz=256', 'display_name': 'HAKAN K&#220;&#199;&#220;K', 'link': 'https://stackoverflow.com/users/9074053/hakan-k%c3%9c%c3%87%c3%9ck'}",True,110,1,1,1630766172,1601236436,64092698,,https://stackoverflow.com/questions/64092698/extend-item-then-remove-item-in-nested-list-in-python,extend item then remove item in nested list in python,1630766172.0,,,1630375676.0,Not suitable for this site
1112,"['python', 'ffmpeg', 'mp4', 'http-live-streaming', 'bitrate']","{'account_id': 16789938, 'reputation': 539, 'user_id': 12137863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6579d5049aca97f73e729b19747f8d58?s=256&d=identicon&r=PG&f=1', 'display_name': 'monomonedula', 'link': 'https://stackoverflow.com/users/12137863/monomonedula'}",False,819,1,1,1630744399,1600701423,63995215,CC BY-SA 4.0,https://stackoverflow.com/questions/63995215/multiple-bitrates-hls-with-ffmpeg-python,Multiple bitrates HLS with ffmpeg-python,1600726807.0,,,,
1113,"['python', 'python-3.x', 'django', 'django-models', 'django-custom-user']","{'account_id': 10365354, 'reputation': 4966, 'user_id': 7644562, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/uRc4X.jpg?s=256&g=1', 'display_name': 'Abdul Rehman', 'link': 'https://stackoverflow.com/users/7644562/abdul-rehman'}",True,455,1,0,1630737614,1599890197,63857306,CC BY-SA 4.0,https://stackoverflow.com/questions/63857306/django-custom-user-model-with-baseusermanager-set-is-active-true-not-working,Django custom user model with BaseUserManager set is_active=True not working,1599891702.0,63857803.0,,,
1114,"['python', 'image', 'tensorflow', 'machine-learning', 'keras-2']","{'account_id': 19608386, 'reputation': 51, 'user_id': 14351469, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiwbO0cUm4qspT3YTaHbU5lH3T_RwybARiq4xJxyg=k-s256', 'display_name': 'sameerp815', 'link': 'https://stackoverflow.com/users/14351469/sameerp815'}",True,5533,1,5,1630706101,1601244039,64093720,CC BY-SA 4.0,https://stackoverflow.com/questions/64093720/how-to-split-up-tf-data-dataset-into-x-train-y-train-x-test-y-test-for-keras,"how to split up tf.data.Dataset into x_train, y_train, x_test, y_test for keras",1601245387.0,,,,
1115,"['python', 'amazon-web-services', 'amazon-ebs']","{'account_id': 1002989, 'reputation': 633, 'user_id': 1017466, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/73d62289ed695b520ad2a3ae80c45277?s=256&d=identicon&r=PG', 'display_name': 'bluethundr', 'link': 'https://stackoverflow.com/users/1017466/bluethundr'}",True,2069,1,0,1630685911,1601309035,64105708,CC BY-SA 4.0,https://stackoverflow.com/questions/64105708/how-to-get-a-list-of-ebs-volume-in-ec2-using-python,How to get a list of EBS volume in EC2 using Python,1630685911.0,64111454.0,,,
1116,"['python', 'api', 'sqlite', 'rapidapi']","{'account_id': 19511413, 'reputation': 37, 'user_id': 14275295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b492f1d4b0af25633e66009e139a30e?s=256&d=identicon&r=PG&f=1', 'display_name': 'comingfall', 'link': 'https://stackoverflow.com/users/14275295/comingfall'}",False,204,1,0,1630662800,1601461344,64135535,CC BY-SA 4.0,https://stackoverflow.com/questions/64135535/using-rapidapi-api-to-make-json-file,using rapidapi api to make json file,1612278888.0,,,,
1117,"['python', 'plotly']","{'account_id': 5622044, 'reputation': 5935, 'user_id': 4451521, 'user_type': 'registered', 'accept_rate': 34, 'profile_image': 'https://www.gravatar.com/avatar/4b19b54142d820aad565ca95f920c11c?s=256&d=identicon&r=PG', 'display_name': 'KansaiRobot', 'link': 'https://stackoverflow.com/users/4451521/kansairobot'}",True,4660,2,5,1630636950,1599122773,63720048,CC BY-SA 4.0,https://stackoverflow.com/questions/63720048/align-multiple-y-axis-to-one-value-in-plotly,Align Multiple Y axis to one value in Plotly,1599124707.0,,,,
1118,"['python', 'plotly', 'plotly-python']","{'account_id': 19587453, 'reputation': 21, 'user_id': 14335267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d7e02c8c1c600706c0e790b3a8d1efa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam V', 'link': 'https://stackoverflow.com/users/14335267/sam-v'}",True,224,1,1,1630583889,1600963655,64050256,CC BY-SA 4.0,https://stackoverflow.com/questions/64050256/animation-using-plotly,Animation using plotly,1630583889.0,,,,
1119,"['python', 'pandas', 'bitcoin', 'alpha-vantage']","{'account_id': 19289598, 'reputation': 111, 'user_id': 14099939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/813dd97c0a1e9db252a511642a38f65f?s=256&d=identicon&r=PG&f=1', 'display_name': 'funkymickey', 'link': 'https://stackoverflow.com/users/14099939/funkymickey'}",True,5518,2,5,1630547949,1599989360,63869177,CC BY-SA 4.0,https://stackoverflow.com/questions/63869177/fetch-bitcoin-data-information-through-pandas-datareader,Fetch Bitcoin Data Information through Pandas DataReader,,,,,
1120,"['python', 'django']","{'account_id': 16736644, 'reputation': 809, 'user_id': 12097553, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/abyFy.png?s=256&g=1', 'display_name': 'Murcielago', 'link': 'https://stackoverflow.com/users/12097553/murcielago'}",True,285,1,0,1630525636,1600379748,63946637,CC BY-SA 4.0,https://stackoverflow.com/questions/63946637/django-tenant-public-schema-not-accessing-public-urls-py-after-adding-new-tenan,django tenant: public schema not accessing public_urls.py after adding new tenant,,69019801.0,,,
1121,"['python', 'performance', 'speech-recognition', 'pocketsphinx']","{'account_id': 19087819, 'reputation': 43, 'user_id': 13938702, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/X7YDV.jpg?s=256&g=1', 'display_name': 'Colbaroooo', 'link': 'https://stackoverflow.com/users/13938702/colbaroooo'}",False,2647,1,2,1630507441,1600821554,64019438,CC BY-SA 4.0,https://stackoverflow.com/questions/64019438/python-speech-recognition-sphinx,Python Speech Recognition - Sphinx,1601009343.0,,,,
1122,"['python', 'discord.py']","{'account_id': 19257520, 'reputation': 23, 'user_id': 14074085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GileSTXVJaNwe-5uXnBjdcbWYMtzGt9DCcyvOwRsQ=k-s256', 'display_name': 'MaxTheMinerBoy', 'link': 'https://stackoverflow.com/users/14074085/maxtheminerboy'}",False,1603,2,0,1630494433,1600883982,64033772,CC BY-SA 4.0,https://stackoverflow.com/questions/64033772/send-message-when-bot-joins-server-discord-py,Send message when bot joins server [Discord.py],,,,,
1123,"['python', 'qt-designer', 'pyside2']","{'account_id': 18842826, 'reputation': 13, 'user_id': 13743866, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjwEBp4TTVqfYm54hV2ovd-6bFRk0l_Hk5URaQ-oA=k-s256', 'display_name': 'Kai Fireborn', 'link': 'https://stackoverflow.com/users/13743866/kai-fireborn'}",True,1718,1,1,1630492552,1599130551,63722175,CC BY-SA 4.0,https://stackoverflow.com/questions/63722175/changing-the-appearance-of-a-qt-checkbox-indicator,Changing the appearance of a QT checkbox indicator,1599131911.0,69012143.0,,,
1124,"['python', 'pickle']","{'account_id': 16278574, 'reputation': 1, 'user_id': 11755168, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Gfag4-nd4cQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfVHHyFSDJEWqhO-UYjPLeJ_6KCAA/photo.jpg?sz=256', 'display_name': 'SHakaSH', 'link': 'https://stackoverflow.com/users/11755168/shakash'}",True,228,1,0,1630465580,1600146292,63895422,CC BY-SA 4.0,https://stackoverflow.com/questions/63895422/python-unpickling-error-this-line-data-inputs-pickle-loadf-throws-pickle,"Python unpickling error this line &quot;data_inputs = pickle.load(f)&quot; throws _pickle.UnpicklingError: invalid load key, &#39;n&#39;.&quot;",1600150213.0,,,,
1125,"['python', 'oop', 'data-structures', 'linked-list']","{'account_id': 19449163, 'reputation': 19, 'user_id': 14225996, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kjr_IetulYw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck5PdHTWF5DgqJ6f5R5B3srVU19qA/photo.jpg?sz=256', 'display_name': 'LOV LAMBA', 'link': 'https://stackoverflow.com/users/14225996/lov-lamba'}",True,820,3,1,1630431666,1599310027,63754100,CC BY-SA 4.0,https://stackoverflow.com/questions/63754100/why-do-we-create-a-different-class-for-head-node-in-linked-list,Why do we create a different class for head node in linked list?,1599423524.0,63754542.0,,,
1126,"['python', 'nlp', 'spacy']","{'account_id': 4291590, 'reputation': 4227, 'user_id': 3566606, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/B36KF.jpg?s=256&g=1', 'display_name': 'Jonathan Scholbach', 'link': 'https://stackoverflow.com/users/3566606/jonathan-scholbach'}",True,381,1,3,1630426485,1599932462,63863161,CC BY-SA 4.0,https://stackoverflow.com/questions/63863161/detect-tense-in-german-sentence-with-spacy,Detect Tense in German Sentence (with SpaCy),1628075240.0,,,,
1127,['python'],"{'account_id': 15064795, 'reputation': 19, 'user_id': 10872311, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mXPtP.jpg?s=256&g=1', 'display_name': 'Jayanti', 'link': 'https://stackoverflow.com/users/10872311/jayanti'}",True,228,1,-2,1630318162,1599483654,63778132,CC BY-SA 4.0,https://stackoverflow.com/questions/63778132/my-writelines-function-is-not-working-in-python,My .writelines() function is not working in python,1630318162.0,,,,
1128,"['python', 'json', 'deep-learning']","{'account_id': 6325350, 'reputation': 724, 'user_id': 4911989, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/85gHp.jpg?s=256&g=1', 'display_name': 'liorr', 'link': 'https://stackoverflow.com/users/4911989/liorr'}",True,249,1,1,1630272095,1600041994,63876669,CC BY-SA 4.0,https://stackoverflow.com/questions/63876669/pythonic-way-to-serialize-static-class-variables-to-json,Pythonic way to serialize static class variables to json,1600044700.0,63887976.0,,,
1129,"['python', 'office365', 'smtplib']","{'account_id': 7695485, 'reputation': 21, 'user_id': 5830179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/355e4d6e568a8effe28f03139c4626c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Y.Yu', 'link': 'https://stackoverflow.com/users/5830179/y-yu'}",False,265,1,1,1630223609,1598951847,63684799,CC BY-SA 4.0,https://stackoverflow.com/questions/63684799/normal-email-address-cant-be-resolved-when-using-python-smtplib-to-send-email-v,Normal email address can&#39;t be resolved when using python smtplib to send email via office365,,,,,
1130,"['python', 'operating-system', 'dependencies', 'markers', 'python-poetry']","{'account_id': 10601328, 'reputation': 1017, 'user_id': 7808204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b92605de499ac070b427b52d02e3b3cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Benjamin Du', 'link': 'https://stackoverflow.com/users/7808204/benjamin-du'}",True,2201,2,3,1630186582,1601257766,64094979,CC BY-SA 4.0,https://stackoverflow.com/questions/64094979/how-can-i-specify-dependencies-on-operating-system-in-python-poetry,How can I specify dependencies on operating system in Python Poetry?,,,,,
1131,"['python', 'django']","{'account_id': 19503902, 'reputation': 1, 'user_id': 14269349, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgDPIyXqxH2FKRh0kiAb7GyRteAWKpLlnt-PH3ZGg=k-s256', 'display_name': 'Sahil Raj', 'link': 'https://stackoverflow.com/users/14269349/sahil-raj'}",False,1859,1,0,1630169259,1600091107,63885614,CC BY-SA 4.0,https://stackoverflow.com/questions/63885614/how-to-save-user-input-in-database-from-django-form,How to save user input in database from django form,,,,,
1132,"['python', 'pandas', 'matplotlib', 'time-series']","{'account_id': 19317696, 'reputation': 380, 'user_id': 14122068, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhVVqlejyjiinPT-ufyNKRpDiktVdTQTQXrvLBlRQ=k-s256', 'display_name': 'Xavier Conzet', 'link': 'https://stackoverflow.com/users/14122068/xavier-conzet'}",True,777,1,2,1630161851,1601420811,64128817,CC BY-SA 4.0,https://stackoverflow.com/questions/64128817/how-to-plot-a-min-max-fill-between-plot-from-multiple-files,How to plot a min-max fill_between plot from multiple files,1630161851.0,64129175.0,,,
1133,"['python', 'lightgbm', 'optuna']","{'account_id': 6835077, 'reputation': 597, 'user_id': 7744356, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YRiBj.png?s=256&g=1', 'display_name': 'Bj&#246;rn', 'link': 'https://stackoverflow.com/users/7744356/bj%c3%b6rn'}",True,2494,1,4,1630150046,1600033541,63875879,CC BY-SA 4.0,https://stackoverflow.com/questions/63875879/using-optuna-lightgbmtunercv-as-starting-point-for-further-search-with-optuna,Using optuna LightGBMTunerCV as starting point for further search with optuna,,,,,
1134,"['python', 'scipy', 'scipy-optimize', 'minimization']","{'account_id': 19130192, 'reputation': 149, 'user_id': 14036659, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-C7YCht03SsU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckutKaB51-0CwhUq8C4qpg65kTVAg/photo.jpg?sz=256', 'display_name': 'Math122', 'link': 'https://stackoverflow.com/users/14036659/math122'}",True,5886,2,1,1630079735,1599509262,63783638,CC BY-SA 4.0,https://stackoverflow.com/questions/63783638/f0-passed-has-more-than-1-dimension-fmin-l-bfgs-b,`f0` passed has more than 1 dimension. - fmin_l_bfgs_b,,,,,
1135,"['python', 'pyspark']","{'account_id': 11226643, 'reputation': 917, 'user_id': 8236076, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3cf35c3e56ef7efd26ffeec18d4deeea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Willem', 'link': 'https://stackoverflow.com/users/8236076/willem'}",True,3046,2,4,1630057002,1601292757,64101379,CC BY-SA 4.0,https://stackoverflow.com/questions/64101379/count-number-of-days-between-dates-ignoring-weekends-using-pyspark,"Count number of days between dates, ignoring weekends using pyspark",1601298166.0,64105447.0,,,
1136,"['python', 'image', 'detection']","{'account_id': 17809563, 'reputation': 43, 'user_id': 12934504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c860285f9da395aaaf6ba7278f622499?s=256&d=identicon&r=PG&f=1', 'display_name': 'demirel123', 'link': 'https://stackoverflow.com/users/12934504/demirel123'}",False,417,0,2,1630032489,1599553948,63790111,CC BY-SA 4.0,https://stackoverflow.com/questions/63790111/how-to-remove-the-background-of-overlapping-bounding-boxes,How to remove the background of overlapping bounding boxes?,1630032489.0,,,,
1137,"['python', 'pandas', 'dataframe', 'grouping']","{'account_id': 18441430, 'reputation': 11, 'user_id': 13433969, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9661d1d7ea8c198e02ec182e10953f89?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wes Dunphy', 'link': 'https://stackoverflow.com/users/13433969/wes-dunphy'}",False,79,1,1,1630007296,1600787890,64012722,CC BY-SA 4.0,https://stackoverflow.com/questions/64012722/identifying-sessions-over-arbitrary-time-period,Identifying sessions over arbitrary time period,,,,,
1138,"['python', 'python-3.x', 'sorting']","{'user_type': 'does_not_exist', 'display_name': 'user14308341'}",True,132,4,0,1630007098,1601271006,64096406,CC BY-SA 4.0,https://stackoverflow.com/questions/64096406/how-to-sort-python-list-based-on-its-element-that-is-a-tuple-at-index-zero-0,How to sort python list based on its element that is a tuple at index zero [0],1601271122.0,64096454.0,,,
1139,"['python', 'arrays', 'numpy', 'vectorization']","{'account_id': 9784217, 'reputation': 268, 'user_id': 7251050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4afc0fc82a3d14eb956404fade3736e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander Karp', 'link': 'https://stackoverflow.com/users/7251050/alexander-karp'}",True,1074,4,4,1630001668,1600425358,63954102,CC BY-SA 4.0,https://stackoverflow.com/questions/63954102/numpy-vectorized-way-to-count-non-zero-bits-in-array-of-integers,numpy vectorized way to count non-zero bits in array of integers,1630001668.0,63955402.0,,,
1140,"['python', 'python-3.x']","{'account_id': 19506962, 'reputation': 1, 'user_id': 14271755, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-oUM2Wv20WGw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmdlZ5i1SoHScJ6OfKiwrHLvUGKKA/photo.jpg?sz=256', 'display_name': 'Stacked_Sarah', 'link': 'https://stackoverflow.com/users/14271755/stacked-sarah'}",True,819,3,0,1629993043,1600037344,63876273,CC BY-SA 4.0,https://stackoverflow.com/questions/63876273/renaming-hundreds-of-long-file-names-with-python,Renaming hundreds of long file names with Python,,,,,
1141,"['python', 'python-3.x', 'pydantic']","{'account_id': 12961661, 'reputation': 430, 'user_id': 9370733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/463056ac08064768a18a1f033b2c26c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'cylon86', 'link': 'https://stackoverflow.com/users/9370733/cylon86'}",True,1439,1,3,1629967081,1600969324,64051685,CC BY-SA 4.0,https://stackoverflow.com/questions/64051685/how-to-make-pydantic-raise-a-validationerror-if-basemodel-get-unexpected-argumen,How to make pydantic raise a ValidationError if BaseModel get unexpected argument,1629967081.0,64060942.0,,,
1142,"['python', 'plotly', 'plotly-dash', 'jupyter-lab', 'plotly-python']","{'account_id': 4196502, 'reputation': 48672, 'user_id': 3437787, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/W8tmU.jpg?s=256&g=1', 'display_name': 'vestland', 'link': 'https://stackoverflow.com/users/3437787/vestland'}",True,840,1,2,1629927389,1600464132,63962975,CC BY-SA 4.0,https://stackoverflow.com/questions/63962975/plotly-how-to-rewrite-a-standard-dash-app-to-launch-it-in-jupyterlab,Plotly: How to rewrite a standard dash app to launch it in JupyterLab?,1603127627.0,63962980.0,,,
1143,"['python', 'opencv']","{'account_id': 16738214, 'reputation': 451, 'user_id': 12098671, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAI0iWLJYbHQ7qRBHAK1pzOoelkMtfWccoUlmNwYw=k-s256', 'display_name': 'Yash Khasgiwala', 'link': 'https://stackoverflow.com/users/12098671/yash-khasgiwala'}",True,9873,2,10,1629904176,1599207910,63737497,,https://stackoverflow.com/questions/63737497/typeerror-function-takes-exactly-4-arguments-2-given-in-cv2-rectangle-functio,TypeError: function takes exactly 4 arguments (2 given) in cv2.rectangle function,,,,1650215306.0,Duplicate
1144,"['python', 'algorithm']","{'account_id': 17431129, 'reputation': 333, 'user_id': 12635078, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAdj6NSY3930FqQVwOhLX8L683eqPucvl6jBBPf=k-s256', 'display_name': 'Than Win Hline', 'link': 'https://stackoverflow.com/users/12635078/than-win-hline'}",True,56,3,1,1629890611,1599507255,63783309,CC BY-SA 4.0,https://stackoverflow.com/questions/63783309/unboundlocalerror-in-minimum-path-sum,UnboundLocalError in minimum path sum,1629890611.0,63783918.0,,,
1145,"['python', 'skype']","{'account_id': 313594, 'reputation': 2780, 'user_id': 628318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dcab77e699e7017e0c5665158d4b1e5?s=256&d=identicon&r=PG', 'display_name': 'drekbour', 'link': 'https://stackoverflow.com/users/628318/drekbour'}",False,283,2,1,1629851572,1600450585,63960413,CC BY-SA 4.0,https://stackoverflow.com/questions/63960413/how-to-open-a-windows-protocol-handler-uri-from-python,How to open a windows Protocol Handler URI from Python,,,,,
1146,"['python', 'python-3.x', 'kivy', 'kivymd']","{'account_id': 15733350, 'reputation': 362, 'user_id': 12139738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97bfc191f23df824a0851bc556054953?s=256&d=identicon&r=PG', 'display_name': 'DYD', 'link': 'https://stackoverflow.com/users/12139738/dyd'}",False,222,1,0,1629828182,1599855650,63853816,CC BY-SA 4.0,https://stackoverflow.com/questions/63853816/the-frame-color-for-mdrectangleflatbutton-is-not-the-same-as-the-text,The frame color for MDRectangleFlatButton is not the same as the text,1600045523.0,,,,
1147,"['python', 'pytorch']","{'account_id': 19567510, 'reputation': 11, 'user_id': 14319308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9687fd4d479f0de9eaa63a8e54f9562?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lynn95', 'link': 'https://stackoverflow.com/users/14319308/lynn95'}",False,442,0,1,1629799028,1600758800,64004745,CC BY-SA 4.0,https://stackoverflow.com/questions/64004745/python-install-pytorch-point3d,Python-Install Pytorch Point3D,1600760020.0,,,,
1148,"['python', 'user-interface', 'pyinstaller', 'pysimplegui']","{'user_type': 'does_not_exist', 'display_name': 'user14230861'}",False,370,0,3,1629793165,1599410077,63766452,CC BY-SA 4.0,https://stackoverflow.com/questions/63766452/oserror-winerror-6-the-handle-is-invalid-in-pysimplegui-while-using-w-in,"&#39;OSError: [WinError 6] The handle is invalid&#39; in PySimpleGUI while using &#39;-w&#39; in Pyinstaller, Speech Recognition and Pyttsx3",1604323099.0,,,,
