,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,locked_date
1615,"['c++', 'expression', 'language-lawyer', 'implicit-conversion']","{'account_id': 25704742, 'reputation': 221, 'user_id': 19464245, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjxPSRXjN2q4kq1L7pOGnDFchbpA3hnRo49taqOhQ=k-s256', 'display_name': 'Manuel', 'link': 'https://stackoverflow.com/users/19464245/manuel'}",True,58,1,0,1663304787,1663246820,1663247143.0,73731615,CC BY-SA 4.0,https://stackoverflow.com/questions/73731615/is-an-implicit-call-to-a-conversion-function-categorised-as-an-explicit-call-pr,"Is an implicit call to a conversion function categorised as an explicit call (prvalue, xvalue, lvalue, etc.)?",73740081.0,,,
1616,"['c++', 'opencv', 'openacc']","{'account_id': 13797820, 'reputation': 39, 'user_id': 9958578, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NyOwbEKA4ho/AAAAAAAAAAI/AAAAAAAAAAA/flc3uXTEnv8/photo.jpg?sz=256', 'display_name': 'Lance', 'link': 'https://stackoverflow.com/users/9958578/lance'}",False,40,1,0,1663303165,1663174769,,73720659,CC BY-SA 4.0,https://stackoverflow.com/questions/73720659/with-openacc-opencv-pgc-compiling-error-duplicate-lives-at-0x7ffff78db5c0-siz,"With OpenACC OpenCV ,pgc++ compiling error duplicate lives at 0x7ffff78db5c0 size 96 partially present",,,,
1617,"['c++', 'loops', 'initialization']","{'account_id': 25891650, 'reputation': 11, 'user_id': 19618953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c71ae72827adbdcd88df5c7062de4245?s=256&d=identicon&r=PG', 'display_name': 'BenGlynd', 'link': 'https://stackoverflow.com/users/19618953/benglynd'}",False,63,0,0,1663301428,1663301428,,73739775,CC BY-SA 4.0,https://stackoverflow.com/questions/73739775/how-to-break-an-initialization-loop-c,How to break an initialization loop c++?,,,,
1618,"['c++', 'stdvector', 'move-semantics']","{'account_id': 117912, 'reputation': 945, 'user_id': 308555, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/3oAoN.png?s=256&g=1', 'display_name': 'John Yates', 'link': 'https://stackoverflow.com/users/308555/john-yates'}",False,41,1,0,1663300888,1663294165,,73739139,CC BY-SA 4.0,https://stackoverflow.com/questions/73739139/c-growing-stdvector-of-movable-reference-counting-pointer,C++ growing std::vector of movable reference counting pointer,,,,
1619,"['c++', 'multithreading', 'c++20']","{'account_id': 5772803, 'reputation': 456, 'user_id': 4555763, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a4c3c668da95e6f44e1ecf00fc5bd7be?s=256&d=identicon&r=PG&f=1', 'display_name': 'marital_weeping', 'link': 'https://stackoverflow.com/users/4555763/marital-weeping'}",False,75,0,0,1663300641,1663224682,1663300641.0,73726708,CC BY-SA 4.0,https://stackoverflow.com/questions/73726708/threadjoin-failed-invalid-argument-for-c20-stdjthread,thread::join failed: Invalid argument for c++20 std::jthread,,,,
1620,"['c++', 'cmake', 'cpack']","{'account_id': 124072, 'reputation': 2780, 'user_id': 318938, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/IqfkV.png?s=256&g=1', 'display_name': 'msj121', 'link': 'https://stackoverflow.com/users/318938/msj121'}",False,25,0,0,1663299537,1663299537,,73739614,CC BY-SA 4.0,https://stackoverflow.com/questions/73739614/cpack-include-folder-for-libraries,cpack include folder for libraries,,,,
1621,"['c++', 'visual-studio-code']","{'account_id': 26108345, 'reputation': 23, 'user_id': 19802699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6303a8538c6caf3ec00b172c339048c?s=256&d=identicon&r=PG', 'display_name': 'ZegWe', 'link': 'https://stackoverflow.com/users/19802699/zegwe'}",False,23,0,1,1663299352,1663299352,,73739594,CC BY-SA 4.0,https://stackoverflow.com/questions/73739594/is-there-a-memory-profier-extension-for-c-c-in-vs-code,Is there a memory profier extension for c/c++ in VS Code?,,,,
1622,"['c++', 'language-lawyer', 'c++20']","{'account_id': 16334089, 'reputation': 6650, 'user_id': 11796722, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-hbVqmiJejgo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rehNL7lbCriSOGqR5fVrWy6CjMYYA/photo.jpg?sz=256', 'display_name': 'xmh0511', 'link': 'https://stackoverflow.com/users/11796722/xmh0511'}",True,75,1,1,1663299118,1663253913,1663299118.0,73733383,CC BY-SA 4.0,https://stackoverflow.com/questions/73733383/retrieve-an-integer-from-the-byte-buffers-read-from-the-socket-is-implementation,Retrieve an integer from the byte buffers read from the socket is implementation-defined?,,,,
1623,"['python', 'c++', 'multithreading', 'embedding', 'gil']","{'account_id': 26350634, 'reputation': 1, 'user_id': 20008299, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmm4tcZ9fF0KDCwi4vKv_xYET7LV3IayJ9-h5E3s=k-s256', 'display_name': 'JINMANXI', 'link': 'https://stackoverflow.com/users/20008299/jinmanxi'}",False,32,0,0,1663295735,1663294514,1663295735.0,73739170,CC BY-SA 4.0,https://stackoverflow.com/questions/73739170/how-can-i-run-pyobject-callobject-twice-in-the-case-embedding-python-in-c,"How can i run PyObject_CallObject() twice, In the case Embedding Python in C++?",,,,
1624,"['c++', 'pointers', 'constructor']","{'account_id': 2031962, 'reputation': 457, 'user_id': 1815395, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1536a9ac7a95452ab268304c1f28c957?s=256&d=identicon&r=PG', 'display_name': 'gfree', 'link': 'https://stackoverflow.com/users/1815395/gfree'}",False,55,1,0,1663295671,1663288152,,73738648,CC BY-SA 4.0,https://stackoverflow.com/questions/73738648/smart-pointers-in-a-factory-constructor-seem-to-force-the-created-object-to-know,Smart pointers in a factory constructor seem to force the created object to know how it&#39;s being used,,,,
1625,"['c++', 'c', 'linux', 'posix']","{'account_id': 6439863, 'reputation': 510, 'user_id': 4990191, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh6.googleusercontent.com/-uzhV4XNdp2U/AAAAAAAAAAI/AAAAAAAAAvo/6tbSDTYrDOg/photo.jpg?sz=256', 'display_name': 'Zz Tux', 'link': 'https://stackoverflow.com/users/4990191/zz-tux'}",False,57,2,-2,1663294307,1663291628,,73738922,CC BY-SA 4.0,https://stackoverflow.com/questions/73738922/is-there-any-way-to-release-a-named-semaphore-automatically-when-the-program-cra,Is there any way to release a named semaphore automatically when the program crashed or killed in Linux?,,,,
1626,"['c++', 'search']","{'account_id': 20005740, 'reputation': 1, 'user_id': 14663826, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aedb74accd6d414b576c523b11124363?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yashi Goyal', 'link': 'https://stackoverflow.com/users/14663826/yashi-goyal'}",False,35,0,0,1663292431,1663292431,,73739005,CC BY-SA 4.0,https://stackoverflow.com/questions/73739005/search-in-a-rotated-array,Search in a rotated array,,,,
1627,"['c++', 'templates', 'c++17', 'undefined-behavior']","{'account_id': 12952024, 'reputation': 2582, 'user_id': 9363996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9Ttto.jpg?s=256&g=1', 'display_name': 'Sergey Kolesnik', 'link': 'https://stackoverflow.com/users/9363996/sergey-kolesnik'}",True,76,1,0,1663292369,1663289209,,73738740,CC BY-SA 4.0,https://stackoverflow.com/questions/73738740/destructor-is-called-twice-for-variant-based-implementation,destructor is called twice for variant-based implementation,73738885.0,,,
1628,"['python', 'c++', 'bit']","{'account_id': 21182024, 'reputation': 31, 'user_id': 15576233, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/asTpN.jpg?s=256&g=1', 'display_name': 'Kushal_Hemanth', 'link': 'https://stackoverflow.com/users/15576233/kushal-hemanth'}",True,77,2,-1,1663291208,1663218540,1663291208.0,73725881,,https://stackoverflow.com/questions/73725881/how-can-we-decide-that-an-integer-is-power-of-2-by-using-bit-manipulation,How can we decide that an integer is power of 2 by using bit manipulation?,73726346.0,1663291188.0,Duplicate,
1629,['c++'],"{'account_id': 12941001, 'reputation': 33, 'user_id': 9356823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9f61cb1595c84d3a49207f66279c62b?s=256&d=identicon&r=PG&f=1', 'display_name': 'yetanothercprogrammer', 'link': 'https://stackoverflow.com/users/9356823/yetanothercprogrammer'}",False,130,0,1,1663290676,1663290569,1663290676.0,73738847,CC BY-SA 4.0,https://stackoverflow.com/questions/73738847/error-expected-constructor-destructor-or-type-conversion-before-token-cr,"error: expected constructor, destructor, or type conversion before &#39;;&#39; token (cross-compiling)4",,,,
1630,"['c++', 'qt', 'gdb', 'qt-creator', 'ld-preload']","{'account_id': 2477743, 'reputation': 2146, 'user_id': 2158002, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/006f679d771a6c053258c1b53a165e10?s=256&d=identicon&r=PG', 'display_name': 'Anon', 'link': 'https://stackoverflow.com/users/2158002/anon'}",False,25,0,0,1663290662,1663290662,,73738857,CC BY-SA 4.0,https://stackoverflow.com/questions/73738857/how-to-get-qtcreators-debugger-to-work-with-breakpoints-on-a-ld-preload-library,How to get QtCreator&#39;s debugger to work with breakpoints on a LD_PRELOAD library?,,,,
1631,"['c++', 'visual-studio-code', 'emacs', 'conda', 'pybind11']","{'account_id': 8784754, 'reputation': 55, 'user_id': 6567212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/954b5f2536e7947f4599cb80fada5df6?s=256&d=identicon&r=PG&f=1', 'display_name': '0xLN', 'link': 'https://stackoverflow.com/users/6567212/0xln'}",False,81,0,0,1663288698,1663288698,,73738689,CC BY-SA 4.0,https://stackoverflow.com/questions/73738689/set-c-include-relative-path-for-conda-installed-pybind11-header-in-vscode-and,Set C++ include relative path for conda-installed Pybind11 header in VSCode and Emacs/Clangd,,,,
1632,"['c++', 'c++11', 'boost', 'boost-accumulators']","{'account_id': 381053, 'reputation': 3315, 'user_id': 735472, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/6b71097ec8382b2af8b42688811d0238?s=256&d=identicon&r=PG', 'display_name': 'Nathan Doromal', 'link': 'https://stackoverflow.com/users/735472/nathan-doromal'}",True,27,1,1,1663286600,1663275863,,73737420,CC BY-SA 4.0,https://stackoverflow.com/questions/73737420/how-can-i-use-boost-accumulator-quantile-probability-inside-a-class-member-initi,How can I use boost accumulator quantile_probability inside a class member initialization?,73738528.0,,,
1633,"['c++', 'data-structures']","{'account_id': 19827197, 'reputation': 1, 'user_id': 14522569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a60b52d91f1cff4640b1d0470d422eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Josafat Gs', 'link': 'https://stackoverflow.com/users/14522569/josafat-gs'}",False,40,0,0,1663286431,1663286431,,73738515,CC BY-SA 4.0,https://stackoverflow.com/questions/73738515/how-to-manage-16208-registers-from-a-txt-file-to-sort-them,How to manage 16208 registers from a txt file to sort them?,,,,
1634,"['c++', 'c++11', 'c++17']","{'account_id': 7947385, 'reputation': 1, 'user_id': 5999423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29ff5060b7f96fac48b4749b8680dc0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Y.Ren', 'link': 'https://stackoverflow.com/users/5999423/y-ren'}",False,30,0,0,1663284228,1663284228,,73738321,CC BY-SA 4.0,https://stackoverflow.com/questions/73738321/static-check-input-parameter-is-allowed,Static Check Input Parameter is Allowed,,,,
1635,['c++'],"{'account_id': 26349804, 'reputation': 13, 'user_id': 20007599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e70046974c74310e4a5dd9ca3c5f94a3?s=256&d=identicon&r=PG', 'display_name': 'bleachedb', 'link': 'https://stackoverflow.com/users/20007599/bleachedb'}",False,29,0,0,1663282548,1663281968,1663282548.0,73738136,,https://stackoverflow.com/questions/73738136/why-is-my-code-ignoring-the-fact-theres-no-input-yet-and-repeating-the-functio,"why is my code ignoring the fact there&#39;s no input yet, and repeating the function already",,1663282085.0,Duplicate,
1636,"['c++', 'linux', 'tensorflow', 'gcc', 'bazel']","{'account_id': 15228041, 'reputation': 11, 'user_id': 19839692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb429ab9a1a0db1248c10bc059aa618e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/19839692/jay'}",False,108,0,1,1663282428,1663281546,1663282428.0,73738100,CC BY-SA 4.0,https://stackoverflow.com/questions/73738100/cant-build-bazel-on-debian-11-in-order-to-install-tensorflow,Can&#39;t build Bazel on Debian 11 in order to install TensorFlow,,,,
1637,"['c++', 'templates', 'stl', 'template-templates']","{'account_id': 17030757, 'reputation': 183, 'user_id': 12320997, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-WhasCfvwxBg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdeRzSm5rMF3b54OoB0j7ESv48g0w/photo.jpg?sz=256', 'display_name': 'Anton Tretyakov', 'link': 'https://stackoverflow.com/users/12320997/anton-tretyakov'}",True,62,1,1,1663282157,1663278492,,73737765,CC BY-SA 4.0,https://stackoverflow.com/questions/73737765/c-passing-standard-container-as-a-template-template-parameter,c++ - passing standard container as a template template parameter,73737898.0,,,
1638,"['c++', 'arrays', 'sorting', 'function-definition', 'selection-sort']","{'account_id': 26111585, 'reputation': 17, 'user_id': 19805428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f349e371b568b9d4c0aa9400728eecf1?s=256&d=identicon&r=PG', 'display_name': 'SurlyGent', 'link': 'https://stackoverflow.com/users/19805428/surlygent'}",True,77,3,0,1663281882,1663277700,1663281882.0,73737661,CC BY-SA 4.0,https://stackoverflow.com/questions/73737661/selectionsort-in-c-not-sorting,SelectionSort in c++ not sorting*,,,,
1639,['c++'],"{'account_id': 23732716, 'reputation': 21, 'user_id': 17751740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17b1bf387bc868a4620700b2d4c7b272?s=256&d=identicon&r=PG', 'display_name': 'anazario', 'link': 'https://stackoverflow.com/users/17751740/anazario'}",True,41,1,0,1663281125,1663272724,,73736899,CC BY-SA 4.0,https://stackoverflow.com/questions/73736899/internally-sorting-a-class-that-inherits-from-a-vector-of-pointers-to-a-user-def,Internally sorting a class that inherits from a vector of pointers to a user defined object (C++),73737056.0,,,
1640,"['c++', 'linux', 'linux-kernel']","{'account_id': 9664474, 'reputation': 1393, 'user_id': 7171370, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/40d343e2fe3a3b6cc4d5c4f20c966f0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'YuFeng Shen', 'link': 'https://stackoverflow.com/users/7171370/yufeng-shen'}",True,99,1,0,1663277130,1662047005,1663277130.0,73572153,CC BY-SA 4.0,https://stackoverflow.com/questions/73572153/why-file-sys-types-h-doesnt-contain-function-definition-of-majordev-t-dev,Why file sys/types.h doesn&#39;t contain function definition of major(dev_t dev)?,73709992.0,,,
1641,"['c++', 'while-loop', 'boolean', 'cin']","{'account_id': 25386911, 'reputation': 29, 'user_id': 19198563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed2ec8d20d6a805953c5cfe19ac9a8a5?s=256&d=identicon&r=PG', 'display_name': 'dez8686', 'link': 'https://stackoverflow.com/users/19198563/dez8686'}",True,61,1,0,1663276446,1663275683,,73737396,CC BY-SA 4.0,https://stackoverflow.com/questions/73737396/making-the-user-give-a-boolean-input-with-while-loop,Making the user give a boolean input with while loop,73737456.0,,,
1642,"['c++', 'fork', 'exec', 'system-calls', 'wait']","{'account_id': 20861424, 'reputation': 1, 'user_id': 20006080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7f827113f1342637eaf89ebbb00ba79?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tim ', 'link': 'https://stackoverflow.com/users/20006080/tim'}",True,34,1,0,1663275793,1663266766,,73735904,CC BY-SA 4.0,https://stackoverflow.com/questions/73735904/waitnull-system-call-doesnt-seem-to-wait-for-all-child-processes-that-uses-ex,wait(NULL) system call doesn&#39;t seem to wait for all child processes that uses execv()/execvp(),,,,
1643,"['c++', 'runtime-error', 'visual-studio-2019']","{'account_id': 22336503, 'reputation': 121, 'user_id': 16556979, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62756a376b6c335f80e5a3092cd0131d?s=256&d=identicon&r=PG&f=1', 'display_name': 'zucculent', 'link': 'https://stackoverflow.com/users/16556979/zucculent'}",True,106,2,-1,1663275737,1663261496,1663275737.0,73734994,CC BY-SA 4.0,https://stackoverflow.com/questions/73734994/can-i-get-visual-studio-2019-to-show-me-what-line-of-code-runtime-errors-occur-o,Can I get Visual Studio 2019 to show me what line of code runtime errors occur on in C++?,,,,
1644,"['c++', 'filesystems']","{'account_id': 20216050, 'reputation': 11, 'user_id': 14826821, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fUNVF0HEZpY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6gco9PVliEJMETvH3KMcP93835A/s96-c/photo.jpg?sz=256', 'display_name': 'Pascal Fischer', 'link': 'https://stackoverflow.com/users/14826821/pascal-fischer'}",False,47,0,0,1663275689,1663274282,1663275689.0,73737163,CC BY-SA 4.0,https://stackoverflow.com/questions/73737163/get-most-recent-file-of-a-given-type-in-a-directory-with-c-filesystem-librar,Get most recent file of a given type in a directory with C++ &lt;filesystem&gt; library,,,,
1645,"['c++', 'assembly', 'visual-c++', 'matrix-multiplication', 'simd']","{'account_id': 17264625, 'reputation': 3800, 'user_id': 12501684, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5INvB.jpg?s=256&g=1', 'display_name': 'janekb04', 'link': 'https://stackoverflow.com/users/12501684/janekb04'}",True,108,2,4,1663274992,1663266352,,73735831,CC BY-SA 4.0,https://stackoverflow.com/questions/73735831/how-to-make-msvc-generate-assembly-which-caches-memory-in-a-register,How to make MSVC generate assembly which caches memory in a register?,73736415.0,,,
1646,"['c++', 'tcp', 'tcpserver', 'qt6', 'qtcpserver']","{'account_id': 1809497, 'reputation': 123, 'user_id': 4810632, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e40edbb3607d83790716b9641ecaf535?s=256&d=identicon&r=PG', 'display_name': 'tyker1', 'link': 'https://stackoverflow.com/users/4810632/tyker1'}",False,26,0,0,1663274832,1663077444,1663274832.0,73704293,CC BY-SA 4.0,https://stackoverflow.com/questions/73704293/newconnection-or-incomingconnection-not-called-when-inheriting-from-qtcpserver,NewConnection or incomingConnection not called when inheriting from QTcpServer,,,,
1647,"['c++', 'zip']","{'account_id': 70555, 'reputation': 6901, 'user_id': 204479, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/729dc65f76ffd3e4f82e7ba1065cdc23?s=256&d=identicon&r=PG', 'display_name': 'Warpin', 'link': 'https://stackoverflow.com/users/204479/warpin'}",False,36,1,0,1663273852,1663270377,,73736482,CC BY-SA 4.0,https://stackoverflow.com/questions/73736482/extracting-parts-of-a-single-file-zip,Extracting parts of a single-file zip,,,,
1648,"['c++', 'visual-c++']","{'account_id': 26349063, 'reputation': 3, 'user_id': 20006976, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucq5TLWnHb8RoZKOo3XY9DpoMQT_geb7NY4ZtuDy=k-s256', 'display_name': 'Kunedia Aoi', 'link': 'https://stackoverflow.com/users/20006976/kunedia-aoi'}",True,42,1,0,1663273784,1663272633,,73736886,CC BY-SA 4.0,https://stackoverflow.com/questions/73736886/how-to-setup-fill-a-vector-of-structures-c,How to setup/fill a vector of structures c++,73737080.0,,,
1649,"['c++', 'multithreading', 'c++11']","{'account_id': 17158230, 'reputation': 162, 'user_id': 12418544, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QAHqt.jpg?s=256&g=1', 'display_name': 'todovvox', 'link': 'https://stackoverflow.com/users/12418544/todovvox'}",False,36,0,0,1663273713,1663273713,,73737065,,https://stackoverflow.com/questions/73737065/uniform-initialization-allows-passing-an-object-to-class-constructor-why,Uniform initialization allows passing an object to class&#39; constructor. Why?,,1663274650.0,Duplicate,
1650,"['c++', 'constructor', 'default-constructor']","{'account_id': 22405064, 'reputation': 17, 'user_id': 16614785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/650327302b2ca07566e413badd4c50bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'ghulam2545', 'link': 'https://stackoverflow.com/users/16614785/ghulam2545'}",False,30,0,0,1663272955,1663272827,1663272955.0,73736924,,https://stackoverflow.com/questions/73736924/invoking-constructor-with-the-help-of-and,Invoking constructor with the help of () and {},,1663272977.0,Duplicate,
1651,"['c++', 'data-structures', 'stack', 'postfix-notation', 'infix-notation']","{'account_id': 26299331, 'reputation': 3, 'user_id': 19965033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmniQB3uMgyCVQcJl8c-eF2Scr-BUNXn5xKHeF0t=k-s256', 'display_name': 'Devansh Garg', 'link': 'https://stackoverflow.com/users/19965033/devansh-garg'}",True,153,1,-1,1663271845,1663262838,,73735234,CC BY-SA 4.0,https://stackoverflow.com/questions/73735234/i-have-written-this-code-to-convert-an-infix-expression-to-a-postfix-expression,I have written this code to convert an infix expression to a postfix expression using Stacks in CPP,73736741.0,,,
1652,"['c++', 'class', 'static', 'fstream', 'qualified-name']","{'account_id': 26348678, 'reputation': 29, 'user_id': 20006644, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvml6awq0oSqhBcCguLOGrDDbsiKymYyuIn8fU84B=k-s256', 'display_name': 'Rammy Aly', 'link': 'https://stackoverflow.com/users/20006644/rammy-aly'}",True,33,1,0,1663270753,1663268747,1663270319.0,73736229,CC BY-SA 4.0,https://stackoverflow.com/questions/73736229/stdfstream-is-a-class-but-references-stdfstreamtrunc-using-namespace-synta,std::fstream is a class but references std::fstream::trunc using namespace syntax?,,,,
1653,"['c++', 'cmake']","{'account_id': 16243975, 'reputation': 383, 'user_id': 11729602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4053fdc93748da63c6792b4eaa120d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'JHeni', 'link': 'https://stackoverflow.com/users/11729602/jheni'}",True,109,2,-1,1663269756,1663236576,,73729290,CC BY-SA 4.0,https://stackoverflow.com/questions/73729290/cmake-only-build-lib-when-compiler-supports-c20-or-higher,CMake only build lib when compiler supports C++20 or higher,73729404.0,,,
1654,"['c++', 'optimization', 'memory-management', 'io']","{'account_id': 23947002, 'reputation': 49, 'user_id': 17939216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae6ddaaae4e925c8e062fcc5cfce6bd3?s=256&d=identicon&r=PG', 'display_name': 'Irimitlad', 'link': 'https://stackoverflow.com/users/17939216/irimitlad'}",True,78,1,1,1663268681,1663260009,,73734711,CC BY-SA 4.0,https://stackoverflow.com/questions/73734711/isnt-this-code-redundant-taking-into-account-c-memory-management,Isn&#39;t this code redundant taking into account C++ memory management?,73735263.0,,,
1655,"['c++', 'android-studio', 'cmake']","{'account_id': 186082, 'reputation': 3110, 'user_id': 423199, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/OrFPh.jpg?s=256&g=1', 'display_name': 'Hector', 'link': 'https://stackoverflow.com/users/423199/hector'}",False,162,1,0,1663268511,1663160619,,73717343,CC BY-SA 4.0,https://stackoverflow.com/questions/73717343/why-does-cleaning-my-android-project-generate-c-build-system-clean-failed,Why does cleaning my Android project generate C++ build system [clean] failed,,,,
1656,"['c++', 'visual-studio', 'ikvm']","{'account_id': 21527331, 'reputation': 1, 'user_id': 18167157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/637125083f624e9a79058ed69b199157?s=256&d=identicon&r=PG&f=1', 'display_name': 'blah deBlah', 'link': 'https://stackoverflow.com/users/18167157/blah-deblah'}",False,22,0,0,1663268157,1663267737,1663268157.0,73736071,CC BY-SA 4.0,https://stackoverflow.com/questions/73736071/ikvm-windward-v8-5-0-2-produces-mixed-bitness-dll,IKVM (Windward) v8.5.0.2 Produces Mixed-Bitness DLL,,,,
1657,"['c++', 'arrays', 'pointers', 'structure']","{'account_id': 26282698, 'reputation': 11, 'user_id': 19950936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99231ba0df430d4ca090fe0179d6f8bb?s=256&d=identicon&r=PG', 'display_name': 'AmierLuQ_', 'link': 'https://stackoverflow.com/users/19950936/amierluq'}",False,39,1,0,1663268066,1663267734,,73736068,CC BY-SA 4.0,https://stackoverflow.com/questions/73736068/how-to-assign-a-pointer-that-have-been-return-by-a-function-to-a-structure-array,How to assign a pointer that have been return by a function to a structure array?,,,,
1658,"['c++', 'inheritance', 'methods', 'makefile', 'overriding']","{'account_id': 26347665, 'reputation': 1, 'user_id': 20005774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00e4c3400d09a956909716c1701e44e6?s=256&d=identicon&r=PG', 'display_name': 'mabioo', 'link': 'https://stackoverflow.com/users/20005774/mabioo'}",True,53,1,-1,1663267665,1663267557,,73736040,CC BY-SA 4.0,https://stackoverflow.com/questions/73736040/multiple-definition-of-undefined-reference-to-the-same-function,multiple definition of... + undefined reference to... the same function,73736061.0,,,
1659,"['c++', 'string', 'wchar-t', 'c++23']","{'account_id': 18406052, 'reputation': 2885, 'user_id': 13407802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f6a39f10f10a54cfacccef752cc1e37?s=256&d=identicon&r=PG&f=1', 'display_name': 'digito_evo', 'link': 'https://stackoverflow.com/users/13407802/digito-evo'}",True,100,1,2,1663267103,1663265790,,73735733,CC BY-SA 4.0,https://stackoverflow.com/questions/73735733/stdfrom-chars-overload-for-wchar-t,std::from_chars overload for wchar_t?,73735970.0,,,
1660,"['c++', 'gcc', 'std', 'ubuntu-22.04', 'gcc11']","{'account_id': 5822108, 'reputation': 39, 'user_id': 4589821, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xvXvd.png?s=256&g=1', 'display_name': 'sona', 'link': 'https://stackoverflow.com/users/4589821/sona'}",False,164,1,0,1663265409,1662729895,1663077124.0,73662884,CC BY-SA 4.0,https://stackoverflow.com/questions/73662884/build-fails-using-gcc-11-due-to-some-missing-standard-library-headers,Build Fails Using GCC-11 Due to Some Missing Standard Library Headers,,,,
1661,['c++'],"{'account_id': 25205976, 'reputation': 3, 'user_id': 19044318, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJym_Q8g7jI6X5POMLPjVllMKr5TeAQZTFvKPW15=k-s256', 'display_name': 'birbarchimedes', 'link': 'https://stackoverflow.com/users/19044318/birbarchimedes'}",False,52,0,0,1663265238,1663265238,,73735648,CC BY-SA 4.0,https://stackoverflow.com/questions/73735648/how-to-check-if-a-container-only-has-a-specific-element,How to check if a container only has a specific element?,,,,
