,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,locked_date
970,"['python', 'pyqt5', 'qlabel']","{'account_id': 12884186, 'reputation': 79, 'user_id': 9318323, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e7a1224c5811df89cb88b26d8879bce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vitamin C', 'link': 'https://stackoverflow.com/users/9318323/vitamin-c'}",True,984,59578392.0,1,2,1627770551,1578052367,1627770551.0,59578155,CC BY-SA 4.0,https://stackoverflow.com/questions/59578155/remove-unnecessary-blank-space-in-qlabel,remove unnecessary blank space in Qlabel,,,,,
971,"['python', 'pip', 'conda']","{'account_id': 3549785, 'reputation': 16385, 'user_id': 2964927, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/d92c32b86efa8dba1661e34957d087b1?s=256&d=identicon&r=PG', 'display_name': 'borgr', 'link': 'https://stackoverflow.com/users/2964927/borgr'}",True,1359,,2,2,1627756937,1579711573,,59864503,CC BY-SA 4.0,https://stackoverflow.com/questions/59864503/direct-link-to-github-in-requirements-txt-while-using-conda,Direct link to github in requirements.txt while using conda,,,,,
972,"['python', 'pyqt5', 'qtreewidget']","{'account_id': 16433048, 'reputation': 45, 'user_id': 11871378, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2784667954906204/picture?type=large', 'display_name': 'Arif Khan', 'link': 'https://stackoverflow.com/users/11871378/arif-khan'}",True,4814,59829976.0,1,3,1627749069,1579548875,1627749069.0,59829826,CC BY-SA 4.0,https://stackoverflow.com/questions/59829826/what-is-the-solution-of-typeerror-qtreewidget-setmodel-is-a-private-method,what is the solution of TypeError: QTreeWidget.setModel() is a private method,,,,,
973,"['python', 'python-3.x', 'model', 'nlp', 'spacy']","{'account_id': 17497295, 'reputation': 3, 'user_id': 12688286, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-i1v0P2sCt1Q/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfByBdArKHnM7oLiV1D5g0qWpBewg/photo.jpg?sz=256', 'display_name': 'Suum Cuique', 'link': 'https://stackoverflow.com/users/12688286/suum-cuique'}",True,2169,59678786.0,2,0,1627726206,1578647816,,59678617,CC BY-SA 4.0,https://stackoverflow.com/questions/59678617/how-can-you-solve-a-model-installation-problem-with-spacy,How can you solve a model installation problem with spaCy?,,,,,
974,"['python', 'excel', 'python-3.x']","{'account_id': 17493075, 'reputation': 3, 'user_id': 12684824, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4VLgar9_AE8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcSsBf7hMdfUEZrVoVB6W4S7jx74g/photo.jpg?sz=256', 'display_name': 'SalA', 'link': 'https://stackoverflow.com/users/12684824/sala'}",True,4575,59670907.0,2,0,1627719496,1578596372,,59670514,CC BY-SA 4.0,https://stackoverflow.com/questions/59670514/opening-specific-excel-sheet-with-python-when-opening-application,Opening specific Excel sheet with Python when opening application,,,,,
975,"['python', 'multithreading', 'tqdm']","{'account_id': 8163335, 'reputation': 23, 'user_id': 6146606, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-u7GRNCxq8TU/AAAAAAAAAAI/AAAAAAAAAPM/diXak9yLzAo/photo.jpg?sz=256', 'display_name': 'Anand', 'link': 'https://stackoverflow.com/users/6146606/anand'}",True,879,59880586.0,2,1,1627633083,1579710343,,59864144,CC BY-SA 4.0,https://stackoverflow.com/questions/59864144/python-tqdm-multiple-progressbars,python tqdm multiple progressbars,,,,,
976,"['python', 'visual-studio-code']","{'account_id': 112744, 'reputation': 33572, 'user_id': 1547004, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5255289d0269d550a4e80e6bf6b0f590?s=256&d=identicon&r=PG', 'display_name': 'Brendan Abel', 'link': 'https://stackoverflow.com/users/1547004/brendan-abel'}",True,1329,,1,2,1627570353,1577988783,,59568070,CC BY-SA 4.0,https://stackoverflow.com/questions/59568070/how-to-make-vs-code-update-the-python-autocomplete-and-installed-modules-caches,How to make VS Code update the Python autocomplete and installed modules caches?,,,,,
977,"['python', 'django', 'docker-compose', 'celery']","{'account_id': 17457128, 'reputation': 79, 'user_id': 12655682, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lPYdAx0BxMI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdaiyeZ5l3HlKnaoknFVbr9JTSkHg/photo.jpg?sz=256', 'display_name': 'Jon snow', 'link': 'https://stackoverflow.com/users/12655682/jon-snow'}",False,465,,1,1,1627494655,1579502312,1579502704.0,59818116,CC BY-SA 4.0,https://stackoverflow.com/questions/59818116/celery-not-running-at-times-in-docker,Celery not running at times in docker,,,,,
978,"['python', 'machine-learning', 'xgboost', 'gradient-descent', 'hessian-matrix']","{'account_id': 13763547, 'reputation': 31, 'user_id': 9932675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3f25b04927573766fb4a0870db5725b?s=256&d=identicon&r=PG&f=1', 'display_name': 'jpb', 'link': 'https://stackoverflow.com/users/9932675/jpb'}",True,6425,,1,3,1627474232,1578667528,,59683944,CC BY-SA 4.0,https://stackoverflow.com/questions/59683944/creating-a-custom-objective-function-in-for-xgboost-xgbregressor,Creating a Custom Objective Function in for XGBoost.XGBRegressor,,,,,
979,"['python', 'plotly', 'plotly-express']","{'account_id': 13634171, 'reputation': 1619, 'user_id': 9835625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8348a28ad3b6b1fbd5d740f7c225de7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'otwtm', 'link': 'https://stackoverflow.com/users/9835625/otwtm'}",True,26422,59718809.0,2,6,1627421744,1578904618,,59713016,CC BY-SA 4.0,https://stackoverflow.com/questions/59713016/plotly-express-how-to-fix-the-color-mapping-when-setting-color-by-column-name,Plotly-Express: How to fix the color mapping when setting color by column name,,,,,
980,"['python', 'tensorflow', 'object-detection-api']","{'account_id': 17019944, 'reputation': 63, 'user_id': 12312789, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ukpqm.jpg?s=256&g=1', 'display_name': 'cd_warman', 'link': 'https://stackoverflow.com/users/12312789/cd-warman'}",True,1391,,2,1,1627319500,1577819949,,59547775,CC BY-SA 4.0,https://stackoverflow.com/questions/59547775/problem-detecting-large-number-of-objects-in-single-image-with-tensorflow-object,Problem detecting large number of objects in single image with Tensorflow Object Detection API,,,,,
981,"['python', 'django']","{'account_id': 14339489, 'reputation': 187, 'user_id': 10358054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43208529b411e570ef2e266879d77651?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anjali', 'link': 'https://stackoverflow.com/users/10358054/anjali'}",True,3145,,3,0,1627181444,1580023014,,59916321,CC BY-SA 4.0,https://stackoverflow.com/questions/59916321/django-showing-oserror-winerror-123-the-filename-directory-name-or-volume,"Django showing: OSError: [WinError 123] The filename, directory name, or volume label syntax is incorrect: &#39;&lt;frozen importlib._bootstrap&gt;&#39;",,,,,
982,"['python', 'selenium', 'selenium-webdriver', 'web-scraping', 'webdriverwait']","{'account_id': 17222729, 'reputation': 84, 'user_id': 12469134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1336171b57981a7ed8df5fc48cbc60e?s=256&d=identicon&r=PG&f=1', 'display_name': 'VenuBhaskar', 'link': 'https://stackoverflow.com/users/12469134/venubhaskar'}",True,291,59712944.0,1,1,1627050036,1578847878,1627050036.0,59706039,CC BY-SA 4.0,https://stackoverflow.com/questions/59706039/unable-to-access-the-remaining-elements-by-xpaths-in-a-loop-after-accessing-the,Unable to access the remaining elements by xpaths in a loop after accessing the first element- Webscraping Selenium Python,,,,,
983,"['python', 'selenium', 'web-scraping']","{'account_id': 17631375, 'reputation': 11, 'user_id': 12795395, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCJFTqY8qPvExBteTpHn6boF3eVYNF3CmE4Dsz6=k-s256', 'display_name': 'Sanhitha Jugulum', 'link': 'https://stackoverflow.com/users/12795395/sanhitha-jugulum'}",True,1187,,1,1,1627050000,1580175397,1627050000.0,59941131,CC BY-SA 4.0,https://stackoverflow.com/questions/59941131/maxretryerror-when-scraping-with-selenium-happens-when-i-quit-and-relaunch-the,MaxRetryError when scraping with selenium: happens when I quit and relaunch the browser,,,,,
984,['python'],"{'account_id': 10642398, 'reputation': 4892, 'user_id': 7836976, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/67ae396b20200188272f0d121d9e9dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'runnerpaul', 'link': 'https://stackoverflow.com/users/7836976/runnerpaul'}",False,70,,2,-2,1627020546,1578410810,,59631363,CC BY-SA 4.0,https://stackoverflow.com/questions/59631363/pass-variable-to-class-for-use-by-init,Pass variable to class for use by __init__,,,,,
985,"['python', 'python-unittest', 'python-unittest.mock', 'pytest-mock']","{'account_id': 17570697, 'reputation': 91, 'user_id': 12746467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13ab636512d93c0be9c7b995cc4300e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'sxpy', 'link': 'https://stackoverflow.com/users/12746467/sxpy'}",True,6195,,1,4,1626993264,1579602967,,59839192,CC BY-SA 4.0,https://stackoverflow.com/questions/59839192/python-pytest-mock-assert-has-calls,Python pytest-mock assert_has_calls,,,,,
986,"['python', 'numba']","{'account_id': 17630887, 'reputation': 1, 'user_id': 12794988, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-dR8DPcJvP24/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdfmrTA8XQX2bfY-ClfEqlFgCetug/photo.jpg?sz=256', 'display_name': 'Shak', 'link': 'https://stackoverflow.com/users/12794988/shak'}",False,197,,1,-2,1626961874,1580167996,1580190884.0,59940390,CC BY-SA 4.0,https://stackoverflow.com/questions/59940390/normalise-an-array-of-3-vectors-using-numba-and-cuda,Normalise an array of 3 vectors using Numba and Cuda,,,,,
987,"['python', 'airflow']","{'account_id': 13677474, 'reputation': 85, 'user_id': 9868574, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ulhZg.jpg?s=256&g=1', 'display_name': 'Urthor', 'link': 'https://stackoverflow.com/users/9868574/urthor'}",False,911,,0,7,1626919809,1579567381,1626919809.0,59832725,CC BY-SA 4.0,https://stackoverflow.com/questions/59832725/airflow-having-an-operator-trigger-on-multiple-trigger-rules,Airflow: having an operator trigger on multiple trigger rules,,,,,
988,"['python', 'export-to-csv', 'kaggle']","{'user_type': 'does_not_exist', 'display_name': 'user9614033'}",False,1229,,3,0,1626821293,1578879672,1578884838.0,59709688,CC BY-SA 4.0,https://stackoverflow.com/questions/59709688/error-expected-id-column-to-be-of-type-int32-but-was-string,"ERROR: Expected &#39;Id&#39; column to be of type &#39;Int32&#39;, but was &#39;String&#39;",,,,,
989,"['python', 'function', 'types', 'initialization', 'arguments']","{'account_id': 13307010, 'reputation': 101, 'user_id': 9606478, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ab523f99883b97685d6e8520d32ac9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/9606478/markus'}",False,97,,0,1,1626794961,1578651701,1626794961.0,59679750,CC BY-SA 4.0,https://stackoverflow.com/questions/59679750/how-can-i-combine-name-and-an-initialization-in-a-python-function,How can I combine &#39;name:&#39; and an initialization in a python function?,,,,,
990,"['python', 'python-3.x', 'string']","{'user_type': 'does_not_exist', 'display_name': 'user10844642'}",True,33,,3,0,1626769049,1580250668,1626769049.0,59958079,CC BY-SA 4.0,https://stackoverflow.com/questions/59958079/how-to-count-the-occurrences-of-a-string-and-only-print-it-out-once,How to count the occurrences of a string and only print it out once?,,,,,
991,"['python', 'api', 'websocket', 'python-3.5']","{'account_id': 6378723, 'reputation': 6877, 'user_id': 4948889, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/7f1b540c13a4b2663a9bf668f6a50145?s=256&d=identicon&r=PG', 'display_name': 'Jaffer Wilson', 'link': 'https://stackoverflow.com/users/4948889/jaffer-wilson'}",True,380,,1,0,1626753610,1580400813,,59990146,CC BY-SA 4.0,https://stackoverflow.com/questions/59990146/how-can-i-communicate-with-the-websocket-using-python,How can I communicate with the Websocket using Python,,,,,
992,"['python', 'networkx', 'mathematical-optimization']","{'account_id': 8991167, 'reputation': 161, 'user_id': 6703017, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20bde7e6c7baffaffff9d5d19e4350fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'bottledatthesource', 'link': 'https://stackoverflow.com/users/6703017/bottledatthesource'}",True,4647,,2,7,1626731017,1579814351,,59887217,CC BY-SA 4.0,https://stackoverflow.com/questions/59887217/networkx-traveling-salesman-problem-tsp,Networkx Traveling Salesman Problem (TSP),,,,,
993,"['python', 'python-3.x', 'tensorflow', 'machine-learning', 'keras']","{'account_id': 17532900, 'reputation': 73, 'user_id': 12716601, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAZKtE_oInIQ598husC3ugmpfXx01By3wGFJoKw=k-s256', 'display_name': 'Marco Esposito', 'link': 'https://stackoverflow.com/users/12716601/marco-esposito'}",True,4452,,1,3,1626715927,1580376978,,59982893,CC BY-SA 4.0,https://stackoverflow.com/questions/59982893/tensorflow-2-1-keras-output-node-is-not-in-graph-error-when-trying-to-freeze,Tensorflow 2.1/Keras - &quot;output_node is not in graph&quot; error when trying to freeze graph,,,,,
994,"['python', 'discord.py']","{'user_type': 'does_not_exist', 'display_name': 'user11521670'}",True,21503,,3,2,1626715071,1578092225,,59586312,CC BY-SA 4.0,https://stackoverflow.com/questions/59586312/how-do-i-get-a-servers-id-with-discord-py,How do I get a server&#39;s ID with discord.py?,,,,,
995,"['python', 'pip', 'jupyter-notebook']","{'account_id': 17135232, 'reputation': 354, 'user_id': 12400440, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NdwM3.png?s=256&g=1', 'display_name': 'Neistow', 'link': 'https://stackoverflow.com/users/12400440/neistow'}",True,1873,59699538.0,1,0,1626700361,1578780816,1626700361.0,59699107,CC BY-SA 4.0,https://stackoverflow.com/questions/59699107/could-not-find-a-version-that-satisfies-the-requirement-pywin32-1-0-jupiter,&quot;Could not find a version that satisfies the requirement pywin32&gt;=1.0&quot; - Jupiter Notebook,,,,,
996,"['python', 'email', 'smtp', 'email-attachments', 'aiosmtpd']","{'user_type': 'does_not_exist', 'display_name': 'user3523425'}",True,1611,,2,1,1626598863,1580402599,1626598863.0,59990647,CC BY-SA 4.0,https://stackoverflow.com/questions/59990647/parse-and-decode-mail-text-in-aiosmtpd-perform-string-substitution-and-reinjec,"parse and decode mail text in aiosmtpd, perform string substitution, and reinject",,,,,
997,"['python', 'json', 'flask', 'ubuntu-18.04']","{'account_id': 17383988, 'reputation': 15, 'user_id': 12595682, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCnybhPPxlsngj4IJEkucrVW6Fq0nC-SV6sdVsufA=k-s256', 'display_name': 'Thilina Wimalapriya', 'link': 'https://stackoverflow.com/users/12595682/thilina-wimalapriya'}",True,5476,59911228.0,2,1,1626597689,1579966147,1579966210.0,59910687,CC BY-SA 4.0,https://stackoverflow.com/questions/59910687/flask-errno-2-no-such-file-or-directory,Flask [Errno 2] No such file or directory:,,,,,
998,"['python', 'google-chrome', 'ui-automation', 'win32gui']","{'account_id': 17441685, 'reputation': 25, 'user_id': 12643560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd11a6c845e131147ce5b6629294a257?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shaurya', 'link': 'https://stackoverflow.com/users/12643560/shaurya'}",False,857,,1,0,1626464682,1578180871,,59595763,CC BY-SA 4.0,https://stackoverflow.com/questions/59595763/get-active-chrome-url-in-python,Get Active Chrome URL in Python,,,,,
999,"['python', 'python-3.x', 'list', 'sorting', 'random']","{'account_id': 17582788, 'reputation': 27, 'user_id': 12756216, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a013969b2f50af55958152f08a17659?s=256&d=identicon&r=PG&f=1', 'display_name': 'meag_a', 'link': 'https://stackoverflow.com/users/12756216/meag-a'}",True,342,59850110.0,4,1,1626442798,1579644700,1625757675.0,59849924,CC BY-SA 4.0,https://stackoverflow.com/questions/59849924/creating-unsorted-list-in-range-100-000-to-1000-000,"Creating Unsorted List in range 100,000 to 1000,000",,,,,
1000,"['python', 'python-2.7', 'prometheus']","{'account_id': 4419508, 'reputation': 108, 'user_id': 3600000, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iJY64.png?s=256&g=1', 'display_name': 'Kremzon', 'link': 'https://stackoverflow.com/users/3600000/kremzon'}",True,2414,59620893.0,2,5,1626378811,1578316259,1578366869.0,59612745,CC BY-SA 4.0,https://stackoverflow.com/questions/59612745/can-i-set-a-default-value-of-prometheus-labels-in-python,Can I set a default value of Prometheus labels in python?,,,,,
1001,"['python', 'docker', 'scrapy', 'splash-screen', 'azure-web-app-service']","{'account_id': 3627716, 'reputation': 33, 'user_id': 3024849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79fca29f2ef45ad0f9034e7f93dd4e9a?s=256&d=identicon&r=PG', 'display_name': 'keiichiroy', 'link': 'https://stackoverflow.com/users/3024849/keiichiroy'}",True,2311,,2,2,1626341399,1579600171,,59838337,CC BY-SA 4.0,https://stackoverflow.com/questions/59838337/azure-app-service-specifying-docker-run-port-on-container-side,Azure App Service: specifying docker run port on container side,,,,,
1002,"['python', 'anaconda', 'spyder']","{'account_id': 15556764, 'reputation': 2807, 'user_id': 11222963, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-39JxYwzAft8/AAAAAAAAAAI/AAAAAAAAAio/VlhcM1Byq3A/photo.jpg?sz=256', 'display_name': 'SCool', 'link': 'https://stackoverflow.com/users/11222963/scool'}",True,13608,59724907.0,1,26,1626308971,1578862012,1579655320.0,59707973,CC BY-SA 4.0,https://stackoverflow.com/questions/59707973/how-to-disable-keyword-text-suggestion-in-spyder-4,How to disable keyword / text suggestion in Spyder 4?,,,,,
1003,"['python', 'dropbox-api', 'dropbox-sdk']","{'account_id': 8109662, 'reputation': 219, 'user_id': 6110192, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/445093e1ab62a303d647d26191ab1ca6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ngopal', 'link': 'https://stackoverflow.com/users/6110192/ngopal'}",True,1664,,2,1,1626272607,1579779992,,59877833,CC BY-SA 4.0,https://stackoverflow.com/questions/59877833/download-files-from-dropbox-team-folder-using-python-sdk,Download files from Dropbox Team folder using Python SDK,,,,,
1004,"['python', 'sorting', 'dictionary']","{'account_id': 12968437, 'reputation': 21796, 'user_id': 9375102, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/8yBw3.jpg?s=256&g=1', 'display_name': 'Umar.H', 'link': 'https://stackoverflow.com/users/9375102/umar-h'}",True,187,59718555.0,1,0,1626250267,1578925348,1578926761.0,59718481,CC BY-SA 4.0,https://stackoverflow.com/questions/59718481/custom-sorting-a-dictionary-by-values,custom sorting a dictionary by values,,,,,
1005,"['python', 'ubuntu', 'visual-studio-code', 'intellisense', 'linter']","{'account_id': 8571327, 'reputation': 524, 'user_id': 7940996, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/458d7ec570b59aeee0ef1aa17e5a0b73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manik', 'link': 'https://stackoverflow.com/users/7940996/manik'}",True,12820,59825077.0,5,5,1626111265,1579025527,1583346180.0,59739526,CC BY-SA 4.0,https://stackoverflow.com/questions/59739526/why-are-pylints-error-squiggle-lines-not-showing-in-python-visual-studio-code,why are pylint&#39;s error squiggle lines not showing in python visual studio code?,,,,,
1006,"['python', 'scikit-learn', 'scipy', 'statistics']","{'account_id': 14641826, 'reputation': 1293, 'user_id': 10574250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e431e751d63bd56a6aba068dd9c29c34?s=256&d=identicon&r=PG&f=1', 'display_name': 'geds133', 'link': 'https://stackoverflow.com/users/10574250/geds133'}",True,2109,,2,0,1626111002,1578238164,,59601353,CC BY-SA 4.0,https://stackoverflow.com/questions/59601353/sklearn-standardscaler-doesnt-seem-to-be-working-properly,sklearn StandardScaler doesn&#39;t seem to be working properly,,,,,
1007,"['java', 'python', 'android', 'kivy', 'pyjnius']","{'account_id': 17421225, 'reputation': 21, 'user_id': 12626753, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBFApKpXs50NKC8h-EHtAsTSA3n9EQlzJrV71dT=k-s256', 'display_name': 'Riku', 'link': 'https://stackoverflow.com/users/12626753/riku'}",False,3750,,2,2,1626099484,1579562658,1600938951.0,59832203,CC BY-SA 4.0,https://stackoverflow.com/questions/59832203/how-to-get-audio-mic-input-working-on-android-with-python-kivy,How to get audio (Mic) input working on Android with python/kivy,,,,,
1008,"['python', 'python-3.x', 'string']","{'account_id': 10223619, 'reputation': 349, 'user_id': 7547047, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4a8a5b4c956b5e4746530f018d43e5cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'msksantosh', 'link': 'https://stackoverflow.com/users/7547047/msksantosh'}",True,141,59843379.0,1,0,1626076220,1579615088,1626076220.0,59842735,CC BY-SA 4.0,https://stackoverflow.com/questions/59842735/highlight-parts-of-a-string-if-present-in-a-list-of-words,Highlight parts of a string if present in a list of words,,,,,
1009,"['python', 'python-3.x', 'list']","{'account_id': 11395724, 'reputation': 76, 'user_id': 8354202, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d551b5f659dc521a87803540dd7b36a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Entro', 'link': 'https://stackoverflow.com/users/8354202/entro'}",True,67,59802362.0,1,0,1626007912,1579359864,1626007912.0,59801801,CC BY-SA 4.0,https://stackoverflow.com/questions/59801801/how-to-find-2-same-amounts-of-list-elements,How to find 2 same amounts of list elements,,,,,
1010,"['python', 'yaml']","{'account_id': 17595113, 'reputation': 11, 'user_id': 12766148, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Fi4XcJXQuYw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8itlKMo8BtWJ3FP4WgQOG0XM7SA/photo.jpg?sz=256', 'display_name': 'Noah Schwartzapfel', 'link': 'https://stackoverflow.com/users/12766148/noah-schwartzapfel'}",False,513,,2,1,1625972549,1579755698,1579779383.0,59871831,CC BY-SA 4.0,https://stackoverflow.com/questions/59871831/authentication-error-in-ebay-python-finding-api,authentication error in eBay Python Finding API,,,,,
1011,"['python', 'python-3.x', 'tensorflow', 'keras', 'tensorboard']","{'account_id': 17251004, 'reputation': 155, 'user_id': 12491188, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211978336692089/picture?type=large', 'display_name': 'Bruno Taborda', 'link': 'https://stackoverflow.com/users/12491188/bruno-taborda'}",True,19219,59894775.0,2,13,1625838606,1579862152,1625838606.0,59894720,CC BY-SA 4.0,https://stackoverflow.com/questions/59894720/keras-and-tensorboard-attributeerror-sequential-object-has-no-attribute-g,Keras and TensorBoard - AttributeError: &#39;Sequential&#39; object has no attribute &#39;_get_distribution_strategy&#39;,,,,,
1012,"['python', 'sql', 'pypika']","{'account_id': 8239926, 'reputation': 109, 'user_id': 6197854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39c701fa312c2e96bb15c846f6dc3cde?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kulu', 'link': 'https://stackoverflow.com/users/6197854/kulu'}",True,1612,60016984.0,1,2,1625835706,1577966513,1625835706.0,59563038,CC BY-SA 4.0,https://stackoverflow.com/questions/59563038/pypika-is-it-possible-to-dynamically-change-the-operator-in-where-clause,Pypika: Is it possible to dynamically change the operator in where clause,,,,,
1013,"['python', 'python-3.x', 'jupyter-notebook', 'ipython', 'jupyter']","{'account_id': 17536940, 'reputation': 35, 'user_id': 12719875, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IGOlB.jpg?s=256&g=1', 'display_name': 'Adrian Stodolski', 'link': 'https://stackoverflow.com/users/12719875/adrian-stodolski'}",False,590,,1,3,1625757154,1579940446,1579948426.0,59907538,CC BY-SA 4.0,https://stackoverflow.com/questions/59907538/too-much-data-given-by-interactiveshell-ast-node-interactivity-jupyter-noteb,Too much data given by &quot;InteractiveShell.ast_node_interactivity&quot; - Jupyter notebook,,,,,
1014,"['python', 'cryptography', 'rsa', 'pycrypto', 'pycryptodome']","{'account_id': 5247489, 'reputation': 6809, 'user_id': 4192691, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/dzokh.jpg?s=256&g=1', 'display_name': 'varad', 'link': 'https://stackoverflow.com/users/4192691/varad'}",True,881,,2,1,1625746863,1578025013,1578025071.0,59573121,CC BY-SA 4.0,https://stackoverflow.com/questions/59573121/python-rsa-sign-a-string-with-nonewithrsa,Python RSA sign a string with NONEWithRSA,,,,,
1015,"['python', 'tensorflow', 'keras']","{'account_id': 4509873, 'reputation': 2722, 'user_id': 3666302, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/e9aed854fcd666aba1316ef908ad5913?s=256&d=identicon&r=PG&f=1', 'display_name': 'TomTom', 'link': 'https://stackoverflow.com/users/3666302/tomtom'}",True,2685,,1,8,1625731731,1579449496,,59811773,CC BY-SA 4.0,https://stackoverflow.com/questions/59811773/how-to-use-keras-attention-layer-on-top-of-lstm-gru,How to use keras attention layer on top of LSTM/GRU?,,,,,
1016,"['python', 'python-3.x', 'pip']","{'account_id': 10774982, 'reputation': 11, 'user_id': 7927348, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9u-k4P6C714/AAAAAAAAAAI/AAAAAAAAACk/mL-DoLMoVCs/photo.jpg?sz=256', 'display_name': 'carlos alvarez', 'link': 'https://stackoverflow.com/users/7927348/carlos-alvarez'}",True,3324,,3,0,1625649992,1579180246,1579180568.0,59770429,CC BY-SA 4.0,https://stackoverflow.com/questions/59770429/modulenotfounderror-no-module-named-rosbag,ModuleNotFoundError: No module named &#39;rosbag&#39;,,,,,
1017,"['python', 'string', 'unicode', 'beautifulsoup']","{'account_id': 16040203, 'reputation': 91, 'user_id': 11576797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e408809622911b148a0233c5330ede14?s=256&d=identicon&r=PG&f=1', 'display_name': 'MythKhan', 'link': 'https://stackoverflow.com/users/11576797/mythkhan'}",True,619,,2,2,1625642393,1579668113,1579668919.0,59852733,CC BY-SA 4.0,https://stackoverflow.com/questions/59852733/fastest-way-to-strip-text-of-n-t-xa0-%c3%a2-x80-x93-characters-in-python,"Fastest way to strip text of \n, \, \t, \xa0, &#226;\x80\x93 characters in Python",,,,,
