,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
1444,"['c++', 'templates', 'gcc']","{'account_id': 43441, 'reputation': 19119, 'user_id': 126995, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/bdd0d42e87a7c2636f0570ce12d069e5?s=256&d=identicon&r=PG', 'display_name': 'Soonts', 'link': 'https://stackoverflow.com/users/126995/soonts'}",False,33,0,0,1593087025,1593087025,62575004,,https://stackoverflow.com/questions/62575004/expected-primary-expression-before-token,expected primary-expression before ‘)’ token,,,1593087475.0,Duplicate,
1445,"['c++', 'c++11']","{'user_type': 'does_not_exist', 'display_name': 'user13812328'}",True,370,1,-2,1593086845,1593085985,62574690,,https://stackoverflow.com/questions/62574690/use-of-undeclared-identifier-sqrt,use of undeclared identifier &#39;sqrt&#39;?,,,1593086862.0,Not suitable for this site,
1446,"['c++', 'runtime']","{'account_id': 17600516, 'reputation': 157, 'user_id': 12770596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25b7922702d385f2e5945506cb3113f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'John ', 'link': 'https://stackoverflow.com/users/12770596/john'}",False,37,0,0,1593086758,1593084752,62574333,CC BY-SA 4.0,https://stackoverflow.com/questions/62574333/how-this-line-execute-and-stop-synchronisation-of-cin,How this line execute and stop synchronisation of cin?,1593086758.0,,,,
1447,"['c++', 'iterator', 'operators']","{'account_id': 13317009, 'reputation': 892, 'user_id': 9613054, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fdcie.png?s=256&g=1', 'display_name': 'MM1', 'link': 'https://stackoverflow.com/users/9613054/mm1'}",True,111,3,1,1593086683,1593081444,62573409,CC BY-SA 4.0,https://stackoverflow.com/questions/62573409/why-does-bi-directional-forward-operators-dont-support-inequality-relational-op,Why does bi-directional/forward operators don&#39;t support inequality relational operators?,1593083213.0,62574674.0,,,
1448,"['c++', 'gcc', 'x86', 'clang']","{'account_id': 3965856, 'reputation': 1243, 'user_id': 3271844, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/vsxZu.jpg?s=256&g=1', 'display_name': 'Bernardo Sulzbach', 'link': 'https://stackoverflow.com/users/3271844/bernardo-sulzbach'}",True,158,1,6,1593086538,1593006701,62556736,CC BY-SA 4.0,https://stackoverflow.com/questions/62556736/why-does-gcc-emit-a-repeated-ret,Why does GCC emit a repeated `ret`?,1593086538.0,,,,
1449,"['c++', 'reference', 'header-files']","{'account_id': 15970611, 'reputation': 21, 'user_id': 11524868, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Glxwt.png?s=256&g=1', 'display_name': 'Demonic-Coder', 'link': 'https://stackoverflow.com/users/11524868/demonic-coder'}",True,40,1,0,1593086369,1593085440,62574529,CC BY-SA 4.0,https://stackoverflow.com/questions/62574529/how-do-i-reference-in-header-files,How do I reference in header files?,,,,,
1450,"['c++', 'c', 'user-interface', 'gtk']","{'account_id': 18235783, 'reputation': 23, 'user_id': 13273816, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpV7TdbOlRYBkKdo7oY_TmerUactRf4rghbpaz=k-s256', 'display_name': 'Supercatman god', 'link': 'https://stackoverflow.com/users/13273816/supercatman-god'}",False,233,0,1,1593086077,1593086077,62574725,CC BY-SA 4.0,https://stackoverflow.com/questions/62574725/gtk-grid-new-causing-undefined-reference-error-on-compile,gtk_grid_new(); causing undefined reference error on compile,,,,,
1451,"['c++', 'string', 'class', 'exception', 'char']","{'user_type': 'does_not_exist', 'display_name': 'user13756099'}",True,87,2,0,1593084279,1593081388,62573397,CC BY-SA 4.0,https://stackoverflow.com/questions/62573397/returning-char-instead-of-string,Returning char * instead of string,1593082276.0,62573709.0,,,
1452,"['c++', 'visual-studio-code']","{'account_id': 5485423, 'reputation': 125, 'user_id': 13615652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dUmcY.jpg?s=256&g=1', 'display_name': 'Mihail', 'link': 'https://stackoverflow.com/users/13615652/mihail'}",True,732,1,1,1593084141,1593082127,62573601,CC BY-SA 4.0,https://stackoverflow.com/questions/62573601/modifying-tasks-json-to-compile-multiple-c-files,Modifying tasks.json to compile multiple c++ files,1593083437.0,62574164.0,,,
1453,"['c++', 'c++11', 'lambda', 'c++14']","{'account_id': 13658422, 'reputation': 148, 'user_id': 9854242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2da5b67d40caf13c9f35fb72d851a6ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'flamingo', 'link': 'https://stackoverflow.com/users/9854242/flamingo'}",True,61,1,0,1593083687,1593082494,62573703,CC BY-SA 4.0,https://stackoverflow.com/questions/62573703/why-my-map-is-only-temporarily-modfied-in-lambda-function-and-value-is-not-prese,Why my map is only temporarily modfied in lambda function and value is not preserved?,,62573915.0,,,
1454,"['c++', 'multithreading', 'mutex']","{'account_id': 18921236, 'reputation': 1, 'user_id': 13805255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43126a6545d5d73035ca35e1e98fcc3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shreyas', 'link': 'https://stackoverflow.com/users/13805255/shreyas'}",True,1154,2,0,1593083282,1593027134,62562747,CC BY-SA 4.0,https://stackoverflow.com/questions/62562747/producer-consumer-problem-using-mutexes-in-cpp,Producer Consumer problem using mutexes in cpp,1593083282.0,,,,
1455,"['c++', 'templates', 'c++17', 'stdset']","{'account_id': 4616979, 'reputation': 6558, 'user_id': 3743145, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/680680d82143e4d33dc569913e5ef8c5?s=256&d=identicon&r=PG', 'display_name': 'kyb', 'link': 'https://stackoverflow.com/users/3743145/kyb'}",True,53,1,2,1593082771,1593075692,62571674,CC BY-SA 4.0,https://stackoverflow.com/questions/62571674/deduce-type-of-compare-for-stdset-from-constructor-arguments,Deduce type of Compare for std::set from constructor arguments,1593082771.0,62571758.0,,,
1456,"['c++', 'binary', 'calculator', 'cmath']","{'account_id': 15740615, 'reputation': 1, 'user_id': 13811934, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Jj6uKFm5G1I/AAAAAAAAAAI/AAAAAAAAAq0/Se9-05psWWM/photo.jpg?sz=256', 'display_name': 'Antarip Kashyap', 'link': 'https://stackoverflow.com/users/13811934/antarip-kashyap'}",False,34,0,0,1593082237,1593082237,62573634,CC BY-SA 4.0,https://stackoverflow.com/questions/62573634/debugging-a-logic-error-in-a-denary-to-binary-converter-c-17,Debugging a logic error in a Denary to binary converter (C++ 17),,,,,
1457,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user13739935'}",True,114,1,3,1593080811,1593080474,62573130,CC BY-SA 4.0,https://stackoverflow.com/questions/62573130/if-const-doesnt-allocate-memory-why-i-can-get-address-of-const,"If const doesn&#39;t allocate memory, why I can get address of const?",,62573222.0,,,
1458,"['c++', 'asynchronous', 'google-cloud-platform', 'grpc', 'google-cloud-pubsub']","{'account_id': 7780906, 'reputation': 73, 'user_id': 5887346, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AX6I2gSQJp0/AAAAAAAAAAI/AAAAAAAAAEE/23YpgNsfgW4/photo.jpg?sz=256', 'display_name': 'Edvard Davtyan', 'link': 'https://stackoverflow.com/users/5887346/edvard-davtyan'}",False,323,1,1,1593080283,1592762101,62502433,CC BY-SA 4.0,https://stackoverflow.com/questions/62502433/google-cloud-pubsub-async-streaming-api-in-c,Google Cloud Pubsub Async Streaming API in C++,,,,,
1459,"['c++', 'winapi', 'dll']","{'account_id': 18686214, 'reputation': 67, 'user_id': 13621663, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OXZL5.jpg?s=256&g=1', 'display_name': 'mca2', 'link': 'https://stackoverflow.com/users/13621663/mca2'}",True,544,1,-1,1593080169,1592993075,62552507,CC BY-SA 4.0,https://stackoverflow.com/questions/62552507/standard-libraries-still-require-additional-runtime-libs-vcruntime140-1-dll,Standard libraries still require additional runtime libs? (vcruntime140_1.dll),,62573025.0,,,
1460,"['c++', 'c++11', 'stl', 'tuples']","{'account_id': 16500860, 'reputation': 3, 'user_id': 11922205, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ciYzlUcwn8g/AAAAAAAAAAI/AAAAAAAAG2o/kBHoVVedQGk/photo.jpg?sz=256', 'display_name': 'Pitani Hamsaraj', 'link': 'https://stackoverflow.com/users/11922205/pitani-hamsaraj'}",False,38,1,0,1593079864,1593077778,62572292,CC BY-SA 4.0,https://stackoverflow.com/questions/62572292/what-is-value-of-auto-t1-stdmake-tuplecase1-case2-integer,"what is value of auto t1=std::make_tuple(case1==case2,integer)",,,,,
1461,"['c++', 'c', 'linux', 'opencv', 'cmake']","{'account_id': 15296694, 'reputation': 11, 'user_id': 11036531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f50f9440ea8670af519a1af7109f34e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11036531', 'link': 'https://stackoverflow.com/users/11036531/user11036531'}",False,1083,0,1,1593079847,1593079847,62572934,CC BY-SA 4.0,https://stackoverflow.com/questions/62572934/build-a-c-project-in-statics-using-opencv-static-libraries,Build a C ++ project in statics using OpenCV static libraries,,,,,
1462,"['c++', 'datetime', 'winapi', 'mfc', 'boot']","{'account_id': 16862284, 'reputation': 39, 'user_id': 12192789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d6fdaa6a85164a9f2a14812adf63f8b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ARJUN', 'link': 'https://stackoverflow.com/users/12192789/arjun'}",True,383,1,-2,1593079577,1593011859,62558393,CC BY-SA 4.0,https://stackoverflow.com/questions/62558393/how-to-track-the-accurate-windows-startup-time-using-cwin32-mfc,How to track the accurate windows startup time using C++(win32/MFC),1593069871.0,62567595.0,,,
1463,['c++'],"{'account_id': 17565463, 'reputation': 23, 'user_id': 12742421, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ulJNIhm0tFM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcOViRr0bsjV_LLpVpZ8cakxVESug/photo.jpg?sz=256', 'display_name': 'Eden', 'link': 'https://stackoverflow.com/users/12742421/eden'}",True,78,2,0,1593079050,1593077271,62572152,CC BY-SA 4.0,https://stackoverflow.com/questions/62572152/list-of-prime-numbers-between-1-and-100,list of prime numbers between 1 and 100,1593077809.0,62572350.0,,,
1464,['c++'],"{'account_id': 9022694, 'reputation': 127, 'user_id': 13700818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ec34935c7d54703a9285b42df7a2967?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maths64', 'link': 'https://stackoverflow.com/users/13700818/maths64'}",True,278,2,0,1593078629,1593076075,62571793,CC BY-SA 4.0,https://stackoverflow.com/questions/62571793/how-can-c-remember-inputs-given-in-the-past-after-being-executed-more-than-onc,How can C++ remember inputs given in the past after being executed more than once?,,62571982.0,,,
1465,"['c++', 'linux', 'ubuntu', 'visual-studio-code']","{'account_id': 18926792, 'reputation': 47, 'user_id': 13809738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25dcb59b051c1c3361c035690a28a896?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnthonyH', 'link': 'https://stackoverflow.com/users/13809738/anthonyh'}",True,435,3,1,1593078065,1593051915,62566923,CC BY-SA 4.0,https://stackoverflow.com/questions/62566923/error-running-c-file-using-visual-studio-in-ubuntu,Error running C++ file using Visual Studio in Ubuntu,1593078065.0,,,,
1466,"['c++', 'memory', 'casting', 'multiple-inheritance']","{'account_id': 7612569, 'reputation': 625, 'user_id': 5773004, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1b56505987c4fc700395dc53896785e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'FlashMcQueen', 'link': 'https://stackoverflow.com/users/5773004/flashmcqueen'}",True,36,1,1,1593077697,1593075836,62571708,CC BY-SA 4.0,https://stackoverflow.com/questions/62571708/is-is-safe-to-make-assumptions-about-class-layout-after-multiple-inheritance,Is is safe to make assumptions about class layout after multiple inheritance?,1593077015.0,,,,
1467,"['c++', 'image-processing', 'ffmpeg', 'bitblt']","{'account_id': 15388140, 'reputation': 87, 'user_id': 11101690, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2dFZohao1II/AAAAAAAAAAI/AAAAAAAAAXM/V4aqTatYWoY/photo.jpg?sz=256', 'display_name': 'Sudheer Kumar', 'link': 'https://stackoverflow.com/users/11101690/sudheer-kumar'}",False,165,0,0,1593076019,1593076019,62571776,CC BY-SA 4.0,https://stackoverflow.com/questions/62571776/resize-image-by-adding-extra-black-pixels-at-borders,Resize image by adding extra black pixels at borders,,,,,
1468,"['c++', 'iterator']","{'account_id': 16718791, 'reputation': 53, 'user_id': 12084235, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1336201003204111/picture?type=large', 'display_name': 'Tomek Orchowski', 'link': 'https://stackoverflow.com/users/12084235/tomek-orchowski'}",True,144,2,0,1593075594,1593036240,62564767,CC BY-SA 4.0,https://stackoverflow.com/questions/62564767/c-assigment-stdlisttypenameiterator-works-in-main-but-in-method-it-doesn,C++ assigment std::list&lt;typename&gt;::iterator works in main but in method it doesnt,1593074958.0,,,,
1469,['c++'],"{'account_id': 18446707, 'reputation': 21, 'user_id': 13437806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/610409b01b2c2d4cde0dd4adb2bbb456?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bhanu', 'link': 'https://stackoverflow.com/users/13437806/bhanu'}",True,207,2,2,1593075581,1593070365,62570119,CC BY-SA 4.0,https://stackoverflow.com/questions/62570119/how-is-int-lastindexno-of-chars-1-different-from-vectorint-lastindexno,"how is int lastIndex[NO_OF_CHARS]={-1}; different from vector&lt;int&gt; lastIndex(NO_OF_CHARS, -1);?",1593074352.0,,,,
1470,"['c++', 'string', 'vector', 'c-strings', 'strtok']","{'account_id': 15732823, 'reputation': 284, 'user_id': 12270082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/220ca3447c962faf70883e4ed12eeabc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aman Kumar', 'link': 'https://stackoverflow.com/users/12270082/aman-kumar'}",True,6337,3,2,1593075551,1593073011,62570882,CC BY-SA 4.0,https://stackoverflow.com/questions/62570882/what-basic-string-m-construct-null-not-valid,what(): basic_string::_M_construct null not valid,,62571241.0,,,
1471,['c++'],"{'account_id': 11275997, 'reputation': 110, 'user_id': 8270036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38cd492fc5c0ce40b51772892f2df68c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pylvain', 'link': 'https://stackoverflow.com/users/8270036/pylvain'}",False,36,1,0,1593074964,1593072115,62570633,CC BY-SA 4.0,https://stackoverflow.com/questions/62570633/errors-in-one-header-library,Errors in one header library,,,,,
1472,"['c++', 'database', 'sqlite', 'qt', 'qsqldatabase']","{'account_id': 18890981, 'reputation': 21, 'user_id': 13781289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/acbaeb84c49b171512c5396966145cea?s=256&d=identicon&r=PG&f=1', 'display_name': 'antzcrashing', 'link': 'https://stackoverflow.com/users/13781289/antzcrashing'}",False,746,0,1,1593074900,1592659744,62486445,CC BY-SA 4.0,https://stackoverflow.com/questions/62486445/qt-qsqldatabase-qsqlite-driver-not-loaded-error,Qt QSqlDatabase QSQLITE driver not loaded error,1592670590.0,,,,
1473,"['c++', 'binary-search']","{'account_id': 13484395, 'reputation': 41, 'user_id': 10891599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03c902a6d2ff612aa5e99dbe6ccf3ef1?s=256&d=identicon&r=PG&f=1', 'display_name': 'user10891599', 'link': 'https://stackoverflow.com/users/10891599/user10891599'}",True,65,1,1,1593074886,1593072005,62570602,CC BY-SA 4.0,https://stackoverflow.com/questions/62570602/binary-search-not-converging-for-double,Binary search not converging for double,,62571186.0,,,
1474,"['c++', 'unit-testing', 'boost', 'googletest']","{'account_id': 9788595, 'reputation': 279, 'user_id': 11881207, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jJFxAOFQ7gc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3regtTcJ6xYD4CLfuqlU3pUD7r7QYw/photo.jpg?sz=256', 'display_name': 'Okan Barut', 'link': 'https://stackoverflow.com/users/11881207/okan-barut'}",True,451,2,1,1593074335,1592910868,62533438,CC BY-SA 4.0,https://stackoverflow.com/questions/62533438/unit-testing-of-custom-assert-function-using-google-test,Unit testing of custom Assert function using Google Test,,62571237.0,,,
1475,"['c++', 'qt', 'widget', 'qt3d']","{'account_id': 11651313, 'reputation': 11, 'user_id': 13805923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a473bb79d7b128417f395ec5ee5eca61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vasko', 'link': 'https://stackoverflow.com/users/13805923/vasko'}",True,295,1,1,1593074195,1593003507,62555631,CC BY-SA 4.0,https://stackoverflow.com/questions/62555631/create-qt3d-c-scene-with-two-viewports-which-displays-different-meshes-appropr,Create Qt3D C++ scene with two viewports which displays different meshes appropriate,1593003814.0,,,,
1476,['c++'],"{'account_id': 18757298, 'reputation': 35, 'user_id': 13676988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c3aeb2a4b7489bf0513633fbb964640?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nard', 'link': 'https://stackoverflow.com/users/13676988/nard'}",True,1606,1,0,1593073938,1593069863,62569992,CC BY-SA 4.0,https://stackoverflow.com/questions/62569992/adding-a-timestamp-to-filenames-in-c,Adding a timestamp to filenames in C++,,62571043.0,,,
1477,"['c++', 'audio-recording', 'winmm']","{'account_id': 16928193, 'reputation': 903, 'user_id': 12243262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a53af68e571b1fb8e4c3be6d02cf8672?s=256&d=identicon&r=PG&f=1', 'display_name': 'rambi', 'link': 'https://stackoverflow.com/users/12243262/rambi'}",True,156,1,1,1593073899,1593033865,62564308,CC BY-SA 4.0,https://stackoverflow.com/questions/62564308/how-to-know-when-mmsystem-audio-recording-have-finished,How to know when MMsystem audio-recording have finished?,1593073899.0,62565259.0,,,
1478,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user13757050'}",True,659,1,0,1593073770,1593073333,62570987,CC BY-SA 4.0,https://stackoverflow.com/questions/62570987/using-next-permutation-to-get-all-combinations-of-length-n-c,Using next_permutation to get all combinations of length N C++,,62571091.0,,,
1479,"['c++', 'serialization', 'boost']","{'account_id': 18927698, 'reputation': 21, 'user_id': 13810440, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b96ccf13714e930ae38384745eac263?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kai Benndorf', 'link': 'https://stackoverflow.com/users/13810440/kai-benndorf'}",True,43,1,1,1593073355,1593064557,62568739,CC BY-SA 4.0,https://stackoverflow.com/questions/62568739/backward-compatibility-problem-with-boost-serialization-173,Backward compatibility problem with boost serialization 1:73,,,,,
1480,"['c++', 'c++17', 'stdany']","{'account_id': 18928453, 'reputation': 21, 'user_id': 13811044, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gho6e7mLj1tj5gcjh1nw8qz-n_dSbi4eYgUuwKIiQ=k-s256', 'display_name': 'Avi H', 'link': 'https://stackoverflow.com/users/13811044/avi-h'}",True,56,1,2,1593073203,1593072232,62570666,CC BY-SA 4.0,https://stackoverflow.com/questions/62570666/how-to-print-an-element-of-a-string-vector-which-was-inserted-using-a-variable-o,How to print an element of a string vector which was inserted using a variable of type &quot;std::any&quot;,1593073203.0,,,,
1481,"['c++', 'opencv', 'ubuntu']","{'account_id': 13755391, 'reputation': 497, 'user_id': 9926472, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0ASgf5vQe_U/AAAAAAAAAAI/AAAAAAAAAC8/ojw_uBiOZf8/photo.jpg?sz=256', 'display_name': 'OlorinIstari', 'link': 'https://stackoverflow.com/users/9926472/olorinistari'}",False,267,0,0,1593072626,1593072300,62570691,CC BY-SA 4.0,https://stackoverflow.com/questions/62570691/opencv-conflicting-version-for-c,Opencv conflicting version for C++,1593072626.0,,,,
1482,"['c++', 'for-loop']","{'account_id': 15287250, 'reputation': 375, 'user_id': 13562553, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjwX7RBuBgOMbvtb5OZaljmWck2Z15zYVtMYbmmlQ=k-s256', 'display_name': 'BATMAN_X', 'link': 'https://stackoverflow.com/users/13562553/batman-x'}",False,22,0,2,1593072273,1593072273,62570680,CC BY-SA 4.0,https://stackoverflow.com/questions/62570680/i-am-trying-to-enter-the-values-in-a-array-by-for-loop-but-loop-is-taking-only-o,I am trying to enter the values in a array by for loop but loop is taking only one value and than program is closed,,,,,
1483,"['c++', 'visual-studio', 'qt']","{'account_id': 15286971, 'reputation': 1, 'user_id': 11029721, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c8c1f85c4012b018bf852f28c10cd4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Balaji', 'link': 'https://stackoverflow.com/users/11029721/balaji'}",True,267,1,0,1593072175,1592988321,62551103,CC BY-SA 4.0,https://stackoverflow.com/questions/62551103/adding-a-qmainwindow-class-in-visual-studio-2019,Adding a QMainWindow class in Visual Studio 2019,1593008094.0,,,,
1484,"['c++', 'valgrind']","{'account_id': 18134108, 'reputation': 31, 'user_id': 13188883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06f2c727951d5f92f84822225a9bbcf6?s=256&d=identicon&r=PG&f=1', 'display_name': 'OneWithCodess', 'link': 'https://stackoverflow.com/users/13188883/onewithcodess'}",False,75,1,0,1593071539,1593061291,62568174,CC BY-SA 4.0,https://stackoverflow.com/questions/62568174/valgrind-errors-that-i-cant-figure-out,Valgrind errors that i cant figure out,1593063680.0,,,,
1485,"['c++', 'opengl', 'boost', 'assimp']","{'account_id': 12346335, 'reputation': 947, 'user_id': 9007093, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7y70F.jpg?s=256&g=1', 'display_name': 'juztcode', 'link': 'https://stackoverflow.com/users/9007093/juztcode'}",True,280,2,1,1593071200,1592910889,62533441,CC BY-SA 4.0,https://stackoverflow.com/questions/62533441/model-loading-with-assimp-boost-not-necessary,model loading with assimp - boost not necessary?,,,,,
1486,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user13739935'}",True,142,2,5,1593071097,1593065886,62569003,CC BY-SA 4.0,https://stackoverflow.com/questions/62569003/why-cant-assign-const-initialize-while-compile-by-pointer,Why can&#39;t assign const initialize while compile by pointer,1593068281.0,62569303.0,,,
1487,"['android', 'c++', 'qt', 'camera', 'qandroidjniobject']","{'account_id': 7718777, 'reputation': 47, 'user_id': 5845613, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/d804814e7f11fedf292e8b4c64bafa5a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hemant', 'link': 'https://stackoverflow.com/users/5845613/hemant'}",True,387,1,0,1593070426,1593008589,62557318,CC BY-SA 4.0,https://stackoverflow.com/questions/62557318/qt-and-android-how-to-launch-camera-by-using-qandroidjniobject,Qt and Android - How to launch camera by using Qandroidjniobject,1593067241.0,62570134.0,,,
1488,['c++'],"{'account_id': 18928253, 'reputation': 1, 'user_id': 13810892, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3f45a91cc106072642a58e012ba1925?s=256&d=identicon&r=PG&f=1', 'display_name': 'SimidaGG', 'link': 'https://stackoverflow.com/users/13810892/simidagg'}",False,77,0,0,1593070337,1593070337,62570107,CC BY-SA 4.0,https://stackoverflow.com/questions/62570107/vs2019-cannot-convert-argument-1-from-initializer-list-to,VS2019 - Cannot convert argument 1 from &#39;initializer list&#39; to,,,,,
1489,"['c++', 'c++11']","{'account_id': 4270664, 'reputation': 383, 'user_id': 8446770, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3Uiwu.png?s=256&g=1', 'display_name': 'benroberts999', 'link': 'https://stackoverflow.com/users/8446770/benroberts999'}",False,89,0,1,1593070202,1593067024,62569267,CC BY-SA 4.0,https://stackoverflow.com/questions/62569267/deleted-friend-declaration-declares-a-non-template-function,deleted friend declaration declares a non-template function,1593070202.0,,,,
1490,"['c++', 'if-statement', 'switch-statement', 'token']","{'account_id': 18885476, 'reputation': 23, 'user_id': 13777020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d69dc9a73156ac7f202f5c797f9d154b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wolverine964', 'link': 'https://stackoverflow.com/users/13777020/wolverine964'}",True,100,1,2,1593070097,1592998535,62554135,CC BY-SA 4.0,https://stackoverflow.com/questions/62554135/using-switch-case-instead-of-if-else,using switch case instead of if else,1593070097.0,,,,
1491,"['c++', 'opencv', 'googletest']","{'account_id': 16574134, 'reputation': 9, 'user_id': 11976339, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PEBr5ezf-ys/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc4D21rghoHJ7Nbc4pey7bbukYo-A/photo.jpg?sz=256', 'display_name': 'Akash Srikanth', 'link': 'https://stackoverflow.com/users/11976339/akash-srikanth'}",False,398,1,0,1593069448,1592944497,62543321,CC BY-SA 4.0,https://stackoverflow.com/questions/62543321/google-test-for-opencv-c,Google Test for OpenCv c++,,,,,
1492,"['c++', 'qt', 'user-interface']","{'account_id': 15166145, 'reputation': 747, 'user_id': 10943605, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0499f6d811077f8c090b40bce5bdc077?s=256&d=identicon&r=PG&f=1', 'display_name': 'Imran', 'link': 'https://stackoverflow.com/users/10943605/imran'}",False,490,1,0,1593069405,1593063468,62568553,CC BY-SA 4.0,https://stackoverflow.com/questions/62568553/set-the-row-and-column-of-widget-in-qt-grid-layout-using-property-window,Set the row and column of widget in QT grid layout using property window,,,,,
1493,"['c++', 'c++11', 'mocking']","{'account_id': 938029, 'reputation': 2262, 'user_id': 966599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d295134dfe4224a66fe67fefcd6f46f?s=256&d=identicon&r=PG', 'display_name': 'Sascha Effert', 'link': 'https://stackoverflow.com/users/966599/sascha-effert'}",True,82,2,2,1593069350,1592999998,62554557,CC BY-SA 4.0,https://stackoverflow.com/questions/62554557/forward-variable-argument-list-to-mock-stdthread,forward variable Argument list to mock std::thread,,62555032.0,,,
1494,"['c++', 'qt']","{'account_id': 17009818, 'reputation': 107, 'user_id': 12363705, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-WeZEaM1xUV0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reV5oNIR_6F3u8rDH4JIgjTr0uxOQ/photo.jpg?sz=256', 'display_name': 'night-wolf', 'link': 'https://stackoverflow.com/users/12363705/night-wolf'}",True,565,1,0,1593069068,1593022249,62561497,CC BY-SA 4.0,https://stackoverflow.com/questions/62561497/how-to-open-a-specific-directory-with-qfiledialog-in-qt,How to open a specific directory with QFileDialog in QT,1593069068.0,62562439.0,,,
