,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
1047,['c++'],"{'account_id': 2786, 'reputation': 3516, 'user_id': 3917, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/91cbf94fa69798898a7fec53457fbe49?s=256&d=identicon&r=PG', 'display_name': 'Martin C. Martin', 'link': 'https://stackoverflow.com/users/3917/martin-c-martin'}",True,4437,13160277.0,10,108,1398014696,1351692038,1353561545.0,13159739,CC BY-SA 3.0,https://stackoverflow.com/questions/13159739/how-to-disallow-temporaries,How to disallow temporaries,,,,,,
1048,"['c++', 'visual-studio-2010', 'c++11', 'std-function', 'nullptr']","{'account_id': 394015, 'reputation': 6914, 'user_id': 756200, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/828969868943e201978e78585f3d1f30?s=256&d=identicon&r=PG', 'display_name': 'dario_ramos', 'link': 'https://stackoverflow.com/users/756200/dario-ramos'}",True,692,12840945.0,3,0,1397663535,1349962570,1349982915.0,12840818,CC BY-SA 3.0,https://stackoverflow.com/questions/12840818/why-is-the-ternary-operator-not-the-same-as-an-if-else-here,Why is the ternary operator not the same as an if-else here?,,,,,,
1049,"['c++', 'compilation', 'makefile', 'nmake']","{'account_id': 1138662, 'reputation': 79, 'user_id': 1190444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6df43d87438a16056b3df752b3658ea?s=256&d=identicon&r=PG', 'display_name': 'deebee396', 'link': 'https://stackoverflow.com/users/1190444/deebee396'}",True,1878,,1,7,1397118071,1349525160,1349525682.0,12759638,CC BY-SA 3.0,https://stackoverflow.com/questions/12759638/nmake-pattern-rules,NMake Pattern Rules,,,,,,
1050,"['c++', 'arrays', 'variables', 'multidimensional-array', 'size']","{'account_id': 1410746, 'reputation': 15582, 'user_id': 1337392, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/KquuZ.jpg?s=256&g=1', 'display_name': 'Flame_Phoenix', 'link': 'https://stackoverflow.com/users/1337392/flame-phoenix'}",True,6562,,1,-2,1397090196,1349453105,1495542588.0,12750012,CC BY-SA 3.0,https://stackoverflow.com/questions/12750012/how-to-make-an-array-to-store-char-arrays-of-variable-size,How to make an array to store char arrays of variable size?,,,,,,
1051,"['c++', 'io', 'readline', 'istream']","{'account_id': 238673, 'reputation': 27247, 'user_id': 507721, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/44a20d8ea4197f1fc5022894c053f174?s=256&d=identicon&r=PG', 'display_name': 'JellicleCat', 'link': 'https://stackoverflow.com/users/507721/jelliclecat'}",True,923,12844026.0,2,1,1396981010,1349965734,,12841931,CC BY-SA 3.0,https://stackoverflow.com/questions/12841931/c-did-getline-read-entire-line,C++: Did getline() read entire line?,,,,,,
1052,"['c++', 'winapi', 'taskbar', 'system-tray', 'visual-c++-2008']","{'account_id': 1903388, 'reputation': 869, 'user_id': 1718744, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a96a824a60d4b9a4100749e9324e5367?s=256&d=identicon&r=PG', 'display_name': 'Code Monkey', 'link': 'https://stackoverflow.com/users/1718744/code-monkey'}",True,18817,13146865.0,1,8,1396898943,1351626613,1396898943.0,13146607,CC BY-SA 3.0,https://stackoverflow.com/questions/13146607/how-to-make-a-taskbar-system-tray-application-in-windows,How to make a taskbar (system tray) application in Windows,,,,,,
1053,"['c++', 'arrays', 'segmentation-fault', 'curly-braces', 'strcpy']","{'account_id': 1594894, 'reputation': 109, 'user_id': 1477320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aea41b95d3ac0816d486b2b77f9619c7?s=256&d=identicon&r=PG', 'display_name': 'ghn', 'link': 'https://stackoverflow.com/users/1477320/ghn'}",True,1199,13076938.0,3,1,1396819815,1351197669,1396819815.0,13076895,CC BY-SA 3.0,https://stackoverflow.com/questions/13076895/c-seg-fault-at-end-of-function-reference-line-closing-brace,C++ Seg Fault at end of function. Reference line = closing brace,,,,,,
1054,"['c++', 'stl', 'multimap']","{'account_id': 1006951, 'reputation': 2446, 'user_id': 1120799, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/IRCQ4.jpg?s=256&g=1', 'display_name': 'ACC', 'link': 'https://stackoverflow.com/users/1120799/acc'}",True,13812,12679797.0,5,5,1396638231,1349119791,,12679740,CC BY-SA 3.0,https://stackoverflow.com/questions/12679740/c-iterate-from-the-second-element-of-a-map,C++ Iterate from the second element of a map,,,,,,
1055,"['c++', 'directx', 'traversal', 'tree-traversal', 'scenegraph']","{'account_id': 1981511, 'reputation': 1, 'user_id': 1777994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35dd2bff344852760dbd1e2a31d9c9c1?s=256&d=identicon&r=PG', 'display_name': 'user1777994', 'link': 'https://stackoverflow.com/users/1777994/user1777994'}",True,1821,,2,0,1396601735,1351277385,1396601735.0,13092673,CC BY-SA 3.0,https://stackoverflow.com/questions/13092673/how-do-i-traverse-a-scene-graph-like-tree-structure,How do I traverse a scene graph-like tree structure?,,,,,,
1056,"['c++', 'inheritance']","{'account_id': 1051520, 'reputation': 671, 'user_id': 1055342, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e7352bb368ec7d1302506de3ca54a83e?s=256&d=identicon&r=PG', 'display_name': 'utvecklare', 'link': 'https://stackoverflow.com/users/1055342/utvecklare'}",True,7749,13159705.0,6,4,1396545211,1351691826,1396545211.0,13159659,CC BY-SA 3.0,https://stackoverflow.com/questions/13159659/accessing-base-class-public-member-from-derived-class,accessing base class public member from derived class,,,,,,
1057,"['c++', 'python', 'math', 'rgb', 'hsl']","{'account_id': 304038, 'reputation': 2120, 'user_id': 613326, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/xyLtQ.jpg?s=256&g=1', 'display_name': 'user613326', 'link': 'https://stackoverflow.com/users/613326/user613326'}",True,1793,,2,3,1396473380,1349733119,1350612034.0,12790009,CC BY-SA 3.0,https://stackoverflow.com/questions/12790009/rgb-color-to-hsl-bytes,RGB color to HSL bytes,,,,,,
1058,"['c++', 'templates', 'queue']","{'account_id': 1761903, 'reputation': 9508, 'user_id': 1608786, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/3n7zh.jpg?s=256&g=1', 'display_name': 'Derek W', 'link': 'https://stackoverflow.com/users/1608786/derek-w'}",True,564,12899878.0,1,1,1396257398,1350318194,1396257398.0,12899817,CC BY-SA 3.0,https://stackoverflow.com/questions/12899817/template-dequeue-method-has-an-undeclared-identifier,Template dequeue method has an undeclared identifier,,,,,,
1059,"['c++', 'list', 'rpc', 'thrift']","{'account_id': 135682, 'reputation': 832, 'user_id': 338713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe38bb5b523dc08ac49ec79fd41865a6?s=256&d=identicon&r=PG', 'display_name': 'initzero', 'link': 'https://stackoverflow.com/users/338713/initzero'}",True,3235,12845073.0,2,3,1395943946,1349904845,,12828772,CC BY-SA 3.0,https://stackoverflow.com/questions/12828772/handling-apache-thrift-list-map-return-types-in-c,Handling Apache Thrift list/map Return Types in C++,,,,,,
1060,"['c++', 'visual-studio-2012']","{'account_id': 279742, 'reputation': 9355, 'user_id': 575065, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/2e0bbffd534a381bd7063167642f3c98?s=256&d=identicon&r=PG', 'display_name': 'Rushino', 'link': 'https://stackoverflow.com/users/575065/rushino'}",True,36917,13076403.0,4,4,1395748338,1351195279,,13076318,CC BY-SA 3.0,https://stackoverflow.com/questions/13076318/how-to-reference-a-dynamic-lib-dll-in-a-visual-studio-2012-c-project,How to reference a (Dynamic Lib) DLL in a Visual Studio 2012 C++ project?,,,,,,
1061,"['c++', 'c', 'netbeans']","{'account_id': 1820939, 'reputation': 464, 'user_id': 1655025, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c37fab76ca606f747952405eb744c2f3?s=256&d=identicon&r=PG', 'display_name': 'Zhang LongQI', 'link': 'https://stackoverflow.com/users/1655025/zhang-longqi'}",True,698,13125819.0,4,0,1395746715,1351527006,,13125403,CC BY-SA 3.0,https://stackoverflow.com/questions/13125403/why-i-get-the-wrong-current-directory-in-c-of-linux,why I get the wrong current directory in C++ of linux,,,,,,
1062,"['c++', 'c', 'clock']","{'account_id': 294747, 'reputation': 981, 'user_id': 598802, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4748c4f727402143007da0ac4252e5dd?s=256&d=identicon&r=PG', 'display_name': 'kirsche40', 'link': 'https://stackoverflow.com/users/598802/kirsche40'}",True,4989,22563723.0,3,5,1395664677,1349365929,1395663115.0,12731067,CC BY-SA 3.0,https://stackoverflow.com/questions/12731067/what-is-set-by-using-stime-and-clock-settime,What is set by using stime() and clock_settime()?,,,,,,
1063,"['c++', 'multiplication', 'fixed-point']","{'account_id': 145904, 'reputation': 21283, 'user_id': 356020, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/719249070e3ea693aba44565312ca2b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'mpenkov', 'link': 'https://stackoverflow.com/users/356020/mpenkov'}",True,892,12865224.0,2,9,1395306117,1350062855,1395306117.0,12864216,CC BY-SA 3.0,https://stackoverflow.com/questions/12864216/why-perform-multiplication-in-this-way,Why perform multiplication in this way?,,,,,,
1064,"['c++', 'arm', 'gnu', 'std', 'cortex-m3']","{'account_id': 1190223, 'reputation': 839, 'user_id': 1163200, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/76b64a8c9aab74ab2322a84905e29e3c?s=256&d=identicon&r=PG', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/1163200/raj'}",True,1567,12835443.0,1,1,1395268409,1349938027,,12833728,CC BY-SA 3.0,https://stackoverflow.com/questions/12833728/preventing-linking-of-unnecessary-stdlibc-routines-for-cortex-m4,Preventing linking of unnecessary STDLIBC++ routines for Cortex-M4,,,,,,
1065,"['c++', 'algorithm', 'set', 'permutation', 'combinations']","{'account_id': 944151, 'reputation': 14035, 'user_id': 971741, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/3648a49b510af5292802ebafdd698f7a?s=256&d=identicon&r=PG', 'display_name': 'Maven', 'link': 'https://stackoverflow.com/users/971741/maven'}",True,2024,13011990.0,2,0,1395186529,1350905417,1350908111.0,13010543,CC BY-SA 3.0,https://stackoverflow.com/questions/13010543/permutations-combination-generating-algorithm,Permutations &amp; combination generating algorithm,,,,,,
1066,"['c++', 'typedef', 'redefinition']","{'account_id': 1893402, 'reputation': 31, 'user_id': 1710881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50bbc3666fec2b4e4cbcd8b75c41daf9?s=256&d=identicon&r=PG', 'display_name': 'user1710881', 'link': 'https://stackoverflow.com/users/1710881/user1710881'}",False,1669,,0,2,1395133633,1349070382,1395133633.0,12668069,CC BY-SA 3.0,https://stackoverflow.com/questions/12668069/typedef-redefinition-with-different-types-nsuinteger-aka-unsigned-int-vs-cdvde,Typedef redefinition with different types nsuinteger (aka unsigned int) vs cdvdestinationtype,,,,,,
1067,"['c++', 'qt']","{'account_id': 232344, 'reputation': 710, 'user_id': 497122, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ebd0214890cc86aad8322ce8d2e59c3b?s=256&d=identicon&r=PG', 'display_name': 'DeadWarlock', 'link': 'https://stackoverflow.com/users/497122/deadwarlock'}",True,819,12728688.0,1,1,1394945264,1349358194,1394945264.0,12728628,CC BY-SA 3.0,https://stackoverflow.com/questions/12728628/how-bind-altspace-hotkey-to-a-slot-in-qt,How bind &quot;Alt+space&quot; hotkey to a slot in Qt?,,,,,,
1068,"['c++', 'eclipse', 'c++11']","{'account_id': 1778435, 'reputation': 525, 'user_id': 1621715, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/RsqNV.jpg?s=256&g=1', 'display_name': 'zyy7259', 'link': 'https://stackoverflow.com/users/1621715/zyy7259'}",True,8075,13118301.0,1,7,1394904406,1351488199,1357471407.0,13116273,CC BY-SA 3.0,https://stackoverflow.com/questions/13116273/type-stddefault-random-engine-could-not-be-resolved,Type &#39;std::default_random_engine&#39; could not be resolved,,,,,,
1069,"['c++', 'visual-c++', 'pragma', 'preprocessor-directive']","{'account_id': 423905, 'reputation': 1378, 'user_id': 803595, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/vSjup.jpg?s=256&g=1', 'display_name': 'Steve Barna', 'link': 'https://stackoverflow.com/users/803595/steve-barna'}",True,11382,12830486.0,2,11,1394736473,1349915234,1349956754.0,12830450,CC BY-SA 3.0,https://stackoverflow.com/questions/12830450/are-there-any-preprocessor-directives-that-control-loop-unrolling,Are there any preprocessor directives that control loop unrolling?,,,,,,
1070,"['c++', 'qt', 'http', 'signals']","{'account_id': 24987, 'reputation': 28919, 'user_id': 63898, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/88464b7b200398866f216092f01747ed?s=256&d=identicon&r=PG', 'display_name': 'user63898', 'link': 'https://stackoverflow.com/users/63898/user63898'}",True,163,13052118.0,1,1,1394679091,1351069870,1394679091.0,13046137,CC BY-SA 3.0,https://stackoverflow.com/questions/13046137/can-i-know-if-qnetworkaccessmanager-done-processing-all-http-requests,can i know if QNetworkAccessManager done processing all http requests?,,,,,,
1071,"['c++', 'data-structures']","{'account_id': 1934785, 'reputation': 95, 'user_id': 1743323, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e613bc688252d2c4801281f2ba54f737?s=256&d=identicon&r=PG', 'display_name': 'user1743323', 'link': 'https://stackoverflow.com/users/1743323/user1743323'}",True,3408,12874544.0,4,1,1394589325,1350130238,1394589325.0,12872981,CC BY-SA 3.0,https://stackoverflow.com/questions/12872981/physical-vector-representation,physical vector representation,,,,,,
1072,"['c++', 'c', 'visual-c++', 'compiler-warnings', 'enumeration']","{'account_id': 398399, 'reputation': 9485, 'user_id': 763053, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/68fdb443d91137df1411a119e2a3287f?s=256&d=identicon&r=PG', 'display_name': 'zeboidlund', 'link': 'https://stackoverflow.com/users/763053/zeboidlund'}",True,2745,12887835.0,1,1,1394096571,1350259994,1394096571.0,12887805,CC BY-SA 3.0,https://stackoverflow.com/questions/12887805/turn-off-compiler-warning-for-switch-case-statements-using-enums,Turn off compiler warning for switch/case statements using enums,,,,,,
1073,"['c++', 'boost', 'boost-fusion']","{'account_id': 1776045, 'reputation': 681, 'user_id': 1619822, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8a15ecacae2487b2654db9f0ac28af12?s=256&d=identicon&r=PG', 'display_name': 'arlogb', 'link': 'https://stackoverflow.com/users/1619822/arlogb'}",True,1078,13101101.0,2,4,1394047130,1351347579,,13100982,CC BY-SA 3.0,https://stackoverflow.com/questions/13100982/how-to-identify-types-in-boost-fusion-vector,How to identify types in boost fusion vector,,,,,,
1074,['c++'],"{'account_id': 1745621, 'reputation': 135, 'user_id': 1595932, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/2fadc4395a61af24680f63c7b43e7f35?s=256&d=identicon&r=PG', 'display_name': 'user1595932', 'link': 'https://stackoverflow.com/users/1595932/user1595932'}",True,411,,4,0,1393995848,1351675804,1393995848.0,13154838,CC BY-SA 3.0,https://stackoverflow.com/questions/13154838/c-sort-array-by-private-variable,C++ sort array by private variable,,,,,,
1075,"['c++', 'winapi', 'boost', 'time']","{'account_id': 54601, 'reputation': 37797, 'user_id': 163394, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/af52bc2881bfd89cc35bf928e20f7d6a?s=256&d=identicon&r=PG', 'display_name': 'Narek', 'link': 'https://stackoverflow.com/users/163394/narek'}",True,3411,12972623.0,2,5,1393929899,1350642056,1350642761.0,12972221,CC BY-SA 3.0,https://stackoverflow.com/questions/12972221/measurement-with-boostposix-timemicrosec-clock-has-error-more-than-ten-micro,Measurement with boost::posix_time::microsec_clock has error more than ten microseconds?,,,,,,
1076,"['c++', 'ms-access', 'ado', 'c++builder', 'vcl']","{'account_id': 1827426, 'reputation': 2502, 'user_id': 1659758, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/eb242bf0309ff23a833440458db2af25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tracer', 'link': 'https://stackoverflow.com/users/1659758/tracer'}",False,472,,1,1,1393880615,1349686608,1393880615.0,12778339,CC BY-SA 3.0,https://stackoverflow.com/questions/12778339/c-builder-multithreaded-database-update,C++ Builder - Multithreaded database update,,,,,,
1077,['c++'],"{'account_id': 1209571, 'reputation': 198, 'user_id': 1178392, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2a43c1ad6649962f32b5e56b50659f9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ignaciotr', 'link': 'https://stackoverflow.com/users/1178392/ignaciotr'}",True,651,12701788.0,1,-1,1393848683,1349237459,,12701771,CC BY-SA 3.0,https://stackoverflow.com/questions/12701771/issues-with-ofstream,Issues with ofstream,,,,,,
1078,"['c++', 'console', 'scrollbar', 'qbasic']","{'account_id': 1869551, 'reputation': 97, 'user_id': 1692134, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7c18d39c1e86d867117e46967c355902?s=256&d=identicon&r=PG', 'display_name': 'andrew', 'link': 'https://stackoverflow.com/users/1692134/andrew'}",True,323,16620767.0,1,0,1393605062,1349796788,1495541545.0,12803532,CC BY-SA 3.0,https://stackoverflow.com/questions/12803532/cpp-win7-console-without-scrollbars,cpp win7 console without scrollbars,,,,,,
1079,"['c++', 'macos', 'qt']","{'account_id': 157, 'reputation': 30279, 'user_id': 194, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/b336fc4bc06c327650d1dff9938e7a00?s=256&d=identicon&r=PG', 'display_name': 'Adam Haile', 'link': 'https://stackoverflow.com/users/194/adam-haile'}",False,1123,,1,0,1393405298,1349717502,,12786621,CC BY-SA 3.0,https://stackoverflow.com/questions/12786621/qdialog-as-popup-does-not-hide-on-mac-when-clicking-out-of-the-main-window,QDialog as Popup does not hide on Mac when clicking out of the main window,,,,,,
1080,"['c++', 'boost']","{'account_id': 71596, 'reputation': 2080, 'user_id': 207096, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9fe4c5b352b4322dfb5d5f26530a2377?s=256&d=identicon&r=PG', 'display_name': 'Gurgeh', 'link': 'https://stackoverflow.com/users/207096/gurgeh'}",True,2263,12820856.0,2,4,1393175100,1349874472,1349878523.0,12820104,CC BY-SA 3.0,https://stackoverflow.com/questions/12820104/use-boosttransform-iterator-with-a-non-const-functor,Use boost::transform_iterator with a non-const functor,,,,,,
1081,"['c++', 'windows', 'winapi']","{'account_id': 243427, 'reputation': 2211, 'user_id': 515592, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/kvFtO.jpg?s=256&g=1', 'display_name': 'Astaroth', 'link': 'https://stackoverflow.com/users/515592/astaroth'}",True,2441,13081049.0,2,2,1392828975,1351227143,1392828975.0,13080927,CC BY-SA 3.0,https://stackoverflow.com/questions/13080927/about-the-msdn-code-example-enabling-and-disabling-privileges,"About the MSDN code example, &quot;Enabling and Disabling Privileges&quot;",,,,,,
1082,"['c++', 'data-structures', 'syntax']","{'account_id': 1925797, 'reputation': 315, 'user_id': 1736286, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5ebcd2779a49d3b4c082f0103999a414?s=256&d=identicon&r=PG', 'display_name': 'JoeyBright', 'link': 'https://stackoverflow.com/users/1736286/joeybright'}",True,269,12893822.0,1,-3,1392791023,1350297064,1392791023.0,12893741,,https://stackoverflow.com/questions/12893741/how-to-calculate-a-recursive-structure,How to calculate a recursive structure?,,1350313121.0,too localized,,,
1083,"['c++', 'file-io', 'fstream']","{'account_id': 473684, 'reputation': 55717, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",False,328,,0,0,1392672297,1349581603,1392672297.0,12765966,CC BY-SA 3.0,https://stackoverflow.com/questions/12765966/empty-stdiosopenmode,Empty std::ios::openmode?,,,,,,
1084,"['c++', 'visual-studio-2010']","{'account_id': 1006560, 'reputation': 490, 'user_id': 1020166, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/928c5dbae67095a91513bcee23916f94?s=256&d=identicon&r=PG', 'display_name': 'Giuseppe', 'link': 'https://stackoverflow.com/users/1020166/giuseppe'}",True,94,,1,0,1392590590,1350143484,1392590590.0,12874714,CC BY-SA 3.0,https://stackoverflow.com/questions/12874714/specific-folder-save-read,Specific Folder save &amp; read,,,,,,
1085,"['c++', 'windows', 'file', 'monitor']","{'account_id': 1959976, 'reputation': 33, 'user_id': 1761894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcfeabfbd0164621e8c32959d095d76f?s=256&d=identicon&r=PG', 'display_name': 'ZC8', 'link': 'https://stackoverflow.com/users/1761894/zc8'}",True,165,12991194.0,1,3,1392572683,1350754943,1392572683.0,12991034,CC BY-SA 3.0,https://stackoverflow.com/questions/12991034/monitoring-an-audio-file-to-check-when-its-opened-by-another-program,Monitoring an audio file to check when it&#39;s opened by another program,,,,,,
1086,"['c++', 'compiler-construction', 'builder']","{'account_id': 1829054, 'reputation': 957, 'user_id': 1661022, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/EcbNJ.jpg?s=256&g=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/1661022/ryan'}",True,154,13025187.0,2,-1,1392572549,1350974992,1392572549.0,13024949,CC BY-SA 3.0,https://stackoverflow.com/questions/13024949/c-executable-builder,C++ executable builder,,,,,,
1087,"['c++', 'language-lawyer', 'modulo']","{'account_id': 401512, 'reputation': 46072, 'user_id': 768110, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/UKahT.jpg?s=256&g=1', 'display_name': 'RiaD', 'link': 'https://stackoverflow.com/users/768110/riad'}",True,1450,12711070.0,2,20,1392463862,1349275107,1392463862.0,12710801,CC BY-SA 3.0,https://stackoverflow.com/questions/12710801/c-operator-guarantees,C++ operator % guarantees,,,,,,
1088,"['c++', 'operators', 'modulo']","{'account_id': 696047, 'reputation': 670, 'user_id': 576812, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2d59d8d498ecb0bb129c6065388e5ed1?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/576812/dave'}",True,183,12877989.0,1,1,1392463745,1350171321,1392463745.0,12877988,CC BY-SA 3.0,https://stackoverflow.com/questions/12877988/mod-with-mixed-signedness,% (mod) with mixed signedness,,,,,,
1089,"['c++', 'std', 'colon']","{'account_id': 1508001, 'reputation': 1050, 'user_id': 1410910, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b4297e59f38f9a5a1047181d01ad8ade?s=256&d=identicon&r=PG', 'display_name': 'user1410910', 'link': 'https://stackoverflow.com/users/1410910/user1410910'}",True,2311,12807141.0,5,89,1392461834,1349811147,1349811433.0,12807115,CC BY-SA 3.0,https://stackoverflow.com/questions/12807115/what-would-std-do-in-c,What would &#39;std:;&#39; do in c++?,,,,,,
1090,"['c#', 'c++', 'com', 'borland-c++']","{'account_id': 456146, 'reputation': 1876, 'user_id': 854779, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/R19ps.jpg?s=256&g=1', 'display_name': 'Random', 'link': 'https://stackoverflow.com/users/854779/random'}",True,1902,12982017.0,1,0,1392455111,1350598811,1392455111.0,12964647,CC BY-SA 3.0,https://stackoverflow.com/questions/12964647/using-a-c-dll-in-borland-c,Using a C# dll in Borland C++,,,,,,
1091,"['c++', 'c', 'operators', 'history']","{'account_id': 375493, 'reputation': 72887, 'user_id': 726361, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/1f833f63df44b17453a04aa65f5e179a?s=256&d=identicon&r=PG', 'display_name': 'Seth Carnegie', 'link': 'https://stackoverflow.com/users/726361/seth-carnegie'}",True,2523,13051270.0,3,50,1392421311,1351085163,1495542684.0,13050234,CC BY-SA 3.0,https://stackoverflow.com/questions/13050234/is-this-an-old-operator-or-a-typo-error,Is this -&gt;&gt; an old operator or a typo/error?,,,,,,
1092,"['c++', 'pointers', 'reference', 'pass-by-reference']","{'account_id': 1631545, 'reputation': 427, 'user_id': 1505964, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5b4ce83e755a44261fc50b1c3fc3761e?s=256&d=identicon&r=PG', 'display_name': 'Erasmus', 'link': 'https://stackoverflow.com/users/1505964/erasmus'}",True,9636,13023411.0,3,6,1392294257,1350964439,1392294257.0,13023320,CC BY-SA 3.0,https://stackoverflow.com/questions/13023320/the-arrow-member-operator-in-c,The Arrow Member Operator in C++,,,,,,
1093,"['c#', 'java', 'c++', 'node.js']","{'account_id': 1506317, 'reputation': 87, 'user_id': 1409612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3afeca84bba3120d450da053c466648d?s=256&d=identicon&r=PG', 'display_name': 'Jacek', 'link': 'https://stackoverflow.com/users/1409612/jacek'}",True,180,,3,0,1392280841,1349850632,1349853983.0,12813263,CC BY-SA 3.0,https://stackoverflow.com/questions/12813263/passing-data-between-various-technologies,Passing data between various technologies,,,,,,
1094,"['c++', 'function', 'reference', 'header', 'undefined']","{'account_id': 1914193, 'reputation': 141, 'user_id': 1727170, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vGxWI.jpg?s=256&g=1', 'display_name': 'JoshH', 'link': 'https://stackoverflow.com/users/1727170/joshh'}",True,88988,12772126.0,5,12,1392003879,1349638091,1495541330.0,12772103,,https://stackoverflow.com/questions/12772103/undefined-reference-to-function-c,undefined reference to (function) c++,,1349681988.0,exact duplicate,,,
1095,"['c++', 'qt', 'qml', 'qt-quick', 'friend-class']","{'account_id': 1590963, 'reputation': 4310, 'user_id': 1474291, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/049bfa78ff2d185b51f711f74de58339?s=256&d=identicon&r=PG', 'display_name': 'Zingam', 'link': 'https://stackoverflow.com/users/1474291/zingam'}",True,1409,,6,2,1391560424,1351176933,1351283474.0,13071366,CC BY-SA 3.0,https://stackoverflow.com/questions/13071366/why-we-need-a-friend-here-c,Why we need a &quot;friend&quot; here? (C++),,,,,,
