,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
1587,"['c++', 'operator-overloading', 'c++17']","{'account_id': 2611521, 'reputation': 10202, 'user_id': 2261538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4e60dd44745bd1518ee933e081119de?s=256&d=identicon&r=PG', 'display_name': 'darune', 'link': 'https://stackoverflow.com/users/2261538/darune'}",True,133,2,2,1571928785,1571922308,58542036,CC BY-SA 4.0,https://stackoverflow.com/questions/58542036/overloading-operator-for-stdstrings-a-bad-idea,overloading operator+ for std::strings - a bad idea?,58542824.0,1571928785.0,,,,
1588,"['c++', 'vector']","{'account_id': 15824931, 'reputation': 77, 'user_id': 11418143, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZFK2ngttyHs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfubuqHImHhz36f0ZqA3ML5XX_FrA/mo/photo.jpg?sz=256', 'display_name': 'Carl Artino', 'link': 'https://stackoverflow.com/users/11418143/carl-artino'}",False,119,2,0,1571928339,1569899360,58177599,CC BY-SA 4.0,https://stackoverflow.com/questions/58177599/how-would-one-write-a-custom-vector-method-to-delete-an-element-without-using-ve,How would one write a custom Vector method to delete an element without using vector::erase()?,,,,,,
1589,"['c++', 'class', 'c++11', 'templates', 'template-specialization']","{'account_id': 16670578, 'reputation': 133, 'user_id': 12048128, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDXj9YnLcP-qdWits_MNLcG8XQdOgYHv_Gd36dE=k-s256', 'display_name': 'Pierpaolo Vesce', 'link': 'https://stackoverflow.com/users/12048128/pierpaolo-vesce'}",True,641,2,2,1571927985,1571873858,58532249,CC BY-SA 4.0,https://stackoverflow.com/questions/58532249/template-class-and-invalid-use-of-incomplete-type-error,Template class and &#39;invalid use of incomplete type&#39; error,58543498.0,1571927985.0,,,,
1590,"['c++', 'windows', 'qt', 'qprocess']","{'account_id': 16765754, 'reputation': 57, 'user_id': 12119462, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c5zEl.jpg?s=256&g=1', 'display_name': 'Kaguro', 'link': 'https://stackoverflow.com/users/12119462/kaguro'}",True,266,1,0,1571927426,1571917251,58540601,CC BY-SA 4.0,https://stackoverflow.com/questions/58540601/how-to-kill-and-rerun-the-main-process-in-qt,How to kill and rerun the main process in qt?,,1571921945.0,,,,
1591,"['android', 'c++', 'c', 'android-studio']","{'account_id': 10376891, 'reputation': 352, 'user_id': 7652847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2DFa6.jpg?s=256&g=1', 'display_name': 'LaraFlow', 'link': 'https://stackoverflow.com/users/7652847/laraflow'}",True,193,1,0,1571927016,1571923501,58542406,CC BY-SA 4.0,https://stackoverflow.com/questions/58542406/create-a-file-instead-so-using-android-studio,Create .a file instead .so using android studio?,,,,,,
1592,"['c#', 'c++', 'tcp']","{'account_id': 2771608, 'reputation': 4785, 'user_id': 2386113, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/82njB.jpg?s=256&g=1', 'display_name': 'skm', 'link': 'https://stackoverflow.com/users/2386113/skm'}",True,156,2,0,1571926927,1571925196,58542919,CC BY-SA 4.0,https://stackoverflow.com/questions/58542919/best-practice-for-formatting-a-string-which-needs-to-be-send-via-tcp-ip,Best practice for formatting a string which needs to be send via TCP/IP,,1571926609.0,,,,
1593,"['c++', 'opencv']","{'account_id': 8146328, 'reputation': 43, 'user_id': 6134884, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153894833597247/picture?type=large', 'display_name': 'Saurabh Jain', 'link': 'https://stackoverflow.com/users/6134884/saurabh-jain'}",True,1133,1,1,1571926777,1571828487,58521378,CC BY-SA 4.0,https://stackoverflow.com/questions/58521378/why-findchessboardcorners-function-is-returning-false,Why &quot;findChessboardCorners&quot; function is returning false,58522585.0,,,,,
1594,"['c++', 'multithreading', 'c++11', 'race-condition', 'stdatomic']","{'account_id': 4214043, 'reputation': 928, 'user_id': 3450869, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ampawd', 'link': 'https://stackoverflow.com/users/3450869/ampawd'}",True,190,1,4,1571926614,1571918933,58541096,CC BY-SA 4.0,https://stackoverflow.com/questions/58541096/how-is-race-condition-caused-when-operator-is-used-instead-of-within-the-s,How is race condition caused when || operator is used instead of &amp;&amp; within the std::atomic?,58541513.0,1571926614.0,,,,
1595,"['c++', 'casting', 'type-conversion', 'undefined-behavior', 'standards-compliance']","{'account_id': 8846368, 'reputation': 182, 'user_id': 6643706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a6f0de3fddc3912e1a9fd1d494f984a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Novotny', 'link': 'https://stackoverflow.com/users/6643706/novotny'}",True,380,1,1,1571926428,1571925935,58543145,CC BY-SA 4.0,https://stackoverflow.com/questions/58543145/cast-char-to-int-by-zero-extending-in-c,Cast char to int by zero extending in C++,,,,,,
1596,"['c++', 'arrays', 'recursion']","{'account_id': 8491892, 'reputation': 1041, 'user_id': 6367928, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/205a7c154b1fee1378aeedd6fde8038c?s=256&d=identicon&r=PG&f=1', 'display_name': 'WholesomeGhost', 'link': 'https://stackoverflow.com/users/6367928/wholesomeghost'}",True,312,1,0,1571926175,1571925446,58542991,CC BY-SA 4.0,https://stackoverflow.com/questions/58542991/array-printing-out-garbage-values,Array printing out garbage values,58543106.0,1571926175.0,,,,
1597,"['c++', 'unique-ptr', 'deleted-functions']","{'account_id': 9240952, 'reputation': 3014, 'user_id': 6864265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f01bd0f9716eca1ad35cf30c47ae8f6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Itachi Uchiwa', 'link': 'https://stackoverflow.com/users/6864265/itachi-uchiwa'}",False,53,0,2,1571925010,1571924329,58542652,,https://stackoverflow.com/questions/58542652/will-containing-a-stdunique-ptr-make-the-default-copy-constructor-a-deleted,Will containing a `std::unique_ptr` make the default copy constructor a deleted function?,,1571925010.0,1571924525.0,Duplicate,,
1598,"['c++', 'qt', 'data-structures']","{'account_id': 15285869, 'reputation': 1, 'user_id': 11028908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be87e81a8fbfbbf65b86a239a333b3de?s=256&d=identicon&r=PG&f=1', 'display_name': 'L.W.', 'link': 'https://stackoverflow.com/users/11028908/l-w'}",False,332,1,-2,1571924521,1571913733,58539581,CC BY-SA 4.0,https://stackoverflow.com/questions/58539581/add-structures-to-qlist-in-for-loop,Add structure(s) to QList in for-loop,,1571924521.0,,,,
1599,"['c++', 'algorithm', 'pointers', 'linked-list', 'singly-linked-list']","{'account_id': 14765724, 'reputation': 163, 'user_id': 10663833, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10213331672146497/picture?type=large', 'display_name': 'Andrea MeAndy Fiorucci', 'link': 'https://stackoverflow.com/users/10663833/andrea-meandy-fiorucci'}",True,334,2,1,1571923465,1571828055,58521247,CC BY-SA 4.0,https://stackoverflow.com/questions/58521247/not-able-to-insert-items-on-my-linked-list-head-always-null,"Not able to insert items on my linked list, head always NULL",58521500.0,1571923465.0,,,,
1600,"['c++', 'oop', 'c++17']","{'user_type': 'does_not_exist', 'display_name': 'user12260869'}",False,163,1,2,1571923395,1571893177,58534411,CC BY-SA 4.0,https://stackoverflow.com/questions/58534411/how-to-initialize-variable-dynamically-in-class-declaration-and-being-not-const,"How to initialize variable dynamically in class declaration, and being not constant",,1571923395.0,,,,
1601,"['c++', 'loops', 'while-loop', 'inputstream', 'infinite-loop']","{'account_id': 16961955, 'reputation': 1, 'user_id': 12268872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50cace31fd466e4831168b4e0e6180e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'HanzoSwitch', 'link': 'https://stackoverflow.com/users/12268872/hanzoswitch'}",True,105,1,0,1571922978,1571921593,58541844,CC BY-SA 4.0,https://stackoverflow.com/questions/58541844/why-is-the-loop-endless,Why is the loop endless?,,1571922978.0,,,,
1602,"['c++', 'arrays', 'math', 'pointer-arithmetic', 'integer-arithmetic']","{'account_id': 5663357, 'reputation': 1263, 'user_id': 11261546, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xHAUw.jpg?s=256&g=1', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/11261546/ivan'}",True,501,4,3,1571922713,1571306757,58430025,CC BY-SA 4.0,https://stackoverflow.com/questions/58430025/subtract-or-add-constant-to-large-array,Subtract or add constant to large array,58430124.0,1571922713.0,,,,
1603,"['c++', 'inheritance', 'unique-ptr', 'rtti', 'typeid']","{'account_id': 1470611, 'reputation': 1666, 'user_id': 1382284, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://i.stack.imgur.com/j3sde.jpg?s=256&g=1', 'display_name': 'Sitesh', 'link': 'https://stackoverflow.com/users/1382284/sitesh'}",True,404,1,2,1571921982,1571921423,58541803,CC BY-SA 4.0,https://stackoverflow.com/questions/58541803/c-typeid-returns-different-values-for-the-same-unique-ptr-with-get-and,c++ typeid returns different values for the same unique_ptr with get() and *,58541863.0,1571921904.0,,,,
1604,"['c++', 'c++17']","{'account_id': 7404560, 'reputation': 332, 'user_id': 5633841, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KYJOv.jpg?s=256&g=1', 'display_name': 'Dino', 'link': 'https://stackoverflow.com/users/5633841/dino'}",True,104,2,2,1571921713,1571919614,58541274,CC BY-SA 4.0,https://stackoverflow.com/questions/58541274/optional-and-variably-ordered-function-arguments-with-c17,Optional and variably ordered function arguments with C++17,58541467.0,,,,,
1605,"['c++', 'pointers', 'dynamic-memory-allocation', 'lifetime', 'object-lifetime']","{'account_id': 2181002, 'reputation': 4931, 'user_id': 1930508, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4f709ca5b37805423d076b4e3f103f67?s=256&d=identicon&r=PG', 'display_name': 'Flamefire', 'link': 'https://stackoverflow.com/users/1930508/flamefire'}",True,990,3,4,1571921060,1571231858,58414316,CC BY-SA 4.0,https://stackoverflow.com/questions/58414316/understand-c-pointer-lifetime-zombie-pointers,Understand C++ pointer lifetime / zombie pointers,,1571883621.0,,,,
1606,"['c++', 'c++11']","{'account_id': 16961690, 'reputation': 13, 'user_id': 12268689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc95f76567a627e911f487073e196127?s=256&d=identicon&r=PG&f=1', 'display_name': 'DLorentz', 'link': 'https://stackoverflow.com/users/12268689/dlorentz'}",True,51,2,1,1571920629,1571919373,58541199,CC BY-SA 4.0,https://stackoverflow.com/questions/58541199/identifying-string-or-int-from-ifstream,Identifying String or Int from ifstream,58541568.0,,,,,
1607,"['c++', 'arrays']","{'account_id': 16529028, 'reputation': 35, 'user_id': 11942860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f18f2a54b156ca0416706be2e7def364?s=256&d=identicon&r=PG&f=1', 'display_name': 'SuspectBloom993', 'link': 'https://stackoverflow.com/users/11942860/suspectbloom993'}",True,134,1,1,1571920256,1571904397,58536888,CC BY-SA 4.0,https://stackoverflow.com/questions/58536888/zero-size-arrays-in-gcc-c-compiler,Zero size arrays in gcc c++ compiler,,,,,,
1608,"['c++', 'string', 'type-conversion', 'integer']","{'account_id': 11392329, 'reputation': 167, 'user_id': 8351877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f95102226f0b4f3315c1429e8f71f190?s=256&d=identicon&r=PG&f=1', 'display_name': 'William S', 'link': 'https://stackoverflow.com/users/8351877/william-s'}",True,369,2,0,1571920224,1571867550,58531453,CC BY-SA 4.0,https://stackoverflow.com/questions/58531453/c-how-to-convert-what-i-thought-was-a-string-into-an-int-trying-to-use-stoi,"C++ How to convert what I thought was a string into an int? Trying to use stoi, but will use whatever works",58541450.0,,,,,
1609,"['c++', 'c']","{'account_id': 2635423, 'reputation': 1788, 'user_id': 2290413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/efe019126efcbac975113abf437bdec5?s=256&d=identicon&r=PG', 'display_name': 'user1602', 'link': 'https://stackoverflow.com/users/2290413/user1602'}",True,352,3,5,1571920155,1571893823,58534502,,https://stackoverflow.com/questions/58534502/why-does-dereferencing-occur-only-once-in-this-while-loop-in-c-c,Why does dereferencing occur only once in this while loop in C/C++?,58534821.0,1571920155.0,1571922546.0,Not suitable for this site,,
1610,"['c++', 'class', 'object', 'inheritance', 'syntax']","{'account_id': 15563293, 'reputation': 397, 'user_id': 11227857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6699c10e897e48d631ea343533b36589?s=256&d=identicon&r=PG&f=1', 'display_name': 'gazm2k5', 'link': 'https://stackoverflow.com/users/11227857/gazm2k5'}",False,81,1,0,1571920079,1571761098,58508473,CC BY-SA 4.0,https://stackoverflow.com/questions/58508473/need-help-understanding-the-syntax-of-c-classes,Need help understanding the syntax of C++ Classes,,,,,,
1611,"['c++', 'qt', 'qt5']","{'account_id': 12711637, 'reputation': 483, 'user_id': 9235106, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23bca8cc0465ec0ee449ce605c48b702?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jiawei Lu', 'link': 'https://stackoverflow.com/users/9235106/jiawei-lu'}",True,93,1,0,1571919273,1571280389,58424152,CC BY-SA 4.0,https://stackoverflow.com/questions/58424152/show-a-curve-in-qt5-using-c,Show a curve in Qt5 using C++,58541172.0,1571280614.0,,,,
1612,"['c++', 'cmake']","{'account_id': 16958454, 'reputation': 11, 'user_id': 12266174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d44488b6aacc874bdc9e7333bed792ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'xXAznBallerXx', 'link': 'https://stackoverflow.com/users/12266174/xxaznballerxx'}",False,836,0,1,1571918736,1571881566,58533026,CC BY-SA 4.0,https://stackoverflow.com/questions/58533026/cannot-find-source-file-error-when-running-cmake,Cannot find source file error when running CMake,,1571918736.0,,,,
1613,"['c++', 'sycl']","{'account_id': 13558942, 'reputation': 75, 'user_id': 9781390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7de3a9006969d5286766a2cca9c93aa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZSA', 'link': 'https://stackoverflow.com/users/9781390/zsa'}",False,286,0,0,1571918253,1571918253,58540915,CC BY-SA 4.0,https://stackoverflow.com/questions/58540915/matrix-multiplication-in-sycl-using-nd-range,Matrix multiplication in SYCL using nd_range,,,,,,
1614,"['c++', 'clang', 'scan-build']","{'account_id': 1581753, 'reputation': 1243, 'user_id': 1602546, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f5290f5c1d6b51d927dc375464ae1e03?s=256&d=identicon&r=PG', 'display_name': 'vrnithinkumar', 'link': 'https://stackoverflow.com/users/1602546/vrnithinkumar'}",True,224,1,0,1571918188,1571917202,58540586,CC BY-SA 4.0,https://stackoverflow.com/questions/58540586/clang-scan-build-identifying-cxx-compiler-as-gnu-9-1-0-not-clang,"Clang scan-build identifying CXX compiler as GNU 9.1.0, not clang",58540888.0,,,,,
1615,"['c++', 'algorithm', 'factorial']","{'account_id': 16619721, 'reputation': 31, 'user_id': 12010454, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBceL2iNFhGX4c8THmlh958FvuEAjHWm93M3U10=k-s256', 'display_name': 'Omar Elsehity', 'link': 'https://stackoverflow.com/users/12010454/omar-elsehity'}",True,95,4,-2,1571917895,1571911004,58538805,CC BY-SA 4.0,https://stackoverflow.com/questions/58538805/how-to-fix-this-loop,How to fix this loop,58539122.0,1571917895.0,,,,
1616,"['c++', 'boost', 'odeint']","{'account_id': 3549156, 'reputation': 647, 'user_id': 2964413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9099938c4068ace28d0ce7c418a85f07?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheIdealis', 'link': 'https://stackoverflow.com/users/2964413/theidealis'}",True,90,2,3,1571917695,1571914545,58539851,CC BY-SA 4.0,https://stackoverflow.com/questions/58539851/destructor-calls-during-integration-with-boost-odeint,Destructor calls during integration with boost odeint,58540447.0,1571915270.0,,,,
1617,"['c++', 'opengl', 'gcc', 'stack', 'stack-smash']","{'account_id': 208333, 'reputation': 31566, 'user_id': 458742, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/ee0a7599f30c29076a3c9a2c022e473b?s=256&d=identicon&r=PG', 'display_name': 'spraff', 'link': 'https://stackoverflow.com/users/458742/spraff'}",True,51,1,0,1571916716,1571914035,58539690,CC BY-SA 4.0,https://stackoverflow.com/questions/58539690/glgetfloatv-causes-stack-smash,glGetFloatv causes stack smash,58539758.0,,,,,
1618,"['c++', 'algorithm', 'pointer-to-member']","{'account_id': 9013444, 'reputation': 10087, 'user_id': 6717178, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/QbOLx.jpg?s=256&g=1', 'display_name': 'JHBonarius', 'link': 'https://stackoverflow.com/users/6717178/jhbonarius'}",True,370,2,0,1571915912,1571911511,58538950,CC BY-SA 4.0,https://stackoverflow.com/questions/58538950/c-stdmem-fn-and-stdbind-the-other-way-around,C++ std::mem_fn and std::bind the other way around,58539307.0,1571913317.0,,,,
1619,"['c++', 'qt', 'qmap', 'qstringlist']","{'account_id': 16956132, 'reputation': 1, 'user_id': 12264472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f5a97b8823cbc12b718a0a77e4082a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'legendkiller0812', 'link': 'https://stackoverflow.com/users/12264472/legendkiller0812'}",False,138,0,0,1571915533,1571850048,58527750,CC BY-SA 4.0,https://stackoverflow.com/questions/58527750/qmap-always-returning-a-const-value,QMap always returning a const value,,1571915533.0,,,,
1620,"['c++', 'text']","{'account_id': 1641505, 'reputation': 411, 'user_id': 1513841, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/a9019c953665885bf9aea62f5d2cd5e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'David Alex', 'link': 'https://stackoverflow.com/users/1513841/david-alex'}",True,209,2,0,1571914528,1571654983,58484730,CC BY-SA 4.0,https://stackoverflow.com/questions/58484730/c-convert-hexstring-to-extended-ascii-code-not-show-correct-ascii-code-in-the,C++ convert HexString to extended Ascii code not show correct ascii code in the text file,58539845.0,,,,,
1621,"['c++', 'macros']","{'account_id': 7106999, 'reputation': 319, 'user_id': 5436341, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/3xhK0.jpg?s=256&g=1', 'display_name': 'Mounika', 'link': 'https://stackoverflow.com/users/5436341/mounika'}",True,252,1,1,1571913389,1571913116,58539417,CC BY-SA 4.0,https://stackoverflow.com/questions/58539417/macro-in-an-expression-is-not-working-as-expected,Macro in an expression is not working as expected,58539462.0,,,,,
1622,['c++'],"{'account_id': 16054236, 'reputation': 486, 'user_id': 11587190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a69c31461ad901d566381469559c49b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahma Deva', 'link': 'https://stackoverflow.com/users/11587190/mahma-deva'}",True,91,1,0,1571913223,1571588757,58474964,CC BY-SA 4.0,https://stackoverflow.com/questions/58474964/writing-a-program-in-c-that-asks-the-user-to-enter-values-for-all-primitive-ty,Writing a program in C++ that asks the user to enter values for all primitive types in C++,,,,,,
1623,"['c++', 'multithreading', 'class', 'ubuntu', 'libvlc']","{'account_id': 352211, 'reputation': 2073, 'user_id': 689154, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/14cac0f033cdf90b496e8653dc760fb0?s=256&d=identicon&r=PG', 'display_name': 'Marcus Barnet', 'link': 'https://stackoverflow.com/users/689154/marcus-barnet'}",True,109,1,0,1571912594,1571904887,58537021,CC BY-SA 4.0,https://stackoverflow.com/questions/58537021/correctly-write-a-class-and-use-pthread-with-vlc-library-and-c,Correctly write a class and use pthread with vlc library and c++,58537837.0,1571912594.0,,,,
1624,"['c++', 'c', 'gcc']","{'account_id': 16960651, 'reputation': 1, 'user_id': 12267881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23efb2950c903917107e0750aee99447?s=256&d=identicon&r=PG&f=1', 'display_name': 'HelloINeedHelp', 'link': 'https://stackoverflow.com/users/12267881/helloineedhelp'}",False,420,1,0,1571909709,1571909019,58538201,CC BY-SA 4.0,https://stackoverflow.com/questions/58538201/code-working-as-c-file-but-not-as-c-file-error-builtin-types-compatible-p,"Code working as C-File but not as C++-File, Error: &#39;__builtin_types_compatible_p&#39; was not declared in this scope",,1571909286.0,,,,
1625,['c++'],"{'account_id': 16904740, 'reputation': 11, 'user_id': 12267625, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2921578354540677/picture?type=large', 'display_name': 'Ariel Arevalo', 'link': 'https://stackoverflow.com/users/12267625/ariel-arevalo'}",True,491,1,0,1571909187,1571907646,58537830,CC BY-SA 4.0,https://stackoverflow.com/questions/58537830/cannot-initialize-a-parameter-of-type-struct-node-with-an-lvalue-of-type-s,Cannot Initialize a parameter of type &#39;struct Node * &#39; with an lvalue of type &#39;struct Node *&#39;,,,,,,
1626,"['c++', 'recursion']","{'account_id': 14555809, 'reputation': 41, 'user_id': 10513370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe728c8c32283e4dc5660528c586c98c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aastha', 'link': 'https://stackoverflow.com/users/10513370/aastha'}",True,55,3,0,1571909104,1571841184,58525219,CC BY-SA 4.0,https://stackoverflow.com/questions/58525219/getting-different-ans-if-i-pass-variable-and-variable1-in-a-recursive-questio,Getting different ans if i pass variable++ and variable+1 in a recursive question i.e Print all possible combinations of r elements in a given array,,,,,,
1627,"['c++', 'linux', 'shared-libraries', 'mingw', 'automake']","{'account_id': 13173231, 'reputation': 46, 'user_id': 9851332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54f8b597adb68176ef681930c559f1c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'xdimy', 'link': 'https://stackoverflow.com/users/9851332/xdimy'}",True,321,1,0,1571908433,1571854880,58528890,CC BY-SA 4.0,https://stackoverflow.com/questions/58528890/a-problem-with-automake-mingw-cross-compiling-of-a-shared-library-linked-to-an-i,A problem with automake Mingw cross-compiling of a shared library linked to an installed static library,58531130.0,1571908433.0,,,,
1628,"['c++', 'linux']","{'account_id': 1181259, 'reputation': 803, 'user_id': 1156145, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mNDqY.png?s=256&g=1', 'display_name': 'codentary', 'link': 'https://stackoverflow.com/users/1156145/codentary'}",True,87,3,0,1571908044,1571862280,58530499,CC BY-SA 4.0,https://stackoverflow.com/questions/58530499/sigint-ignored-while-calling-system3,SIGINT ignored while calling system(3),58530620.0,1571862357.0,,,,
1629,"['c++', 'visual-studio']","{'account_id': 16957582, 'reputation': 1, 'user_id': 12265536, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDlCKz21DxBhVrL8fOg0dKgUrIU5F38xMACWRRKjQ=k-s256', 'display_name': 'Tom&#225;š Kol&#225;rik', 'link': 'https://stackoverflow.com/users/12265536/tom%c3%a1%c5%a1-kol%c3%a1rik'}",True,1752,2,-1,1571907533,1571865596,58531132,CC BY-SA 4.0,https://stackoverflow.com/questions/58531132/i-cant-run-basic-c-program-hello-world-in-visual-studio,I can&#39;t run basic C++ program &quot; Hello World &quot; in Visual Studio,,1571907533.0,,,,
1630,"['c++', 'boost', 'process']","{'account_id': 1181259, 'reputation': 803, 'user_id': 1156145, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mNDqY.png?s=256&g=1', 'display_name': 'codentary', 'link': 'https://stackoverflow.com/users/1156145/codentary'}",True,1043,1,1,1571906937,1571904908,58537026,CC BY-SA 4.0,https://stackoverflow.com/questions/58537026/getting-execve-failed-no-such-file-or-directory-when-calling-boostprocess,Getting `execve failed: No such file or directory` when calling `boost::process::system()` with separate arguments,58537272.0,1571905244.0,,,,
1631,"['c++', 'vector', 'fstream', 'ppm']","{'account_id': 16573118, 'reputation': 1, 'user_id': 12261290, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158056195784523/picture?type=large', 'display_name': 'Peter', 'link': 'https://stackoverflow.com/users/12261290/peter'}",False,524,0,0,1571906752,1571810798,58516417,CC BY-SA 4.0,https://stackoverflow.com/questions/58516417/reading-ppm-file-and-coverting-to-greyscale-or-inverted,Reading ppm file and coverting to greyscale or inverted,,1571906752.0,,,,
1632,"['c++', 'locking', 'openmp']","{'account_id': 13662072, 'reputation': 953, 'user_id': 9856838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/499a4de5cffdab8aa1ad6511eb312cc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr Pang', 'link': 'https://stackoverflow.com/users/9856838/mr-pang'}",False,275,1,1,1571905576,1571796374,58514470,CC BY-SA 4.0,https://stackoverflow.com/questions/58514470/stdlock-guard-within-openmp-parallel,std::lock_guard within openmp parallel,,,,,,
1633,"['c++', 'dictionary', 'stl', 'llvm', 'llvm-ir']","{'account_id': 8400219, 'reputation': 67, 'user_id': 6305706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f7344a6219048bbe4f6ebc927085943?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lesterth', 'link': 'https://stackoverflow.com/users/6305706/lesterth'}",False,104,0,1,1571905548,1571897747,58535190,CC BY-SA 4.0,https://stackoverflow.com/questions/58535190/the-custom-comparator-for-map-does-not-work-for-inserting-and-finding,The custom comparator for map does not work for inserting and finding,,1571905548.0,,,,
1634,"['c++', 'multithreading', 'openmp', 'thread-synchronization']","{'account_id': 11715697, 'reputation': 15, 'user_id': 11838279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e8b26aa2dca2bc2b80f5eaa377df37f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guus', 'link': 'https://stackoverflow.com/users/11838279/guus'}",True,917,1,0,1571905368,1571338989,58439192,CC BY-SA 4.0,https://stackoverflow.com/questions/58439192/openmp-run-single-region-with-nowait-and-after-join-other-threads-in-for-loop,OpenMP - Run single region with nowait and after join other threads in for loop,58451135.0,1571436591.0,,,,
1635,"['c++', 'arrays', 'struct', 'tuples']","{'account_id': 16610384, 'reputation': 13, 'user_id': 12245125, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC4yCKUtt--_-lrXaVMf7BFLN4IxlnKPXV67c2gWQ=k-s256', 'display_name': 'amirt01', 'link': 'https://stackoverflow.com/users/12245125/amirt01'}",True,642,2,0,1571904838,1571636678,58480383,CC BY-SA 4.0,https://stackoverflow.com/questions/58480383/forming-a-tuple-array-c,Forming a Tuple Array C++,58530746.0,,,,,
