,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
1002,"['c++', 'linker']","{'account_id': 18623961, 'reputation': 25, 'user_id': 13573498, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb14f799356a4ce648331522c84dbf28?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maniues', 'link': 'https://stackoverflow.com/users/13573498/maniues'}",True,121,1609008307.0,65459589.0,1,-1,1609008331,1609007877,1609008178.0,65459527,https://stackoverflow.com/questions/65459527/undefined-reference-ld-linker-c,Duplicate,Undefined reference ld linker. (C++),,
1003,"['c++', 'makefile', 'compilation', 'linker', 'gnu-make']","{'account_id': 6337230, 'reputation': 453, 'user_id': 11360573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4ef75160ca8a8d2bcbbfbe666c6642f?s=256&d=identicon&r=PG&f=1', 'display_name': 'lucmobz', 'link': 'https://stackoverflow.com/users/11360573/lucmobz'}",True,118,,65459524.0,1,-1,1609007867,1609003674,1609007777.0,65458916,https://stackoverflow.com/questions/65458916/how-to-write-a-makefile-for-a-c-project-with-a-header-in-the-parent-director,,How to write a Makefile (for a c++ project) with a header in the parent directory?,CC BY-SA 4.0,
1004,"['c++', 'opencv', 'visual-studio-code']","{'account_id': 12491099, 'reputation': 41, 'user_id': 9092602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5cff59609a8a1e1d87c31668a2f71b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kaito', 'link': 'https://stackoverflow.com/users/9092602/kaito'}",True,333,,,1,3,1609007781,1608889455,1609007781.0,65446962,https://stackoverflow.com/questions/65446962/cant-compile-project-using-opencv-debug-build-with-msvc,,Can&#39;t compile project using OpenCV debug build with msvc,CC BY-SA 4.0,
1005,"['c++', 'arrays', 'permutation']","{'account_id': 18206185, 'reputation': 25, 'user_id': 13249548, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3bd5e31a75019a84efa247f96fb16748?s=256&d=identicon&r=PG&f=1', 'display_name': 'code06', 'link': 'https://stackoverflow.com/users/13249548/code06'}",True,88,1609077276.0,65459475.0,2,-1,1609007574,1609001333,1609001661.0,65458586,https://stackoverflow.com/questions/65458586/array-queries-give-wrong-answer,Not suitable for this site,Array queries give wrong answer,,
1006,"['c++', 'pointers', 'stdvector']","{'account_id': 15638409, 'reputation': 118, 'user_id': 11282554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1226030cd5af7a7b1fd4da9155e8b638?s=256&d=identicon&r=PG&f=1', 'display_name': 'razor3x', 'link': 'https://stackoverflow.com/users/11282554/razor3x'}",True,187,,65456342.0,1,2,1609005515,1608984902,1608987421.0,65456266,https://stackoverflow.com/questions/65456266/is-stdvectordata-reallocation-safe,,Is std::vector::data() reallocation-safe?,CC BY-SA 4.0,
1007,"['c++', 'templates', 'template-meta-programming']","{'account_id': 15032271, 'reputation': 53, 'user_id': 13570252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e19aa5b49f49badd065fc61a5ccdde45?s=256&d=identicon&r=PG&f=1', 'display_name': 'kozera2137', 'link': 'https://stackoverflow.com/users/13570252/kozera2137'}",False,133,,,0,4,1609004929,1609004929,,65459085,https://stackoverflow.com/questions/65459085/compile-time-object-list,,Compile time object list,CC BY-SA 4.0,
1008,"['c++', 'r', 'rcpp', 'sqrt']","{'account_id': 10658288, 'reputation': 400, 'user_id': 7847116, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/jLX9l.jpg?s=256&g=1', 'display_name': 'Erin Spr&#252;nken', 'link': 'https://stackoverflow.com/users/7847116/erin-spr%c3%bcnken'}",True,539,,65458900.0,1,2,1609004240,1609001935,1609004240.0,65458675,https://stackoverflow.com/questions/65458675/no-matching-function-for-call-to-sqrt,,No matching function for call to sqrt,CC BY-SA 4.0,
1009,"['c++', 'casting']","{'account_id': 5975952, 'reputation': 10978, 'user_id': 4696802, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/AkVoc.jpg?s=256&g=1', 'display_name': 'Zebrafish', 'link': 'https://stackoverflow.com/users/4696802/zebrafish'}",False,67,,,0,0,1609003577,1609003577,,65458905,https://stackoverflow.com/questions/65458905/how-can-i-get-rid-of-this-extra-level-of-indirection,,How can I get rid of this extra level of indirection?,CC BY-SA 4.0,
1010,"['c++', 'class', 'c++11', 'templates', 'enums']","{'account_id': 18283349, 'reputation': 35, 'user_id': 13311784, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0285ace54722a5567e8f441b8cc04c7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stukata', 'link': 'https://stackoverflow.com/users/13311784/stukata'}",True,104,,65458801.0,1,3,1609003000,1609001542,1609003000.0,65458621,https://stackoverflow.com/questions/65458621/how-can-i-use-a-enum-variable-as-template-argument,,How can I use a enum variable as template argument?,CC BY-SA 4.0,
1011,"['c++', 'templates', 'cython']","{'account_id': 13722566, 'reputation': 80, 'user_id': 9902120, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Xwt0BMREJfs/AAAAAAAAAAI/AAAAAAAAABM/cq7DnAqQuTk/photo.jpg?sz=256', 'display_name': 'Rodolfo', 'link': 'https://stackoverflow.com/users/9902120/rodolfo'}",False,130,1609002119.0,,0,0,1609002292,1609000759,1609000994.0,65458510,https://stackoverflow.com/questions/65458510/wrap-c-code-with-cython-with-templates,Duplicate,Wrap C++ code with cython (with templates),,
1012,"['c++', 'class', 'pointers', 'destructor', 'member']","{'account_id': 10326593, 'reputation': 137, 'user_id': 7617880, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/07911ba7149f61ae758c6f286ce15a57?s=256&d=identicon&r=PG&f=1', 'display_name': 'jakob', 'link': 'https://stackoverflow.com/users/7617880/jakob'}",True,69,,,2,0,1609001530,1608999489,,65458337,https://stackoverflow.com/questions/65458337/destructor-deletes-contents-of-pointer,,destructor deletes contents of pointer,CC BY-SA 4.0,
1013,"['c++', 'c++11', 'templates', 'initialization']","{'account_id': 14402993, 'reputation': 127, 'user_id': 10404007, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/acCbz.png?s=256&g=1', 'display_name': 'Lev', 'link': 'https://stackoverflow.com/users/10404007/lev'}",True,121,,65458201.0,2,2,1609000477,1608998362,1609000443.0,65458163,https://stackoverflow.com/questions/65458163/template-argument-for-stdvector-initialization,,Template argument for std::vector initialization,CC BY-SA 4.0,
1014,"['c++', 'multithreading', 'winapi', 'thread-safety', 'createwindow']","{'account_id': 806382, 'reputation': 1005, 'user_id': 894525, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/927cf5d1f6bb1a6ba75fcc548d5e5194?s=256&d=identicon&r=PG', 'display_name': 'Oleg', 'link': 'https://stackoverflow.com/users/894525/oleg'}",True,395,,65458240.0,1,1,1608999696,1608994725,,65457636,https://stackoverflow.com/questions/65457636/how-to-correctly-destroy-window-that-is-running-from-another-thread,,How to correctly destroy window that is running from another thread?,CC BY-SA 4.0,
1015,['c++'],"{'account_id': 20303807, 'reputation': 3, 'user_id': 14892574, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-q24KO7NR9dA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckvmuHyIRmzq7kDObIFP6yCkZR74w/s96-c/photo.jpg?sz=256', 'display_name': 'S1nine', 'link': 'https://stackoverflow.com/users/14892574/s1nine'}",True,344,1609005579.0,65458278.0,1,0,1608999020,1608998871,,65458252,https://stackoverflow.com/questions/65458252/c-error-expression-must-have-integral-or-unscoped-enum-type,Not suitable for this site,"C++, Error: expression must have integral or unscoped enum type",,
1016,"['c++', 'gcc', 'homebrew', 'macos-big-sur']","{'account_id': 13711942, 'reputation': 1, 'user_id': 9894082, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Pr3qd0f9fX4/AAAAAAAAAAI/AAAAAAAAAEY/x-jA-KYwkiQ/photo.jpg?sz=256', 'display_name': 'Swithin Abner', 'link': 'https://stackoverflow.com/users/9894082/swithin-abner'}",False,302,,,0,0,1608998490,1608981194,,65455829,https://stackoverflow.com/questions/65455829/usr-local-cellar-gcc-10-2-0-include-c-10-2-0-cwchar4410-fatal-error-wchar,,/usr/local/Cellar/gcc/10.2.0/include/c++/10.2.0/cwchar:44:10: fatal error: wchar.h: No such file or directory (Homebrew GCC compiler not working),CC BY-SA 4.0,
1017,"['c++', 'simd', 'memory-alignment']","{'account_id': 10166192, 'reputation': 1786, 'user_id': 7508046, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/59f0e6ee17bb67e5884e12aa6b192c11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yamahari', 'link': 'https://stackoverflow.com/users/7508046/yamahari'}",True,224,,65458162.0,1,1,1608998362,1608996557,,65457905,https://stackoverflow.com/questions/65457905/alignment-of-tuple-of-arrays-for-simd-load,,Alignment of tuple of arrays for SIMD load,CC BY-SA 4.0,
1018,"['c++', 'makefile', 'sdl-2']","{'account_id': 17982537, 'reputation': 55, 'user_id': 13068502, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiTSQyzQxiP7YBQhnQ96XJ7SA-g4_UpIjq7M25FLQ=k-s256', 'display_name': 'Oni Barolli', 'link': 'https://stackoverflow.com/users/13068502/oni-barolli'}",False,182,,,0,0,1608996700,1608963889,1608996700.0,65454090,https://stackoverflow.com/questions/65454090/sdl-init-seems-to-be-causing-my-program-to-crash,,SDL_Init seems to be causing my program to crash,CC BY-SA 4.0,
1019,"['c++', 'if-statement', 'return', 'program-entry-point', 'void']","{'account_id': 20303595, 'reputation': 13, 'user_id': 14892410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beb24cdb76ac5ebf0f2977f24cf7a3cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'bartekczarnecki704', 'link': 'https://stackoverflow.com/users/14892410/bartekczarnecki704'}",True,52,1609028004.0,65457922.0,1,-2,1608996661,1608996001,1608996266.0,65457817,https://stackoverflow.com/questions/65457817/how-to-make-void-not-return-when-answer-true,Needs details or clarity,How to make void not return when answer == true,,
1020,"['c++', 'c++11', 'constructor', 'return', 'curly-braces']","{'account_id': 6337230, 'reputation': 453, 'user_id': 11360573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4ef75160ca8a8d2bcbbfbe666c6642f?s=256&d=identicon&r=PG&f=1', 'display_name': 'lucmobz', 'link': 'https://stackoverflow.com/users/11360573/lucmobz'}",True,306,,65457342.0,1,5,1608994171,1608992489,,65457302,https://stackoverflow.com/questions/65457302/returning-constructor-arguments-in-braces,,Returning constructor arguments in braces?,CC BY-SA 4.0,
1021,"['c++', 'game-physics', 'game-development', 'linkmovementmethod']","{'account_id': 20302000, 'reputation': 21, 'user_id': 14891171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24c1a449dbce08e5f0c8d5ab3e4f461b?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheWhiteKnight', 'link': 'https://stackoverflow.com/users/14891171/thewhiteknight'}",True,250,,,1,1,1608993623,1608976110,1608993623.0,65455170,https://stackoverflow.com/questions/65455170/movement-of-object-in-a-game-in-c,,Movement of Object in a game in C++,CC BY-SA 4.0,
1022,"['python', 'c++']","{'account_id': 13315474, 'reputation': 468, 'user_id': 13241857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43400090b6d6db3cc652f8ee39fea579?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaston', 'link': 'https://stackoverflow.com/users/13241857/gaston'}",True,99,,65451862.0,1,-1,1608993345,1608929615,1608993345.0,65451707,https://stackoverflow.com/questions/65451707/shouldnt-int-i-short-float-preserve-the-sign-c,,Shouldn&#39;t &quot;int i = *(short *) &amp; float&quot; preserve the sign? (C++),CC BY-SA 4.0,
1023,"['c++', 'c++11']","{'account_id': 4885942, 'reputation': 1961, 'user_id': 3938402, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/3938402/harry'}",True,412,,65457223.0,2,4,1608992609,1608991557,,65457181,https://stackoverflow.com/questions/65457181/does-stdmove-make-sense-on-a-stack-variable,,does std::move make sense on a stack variable,CC BY-SA 4.0,
1024,"['c++', 'c++11', 'c++17']","{'account_id': 4885942, 'reputation': 1961, 'user_id': 3938402, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/3938402/harry'}",True,106,,65454162.0,1,3,1608992491,1608964079,1608964571.0,65454103,https://stackoverflow.com/questions/65454103/do-std-library-emplace-functions-make-use-of-stdin-place-tag,,Do std library `emplace` functions make use of `std::in_place` tag,CC BY-SA 4.0,
1025,"['c++', 'linked-list', 'stack', 'binary-tree']","{'account_id': 18945102, 'reputation': 1, 'user_id': 13824186, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghv35llx8WA8bkaxHiR_fDGLg62sC10BkKgtHvC=k-s256', 'display_name': 'BIVASH CHAKRABORTY', 'link': 'https://stackoverflow.com/users/13824186/bivash-chakraborty'}",False,91,,,1,-1,1608992332,1608990226,1608990616.0,65456992,https://stackoverflow.com/questions/65456992/im-trying-to-implement-binary-tree-using-linked-list-in-cpp-but-my-code-is-not,,"I&#39;m trying to implement Binary tree using linked list in cpp, But my code is not working",CC BY-SA 4.0,
1026,['c++'],"{'account_id': 20248583, 'reputation': 11, 'user_id': 14850363, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gis7clprPachedfliOdQWPsSMfBHS8q8QIFwnPVAw=k-s256', 'display_name': 'zxc', 'link': 'https://stackoverflow.com/users/14850363/zxc'}",False,330,,,1,0,1608992119,1608972371,,65454812,https://stackoverflow.com/questions/65454812/how-can-i-read-file-line-by-line-for-c,,how can i read file line by line for c++,CC BY-SA 4.0,
1027,['c++'],"{'account_id': 20301013, 'reputation': 3, 'user_id': 14890409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac17672e3e1beafdf8da6c677580aaca?s=256&d=identicon&r=PG&f=1', 'display_name': 'newbeetocpp', 'link': 'https://stackoverflow.com/users/14890409/newbeetocpp'}",True,112,1608964412.0,65454069.0,1,-3,1608990495,1608963462,1608990495.0,65454059,https://stackoverflow.com/questions/65454059/c-the-value-of-my-input-variable-changes-by-itself,Not suitable for this site,C++ The value of my input variable changes by itself?,,
1028,"['c++', 'gcc', 'optimization', 'clang']","{'account_id': 20302601, 'reputation': 23, 'user_id': 14891658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f1a2716022d0cb00d9646aadcd782bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'veractor', 'link': 'https://stackoverflow.com/users/14891658/veractor'}",True,96,,65456999.0,1,2,1608990254,1608983923,,65456145,https://stackoverflow.com/questions/65456145/file-scope-variables-in-c-optimised-differently-in-gcc-and-clang,,File scope variables in C++ optimised differently in gcc and clang,CC BY-SA 4.0,
1029,"['c++', 'string', 'while-loop', 'char', 'integer']","{'account_id': 20079828, 'reputation': 19, 'user_id': 14722693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b150a8171c97aec859146984e0e9e02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Greatslyfer', 'link': 'https://stackoverflow.com/users/14722693/greatslyfer'}",False,65,,,3,1,1608990216,1608980820,,65455777,https://stackoverflow.com/questions/65455777/while-condition-how-to-allow-comparison-between-non-integer-double-user-input-a,,While condition: How to allow comparison between non-integer/double user input and integer limits,CC BY-SA 4.0,
1030,"['c++', 'opencl']","{'account_id': 20261738, 'reputation': 23, 'user_id': 14859939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21f7c8b2f01eb8e1a006239ef0fe7395?s=256&d=identicon&r=PG&f=1', 'display_name': 'pigbabez', 'link': 'https://stackoverflow.com/users/14859939/pigbabez'}",True,138,,65456971.0,1,1,1608990048,1608988824,,65456816,https://stackoverflow.com/questions/65456816/issue-with-memory-allocation-in-beginner-opencl-code,,Issue with memory allocation in beginner OpenCL code,CC BY-SA 4.0,
1031,['c++'],"{'account_id': 5728534, 'reputation': 25, 'user_id': 4524818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea57507589df0e737f9609f929bf6d76?s=256&d=identicon&r=PG&f=1', 'display_name': 'LeFish', 'link': 'https://stackoverflow.com/users/4524818/lefish'}",True,77,1608933230.0,65450540.0,1,-5,1608989682,1608919093,1608989682.0,65450484,https://stackoverflow.com/questions/65450484/what-is-wrong-with-accessing-this-private-variable-of-class-by-a-private-method,Not suitable for this site,What is wrong with accessing this private variable of class by a private method?,,
1032,"['android', 'c++', 'linux', 'java-native-interface', 'stack-trace']","{'account_id': 20302725, 'reputation': 11, 'user_id': 14891755, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5kt7bE6eCTo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmlQ7IEBdbuuJ8GqbaEWdtvQlsS7A/s96-c/photo.jpg?sz=256', 'display_name': 'Nayuta', 'link': 'https://stackoverflow.com/users/14891755/nayuta'}",False,73,,,0,1,1608989021,1608985885,1608989021.0,65456404,https://stackoverflow.com/questions/65456404/in-android-how-can-i-get-the-stacktrace-according-to-the-sigcontext,,"In Android, How can I get the stacktrace according to the sigcontext",CC BY-SA 4.0,
1033,"['c++', 'c++11']","{'account_id': 14998174, 'reputation': 315, 'user_id': 10927368, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/orjjZ.jpg?s=256&g=1', 'display_name': 'Lightsong', 'link': 'https://stackoverflow.com/users/10927368/lightsong'}",True,243,,65456147.0,2,0,1608984466,1608983252,,65456066,https://stackoverflow.com/questions/65456066/how-to-use-stdunordered-multiset-with-a-custom-class,,How to use std::unordered_multiset with a custom class?,CC BY-SA 4.0,
1034,"['c++', 'eigen', 'eigen3']","{'account_id': 16268682, 'reputation': 111, 'user_id': 11747958, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PjyU8.jpg?s=256&g=1', 'display_name': 'Kerim', 'link': 'https://stackoverflow.com/users/11747958/kerim'}",True,4784,,65456179.0,2,2,1608984236,1608979656,,65455597,https://stackoverflow.com/questions/65455597/adding-scalar-to-eigen-matrix-vector,,Adding scalar to Eigen matrix (vector),CC BY-SA 4.0,
1035,"['c++', 'visual-studio', 'opencv', 'camera', 'portability']","{'account_id': 19797710, 'reputation': 145, 'user_id': 14499384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b020aa62e82cb3da9e14b42de8ac83cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'c0nn3ct', 'link': 'https://stackoverflow.com/users/14499384/c0nn3ct'}",False,171,,,0,1,1608983858,1608924788,1608983858.0,65451156,https://stackoverflow.com/questions/65451156/how-do-i-make-a-portable-program-with-opencv2-on-c,,How do I make a portable program with OpenCV2 on C++?,CC BY-SA 4.0,
1036,['c++'],"{'account_id': 3365211, 'reputation': 1490, 'user_id': 2826018, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://i.stack.imgur.com/N9AZK.gif?s=256&g=1', 'display_name': 'binaryBigInt', 'link': 'https://stackoverflow.com/users/2826018/binarybigint'}",False,147,,,3,0,1608983546,1608978130,,65455405,https://stackoverflow.com/questions/65455405/c-replace-object-in-stdvector-in-place-with-a-new-object-of-same-type-but,,C++: Replace object in std::vector &#39;in place&#39; with a new object of same type but keep references to this object,CC BY-SA 4.0,
1037,"['c++', 'oop', 'fstream', 'file-handling', 'ifstream']","{'account_id': 15118653, 'reputation': 30, 'user_id': 10910070, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-x8EOSpKLRRQ/AAAAAAAAAAI/AAAAAAAAACM/qfn6IKt7PGk/photo.jpg?sz=256', 'display_name': 'Suwaid Aslam', 'link': 'https://stackoverflow.com/users/10910070/suwaid-aslam'}",False,281,,,1,0,1608983266,1608979978,,65455646,https://stackoverflow.com/questions/65455646/how-can-i-save-different-types-of-objects-into-a-single-file-and-read-them-as-ne,,How can I save different types of objects into a single file and read them as needed?,CC BY-SA 4.0,
1038,"['c++', 'subprocess']","{'account_id': 5336478, 'reputation': 135, 'user_id': 4255260, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/035862e325941ffb826eeb77990a907d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dude', 'link': 'https://stackoverflow.com/users/4255260/dude'}",True,120,,,1,0,1608982827,1608982362,1608982535.0,65455955,https://stackoverflow.com/questions/65455955/dprintf-vs-returning-in-c,,dprintf vs returning in C++,CC BY-SA 4.0,
1039,"['c++', 'exception', 'opengl', 'textures', 'framebuffer']","{'account_id': 18144878, 'reputation': 37, 'user_id': 13198310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5bc117b935005f0c74dd4ca07d456cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ragnarox97', 'link': 'https://stackoverflow.com/users/13198310/ragnarox97'}",False,65,,,0,1,1608981858,1608826885,1608981858.0,65440826,https://stackoverflow.com/questions/65440826/opengl-exception-when-trying-to-assign-framebuffers-color-attachment-to-cubemap,,OpenGL exception when trying to assign Framebuffer&#39;s Color Attachment to Cubemap&#39;s faces,CC BY-SA 4.0,
1040,"['c#', 'c++', 'reverse-engineering', 'clr-hosting']","{'account_id': 20302350, 'reputation': 9, 'user_id': 14891456, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpggxXd0kNBUTaMylbovUWSMynJGwfMlaL5lheQA=k-s256', 'display_name': 'DrayNeur', 'link': 'https://stackoverflow.com/users/14891456/drayneur'}",False,323,,,1,-2,1608981464,1608980351,,65455709,https://stackoverflow.com/questions/65455709/defeat-erase-pe-from-memory,,Defeat erase PE from memory,CC BY-SA 4.0,
1041,['c++'],"{'account_id': 19466936, 'reputation': 49, 'user_id': 14240047, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-IZXkbbf8HyE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9vmasPcoTiuni0HeuJ8y_CpBvjQ/photo.jpg?sz=256', 'display_name': 'Abner', 'link': 'https://stackoverflow.com/users/14240047/abner'}",True,53,1608974197.0,65454879.0,2,-2,1608979807,1608972433,,65454819,https://stackoverflow.com/questions/65454819/whats-the-sequence-of-code-running-in-the-fields-of-derived-class-i-want-to-kn,Needs more focus,"What&#39;s the sequence of code running in the fields of derived class.?I want to know why I got this output,I cant understand it",,
1042,"['c++', 'multithreading', 'threadpool']","{'account_id': 1103165, 'reputation': 13674, 'user_id': 1095108, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ef58c13b698fcca901cab8694123ae2d?s=256&d=identicon&r=PG', 'display_name': 'user1095108', 'link': 'https://stackoverflow.com/users/1095108/user1095108'}",True,349,,,1,9,1608978798,1608977594,,65455322,https://stackoverflow.com/questions/65455322/main-thread-and-thread-pools,,main thread and thread pools,CC BY-SA 4.0,
1043,"['c++', 'gcc', 'visual-c++', 'stl', 'clang']","{'account_id': 259071, 'reputation': 200495, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",False,109,,,0,2,1608978070,1608970645,1608978070.0,65454650,https://stackoverflow.com/questions/65454650/move-insert-emplace-from-a-vector-into-itself,,Move-insert/emplace from a vector into itself,CC BY-SA 4.0,
1044,"['c++', 'g++', 'valgrind', 'wstring']","{'account_id': 1477898, 'reputation': 2592, 'user_id': 1387866, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/8c28745932169219a179d1ac9c5b642c?s=256&d=identicon&r=PG', 'display_name': 'user1387866', 'link': 'https://stackoverflow.com/users/1387866/user1387866'}",True,218,,65455317.0,2,2,1608977580,1608828949,,65441177,https://stackoverflow.com/questions/65441177/stdwstringfind-broken-in-g,,std::wstring::find() broken in g++?,CC BY-SA 4.0,
1045,"['c++', 'qt', 'project']","{'account_id': 5676803, 'reputation': 4979, 'user_id': 6401403, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5e6e113b3335b200f4d4946e1bcaff84?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/6401403/michael'}",True,78,,65455316.0,1,0,1608977571,1608972002,,65454785,https://stackoverflow.com/questions/65454785/qt-subdirs-use-common-source-files,,Qt subdirs: use common source files,CC BY-SA 4.0,
1046,"['c++', 'g++']","{'account_id': 3596675, 'reputation': 3024, 'user_id': 3001150, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f547c2a970cd36d5300589c7ff2c4a5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raildex', 'link': 'https://stackoverflow.com/users/3001150/raildex'}",True,81,,65455271.0,1,2,1608977097,1608933867,1608968388.0,65452144,https://stackoverflow.com/questions/65452144/make-wreturn-type-an-error-not-a-warning,,"Make wreturn-type an error, not a warning?",CC BY-SA 4.0,
1047,['c++'],"{'account_id': 15784492, 'reputation': 93, 'user_id': 11389735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f9a403b65a1d943927ec3339b901701?s=256&d=identicon&r=PG&f=1', 'display_name': 'seineo', 'link': 'https://stackoverflow.com/users/11389735/seineo'}",True,41,,65455067.0,1,3,1608975257,1608974840,,65455024,https://stackoverflow.com/questions/65455024/mutilple-definition-when-linking-object-files,,Mutilple definition when linking object files,CC BY-SA 4.0,
1048,"['c++', 'compiler-construction', 'llvm', 'backend', 'llvm-ir']","{'account_id': 19091191, 'reputation': 1, 'user_id': 13941434, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgbCttlIamzd0NrBCEGhUT6G1ODcDy-SfRgFK3U=k-s256', 'display_name': 'Meow', 'link': 'https://stackoverflow.com/users/13941434/meow'}",False,151,,,0,0,1608973384,1608973163,1608973384.0,65454877,https://stackoverflow.com/questions/65454877/a-painful-bug-loadinst-error-in-codegen-cpp,,A painful bug - LoadInst error in codegen.cpp,CC BY-SA 4.0,
1049,"['c++', 'pointers', 'matrix', 'matrix-multiplication']","{'account_id': 19412949, 'reputation': 13, 'user_id': 14197058, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/if51V.jpg?s=256&g=1', 'display_name': 'SONU MALIK', 'link': 'https://stackoverflow.com/users/14197058/sonu-malik'}",True,935,,65345396.0,1,-1,1608972955,1608222092,1608972955.0,65344486,https://stackoverflow.com/questions/65344486/a-c-program-that-inputs-two-33-matrice-and-display-the-sum-and-product-of-the,,A C++ program that inputs two 3*3 matrice and display the sum and product of the matrices,CC BY-SA 4.0,
