,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1251,"['c++', 'mysql', 'visual-studio-2010', 'connection']","{'account_id': 88421, 'reputation': 4948, 'user_id': 244568, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9646ff7c1c413f5934af8014ffa22057?s=256&d=identicon&r=PG', 'display_name': 'WtFudgE', 'link': 'https://stackoverflow.com/users/244568/wtfudge'}",False,5471,,3,1,1363317075,1337101981,,10605672,CC BY-SA 3.0,https://stackoverflow.com/questions/10605672/visual-c-2010-mysql-connect,visual c++ 2010 mysql connect,,,,,,
1252,"['c++', 'logging', 'boost']","{'user_type': 'does_not_exist', 'display_name': 'user1393469'}",True,8738,,1,14,1363100285,1336990621,1336993987.0,10581405,CC BY-SA 3.0,https://stackoverflow.com/questions/10581405/how-to-configure-boost-log-for-writing-with-rotating-and-appending,"How to configure boost log, for writing with rotating and appending?",,,,,,
1253,"['c#', 'c++', 'visual-studio-2010', 'interop']","{'account_id': 1449877, 'reputation': 377, 'user_id': 1367130, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/67c57feb1d2df8d6367da232876bee13?s=256&d=identicon&r=PG', 'display_name': 'kevp', 'link': 'https://stackoverflow.com/users/1367130/kevp'}",True,1609,10706077.0,4,2,1362827515,1337702282,1362827515.0,10705667,CC BY-SA 3.0,https://stackoverflow.com/questions/10705667/need-to-use-a-block-of-c-code-in-c-app,Need to use a &#39;block&#39; of C++ code in C# app,,,,,,
1254,"['c++', 'friend', 'forward-declaration']","{'account_id': 465289, 'reputation': 3153, 'user_id': 869277, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/eSiYW.jpg?s=256&g=1', 'display_name': 'AlexDan', 'link': 'https://stackoverflow.com/users/869277/alexdan'}",True,8283,10446515.0,1,4,1362685785,1336124935,1362685785.0,10446494,CC BY-SA 3.0,https://stackoverflow.com/questions/10446494/incomplete-type-error,incomplete type error,,,,,,
1255,"['c++', 'oop', 'global-variables']","{'account_id': 511865, 'reputation': 1121, 'user_id': 1013698, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1dc151a92dd7ac1643fb5f81393cb44d?s=256&d=identicon&r=PG', 'display_name': 'The_Sympathizer', 'link': 'https://stackoverflow.com/users/1013698/the-sympathizer'}",True,422,,3,3,1362679640,1337377306,1362679640.0,10660092,CC BY-SA 3.0,https://stackoverflow.com/questions/10660092/rngs-and-global-variable-avoidance,RNGs and global variable avoidance,,,,,,
1256,"['c++', 'overloading', 'operator-keyword']","{'account_id': 465289, 'reputation': 3153, 'user_id': 869277, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/eSiYW.jpg?s=256&g=1', 'display_name': 'AlexDan', 'link': 'https://stackoverflow.com/users/869277/alexdan'}",True,110,10434824.0,2,3,1362679628,1336059827,1362679628.0,10434790,CC BY-SA 3.0,https://stackoverflow.com/questions/10434790/operator-overloading-error,operator overloading&lt;&lt; error,,,,,,
1257,"['c++', 'stdvector']","{'account_id': 480967, 'reputation': 3360, 'user_id': 4704515, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a425dd11a8be5e72760a51b8acecf662?s=256&d=identicon&r=PG', 'display_name': 'loop', 'link': 'https://stackoverflow.com/users/4704515/loop'}",True,247,10505731.0,3,1,1362578254,1336507647,1362578254.0,10505712,CC BY-SA 3.0,https://stackoverflow.com/questions/10505712/calling-a-c-function-with-the-address-to-an-empty-stdvector,Calling a C function with the address to an empty std::vector,,,,,,
1258,"['c++', 'performance', 'boost']","{'user_type': 'does_not_exist', 'display_name': 'user1149224'}",True,2906,10461377.0,1,3,1362573999,1336144507,1336153796.0,10451585,CC BY-SA 3.0,https://stackoverflow.com/questions/10451585/using-vectorwstring-with-boost-pool-allocator,Using vector&lt;wstring&gt; with Boost.Pool allocator,,,,,,
1259,['c++'],"{'account_id': 1058679, 'reputation': 2867, 'user_id': 1060794, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/e7bf181e292e585f6cc09aa2931e9a97?s=256&d=identicon&r=PG', 'display_name': 'Zzz', 'link': 'https://stackoverflow.com/users/1060794/zzz'}",True,1177,10657776.0,2,-2,1362447776,1337365096,1349169332.0,10657756,,https://stackoverflow.com/questions/10657756/program-skips-over-getline,program skips over getline,,1427034557.0,Duplicate,,,
1260,"['c++', 'directx', 'directx-11']","{'account_id': 42341, 'reputation': 1843, 'user_id': 123321, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2cb80dbc3f328727140382a27369c2f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/123321/andrew'}",True,14668,10587880.0,2,6,1362432596,1337011407,1337054479.0,10586956,CC BY-SA 3.0,https://stackoverflow.com/questions/10586956/what-can-cause-d3d11createdevice-to-fail-with-e-fail,What can cause D3D11CreateDevice() to fail with E_FAIL?,,,,,,
1261,"['c++', 'windows']","{'account_id': 1455343, 'reputation': 85, 'user_id': 1371080, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/98c3d609744e131b535e2800d9fbb35f?s=256&d=identicon&r=PG', 'display_name': 'tor', 'link': 'https://stackoverflow.com/users/1371080/tor'}",False,839,,0,1,1362426212,1337835017,1337835310.0,10731335,CC BY-SA 3.0,https://stackoverflow.com/questions/10731335/terminatethread-function-call-is-not-working-as-expected,TerminateThread function call is not working as expected,,,,,,
1262,"['c++', 'objective-c', 'c']","{'account_id': 367177, 'reputation': 9117, 'user_id': 1260708, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/9nBbG.jpg?s=256&g=1', 'display_name': 'MCKapur', 'link': 'https://stackoverflow.com/users/1260708/mckapur'}",True,4498,10683132.0,5,6,1362284695,1337594109,1362284695.0,10683072,CC BY-SA 3.0,https://stackoverflow.com/questions/10683072/is-cs-equivalent-to-dot-notation-in-objective-c,Is C&#39;s -&gt; equivalent to dot notation in Objective-C,,,,,,
1263,"['c++', 'opencv', 'merge']","{'account_id': 240443, 'reputation': 155, 'user_id': 1412066, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/26d1cb34aa1b5ebfea0c51f8875a8474?s=256&d=identicon&r=PG', 'display_name': 'user1412066', 'link': 'https://stackoverflow.com/users/1412066/user1412066'}",True,3506,,2,5,1362121947,1337761130,,10716069,CC BY-SA 3.0,https://stackoverflow.com/questions/10716069/heap-corruption-error-unable-to-release-cvmat-opencv,heap corruption error; unable to release cv::Mat opencv,,,,,,
1264,"['c++', 'cocoa', 'memory-management', 'instantiation', 'cocos2d-x']","{'account_id': 56707, 'reputation': 1501, 'user_id': 169866, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/5cf8803ad1f8c74d65e14060a4489d0e?s=256&d=identicon&r=PG', 'display_name': 'maltalef', 'link': 'https://stackoverflow.com/users/169866/maltalef'}",True,3279,10731778.0,2,4,1362024111,1337717905,,10709538,CC BY-SA 3.0,https://stackoverflow.com/questions/10709538/proper-instantiation-memory-management-in-cocos2d-x,proper instantiation &amp; memory management in cocos2d-x,,,,,,
1265,"['c++', 'windows-7', 'ms-media-foundation']","{'account_id': 1502888, 'reputation': 31, 'user_id': 1406956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a02aec561053e5b83b04444a93abad1?s=256&d=identicon&r=PG', 'display_name': 'Nicholas Hu', 'link': 'https://stackoverflow.com/users/1406956/nicholas-hu'}",True,1442,,1,3,1361979552,1337568955,,10679040,CC BY-SA 3.0,https://stackoverflow.com/questions/10679040/how-to-control-camera-capture-display-in-mediafoundation,How to control camera capture display in MediaFoundation?,,,,,,
1266,"['c++', 'metaprogramming', 'invoke', 'sfinae', 'boost-fusion']","{'account_id': 343155, 'reputation': 8102, 'user_id': 674683, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5ebc4b1bcbfecfd4e911798d5583fa00?s=256&d=identicon&r=PG', 'display_name': 'paperjam', 'link': 'https://stackoverflow.com/users/674683/paperjam'}",True,792,10640742.0,1,2,1361964326,1337246248,1337247030.0,10632848,CC BY-SA 3.0,https://stackoverflow.com/questions/10632848/boost-fusion-invoke-and-sfinae,Boost Fusion invoke and SFINAE,,,,,,
1267,"['c++', 'gtk', 'glib', 'gtkmm']","{'account_id': 68621, 'reputation': 3041, 'user_id': 200121, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/968230da96f8cbae6a46712829d26996?s=256&d=identicon&r=PG', 'display_name': 'peper0', 'link': 'https://stackoverflow.com/users/200121/peper0'}",False,347,,1,1,1361919382,1337807810,,10727979,CC BY-SA 3.0,https://stackoverflow.com/questions/10727979/is-it-possible-to-define-gtk-type-using-gtkmm,Is it possible to define GTK+ type using gtkmm?,,,,,,
1268,"['c++', 'clone', 'mixins']","{'account_id': 207107, 'reputation': 7003, 'user_id': 456789, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/577d0504ed3da994d314e0c03447306d?s=256&d=identicon&r=PG', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/456789/user'}",True,1796,,2,6,1361888387,1336112158,1336113091.0,10443637,CC BY-SA 3.0,https://stackoverflow.com/questions/10443637/c-cloneable-mixin,C++ Cloneable mixin,,,,,,
1269,"['c++', 'virtual-inheritance']","{'account_id': 1486733, 'reputation': 33, 'user_id': 1394833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9811f1df36f317a2f527f027dbc4e16?s=256&d=identicon&r=PG', 'display_name': 'Vlatko Ilievski', 'link': 'https://stackoverflow.com/users/1394833/vlatko-ilievski'}",True,152,,1,0,1361879114,1337038141,1361879114.0,10592343,CC BY-SA 3.0,https://stackoverflow.com/questions/10592343/multiple-inheritance-diamond,Multiple inheritance diamond,,,,,,
1270,"['c++', 'templates', 'recursion', 'template-meta-programming']","{'account_id': 1511765, 'reputation': 783, 'user_id': 1413693, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7594af878d2e224d09d9593c4531aca?s=256&d=identicon&r=PG', 'display_name': 'TractorPulledPork', 'link': 'https://stackoverflow.com/users/1413693/tractorpulledpork'}",True,889,10730189.0,1,6,1361812004,1337812720,1495540589.0,10728842,CC BY-SA 3.0,https://stackoverflow.com/questions/10728842/c-recursive-template-type-deduction,C++ recursive template type deduction,,,,,,
1271,"['c++', 'winapi', 'windows-7', 'progress-bar', 'taskbar']","{'account_id': 271008, 'reputation': 85833, 'user_id': 561309, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/6d833d9f0ffa2265a01359ccecd26d54?s=256&d=identicon&r=PG&f=1', 'display_name': 'laurent', 'link': 'https://stackoverflow.com/users/561309/laurent'}",True,620,10645907.0,2,2,1361667159,1337252040,1337263054.0,10634340,CC BY-SA 3.0,https://stackoverflow.com/questions/10634340/what-could-prevent-tbpf-indeterminate-progress-bar-from-being-displayed-in-taskb,What could prevent TBPF_INDETERMINATE progress bar from being displayed in taskbar?,,,,,,
1272,"['c++', '.net', 'com', 'marshalling', 'variant']","{'account_id': 300344, 'reputation': 1471, 'user_id': 607430, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e4f20fff1bd9e225a98fd3e761d106b1?s=256&d=identicon&r=PG', 'display_name': 'Christoph Mei&#223;ner', 'link': 'https://stackoverflow.com/users/607430/christoph-mei%c3%9fner'}",True,2654,10800839.0,5,4,1361565598,1338140101,1338293130.0,10775953,CC BY-SA 3.0,https://stackoverflow.com/questions/10775953/how-do-i-put-a-void-into-a-com-variant-so-that-it-gets-marshalled-as-intptr-by,How do I put a void* into a COM VARIANT so that it gets marshalled as IntPtr by COM-Interop to .NET?,,,,,,
1273,"['c++', 'windows', 'sockets', 'printf']","{'account_id': 967492, 'reputation': 937, 'user_id': 990639, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ed00e3d75e08a128aaa9dbf21d1035ce?s=256&d=identicon&r=PG', 'display_name': 'Eugene', 'link': 'https://stackoverflow.com/users/990639/eugene'}",True,1582,,3,0,1361479584,1336446221,,10492013,CC BY-SA 3.0,https://stackoverflow.com/questions/10492013/redirecting-printf-and-cout-to-socket,Redirecting printf and cout to socket,,,,,,
1274,"['c++', 'qt', 'user-interface', 'qtabwidget']","{'account_id': 6622, 'reputation': 16060, 'user_id': 11212, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/40770643b51f6f41724b46189e07f265?s=256&d=identicon&r=PG', 'display_name': 'AMM', 'link': 'https://stackoverflow.com/users/11212/amm'}",True,831,,1,1,1361398455,1336931534,1361398455.0,10573912,CC BY-SA 3.0,https://stackoverflow.com/questions/10573912/how-to-make-the-qtabwidget-expandable-with-the-form,How to make the QTabWidget expandable with the form,,,,,,
1275,"['c++', 'qt', 'qtabwidget']","{'account_id': 975658, 'reputation': 2562, 'user_id': 1007758, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/208fa8b23525defef40f19ea51230bef?s=256&d=identicon&r=PG', 'display_name': 'Jacob Krieg', 'link': 'https://stackoverflow.com/users/1007758/jacob-krieg'}",True,5378,10609793.0,1,3,1361398341,1337121102,1361398341.0,10609729,CC BY-SA 3.0,https://stackoverflow.com/questions/10609729/error-trying-to-add-widgets-to-qtabwidget,Error trying to add widgets to QTabWidget,,,,,,
1276,"['c++', 'qt', 'qtablewidget', 'qtabwidget']","{'account_id': 1180581, 'reputation': 17, 'user_id': 1155587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c78cab85bf9cedc1fb3ac333c6c623c0?s=256&d=identicon&r=PG', 'display_name': 'hiranes', 'link': 'https://stackoverflow.com/users/1155587/hiranes'}",True,1190,,1,0,1361397618,1337934526,1361397618.0,10751058,CC BY-SA 3.0,https://stackoverflow.com/questions/10751058/qt-qtablewidget-not-appearing-in-qtabwidget,QT QTableWidget not appearing in QTabWidget,,,,,,
1277,"['c++', 'html', 'ios', 'user-interface', 'cross-platform']","{'account_id': 1468312, 'reputation': 433, 'user_id': 1380539, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/6fb78077cc6c55f892020bea3de48723?s=256&d=identicon&r=PG', 'display_name': 'phosphoer', 'link': 'https://stackoverflow.com/users/1380539/phosphoer'}",True,3555,10492867.0,4,3,1361171860,1336421020,1336450210.0,10488356,CC BY-SA 3.0,https://stackoverflow.com/questions/10488356/cross-platform-gui-on-windows-osx-ipad,Cross platform GUI on windows/osx/ipad,,,,,,
1278,"['c++', 'mingw', 'tar']","{'account_id': 1434700, 'reputation': 65, 'user_id': 1356373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b39e5a80dffe29a52fc03eb0c6ac61f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'NHI7864', 'link': 'https://stackoverflow.com/users/1356373/nhi7864'}",True,812,14927654.0,1,0,1361146060,1338066769,,10769818,CC BY-SA 3.0,https://stackoverflow.com/questions/10769818/libtar-h-on-mingw32,libtar.h on mingw32,,,,,,
1279,"['c++', 'visual-studio-2010', 'visual-c++']","{'account_id': 1520111, 'reputation': 65, 'user_id': 1420006, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6ac5faf120eb98abb2e16d14c38b365?s=256&d=identicon&r=PG', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/1420006/ivan'}",True,357,10776365.0,1,0,1361130416,1338138277,1495541219.0,10775748,CC BY-SA 3.0,https://stackoverflow.com/questions/10775748/vc-2010-does-not-create-c-projects,VC++ 2010 does not create C++ projects,,,,,,
1280,"['c++', 'macos', 'x11', 'valgrind', 'kcachegrind']","{'account_id': 44422, 'reputation': 16363, 'user_id': 130427, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/6gMyw.jpg?s=256&g=1', 'display_name': 'Chris Redford', 'link': 'https://stackoverflow.com/users/130427/chris-redford'}",False,1938,,1,1,1361121660,1337791274,,10724312,CC BY-SA 3.0,https://stackoverflow.com/questions/10724312/getting-source-annotation-in-kcachegrind,Getting Source Annotation in KCachegrind,,,,,,
1281,"['c++', 'lambda', 'c++11', 'anonymous-function']","{'account_id': 439377, 'reputation': 12167, 'user_id': 828279, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/aNh7X.png?s=256&g=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/828279/dan'}",True,9366,10816266.0,3,15,1360956626,1338380204,1338381685.0,10816107,CC BY-SA 3.0,https://stackoverflow.com/questions/10816107/anonymous-function-c,Anonymous function C++,,,,,,
1282,"['c++', 'opencv', 'image-processing', 'filter', 'max']","{'account_id': 262406, 'reputation': 10910, 'user_id': 547242, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/EMn4k.jpg?s=256&g=1', 'display_name': 'Larry Cinnabar', 'link': 'https://stackoverflow.com/users/547242/larry-cinnabar'}",True,11756,10757168.0,3,5,1360940746,1337180560,1360940746.0,10621312,CC BY-SA 3.0,https://stackoverflow.com/questions/10621312/opencv-filter-image-replace-kernel-with-local-maximum,openCV filter image - replace kernel with local maximum,,,,,,
1283,"['c++', 'python', 'c']","{'account_id': 1138314, 'reputation': 1144, 'user_id': 1134276, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5ea9e7067a78cd455e5275e6f3b9d32b?s=256&d=identicon&r=PG', 'display_name': 'DubyaDubyaDubyaDot', 'link': 'https://stackoverflow.com/users/1134276/dubyadubyadubyadot'}",True,4454,,1,7,1360831793,1335982060,,10419270,CC BY-SA 3.0,https://stackoverflow.com/questions/10419270/c-and-python-py-initmodule-method-not-found,"C and Python, Py_InitModule method not found",,,,,,
1284,"['c++', 'debugging', 'macros', 'console']","{'account_id': 103039, 'reputation': 14985, 'user_id': 276193, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3d9b60ead1b0c8420c03b203832e8d5f?s=256&d=identicon&r=PG', 'display_name': 'learnvst', 'link': 'https://stackoverflow.com/users/276193/learnvst'}",True,2533,10447919.0,3,2,1360593818,1336130772,1336134469.0,10447899,CC BY-SA 3.0,https://stackoverflow.com/questions/10447899/is-there-a-neat-method-to-output-text-to-debugging-pane,Is there a neat method to output text to debugging pane?,,,,,,
1285,"['c++', 'qt', 'qwidget', 'qscrollarea', 'qgridlayout']","{'account_id': 1208784, 'reputation': 109, 'user_id': 1177745, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/n2ADs.jpg?s=256&g=1', 'display_name': 'azorrozua', 'link': 'https://stackoverflow.com/users/1177745/azorrozua'}",True,571,10427038.0,3,1,1360075368,1336030299,1336034276.0,10426998,CC BY-SA 3.0,https://stackoverflow.com/questions/10426998/adding-too-many-widgets-to-a-qgridlayout,Adding too many Widgets to a QGridLayout,,,,,,
1286,"['c++', 'qt', 'qml', 'signals-slots']","{'account_id': 319893, 'reputation': 3781, 'user_id': 637888, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6cce465cda05d54964c05f4517ffe591?s=256&d=identicon&r=PG', 'display_name': 'Gerharddc', 'link': 'https://stackoverflow.com/users/637888/gerharddc'}",True,6928,10669523.0,1,6,1359988012,1337456906,,10668385,CC BY-SA 3.0,https://stackoverflow.com/questions/10668385/qml-c-find-child,Qml C++ Find Child,,,,,,
1287,"['c++', 'input', 'enums']","{'account_id': 981796, 'reputation': 3131, 'user_id': 1001335, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d954bd2c2cd34c8be44d1cf703a8f1ee?s=256&d=identicon&r=PG', 'display_name': 'hakuna matata', 'link': 'https://stackoverflow.com/users/1001335/hakuna-matata'}",True,9193,10514661.0,3,11,1359886062,1336560846,1359886062.0,10514626,CC BY-SA 3.0,https://stackoverflow.com/questions/10514626/c-enum-and-using-them-to-input-from-user,c++ enum and using them to input from user,,,,,,
1288,"['c++', 'qt', 'qt-creator', 'qstring']","{'account_id': 399807, 'reputation': 3749, 'user_id': 765409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9e387ebc6f0bab782739d2a53b425c2a?s=256&d=identicon&r=PG', 'display_name': 'Louis93', 'link': 'https://stackoverflow.com/users/765409/louis93'}",True,474,10569456.0,1,1,1359758254,1336880576,1359758254.0,10569178,CC BY-SA 3.0,https://stackoverflow.com/questions/10569178/the-settext-method-replaces-existing-text-and-the-append-one-enters-new-text-su,"The setText method replaces existing text, and the append one enters new text succeeding a new line; how do I just concatenate QStrings back to back?",,,,,,
1289,"['c++', 'qt', 'qtcpsocket']","{'account_id': 426721, 'reputation': 12504, 'user_id': 808091, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/bd2db0e008011b4748b8e641cbb6c4d7?s=256&d=identicon&r=PG', 'display_name': 'Roman Rdgz', 'link': 'https://stackoverflow.com/users/808091/roman-rdgz'}",True,247,10427971.0,1,0,1359717892,1336033745,1359717892.0,10427719,CC BY-SA 3.0,https://stackoverflow.com/questions/10427719/assigning-qtcpsocket-object,Assigning QTcpSocket object,,,,,,
1290,"['c++', 'ubuntu', 'encryption', 'cryptography', 'truecrypt']","{'account_id': 1088816, 'reputation': 3437, 'user_id': 1083913, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/9c3d233c7e8d3930961e1fc3c32c7777?s=256&d=identicon&r=PG', 'display_name': 'AlexandruC', 'link': 'https://stackoverflow.com/users/1083913/alexandruc'}",False,626,,0,2,1359620952,1337424576,1359620952.0,10664512,CC BY-SA 3.0,https://stackoverflow.com/questions/10664512/call-truecrypt-function-independently,Call truecrypt function independently?,,,,,,
1291,"['c++', 'security', 'memory', 'cryptography', 'passwords']","{'account_id': 103850, 'reputation': 7612, 'user_id': 277941, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/7ef4148aae30892ad2c9c928cc84d64f?s=256&d=identicon&r=PG', 'display_name': 'kamziro', 'link': 'https://stackoverflow.com/users/277941/kamziro'}",True,7097,10697963.0,5,25,1359498619,1337597859,1495540814.0,10683941,CC BY-SA 3.0,https://stackoverflow.com/questions/10683941/clearing-memory-securely-and-reallocations,Clearing memory securely and reallocations,,,,,,
1292,"['c++', 'c', 'sockets', 'jpeg', 'unsigned-char']","{'account_id': 1443145, 'reputation': 2589, 'user_id': 1362618, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/92530b489c027f4bdce9aec8f4cdf446?s=256&d=identicon&r=PG', 'display_name': 'geekoraul', 'link': 'https://stackoverflow.com/users/1362618/geekoraul'}",True,1935,,3,0,1359431328,1337137879,1337153260.0,10611535,,https://stackoverflow.com/questions/10611535/how-to-write-byte-data-from-socket-into-an-unsigned-char-vector-in-c,How to write byte data from socket into an unsigned char vector in C?,,1337164903.0,not a real question,,,
1293,"['java', 'c++', 'asynchronous', 'messaging', 'rpc']","{'account_id': 64052, 'reputation': 1391, 'user_id': 189293, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/90e445b3e91266f18c83e066bf16753e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rhangaun', 'link': 'https://stackoverflow.com/users/189293/rhangaun'}",True,3587,14529876.0,2,5,1359423152,1336507825,1359165284.0,10505764,CC BY-SA 3.0,https://stackoverflow.com/questions/10505764/which-rpc-messaging-framework-would-best-fit-this-case,Which rpc/messaging framework would best fit this case?,,,,,,
1294,"['c++', 'windows', 'linux', 'browser', 'open-source']","{'account_id': 1383262, 'reputation': 659, 'user_id': 1315817, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/3a7d3836857d5e9e8c324c7e414983a5?s=256&d=identicon&r=PG', 'display_name': 'Brad Cypert', 'link': 'https://stackoverflow.com/users/1315817/brad-cypert'}",True,230,,1,0,1359413537,1337271804,1359413537.0,10639589,,https://stackoverflow.com/questions/10639589/looking-to-develop-my-own-small-c-browser-that-basically-will-display-html-ja,"Looking to develop my own small C++ browser that basically will display HTML, Javascript, and Flash, where to start?",,1338428507.0,off topic,,,
1295,"['c++', 'algorithm', 'quicksort']","{'account_id': 1378233, 'reputation': 2487, 'user_id': 1311773, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/325253ba80b8c4402fe269f0157237f2?s=256&d=identicon&r=PG', 'display_name': 'Edge', 'link': 'https://stackoverflow.com/users/1311773/edge'}",True,235,10716031.0,1,-7,1359236769,1337759121,1359236769.0,10715566,,https://stackoverflow.com/questions/10715566/c-quicksort-isnt-working-correctly,C++ QuickSort Isn&#39;t Working Correctly,,1337771214.0,too localized,,,
1296,"['c++', 'qt', 'qlistwidget']","{'account_id': 29303, 'reputation': 9789, 'user_id': 79111, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/O31rq.png?s=256&g=1', 'display_name': 'Ton van den Heuvel', 'link': 'https://stackoverflow.com/users/79111/ton-van-den-heuvel'}",True,1285,14533119.0,1,2,1359166252,1336240448,1336241243.0,10464478,CC BY-SA 3.0,https://stackoverflow.com/questions/10464478/blinking-issue-when-using-qlistwidget-in-batched-mode,Blinking issue when using QListWidget in batched mode,,,,,,
1297,"['c++', 'user-interface', 'gtk', 'gtkmm', 'gtktextview']","{'account_id': 97650, 'reputation': 1607, 'user_id': 264755, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c8043700c53d254e2fd46424e5b03745?s=256&d=identicon&r=PG', 'display_name': 'jasonmclose', 'link': 'https://stackoverflow.com/users/264755/jasonmclose'}",True,735,,2,2,1358997780,1336422543,1358997780.0,10488656,CC BY-SA 3.0,https://stackoverflow.com/questions/10488656/gtk-textview-creating-a-static-display-format,GTK TextView - creating a static display format,,,,,,
1298,"['c++', 'gtkmm', 'gtktreeview']","{'account_id': 138573, 'reputation': 305, 'user_id': 343592, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/be140b8d0ea2aa71ea8bfcbe078a8e02?s=256&d=identicon&r=PG', 'display_name': 'JuanCB', 'link': 'https://stackoverflow.com/users/343592/juancb'}",True,630,10577175.0,1,1,1358968984,1336937815,1358968984.0,10574608,CC BY-SA 3.0,https://stackoverflow.com/questions/10574608/expand-gtkmm-gtktreeview-column,Expand gtkmm GtkTreeView column,,,,,,
