,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1541,"['c++', 'boolean', 'void-pointers']","{'account_id': 388958, 'reputation': 12158, 'user_id': 748175, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/dda7312646314b33d686dc5a3bf05026?s=256&d=identicon&r=PG', 'display_name': 'qdii', 'link': 'https://stackoverflow.com/users/748175/qdii'}",True,1519,1,3,1333736003,1328299965,1333736003.0,9134888,CC BY-SA 3.0,https://stackoverflow.com/questions/9134888/is-using-void-instead-of-bool-an-advisable-practice,Is using void* instead of bool an advisable practice?,9134921.0,,,,,
1542,"['c++', 'visual-studio-2010', 'unit-testing', 'continuous-integration', 'bamboo']","{'account_id': 57842, 'reputation': 4386, 'user_id': 173286, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e11c16ba7ee56069c29b44d4fd903d4f?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/173286/ben'}",True,1378,2,2,1333719372,1329834870,,9379359,CC BY-SA 3.0,https://stackoverflow.com/questions/9379359/is-there-an-easy-way-to-perform-ci-with-native-c-code-vs2010-and-bamboo,Is there an easy way to perform CI with native C++ code (VS2010) and Bamboo?,9526697.0,,,,,
1543,"['c++', 'matrix', 'operators', 'operator-overloading']","{'account_id': 300150, 'reputation': 1887, 'user_id': 607134, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3017a846f5b1a955c169a75022576cbd?s=256&d=identicon&r=PG', 'display_name': 'canesin', 'link': 'https://stackoverflow.com/users/607134/canesin'}",True,214,1,1,1333583516,1328280413,1333583516.0,9130480,CC BY-SA 3.0,https://stackoverflow.com/questions/9130480/not-working-matrix-operator-overloading,Not working matrix operator+ overloading,9130576.0,,,,,
1544,"['c++', 'multithreading', 'com', 'activex']","{'account_id': 1096753, 'reputation': 185, 'user_id': 1090192, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/93f0a7c0377e20eb26db5a22111f6bf5?s=256&d=identicon&r=PG', 'display_name': 'dshockey', 'link': 'https://stackoverflow.com/users/1090192/dshockey'}",True,559,1,1,1333550189,1328415104,1328458079.0,9146846,CC BY-SA 3.0,https://stackoverflow.com/questions/9146846/openoffice-automation-issue-when-launched-from-separate-thread,OpenOffice Automation Issue when Launched from Separate Thread,,,,,,
1545,"['c++', 'windows', '64-bit']","{'account_id': 1143205, 'reputation': 217, 'user_id': 1126571, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2c13f42ba0acae60fe2d6cd7d13d27c6?s=256&d=identicon&r=PG', 'display_name': 'aronsatie', 'link': 'https://stackoverflow.com/users/1126571/aronsatie'}",True,1543,3,2,1333522322,1328603757,,9173161,CC BY-SA 3.0,https://stackoverflow.com/questions/9173161/developing-32-bit-c-application-in-windows-7-64-bit,Developing 32-bit C++ application in Windows 7 64-bit,9179856.0,,,,,
1546,"['c++', 'multidimensional-array', 'indices', 'hilbert-curve', 'linearization']","{'account_id': 147269, 'reputation': 831, 'user_id': 358261, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/9a71253d794cd7b9f81f4a2c8f79c39a?s=256&d=identicon&r=PG', 'display_name': 'Basmah', 'link': 'https://stackoverflow.com/users/358261/basmah'}",True,3479,3,1,1333455812,1329156782,1329157773.0,9265658,CC BY-SA 3.0,https://stackoverflow.com/questions/9265658/compact-hilbert-code-by-chris-hamilton-to-calculate-compact-hilbert-indices,Compact Hilbert Code by Chris Hamilton - to calculate Compact Hilbert Indices,9993175.0,,,,,
1547,"['c++', 'delegates', 'c++11', 'signals', 'clang']","{'account_id': 363059, 'reputation': 165, 'user_id': 706576, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2c287c5c7e3ad9ed856658abc11c9ec8?s=256&d=identicon&r=PG', 'display_name': 'Logan', 'link': 'https://stackoverflow.com/users/706576/logan'}",True,602,2,2,1333327425,1329760008,1495541484.0,9365852,CC BY-SA 3.0,https://stackoverflow.com/questions/9365852/multicast-delegate-signals-library-that-works-with-clang-and-boost-1-48,Multicast delegate/signals library that works with Clang and Boost 1.48?,9366188.0,,,,,
1548,"['c++', 'performance', 'struct', 'pass-by-reference', 'pass-by-value']","{'user_type': 'does_not_exist', 'display_name': 'user34537'}",True,1429,9,0,1333161573,1330155033,1330160649.0,9442202,CC BY-SA 3.0,https://stackoverflow.com/questions/9442202/c-how-do-i-decide-if-to-pass-params-by-ref-or-by-value,C++: How do I decide if to pass params by ref or by value?,,,,,,
1549,"['java', 'c++', 'java-native-interface']","{'account_id': 90905, 'reputation': 627, 'user_id': 249959, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/38c86319d90854cf18a4db8942d6ba6e?s=256&d=identicon&r=PG', 'display_name': 'donalmg', 'link': 'https://stackoverflow.com/users/249959/donalmg'}",True,3800,1,5,1333123599,1328125944,1328129023.0,9102299,CC BY-SA 3.0,https://stackoverflow.com/questions/9102299/jni-call-to-java-function-returning-an-object-results-in-nosuchmethoderror,JNI call to Java function returning an Object results in NoSuchMethodError,9102793.0,,,,,
1550,"['c++', 'boost-spirit']","{'account_id': 1000824, 'reputation': 1387, 'user_id': 1015703, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/705ac81dd3ec9052f821004334caa991?s=256&d=identicon&r=PG', 'display_name': 'David H', 'link': 'https://stackoverflow.com/users/1015703/david-h'}",False,275,0,1,1333122851,1328195311,1333122851.0,9114661,CC BY-SA 3.0,https://stackoverflow.com/questions/9114661/using-boost-spirit-parser-for-in-line-editing-and-autocompletion-prompting,Using boost spirit parser for in-line editing and autocompletion prompting,,,,,,
1551,"['c++', 'random']","{'account_id': 234233, 'reputation': 597, 'user_id': 500257, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8a6cc8a77770d3a43e3bd0857baa7fb5?s=256&d=identicon&r=PG', 'display_name': 'JJJ', 'link': 'https://stackoverflow.com/users/500257/jjj'}",True,2276,3,0,1333122746,1328243882,1328245047.0,9123745,CC BY-SA 3.0,https://stackoverflow.com/questions/9123745/marsaglia-normal-random-variables-in-c,Marsaglia Normal Random Variables in C++,,,,,,
1552,"['c++', 'c', 'winapi', 'getlasterror', 'formatmessage']","{'account_id': 303774, 'reputation': 17137, 'user_id': 644073, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1589121859ab8cc0e11dc1bb079290a2?s=256&d=identicon&r=PG', 'display_name': 'karthik', 'link': 'https://stackoverflow.com/users/644073/karthik'}",True,778,2,0,1333089062,1330322173,1333089062.0,9460630,CC BY-SA 3.0,https://stackoverflow.com/questions/9460630/rectify-this-errorgetlasterror-0x13d,Rectify this Error:GetLastError 0x13d,9469772.0,,,,,
1553,"['c++', 'ip-camera']","{'account_id': 434318, 'reputation': 623, 'user_id': 820212, 'user_type': 'registered', 'accept_rate': 16, 'profile_image': 'https://www.gravatar.com/avatar/7a815ce879fa5545ea4804d10fe062f7?s=256&d=identicon&r=PG', 'display_name': 'Levanphong7887', 'link': 'https://stackoverflow.com/users/820212/levanphong7887'}",False,2384,2,1,1333052856,1328898510,1328927875.0,9232832,CC BY-SA 3.0,https://stackoverflow.com/questions/9232832/how-to-extract-images-from-motion-jpeg-stream-of-ip-camera,How to extract images from Motion Jpeg Stream of IP Camera?,,,,,,
1554,"['c++', 'xlib']","{'account_id': 1061094, 'reputation': 1116, 'user_id': 1062711, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fad2444fce303057347404b993d15c15?s=256&d=identicon&r=PG', 'display_name': 'ex0ns', 'link': 'https://stackoverflow.com/users/1062711/ex0ns'}",True,1607,1,6,1332967182,1329991270,,9410776,CC BY-SA 3.0,https://stackoverflow.com/questions/9410776/xlib-xtestfakekeyevent-latences,"XLib, XTestFakeKeyEvent latences",,,,,,
1555,"['c++', 'xml', 'windows', 'http', 'mfc']","{'account_id': 3048, 'reputation': 712, 'user_id': 4313, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/add8d8fc37e1a195dfec3a139683876c?s=256&d=identicon&r=PG', 'display_name': 'Cees Meijer', 'link': 'https://stackoverflow.com/users/4313/cees-meijer'}",True,1150,1,0,1332960324,1328780972,1328785314.0,9208548,CC BY-SA 3.0,https://stackoverflow.com/questions/9208548/how-to-achieve-two-way-communication-using-xml-over-http-in-the-mfc-framework,How to achieve two-way communication using XML over HTTP in the MFC framework,9211649.0,,,,,
1556,"['c++', 'winapi', 'visual-c++', 'crash', '64-bit']","{'account_id': 91657, 'reputation': 255, 'user_id': 251549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87245a7ac601bc1b7cf6148a4b662232?s=256&d=identicon&r=PG', 'display_name': 'Francis Boivin', 'link': 'https://stackoverflow.com/users/251549/francis-boivin'}",True,366,2,8,1332937975,1330005531,,9414476,CC BY-SA 3.0,https://stackoverflow.com/questions/9414476/filedialog-crash-when-bottom-4gb-full,FileDialog crash when bottom 4GB full,,,,,,
1557,"['c++', 'visual-studio-2010']","{'account_id': 113401, 'reputation': 143028, 'user_id': 298661, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3445f56229632874a44596385ed6d40c?s=256&d=identicon&r=PG', 'display_name': 'Puppy', 'link': 'https://stackoverflow.com/users/298661/puppy'}",True,206,1,1,1332907609,1330330396,1330331391.0,9461821,CC BY-SA 3.0,https://stackoverflow.com/questions/9461821/unmovable-files-in-vs2010-project,Unmovable files in VS2010 project,9900987.0,,,,,
1558,"['c++', 'security', 'ssl', 'cryptography', 'openssl']","{'account_id': 160806, 'reputation': 43, 'user_id': 381138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cb30eb48e6bfd8333960d17ab68f393?s=256&d=identicon&r=PG', 'display_name': 'Toopiboum', 'link': 'https://stackoverflow.com/users/381138/toopiboum'}",True,2975,2,2,1332882687,1329918188,1332882687.0,9395990,CC BY-SA 3.0,https://stackoverflow.com/questions/9395990/sslsniff-error-ssl-accept-failed,SSLSniff error: &quot;SSL Accept Failed&quot;,9572799.0,,,,,
1559,"['c++', 'parsing', 'auto', 'boost-spirit-qi', 'boost-tuples']","{'account_id': 154941, 'reputation': 4590, 'user_id': 371239, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/decd51f67e3f34f4d6c526fed9b4a2dd?s=256&d=identicon&r=PG', 'display_name': 'Vahagn', 'link': 'https://stackoverflow.com/users/371239/vahagn'}",True,364,2,0,1332641030,1330165056,,9443131,CC BY-SA 3.0,https://stackoverflow.com/questions/9443131/boost-spirit-auto-parser-fails-for-a-tuple-of-doubles,Boost Spirit Auto Parser fails for a tuple of doubles,9708853.0,,,,,
1560,"['c++', 'audio']","{'account_id': 1228341, 'reputation': 73, 'user_id': 1193455, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/ade1175b6d464823043fdda90ce3c4e8?s=256&d=identicon&r=PG', 'display_name': 'Szabo Bogdan', 'link': 'https://stackoverflow.com/users/1193455/szabo-bogdan'}",True,1130,4,1,1332625472,1330121013,1330129846.0,9438707,CC BY-SA 3.0,https://stackoverflow.com/questions/9438707/strange-noise-after-reduce-volume-on-a-pcm,strange noise after reduce volume on a pcm,9855886.0,,,,,
1561,"['c++', 'visual-c++', 'mfc', 'bitmap']","{'account_id': 970537, 'reputation': 385, 'user_id': 993180, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/5b3ec372c210cd7715aaa80c71e0ad04?s=256&d=identicon&r=PG', 'display_name': 'bigbaz34', 'link': 'https://stackoverflow.com/users/993180/bigbaz34'}",True,229,1,-1,1332624834,1328700203,1328711405.0,9192353,CC BY-SA 3.0,https://stackoverflow.com/questions/9192353/getting-a-bitmap-to-change-colour-when-a-limit-is-reached,Getting a bitmap to change colour when a limit is reached,9195002.0,,,,,
1562,"['c++', 'libx264']","{'account_id': 1134223, 'reputation': 574, 'user_id': 1119642, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/36def832bb2724a22f962c52ade3f9e5?s=256&d=identicon&r=PG', 'display_name': 'Jan Nov&#225;k', 'link': 'https://stackoverflow.com/users/1119642/jan-nov%c3%a1k'}",True,716,1,0,1332620657,1329502919,,9333377,CC BY-SA 3.0,https://stackoverflow.com/questions/9333377/vlc-libx264-streaming-muxed-as-flv,VLC libx264 streaming muxed as FLV,9855279.0,,,,,
1563,"['c++', 'git', 'github']","{'account_id': 992122, 'reputation': 6197, 'user_id': 1103939, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/1e4fb7990c982c25f2efbc8b87196a59?s=256&d=identicon&r=PG', 'display_name': 'apdnu', 'link': 'https://stackoverflow.com/users/1103939/apdnu'}",False,151,2,0,1332541581,1328730225,1332536040.0,9200290,CC BY-SA 3.0,https://stackoverflow.com/questions/9200290/c-project-managed-with-git-runs-differently-with-same-input-on-different-machi,c++ project managed with git runs differently with same input on different machines,,,,,,
1564,"['c++', '.net', 'c++-cli', 'wrapper']","{'account_id': 162104, 'reputation': 83, 'user_id': 383357, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00f86a6d559812aeb7956fc518ad4056?s=256&d=identicon&r=PG', 'display_name': 'Sam Hobbs', 'link': 'https://stackoverflow.com/users/383357/sam-hobbs'}",True,2809,1,0,1332479934,1328697466,1332479934.0,9191664,CC BY-SA 3.0,https://stackoverflow.com/questions/9191664/managed-c-wrapper-around-a-static-library,Managed C++ wrapper around a static library,,,,,,
1565,"['c++', 'map', 'vector', 'profiling']","{'account_id': 449991, 'reputation': 60744, 'user_id': 845092, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/50ccdbac5f0f9ff683e4b30a248189bf?s=256&d=identicon&r=PG', 'display_name': 'Mooing Duck', 'link': 'https://stackoverflow.com/users/845092/mooing-duck'}",True,2091,4,9,1332400592,1329517159,1495535203.0,9336239,CC BY-SA 3.0,https://stackoverflow.com/questions/9336239/why-is-vector-faster-than-map-in-one-test-but-not-the-other,"Why is vector faster than map in one test, but not the other?",9337095.0,,,,,
1566,"['c++', 'parsing', 'mingw', 'boost-spirit']","{'account_id': 1272586, 'reputation': 43, 'user_id': 1228539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcf44d65c0a90641c3516880dfc6c056?s=256&d=identicon&r=PG', 'display_name': 'Kleeven81', 'link': 'https://stackoverflow.com/users/1228539/kleeven81'}",True,1404,2,4,1332367368,1330007078,1332365711.0,9414895,CC BY-SA 3.0,https://stackoverflow.com/questions/9414895/compiling-simple-boost-spirit-grammar,Compiling simple boost spirit grammar,9423326.0,,,,,
1567,"['c++', 'anonymous-function']","{'account_id': 1265183, 'reputation': 75, 'user_id': 1222619, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d7dfd476a87cae11093de685be7b694?s=256&d=identicon&r=PG', 'display_name': 'Ardnived', 'link': 'https://stackoverflow.com/users/1222619/ardnived'}",True,1117,2,1,1332363065,1329803585,,9372859,CC BY-SA 3.0,https://stackoverflow.com/questions/9372859/anonymous-functions-parse-issue-expected-expression,"Anonymous Functions, &quot;Parse Issue: Expected Expression&quot;",9812644.0,,,,,
1568,"['c#', 'c++', 'methods', 'interop', 'dllimport']","{'account_id': 1025966, 'reputation': 2925, 'user_id': 1035271, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/07aded07019cee68b1cc3785cacc6d2f?s=256&d=identicon&r=PG', 'display_name': 'Jsncrdnl', 'link': 'https://stackoverflow.com/users/1035271/jsncrdnl'}",True,5255,4,2,1332328355,1329918330,,9396038,CC BY-SA 3.0,https://stackoverflow.com/questions/9396038/call-a-c-method-function-from-a-c-dll-which-is-loaded-from-c-with-dllimpor,Call a C# method/function from a C++ DLL (which is loaded from C# with &quot;Dllimport&quot;),9803465.0,,,,,
1569,['c++'],"{'account_id': 1118715, 'reputation': 15211, 'user_id': 1107474, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1ed1a5311fa24392fb6c5f90f680c8dd?s=256&d=identicon&r=PG', 'display_name': 'mezamorphic', 'link': 'https://stackoverflow.com/users/1107474/mezamorphic'}",True,211,3,1,1332326593,1330340932,1332326593.0,9463966,CC BY-SA 3.0,https://stackoverflow.com/questions/9463966/abstraction-of-object-design,Abstraction of Object design ,9464400.0,,,,,
1570,"['java', 'c++', 'string', 'network-programming', 'udp']","{'account_id': 338352, 'reputation': 2817, 'user_id': 667175, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/771eeaa74207416cfc530a9745bff0fb?s=256&d=identicon&r=PG', 'display_name': 'Archedius', 'link': 'https://stackoverflow.com/users/667175/archedius'}",True,1585,3,1,1332275244,1329756061,1332275244.0,9364808,CC BY-SA 3.0,https://stackoverflow.com/questions/9364808/sending-strings-over-the-net-from-c-client-to-java-server,Sending strings over the net from C++ client to Java server,9365306.0,,,,,
1571,"['c++', 'regex', 'string', 'vector', 'boost-regex']","{'account_id': 1028610, 'reputation': 710, 'user_id': 1037361, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/1943d017d32f66ecf9f12ee742758240?s=256&d=identicon&r=PG', 'display_name': 'CodersSC', 'link': 'https://stackoverflow.com/users/1037361/coderssc'}",False,221,1,1,1332105194,1329824511,1329839139.0,9376977,CC BY-SA 3.0,https://stackoverflow.com/questions/9376977/my-last-regular-expression-wont-work-but-i-cannot-figure-out-the-reason-why,My last regular expression won&#39;t work but i cannot figure out the reason why,,,,,,
1572,"['c++', 'dns', 'voip', 'telephony']","{'account_id': 115343, 'reputation': 5139, 'user_id': 302915, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/afe39c5876518d84943dbc30652e38d8?s=256&d=identicon&r=PG', 'display_name': 'Gene Vincent', 'link': 'https://stackoverflow.com/users/302915/gene-vincent'}",True,245,3,0,1332058047,1329746641,1329748281.0,9362425,CC BY-SA 3.0,https://stackoverflow.com/questions/9362425/library-that-implements-enum-dns-lookups,Library that implements ENUM DNS lookups?,9756922.0,,,,,
1573,"['c#', 'c++', 'visual-studio-2010', 'qt', 'dll']","{'account_id': 97675, 'reputation': 8007, 'user_id': 264822, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/8d32aaf66676a77ad32a879a8e090887?s=256&d=identicon&r=PG', 'display_name': 'parsley72', 'link': 'https://stackoverflow.com/users/264822/parsley72'}",True,978,2,0,1332028600,1328903648,1332028600.0,9233970,CC BY-SA 3.0,https://stackoverflow.com/questions/9233970/can-i-mix-qt-and-non-qt-projects-in-visual-studio-2010,Can I mix Qt and non-Qt projects in Visual Studio 2010?,9754785.0,,,,,
1574,"['c++', 'winapi', 'winhttp']","{'account_id': 992808, 'reputation': 1115, 'user_id': 1009577, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://graph.facebook.com/100001080770710/picture?type=large', 'display_name': 'Friso Kluitenberg', 'link': 'https://stackoverflow.com/users/1009577/friso-kluitenberg'}",True,6564,1,0,1331922762,1329762393,1331922762.0,9366402,CC BY-SA 3.0,https://stackoverflow.com/questions/9366402/winhttp-async-callback,WinHTTP Async Callback,9742678.0,,,,,
1575,"['c++', 'redis']","{'account_id': 456734, 'reputation': 7850, 'user_id': 855643, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/bb2731dea027998d0c0cec6f6fe4ccd7?s=256&d=identicon&r=PG', 'display_name': 'ciphor', 'link': 'https://stackoverflow.com/users/855643/ciphor'}",True,2525,1,1,1331921318,1330395645,,9475488,CC BY-SA 3.0,https://stackoverflow.com/questions/9475488/hiredis-client-redisasyncfree-error-when-the-connection-is-broken,"hiredis client, redisAsyncFree error when the connection is broken",,,,,,
1576,"['c++', 'arrays', 'insert']","{'account_id': 1240135, 'reputation': 19, 'user_id': 1202950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/939342cf11252fe9f8e52aa1350fbdb4?s=256&d=identicon&r=PG', 'display_name': 'user1202950', 'link': 'https://stackoverflow.com/users/1202950/user1202950'}",True,2377,1,1,1331851472,1328908356,1331851472.0,9234867,CC BY-SA 3.0,https://stackoverflow.com/questions/9234867/how-to-insert-into-an-array-c,How to insert into an array? c++,,,,,,
1577,"['c++', 'linear-algebra']","{'account_id': 452055, 'reputation': 11399, 'user_id': 848277, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d5cdc781dc896e21c88f1cd5ad1cc6b1?s=256&d=identicon&r=PG', 'display_name': 'pyCthon', 'link': 'https://stackoverflow.com/users/848277/pycthon'}",True,1313,1,1,1331840956,1330009095,,9415456,CC BY-SA 3.0,https://stackoverflow.com/questions/9415456/c-petsc-matrix-inversion,c++ petsc matrix inversion,9727095.0,,,,,
1578,"['c++', 'oop', 'templates']","{'account_id': 1167478, 'reputation': 3097, 'user_id': 1151746, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/fb694394b6a57f0036e1f14498158962?s=256&d=identicon&r=PG', 'display_name': 'Rog Matthews', 'link': 'https://stackoverflow.com/users/1151746/rog-matthews'}",True,124,3,0,1331830533,1329565362,1329566090.0,9340844,CC BY-SA 3.0,https://stackoverflow.com/questions/9340844/error-while-using-templates-in-c,Error while Using Templates in C++,9340908.0,,,,,
1579,"['c++', 'stl', 'vector']","{'account_id': 330652, 'reputation': 12289, 'user_id': 654891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/156c04def2a7958f8254305ecffc9822?s=256&d=identicon&r=PG', 'display_name': 'Alexey Kukanov', 'link': 'https://stackoverflow.com/users/654891/alexey-kukanov'}",True,1904,3,18,1331817831,1328807265,1331817831.0,9215391,CC BY-SA 3.0,https://stackoverflow.com/questions/9215391/is-conversion-allowed-with-stdvectors-template-constructor-taking-iterators,Is conversion allowed with std::vector&#39;s template constructor taking iterators?,9215695.0,,,,,
1580,"['c++', 'visual-c++', 'web-frameworks', 'wso2']","{'account_id': 329541, 'reputation': 2353, 'user_id': 653116, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/e2a963eac3ca6834296281cc905125c9?s=256&d=identicon&r=PG', 'display_name': 'jayesh', 'link': 'https://stackoverflow.com/users/653116/jayesh'}",False,317,1,0,1331812749,1328878219,,9228072,CC BY-SA 3.0,https://stackoverflow.com/questions/9228072/configure-wso2-web-services-framework-for-c-wso2-wsf-c-on-windows-7,configure WSO2 Web Services Framework for C++ (WSO2 WSF/C++) on windows 7,,,,,,
1581,"['c++', 'parsing', 'tuples', 'character', 'boost-spirit-qi']","{'account_id': 154941, 'reputation': 4590, 'user_id': 371239, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/decd51f67e3f34f4d6c526fed9b4a2dd?s=256&d=identicon&r=PG', 'display_name': 'Vahagn', 'link': 'https://stackoverflow.com/users/371239/vahagn'}",True,287,1,1,1331750986,1330204342,,9448120,CC BY-SA 3.0,https://stackoverflow.com/questions/9448120/boost-spirit-char-parser,Boost Spirit char parser,9708245.0,,,,,
1582,['c++'],"{'account_id': 1047191, 'reputation': 2785, 'user_id': 1051956, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/da9c42e1fa728650dd5a5912b0d0d511?s=256&d=identicon&r=PG', 'display_name': 'CodingHero', 'link': 'https://stackoverflow.com/users/1051956/codinghero'}",True,438,4,0,1331725100,1328466851,1331725076.0,9151846,CC BY-SA 3.0,https://stackoverflow.com/questions/9151846/will-using-a-shared-ptr-on-class-instance-members-clean-up-correctly-when-the-ow,Will using a shared_ptr on class instance members clean up correctly when the owning object drops out of scope?,9151887.0,,,,,
1583,['c++'],"{'account_id': 1047191, 'reputation': 2785, 'user_id': 1051956, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/da9c42e1fa728650dd5a5912b0d0d511?s=256&d=identicon&r=PG', 'display_name': 'CodingHero', 'link': 'https://stackoverflow.com/users/1051956/codinghero'}",True,2904,5,4,1331725054,1328460344,1328460393.0,9150996,CC BY-SA 3.0,https://stackoverflow.com/questions/9150996/in-c-do-you-have-out-parameters-like-in-c,In c++ do you have &#39;out parameters&#39; like in c#?,9151009.0,,,,,
1584,"['c++', 'stl']","{'account_id': 1047191, 'reputation': 2785, 'user_id': 1051956, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/da9c42e1fa728650dd5a5912b0d0d511?s=256&d=identicon&r=PG', 'display_name': 'CodingHero', 'link': 'https://stackoverflow.com/users/1051956/codinghero'}",True,1137,4,2,1331725015,1329731967,1331725015.0,9359214,CC BY-SA 3.0,https://stackoverflow.com/questions/9359214/stl-containers-how-are-unique-key-values-determined,STL containers - How are unique key values determined?,9359298.0,,,,,
1585,"['c++', 'generic-programming', 'functor']","{'account_id': 1219310, 'reputation': 33, 'user_id': 1186270, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af4175732643dca2dbb24ba8d075e06b?s=256&d=identicon&r=PG', 'display_name': 'user1186270', 'link': 'https://stackoverflow.com/users/1186270/user1186270'}",True,3902,2,3,1331718193,1329617657,1495542003.0,9346061,CC BY-SA 3.0,https://stackoverflow.com/questions/9346061/a-generic-functor-class-in-c,A generic Functor class in C++,9346527.0,,,,,
1586,"['c++', 'linux', '64-bit', 'stack-trace', 'signals']","{'account_id': 33473, 'reputation': 2676, 'user_id': 93763, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/0398272b3bacf46c360bc7f17bfcc500?s=256&d=identicon&r=PG', 'display_name': 'GMichael', 'link': 'https://stackoverflow.com/users/93763/gmichael'}",True,5317,2,6,1331669481,1328776703,,9207599,CC BY-SA 3.0,https://stackoverflow.com/questions/9207599/printing-stack-trace-from-a-signal-handler,Printing stack trace from a signal handler,,,,,,
1587,"['c++', 'visual-c++', 'mfc']","{'account_id': 19578, 'reputation': 21570, 'user_id': 45963, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f118e11f0305ad16952d01b2fdb7c358?s=256&d=identicon&r=PG&f=1', 'display_name': 'andandandand', 'link': 'https://stackoverflow.com/users/45963/andandandand'}",False,206,1,1,1331640736,1329161935,1495540601.0,9266863,CC BY-SA 3.0,https://stackoverflow.com/questions/9266863/how-can-i-create-a-pre-render-input-window-in-mfc,How can I create a pre-render input window in MFC?,,,,,,
