,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
1020,"['c++', 'c++11', 'vector', 'input', 'stl']","{'account_id': 23065251, 'reputation': 83, 'user_id': 17179778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2ff2886e90733c6568d285145fa7bca?s=256&d=identicon&r=PG', 'display_name': 'Zeros', 'link': 'https://stackoverflow.com/users/17179778/zeros'}",True,151,1,2,1635180054,1635178891,69711555,CC BY-SA 4.0,https://stackoverflow.com/questions/69711555/how-to-get-integers-until-n-for-n-number-of-lines,How to get integers until \n for n number of lines,69711808.0,,,,,
1021,"['c++', 'opengl', 'glsl', '2d', 'sfml']","{'account_id': 9010655, 'reputation': 51, 'user_id': 6715418, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154319189330120/picture?type=large', 'display_name': 'Dan Medinsky', 'link': 'https://stackoverflow.com/users/6715418/dan-medinsky'}",True,362,1,0,1635179834,1634932847,69682496,CC BY-SA 4.0,https://stackoverflow.com/questions/69682496/glsl-fade-2d-grid-based-on-distance-from-camera,GLSL: Fade 2D grid based on distance from camera,69705612.0,1635159945.0,,,,
1022,"['c++', 'performance', 'visual-studio-2019']","{'account_id': 23139881, 'reputation': 1, 'user_id': 17243535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2abaa31962fcf9697ad7d7b63167b63?s=256&d=identicon&r=PG', 'display_name': 'manon', 'link': 'https://stackoverflow.com/users/17243535/manon'}",False,186,0,0,1635179460,1635179460,69711679,CC BY-SA 4.0,https://stackoverflow.com/questions/69711679/visual-studio-twice-as-slow,Visual Studio twice as slow,,,,,,
1023,['c++'],"{'account_id': 22234885, 'reputation': 75, 'user_id': 16470432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxJMEHaKPXD2Rek9WwRYS2BaqZuIFK7txLRWUKF=k-s256', 'display_name': 'roee attias', 'link': 'https://stackoverflow.com/users/16470432/roee-attias'}",True,56,2,0,1635179173,1635177555,69711263,CC BY-SA 4.0,https://stackoverflow.com/questions/69711263/free-node-in-linked-list-c,free node in linked list (C++),,,,,,
1024,"['c++', 'pointers', 'struct']","{'account_id': 23138399, 'reputation': 15, 'user_id': 17242314, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwh5m1Bqmk3zuNNfXsngW3SXSdoNEJJcvUfpDGq=k-s256', 'display_name': 'zmouch', 'link': 'https://stackoverflow.com/users/17242314/zmouch'}",True,158,1,0,1635178869,1635171477,69709668,CC BY-SA 4.0,https://stackoverflow.com/questions/69709668/accessing-struct-by-a-pointer,accessing struct by a pointer,69709889.0,1635178869.0,,,,
1025,"['c++', 'string', 'stringstream']","{'account_id': 18798075, 'reputation': 369, 'user_id': 13709089, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8de346d6772fc3655d6150e5a21de4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kanishk Mewal', 'link': 'https://stackoverflow.com/users/13709089/kanishk-mewal'}",False,43,0,0,1635178840,1635178840,69711550,CC BY-SA 4.0,https://stackoverflow.com/questions/69711550/whats-the-difference-in-both-of-these-memory-locations,What&#39;s the difference in both of these memory locations?,,,,,,
1026,"['c++', 'makefile']","{'account_id': 23128808, 'reputation': 1, 'user_id': 17234223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx6YvtBR9q_Npfa8bve7BGUS61C4ePuAuYO7WBC=k-s256', 'display_name': 'Enigmo Thread', 'link': 'https://stackoverflow.com/users/17234223/enigmo-thread'}",False,312,1,0,1635178595,1635081814,69697196,,https://stackoverflow.com/questions/69697196/how-to-generate-o-files-in-different-directory-using-makefile,How to generate .o files in different directory using Makefile,,,1635100015.0,Duplicate,,
1027,"['c++', 'c++17', 'cpplint']","{'account_id': 10038070, 'reputation': 123, 'user_id': 7421937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36b2de4572995f19fcc89bd897901301?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sameer Pusegaonkar', 'link': 'https://stackoverflow.com/users/7421937/sameer-pusegaonkar'}",False,173,1,0,1635177972,1635035244,69693031,CC BY-SA 4.0,https://stackoverflow.com/questions/69693031/how-to-get-a-confidence-level-with-cpplint,How to get a confidence level with cpplint?,,1635038595.0,,,,
1028,['c++'],"{'account_id': 22749569, 'reputation': 131, 'user_id': 16909915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1585c0d702687dd2cbe1677a15e62c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'yaelreshet11', 'link': 'https://stackoverflow.com/users/16909915/yaelreshet11'}",False,79,2,0,1635177809,1635170859,69709496,CC BY-SA 4.0,https://stackoverflow.com/questions/69709496/c-ppp-exercise-about-returning-multiple-values,C++ PPP exercise about returning multiple values,,,,,,
1029,"['c++', 'multithreading', 'qt', 'qeventloop']","{'account_id': 21797965, 'reputation': 61, 'user_id': 16097280, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1638234b547f32eba618c629b0e1d16?s=256&d=identicon&r=PG&f=1', 'display_name': 'SlimLamie', 'link': 'https://stackoverflow.com/users/16097280/slimlamie'}",False,55,0,0,1635177219,1635177219,69711170,CC BY-SA 4.0,https://stackoverflow.com/questions/69711170/how-to-wait-for-another-window-to-close-in-qt-c,How to wait for another window to close in QT C++?,,,,,,
1030,"['c++', 'c++11']","{'account_id': 11544196, 'reputation': 517, 'user_id': 8458838, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3b3d394b8d2fadb4d2bef75a890fecfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manuel Oliveira', 'link': 'https://stackoverflow.com/users/8458838/manuel-oliveira'}",False,54,1,0,1635177009,1635173476,69710234,CC BY-SA 4.0,https://stackoverflow.com/questions/69710234/pointer-to-portions-of-array-overloading-operator-to-access-portions-of-arra,Pointer to portions of array. Overloading [] operator to access portions of array,,,,,,
1031,"['c++', 'numerical-methods', 'ode']","{'account_id': 20044744, 'reputation': 3, 'user_id': 14694698, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5oioVzsvXh0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmOEh02fJHj_af26vaIf9brOayFwQ/s96-c/photo.jpg?sz=256', 'display_name': 'KD10001', 'link': 'https://stackoverflow.com/users/14694698/kd10001'}",True,189,2,0,1635176971,1635172600,69709983,CC BY-SA 4.0,https://stackoverflow.com/questions/69709983/am-i-implementing-eulers-method-correctly-in-c,Am I implementing Euler&#39;s Method correctly in C++?,69711108.0,1635172893.0,,,,
1032,"['c++', 'visual-studio', 'lambda', 'language-lawyer', 'c++20']","{'account_id': 2194877, 'reputation': 14473, 'user_id': 7325599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d601da836449a445b9f15756296061d?s=256&d=identicon&r=PG', 'display_name': 'Fedor', 'link': 'https://stackoverflow.com/users/7325599/fedor'}",True,187,2,5,1635176081,1634923240,69680876,CC BY-SA 4.0,https://stackoverflow.com/questions/69680876/construction-of-lambda-object-in-case-of-specified-captures-in-c,Construction of lambda object in case of specified captures in C++,69680988.0,,,,,
1033,"['c++', 'protocol-buffers', 'linker-errors']","{'account_id': 23139362, 'reputation': 1, 'user_id': 17243114, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/478c46458428c2a23f4b23a8e7813a11?s=256&d=identicon&r=PG', 'display_name': 'ree', 'link': 'https://stackoverflow.com/users/17243114/ree'}",False,30,0,0,1635175672,1635175672,69710803,,https://stackoverflow.com/questions/69710803/protobuf-c-example-using-visual-studios-2019-shows-link-issues,Protobuf C++ example using Visual studios 2019 shows link issues,,,1635176280.0,Duplicate,,
1034,['c++'],"{'account_id': 23139179, 'reputation': 1, 'user_id': 17242961, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggw7OZSebD3T6ofk-bRO9Too90MiV6gr7hAw4nEWQ=k-s256', 'display_name': 'The Pianist', 'link': 'https://stackoverflow.com/users/17242961/the-pianist'}",False,59,0,0,1635175535,1635175535,69710766,CC BY-SA 4.0,https://stackoverflow.com/questions/69710766/expected-unqualified-id-error-for-switch-function,Expected unqualified-id error for switch function,,,,,,
1035,"['c++', 'boost', 'websocket', 'boost-beast']","{'account_id': 19421048, 'reputation': 47, 'user_id': 14203582, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d04c80eae212d2507eb93c4958dff0d?s=256&d=identicon&r=PG&f=1', 'display_name': 'mqmarathon', 'link': 'https://stackoverflow.com/users/14203582/mqmarathon'}",True,670,1,1,1635174457,1634440125,69601043,CC BY-SA 4.0,https://stackoverflow.com/questions/69601043/boost-beast-websocket-how-to-make-a-pending-async-read-queue-work-for-io-con,Boost.beast websocket - How to make a pending async_read() queue/work for io_context.run()?,69609876.0,1635174457.0,,,,
1036,"['c++', 'include', 'header-files', 'compiler-optimization', 'pragma']","{'account_id': 15106214, 'reputation': 17, 'user_id': 10901839, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vLHraipLDmU/AAAAAAAAAAI/AAAAAAAAABE/Y-2eZB03NGU/photo.jpg?sz=256', 'display_name': 'pbl', 'link': 'https://stackoverflow.com/users/10901839/pbl'}",True,54,1,0,1635174220,1635172536,69709958,CC BY-SA 4.0,https://stackoverflow.com/questions/69709958/where-to-insert-an-include-when-multiple-files-need-it-c,Where to insert an #include when multiple files need it C++,69710155.0,1635172681.0,,,,
1037,"['c++', 'assignment-operator']","{'account_id': 22703346, 'reputation': 164, 'user_id': 16870448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db06bf089eca45e211d2a754245a5df3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omar', 'link': 'https://stackoverflow.com/users/16870448/omar'}",False,50,0,1,1635173131,1635173131,69710126,CC BY-SA 4.0,https://stackoverflow.com/questions/69710126/assigning-a-cstring-to-a-classs-cstring,Assigning a CString to a class&#39;s CString,,,,,,
1038,"['c++', 'qt', 'qmake']","{'account_id': 12594123, 'reputation': 103, 'user_id': 12032396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/197a56b83f64ea498f1cba0de2539108?s=256&d=identicon&r=PG&f=1', 'display_name': 'Юрій Ярош', 'link': 'https://stackoverflow.com/users/12032396/%d0%ae%d1%80%d1%96%d0%b9-%d0%af%d1%80%d0%be%d1%88'}",False,110,1,0,1635173070,1635168736,69708971,CC BY-SA 4.0,https://stackoverflow.com/questions/69708971/is-this-a-proper-way-of-using-graphviz-as-a-library,Is this a proper way of using graphviz as a library?,,1635173070.0,,,,
1039,"['c++', 'algorithm']","{'account_id': 10610004, 'reputation': 33, 'user_id': 7814201, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155927234334348/picture?type=large', 'display_name': 'Slava Salasin', 'link': 'https://stackoverflow.com/users/7814201/slava-salasin'}",True,130,1,1,1635173051,1634894697,69674448,CC BY-SA 4.0,https://stackoverflow.com/questions/69674448/choose-n-distinct-elements-from-a-vector-with-probability-inverse-proportional-t,Choose n distinct elements from a vector with probability inverse-proportional to their index,69675522.0,1635173051.0,,,,
1040,"['c++', 'visual-studio', 'openmp', 'schedule']","{'account_id': 22361650, 'reputation': 7, 'user_id': 16578104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ecdd29836b9c179b7f42903c00a62ffd?s=256&d=identicon&r=PG&f=1', 'display_name': 'bexolder', 'link': 'https://stackoverflow.com/users/16578104/bexolder'}",True,77,1,0,1635172680,1635111689,69700985,CC BY-SA 4.0,https://stackoverflow.com/questions/69700985/why-does-the-loop-in-openmp-run-sequentially,Why does the loop in openmp run sequentially?,69701133.0,1635172680.0,,,,
1041,"['c++', 'winapi']","{'account_id': 23137072, 'reputation': 1, 'user_id': 17241161, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg9lgrsysv9kubVrlW4z31p-yDUJY2-DTO-yyop=k-s256', 'display_name': 'Count Zero', 'link': 'https://stackoverflow.com/users/17241161/count-zero'}",False,122,0,0,1635172569,1635162103,69707453,CC BY-SA 4.0,https://stackoverflow.com/questions/69707453/how-to-launch-an-msi-uninstaller-with-shellexecute,How to launch an MSI uninstaller with ShellExecute?,,1635172569.0,,,,
1042,"['c++', 'csv']","{'account_id': 23010413, 'reputation': 11, 'user_id': 17133009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc8a643f7b316294100ddec3774af108?s=256&d=identicon&r=PG', 'display_name': 'jerloi', 'link': 'https://stackoverflow.com/users/17133009/jerloi'}",True,202,1,0,1635172377,1635170171,69709330,CC BY-SA 4.0,https://stackoverflow.com/questions/69709330/write-csv-data-in-cpp-at-each-iteration,Write csv data in cpp at each iteration,,1635172377.0,,,,
1043,"['c++', 'arrays', 'pointers', 'matrix', 'initialization']","{'account_id': 21856283, 'reputation': 3, 'user_id': 16147628, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzMrkD5WKO9XiNihFVEVe-XgbjHQZGZS0cTduDO=k-s256', 'display_name': 'mohammad', 'link': 'https://stackoverflow.com/users/16147628/mohammad'}",True,90,3,0,1635172257,1635166347,69708428,CC BY-SA 4.0,https://stackoverflow.com/questions/69708428/initialize-array-of-pointer-and-matrix,initialize array of pointer and matrix,69708477.0,1635166869.0,,,,
1044,"['c++', 'c++11']","{'account_id': 11544196, 'reputation': 517, 'user_id': 8458838, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3b3d394b8d2fadb4d2bef75a890fecfb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manuel Oliveira', 'link': 'https://stackoverflow.com/users/8458838/manuel-oliveira'}",True,92,1,2,1635171685,1635167561,69708700,CC BY-SA 4.0,https://stackoverflow.com/questions/69708700/pointer-to-portions-of-array-operations-with-filtered-array,Pointer to portions of array. Operations with filtered array,69708879.0,1635168535.0,,,,
1045,"['c++', 'include', 'c-preprocessor', 'swift-package-manager', 'swift-package']","{'account_id': 4511224, 'reputation': 6324, 'user_id': 3667264, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/woXWA.jpg?s=256&g=1', 'display_name': 'Richard Topchii', 'link': 'https://stackoverflow.com/users/3667264/richard-topchii'}",True,41,1,1,1635171151,1635169997,69709284,CC BY-SA 4.0,https://stackoverflow.com/questions/69709284/c-check-if-the-package-has-been-installed-via-swift-package-manager-and-includ,C++ Check if the package has been installed via Swift Package Manager and include a file,69709574.0,,,,,
1046,"['c++', 'algorithm', 'c++11', 'reverse', 'stdlist']","{'account_id': 21544370, 'reputation': 49, 'user_id': 15881484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83f2756c3354ad927e3db5904629e8d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jasmine', 'link': 'https://stackoverflow.com/users/15881484/jasmine'}",True,202,1,3,1635171036,1635150719,69704929,CC BY-SA 4.0,https://stackoverflow.com/questions/69704929/how-to-reverse-a-stdlist-at-a-given-position,How to reverse a std::list at a given position?,69704977.0,1635171036.0,,,,
1047,['c++'],"{'account_id': 19797189, 'reputation': 21, 'user_id': 14498936, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-7PjF1DWSw4k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZok1yw1T74U_o4OOKR9M388M6fw/s96-c/photo.jpg?sz=256', 'display_name': 'hiqweaszda', 'link': 'https://stackoverflow.com/users/14498936/hiqweaszda'}",True,51,1,1,1635170760,1635169582,69709178,CC BY-SA 4.0,https://stackoverflow.com/questions/69709178/can-i-defined-the-class-that-contain-the-struct-and-the-struct-have-this-class-i,Can I defined the class that contain the struct and the struct have this class inside,,,,,,
1048,"['c++', 'language-lawyer', 'variadic-templates', 'variadic-functions', 'template-argument-deduction']","{'account_id': 2100659, 'reputation': 1642, 'user_id': 3287591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ec170ce77ff19649edf457377421bb8?s=256&d=identicon&r=PG', 'display_name': 'Giovanni Cerretani', 'link': 'https://stackoverflow.com/users/3287591/giovanni-cerretani'}",True,181,1,7,1635170608,1634808735,69659434,CC BY-SA 4.0,https://stackoverflow.com/questions/69659434/template-argument-deduction-when-mixing-variadic-template-with-c-style-variadic,Template argument deduction when mixing variadic template with C-style variadic function,69700603.0,1635168554.0,,,,
1049,"['c++', 'sdl']","{'account_id': 23137743, 'reputation': 1, 'user_id': 17241746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GimVrDZxh_1qxjF_hBjdelF2uEGoQ_8E5ZXmWXWJA=k-s256', 'display_name': 'Hilmi Blaze', 'link': 'https://stackoverflow.com/users/17241746/hilmi-blaze'}",False,86,0,0,1635169908,1635166253,69708404,CC BY-SA 4.0,https://stackoverflow.com/questions/69708404/sdl2-sdl-problem-on-getting-next-shape-with-different-color-in-window,SDL2/SDL problem on getting next shape with different color in window,,1635169908.0,,,,
1050,"['c++', 'winapi', 'dde']","{'account_id': 906839, 'reputation': 2273, 'user_id': 941548, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/9b13d4393e6fda83cea20e7b68a2966d?s=256&d=identicon&r=PG', 'display_name': 'Malcolm McCaffery', 'link': 'https://stackoverflow.com/users/941548/malcolm-mccaffery'}",True,296,2,-1,1635168815,1635126384,69702088,CC BY-SA 4.0,https://stackoverflow.com/questions/69702088/ddeconnect-fails-with-dmlerr-no-conv-established,DdeConnect Fails with DMLERR_NO_CONV_ESTABLISHED,,1635166939.0,,,,
1051,['c++'],"{'account_id': 21197124, 'reputation': 43, 'user_id': 16048105, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e731e6eddf93ffededd3ae32d4aaf3bd?s=256&d=identicon&r=PG', 'display_name': 'JRBros', 'link': 'https://stackoverflow.com/users/16048105/jrbros'}",True,77,2,0,1635167950,1635164420,69707960,CC BY-SA 4.0,https://stackoverflow.com/questions/69707960/how-to-stop-crashes-in-a-recursion-loop,How to stop crashes in a recursion loop,69708337.0,,,,,
1052,"['c++', 'opencascade']","{'account_id': 4053964, 'reputation': 1030, 'user_id': 3332581, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/fa1d0b48d4ec4d535c0e7a48882c2eb3?s=256&d=identicon&r=PG', 'display_name': 'Ashkan', 'link': 'https://stackoverflow.com/users/3332581/ashkan'}",True,181,1,0,1635167416,1635153482,69705494,CC BY-SA 4.0,https://stackoverflow.com/questions/69705494/translate-move-the-center-of-topods-shape-to-origin,Translate (Move) the center of TopoDS_Shape to origin,69708672.0,,,,,
1053,"['c++', 'console', 'console-application', 'iostream', 'cout']","{'account_id': 8518110, 'reputation': 321, 'user_id': 6385931, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b9fafc2536d895b11117a6670e1f4533?s=256&d=identicon&r=PG&f=1', 'display_name': 'trangan', 'link': 'https://stackoverflow.com/users/6385931/trangan'}",True,386,2,0,1635167225,1635106898,69700465,CC BY-SA 4.0,https://stackoverflow.com/questions/69700465/how-to-print-page-by-page-with-cout-in-c,How to print page by page with cout in C++?,69700594.0,1635163618.0,,,,
1054,"['c++', 'visual-studio-code', 'c++17', 'string-view']","{'account_id': 23136503, 'reputation': 39, 'user_id': 17240666, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw3VZ2BXvT8fIYsARiZgs9lUwq1lgH32fbjx8Bp=k-s256', 'display_name': 'hyemin ju', 'link': 'https://stackoverflow.com/users/17240666/hyemin-ju'}",True,181,1,0,1635166927,1635158086,69706542,CC BY-SA 4.0,https://stackoverflow.com/questions/69706542/please-update-includepath-error-at-include-string-view,Please update includepath error at #include &lt;string_view&gt;,69708556.0,1635159354.0,,,,
1055,"['c++', 'vector']","{'account_id': 15547040, 'reputation': 45, 'user_id': 11215911, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qsp5XbJOk74/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdSgyRNPChA0DtvCbnFH2eXNdToCA/mo/photo.jpg?sz=256', 'display_name': 'Embeddeder', 'link': 'https://stackoverflow.com/users/11215911/embeddeder'}",True,60,1,0,1635166508,1635132004,69702522,CC BY-SA 4.0,https://stackoverflow.com/questions/69702522/unable-to-store-numbers-using-vector,Unable to store numbers using vector,69702652.0,,,,,
1056,"['c++', 'lua']","{'account_id': 12705237, 'reputation': 21, 'user_id': 9230738, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1259348517499631/picture?type=large', 'display_name': 'Berkay Karatas', 'link': 'https://stackoverflow.com/users/9230738/berkay-karatas'}",False,104,0,1,1635166140,1635166140,69708376,CC BY-SA 4.0,https://stackoverflow.com/questions/69708376/pushing-string-vector-to-lua,Pushing string vector to lua,,,,,,
1057,"['c++', 'constructor', 'wrapper']","{'account_id': 23134306, 'reputation': 11, 'user_id': 17238729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6526f6cc601a745dba9fcfd63bd63e89?s=256&d=identicon&r=PG', 'display_name': 'pamparini', 'link': 'https://stackoverflow.com/users/17238729/pamparini'}",True,116,2,1,1635165953,1635143827,69703733,CC BY-SA 4.0,https://stackoverflow.com/questions/69703733/generic-wrapper-behaving-in-the-same-way-as-wrapped-type,Generic wrapper behaving in the same way as wrapped type,,,,,,
1058,"['c++', 'windows', 'shell', 'com', 'toast']","{'account_id': 3319010, 'reputation': 14444, 'user_id': 2790621, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/b7bSs.jpg?s=256&g=1', 'display_name': 'xMRi', 'link': 'https://stackoverflow.com/users/2790621/xmri'}",False,95,0,0,1635165850,1634631057,69627209,CC BY-SA 4.0,https://stackoverflow.com/questions/69627209/using-iconuri-and-iconbackgroundcolor-for-a-windows-toast-message,Using IconUri and IconBackGroundColor for a Windows toast message,,1635165850.0,,,,
1059,"['c++', 'multithreading', 'performance', 'openmp']","{'account_id': 20116120, 'reputation': 436, 'user_id': 14751525, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjCGZE_KEP12LanEIfSnkUoP3G554B9BCvZQ6CX=k-s256', 'display_name': 'Abdulwahab Almestekawy', 'link': 'https://stackoverflow.com/users/14751525/abdulwahab-almestekawy'}",False,173,3,0,1635164938,1634922773,69680794,CC BY-SA 4.0,https://stackoverflow.com/questions/69680794/why-doesnt-my-openmp-program-scale-with-number-of-threads,Why doesn&#39;t my OpenMP program scale with number of threads?,,,,,,
1060,"['c++', 'visual-c++', 'cmake', 'build', 'compiler-warnings']","{'account_id': 104116, 'reputation': 3564, 'user_id': 278521, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/95147ce6f08f5039d98a2fd334c38b91?s=256&d=identicon&r=PG', 'display_name': 'Sijith', 'link': 'https://stackoverflow.com/users/278521/sijith'}",False,44,0,0,1635164718,1635162755,69707594,CC BY-SA 4.0,https://stackoverflow.com/questions/69707594/how-to-not-show-compiler-warnign-from-thirdparty-files,How to not show compiler warnign from thirdparty files,,1635164718.0,,,,
1061,"['c++', 'arrays', 'coordinates', 'sdl']","{'account_id': 22903200, 'reputation': 45, 'user_id': 17041628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c482f8db42ecafb315276ef84e35d52?s=256&d=identicon&r=PG', 'display_name': 'user17041628', 'link': 'https://stackoverflow.com/users/17041628/user17041628'}",True,76,1,0,1635164101,1635068854,69695565,CC BY-SA 4.0,https://stackoverflow.com/questions/69695565/is-there-a-way-to-map-a-2d-arrays-x-and-y-to-a-screens-resolution,Is there a way to map a 2D array&#39;s x and y to a screen&#39;s resolution?,69707892.0,1635162748.0,,,,
1062,"['c++', 'class', 'struct']","{'account_id': 21094049, 'reputation': 11, 'user_id': 15505399, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2777382779145682/picture?type=large', 'display_name': 'Stefan Daniel', 'link': 'https://stackoverflow.com/users/15505399/stefan-daniel'}",True,52,1,0,1635163547,1635163017,69707659,CC BY-SA 4.0,https://stackoverflow.com/questions/69707659/adding-objects-from-a-class-to-another-class,Adding Objects from a Class to another Class,,,,,,
1063,"['c++', 'windows', 'winapi', 'windows-11']","{'account_id': 21547935, 'reputation': 11, 'user_id': 15884493, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giilb5e5mGiUaooUogJ1ZMcJQykdwpM_RSodBBR2w=k-s256', 'display_name': 'fidel espanto', 'link': 'https://stackoverflow.com/users/15884493/fidel-espanto'}",False,118,0,0,1635163500,1635161413,69707282,CC BY-SA 4.0,https://stackoverflow.com/questions/69707282/windows-11-doesnt-use-hbrush-passed-by-wm-ctlcolordlg-is-there-a-workaround-fo,Windows 11 doesn&#39;t use HBRUSH passed by WM_CTLCOLORDLG. Is there a workaround for this?,,1635163500.0,,,,
1064,"['c++', 'automation', 'arduino', 'embedded', 'servo']","{'account_id': 23136515, 'reputation': 19, 'user_id': 17240677, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3408546052603797/picture?type=large', 'display_name': 'Falgun Patel', 'link': 'https://stackoverflow.com/users/17240677/falgun-patel'}",False,348,1,0,1635162807,1635158760,69706670,CC BY-SA 4.0,https://stackoverflow.com/questions/69706670/how-to-halt-a-servo-motor-for-some-time-after-it-receives-a-signal-from-any-sens,How to halt a servo motor for some time after it receives a signal from any sensor?,,,,,,
1065,"['c++', 'for-loop', 'console', 'mfc']","{'account_id': 17027405, 'reputation': 57, 'user_id': 12318274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eda3ef21193d636d45b077df56169e38?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joshua_0101', 'link': 'https://stackoverflow.com/users/12318274/joshua-0101'}",False,231,0,0,1635162167,1635162167,69707473,CC BY-SA 4.0,https://stackoverflow.com/questions/69707473/mfc-c-how-to-write-debug-output-in-a-for-loop-into-console,MFC C++: How to write debug output in a For loop into console,,,,,,
1066,"['javascript', 'c++', 'v8', 'vcpkg']","{'account_id': 39467, 'reputation': 1551, 'user_id': 113842, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c7aa3fa97b6a89c84e4034a0632faec7?s=256&d=identicon&r=PG', 'display_name': 'Ludek Vodicka', 'link': 'https://stackoverflow.com/users/113842/ludek-vodicka'}",True,416,1,1,1635162030,1635097463,69699327,CC BY-SA 4.0,https://stackoverflow.com/questions/69699327/v8-c-failed-to-deserialize-the-v8-snapshot-blob,V8 c++ - Failed to deserialize the V8 snapshot blob,69707439.0,1635098178.0,,,,
1067,"['c++', 'asynchronous']","{'account_id': 17191732, 'reputation': 17, 'user_id': 12445386, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAJGtw6QC4tPXv7_7wLjaNsBQ1OZSfo7G-49AuHBA=k-s256', 'display_name': 'norepine phrine', 'link': 'https://stackoverflow.com/users/12445386/norepine-phrine'}",True,91,1,0,1635161959,1635160358,69707032,CC BY-SA 4.0,https://stackoverflow.com/questions/69707032/c-async-and-deferred-show-no-difference-in-time-compared-to-only-async,C++ async and deferred show no difference in time compared to only async,69707310.0,,,,,
