,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
1147,['c++'],"{'account_id': 19563363, 'reputation': 257, 'user_id': 14316120, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ygs-TF90_G8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucklx-lkaUsiC50VELNHZaW6RjRQfw/photo.jpg?sz=256', 'display_name': 'Krapnix', 'link': 'https://stackoverflow.com/users/14316120/krapnix'}",False,27,0,0,1611616305,1611616305,65893684,CC BY-SA 4.0,https://stackoverflow.com/questions/65893684/customvectorint-15size-cannot-access-private-member-declared-in-class-cu,"&#39;CustomVector&lt;int,15&gt;::size&#39;: cannot access private member declared in class &#39;CustomVector&lt;int,15&gt;&#39;",,,,,
1148,"['c++', 'string', 'char', 'operators']","{'account_id': 20543039, 'reputation': 1, 'user_id': 15077550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd5db4b84ac35c877a8643bd61f4bdad?s=256&d=identicon&r=PG&f=1', 'display_name': 'spl01t', 'link': 'https://stackoverflow.com/users/15077550/spl01t'}",False,30,0,0,1611615508,1611615508,65893568,,https://stackoverflow.com/questions/65893568/what-does-this-operator-mean-besides-heritage-usage-with-string-to-char,"What does this &quot;:&quot; operator mean, besides heritage? - usage with string to char conversion",,,1611616992.0,Duplicate,
1149,"['c++', 'windows', 'time', 'wmi']","{'account_id': 11990826, 'reputation': 303, 'user_id': 8773999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb5dc36057e94668700001498cd360bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lord of Grok', 'link': 'https://stackoverflow.com/users/8773999/lord-of-grok'}",False,66,0,0,1611614568,1611614568,65893439,CC BY-SA 4.0,https://stackoverflow.com/questions/65893439/c-how-to-convert-wmi-file-time-to-seconds,C++: How to convert WMI File Time to Seconds?,,,,,
1150,"['c++', 'qt']","{'account_id': 19181376, 'reputation': 335, 'user_id': 14012992, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiymKPgVCMwkJm6WuTKx80CsawNfC5v8FAMsd9K_w=k-s256', 'display_name': 'William Bradley', 'link': 'https://stackoverflow.com/users/14012992/william-bradley'}",False,78,0,0,1611614175,1611609106,65892473,CC BY-SA 4.0,https://stackoverflow.com/questions/65892473/why-does-my-icns-icon-not-work-with-qt-c-on-osx,Why does my .icns icon not work with QT/C++ on OSX?,,1611614175.0,,,
1151,"['c++', 'templates', 'unordered-map']","{'account_id': 12871388, 'reputation': 642, 'user_id': 9309705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa45866c6dab02cd0b821dd9bc891371?s=256&d=identicon&r=PG&f=1', 'display_name': 'HennyKo', 'link': 'https://stackoverflow.com/users/9309705/hennyko'}",True,59,1,0,1611613607,1611612700,65893131,CC BY-SA 4.0,https://stackoverflow.com/questions/65893131/how-to-ignore-template-parameters-for-hashmap,How to &quot;ignore&quot; template parameters for hashmap?,65893282.0,,,,
1152,"['c++', 'unit-testing', 'visual-c++', 'catch-unit-test', 'catch2']","{'account_id': 5316235, 'reputation': 3118, 'user_id': 10576494, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I8f5Y.jpg?s=256&g=1', 'display_name': 'Elad Maimoni', 'link': 'https://stackoverflow.com/users/10576494/elad-maimoni'}",False,272,0,5,1611613044,1611612567,65893107,CC BY-SA 4.0,https://stackoverflow.com/questions/65893107/how-can-i-make-catch2-run-tests-that-reside-in-a-static-library,How can I make catch2 run tests that reside in a static library?,,1611613044.0,,,
1153,"['c++', 'oop', 'pointers', 'unreal-engine4']","{'account_id': 18879918, 'reputation': 7, 'user_id': 14569544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f337c7cc71f344a26abe90370a2ea05a?s=256&d=identicon&r=PG', 'display_name': 'George', 'link': 'https://stackoverflow.com/users/14569544/george'}",True,115,2,-2,1611612775,1611575441,65884190,CC BY-SA 4.0,https://stackoverflow.com/questions/65884190/explain-why-this-parameter-is-a-pointer-in-a-class-method,Explain why this parameter is a pointer in a class method?,,1611578318.0,,,
1154,"['c++', 'linker-errors', 'extern']","{'account_id': 17056120, 'reputation': 37, 'user_id': 12340607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddef553c706efeb9d3c8960f6bb396f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Worldtraveler58', 'link': 'https://stackoverflow.com/users/12340607/worldtraveler58'}",True,67,2,1,1611612326,1611610917,65892839,CC BY-SA 4.0,https://stackoverflow.com/questions/65892839/referencing-an-instance-of-a-class-created-in-main-from-another-class-module,Referencing an instance of a class created in main from another class module,65892993.0,,,,
1155,"['c++', 'cmake', 'ubuntu-18.04']","{'account_id': 20540684, 'reputation': 39, 'user_id': 15075675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d22a81f7126327dc8392296e70606e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bazziil', 'link': 'https://stackoverflow.com/users/15075675/bazziil'}",True,2766,2,3,1611612203,1611584238,65886495,,https://stackoverflow.com/questions/65886495/how-to-link-so-files-with-cmake,how to link .so files with CMake,65886547.0,,1611612154.0,Duplicate,
1156,"['c++', 'arrays', 'algorithm', 'copy']","{'account_id': 20214111, 'reputation': 13, 'user_id': 14825474, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhUk-a9eJVQMSeXy1vQpKrJXQwj0--WsoHsJxcxlQ=k-s256', 'display_name': 'DaniV', 'link': 'https://stackoverflow.com/users/14825474/daniv'}",True,104,6,0,1611611583,1611602387,65891082,CC BY-SA 4.0,https://stackoverflow.com/questions/65891082/how-to-remake-one-array-into-two-smaller-via-c,How to remake one array into two smaller via C++?,65891165.0,1611603466.0,,,
1157,"['python', 'c++', 'gzip']","{'account_id': 5153159, 'reputation': 59, 'user_id': 4127162, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2dc74be9252f439e61c9e2652bfdeb51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kori', 'link': 'https://stackoverflow.com/users/4127162/kori'}",True,329,2,0,1611611374,1611288361,65839155,CC BY-SA 4.0,https://stackoverflow.com/questions/65839155/identify-if-a-file-is-a-gzip-file,Identify if a file is a gzip file,,1611288505.0,,,
1158,['c++'],"{'account_id': 19655538, 'reputation': 3, 'user_id': 14388269, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56536b70b4e7a52b3d1a93b9a0347ed5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Armado', 'link': 'https://stackoverflow.com/users/14388269/armado'}",True,85,1,0,1611611304,1611604393,65891522,CC BY-SA 4.0,https://stackoverflow.com/questions/65891522/passing-variadic-template-function-arguments-to-another-function,Passing variadic template function arguments to another function,65892777.0,1611606618.0,,,
1159,['c++'],"{'account_id': 19557948, 'reputation': 9, 'user_id': 14311798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/762a776f2573bab3600ee58aa0d332cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/14311798/james'}",True,48,1,-1,1611610906,1611432592,65863883,CC BY-SA 4.0,https://stackoverflow.com/questions/65863883/error-while-returning-begin-pointer-of-an-iterator,error while returning begin pointer of an iterator,65892835.0,1611448086.0,,,
1160,"['c++', 'windows', 'build', 'bazel']","{'account_id': 12463268, 'reputation': 1, 'user_id': 9074154, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-pImQIIMYuso/AAAAAAAAAAI/AAAAAAAAABE/BPzFTsAJcN0/photo.jpg?sz=256', 'display_name': 'Drew G', 'link': 'https://stackoverflow.com/users/9074154/drew-g'}",True,1144,2,0,1611610839,1611420709,65861846,CC BY-SA 4.0,https://stackoverflow.com/questions/65861846/setting-up-bazel-as-an-environment-variable-windows,Setting up bazel as an environment variable windows,,1611430841.0,,,
1161,"['c++', 'memory', 'constructor', 'polymorphism']","{'account_id': 8984813, 'reputation': 353, 'user_id': 6698699, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://lh4.googleusercontent.com/-9Rfdl8nCe4o/AAAAAAAAAAI/AAAAAAAAA7A/Kjgo3qaYlD4/photo.jpg?sz=256', 'display_name': 'Larry Jing', 'link': 'https://stackoverflow.com/users/6698699/larry-jing'}",True,189,2,0,1611610779,1611262377,65835537,CC BY-SA 4.0,https://stackoverflow.com/questions/65835537/copy-constructor-and-assignment-operators-with-polymorphism,Copy constructor and assignment operators with polymorphism,65835858.0,,,,
1162,"['c++', 'vector', 'rotation', 'std-pair']","{'account_id': 17380962, 'reputation': 13, 'user_id': 12593188, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rYqLUUIc1DI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reyFkFt4eLgFWsBdzSm5Uy57M2waw/photo.jpg?sz=256', 'display_name': 'Selcuk Demirtas', 'link': 'https://stackoverflow.com/users/12593188/selcuk-demirtas'}",True,94,1,0,1611610184,1611591421,65888490,CC BY-SA 4.0,https://stackoverflow.com/questions/65888490/moving-object-to-front-of-vector-pair-string-c,Moving object to front of vector pair string c++,,1611610184.0,,,
1163,"['html', 'c++', 'http']","{'account_id': 1817950, 'reputation': 375, 'user_id': 1652677, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/RwnSR.png?s=256&g=1', 'display_name': 'RedSoft', 'link': 'https://stackoverflow.com/users/1652677/redsoft'}",False,78,0,1,1611609116,1611609116,65892476,CC BY-SA 4.0,https://stackoverflow.com/questions/65892476/push-file-from-http-server-to-client-after-submitting-a-form,Push file from HTTP server to client after submitting a form,,,,,
1164,['c++'],"{'account_id': 20291241, 'reputation': 814, 'user_id': 14882862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64fc911fc1d5cc758c00c64dd7c91a41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henk', 'link': 'https://stackoverflow.com/users/14882862/henk'}",False,86,0,0,1611608666,1611608666,65892393,CC BY-SA 4.0,https://stackoverflow.com/questions/65892393/invariant-check-at-compile-time,Invariant check at compile time,,,,,
1165,['c++'],"{'account_id': 14790330, 'reputation': 111, 'user_id': 10681470, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2iTY7Hlacrk/AAAAAAAAAAI/AAAAAAAAACk/aqn4PwTxBSk/photo.jpg?sz=256', 'display_name': 'Hinterino Salterino', 'link': 'https://stackoverflow.com/users/10681470/hinterino-salterino'}",True,80,1,0,1611608110,1611604045,65891444,CC BY-SA 4.0,https://stackoverflow.com/questions/65891444/how-to-access-a-private-variable-that-is-a-2d-array-with-getter-function,How to access a private variable that is a 2D array with getter function,65891568.0,,,,
1166,"['c++', 'templates', 'c++20', 'return-type', 'decltype']","{'account_id': 6337230, 'reputation': 453, 'user_id': 11360573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4ef75160ca8a8d2bcbbfbe666c6642f?s=256&d=identicon&r=PG&f=1', 'display_name': 'lucmobz', 'link': 'https://stackoverflow.com/users/11360573/lucmobz'}",True,103,1,1,1611606820,1611598321,65890172,CC BY-SA 4.0,https://stackoverflow.com/questions/65890172/how-to-get-return-type-of-template-parameter-method,How to get return type of template parameter method?,65890246.0,1611606820.0,,,
1167,"['c++', 'refactoring']","{'account_id': 468996, 'reputation': 7339, 'user_id': 875295, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/1rKE0.jpg?s=256&g=1', 'display_name': 'lezebulon', 'link': 'https://stackoverflow.com/users/875295/lezebulon'}",True,60,1,1,1611605432,1611605059,65891670,CC BY-SA 4.0,https://stackoverflow.com/questions/65891670/function-may-be-const-or-not-depending-on-arguments,Function may be const or not depending on arguments,,,,,
1168,"['c++', 'eclipse', 'include', 'clearcase']","{'account_id': 15077883, 'reputation': 843, 'user_id': 10881416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40069cb51b3d7b68984bfaca6b51d206?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vinod', 'link': 'https://stackoverflow.com/users/10881416/vinod'}",False,55,2,1,1611604287,1611540074,65878047,CC BY-SA 4.0,https://stackoverflow.com/questions/65878047/eclipse-c-in-clearcase-vobs-unresolved-inclusion,Eclipse C++ in Clearcase vobs: Unresolved inclusion,,1611541603.0,,,
1169,"['c++', 'linux', 'ubuntu']","{'account_id': 1127469, 'reputation': 683, 'user_id': 1114372, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/0DDNs.jpg?s=256&g=1', 'display_name': 'SLI', 'link': 'https://stackoverflow.com/users/1114372/sli'}",False,91,0,0,1611603116,1611600229,65890576,CC BY-SA 4.0,https://stackoverflow.com/questions/65890576/unable-to-elevate-program-privileges,Unable to elevate program privileges,,1611603116.0,,,
1170,"['c++', 'assembly', 'linked-list', 'singly-linked-list']","{'account_id': 19409391, 'reputation': 1, 'user_id': 14194093, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1OXQB.jpg?s=256&g=1', 'display_name': 'Hussein Sarea', 'link': 'https://stackoverflow.com/users/14194093/hussein-sarea'}",True,112,1,-1,1611603002,1611563380,65881252,,https://stackoverflow.com/questions/65881252/how-to-get-whatever-data-in-previous-and-next-pointer-of-a-singly-linked-list,How to get whatever data in previous and next pointer of a singly linked list,,1611603002.0,1611564898.0,Needs details or clarity,
1171,"['c++', 'debugging', 'opengl']","{'account_id': 20524326, 'reputation': 3, 'user_id': 15063138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cd413fd0290e05f38379563d2d93cdd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nyzus', 'link': 'https://stackoverflow.com/users/15063138/nyzus'}",True,64,1,0,1611602884,1611602211,65891041,CC BY-SA 4.0,https://stackoverflow.com/questions/65891041/glsl-shader-compilation-debugger-results-in-a-flood-of-the-character-x00-on-the,GLSL shader compilation debugger results in a flood of the character \x00 on the console,65891192.0,1611602765.0,,,
1172,"['c++', 'opengl', 'cygwin', 'glfw']","{'account_id': 83432, 'reputation': 7660, 'user_id': 233928, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/2ebb47a2f272e8fe85a1b9106c4c1714?s=256&d=identicon&r=PG', 'display_name': 'Dov', 'link': 'https://stackoverflow.com/users/233928/dov'}",False,63,0,0,1611602755,1611601228,65890825,CC BY-SA 4.0,https://stackoverflow.com/questions/65890825/glfw-program-freezes-under-cygwin,GLFW program freezes under Cygwin?,,1611602755.0,,,
1173,"['c++', 'function']","{'account_id': 15073922, 'reputation': 268, 'user_id': 10878569, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3LsGP.png?s=256&g=1', 'display_name': 'Pikachu', 'link': 'https://stackoverflow.com/users/10878569/pikachu'}",True,790,3,1,1611602014,1611599238,65890360,CC BY-SA 4.0,https://stackoverflow.com/questions/65890360/ambiguous-function-call-in-c,Ambiguous function call in C++,65890507.0,,,,
1174,"['c++', 'c', 'assembly', 'inline-assembly', 'x87']","{'account_id': 18178807, 'reputation': 489, 'user_id': 13227011, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjB2h4BztZginlHcrxrog3-jnCE2owsoA5bj5qZuw=k-s256', 'display_name': 'TheBigBadBoy', 'link': 'https://stackoverflow.com/users/13227011/thebigbadboy'}",True,206,1,-2,1611601794,1611592884,65888852,CC BY-SA 4.0,https://stackoverflow.com/questions/65888852/converting-an-inline-asm-x87-fsqrt-function-from-c-to-c-for-x86-64,Converting an inline-asm x87 fsqrt function from C++ to C for x86-64,65888998.0,1611600979.0,,,
1175,"['c++', 'algorithm', 'dictionary', 'c++17']","{'account_id': 14990139, 'reputation': 466, 'user_id': 10821558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8HuzN.jpg?s=256&g=1', 'display_name': 'vaeVictis', 'link': 'https://stackoverflow.com/users/10821558/vaevictis'}",False,151,0,1,1611600782,1611597639,65890019,CC BY-SA 4.0,https://stackoverflow.com/questions/65890019/stdmap-and-operations-of-amortized-olog-n,std::map and operations of amortized O(log N),,1611600782.0,,,
1176,['c++'],"{'account_id': 17324321, 'reputation': 41, 'user_id': 12548911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ab724b543eb52f2fdffa7bb3ae7ddd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'ViperPG', 'link': 'https://stackoverflow.com/users/12548911/viperpg'}",True,121,7,4,1611600726,1611593749,65889080,CC BY-SA 4.0,https://stackoverflow.com/questions/65889080/a-program-that-reads-integers-as-long-as-they-are-alternately-positive-and-negat,A program that reads integers as long as they are alternately positive and negative. C++,,1611593875.0,,,
1177,"['c++', 'c++14']","{'account_id': 15761799, 'reputation': 61, 'user_id': 14091358, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-90BFHNpgDQs/AAAAAAAAAAI/AAAAAAAAABE/Jw4Ca6d-Bwo/photo.jpg?sz=256', 'display_name': 'shreyak jain', 'link': 'https://stackoverflow.com/users/14091358/shreyak-jain'}",True,920,2,0,1611600675,1611600007,65890538,CC BY-SA 4.0,https://stackoverflow.com/questions/65890538/size-of-array-exceeds-maximum-object-size-in-cpp,Size of array exceeds maximum object size in CPP,65890590.0,1611600025.0,,,
1178,"['c++', 'xml', 'xml-parsing']","{'account_id': 20544313, 'reputation': 3, 'user_id': 15078554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f96f7aab28a98b6559166b1b4340e2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Apergios', 'link': 'https://stackoverflow.com/users/15078554/apergios'}",True,113,1,0,1611600254,1611596474,65889745,CC BY-SA 4.0,https://stackoverflow.com/questions/65889745/how-to-turn-a-string-containing-tile-numbers-into-a-map-or-vector-that-contains,How to turn a string containing tile numbers into a map or vector that contains coordinates of the tilenumber?,65890580.0,,,,
1179,"['c++', 'multithreading', 'threadpool']","{'account_id': 19940116, 'reputation': 117, 'user_id': 14612014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f2cab550f51a25531e99e210f27f8d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Qant123', 'link': 'https://stackoverflow.com/users/14612014/qant123'}",True,208,1,0,1611600072,1611597100,65889893,CC BY-SA 4.0,https://stackoverflow.com/questions/65889893/multithreading-nested-foor-loop-with-stdthread,Multithreading nested foor loop with std::thread,65890551.0,,,,
1180,"['c++', 'visual-studio', 'qt', 'cmake', 'cross-platform']","{'account_id': 20330047, 'reputation': 9, 'user_id': 14912260, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggp3C6GX_smE4vuxrcgM5XEXm5DsIU6DxmMNZhZYg=k-s256', 'display_name': 'Elijah Antonov', 'link': 'https://stackoverflow.com/users/14912260/elijah-antonov'}",True,65,1,0,1611599781,1611596888,65889841,CC BY-SA 4.0,https://stackoverflow.com/questions/65889841/why-vs-doesnt-see-included-files,Why VS doesn&#39;t see included files?,65890490.0,,,,
1181,"['c++', 'containers', 'smart-pointers']","{'account_id': 10116591, 'reputation': 686, 'user_id': 12196394, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qja1waQENLA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJN2mwD5Nl3ZL9IKs3QcvzCi8nM3Jg/photo.jpg?sz=256', 'display_name': 'Jojolatino', 'link': 'https://stackoverflow.com/users/12196394/jojolatino'}",True,138,1,-1,1611599679,1611596560,65889768,CC BY-SA 4.0,https://stackoverflow.com/questions/65889768/c-store-pointer-of-element-of-container,C++ store pointer of element of container,65890377.0,,,,
1182,"['c++', 'gcc', 'inline', 'icc']","{'account_id': 5699103, 'reputation': 2424, 'user_id': 4504711, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/583d378f497f6f55857b9e3d58bb9a11?s=256&d=identicon&r=PG&f=1', 'display_name': 'Botond', 'link': 'https://stackoverflow.com/users/4504711/botond'}",True,365,1,2,1611598863,1611596119,65889668,CC BY-SA 4.0,https://stackoverflow.com/questions/65889668/intel-compiler-inline-size,Intel compiler inline size,65890285.0,,,,
1183,"['c++', 'wpf', 'uwp', 'click']","{'account_id': 2015882, 'reputation': 99, 'user_id': 1803207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/caa0194be61ef72ff9cbe8a07483fc9c?s=256&d=identicon&r=PG', 'display_name': 'NaBUru38', 'link': 'https://stackoverflow.com/users/1803207/naburu38'}",True,84,2,-1,1611598771,1610976488,65775436,CC BY-SA 4.0,https://stackoverflow.com/questions/65775436/how-to-use-onmouseleftbuttondown-on-wpf-for-c,How to use OnMouseLeftButtonDown on WPF for C++,65794218.0,1611598771.0,,,
1184,"['c++', 'opengl', 'header-files']","{'account_id': 20544685, 'reputation': 13, 'user_id': 15078836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a908aebe2809a55f9f95af76544efc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anton K.', 'link': 'https://stackoverflow.com/users/15078836/anton-k'}",False,1100,1,-2,1611598707,1611598108,65890118,CC BY-SA 4.0,https://stackoverflow.com/questions/65890118/how-to-include-glad-glad-h-into-several-header-files-in-c,How to include &lt;glad/glad.h&gt; into several header files in C++?,,,,,
1185,"['c++', 'templates']","{'account_id': 20251178, 'reputation': 81, 'user_id': 15078875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77a2133f598c4c5e91272dd96a342ea3?s=256&d=identicon&r=PG&f=1', 'display_name': 'raskolnikov', 'link': 'https://stackoverflow.com/users/15078875/raskolnikov'}",True,622,1,2,1611598682,1611597921,65890083,CC BY-SA 4.0,https://stackoverflow.com/questions/65890083/c-template-cannot-combine-with-previous-type-name-declaration-specifier,C++ template: cannot combine with previous &#39;type-name&#39; declaration specifier,65890242.0,,,,
1186,"['c++', 'opengl', 'glut']","{'account_id': 9339354, 'reputation': 57, 'user_id': 6932661, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/84c7c3233fae65ce3d0f0b29e5e28fa1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Catalin Sandu', 'link': 'https://stackoverflow.com/users/6932661/catalin-sandu'}",True,1255,1,1,1611598075,1611589846,65888032,CC BY-SA 4.0,https://stackoverflow.com/questions/65888032/draw-lines-using-mouse-clicks-opengl,Draw lines using mouse clicks OPENGL,65888393.0,1611590155.0,,,
1187,['c++'],"{'account_id': 19719156, 'reputation': 1, 'user_id': 14437912, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-H1_k-JIxRGk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnViLEueATC1epR6u5bqonfkY5phA/s96-c/photo.jpg?sz=256', 'display_name': 'An Phan', 'link': 'https://stackoverflow.com/users/14437912/an-phan'}",True,81,1,-1,1611597442,1611596122,65889669,CC BY-SA 4.0,https://stackoverflow.com/questions/65889669/how-to-use-stable-sort-to-sort-the-fruit-name-data-from-file-and-print,How to use stable_sort to sort the fruit_name (data from file) and print,,1611596440.0,,,
1188,"['c++', 'stl', 'c++14']","{'account_id': 5812298, 'reputation': 1630, 'user_id': 4582948, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1041736225840403/picture?type=large', 'display_name': 'armagedescu', 'link': 'https://stackoverflow.com/users/4582948/armagedescu'}",True,218,1,0,1611597333,1611509654,65873835,CC BY-SA 4.0,https://stackoverflow.com/questions/65873835/custom-stl-deleter-for-any-type-of-resource,Custom STL deleter for any type of resource,65889690.0,1611521638.0,,,
1189,"['c++', 'visual-studio-code', 'compiler-errors', 'windows-10', 'cygwin']","{'account_id': 20544604, 'reputation': 1, 'user_id': 15078771, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggj5rfVOY6QXG547L2iEf4IJTE63IJIuONLfg-IcA=k-s256', 'display_name': 'Giorgio Pizzuto', 'link': 'https://stackoverflow.com/users/15078771/giorgio-pizzuto'}",False,479,0,0,1611596846,1611596846,65889832,CC BY-SA 4.0,https://stackoverflow.com/questions/65889832/compiler-error-compiled-c-exe-is-16-bit,Compiler Error. compiled c++ .exe is 16 bit,,,,,
1190,"['c++', 'include', 'cpp-core-guidelines']","{'account_id': 3691879, 'reputation': 5045, 'user_id': 3074280, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/8pIgB.jpg?s=256&g=1', 'display_name': 'nyarlathotep108', 'link': 'https://stackoverflow.com/users/3074280/nyarlathotep108'}",True,69,1,-1,1611596799,1611594858,65889351,,https://stackoverflow.com/questions/65889351/include-directives-order-in-source-file-and-in-header-file,Include directives order in source file and in header file,,,1611595197.0,Opinion-based,
1191,"['c++', 'database', 'sqlite', 'qt']","{'account_id': 16974647, 'reputation': 315, 'user_id': 12278333, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RVeHq.jpg?s=256&g=1', 'display_name': 'SageCat', 'link': 'https://stackoverflow.com/users/12278333/sagecat'}",True,51,1,0,1611595886,1611595333,65889473,CC BY-SA 4.0,https://stackoverflow.com/questions/65889473/how-to-deal-zeros-disappear,How to deal: zeros disappear,65889610.0,,,,
1192,"['c++', 'tcp', 'boost-asio']","{'account_id': 20370847, 'reputation': 21, 'user_id': 14943086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28132c98278b4bc08cf4d5d7f7506e6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'usnake38', 'link': 'https://stackoverflow.com/users/14943086/usnake38'}",True,233,1,2,1611595681,1609836717,65575704,CC BY-SA 4.0,https://stackoverflow.com/questions/65575704/boostasio-acceptor-stacks-sockets-in-close-wait-state-after-hours-days,Boost:ASIO acceptor stacks sockets in CLOSE_WAIT state after hours/days,65889564.0,1609856907.0,,,
1193,"['c++', 'class', 'void-pointers']","{'account_id': 8854301, 'reputation': 3, 'user_id': 6612514, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-wgZUkt_Y3LI/AAAAAAAAAAI/AAAAAAAAFCM/qku3x5_wQ6g/photo.jpg?sz=256', 'display_name': 'muhammad omer irfan', 'link': 'https://stackoverflow.com/users/6612514/muhammad-omer-irfan'}",True,78,2,-1,1611595675,1611594093,65889148,CC BY-SA 4.0,https://stackoverflow.com/questions/65889148/how-to-access-variable-of-an-object-from-within-an-other-object-stored-in-void-p,How to access variable of an object from within an other object stored in void pointer,65889419.0,1611594125.0,,,
1194,"['c++', 'algorithm', 'sorting', 'c++11', 'mergesort']","{'user_type': 'does_not_exist', 'display_name': 'user13602601'}",True,133,2,-1,1611595276,1611577414,65884733,CC BY-SA 4.0,https://stackoverflow.com/questions/65884733/what-is-wrong-with-this-merge-sort-algorithm,What is wrong with this merge sort algorithm?,65889382.0,,,,
1195,"['c++', 'constructor', 'copy-constructor']","{'account_id': 20543116, 'reputation': 1, 'user_id': 15077616, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cb113c5e4383d22013d50bf692a7478?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marvin', 'link': 'https://stackoverflow.com/users/15077616/marvin'}",False,38,1,0,1611594723,1611586423,65887106,CC BY-SA 4.0,https://stackoverflow.com/questions/65887106/register-in-constructor-over-inheritance-after-copy-constructor-no-longer-acc,"Register in Constructor (over inheritance), after copy-constructor no longer accessible",,1611594723.0,,,
