,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date
804,"['c++', 'string']","{'account_id': 1365962, 'reputation': 856, 'user_id': 1302375, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ab8d13b505ba4ded87bac3eeca442b6e?s=256&d=identicon&r=PG', 'display_name': 'Dinesh Dabhi', 'link': 'https://stackoverflow.com/users/1302375/dinesh-dabhi'}",True,32507,11859792.0,4,5,1438254311,1344411077,1344411305.0,11859737,CC BY-SA 3.0,https://stackoverflow.com/questions/11859737/how-to-initialize-string-pointer,how to initialize string pointer?,,,,
805,"['c++', 'opencv']","{'account_id': 1786466, 'reputation': 59, 'user_id': 1627847, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5b935215fa10032ac1aee5840bf1c06f?s=256&d=identicon&r=PG', 'display_name': 'antrofite_', 'link': 'https://stackoverflow.com/users/1627847/antrofite'}",True,4679,12219150.0,2,0,1438214605,1346076008,1438214605.0,12143504,CC BY-SA 3.0,https://stackoverflow.com/questions/12143504/contours-counting-and-labeling,Contours counting and labeling,,,,
806,"['c++', 'dll', 'obfuscation', 'dll-injection', 'project-properties']","{'user_type': 'does_not_exist', 'display_name': 'user1621987'}",True,1074,12120262.0,2,1,1438139629,1345880752,1438139629.0,12120175,CC BY-SA 3.0,https://stackoverflow.com/questions/12120175/any-tips-about-securing-dll-code,Any tips about securing DLL code?,,,,
807,"['c++', 'casting', 'constants']","{'account_id': 77392, 'reputation': 6095, 'user_id': 220918, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/7aa04f6d8a8523be7831eabec801b45d?s=256&d=identicon&r=PG', 'display_name': 'lucas clemente', 'link': 'https://stackoverflow.com/users/220918/lucas-clemente'}",True,3412,11914979.0,5,5,1438138799,1344689309,1344695435.0,11914845,CC BY-SA 3.0,https://stackoverflow.com/questions/11914845/cast-const-member-function-to-non-const,Cast const member function to non-const,,,,
808,"['c++', 'stream']","{'account_id': 1777053, 'reputation': 41, 'user_id': 1620639, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4268c50c5fa1dbf1994a0d9969f7849b?s=256&d=identicon&r=PG', 'display_name': 'user1620639', 'link': 'https://stackoverflow.com/users/1620639/user1620639'}",True,2351,,1,4,1437935548,1345746026,1437935548.0,12097795,CC BY-SA 3.0,https://stackoverflow.com/questions/12097795/whats-an-lpstream-object-and-how-can-i-use-it,What&#39;s an LPSTREAM object and how can I use it?,,,,
809,"['c++', 'pthreads', 'posix', 'language-lawyer']","{'account_id': 56144, 'reputation': 85985, 'user_id': 168175, 'user_type': 'moderator', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/qxeUf.jpg?s=256&g=1', 'display_name': 'Flexo', 'link': 'https://stackoverflow.com/users/168175/flexo'}",True,1681,11955241.0,1,-4,1437854189,1344952868,1437854189.0,11953955,CC BY-SA 3.0,https://stackoverflow.com/questions/11953955/using-atexit-to-call-pthread-exit,Using atexit to call pthread_exit,,,,
810,"['c++', 'string']","{'account_id': 1175648, 'reputation': 450, 'user_id': 1151755, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/dpTcq.jpg?s=256&g=1', 'display_name': 'Gabriele Salvatori', 'link': 'https://stackoverflow.com/users/1151755/gabriele-salvatori'}",True,595,11973570.0,2,-1,1436987056,1345043836,1436987056.0,11972114,CC BY-SA 3.0,https://stackoverflow.com/questions/11972114/remove-all-characters-of-a-string-that-are-immediately-followed-by-two-vowels,Remove all characters of a string that are immediately followed by two vowels,,,,
811,"['c++', 'winapi', 'windows-8', 'sessionid']","{'account_id': 340145, 'reputation': 15988, 'user_id': 670017, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/14e34b1f97f25732aad207e006497f90?s=256&d=identicon&r=PG', 'display_name': 'ahmd0', 'link': 'https://stackoverflow.com/users/670017/ahmd0'}",True,1487,11927929.0,1,1,1436978342,1344825874,,11927625,CC BY-SA 3.0,https://stackoverflow.com/questions/11927625/get-logged-on-users-name-or-email-on-windows-8-using-c-and-winapis,Get logged on user&#39;s name or email on Windows 8 using C++ and WinAPIs,,,,
812,"['c++', 'network-programming', 'multicast', 'reliable-multicast']","{'account_id': 186160, 'reputation': 3463, 'user_id': 423325, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/34404f48ae2b470246cadcf7f94be086?s=256&d=identicon&r=PG', 'display_name': 'Nathan Moos', 'link': 'https://stackoverflow.com/users/423325/nathan-moos'}",True,3314,12001656.0,3,4,1436794140,1345138527,1436794140.0,11992567,CC BY-SA 3.0,https://stackoverflow.com/questions/11992567/reliable-multicast-over-local-network,Reliable Multicast over local network,,,,
813,"['c++', 'file-io']","{'account_id': 1672294, 'reputation': 1084, 'user_id': 1538531, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/453f29594d8a7fddff5aadc07386a3e2?s=256&d=identicon&r=PG', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/1538531/derek'}",True,2054,11891419.0,1,0,1436484146,1343927214,,11782417,CC BY-SA 3.0,https://stackoverflow.com/questions/11782417/accessing-parts-with-abaqus-odb-c-api,Accessing parts with Abaqus ODB C++ API,,,,
814,"['c++', 'set', 'stdset']","{'account_id': 175920, 'reputation': 572, 'user_id': 406273, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5944191a8e529eb698e4db10e2573cc8?s=256&d=identicon&r=PG', 'display_name': 'The Flying Dutchman', 'link': 'https://stackoverflow.com/users/406273/the-flying-dutchman'}",True,11153,12086987.0,3,8,1436350643,1345707856,1436350643.0,12086957,CC BY-SA 3.0,https://stackoverflow.com/questions/12086957/c-stdset-find-function-overloading-operator,C++ std::set Find function overloading == operator,,,,
815,"['c++', 'stringstream']","{'account_id': 1566999, 'reputation': 163, 'user_id': 1455556, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/0f5a05a14eedb4a7d2cfde0817136e61?s=256&d=identicon&r=PG&f=1', 'display_name': 'monkeyMoo', 'link': 'https://stackoverflow.com/users/1455556/monkeymoo'}",True,701,,3,1,1436295082,1344830023,1344830684.0,11928009,CC BY-SA 3.0,https://stackoverflow.com/questions/11928009/convert-a-char-or-newline-to-a-string,Convert a char &#39; &#39; or newline to a string,,,,
816,"['c++', 'visual-studio', 'static-libraries']","{'account_id': 1672294, 'reputation': 1084, 'user_id': 1538531, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/453f29594d8a7fddff5aadc07386a3e2?s=256&d=identicon&r=PG', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/1538531/derek'}",True,3423,12198586.0,1,2,1436201762,1346334103,1436201762.0,12198261,CC BY-SA 3.0,https://stackoverflow.com/questions/12198261/link-static-library-in-another-static-library,Link static library in another static library,,,,
817,['c++'],"{'account_id': 108369, 'reputation': 3953, 'user_id': 287693, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/a2b2f6453da084d8538fd521c0a0f264?s=256&d=identicon&r=PG', 'display_name': 'justik', 'link': 'https://stackoverflow.com/users/287693/justik'}",True,142,12004274.0,2,-2,1435944655,1345199863,1435944655.0,12004206,CC BY-SA 3.0,https://stackoverflow.com/questions/12004206/c-strange-behavior-of-a-for-cycle-initialization,C++ strange behavior of a for cycle initialization,,,,
818,"['c++', 'string', 'std', 'qstring', 'expression-templates']","{'account_id': 93664, 'reputation': 73101, 'user_id': 256138, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/ed9e8c0ff767e38f8fade11f5af00a45?s=256&d=identicon&r=PG', 'display_name': 'rubenvb', 'link': 'https://stackoverflow.com/users/256138/rubenvb'}",True,535,12121757.0,2,4,1435933993,1345893776,1495540846.0,12121520,CC BY-SA 3.0,https://stackoverflow.com/questions/12121520/why-doesnt-stdbasic-string-support-concatenation-through-expression-templates,Why doesn&#39;t std::basic_string support concatenation through expression templates?,,,,
819,"['c++', 'opengl']","{'account_id': 229866, 'reputation': 73776, 'user_id': 493122, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/1f90ae01c2e24801c2df9189179b0ccd?s=256&d=identicon&r=PG', 'display_name': 'Shoe', 'link': 'https://stackoverflow.com/users/493122/shoe'}",True,1950,11815311.0,2,0,1435922035,1344149925,1344229443.0,11814547,CC BY-SA 3.0,https://stackoverflow.com/questions/11814547/opengl-what-do-i-have-to-do-before-drawing-a-triangle,OpenGL what do I have to do before drawing a triangle?,,,,
820,"['c++', 'c++11', 'type-inference']","{'account_id': 359424, 'reputation': 27196, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,4007,12052674.0,2,5,1435875085,1345543225,1435875085.0,12052474,CC BY-SA 3.0,https://stackoverflow.com/questions/12052474/c11-auto-and-function-return-types,C++11 auto and function return types,,,,
821,"['c++', 'inheritance', 'abstract-class', 'pure-virtual']","{'account_id': 749975, 'reputation': 376, 'user_id': 743706, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5b638bfd860e2f958f25dde17d96cef4?s=256&d=identicon&r=PG', 'display_name': 'newbieLinuxCpp', 'link': 'https://stackoverflow.com/users/743706/newbielinuxcpp'}",True,880,11874085.0,4,0,1435850611,1344463891,,11873957,CC BY-SA 3.0,https://stackoverflow.com/questions/11873957/inheritance-and-pure-virtual-functions,Inheritance and Pure virtual functions,,,,
822,"['c++', 'windows', 'cmake']","{'account_id': 200154, 'reputation': 2943, 'user_id': 445860, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f4007267844d9a3f8637531bcdc6870c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/445860/daniel'}",True,164020,12657160.0,6,70,1435814807,1345645710,1345650231.0,12075371,CC BY-SA 3.0,https://stackoverflow.com/questions/12075371/cmake-find-library-custom-library-location,cmake - find_library - custom library location,,,,
823,"['java', 'c++', 'sql', 'oracle', 'oracle-nosql']","{'account_id': 191190, 'reputation': 7706, 'user_id': 431620, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/LrQNh.jpg?s=256&g=1', 'display_name': 'Muzaaya Joshua', 'link': 'https://stackoverflow.com/users/431620/muzaaya-joshua'}",True,964,11948122.0,2,1,1435661684,1344931018,1435661684.0,11948043,CC BY-SA 3.0,https://stackoverflow.com/questions/11948043/oracle-nosql-database-developing-with-it,Oracle NoSQL Database - Developing with it,,,,
824,"['c++', 'class', 'inheritance', 'multiple-inheritance']","{'account_id': 166533, 'reputation': 4831, 'user_id': 390718, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/TpQ3p.png?s=256&g=1', 'display_name': 'hopia', 'link': 'https://stackoverflow.com/users/390718/hopia'}",True,11456,11924963.0,4,4,1435351647,1344797063,,11924820,CC BY-SA 3.0,https://stackoverflow.com/questions/11924820/derived-class-implementing-multiple-interfaces-with-a-common-function-signature,Derived class implementing multiple interfaces with a common function signature,,,,
825,"['c++', 'linux', 'curl']","{'account_id': 1734828, 'reputation': 69, 'user_id': 1587646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd6a6c64175f985646a64ae9c8dd89a6?s=256&d=identicon&r=PG', 'display_name': 'Dhiogo Brustolin', 'link': 'https://stackoverflow.com/users/1587646/dhiogo-brustolin'}",True,15711,,1,6,1435159105,1344518820,1435159105.0,11884525,CC BY-SA 3.0,https://stackoverflow.com/questions/11884525/cant-compile-in-linux-with-curl-undefined-reference,Can&#39;t compile in Linux with curl - undefined reference,,,,
826,"['c++', 'c', 'postgresql', 'linker', 'phash']","{'account_id': 147681, 'reputation': 662, 'user_id': 358960, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/140ac092b661ed01b8e10198e94ebb4d?s=256&d=identicon&r=PG', 'display_name': 'Mark Harviston', 'link': 'https://stackoverflow.com/users/358960/mark-harviston'}",True,1804,30958556.0,2,0,1434832747,1344311051,1344311607.0,11838963,CC BY-SA 3.0,https://stackoverflow.com/questions/11838963/postgresql-c-extension-loads-another-external-library,postgresql c-extension loads another external library,,,,
827,"['c++', 'floating-point', 'decimal', 'precision', 'sign']","{'account_id': 1260282, 'reputation': 117, 'user_id': 1218754, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/CgZfr.jpg?s=256&g=1', 'display_name': 'Imanol Barba Sabariego', 'link': 'https://stackoverflow.com/users/1218754/imanol-barba-sabariego'}",True,91,30918730.0,2,0,1434640431,1344218404,1434640431.0,11821749,CC BY-SA 3.0,https://stackoverflow.com/questions/11821749/weird-sign-issue-when-computing-sine-or-cosine,Weird sign issue when computing sine or cosine,,,,
828,"['c++', 'digital-signature']","{'account_id': 1711358, 'reputation': 57, 'user_id': 1569347, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d24ba55f35e3c237db19337ecfd67ae?s=256&d=identicon&r=PG', 'display_name': 'RomanKarpuk', 'link': 'https://stackoverflow.com/users/1569347/romankarpuk'}",True,2022,11888543.0,2,1,1434634311,1344531579,1434634311.0,11888358,CC BY-SA 3.0,https://stackoverflow.com/questions/11888358/how-do-i-read-an-embedded-code-signing-signature-in-c,How do I read an embedded code signing signature in C++?,,,,
829,"['java', 'c++', 'swig']","{'account_id': 1316944, 'reputation': 2060, 'user_id': 1263584, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/22219d726b1c13b92055aa6dda7c9e83?s=256&d=identicon&r=PG', 'display_name': 'Javier Mr', 'link': 'https://stackoverflow.com/users/1263584/javier-mr'}",True,4638,11967859.0,3,4,1434572289,1344958855,1495541902.0,11955962,,https://stackoverflow.com/questions/11955962/c-stdstring-as-output-parameters-in-java-with-swig,C std::string as output parameters in Java with SWIG,1434553444.0,Duplicate,,
830,"['php', 'c++', 'c', 'linux', '7zip']","{'account_id': 1733060, 'reputation': 101, 'user_id': 1586238, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/15c49608b9fe3bb85b1ec0eaae8d629c?s=256&d=identicon&r=PG', 'display_name': 'Fallen Angel', 'link': 'https://stackoverflow.com/users/1586238/fallen-angel'}",True,1113,,1,0,1434435331,1344472681,,11875230,CC BY-SA 3.0,https://stackoverflow.com/questions/11875230/7zip-string-stream-compression-php-c-no-file-name-date-store-in-7z-archive,"7zip string/stream compression PHP/C? No file name / date store in .7z archive, every byte count",,,,
831,"['c++', 'boost', 'parameters', 'boost-parameter']","{'account_id': 1039448, 'reputation': 9217, 'user_id': 1045850, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/350cc803b2250b2680f457717d7af525?s=256&d=identicon&r=PG', 'display_name': 'nogard', 'link': 'https://stackoverflow.com/users/1045850/nogard'}",True,1859,12013441.0,2,4,1434354310,1345238077,1434354310.0,12013273,CC BY-SA 3.0,https://stackoverflow.com/questions/12013273/boost-parameters-library,Boost Parameters library,,,,
832,"['c++', 'dictionary', 'boost', 'set', 'boost-icl']","{'account_id': 1507585, 'reputation': 235, 'user_id': 1410608, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/89ad7a2c536ada79bf3a1b4ff2e48a6f?s=256&d=identicon&r=PG', 'display_name': 'notwithoutend', 'link': 'https://stackoverflow.com/users/1410608/notwithoutend'}",True,388,,1,1,1434353471,1346181672,1434353471.0,12166064,CC BY-SA 3.0,https://stackoverflow.com/questions/12166064/boost-icl-not-working-as-expected-stdset-operator-expected,"Boost ICL not working as expected, std::set operator+= expected",,,,
833,"['c++', 'visual-studio-2010', 'compiler-errors']","{'account_id': 1128979, 'reputation': 1522, 'user_id': 1115506, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0f659f4e625f131966bab94a0aa68331?s=256&d=identicon&r=PG', 'display_name': 'Bugster', 'link': 'https://stackoverflow.com/users/1115506/bugster'}",True,6157,11955288.0,2,2,1434280558,1344956630,,11955262,CC BY-SA 3.0,https://stackoverflow.com/questions/11955262/vs2010-only-static-const-integral-data-members-can-be-initialized-within-a-class,VS2010 only static const integral data members can be initialized within a class,,,,
834,"['c++', 'c', 'cpu-registers', 'temporary-objects', 'vm-implementation']","{'account_id': 968476, 'reputation': 47063, 'user_id': 991484, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/fc34739487a5e7e115acdbadf95c8fb3?s=256&d=identicon&r=PG', 'display_name': 'dtech', 'link': 'https://stackoverflow.com/users/991484/dtech'}",True,941,,4,2,1434024906,1344503439,1434024906.0,11880100,CC BY-SA 3.0,https://stackoverflow.com/questions/11880100/keeping-temporary-objects-on-the-register-to-avoid-extra-store-load-in-a-virtual,Keeping temporary objects on the register to avoid extra store/load in a virtual machine?,,,,
835,"['c++', 'macos', 'qt-creator', 'osx-mountain-lion']","{'account_id': 890157, 'reputation': 6765, 'user_id': 928594, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/becf01e1fb704fdc6bfc086a131ac02a?s=256&d=identicon&r=PG', 'display_name': 'mmirzadeh', 'link': 'https://stackoverflow.com/users/928594/mmirzadeh'}",True,4145,11775418.0,3,5,1433970144,1343841072,,11764216,CC BY-SA 3.0,https://stackoverflow.com/questions/11764216/qtcreator-build-system-is-broken-after-osx-upgrade,QtCreator build system is broken after OSX upgrade,,,,
836,"['c++', 'qt']","{'account_id': 1000516, 'reputation': 471, 'user_id': 1015476, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4b1f2bba84d6062e72b87ecff0d163e6?s=256&d=identicon&r=PG', 'display_name': 'Danran', 'link': 'https://stackoverflow.com/users/1015476/danran'}",True,585,12207295.0,3,2,1433967194,1346296286,1346354120.0,12189352,CC BY-SA 3.0,https://stackoverflow.com/questions/12189352/qt-button-press-on-widget,QT Button Press On Widget,,,,
837,"['c++', 'linux', 'multithreading', 'scope']","{'account_id': 1287604, 'reputation': 19338, 'user_id': 1240384, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/XfyQ0.jpg?s=256&g=1', 'display_name': 'nitish712', 'link': 'https://stackoverflow.com/users/1240384/nitish712'}",True,356,12105470.0,1,0,1433943651,1345795248,1433943651.0,12105336,CC BY-SA 3.0,https://stackoverflow.com/questions/12105336/context-in-linux-getting-sigsegv,context in linux getting SIGSEGV,,,,
838,"['c++', 'timer', 'compiler-errors', 'interrupt', 'context-switch']","{'account_id': 1419682, 'reputation': 367, 'user_id': 1344572, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cb777c9caed9d4750ee78f717e44ce87?s=256&d=identicon&r=PG', 'display_name': 'MarsaPalas', 'link': 'https://stackoverflow.com/users/1344572/marsapalas'}",False,336,,0,1,1433943055,1345108551,1433943055.0,11984056,CC BY-SA 3.0,https://stackoverflow.com/questions/11984056/context-switch-inside-timer-interrupt-unexpected-compilation-error,"context switch inside timer interrupt, unexpected compilation error",,,,
839,"['c++', 'visual-studio-2012']","{'account_id': 1355400, 'reputation': 5898, 'user_id': 1293906, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/8e36902080030cae98c465f2dc78d953?s=256&d=identicon&r=PG&f=1', 'display_name': 'Florian', 'link': 'https://stackoverflow.com/users/1293906/florian'}",True,3346,,2,5,1433862362,1346264093,,12184065,CC BY-SA 3.0,https://stackoverflow.com/questions/12184065/visual-studio-2012-no-c-header-installed,Visual Studio 2012 no C-Header installed?,,,,
840,"['c++', 'visual-studio-2010']","{'user_type': 'does_not_exist', 'display_name': 'user1625327'}",False,282,,0,0,1433651911,1345949298,1360462278.0,12127261,CC BY-SA 3.0,https://stackoverflow.com/questions/12127261/injected-dll-cant-freeze-when-openfiledialog-showdialog,injected dll can&#39;t freeze when OpenFileDialog-&gt;ShowDialog();,,,,
841,"['c++', 'mocking', 'googletest', 'googlemock']","{'account_id': 99411, 'reputation': 13377, 'user_id': 268543, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/55c4ea31e66d64c1edbef0d6660a606f?s=256&d=identicon&r=PG&f=1', 'display_name': 'josh', 'link': 'https://stackoverflow.com/users/268543/josh'}",True,2273,12058403.0,1,1,1433452919,1345562588,1433452919.0,12058180,CC BY-SA 3.0,https://stackoverflow.com/questions/12058180/google-mock-how-to-test-this-code,Google Mock: How to test this code?,,,,
842,"['c++', 'qt']","{'account_id': 974791, 'reputation': 8615, 'user_id': 1204105, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/cdaa2dc9b5d520106d750377e0d705cf?s=256&d=identicon&r=PG', 'display_name': 'adnan kamili', 'link': 'https://stackoverflow.com/users/1204105/adnan-kamili'}",True,17424,12141054.0,1,3,1433255891,1346066100,1433255891.0,12140913,CC BY-SA 3.0,https://stackoverflow.com/questions/12140913/if-i-add-an-item-to-qtreewidget-it-always-gets-inserted-in-first-row,If I add an item to QTreeWidget it always gets inserted in first row,,,,
843,"['c++', 'c++11', 'lambda']","{'account_id': 187896, 'reputation': 13141, 'user_id': 426288, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/c1d8cb07e879e73849d78880f86f0591?s=256&d=identicon&r=PG', 'display_name': 'Juraj Blaho', 'link': 'https://stackoverflow.com/users/426288/juraj-blaho'}",True,9548,12086873.0,5,22,1432883472,1344859579,1390206809.0,11933999,CC BY-SA 3.0,https://stackoverflow.com/questions/11933999/why-is-it-not-possible-to-use-private-method-in-a-lambda,Why is it not possible to use private method in a lambda?,,,,
844,"['c++', 'sorting', 'std-pair']","{'account_id': 1760230, 'reputation': 67, 'user_id': 1607555, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/bd8f8089f98cd015fd4592db07cdd82b?s=256&d=identicon&r=PG', 'display_name': 'Pablo Acu&#241;a', 'link': 'https://stackoverflow.com/users/1607555/pablo-acu%c3%b1a'}",True,389,12127500.0,3,2,1432833977,1345948284,1432833977.0,12127197,CC BY-SA 3.0,https://stackoverflow.com/questions/12127197/sort-operator-not-working-in-c,sort operator not working in C++,,,,
845,"['c++', 'image', 'bmp', 'armadillo']","{'account_id': 399807, 'reputation': 3749, 'user_id': 765409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9e387ebc6f0bab782739d2a53b425c2a?s=256&d=identicon&r=PG', 'display_name': 'Louis93', 'link': 'https://stackoverflow.com/users/765409/louis93'}",True,13245,12242704.0,5,7,1432770089,1346339880,1495541900.0,12200201,CC BY-SA 3.0,https://stackoverflow.com/questions/12200201/c-convert-text-file-of-integers-into-a-bitmap-image-file-in-bmp-format,C++: Convert text file of integers into a bitmap image file in BMP format,,,,
846,"['c++', 'string', 'permutation']","{'account_id': 1573658, 'reputation': 1905, 'user_id': 1460747, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/oor2C.jpg?s=256&g=1', 'display_name': 'kunal18', 'link': 'https://stackoverflow.com/users/1460747/kunal18'}",True,262,11803322.0,1,1,1432666153,1344027555,1432666153.0,11803227,CC BY-SA 3.0,https://stackoverflow.com/questions/11803227/generate-powerset-up-to-a-certain-length,Generate powerset up to a certain length,,,,
847,"['c++', 'string', 'performance', 'iostream', 'stringstream']","{'account_id': 1781307, 'reputation': 1395, 'user_id': 1623979, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/bdJIg.jpg?s=256&g=1', 'display_name': 'Lucas Lima', 'link': 'https://stackoverflow.com/users/1623979/lucas-lima'}",True,27785,12118924.0,2,33,1432635837,1345864935,1432635837.0,12118899,CC BY-SA 3.0,https://stackoverflow.com/questions/12118899/when-should-i-use-string-instead-of-stringstream,When should I use string instead of stringstream?,,,,
848,"['c++', 'templates', 'inheritance']","{'account_id': 1106092, 'reputation': 12384, 'user_id': 1097451, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/1516b785b675ba751aacdc05ae31764b?s=256&d=identicon&r=PG', 'display_name': 'Martin Drozdik', 'link': 'https://stackoverflow.com/users/1097451/martin-drozdik'}",True,18185,12032373.0,2,34,1432068103,1345437626,,12032345,,https://stackoverflow.com/questions/12032345/protected-member-is-not-declared-in-this-scope-in-derived-class,Protected member is &quot;not declared in this scope&quot; in derived class,1413817328.0,Duplicate,,
849,"['c++', 'python', 'dll', 'ctypes']","{'account_id': 1172365, 'reputation': 2121, 'user_id': 1149259, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/00595422ad9f6655cd11805aa99bedcc?s=256&d=identicon&r=PG', 'display_name': 'b0bz', 'link': 'https://stackoverflow.com/users/1149259/b0bz'}",True,3504,11770301.0,1,3,1431899931,1343870405,1431899931.0,11769780,CC BY-SA 3.0,https://stackoverflow.com/questions/11769780/use-a-dll-with-python-using-ctypes-not-working,"Use a DLL with python (using ctypes), not working",,,,
850,"['c++', 'algorithm', 'stl', 'iterator']","{'account_id': 231844, 'reputation': 14265, 'user_id': 496289, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/MBIsC.jpg?s=256&g=1', 'display_name': 'Kashyap', 'link': 'https://stackoverflow.com/users/496289/kashyap'}",True,12002,12063174.0,5,11,1431740482,1345579683,1345581924.0,12062262,CC BY-SA 3.0,https://stackoverflow.com/questions/12062262/stditerator-pointers-and-vc-warning-c4996,"std::iterator, pointers and VC++ warning C4996",,,,
851,"['c++', 'file', 'rename']","{'account_id': 1337436, 'reputation': 14119, 'user_id': 1279820, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/CJFmh.png?s=256&g=1', 'display_name': 'Celeritas', 'link': 'https://stackoverflow.com/users/1279820/celeritas'}",True,10806,11962589.0,2,1,1431729430,1344989091,1345057650.0,11962554,CC BY-SA 3.0,https://stackoverflow.com/questions/11962554/how-to-get-all-file-names-in-current-directory,How to get all file names in current directory?,,,,
852,"['iphone', 'c++', 'logging', 'android-ndk']","{'account_id': 1391296, 'reputation': 307, 'user_id': 1322068, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43905109ad8325988aee5b42679ee040?s=256&d=identicon&r=PG', 'display_name': 'floerkem', 'link': 'https://stackoverflow.com/users/1322068/floerkem'}",True,2042,,1,3,1431678626,1344081259,,11808451,,https://stackoverflow.com/questions/11808451/c-logging-framework-for-ios-and-android-ndk,C++ logging framework for iOS and Android NDK,1431735462.0,Not suitable for this site,,
853,"['c++', 'command-line-arguments', 'program-entry-point']","{'user_type': 'does_not_exist', 'display_name': 'user1434698'}",True,4685,12073069.0,5,27,1431630445,1345636624,1431630445.0,12072600,CC BY-SA 3.0,https://stackoverflow.com/questions/12072600/why-main-in-c-is-not-overloaded-to-use-stdstring,Why main() in C++ is not overloaded to use std::string?,,,,
