,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
1358,"['c++', 'arrays', 'input']","{'account_id': 16299919, 'reputation': 5, 'user_id': 11771287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb3187f5ffc1ebdb6190aec3bdf11f5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Coder', 'link': 'https://stackoverflow.com/users/11771287/coder'}",True,56,1,-1,1606147217,1606146282,64971594,CC BY-SA 4.0,https://stackoverflow.com/questions/64971594/why-does-dividing-with-arrays-generate-random-number,Why does dividing with arrays generate random number?,1606146429.0,64971859.0,,,
1359,"['c++', 'dictionary']","{'account_id': 18211039, 'reputation': 1130, 'user_id': 13253563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2750da1d82e4da01f027179553ded24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Denis_newbie', 'link': 'https://stackoverflow.com/users/13253563/denis-newbie'}",False,25,0,1,1606145923,1606145923,64971507,,https://stackoverflow.com/questions/64971507/strange-errors-in-map-in-c,strange errors in map in C++,,,1606146158.0,Duplicate,
1360,"['c++', 'struct', 'file-io']","{'account_id': 2475697, 'reputation': 15, 'user_id': 2156395, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/249cb505cc914e0d9061ed150a759227?s=256&d=identicon&r=PG', 'display_name': 'user2156395', 'link': 'https://stackoverflow.com/users/2156395/user2156395'}",True,135,3,1,1606145888,1606138723,64969536,CC BY-SA 4.0,https://stackoverflow.com/questions/64969536/load-file-contents-into-a-c-struct,Load file contents into a C++ struct,1606143775.0,64970587.0,,,
1361,"['c++', 'typedef']","{'account_id': 14931651, 'reputation': 466, 'user_id': 12356513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6413268a8683bad17dee31e334496cca?s=256&d=identicon&r=PG&f=1', 'display_name': 'GideonMax', 'link': 'https://stackoverflow.com/users/12356513/gideonmax'}",True,337,2,2,1606145024,1606140981,64970184,CC BY-SA 4.0,https://stackoverflow.com/questions/64970184/c-how-to-make-constructor-for-typedef-type,c++ how to make constructor for typedef type,,64971260.0,,,
1362,"['c++', 'winapi', 'memory-mapped-files']","{'account_id': 239523, 'reputation': 170, 'user_id': 509197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5bb11bb6bd280046a73972156c9d234?s=256&d=identicon&r=PG', 'display_name': 'Heorhiy', 'link': 'https://stackoverflow.com/users/509197/heorhiy'}",False,117,0,0,1606143097,1606143097,64970735,CC BY-SA 4.0,https://stackoverflow.com/questions/64970735/mapviewoffile-to-lots-of-files,MapViewOfFile to lots of files,,,,,
1363,"['c++', 'compiler-errors', 'linker']","{'account_id': 18928686, 'reputation': 1, 'user_id': 14253658, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155240572540768/picture?type=large', 'display_name': 'BenG73', 'link': 'https://stackoverflow.com/users/14253658/beng73'}",False,13,0,0,1606142825,1606142825,64970671,CC BY-SA 4.0,https://stackoverflow.com/questions/64970671/compiling-an-atl-dll-in-32-bits-and-64-bits,Compiling an ATL DLL in 32 bits and 64 bits,,,,,
1364,"['c++', 'data-structures', 'stack', 'queue']","{'account_id': 11136250, 'reputation': 25, 'user_id': 8174598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff8292f3a4bd308d0b82de8d8e3f9dcb?s=256&d=identicon&r=PG&f=1', 'display_name': 'AP7', 'link': 'https://stackoverflow.com/users/8174598/ap7'}",True,4952,2,0,1606142577,1606138849,64969581,CC BY-SA 4.0,https://stackoverflow.com/questions/64969581/addresssanitizerdeadlysignal,AddressSanitizer:DEADLYSIGNAL,1606138991.0,,,,
1365,"['c++', 'cocos2d-x']","{'account_id': 15044666, 'reputation': 41, 'user_id': 10858220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53e566e4537be7bb96fa059349f2d257?s=256&d=identicon&r=PG&f=1', 'display_name': 'L.Charly', 'link': 'https://stackoverflow.com/users/10858220/l-charly'}",False,56,1,0,1606142557,1606141589,64970344,CC BY-SA 4.0,https://stackoverflow.com/questions/64970344/trying-to-call-an-init-function-with-cocos2d-x-c,Trying to call an init function with Cocos2D-x C++,,,,,
1366,"['c++', 'types', 'constructor', 'copy-constructor']","{'account_id': 15744213, 'reputation': 53, 'user_id': 11360653, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157152979438430/picture?type=large', 'display_name': 'Nils Beauss&#233;', 'link': 'https://stackoverflow.com/users/11360653/nils-beauss%c3%a9'}",False,45,0,0,1606142515,1606142515,64970584,CC BY-SA 4.0,https://stackoverflow.com/questions/64970584/how-works-template-constructors,How works template constructors?,,,,,
1367,"['c++', 'regex', 'winapi', 'xml-parsing', 'large-files']","{'account_id': 19186583, 'reputation': 25, 'user_id': 14017267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37f896cb21151ffd8e39aa6a7a8dbb77?s=256&d=identicon&r=PG&f=1', 'display_name': 'kbaud', 'link': 'https://stackoverflow.com/users/14017267/kbaud'}",True,105,1,-2,1606142017,1605845196,64923646,CC BY-SA 4.0,https://stackoverflow.com/questions/64923646/how-to-read-a-5gb-file-sequentially-using-a-variable-window,how to read a 5gb file sequentially using a variable window,1606142017.0,64927240.0,,,
1368,"['c++', 'multithreading', 'asynchronous', 'c++14', 'libc++']","{'account_id': 15241423, 'reputation': 387, 'user_id': 10997590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96ef5dc430c2faa25b7f95b983171ad9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danish', 'link': 'https://stackoverflow.com/users/10997590/danish'}",False,223,0,1,1606141778,1606141244,64970254,CC BY-SA 4.0,https://stackoverflow.com/questions/64970254/why-does-future-block-when-created-by-stdasync-and-not-when-created-by-others,Why does ~future block when created by std::async and not when created by others,1606141639.0,,,,
1369,"['android', 'c++', 'sqlite', 'android-ndk', 'java-native-interface']","{'account_id': 13971473, 'reputation': 316, 'user_id': 10089961, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1024522111030263/picture?type=large', 'display_name': 'Shay Ribera', 'link': 'https://stackoverflow.com/users/10089961/shay-ribera'}",False,278,0,0,1606141627,1606141627,64970356,CC BY-SA 4.0,https://stackoverflow.com/questions/64970356/manage-sqlite-from-android-native-c-code,Manage SQLite from Android Native C++ Code,,,,,
1370,"['c++', 'c', 'activemq', 'aix']","{'account_id': 20039706, 'reputation': 1, 'user_id': 14690644, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjfRikML4EFsvoH6O4UhVyq96JMgoumd1y99jf-=k-s256', 'display_name': 'Pitchaimani Thavasi', 'link': 'https://stackoverflow.com/users/14690644/pitchaimani-thavasi'}",True,47,1,0,1606141420,1606119543,64964726,CC BY-SA 4.0,https://stackoverflow.com/questions/64964726/activemq-c-client-in-aix-server-6-1,ActiveMQ C Client in AIX server 6.1,,,,,
1371,['c++'],"{'account_id': 9379996, 'reputation': 3, 'user_id': 9233149, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yEJ6Z7C6OrM/AAAAAAAAAAI/AAAAAAAAHdE/kvzBWTg0yFc/photo.jpg?sz=256', 'display_name': 'Reshma Dhotre', 'link': 'https://stackoverflow.com/users/9233149/reshma-dhotre'}",True,92,1,0,1606141412,1606131382,64967668,CC BY-SA 4.0,https://stackoverflow.com/questions/64967668/how-to-use-stdcopy-for-array-of-struct-with-values-deep-inside,how to use std::copy for array of struct with values deep inside,1606139618.0,64968141.0,,,
1372,"['c++', 'struct', 'std-pair', 'std-tie']","{'account_id': 1524452, 'reputation': 953, 'user_id': 1423254, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/74a1ae4e5bd523b4eeb6a6f43b32ae71?s=256&d=identicon&r=PG', 'display_name': 'Lukas Salich', 'link': 'https://stackoverflow.com/users/1423254/lukas-salich'}",False,82,0,0,1606141231,1606124741,64965989,,https://stackoverflow.com/questions/64965989/is-there-something-like-stdtie-for-passing-values-from-returned-struct-into,Is there something like `std::tie` for passing values from returned struct into existing variables?,1606141231.0,,1606141905.0,Duplicate,
1373,"['c++', 'visual-studio', 'compiler-options', 'clang-cl']","{'account_id': 1858499, 'reputation': 373, 'user_id': 1683586, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/080e7e66fb775b6031b3ce06b1d40aed?s=256&d=identicon&r=PG', 'display_name': 'user1683586', 'link': 'https://stackoverflow.com/users/1683586/user1683586'}",True,488,1,0,1606139604,1606136520,64968939,CC BY-SA 4.0,https://stackoverflow.com/questions/64968939/clang-options-in-vs2019,Clang options in VS2019,1606139604.0,64969691.0,,,
1374,"['c++', 'algorithm', 'sorting']","{'account_id': 3109942, 'reputation': 467, 'user_id': 2730608, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/107985bbea28467f074a2e3c60e55256?s=256&d=identicon&r=PG', 'display_name': 'Igor', 'link': 'https://stackoverflow.com/users/2730608/igor'}",True,131,3,3,1606139088,1606129413,64967186,CC BY-SA 4.0,https://stackoverflow.com/questions/64967186/efficient-algorithm-for-sorting-objects-by-key-that-are-range-from-0-to-100-for,Efficient algorithm for sorting objects by key that are range from 0 to 100 for big input sizes,1606132155.0,,,,
1375,"['c++', 'sockets']","{'account_id': 18536246, 'reputation': 83, 'user_id': 13505856, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V9p6q.jpg?s=256&g=1', 'display_name': 'Shubham Pandey', 'link': 'https://stackoverflow.com/users/13505856/shubham-pandey'}",False,98,1,0,1606138459,1606129052,64967080,CC BY-SA 4.0,https://stackoverflow.com/questions/64967080/unable-to-send-the-message-again-using-c-socket,Unable to send the message again using C socket,1606129356.0,,,,
1376,"['c++', 'c++11']","{'account_id': 3290665, 'reputation': 1836, 'user_id': 2769062, 'user_type': 'registered', 'accept_rate': 18, 'profile_image': 'https://i.stack.imgur.com/KLVcR.png?s=256&g=1', 'display_name': 'Dmitry', 'link': 'https://stackoverflow.com/users/2769062/dmitry'}",False,58,0,4,1606137993,1606137791,64969302,,https://stackoverflow.com/questions/64969302/c-default-constructor-for-struct-doesnt-work,C++ : Default constructor for struct doesn&#39;t work?,1606137993.0,,1606138072.0,Duplicate,
1377,['c++'],"{'account_id': 20041600, 'reputation': 27, 'user_id': 14692221, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb34a319e846cf0179456d2d3b76dbb4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dkui2200', 'link': 'https://stackoverflow.com/users/14692221/dkui2200'}",True,103,3,2,1606137974,1606134996,64968568,CC BY-SA 4.0,https://stackoverflow.com/questions/64968568/stdsample-returns-the-same-elements-every-time,std::sample() returns the same elements every time,,64968659.0,,,
1378,"['c++', 'oop', 'data-structures', 'linked-list', 'dynamic-list']","{'account_id': 17993863, 'reputation': 13, 'user_id': 13077368, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_up1HlJGFK8/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBeGzlEffZIN6cThbySxeI7jysV7w/photo.jpg?sz=256', 'display_name': 'Abdul Rehman', 'link': 'https://stackoverflow.com/users/13077368/abdul-rehman'}",False,172,0,0,1606137449,1606118836,64964582,CC BY-SA 4.0,https://stackoverflow.com/questions/64964582/ranking-information-chart-using-dynamic-list-called-linked-list-using-c-langua,Ranking Information Chart using Dynamic List Called Linked List using C++ Language,1606137449.0,,,,
1379,"['c++', 'node.js', 'v8']","{'account_id': 459170, 'reputation': 6073, 'user_id': 859485, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d3cd133adfeccd7bec7863c294a879ae?s=256&d=identicon&r=PG', 'display_name': 'Andre M', 'link': 'https://stackoverflow.com/users/859485/andre-m'}",True,748,2,0,1606137152,1606096565,64961662,CC BY-SA 4.0,https://stackoverflow.com/questions/64961662/v8-updating-code-using-deprecated-v8localv8value-v8objectgetv8local,V8 updating code using deprecated v8::Local&lt;v8::Value&gt; v8::Object::Get(v8::Local&lt;v8::Value&gt;)?,1606099944.0,64969120.0,,,
1380,"['c++', 'qt', 'qlistview', 'qtwidgets']","{'account_id': 11437, 'reputation': 4234, 'user_id': 22046, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/3e50c4a7474f7da30a014b74a26a4cf1?s=256&d=identicon&r=PG', 'display_name': 'Alex Jenter', 'link': 'https://stackoverflow.com/users/22046/alex-jenter'}",True,312,1,1,1606137060,1605852141,64924570,CC BY-SA 4.0,https://stackoverflow.com/questions/64924570/how-to-prevent-qlistview-from-calling-sizehint-of-each-item,How to prevent QListView from calling sizeHint of each item?,1605943414.0,64969001.0,,,
1381,"['c++', 'compiler-errors', 'compilation', 'jgrasp']","{'account_id': 11839794, 'reputation': 21, 'user_id': 14493278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GisFSVHGag1YH9kXXGiBgLMGY1HwKrGjI6Xu97RZQ=k-s256', 'display_name': 'K S M', 'link': 'https://stackoverflow.com/users/14493278/k-s-m'}",True,76,1,0,1606137055,1606134445,64968423,CC BY-SA 4.0,https://stackoverflow.com/questions/64968423/unable-to-compile-of-c-in-jgrasp,Unable to compile of C++ in JGrasp,,,,,
1382,"['c++', 'stringstream', 'qstring', 'format-specifiers']","{'account_id': 6551925, 'reputation': 373, 'user_id': 5066038, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rdJwa.jpg?s=256&g=1', 'display_name': 'asad_nitp', 'link': 'https://stackoverflow.com/users/5066038/asad-nitp'}",False,130,0,0,1606136811,1606136343,64968908,CC BY-SA 4.0,https://stackoverflow.com/questions/64968908/replicate-behavior-of-f-g-and-e-using-stringstream,"replicate behavior of %f, %g and %e using stringstream",1606136811.0,,,,
1383,"['c++', 'winapi', 'transparency', 'direct2d', 'direct-composition']","{'account_id': 351705, 'reputation': 164, 'user_id': 688348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b3fa77cfb6438565e7feda7df0d63f1e?s=256&d=identicon&r=PG', 'display_name': 'vtorri', 'link': 'https://stackoverflow.com/users/688348/vtorri'}",True,306,1,2,1606136309,1606127425,64966632,CC BY-SA 4.0,https://stackoverflow.com/questions/64966632/transparent-window-using-windows-composition-engine-in-c,transparent window using Windows Composition engine in c++,,64968900.0,,,
1384,"['c++', 'opencv', 'cmake', 'visual-studio-2019']","{'account_id': 2677617, 'reputation': 37, 'user_id': 2313613, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/95e3735da5ec5bc969053a75cc8e68a6?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/2313613/matt'}",False,118,0,1,1606135803,1606037108,64952508,CC BY-SA 4.0,https://stackoverflow.com/questions/64952508/how-to-include-cmake-dependencies-from-source-for-static-use,How to include cmake dependencies from source for static use,1606135803.0,,,,
1385,"['c++', 'qt', 'qthread', 'qprogressdialog']","{'account_id': 11254463, 'reputation': 6367, 'user_id': 8254699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b91384172702e29895e620c2b0924ef3?s=256&d=identicon&r=PG&f=1', 'display_name': 'kocica', 'link': 'https://stackoverflow.com/users/8254699/kocica'}",True,256,1,2,1606135578,1606077991,64959367,CC BY-SA 4.0,https://stackoverflow.com/questions/64959367/how-to-wait-for-qprogressdialog-construction,How to wait for QProgressDialog construction?,,64968412.0,,,
1386,"['c++', 'magnetometer', 'px4']","{'account_id': 18117821, 'reputation': 9, 'user_id': 14479062, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhLltUP3FvhGwt5DVunb0xB0_z_0wDFIuWYfw2hgg=k-s256', 'display_name': 'Furkan Mola', 'link': 'https://stackoverflow.com/users/14479062/furkan-mola'}",False,136,0,0,1606135362,1606135362,64968673,CC BY-SA 4.0,https://stackoverflow.com/questions/64968673/error-cannot-convert-class-pointer-to-signed-char,Error: Cannot convert class pointer to signed char *,,,,,
1387,"['c++', 'audio', 'directshow']","{'account_id': 7378264, 'reputation': 4149, 'user_id': 5709159, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/DL3rX.jpg?s=256&g=1', 'display_name': 'Sirop4ik', 'link': 'https://stackoverflow.com/users/5709159/sirop4ik'}",True,269,2,0,1606135157,1606068956,64957789,CC BY-SA 4.0,https://stackoverflow.com/questions/64957789/how-to-connect-object-to-the-filter-graph,How to connect object to the filter graph?,1606135157.0,64958348.0,,,
1388,"['c++', 'literals', 'c++20', 'chrono']","{'account_id': 448234, 'reputation': 144, 'user_id': 842326, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a817c0ac2852a0db02313a850c6a7ea?s=256&d=identicon&r=PG', 'display_name': 'Damien Garrido', 'link': 'https://stackoverflow.com/users/842326/damien-garrido'}",True,81,1,3,1606134508,1606134123,64968354,CC BY-SA 4.0,https://stackoverflow.com/questions/64968354/why-stdchronoday-stored-value-is-unspecified-if-d-255,Why std::chrono::day stored value is unspecified if d &gt; 255,,64968436.0,,,
1389,"['c++', 'opencv']","{'account_id': 14567817, 'reputation': 11, 'user_id': 10521966, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Gtf1h.jpg?s=256&g=1', 'display_name': 'Ibrahim', 'link': 'https://stackoverflow.com/users/10521966/ibrahim'}",False,53,1,0,1606130738,1606130422,64967443,CC BY-SA 4.0,https://stackoverflow.com/questions/64967443/base-operand-of-has-non-pointer-type-cvmat-sourceaux-data-flfila-1,"Base operand of ‘-&gt;’ has non-pointer type ‘cv::Mat’ sourceAux-&gt;data.fl[(fila-1)*numColumnas+columna-1] = matA-&gt;getValueData(fila,columna);",,,,,
1390,"['c++', 'cplex']","{'account_id': 19940268, 'reputation': 1, 'user_id': 14691685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eac76f655641ae21f27c2f18c31eed30?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laura_Codazzi', 'link': 'https://stackoverflow.com/users/14691685/laura-codazzi'}",False,33,1,0,1606130599,1606129459,64967201,CC BY-SA 4.0,https://stackoverflow.com/questions/64967201/access-to-model-variables,Access to model variables,,,,,
1391,"['c++', 'list-initialization']","{'account_id': 15866003, 'reputation': 73, 'user_id': 11448069, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lwvNoepSLzc/AAAAAAAAAAI/AAAAAAAAAAc/zVLcLiFibFY/photo.jpg?sz=256', 'display_name': '0_NULL', 'link': 'https://stackoverflow.com/users/11448069/0-null'}",False,87,1,1,1606130315,1606124207,64965855,CC BY-SA 4.0,https://stackoverflow.com/questions/64965855/why-does-using-curley-braces-when-creating-an-object-calls-2-constructor-if-one,"Why does using curley braces when creating an object, calls 2 constructor if one constructor have initializer list",1606124582.0,,,,
1392,"['c++', 'visual-studio-code']","{'account_id': 18030027, 'reputation': 21, 'user_id': 13104916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c22a701e9e94a186bb470b13b872a93c?s=256&d=identicon&r=PG&f=1', 'display_name': 'tShalti', 'link': 'https://stackoverflow.com/users/13104916/tshalti'}",False,328,0,2,1606129836,1606129836,64967294,CC BY-SA 4.0,https://stackoverflow.com/questions/64967294/vscode-c-debugging-by-bash-script,Vscode C++ debugging by bash script,,,,,
1393,"['c++', 'parallel-processing', 'c++17']","{'account_id': 20040748, 'reputation': 3, 'user_id': 14691506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b8789e3e41f963569b9856fc41a8e47?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/14691506/michael'}",True,153,2,0,1606128978,1606127428,64966634,CC BY-SA 4.0,https://stackoverflow.com/questions/64966634/c-parallel-for-issues,C++ Parallel_For issues,1606128409.0,64967057.0,,,
1394,"['c++', 'arduino', 'project', 'arduino-uno']","{'account_id': 20038470, 'reputation': 1, 'user_id': 14689652, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgjUpDGMXXUNpTWJF69YxHhzAgq36JzEzTtvCM68g=k-s256', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/14689652/justin'}",False,281,1,0,1606127981,1606105880,64962582,CC BY-SA 4.0,https://stackoverflow.com/questions/64962582/arduino-project-social-distancing-alarm-ultrasonic-raidar-project,Arduino Project - Social Distancing Alarm Ultrasonic Raidar Project,,,,,
1395,"['c++', 'visual-studio', 'runtime-error', 'sfml']","{'account_id': 19406369, 'reputation': 1, 'user_id': 14191740, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0QGSiKKzD6o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDt_6-PGYIWuaoqt41r8MqjyapYA/photo.jpg?sz=256', 'display_name': 'Viraj', 'link': 'https://stackoverflow.com/users/14191740/viraj'}",False,495,1,-1,1606126846,1606125724,64966234,CC BY-SA 4.0,https://stackoverflow.com/questions/64966234/0xc0000005-access-violation-reading-location,0xC0000005: Access violation reading location,1606126106.0,,,,
1396,"['c++', 'math']","{'account_id': 3131766, 'reputation': 79, 'user_id': 2649339, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/159dcd2659097a273e9cb8fd2df51b23?s=256&d=identicon&r=PG', 'display_name': 'CvR_XX', 'link': 'https://stackoverflow.com/users/2649339/cvr-xx'}",True,147,1,2,1606126603,1606125118,64966072,CC BY-SA 4.0,https://stackoverflow.com/questions/64966072/is-there-a-constexpr-alternative-to-modf,Is there a constexpr alternative to modf,,64966377.0,,,
1397,"['c++', 'multithreading', 'benchmarking']","{'account_id': 9748685, 'reputation': 156, 'user_id': 7227724, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mOlwE.jpg?s=256&g=1', 'display_name': 'magmine', 'link': 'https://stackoverflow.com/users/7227724/magmine'}",False,138,0,1,1606126561,1606126561,64966422,CC BY-SA 4.0,https://stackoverflow.com/questions/64966422/can-i-benchmark-a-multithreaded-code-using-queck-bench-com,Can I benchmark a multithreaded code using queck-bench.com?,,,,,
1398,"['c++', 'react-native', 'v8']","{'account_id': 14376354, 'reputation': 45, 'user_id': 10384710, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-pC4V4TwK3Vc/AAAAAAAAAAI/AAAAAAAAAAc/JClX0B5bcRc/photo.jpg?sz=256', 'display_name': 'li haochen', 'link': 'https://stackoverflow.com/users/10384710/li-haochen'}",True,110,1,0,1606126338,1606123701,64965723,CC BY-SA 4.0,https://stackoverflow.com/questions/64965723/what-does-this-context-reset-do-in-v8-runtime-implemation-of-react-native-js,what does this `context_.Reset` do in v8 runtime implemation of react-native js-runtime?,,64966382.0,,,
1399,"['c++', 'openssl', 'cryptography', 'public-key', 'pkcs#11']","{'account_id': 19962880, 'reputation': 3, 'user_id': 14630057, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-KCDo3YXo0l8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckIDDVRcz6OlpdoHUW5X8_lcYq5sw/s96-c/photo.jpg?sz=256', 'display_name': 'why it doesnt work', 'link': 'https://stackoverflow.com/users/14630057/why-it-doesnt-work'}",True,2838,1,0,1606126133,1605765134,64906101,CC BY-SA 4.0,https://stackoverflow.com/questions/64906101/error0407008arsa-routinesrsa-padding-check-pkcs1-type-1invalid-padding-opens,error:0407008A:rsa routines:RSA_padding_check_PKCS1_type_1:invalid padding openssl C++,1606126133.0,,,,
1400,"['c++', 'data-structures']","{'account_id': 16928242, 'reputation': 1, 'user_id': 14691268, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2493587740912928/picture?type=large', 'display_name': 'Hla Hakim', 'link': 'https://stackoverflow.com/users/14691268/hla-hakim'}",False,120,0,0,1606125740,1606125326,64966131,CC BY-SA 4.0,https://stackoverflow.com/questions/64966131/c-this-is-insertion-sorting-for-food-and-price-and-calorie-but-the-sorting-fun,c++ this is insertion sorting for food and price and calorie but the sorting function doesn&#39;t work,1606125740.0,,,,
1401,"['c++', 'visual-studio', 'recursion']","{'account_id': 15945091, 'reputation': 23, 'user_id': 11505901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70f748575cb0bb7d0bd53b9cced70653?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sandpaw', 'link': 'https://stackoverflow.com/users/11505901/sandpaw'}",False,69,1,-1,1606125233,1606114995,64963823,CC BY-SA 4.0,https://stackoverflow.com/questions/64963823/recursive-function-throws-unhandled-exception-at-0x79b20ad2-ucrtbased-dll,Recursive function throws unhandled exception at 0x79B20AD2 (ucrtbased.dll),,,,,
1402,"['c++', 'linux', 'sockets', 'compiler-errors', 'g++']","{'account_id': 1638427, 'reputation': 4653, 'user_id': 1511337, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/45e4568b5b3b76e94f54888750a9da36?s=256&d=identicon&r=PG', 'display_name': 'Chan Kim', 'link': 'https://stackoverflow.com/users/1511337/chan-kim'}",True,212,1,0,1606122721,1606121196,64965115,CC BY-SA 4.0,https://stackoverflow.com/questions/64965115/i-included-necessary-header-file-but-get-error-gai-strerrora-was-not-declared,"I included necessary header file but get &quot;error: gai_strerrorA was not declared in this scope&quot;, ubuntu16.04, g++ 5.5",1606121497.0,64965464.0,,,
1403,"['c++', 'visual-studio']","{'account_id': 20039962, 'reputation': 1, 'user_id': 14690852, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj3clRwv5GhZwuUgkhr7p5mbg75vlIUmOPNpb7nvw=k-s256', 'display_name': 'Stian Algr&#248;y', 'link': 'https://stackoverflow.com/users/14690852/stian-algr%c3%b8y'}",False,40,0,0,1606122001,1606121674,64965233,CC BY-SA 4.0,https://stackoverflow.com/questions/64965233/problems-with-an-editing-function-in-my-database,Problems with an editing function in my database,1606122001.0,,,,
1404,"['c++', 'json']","{'account_id': 20039342, 'reputation': 1, 'user_id': 14690358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0ad4129674030304032e05a25d52d14?s=256&d=identicon&r=PG&f=1', 'display_name': 'GodFather23', 'link': 'https://stackoverflow.com/users/14690358/godfather23'}",False,405,0,0,1606121986,1606115832,64963984,CC BY-SA 4.0,https://stackoverflow.com/questions/64963984/while-parsing-complex-nested-json-file-it-is-difficult-to-access-search-value-of,While parsing complex nested JSON file it is difficult to access/search value of the object,1606121986.0,,,,
1405,"['c++', 'ffmpeg']","{'account_id': 16819272, 'reputation': 133, 'user_id': 12160177, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51fc627732a6311ede7de35fecbcd051?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oier Lauzirika Zarrabeitia', 'link': 'https://stackoverflow.com/users/12160177/oier-lauzirika-zarrabeitia'}",False,108,0,0,1606121937,1606121260,64965133,CC BY-SA 4.0,https://stackoverflow.com/questions/64965133/converting-msb-padding-to-lsb-padding,Converting MSB padding to LSB padding,1606121937.0,,,,
