,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from
1143,"['c++', 'matrix', 'eigen', 'eigen3']","{'account_id': 10609511, 'reputation': 1389, 'user_id': 7813847, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a062c89573fcea80e00131ce14e0cb45?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dorian', 'link': 'https://stackoverflow.com/users/7813847/dorian'}",True,279,2,0,1653339080,1653056118,72320400,CC BY-SA 4.0,https://stackoverflow.com/questions/72320400/writing-data-into-eigenmatrix-row,Writing data into Eigen::Matrix row,1653300272.0,,,,
1144,"['c++', 'multithreading', 'concurrency', 'parallel-processing', 'openmp']","{'account_id': 17200780, 'reputation': 65, 'user_id': 12452565, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9885de0ad095cb593b09f13f37ebe753?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProcgerXacker', 'link': 'https://stackoverflow.com/users/12452565/procgerxacker'}",True,86,2,0,1653337893,1653323398,72351917,CC BY-SA 4.0,https://stackoverflow.com/questions/72351917/openmp-parallelization-of-two-consecutive-cycles,OpenMP. Parallelization of two consecutive cycles,,72354444.0,,,
1145,"['c++', 'visual-studio', 'directx']","{'account_id': 17026647, 'reputation': 17, 'user_id': 12317688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba869cf2f25c03fe15aec943ee0f190e?s=256&d=identicon&r=PG&f=1', 'display_name': 'cmcl141', 'link': 'https://stackoverflow.com/users/12317688/cmcl141'}",True,73,1,0,1653337747,1653192895,72334760,CC BY-SA 4.0,https://stackoverflow.com/questions/72334760/error-while-trying-to-get-sample-directx-applications-to-work,Error while trying to get sample directx applications to work,,,,,
1146,"['c++', 'visual-studio', 'directx']","{'account_id': 17026647, 'reputation': 17, 'user_id': 12317688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba869cf2f25c03fe15aec943ee0f190e?s=256&d=identicon&r=PG&f=1', 'display_name': 'cmcl141', 'link': 'https://stackoverflow.com/users/12317688/cmcl141'}",True,65,1,-1,1653337484,1653280915,72343340,CC BY-SA 4.0,https://stackoverflow.com/questions/72343340/getting-library-dependencies-for-directx-sample-applications,Getting library dependencies for DirectX sample applications,,,,,
1147,"['c++', 'visual-studio', 'executable']","{'account_id': 24544307, 'reputation': 1, 'user_id': 18454388, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh890F-S4436Ah_MtxaNVnC-j-LHpsF7mNdYJC_bA=k-s256', 'display_name': 'Eni Nuhaj', 'link': 'https://stackoverflow.com/users/18454388/eni-nuhaj'}",False,94,1,-1,1653337336,1653336678,72354318,CC BY-SA 4.0,https://stackoverflow.com/questions/72354318/program-shows-weird-behavior-after-converting-into-exe,Program shows weird behavior after converting into .exe,1653336947.0,,,,
1148,"['c++', 'polymorphism', 'overloading']","{'account_id': 18691715, 'reputation': 1, 'user_id': 13625898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22b85e03fe9bc32d590e613c533a1854?s=256&d=identicon&r=PG&f=1', 'display_name': 'RobertSzacki', 'link': 'https://stackoverflow.com/users/13625898/robertszacki'}",False,86,2,0,1653337236,1652970352,72306360,CC BY-SA 4.0,https://stackoverflow.com/questions/72306360/c-calling-overloaded-virtual-methods-with-parameters-of-the-same-base-class,C++: Calling overloaded virtual methods with parameters of the same base class,1652978269.0,,,,
1149,"['c++', 'microcontroller', 'nrf52']","{'account_id': 22786561, 'reputation': 61, 'user_id': 16941546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5af209fad10db3038e5b71b9f90438c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Steve4879', 'link': 'https://stackoverflow.com/users/16941546/steve4879'}",False,35,0,0,1653337098,1653337098,72354395,CC BY-SA 4.0,https://stackoverflow.com/questions/72354395/microcontroller-bit-operations-or-something-else,Microcontroller Bit Operations or Something Else?,,,,,
1150,"['c++', 'firemonkey', 'c++builder']","{'account_id': 22516151, 'reputation': 13, 'user_id': 16710349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4847c6ceef4d86ddee41b9476121366b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ruqaiyah', 'link': 'https://stackoverflow.com/users/16710349/ruqaiyah'}",True,142,1,-1,1653336194,1653273871,72342770,CC BY-SA 4.0,https://stackoverflow.com/questions/72342770/what-to-pass-as-a-sender-in-a-button-onclick-method,What to pass as a Sender in a button OnClick method?,1653336194.0,72342855.0,,,
1151,['c++'],"{'account_id': 25297070, 'reputation': 63, 'user_id': 19122028, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzKtuXuBzy_f94j-U0Dt8PqINPuX_uD8cF_bS2R=k-s256', 'display_name': 'Елизавета Тараненко', 'link': 'https://stackoverflow.com/users/19122028/%d0%95%d0%bb%d0%b8%d0%b7%d0%b0%d0%b2%d0%b5%d1%82%d0%b0-%d0%a2%d0%b0%d1%80%d0%b0%d0%bd%d0%b5%d0%bd%d0%ba%d0%be'}",True,34,1,2,1653335441,1653332887,72353688,CC BY-SA 4.0,https://stackoverflow.com/questions/72353688/iterator-for-matrix-native-class-class,Iterator for Matrix Native class class,,72354047.0,,,
1152,['c++'],"{'user_type': 'does_not_exist', 'display_name': 'user19163519'}",True,70,1,0,1653335146,1653331952,72353544,CC BY-SA 4.0,https://stackoverflow.com/questions/72353544/count-until-a-character-is-found-then-set-counter-to-zero-after-appending-it-to,count until a character is found then set counter to zero after appending it to an array,,,,,
1153,"['c++', 'templates']","{'account_id': 22477463, 'reputation': 47, 'user_id': 16699209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82fa1f1c2249713bb88a514e7f43cab2?s=256&d=identicon&r=PG&f=1', 'display_name': 'westcoaststudent', 'link': 'https://stackoverflow.com/users/16699209/westcoaststudent'}",False,28,0,0,1653335003,1653335003,72354036,CC BY-SA 4.0,https://stackoverflow.com/questions/72354036/how-to-limit-templated-function-instantiation-to-certain-type-when-call-site-is,How to limit templated function instantiation to certain type when call site is in the same file as function template definition?,,,,,
1154,"['c++', 'cmake', 'mpi', 'linker-errors']","{'account_id': 17223739, 'reputation': 419, 'user_id': 12469912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00d6030230dfe56870c793365202ace1?s=256&d=identicon&r=PG&f=1', 'display_name': 'plpm', 'link': 'https://stackoverflow.com/users/12469912/plpm'}",False,515,0,0,1653334219,1653334067,72353876,CC BY-SA 4.0,https://stackoverflow.com/questions/72353876/how-to-fix-undefined-symbols-for-architecture-x86-64,How to fix &quot;Undefined symbols for architecture x86_64&quot;?,1653334219.0,,,,
1155,"['c++', 'variadic', 'aggregate-initialization']","{'account_id': 24992316, 'reputation': 165, 'user_id': 18853370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8b22b1777d0e8c385aa2d7759a758ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'zhanginou', 'link': 'https://stackoverflow.com/users/18853370/zhanginou'}",False,33,0,0,1653333673,1653333673,72353812,CC BY-SA 4.0,https://stackoverflow.com/questions/72353812/how-to-aggregate-initialize-with-variadic-indices,How to aggregate initialize with variadic indices?,,,,,
1156,"['c++', 'inheritance', 'constructor', 'derived-class', 'initialization-list']","{'account_id': 20316895, 'reputation': 79, 'user_id': 14902589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9046577023cf730213499a295eba5818?s=256&d=identicon&r=PG&f=1', 'display_name': 'Flann3l', 'link': 'https://stackoverflow.com/users/14902589/flann3l'}",True,43,1,2,1653333415,1653332765,72353673,CC BY-SA 4.0,https://stackoverflow.com/questions/72353673/how-to-add-variable-to-derived-initialization-list-from-base-class-initializatio,How to add variable to derived initialization list from base class initialization list?,,72353754.0,,,
1157,"['c++', 'c', 'linux-kernel', 'kernel', 'system-calls']","{'account_id': 17430464, 'reputation': 13, 'user_id': 12634505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/605a92df7abcebd4b2f63ec78e2b5f51?s=256&d=identicon&r=PG&f=1', 'display_name': 'heebyjeebiez', 'link': 'https://stackoverflow.com/users/12634505/heebyjeebiez'}",True,169,2,1,1653333141,1653168743,72333353,CC BY-SA 4.0,https://stackoverflow.com/questions/72333353/linux-kernel-function-returns-1-instead-of-einval,Linux kernel function returns 1 instead of EINVAL,,72333731.0,,,
1158,"['c++', 'grpc', 'protobuf-c']","{'account_id': 1701006, 'reputation': 2560, 'user_id': 1561081, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/acd9e93464c089acdf36bf1d8ce793c9?s=256&d=identicon&r=PG', 'display_name': 'lrleon', 'link': 'https://stackoverflow.com/users/1561081/lrleon'}",False,83,0,0,1653332936,1653332936,72353692,CC BY-SA 4.0,https://stackoverflow.com/questions/72353692/unexpected-error-using-grpc-arena-allocation,Unexpected error using grpc arena allocation,,,,,
1159,"['c++', 'visual-studio-code']","{'account_id': 11078923, 'reputation': 21, 'user_id': 13619152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98202699c9dd8707837529a1e136338e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ksenia Semenova', 'link': 'https://stackoverflow.com/users/13619152/ksenia-semenova'}",False,186,0,1,1653332860,1653331174,72353400,CC BY-SA 4.0,https://stackoverflow.com/questions/72353400/how-to-tell-vscode-where-c-std-library-headers-are-located,How to tell VSCode where C++ std library headers are located?,,,,,
1160,"['c++', 'typetraits']","{'account_id': 1711161, 'reputation': 4649, 'user_id': 1569204, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/bd0db7459f9940095b1518fa7ec32a72?s=256&d=identicon&r=PG', 'display_name': 'Bruce Adams', 'link': 'https://stackoverflow.com/users/1569204/bruce-adams'}",False,30,0,1,1653332786,1653309548,72348662,CC BY-SA 4.0,https://stackoverflow.com/questions/72348662/how-do-you-check-that-a-class-template-implements-a-set-of-traits,How do you check that a class/template implements a set of traits?,1653332786.0,,,,
1161,"['c++', 'inheritance', 'vector', 'polymorphism', 'unique-ptr']","{'account_id': 17698485, 'reputation': 77, 'user_id': 12848649, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBbytvFkn_nt71o1EpSVbQMq0NZJ4OnrBSFi3eGkQ=k-s256', 'display_name': 'Max Peglar-Willis', 'link': 'https://stackoverflow.com/users/12848649/max-peglar-willis'}",False,79,1,2,1653332637,1653331527,72353475,CC BY-SA 4.0,https://stackoverflow.com/questions/72353475/how-do-i-check-a-dynamic-cast-is-successful-when-returning-it-from-a-function,How do I check a dynamic_cast is successful when returning it from a function?,,,,,
1162,"['c++', 'go', 'static-libraries', 'swig', 'static-linking']","{'account_id': 913595, 'reputation': 5715, 'user_id': 946904, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/4GvFw.jpg?s=256&g=1', 'display_name': 'marc wellman', 'link': 'https://stackoverflow.com/users/946904/marc-wellman'}",False,153,0,1,1653332063,1653247736,72340704,CC BY-SA 4.0,https://stackoverflow.com/questions/72340704/using-static-c-library-from-within-go-code-using-swig,Using static C++ library from within go-code using SWIG,1653332063.0,,,,
1163,"['c++', 'visual-studio-code', 'c++14', 'intellisense']","{'account_id': 11896391, 'reputation': 65, 'user_id': 8705667, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68f69312a3121eb6fe64648c82790c94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doug McMurray', 'link': 'https://stackoverflow.com/users/8705667/doug-mcmurray'}",False,66,1,-2,1653331734,1653264696,72342113,CC BY-SA 4.0,https://stackoverflow.com/questions/72342113/issues-getting-intellisense-working-with-c14,Issues Getting Intellisense Working with C++14,1653280836.0,,,,
1164,"['c++', 'qt', 'user-interface', 'qt-creator']","{'account_id': 24971187, 'reputation': 15, 'user_id': 18834345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bc649f89c193902a43e09ad87eafb63?s=256&d=identicon&r=PG', 'display_name': 'Rayzzen', 'link': 'https://stackoverflow.com/users/18834345/rayzzen'}",True,59,1,1,1653331571,1652258871,72198057,CC BY-SA 4.0,https://stackoverflow.com/questions/72198057/use-a-signal-between-2-classes-qt,use a signal between 2 classes Qt,1653331571.0,72199333.0,,,
1165,"['c++', 'template-specialization']","{'account_id': 22477463, 'reputation': 47, 'user_id': 16699209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82fa1f1c2249713bb88a514e7f43cab2?s=256&d=identicon&r=PG&f=1', 'display_name': 'westcoaststudent', 'link': 'https://stackoverflow.com/users/16699209/westcoaststudent'}",False,89,2,0,1653331235,1653326471,72352519,CC BY-SA 4.0,https://stackoverflow.com/questions/72352519/template-specialization-with-macros,Template specialization with macros,1653326621.0,,,,
1166,"['c++', 'file', 'scanf']","{'account_id': 24623145, 'reputation': 1, 'user_id': 18523191, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhJqe_vX5YT1W2oPGA0awEPbJT5jxifCS16RFxN=k-s256', 'display_name': 'Stefan L', 'link': 'https://stackoverflow.com/users/18523191/stefan-l'}",False,75,0,0,1653330041,1653328047,72352823,CC BY-SA 4.0,https://stackoverflow.com/questions/72352823/how-to-read-multiple-blocks-of-strings-from-text-file,How to read multiple blocks of strings from text file,1653330041.0,,,,
1167,"['c++', 'z3', 'z3py']","{'account_id': 7707135, 'reputation': 3, 'user_id': 13083865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9cfd51ee828d05aa547709257b956358?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rushabh Kanadia', 'link': 'https://stackoverflow.com/users/13083865/rushabh-kanadia'}",True,27,1,0,1653329230,1653327716,72352743,CC BY-SA 4.0,https://stackoverflow.com/questions/72352743/z3-prover-equivalent-to-python-datatype-in-the-c-api,Z3 Prover: Equivalent to Python Datatype in the C++ API,,72353040.0,,,
1168,"['c++', 'class', 'templates', 'stl', 'typetraits']","{'account_id': 22429437, 'reputation': 39, 'user_id': 16635529, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b9afd0bc11c0fd154ddca1291ec3661?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nihal Ramaswamy', 'link': 'https://stackoverflow.com/users/16635529/nihal-ramaswamy'}",False,21,0,0,1653328607,1653328607,72352930,,https://stackoverflow.com/questions/72352930/equality-condition-in-containers,Equality condition in containers,,,1653328744.0,Duplicate,
1169,"['c++', 'protobuf-c']","{'account_id': 2929474, 'reputation': 357, 'user_id': 2510104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43adc529f4d7d1064fe61c95ccb6554c?s=256&d=identicon&r=PG', 'display_name': 'Amir', 'link': 'https://stackoverflow.com/users/2510104/amir'}",False,34,0,0,1653327716,1653327716,72352744,CC BY-SA 4.0,https://stackoverflow.com/questions/72352744/find-point-of-difference-in-two-google-protobufs,Find point of difference in two Google protobufs,,,,,
1170,"['c++', 'c++builder']","{'account_id': 22516151, 'reputation': 13, 'user_id': 16710349, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4847c6ceef4d86ddee41b9476121366b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ruqaiyah', 'link': 'https://stackoverflow.com/users/16710349/ruqaiyah'}",True,85,1,1,1653327208,1653258477,72341710,CC BY-SA 4.0,https://stackoverflow.com/questions/72341710/how-to-make-two-forms-access-the-same-variables-in-cbuilder,How to make two Forms access the same variables in C++Builder,1653327208.0,72341746.0,,,
1171,['c++'],"{'account_id': 24918980, 'reputation': 17, 'user_id': 18787515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/367df9f3687718bce6772a186d2d2118?s=256&d=identicon&r=PG', 'display_name': 'Nathan', 'link': 'https://stackoverflow.com/users/18787515/nathan'}",True,69,2,0,1653327028,1653267407,72342288,CC BY-SA 4.0,https://stackoverflow.com/questions/72342288/how-to-create-loops-and-use-push-back,How to create loops and use push_back(),1653327028.0,72342461.0,,,
1172,"['c++', 'winapi', 'com', 'windows-server']","{'account_id': 21413472, 'reputation': 1, 'user_id': 15773147, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HgS1U.jpg?s=256&g=1', 'display_name': 'matty george', 'link': 'https://stackoverflow.com/users/15773147/matty-george'}",False,41,1,-1,1653325678,1653288231,72344220,CC BY-SA 4.0,https://stackoverflow.com/questions/72344220/createinstancelic-is-failing-on-windows-server-2016-but-not-on-windows-server-20,CreateInstanceLic is failing on Windows Server 2016 but not on Windows Server 2019,1653325678.0,,,,
1173,"['c++', 'c++20']","{'account_id': 25359951, 'reputation': 37, 'user_id': 19175403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34922bc14cff2ff64ea8f81589eedc8f?s=256&d=identicon&r=PG', 'display_name': 'dyra4ek', 'link': 'https://stackoverflow.com/users/19175403/dyra4ek'}",True,127,1,1,1653325229,1653244593,72340339,CC BY-SA 4.0,https://stackoverflow.com/questions/72340339/how-to-pass-a-name-for-convenient-use-of-tuple,How to pass a name for convenient use of tuple?,1653245109.0,72340510.0,,,
1174,"['c++', 'set', 'find']","{'user_type': 'does_not_exist', 'display_name': 'user18130483'}",True,83,2,-3,1653325103,1653319019,72350951,CC BY-SA 4.0,https://stackoverflow.com/questions/72350951/why-are-finding-elements-most-efficient-in-arrays-in-c,Why are finding elements most efficient in arrays in c++?,,72351086.0,,,
1175,"['c++', 'c', 'tensorflow']","{'account_id': 23369227, 'reputation': 33, 'user_id': 17440370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38675c00af1850bf7e15e54c8ad4ffc4?s=256&d=identicon&r=PG', 'display_name': 'Xyt', 'link': 'https://stackoverflow.com/users/17440370/xyt'}",False,25,0,2,1653325038,1653325038,72352226,CC BY-SA 4.0,https://stackoverflow.com/questions/72352226/tensorflow-how-to-get-the-meta-data-from-a-model-with-c-api,TensorFlow: How to get the meta data from a model with c_api?,,,,,
1176,['c++'],"{'account_id': 8640982, 'reputation': 2627, 'user_id': 6469690, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/kvGyE.png?s=256&g=1', 'display_name': 'Bonita Montero', 'link': 'https://stackoverflow.com/users/6469690/bonita-montero'}",True,102,1,-1,1653324815,1653283777,72343610,CC BY-SA 4.0,https://stackoverflow.com/questions/72343610/can-the-amortized-constand-overehad-be-sustained-by-a-50-capcity-increment,Can the amortized constand overehad be sustained by a 50% capcity increment?,1653289082.0,,,,
1177,"['c++', 'algorithm', 'boost']","{'account_id': 31325, 'reputation': 2720, 'user_id': 85936, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/0XjRa.jpg?s=256&g=1', 'display_name': 'veefu', 'link': 'https://stackoverflow.com/users/85936/veefu'}",True,123,1,1,1653324736,1653321842,72351610,CC BY-SA 4.0,https://stackoverflow.com/questions/72351610/find-first-truthy-value-returned-from-some-predicate-over-a-range,Find first truthy value returned from some predicate over a range,,,,,
1178,"['c++', 'design-patterns', 'strategy-pattern']","{'account_id': 4124806, 'reputation': 85, 'user_id': 3396705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf1621e9bdfc52c9623c6c19a9ad3908?s=256&d=identicon&r=PG', 'display_name': 'user43024', 'link': 'https://stackoverflow.com/users/3396705/user43024'}",True,72,1,1,1653324532,1652391093,72222269,CC BY-SA 4.0,https://stackoverflow.com/questions/72222269/what-are-the-differences-between-a-template-and-a-function-pointer-for-a-strateg,What are the differences between a template and a function pointer for a Strategy design pattern in C++,,72222433.0,,,
1179,"['c++', 'initialization', 'conditional-operator', 'comparison-operators', 'logical-or']","{'account_id': 25367904, 'reputation': 9, 'user_id': 19182222, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07922c91674e93c1561b69d4e5780a75?s=256&d=identicon&r=PG', 'display_name': 'dudu4', 'link': 'https://stackoverflow.com/users/19182222/dudu4'}",True,83,2,-3,1653324251,1653323402,72351918,CC BY-SA 4.0,https://stackoverflow.com/questions/72351918/strange-behaviour-in-c-when-comparing-2-values-with-or-and-operator,Strange behaviour in C++ when comparing 2 values with &quot;or&quot; and &quot;?&quot; operator,1653324048.0,,,,
1180,"['c++', 'autosar']","{'account_id': 20203251, 'reputation': 131, 'user_id': 14818381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sE1Di.png?s=256&g=1', 'display_name': 'KplnMoon', 'link': 'https://stackoverflow.com/users/14818381/kplnmoon'}",False,70,0,0,1653322692,1653322692,72351770,CC BY-SA 4.0,https://stackoverflow.com/questions/72351770/autosar-c-rule-3-1-5-function-definition-in-a-class-definition,AUTOSAR C++ Rule 3-1-5 - function definition in a class definition,,,,,
1181,['c++'],"{'account_id': 18976893, 'reputation': 1, 'user_id': 13860150, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1214666358890817/picture?type=large', 'display_name': 'AlexOgn', 'link': 'https://stackoverflow.com/users/13860150/alexogn'}",True,301,1,-1,1653321975,1653321583,72351562,CC BY-SA 4.0,https://stackoverflow.com/questions/72351562/error-passing-const-player-as-this-argument-discards-qualifiers-fpermissi,error: passing &#39;const Player&#39; as &#39;this&#39; argument discards qualifiers [-fpermissive]|,,,,,
1182,"['c++', 'return-by-reference']","{'account_id': 16944490, 'reputation': 91, 'user_id': 12255534, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCS_6brLxw5JIPcLPJJNv_iAjk-2aEVl5B_21oC=k-s256', 'display_name': 'Sumukh Bhat', 'link': 'https://stackoverflow.com/users/12255534/sumukh-bhat'}",True,97,1,-2,1653320867,1653320205,72351233,,https://stackoverflow.com/questions/72351233/why-is-it-advantageous-to-return-by-reference,Why is it advantageous to return by reference?,,72351348.0,1653369469.0,Needs details or clarity,
1183,"['c++', 'arrays', 'pointers', 'tuples', 'metaprogramming']","{'account_id': 25345219, 'reputation': 3, 'user_id': 19163017, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzrVPwIFuOLrquBeBpGl3DvRg8JJPd1zj1jyNHu=k-s256', 'display_name': 'Arkadiusz Wala', 'link': 'https://stackoverflow.com/users/19163017/arkadiusz-wala'}",True,83,1,-1,1653319954,1653066616,72322537,CC BY-SA 4.0,https://stackoverflow.com/questions/72322537/any-way-to-build-an-array-of-pointers-from-a-tuple-of-different-objects-but-der,Any way to build an array of pointers from a tuple of different objects (but derived from the same base class)?,1653066673.0,72323474.0,,,
1184,"['c++', 'templates', 'template-meta-programming', 'template-specialization', 'member-functions']","{'account_id': 3712369, 'reputation': 4779, 'user_id': 3089350, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/2070bd8045abf2ac967cd4ead6dc59a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'prestokeys', 'link': 'https://stackoverflow.com/users/3089350/prestokeys'}",False,40,0,0,1653319651,1653319651,72351105,,https://stackoverflow.com/questions/72351105/checking-if-template-specialization-of-member-function-exists,Checking if template specialization of member function exists,,,1653321046.0,Duplicate,
1185,"['c++', 'qt', 'cmake']","{'account_id': 16243975, 'reputation': 373, 'user_id': 11729602, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4053fdc93748da63c6792b4eaa120d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'JHeni', 'link': 'https://stackoverflow.com/users/11729602/jheni'}",True,153,2,0,1653319610,1653290169,72344579,CC BY-SA 4.0,https://stackoverflow.com/questions/72344579/cmake-avoid-copying-qt5-dlls-on-windows,CMake avoid copying Qt5 Dlls on windows,1653292839.0,,,,
1186,"['c++', 'c', 'qt', 'cython']","{'account_id': 14247102, 'reputation': 135, 'user_id': 14729172, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-NMTpj2HWP3U/AAAAAAAAAAI/AAAAAAAAAck/77DrpcIsRbA/photo.jpg?sz=256', 'display_name': 'PackSciences', 'link': 'https://stackoverflow.com/users/14729172/packsciences'}",False,104,0,0,1653319059,1653319059,72350959,CC BY-SA 4.0,https://stackoverflow.com/questions/72350959/cython-cqt-interfacing,Cython/C++Qt interfacing,,,,,
1187,"['c++', 'opengl', 'glfw', 'glm-math']","{'account_id': 23621514, 'reputation': 69, 'user_id': 17654712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1b551c946ddd835bb25d994400702ec?s=256&d=identicon&r=PG', 'display_name': 'Mathew Dawson', 'link': 'https://stackoverflow.com/users/17654712/mathew-dawson'}",True,192,1,1,1653318829,1653161123,72332630,CC BY-SA 4.0,https://stackoverflow.com/questions/72332630/is-there-a-way-to-position-the-3d-cube-in-the-upper-left-corner-of-the-window-fo,Is there a way to position the 3D cube in the upper left corner of the window for OpenGL?,1653318829.0,72333130.0,,,
1188,"['c++', 'stm32', 'keil', 'toolchain']","{'account_id': 25365287, 'reputation': 1, 'user_id': 19179953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01ecf9718a514700ffd345e09642790d?s=256&d=identicon&r=PG', 'display_name': 'SharkMelon', 'link': 'https://stackoverflow.com/users/19179953/sharkmelon'}",False,43,0,0,1653318479,1653306545,72348062,,https://stackoverflow.com/questions/72348062/in-class-initialization-of-non-static-data-member-is-a-c11-extension,in-class initialization of non-static data member is a c++11 extension,1653318479.0,,1653307812.0,Duplicate,
1189,"['c++', 'oop', 'templates', 'declaration']","{'account_id': 22712372, 'reputation': 23, 'user_id': 16878156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjgm8VowklcpcjMMedESk5iHGCVsruGJWCQBh_cEQ=k-s256', 'display_name': 'Gleb Shapovalov', 'link': 'https://stackoverflow.com/users/16878156/gleb-shapovalov'}",True,58,1,0,1653318149,1653315541,72350127,CC BY-SA 4.0,https://stackoverflow.com/questions/72350127/incompatible-two-void-functions-declaration,Incompatible two void functions declaration,,72350215.0,,,
1190,"['c++', 'gcc', 'type-conversion']","{'account_id': 1079073, 'reputation': 2865, 'user_id': 1076564, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/sGmmK.jpg?s=256&g=1', 'display_name': 'Martin Pecka', 'link': 'https://stackoverflow.com/users/1076564/martin-pecka'}",False,76,0,2,1653317838,1653317838,72350662,CC BY-SA 4.0,https://stackoverflow.com/questions/72350662/feature-test-for-float-double-variants-of-stdfrom-chars,Feature test for float/double variants of std::from_chars?,,,,,
1191,"['c++', 'multithreading', 'performance', 'directory', 'size']","{'account_id': 20938992, 'reputation': 175, 'user_id': 16785067, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iOfJx.jpg?s=256&g=1', 'display_name': 'S.T.A.L.K.E.R', 'link': 'https://stackoverflow.com/users/16785067/s-t-a-l-k-e-r'}",True,113,1,0,1653317444,1651596938,72102862,CC BY-SA 4.0,https://stackoverflow.com/questions/72102862/whats-the-fastest-way-to-get-the-size-of-a-directory,Whats the fastest way to get the size of a directory?,,,,,
