,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
964,"['c++', 'xtensor']","{'account_id': 147616, 'reputation': 1149, 'user_id': 358850, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/VUbet.jpg?s=256&g=1', 'display_name': 'Yury', 'link': 'https://stackoverflow.com/users/358850/yury'}",False,124,0,1,1632526038,1632526038,69321953,CC BY-SA 4.0,https://stackoverflow.com/questions/69321953/case-of-mandatory-decltype-in-c-lambda-functions,Case of mandatory decltype in C++ lambda functions,,,,,,
965,"['c++', 'winapi']","{'user_type': 'does_not_exist', 'display_name': 'user16932694'}",False,60,0,0,1632525369,1632525369,69321894,CC BY-SA 4.0,https://stackoverflow.com/questions/69321894/exception-on-hcbt-movesize-when-window-is-minimized,Exception on HCBT_MOVESIZE when window is minimized,,,,,,
966,"['c++', 'rvalue']","{'account_id': 401206, 'reputation': 7825, 'user_id': 767632, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/75a05c23a398c887e8f085b9c870586c?s=256&d=identicon&r=PG', 'display_name': 'yeputons', 'link': 'https://stackoverflow.com/users/767632/yeputons'}",True,253,1,6,1632524868,1632516183,69320918,CC BY-SA 4.0,https://stackoverflow.com/questions/69320918/why-does-taking-istream-to-a-temporary-stringstream-work-but-not-when-taki,"Why does taking `istream&amp;` to a temporary `stringstream` work, but not when taking `stringstream&amp;`?",1632524868.0,69321080.0,,,,
967,"['c++', 'templates', 'iostream', 'header-only', 'iosfwd']","{'account_id': 79407, 'reputation': 12813, 'user_id': 225186, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dbc60362bf2df08202ff198e00085a5c?s=256&d=identicon&r=PG', 'display_name': 'alfC', 'link': 'https://stackoverflow.com/users/225186/alfc'}",False,83,0,0,1632524031,1632523258,69321711,CC BY-SA 4.0,https://stackoverflow.com/questions/69321711/implement-printable-class-without-paying-for-iostream-compilation,Implement printable class without paying for iostream compilation?,1632524031.0,,,,,
968,"['c++', 'constants']","{'account_id': 14432615, 'reputation': 41, 'user_id': 10425544, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-k4OXhd3lleI/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWXCTYHF1BEqNYgmCKa_MuVJNHadA/mo/photo.jpg?sz=256', 'display_name': 'Steven Brown', 'link': 'https://stackoverflow.com/users/10425544/steven-brown'}",True,73,2,2,1632521333,1632520277,69321434,CC BY-SA 4.0,https://stackoverflow.com/questions/69321434/can-api-function-initialize-const-global-variable,Can API function initialize const global variable?,1632520629.0,,,,,
969,"['c++', 'clang-format']","{'account_id': 20892070, 'reputation': 117, 'user_id': 15347233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e310586a774f4e791be6de9d00862d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'JakubGamer', 'link': 'https://stackoverflow.com/users/15347233/jakubgamer'}",False,91,0,3,1632521303,1631542259,69164180,,https://stackoverflow.com/questions/69164180/clang-format-misformatting-enum-braces-and-ignoring-settings,Clang-format misformatting enum braces and ignoring settings,1632521303.0,,1637866561.0,Duplicate,,
970,"['c++', 'performance', 'lambda']","{'account_id': 16640963, 'reputation': 57, 'user_id': 12026512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/811773690650771053664ec6bc6a7a0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'EigenGrau', 'link': 'https://stackoverflow.com/users/12026512/eigengrau'}",True,280,1,1,1632520425,1632506061,69319320,CC BY-SA 4.0,https://stackoverflow.com/questions/69319320/c-lambda-overhead,C++ Lambda Overhead,,69321447.0,,,,
971,"['c++', 'eigen', 'template-argument-deduction']","{'account_id': 16843572, 'reputation': 395, 'user_id': 12178351, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2553865151508462/picture?type=large', 'display_name': 'Jonas Hjulstad', 'link': 'https://stackoverflow.com/users/12178351/jonas-hjulstad'}",True,88,1,2,1632519179,1632499720,69318119,CC BY-SA 4.0,https://stackoverflow.com/questions/69318119/generalizing-input-arguments-for-eigen-types,Generalizing input arguments for Eigen-types,1632500605.0,69318511.0,,,,
972,"['c++', 'matlab', 'serial-port', 'arduino-ide']","{'account_id': 22849997, 'reputation': 21, 'user_id': 16995765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75c19cba2af33cdcd38587f9ee786d71?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jacob Degitz', 'link': 'https://stackoverflow.com/users/16995765/jacob-degitz'}",False,179,0,2,1632518795,1632504230,69319003,CC BY-SA 4.0,https://stackoverflow.com/questions/69319003/using-matlab-to-write-to-arduino-serial-monitor-to-control-stepper-motor,Using MATLAB to write to Arduino serial monitor to control stepper motor,1632518795.0,,,,,
973,"['c++', 'optimization', 'abi']","{'account_id': 22099401, 'reputation': 21, 'user_id': 16356094, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad953b0422f3d2eabff4c9eea5419526?s=256&d=identicon&r=PG&f=1', 'display_name': 'endyx', 'link': 'https://stackoverflow.com/users/16356094/endyx'}",True,102,1,-1,1632517800,1632501765,69318532,CC BY-SA 4.0,https://stackoverflow.com/questions/69318532/why-msvc-compiler-optimizer-wont-remove-a-duplicated-function-call-inside-a-sha,"Why MSVC compiler/optimizer won&#39;t remove a duplicated function call inside a shared library, and instead duplicate the whole function body?",1632508142.0,,,,,
974,"['c++', 'bitset', 'std-bitset']","{'account_id': 53456, 'reputation': 10474, 'user_id': 159795, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4469b1b96938606e1c447de3da4ed534?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/159795/nick'}",False,276,0,0,1632515392,1632515392,69320804,CC BY-SA 4.0,https://stackoverflow.com/questions/69320804/how-do-i-initialize-a-bitset-in-array-order,How do I initialize a bitset in array order?,,,,,,
975,"['c++', 'time', 'ctime']","{'account_id': 18463433, 'reputation': 33, 'user_id': 14878972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0fd70a5e94cb97fd236925d4bf3ace5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'AdamsK', 'link': 'https://stackoverflow.com/users/14878972/adamsk'}",True,42,1,1,1632515265,1632514589,69320703,CC BY-SA 4.0,https://stackoverflow.com/questions/69320703/recording-how-much-time-is-required-to-run-a-portion-of-code-and-store-it-to-an,Recording how much time is required to run a portion of code and store it to an array in C++,,69320774.0,,,,
976,"['c++', 'xcode', 'cmake', 'compilation', 'clang']","{'account_id': 5447973, 'reputation': 4128, 'user_id': 4333809, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/eb246fedefccc8b02a3efb989143d3b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zohar81', 'link': 'https://stackoverflow.com/users/4333809/zohar81'}",False,322,0,0,1632514274,1632204765,69264182,CC BY-SA 4.0,https://stackoverflow.com/questions/69264182/clang-tidy-xcode-static-analyzer-integration,clang-tidy Xcode static analyzer integration,1632514274.0,,,,,
977,"['c++', 'c', 'bit-manipulation']","{'account_id': 19772573, 'reputation': 175, 'user_id': 14509120, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--JTBZs3dVec/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHgzQMtYu7FsV3KLIT-QreKuVOCg/s96-c/photo.jpg?sz=256', 'display_name': 'Karlos', 'link': 'https://stackoverflow.com/users/14509120/karlos'}",True,114,2,1,1632514147,1632512105,69320288,CC BY-SA 4.0,https://stackoverflow.com/questions/69320288/different-ways-of-checking-for-a-bit,Different ways of checking for a bit,,69320345.0,,,,
978,"['c++', 'visual-studio-code', 'g++', 'undefined-reference', 'vtable']","{'account_id': 20277204, 'reputation': 5, 'user_id': 15177045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78ce798f38317cfebcd1f71a168661bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'equiv', 'link': 'https://stackoverflow.com/users/15177045/equiv'}",False,218,1,-2,1632513704,1632107101,69248689,CC BY-SA 4.0,https://stackoverflow.com/questions/69248689/undefined-reference-to-vtable-when-functions-are-defined-in-vs-code,Undefined reference to vtable when functions are defined in VS Code,1632513704.0,,,,,
979,"['c++', 'data-structures']","{'account_id': 18595483, 'reputation': 57, 'user_id': 13551629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhWMwqQUNqopx3mW5vWXD66rgCoD6LtXowu7Btq=k-s256', 'display_name': 'Muhammad Haseeb', 'link': 'https://stackoverflow.com/users/13551629/muhammad-haseeb'}",True,54,1,-1,1632512940,1632461681,69310015,CC BY-SA 4.0,https://stackoverflow.com/questions/69310015/single-linked-list-addition-fault,Single Linked List addition fault,1632512940.0,69310087.0,,,,
980,"['c++', 'hashmap']","{'account_id': 17460030, 'reputation': 550, 'user_id': 12657935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68c01a8f627f31aae6ac29f518e4507c?s=256&d=identicon&r=PG&f=1', 'display_name': 'trshmanx', 'link': 'https://stackoverflow.com/users/12657935/trshmanx'}",True,97,2,1,1632512148,1632507012,69319480,CC BY-SA 4.0,https://stackoverflow.com/questions/69319480/why-do-all-my-items-go-to-unordered-map-bucket-0,Why do all my items go to unordered_map bucket 0?,1632508180.0,69320030.0,,,,
981,['c++'],"{'account_id': 19866684, 'reputation': 3, 'user_id': 16988631, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0880b392432d00777d2ed0ce6c1c2cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'noblearistocrat', 'link': 'https://stackoverflow.com/users/16988631/noblearistocrat'}",True,55,1,0,1632511785,1632435385,69307463,CC BY-SA 4.0,https://stackoverflow.com/questions/69307463/c-self-defined-function-declaration-error-unknown-type-name,C++ Self defined function declaration error: unknown type name,1632435551.0,69307559.0,,,,
982,"['python', 'c++', 'boost-python', 'python-c-api']","{'account_id': 8537430, 'reputation': 139, 'user_id': 6398647, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/1dn1Q.jpg?s=256&g=1', 'display_name': 'Tyler Weiss', 'link': 'https://stackoverflow.com/users/6398647/tyler-weiss'}",True,470,3,4,1632510323,1631936207,69231376,CC BY-SA 4.0,https://stackoverflow.com/questions/69231376/how-can-i-get-a-pointer-to-the-data-inside-a-generic-pyobject,How can I get a pointer to the data inside a generic PyObject*?,1632345708.0,,,,,
983,"['c++', 'function', 'class', 'templates']","{'account_id': 14908829, 'reputation': 147, 'user_id': 12834156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/442cdcc4dec521cc0adf39c44b9869db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wusiki Jeronii', 'link': 'https://stackoverflow.com/users/12834156/wusiki-jeronii'}",False,185,0,2,1632507979,1632507235,69319518,CC BY-SA 4.0,https://stackoverflow.com/questions/69319518/function-with-template-specialization-in-class-without-wrapping-by-class,Function with template specialization in class without wrapping by class,1632507979.0,,,,,
984,"['c++', 'language-lawyer', 'c++20']","{'account_id': 3267988, 'reputation': 69419, 'user_id': 2752075, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/5oQlf.png?s=256&g=1', 'display_name': 'HolyBlackCat', 'link': 'https://stackoverflow.com/users/2752075/holyblackcat'}",True,132,1,5,1632507428,1632505155,69319153,CC BY-SA 4.0,https://stackoverflow.com/questions/69319153/iterator-concepts-are-weaker-than-the-corresponding-named-requirements-which-on,"Iterator concepts are weaker than the corresponding named requirements, which ones apply to the non-range standard algorithms?",1632507024.0,69319542.0,,,,
985,"['python', 'c++', 'c', 'pypy', 'pyephem']","{'account_id': 4301978, 'reputation': 35, 'user_id': 3515495, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1308943058/picture?type=large', 'display_name': 'enesgur', 'link': 'https://stackoverflow.com/users/3515495/enesgur'}",True,60,2,0,1632507132,1632492295,69316348,CC BY-SA 4.0,https://stackoverflow.com/questions/69316348/pypy-ephem-couldnt-install-on-linux,PyPy ephem couldn&#39;t install on linux,,69319500.0,,,,
986,['c++'],"{'account_id': 19007892, 'reputation': 465, 'user_id': 13874267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b79d0b3d67d075aaee4cb756dacb804e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fognam1n', 'link': 'https://stackoverflow.com/users/13874267/fognam1n'}",True,165,5,0,1632507119,1632385724,69296522,CC BY-SA 4.0,https://stackoverflow.com/questions/69296522/c-class-implementation-with-variable-types-from-other-header-files,C++ class implementation with variable types from other header files,,,,,,
987,"['c++', 'qt']","{'account_id': 22757953, 'reputation': 17, 'user_id': 16917188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJywI8nM14ALe0WkDyAz2DqNtAUHWNsd5cJAtSgZ=k-s256', 'display_name': 'yui amanda', 'link': 'https://stackoverflow.com/users/16917188/yui-amanda'}",True,371,1,0,1632506511,1632504785,69319093,CC BY-SA 4.0,https://stackoverflow.com/questions/69319093/how-to-attach-event-click-to-button-qt,How to attach event click to button Qt?,,,,,,
988,"['c++', 'mysql', 'matlab', 'windows-10', 'mingw-w64']","{'account_id': 17766183, 'reputation': 97, 'user_id': 12901027, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-C2xeQD4E8ls/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcFzZBN0W8CiAdJHPd9ThG8sEH-Pg/photo.jpg?sz=256', 'display_name': 'MRusalka', 'link': 'https://stackoverflow.com/users/12901027/mrusalka'}",False,46,0,0,1632506059,1632506059,69319319,CC BY-SA 4.0,https://stackoverflow.com/questions/69319319/compiling-mex-file-from-c-wtih-matlab-r2016b-mingw64-and-mysql-on-windows10,"Compiling mex file from c++ wtih MATLAB R2016b, MinGW64 and mysql on Windows10",,,,,,
989,['c++'],"{'account_id': 7844397, 'reputation': 2801, 'user_id': 5929910, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Zt2jR.png?s=256&g=1', 'display_name': 'mhhabib', 'link': 'https://stackoverflow.com/users/5929910/mhhabib'}",True,67,1,0,1632505890,1632504329,69319021,CC BY-SA 4.0,https://stackoverflow.com/questions/69319021/different-behavior-of-0-in-character-array-and-string,Different behavior of &#39;\0&#39; in Character Array and String,1632505567.0,,,,,
990,"['c++', 'ros', 'point-clouds', 'lidar']","{'account_id': 22814651, 'reputation': 19, 'user_id': 16965455, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyl2pva2W0k_3P3wJaOxIwKEUGM6XXSeX1CjEZP=k-s256', 'display_name': 'Yi-Cheng', 'link': 'https://stackoverflow.com/users/16965455/yi-cheng'}",True,855,1,1,1632503815,1632278736,69277564,CC BY-SA 4.0,https://stackoverflow.com/questions/69277564/add-distance-field-x-y-z-distance-from-vlp-16-using-ros-or-velodyne-driver,"Add distance field : [x,y,z,distance] from VLP-16 using ROS or velodyne driver",,69318918.0,,,,
991,"['c++', 'smart-pointers']","{'account_id': 20770104, 'reputation': 25, 'user_id': 15253016, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/djcTL.png?s=256&g=1', 'display_name': 'Game_dev', 'link': 'https://stackoverflow.com/users/15253016/game-dev'}",True,139,1,0,1632503527,1632478875,69313394,CC BY-SA 4.0,https://stackoverflow.com/questions/69313394/can-someone-please-explain-me-why-cant-return-a-smart-pointer,Can someone please explain me why can&#39;t return a smart pointer?,1632503527.0,69313585.0,,,,
992,"['c++', 'opencv', 'image-processing']","{'account_id': 12420281, 'reputation': 21, 'user_id': 9047624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4429e06a093571088f52bc99f2d74498?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tigmar', 'link': 'https://stackoverflow.com/users/9047624/tigmar'}",False,113,0,0,1632503514,1632503514,69318866,CC BY-SA 4.0,https://stackoverflow.com/questions/69318866/opencv-c-implementing-normed-cross-correlation-tm-ccorr-normed-without-matc,OpenCV C++: implementing Normed Cross Correlation (TM_CCORR_NORMED) without matchTemplate,,,,,,
993,"['c++', 'file-io', 'ros', 'point-cloud-library', 'pcl']","{'account_id': 14181864, 'reputation': 73, 'user_id': 10245157, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Fom-UJeGrlA/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPmYcThDSOp4mWVr9dA20Foa6N6cA/mo/photo.jpg?sz=256', 'display_name': 'TheAddie', 'link': 'https://stackoverflow.com/users/10245157/theaddie'}",False,2643,1,0,1632502728,1632293186,69279408,CC BY-SA 4.0,https://stackoverflow.com/questions/69279408/writing-accessing-points-in-a-pointcloud2-structure-c-ros-pcl-library,Writing / Accessing points in a PointCloud2 structure C++ / ROS / PCL Library,,,,,,
994,['c++'],"{'account_id': 22847838, 'reputation': 3, 'user_id': 16993941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0a06dab7916c770af77ca0b13b372e7?s=256&d=identicon&r=PG', 'display_name': 'ChinoP', 'link': 'https://stackoverflow.com/users/16993941/chinop'}",True,149,2,-2,1632502051,1632488215,69315424,CC BY-SA 4.0,https://stackoverflow.com/questions/69315424/rock-paper-scissors-sometimes-give-the-wrong-result,Rock Paper Scissors sometimes give the wrong result,,69318589.0,,,,
995,"['c++', 'ros', 'velocity', 'robotics', 'imu']","{'account_id': 14286033, 'reputation': 165, 'user_id': 10319366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43a0633a423f1892d92f7ca18bebf7ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob9710', 'link': 'https://stackoverflow.com/users/10319366/bob9710'}",False,488,1,1,1632501588,1632311289,69283611,CC BY-SA 4.0,https://stackoverflow.com/questions/69283611/how-to-do-transformation-to-get-correct-linear-velocity-from-linear-acceleration,How to do transformation to get correct linear velocity from linear acceleration IMU data?,1632312127.0,,,,,
996,"['c++', 'linux', 'sockets', 'network-programming']","{'account_id': 975889, 'reputation': 27773, 'user_id': 997112, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/7c52a3944cdd2eac9725e54fc548f368?s=256&d=identicon&r=PG', 'display_name': 'user997112', 'link': 'https://stackoverflow.com/users/997112/user997112'}",True,374,1,0,1632501126,1632497477,69317629,CC BY-SA 4.0,https://stackoverflow.com/questions/69317629/c-c-recvmsg-causes-error-unaligned-tcache-chunk-detected-but-recv-is-suc,C/C++ recvmsg() causes error &#39;unaligned tcache chunk detected&#39; but recv() is successful,1632497801.0,69318409.0,,,,
997,"['c++', 'makefile', 'code-generation']","{'account_id': 10853055, 'reputation': 11, 'user_id': 7980256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b05b0cedb995103d98439a8560839ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'fizzybones', 'link': 'https://stackoverflow.com/users/7980256/fizzybones'}",False,50,1,0,1632500020,1632497373,69317606,CC BY-SA 4.0,https://stackoverflow.com/questions/69317606/why-is-this-makefile-not-building-the-dependencies-but-only-when-using-variable,"Why is this makefile not building the dependencies, but only when using variables",1632499841.0,,,,,
998,"['python', 'c++', 'ctypes']","{'account_id': 19532313, 'reputation': 1, 'user_id': 14291807, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29624593f2f19fadb85ea14c394d58b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'hwgy', 'link': 'https://stackoverflow.com/users/14291807/hwgy'}",False,324,2,0,1632499976,1632453440,69309123,CC BY-SA 4.0,https://stackoverflow.com/questions/69309123/dll-export-function-to-ctypes,dll export function to ctypes,,,,,,
999,"['c++', 'templates', 'typelist']","{'account_id': 919681, 'reputation': 3313, 'user_id': 951614, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8d1aee9b4eeb911aa7b1440b306a38da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juergen', 'link': 'https://stackoverflow.com/users/951614/juergen'}",True,107,1,2,1632499631,1632495800,69317224,CC BY-SA 4.0,https://stackoverflow.com/questions/69317224/collect-instantiated-template-types-at-compile-time,Collect instantiated template types at compile time,,,,,,
1000,"['c++', 'visual-studio-code', 'code-snippets', 'vscode-snippets']","{'account_id': 229381, 'reputation': 3204, 'user_id': 492307, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/8085cc47ff63666ad11f782ea46325d4?s=256&d=identicon&r=PG', 'display_name': 'Tryer', 'link': 'https://stackoverflow.com/users/492307/tryer'}",True,103,1,0,1632499551,1632492471,69316388,CC BY-SA 4.0,https://stackoverflow.com/questions/69316388/vscode-custom-snippet-to-create-multiple-different-lines-from-selected-c-dec,VSCode - custom snippet to create multiple different lines from selected C++ declaration,1632494416.0,69317230.0,,,,
1001,"['c++', 'regex']","{'account_id': 17413202, 'reputation': 98, 'user_id': 13214408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2a226d7db300f1ebb4c8c7f78169044?s=256&d=identicon&r=PG&f=1', 'display_name': 'tgoerg', 'link': 'https://stackoverflow.com/users/13214408/tgoerg'}",False,52,0,0,1632499307,1632499307,69318036,CC BY-SA 4.0,https://stackoverflow.com/questions/69318036/how-to-apply-stdregex-and-stdregex-token-iteratorstdstringiterator-to,How to apply std::regex and std::regex_token_iterator&lt;std::string::iterator&gt; to string with non-ascii characters?,,,,,,
1002,"['c++', 'pointers', 'multidimensional-array']","{'account_id': 22842377, 'reputation': 5, 'user_id': 16989164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GIzzp.jpg?s=256&g=1', 'display_name': 'Karthik', 'link': 'https://stackoverflow.com/users/16989164/karthik'}",True,246,1,-3,1632499206,1632444690,69308340,CC BY-SA 4.0,https://stackoverflow.com/questions/69308340/how-to-input-2dimensional-array-using-pointers-in-c,How to input 2dimensional array using pointers in c++,,69308401.0,,,,
1003,"['c++', 'recursion', 'search', 'binary-search']","{'account_id': 16529145, 'reputation': 31, 'user_id': 11942943, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-OAERogNmzZc/AAAAAAAAAAI/AAAAAAAAAFg/cQdjnEjYYDs/photo.jpg?sz=256', 'display_name': 'Sasan Ace', 'link': 'https://stackoverflow.com/users/11942943/sasan-ace'}",True,594,2,1,1632499193,1632496992,69317522,CC BY-SA 4.0,https://stackoverflow.com/questions/69317522/whats-wrong-with-my-recursive-binary-search-algorithm,what&#39;s wrong with my recursive binary search algorithm?,1632499193.0,,,,,
1004,"['c++', 'c++20', 'clion']","{'account_id': 17504499, 'reputation': 181, 'user_id': 13663988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/283eae86cf11277e310772c540d870c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'senloa', 'link': 'https://stackoverflow.com/users/13663988/senloa'}",False,40,0,2,1632499185,1632498922,69317961,,https://stackoverflow.com/questions/69317961/template-prefix-for-emplace-method,Template prefix for emplace method,1632499185.0,,1632500994.0,Duplicate,,
1005,['c++'],"{'account_id': 4885942, 'reputation': 1961, 'user_id': 3938402, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/3938402/harry'}",False,52,1,0,1632498594,1632493803,69316732,CC BY-SA 4.0,https://stackoverflow.com/questions/69316732/call-the-appropriate-function-with-arguments-based-on-key-received,call the appropriate function with arguments based on key received,,,,,,
1006,"['c++', 'string', 'scope', 'size', 'palindrome']","{'account_id': 22356593, 'reputation': 1, 'user_id': 16573773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/231bbb447daf4ce5f617f61bfd1a874c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saurabh', 'link': 'https://stackoverflow.com/users/16573773/saurabh'}",False,1010,1,0,1632498564,1632495740,69317205,CC BY-SA 4.0,https://stackoverflow.com/questions/69317205/palindrome-cpp926-error-size-was-not-declared-in-this-scope,palindrome.cpp:9:26: error: &#39;size&#39; was not declared in this scope,,,,,,
1007,"['c++', 'makefile']","{'account_id': 15597005, 'reputation': 145, 'user_id': 11252200, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-xr5al2iQtIY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc4fj0NhBBopjS7im9KwGMCopGtsw/mo/photo.jpg?sz=256', 'display_name': 'laegirl', 'link': 'https://stackoverflow.com/users/11252200/laegirl'}",True,147,2,0,1632498178,1632496088,69317311,CC BY-SA 4.0,https://stackoverflow.com/questions/69317311/makefile-cant-find-directories-c,Makefile cant find directories C++,1632498178.0,69317794.0,,,,
1008,"['c++', 'qt']","{'account_id': 22757953, 'reputation': 17, 'user_id': 16917188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJywI8nM14ALe0WkDyAz2DqNtAUHWNsd5cJAtSgZ=k-s256', 'display_name': 'yui amanda', 'link': 'https://stackoverflow.com/users/16917188/yui-amanda'}",False,239,1,-2,1632497384,1632497117,69317555,CC BY-SA 4.0,https://stackoverflow.com/questions/69317555/how-to-set-window-icon-qt,How to set window icon Qt,,,,,,
1009,"['c++', 'operator-keyword']","{'account_id': 22054349, 'reputation': 23, 'user_id': 16318148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7678fbbccbb2d1463fe96a58f6c3f077?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/16318148/eric'}",True,116,1,1,1632497315,1632496576,69317427,CC BY-SA 4.0,https://stackoverflow.com/questions/69317427/c-must-take-either-one-or-zero-argument-error-operator,C++ Must take either one or zero argument error (Operator+),,69317590.0,,,,
1010,"['c++', 'multithreading', 'stdthread']","{'account_id': 10508585, 'reputation': 1929, 'user_id': 7745011, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZId9o.jpg?s=256&g=1', 'display_name': 'Roland Deschain', 'link': 'https://stackoverflow.com/users/7745011/roland-deschain'}",True,282,3,1,1632497222,1632487291,69315201,CC BY-SA 4.0,https://stackoverflow.com/questions/69315201/lambda-expression-returning-a-bool-flag-not-stopping-condition-variables-wait,Lambda Expression returning a bool flag not stopping condition variables wait() function,,69315402.0,,,,
1011,"['c++', 'boost', 'linker', 'linker-errors']","{'account_id': 4084113, 'reputation': 891, 'user_id': 3353819, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3353819', 'link': 'https://stackoverflow.com/users/3353819/user3353819'}",True,559,1,0,1632495991,1632492614,69316420,CC BY-SA 4.0,https://stackoverflow.com/questions/69316420/boost-module-machine-type-x86-conflicts-with-target-machine-type-x64,Boost module machine type &#39;X86&#39; conflicts with target machine type &#39;x64&#39;,,69317280.0,,,,
