,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,locked_date
1563,"['c#', 'winforms', 'devexpress']","{'account_id': 19091831, 'reputation': 29, 'user_id': 13941965, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bz5kX.jpg?s=256&g=1', 'display_name': 'Emile v Rooyen', 'link': 'https://stackoverflow.com/users/13941965/emile-v-rooyen'}",False,103,1,1,1598602264,1598601855,63629802,CC BY-SA 4.0,https://stackoverflow.com/questions/63629802/winforms-control-only-working-with-breakpoint,"Winforms, control only working with breakpoint",,,,,
1564,"['c#', 'arrays', 'bounds']","{'account_id': 19089847, 'reputation': 25, 'user_id': 13940339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8560b4a703092f19e7dc020b0288df6?s=256&d=identicon&r=PG&f=1', 'display_name': 'LaserProject', 'link': 'https://stackoverflow.com/users/13940339/laserproject'}",True,510,1,1,1598602222,1598600293,63629445,CC BY-SA 4.0,https://stackoverflow.com/questions/63629445/how-to-specify-the-bounds-of-an-array,How to specify the bounds of an array,1598600307.0,63629759.0,,,
1565,"['c#', 'wpf', '.net-assembly', 'appdomain', '.net-core-3.1']","{'account_id': 1119008, 'reputation': 844, 'user_id': 1107727, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/ca78cc71e6c28a3a847cb3675bd3c301?s=256&d=identicon&r=PG', 'display_name': 'benderto', 'link': 'https://stackoverflow.com/users/1107727/benderto'}",False,163,0,0,1598601882,1598599810,63629356,CC BY-SA 4.0,https://stackoverflow.com/questions/63629356/duplicate-assemblies-in-appdomain,Duplicate assemblies in AppDomain,1598601882.0,,,,
1566,['c#'],"{'account_id': 9632710, 'reputation': 1518, 'user_id': 7149967, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ddMqd.jpg?s=256&g=1', 'display_name': 'Zer0', 'link': 'https://stackoverflow.com/users/7149967/zer0'}",True,3613,2,1,1598601594,1598600027,63629395,,https://stackoverflow.com/questions/63629395/c-get-object-property-by-name,C# get Object Property by name,,,1598603347.0,Duplicate,
1567,"['c#', 'jquery', 'asp.net-core', 'user-interface', 'jstree']","{'account_id': 17430092, 'reputation': 7, 'user_id': 12634217, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156513565416104/picture?type=large', 'display_name': 'Andrew Lazare', 'link': 'https://stackoverflow.com/users/12634217/andrew-lazare'}",True,84,1,0,1598600838,1598545948,63620415,CC BY-SA 4.0,https://stackoverflow.com/questions/63620415/using-jstree-how-could-i-add-a-new-item-to-the-subgroup-of-an-existing-parent,"Using jsTree, how could I add a new item to the subgroup of an existing parent, if that parent is selected/highlighted?",1598549533.0,63629573.0,,,
1568,"['c#', 'winforms', 'picturebox']","{'user_type': 'does_not_exist', 'display_name': 'user13898916'}",True,345,1,0,1598600541,1598598833,63629142,CC BY-SA 4.0,https://stackoverflow.com/questions/63629142/automatically-hide-the-picture-in-winforms-c,Automatically hide the picture in winforms C#,,,,,
1569,"['c#', 'visual-studio', 'msbuild']","{'account_id': 12582062, 'reputation': 752, 'user_id': 9271596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74e30e21c1a9aa8822feddd44d7a893c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Loran', 'link': 'https://stackoverflow.com/users/9271596/loran'}",True,929,2,0,1598600454,1598451681,63599711,CC BY-SA 4.0,https://stackoverflow.com/questions/63599711/the-type-httpresponsemessage-is-defined-in-an-assembly-that-is-not-referenced,The type &#39;HttpResponseMessage&#39; is defined in an assembly that is not referenced,1598511391.0,63611571.0,,,
1570,['c#'],"{'user_type': 'does_not_exist', 'display_name': 'user13781965'}",True,103,2,0,1598600340,1598560666,63623839,,https://stackoverflow.com/questions/63623839/event-invoke-in-constructor,Event invoke in constructor,1598600340.0,63624340.0,1598606824.0,Not suitable for this site,
1571,"['c#', 'asp.net-core', 'razor']","{'account_id': 18953632, 'reputation': 67, 'user_id': 13830728, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-AhLi4sUAcuk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmoS-6goZwHYA-LLEJTZOUJGBQrlg/photo.jpg?sz=256', 'display_name': 'MJDeveloping', 'link': 'https://stackoverflow.com/users/13830728/mjdeveloping'}",True,2001,1,5,1598600017,1598577058,63626110,CC BY-SA 4.0,https://stackoverflow.com/questions/63626110/asp-net-core-3-1-mvc-multiselect-with-list-of-objects,ASP.Net Core 3.1 MVC - MultiSelect with List of Objects,1598595080.0,63627401.0,,,
1572,"['c#', 'visual-studio', 'machine-learning', 'ml.net', 'ml.net-model-builder']","{'account_id': 8730014, 'reputation': 428, 'user_id': 6530413, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bFwml.png?s=256&g=1', 'display_name': 'lolsky', 'link': 'https://stackoverflow.com/users/6530413/lolsky'}",False,1066,0,2,1598599765,1598331348,63572269,CC BY-SA 4.0,https://stackoverflow.com/questions/63572269/why-is-it-actually-impossible-to-load-onnxruntime-dll,Why is it actually impossible to load onnxruntime.dll?,1598599765.0,,,,
1573,"['c#', 'identityserver4', 'identityserver3']","{'account_id': 19387280, 'reputation': 1, 'user_id': 14176752, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jkh0m.png?s=256&g=1', 'display_name': 'MauroDL', 'link': 'https://stackoverflow.com/users/14176752/maurodl'}",False,1831,1,0,1598599754,1598535825,63617362,CC BY-SA 4.0,https://stackoverflow.com/questions/63617362/identityserver4-api-unauthorized-to-call-introspection-endpoint,IdentityServer4 API unauthorized to call introspection endpoint,,,,,
1574,['c#'],"{'account_id': 381430, 'reputation': 2057, 'user_id': 736074, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/43edb0d2b64b0c300bd9ca69d2c619dd?s=256&d=identicon&r=PG', 'display_name': 'mrd', 'link': 'https://stackoverflow.com/users/736074/mrd'}",True,111,4,1,1598599727,1598595939,63628550,CC BY-SA 4.0,https://stackoverflow.com/questions/63628550/generic-method-for-database-update,Generic method for database update,1598599727.0,63628825.0,,,
1575,"['c#', 'visual-studio', 'namespaces', '.net-assembly']","{'account_id': 19175293, 'reputation': 37, 'user_id': 14008142, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-makjD7FssMo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqHCtBg4RiPh6yPnu9T1uHWZJpRA/photo.jpg?sz=256', 'display_name': 'Ishu Lol World', 'link': 'https://stackoverflow.com/users/14008142/ishu-lol-world'}",True,4040,1,0,1598599551,1598588292,63627402,CC BY-SA 4.0,https://stackoverflow.com/questions/63627402/error-cs0234-the-type-or-namespace-name-reporting-does-not-exist-in-the-namesp,Error CS0234 The type or namespace name &#39;Reporting&#39; does not exist in the namespace &#39;Microsoft&#39; (Are you missing an assembly reference?),1598588964.0,63629298.0,,,
1576,['c#'],"{'account_id': 19341747, 'reputation': 79, 'user_id': 14141112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcd4b8e39fd4d3364a4bfaa37d9a9d9f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zacky', 'link': 'https://stackoverflow.com/users/14141112/zacky'}",False,107,0,0,1598599348,1598599174,63629225,CC BY-SA 4.0,https://stackoverflow.com/questions/63629225/creating-httpclient-extension-with-httpclienthandler,Creating Httpclient Extension with HttpClientHandler,1598599348.0,,,,
1577,"['c#', '.net-core', 'authorization', 'blazor-server-side']","{'account_id': 4244223, 'reputation': 199, 'user_id': 3473359, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153043827274961/picture?type=large', 'display_name': 'Retic', 'link': 'https://stackoverflow.com/users/3473359/retic'}",False,389,0,0,1598599003,1598595944,63628552,CC BY-SA 4.0,https://stackoverflow.com/questions/63628552/blazor-server-side-authorization,Blazor Server Side Authorization,1598599003.0,,,,
1578,"['c#', 'asp.net-mvc', 'blazor', 'webassembly', 'blazor-webassembly']","{'account_id': 2704204, 'reputation': 47, 'user_id': 2334156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c5d3029355e00af388b3781910822ac?s=256&d=identicon&r=PG', 'display_name': 'LEJ', 'link': 'https://stackoverflow.com/users/2334156/lej'}",False,481,1,1,1598598223,1598325299,63571538,CC BY-SA 4.0,https://stackoverflow.com/questions/63571538/can-you-link-to-a-razor-component-without-hard-coding-its-url,Can you link to a Razor component without hard-coding its URL?,,,,,
1579,"['c#', 'artificial-intelligence', '2d', 'monogame', 'topdown']","{'account_id': 15687078, 'reputation': 1, 'user_id': 11319441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbd44c7d9712e67ce669e0cfac787909?s=256&d=identicon&r=PG&f=1', 'display_name': 'zamusek', 'link': 'https://stackoverflow.com/users/11319441/zamusek'}",True,304,2,0,1598597932,1598545804,63620376,CC BY-SA 4.0,https://stackoverflow.com/questions/63620376/c-monogame-trying-to-create-a-2d-racing-ai,"C# Monogame, trying to create a 2D racing AI",,,,,
1580,"['c#', '.net', 'multithreading', 'winforms']","{'account_id': 18598127, 'reputation': 9, 'user_id': 13553593, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjzMENnTVPo0srQGxIXN_GXbzNJJcSO-tCaJilV=k-s256', 'display_name': 'Dawit Aseged', 'link': 'https://stackoverflow.com/users/13553593/dawit-aseged'}",True,116,1,0,1598596706,1598476643,63605863,CC BY-SA 4.0,https://stackoverflow.com/questions/63605863/c-is-there-a-way-to-access-the-main-thread-for-a-little-while-and-go-back-to-s,C#: Is there a way to access the main thread for a little while and go back to secondary thread?,,63628714.0,,,
1581,"['c#', 'xaml', 'xamarin', 'xamarin.forms', 'xamarin.android']","{'account_id': 19273453, 'reputation': 447, 'user_id': 14086957, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-oenwoPmejac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmzM8hSniopIhAmVHb6uyZISFgMtA/photo.jpg?sz=256', 'display_name': 'Maria Kamenskyh', 'link': 'https://stackoverflow.com/users/14086957/maria-kamenskyh'}",True,415,1,0,1598596540,1598557044,63623080,CC BY-SA 4.0,https://stackoverflow.com/questions/63623080/how-to-output-data-from-one-page-to-another-from-the-collection-of-the-selected,how to output data from one page to another from the collection of the selected item?,1598596540.0,63626174.0,,,
1582,"['c#', 'devexpress', 'flowlayoutpanel']","{'account_id': 8201504, 'reputation': 101, 'user_id': 12849689, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NjiD3.jpg?s=256&g=1', 'display_name': 'MSM', 'link': 'https://stackoverflow.com/users/12849689/msm'}",False,84,0,0,1598595874,1598595874,63628539,CC BY-SA 4.0,https://stackoverflow.com/questions/63628539/windows-forms-dynamically-evenly-distribute-controls,Windows forms dynamically evenly distribute controls?,,,,,
1583,"['c#', 'unity3d', 'unity-ui']","{'account_id': 19366975, 'reputation': 5, 'user_id': 14161031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55fb78c4e3756b9f2b952a88d369084c?s=256&d=identicon&r=PG&f=1', 'display_name': 'noAlphabet', 'link': 'https://stackoverflow.com/users/14161031/noalphabet'}",True,93,1,0,1598595861,1598582813,63626737,CC BY-SA 4.0,https://stackoverflow.com/questions/63626737/how-to-keep-setting-after-scene-change,how to keep setting after scene change,,63628454.0,,,
1584,"['c#', 'wpf']","{'account_id': 13735304, 'reputation': 15, 'user_id': 9911762, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-X1FumbTx-Mg/AAAAAAAAAAI/AAAAAAAAAEk/APaPgIcTq9Q/photo.jpg?sz=256', 'display_name': 'Paulo Hortelan', 'link': 'https://stackoverflow.com/users/9911762/paulo-hortelan'}",False,298,1,0,1598595853,1598548519,63621106,CC BY-SA 4.0,https://stackoverflow.com/questions/63621106/how-to-use-inotifypropertychanged-with-validation-on-wpf,How to use INotifyPropertyChanged with Validation on WPF?,,,,,
1585,"['c#', 'excel', 'closedxml', 'system.drawing.color']","{'account_id': 8936324, 'reputation': 393, 'user_id': 6667035, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-sJBvNi2d-qM/AAAAAAAAAAI/AAAAAAAAABQ/hi-RAey0tFk/photo.jpg?sz=256', 'display_name': 'JimmyHu', 'link': 'https://stackoverflow.com/users/6667035/jimmyhu'}",True,3270,1,1,1598595728,1598592873,63628008,CC BY-SA 4.0,https://stackoverflow.com/questions/63628008/how-to-convert-system-drawing-color-to-closedxml-excel-xlcolor-in-c,How to convert System.Drawing.Color to ClosedXML.Excel.XLColor in C#,,63628101.0,,,
1586,"['c#', 'winforms', 'class', 'oop']","{'account_id': 17767879, 'reputation': 3, 'user_id': 12902282, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/436dde0f6f8314c743cacc8598743e33?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eslam Mohamed', 'link': 'https://stackoverflow.com/users/12902282/eslam-mohamed'}",True,123,2,-2,1598595682,1598592367,63627937,CC BY-SA 4.0,https://stackoverflow.com/questions/63627937/two-form-classes-accessing-a-different-class-c,two form classes accessing a different class C#,1598593480.0,63628408.0,,,
1587,"['c#', '.net', 'datetime', '.net-core']","{'account_id': 150839, 'reputation': 15087, 'user_id': 364312, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a9d9ccf351e01162fbe6fc962b5e79db?s=256&d=identicon&r=PG', 'display_name': 'oshirowanen', 'link': 'https://stackoverflow.com/users/364312/oshirowanen'}",True,437,8,5,1598595582,1597691993,63457313,CC BY-SA 4.0,https://stackoverflow.com/questions/63457313/adding-an-eta-to-an-embedded-loop-sequence,Adding an ETA to an embedded loop sequence,1598033543.0,,,,
1588,"['c#', 'xaml', 'xamarin', 'mvvm', 'xamarin.forms']","{'account_id': 2934989, 'reputation': 582, 'user_id': 2514158, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HHEeV.png?s=256&g=1', 'display_name': 'AbuDawood', 'link': 'https://stackoverflow.com/users/2514158/abudawood'}",True,151,1,0,1598595423,1598579277,63626344,CC BY-SA 4.0,https://stackoverflow.com/questions/63626344/xamarin-forms-communication-between-partial-views-vm-and-parents-vm,Xamarin.Forms: Communication between partial view&#39;s VM and Parent&#39;s VM,,63628444.0,,,
1589,"['c#', 'azure-active-directory', 'microsoft-graph-api', 'office365']","{'account_id': 18219890, 'reputation': 111, 'user_id': 13260866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/156b2457d5d55b26c227d4be688e00ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13260866', 'link': 'https://stackoverflow.com/users/13260866/user13260866'}",True,731,3,0,1598593857,1598530070,63615639,CC BY-SA 4.0,https://stackoverflow.com/questions/63615639/how-to-programmatically-assign-permissions-to-azure-ad-app,How to programmatically assign permissions to Azure AD app,1598535634.0,63617360.0,,,
1590,"['c#', 'asp.net-mvc-5']","{'account_id': 19224207, 'reputation': 119, 'user_id': 14047403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fbfd594e967b71ae7bda5406dd8544a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dill Gates', 'link': 'https://stackoverflow.com/users/14047403/dill-gates'}",True,156,1,0,1598592839,1598582190,63626683,CC BY-SA 4.0,https://stackoverflow.com/questions/63626683/problem-to-access-a-model-property-from-layout-cshtml,problem to access a model property from _layout.cshtml,1598592839.0,63626742.0,,,
1591,"['c#', 'asp.net-mvc', 'asp.net-core', 'html-table', 'asp.net-core-2.1']","{'account_id': 17892152, 'reputation': 1, 'user_id': 12998399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d073d33dec2941efab82f9706ebf55e?s=256&d=identicon&r=PG&f=1', 'display_name': 'jrdeveloper', 'link': 'https://stackoverflow.com/users/12998399/jrdeveloper'}",False,1114,1,0,1598592179,1598540038,63618706,CC BY-SA 4.0,https://stackoverflow.com/questions/63618706/asp-net-core-how-can-i-post-category-and-subcategory-from-table-row,asp.net core how can i post category and subcategory from table row,,,,,
1592,"['c#', 'json', 'wordpress', 'xamarin.forms', 'wordpress-rest-api']","{'account_id': 19035412, 'reputation': 271, 'user_id': 13896603, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1Ce8K.jpg?s=256&g=1', 'display_name': 'Khoa', 'link': 'https://stackoverflow.com/users/13896603/khoa'}",False,95,0,0,1598591991,1598591991,63627890,CC BY-SA 4.0,https://stackoverflow.com/questions/63627890/xamarin-forms-wordpress-api-response-codes,Xamarin Forms - Wordpress API Response Codes,,,,,
1593,"['c#', 'vb.net', 'type-conversion', 'implicit-conversion']","{'account_id': 19381069, 'reputation': 21, 'user_id': 14172317, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pYn24.jpg?s=256&g=1', 'display_name': 'wilson', 'link': 'https://stackoverflow.com/users/14172317/wilson'}",True,95,4,2,1598591874,1598482565,63606812,CC BY-SA 4.0,https://stackoverflow.com/questions/63606812/c-compiler-error-with-explicit-type-vars-sent-to-method-with-ref-objects-conve,C# compiler error with explicit type vars sent to method with ref objects (converting from VB.net),,,,,
1594,"['c#', 'sql', 'sql-server']","{'account_id': 3995425, 'reputation': 1950, 'user_id': 3293110, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/312fda0d65465d39c3ff1508b491db4b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hasan Shouman', 'link': 'https://stackoverflow.com/users/3293110/hasan-shouman'}",False,44,1,0,1598591470,1598565972,63624750,CC BY-SA 4.0,https://stackoverflow.com/questions/63624750/notify-user-when-server-time-equal-column-value-in-sql-server,Notify User when server time equal column value in SQL Server,1598590385.0,,,,
1595,"['c#', 'nunit', 'moq', 'azure-cognitive-search']","{'account_id': 16799360, 'reputation': 804, 'user_id': 12145038, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31f8d364d6c54fa40a94a58af9b1256f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan1993', 'link': 'https://stackoverflow.com/users/12145038/jordan1993'}",True,369,1,0,1598591337,1598545592,63620333,CC BY-SA 4.0,https://stackoverflow.com/questions/63620333/unsupported-expression-when-trying-to-mock-the-number-of-fields-on-azure-search,Unsupported expression when trying to mock the number of Fields on Azure Search Model,,63627795.0,,,
1596,['c#'],"{'account_id': 7558027, 'reputation': 1300, 'user_id': 5736835, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a20959e2ab8649b47ccdf9a97e5d8422?s=256&d=identicon&r=PG&f=1', 'display_name': 'WDUK', 'link': 'https://stackoverflow.com/users/5736835/wduk'}",True,82,1,0,1598590862,1598589142,63627496,CC BY-SA 4.0,https://stackoverflow.com/questions/63627496/cant-seem-to-cast-from-interface-to-my-struct-for-a-list,Can&#39;t seem to cast from interface to my struct for a list,1598590003.0,63627582.0,,,
1597,"['c#', 'asp.net-web-api']","{'account_id': 14580090, 'reputation': 292, 'user_id': 10530873, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/385e688bae78763d4bcffaac2c789e89?s=256&d=identicon&r=PG&f=1', 'display_name': 'ModestMonk', 'link': 'https://stackoverflow.com/users/10530873/modestmonk'}",True,48,1,0,1598589346,1598465031,63603335,CC BY-SA 4.0,https://stackoverflow.com/questions/63603335/http405-bad-method-xhrput-only-on-server,HTTP405: BAD METHOD - (XHR)Put :: Only on server,,63627518.0,,,
1598,"['c#', 'microsoft-graph-api', 'microsoft-graph-sdks', 'microsoft-graph-calendar']","{'account_id': 1277077, 'reputation': 20305, 'user_id': 1232087, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/5dd18aac5106e03afdffc1da755b1695?s=256&d=identicon&r=PG', 'display_name': 'nam', 'link': 'https://stackoverflow.com/users/1232087/nam'}",True,585,1,-1,1598589093,1598571785,63625544,CC BY-SA 4.0,https://stackoverflow.com/questions/63625544/microsoft-graph-event-resource-type-updating-start-and-end-datetime-issue,Microsoft Graph Event Resource type: Updating Start and End datetime issue,,63625751.0,,,
1599,"['c#', '.net-core', 'websocket']","{'account_id': 2244812, 'reputation': 918, 'user_id': 1978448, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/hqmVU.png?s=256&g=1', 'display_name': 'NULL pointer', 'link': 'https://stackoverflow.com/users/1978448/null-pointer'}",True,2956,1,4,1598587586,1598572019,63625564,CC BY-SA 4.0,https://stackoverflow.com/questions/63625564/how-do-i-set-the-clientwebsocketoptions-on-a-clientwebsocket-in-the-system-net-w,How do I set the ClientWebSocketOptions on a ClientWebSocket in the System.Net.WebSockets,1598572682.0,63627250.0,,,
1600,"['c#', 'unity3d', 'input']","{'account_id': 19391490, 'reputation': 3, 'user_id': 14180035, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghPdZvjgz8ZKIZmqC4_LYAOHGV-YH_2GyiRMft7A=k-s256', 'display_name': 'Gabe', 'link': 'https://stackoverflow.com/users/14180035/gabe'}",True,103,1,-1,1598587581,1598585122,63627002,,https://stackoverflow.com/questions/63627002/how-do-you-check-for-user-input-in-c,How do you check for user input in C#?,1598587581.0,63627045.0,1598612516.0,Duplicate,
1601,"['c#', 'outlook', 'vsto']","{'account_id': 213043, 'reputation': 8091, 'user_id': 466227, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/5939906390b0857eae705e05d42bcd97?s=256&d=identicon&r=PG', 'display_name': 'Arnaud F.', 'link': 'https://stackoverflow.com/users/466227/arnaud-f'}",True,175,1,1,1598585594,1598548842,63621192,CC BY-SA 4.0,https://stackoverflow.com/questions/63621192/vsto-retrieve-editbox-value,VSTO - Retrieve editbox value,,63627066.0,,,
1602,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-mvc-5']","{'account_id': 18002269, 'reputation': 106, 'user_id': 13110479, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFedKFqvPfs_qE8MsMr51mxm2wusRm8AkfATxXxQ=k-s256', 'display_name': 'E.Tabaku', 'link': 'https://stackoverflow.com/users/13110479/e-tabaku'}",True,53,1,0,1598585394,1598561466,63623994,CC BY-SA 4.0,https://stackoverflow.com/questions/63623994/httppostedfilebase-is-null-every-time-i-make-changes-asp-net-mvc,HttpPostedFileBase is null every time I make changes asp.net mvc,,,,,
1603,"['c#', 'asp.net-mvc', 'model-view-controller', 'asp.net-mvc-5', 'asp.net-core-mvc']","{'account_id': 19389632, 'reputation': 3, 'user_id': 14178620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee30341798a1cf236343ab5537c0a0c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leonard Morrison', 'link': 'https://stackoverflow.com/users/14178620/leonard-morrison'}",True,87,2,0,1598584206,1598560224,63623755,CC BY-SA 4.0,https://stackoverflow.com/questions/63623755/im-encountering-a-405-error-when-i-try-to-upload-a-post-on-my-project,I&#39;m encountering a 405 Error when I try to upload a post on my project,,63626851.0,,,
1604,"['c#', 'asp.net-core', 'razor']","{'account_id': 1563053, 'reputation': 11658, 'user_id': 3135317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'FoggyDay', 'link': 'https://stackoverflow.com/users/3135317/foggyday'}",True,412,2,1,1598583534,1598571569,63625519,CC BY-SA 4.0,https://stackoverflow.com/questions/63625519/how-do-i-get-an-asp-net-core-dropdownlist-to-show-the-display-values-in-a-c,How do I get an Asp.Net Core DropdownList to show the [Display()] values in a C# enum?,1598573420.0,,,,
1605,"['c#', 'algorithm']","{'account_id': 19221877, 'reputation': 33, 'user_id': 14045497, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8y8N7.jpg?s=256&g=1', 'display_name': 'Nguyen Anh Duy', 'link': 'https://stackoverflow.com/users/14045497/nguyen-anh-duy'}",False,68,1,0,1598583241,1597028516,63333564,CC BY-SA 4.0,https://stackoverflow.com/questions/63333564/the-problem-of-dividing-the-list-of-sums-into-groups-satisfying-the-condition,The problem of dividing the list of sums into groups satisfying the condition,1597031020.0,,,,
1606,"['c#', 'azure', 'consumption']","{'account_id': 19376305, 'reputation': 13, 'user_id': 14168506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f830f1580350157d854e0a547b7942e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'exvdev365', 'link': 'https://stackoverflow.com/users/14168506/exvdev365'}",True,409,1,1,1598582154,1598428696,63593089,CC BY-SA 4.0,https://stackoverflow.com/questions/63593089/microsoft-azure-management-consumption-net-package-and-apiversion,Microsoft.Azure.Management.Consumption .NET package and ApiVersion,1598514538.0,63626677.0,,,
1607,"['c#', 'c++', '.net', 'winapi']","{'account_id': 19353223, 'reputation': 49, 'user_id': 14150108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2060a7373ef0bd00fefc308f329b6cc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'User12341921', 'link': 'https://stackoverflow.com/users/14150108/user12341921'}",True,269,1,0,1598582114,1598509968,63610391,CC BY-SA 4.0,https://stackoverflow.com/questions/63610391/get-path-of-csrss-exe,Get path of Csrss.exe,,63611179.0,,,
1608,"['c#', 'dependency-injection', 'static-classes']","{'account_id': 16170109, 'reputation': 526, 'user_id': 11674093, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SxQt0BoJO7M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc_4ON1IME9d_O5uDFbFatnkGpJjg/mo/photo.jpg?sz=256', 'display_name': 'Al2110', 'link': 'https://stackoverflow.com/users/11674093/al2110'}",True,406,1,0,1598581772,1598576908,63626088,CC BY-SA 4.0,https://stackoverflow.com/questions/63626088/injecting-a-dependency-that-is-a-static-variable-in-a-class,Injecting a dependency that is a static variable in a class,1598577189.0,63626632.0,,,
1609,"['c#', '.net', 'asp.net-web-api', 'annotations', 'nuget']","{'account_id': 10850241, 'reputation': 1264, 'user_id': 7978221, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/42ef68e5b65c8adea5e75dc93a34c368?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeppe', 'link': 'https://stackoverflow.com/users/7978221/jeppe'}",False,146,0,0,1598581357,1598527394,63614944,CC BY-SA 4.0,https://stackoverflow.com/questions/63614944/runtime-error-replacing-assembly-reference-componentmodel-dataannotations-with-n,Runtime error replacing assembly reference ComponentModel.DataAnnotations with Nuget ComponentModel.Annotations,1598581357.0,,,,
1610,"['c#', 'visual-studio']","{'account_id': 15110608, 'reputation': 31, 'user_id': 10904850, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-931244Oq_ro/AAAAAAAAAAI/AAAAAAAAAyo/n-_LBjhYfBY/photo.jpg?sz=256', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/10904850/matthew'}",True,201,2,0,1598579937,1598572687,63625633,,https://stackoverflow.com/questions/63625633/request-splice-text-string-every-nth-char-but-ignoring-a-specific-char,"Request: Splice text/string every nth char, but ignoring a specific char?",,63625928.0,1598633190.0,Needs more focus,
