,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
898,"['c#', 'wpf', 'vb.net', 'tabs']","{'account_id': 11244977, 'reputation': 282, 'user_id': 8247997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/33206a33b56aaf9b9e01d1760419094c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Somanna', 'link': 'https://stackoverflow.com/users/8247997/somanna'}",False,68,0,0,1604128780,1604085821,64614583,CC BY-SA 4.0,https://stackoverflow.com/questions/64614583/wpf-cannot-position-tabitem-headers-to-left,WPF Cannot position tabitem headers to left,,1604128780.0,,,
899,"['c#', 'winforms', 'file-watcher']","{'account_id': 18517020, 'reputation': 47, 'user_id': 13490951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3460e2d3e4df8f08c549cfb1c491fb40?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13490951', 'link': 'https://stackoverflow.com/users/13490951/user13490951'}",True,92,1,1,1604128699,1604072991,64611616,CC BY-SA 4.0,https://stackoverflow.com/questions/64611616/displaying-form-based-on-filesystemwatcher-event,Displaying form based on FileSystemWatcher event,64619366.0,,,,
900,"['c#', 'html', '.net', 'asp.net-core', 'html-parsing']","{'account_id': 7359147, 'reputation': 81, 'user_id': 5602922, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://lh6.googleusercontent.com/-4WWRAZfDeUw/AAAAAAAAAAI/AAAAAAAAAno/oX_tfrN01Iw/photo.jpg?sz=256', 'display_name': 'Jarvis', 'link': 'https://stackoverflow.com/users/5602922/jarvis'}",True,659,1,0,1604128664,1603796313,64552970,CC BY-SA 4.0,https://stackoverflow.com/questions/64552970/how-to-convert-html-to-text-without-removing-html-tags,How to convert html to text without removing html tags,64619363.0,1603838789.0,,,
901,"['c#', 'asp.net', 'reporting-services']","{'account_id': 19676411, 'reputation': 1, 'user_id': 14404438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a92acaf2efd6c0db1950c6a1bc299410?s=256&d=identicon&r=PG&f=1', 'display_name': 'rickifernando', 'link': 'https://stackoverflow.com/users/14404438/rickifernando'}",False,27,0,0,1604128362,1604128362,64619329,CC BY-SA 4.0,https://stackoverflow.com/questions/64619329/report-services-failed-to-show-datepicker-in-internet-information-services-but,"Report Services failed to show Datepicker in Internet Information Services ,but succesfully in visual studio",,,,,
902,"['c#', 'android', 'android-activity', 'download']","{'account_id': 13780302, 'reputation': 43, 'user_id': 9945586, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Pm7gLKq9eJY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reXrw1yZ4u6ft9rgX1Gb3IJnOufww/photo.jpg?sz=256', 'display_name': 'Dev Megaminds', 'link': 'https://stackoverflow.com/users/9945586/dev-megaminds'}",False,401,1,0,1604125959,1604056652,64607344,CC BY-SA 4.0,https://stackoverflow.com/questions/64607344/how-to-change-path-of-downloaded-file-for-android-in-mainactivity-in-xamarin,how to change path of downloaded file for android in mainactivity in xamarin?,,1604106781.0,,,
903,"['c#', 'json', '.net', 'json-deserialization', 'system.json']","{'account_id': 14478093, 'reputation': 198, 'user_id': 10458165, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160899666245150/picture?type=large', 'display_name': 'Frank R. Haugen', 'link': 'https://stackoverflow.com/users/10458165/frank-r-haugen'}",True,243,1,1,1604125096,1604122836,64618770,CC BY-SA 4.0,https://stackoverflow.com/questions/64618770/deserialize-jsonvalue-to-model-in-system-json,Deserialize JsonValue to model in System.Json,64618923.0,,,,
904,['c#'],"{'account_id': 19864911, 'reputation': 9, 'user_id': 14552419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e7793f62211227d9928b17a5533e2bd8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max Power 1177', 'link': 'https://stackoverflow.com/users/14552419/max-power-1177'}",True,298,1,-1,1604124010,1604115027,64618117,,https://stackoverflow.com/questions/64618117/how-to-check-if-a-string-is-contained-in-an-array-of-strings,How to check if a string is contained in an array of strings?,64618240.0,1604124010.0,1604118959.0,Duplicate,
905,"['c#', 'mysql', 'datetime', 'entity-framework-core']","{'account_id': 19864251, 'reputation': 33, 'user_id': 14551922, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-fFyiN155Juo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclKQobvttEA6TgQ6rz-Fg8jxeQNxQ/s96-c/photo.jpg?sz=256', 'display_name': 'Mr. Kama', 'link': 'https://stackoverflow.com/users/14551922/mr-kama'}",True,1539,1,2,1604122238,1604101437,64617049,CC BY-SA 4.0,https://stackoverflow.com/questions/64617049/how-to-correctly-save-datetime-using-entity-framework-core,How to correctly save DateTime using Entity Framework Core?,,,,,
906,"['c#', 'dependency-injection', 'autofac', 'asp.net-core-3.1']","{'account_id': 1289667, 'reputation': 2652, 'user_id': 1241992, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/265b8132fba0e44da0b2a510d2654f39?s=256&d=identicon&r=PG', 'display_name': 'Afraz Ali', 'link': 'https://stackoverflow.com/users/1241992/afraz-ali'}",True,1443,1,1,1604120665,1604104289,64617314,CC BY-SA 4.0,https://stackoverflow.com/questions/64617314/autofac-configuration-for-asp-net-core-3-1-not-working,Autofac configuration for ASP.Net Core 3.1 not working,,1604120665.0,,,
907,"['c#', 'unity3d']","{'account_id': 16893309, 'reputation': 39, 'user_id': 12216468, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66747f5b959202eeef9a9846862a8140?s=256&d=identicon&r=PG&f=1', 'display_name': 'JonnyMca1081', 'link': 'https://stackoverflow.com/users/12216468/jonnymca1081'}",False,169,0,0,1604119261,1604119261,64618476,CC BY-SA 4.0,https://stackoverflow.com/questions/64618476/despite-the-name-of-the-file-and-the-name-of-the-class-being-the-same-unity-sti,"Despite the name of the file and the name of the class being the same, Unity still can&#39;t find the class",,,,,
908,"['c#', '.net', 'azure-cognitive-search', '.net-4.6.1', 'azure-search-.net-sdk']","{'account_id': 875490, 'reputation': 14196, 'user_id': 925222, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/B1ec7.jpg?s=256&g=1', 'display_name': 'huMpty duMpty', 'link': 'https://stackoverflow.com/users/925222/humpty-dumpty'}",True,175,1,0,1604118019,1604052205,64606235,CC BY-SA 4.0,https://stackoverflow.com/questions/64606235/issearchable-not-recognized-when-creating-azure-search-index,IsSearchable not recognized when creating azure search index,64618376.0,,,,
909,"['c#', 'azure', 'authentication', 'azure-active-directory', 'azure-web-app-service']","{'account_id': 249792, 'reputation': 8598, 'user_id': 526095, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/18a525633cb2568d442be73076314c75?s=256&d=identicon&r=PG', 'display_name': 'Mihir', 'link': 'https://stackoverflow.com/users/526095/mihir'}",False,58,1,1,1604117020,1604067306,64610062,CC BY-SA 4.0,https://stackoverflow.com/questions/64610062/401-error-when-azure-ad-web-api-method-called-in-console-application,401 error when Azure AD web API method called in console application,,,,,
910,"['c#', 'unit-testing']","{'account_id': 237648, 'reputation': 10161, 'user_id': 505990, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/QaLn2.jpg?s=256&g=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/505990/leonardo'}",False,73,1,-1,1604116862,1604102438,64617154,CC BY-SA 4.0,https://stackoverflow.com/questions/64617154/how-to-unit-test-the-following-scenario,How to unit test the following scenario?,,1604102864.0,,,
911,"['c#', 'asp.net-core', '.net-core', 'razor-pages']","{'account_id': 5027557, 'reputation': 1, 'user_id': 4038909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57e807f599793f69a865a74837c1f67e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bobby King', 'link': 'https://stackoverflow.com/users/4038909/bobby-king'}",False,378,1,0,1604113418,1604109826,64617749,CC BY-SA 4.0,https://stackoverflow.com/questions/64617749/how-do-you-reference-a-foreign-key-from-a-razor-view-page,How do you reference a foreign key from a razor view page?,,,,,
912,"['c#', 'blazor', 'dispose', 'blazor-server-side', 'javascript-interop']","{'account_id': 6608607, 'reputation': 945, 'user_id': 5104637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dae5c8c323762efd379e01ec6ec51dd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom Crosman', 'link': 'https://stackoverflow.com/users/5104637/tom-crosman'}",True,1128,1,0,1604113284,1603992258,64596219,CC BY-SA 4.0,https://stackoverflow.com/questions/64596219/javascript-interop-dispose-problem-with-blazor-serverside,Javascript Interop Dispose Problem with blazor serverside,,,,,
913,"['c#', 'xamarin.forms', 'event-handling']","{'account_id': 2163434, 'reputation': 1653, 'user_id': 1917081, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/506da2ab5f455620e3e73e6f3b6eda5b?s=256&d=identicon&r=PG', 'display_name': 'aescript', 'link': 'https://stackoverflow.com/users/1917081/aescript'}",True,719,1,2,1604111750,1603399645,64490328,CC BY-SA 4.0,https://stackoverflow.com/questions/64490328/c-xamarin-forms-custom-event-on-custom-control-with-a-property,c# xamarin forms - custom event on custom control with a property,64617892.0,,,,
914,"['c#', 'unity3d', 'math', 'vector', 'game-physics']","{'account_id': 19848829, 'reputation': 15, 'user_id': 14539775, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-4vbQs6pXRfU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltUQbVZE2jvrOe3EgUgg1mUNo9Kg/s96-c/photo.jpg?sz=256', 'display_name': 'Bishop', 'link': 'https://stackoverflow.com/users/14539775/bishop'}",True,60,1,1,1604111602,1604080951,64613607,CC BY-SA 4.0,https://stackoverflow.com/questions/64613607/is-there-a-way-to-check-if-a-force-is-being-applied-to-an-object,Is there a way to check if a force is being applied to an object?,64615319.0,1604111063.0,,,
915,"['c#', 'multithreading', 'ml.net']","{'account_id': 17066188, 'reputation': 106, 'user_id': 12348292, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7GYxnrEOK9o/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reh1Rglmm_iY17SfKWbiv5E7P_Kuw/photo.jpg?sz=256', 'display_name': 'Matthew Ransley', 'link': 'https://stackoverflow.com/users/12348292/matthew-ransley'}",True,627,1,0,1604111392,1604101981,64617107,CC BY-SA 4.0,https://stackoverflow.com/questions/64617107/ml-net-crashing-when-multithreaded,ML.NET - crashing when multithreaded,64617862.0,,,,
916,"['c#', 'rest', 'entity-framework-core', 'ef-code-first']","{'account_id': 7846061, 'reputation': 725, 'user_id': 5931106, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e05ab3130d3714aef16aad967841b417?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhi', 'link': 'https://stackoverflow.com/users/5931106/abhi'}",True,720,1,1,1604106877,1603984536,64594025,CC BY-SA 4.0,https://stackoverflow.com/questions/64594025/how-to-save-update-navigation-property-in-entity-framework,How to Save/Update navigation property in Entity Framework?,64617521.0,1604072625.0,,,
917,"['c#', 'unity3d']","{'account_id': 19286076, 'reputation': 17, 'user_id': 14097018, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhZOmxDPk5X2NPWG2rTPCJQPjVeokggrkWWpxNHyQ=k-s256', 'display_name': 'Vikas Singh wPPwSJBdgW', 'link': 'https://stackoverflow.com/users/14097018/vikas-singh-wppwsjbdgw'}",False,74,1,0,1604106579,1603963046,64588102,CC BY-SA 4.0,https://stackoverflow.com/questions/64588102/how-take-dice-value-from-dice-script-to-the-stone-script,how take dice value from dice script to the stone script,,1603998668.0,,,
918,"['c#', 'asp.net-core', '.net-core', 'entity-framework-core', 'automapper']","{'account_id': 11734906, 'reputation': 57, 'user_id': 11370017, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0mgOA.jpg?s=256&g=1', 'display_name': 'Sriram Arunachalam', 'link': 'https://stackoverflow.com/users/11370017/sriram-arunachalam'}",True,1030,1,0,1604104094,1604101241,64617026,CC BY-SA 4.0,https://stackoverflow.com/questions/64617026/map-a-list-of-objects-manually-using-automapper,Map a list of objects manually using automapper,,1604101797.0,,,
919,"['c#', 'asp.net', 'caching']","{'account_id': 477609, 'reputation': 79, 'user_id': 889218, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/433d1ae849e30492f3a68791873067a2?s=256&d=identicon&r=PG', 'display_name': 'delavega', 'link': 'https://stackoverflow.com/users/889218/delavega'}",False,93,0,0,1604103548,1604103548,64617251,CC BY-SA 4.0,https://stackoverflow.com/questions/64617251/c-remove-cache-while-is-being-used,C# remove cache while is being used,,,,,
920,"['c#', 'visual-studio']","{'account_id': 10207926, 'reputation': 3, 'user_id': 7536056, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-uTkqEjFXU3g/AAAAAAAAAAI/AAAAAAAAAPw/gY3oIS_L2pA/photo.jpg?sz=256', 'display_name': 'depoultry', 'link': 'https://stackoverflow.com/users/7536056/depoultry'}",True,83,1,-1,1604102573,1604082032,64613826,CC BY-SA 4.0,https://stackoverflow.com/questions/64613826/c-combo-box-not-display-items,C# Combo Box not display items,64617167.0,1604082142.0,,,
921,"['c#', 'unit-testing']","{'account_id': 2969847, 'reputation': 3270, 'user_id': 2522162, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/645e349de791bc124bdb4d6fd921b3d7?s=256&d=identicon&r=PG', 'display_name': 'Alma', 'link': 'https://stackoverflow.com/users/2522162/alma'}",True,256,1,1,1604101195,1604092419,64615861,CC BY-SA 4.0,https://stackoverflow.com/questions/64615861/how-mock-methods-of-repository-in-service-for-unit-test,How mock methods of repository in Service for Unit test,64617022.0,,,,
922,"['c#', 'json', 'utf8json']","{'account_id': 19711512, 'reputation': 429, 'user_id': 14431930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35e59c151a1c0a8070c517e6600eef35?s=256&d=identicon&r=PG&f=1', 'display_name': 'AndyP', 'link': 'https://stackoverflow.com/users/14431930/andyp'}",True,283,1,1,1604100976,1604098836,64616798,CC BY-SA 4.0,https://stackoverflow.com/questions/64616798/check-for-exception-type-inside-exception-catch-block-and-log-it,Check for exception type inside Exception catch block and log it,64616905.0,,,,
923,"['c#', 'redirect']","{'account_id': 1585322, 'reputation': 343, 'user_id': 1469836, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/adc40f2b80ff201240c7eebbe752a9d6?s=256&d=identicon&r=PG', 'display_name': 'alrightgame', 'link': 'https://stackoverflow.com/users/1469836/alrightgame'}",False,50,1,0,1604100723,1604092511,64615885,CC BY-SA 4.0,https://stackoverflow.com/questions/64615885/single-parameter-string-being-seen-as-multiple-parameters-c-queryhelpers,single parameter string being seen as multiple parameters c# QueryHelpers,,1604097589.0,,,
924,"['c#', '.net', 'asp.net-mvc']","{'account_id': 942842, 'reputation': 774, 'user_id': 1959556, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2e44670e661c111bc5b673e0ca579794?s=256&d=identicon&r=PG', 'display_name': 'Robin Westerlundh', 'link': 'https://stackoverflow.com/users/1959556/robin-westerlundh'}",True,218,2,0,1604100292,1604071005,64611098,CC BY-SA 4.0,https://stackoverflow.com/questions/64611098/mvc-how-to-deserialize-a-dictionary-without-having-brackets-0-added-to-the-k,MVC - How to deserialize a Dictionary without having brackets [0] added to the key?,64615945.0,1604078749.0,,,
925,"['c#', 'json', 'chatbot', 'azure-language-understanding', 'language-translation']","{'account_id': 19863829, 'reputation': 1, 'user_id': 14551596, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiNgQqWqPDbJr7pmqiih0hXAYPLG_0ICFlry6bE-Q=k-s256', 'display_name': 'Christian Chiles', 'link': 'https://stackoverflow.com/users/14551596/christian-chiles'}",False,84,1,0,1604099263,1604095262,64616324,CC BY-SA 4.0,https://stackoverflow.com/questions/64616324/chatbot-language-translation-saving-the-detected-language-for-response-translat,Chatbot Language Translation: Saving the Detected Language for Response Translation,,,,,
926,"['c#', 'tryparse']","{'account_id': 19864054, 'reputation': 1, 'user_id': 14551769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/410344f50774cb9a95bea9fe23be29d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Principiant23', 'link': 'https://stackoverflow.com/users/14551769/principiant23'}",True,285,1,-2,1604099180,1604098929,64616809,,https://stackoverflow.com/questions/64616809/how-i-can-use-tryparse-with-console-readile,How I can Use TryParse with Console.Readile?,,1604099022.0,1604099804.0,Not suitable for this site,
927,"['c#', 'windows', 'winforms', 'windows-services']","{'account_id': 11918170, 'reputation': 1, 'user_id': 8721564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e5d33dd83873a5e6ce73fb576ac81c8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nasir Ikram', 'link': 'https://stackoverflow.com/users/8721564/nasir-ikram'}",False,393,0,0,1604097612,1604095887,64616402,CC BY-SA 4.0,https://stackoverflow.com/questions/64616402/using-windows-service-application-inside-windows-forms-application-c,Using Windows Service Application inside Windows forms application C#,,1604097226.0,,,
928,"['c#', 'asp.net', 'linq']","{'account_id': 19735309, 'reputation': 3, 'user_id': 14449934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9b73b21811ed297cf3ce07965e9bb10?s=256&d=identicon&r=PG&f=1', 'display_name': 'Silverboy2003', 'link': 'https://stackoverflow.com/users/14449934/silverboy2003'}",True,33,1,0,1604096404,1604091983,64615767,CC BY-SA 4.0,https://stackoverflow.com/questions/64615767/how-to-remove-all-instances-inside-a-list-where-a-contained-list-does-not-contai,How to remove all instances inside a list where a contained list does not contain all values given? help please,64616354.0,,,,
929,"['c#', 'json', '.net', 'json.net']","{'account_id': 5040209, 'reputation': 313, 'user_id': 6205657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11787ee9b9ef7471d00be1d2cf766810?s=256&d=identicon&r=PG', 'display_name': 'Matthew Heimlich', 'link': 'https://stackoverflow.com/users/6205657/matthew-heimlich'}",True,119,1,0,1604094638,1604090839,64615567,CC BY-SA 4.0,https://stackoverflow.com/questions/64615567/json-nested-listt-not-deserializing-correctly,Json nested List&lt;T&gt; not deserializing correctly,64616220.0,1604092898.0,,,
930,"['c#', 'asp.net-core']","{'account_id': 19856428, 'reputation': 13, 'user_id': 14545769, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SoV23ORTJ8c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnniMuGDndx4KyZTAOc-1WnN90SGA/s96-c/photo.jpg?sz=256', 'display_name': 'khod sakhte', 'link': 'https://stackoverflow.com/users/14545769/khod-sakhte'}",True,611,1,1,1604094486,1604091286,64615653,CC BY-SA 4.0,https://stackoverflow.com/questions/64615653/how-to-post-json-parameter-in-frombodyraw-in-core-postman,How to post json parameter in [FromBody](raw) in .core (POSTMAN),64616190.0,,,,
931,"['c#', 'random']","{'account_id': 16109435, 'reputation': 9, 'user_id': 11628080, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G9zEd.png?s=256&g=1', 'display_name': 'Bernardo Medeiros', 'link': 'https://stackoverflow.com/users/11628080/bernardo-medeiros'}",False,54,1,0,1604094081,1604068335,64610358,CC BY-SA 4.0,https://stackoverflow.com/questions/64610358/how-do-i-find-the-last-value-of-a-randomly-generated-int-in-c,How do I find the last value of a randomly generated int in c#?,,1604094081.0,,,
932,"['c#', 'temperature']","{'account_id': 19849273, 'reputation': 1, 'user_id': 14540117, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-WaVaWHv9_nI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucksEE9zvsQV3jhIjDKF_corvHnb2g/s96-c/photo.jpg?sz=256', 'display_name': 'Allyson Bryant', 'link': 'https://stackoverflow.com/users/14540117/allyson-bryant'}",False,314,2,0,1604092524,1603948472,64585379,CC BY-SA 4.0,https://stackoverflow.com/questions/64585379/temperature-prompt-user-for-console-application,Temperature Prompt User for Console Application?,,1603949636.0,,,
933,"['c#', '.net-core', 'aws-lambda', 'amazon-cloudwatch', 'nlog']","{'account_id': 8518976, 'reputation': 57, 'user_id': 6386553, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/sfEcG.jpg?s=256&g=1', 'display_name': 'William James', 'link': 'https://stackoverflow.com/users/6386553/william-james'}",True,1133,1,0,1604092467,1604060134,64608169,CC BY-SA 4.0,https://stackoverflow.com/questions/64608169/cloudwatch-logging-from-lambda-using-nlog-creating-read-only-file-system-excepti,Cloudwatch logging from Lambda using Nlog creating Read-only file system Exceptionns,,,,,
934,"['c#', 'json', 'visual-studio', 'serialization', 'json-deserialization']","{'account_id': 19289403, 'reputation': 75, 'user_id': 14099755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f5ff5b30793b578be9a954b4ed3edbb?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThirdHouseCaptain', 'link': 'https://stackoverflow.com/users/14099755/thirdhousecaptain'}",True,399,1,-1,1604092396,1604084515,64614305,CC BY-SA 4.0,https://stackoverflow.com/questions/64614305/jsonconvert-deserializeobject-throwing-system-argumentnullexception-path-can,JsonConvert.DeserializeObject() throwing System.ArgumentNullException: &#39;Path cannot be null. Parameter name: path&#39; exception. Why?,64614615.0,1604085615.0,,,
935,"['c#', 'mysql', 'wpf']","{'account_id': 1314301, 'reputation': 21, 'user_id': 1261571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ec0f7f8f1caf2d8f195b11996881a9e?s=256&d=identicon&r=PG', 'display_name': 'Pote', 'link': 'https://stackoverflow.com/users/1261571/pote'}",False,42,0,1,1604092111,1601741954,64186398,CC BY-SA 4.0,https://stackoverflow.com/questions/64186398/mysql-create-table-not-creating-all-fields,MYSQL create table not creating all fields,,1604092111.0,,,
936,"['c#', '.net', 'botframework', 'bots']","{'account_id': 19834464, 'reputation': 31, 'user_id': 14528386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f19e653f5eac6a1b508e28613cc6dda1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sharat Gangadharan', 'link': 'https://stackoverflow.com/users/14528386/sharat-gangadharan'}",True,839,1,1,1604091967,1603799217,64553794,CC BY-SA 4.0,https://stackoverflow.com/questions/64553794/how-to-display-saved-bot-transcripts-on-the-bot-how-to-retrieve-the-right-trans,How to display saved Bot Transcripts on the bot? How to retrieve the right transcript for user?,,,,,
937,"['c#', 'postgresql']","{'account_id': 19634331, 'reputation': 3, 'user_id': 14371880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d205fafb38626e06da3e2eb7ad7679ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'pawel_wpf', 'link': 'https://stackoverflow.com/users/14371880/pawel-wpf'}",True,133,1,0,1604091717,1604089368,64615287,CC BY-SA 4.0,https://stackoverflow.com/questions/64615287/error-when-counting-rows-from-postgresql-database,Error when counting rows from postgresql database,64615728.0,1604090900.0,,,
938,"['c#', 'try-catch']","{'account_id': 4988644, 'reputation': 1098, 'user_id': 4011529, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://graph.facebook.com/673160647/picture?type=large', 'display_name': 'CJH', 'link': 'https://stackoverflow.com/users/4011529/cjh'}",True,114,1,-2,1604091499,1603995940,64597110,CC BY-SA 4.0,https://stackoverflow.com/questions/64597110/using-a-try-catch-to-process-logic,Using a Try Catch to process logic,64615690.0,,,,
939,"['c#', 'sockets', 'tcp']","{'account_id': 237648, 'reputation': 10161, 'user_id': 505990, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/QaLn2.jpg?s=256&g=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/505990/leonardo'}",True,41,1,0,1604090932,1604082772,64613976,,https://stackoverflow.com/questions/64613976/where-is-my-understanding-of-socket-send-wrong,Where is my understanding of Socket.Send wrong?,,,1604090897.0,Duplicate,
940,"['python', 'c#', '.net', 'windows', 'performance']","{'account_id': 17258304, 'reputation': 1, 'user_id': 12496907, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SuTNHWa69Z4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcumyoagX_-AdAeN5wfA6LVJ4HTrA/photo.jpg?sz=256', 'display_name': 'Dark Net', 'link': 'https://stackoverflow.com/users/12496907/dark-net'}",True,72,1,-1,1604090526,1604087443,64614882,CC BY-SA 4.0,https://stackoverflow.com/questions/64614882/how-do-i-deserialize-json-in-c-with-newtonsoft,How do I deserialize JSON in C# with Newtonsoft,64615520.0,,,,
941,"['c#', 'r', 'lm']","{'account_id': 556598, 'reputation': 13901, 'user_id': 1592821, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/683f82a14ba9c318ef99ca8268826422?s=256&d=identicon&r=PG', 'display_name': 'Kirsten', 'link': 'https://stackoverflow.com/users/1592821/kirsten'}",True,71,1,0,1604090415,1604088313,64615065,CC BY-SA 4.0,https://stackoverflow.com/questions/64615065/what-type-in-c-is-most-like-an-expression-in-r-and-why,What type in c# is most like an expression in R and why?,64615502.0,1604089758.0,,,
942,"['javascript', 'c#', 'html', 'plotly']","{'account_id': 19863099, 'reputation': 1, 'user_id': 14551061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a939ef239d76f34762f5e20f500260f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Madhu Ashok', 'link': 'https://stackoverflow.com/users/14551061/madhu-ashok'}",False,190,1,0,1604090267,1604086985,64614810,CC BY-SA 4.0,https://stackoverflow.com/questions/64614810/how-to-pass-a-variable-from-c-into-javascript-for-plotting-in-plotly-js,How to pass a variable from c# into javascript for plotting in plotly.js,,1604087712.0,,,
943,"['c#', 'sqlite']","{'account_id': 4530462, 'reputation': 374, 'user_id': 3681101, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/084b1c5dc9da61c0f9e5b5d8b48b28dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'HitEmUp', 'link': 'https://stackoverflow.com/users/3681101/hitemup'}",True,195,1,0,1604090095,1604089666,64615341,CC BY-SA 4.0,https://stackoverflow.com/questions/64615341/sqlite-idbconnection-c-net-last-insert-rowid,SQLITE - IDbConnection c# .net last_insert_rowid,64615385.0,1604090095.0,,,
944,"['c#', 'sql', 'elasticsearch', 'nest']","{'account_id': 7672785, 'reputation': 119, 'user_id': 5814475, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NSpMc.jpg?s=256&g=1', 'display_name': 'Weslley Rufino de Lima', 'link': 'https://stackoverflow.com/users/5814475/weslley-rufino-de-lima'}",False,233,2,1,1604089134,1603466278,64502783,CC BY-SA 4.0,https://stackoverflow.com/questions/64502783/elasticsearch-6-0-1-sql-distinct-clause-nest-c,ElasticSearch 6.0.1 - SQL DISTINCT clause - NEST C#,,1604089134.0,,,
